OBS_STATUS;RESITUR;TEMPORAL;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
A;516712;2014;ES618;ESTANCIA_MEDIA;3.437005110576842;A
A;55571;2020;ES61;ESTANCIA_MEDIA;6.6038135331313645;A
A;55571;2020;ES611;ESTANCIA_MEDIA;13.727345273541603;A
A;55571;2020;ES612;ESTANCIA_MEDIA;2.584001784066484;A
A;55571;2020;ES613;ESTANCIA_MEDIA;1.7902103571824024;A
A;55571;2020;ES614;ESTANCIA_MEDIA;2.4238806856664765;A
A;55571;2020;ES615;ESTANCIA_MEDIA;3.2954581400837597;A
A;55571;2020;ES616;ESTANCIA_MEDIA;2.6187740445382715;A
A;55571;2020;ES617;ESTANCIA_MEDIA;7.524259211775766;A
A;55571;2020;ES618;ESTANCIA_MEDIA;3.2825916959778585;A
A;55571;2019;ES61;ESTANCIA_MEDIA;5.823130958034044;A
A;55571;2019;ES611;ESTANCIA_MEDIA;6.572658128372412;A
A;55571;2019;ES612;ESTANCIA_MEDIA;2.7093204374568804;A
A;55571;2019;ES613;ESTANCIA_MEDIA;2.2215347090311486;A
A;55571;2019;ES614;ESTANCIA_MEDIA;2.7325047030641407;A
A;55571;2019;ES615;ESTANCIA_MEDIA;4.948230116559048;A
A;55571;2019;ES616;ESTANCIA_MEDIA;1.9073609937515148;A
A;55571;2019;ES617;ESTANCIA_MEDIA;6.6323150919641325;A
A;55571;2019;ES618;ESTANCIA_MEDIA;2.9357662260959527;A
A;55571;2018;ES61;ESTANCIA_MEDIA;5.908262419296347;A
A;55571;2018;ES611;ESTANCIA_MEDIA;7.277973507754049;A
A;55571;2018;ES612;ESTANCIA_MEDIA;3.6203445250548736;A
A;55571;2018;ES613;ESTANCIA_MEDIA;1.9138184976244836;A
A;55571;2018;ES614;ESTANCIA_MEDIA;2.5806491730133976;A
A;55571;2018;ES615;ESTANCIA_MEDIA;4.382568248226618;A
A;55571;2018;ES616;ESTANCIA_MEDIA;3.0439500140698574;A
A;55571;2018;ES617;ESTANCIA_MEDIA;6.593381489705779;A
A;55571;2018;ES618;ESTANCIA_MEDIA;2.8184031833045795;A
A;55571;2017;ES61;ESTANCIA_MEDIA;6.252040534829814;A
A;55571;2017;ES611;ESTANCIA_MEDIA;7.433742771188092;A
A;55571;2017;ES612;ESTANCIA_MEDIA;3.533526766697642;A
A;55571;2017;ES613;ESTANCIA_MEDIA;1.9906090109214725;A
A;55571;2017;ES614;ESTANCIA_MEDIA;3.66550641205718;A
A;55571;2017;ES615;ESTANCIA_MEDIA;4.008616923710961;A
A;55571;2017;ES616;ESTANCIA_MEDIA;2.647749823134894;A
A;55571;2017;ES617;ESTANCIA_MEDIA;6.758470918603545;A
A;55571;2017;ES618;ESTANCIA_MEDIA;3.1392592767880396;A
A;55571;2016;ES61;ESTANCIA_MEDIA;6.752946935547063;A
A;55571;2016;ES611;ESTANCIA_MEDIA;7.221571492322238;A
A;55571;2016;ES612;ESTANCIA_MEDIA;4.294470256710517;A
A;55571;2016;ES613;ESTANCIA_MEDIA;2.1802383142183133;A
A;55571;2016;ES614;ESTANCIA_MEDIA;2.8171484569980265;A
A;55571;2016;ES615;ESTANCIA_MEDIA;4.299628564453111;A
A;55571;2016;ES616;ESTANCIA_MEDIA;1.9526684743979705;A
A;55571;2016;ES617;ESTANCIA_MEDIA;7.666477674401237;A
A;55571;2016;ES618;ESTANCIA_MEDIA;2.8409305355377334;A
A;55571;2015;ES61;ESTANCIA_MEDIA;7.880581900787856;A
A;55571;2015;ES611;ESTANCIA_MEDIA;10.712619328715613;A
A;55571;2015;ES612;ESTANCIA_MEDIA;3.4213571056063015;A
A;55571;2015;ES613;ESTANCIA_MEDIA;2.510104728455764;A
A;55571;2015;ES614;ESTANCIA_MEDIA;3.0912133104370225;A
A;55571;2015;ES615;ESTANCIA_MEDIA;4.532749435160494;A
A;55571;2015;ES616;ESTANCIA_MEDIA;2.135835260036964;A
A;55571;2015;ES617;ESTANCIA_MEDIA;9.004031964289434;A
A;55571;2015;ES618;ESTANCIA_MEDIA;2.9512860775261376;A
A;55571;2014;ES61;ESTANCIA_MEDIA;7.41860920023645;A
A;55571;2014;ES611;ESTANCIA_MEDIA;11.85762335293466;A
A;55571;2014;ES612;ESTANCIA_MEDIA;3.7888337877112606;A
A;55571;2014;ES613;ESTANCIA_MEDIA;1.9522745161998987;A
A;55571;2014;ES614;ESTANCIA_MEDIA;3.462321456033945;A
A;55571;2014;ES615;ESTANCIA_MEDIA;6.289398404562578;A
A;55571;2014;ES616;ESTANCIA_MEDIA;3.394120557552999;A
A;55571;2014;ES617;ESTANCIA_MEDIA;8.652373395037333;A
A;55571;2014;ES618;ESTANCIA_MEDIA;2.7098171103018327;A
A;516713;2020;ES61;ESTANCIA_MEDIA;4.666489042479259;A
A;516713;2020;ES611;ESTANCIA_MEDIA;3.2775900149065116;A
A;516713;2020;ES612;ESTANCIA_MEDIA;1.58258471864048;A
A;516713;2020;ES613;ESTANCIA_MEDIA;1.3991479158949534;A
A;516713;2020;ES614;ESTANCIA_MEDIA;1.9951923551877924;A
A;516713;2020;ES615;ESTANCIA_MEDIA;2.6243896819412385;A
A;516713;2020;ES616;ESTANCIA_MEDIA;2.0;A
A;516713;2020;ES617;ESTANCIA_MEDIA;6.2175410250697185;A
A;516713;2020;ES618;ESTANCIA_MEDIA;2.4205017897646015;A
A;516713;2019;ES61;ESTANCIA_MEDIA;3.705897984113373;A
A;516713;2019;ES611;ESTANCIA_MEDIA;5.5175947178267375;A
A;516713;2019;ES612;ESTANCIA_MEDIA;3.3823085116832377;A
A;516713;2019;ES613;ESTANCIA_MEDIA;1.829160222564148;A
A;516713;2019;ES614;ESTANCIA_MEDIA;4.197838247560668;A
A;516713;2019;ES615;ESTANCIA_MEDIA;5.058053809104632;A
A;516713;2019;ES617;ESTANCIA_MEDIA;4.030173475561443;A
A;516713;2019;ES618;ESTANCIA_MEDIA;2.19712005208182;A
A;516713;2018;ES61;ESTANCIA_MEDIA;3.923583707848882;A
A;516713;2018;ES611;ESTANCIA_MEDIA;6.79811017684881;A
A;516713;2018;ES612;ESTANCIA_MEDIA;2.4245803002442603;A
A;516713;2018;ES613;ESTANCIA_MEDIA;8.21031140586547;A
A;516713;2018;ES614;ESTANCIA_MEDIA;2.711673163412436;A
A;516713;2018;ES615;ESTANCIA_MEDIA;6.011702812154364;A
A;516713;2018;ES616;ESTANCIA_MEDIA;2.493591217195355;A
A;516713;2018;ES617;ESTANCIA_MEDIA;4.2382827442920785;A
A;516713;2018;ES618;ESTANCIA_MEDIA;2.434660501899479;A
A;516713;2017;ES61;ESTANCIA_MEDIA;4.125295192481783;A
A;516713;2017;ES611;ESTANCIA_MEDIA;7.504660926700891;A
A;516713;2017;ES612;ESTANCIA_MEDIA;3.4939141740470174;A
A;516713;2017;ES613;ESTANCIA_MEDIA;2.424904429732981;A
A;516713;2017;ES614;ESTANCIA_MEDIA;2.4239488195547834;A
A;516713;2017;ES615;ESTANCIA_MEDIA;5.043942853181257;A
A;516713;2017;ES616;ESTANCIA_MEDIA;24.060143411943688;A
A;516713;2017;ES617;ESTANCIA_MEDIA;4.301387457212509;A
A;516713;2017;ES618;ESTANCIA_MEDIA;2.2456414494867354;A
A;516713;2016;ES61;ESTANCIA_MEDIA;3.7417354328284236;A
A;516713;2016;ES611;ESTANCIA_MEDIA;5.701204395234104;A
A;516713;2016;ES612;ESTANCIA_MEDIA;3.679472096511753;A
A;516713;2016;ES613;ESTANCIA_MEDIA;2.161224012246136;A
A;516713;2016;ES614;ESTANCIA_MEDIA;2.7459090504848116;A
A;516713;2016;ES615;ESTANCIA_MEDIA;5.130263391696123;A
A;516713;2016;ES616;ESTANCIA_MEDIA;1.4999999999742784;A
A;516713;2016;ES617;ESTANCIA_MEDIA;4.509803027272767;A
A;516713;2016;ES618;ESTANCIA_MEDIA;2.0639444990803053;A
A;516713;2015;ES61;ESTANCIA_MEDIA;4.055432167750896;A
A;516713;2015;ES611;ESTANCIA_MEDIA;4.6299626178915645;A
A;516713;2015;ES612;ESTANCIA_MEDIA;3.563968420590753;A
A;516713;2015;ES613;ESTANCIA_MEDIA;1.4381331445880252;A
A;516713;2015;ES614;ESTANCIA_MEDIA;2.878897362769517;A
A;516713;2015;ES615;ESTANCIA_MEDIA;2.974086531150494;A
A;516713;2015;ES616;ESTANCIA_MEDIA;1.2383599475887053;A
A;516713;2015;ES617;ESTANCIA_MEDIA;4.922416078702248;A
A;516713;2015;ES618;ESTANCIA_MEDIA;2.2757159599417056;A
A;516713;2014;ES61;ESTANCIA_MEDIA;4.419081689356388;A
A;516713;2014;ES611;ESTANCIA_MEDIA;3.8844828994827387;A
A;516713;2014;ES612;ESTANCIA_MEDIA;3.5179856111702934;A
A;516713;2014;ES613;ESTANCIA_MEDIA;1.427130003898714;A
A;516713;2014;ES614;ESTANCIA_MEDIA;2.5980203322399915;A
A;516713;2014;ES615;ESTANCIA_MEDIA;6.349056829873312;A
A;516713;2014;ES616;ESTANCIA_MEDIA;1.0;A
A;516713;2014;ES617;ESTANCIA_MEDIA;5.145796490259281;A
A;516713;2014;ES618;ESTANCIA_MEDIA;2.7836736634086914;A
A;516715;2020;ES61;ESTANCIA_MEDIA;3.9609548698895947;A
A;516715;2020;ES611;ESTANCIA_MEDIA;4.030712779374994;A
A;516715;2020;ES612;ESTANCIA_MEDIA;2.972048396198162;A
A;516715;2020;ES613;ESTANCIA_MEDIA;1.4430114535224947;A
A;516715;2020;ES614;ESTANCIA_MEDIA;3.145950471253406;A
A;516715;2020;ES615;ESTANCIA_MEDIA;4.1733316096075805;A
A;516715;2020;ES616;ESTANCIA_MEDIA;4.384159576526415;A
A;516715;2020;ES617;ESTANCIA_MEDIA;5.565011011335393;A
A;516715;2020;ES618;ESTANCIA_MEDIA;3.1384132356327528;A
A;516715;2019;ES61;ESTANCIA_MEDIA;3.425743057973791;A
A;516715;2019;ES611;ESTANCIA_MEDIA;5.54721102023496;A
A;516715;2019;ES612;ESTANCIA_MEDIA;2.5601203432222523;A
A;516715;2019;ES613;ESTANCIA_MEDIA;1.6795351316505396;A
A;516715;2019;ES614;ESTANCIA_MEDIA;2.307876623808194;A
A;516715;2019;ES615;ESTANCIA_MEDIA;4.867238934641544;A
A;516715;2019;ES616;ESTANCIA_MEDIA;3.692764285652274;A
A;516715;2019;ES617;ESTANCIA_MEDIA;4.543336659022929;A
A;516715;2019;ES618;ESTANCIA_MEDIA;2.257412490542596;A
A;516715;2018;ES61;ESTANCIA_MEDIA;3.4677865708775593;A
A;516715;2018;ES611;ESTANCIA_MEDIA;5.128152767134972;A
A;516715;2018;ES612;ESTANCIA_MEDIA;2.6529740744507238;A
A;516715;2018;ES613;ESTANCIA_MEDIA;2.6548848847043134;A
A;516715;2018;ES614;ESTANCIA_MEDIA;2.579609876209357;A
A;516715;2018;ES615;ESTANCIA_MEDIA;4.917384103307156;A
A;516715;2018;ES616;ESTANCIA_MEDIA;2.15664471710648;A
A;516715;2018;ES617;ESTANCIA_MEDIA;4.651333691098208;A
A;516715;2018;ES618;ESTANCIA_MEDIA;2.1617728247149244;A
A;516715;2017;ES61;ESTANCIA_MEDIA;3.5871553324677534;A
A;516715;2017;ES611;ESTANCIA_MEDIA;6.451925852300103;A
A;516715;2017;ES612;ESTANCIA_MEDIA;2.5372758315612387;A
A;516715;2017;ES613;ESTANCIA_MEDIA;1.6548171735287927;A
A;516715;2017;ES614;ESTANCIA_MEDIA;2.8268756894025886;A
A;516715;2017;ES615;ESTANCIA_MEDIA;4.990221037693794;A
A;516715;2017;ES616;ESTANCIA_MEDIA;3.2563532986862236;A
A;516715;2017;ES617;ESTANCIA_MEDIA;4.837831765716718;A
A;516715;2017;ES618;ESTANCIA_MEDIA;2.108330113166346;A
A;516715;2016;ES61;ESTANCIA_MEDIA;3.674481280530654;A
A;516715;2016;ES611;ESTANCIA_MEDIA;5.928022627848412;A
A;516715;2016;ES612;ESTANCIA_MEDIA;2.777615909958015;A
A;516715;2016;ES613;ESTANCIA_MEDIA;1.8600651221891868;A
A;516715;2016;ES614;ESTANCIA_MEDIA;2.8572161300276377;A
A;516715;2016;ES615;ESTANCIA_MEDIA;4.826911245681439;A
A;516715;2016;ES616;ESTANCIA_MEDIA;2.827365839777954;A
A;516715;2016;ES617;ESTANCIA_MEDIA;4.825327706742743;A
A;516715;2016;ES618;ESTANCIA_MEDIA;2.124626433806499;A
A;516715;2015;ES61;ESTANCIA_MEDIA;3.8776087473753416;A
A;516715;2015;ES611;ESTANCIA_MEDIA;6.019011662165338;A
A;516715;2015;ES612;ESTANCIA_MEDIA;3.0174628478762244;A
A;516715;2015;ES613;ESTANCIA_MEDIA;2.096434973811088;A
A;516715;2015;ES614;ESTANCIA_MEDIA;3.7033734502286073;A
A;516715;2015;ES615;ESTANCIA_MEDIA;4.68471982041504;A
A;516715;2015;ES616;ESTANCIA_MEDIA;1.9999999999762565;A
A;516715;2015;ES617;ESTANCIA_MEDIA;5.328737894116383;A
A;516715;2015;ES618;ESTANCIA_MEDIA;2.1364712152765186;A
A;516715;2014;ES61;ESTANCIA_MEDIA;3.8360588405016003;A
A;516715;2014;ES611;ESTANCIA_MEDIA;4.7586940480156334;A
A;516715;2014;ES612;ESTANCIA_MEDIA;3.1791780920171235;A
A;516715;2014;ES613;ESTANCIA_MEDIA;1.9909051954825212;A
A;516715;2014;ES614;ESTANCIA_MEDIA;3.0864561497620646;A
A;516715;2014;ES615;ESTANCIA_MEDIA;4.0626863828277;A
A;516715;2014;ES617;ESTANCIA_MEDIA;5.443558842554635;A
A;516715;2014;ES618;ESTANCIA_MEDIA;2.559763492054134;A
A;55574;2020;ES61;ESTANCIA_MEDIA;6.134736485979931;A
A;55574;2020;ES611;ESTANCIA_MEDIA;3.857452917506332;A
A;55574;2020;ES612;ESTANCIA_MEDIA;3.0965800735308364;A
A;55574;2020;ES613;ESTANCIA_MEDIA;2.2203824480249663;A
A;55574;2020;ES614;ESTANCIA_MEDIA;3.418905139151713;A
A;55574;2020;ES615;ESTANCIA_MEDIA;4.0827808417002585;A
A;55574;2020;ES616;ESTANCIA_MEDIA;2.0065611998940938;A
A;55574;2020;ES617;ESTANCIA_MEDIA;6.741487837863908;A
A;55574;2020;ES618;ESTANCIA_MEDIA;3.0969045685779744;A
A;55574;2019;ES61;ESTANCIA_MEDIA;5.816351840712266;A
A;55574;2019;ES611;ESTANCIA_MEDIA;7.461853135197441;A
A;55574;2019;ES612;ESTANCIA_MEDIA;2.9873175099839275;A
A;55574;2019;ES613;ESTANCIA_MEDIA;2.2269687675222265;A
A;55574;2019;ES614;ESTANCIA_MEDIA;3.045158375717684;A
A;55574;2019;ES615;ESTANCIA_MEDIA;4.291627785321151;A
A;55574;2019;ES616;ESTANCIA_MEDIA;2.6863538485305827;A
A;55574;2019;ES617;ESTANCIA_MEDIA;6.115450100917642;A
A;55574;2019;ES618;ESTANCIA_MEDIA;3.0829221730543956;A
A;55574;2018;ES61;ESTANCIA_MEDIA;5.993500040938646;A
A;55574;2018;ES611;ESTANCIA_MEDIA;7.100200279596909;A
A;55574;2018;ES612;ESTANCIA_MEDIA;2.964259857647817;A
A;55574;2018;ES613;ESTANCIA_MEDIA;2.873814326480817;A
A;55574;2018;ES614;ESTANCIA_MEDIA;2.531329055353224;A
A;55574;2018;ES615;ESTANCIA_MEDIA;3.907506899820354;A
A;55574;2018;ES616;ESTANCIA_MEDIA;2.5475057823325096;A
A;55574;2018;ES617;ESTANCIA_MEDIA;6.345501724084359;A
A;55574;2018;ES618;ESTANCIA_MEDIA;3.3105638849512737;A
A;55574;2017;ES61;ESTANCIA_MEDIA;5.8902071688879705;A
A;55574;2017;ES611;ESTANCIA_MEDIA;7.262831816584394;A
A;55574;2017;ES612;ESTANCIA_MEDIA;3.6523542301046565;A
A;55574;2017;ES613;ESTANCIA_MEDIA;2.1896721503948444;A
A;55574;2017;ES614;ESTANCIA_MEDIA;2.905971232836276;A
A;55574;2017;ES615;ESTANCIA_MEDIA;3.6463514281855236;A
A;55574;2017;ES616;ESTANCIA_MEDIA;2.6354427816603665;A
A;55574;2017;ES617;ESTANCIA_MEDIA;6.1274353964489165;A
A;55574;2017;ES618;ESTANCIA_MEDIA;3.1951249606714494;A
A;55574;2016;ES61;ESTANCIA_MEDIA;6.237949669766455;A
A;55574;2016;ES611;ESTANCIA_MEDIA;6.635087532180444;A
A;55574;2016;ES612;ESTANCIA_MEDIA;3.4713686081818103;A
A;55574;2016;ES613;ESTANCIA_MEDIA;2.7271234505292656;A
A;55574;2016;ES614;ESTANCIA_MEDIA;2.9238503631607835;A
A;55574;2016;ES615;ESTANCIA_MEDIA;5.211465396609714;A
A;55574;2016;ES616;ESTANCIA_MEDIA;2.682579442794068;A
A;55574;2016;ES617;ESTANCIA_MEDIA;6.516247703844294;A
A;55574;2016;ES618;ESTANCIA_MEDIA;3.0625778670416466;A
A;55574;2015;ES61;ESTANCIA_MEDIA;6.447775982867771;A
A;55574;2015;ES611;ESTANCIA_MEDIA;6.83904602226146;A
A;55574;2015;ES612;ESTANCIA_MEDIA;2.8438289678485513;A
A;55574;2015;ES613;ESTANCIA_MEDIA;2.189809521970437;A
A;55574;2015;ES614;ESTANCIA_MEDIA;3.697414199330981;A
A;55574;2015;ES615;ESTANCIA_MEDIA;4.5365741565529;A
A;55574;2015;ES616;ESTANCIA_MEDIA;2.0242134582155633;A
A;55574;2015;ES617;ESTANCIA_MEDIA;6.709322855671583;A
A;55574;2015;ES618;ESTANCIA_MEDIA;3.2075965833733995;A
A;55574;2014;ES61;ESTANCIA_MEDIA;6.253027495387628;A
A;55574;2014;ES611;ESTANCIA_MEDIA;6.338685702593621;A
A;55574;2014;ES612;ESTANCIA_MEDIA;2.673659143505775;A
A;55574;2014;ES613;ESTANCIA_MEDIA;2.4295008385015677;A
A;55574;2014;ES614;ESTANCIA_MEDIA;3.2650824638581954;A
A;55574;2014;ES615;ESTANCIA_MEDIA;3.382233610901435;A
A;55574;2014;ES616;ESTANCIA_MEDIA;2.7791038047393655;A
A;55574;2014;ES617;ESTANCIA_MEDIA;6.5080407928951525;A
A;55574;2014;ES618;ESTANCIA_MEDIA;3.124903391592657;A
A;516716;2020;ES61;ESTANCIA_MEDIA;4.509884984085169;A
A;516716;2020;ES611;ESTANCIA_MEDIA;6.572019393570938;A
A;516716;2020;ES612;ESTANCIA_MEDIA;1.3027423370043445;A
A;516716;2020;ES613;ESTANCIA_MEDIA;3.5209688013222427;A
A;516716;2020;ES614;ESTANCIA_MEDIA;1.7159784938357878;A
A;516716;2020;ES616;ESTANCIA_MEDIA;6.999999999929041;A
A;516716;2020;ES617;ESTANCIA_MEDIA;5.640612870261897;A
A;516716;2020;ES618;ESTANCIA_MEDIA;1.7770131869866;A
A;516716;2019;ES61;ESTANCIA_MEDIA;3.5881288286900666;A
A;516716;2019;ES611;ESTANCIA_MEDIA;6.831070135955696;A
A;516716;2019;ES612;ESTANCIA_MEDIA;2.1936631578154944;A
A;516716;2019;ES613;ESTANCIA_MEDIA;1.847810897428841;A
A;516716;2019;ES614;ESTANCIA_MEDIA;2.66210661651772;A
A;516716;2019;ES615;ESTANCIA_MEDIA;2.9106550325667255;A
A;516716;2019;ES616;ESTANCIA_MEDIA;5.824160822269312;A
A;516716;2019;ES617;ESTANCIA_MEDIA;3.979082388872623;A
A;516716;2019;ES618;ESTANCIA_MEDIA;1.9318998664543745;A
A;516716;2018;ES61;ESTANCIA_MEDIA;4.23666941907976;A
A;516716;2018;ES611;ESTANCIA_MEDIA;7.352692431076746;A
A;516716;2018;ES612;ESTANCIA_MEDIA;4.033616867410491;A
A;516716;2018;ES613;ESTANCIA_MEDIA;1.9102981523254638;A
A;516716;2018;ES614;ESTANCIA_MEDIA;2.1556435889439562;A
A;516716;2018;ES615;ESTANCIA_MEDIA;5.6;A
A;516716;2018;ES616;ESTANCIA_MEDIA;3.0000000000392677;A
A;516716;2018;ES617;ESTANCIA_MEDIA;4.792325199058578;A
A;516716;2018;ES618;ESTANCIA_MEDIA;2.096392570565316;A
A;516716;2017;ES61;ESTANCIA_MEDIA;5.5373753175625975;A
A;516716;2017;ES611;ESTANCIA_MEDIA;7.886777511682856;A
A;516716;2017;ES612;ESTANCIA_MEDIA;2.7163478894096142;A
A;516716;2017;ES613;ESTANCIA_MEDIA;1.837917645744224;A
A;516716;2017;ES614;ESTANCIA_MEDIA;2.819406799471553;A
A;516716;2017;ES615;ESTANCIA_MEDIA;4.409136585126002;A
A;516716;2017;ES617;ESTANCIA_MEDIA;6.050329285980788;A
A;516716;2017;ES618;ESTANCIA_MEDIA;2.193189305045975;A
A;516716;2016;ES61;ESTANCIA_MEDIA;4.127107971323074;A
A;516716;2016;ES611;ESTANCIA_MEDIA;6.052241199326827;A
A;516716;2016;ES612;ESTANCIA_MEDIA;4.723540262310009;A
A;516716;2016;ES613;ESTANCIA_MEDIA;1.4192001324297958;A
A;516716;2016;ES614;ESTANCIA_MEDIA;2.4914476090017983;A
A;516716;2016;ES615;ESTANCIA_MEDIA;7.049799032576942;A
A;516716;2016;ES617;ESTANCIA_MEDIA;4.560734164702747;A
A;516716;2016;ES618;ESTANCIA_MEDIA;2.29087629996435;A
A;516716;2015;ES61;ESTANCIA_MEDIA;4.309202244993562;A
A;516716;2015;ES611;ESTANCIA_MEDIA;5.3496712205198085;A
A;516716;2015;ES612;ESTANCIA_MEDIA;3.9122142059794016;A
A;516716;2015;ES613;ESTANCIA_MEDIA;2.643713952428355;A
A;516716;2015;ES614;ESTANCIA_MEDIA;1.7526236323924111;A
A;516716;2015;ES615;ESTANCIA_MEDIA;3.4284710141826884;A
A;516716;2015;ES617;ESTANCIA_MEDIA;5.401809775491665;A
A;516716;2015;ES618;ESTANCIA_MEDIA;2.516634840723139;A
A;516716;2014;ES61;ESTANCIA_MEDIA;4.292755096264655;A
A;516716;2014;ES611;ESTANCIA_MEDIA;7.285126367253778;A
A;516716;2014;ES612;ESTANCIA_MEDIA;2.3928742845226916;A
A;516716;2014;ES613;ESTANCIA_MEDIA;2.1727996038515167;A
A;516716;2014;ES614;ESTANCIA_MEDIA;2.394487497573124;A
A;516716;2014;ES615;ESTANCIA_MEDIA;1.9166666666666667;A
A;516716;2014;ES616;ESTANCIA_MEDIA;1.3642515491991594;A
A;516716;2014;ES617;ESTANCIA_MEDIA;4.917975812927099;A
A;516716;2014;ES618;ESTANCIA_MEDIA;2.768378559414356;A
A;516717;2020;ES61;ESTANCIA_MEDIA;10.614552492891464;A
A;516717;2020;ES611;ESTANCIA_MEDIA;218.01790847128137;A
A;516717;2020;ES612;ESTANCIA_MEDIA;7.164883436369855;A
A;516717;2020;ES613;ESTANCIA_MEDIA;2.1388286334215776;A
A;516717;2020;ES614;ESTANCIA_MEDIA;7.619036582828405;A
A;516717;2020;ES615;ESTANCIA_MEDIA;16.393808875684435;A
A;516717;2020;ES617;ESTANCIA_MEDIA;8.150866734487165;A
A;516717;2020;ES618;ESTANCIA_MEDIA;2.369156740276378;A
A;516717;2019;ES61;ESTANCIA_MEDIA;7.489466434618579;A
A;516717;2019;ES611;ESTANCIA_MEDIA;72.12819479954968;A
A;516717;2019;ES612;ESTANCIA_MEDIA;5.028244309445728;A
A;516717;2019;ES613;ESTANCIA_MEDIA;2.0250844791445046;A
A;516717;2019;ES614;ESTANCIA_MEDIA;8.149962736609604;A
A;516717;2019;ES615;ESTANCIA_MEDIA;4.806477301234646;A
A;516717;2019;ES616;ESTANCIA_MEDIA;2.0;A
A;516717;2019;ES617;ESTANCIA_MEDIA;6.83236172761599;A
A;516717;2019;ES618;ESTANCIA_MEDIA;2.2487001624979874;A
A;516717;2018;ES61;ESTANCIA_MEDIA;7.086623992355818;A
A;516717;2018;ES611;ESTANCIA_MEDIA;24.787363595638958;A
A;516717;2018;ES612;ESTANCIA_MEDIA;5.476673438656069;A
A;516717;2018;ES613;ESTANCIA_MEDIA;1.8191729289215963;A
A;516717;2018;ES614;ESTANCIA_MEDIA;7.0119507108840535;A
A;516717;2018;ES615;ESTANCIA_MEDIA;15.316857657821966;A
A;516717;2018;ES617;ESTANCIA_MEDIA;6.36335567792429;A
A;516717;2018;ES618;ESTANCIA_MEDIA;2.5006201113286903;A
A;516717;2017;ES61;ESTANCIA_MEDIA;7.033830100944361;A
A;516717;2017;ES611;ESTANCIA_MEDIA;12.373063988314428;A
A;516717;2017;ES612;ESTANCIA_MEDIA;4.899606338211036;A
A;516717;2017;ES613;ESTANCIA_MEDIA;1.6425756389799826;A
A;516717;2017;ES614;ESTANCIA_MEDIA;9.930174145373108;A
A;516717;2017;ES615;ESTANCIA_MEDIA;28.726208275071635;A
A;516717;2017;ES617;ESTANCIA_MEDIA;6.376417277561056;A
A;516717;2017;ES618;ESTANCIA_MEDIA;2.25979760510238;A
A;516717;2016;ES61;ESTANCIA_MEDIA;7.782777641684583;A
A;516717;2016;ES611;ESTANCIA_MEDIA;12.369746148149655;A
A;516717;2016;ES612;ESTANCIA_MEDIA;5.763184115962464;A
A;516717;2016;ES613;ESTANCIA_MEDIA;1.4907624944213411;A
A;516717;2016;ES614;ESTANCIA_MEDIA;6.83597975338934;A
A;516717;2016;ES615;ESTANCIA_MEDIA;17.282534280754057;A
A;516717;2016;ES617;ESTANCIA_MEDIA;7.367776322671602;A
A;516717;2016;ES618;ESTANCIA_MEDIA;2.7286931667693795;A
A;516717;2015;ES61;ESTANCIA_MEDIA;8.434709313574464;A
A;516717;2015;ES611;ESTANCIA_MEDIA;13.077729977294442;A
A;516717;2015;ES612;ESTANCIA_MEDIA;5.766212388685585;A
A;516717;2015;ES613;ESTANCIA_MEDIA;4.2878866979153045;A
A;516717;2015;ES614;ESTANCIA_MEDIA;9.814634918361211;A
A;516717;2015;ES615;ESTANCIA_MEDIA;10.115293104793802;A
A;516717;2015;ES617;ESTANCIA_MEDIA;8.059017058797428;A
A;516717;2015;ES618;ESTANCIA_MEDIA;2.961713188914976;A
A;516717;2014;ES61;ESTANCIA_MEDIA;8.525084691623249;A
A;516717;2014;ES611;ESTANCIA_MEDIA;13.091115964951415;A
A;516717;2014;ES612;ESTANCIA_MEDIA;7.015616292284123;A
A;516717;2014;ES613;ESTANCIA_MEDIA;1.4920641069237142;A
A;516717;2014;ES614;ESTANCIA_MEDIA;8.854665367271002;A
A;516717;2014;ES615;ESTANCIA_MEDIA;6.974770462741392;A
A;516717;2014;ES616;ESTANCIA_MEDIA;1.669651423094416;A
A;516717;2014;ES617;ESTANCIA_MEDIA;8.208377204001623;A
A;516717;2014;ES618;ESTANCIA_MEDIA;2.180516151852933;A
A;516718;2020;ES61;ESTANCIA_MEDIA;4.506942721805915;A
A;516718;2020;ES611;ESTANCIA_MEDIA;3.7232960495918146;A
A;516718;2020;ES612;ESTANCIA_MEDIA;2.5528791219759306;A
A;516718;2020;ES613;ESTANCIA_MEDIA;1.496049220086754;A
A;516718;2020;ES614;ESTANCIA_MEDIA;1.9553519903313448;A
A;516718;2020;ES615;ESTANCIA_MEDIA;2.254711929968561;A
A;516718;2020;ES616;ESTANCIA_MEDIA;2.0;A
A;516718;2020;ES617;ESTANCIA_MEDIA;5.508637008357248;A
A;516718;2020;ES618;ESTANCIA_MEDIA;3.8633746311622708;A
A;516718;2019;ES61;ESTANCIA_MEDIA;3.730200394827356;A
A;516718;2019;ES611;ESTANCIA_MEDIA;4.341682056901214;A
A;516718;2019;ES612;ESTANCIA_MEDIA;2.075306505151759;A
A;516718;2019;ES613;ESTANCIA_MEDIA;1.6320847586232026;A
A;516718;2019;ES614;ESTANCIA_MEDIA;2.29285434212238;A
A;516718;2019;ES615;ESTANCIA_MEDIA;2.867874831724263;A
