OBS_STATUS;PUNTOS_TURISTICOS;RESITUR;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
A;70677;516715;2019;ESTANCIA_MEDIA;4.443526229076406;A
A;70677;516715;2015;ESTANCIA_MEDIA;5.582736755982818;A
A;70677;55574;2015;ESTANCIA_MEDIA;3.2015065913371;A
A;70677;516716;2019;ESTANCIA_MEDIA;1.5081967212600782;A
A;70677;516717;2019;ESTANCIA_MEDIA;5.0;A
A;70677;516718;2019;ESTANCIA_MEDIA;2.7390832566216337;A
A;70677;516718;2015;ESTANCIA_MEDIA;3.3636363636363638;A
A;70677;516721;2015;ESTANCIA_MEDIA;1.0;A
A;70677;516722;2019;ESTANCIA_MEDIA;2.6666666666666665;A
A;70677;516722;2015;ESTANCIA_MEDIA;1.3333333333333333;A
A;70677;516725;2019;ESTANCIA_MEDIA;4.514657980492791;A
A;70677;516725;2015;ESTANCIA_MEDIA;3.2648221343873516;A
A;312755;55698;2019;ESTANCIA_MEDIA;3.1874103517306582;A
A;312755;55565;2019;ESTANCIA_MEDIA;2.9726201159731445;A
A;312755;55697;2019;ESTANCIA_MEDIA;4.096367796976083;A
A;312755;55577;2019;ESTANCIA_MEDIA;3.9522606881940896;A
A;312755;516705;2019;ESTANCIA_MEDIA;5.999999999899108;A
A;312755;516706;2019;ESTANCIA_MEDIA;2.0;A
A;312755;55568;2019;ESTANCIA_MEDIA;2.9815340909165795;A
A;312755;55571;2019;ESTANCIA_MEDIA;2.9300604649084656;A
A;312755;516713;2019;ESTANCIA_MEDIA;17.000000000119577;A
A;312755;516715;2019;ESTANCIA_MEDIA;3.659340659314452;A
A;312755;55574;2019;ESTANCIA_MEDIA;2.3380005581872667;A
A;312755;516722;2019;ESTANCIA_MEDIA;3.0;A
A;312755;516727;2019;ESTANCIA_MEDIA;3.6987367615050153;A
A;70678;55698;2020;ESTANCIA_MEDIA;4.535942451392182;A
A;70678;55698;2019;ESTANCIA_MEDIA;3.851253018396287;A
A;70678;55698;2018;ESTANCIA_MEDIA;4.4442978544683465;A
A;70678;55698;2017;ESTANCIA_MEDIA;5.197720727349455;A
A;70678;55698;2016;ESTANCIA_MEDIA;4.990235057240146;A
A;70678;55698;2015;ESTANCIA_MEDIA;4.070666579900198;A
A;70678;55698;2014;ESTANCIA_MEDIA;4.221198803950625;A
A;70678;55565;2020;ESTANCIA_MEDIA;4.55151387723998;A
A;70678;55565;2019;ESTANCIA_MEDIA;3.9364342798372305;A
A;70678;55565;2018;ESTANCIA_MEDIA;4.242952282744358;A
A;70678;55565;2017;ESTANCIA_MEDIA;5.030073546582646;A
A;70678;55565;2016;ESTANCIA_MEDIA;4.573107126559134;A
A;70678;55565;2015;ESTANCIA_MEDIA;3.8991767077532415;A
A;70678;55565;2014;ESTANCIA_MEDIA;4.1213248596706356;A
A;70678;55697;2020;ESTANCIA_MEDIA;4.072518180292394;A
A;70678;55697;2019;ESTANCIA_MEDIA;3.5196978259255065;A
A;70678;55697;2018;ESTANCIA_MEDIA;5.272590520895655;A
A;70678;55697;2017;ESTANCIA_MEDIA;6.227495325033293;A
A;70678;55697;2016;ESTANCIA_MEDIA;6.856918444769295;A
A;70678;55697;2015;ESTANCIA_MEDIA;5.178468174577517;A
A;70678;55697;2014;ESTANCIA_MEDIA;4.8587216111326;A
A;70678;55577;2019;ESTANCIA_MEDIA;3.9164666102051733;A
A;70678;55577;2018;ESTANCIA_MEDIA;5.386568220047406;A
A;70678;55577;2017;ESTANCIA_MEDIA;6.972293401783372;A
A;70678;55577;2016;ESTANCIA_MEDIA;7.070339379621369;A
A;70678;55577;2015;ESTANCIA_MEDIA;6.345668629100084;A
A;70678;55577;2014;ESTANCIA_MEDIA;5.214844973379266;A
A;70678;516705;2017;ESTANCIA_MEDIA;3.6666666666666665;A
A;70678;516705;2014;ESTANCIA_MEDIA;4.841628959276018;A
A;70678;516706;2019;ESTANCIA_MEDIA;5.526942711202709;A
A;70678;516706;2018;ESTANCIA_MEDIA;5.488671246827465;A
A;70678;516706;2017;ESTANCIA_MEDIA;8.430912391632303;A
A;70678;516706;2016;ESTANCIA_MEDIA;6.158560158840794;A
A;70678;516706;2015;ESTANCIA_MEDIA;3.7352941176470593;A
A;70678;516706;2014;ESTANCIA_MEDIA;4.4685863874638;A
A;70678;516707;2018;ESTANCIA_MEDIA;5.3076923076923075;A
A;70678;516707;2016;ESTANCIA_MEDIA;7.67741935483871;A
A;70678;516707;2015;ESTANCIA_MEDIA;7.383838383712122;A
A;70678;516707;2014;ESTANCIA_MEDIA;10.754512635476123;A
A;70678;516708;2018;ESTANCIA_MEDIA;6.847619047619047;A
A;70678;516708;2017;ESTANCIA_MEDIA;5.0;A
A;70678;516708;2014;ESTANCIA_MEDIA;3.386321626679235;A
A;70678;55568;2020;ESTANCIA_MEDIA;2.424514026275522;A
A;70678;55568;2019;ESTANCIA_MEDIA;4.234996140227492;A
A;70678;55568;2018;ESTANCIA_MEDIA;6.188018808426073;A
A;70678;55568;2017;ESTANCIA_MEDIA;6.842687626929699;A
A;70678;55568;2016;ESTANCIA_MEDIA;5.088208921969134;A
A;70678;55568;2015;ESTANCIA_MEDIA;2.793316889915198;A
A;70678;55568;2014;ESTANCIA_MEDIA;5.189579040358025;A
A;70678;516709;2017;ESTANCIA_MEDIA;30.285714285714285;A
A;70678;516709;2016;ESTANCIA_MEDIA;30.464963981087887;A
A;70678;516709;2015;ESTANCIA_MEDIA;14.898648648648647;A
A;70678;516709;2014;ESTANCIA_MEDIA;12.432160804724628;A
A;70678;516710;2018;ESTANCIA_MEDIA;1.9784867085451106;A
A;70678;516710;2017;ESTANCIA_MEDIA;4.880152270702557;A
A;70678;516710;2016;ESTANCIA_MEDIA;5.125;A
A;70678;516710;2015;ESTANCIA_MEDIA;1.0;A
A;70678;516710;2014;ESTANCIA_MEDIA;4.597014925591;A
A;70678;516711;2018;ESTANCIA_MEDIA;3.7312286764327656;A
A;70678;516711;2017;ESTANCIA_MEDIA;3.9125503356;A
A;70678;516711;2016;ESTANCIA_MEDIA;3.536551223635999;A
A;70678;516711;2015;ESTANCIA_MEDIA;2.3333333333225807;A
A;70678;516711;2014;ESTANCIA_MEDIA;2.436363636426116;A
A;70678;55571;2020;ESTANCIA_MEDIA;8.901889569627317;A
A;70678;55571;2019;ESTANCIA_MEDIA;6.985150886190224;A
A;70678;55571;2018;ESTANCIA_MEDIA;4.765274730190121;A
A;70678;55571;2017;ESTANCIA_MEDIA;6.333017302619004;A
A;70678;55571;2016;ESTANCIA_MEDIA;8.404255319148936;A
A;70678;55571;2015;ESTANCIA_MEDIA;5.846501506997558;A
A;70678;55571;2014;ESTANCIA_MEDIA;9.002724795653915;A
A;70678;516713;2019;ESTANCIA_MEDIA;5.690128194344739;A
A;70678;516713;2018;ESTANCIA_MEDIA;6.4;A
A;70678;516713;2017;ESTANCIA_MEDIA;5.894736842105263;A
A;70678;516713;2016;ESTANCIA_MEDIA;6.5;A
A;70678;516713;2015;ESTANCIA_MEDIA;2.176385980484224;A
A;70678;516713;2014;ESTANCIA_MEDIA;6.137254901960785;A
A;70678;516715;2020;ESTANCIA_MEDIA;3.9251955851539853;A
A;70678;516715;2019;ESTANCIA_MEDIA;4.597767394622052;A
A;70678;516715;2018;ESTANCIA_MEDIA;4.784081567891832;A
A;70678;516715;2017;ESTANCIA_MEDIA;4.77715860874718;A
A;70678;516715;2016;ESTANCIA_MEDIA;5.229769664500775;A
A;70678;516715;2015;ESTANCIA_MEDIA;4.646598878810401;A
A;70678;516715;2014;ESTANCIA_MEDIA;3.940134245137247;A
A;70678;55574;2020;ESTANCIA_MEDIA;3.3079584775086506;A
A;70678;55574;2019;ESTANCIA_MEDIA;4.636011773284126;A
A;70678;55574;2018;ESTANCIA_MEDIA;5.23824045275749;A
A;70678;55574;2017;ESTANCIA_MEDIA;3.792006725319207;A
A;70678;55574;2016;ESTANCIA_MEDIA;6.627879032341147;A
A;70678;55574;2015;ESTANCIA_MEDIA;5.863724783083447;A
A;70678;55574;2014;ESTANCIA_MEDIA;2.9917355371488457;A
A;70678;516716;2018;ESTANCIA_MEDIA;6.5;A
A;70678;516716;2017;ESTANCIA_MEDIA;4.6;A
A;70678;516716;2016;ESTANCIA_MEDIA;9.25;A
A;70678;516716;2015;ESTANCIA_MEDIA;3.319462181555671;A
A;70678;516717;2020;ESTANCIA_MEDIA;1.0;A
A;70678;516717;2019;ESTANCIA_MEDIA;1.7466712692283457;A
A;70678;516717;2018;ESTANCIA_MEDIA;10.02462772489195;A
A;70678;516717;2017;ESTANCIA_MEDIA;22.223803884033458;A
A;70678;516717;2016;ESTANCIA_MEDIA;22.344122332851434;A
A;70678;516717;2015;ESTANCIA_MEDIA;9.037511763820339;A
A;70678;516717;2014;ESTANCIA_MEDIA;6.711770565570921;A
A;70678;516718;2019;ESTANCIA_MEDIA;2.908988764045046;A
A;70678;516718;2018;ESTANCIA_MEDIA;2.9535714286445227;A
A;70678;516718;2017;ESTANCIA_MEDIA;2.588235294117647;A
A;70678;516718;2016;ESTANCIA_MEDIA;3.3806134794687144;A
A;70678;516718;2015;ESTANCIA_MEDIA;4.354917080480721;A
A;70678;516719;2019;ESTANCIA_MEDIA;10.91864453447304;A
A;70678;516719;2018;ESTANCIA_MEDIA;5.459770114942529;A
A;70678;516719;2016;ESTANCIA_MEDIA;11.902148600245775;A
A;70678;516719;2015;ESTANCIA_MEDIA;2.285714285684661;A
A;70678;516719;2014;ESTANCIA_MEDIA;2.1534526854997025;A
A;70678;516720;2019;ESTANCIA_MEDIA;3.230951866981435;A
A;70678;516720;2018;ESTANCIA_MEDIA;1.9123783031912738;A
A;70678;516720;2017;ESTANCIA_MEDIA;3.942857142857143;A
A;70678;516720;2016;ESTANCIA_MEDIA;6.928571428571429;A
A;70678;516720;2015;ESTANCIA_MEDIA;5.471062966786094;A
A;70678;516720;2014;ESTANCIA_MEDIA;4.361702127512376;A
A;70678;516721;2017;ESTANCIA_MEDIA;10.367342990981108;A
A;70678;516721;2016;ESTANCIA_MEDIA;5.833333333333333;A
A;70678;516721;2014;ESTANCIA_MEDIA;2.957894736842105;A
A;70678;516722;2015;ESTANCIA_MEDIA;1.5882352941327156;A
A;70678;516722;2014;ESTANCIA_MEDIA;2.4366197183098595;A
A;70678;516724;2019;ESTANCIA_MEDIA;2.5555555555555554;A
A;70678;516724;2018;ESTANCIA_MEDIA;4.403730846073773;A
A;70678;516724;2017;ESTANCIA_MEDIA;4.080350301127594;A
A;70678;516724;2016;ESTANCIA_MEDIA;3.524615492750757;A
A;70678;516724;2015;ESTANCIA_MEDIA;3.000000000096774;A
A;70678;516725;2019;ESTANCIA_MEDIA;1.3991784940230843;A
A;70678;516725;2018;ESTANCIA_MEDIA;4.1743578410254205;A
A;70678;516725;2017;ESTANCIA_MEDIA;3.8327598999270687;A
A;70678;516725;2016;ESTANCIA_MEDIA;3.8285864585299594;A
A;70678;516725;2015;ESTANCIA_MEDIA;6.797511312255643;A
A;70678;516725;2014;ESTANCIA_MEDIA;4.498040727153595;A
A;70678;516726;2018;ESTANCIA_MEDIA;5.268999453323777;A
A;70678;516726;2014;ESTANCIA_MEDIA;6.000000000120967;A
A;70678;516727;2019;ESTANCIA_MEDIA;3.0;A
A;70678;516727;2015;ESTANCIA_MEDIA;3.7513478775221882;A
A;70678;516727;2014;ESTANCIA_MEDIA;3.5213884135908087;A
A;269776;55698;2020;ESTANCIA_MEDIA;3.753716348191303;A
A;269776;55698;2019;ESTANCIA_MEDIA;4.083187897623196;A
A;269776;55698;2018;ESTANCIA_MEDIA;3.857085077859556;A
A;269776;55698;2017;ESTANCIA_MEDIA;4.003301165496996;A
A;269776;55698;2016;ESTANCIA_MEDIA;4.222143183835986;A
A;269776;55698;2015;ESTANCIA_MEDIA;3.8895098433538533;A
A;269776;55698;2014;ESTANCIA_MEDIA;3.738895236699006;A
A;269776;55565;2020;ESTANCIA_MEDIA;3.7093200921578244;A
A;269776;55565;2019;ESTANCIA_MEDIA;3.937463469077366;A
A;269776;55565;2018;ESTANCIA_MEDIA;3.676474713423413;A
A;269776;55565;2017;ESTANCIA_MEDIA;3.9520834300751533;A
A;269776;55565;2016;ESTANCIA_MEDIA;4.180113670908372;A
A;269776;55565;2015;ESTANCIA_MEDIA;3.844366688510375;A
A;269776;55565;2014;ESTANCIA_MEDIA;3.719670980890341;A
A;269776;55697;2020;ESTANCIA_MEDIA;4.43935624870946;A
A;269776;55697;2019;ESTANCIA_MEDIA;5.17485618319981;A
A;269776;55697;2018;ESTANCIA_MEDIA;5.400926380423494;A
A;269776;55697;2017;ESTANCIA_MEDIA;4.775675895697736;A
A;269776;55697;2016;ESTANCIA_MEDIA;4.863650255591279;A
A;269776;55697;2015;ESTANCIA_MEDIA;4.698930571975549;A
A;269776;55697;2014;ESTANCIA_MEDIA;4.178003308826068;A
A;269776;55577;2020;ESTANCIA_MEDIA;5.09062946280563;A
A;269776;55577;2019;ESTANCIA_MEDIA;4.7096251284398685;A
A;269776;55577;2018;ESTANCIA_MEDIA;4.97173912631554;A
A;269776;55577;2017;ESTANCIA_MEDIA;3.1417910447761193;A
A;269776;55577;2016;ESTANCIA_MEDIA;3.7267445827936228;A
A;269776;55577;2015;ESTANCIA_MEDIA;2.657272627809315;A
A;269776;55577;2014;ESTANCIA_MEDIA;2.967342925133909;A
A;269776;516705;2019;ESTANCIA_MEDIA;4.842522030572353;A
A;269776;516705;2018;ESTANCIA_MEDIA;6.478858350812018;A
A;269776;516705;2017;ESTANCIA_MEDIA;2.3136563876593947;A
A;269776;516705;2015;ESTANCIA_MEDIA;1.735042735042735;A
A;269776;516706;2020;ESTANCIA_MEDIA;2.814814814814815;A
A;269776;516706;2019;ESTANCIA_MEDIA;4.615594019321956;A
A;269776;516706;2018;ESTANCIA_MEDIA;5.19574175731434;A
A;269776;516706;2017;ESTANCIA_MEDIA;5.95752260902439;A
A;269776;516706;2016;ESTANCIA_MEDIA;4.891030304754823;A
A;269776;516706;2015;ESTANCIA_MEDIA;2.857142857142857;A
A;269776;516706;2014;ESTANCIA_MEDIA;1.7465007776049768;A
A;269776;516707;2020;ESTANCIA_MEDIA;3.0994939368406613;A
A;269776;516707;2019;ESTANCIA_MEDIA;9.341600702589949;A
A;269776;516707;2018;ESTANCIA_MEDIA;8.344323969059316;A
A;269776;516707;2015;ESTANCIA_MEDIA;7.098039215686276;A
A;269776;516707;2014;ESTANCIA_MEDIA;4.191176470665279;A
A;269776;516708;2020;ESTANCIA_MEDIA;5.904761904761905;A
A;269776;516708;2019;ESTANCIA_MEDIA;4.070790948636099;A
A;269776;516708;2018;ESTANCIA_MEDIA;4.636347524903863;A
A;269776;516708;2016;ESTANCIA_MEDIA;5.944013892095644;A
A;269776;516708;2015;ESTANCIA_MEDIA;7.141104294548625;A
A;269776;516708;2014;ESTANCIA_MEDIA;6.824644549843894;A
A;269776;55568;2020;ESTANCIA_MEDIA;3.6412249465802122;A
A;269776;55568;2019;ESTANCIA_MEDIA;4.536013815119715;A
A;269776;55568;2018;ESTANCIA_MEDIA;4.677689644605749;A
A;269776;55568;2017;ESTANCIA_MEDIA;3.479262102231928;A
A;269776;55568;2016;ESTANCIA_MEDIA;3.663310506269228;A
A;269776;55568;2015;ESTANCIA_MEDIA;4.064868645413524;A
A;269776;55568;2014;ESTANCIA_MEDIA;3.297097388830201;A
A;269776;516709;2020;ESTANCIA_MEDIA;40.92608778350858;A
A;269776;516709;2019;ESTANCIA_MEDIA;20.950946597095168;A
A;269776;516709;2014;ESTANCIA_MEDIA;1.5714285714285714;A
A;269776;516710;2020;ESTANCIA_MEDIA;3.691067357464548;A
A;269776;516710;2019;ESTANCIA_MEDIA;3.6625357398598015;A
A;269776;516710;2018;ESTANCIA_MEDIA;3.259559295974508;A
A;269776;516710;2017;ESTANCIA_MEDIA;3.347826086956522;A
A;269776;516710;2016;ESTANCIA_MEDIA;4.3209902716310475;A
A;269776;516710;2015;ESTANCIA_MEDIA;4.666666666666667;A
A;269776;516710;2014;ESTANCIA_MEDIA;2.7117117117117115;A
A;269776;516711;2020;ESTANCIA_MEDIA;1.9439282511210467;A
A;269776;516711;2019;ESTANCIA_MEDIA;3.42465545869082;A
A;269776;516711;2018;ESTANCIA_MEDIA;3.9036268155516964;A
A;269776;516711;2017;ESTANCIA_MEDIA;2.962962962962963;A
A;269776;516711;2016;ESTANCIA_MEDIA;2.3338061643734633;A
A;269776;516711;2015;ESTANCIA_MEDIA;5.933048337308013;A
A;269776;516711;2014;ESTANCIA_MEDIA;4.586717855405133;A
A;269776;55571;2020;ESTANCIA_MEDIA;5.695652173913044;A
A;269776;55571;2019;ESTANCIA_MEDIA;4.095414442925573;A
A;269776;55571;2018;ESTANCIA_MEDIA;4.920512053448112;A
A;269776;55571;2017;ESTANCIA_MEDIA;3.2082390575939432;A
A;269776;55571;2016;ESTANCIA_MEDIA;4.967229863369435;A
A;269776;55571;2015;ESTANCIA_MEDIA;3.5105557949159842;A
A;269776;55571;2014;ESTANCIA_MEDIA;5.5;A
A;269776;516713;2020;ESTANCIA_MEDIA;2.41025641025641;A
A;269776;516713;2019;ESTANCIA_MEDIA;5.044507212573503;A
A;269776;516713;2018;ESTANCIA_MEDIA;5.269441445855704;A
A;269776;516713;2017;ESTANCIA_MEDIA;4.77113203502638;A
A;269776;516713;2016;ESTANCIA_MEDIA;2.7885425441872678;A
A;269776;516713;2015;ESTANCIA_MEDIA;4.130742049327302;A
A;269776;516715;2020;ESTANCIA_MEDIA;4.16633563337301;A
A;269776;516715;2019;ESTANCIA_MEDIA;4.8779101917491685;A
A;269776;516715;2018;ESTANCIA_MEDIA;5.011732456731086;A
A;269776;516715;2017;ESTANCIA_MEDIA;5.147579649449091;A
A;269776;516715;2016;ESTANCIA_MEDIA;4.964528406847694;A
A;269776;516715;2015;ESTANCIA_MEDIA;4.373840663061476;A
A;269776;516715;2014;ESTANCIA_MEDIA;3.946022663632577;A
A;269776;55574;2020;ESTANCIA_MEDIA;4.175592842804619;A
A;269776;55574;2019;ESTANCIA_MEDIA;3.8711537806538066;A
A;269776;55574;2018;ESTANCIA_MEDIA;3.0745398706698066;A
A;269776;55574;2017;ESTANCIA_MEDIA;4.554054054054054;A
A;269776;55574;2016;ESTANCIA_MEDIA;4.155238746991815;A
A;269776;55574;2015;ESTANCIA_MEDIA;3.235294117647059;A
A;269776;55574;2014;ESTANCIA_MEDIA;2.972972972972973;A
A;269776;516716;2019;ESTANCIA_MEDIA;4.1163472413896045;A
A;269776;516717;2020;ESTANCIA_MEDIA;20.443418013980622;A
A;269776;516717;2019;ESTANCIA_MEDIA;18.73820421405992;A
A;269776;516717;2018;ESTANCIA_MEDIA;28.071764858610898;A
A;269776;516717;2016;ESTANCIA_MEDIA;12.568905499835953;A
A;269776;516717;2015;ESTANCIA_MEDIA;13.414781297134239;A
A;269776;516717;2014;ESTANCIA_MEDIA;7.230054221480056;A
A;269776;516718;2020;ESTANCIA_MEDIA;2.202442967826661;A
A;269776;516718;2019;ESTANCIA_MEDIA;2.855038546883391;A
A;269776;516718;2018;ESTANCIA_MEDIA;2.4953667720275043;A
A;269776;516718;2017;ESTANCIA_MEDIA;2.735906509725739;A
A;269776;516718;2016;ESTANCIA_MEDIA;4.57294700780625;A
A;269776;516718;2015;ESTANCIA_MEDIA;4.75;A
A;269776;516719;2020;ESTANCIA_MEDIA;2.4545454545454546;A
A;269776;516719;2018;ESTANCIA_MEDIA;2.349370419014225;A
A;269776;516719;2015;ESTANCIA_MEDIA;4.705263157894737;A
A;269776;516719;2014;ESTANCIA_MEDIA;4.913043478370633;A
A;269776;516720;2019;ESTANCIA_MEDIA;4.146322036025211;A
A;269776;516720;2018;ESTANCIA_MEDIA;4.4133759612166825;A
A;269776;516720;2017;ESTANCIA_MEDIA;4.838709677419355;A
A;269776;516720;2016;ESTANCIA_MEDIA;4.895886033727878;A
A;269776;516720;2015;ESTANCIA_MEDIA;3.5664335664335662;A
A;269776;516720;2014;ESTANCIA_MEDIA;6.11437846089157;A
A;269776;516721;2020;ESTANCIA_MEDIA;3.090909090909091;A
A;269776;516721;2019;ESTANCIA_MEDIA;3.5864384779966323;A
A;269776;516721;2018;ESTANCIA_MEDIA;3.712769016148258;A
A;269776;516721;2017;ESTANCIA_MEDIA;3.186046511627907;A
A;269776;516721;2015;ESTANCIA_MEDIA;6.141221374119444;A
A;269776;516721;2014;ESTANCIA_MEDIA;1.343807763401109;A
A;269776;516722;2020;ESTANCIA_MEDIA;3.0292922498586785;A
A;269776;516722;2019;ESTANCIA_MEDIA;4.879838430931917;A
A;269776;516722;2018;ESTANCIA_MEDIA;5.416666666666667;A
A;269776;516722;2016;ESTANCIA_MEDIA;4.764705882339956;A
A;269776;516722;2015;ESTANCIA_MEDIA;2.8700090062271384;A
A;269776;516724;2019;ESTANCIA_MEDIA;4.043981279889677;A
A;269776;516724;2018;ESTANCIA_MEDIA;5.078975488721823;A
A;269776;516724;2017;ESTANCIA_MEDIA;2.1693662972446233;A
A;269776;516724;2016;ESTANCIA_MEDIA;3.625936599313109;A
A;269776;516724;2015;ESTANCIA_MEDIA;3.6923514358828546;A
A;269776;516724;2014;ESTANCIA_MEDIA;3.7741108619387904;A
A;269776;516725;2020;ESTANCIA_MEDIA;3.2172478420749853;A
A;269776;516725;2019;ESTANCIA_MEDIA;2.690891053737328;A
A;269776;516725;2018;ESTANCIA_MEDIA;3.4692131212832327;A
A;269776;516725;2017;ESTANCIA_MEDIA;2.9238095238095236;A
A;269776;516725;2016;ESTANCIA_MEDIA;5.771217467815605;A
A;269776;516725;2015;ESTANCIA_MEDIA;2.1752738654147104;A
A;269776;516725;2014;ESTANCIA_MEDIA;2.3501144164759724;A
A;269776;516726;2020;ESTANCIA_MEDIA;2.3583327931821003;A
A;269776;516726;2019;ESTANCIA_MEDIA;3.0982821597392722;A
A;269776;516726;2018;ESTANCIA_MEDIA;3.747847844282771;A
A;269776;516726;2015;ESTANCIA_MEDIA;3.22577298187631;A
A;269776;516726;2014;ESTANCIA_MEDIA;3.0645161290322585;A
A;269776;516727;2019;ESTANCIA_MEDIA;2.68;A
A;269776;516727;2018;ESTANCIA_MEDIA;1.743189557335883;A
A;269776;516727;2017;ESTANCIA_MEDIA;1.3333333333333333;A
A;269776;516727;2016;ESTANCIA_MEDIA;2.3333333333333335;A
A;269776;516727;2015;ESTANCIA_MEDIA;5.569867006761049;A
A;269776;516727;2014;ESTANCIA_MEDIA;3.8676957001348398;A
A;269777;55698;2020;ESTANCIA_MEDIA;2.9811770883356195;A
A;269777;55698;2019;ESTANCIA_MEDIA;2.588389130134628;A
A;269777;55698;2018;ESTANCIA_MEDIA;2.8569216398947845;A
A;269777;55698;2017;ESTANCIA_MEDIA;2.8868025576429366;A
A;269777;55698;2016;ESTANCIA_MEDIA;2.536841190737727;A
A;269777;55698;2015;ESTANCIA_MEDIA;2.5880261164775527;A
A;269777;55698;2014;ESTANCIA_MEDIA;2.922922457359924;A
A;269777;55565;2020;ESTANCIA_MEDIA;2.982517105939036;A
A;269777;55565;2019;ESTANCIA_MEDIA;2.574899800802225;A
A;269777;55565;2018;ESTANCIA_MEDIA;2.857366511249342;A
A;269777;55565;2017;ESTANCIA_MEDIA;2.882693312826198;A
A;269777;55565;2016;ESTANCIA_MEDIA;2.536841190737727;A
A;269777;55565;2015;ESTANCIA_MEDIA;2.5832655544796514;A
A;269777;55565;2014;ESTANCIA_MEDIA;2.8577569813242567;A
A;269777;55697;2020;ESTANCIA_MEDIA;2.884410064264115;A
A;269777;55697;2019;ESTANCIA_MEDIA;5.043431638225562;A
A;269777;55697;2018;ESTANCIA_MEDIA;2.639532228949107;A
A;269777;55697;2017;ESTANCIA_MEDIA;5.273854622452361;A
A;269777;55697;2015;ESTANCIA_MEDIA;3.6596516810921167;A
A;269777;55697;2014;ESTANCIA_MEDIA;10.157270623380056;A
A;269777;55577;2018;ESTANCIA_MEDIA;1.999999999918211;A
A;269777;516706;2014;ESTANCIA_MEDIA;2.000000000054337;A
A;269777;55568;2019;ESTANCIA_MEDIA;8.812834224580271;A
A;269777;55568;2018;ESTANCIA_MEDIA;2.499999999977991;A
A;269777;55568;2015;ESTANCIA_MEDIA;5.0;A
A;269777;55568;2014;ESTANCIA_MEDIA;5.000000000108674;A
A;269777;516711;2020;ESTANCIA_MEDIA;3.0000000000467355;A
A;269777;55571;2020;ESTANCIA_MEDIA;2.0000000000361826;A
A;269777;55571;2019;ESTANCIA_MEDIA;3.0000000000606235;A
A;269777;55574;2019;ESTANCIA_MEDIA;2.010553063224511;A
A;269777;55574;2014;ESTANCIA_MEDIA;4.338749332075225;A
A;269777;516716;2020;ESTANCIA_MEDIA;7.000000000072365;A
A;269777;516718;2020;ESTANCIA_MEDIA;1.9999999999626115;A
A;269777;516718;2014;ESTANCIA_MEDIA;1.9999999999744038;A
A;269777;516720;2020;ESTANCIA_MEDIA;5.000000000045228;A
A;269777;516720;2019;ESTANCIA_MEDIA;2.0;A
A;269777;516722;2020;ESTANCIA_MEDIA;1.4999999999909543;A
A;269777;516724;2020;ESTANCIA_MEDIA;1.0;A
A;269777;516725;2015;ESTANCIA_MEDIA;1.5794392523107028;A
A;269777;516727;2017;ESTANCIA_MEDIA;1.999999999945862;A
A;55118;55698;2020;ESTANCIA_MEDIA;3.2668101426192893;A
A;55118;55698;2019;ESTANCIA_MEDIA;2.2748355981113053;A
A;55118;55698;2014;ESTANCIA_MEDIA;3.3799855816290933;A
A;55118;55565;2020;ESTANCIA_MEDIA;3.258403113453509;A
A;55118;55565;2019;ESTANCIA_MEDIA;2.30017274325944;A
A;55118;55565;2014;ESTANCIA_MEDIA;3.3799855816290933;A
A;55118;55697;2020;ESTANCIA_MEDIA;4.259282640471271;A
A;55118;55697;2019;ESTANCIA_MEDIA;1.7873463502054099;A
A;55118;55577;2019;ESTANCIA_MEDIA;2.57142857140164;A
A;55118;516705;2019;ESTANCIA_MEDIA;1.0;A
A;55118;55568;2020;ESTANCIA_MEDIA;5.000000000090197;A
A;55118;55568;2019;ESTANCIA_MEDIA;1.387177352212356;A
A;55118;516711;2019;ESTANCIA_MEDIA;1.0;A
A;55118;55571;2019;ESTANCIA_MEDIA;1.4971596229555437;A
A;55118;55574;2019;ESTANCIA_MEDIA;2.91302400643054;A
A;55118;516716;2019;ESTANCIA_MEDIA;1.0;A
A;55118;516722;2019;ESTANCIA_MEDIA;1.8571428571428572;A
A;55118;516724;2019;ESTANCIA_MEDIA;1.363273453089276;A
A;55118;516727;2020;ESTANCIA_MEDIA;2.999999999923329;A
A;55118;516727;2019;ESTANCIA_MEDIA;1.9999999999557263;A
A;70683;55698;2018;ESTANCIA_MEDIA;2.374740087446718;A
A;70683;55698;2016;ESTANCIA_MEDIA;2.1355543979114415;A
A;70683;55698;2015;ESTANCIA_MEDIA;1.9260939242261697;A
A;70683;55565;2018;ESTANCIA_MEDIA;2.3800246465676955;A
A;70683;55565;2016;ESTANCIA_MEDIA;2.030528696055779;A
A;70683;55565;2015;ESTANCIA_MEDIA;1.966959023870537;A
A;70683;55697;2018;ESTANCIA_MEDIA;2.3355208350525167;A
A;70683;55697;2016;ESTANCIA_MEDIA;2.640086626222732;A
A;70683;55697;2015;ESTANCIA_MEDIA;1.7318193654581941;A
A;70683;55577;2018;ESTANCIA_MEDIA;2.2859936838531145;A
A;70683;55577;2016;ESTANCIA_MEDIA;3.606119106241285;A
A;70683;55577;2015;ESTANCIA_MEDIA;2.415158984174197;A
A;70683;516705;2015;ESTANCIA_MEDIA;1.0;A
A;70683;516706;2018;ESTANCIA_MEDIA;1.9740789418735611;A
A;70683;516706;2016;ESTANCIA_MEDIA;2.0000000000604836;A
