OBS_STATUS;TERRITORIO;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
P;ES612;2021;APAR_ESTI;1821.726230801;A
P;ES613;2021;APAR_ESTI;308.678128628;A
P;ES614;2021;APAR_ESTI;1459.727034358;A
P;ES615;2021;APAR_ESTI;543.859573723;A
P;ES616;2021;APAR_ESTI;516.239949625;A
P;ES617;2021;APAR_ESTI;9183.750200651;A
P;ES618;2021;APAR_ESTI;1848.360470171;A
A;ES61;2020;GRAD_OCUP_PLAZ;20.003404000881662;A
A;ES61;2019;GRAD_OCUP_PLAZ;36.58489111185877;A
A;ES61;2018;GRAD_OCUP_PLAZ;37.09452533709356;A
A;ES61;2017;GRAD_OCUP_PLAZ;38.51509931675635;A
A;ES61;2016;GRAD_OCUP_PLAZ;38.328278950419936;A
A;ES61;2015;GRAD_OCUP_PLAZ;35.903751389724405;A
A;ES61;2014;GRAD_OCUP_PLAZ;33.75891050412512;A
A;ES611;2020;GRAD_OCUP_PLAZ;19.478001235624525;A
A;ES611;2019;GRAD_OCUP_PLAZ;29.879272286959015;A
A;ES611;2018;GRAD_OCUP_PLAZ;27.60852470973706;A
