OBS_STATUS;TERRITORIO;RESITUR;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
A;ES616;55559;2014;PERNOCTACIONES;39.722256941;A
A;ES616;55559;2015;PERNOCTACIONES;17.563906204;A
A;ES616;55559;2016;PERNOCTACIONES;69.559634279;A
A;ES616;55559;2017;PERNOCTACIONES;166.11513817;A
A;ES616;55559;2018;PERNOCTACIONES;105.17348728;A
A;ES616;55559;2019;PERNOCTACIONES;330.415266348;A
A;ES616;55559;2020;PERNOCTACIONES;15.407381371;A
A;ES616;55544;2014;PERNOCTACIONES;197.39618056;A
A;ES616;55544;2015;PERNOCTACIONES;346.45123533;A
A;ES616;55544;2016;PERNOCTACIONES;370.83465424;A
A;ES616;55544;2017;PERNOCTACIONES;738.57297272;A
A;ES616;55544;2018;PERNOCTACIONES;296.7272438;A
A;ES616;55544;2019;PERNOCTACIONES;191.248968572;A
A;ES616;55544;2020;PERNOCTACIONES;297.239010787;A
A;ES616;55561;2014;PERNOCTACIONES;38.448210895;A
A;ES616;55561;2015;PERNOCTACIONES;159.43819005;A
A;ES616;55561;2016;PERNOCTACIONES;121.19635417;A
A;ES616;55561;2017;PERNOCTACIONES;36.699909744;A
A;ES616;55561;2019;PERNOCTACIONES;25.266609146;A
A;ES616;55562;2014;PERNOCTACIONES;8.14908046;A
A;ES616;55562;2015;PERNOCTACIONES;142.17742843;A
A;ES616;55562;2016;PERNOCTACIONES;292.30748716;A
A;ES616;55562;2017;PERNOCTACIONES;128.9962853;A
A;ES616;55562;2018;PERNOCTACIONES;125.59469435;A
A;ES616;55562;2019;PERNOCTACIONES;227.101532999;A
A;ES617;55564;2014;PERNOCTACIONES;902425.0425573;A
A;ES617;55564;2015;PERNOCTACIONES;1042235.5085066;A
A;ES617;55564;2016;PERNOCTACIONES;1070429.6051819;A
A;ES617;55564;2017;PERNOCTACIONES;1292108.2333346;A
A;ES617;55564;2018;PERNOCTACIONES;1127943.5125875;A
A;ES617;55564;2019;PERNOCTACIONES;1376847.663336807;A
A;ES617;55564;2020;PERNOCTACIONES;836432.980019548;A
A;ES617;55543;2014;PERNOCTACIONES;431387.47048;A
A;ES617;55543;2015;PERNOCTACIONES;517671.21489;A
A;ES617;55543;2016;PERNOCTACIONES;522139.8;A
A;ES617;55543;2017;PERNOCTACIONES;609249.09283;A
A;ES617;55543;2018;PERNOCTACIONES;505221.41421;A
A;ES617;55543;2019;PERNOCTACIONES;611617.967056283;A
A;ES617;55543;2020;PERNOCTACIONES;419943.107256058;A
A;ES617;55563;2014;PERNOCTACIONES;471037.5720773;A
A;ES617;55563;2015;PERNOCTACIONES;524564.2936166;A
A;ES617;55563;2016;PERNOCTACIONES;548289.8051819;A
A;ES617;55563;2017;PERNOCTACIONES;682859.1405046;A
A;ES617;55563;2018;PERNOCTACIONES;622722.0983775;A
A;ES617;55563;2019;PERNOCTACIONES;765229.696280524;A
A;ES617;55563;2020;PERNOCTACIONES;416489.87276349;A
A;ES617;55545;2014;PERNOCTACIONES;11034.722847;A
A;ES617;55545;2015;PERNOCTACIONES;14085.42741;A
A;ES617;55545;2016;PERNOCTACIONES;11481.417807;A
A;ES617;55545;2017;PERNOCTACIONES;15644.938959;A
A;ES617;55545;2018;PERNOCTACIONES;11872.330854;A
A;ES617;55545;2019;PERNOCTACIONES;17049.26130994;A
A;ES617;55545;2020;PERNOCTACIONES;7765.336015466;A
A;ES617;55546;2014;PERNOCTACIONES;2917.022894;A
A;ES617;55546;2015;PERNOCTACIONES;5959.9469429;A
A;ES617;55546;2016;PERNOCTACIONES;5882.9722201;A
A;ES617;55546;2017;PERNOCTACIONES;7634.8406532;A
A;ES617;55546;2018;PERNOCTACIONES;5604.655076;A
A;ES617;55546;2019;PERNOCTACIONES;9159.271425225;A
A;ES617;55546;2020;PERNOCTACIONES;1402.410205455;A
A;ES617;55547;2014;PERNOCTACIONES;4428.6148966;A
A;ES617;55547;2015;PERNOCTACIONES;5200.6947361;A
A;ES617;55547;2016;PERNOCTACIONES;5998.9906586;A
A;ES617;55547;2017;PERNOCTACIONES;11954.678641;A
A;ES617;55547;2018;PERNOCTACIONES;11226.489314;A
A;ES617;55547;2019;PERNOCTACIONES;13197.387213086;A
A;ES617;55547;2020;PERNOCTACIONES;5238.249649209;A
A;ES617;55548;2014;PERNOCTACIONES;7713.4324626;A
A;ES617;55548;2015;PERNOCTACIONES;6021.063135;A
A;ES617;55548;2016;PERNOCTACIONES;7361.986763;A
A;ES617;55548;2017;PERNOCTACIONES;8874.7537015;A
A;ES617;55548;2018;PERNOCTACIONES;11068.67911;A
A;ES617;55548;2019;PERNOCTACIONES;14763.875852802;A
A;ES617;55548;2020;PERNOCTACIONES;5107.600802608;A
A;ES617;55549;2014;PERNOCTACIONES;26559.603353;A
A;ES617;55549;2015;PERNOCTACIONES;31443.120222;A
A;ES617;55549;2016;PERNOCTACIONES;26454.129236;A
A;ES617;55549;2017;PERNOCTACIONES;34481.130361;A
A;ES617;55549;2018;PERNOCTACIONES;34690.274334;A
A;ES617;55549;2019;PERNOCTACIONES;41175.265731172;A
A;ES617;55549;2020;PERNOCTACIONES;18697.075093349;A
A;ES617;55550;2014;PERNOCTACIONES;26395.751121;A
A;ES617;55550;2015;PERNOCTACIONES;24067.749838;A
A;ES617;55550;2016;PERNOCTACIONES;32411.854556;A
A;ES617;55550;2017;PERNOCTACIONES;41464.471593;A
A;ES617;55550;2018;PERNOCTACIONES;40345.428976;A
A;ES617;55550;2019;PERNOCTACIONES;44469.313366932;A
A;ES617;55550;2020;PERNOCTACIONES;23849.180133166;A
A;ES617;55551;2014;PERNOCTACIONES;40667.88727;A
A;ES617;55551;2015;PERNOCTACIONES;36080.69894;A
A;ES617;55551;2016;PERNOCTACIONES;41583.196929;A
A;ES617;55551;2017;PERNOCTACIONES;57895.011805;A
A;ES617;55551;2018;PERNOCTACIONES;53594.969969;A
A;ES617;55551;2019;PERNOCTACIONES;68250.608078955;A
A;ES617;55551;2020;PERNOCTACIONES;24880.684853887;A
A;ES617;55552;2014;PERNOCTACIONES;21396.238483;A
A;ES617;55552;2015;PERNOCTACIONES;19514.484673;A
A;ES617;55552;2016;PERNOCTACIONES;19704.12822;A
A;ES617;55552;2017;PERNOCTACIONES;31719.852912;A
A;ES617;55552;2018;PERNOCTACIONES;33786.192414;A
A;ES617;55552;2019;PERNOCTACIONES;35144.738599299;A
A;ES617;55552;2020;PERNOCTACIONES;22106.222580059;A
A;ES617;55553;2014;PERNOCTACIONES;22201.806897;A
A;ES617;55553;2015;PERNOCTACIONES;28100.762276;A
A;ES617;55553;2016;PERNOCTACIONES;34712.366481;A
A;ES617;55553;2017;PERNOCTACIONES;38882.143126;A
A;ES617;55553;2018;PERNOCTACIONES;38293.813562;A
A;ES617;55553;2019;PERNOCTACIONES;39289.669557641;A
A;ES617;55553;2020;PERNOCTACIONES;16236.836942566;A
A;ES617;55554;2014;PERNOCTACIONES;12713.114409;A
A;ES617;55554;2015;PERNOCTACIONES;15534.303002;A
A;ES617;55554;2016;PERNOCTACIONES;15269.51299;A
A;ES617;55554;2017;PERNOCTACIONES;23676.82267;A
A;ES617;55554;2018;PERNOCTACIONES;20844.70305;A
A;ES617;55554;2019;PERNOCTACIONES;27656.010337135;A
A;ES617;55554;2020;PERNOCTACIONES;20557.910234547;A
A;ES617;55555;2014;PERNOCTACIONES;230239.98614;A
A;ES617;55555;2015;PERNOCTACIONES;238864.91886;A
A;ES617;55555;2016;PERNOCTACIONES;260012.69707;A
A;ES617;55555;2017;PERNOCTACIONES;323862.00732;A
A;ES617;55555;2018;PERNOCTACIONES;271067.05663;A
A;ES617;55555;2019;PERNOCTACIONES;342284.768120076;A
A;ES617;55555;2020;PERNOCTACIONES;203021.156370549;A
A;ES617;55556;2014;PERNOCTACIONES;6372.0697971;A
A;ES617;55556;2015;PERNOCTACIONES;9491.1623678;A
A;ES617;55556;2016;PERNOCTACIONES;11761.508017;A
A;ES617;55556;2017;PERNOCTACIONES;19255.611669;A
A;ES617;55556;2018;PERNOCTACIONES;19285.028388;A
A;ES617;55556;2019;PERNOCTACIONES;28960.833428057;A
A;ES617;55556;2020;PERNOCTACIONES;12560.544729636;A
A;ES617;55557;2014;PERNOCTACIONES;5926.0826944;A
A;ES617;55557;2015;PERNOCTACIONES;7115.1535058;A
A;ES617;55557;2016;PERNOCTACIONES;5936.0307818;A
A;ES617;55557;2017;PERNOCTACIONES;6110.4728048;A
A;ES617;55557;2018;PERNOCTACIONES;7141.816023;A
A;ES617;55557;2019;PERNOCTACIONES;6788.514580853;A
A;ES617;55557;2020;PERNOCTACIONES;3564.216424021;A
A;ES617;55558;2014;PERNOCTACIONES;27178.532414;A
A;ES617;55558;2015;PERNOCTACIONES;56622.810813;A
A;ES617;55558;2016;PERNOCTACIONES;44538.938887;A
A;ES617;55558;2017;PERNOCTACIONES;31847.341848;A
A;ES617;55558;2018;PERNOCTACIONES;33239.049037;A
A;ES617;55558;2019;PERNOCTACIONES;41274.544666555;A
A;ES617;55558;2020;PERNOCTACIONES;27808.836256007;A
A;ES617;55559;2014;PERNOCTACIONES;5542.9336382;A
A;ES617;55559;2015;PERNOCTACIONES;5248.3284898;A
A;ES617;55559;2016;PERNOCTACIONES;4333.6572113;A
A;ES617;55559;2017;PERNOCTACIONES;3570.795083;A
A;ES617;55559;2018;PERNOCTACIONES;2997.9801829;A
A;ES617;55559;2019;PERNOCTACIONES;3452.026365617;A
A;ES617;55559;2020;PERNOCTACIONES;3031.567992593;A
A;ES617;55544;2014;PERNOCTACIONES;9730.0679526;A
A;ES617;55544;2015;PERNOCTACIONES;11005.819413;A
A;ES617;55544;2016;PERNOCTACIONES;6843.5573746;A
A;ES617;55544;2017;PERNOCTACIONES;12932.056287;A
A;ES617;55544;2018;PERNOCTACIONES;12616.61717;A
A;ES617;55544;2019;PERNOCTACIONES;16456.344662752;A
A;ES617;55544;2020;PERNOCTACIONES;12707.888214667;A
A;ES617;55561;2014;PERNOCTACIONES;6334.0304324;A
A;ES617;55561;2015;PERNOCTACIONES;6848.1422519;A
A;ES617;55561;2016;PERNOCTACIONES;9138.7232852;A
A;ES617;55561;2017;PERNOCTACIONES;8172.4914218;A
A;ES617;55561;2018;PERNOCTACIONES;8810.5671022;A
A;ES617;55561;2019;PERNOCTACIONES;10273.3917329;A
A;ES617;55561;2020;PERNOCTACIONES;4557.559462129;A
A;ES617;55562;2014;PERNOCTACIONES;3685.6743754;A
A;ES617;55562;2015;PERNOCTACIONES;3359.7067403;A
A;ES617;55562;2016;PERNOCTACIONES;4864.1366943;A
A;ES617;55562;2017;PERNOCTACIONES;4879.7196493;A
A;ES617;55562;2018;PERNOCTACIONES;6236.4471854;A
A;ES617;55562;2019;PERNOCTACIONES;5583.871251527;A
A;ES617;55562;2020;PERNOCTACIONES;3396.596803576;A
A;ES618;55564;2014;PERNOCTACIONES;293314.0491363;A
A;ES618;55564;2015;PERNOCTACIONES;292910.54076599;A
A;ES618;55564;2016;PERNOCTACIONES;360300.1253441;A
A;ES618;55564;2017;PERNOCTACIONES;412330.5766962;A
A;ES618;55564;2018;PERNOCTACIONES;450630.23492139;A
A;ES618;55564;2019;PERNOCTACIONES;434351.680242602;A
A;ES618;55564;2020;PERNOCTACIONES;206484.972080593;A
A;ES618;55543;2014;PERNOCTACIONES;152221.82611;A
A;ES618;55543;2015;PERNOCTACIONES;139279.60268;A
A;ES618;55543;2016;PERNOCTACIONES;160722.23344;A
A;ES618;55543;2017;PERNOCTACIONES;188069.23955;A
A;ES618;55543;2018;PERNOCTACIONES;199636.05823;A
A;ES618;55543;2019;PERNOCTACIONES;182127.460471952;A
A;ES618;55543;2020;PERNOCTACIONES;116828.393575723;A
A;ES618;55563;2014;PERNOCTACIONES;141092.2230263;A
A;ES618;55563;2015;PERNOCTACIONES;153630.93808599;A
A;ES618;55563;2016;PERNOCTACIONES;199577.8919041;A
A;ES618;55563;2017;PERNOCTACIONES;224261.3371462;A
A;ES618;55563;2018;PERNOCTACIONES;250994.17669139;A
A;ES618;55563;2019;PERNOCTACIONES;252224.21977065;A
A;ES618;55563;2020;PERNOCTACIONES;89656.57850487;A
A;ES618;55545;2014;PERNOCTACIONES;3048.3505194;A
A;ES618;55545;2015;PERNOCTACIONES;3317.0660759;A
A;ES618;55545;2016;PERNOCTACIONES;4837.167146;A
A;ES618;55545;2017;PERNOCTACIONES;5224.8693773;A
A;ES618;55545;2018;PERNOCTACIONES;6688.8698707;A
A;ES618;55545;2019;PERNOCTACIONES;6671.711192297;A
A;ES618;55545;2020;PERNOCTACIONES;2181.262771561;A
A;ES618;55546;2014;PERNOCTACIONES;4242.8793668;A
A;ES618;55546;2015;PERNOCTACIONES;3774.7570594;A
A;ES618;55546;2016;PERNOCTACIONES;6808.8630022;A
A;ES618;55546;2017;PERNOCTACIONES;5018.6497574;A
A;ES618;55546;2018;PERNOCTACIONES;5913.6861536;A
A;ES618;55546;2019;PERNOCTACIONES;5370.742437777;A
A;ES618;55546;2020;PERNOCTACIONES;1539.925227136;A
A;ES618;55547;2014;PERNOCTACIONES;8848.9651787;A
A;ES618;55547;2015;PERNOCTACIONES;8842.6865756;A
A;ES618;55547;2016;PERNOCTACIONES;10466.143841;A
A;ES618;55547;2017;PERNOCTACIONES;13469.281803;A
A;ES618;55547;2018;PERNOCTACIONES;14021.428542;A
A;ES618;55547;2019;PERNOCTACIONES;18320.334108472;A
A;ES618;55547;2020;PERNOCTACIONES;4582.963319904;A
A;ES618;55548;2014;PERNOCTACIONES;2290.5805051;A
A;ES618;55548;2015;PERNOCTACIONES;2459.6316809;A
A;ES618;55548;2016;PERNOCTACIONES;2749.5053083;A
A;ES618;55548;2017;PERNOCTACIONES;3199.1282312;A
A;ES618;55548;2018;PERNOCTACIONES;3845.7711285;A
A;ES618;55548;2019;PERNOCTACIONES;5210.192631494;A
A;ES618;55548;2020;PERNOCTACIONES;2121.675398103;A
A;ES618;55549;2014;PERNOCTACIONES;9128.7552135;A
A;ES618;55549;2015;PERNOCTACIONES;8180.7849672;A
A;ES618;55549;2016;PERNOCTACIONES;14042.117862;A
A;ES618;55549;2017;PERNOCTACIONES;15912.174759;A
A;ES618;55549;2018;PERNOCTACIONES;15364.093727;A
A;ES618;55549;2019;PERNOCTACIONES;13904.993621779;A
A;ES618;55549;2020;PERNOCTACIONES;4674.130786326;A
A;ES618;55550;2014;PERNOCTACIONES;7957.6759261;A
A;ES618;55550;2015;PERNOCTACIONES;8972.828149;A
A;ES618;55550;2016;PERNOCTACIONES;10376.171072;A
A;ES618;55550;2017;PERNOCTACIONES;12004.55305;A
A;ES618;55550;2018;PERNOCTACIONES;15438.707021;A
A;ES618;55550;2019;PERNOCTACIONES;11131.286039167;A
A;ES618;55550;2020;PERNOCTACIONES;3851.869153657;A
A;ES618;55551;2014;PERNOCTACIONES;20074.320032;A
A;ES618;55551;2015;PERNOCTACIONES;20626.351458;A
A;ES618;55551;2016;PERNOCTACIONES;26391.938797;A
A;ES618;55551;2017;PERNOCTACIONES;26822.812306;A
A;ES618;55551;2018;PERNOCTACIONES;33197.531414;A
A;ES618;55551;2019;PERNOCTACIONES;34268.855870313;A
A;ES618;55551;2020;PERNOCTACIONES;11247.807649661;A
A;ES618;55552;2014;PERNOCTACIONES;14714.849866;A
A;ES618;55552;2015;PERNOCTACIONES;17464.472273;A
A;ES618;55552;2016;PERNOCTACIONES;23037.25325;A
A;ES618;55552;2017;PERNOCTACIONES;23285.245467;A
A;ES618;55552;2018;PERNOCTACIONES;25686.802248;A
A;ES618;55552;2019;PERNOCTACIONES;27285.342532759;A
A;ES618;55552;2020;PERNOCTACIONES;6769.957388564;A
A;ES618;55553;2014;PERNOCTACIONES;8439.3241575;A
A;ES618;55553;2015;PERNOCTACIONES;8990.6465354;A
A;ES618;55553;2016;PERNOCTACIONES;11090.657408;A
A;ES618;55553;2017;PERNOCTACIONES;13622.75225;A
A;ES618;55553;2018;PERNOCTACIONES;15078.353497;A
A;ES618;55553;2019;PERNOCTACIONES;17123.966097608;A
A;ES618;55553;2020;PERNOCTACIONES;7109.716749367;A
A;ES618;55554;2014;PERNOCTACIONES;6082.7387586;A
A;ES618;55554;2015;PERNOCTACIONES;6537.5807482;A
A;ES618;55554;2016;PERNOCTACIONES;10731.194492;A
A;ES618;55554;2017;PERNOCTACIONES;12957.412588;A
A;ES618;55554;2018;PERNOCTACIONES;11607.449421;A
A;ES618;55554;2019;PERNOCTACIONES;13482.671972659;A
A;ES618;55554;2020;PERNOCTACIONES;3810.927857136;A
A;ES618;55555;2014;PERNOCTACIONES;33327.213049;A
A;ES618;55555;2015;PERNOCTACIONES;42995.954611;A
A;ES618;55555;2016;PERNOCTACIONES;47576.854904;A
A;ES618;55555;2017;PERNOCTACIONES;59184.722188;A
A;ES618;55555;2018;PERNOCTACIONES;65905.680811;A
A;ES618;55555;2019;PERNOCTACIONES;63561.337838502;A
A;ES618;55555;2020;PERNOCTACIONES;29477.615898567;A
A;ES618;55556;2014;PERNOCTACIONES;3899.8611042;A
A;ES618;55556;2015;PERNOCTACIONES;5522.1953963;A
A;ES618;55556;2016;PERNOCTACIONES;6364.3892819;A
A;ES618;55556;2017;PERNOCTACIONES;6963.6607987;A
A;ES618;55556;2018;PERNOCTACIONES;6345.156683;A
A;ES618;55556;2019;PERNOCTACIONES;7127.274638095;A
A;ES618;55556;2020;PERNOCTACIONES;2883.696864863;A
A;ES618;55557;2014;PERNOCTACIONES;3760.9632916;A
A;ES618;55557;2015;PERNOCTACIONES;1887.3409346;A
A;ES618;55557;2016;PERNOCTACIONES;4156.5749512;A
A;ES618;55557;2017;PERNOCTACIONES;3521.9800981;A
A;ES618;55557;2018;PERNOCTACIONES;4197.8998766;A
A;ES618;55557;2019;PERNOCTACIONES;3138.599444437;A
A;ES618;55557;2020;PERNOCTACIONES;1333.052847722;A
A;ES618;55558;2014;PERNOCTACIONES;9015.2516761;A
A;ES618;55558;2015;PERNOCTACIONES;8398.3645469;A
A;ES618;55558;2016;PERNOCTACIONES;12275.40264;A
A;ES618;55558;2017;PERNOCTACIONES;12270.860383;A
A;ES618;55558;2018;PERNOCTACIONES;16856.972365;A
A;ES618;55558;2019;PERNOCTACIONES;15118.041547981;A
A;ES618;55558;2020;PERNOCTACIONES;4859.459597779;A
A;ES618;55559;2014;PERNOCTACIONES;1144.9829965;A
A;ES618;55559;2015;PERNOCTACIONES;713.18529856;A
A;ES618;55559;2016;PERNOCTACIONES;1295.4227812;A
A;ES618;55559;2017;PERNOCTACIONES;2242.849539;A
A;ES618;55559;2018;PERNOCTACIONES;2305.2791074;A
A;ES618;55559;2019;PERNOCTACIONES;2918.892607405;A
A;ES618;55559;2020;PERNOCTACIONES;403.970491368;A
A;ES618;55544;2014;PERNOCTACIONES;4069.9469358;A
A;ES618;55544;2015;PERNOCTACIONES;4337.5190849;A
A;ES618;55544;2016;PERNOCTACIONES;5332.5577368;A
A;ES618;55544;2017;PERNOCTACIONES;6371.3064143;A
A;ES618;55544;2018;PERNOCTACIONES;6906.0306324;A
A;ES618;55544;2019;PERNOCTACIONES;5718.057068486;A
A;ES618;55544;2020;PERNOCTACIONES;1828.001636338;A
A;ES618;55561;2014;PERNOCTACIONES;535.95151885;A
A;ES618;55561;2015;PERNOCTACIONES;400.51765672;A
A;ES618;55561;2016;PERNOCTACIONES;1487.3919992;A
A;ES618;55561;2017;PERNOCTACIONES;1753.2112642;A
A;ES618;55561;2018;PERNOCTACIONES;1220.6150125;A
A;ES618;55561;2019;PERNOCTACIONES;1183.661673125;A
A;ES618;55561;2020;PERNOCTACIONES;636.446879976;A
A;ES618;55562;2014;PERNOCTACIONES;509.61293055;A
A;ES618;55562;2015;PERNOCTACIONES;209.05503441;A
A;ES618;55562;2016;PERNOCTACIONES;558.2854313;A
A;ES618;55562;2017;PERNOCTACIONES;435.866872;A
A;ES618;55562;2018;PERNOCTACIONES;413.84918069;A
A;ES618;55562;2019;PERNOCTACIONES;688.258448294;A
A;ES618;55562;2020;PERNOCTACIONES;344.097986842;A
P;ES61;55564;2021;PERNOCTACIONES;4042291.424310314;A
P;ES61;55543;2021;PERNOCTACIONES;1930013.04339979;A
P;ES61;55563;2021;PERNOCTACIONES;2112278.380910524;A
P;ES61;55545;2021;PERNOCTACIONES;54400.373274664;A
P;ES61;55546;2021;PERNOCTACIONES;14791.690993244;A
P;ES61;55547;2021;PERNOCTACIONES;28692.114751452;A
P;ES61;55548;2021;PERNOCTACIONES;28161.887991173;A
P;ES61;55549;2021;PERNOCTACIONES;130600.928509764;A
P;ES61;55550;2021;PERNOCTACIONES;137686.650419437;A
P;ES61;55551;2021;PERNOCTACIONES;167443.92414522;A
P;ES61;55552;2021;PERNOCTACIONES;129458.960056279;A
P;ES61;55553;2021;PERNOCTACIONES;127937.229591321;A
P;ES61;55554;2021;PERNOCTACIONES;127902.05052698;A
P;ES61;55555;2021;PERNOCTACIONES;814140.690508933;A
P;ES61;55556;2021;PERNOCTACIONES;112196.029994894;A
P;ES61;55557;2021;PERNOCTACIONES;29362.533528518;A
P;ES61;55558;2021;PERNOCTACIONES;128086.733786602;A
P;ES61;55559;2021;PERNOCTACIONES;13308.229734193;A
P;ES61;55544;2021;PERNOCTACIONES;42522.376165547;A
P;ES61;55561;2021;PERNOCTACIONES;18295.413806474;A
P;ES61;55562;2021;PERNOCTACIONES;7290.563125829;A
P;ES611;55564;2021;PERNOCTACIONES;751447.257832708;A
P;ES611;55543;2021;PERNOCTACIONES;292586.840963818;A
P;ES611;55563;2021;PERNOCTACIONES;458860.41686889;A
P;ES611;55545;2021;PERNOCTACIONES;19612.304962018;A
P;ES611;55546;2021;PERNOCTACIONES;1391.715043243;A
P;ES611;55547;2021;PERNOCTACIONES;1649.52465071;A
P;ES611;55548;2021;PERNOCTACIONES;3475.915574861;A
P;ES611;55549;2021;PERNOCTACIONES;30097.84782976;A
P;ES611;55550;2021;PERNOCTACIONES;39401.332427012;A
P;ES611;55551;2021;PERNOCTACIONES;31502.972590702;A
P;ES611;55552;2021;PERNOCTACIONES;36562.108806087;A
P;ES611;55553;2021;PERNOCTACIONES;9378.322762417;A
P;ES611;55554;2021;PERNOCTACIONES;6038.087400255;A
P;ES611;55555;2021;PERNOCTACIONES;188961.046608027;A
P;ES611;55556;2021;PERNOCTACIONES;50423.194625109;A
P;ES611;55557;2021;PERNOCTACIONES;6357.596475896;A
P;ES611;55558;2021;PERNOCTACIONES;20439.367728467;A
P;ES611;55559;2021;PERNOCTACIONES;3502.366874776;A
P;ES611;55544;2021;PERNOCTACIONES;8905.109943705;A
P;ES611;55561;2021;PERNOCTACIONES;590.099958412;A
P;ES611;55562;2021;PERNOCTACIONES;571.502607433;A
P;ES612;55564;2021;PERNOCTACIONES;438766.792168841;A
P;ES612;55543;2021;PERNOCTACIONES;214413.149671176;A
P;ES612;55563;2021;PERNOCTACIONES;224353.642497665;A
P;ES612;55545;2021;PERNOCTACIONES;4584.030364944;A
P;ES612;55546;2021;PERNOCTACIONES;2176.181003682;A
P;ES612;55547;2021;PERNOCTACIONES;1912.740943825;A
P;ES612;55548;2021;PERNOCTACIONES;1725.216746621;A
P;ES612;55549;2021;PERNOCTACIONES;14775.23877843;A
P;ES612;55550;2021;PERNOCTACIONES;13894.663049498;A
P;ES612;55551;2021;PERNOCTACIONES;17353.546485393;A
P;ES612;55552;2021;PERNOCTACIONES;6644.378145139;A
P;ES612;55553;2021;PERNOCTACIONES;17169.910965191;A
P;ES612;55554;2021;PERNOCTACIONES;7037.73629725;A
P;ES612;55555;2021;PERNOCTACIONES;101238.457045142;A
P;ES612;55556;2021;PERNOCTACIONES;8924.365283715;A
P;ES612;55557;2021;PERNOCTACIONES;2925.297993932;A
P;ES612;55558;2021;PERNOCTACIONES;16544.773378633;A
P;ES612;55559;2021;PERNOCTACIONES;1594.164597976;A
P;ES612;55544;2021;PERNOCTACIONES;5012.86238528;A
P;ES612;55561;2021;PERNOCTACIONES;722.938847542;A
P;ES612;55562;2021;PERNOCTACIONES;117.140185472;A
P;ES613;55564;2021;PERNOCTACIONES;75976.180552043;A
P;ES613;55543;2021;PERNOCTACIONES;40978.287819692;A
P;ES613;55563;2021;PERNOCTACIONES;34997.892732351;A
P;ES613;55545;2021;PERNOCTACIONES;374.551113154;A
P;ES613;55546;2021;PERNOCTACIONES;114.553401695;A
P;ES613;55547;2021;PERNOCTACIONES;218.343808468;A
P;ES613;55548;2021;PERNOCTACIONES;336.726656022;A
P;ES613;55549;2021;PERNOCTACIONES;1595.631103946;A
P;ES613;55550;2021;PERNOCTACIONES;1605.299606852;A
P;ES613;55551;2021;PERNOCTACIONES;5503.372431899;A
P;ES613;55552;2021;PERNOCTACIONES;3706.624585994;A
P;ES613;55553;2021;PERNOCTACIONES;1127.138956833;A
P;ES613;55554;2021;PERNOCTACIONES;925.112423037;A
P;ES613;55555;2021;PERNOCTACIONES;14310.295004381;A
P;ES613;55556;2021;PERNOCTACIONES;1603.071779775;A
P;ES613;55557;2021;PERNOCTACIONES;275.292823252;A
P;ES613;55558;2021;PERNOCTACIONES;1891.893052317;A
P;ES613;55559;2021;PERNOCTACIONES;254.919311886;A
P;ES613;55544;2021;PERNOCTACIONES;995.056559017;A
P;ES613;55561;2021;PERNOCTACIONES;83.62903666;A
P;ES613;55562;2021;PERNOCTACIONES;76.381077163;A
P;ES614;55564;2021;PERNOCTACIONES;405934.645272458;A
P;ES614;55543;2021;PERNOCTACIONES;202808.340366365;A
P;ES614;55563;2021;PERNOCTACIONES;203126.304906093;A
P;ES614;55545;2021;PERNOCTACIONES;3250.73166078;A
P;ES614;55546;2021;PERNOCTACIONES;1677.198506962;A
P;ES614;55547;2021;PERNOCTACIONES;3872.211971136;A
P;ES614;55548;2021;PERNOCTACIONES;1425.364649332;A
P;ES614;55549;2021;PERNOCTACIONES;7462.002585632;A
P;ES614;55550;2021;PERNOCTACIONES;8873.960611655;A
P;ES614;55551;2021;PERNOCTACIONES;17782.448666179;A
P;ES614;55552;2021;PERNOCTACIONES;16779.546243131;A
P;ES614;55553;2021;PERNOCTACIONES;2327.969560962;A
P;ES614;55554;2021;PERNOCTACIONES;18199.517300753;A
P;ES614;55555;2021;PERNOCTACIONES;94129.405509528;A
P;ES614;55556;2021;PERNOCTACIONES;12944.958229166;A
P;ES614;55557;2021;PERNOCTACIONES;2301.029185005;A
P;ES614;55558;2021;PERNOCTACIONES;7069.64704313;A
P;ES614;55559;2021;PERNOCTACIONES;606.542539108;A
P;ES614;55544;2021;PERNOCTACIONES;3273.02685286;A
P;ES614;55561;2021;PERNOCTACIONES;671.779857689;A
P;ES614;55562;2021;PERNOCTACIONES;478.963933085;A
P;ES615;55564;2021;PERNOCTACIONES;293817.419922208;A
P;ES615;55543;2021;PERNOCTACIONES;131732.106051773;A
P;ES615;55563;2021;PERNOCTACIONES;162085.313870435;A
P;ES615;55545;2021;PERNOCTACIONES;4470.344876734;A
P;ES615;55546;2021;PERNOCTACIONES;444.285703346;A
P;ES615;55547;2021;PERNOCTACIONES;964.983481762;A
P;ES615;55548;2021;PERNOCTACIONES;1532.867829922;A
P;ES615;55549;2021;PERNOCTACIONES;19622.455490171;A
P;ES615;55550;2021;PERNOCTACIONES;8731.830359727;A
P;ES615;55551;2021;PERNOCTACIONES;4122.515662912;A
P;ES615;55552;2021;PERNOCTACIONES;2038.298943469;A
P;ES615;55553;2021;PERNOCTACIONES;46750.75089811;A
P;ES615;55554;2021;PERNOCTACIONES;3633.310198528;A
P;ES615;55555;2021;PERNOCTACIONES;49566.610964235;A
P;ES615;55556;2021;PERNOCTACIONES;774.224668159;A
P;ES615;55557;2021;PERNOCTACIONES;2211.09364376;A
