ESTADO_DATO;TERRITORIO;FORMA_JUR_SOCMER;TEMPORAL;INDICATOR;OBS_VALUE;FREQ;CNAE09;SEXO_SOCIOS
P;3120;46367;2021;CAP_SUSCRITO;48598218;A;_Z;_Z
P;3120;46361;2021;CAP_SUSCRITO;700000.0;A;_Z;_Z
P;3120;46364;2021;CAP_SUSCRITO;47842272;A;_Z;_Z
P;3120;46366;2021;CAP_SUSCRITO;55945.46;A;_Z;_Z
P;3121;46367;2021;CAP_SUSCRITO;94369.0;A;_Z;_Z
P;3121;46364;2021;CAP_SUSCRITO;94369.0;A;_Z;_Z
P;3122;46367;2021;CAP_SUSCRITO;2255149.0;A;_Z;_Z
P;3122;46364;2021;CAP_SUSCRITO;2255149.0;A;_Z;_Z
P;3123;46367;2021;CAP_SUSCRITO;239815.0;A;_Z;_Z
P;3123;46364;2021;CAP_SUSCRITO;239815.0;A;_Z;_Z
P;3124;46367;2021;CAP_SUSCRITO;12709099;A;_Z;_Z
P;3124;46364;2021;CAP_SUSCRITO;12709099;A;_Z;_Z
P;3126;46367;2021;CAP_SUSCRITO;3953147.0;A;_Z;_Z
P;3126;46364;2021;CAP_SUSCRITO;3953147.0;A;_Z;_Z
P;3127;46367;2021;CAP_SUSCRITO;1827346.0;A;_Z;_Z
P;3127;46364;2021;CAP_SUSCRITO;1827346.0;A;_Z;_Z
P;3128;46367;2021;CAP_SUSCRITO;408760.0;A;_Z;_Z
P;3128;46364;2021;CAP_SUSCRITO;408760.0;A;_Z;_Z
P;3129;46367;2021;CAP_SUSCRITO;12000.0;A;_Z;_Z
P;3129;46364;2021;CAP_SUSCRITO;12000.0;A;_Z;_Z
P;3131;46367;2021;CAP_SUSCRITO;170020.0;A;_Z;_Z
P;3131;46364;2021;CAP_SUSCRITO;170020.0;A;_Z;_Z
P;3132;46367;2021;CAP_SUSCRITO;737470.0;A;_Z;_Z
P;3132;46364;2021;CAP_SUSCRITO;737470.0;A;_Z;_Z
A;ES61;_Z;2020;SOC_CONST;13748.0;A;6949;_Z
A;ES61;_Z;2020;SOC_CONST;735.0;A;6981;_Z
A;ES61;_Z;2020;SOC_CONST;735.0;A;7056;_Z
A;ES61;_Z;2020;SOC_CONST;979.0;A;7058;_Z
A;ES61;_Z;2020;SOC_CONST;10.0;A;7109;_Z
A;ES61;_Z;2020;SOC_CONST;658.0;A;7605;_Z
A;ES61;_Z;2020;SOC_CONST;264.0;A;7627;_Z
A;ES61;_Z;2020;SOC_CONST;47.0;A;7661;_Z
A;ES61;_Z;2020;SOC_CONST;1468.0;A;7663;_Z
A;ES61;_Z;2020;SOC_CONST;1468.0;A;7714;_Z
A;ES61;_Z;2020;SOC_CONST;3161.0;A;7716;_Z
A;ES61;_Z;2020;SOC_CONST;3161.0;A;7859;_Z
A;ES61;_Z;2020;SOC_CONST;1454.0;A;6963;_Z
A;ES61;_Z;2020;SOC_CONST;1454.0;A;7888;_Z
A;ES61;_Z;2020;SOC_CONST;463.0;A;7889;_Z
A;ES61;_Z;2020;SOC_CONST;463.0;A;7958;_Z
A;ES61;_Z;2020;SOC_CONST;514.0;A;303235;_Z
A;ES61;_Z;2020;SOC_CONST;514.0;A;8031;_Z
A;ES61;_Z;2020;SOC_CONST;504.0;A;8032;_Z
A;ES61;_Z;2020;SOC_CONST;504.0;A;8080;_Z
A;ES61;_Z;2020;SOC_CONST;1595.0;A;8256;_Z
A;ES61;_Z;2020;SOC_CONST;1595.0;A;8094;_Z
A;ES61;_Z;2020;SOC_CONST;1150.0;A;303236;_Z
A;ES61;_Z;2020;SOC_CONST;1150.0;A;8165;_Z
A;ES61;_Z;2020;SOC_CONST;622.0;A;8346;_Z
A;ES61;_Z;2020;SOC_CONST;622.0;A;8255;_Z
A;ES61;_Z;2020;SOC_CONST;1103.0;A;8451;_Z
A;ES61;_Z;2020;SOC_CONST;1.0;A;8275;_Z
A;ES61;_Z;2020;SOC_CONST;206.0;A;8303;_Z
A;ES61;_Z;2020;SOC_CONST;312.0;A;8345;_Z
A;ES61;_Z;2020;SOC_CONST;306.0;A;8385;_Z
A;ES61;_Z;2020;SOC_CONST;179.0;A;8426;_Z
A;ES61;_Z;2020;SOC_CONST;99.0;A;8452;_Z
A;ES61;_Z;2019;SOC_CONST;15638.0;A;6949;_Z
A;ES61;_Z;2019;SOC_CONST;670.0;A;6981;_Z
A;ES61;_Z;2019;SOC_CONST;670.0;A;7056;_Z
A;ES61;_Z;2019;SOC_CONST;1316.0;A;7058;_Z
A;ES61;_Z;2019;SOC_CONST;15.0;A;7109;_Z
A;ES61;_Z;2019;SOC_CONST;824.0;A;7605;_Z
A;ES61;_Z;2019;SOC_CONST;429.0;A;7627;_Z
A;ES61;_Z;2019;SOC_CONST;48.0;A;7661;_Z
A;ES61;_Z;2019;SOC_CONST;1833.0;A;7663;_Z
A;ES61;_Z;2019;SOC_CONST;1833.0;A;7714;_Z
A;ES61;_Z;2019;SOC_CONST;3374.0;A;7716;_Z
A;ES61;_Z;2019;SOC_CONST;3374.0;A;7859;_Z
A;ES61;_Z;2019;SOC_CONST;1867.0;A;6963;_Z
A;ES61;_Z;2019;SOC_CONST;1867.0;A;7888;_Z
A;ES61;_Z;2019;SOC_CONST;448.0;A;7889;_Z
A;ES61;_Z;2019;SOC_CONST;448.0;A;7958;_Z
A;ES61;_Z;2019;SOC_CONST;496.0;A;303235;_Z
A;ES61;_Z;2019;SOC_CONST;496.0;A;8031;_Z
A;ES61;_Z;2019;SOC_CONST;503.0;A;8032;_Z
A;ES61;_Z;2019;SOC_CONST;503.0;A;8080;_Z
A;ES61;_Z;2019;SOC_CONST;1981.0;A;8256;_Z
A;ES61;_Z;2019;SOC_CONST;1981.0;A;8094;_Z
A;ES61;_Z;2019;SOC_CONST;1180.0;A;303236;_Z
A;ES61;_Z;2019;SOC_CONST;1180.0;A;8165;_Z
A;ES61;_Z;2019;SOC_CONST;697.0;A;8346;_Z
A;ES61;_Z;2019;SOC_CONST;697.0;A;8255;_Z
A;ES61;_Z;2019;SOC_CONST;1273.0;A;8451;_Z
A;ES61;_Z;2019;SOC_CONST;239.0;A;8303;_Z
A;ES61;_Z;2019;SOC_CONST;323.0;A;8345;_Z
A;ES61;_Z;2019;SOC_CONST;416.0;A;8385;_Z
A;ES61;_Z;2019;SOC_CONST;246.0;A;8426;_Z
A;ES61;_Z;2019;SOC_CONST;2.0;A;8442;_Z
A;ES61;_Z;2019;SOC_CONST;47.0;A;8452;_Z
A;ES61;_Z;2018;SOC_CONST;16121.0;A;6949;_Z
A;ES61;_Z;2018;SOC_CONST;820.0;A;6981;_Z
A;ES61;_Z;2018;SOC_CONST;820.0;A;7056;_Z
A;ES61;_Z;2018;SOC_CONST;1073.0;A;7058;_Z
A;ES61;_Z;2018;SOC_CONST;11.0;A;7109;_Z
A;ES61;_Z;2018;SOC_CONST;851.0;A;7605;_Z
A;ES61;_Z;2018;SOC_CONST;162.0;A;7627;_Z
A;ES61;_Z;2018;SOC_CONST;49.0;A;7661;_Z
A;ES61;_Z;2018;SOC_CONST;1958.0;A;7663;_Z
A;ES61;_Z;2018;SOC_CONST;1958.0;A;7714;_Z
A;ES61;_Z;2018;SOC_CONST;3322.0;A;7716;_Z
A;ES61;_Z;2018;SOC_CONST;3322.0;A;7859;_Z
A;ES61;_Z;2018;SOC_CONST;1919.0;A;6963;_Z
A;ES61;_Z;2018;SOC_CONST;1919.0;A;7888;_Z
A;ES61;_Z;2018;SOC_CONST;532.0;A;7889;_Z
A;ES61;_Z;2018;SOC_CONST;532.0;A;7958;_Z
A;ES61;_Z;2018;SOC_CONST;520.0;A;303235;_Z
A;ES61;_Z;2018;SOC_CONST;520.0;A;8031;_Z
A;ES61;_Z;2018;SOC_CONST;419.0;A;8032;_Z
A;ES61;_Z;2018;SOC_CONST;419.0;A;8080;_Z
A;ES61;_Z;2018;SOC_CONST;2266.0;A;8256;_Z
A;ES61;_Z;2018;SOC_CONST;2266.0;A;8094;_Z
A;ES61;_Z;2018;SOC_CONST;1310.0;A;303236;_Z
A;ES61;_Z;2018;SOC_CONST;1310.0;A;8165;_Z
A;ES61;_Z;2018;SOC_CONST;726.0;A;8346;_Z
A;ES61;_Z;2018;SOC_CONST;726.0;A;8255;_Z
A;ES61;_Z;2018;SOC_CONST;1256.0;A;8451;_Z
A;ES61;_Z;2018;SOC_CONST;255.0;A;8303;_Z
A;ES61;_Z;2018;SOC_CONST;326.0;A;8345;_Z
A;ES61;_Z;2018;SOC_CONST;412.0;A;8385;_Z
A;ES61;_Z;2018;SOC_CONST;250.0;A;8426;_Z
A;ES61;_Z;2018;SOC_CONST;3.0;A;8442;_Z
A;ES61;_Z;2018;SOC_CONST;10.0;A;8452;_Z
A;ES61;_Z;2017;SOC_CONST;15370.0;A;6949;_Z
A;ES61;_Z;2017;SOC_CONST;574.0;A;6981;_Z
A;ES61;_Z;2017;SOC_CONST;574.0;A;7056;_Z
A;ES61;_Z;2017;SOC_CONST;1049.0;A;7058;_Z
A;ES61;_Z;2017;SOC_CONST;22.0;A;7109;_Z
A;ES61;_Z;2017;SOC_CONST;852.0;A;7605;_Z
A;ES61;_Z;2017;SOC_CONST;118.0;A;7627;_Z
A;ES61;_Z;2017;SOC_CONST;57.0;A;7661;_Z
A;ES61;_Z;2017;SOC_CONST;2368.0;A;7663;_Z
A;ES61;_Z;2017;SOC_CONST;2368.0;A;7714;_Z
A;ES61;_Z;2017;SOC_CONST;3917.0;A;7716;_Z
A;ES61;_Z;2017;SOC_CONST;3917.0;A;7859;_Z
A;ES61;_Z;2017;SOC_CONST;1846.0;A;6963;_Z
A;ES61;_Z;2017;SOC_CONST;1846.0;A;7888;_Z
A;ES61;_Z;2017;SOC_CONST;497.0;A;7889;_Z
A;ES61;_Z;2017;SOC_CONST;497.0;A;7958;_Z
A;ES61;_Z;2017;SOC_CONST;418.0;A;303235;_Z
A;ES61;_Z;2017;SOC_CONST;418.0;A;8031;_Z
A;ES61;_Z;2017;SOC_CONST;369.0;A;8032;_Z
A;ES61;_Z;2017;SOC_CONST;369.0;A;8080;_Z
A;ES61;_Z;2017;SOC_CONST;1584.0;A;8256;_Z
A;ES61;_Z;2017;SOC_CONST;1584.0;A;8094;_Z
A;ES61;_Z;2017;SOC_CONST;1152.0;A;303236;_Z
A;ES61;_Z;2017;SOC_CONST;1152.0;A;8165;_Z
A;ES61;_Z;2017;SOC_CONST;615.0;A;8346;_Z
A;ES61;_Z;2017;SOC_CONST;615.0;A;8255;_Z
A;ES61;_Z;2017;SOC_CONST;981.0;A;8451;_Z
A;ES61;_Z;2017;SOC_CONST;11.0;A;8275;_Z
A;ES61;_Z;2017;SOC_CONST;209.0;A;8303;_Z
A;ES61;_Z;2017;SOC_CONST;244.0;A;8345;_Z
A;ES61;_Z;2017;SOC_CONST;286.0;A;8385;_Z
A;ES61;_Z;2017;SOC_CONST;229.0;A;8426;_Z
A;ES61;_Z;2017;SOC_CONST;2.0;A;8442;_Z
A;ES61;_Z;2016;SOC_CONST;16734.0;A;6949;_Z
A;ES61;_Z;2016;SOC_CONST;823.0;A;6981;_Z
A;ES61;_Z;2016;SOC_CONST;823.0;A;7056;_Z
A;ES61;_Z;2016;SOC_CONST;1129.0;A;7058;_Z
A;ES61;_Z;2016;SOC_CONST;20.0;A;7109;_Z
A;ES61;_Z;2016;SOC_CONST;983.0;A;7605;_Z
A;ES61;_Z;2016;SOC_CONST;69.0;A;7627;_Z
A;ES61;_Z;2016;SOC_CONST;57.0;A;7661;_Z
A;ES61;_Z;2016;SOC_CONST;2987.0;A;7663;_Z
A;ES61;_Z;2016;SOC_CONST;2987.0;A;7714;_Z
A;ES61;_Z;2016;SOC_CONST;4034.0;A;7716;_Z
A;ES61;_Z;2016;SOC_CONST;4034.0;A;7859;_Z
A;ES61;_Z;2016;SOC_CONST;1960.0;A;6963;_Z
A;ES61;_Z;2016;SOC_CONST;1960.0;A;7888;_Z
A;ES61;_Z;2016;SOC_CONST;649.0;A;7889;_Z
A;ES61;_Z;2016;SOC_CONST;649.0;A;7958;_Z
A;ES61;_Z;2016;SOC_CONST;527.0;A;303235;_Z
A;ES61;_Z;2016;SOC_CONST;527.0;A;8031;_Z
A;ES61;_Z;2016;SOC_CONST;325.0;A;8032;_Z
A;ES61;_Z;2016;SOC_CONST;325.0;A;8080;_Z
A;ES61;_Z;2016;SOC_CONST;816.0;A;8256;_Z
A;ES61;_Z;2016;SOC_CONST;816.0;A;8094;_Z
A;ES61;_Z;2016;SOC_CONST;1434.0;A;303236;_Z
A;ES61;_Z;2016;SOC_CONST;1434.0;A;8165;_Z
A;ES61;_Z;2016;SOC_CONST;681.0;A;8346;_Z
A;ES61;_Z;2016;SOC_CONST;681.0;A;8255;_Z
A;ES61;_Z;2016;SOC_CONST;1369.0;A;8451;_Z
A;ES61;_Z;2016;SOC_CONST;319.0;A;8303;_Z
A;ES61;_Z;2016;SOC_CONST;372.0;A;8345;_Z
A;ES61;_Z;2016;SOC_CONST;386.0;A;8385;_Z
A;ES61;_Z;2016;SOC_CONST;292.0;A;8426;_Z
A;ES61;_Z;2015;SOC_CONST;15913.0;A;6949;_Z
A;ES61;_Z;2015;SOC_CONST;721.0;A;6981;_Z
A;ES61;_Z;2015;SOC_CONST;721.0;A;7056;_Z
A;ES61;_Z;2015;SOC_CONST;833.0;A;7058;_Z
A;ES61;_Z;2015;SOC_CONST;13.0;A;7109;_Z
A;ES61;_Z;2015;SOC_CONST;704.0;A;7605;_Z
A;ES61;_Z;2015;SOC_CONST;58.0;A;7627;_Z
A;ES61;_Z;2015;SOC_CONST;58.0;A;7661;_Z
A;ES61;_Z;2015;SOC_CONST;3607.0;A;7663;_Z
A;ES61;_Z;2015;SOC_CONST;3607.0;A;7714;_Z
A;ES61;_Z;2015;SOC_CONST;3438.0;A;7716;_Z
A;ES61;_Z;2015;SOC_CONST;3438.0;A;7859;_Z
A;ES61;_Z;2015;SOC_CONST;1663.0;A;6963;_Z
A;ES61;_Z;2015;SOC_CONST;1663.0;A;7888;_Z
A;ES61;_Z;2015;SOC_CONST;536.0;A;7889;_Z
A;ES61;_Z;2015;SOC_CONST;536.0;A;7958;_Z
A;ES61;_Z;2015;SOC_CONST;424.0;A;303235;_Z
A;ES61;_Z;2015;SOC_CONST;424.0;A;8031;_Z
A;ES61;_Z;2015;SOC_CONST;304.0;A;8032;_Z
A;ES61;_Z;2015;SOC_CONST;304.0;A;8080;_Z
A;ES61;_Z;2015;SOC_CONST;1447.0;A;8256;_Z
A;ES61;_Z;2015;SOC_CONST;1447.0;A;8094;_Z
A;ES61;_Z;2015;SOC_CONST;1273.0;A;303236;_Z
A;ES61;_Z;2015;SOC_CONST;1273.0;A;8165;_Z
A;ES61;_Z;2015;SOC_CONST;552.0;A;8346;_Z
A;ES61;_Z;2015;SOC_CONST;552.0;A;8255;_Z
A;ES61;_Z;2015;SOC_CONST;1115.0;A;8451;_Z
A;ES61;_Z;2015;SOC_CONST;7.0;A;8275;_Z
A;ES61;_Z;2015;SOC_CONST;255.0;A;8303;_Z
A;ES61;_Z;2015;SOC_CONST;333.0;A;8345;_Z
A;ES61;_Z;2015;SOC_CONST;318.0;A;8385;_Z
A;ES61;_Z;2015;SOC_CONST;200.0;A;8426;_Z
A;ES61;_Z;2015;SOC_CONST;2.0;A;8442;_Z
A;ES61;_Z;2014;SOC_CONST;15579.0;A;6949;_Z
A;ES61;_Z;2014;SOC_CONST;591.0;A;6981;_Z
A;ES61;_Z;2014;SOC_CONST;591.0;A;7056;_Z
A;ES61;_Z;2014;SOC_CONST;870.0;A;7058;_Z
A;ES61;_Z;2014;SOC_CONST;33.0;A;7109;_Z
A;ES61;_Z;2014;SOC_CONST;723.0;A;7605;_Z
A;ES61;_Z;2014;SOC_CONST;56.0;A;7627;_Z
A;ES61;_Z;2014;SOC_CONST;58.0;A;7661;_Z
A;ES61;_Z;2014;SOC_CONST;3450.0;A;7663;_Z
A;ES61;_Z;2014;SOC_CONST;3450.0;A;7714;_Z
A;ES61;_Z;2014;SOC_CONST;3565.0;A;7716;_Z
A;ES61;_Z;2014;SOC_CONST;3565.0;A;7859;_Z
A;ES61;_Z;2014;SOC_CONST;1477.0;A;6963;_Z
A;ES61;_Z;2014;SOC_CONST;1477.0;A;7888;_Z
A;ES61;_Z;2014;SOC_CONST;570.0;A;7889;_Z
A;ES61;_Z;2014;SOC_CONST;570.0;A;7958;_Z
A;ES61;_Z;2014;SOC_CONST;462.0;A;303235;_Z
A;ES61;_Z;2014;SOC_CONST;462.0;A;8031;_Z
A;ES61;_Z;2014;SOC_CONST;283.0;A;8032;_Z
A;ES61;_Z;2014;SOC_CONST;283.0;A;8080;_Z
A;ES61;_Z;2014;SOC_CONST;1481.0;A;8256;_Z
A;ES61;_Z;2014;SOC_CONST;1481.0;A;8094;_Z
A;ES61;_Z;2014;SOC_CONST;1242.0;A;303236;_Z
A;ES61;_Z;2014;SOC_CONST;1242.0;A;8165;_Z
A;ES61;_Z;2014;SOC_CONST;479.0;A;8346;_Z
A;ES61;_Z;2014;SOC_CONST;479.0;A;8255;_Z
A;ES61;_Z;2014;SOC_CONST;1109.0;A;8451;_Z
A;ES61;_Z;2014;SOC_CONST;18.0;A;8275;_Z
A;ES61;_Z;2014;SOC_CONST;262.0;A;8303;_Z
A;ES61;_Z;2014;SOC_CONST;327.0;A;8345;_Z
A;ES61;_Z;2014;SOC_CONST;323.0;A;8385;_Z
A;ES61;_Z;2014;SOC_CONST;175.0;A;8426;_Z
A;ES61;_Z;2014;SOC_CONST;2.0;A;8442;_Z
A;ES61;_Z;2014;SOC_CONST;2.0;A;8452;_Z
A;ES61;_Z;2013;SOC_CONST;15373.0;A;6949;_Z
A;ES61;_Z;2013;SOC_CONST;505.0;A;6981;_Z
A;ES61;_Z;2013;SOC_CONST;505.0;A;7056;_Z
A;ES61;_Z;2013;SOC_CONST;722.0;A;7058;_Z
A;ES61;_Z;2013;SOC_CONST;15.0;A;7109;_Z
A;ES61;_Z;2013;SOC_CONST;600.0;A;7605;_Z
A;ES61;_Z;2013;SOC_CONST;44.0;A;7627;_Z
A;ES61;_Z;2013;SOC_CONST;63.0;A;7661;_Z
A;ES61;_Z;2013;SOC_CONST;1769.0;A;7663;_Z
A;ES61;_Z;2013;SOC_CONST;1769.0;A;7714;_Z
A;ES61;_Z;2013;SOC_CONST;4869.0;A;7716;_Z
A;ES61;_Z;2013;SOC_CONST;4869.0;A;7859;_Z
A;ES61;_Z;2013;SOC_CONST;1517.0;A;6963;_Z
A;ES61;_Z;2013;SOC_CONST;1517.0;A;7888;_Z
A;ES61;_Z;2013;SOC_CONST;482.0;A;7889;_Z
A;ES61;_Z;2013;SOC_CONST;482.0;A;7958;_Z
A;ES61;_Z;2013;SOC_CONST;399.0;A;303235;_Z
A;ES61;_Z;2013;SOC_CONST;399.0;A;8031;_Z
A;ES61;_Z;2013;SOC_CONST;355.0;A;8032;_Z
A;ES61;_Z;2013;SOC_CONST;355.0;A;8080;_Z
A;ES61;_Z;2013;SOC_CONST;1564.0;A;8256;_Z
A;ES61;_Z;2013;SOC_CONST;1564.0;A;8094;_Z
A;ES61;_Z;2013;SOC_CONST;1600.0;A;303236;_Z
A;ES61;_Z;2013;SOC_CONST;1600.0;A;8165;_Z
A;ES61;_Z;2013;SOC_CONST;394.0;A;8346;_Z
A;ES61;_Z;2013;SOC_CONST;394.0;A;8255;_Z
A;ES61;_Z;2013;SOC_CONST;1197.0;A;8451;_Z
A;ES61;_Z;2013;SOC_CONST;10.0;A;8275;_Z
A;ES61;_Z;2013;SOC_CONST;301.0;A;8303;_Z
A;ES61;_Z;2013;SOC_CONST;361.0;A;8345;_Z
A;ES61;_Z;2013;SOC_CONST;360.0;A;8385;_Z
A;ES61;_Z;2013;SOC_CONST;150.0;A;8426;_Z
A;ES61;_Z;2013;SOC_CONST;13.0;A;8442;_Z
A;ES61;_Z;2013;SOC_CONST;2.0;A;8452;_Z
A;ES61;_Z;2012;SOC_CONST;14461.0;A;6949;_Z
A;ES61;_Z;2012;SOC_CONST;395.0;A;6981;_Z
A;ES61;_Z;2012;SOC_CONST;395.0;A;7056;_Z
A;ES61;_Z;2012;SOC_CONST;869.0;A;7058;_Z
A;ES61;_Z;2012;SOC_CONST;22.0;A;7109;_Z
A;ES61;_Z;2012;SOC_CONST;702.0;A;7605;_Z
A;ES61;_Z;2012;SOC_CONST;79.0;A;7627;_Z
A;ES61;_Z;2012;SOC_CONST;66.0;A;7661;_Z
A;ES61;_Z;2012;SOC_CONST;1861.0;A;7663;_Z
A;ES61;_Z;2012;SOC_CONST;1861.0;A;7714;_Z
A;ES61;_Z;2012;SOC_CONST;3605.0;A;7716;_Z
A;ES61;_Z;2012;SOC_CONST;3605.0;A;7859;_Z
A;ES61;_Z;2012;SOC_CONST;1383.0;A;6963;_Z
A;ES61;_Z;2012;SOC_CONST;1383.0;A;7888;_Z
A;ES61;_Z;2012;SOC_CONST;492.0;A;7889;_Z
A;ES61;_Z;2012;SOC_CONST;492.0;A;7958;_Z
A;ES61;_Z;2012;SOC_CONST;489.0;A;303235;_Z
A;ES61;_Z;2012;SOC_CONST;489.0;A;8031;_Z
A;ES61;_Z;2012;SOC_CONST;258.0;A;8032;_Z
A;ES61;_Z;2012;SOC_CONST;258.0;A;8080;_Z
A;ES61;_Z;2012;SOC_CONST;1703.0;A;8256;_Z
A;ES61;_Z;2012;SOC_CONST;1703.0;A;8094;_Z
A;ES61;_Z;2012;SOC_CONST;1730.0;A;303236;_Z
A;ES61;_Z;2012;SOC_CONST;1730.0;A;8165;_Z
A;ES61;_Z;2012;SOC_CONST;438.0;A;8346;_Z
A;ES61;_Z;2012;SOC_CONST;438.0;A;8255;_Z
A;ES61;_Z;2012;SOC_CONST;1238.0;A;8451;_Z
A;ES61;_Z;2012;SOC_CONST;2.0;A;8275;_Z
A;ES61;_Z;2012;SOC_CONST;314.0;A;8303;_Z
A;ES61;_Z;2012;SOC_CONST;374.0;A;8345;_Z
A;ES61;_Z;2012;SOC_CONST;384.0;A;8385;_Z
A;ES61;_Z;2012;SOC_CONST;158.0;A;8426;_Z
A;ES61;_Z;2012;SOC_CONST;3.0;A;8442;_Z
A;ES61;_Z;2012;SOC_CONST;3.0;A;8452;_Z
A;ES61;_Z;2011;SOC_CONST;14003.0;A;6949;_Z
A;ES61;_Z;2011;SOC_CONST;396.0;A;6981;_Z
A;ES61;_Z;2011;SOC_CONST;396.0;A;7056;_Z
A;ES61;_Z;2011;SOC_CONST;902.0;A;7058;_Z
A;ES61;_Z;2011;SOC_CONST;16.0;A;7109;_Z
A;ES61;_Z;2011;SOC_CONST;712.0;A;7605;_Z
A;ES61;_Z;2011;SOC_CONST;122.0;A;7627;_Z
A;ES61;_Z;2011;SOC_CONST;52.0;A;7661;_Z
A;ES61;_Z;2011;SOC_CONST;2148.0;A;7663;_Z
A;ES61;_Z;2011;SOC_CONST;2148.0;A;7714;_Z
A;ES61;_Z;2011;SOC_CONST;3033.0;A;7716;_Z
A;ES61;_Z;2011;SOC_CONST;3033.0;A;7859;_Z
A;ES61;_Z;2011;SOC_CONST;1412.0;A;6963;_Z
A;ES61;_Z;2011;SOC_CONST;1412.0;A;7888;_Z
A;ES61;_Z;2011;SOC_CONST;463.0;A;7889;_Z
A;ES61;_Z;2011;SOC_CONST;463.0;A;7958;_Z
A;ES61;_Z;2011;SOC_CONST;460.0;A;303235;_Z
A;ES61;_Z;2011;SOC_CONST;460.0;A;8031;_Z
A;ES61;_Z;2011;SOC_CONST;190.0;A;8032;_Z
A;ES61;_Z;2011;SOC_CONST;190.0;A;8080;_Z
A;ES61;_Z;2011;SOC_CONST;1524.0;A;8256;_Z
A;ES61;_Z;2011;SOC_CONST;1524.0;A;8094;_Z
A;ES61;_Z;2011;SOC_CONST;1717.0;A;303236;_Z
A;ES61;_Z;2011;SOC_CONST;1717.0;A;8165;_Z
A;ES61;_Z;2011;SOC_CONST;468.0;A;8346;_Z
A;ES61;_Z;2011;SOC_CONST;468.0;A;8255;_Z
A;ES61;_Z;2011;SOC_CONST;1290.0;A;8451;_Z
A;ES61;_Z;2011;SOC_CONST;297.0;A;8303;_Z
A;ES61;_Z;2011;SOC_CONST;433.0;A;8345;_Z
A;ES61;_Z;2011;SOC_CONST;374.0;A;8385;_Z
A;ES61;_Z;2011;SOC_CONST;168.0;A;8426;_Z
A;ES61;_Z;2011;SOC_CONST;3.0;A;8442;_Z
A;ES61;_Z;2011;SOC_CONST;15.0;A;8452;_Z
A;ES61;_Z;2010;SOC_CONST;12537.0;A;6949;_Z
A;ES61;_Z;2010;SOC_CONST;323.0;A;6981;_Z
A;ES61;_Z;2010;SOC_CONST;323.0;A;7056;_Z
A;ES61;_Z;2010;SOC_CONST;1098.0;A;7058;_Z
A;ES61;_Z;2010;SOC_CONST;23.0;A;7109;_Z
A;ES61;_Z;2010;SOC_CONST;725.0;A;7605;_Z
A;ES61;_Z;2010;SOC_CONST;285.0;A;7627;_Z
A;ES61;_Z;2010;SOC_CONST;65.0;A;7661;_Z
A;ES61;_Z;2010;SOC_CONST;2012.0;A;7663;_Z
A;ES61;_Z;2010;SOC_CONST;2012.0;A;7714;_Z
A;ES61;_Z;2010;SOC_CONST;2758.0;A;7716;_Z
A;ES61;_Z;2010;SOC_CONST;2758.0;A;7859;_Z
A;ES61;_Z;2010;SOC_CONST;1287.0;A;6963;_Z
A;ES61;_Z;2010;SOC_CONST;1287.0;A;7888;_Z
A;ES61;_Z;2010;SOC_CONST;412.0;A;7889;_Z
A;ES61;_Z;2010;SOC_CONST;412.0;A;7958;_Z
A;ES61;_Z;2010;SOC_CONST;432.0;A;303235;_Z
A;ES61;_Z;2010;SOC_CONST;432.0;A;8031;_Z
A;ES61;_Z;2010;SOC_CONST;210.0;A;8032;_Z
A;ES61;_Z;2010;SOC_CONST;210.0;A;8080;_Z
A;ES61;_Z;2010;SOC_CONST;1050.0;A;8256;_Z
A;ES61;_Z;2010;SOC_CONST;1050.0;A;8094;_Z
A;ES61;_Z;2010;SOC_CONST;1290.0;A;303236;_Z
A;ES61;_Z;2010;SOC_CONST;1290.0;A;8165;_Z
A;ES61;_Z;2010;SOC_CONST;472.0;A;8346;_Z
A;ES61;_Z;2010;SOC_CONST;472.0;A;8255;_Z
A;ES61;_Z;2010;SOC_CONST;1193.0;A;8451;_Z
A;ES61;_Z;2010;SOC_CONST;2.0;A;8275;_Z
A;ES61;_Z;2010;SOC_CONST;298.0;A;8303;_Z
A;ES61;_Z;2010;SOC_CONST;394.0;A;8345;_Z
A;ES61;_Z;2010;SOC_CONST;300.0;A;8385;_Z
A;ES61;_Z;2010;SOC_CONST;189.0;A;8426;_Z
A;ES61;_Z;2010;SOC_CONST;10.0;A;8452;_Z
A;ES61;_Z;2009;SOC_CONST;12843.0;A;6949;_Z
A;ES61;_Z;2009;SOC_CONST;357.0;A;6981;_Z
A;ES61;_Z;2009;SOC_CONST;357.0;A;7056;_Z
A;ES61;_Z;2009;SOC_CONST;1063.0;A;7058;_Z
A;ES61;_Z;2009;SOC_CONST;20.0;A;7109;_Z
A;ES61;_Z;2009;SOC_CONST;699.0;A;7605;_Z
A;ES61;_Z;2009;SOC_CONST;311.0;A;7627;_Z
A;ES61;_Z;2009;SOC_CONST;33.0;A;7661;_Z
A;ES61;_Z;2009;SOC_CONST;2282.0;A;7663;_Z
A;ES61;_Z;2009;SOC_CONST;2282.0;A;7714;_Z
A;ES61;_Z;2009;SOC_CONST;2609.0;A;7716;_Z
A;ES61;_Z;2009;SOC_CONST;2609.0;A;7859;_Z
A;ES61;_Z;2009;SOC_CONST;1147.0;A;6963;_Z
A;ES61;_Z;2009;SOC_CONST;1147.0;A;7888;_Z
