ESTADO_DATO;TERRITORIO;RESITUR;TEMPORAL;INDICATOR;OBS_VALUE;FREQ;PARQUES_TURISMO;PUNTOS_TURISTICOS
A;ES614;55551;2015;ESTANCIA_MEDIA;2.9445060925650735;A;_Z;_Z
A;ES614;55551;2016;ESTANCIA_MEDIA;3.003448877772055;A;_Z;_Z
A;ES614;55551;2017;ESTANCIA_MEDIA;3.4704840643501744;A;_Z;_Z
A;ES614;55551;2018;ESTANCIA_MEDIA;2.475341524295043;A;_Z;_Z
A;ES614;55551;2019;ESTANCIA_MEDIA;3.0184021283292597;A;_Z;_Z
A;ES614;55551;2020;ESTANCIA_MEDIA;2.770133360186468;A;_Z;_Z
A;ES614;55552;2014;ESTANCIA_MEDIA;2.5459090042243693;A;_Z;_Z
A;ES614;55552;2015;ESTANCIA_MEDIA;2.201594002078803;A;_Z;_Z
A;ES614;55552;2016;ESTANCIA_MEDIA;2.3644798511112612;A;_Z;_Z
A;ES614;55552;2017;ESTANCIA_MEDIA;2.885511009702042;A;_Z;_Z
A;ES614;55552;2018;ESTANCIA_MEDIA;2.563463926255574;A;_Z;_Z
A;ES614;55552;2019;ESTANCIA_MEDIA;2.4424472280814746;A;_Z;_Z
A;ES614;55552;2020;ESTANCIA_MEDIA;2.361699832993137;A;_Z;_Z
A;ES614;55553;2014;ESTANCIA_MEDIA;3.059548195730438;A;_Z;_Z
A;ES614;55553;2015;ESTANCIA_MEDIA;2.8674878255045337;A;_Z;_Z
A;ES614;55553;2016;ESTANCIA_MEDIA;2.8713588624180564;A;_Z;_Z
A;ES614;55553;2017;ESTANCIA_MEDIA;3.1696807761881884;A;_Z;_Z
A;ES614;55553;2018;ESTANCIA_MEDIA;2.5633632533910022;A;_Z;_Z
A;ES614;55553;2019;ESTANCIA_MEDIA;2.8147517268377347;A;_Z;_Z
A;ES614;55553;2020;ESTANCIA_MEDIA;2.471915226246205;A;_Z;_Z
A;ES614;55554;2014;ESTANCIA_MEDIA;2.938809528840047;A;_Z;_Z
A;ES614;55554;2015;ESTANCIA_MEDIA;1.96381746218593;A;_Z;_Z
A;ES614;55554;2016;ESTANCIA_MEDIA;3.240537080539847;A;_Z;_Z
A;ES614;55554;2017;ESTANCIA_MEDIA;3.4181435762911785;A;_Z;_Z
A;ES614;55554;2018;ESTANCIA_MEDIA;2.906719319364705;A;_Z;_Z
A;ES614;55554;2019;ESTANCIA_MEDIA;3.131629625314731;A;_Z;_Z
A;ES614;55554;2020;ESTANCIA_MEDIA;2.4321544466893545;A;_Z;_Z
A;ES614;55555;2014;ESTANCIA_MEDIA;3.090303276515374;A;_Z;_Z
A;ES614;55555;2015;ESTANCIA_MEDIA;2.9352337718463253;A;_Z;_Z
A;ES614;55555;2016;ESTANCIA_MEDIA;2.3137260154002837;A;_Z;_Z
A;ES614;55555;2017;ESTANCIA_MEDIA;2.737454845532903;A;_Z;_Z
A;ES614;55555;2018;ESTANCIA_MEDIA;2.449484689128579;A;_Z;_Z
A;ES614;55555;2019;ESTANCIA_MEDIA;2.3666116697539468;A;_Z;_Z
A;ES614;55555;2020;ESTANCIA_MEDIA;2.3307025362835185;A;_Z;_Z
A;ES614;55556;2014;ESTANCIA_MEDIA;2.1024833634802844;A;_Z;_Z
A;ES614;55556;2015;ESTANCIA_MEDIA;1.9175090972383892;A;_Z;_Z
A;ES614;55556;2016;ESTANCIA_MEDIA;2.08867685065131;A;_Z;_Z
A;ES614;55556;2017;ESTANCIA_MEDIA;2.368147419117486;A;_Z;_Z
A;ES614;55556;2018;ESTANCIA_MEDIA;2.0566618221037567;A;_Z;_Z
A;ES614;55556;2019;ESTANCIA_MEDIA;2.145090707998269;A;_Z;_Z
A;ES614;55556;2020;ESTANCIA_MEDIA;2.3802480146125577;A;_Z;_Z
A;ES614;55557;2014;ESTANCIA_MEDIA;3.699938018270119;A;_Z;_Z
A;ES614;55557;2015;ESTANCIA_MEDIA;3.200863532106775;A;_Z;_Z
A;ES614;55557;2016;ESTANCIA_MEDIA;2.8976035726769305;A;_Z;_Z
A;ES614;55557;2017;ESTANCIA_MEDIA;5.479903002992324;A;_Z;_Z
A;ES614;55557;2018;ESTANCIA_MEDIA;4.447745556314004;A;_Z;_Z
A;ES614;55557;2019;ESTANCIA_MEDIA;2.899386029453301;A;_Z;_Z
A;ES614;55557;2020;ESTANCIA_MEDIA;5.760580923118659;A;_Z;_Z
A;ES614;55558;2014;ESTANCIA_MEDIA;3.8075638224001773;A;_Z;_Z
A;ES614;55558;2015;ESTANCIA_MEDIA;3.0621617643600407;A;_Z;_Z
A;ES614;55558;2016;ESTANCIA_MEDIA;3.6115546145911783;A;_Z;_Z
A;ES614;55558;2017;ESTANCIA_MEDIA;3.571381134959188;A;_Z;_Z
A;ES614;55558;2018;ESTANCIA_MEDIA;3.221424330883858;A;_Z;_Z
A;ES614;55558;2019;ESTANCIA_MEDIA;3.1174695624901134;A;_Z;_Z
A;ES614;55558;2020;ESTANCIA_MEDIA;4.425075203554058;A;_Z;_Z
A;ES614;55559;2014;ESTANCIA_MEDIA;3.07547379349191;A;_Z;_Z
A;ES614;55559;2015;ESTANCIA_MEDIA;2.316460026497851;A;_Z;_Z
A;ES614;55559;2016;ESTANCIA_MEDIA;2.423782266465686;A;_Z;_Z
A;ES614;55559;2017;ESTANCIA_MEDIA;2.57838754305628;A;_Z;_Z
A;ES614;55559;2018;ESTANCIA_MEDIA;1.9509872949478835;A;_Z;_Z
A;ES614;55559;2019;ESTANCIA_MEDIA;2.635061486197706;A;_Z;_Z
A;ES614;55559;2020;ESTANCIA_MEDIA;3.9779114389366623;A;_Z;_Z
A;ES614;55544;2014;ESTANCIA_MEDIA;3.4431371272277302;A;_Z;_Z
A;ES614;55544;2015;ESTANCIA_MEDIA;3.026052700795766;A;_Z;_Z
A;ES614;55544;2016;ESTANCIA_MEDIA;3.902460315579944;A;_Z;_Z
A;ES614;55544;2017;ESTANCIA_MEDIA;4.4315229565818886;A;_Z;_Z
A;ES614;55544;2018;ESTANCIA_MEDIA;2.972581154240167;A;_Z;_Z
A;ES614;55544;2019;ESTANCIA_MEDIA;2.8724924486355445;A;_Z;_Z
A;ES614;55544;2020;ESTANCIA_MEDIA;3.6488610998289794;A;_Z;_Z
A;ES614;55561;2014;ESTANCIA_MEDIA;2.8324927370849347;A;_Z;_Z
A;ES614;55561;2015;ESTANCIA_MEDIA;1.8972670573840456;A;_Z;_Z
A;ES614;55561;2016;ESTANCIA_MEDIA;2.3743885466763426;A;_Z;_Z
A;ES614;55561;2017;ESTANCIA_MEDIA;3.4495655997462396;A;_Z;_Z
A;ES614;55561;2018;ESTANCIA_MEDIA;2.4785291929300777;A;_Z;_Z
A;ES614;55561;2019;ESTANCIA_MEDIA;2.496663918339071;A;_Z;_Z
A;ES614;55561;2020;ESTANCIA_MEDIA;1.9199308965462325;A;_Z;_Z
A;ES614;55562;2014;ESTANCIA_MEDIA;3.774947185279988;A;_Z;_Z
A;ES614;55562;2015;ESTANCIA_MEDIA;3.704962540777279;A;_Z;_Z
A;ES614;55562;2016;ESTANCIA_MEDIA;2.2147840430770334;A;_Z;_Z
A;ES614;55562;2017;ESTANCIA_MEDIA;2.137667918114516;A;_Z;_Z
A;ES614;55562;2018;ESTANCIA_MEDIA;2.91793912114763;A;_Z;_Z
A;ES614;55562;2019;ESTANCIA_MEDIA;2.0899156332272435;A;_Z;_Z
A;ES614;55562;2020;ESTANCIA_MEDIA;2.51662499323653;A;_Z;_Z
A;ES615;55564;2014;ESTANCIA_MEDIA;3.856738811228605;A;_Z;_Z
A;ES615;55564;2015;ESTANCIA_MEDIA;3.8805665863007297;A;_Z;_Z
A;ES615;55564;2016;ESTANCIA_MEDIA;4.253787462895647;A;_Z;_Z
A;ES615;55564;2017;ESTANCIA_MEDIA;4.380169867546319;A;_Z;_Z
A;ES615;55564;2018;ESTANCIA_MEDIA;3.9606148396468286;A;_Z;_Z
A;ES615;55564;2019;ESTANCIA_MEDIA;3.966006703723467;A;_Z;_Z
A;ES615;55564;2020;ESTANCIA_MEDIA;4.0625139682744695;A;_Z;_Z
A;ES615;55543;2014;ESTANCIA_MEDIA;3.599238759944344;A;_Z;_Z
A;ES615;55543;2015;ESTANCIA_MEDIA;3.720482285999751;A;_Z;_Z
A;ES615;55543;2016;ESTANCIA_MEDIA;3.846875493389648;A;_Z;_Z
A;ES615;55543;2017;ESTANCIA_MEDIA;3.9470726602249417;A;_Z;_Z
A;ES615;55543;2018;ESTANCIA_MEDIA;3.6129267774277216;A;_Z;_Z
A;ES615;55543;2019;ESTANCIA_MEDIA;3.5422745359042365;A;_Z;_Z
A;ES615;55543;2020;ESTANCIA_MEDIA;3.497256190407905;A;_Z;_Z
A;ES615;55563;2014;ESTANCIA_MEDIA;4.181352847509598;A;_Z;_Z
A;ES615;55563;2015;ESTANCIA_MEDIA;4.073626519503372;A;_Z;_Z
A;ES615;55563;2016;ESTANCIA_MEDIA;4.681177282977347;A;_Z;_Z
A;ES615;55563;2017;ESTANCIA_MEDIA;4.921608825191872;A;_Z;_Z
A;ES615;55563;2018;ESTANCIA_MEDIA;4.356578243634121;A;_Z;_Z
A;ES615;55563;2019;ESTANCIA_MEDIA;4.407888947353907;A;_Z;_Z
A;ES615;55563;2020;ESTANCIA_MEDIA;4.724228015388257;A;_Z;_Z
A;ES615;55545;2014;ESTANCIA_MEDIA;6.357025953704145;A;_Z;_Z
A;ES615;55545;2015;ESTANCIA_MEDIA;5.15488045475861;A;_Z;_Z
A;ES615;55545;2016;ESTANCIA_MEDIA;6.271774682513795;A;_Z;_Z
A;ES615;55545;2017;ESTANCIA_MEDIA;7.005961857507134;A;_Z;_Z
A;ES615;55545;2018;ESTANCIA_MEDIA;5.997229030339652;A;_Z;_Z
A;ES615;55545;2019;ESTANCIA_MEDIA;5.974306652974945;A;_Z;_Z
A;ES615;55545;2020;ESTANCIA_MEDIA;5.64499060124467;A;_Z;_Z
A;ES615;55546;2014;ESTANCIA_MEDIA;2.177960989391426;A;_Z;_Z
A;ES615;55546;2015;ESTANCIA_MEDIA;1.5695766383377179;A;_Z;_Z
A;ES615;55546;2016;ESTANCIA_MEDIA;2.339237350851258;A;_Z;_Z
A;ES615;55546;2017;ESTANCIA_MEDIA;4.0737042881238565;A;_Z;_Z
A;ES615;55546;2018;ESTANCIA_MEDIA;2.916888385106358;A;_Z;_Z
A;ES615;55546;2019;ESTANCIA_MEDIA;2.9470573822406045;A;_Z;_Z
A;ES615;55546;2020;ESTANCIA_MEDIA;3.0903215687516425;A;_Z;_Z
A;ES615;55547;2014;ESTANCIA_MEDIA;2.867150581646706;A;_Z;_Z
A;ES615;55547;2015;ESTANCIA_MEDIA;2.788274015624769;A;_Z;_Z
A;ES615;55547;2016;ESTANCIA_MEDIA;4.392486833083403;A;_Z;_Z
A;ES615;55547;2017;ESTANCIA_MEDIA;4.902910272933823;A;_Z;_Z
A;ES615;55547;2018;ESTANCIA_MEDIA;2.4815417562132627;A;_Z;_Z
A;ES615;55547;2019;ESTANCIA_MEDIA;3.8323554762008;A;_Z;_Z
A;ES615;55547;2020;ESTANCIA_MEDIA;9.814549320268098;A;_Z;_Z
A;ES615;55548;2014;ESTANCIA_MEDIA;4.585015236825366;A;_Z;_Z
A;ES615;55548;2015;ESTANCIA_MEDIA;4.5155095840251835;A;_Z;_Z
A;ES615;55548;2016;ESTANCIA_MEDIA;5.829258936061848;A;_Z;_Z
A;ES615;55548;2017;ESTANCIA_MEDIA;7.587367793042721;A;_Z;_Z
A;ES615;55548;2018;ESTANCIA_MEDIA;5.210734117062923;A;_Z;_Z
A;ES615;55548;2019;ESTANCIA_MEDIA;6.553662774359183;A;_Z;_Z
A;ES615;55548;2020;ESTANCIA_MEDIA;5.366380585791401;A;_Z;_Z
A;ES615;55549;2014;ESTANCIA_MEDIA;4.584495454553471;A;_Z;_Z
A;ES615;55549;2015;ESTANCIA_MEDIA;4.435094026160432;A;_Z;_Z
A;ES615;55549;2016;ESTANCIA_MEDIA;5.49769158443144;A;_Z;_Z
A;ES615;55549;2017;ESTANCIA_MEDIA;5.812331458263665;A;_Z;_Z
A;ES615;55549;2018;ESTANCIA_MEDIA;5.468358896614614;A;_Z;_Z
A;ES615;55549;2019;ESTANCIA_MEDIA;4.9853605829108485;A;_Z;_Z
A;ES615;55549;2020;ESTANCIA_MEDIA;5.364772619565473;A;_Z;_Z
A;ES615;55550;2014;ESTANCIA_MEDIA;4.394389954834802;A;_Z;_Z
A;ES615;55550;2015;ESTANCIA_MEDIA;3.7120586842508656;A;_Z;_Z
A;ES615;55550;2016;ESTANCIA_MEDIA;4.687180240986231;A;_Z;_Z
A;ES615;55550;2017;ESTANCIA_MEDIA;4.480002555831893;A;_Z;_Z
A;ES615;55550;2018;ESTANCIA_MEDIA;4.321091539066492;A;_Z;_Z
A;ES615;55550;2019;ESTANCIA_MEDIA;3.9781522508160805;A;_Z;_Z
A;ES615;55550;2020;ESTANCIA_MEDIA;4.347480095347734;A;_Z;_Z
A;ES615;55551;2014;ESTANCIA_MEDIA;4.18480928960931;A;_Z;_Z
A;ES615;55551;2015;ESTANCIA_MEDIA;3.9145726980177433;A;_Z;_Z
A;ES615;55551;2016;ESTANCIA_MEDIA;4.487021851855659;A;_Z;_Z
A;ES615;55551;2017;ESTANCIA_MEDIA;4.995007389494643;A;_Z;_Z
A;ES615;55551;2018;ESTANCIA_MEDIA;4.816415294130686;A;_Z;_Z
A;ES615;55551;2019;ESTANCIA_MEDIA;3.8488991555192897;A;_Z;_Z
A;ES615;55551;2020;ESTANCIA_MEDIA;4.599626406144297;A;_Z;_Z
A;ES615;55552;2014;ESTANCIA_MEDIA;3.587136866238878;A;_Z;_Z
A;ES615;55552;2015;ESTANCIA_MEDIA;2.8200026562990277;A;_Z;_Z
A;ES615;55552;2016;ESTANCIA_MEDIA;3.0951219309760685;A;_Z;_Z
A;ES615;55552;2017;ESTANCIA_MEDIA;2.8327943707194887;A;_Z;_Z
A;ES615;55552;2018;ESTANCIA_MEDIA;3.064926954164824;A;_Z;_Z
A;ES615;55552;2019;ESTANCIA_MEDIA;3.162838775045992;A;_Z;_Z
A;ES615;55552;2020;ESTANCIA_MEDIA;4.098154416321949;A;_Z;_Z
A;ES615;55553;2014;ESTANCIA_MEDIA;3.357253629634116;A;_Z;_Z
A;ES615;55553;2015;ESTANCIA_MEDIA;3.5006304972253015;A;_Z;_Z
A;ES615;55553;2016;ESTANCIA_MEDIA;3.5724165443285028;A;_Z;_Z
A;ES615;55553;2017;ESTANCIA_MEDIA;3.5872852411166285;A;_Z;_Z
A;ES615;55553;2018;ESTANCIA_MEDIA;3.170840581525533;A;_Z;_Z
A;ES615;55553;2019;ESTANCIA_MEDIA;3.5250151167476;A;_Z;_Z
A;ES615;55553;2020;ESTANCIA_MEDIA;3.40232393262392;A;_Z;_Z
A;ES615;55554;2014;ESTANCIA_MEDIA;4.272000214032729;A;_Z;_Z
A;ES615;55554;2015;ESTANCIA_MEDIA;4.332534497887793;A;_Z;_Z
A;ES615;55554;2016;ESTANCIA_MEDIA;4.796586698636412;A;_Z;_Z
A;ES615;55554;2017;ESTANCIA_MEDIA;5.467641600898832;A;_Z;_Z
A;ES615;55554;2018;ESTANCIA_MEDIA;5.299813577573078;A;_Z;_Z
A;ES615;55554;2019;ESTANCIA_MEDIA;5.01363183411736;A;_Z;_Z
A;ES615;55554;2020;ESTANCIA_MEDIA;3.7864716400541694;A;_Z;_Z
A;ES615;55555;2014;ESTANCIA_MEDIA;4.912536258293677;A;_Z;_Z
A;ES615;55555;2015;ESTANCIA_MEDIA;4.930721749468275;A;_Z;_Z
A;ES615;55555;2016;ESTANCIA_MEDIA;5.6441647054691275;A;_Z;_Z
A;ES615;55555;2017;ESTANCIA_MEDIA;6.319206487295686;A;_Z;_Z
A;ES615;55555;2018;ESTANCIA_MEDIA;5.292470052396286;A;_Z;_Z
A;ES615;55555;2019;ESTANCIA_MEDIA;5.441146787743899;A;_Z;_Z
A;ES615;55555;2020;ESTANCIA_MEDIA;6.093055092424738;A;_Z;_Z
A;ES615;55556;2014;ESTANCIA_MEDIA;2.207190548904371;A;_Z;_Z
A;ES615;55556;2015;ESTANCIA_MEDIA;2.820133911404373;A;_Z;_Z
A;ES615;55556;2016;ESTANCIA_MEDIA;3.7101283781993937;A;_Z;_Z
A;ES615;55556;2017;ESTANCIA_MEDIA;3.9556486487665006;A;_Z;_Z
A;ES615;55556;2018;ESTANCIA_MEDIA;3.749947017357946;A;_Z;_Z
A;ES615;55556;2019;ESTANCIA_MEDIA;3.069914515196153;A;_Z;_Z
A;ES615;55556;2020;ESTANCIA_MEDIA;3.2728415666878425;A;_Z;_Z
A;ES615;55557;2014;ESTANCIA_MEDIA;5.790932378558205;A;_Z;_Z
A;ES615;55557;2015;ESTANCIA_MEDIA;4.57001354167711;A;_Z;_Z
A;ES615;55557;2016;ESTANCIA_MEDIA;6.495365539401826;A;_Z;_Z
A;ES615;55557;2017;ESTANCIA_MEDIA;6.657062438143157;A;_Z;_Z
A;ES615;55557;2018;ESTANCIA_MEDIA;5.7151220429413305;A;_Z;_Z
A;ES615;55557;2019;ESTANCIA_MEDIA;5.138504468597626;A;_Z;_Z
A;ES615;55557;2020;ESTANCIA_MEDIA;6.892362833813399;A;_Z;_Z
A;ES615;55558;2014;ESTANCIA_MEDIA;4.7031425702051735;A;_Z;_Z
A;ES615;55558;2015;ESTANCIA_MEDIA;5.1961804544259085;A;_Z;_Z
A;ES615;55558;2016;ESTANCIA_MEDIA;6.508093862101703;A;_Z;_Z
A;ES615;55558;2017;ESTANCIA_MEDIA;6.880881872318214;A;_Z;_Z
A;ES615;55558;2018;ESTANCIA_MEDIA;6.025997163418023;A;_Z;_Z
A;ES615;55558;2019;ESTANCIA_MEDIA;5.312544856982231;A;_Z;_Z
A;ES615;55558;2020;ESTANCIA_MEDIA;5.352680031267138;A;_Z;_Z
A;ES615;55559;2014;ESTANCIA_MEDIA;5.276273207290069;A;_Z;_Z
A;ES615;55559;2015;ESTANCIA_MEDIA;3.682668818958484;A;_Z;_Z
A;ES615;55559;2016;ESTANCIA_MEDIA;5.720369352990356;A;_Z;_Z
A;ES615;55559;2017;ESTANCIA_MEDIA;5.56528574959408;A;_Z;_Z
A;ES615;55559;2018;ESTANCIA_MEDIA;5.768617759511924;A;_Z;_Z
A;ES615;55559;2019;ESTANCIA_MEDIA;4.836773794999129;A;_Z;_Z
A;ES615;55559;2020;ESTANCIA_MEDIA;5.218911157122448;A;_Z;_Z
A;ES615;55544;2014;ESTANCIA_MEDIA;4.281562630704918;A;_Z;_Z
A;ES615;55544;2015;ESTANCIA_MEDIA;4.717716542565374;A;_Z;_Z
A;ES615;55544;2016;ESTANCIA_MEDIA;5.48484131512901;A;_Z;_Z
A;ES615;55544;2017;ESTANCIA_MEDIA;6.119577392522337;A;_Z;_Z
A;ES615;55544;2018;ESTANCIA_MEDIA;5.2643970177187125;A;_Z;_Z
A;ES615;55544;2019;ESTANCIA_MEDIA;3.9907360155668643;A;_Z;_Z
A;ES615;55544;2020;ESTANCIA_MEDIA;7.06406587877572;A;_Z;_Z
A;ES615;55561;2014;ESTANCIA_MEDIA;3.424629101928842;A;_Z;_Z
A;ES615;55561;2015;ESTANCIA_MEDIA;2.339515352530995;A;_Z;_Z
A;ES615;55561;2016;ESTANCIA_MEDIA;2.918639718898834;A;_Z;_Z
A;ES615;55561;2017;ESTANCIA_MEDIA;3.698457909481211;A;_Z;_Z
A;ES615;55561;2018;ESTANCIA_MEDIA;1.5224673797080606;A;_Z;_Z
A;ES615;55561;2019;ESTANCIA_MEDIA;3.0536816993010865;A;_Z;_Z
A;ES615;55561;2020;ESTANCIA_MEDIA;5.61665657639339;A;_Z;_Z
A;ES615;55562;2014;ESTANCIA_MEDIA;2.7902542372881354;A;_Z;_Z
A;ES615;55562;2015;ESTANCIA_MEDIA;4.904539662326407;A;_Z;_Z
A;ES615;55562;2016;ESTANCIA_MEDIA;4.096076468399423;A;_Z;_Z
A;ES615;55562;2017;ESTANCIA_MEDIA;3.522356798357484;A;_Z;_Z
A;ES615;55562;2018;ESTANCIA_MEDIA;3.3464522999396555;A;_Z;_Z
A;ES615;55562;2019;ESTANCIA_MEDIA;4.075993977638804;A;_Z;_Z
A;ES615;55562;2020;ESTANCIA_MEDIA;4.485241344939542;A;_Z;_Z
A;ES616;55564;2014;ESTANCIA_MEDIA;2.511639664224286;A;_Z;_Z
A;ES616;55564;2015;ESTANCIA_MEDIA;2.495622354399634;A;_Z;_Z
A;ES616;55564;2016;ESTANCIA_MEDIA;2.5324551357771203;A;_Z;_Z
A;ES616;55564;2017;ESTANCIA_MEDIA;2.5230863990473975;A;_Z;_Z
A;ES616;55564;2018;ESTANCIA_MEDIA;2.520120686445406;A;_Z;_Z
A;ES616;55564;2019;ESTANCIA_MEDIA;2.411527133335999;A;_Z;_Z
A;ES616;55564;2020;ESTANCIA_MEDIA;2.848321952340376;A;_Z;_Z
A;ES616;55543;2014;ESTANCIA_MEDIA;2.4965767030958728;A;_Z;_Z
A;ES616;55543;2015;ESTANCIA_MEDIA;2.3951298776143477;A;_Z;_Z
A;ES616;55543;2016;ESTANCIA_MEDIA;2.4302460611494117;A;_Z;_Z
A;ES616;55543;2017;ESTANCIA_MEDIA;2.500994087169421;A;_Z;_Z
A;ES616;55543;2018;ESTANCIA_MEDIA;2.5026641817644153;A;_Z;_Z
A;ES616;55543;2019;ESTANCIA_MEDIA;2.333241248516106;A;_Z;_Z
A;ES616;55543;2020;ESTANCIA_MEDIA;2.768466841741196;A;_Z;_Z
A;ES616;55563;2014;ESTANCIA_MEDIA;2.5397958929185687;A;_Z;_Z
A;ES616;55563;2015;ESTANCIA_MEDIA;2.6807922168278817;A;_Z;_Z
A;ES616;55563;2016;ESTANCIA_MEDIA;2.6959619548843636;A;_Z;_Z
A;ES616;55563;2017;ESTANCIA_MEDIA;2.5597817819618625;A;_Z;_Z
A;ES616;55563;2018;ESTANCIA_MEDIA;2.55291563034947;A;_Z;_Z
A;ES616;55563;2019;ESTANCIA_MEDIA;2.5594334387118827;A;_Z;_Z
A;ES616;55563;2020;ESTANCIA_MEDIA;2.977468018418583;A;_Z;_Z
A;ES616;55545;2014;ESTANCIA_MEDIA;2.6864967222281164;A;_Z;_Z
A;ES616;55545;2015;ESTANCIA_MEDIA;2.1077554148281483;A;_Z;_Z
A;ES616;55545;2016;ESTANCIA_MEDIA;1.8605199989773347;A;_Z;_Z
A;ES616;55545;2017;ESTANCIA_MEDIA;2.6309626625649964;A;_Z;_Z
A;ES616;55545;2018;ESTANCIA_MEDIA;1.5803199097901288;A;_Z;_Z
A;ES616;55545;2019;ESTANCIA_MEDIA;1.7183601380971973;A;_Z;_Z
A;ES616;55545;2020;ESTANCIA_MEDIA;1.956075378794174;A;_Z;_Z
A;ES616;55546;2014;ESTANCIA_MEDIA;3.010069230665002;A;_Z;_Z
A;ES616;55546;2015;ESTANCIA_MEDIA;4.316381008552925;A;_Z;_Z
A;ES616;55546;2016;ESTANCIA_MEDIA;2.826194633827191;A;_Z;_Z
A;ES616;55546;2017;ESTANCIA_MEDIA;4.730015453240461;A;_Z;_Z
A;ES616;55546;2018;ESTANCIA_MEDIA;2.1959029687560307;A;_Z;_Z
A;ES616;55546;2019;ESTANCIA_MEDIA;2.291993873185072;A;_Z;_Z
A;ES616;55546;2020;ESTANCIA_MEDIA;2.656201936385223;A;_Z;_Z
A;ES616;55547;2014;ESTANCIA_MEDIA;2.5811108364689415;A;_Z;_Z
A;ES616;55547;2015;ESTANCIA_MEDIA;1.6742018285146425;A;_Z;_Z
A;ES616;55547;2016;ESTANCIA_MEDIA;2.2504594974006613;A;_Z;_Z
A;ES616;55547;2017;ESTANCIA_MEDIA;3.9443551070902094;A;_Z;_Z
A;ES616;55547;2018;ESTANCIA_MEDIA;3.2471287630009047;A;_Z;_Z
A;ES616;55547;2019;ESTANCIA_MEDIA;2.579226109669256;A;_Z;_Z
A;ES616;55547;2020;ESTANCIA_MEDIA;1.0;A;_Z;_Z
A;ES616;55548;2014;ESTANCIA_MEDIA;1.6327139922748535;A;_Z;_Z
A;ES616;55548;2015;ESTANCIA_MEDIA;2.2676103053493426;A;_Z;_Z
A;ES616;55548;2016;ESTANCIA_MEDIA;2.4543272553997735;A;_Z;_Z
A;ES616;55548;2017;ESTANCIA_MEDIA;1.1049696090466476;A;_Z;_Z
A;ES616;55548;2018;ESTANCIA_MEDIA;1.849203766480758;A;_Z;_Z
A;ES616;55548;2019;ESTANCIA_MEDIA;3.293774531429816;A;_Z;_Z
A;ES616;55548;2020;ESTANCIA_MEDIA;5.5351964697772305;A;_Z;_Z
A;ES616;55549;2014;ESTANCIA_MEDIA;1.8622681804206018;A;_Z;_Z
A;ES616;55549;2015;ESTANCIA_MEDIA;2.7681102744706747;A;_Z;_Z
A;ES616;55549;2016;ESTANCIA_MEDIA;2.0047049898213833;A;_Z;_Z
A;ES616;55549;2017;ESTANCIA_MEDIA;2.327964850298657;A;_Z;_Z
A;ES616;55549;2018;ESTANCIA_MEDIA;1.8696895956946742;A;_Z;_Z
A;ES616;55549;2019;ESTANCIA_MEDIA;2.3571188579938815;A;_Z;_Z
A;ES616;55549;2020;ESTANCIA_MEDIA;2.5002432380604893;A;_Z;_Z
A;ES616;55550;2014;ESTANCIA_MEDIA;2.196251202190857;A;_Z;_Z
A;ES616;55550;2015;ESTANCIA_MEDIA;2.343864900441181;A;_Z;_Z
A;ES616;55550;2016;ESTANCIA_MEDIA;2.66780033409378;A;_Z;_Z
A;ES616;55550;2017;ESTANCIA_MEDIA;2.518370020867453;A;_Z;_Z
A;ES616;55550;2018;ESTANCIA_MEDIA;2.813493862110868;A;_Z;_Z
A;ES616;55550;2019;ESTANCIA_MEDIA;2.652957011218237;A;_Z;_Z
A;ES616;55550;2020;ESTANCIA_MEDIA;2.888825960510529;A;_Z;_Z
A;ES616;55551;2014;ESTANCIA_MEDIA;2.960507237209338;A;_Z;_Z
A;ES616;55551;2015;ESTANCIA_MEDIA;3.1336873931766687;A;_Z;_Z
A;ES616;55551;2016;ESTANCIA_MEDIA;3.3084365249299394;A;_Z;_Z
A;ES616;55551;2017;ESTANCIA_MEDIA;3.37370314144473;A;_Z;_Z
A;ES616;55551;2018;ESTANCIA_MEDIA;2.994265614727161;A;_Z;_Z
A;ES616;55551;2019;ESTANCIA_MEDIA;2.4917693499196436;A;_Z;_Z
A;ES616;55551;2020;ESTANCIA_MEDIA;3.21210728865779;A;_Z;_Z
A;ES616;55552;2014;ESTANCIA_MEDIA;2.6336432239543117;A;_Z;_Z
A;ES616;55552;2015;ESTANCIA_MEDIA;2.9994555406582446;A;_Z;_Z
A;ES616;55552;2016;ESTANCIA_MEDIA;3.0233851060434875;A;_Z;_Z
A;ES616;55552;2017;ESTANCIA_MEDIA;2.776799004234747;A;_Z;_Z
A;ES616;55552;2018;ESTANCIA_MEDIA;2.8131442308697125;A;_Z;_Z
A;ES616;55552;2019;ESTANCIA_MEDIA;2.8510719820943113;A;_Z;_Z
A;ES616;55552;2020;ESTANCIA_MEDIA;3.157155785629753;A;_Z;_Z
A;ES616;55553;2014;ESTANCIA_MEDIA;2.8654869437614825;A;_Z;_Z
A;ES616;55553;2015;ESTANCIA_MEDIA;2.3529772003751015;A;_Z;_Z
A;ES616;55553;2016;ESTANCIA_MEDIA;2.925882118347484;A;_Z;_Z
A;ES616;55553;2017;ESTANCIA_MEDIA;2.380079226490503;A;_Z;_Z
A;ES616;55553;2018;ESTANCIA_MEDIA;1.812286658896147;A;_Z;_Z
A;ES616;55553;2019;ESTANCIA_MEDIA;2.7710731396414134;A;_Z;_Z
