MACROECO;TIME_PERIOD;OBS_STATUS;REF_AREA;INDICATOR;OBS_VALUE;FREQ;CNAE_09_CRA_NEW
93033;2004;A;ES61;NR;44740.0;A;_Z
93033;2005;A;ES61;NR;44971.0;A;_Z
93033;2006;A;ES61;NR;47894.0;A;_Z
93033;2007;A;ES61;NR;50150.0;A;_Z
93033;2008;A;ES61;NR;47487.0;A;_Z
93033;2009;A;ES61;NR;45902.0;A;_Z
93033;2010;A;ES61;NR;45919.0;A;_Z
93033;2011;A;ES61;NR;45788.0;A;_Z
93033;2012;A;ES61;NR;44135.0;A;_Z
93033;2013;A;ES61;NR;40486.0;A;_Z
93033;2014;A;ES61;NR;40093.0;A;_Z
93033;2015;A;ES61;NR;40310.0;A;_Z
93033;2016;A;ES61;NR;40477.0;A;_Z
93033;2017;A;ES61;NR;40354.0;A;_Z
93033;2018;A;ES61;NR;39788.0;A;_Z
93033;2019;P;ES61;NR;39623.0;A;_Z
93033;2020;AV;ES61;NR;39209.0;A;_Z
93033;2021;1E;ES61;NR;40151.0;A;_Z
93034;1996;A;ES61;NR;7316.0;A;_Z
93034;1997;A;ES61;NR;8042.0;A;_Z
93034;1998;A;ES61;NR;9413.0;A;_Z
93034;1999;A;ES61;NR;10096.0;A;_Z
93034;2000;A;ES61;NR;11106.0;A;_Z
93034;2001;A;ES61;NR;10687.0;A;_Z
93034;2002;A;ES61;NR;12039.0;A;_Z
93034;2003;A;ES61;NR;13636.0;A;_Z
93034;2004;A;ES61;NR;14876.0;A;_Z
93034;2005;A;ES61;NR;17554.0;A;_Z
93034;2006;A;ES61;NR;20502.0;A;_Z
93034;2007;A;ES61;NR;20447.0;A;_Z
93034;2008;A;ES61;NR;20215.0;A;_Z
93034;2009;A;ES61;NR;17148.0;A;_Z
93034;2010;A;ES61;NR;15696.0;A;_Z
93034;2011;A;ES61;NR;15618.0;A;_Z
93034;2012;A;ES61;NR;13952.0;A;_Z
93034;2013;A;ES61;NR;13752.0;A;_Z
93034;2014;A;ES61;NR;13955.0;A;_Z
93034;2015;A;ES61;NR;14390.0;A;_Z
93034;2016;A;ES61;NR;16179.0;A;_Z
93034;2017;A;ES61;NR;17976.0;A;_Z
93034;2018;A;ES61;NR;19413.0;A;_Z
93034;2019;P;ES61;NR;20855.0;A;_Z
93034;2020;AV;ES61;NR;19124.0;A;_Z
93034;2021;1E;ES61;NR;19267.0;A;_Z
93035;1996;A;ES61;NR;108449.0;A;_Z
93035;1997;A;ES61;NR;121659.0;A;_Z
93035;1998;A;ES61;NR;134146.0;A;_Z
93035;1999;A;ES61;NR;131817.0;A;_Z
93035;2000;A;ES61;NR;136197.0;A;_Z
93035;2001;A;ES61;NR;149870.0;A;_Z
93035;2002;A;ES61;NR;160433.0;A;_Z
93035;2003;A;ES61;NR;172855.0;A;_Z
93035;2004;A;ES61;NR;186108.0;A;_Z
93035;2005;A;ES61;NR;205706.0;A;_Z
93035;2006;A;ES61;NR;232717.0;A;_Z
93035;2007;A;ES61;NR;247531.0;A;_Z
93035;2008;A;ES61;NR;247823.0;A;_Z
93035;2009;A;ES61;NR;241886.0;A;_Z
93035;2010;A;ES61;NR;235862.0;A;_Z
93035;2011;A;ES61;NR;232949.0;A;_Z
93035;2012;A;ES61;NR;225070.0;A;_Z
93035;2013;A;ES61;NR;225752.0;A;_Z
93035;2014;A;ES61;NR;236755.0;A;_Z
93035;2015;A;ES61;NR;252916.0;A;_Z
93035;2016;A;ES61;NR;254854.0;A;_Z
93035;2017;A;ES61;NR;267314.0;A;_Z
93035;2018;A;ES61;NR;284870.0;A;_Z
93035;2019;P;ES61;NR;304514.0;A;_Z
93035;2020;AV;ES61;NR;275570.0;A;_Z
93035;2021;1E;ES61;NR;291896.0;A;_Z
93036;1996;A;ES61;NR;428661.0;A;_Z
93036;1997;A;ES61;NR;438778.0;A;_Z
93036;1998;A;ES61;NR;447394.0;A;_Z
93036;1999;A;ES61;NR;460712.0;A;_Z
93036;2000;A;ES61;NR;503366.0;A;_Z
93036;2001;A;ES61;NR;518752.0;A;_Z
93036;2002;A;ES61;NR;538239.0;A;_Z
93036;2003;A;ES61;NR;564802.0;A;_Z
93036;2004;A;ES61;NR;578190.0;A;_Z
93036;2005;A;ES61;NR;598643.0;A;_Z
93036;2006;A;ES61;NR;631084.0;A;_Z
93036;2007;A;ES61;NR;649904.0;A;_Z
93036;2008;A;ES61;NR;656202.0;A;_Z
93036;2009;A;ES61;NR;681779.0;A;_Z
93036;2010;A;ES61;NR;696616.0;A;_Z
93036;2011;A;ES61;NR;688048.0;A;_Z
93036;2012;A;ES61;NR;677223.0;A;_Z
93036;2013;A;ES61;NR;656164.0;A;_Z
93036;2014;A;ES61;NR;661233.0;A;_Z
93036;2015;A;ES61;NR;689675.0;A;_Z
93036;2016;A;ES61;NR;687199.0;A;_Z
93036;2017;A;ES61;NR;700927.0;A;_Z
93036;2018;A;ES61;NR;722169.0;A;_Z
93036;2019;P;ES61;NR;728299.0;A;_Z
93036;2020;AV;ES61;NR;699743.0;A;_Z
93036;2021;1E;ES61;NR;768305.0;A;_Z
93037;1996;A;ES61;NR;230362.0;A;_Z
93037;1997;A;ES61;NR;231271.0;A;_Z
93037;1998;A;ES61;NR;236996.0;A;_Z
93037;1999;A;ES61;NR;246550.0;A;_Z
93037;2000;A;ES61;NR;263033.0;A;_Z
93037;2001;A;ES61;NR;271781.0;A;_Z
93037;2002;A;ES61;NR;277720.0;A;_Z
93037;2003;A;ES61;NR;283933.0;A;_Z
93037;2004;A;ES61;NR;290248.0;A;_Z
93037;2005;A;ES61;NR;294007.0;A;_Z
93037;2006;A;ES61;NR;308688.0;A;_Z
93037;2007;A;ES61;NR;320827.0;A;_Z
93037;2008;A;ES61;NR;312804.0;A;_Z
93037;2009;A;ES61;NR;296075.0;A;_Z
93037;2010;A;ES61;NR;300557.0;A;_Z
93037;2011;A;ES61;NR;285787.0;A;_Z
93037;2012;A;ES61;NR;268269.0;A;_Z
93037;2013;A;ES61;NR;271187.0;A;_Z
93037;2014;A;ES61;NR;279784.0;A;_Z
93037;2015;A;ES61;NR;285408.0;A;_Z
93037;2016;A;ES61;NR;278289.0;A;_Z
93037;2017;A;ES61;NR;289684.0;A;_Z
93037;2018;A;ES61;NR;282882.0;A;_Z
93037;2019;P;ES61;NR;275548.0;A;_Z
93037;2020;AV;ES61;NR;224270.0;A;_Z
93037;2021;1E;ES61;NR;227247.0;A;_Z
93038;1996;A;ES61;NR;1740802.0;A;_Z
93038;1997;A;ES61;NR;1824098.0;A;_Z
93038;1998;A;ES61;NR;1916242.0;A;_Z
93038;1999;A;ES61;NR;2015735.0;A;_Z
93038;2000;A;ES61;NR;2187363.0;A;_Z
93038;2001;A;ES61;NR;2284900.0;A;_Z
93038;2002;A;ES61;NR;2350498.0;A;_Z
93038;2003;A;ES61;NR;2454234.0;A;_Z
93038;2004;A;ES61;NR;2536815.0;A;_Z
93038;2005;A;ES61;NR;2659975.0;A;_Z
93038;2006;A;ES61;NR;2811153.0;A;_Z
93038;2007;A;ES61;NR;2888982.0;A;_Z
93038;2008;A;ES61;NR;2831441.0;A;_Z
93038;2009;A;ES61;NR;2629291.0;A;_Z
93038;2010;A;ES61;NR;2589573.0;A;_Z
93038;2011;A;ES61;NR;2520224.0;A;_Z
93038;2012;A;ES61;NR;2369557.0;A;_Z
93038;2013;A;ES61;NR;2283089.0;A;_Z
93038;2014;A;ES61;NR;2345198.0;A;_Z
93038;2015;A;ES61;NR;2467560.0;A;_Z
93038;2016;A;ES61;NR;2519006.0;A;_Z
93038;2017;A;ES61;NR;2621491.0;A;_Z
93038;2018;A;ES61;NR;2687369.0;A;_Z
93038;2019;P;ES61;NR;2774686.0;A;_Z
93038;2020;AV;ES61;NR;2502582.0;A;_Z
93038;2021;1E;ES61;NR;2702031.0;A;_Z
