REF_AREA;TIME_PERIOD;CNAE_09_CRA_NEW;OBS_STATUS;INDICATOR;OBS_VALUE;FREQ;MACROECO
ES61;2010;273132;A;EXC_EXPL_BRUT_RENT_MIX;354890.0;A;_Z
ES61;2010;273179;A;EXC_EXPL_BRUT_RENT_MIX;354890.0;A;_Z
ES61;2010;273133;A;EXC_EXPL_BRUT_RENT_MIX;225635.0;A;_Z
ES61;2010;273180;A;EXC_EXPL_BRUT_RENT_MIX;48056.0;A;_Z
ES61;2010;273181;A;EXC_EXPL_BRUT_RENT_MIX;77400.0;A;_Z
ES61;2010;273182;A;EXC_EXPL_BRUT_RENT_MIX;100179.0;A;_Z
ES61;2010;273134;A;EXC_EXPL_BRUT_RENT_MIX;794412.0;A;_Z
ES61;2010;273183;A;EXC_EXPL_BRUT_RENT_MIX;643767.0;A;_Z
ES61;2010;273184;A;EXC_EXPL_BRUT_RENT_MIX;150645.0;A;_Z
ES61;2010;273135;A;EXC_EXPL_BRUT_RENT_MIX;46764.0;A;_Z
ES61;2010;273185;A;EXC_EXPL_BRUT_RENT_MIX;46764.0;A;_Z
ES61;2010;273136;A;EXC_EXPL_BRUT_RENT_MIX;397122.0;A;_Z
ES61;2010;273186;A;EXC_EXPL_BRUT_RENT_MIX;92918.0;A;_Z
ES61;2010;273189;A;EXC_EXPL_BRUT_RENT_MIX;191136.0;A;_Z
ES61;2010;273188;A;EXC_EXPL_BRUT_RENT_MIX;25969.0;A;_Z
ES61;2010;273187;A;EXC_EXPL_BRUT_RENT_MIX;87099.0;A;_Z
ES61;2010;273137;A;EXC_EXPL_BRUT_RENT_MIX;708333.0;A;_Z
ES61;2010;273190;A;EXC_EXPL_BRUT_RENT_MIX;361857.0;A;_Z
ES61;2010;273191;A;EXC_EXPL_BRUT_RENT_MIX;346476.0;A;_Z
ES61;2010;273138;A;EXC_EXPL_BRUT_RENT_MIX;20252.0;A;_Z
ES61;2010;273192;A;EXC_EXPL_BRUT_RENT_MIX;20252.0;A;_Z
ES61;2010;273139;A;EXC_EXPL_BRUT_RENT_MIX;191375.0;A;_Z
ES61;2010;273193;A;EXC_EXPL_BRUT_RENT_MIX;191375.0;A;_Z
ES61;2010;273140;A;EXC_EXPL_BRUT_RENT_MIX;75396.0;A;_Z
ES61;2010;273194;A;EXC_EXPL_BRUT_RENT_MIX;75396.0;A;_Z
ES61;2010;273141;A;EXC_EXPL_BRUT_RENT_MIX;277841.0;A;_Z
ES61;2010;273195;A;EXC_EXPL_BRUT_RENT_MIX;21501.0;A;_Z
ES61;2010;273196;A;EXC_EXPL_BRUT_RENT_MIX;131512.0;A;_Z
ES61;2010;273197;A;EXC_EXPL_BRUT_RENT_MIX;124828.0;A;_Z
ES61;2010;273142;A;EXC_EXPL_BRUT_RENT_MIX;560821.0;A;_Z
ES61;2010;273198;A;EXC_EXPL_BRUT_RENT_MIX;111242.0;A;_Z
ES61;2010;273199;A;EXC_EXPL_BRUT_RENT_MIX;118284.0;A;_Z
ES61;2010;273200;A;EXC_EXPL_BRUT_RENT_MIX;331295.0;A;_Z
ES61;2010;273143;A;EXC_EXPL_BRUT_RENT_MIX;2493523.0;A;_Z
ES61;2010;273201;A;EXC_EXPL_BRUT_RENT_MIX;2225882.0;A;_Z
ES61;2010;273202;A;EXC_EXPL_BRUT_RENT_MIX;267641.0;A;_Z
ES61;2010;273144;A;EXC_EXPL_BRUT_RENT_MIX;722878.0;A;_Z
ES61;2010;273203;A;EXC_EXPL_BRUT_RENT_MIX;342027.0;A;_Z
ES61;2010;273204;A;EXC_EXPL_BRUT_RENT_MIX;380851.0;A;_Z
ES61;2010;273249;A;EXC_EXPL_BRUT_RENT_MIX;6555516.0;A;_Z
ES61;2010;273145;A;EXC_EXPL_BRUT_RENT_MIX;6555516.0;A;_Z
ES61;2010;273205;A;EXC_EXPL_BRUT_RENT_MIX;6555516.0;A;_Z
ES61;2010;273251;A;EXC_EXPL_BRUT_RENT_MIX;45399863;A;_Z
ES61;2010;273250;A;EXC_EXPL_BRUT_RENT_MIX;14981743;A;_Z
ES61;2010;273146;A;EXC_EXPL_BRUT_RENT_MIX;6932723.0;A;_Z
ES61;2010;273206;A;EXC_EXPL_BRUT_RENT_MIX;444949.0;A;_Z
ES61;2010;273207;A;EXC_EXPL_BRUT_RENT_MIX;2339639.0;A;_Z
ES61;2010;273208;A;EXC_EXPL_BRUT_RENT_MIX;4148135.0;A;_Z
ES61;2010;273147;A;EXC_EXPL_BRUT_RENT_MIX;1870828.0;A;_Z
ES61;2010;273209;A;EXC_EXPL_BRUT_RENT_MIX;1293000.0;A;_Z
ES61;2010;273210;A;EXC_EXPL_BRUT_RENT_MIX;34422.0;A;_Z
ES61;2010;273211;A;EXC_EXPL_BRUT_RENT_MIX;630457.0;A;_Z
ES61;2010;273212;A;EXC_EXPL_BRUT_RENT_MIX;-87051.0;A;_Z
ES61;2010;273148;A;EXC_EXPL_BRUT_RENT_MIX;6178192.0;A;_Z
ES61;2010;273213;A;EXC_EXPL_BRUT_RENT_MIX;1471837.0;A;_Z
ES61;2010;273214;A;EXC_EXPL_BRUT_RENT_MIX;4706355.0;A;_Z
ES61;2010;273253;A;EXC_EXPL_BRUT_RENT_MIX;1742770.0;A;_Z
ES61;2010;273149;A;EXC_EXPL_BRUT_RENT_MIX;146146.0;A;_Z
ES61;2010;273215;A;EXC_EXPL_BRUT_RENT_MIX;55157.0;A;_Z
ES61;2010;273216;A;EXC_EXPL_BRUT_RENT_MIX;90989.0;A;_Z
ES61;2010;273150;A;EXC_EXPL_BRUT_RENT_MIX;1445324.0;A;_Z
ES61;2010;273217;A;EXC_EXPL_BRUT_RENT_MIX;1445324.0;A;_Z
ES61;2010;273151;A;EXC_EXPL_BRUT_RENT_MIX;151300.0;A;_Z
ES61;2010;273218;A;EXC_EXPL_BRUT_RENT_MIX;151300.0;A;_Z
ES61;2010;273254;A;EXC_EXPL_BRUT_RENT_MIX;1994230.0;A;_Z
ES61;2010;273152;A;EXC_EXPL_BRUT_RENT_MIX;1994230.0;A;_Z
ES61;2010;273219;A;EXC_EXPL_BRUT_RENT_MIX;1244166.0;A;_Z
ES61;2010;273220;A;EXC_EXPL_BRUT_RENT_MIX;526087.0;A;_Z
ES61;2010;273221;A;EXC_EXPL_BRUT_RENT_MIX;223977.0;A;_Z
ES61;2010;273255;A;EXC_EXPL_BRUT_RENT_MIX;15730288;A;_Z
ES61;2010;273153;A;EXC_EXPL_BRUT_RENT_MIX;15730288;A;_Z
ES61;2010;273222;A;EXC_EXPL_BRUT_RENT_MIX;15730288;A;_Z
ES61;2010;273256;A;EXC_EXPL_BRUT_RENT_MIX;3471930.0;A;_Z
ES61;2010;273154;A;EXC_EXPL_BRUT_RENT_MIX;1473506.0;A;_Z
ES61;2010;273223;A;EXC_EXPL_BRUT_RENT_MIX;1069734.0;A;_Z
ES61;2010;273224;A;EXC_EXPL_BRUT_RENT_MIX;403772.0;A;_Z
ES61;2010;273155;A;EXC_EXPL_BRUT_RENT_MIX;515226.0;A;_Z
ES61;2010;273225;A;EXC_EXPL_BRUT_RENT_MIX;515226.0;A;_Z
ES61;2010;273156;A;EXC_EXPL_BRUT_RENT_MIX;291018.0;A;_Z
ES61;2010;273226;A;EXC_EXPL_BRUT_RENT_MIX;89806.0;A;_Z
ES61;2010;273227;A;EXC_EXPL_BRUT_RENT_MIX;192610.0;A;_Z
ES61;2010;273228;A;EXC_EXPL_BRUT_RENT_MIX;8602.0;A;_Z
ES61;2010;273157;A;EXC_EXPL_BRUT_RENT_MIX;1192180.0;A;_Z
ES61;2010;273229;A;EXC_EXPL_BRUT_RENT_MIX;596711.0;A;_Z
ES61;2010;273230;A;EXC_EXPL_BRUT_RENT_MIX;149752.0;A;_Z
ES61;2010;273231;A;EXC_EXPL_BRUT_RENT_MIX;103611.0;A;_Z
ES61;2010;273232;A;EXC_EXPL_BRUT_RENT_MIX;107649.0;A;_Z
ES61;2010;273233;A;EXC_EXPL_BRUT_RENT_MIX;140178.0;A;_Z
ES61;2010;273234;A;EXC_EXPL_BRUT_RENT_MIX;94279.0;A;_Z
ES61;2010;273257;A;EXC_EXPL_BRUT_RENT_MIX;5228857.0;A;_Z
ES61;2010;273158;A;EXC_EXPL_BRUT_RENT_MIX;2068166.0;A;_Z
ES61;2010;273235;A;EXC_EXPL_BRUT_RENT_MIX;2068166.0;A;_Z
ES61;2010;273159;A;EXC_EXPL_BRUT_RENT_MIX;1289623.0;A;_Z
ES61;2010;273236;A;EXC_EXPL_BRUT_RENT_MIX;430469.0;A;_Z
ES61;2010;273237;A;EXC_EXPL_BRUT_RENT_MIX;859154.0;A;_Z
ES61;2010;273160;A;EXC_EXPL_BRUT_RENT_MIX;1730112.0;A;_Z
ES61;2010;273238;A;EXC_EXPL_BRUT_RENT_MIX;1082427.0;A;_Z
ES61;2010;273239;A;EXC_EXPL_BRUT_RENT_MIX;647685.0;A;_Z
ES61;2010;273161;A;EXC_EXPL_BRUT_RENT_MIX;140956.0;A;_Z
ES61;2010;273240;A;EXC_EXPL_BRUT_RENT_MIX;72210.0;A;_Z
ES61;2010;273241;A;EXC_EXPL_BRUT_RENT_MIX;68746.0;A;_Z
ES61;2010;273259;A;EXC_EXPL_BRUT_RENT_MIX;2250045.0;A;_Z
ES61;2010;273162;A;EXC_EXPL_BRUT_RENT_MIX;1015691.0;A;_Z
ES61;2010;273242;A;EXC_EXPL_BRUT_RENT_MIX;721777.0;A;_Z
ES61;2010;273243;A;EXC_EXPL_BRUT_RENT_MIX;293914.0;A;_Z
ES61;2010;273163;A;EXC_EXPL_BRUT_RENT_MIX;1234354.0;A;_Z
ES61;2010;273244;A;EXC_EXPL_BRUT_RENT_MIX;312471.0;A;_Z
ES61;2010;273245;A;EXC_EXPL_BRUT_RENT_MIX;46876.0;A;_Z
ES61;2010;273246;A;EXC_EXPL_BRUT_RENT_MIX;875007.0;A;_Z
ES61;2010;273164;A;EXC_EXPL_BRUT_RENT_MIX;0.0;A;_Z
ES61;2010;273247;A;EXC_EXPL_BRUT_RENT_MIX;0.0;A;_Z
ES61;2010;273260;A;EXC_EXPL_BRUT_RENT_MIX;67331665;A;_Z
ES61;2010;273261;A;EXC_EXPL_BRUT_RENT_MIX;;A;_Z
ES61;2010;273252;A;EXC_EXPL_BRUT_RENT_MIX;;A;_Z
ES61;2010;273258;A;EXC_EXPL_BRUT_RENT_MIX;;A;_Z
ES61;2011;273165;A;EXC_EXPL_BRUT_RENT_MIX;6545121.0;A;_Z
ES61;2011;273129;A;EXC_EXPL_BRUT_RENT_MIX;6545121.0;A;_Z
ES61;2011;273167;A;EXC_EXPL_BRUT_RENT_MIX;6487059.0;A;_Z
ES61;2011;273168;A;EXC_EXPL_BRUT_RENT_MIX;34133.0;A;_Z
ES61;2011;273169;A;EXC_EXPL_BRUT_RENT_MIX;23929.0;A;_Z
ES61;2011;273166;A;EXC_EXPL_BRUT_RENT_MIX;9198988.0;A;_Z
ES61;2011;273248;A;EXC_EXPL_BRUT_RENT_MIX;5215442.0;A;_Z
ES61;2011;273130;A;EXC_EXPL_BRUT_RENT_MIX;297810.0;A;_Z
ES61;2011;273170;A;EXC_EXPL_BRUT_RENT_MIX;297810.0;A;_Z
ES61;2011;273131;A;EXC_EXPL_BRUT_RENT_MIX;1662916.0;A;_Z
ES61;2011;273171;A;EXC_EXPL_BRUT_RENT_MIX;215020.0;A;_Z
ES61;2011;273172;A;EXC_EXPL_BRUT_RENT_MIX;25210.0;A;_Z
ES61;2011;273173;A;EXC_EXPL_BRUT_RENT_MIX;228945.0;A;_Z
ES61;2011;273174;A;EXC_EXPL_BRUT_RENT_MIX;248448.0;A;_Z
ES61;2011;273175;A;EXC_EXPL_BRUT_RENT_MIX;98512.0;A;_Z
ES61;2011;273176;A;EXC_EXPL_BRUT_RENT_MIX;218457.0;A;_Z
ES61;2011;273177;A;EXC_EXPL_BRUT_RENT_MIX;183035.0;A;_Z
ES61;2011;273178;A;EXC_EXPL_BRUT_RENT_MIX;445289.0;A;_Z
ES61;2011;273132;A;EXC_EXPL_BRUT_RENT_MIX;330528.0;A;_Z
ES61;2011;273179;A;EXC_EXPL_BRUT_RENT_MIX;330528.0;A;_Z
ES61;2011;273133;A;EXC_EXPL_BRUT_RENT_MIX;256901.0;A;_Z
ES61;2011;273180;A;EXC_EXPL_BRUT_RENT_MIX;34519.0;A;_Z
ES61;2011;273181;A;EXC_EXPL_BRUT_RENT_MIX;138599.0;A;_Z
ES61;2011;273182;A;EXC_EXPL_BRUT_RENT_MIX;83783.0;A;_Z
ES61;2011;273134;A;EXC_EXPL_BRUT_RENT_MIX;1421818.0;A;_Z
ES61;2011;273183;A;EXC_EXPL_BRUT_RENT_MIX;1287003.0;A;_Z
ES61;2011;273184;A;EXC_EXPL_BRUT_RENT_MIX;134815.0;A;_Z
ES61;2011;273135;A;EXC_EXPL_BRUT_RENT_MIX;52046.0;A;_Z
ES61;2011;273185;A;EXC_EXPL_BRUT_RENT_MIX;52046.0;A;_Z
ES61;2011;273136;A;EXC_EXPL_BRUT_RENT_MIX;297061.0;A;_Z
ES61;2011;273186;A;EXC_EXPL_BRUT_RENT_MIX;104287.0;A;_Z
ES61;2011;273189;A;EXC_EXPL_BRUT_RENT_MIX;112871.0;A;_Z
ES61;2011;273188;A;EXC_EXPL_BRUT_RENT_MIX;15986.0;A;_Z
ES61;2011;273187;A;EXC_EXPL_BRUT_RENT_MIX;63917.0;A;_Z
ES61;2011;273137;A;EXC_EXPL_BRUT_RENT_MIX;449340.0;A;_Z
ES61;2011;273190;A;EXC_EXPL_BRUT_RENT_MIX;192113.0;A;_Z
ES61;2011;273191;A;EXC_EXPL_BRUT_RENT_MIX;257227.0;A;_Z
ES61;2011;273138;A;EXC_EXPL_BRUT_RENT_MIX;-4536.0;A;_Z
ES61;2011;273192;A;EXC_EXPL_BRUT_RENT_MIX;-4536.0;A;_Z
ES61;2011;273139;A;EXC_EXPL_BRUT_RENT_MIX;41010.0;A;_Z
ES61;2011;273193;A;EXC_EXPL_BRUT_RENT_MIX;41010.0;A;_Z
ES61;2011;273140;A;EXC_EXPL_BRUT_RENT_MIX;102406.0;A;_Z
ES61;2011;273194;A;EXC_EXPL_BRUT_RENT_MIX;102406.0;A;_Z
ES61;2011;273141;A;EXC_EXPL_BRUT_RENT_MIX;271537.0;A;_Z
ES61;2011;273195;A;EXC_EXPL_BRUT_RENT_MIX;38089.0;A;_Z
ES61;2011;273196;A;EXC_EXPL_BRUT_RENT_MIX;88802.0;A;_Z
ES61;2011;273197;A;EXC_EXPL_BRUT_RENT_MIX;144646.0;A;_Z
ES61;2011;273142;A;EXC_EXPL_BRUT_RENT_MIX;334415.0;A;_Z
ES61;2011;273198;A;EXC_EXPL_BRUT_RENT_MIX;64648.0;A;_Z
ES61;2011;273199;A;EXC_EXPL_BRUT_RENT_MIX;93274.0;A;_Z
ES61;2011;273200;A;EXC_EXPL_BRUT_RENT_MIX;176493.0;A;_Z
ES61;2011;273143;A;EXC_EXPL_BRUT_RENT_MIX;2850090.0;A;_Z
ES61;2011;273201;A;EXC_EXPL_BRUT_RENT_MIX;2593606.0;A;_Z
ES61;2011;273202;A;EXC_EXPL_BRUT_RENT_MIX;256484.0;A;_Z
ES61;2011;273144;A;EXC_EXPL_BRUT_RENT_MIX;835646.0;A;_Z
ES61;2011;273203;A;EXC_EXPL_BRUT_RENT_MIX;405988.0;A;_Z
ES61;2011;273204;A;EXC_EXPL_BRUT_RENT_MIX;429658.0;A;_Z
ES61;2011;273249;A;EXC_EXPL_BRUT_RENT_MIX;5427324.0;A;_Z
ES61;2011;273145;A;EXC_EXPL_BRUT_RENT_MIX;5427324.0;A;_Z
ES61;2011;273205;A;EXC_EXPL_BRUT_RENT_MIX;5427324.0;A;_Z
ES61;2011;273251;A;EXC_EXPL_BRUT_RENT_MIX;46559316;A;_Z
ES61;2011;273250;A;EXC_EXPL_BRUT_RENT_MIX;15020349;A;_Z
ES61;2011;273146;A;EXC_EXPL_BRUT_RENT_MIX;6819896.0;A;_Z
ES61;2011;273206;A;EXC_EXPL_BRUT_RENT_MIX;308376.0;A;_Z
ES61;2011;273207;A;EXC_EXPL_BRUT_RENT_MIX;2570751.0;A;_Z
ES61;2011;273208;A;EXC_EXPL_BRUT_RENT_MIX;3940769.0;A;_Z
ES61;2011;273147;A;EXC_EXPL_BRUT_RENT_MIX;2077458.0;A;_Z
ES61;2011;273209;A;EXC_EXPL_BRUT_RENT_MIX;1357689.0;A;_Z
ES61;2011;273210;A;EXC_EXPL_BRUT_RENT_MIX;34687.0;A;_Z
ES61;2011;273211;A;EXC_EXPL_BRUT_RENT_MIX;700367.0;A;_Z
ES61;2011;273212;A;EXC_EXPL_BRUT_RENT_MIX;-15285.0;A;_Z
ES61;2011;273148;A;EXC_EXPL_BRUT_RENT_MIX;6122995.0;A;_Z
ES61;2011;273213;A;EXC_EXPL_BRUT_RENT_MIX;1686600.0;A;_Z
ES61;2011;273214;A;EXC_EXPL_BRUT_RENT_MIX;4436395.0;A;_Z
ES61;2011;273253;A;EXC_EXPL_BRUT_RENT_MIX;1635678.0;A;_Z
ES61;2011;273149;A;EXC_EXPL_BRUT_RENT_MIX;115645.0;A;_Z
ES61;2011;273215;A;EXC_EXPL_BRUT_RENT_MIX;53655.0;A;_Z
ES61;2011;273216;A;EXC_EXPL_BRUT_RENT_MIX;61990.0;A;_Z
ES61;2011;273150;A;EXC_EXPL_BRUT_RENT_MIX;1318877.0;A;_Z
ES61;2011;273217;A;EXC_EXPL_BRUT_RENT_MIX;1318877.0;A;_Z
ES61;2011;273151;A;EXC_EXPL_BRUT_RENT_MIX;201156.0;A;_Z
ES61;2011;273218;A;EXC_EXPL_BRUT_RENT_MIX;201156.0;A;_Z
ES61;2011;273254;A;EXC_EXPL_BRUT_RENT_MIX;1727560.0;A;_Z
ES61;2011;273152;A;EXC_EXPL_BRUT_RENT_MIX;1727560.0;A;_Z
ES61;2011;273219;A;EXC_EXPL_BRUT_RENT_MIX;964904.0;A;_Z
ES61;2011;273220;A;EXC_EXPL_BRUT_RENT_MIX;574745.0;A;_Z
ES61;2011;273221;A;EXC_EXPL_BRUT_RENT_MIX;187911.0;A;_Z
ES61;2011;273255;A;EXC_EXPL_BRUT_RENT_MIX;16423185;A;_Z
ES61;2011;273153;A;EXC_EXPL_BRUT_RENT_MIX;16423185;A;_Z
ES61;2011;273222;A;EXC_EXPL_BRUT_RENT_MIX;16423185;A;_Z
ES61;2011;273256;A;EXC_EXPL_BRUT_RENT_MIX;3603392.0;A;_Z
ES61;2011;273154;A;EXC_EXPL_BRUT_RENT_MIX;1597680.0;A;_Z
ES61;2011;273223;A;EXC_EXPL_BRUT_RENT_MIX;1214221.0;A;_Z
ES61;2011;273224;A;EXC_EXPL_BRUT_RENT_MIX;383459.0;A;_Z
ES61;2011;273155;A;EXC_EXPL_BRUT_RENT_MIX;432448.0;A;_Z
ES61;2011;273225;A;EXC_EXPL_BRUT_RENT_MIX;432448.0;A;_Z
ES61;2011;273156;A;EXC_EXPL_BRUT_RENT_MIX;360414.0;A;_Z
ES61;2011;273226;A;EXC_EXPL_BRUT_RENT_MIX;101133.0;A;_Z
ES61;2011;273227;A;EXC_EXPL_BRUT_RENT_MIX;248784.0;A;_Z
ES61;2011;273228;A;EXC_EXPL_BRUT_RENT_MIX;10497.0;A;_Z
ES61;2011;273157;A;EXC_EXPL_BRUT_RENT_MIX;1212850.0;A;_Z
ES61;2011;273229;A;EXC_EXPL_BRUT_RENT_MIX;525214.0;A;_Z
ES61;2011;273230;A;EXC_EXPL_BRUT_RENT_MIX;158126.0;A;_Z
ES61;2011;273231;A;EXC_EXPL_BRUT_RENT_MIX;130071.0;A;_Z
ES61;2011;273232;A;EXC_EXPL_BRUT_RENT_MIX;145355.0;A;_Z
ES61;2011;273233;A;EXC_EXPL_BRUT_RENT_MIX;135641.0;A;_Z
ES61;2011;273234;A;EXC_EXPL_BRUT_RENT_MIX;118443.0;A;_Z
ES61;2011;273257;A;EXC_EXPL_BRUT_RENT_MIX;5742163.0;A;_Z
ES61;2011;273158;A;EXC_EXPL_BRUT_RENT_MIX;2121174.0;A;_Z
ES61;2011;273235;A;EXC_EXPL_BRUT_RENT_MIX;2121174.0;A;_Z
ES61;2011;273159;A;EXC_EXPL_BRUT_RENT_MIX;1680808.0;A;_Z
ES61;2011;273236;A;EXC_EXPL_BRUT_RENT_MIX;820496.0;A;_Z
ES61;2011;273237;A;EXC_EXPL_BRUT_RENT_MIX;860312.0;A;_Z
ES61;2011;273160;A;EXC_EXPL_BRUT_RENT_MIX;1694691.0;A;_Z
ES61;2011;273238;A;EXC_EXPL_BRUT_RENT_MIX;992343.0;A;_Z
ES61;2011;273239;A;EXC_EXPL_BRUT_RENT_MIX;702348.0;A;_Z
ES61;2011;273161;A;EXC_EXPL_BRUT_RENT_MIX;245490.0;A;_Z
ES61;2011;273240;A;EXC_EXPL_BRUT_RENT_MIX;143945.0;A;_Z
ES61;2011;273241;A;EXC_EXPL_BRUT_RENT_MIX;101545.0;A;_Z
ES61;2011;273259;A;EXC_EXPL_BRUT_RENT_MIX;2406989.0;A;_Z
ES61;2011;273162;A;EXC_EXPL_BRUT_RENT_MIX;987054.0;A;_Z
ES61;2011;273242;A;EXC_EXPL_BRUT_RENT_MIX;751554.0;A;_Z
ES61;2011;273243;A;EXC_EXPL_BRUT_RENT_MIX;235500.0;A;_Z
ES61;2011;273163;A;EXC_EXPL_BRUT_RENT_MIX;1419935.0;A;_Z
ES61;2011;273244;A;EXC_EXPL_BRUT_RENT_MIX;305546.0;A;_Z
ES61;2011;273245;A;EXC_EXPL_BRUT_RENT_MIX;65625.0;A;_Z
ES61;2011;273246;A;EXC_EXPL_BRUT_RENT_MIX;1048764.0;A;_Z
ES61;2011;273164;A;EXC_EXPL_BRUT_RENT_MIX;0.0;A;_Z
ES61;2011;273247;A;EXC_EXPL_BRUT_RENT_MIX;0.0;A;_Z
ES61;2011;273260;A;EXC_EXPL_BRUT_RENT_MIX;67730749;A;_Z
ES61;2011;273261;A;EXC_EXPL_BRUT_RENT_MIX;;A;_Z
ES61;2011;273252;A;EXC_EXPL_BRUT_RENT_MIX;;A;_Z
ES61;2011;273258;A;EXC_EXPL_BRUT_RENT_MIX;;A;_Z
ES61;2012;273165;A;EXC_EXPL_BRUT_RENT_MIX;6043667.0;A;_Z
ES61;2012;273129;A;EXC_EXPL_BRUT_RENT_MIX;6043667.0;A;_Z
ES61;2012;273167;A;EXC_EXPL_BRUT_RENT_MIX;5965958.0;A;_Z
ES61;2012;273168;A;EXC_EXPL_BRUT_RENT_MIX;49416.0;A;_Z
ES61;2012;273169;A;EXC_EXPL_BRUT_RENT_MIX;28293.0;A;_Z
ES61;2012;273166;A;EXC_EXPL_BRUT_RENT_MIX;9101422.0;A;_Z
ES61;2012;273248;A;EXC_EXPL_BRUT_RENT_MIX;5217887.0;A;_Z
ES61;2012;273130;A;EXC_EXPL_BRUT_RENT_MIX;457308.0;A;_Z
ES61;2012;273170;A;EXC_EXPL_BRUT_RENT_MIX;457308.0;A;_Z
ES61;2012;273131;A;EXC_EXPL_BRUT_RENT_MIX;1548396.0;A;_Z
ES61;2012;273171;A;EXC_EXPL_BRUT_RENT_MIX;222185.0;A;_Z
ES61;2012;273172;A;EXC_EXPL_BRUT_RENT_MIX;20615.0;A;_Z
ES61;2012;273173;A;EXC_EXPL_BRUT_RENT_MIX;214784.0;A;_Z
ES61;2012;273174;A;EXC_EXPL_BRUT_RENT_MIX;273803.0;A;_Z
ES61;2012;273175;A;EXC_EXPL_BRUT_RENT_MIX;58870.0;A;_Z
ES61;2012;273176;A;EXC_EXPL_BRUT_RENT_MIX;205820.0;A;_Z
ES61;2012;273177;A;EXC_EXPL_BRUT_RENT_MIX;167056.0;A;_Z
ES61;2012;273178;A;EXC_EXPL_BRUT_RENT_MIX;385263.0;A;_Z
ES61;2012;273132;A;EXC_EXPL_BRUT_RENT_MIX;352817.0;A;_Z
ES61;2012;273179;A;EXC_EXPL_BRUT_RENT_MIX;352817.0;A;_Z
ES61;2012;273133;A;EXC_EXPL_BRUT_RENT_MIX;199167.0;A;_Z
ES61;2012;273180;A;EXC_EXPL_BRUT_RENT_MIX;43743.0;A;_Z
ES61;2012;273181;A;EXC_EXPL_BRUT_RENT_MIX;103291.0;A;_Z
ES61;2012;273182;A;EXC_EXPL_BRUT_RENT_MIX;52133.0;A;_Z
ES61;2012;273134;A;EXC_EXPL_BRUT_RENT_MIX;1396135.0;A;_Z
ES61;2012;273183;A;EXC_EXPL_BRUT_RENT_MIX;1257146.0;A;_Z
ES61;2012;273184;A;EXC_EXPL_BRUT_RENT_MIX;138989.0;A;_Z
ES61;2012;273135;A;EXC_EXPL_BRUT_RENT_MIX;46967.0;A;_Z
ES61;2012;273185;A;EXC_EXPL_BRUT_RENT_MIX;46967.0;A;_Z
ES61;2012;273136;A;EXC_EXPL_BRUT_RENT_MIX;294236.0;A;_Z
ES61;2012;273186;A;EXC_EXPL_BRUT_RENT_MIX;117927.0;A;_Z
ES61;2012;273189;A;EXC_EXPL_BRUT_RENT_MIX;87693.0;A;_Z
ES61;2012;273188;A;EXC_EXPL_BRUT_RENT_MIX;3247.0;A;_Z
ES61;2012;273187;A;EXC_EXPL_BRUT_RENT_MIX;85369.0;A;_Z
ES61;2012;273137;A;EXC_EXPL_BRUT_RENT_MIX;463447.0;A;_Z
ES61;2012;273190;A;EXC_EXPL_BRUT_RENT_MIX;143040.0;A;_Z
ES61;2012;273191;A;EXC_EXPL_BRUT_RENT_MIX;320407.0;A;_Z
ES61;2012;273138;A;EXC_EXPL_BRUT_RENT_MIX;8784.0;A;_Z
ES61;2012;273192;A;EXC_EXPL_BRUT_RENT_MIX;8784.0;A;_Z
ES61;2012;273139;A;EXC_EXPL_BRUT_RENT_MIX;21311.0;A;_Z
ES61;2012;273193;A;EXC_EXPL_BRUT_RENT_MIX;21311.0;A;_Z
ES61;2012;273140;A;EXC_EXPL_BRUT_RENT_MIX;81844.0;A;_Z
ES61;2012;273194;A;EXC_EXPL_BRUT_RENT_MIX;81844.0;A;_Z
ES61;2012;273141;A;EXC_EXPL_BRUT_RENT_MIX;352725.0;A;_Z
ES61;2012;273195;A;EXC_EXPL_BRUT_RENT_MIX;84162.0;A;_Z
ES61;2012;273196;A;EXC_EXPL_BRUT_RENT_MIX;73646.0;A;_Z
ES61;2012;273197;A;EXC_EXPL_BRUT_RENT_MIX;194917.0;A;_Z
ES61;2012;273142;A;EXC_EXPL_BRUT_RENT_MIX;452058.0;A;_Z
ES61;2012;273198;A;EXC_EXPL_BRUT_RENT_MIX;85924.0;A;_Z
ES61;2012;273199;A;EXC_EXPL_BRUT_RENT_MIX;132805.0;A;_Z
ES61;2012;273200;A;EXC_EXPL_BRUT_RENT_MIX;233329.0;A;_Z
ES61;2012;273143;A;EXC_EXPL_BRUT_RENT_MIX;2696237.0;A;_Z
ES61;2012;273201;A;EXC_EXPL_BRUT_RENT_MIX;2459875.0;A;_Z
ES61;2012;273202;A;EXC_EXPL_BRUT_RENT_MIX;236362.0;A;_Z
ES61;2012;273144;A;EXC_EXPL_BRUT_RENT_MIX;729990.0;A;_Z
ES61;2012;273203;A;EXC_EXPL_BRUT_RENT_MIX;372634.0;A;_Z
ES61;2012;273204;A;EXC_EXPL_BRUT_RENT_MIX;357356.0;A;_Z
ES61;2012;273249;A;EXC_EXPL_BRUT_RENT_MIX;4978404.0;A;_Z
ES61;2012;273145;A;EXC_EXPL_BRUT_RENT_MIX;4978404.0;A;_Z
ES61;2012;273205;A;EXC_EXPL_BRUT_RENT_MIX;4978404.0;A;_Z
