D_TEMPORAL_0;D_SEXO_0;D_EDAD_0;D_EPA_RELACTIVIDAD_0;D_EPA_NIVEL_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2011;3690;4235;48939;46593;3143;Población;36.2218425;M
2011;3690;4235;48940;46593;3143;Población;148.0283775;M
2011;3690;4235;48946;46593;3143;Población;286.6355825;M
2011;3690;4305;48952;46593;3143;Población;703.7470425;M
2011;3690;4305;48934;46593;3143;Población;0.46431;M
2011;3690;4305;48936;46593;3143;Población;9.5400275;M
2011;3690;4305;48937;46593;3143;Población;;M
2011;3690;4305;48939;46593;3143;Población;0.5041075;M
2011;3690;4305;48940;46593;3143;Población;10.044135;M
2011;3690;4305;48946;46593;3143;Población;693.7029075;M
2011;3690;4306;48952;46593;3143;Población;3473.0320425;M
2011;3690;4306;48934;46593;3143;Población;201.4029275;M
2011;3690;4306;48936;46593;3143;Población;1195.58897;M
2011;3690;4306;48937;46593;3143;Población;55.4937475;M
2011;3690;4306;48939;46593;3143;Población;561.920105;M
2011;3690;4306;48940;46593;3143;Población;1757.509075;M
2011;3690;4306;48946;46593;3143;Población;1715.5229675;M
2011;3691;4191;48952;46593;3143;Población;878.089915;M
2011;3691;4191;48934;46593;3143;Población;45.5035475;M
2011;3691;4191;48936;46593;3143;Población;182.7081025;M
2011;3691;4191;48937;46593;3143;Población;63.7533625;M
2011;3691;4191;48939;46593;3143;Población;215.1582575;M
2011;3691;4191;48940;46593;3143;Población;397.86636;M
2011;3691;4191;48946;46593;3143;Población;480.223555;M
2011;3691;272250;48952;46593;3143;Población;1280.22992;M
2011;3691;272250;48934;46593;3143;Población;125.4172525;M
2011;3691;272250;48936;46593;3143;Población;759.0841125;M
2011;3691;272250;48937;46593;3143;Población;18.6426825;M
2011;3691;272250;48939;46593;3143;Población;348.25934;M
2011;3691;272250;48940;46593;3143;Población;1107.3434525;M
2011;3691;272250;48946;46593;3143;Población;172.8864675;M
2011;3691;4210;48952;46593;3143;Población;1379.758935;M
2011;3691;4210;48934;46593;3143;Población;109.9432525;M
2011;3691;4210;48936;46593;3143;Población;861.23423;M
2011;3691;4210;48937;46593;3143;Población;5.3549425;M
2011;3691;4210;48939;46593;3143;Población;310.9353325;M
2011;3691;4210;48940;46593;3143;Población;1172.1695625;M
2011;3691;4210;48946;46593;3143;Población;207.5893725;M
2011;3691;272251;48952;46593;3143;Población;1196.79043;M
2011;3691;272251;48934;46593;3143;Población;73.8024625;M
2011;3691;272251;48936;46593;3143;Población;672.94799;M
2011;3691;272251;48937;46593;3143;Población;5.14046;M
2011;3691;272251;48939;46593;3143;Población;235.906475;M
2011;3691;272251;48940;46593;3143;Población;908.854465;M
2011;3691;272251;48946;46593;3143;Población;287.935965;M
2011;3691;4235;48952;46593;3143;Población;852.8297325;M
2011;3691;4235;48934;46593;3143;Población;16.205305;M
2011;3691;4235;48936;46593;3143;Población;301.0208775;M
2011;3691;4235;48937;46593;3143;Población;2.390265;M
2011;3691;4235;48939;46593;3143;Población;95.6265025;M
2011;3691;4235;48940;46593;3143;Población;396.64738;M
2011;3691;4235;48946;46593;3143;Población;456.1823525;M
2011;3691;4305;48952;46593;3143;Población;1240.82953;M
2011;3691;4305;48934;46593;3143;Población;0.5297125;M
2011;3691;4305;48936;46593;3143;Población;20.9322975;M
2011;3691;4305;48937;46593;3143;Población;;M
2011;3691;4305;48939;46593;3143;Población;0.6227775;M
2011;3691;4305;48940;46593;3143;Población;21.555075;M
2011;3691;4305;48946;46593;3143;Población;1219.274455;M
2011;3691;4306;48952;46593;3143;Población;6828.5284625;M
2011;3691;4306;48934;46593;3143;Población;371.4015325;M
2011;3691;4306;48936;46593;3143;Población;2797.92761;M
2011;3691;4306;48937;46593;3143;Población;95.2817125;M
2011;3691;4306;48939;46593;3143;Población;1206.508685;M
2011;3691;4306;48940;46593;3143;Población;4004.436295;M
2011;3691;4306;48946;46593;3143;Población;2824.0921675;M
2012;3689;4191;48952;46593;3143;Población;440.744305;M
2012;3689;4191;48934;46593;3143;Población;16.3350075;M
2012;3689;4191;48936;46593;3143;Población;71.72677;M
2012;3689;4191;48937;46593;3143;Población;36.87591;M
2012;3689;4191;48939;46593;3143;Población;124.2907275;M
2012;3689;4191;48940;46593;3143;Población;196.0174975;M
2012;3689;4191;48946;46593;3143;Población;244.7268075;M
2012;3689;272250;48952;46593;3143;Población;627.945775;M
2012;3689;272250;48934;46593;3143;Población;60.2768825;M
2012;3689;272250;48936;46593;3143;Población;356.994835;M
2012;3689;272250;48937;46593;3143;Población;12.68355;M
2012;3689;272250;48939;46593;3143;Población;213.89978;M
2012;3689;272250;48940;46593;3143;Población;570.894615;M
2012;3689;272250;48946;46593;3143;Población;57.05116;M
2012;3689;4210;48952;46593;3143;Población;704.259665;M
2012;3689;4210;48934;46593;3143;Población;59.2661525;M
2012;3689;4210;48936;46593;3143;Población;473.38396;M
2012;3689;4210;48937;46593;3143;Población;1.2360325;M
2012;3689;4210;48939;46593;3143;Población;184.6195125;M
2012;3689;4210;48940;46593;3143;Población;658.0034725;M
2012;3689;4210;48946;46593;3143;Población;46.2561925;M
2012;3689;272251;48952;46593;3143;Población;613.9048225;M
2012;3689;272251;48934;46593;3143;Población;38.47674;M
2012;3689;272251;48936;46593;3143;Población;392.670675;M
2012;3689;272251;48937;46593;3143;Población;0.2529825;M
2012;3689;272251;48939;46593;3143;Población;150.78988;M
2012;3689;272251;48940;46593;3143;Población;543.460555;M
2012;3689;272251;48946;46593;3143;Población;70.4442675;M
2012;3689;4235;48952;46593;3143;Población;430.0186575;M
2012;3689;4235;48934;46593;3143;Población;13.4407125;M
2012;3689;4235;48936;46593;3143;Población;181.633855;M
2012;3689;4235;48937;46593;3143;Población;0.1189975;M
2012;3689;4235;48939;46593;3143;Población;70.3142375;M
2012;3689;4235;48940;46593;3143;Población;251.9480925;M
2012;3689;4235;48946;46593;3143;Población;178.070565;M
2012;3689;4305;48952;46593;3143;Población;547.4344125;M
2012;3689;4305;48934;46593;3143;Población;0.1946625;M
2012;3689;4305;48936;46593;3143;Población;5.9406975;M
2012;3689;4305;48937;46593;3143;Población;;M
2012;3689;4305;48939;46593;3143;Población;0.1483825;M
2012;3689;4305;48940;46593;3143;Población;6.08908;M
2012;3689;4305;48946;46593;3143;Población;541.3453325;M
2012;3689;4306;48952;46593;3143;Población;3364.3076375;M
2012;3689;4306;48934;46593;3143;Población;187.9901575;M
2012;3689;4306;48936;46593;3143;Población;1482.3507925;M
2012;3689;4306;48937;46593;3143;Población;51.1674725;M
2012;3689;4306;48939;46593;3143;Población;744.06252;M
2012;3689;4306;48940;46593;3143;Población;2226.4133125;M
2012;3689;4306;48946;46593;3143;Población;1137.894325;M
2012;3690;4191;48952;46593;3143;Población;419.739495;M
2012;3690;4191;48934;46593;3143;Población;19.28637;M
2012;3690;4191;48936;46593;3143;Población;69.4164425;M
2012;3690;4191;48937;46593;3143;Población;40.5255025;M
2012;3690;4191;48939;46593;3143;Población;105.3499725;M
2012;3690;4191;48940;46593;3143;Población;174.766415;M
2012;3690;4191;48946;46593;3143;Población;244.97308;M
2012;3690;272250;48952;46593;3143;Población;609.9598225;M
2012;3690;272250;48934;46593;3143;Población;72.180265;M
2012;3690;272250;48936;46593;3143;Población;333.6378275;M
2012;3690;272250;48937;46593;3143;Población;13.73948;M
2012;3690;272250;48939;46593;3143;Población;176.7620525;M
2012;3690;272250;48940;46593;3143;Población;510.39988;M
2012;3690;272250;48946;46593;3143;Población;99.5599425;M
2012;3690;4210;48952;46593;3143;Población;683.0788925;M
2012;3690;4210;48934;46593;3143;Población;67.94879;M
2012;3690;4210;48936;46593;3143;Población;363.8186575;M
2012;3690;4210;48937;46593;3143;Población;6.9493625;M
2012;3690;4210;48939;46593;3143;Población;179.7243975;M
2012;3690;4210;48940;46593;3143;Población;543.543055;M
2012;3690;4210;48946;46593;3143;Población;139.5358375;M
2012;3690;272251;48952;46593;3143;Población;614.3246375;M
2012;3690;272251;48934;46593;3143;Población;54.08894;M
2012;3690;272251;48936;46593;3143;Población;285.1319075;M
2012;3690;272251;48937;46593;3143;Población;5.9366175;M
2012;3690;272251;48939;46593;3143;Población;136.6229475;M
2012;3690;272251;48940;46593;3143;Población;421.754855;M
2012;3690;272251;48946;46593;3143;Población;192.5697825;M
2012;3690;4235;48952;46593;3143;Población;446.5337725;M
2012;3690;4235;48934;46593;3143;Población;10.5473425;M
2012;3690;4235;48936;46593;3143;Población;115.0731725;M
2012;3690;4235;48937;46593;3143;Población;1.955665;M
2012;3690;4235;48939;46593;3143;Población;46.8849325;M
2012;3690;4235;48940;46593;3143;Población;161.958105;M
2012;3690;4235;48946;46593;3143;Población;284.5756675;M
2012;3690;4305;48952;46593;3143;Población;713.9476325;M
2012;3690;4305;48934;46593;3143;Población;0.099005;M
2012;3690;4305;48936;46593;3143;Población;6.04023;M
2012;3690;4305;48937;46593;3143;Población;;M
2012;3690;4305;48939;46593;3143;Población;0.25857;M
2012;3690;4305;48940;46593;3143;Población;6.2988;M
2012;3690;4305;48946;46593;3143;Población;707.6488325;M
2012;3690;4306;48952;46593;3143;Población;3487.5842525;M
2012;3690;4306;48934;46593;3143;Población;224.1507125;M
2012;3690;4306;48936;46593;3143;Población;1173.1182375;M
2012;3690;4306;48937;46593;3143;Población;69.1066275;M
2012;3690;4306;48939;46593;3143;Población;645.6028725;M
2012;3690;4306;48940;46593;3143;Población;1818.72111;M
2012;3690;4306;48946;46593;3143;Población;1668.8631425;M
2012;3691;4191;48952;46593;3143;Población;860.4838;M
2012;3691;4191;48934;46593;3143;Población;35.6213775;M
2012;3691;4191;48936;46593;3143;Población;141.1432125;M
2012;3691;4191;48937;46593;3143;Población;77.4014125;M
2012;3691;4191;48939;46593;3143;Población;229.6407;M
2012;3691;4191;48940;46593;3143;Población;370.7839125;M
2012;3691;4191;48946;46593;3143;Población;489.6998875;M
2012;3691;272250;48952;46593;3143;Población;1237.9055975;M
2012;3691;272250;48934;46593;3143;Población;132.4571475;M
2012;3691;272250;48936;46593;3143;Población;690.6326625;M
2012;3691;272250;48937;46593;3143;Población;26.42303;M
2012;3691;272250;48939;46593;3143;Población;390.6618325;M
2012;3691;272250;48940;46593;3143;Población;1081.294495;M
2012;3691;272250;48946;46593;3143;Población;156.6111025;M
2012;3691;4210;48952;46593;3143;Población;1387.3385575;M
2012;3691;4210;48934;46593;3143;Población;127.2149425;M
2012;3691;4210;48936;46593;3143;Población;837.2026175;M
2012;3691;4210;48937;46593;3143;Población;8.185395;M
2012;3691;4210;48939;46593;3143;Población;364.34391;M
2012;3691;4210;48940;46593;3143;Población;1201.5465275;M
2012;3691;4210;48946;46593;3143;Población;185.79203;M
2012;3691;272251;48952;46593;3143;Población;1228.22946;M
2012;3691;272251;48934;46593;3143;Población;92.56568;M
2012;3691;272251;48936;46593;3143;Población;677.8025825;M
2012;3691;272251;48937;46593;3143;Población;6.1896;M
2012;3691;272251;48939;46593;3143;Población;287.4128275;M
2012;3691;272251;48940;46593;3143;Población;965.21541;M
2012;3691;272251;48946;46593;3143;Población;263.01405;M
2012;3691;4235;48952;46593;3143;Población;876.55243;M
2012;3691;4235;48934;46593;3143;Población;23.988055;M
2012;3691;4235;48936;46593;3143;Población;296.7070275;M
2012;3691;4235;48937;46593;3143;Población;2.0746625;M
2012;3691;4235;48939;46593;3143;Población;117.19917;M
2012;3691;4235;48940;46593;3143;Población;413.9061975;M
2012;3691;4235;48946;46593;3143;Población;462.6462325;M
2012;3691;4305;48952;46593;3143;Población;1261.382045;M
2012;3691;4305;48934;46593;3143;Población;0.2936675;M
2012;3691;4305;48936;46593;3143;Población;11.9809275;M
2012;3691;4305;48937;46593;3143;Población;;M
2012;3691;4305;48939;46593;3143;Población;0.4069525;M
2012;3691;4305;48940;46593;3143;Población;12.38788;M
2012;3691;4305;48946;46593;3143;Población;1248.994165;M
2012;3691;4306;48952;46593;3143;Población;6851.89189;M
2012;3691;4306;48934;46593;3143;Población;412.14087;M
2012;3691;4306;48936;46593;3143;Población;2655.46903;M
2012;3691;4306;48937;46593;3143;Población;120.2741;M
2012;3691;4306;48939;46593;3143;Población;1389.6653925;M
2012;3691;4306;48940;46593;3143;Población;4045.1344225;M
2012;3691;4306;48946;46593;3143;Población;2806.7574675;M
2013;3689;4191;48952;46593;3143;Población;431.4192375;M
2013;3689;4191;48934;46593;3143;Población;16.5427775;M
2013;3689;4191;48936;46593;3143;Población;64.3841675;M
2013;3689;4191;48937;46593;3143;Población;38.2513075;M
2013;3689;4191;48939;46593;3143;Población;120.87871;M
2013;3689;4191;48940;46593;3143;Población;185.2628775;M
2013;3689;4191;48946;46593;3143;Población;246.15636;M
2013;3689;272250;48952;46593;3143;Población;600.09879;M
2013;3689;272250;48934;46593;3143;Población;57.3462775;M
2013;3689;272250;48936;46593;3143;Población;335.3247075;M
2013;3689;272250;48937;46593;3143;Población;11.270065;M
2013;3689;272250;48939;46593;3143;Población;211.7482;M
2013;3689;272250;48940;46593;3143;Población;547.0729075;M
2013;3689;272250;48946;46593;3143;Población;53.0258825;M
2013;3689;4210;48952;46593;3143;Población;703.692595;M
2013;3689;4210;48934;46593;3143;Población;59.737075;M
2013;3689;4210;48936;46593;3143;Población;463.3447025;M
2013;3689;4210;48937;46593;3143;Población;0.9659925;M
2013;3689;4210;48939;46593;3143;Población;191.0960675;M
2013;3689;4210;48940;46593;3143;Población;654.44077;M
2013;3689;4210;48946;46593;3143;Población;49.251825;M
2013;3689;272251;48952;46593;3143;Población;624.994245;M
2013;3689;272251;48934;46593;3143;Población;36.9306525;M
2013;3689;272251;48936;46593;3143;Población;387.385765;M
2013;3689;272251;48937;46593;3143;Población;0.1288175;M
2013;3689;272251;48939;46593;3143;Población;163.5826225;M
2013;3689;272251;48940;46593;3143;Población;550.9683875;M
2013;3689;272251;48946;46593;3143;Población;74.0258575;M
2013;3689;4235;48952;46593;3143;Población;441.3711575;M
2013;3689;4235;48934;46593;3143;Población;14.613295;M
2013;3689;4235;48936;46593;3143;Población;183.037005;M
2013;3689;4235;48937;46593;3143;Población;0.288355;M
2013;3689;4235;48939;46593;3143;Población;80.17195;M
2013;3689;4235;48940;46593;3143;Población;263.208955;M
2013;3689;4235;48946;46593;3143;Población;178.1622025;M
2013;3689;4305;48952;46593;3143;Población;560.85726;M
2013;3689;4305;48934;46593;3143;Población;0.434265;M
2013;3689;4305;48936;46593;3143;Población;6.7855625;M
2013;3689;4305;48937;46593;3143;Población;;M
2013;3689;4305;48939;46593;3143;Población;0.465405;M
2013;3689;4305;48940;46593;3143;Población;7.2509675;M
2013;3689;4305;48946;46593;3143;Población;553.6062925;M
2013;3689;4306;48952;46593;3143;Población;3362.433285;M
2013;3689;4306;48934;46593;3143;Población;185.6043425;M
2013;3689;4306;48936;46593;3143;Población;1440.26191;M
2013;3689;4306;48937;46593;3143;Población;50.9045375;M
2013;3689;4306;48939;46593;3143;Población;767.942955;M
2013;3689;4306;48940;46593;3143;Población;2208.204865;M
2013;3689;4306;48946;46593;3143;Población;1154.22842;M
2013;3690;4191;48952;46593;3143;Población;410.85645;M
2013;3690;4191;48934;46593;3143;Población;17.1579925;M
2013;3690;4191;48936;46593;3143;Población;53.7427075;M
2013;3690;4191;48937;46593;3143;Población;49.4253175;M
2013;3690;4191;48939;46593;3143;Población;108.274215;M
2013;3690;4191;48940;46593;3143;Población;162.0169225;M
2013;3690;4191;48946;46593;3143;Población;248.8395275;M
2013;3690;272250;48952;46593;3143;Población;588.26937;M
2013;3690;272250;48934;46593;3143;Población;75.1146275;M
2013;3690;272250;48936;46593;3143;Población;306.6083625;M
2013;3690;272250;48937;46593;3143;Población;12.8722825;M
2013;3690;272250;48939;46593;3143;Población;194.9575575;M
2013;3690;272250;48940;46593;3143;Población;501.56592;M
2013;3690;272250;48946;46593;3143;Población;86.70345;M
2013;3690;4210;48952;46593;3143;Población;683.3388975;M
2013;3690;4210;48934;46593;3143;Población;71.828425;M
2013;3690;4210;48936;46593;3143;Población;364.1843825;M
2013;3690;4210;48937;46593;3143;Población;4.36798;M
2013;3690;4210;48939;46593;3143;Población;191.0057975;M
2013;3690;4210;48940;46593;3143;Población;555.19018;M
2013;3690;4210;48946;46593;3143;Población;128.1487175;M
2013;3690;272251;48952;46593;3143;Población;625.80753;M
2013;3690;272251;48934;46593;3143;Población;55.3855625;M
2013;3690;272251;48936;46593;3143;Población;279.69619;M
2013;3690;272251;48937;46593;3143;Población;5.80877;M
2013;3690;272251;48939;46593;3143;Población;143.419655;M
2013;3690;272251;48940;46593;3143;Población;423.115845;M
2013;3690;272251;48946;46593;3143;Población;202.691685;M
2013;3690;4235;48952;46593;3143;Población;457.7269975;M
2013;3690;4235;48934;46593;3143;Población;13.557355;M
2013;3690;4235;48936;46593;3143;Población;120.578675;M
2013;3690;4235;48937;46593;3143;Población;1.81785;M
2013;3690;4235;48939;46593;3143;Población;54.784165;M
2013;3690;4235;48940;46593;3143;Población;175.36284;M
2013;3690;4235;48946;46593;3143;Población;282.3641575;M
2013;3690;4305;48952;46593;3143;Población;728.022065;M
2013;3690;4305;48934;46593;3143;Población;0.6398525;M
2013;3690;4305;48936;46593;3143;Población;6.40563;M
2013;3690;4305;48937;46593;3143;Población;;M
2013;3690;4305;48939;46593;3143;Población;0.1757025;M
2013;3690;4305;48940;46593;3143;Población;6.5813325;M
2013;3690;4305;48946;46593;3143;Población;721.4407325;M
2013;3690;4306;48952;46593;3143;Población;3494.02131;M
2013;3690;4306;48934;46593;3143;Población;233.683815;M
2013;3690;4306;48936;46593;3143;Población;1131.2159475;M
2013;3690;4306;48937;46593;3143;Población;74.2922;M
2013;3690;4306;48939;46593;3143;Población;692.6170925;M
2013;3690;4306;48940;46593;3143;Población;1823.83304;M
2013;3690;4306;48946;46593;3143;Población;1670.18827;M
2013;3691;4191;48952;46593;3143;Población;842.2756875;M
2013;3691;4191;48934;46593;3143;Población;33.70077;M
2013;3691;4191;48936;46593;3143;Población;118.126875;M
2013;3691;4191;48937;46593;3143;Población;87.676625;M
2013;3691;4191;48939;46593;3143;Población;229.152925;M
2013;3691;4191;48940;46593;3143;Población;347.2798;M
2013;3691;4191;48946;46593;3143;Población;494.9958875;M
2013;3691;272250;48952;46593;3143;Población;1188.36816;M
2013;3691;272250;48934;46593;3143;Población;132.460905;M
2013;3691;272250;48936;46593;3143;Población;641.93307;M
2013;3691;272250;48937;46593;3143;Población;24.1423475;M
2013;3691;272250;48939;46593;3143;Población;406.7057575;M
2013;3691;272250;48940;46593;3143;Población;1048.6388275;M
2013;3691;272250;48946;46593;3143;Población;139.7293325;M
2013;3691;4210;48952;46593;3143;Población;1387.0314925;M
2013;3691;4210;48934;46593;3143;Población;131.5655;M
2013;3691;4210;48936;46593;3143;Población;827.529085;M
2013;3691;4210;48937;46593;3143;Población;5.3339725;M
2013;3691;4210;48939;46593;3143;Población;382.101865;M
2013;3691;4210;48940;46593;3143;Población;1209.63095;M
2013;3691;4210;48946;46593;3143;Población;177.4005425;M
2013;3691;272251;48952;46593;3143;Población;1250.801775;M
2013;3691;272251;48934;46593;3143;Población;92.316215;M
2013;3691;272251;48936;46593;3143;Población;667.081955;M
2013;3691;272251;48937;46593;3143;Población;5.9375875;M
2013;3691;272251;48939;46593;3143;Población;307.0022775;M
2013;3691;272251;48940;46593;3143;Población;974.0842325;M
2013;3691;272251;48946;46593;3143;Población;276.7175425;M
2013;3691;4235;48952;46593;3143;Población;899.098155;M
2013;3691;4235;48934;46593;3143;Población;28.17065;M
2013;3691;4235;48936;46593;3143;Población;303.61568;M
2013;3691;4235;48937;46593;3143;Población;2.106205;M
2013;3691;4235;48939;46593;3143;Población;134.956115;M
2013;3691;4235;48940;46593;3143;Población;438.571795;M
2013;3691;4235;48946;46593;3143;Población;460.52636;M
2013;3691;4305;48952;46593;3143;Población;1288.879325;M
2013;3691;4305;48934;46593;3143;Población;1.0741175;M
2013;3691;4305;48936;46593;3143;Población;13.1911925;M
2013;3691;4305;48937;46593;3143;Población;;M
2013;3691;4305;48939;46593;3143;Población;0.6411075;M
2013;3691;4305;48940;46593;3143;Población;13.8323;M
2013;3691;4305;48946;46593;3143;Población;1275.047025;M
2013;3691;4306;48952;46593;3143;Población;6856.454595;M
2013;3691;4306;48934;46593;3143;Población;419.2881575;M
2013;3691;4306;48936;46593;3143;Población;2571.4778575;M
2013;3691;4306;48937;46593;3143;Población;125.1967375;M
2013;3691;4306;48939;46593;3143;Población;1460.5600475;M
2013;3691;4306;48940;46593;3143;Población;4032.037905;M
2013;3691;4306;48946;46593;3143;Población;2824.41669;M
2014;3689;4191;48952;46593;3143;Población;423.73572;M
2014;3689;4191;48934;46593;3143;Población;15.3942075;M
2014;3689;4191;48936;46593;3143;Población;69.274425;M
2014;3689;4191;48937;46593;3143;Población;45.5543625;M
2014;3689;4191;48939;46593;3143;Población;112.33201;M
2014;3689;4191;48940;46593;3143;Población;181.606435;M
2014;3689;4191;48946;46593;3143;Población;242.129285;M
2014;3689;272250;48952;46593;3143;Población;574.54586;M
2014;3689;272250;48934;46593;3143;Población;56.411245;M
2014;3689;272250;48936;46593;3143;Población;347.6233025;M
2014;3689;272250;48937;46593;3143;Población;9.0210375;M
2014;3689;272250;48939;46593;3143;Población;177.8226525;M
2014;3689;272250;48940;46593;3143;Población;525.445955;M
2014;3689;272250;48946;46593;3143;Población;49.099905;M
2014;3689;4210;48952;46593;3143;Población;702.3315075;M
2014;3689;4210;48934;46593;3143;Población;57.93996;M
2014;3689;4210;48936;46593;3143;Población;471.2656675;M
2014;3689;4210;48937;46593;3143;Población;1.606105;M
2014;3689;4210;48939;46593;3143;Población;184.8398475;M
2014;3689;4210;48940;46593;3143;Población;656.105515;M
2014;3689;4210;48946;46593;3143;Población;46.2259925;M
2014;3689;272251;48952;46593;3143;Población;634.369155;M
2014;3689;272251;48934;46593;3143;Población;37.410805;M
2014;3689;272251;48936;46593;3143;Población;396.5882475;M
2014;3689;272251;48937;46593;3143;Población;0.7384125;M
2014;3689;272251;48939;46593;3143;Población;165.249365;M
2014;3689;272251;48940;46593;3143;Población;561.8376125;M
2014;3689;272251;48946;46593;3143;Población;72.5315425;M
2014;3689;4235;48952;46593;3143;Población;453.948105;M
2014;3689;4235;48934;46593;3143;Población;11.940655;M
2014;3689;4235;48936;46593;3143;Población;194.67245;M
2014;3689;4235;48937;46593;3143;Población;;M
2014;3689;4235;48939;46593;3143;Población;83.1020925;M
2014;3689;4235;48940;46593;3143;Población;277.7745425;M
2014;3689;4235;48946;46593;3143;Población;176.1735625;M
2014;3689;4305;48952;46593;3143;Población;574.8900325;M
2014;3689;4305;48934;46593;3143;Población;0.6565375;M
2014;3689;4305;48936;46593;3143;Población;11.45632;M
2014;3689;4305;48937;46593;3143;Población;;M
2014;3689;4305;48939;46593;3143;Población;1.1735275;M
2014;3689;4305;48940;46593;3143;Población;12.6298475;M
2014;3689;4305;48946;46593;3143;Población;562.260185;M
2014;3689;4306;48952;46593;3143;Población;3363.82038;M
2014;3689;4306;48934;46593;3143;Población;179.75341;M
2014;3689;4306;48936;46593;3143;Población;1490.8804125;M
2014;3689;4306;48937;46593;3143;Población;56.9199175;M
2014;3689;4306;48939;46593;3143;Población;724.519495;M
2014;3689;4306;48940;46593;3143;Población;2215.3999075;M
2014;3689;4306;48946;46593;3143;Población;1148.4204725;M
2014;3690;4191;48952;46593;3143;Población;403.044385;M
2014;3690;4191;48934;46593;3143;Población;17.9404925;M
2014;3690;4191;48936;46593;3143;Población;57.71231;M
2014;3690;4191;48937;46593;3143;Población;41.0356825;M
2014;3690;4191;48939;46593;3143;Población;90.2349275;M
2014;3690;4191;48940;46593;3143;Población;147.9472375;M
2014;3690;4191;48946;46593;3143;Población;255.0971475;M
2014;3690;272250;48952;46593;3143;Población;567.148545;M
2014;3690;272250;48934;46593;3143;Población;73.7765775;M
2014;3690;272250;48936;46593;3143;Población;294.742515;M
2014;3690;272250;48937;46593;3143;Población;15.2216225;M
2014;3690;272250;48939;46593;3143;Población;189.336965;M
2014;3690;272250;48940;46593;3143;Población;484.07948;M
2014;3690;272250;48946;46593;3143;Población;83.069065;M
2014;3690;4210;48952;46593;3143;Población;682.7770125;M
2014;3690;4210;48934;46593;3143;Población;71.9294225;M
2014;3690;4210;48936;46593;3143;Población;365.7846425;M
2014;3690;4210;48937;46593;3143;Población;6.020295;M
2014;3690;4210;48939;46593;3143;Población;192.9097825;M
2014;3690;4210;48940;46593;3143;Población;558.694425;M
2014;3690;4210;48946;46593;3143;Población;124.0825875;M
2014;3690;272251;48952;46593;3143;Población;635.4335475;M
2014;3690;272251;48934;46593;3143;Población;51.460695;M
2014;3690;272251;48936;46593;3143;Población;290.0358225;M
2014;3690;272251;48937;46593;3143;Población;6.67319;M
2014;3690;272251;48939;46593;3143;Población;149.981285;M
2014;3690;272251;48940;46593;3143;Población;440.0171075;M
2014;3690;272251;48946;46593;3143;Población;195.41644;M
2014;3690;4235;48952;46593;3143;Población;469.804805;M
2014;3690;4235;48934;46593;3143;Población;15.7677675;M
2014;3690;4235;48936;46593;3143;Población;127.2749075;M
2014;3690;4235;48937;46593;3143;Población;2.1632725;M
2014;3690;4235;48939;46593;3143;Población;57.1286325;M
2014;3690;4235;48940;46593;3143;Población;184.40354;M
2014;3690;4235;48946;46593;3143;Población;285.401265;M
2014;3690;4305;48952;46593;3143;Población;742.835845;M
2014;3690;4305;48934;46593;3143;Población;0.6822225;M
2014;3690;4305;48936;46593;3143;Población;7.612475;M
2014;3690;4305;48937;46593;3143;Población;;M
2014;3690;4305;48939;46593;3143;Población;0.51484;M
2014;3690;4305;48940;46593;3143;Población;8.127315;M
2014;3690;4305;48946;46593;3143;Población;734.70853;M
2014;3690;4306;48952;46593;3143;Población;3501.04414;M
2014;3690;4306;48934;46593;3143;Población;231.5571775;M
2014;3690;4306;48936;46593;3143;Población;1143.1626725;M
2014;3690;4306;48937;46593;3143;Población;71.1140625;M
2014;3690;4306;48939;46593;3143;Población;680.1064325;M
2014;3690;4306;48940;46593;3143;Población;1823.269105;M
2014;3690;4306;48946;46593;3143;Población;1677.775035;M
2014;3691;4191;48952;46593;3143;Población;826.780105;M
2014;3691;4191;48934;46593;3143;Población;33.3347;M
2014;3691;4191;48936;46593;3143;Población;126.986735;M
2014;3691;4191;48937;46593;3143;Población;86.590045;M
2014;3691;4191;48939;46593;3143;Población;202.5669375;M
2014;3691;4191;48940;46593;3143;Población;329.5536725;M
2014;3691;4191;48946;46593;3143;Población;497.2264325;M
2014;3691;272250;48952;46593;3143;Población;1141.694405;M
2014;3691;272250;48934;46593;3143;Población;130.1878225;M
2014;3691;272250;48936;46593;3143;Población;642.3658175;M
2014;3691;272250;48937;46593;3143;Población;24.24266;M
2014;3691;272250;48939;46593;3143;Población;367.1596175;M
2014;3691;272250;48940;46593;3143;Población;1009.525435;M
2014;3691;272250;48946;46593;3143;Población;132.16897;M
2014;3691;4210;48952;46593;3143;Población;1385.10852;M
2014;3691;4210;48934;46593;3143;Población;129.8693825;M
2014;3691;4210;48936;46593;3143;Población;837.05031;M
2014;3691;4210;48937;46593;3143;Población;7.6264;M
2014;3691;4210;48939;46593;3143;Población;377.74963;M
2014;3691;4210;48940;46593;3143;Población;1214.79994;M
2014;3691;4210;48946;46593;3143;Población;170.30858;M
2014;3691;272251;48952;46593;3143;Población;1269.8027025;M
2014;3691;272251;48934;46593;3143;Población;88.8715;M
2014;3691;272251;48936;46593;3143;Población;686.62407;M
2014;3691;272251;48937;46593;3143;Población;7.4116025;M
2014;3691;272251;48939;46593;3143;Población;315.23065;M
2014;3691;272251;48940;46593;3143;Población;1001.85472;M
2014;3691;272251;48946;46593;3143;Población;267.9479825;M
