D_TEMPORAL_0;D_SEXO_0;D_EDAD_0;D_EPA_CLASEINACTIV_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2013;3689;4210;47522;3143;Inactivos;5.249295;M
2013;3689;4210;47523;3143;Inactivos;102.2777075;M
2013;3689;4235;47511;3143;Inactivos;1.0210875;M
2013;3689;4235;47512;3143;Inactivos;91.210035;M
2013;3689;4235;47517;3143;Inactivos;37.3074875;M
2013;3689;4235;47513;3143;Inactivos;83.491615;M
2013;3689;4235;47514;3143;Inactivos;15.5757525;M
2013;3689;4235;47520;3143;Inactivos;17.7901625;M
2013;3689;4235;47522;3143;Inactivos;5.79192;M
2013;3689;4235;47523;3143;Inactivos;252.18806;M
2013;3689;4305;47511;3143;Inactivos;0.1944425;M
2013;3689;4305;47512;3143;Inactivos;536.26273;M
2013;3689;4305;47517;3143;Inactivos;3.4994425;M
2013;3689;4305;47513;3143;Inactivos;8.373685;M
2013;3689;4305;47514;3143;Inactivos;3.2287225;M
2013;3689;4305;47520;3143;Inactivos;0.94523;M
2013;3689;4305;47522;3143;Inactivos;1.10204;M
2013;3689;4305;47523;3143;Inactivos;553.6062925;M
2013;3689;4306;47511;3143;Inactivos;233.91753;M
2013;3689;4306;47512;3143;Inactivos;629.0133675;M
2013;3689;4306;47517;3143;Inactivos;79.8375625;M
2013;3689;4306;47513;3143;Inactivos;128.2549175;M
2013;3689;4306;47514;3143;Inactivos;23.9440475;M
2013;3689;4306;47520;3143;Inactivos;43.9365675;M
2013;3689;4306;47522;3143;Inactivos;15.3244275;M
2013;3689;4306;47523;3143;Inactivos;1154.22842;M
2013;3690;4191;47511;3143;Inactivos;203.637825;M
2013;3690;4191;47512;3143;Inactivos;0.15023;M
2013;3690;4191;47517;3143;Inactivos;34.346475;M
2013;3690;4191;47513;3143;Inactivos;3.27282;M
2013;3690;4191;47514;3143;Inactivos;1.8545975;M
2013;3690;4191;47520;3143;Inactivos;3.8926775;M
2013;3690;4191;47522;3143;Inactivos;1.6849025;M
2013;3690;4191;47523;3143;Inactivos;248.8395275;M
2013;3690;4210;47511;3143;Inactivos;24.1238425;M
2013;3690;4210;47512;3143;Inactivos;0.61767;M
2013;3690;4210;47517;3143;Inactivos;160.9458;M
2013;3690;4210;47513;3143;Inactivos;18.5542575;M
2013;3690;4210;47514;3143;Inactivos;6.135205;M
2013;3690;4210;47520;3143;Inactivos;2.939185;M
2013;3690;4210;47522;3143;Inactivos;1.5362075;M
2013;3690;4210;47523;3143;Inactivos;214.8521675;M
2013;3690;4235;47511;3143;Inactivos;4.91696;M
2013;3690;4235;47512;3143;Inactivos;32.70881;M
2013;3690;4235;47517;3143;Inactivos;331.141895;M
2013;3690;4235;47513;3143;Inactivos;63.6249125;M
2013;3690;4235;47514;3143;Inactivos;49.347325;M
2013;3690;4235;47520;3143;Inactivos;2.314465;M
2013;3690;4235;47522;3143;Inactivos;1.001475;M
2013;3690;4235;47523;3143;Inactivos;485.0558425;M
2013;3690;4305;47511;3143;Inactivos;4.3229275;M
2013;3690;4305;47512;3143;Inactivos;239.0682675;M
2013;3690;4305;47517;3143;Inactivos;167.61152;M
2013;3690;4305;47513;3143;Inactivos;62.68385;M
2013;3690;4305;47514;3143;Inactivos;243.9803525;M
2013;3690;4305;47520;3143;Inactivos;3.5699025;M
2013;3690;4305;47522;3143;Inactivos;0.2039125;M
2013;3690;4305;47523;3143;Inactivos;721.4407325;M
2013;3690;4306;47511;3143;Inactivos;237.001555;M
2013;3690;4306;47512;3143;Inactivos;272.5449775;M
2013;3690;4306;47517;3143;Inactivos;694.04569;M
2013;3690;4306;47513;3143;Inactivos;148.13584;M
2013;3690;4306;47514;3143;Inactivos;301.31748;M
2013;3690;4306;47520;3143;Inactivos;12.71623;M
2013;3690;4306;47522;3143;Inactivos;4.4264975;M
2013;3690;4306;47523;3143;Inactivos;1670.18827;M
2013;3691;4191;47511;3143;Inactivos;414.4430225;M
2013;3691;4191;47512;3143;Inactivos;0.15023;M
2013;3691;4191;47517;3143;Inactivos;49.9382875;M
2013;3691;4191;47513;3143;Inactivos;6.9611125;M
2013;3691;4191;47514;3143;Inactivos;3.3563775;M
2013;3691;4191;47520;3143;Inactivos;15.2807825;M
2013;3691;4191;47522;3143;Inactivos;4.866075;M
2013;3691;4191;47523;3143;Inactivos;494.9958875;M
2013;3691;4210;47511;3143;Inactivos;46.020645;M
2013;3691;4210;47512;3143;Inactivos;2.1582725;M
2013;3691;4210;47517;3143;Inactivos;184.38462;M
2013;3691;4210;47513;3143;Inactivos;51.2555825;M
2013;3691;4210;47514;3143;Inactivos;9.7729975;M
2013;3691;4210;47520;3143;Inactivos;16.752255;M
2013;3691;4210;47522;3143;Inactivos;6.7855025;M
2013;3691;4210;47523;3143;Inactivos;317.129875;M
2013;3691;4235;47511;3143;Inactivos;5.9380475;M
2013;3691;4235;47512;3143;Inactivos;123.918845;M
2013;3691;4235;47517;3143;Inactivos;368.4493825;M
2013;3691;4235;47513;3143;Inactivos;147.1165275;M
2013;3691;4235;47514;3143;Inactivos;64.9230775;M
2013;3691;4235;47520;3143;Inactivos;20.1046275;M
2013;3691;4235;47522;3143;Inactivos;6.793395;M
2013;3691;4235;47523;3143;Inactivos;737.2439025;M
2013;3691;4305;47511;3143;Inactivos;4.51737;M
2013;3691;4305;47512;3143;Inactivos;775.3309975;M
2013;3691;4305;47517;3143;Inactivos;171.1109625;M
2013;3691;4305;47513;3143;Inactivos;71.057535;M
2013;3691;4305;47514;3143;Inactivos;247.209075;M
2013;3691;4305;47520;3143;Inactivos;4.5151325;M
2013;3691;4305;47522;3143;Inactivos;1.3059525;M
2013;3691;4305;47523;3143;Inactivos;1275.047025;M
2013;3691;4306;47511;3143;Inactivos;470.919085;M
2013;3691;4306;47512;3143;Inactivos;901.558345;M
2013;3691;4306;47517;3143;Inactivos;773.8832525;M
2013;3691;4306;47513;3143;Inactivos;276.3907575;M
2013;3691;4306;47514;3143;Inactivos;325.2615275;M
2013;3691;4306;47520;3143;Inactivos;56.6527975;M
2013;3691;4306;47522;3143;Inactivos;19.750925;M
2013;3691;4306;47523;3143;Inactivos;2824.41669;M
2014;3689;4191;47511;3143;Inactivos;214.3449;M
2014;3689;4191;47512;3143;Inactivos;0.286745;M
2014;3689;4191;47517;3143;Inactivos;10.2323325;M
2014;3689;4191;47513;3143;Inactivos;4.675615;M
2014;3689;4191;47514;3143;Inactivos;1.51042;M
2014;3689;4191;47520;3143;Inactivos;8.5986025;M
2014;3689;4191;47522;3143;Inactivos;2.48067;M
2014;3689;4191;47523;3143;Inactivos;242.129285;M
2014;3689;4210;47511;3143;Inactivos;23.72002;M
2014;3689;4210;47512;3143;Inactivos;1.165915;M
2014;3689;4210;47517;3143;Inactivos;22.4193775;M
2014;3689;4210;47513;3143;Inactivos;30.3372375;M
2014;3689;4210;47514;3143;Inactivos;3.3692025;M
2014;3689;4210;47520;3143;Inactivos;10.825275;M
2014;3689;4210;47522;3143;Inactivos;3.48887;M
2014;3689;4210;47523;3143;Inactivos;95.3258975;M
2014;3689;4235;47511;3143;Inactivos;1.3333575;M
2014;3689;4235;47512;3143;Inactivos;85.756985;M
2014;3689;4235;47517;3143;Inactivos;40.685835;M
2014;3689;4235;47513;3143;Inactivos;85.800325;M
2014;3689;4235;47514;3143;Inactivos;13.702275;M
2014;3689;4235;47520;3143;Inactivos;17.2959575;M
2014;3689;4235;47522;3143;Inactivos;4.13037;M
2014;3689;4235;47523;3143;Inactivos;248.705105;M
2014;3689;4305;47511;3143;Inactivos;0.0848525;M
2014;3689;4305;47512;3143;Inactivos;543.2679425;M
2014;3689;4305;47517;3143;Inactivos;2.62386;M
2014;3689;4305;47513;3143;Inactivos;9.2315225;M
2014;3689;4305;47514;3143;Inactivos;4.9744025;M
2014;3689;4305;47520;3143;Inactivos;1.9619075;M
2014;3689;4305;47522;3143;Inactivos;0.1156975;M
2014;3689;4305;47523;3143;Inactivos;562.260185;M
2014;3689;4306;47511;3143;Inactivos;239.48313;M
2014;3689;4306;47512;3143;Inactivos;630.4775875;M
2014;3689;4306;47517;3143;Inactivos;75.961405;M
2014;3689;4306;47513;3143;Inactivos;130.0447;M
2014;3689;4306;47514;3143;Inactivos;23.5563;M
2014;3689;4306;47520;3143;Inactivos;38.6817425;M
2014;3689;4306;47522;3143;Inactivos;10.2156075;M
2014;3689;4306;47523;3143;Inactivos;1148.4204725;M
2014;3690;4191;47511;3143;Inactivos;215.32638;M
2014;3690;4191;47512;3143;Inactivos;0.094605;M
2014;3690;4191;47517;3143;Inactivos;29.0888675;M
2014;3690;4191;47513;3143;Inactivos;3.4618975;M
2014;3690;4191;47514;3143;Inactivos;2.2110075;M
2014;3690;4191;47520;3143;Inactivos;3.27246;M
2014;3690;4191;47522;3143;Inactivos;1.64193;M
2014;3690;4191;47523;3143;Inactivos;255.0971475;M
2014;3690;4210;47511;3143;Inactivos;22.8420475;M
2014;3690;4210;47512;3143;Inactivos;1.02592;M
2014;3690;4210;47517;3143;Inactivos;154.37904;M
2014;3690;4210;47513;3143;Inactivos;18.9732375;M
2014;3690;4210;47514;3143;Inactivos;6.059535;M
2014;3690;4210;47520;3143;Inactivos;2.85132;M
2014;3690;4210;47522;3143;Inactivos;1.0205525;M
2014;3690;4210;47523;3143;Inactivos;207.1516525;M
2014;3690;4235;47511;3143;Inactivos;5.6620275;M
2014;3690;4235;47512;3143;Inactivos;29.50338;M
2014;3690;4235;47517;3143;Inactivos;324.0414975;M
2014;3690;4235;47513;3143;Inactivos;66.48808;M
2014;3690;4235;47514;3143;Inactivos;52.51616;M
2014;3690;4235;47520;3143;Inactivos;1.901065;M
2014;3690;4235;47522;3143;Inactivos;0.705495;M
2014;3690;4235;47523;3143;Inactivos;480.817705;M
2014;3690;4305;47511;3143;Inactivos;3.4552275;M
2014;3690;4305;47512;3143;Inactivos;257.778685;M
2014;3690;4305;47517;3143;Inactivos;171.281055;M
2014;3690;4305;47513;3143;Inactivos;60.0830575;M
2014;3690;4305;47514;3143;Inactivos;238.45133;M
2014;3690;4305;47520;3143;Inactivos;3.5835975;M
2014;3690;4305;47522;3143;Inactivos;0.0755775;M
2014;3690;4305;47523;3143;Inactivos;734.70853;M
2014;3690;4306;47511;3143;Inactivos;247.2856825;M
2014;3690;4306;47512;3143;Inactivos;288.40259;M
2014;3690;4306;47517;3143;Inactivos;678.79046;M
2014;3690;4306;47513;3143;Inactivos;149.0062725;M
2014;3690;4306;47514;3143;Inactivos;299.2380325;M
2014;3690;4306;47520;3143;Inactivos;11.6084425;M
2014;3690;4306;47522;3143;Inactivos;3.443555;M
2014;3690;4306;47523;3143;Inactivos;1677.775035;M
2014;3691;4191;47511;3143;Inactivos;429.67128;M
2014;3691;4191;47512;3143;Inactivos;0.38135;M
2014;3691;4191;47517;3143;Inactivos;39.3212;M
2014;3691;4191;47513;3143;Inactivos;8.1375125;M
2014;3691;4191;47514;3143;Inactivos;3.7214275;M
2014;3691;4191;47520;3143;Inactivos;11.8710625;M
2014;3691;4191;47522;3143;Inactivos;4.1226;M
2014;3691;4191;47523;3143;Inactivos;497.2264325;M
2014;3691;4210;47511;3143;Inactivos;46.5620675;M
2014;3691;4210;47512;3143;Inactivos;2.191835;M
2014;3691;4210;47517;3143;Inactivos;176.7984175;M
2014;3691;4210;47513;3143;Inactivos;49.310475;M
2014;3691;4210;47514;3143;Inactivos;9.4287375;M
2014;3691;4210;47520;3143;Inactivos;13.676595;M
2014;3691;4210;47522;3143;Inactivos;4.5094225;M
2014;3691;4210;47523;3143;Inactivos;302.47755;M
2014;3691;4235;47511;3143;Inactivos;6.995385;M
2014;3691;4235;47512;3143;Inactivos;115.260365;M
2014;3691;4235;47517;3143;Inactivos;364.7273325;M
2014;3691;4235;47513;3143;Inactivos;152.288405;M
2014;3691;4235;47514;3143;Inactivos;66.218435;M
2014;3691;4235;47520;3143;Inactivos;19.1970225;M
2014;3691;4235;47522;3143;Inactivos;4.835865;M
2014;3691;4235;47523;3143;Inactivos;729.52281;M
2014;3691;4305;47511;3143;Inactivos;3.54008;M
2014;3691;4305;47512;3143;Inactivos;801.0466275;M
2014;3691;4305;47517;3143;Inactivos;173.904915;M
2014;3691;4305;47513;3143;Inactivos;69.31458;M
2014;3691;4305;47514;3143;Inactivos;243.4257325;M
2014;3691;4305;47520;3143;Inactivos;5.545505;M
2014;3691;4305;47522;3143;Inactivos;0.191275;M
2014;3691;4305;47523;3143;Inactivos;1296.968715;M
2014;3691;4306;47511;3143;Inactivos;486.7688125;M
2014;3691;4306;47512;3143;Inactivos;918.8801775;M
2014;3691;4306;47517;3143;Inactivos;754.751865;M
2014;3691;4306;47513;3143;Inactivos;279.0509725;M
2014;3691;4306;47514;3143;Inactivos;322.7943325;M
2014;3691;4306;47520;3143;Inactivos;50.290185;M
2014;3691;4306;47522;3143;Inactivos;13.6591625;M
2014;3691;4306;47523;3143;Inactivos;2826.1955075;M
2015;3689;4191;47511;3143;Inactivos;223.1974225;M
2015;3689;4191;47512;3143;Inactivos;;M
2015;3689;4191;47517;3143;Inactivos;8.839185;M
2015;3689;4191;47513;3143;Inactivos;6.047235;M
2015;3689;4191;47514;3143;Inactivos;1.280545;M
2015;3689;4191;47520;3143;Inactivos;8.98682;M
2015;3689;4191;47522;3143;Inactivos;3.2979875;M
2015;3689;4191;47523;3143;Inactivos;251.649195;M
2015;3689;4210;47511;3143;Inactivos;28.11458;M
2015;3689;4210;47512;3143;Inactivos;0.487925;M
2015;3689;4210;47517;3143;Inactivos;19.734465;M
2015;3689;4210;47513;3143;Inactivos;25.6798225;M
2015;3689;4210;47514;3143;Inactivos;3.6813975;M
2015;3689;4210;47520;3143;Inactivos;10.1563825;M
2015;3689;4210;47522;3143;Inactivos;5.5161225;M
2015;3689;4210;47523;3143;Inactivos;93.370695;M
2015;3689;4235;47511;3143;Inactivos;0.5570425;M
2015;3689;4235;47512;3143;Inactivos;85.486615;M
2015;3689;4235;47517;3143;Inactivos;35.1183375;M
2015;3689;4235;47513;3143;Inactivos;85.14272;M
2015;3689;4235;47514;3143;Inactivos;16.5372825;M
2015;3689;4235;47520;3143;Inactivos;14.671485;M
2015;3689;4235;47522;3143;Inactivos;5.838305;M
2015;3689;4235;47523;3143;Inactivos;243.3517875;M
2015;3689;4305;47511;3143;Inactivos;0.3486625;M
2015;3689;4305;47512;3143;Inactivos;556.9126325;M
2015;3689;4305;47517;3143;Inactivos;1.2252175;M
2015;3689;4305;47513;3143;Inactivos;8.7079275;M
2015;3689;4305;47514;3143;Inactivos;5.8934;M
2015;3689;4305;47520;3143;Inactivos;0.6108075;M
2015;3689;4305;47522;3143;Inactivos;0.3734;M
2015;3689;4305;47523;3143;Inactivos;574.0720475;M
2015;3689;4306;47511;3143;Inactivos;252.2177075;M
2015;3689;4306;47512;3143;Inactivos;642.8871725;M
2015;3689;4306;47517;3143;Inactivos;64.917205;M
2015;3689;4306;47513;3143;Inactivos;125.577705;M
2015;3689;4306;47514;3143;Inactivos;27.392625;M
2015;3689;4306;47520;3143;Inactivos;34.425495;M
2015;3689;4306;47522;3143;Inactivos;15.025815;M
2015;3689;4306;47523;3143;Inactivos;1162.443725;M
2015;3690;4191;47511;3143;Inactivos;221.5443025;M
2015;3690;4191;47512;3143;Inactivos;;M
2015;3690;4191;47517;3143;Inactivos;22.620055;M
2015;3690;4191;47513;3143;Inactivos;2.349625;M
2015;3690;4191;47514;3143;Inactivos;1.2029625;M
2015;3690;4191;47520;3143;Inactivos;2.8138175;M
2015;3690;4191;47522;3143;Inactivos;1.2269925;M
2015;3690;4191;47523;3143;Inactivos;251.757755;M
2015;3690;4210;47511;3143;Inactivos;28.128185;M
2015;3690;4210;47512;3143;Inactivos;0.16103;M
2015;3690;4210;47517;3143;Inactivos;166.29126;M
2015;3690;4210;47513;3143;Inactivos;16.1797925;M
2015;3690;4210;47514;3143;Inactivos;4.4137875;M
2015;3690;4210;47520;3143;Inactivos;3.45423;M
2015;3690;4210;47522;3143;Inactivos;1.95851;M
2015;3690;4210;47523;3143;Inactivos;220.586795;M
2015;3690;4235;47511;3143;Inactivos;5.165915;M
2015;3690;4235;47512;3143;Inactivos;29.785915;M
2015;3690;4235;47517;3143;Inactivos;317.02593;M
2015;3690;4235;47513;3143;Inactivos;53.3014925;M
2015;3690;4235;47514;3143;Inactivos;50.71358;M
2015;3690;4235;47520;3143;Inactivos;2.3691475;M
2015;3690;4235;47522;3143;Inactivos;1.725215;M
2015;3690;4235;47523;3143;Inactivos;460.087195;M
2015;3690;4305;47511;3143;Inactivos;2.67637;M
2015;3690;4305;47512;3143;Inactivos;261.37355;M
2015;3690;4305;47517;3143;Inactivos;176.31661;M
2015;3690;4305;47513;3143;Inactivos;52.8079925;M
2015;3690;4305;47514;3143;Inactivos;245.1371825;M
2015;3690;4305;47520;3143;Inactivos;3.5382575;M
2015;3690;4305;47522;3143;Inactivos;0.1463525;M
2015;3690;4305;47523;3143;Inactivos;741.996315;M
2015;3690;4306;47511;3143;Inactivos;257.5147725;M
2015;3690;4306;47512;3143;Inactivos;291.320495;M
2015;3690;4306;47517;3143;Inactivos;682.253855;M
2015;3690;4306;47513;3143;Inactivos;124.6389025;M
2015;3690;4306;47514;3143;Inactivos;301.4675125;M
2015;3690;4306;47520;3143;Inactivos;12.1754525;M
2015;3690;4306;47522;3143;Inactivos;5.05707;M
2015;3690;4306;47523;3143;Inactivos;1674.42806;M
2015;3691;4191;47511;3143;Inactivos;444.741725;M
2015;3691;4191;47512;3143;Inactivos;;M
2015;3691;4191;47517;3143;Inactivos;31.45924;M
2015;3691;4191;47513;3143;Inactivos;8.39686;M
2015;3691;4191;47514;3143;Inactivos;2.4835075;M
2015;3691;4191;47520;3143;Inactivos;11.8006375;M
2015;3691;4191;47522;3143;Inactivos;4.52498;M
2015;3691;4191;47523;3143;Inactivos;503.40695;M
2015;3691;4210;47511;3143;Inactivos;56.242765;M
2015;3691;4210;47512;3143;Inactivos;0.648955;M
2015;3691;4210;47517;3143;Inactivos;186.025725;M
2015;3691;4210;47513;3143;Inactivos;41.859615;M
2015;3691;4210;47514;3143;Inactivos;8.095185;M
2015;3691;4210;47520;3143;Inactivos;13.6106125;M
2015;3691;4210;47522;3143;Inactivos;7.4746325;M
2015;3691;4210;47523;3143;Inactivos;313.95749;M
2015;3691;4235;47511;3143;Inactivos;5.7229575;M
2015;3691;4235;47512;3143;Inactivos;115.27253;M
2015;3691;4235;47517;3143;Inactivos;352.1442675;M
2015;3691;4235;47513;3143;Inactivos;138.4442125;M
2015;3691;4235;47514;3143;Inactivos;67.2508625;M
2015;3691;4235;47520;3143;Inactivos;17.0406325;M
2015;3691;4235;47522;3143;Inactivos;7.56352;M
2015;3691;4235;47523;3143;Inactivos;703.4389825;M
2015;3691;4305;47511;3143;Inactivos;3.0250325;M
2015;3691;4305;47512;3143;Inactivos;818.2861825;M
2015;3691;4305;47517;3143;Inactivos;177.5418275;M
2015;3691;4305;47513;3143;Inactivos;61.51592;M
2015;3691;4305;47514;3143;Inactivos;251.0305825;M
2015;3691;4305;47520;3143;Inactivos;4.149065;M
2015;3691;4305;47522;3143;Inactivos;0.5197525;M
2015;3691;4305;47523;3143;Inactivos;1316.0683625;M
2015;3691;4306;47511;3143;Inactivos;509.73248;M
2015;3691;4306;47512;3143;Inactivos;934.2076675;M
2015;3691;4306;47517;3143;Inactivos;747.17106;M
2015;3691;4306;47513;3143;Inactivos;250.2166075;M
2015;3691;4306;47514;3143;Inactivos;328.8601375;M
2015;3691;4306;47520;3143;Inactivos;46.6009475;M
2015;3691;4306;47522;3143;Inactivos;20.082885;M
2015;3691;4306;47523;3143;Inactivos;2836.871785;M
2016;3689;4191;47511;3143;Inactivos;230.5433575;M
2016;3689;4191;47512;3143;Inactivos;;M
2016;3689;4191;47517;3143;Inactivos;9.5085375;M
2016;3689;4191;47513;3143;Inactivos;6.78097;M
2016;3689;4191;47514;3143;Inactivos;1.3354375;M
2016;3689;4191;47520;3143;Inactivos;7.82207;M
2016;3689;4191;47522;3143;Inactivos;2.26301;M
2016;3689;4191;47523;3143;Inactivos;258.2533825;M
2016;3689;4210;47511;3143;Inactivos;30.380545;M
2016;3689;4210;47512;3143;Inactivos;0.6651825;M
2016;3689;4210;47517;3143;Inactivos;20.5932175;M
2016;3689;4210;47513;3143;Inactivos;24.1934275;M
2016;3689;4210;47514;3143;Inactivos;4.0454775;M
2016;3689;4210;47520;3143;Inactivos;9.8176775;M
2016;3689;4210;47522;3143;Inactivos;3.6995;M
2016;3689;4210;47523;3143;Inactivos;93.3950275;M
2016;3689;4235;47511;3143;Inactivos;0.7335975;M
2016;3689;4235;47512;3143;Inactivos;84.965785;M
2016;3689;4235;47517;3143;Inactivos;41.5795725;M
2016;3689;4235;47513;3143;Inactivos;86.3171675;M
2016;3689;4235;47514;3143;Inactivos;18.448395;M
2016;3689;4235;47520;3143;Inactivos;16.9948625;M
2016;3689;4235;47522;3143;Inactivos;6.2348825;M
2016;3689;4235;47523;3143;Inactivos;255.2742625;M
2016;3689;4305;47511;3143;Inactivos;0.1260025;M
2016;3689;4305;47512;3143;Inactivos;570.0280525;M
2016;3689;4305;47517;3143;Inactivos;1.1656275;M
2016;3689;4305;47513;3143;Inactivos;8.1519675;M
2016;3689;4305;47514;3143;Inactivos;6.0849675;M
2016;3689;4305;47520;3143;Inactivos;0.60101;M
2016;3689;4305;47522;3143;Inactivos;0.47295;M
2016;3689;4305;47523;3143;Inactivos;586.6305775;M
2016;3689;4306;47511;3143;Inactivos;261.7835025;M
2016;3689;4306;47512;3143;Inactivos;655.65902;M
2016;3689;4306;47517;3143;Inactivos;72.846955;M
2016;3689;4306;47513;3143;Inactivos;125.4435325;M
2016;3689;4306;47514;3143;Inactivos;29.9142775;M
2016;3689;4306;47520;3143;Inactivos;35.23562;M
2016;3689;4306;47522;3143;Inactivos;12.6703425;M
2016;3689;4306;47523;3143;Inactivos;1193.55325;M
2016;3690;4191;47511;3143;Inactivos;234.142955;M
2016;3690;4191;47512;3143;Inactivos;0.1225925;M
2016;3690;4191;47517;3143;Inactivos;20.33126;M
2016;3690;4191;47513;3143;Inactivos;3.443645;M
2016;3690;4191;47514;3143;Inactivos;1.2347725;M
2016;3690;4191;47520;3143;Inactivos;2.4409275;M
2016;3690;4191;47522;3143;Inactivos;1.8425525;M
2016;3690;4191;47523;3143;Inactivos;263.558705;M
2016;3690;4210;47511;3143;Inactivos;26.885555;M
2016;3690;4210;47512;3143;Inactivos;0.6598575;M
2016;3690;4210;47517;3143;Inactivos;169.50036;M
2016;3690;4210;47513;3143;Inactivos;18.57221;M
2016;3690;4210;47514;3143;Inactivos;5.6428775;M
2016;3690;4210;47520;3143;Inactivos;3.1293175;M
2016;3690;4210;47522;3143;Inactivos;1.5314775;M
2016;3690;4210;47523;3143;Inactivos;225.921655;M
2016;3690;4235;47511;3143;Inactivos;3.822285;M
2016;3690;4235;47512;3143;Inactivos;28.4711925;M
2016;3690;4235;47517;3143;Inactivos;323.8416975;M
2016;3690;4235;47513;3143;Inactivos;57.0576775;M
2016;3690;4235;47514;3143;Inactivos;51.9054975;M
2016;3690;4235;47520;3143;Inactivos;1.8014525;M
2016;3690;4235;47522;3143;Inactivos;1.2996825;M
2016;3690;4235;47523;3143;Inactivos;468.199485;M
2016;3690;4305;47511;3143;Inactivos;2.324815;M
2016;3690;4305;47512;3143;Inactivos;277.584655;M
2016;3690;4305;47517;3143;Inactivos;183.2416425;M
2016;3690;4305;47513;3143;Inactivos;53.3700625;M
2016;3690;4305;47514;3143;Inactivos;234.1995975;M
2016;3690;4305;47520;3143;Inactivos;4.6235325;M
2016;3690;4305;47522;3143;Inactivos;;M
2016;3690;4305;47523;3143;Inactivos;755.344305;M
2016;3690;4306;47511;3143;Inactivos;267.17561;M
2016;3690;4306;47512;3143;Inactivos;306.8382975;M
2016;3690;4306;47517;3143;Inactivos;696.91496;M
2016;3690;4306;47513;3143;Inactivos;132.443595;M
2016;3690;4306;47514;3143;Inactivos;292.982745;M
2016;3690;4306;47520;3143;Inactivos;11.99523;M
2016;3690;4306;47522;3143;Inactivos;4.6737125;M
2016;3690;4306;47523;3143;Inactivos;1713.02415;M
2016;3691;4191;47511;3143;Inactivos;464.6863125;M
2016;3691;4191;47512;3143;Inactivos;0.1225925;M
2016;3691;4191;47517;3143;Inactivos;29.8397975;M
2016;3691;4191;47513;3143;Inactivos;10.224615;M
2016;3691;4191;47514;3143;Inactivos;2.57021;M
2016;3691;4191;47520;3143;Inactivos;10.2629975;M
2016;3691;4191;47522;3143;Inactivos;4.1055625;M
2016;3691;4191;47523;3143;Inactivos;521.8120875;M
2016;3691;4210;47511;3143;Inactivos;57.2661;M
2016;3691;4210;47512;3143;Inactivos;1.32504;M
2016;3691;4210;47517;3143;Inactivos;190.0935775;M
2016;3691;4210;47513;3143;Inactivos;42.7656375;M
2016;3691;4210;47514;3143;Inactivos;9.688355;M
2016;3691;4210;47520;3143;Inactivos;12.946995;M
2016;3691;4210;47522;3143;Inactivos;5.2309775;M
2016;3691;4210;47523;3143;Inactivos;319.3166825;M
2016;3691;4235;47511;3143;Inactivos;4.5558825;M
2016;3691;4235;47512;3143;Inactivos;113.4369775;M
2016;3691;4235;47517;3143;Inactivos;365.42127;M
2016;3691;4235;47513;3143;Inactivos;143.374845;M
2016;3691;4235;47514;3143;Inactivos;70.3538925;M
2016;3691;4235;47520;3143;Inactivos;18.796315;M
2016;3691;4235;47522;3143;Inactivos;7.534565;M
2016;3691;4235;47523;3143;Inactivos;723.4737475;M
2016;3691;4305;47511;3143;Inactivos;2.4508175;M
2016;3691;4305;47512;3143;Inactivos;847.6127075;M
2016;3691;4305;47517;3143;Inactivos;184.40727;M
2016;3691;4305;47513;3143;Inactivos;61.52203;M
2016;3691;4305;47514;3143;Inactivos;240.284565;M
2016;3691;4305;47520;3143;Inactivos;5.2245425;M
2016;3691;4305;47522;3143;Inactivos;0.47295;M
2016;3691;4305;47523;3143;Inactivos;1341.9748825;M
2016;3691;4306;47511;3143;Inactivos;528.9591125;M
2016;3691;4306;47512;3143;Inactivos;962.4973175;M
2016;3691;4306;47517;3143;Inactivos;769.761915;M
2016;3691;4306;47513;3143;Inactivos;257.8871275;M
2016;3691;4306;47514;3143;Inactivos;322.8970225;M
2016;3691;4306;47520;3143;Inactivos;47.23085;M
2016;3691;4306;47522;3143;Inactivos;17.344055;M
2016;3691;4306;47523;3143;Inactivos;2906.5774;M
2017;3689;4191;47511;3143;Inactivos;224.666795;M
2017;3689;4191;47512;3143;Inactivos;;M
2017;3689;4191;47517;3143;Inactivos;10.3067225;M
2017;3689;4191;47513;3143;Inactivos;4.5184375;M
2017;3689;4191;47514;3143;Inactivos;0.729785;M
2017;3689;4191;47520;3143;Inactivos;6.9607625;M
2017;3689;4191;47522;3143;Inactivos;5.92334;M
2017;3689;4191;47523;3143;Inactivos;253.1058425;M
2017;3689;4210;47511;3143;Inactivos;28.8096475;M
2017;3689;4210;47512;3143;Inactivos;0.65547;M
2017;3689;4210;47517;3143;Inactivos;23.6920275;M
2017;3689;4210;47513;3143;Inactivos;28.3567875;M
2017;3689;4210;47514;3143;Inactivos;3.721595;M
2017;3689;4210;47520;3143;Inactivos;10.07252;M
2017;3689;4210;47522;3143;Inactivos;9.75532;M
2017;3689;4210;47523;3143;Inactivos;105.0633675;M
2017;3689;4235;47511;3143;Inactivos;1.784945;M
2017;3689;4235;47512;3143;Inactivos;83.2600825;M
2017;3689;4235;47517;3143;Inactivos;41.03495;M
2017;3689;4235;47513;3143;Inactivos;81.708105;M
2017;3689;4235;47514;3143;Inactivos;19.48271;M
2017;3689;4235;47520;3143;Inactivos;12.3501275;M
