D_TEMPORAL_0;D_EPA_ESTRUCHOGAR_0;D_EPA_RELACTIVIDAD_0;D_SEXO_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2012;48988;48936;3689;3143;Población;56.675255;M
2012;48988;48936;3690;3143;Población;60.951415;M
2012;48988;48936;3691;3143;Población;117.62667;M
2012;48988;48939;3689;3143;Población;55.6168075;M
2012;48988;48939;3690;3143;Población;35.99626;M
2012;48988;48939;3691;3143;Población;91.6130675;M
2012;48988;48946;3689;3143;Población;46.34441;M
2012;48988;48946;3690;3143;Población;121.3150075;M
2012;48988;48946;3691;3143;Población;167.6594175;M
2012;48992;48952;3689;3143;Población;604.74503;M
2012;48992;48952;3690;3143;Población;602.11231;M
2012;48992;48952;3691;3143;Población;1206.85734;M
2012;48992;48940;3689;3143;Población;276.9993075;M
2012;48992;48940;3690;3143;Población;248.16071;M
2012;48992;48940;3691;3143;Población;525.1600175;M
2012;48992;48936;3689;3143;Población;202.11684;M
2012;48992;48936;3690;3143;Población;175.269855;M
2012;48992;48936;3691;3143;Población;377.386695;M
2012;48992;48939;3689;3143;Población;74.8824675;M
2012;48992;48939;3690;3143;Población;72.890855;M
2012;48992;48939;3691;3143;Población;147.7733225;M
2012;48992;48946;3689;3143;Población;327.7457225;M
2012;48992;48946;3690;3143;Población;353.9516;M
2012;48992;48946;3691;3143;Población;681.6973225;M
2012;48990;48952;3689;3143;Población;202.8178975;M
2012;48990;48952;3690;3143;Población;207.7277275;M
2012;48990;48952;3691;3143;Población;410.545625;M
2012;48990;48940;3689;3143;Población;190.44939;M
2012;48990;48940;3690;3143;Población;178.7985425;M
2012;48990;48940;3691;3143;Población;369.2479325;M
2012;48990;48936;3689;3143;Población;140.5776975;M
2012;48990;48936;3690;3143;Población;129.91641;M
2012;48990;48936;3691;3143;Población;270.4941075;M
2012;48990;48939;3689;3143;Población;49.8716925;M
2012;48990;48939;3690;3143;Población;48.8821325;M
2012;48990;48939;3691;3143;Población;98.753825;M
2012;48990;48946;3689;3143;Población;12.3685075;M
2012;48990;48946;3690;3143;Población;28.929185;M
2012;48990;48946;3691;3143;Población;41.2976925;M
2012;48991;48952;3689;3143;Población;401.9271325;M
2012;48991;48952;3690;3143;Población;394.3845825;M
2012;48991;48952;3691;3143;Población;796.311715;M
2012;48991;48940;3689;3143;Población;86.5499175;M
2012;48991;48940;3690;3143;Población;69.3621675;M
2012;48991;48940;3691;3143;Población;155.912085;M
2012;48991;48936;3689;3143;Población;61.5391425;M
2012;48991;48936;3690;3143;Población;45.353445;M
2012;48991;48936;3691;3143;Población;106.8925875;M
2012;48991;48939;3689;3143;Población;25.010775;M
2012;48991;48939;3690;3143;Población;24.0087225;M
2012;48991;48939;3691;3143;Población;49.0194975;M
2012;48991;48946;3689;3143;Población;315.377215;M
2012;48991;48946;3690;3143;Población;325.022415;M
2012;48991;48946;3691;3143;Población;640.39963;M
2012;48994;48952;3689;3143;Población;41.120305;M
2012;48994;48952;3690;3143;Población;46.8804425;M
2012;48994;48952;3691;3143;Población;88.0007475;M
2012;48994;48940;3689;3143;Población;17.049395;M
2012;48994;48940;3690;3143;Población;14.3446875;M
2012;48994;48940;3691;3143;Población;31.3940825;M
2012;48994;48936;3689;3143;Población;9.19462;M
2012;48994;48936;3690;3143;Población;9.535285;M
2012;48994;48936;3691;3143;Población;18.729905;M
2012;48994;48939;3689;3143;Población;7.854775;M
2012;48994;48939;3690;3143;Población;4.8094025;M
2012;48994;48939;3691;3143;Población;12.6641775;M
2012;48994;48946;3689;3143;Población;22.6068925;M
2012;48994;48946;3690;3143;Población;29.4381725;M
2012;48994;48946;3691;3143;Población;52.045065;M
2012;49000;48952;3689;3143;Población;2400.0972225;M
2012;49000;48952;3690;3143;Población;2214.862845;M
2012;49000;48952;3691;3143;Población;4614.9600675;M
2012;49000;48940;3689;3143;Población;1358.3547575;M
2012;49000;48940;3690;3143;Población;1017.45618;M
2012;49000;48940;3691;3143;Población;2375.8109375;M
2012;49000;48936;3689;3143;Población;931.50079;M
2012;49000;48936;3690;3143;Población;650.3778575;M
2012;49000;48936;3691;3143;Población;1581.8786475;M
2012;49000;48939;3689;3143;Población;426.8539675;M
2012;49000;48939;3690;3143;Población;367.0783225;M
2012;49000;48939;3691;3143;Población;793.93229;M
2012;49000;48946;3689;3143;Población;440.720815;M
2012;49000;48946;3690;3143;Población;636.799135;M
2012;49000;48946;3691;3143;Población;1077.51995;M
2012;48995;48952;3689;3143;Población;370.43686;M
2012;48995;48952;3690;3143;Población;349.3982675;M
2012;48995;48952;3691;3143;Población;719.8351275;M
2012;48995;48940;3689;3143;Población;199.522465;M
2012;48995;48940;3690;3143;Población;152.040655;M
2012;48995;48940;3691;3143;Población;351.56312;M
2012;48995;48936;3689;3143;Población;155.0365625;M
2012;48995;48936;3690;3143;Población;105.2750625;M
2012;48995;48936;3691;3143;Población;260.311625;M
2012;48995;48939;3689;3143;Población;44.4859025;M
2012;48995;48939;3690;3143;Población;46.7655925;M
2012;48995;48939;3691;3143;Población;91.251495;M
2012;48995;48946;3689;3143;Población;7.280685;M
2012;48995;48946;3690;3143;Población;56.02622;M
2012;48995;48946;3691;3143;Población;63.306905;M
2012;48996;48952;3689;3143;Población;331.23117;M
2012;48996;48952;3690;3143;Población;329.66947;M
2012;48996;48952;3691;3143;Población;660.90064;M
2012;48996;48940;3689;3143;Población;177.0203;M
2012;48996;48940;3690;3143;Población;145.22943;M
2012;48996;48940;3691;3143;Población;322.24973;M
2012;48996;48936;3689;3143;Población;123.58218;M
2012;48996;48936;3690;3143;Población;89.92102;M
2012;48996;48936;3691;3143;Población;213.5032;M
2012;48996;48939;3689;3143;Población;53.43812;M
2012;48996;48939;3690;3143;Población;55.30841;M
2012;48996;48939;3691;3143;Población;108.74653;M
2012;48996;48946;3689;3143;Población;9.7135;M
2012;48996;48946;3690;3143;Población;40.5373975;M
2012;48996;48946;3691;3143;Población;50.2508975;M
2012;48997;48952;3689;3143;Población;787.75265;M
2012;48997;48952;3690;3143;Población;750.88434;M
2012;48997;48952;3691;3143;Población;1538.63699;M
2012;48997;48940;3689;3143;Población;409.953355;M
2012;48997;48940;3690;3143;Población;321.8786225;M
2012;48997;48940;3691;3143;Población;731.8319775;M
2012;48997;48936;3689;3143;Población;292.588045;M
2012;48997;48936;3690;3143;Población;203.4806875;M
2012;48997;48936;3691;3143;Población;496.0687325;M
2012;48997;48939;3689;3143;Población;117.36531;M
2012;48997;48939;3690;3143;Población;118.397935;M
2012;48997;48939;3691;3143;Población;235.763245;M
2012;48997;48946;3689;3143;Población;84.908725;M
2012;48997;48946;3690;3143;Población;153.6322225;M
2012;48997;48946;3691;3143;Población;238.5409475;M
2012;48998;48952;3689;3143;Población;444.6152325;M
2012;48998;48952;3690;3143;Población;406.23206;M
2012;48998;48952;3691;3143;Población;850.8472925;M
2012;48998;48940;3689;3143;Población;289.772265;M
2012;48998;48940;3690;3143;Población;217.273905;M
2012;48998;48940;3691;3143;Población;507.04617;M
2012;48998;48936;3689;3143;Población;180.81843;M
2012;48998;48936;3690;3143;Población;133.779055;M
2012;48998;48936;3691;3143;Población;314.597485;M
2012;48998;48939;3689;3143;Población;108.953835;M
2012;48998;48939;3690;3143;Población;83.49485;M
2012;48998;48939;3691;3143;Población;192.448685;M
2012;48998;48946;3689;3143;Población;154.8429675;M
2012;48998;48946;3690;3143;Población;188.958155;M
2012;48998;48946;3691;3143;Población;343.8011225;M
2012;48999;48952;3689;3143;Población;466.06131;M
2012;48999;48952;3690;3143;Población;378.6787075;M
2012;48999;48952;3691;3143;Población;844.7400175;M
2012;48999;48940;3689;3143;Población;282.0863725;M
2012;48999;48940;3690;3143;Población;181.0335675;M
2012;48999;48940;3691;3143;Población;463.11994;M
2012;48999;48936;3689;3143;Población;179.4755725;M
2012;48999;48936;3690;3143;Población;117.9220325;M
2012;48999;48936;3691;3143;Población;297.397605;M
2012;48999;48939;3689;3143;Población;102.6108;M
2012;48999;48939;3690;3143;Población;63.111535;M
2012;48999;48939;3691;3143;Población;165.722335;M
2012;48999;48946;3689;3143;Población;183.9749375;M
2012;48999;48946;3690;3143;Población;197.64514;M
2012;48999;48946;3691;3143;Población;381.6200775;M
2012;49006;48952;3689;3143;Población;288.016125;M
2012;49006;48952;3690;3143;Población;307.955755;M
2012;49006;48952;3691;3143;Población;595.97188;M
2012;49006;48940;3689;3143;Población;149.6540225;M
2012;49006;48940;3690;3143;Población;128.071595;M
2012;49006;48940;3691;3143;Población;277.7256175;M
2012;49006;48936;3689;3143;Población;89.1045125;M
2012;49006;48936;3690;3143;Población;71.157885;M
2012;49006;48936;3691;3143;Población;160.2623975;M
2012;49006;48939;3689;3143;Población;60.54951;M
2012;49006;48939;3690;3143;Población;56.91371;M
2012;49006;48939;3691;3143;Población;117.46322;M
2012;49006;48946;3689;3143;Población;77.7154775;M
2012;49006;48946;3690;3143;Población;114.77503;M
2012;49006;48946;3691;3143;Población;192.4905075;M
2012;49001;48952;3689;3143;Población;24.5205375;M
2012;49001;48952;3690;3143;Población;22.8392;M
2012;49001;48952;3691;3143;Población;47.3597375;M
2012;49001;48940;3689;3143;Población;14.758845;M
2012;49001;48940;3690;3143;Población;12.0794025;M
2012;49001;48940;3691;3143;Población;26.8382475;M
2012;49001;48936;3689;3143;Población;9.6029775;M
2012;49001;48936;3690;3143;Población;8.9528875;M
2012;49001;48936;3691;3143;Población;18.555865;M
2012;49001;48939;3689;3143;Población;5.1558675;M
2012;49001;48939;3690;3143;Población;3.126515;M
2012;49001;48939;3691;3143;Población;8.2823825;M
2012;49001;48946;3689;3143;Población;2.7411775;M
2012;49001;48946;3690;3143;Población;4.97757;M
2012;49001;48946;3691;3143;Población;7.7187475;M
2012;49002;48952;3689;3143;Población;18.69319;M
2012;49002;48952;3690;3143;Población;19.437595;M
2012;49002;48952;3691;3143;Población;38.130785;M
2012;49002;48940;3689;3143;Población;12.0481025;M
2012;49002;48940;3690;3143;Población;10.68986;M
2012;49002;48940;3691;3143;Población;22.7379625;M
2012;49002;48936;3689;3143;Población;6.455965;M
2012;49002;48936;3690;3143;Población;7.1646575;M
2012;49002;48936;3691;3143;Población;13.6206225;M
2012;49002;48939;3689;3143;Población;5.5921375;M
2012;49002;48939;3690;3143;Población;3.5252025;M
2012;49002;48939;3691;3143;Población;9.11734;M
2012;49002;48946;3689;3143;Población;0.9985625;M
2012;49002;48946;3690;3143;Población;3.7718175;M
2012;49002;48946;3691;3143;Población;4.77038;M
2012;49003;48952;3689;3143;Población;62.7344625;M
2012;49003;48952;3690;3143;Población;67.927535;M
2012;49003;48952;3691;3143;Población;130.6619975;M
2012;49003;48940;3689;3143;Población;29.82966;M
2012;49003;48940;3690;3143;Población;25.50352;M
2012;49003;48940;3691;3143;Población;55.33318;M
2012;49003;48936;3689;3143;Población;18.9374175;M
2012;49003;48936;3690;3143;Población;12.75066;M
2012;49003;48936;3691;3143;Población;31.6880775;M
2012;49003;48939;3689;3143;Población;10.8922425;M
2012;49003;48939;3690;3143;Población;12.75286;M
2012;49003;48939;3691;3143;Población;23.6451025;M
2012;49003;48946;3689;3143;Población;14.60157;M
2012;49003;48946;3690;3143;Población;23.0941875;M
2012;49003;48946;3691;3143;Población;37.6957575;M
2012;49004;48952;3689;3143;Población;66.8434;M
2012;49004;48952;3690;3143;Población;77.3233075;M
2012;49004;48952;3691;3143;Población;144.1667075;M
2012;49004;48940;3689;3143;Población;37.92524;M
2012;49004;48940;3690;3143;Población;34.7746175;M
2012;49004;48940;3691;3143;Población;72.6998575;M
2012;49004;48936;3689;3143;Población;22.417025;M
2012;49004;48936;3690;3143;Población;14.50267;M
2012;49004;48936;3691;3143;Población;36.919695;M
2012;49004;48939;3689;3143;Población;15.508215;M
2012;49004;48939;3690;3143;Población;20.2719475;M
2012;49004;48939;3691;3143;Población;35.7801625;M
2012;49004;48946;3689;3143;Población;20.2900275;M
2012;49004;48946;3690;3143;Población;32.296685;M
2012;49004;48946;3691;3143;Población;52.5867125;M
2012;49005;48952;3689;3143;Población;115.224535;M
2012;49005;48952;3690;3143;Población;120.4281175;M
2012;49005;48952;3691;3143;Población;235.6526525;M
2012;49005;48940;3689;3143;Población;55.092175;M
2012;49005;48940;3690;3143;Población;45.024195;M
2012;49005;48940;3691;3143;Población;100.11637;M
2012;49005;48936;3689;3143;Población;31.6911275;M
2012;49005;48936;3690;3143;Población;27.78701;M
2012;49005;48936;3691;3143;Población;59.4781375;M
2012;49005;48939;3689;3143;Población;23.4010475;M
2012;49005;48939;3690;3143;Población;17.237185;M
2012;49005;48939;3691;3143;Población;40.6382325;M
2012;49005;48946;3689;3143;Población;39.08414;M
2012;49005;48946;3690;3143;Población;50.63477;M
2012;49005;48946;3691;3143;Población;89.71891;M
2012;49007;48952;3689;3143;Población;4123.8375675;M
2012;49007;48952;3690;3143;Población;4203.963145;M
2012;49007;48952;3691;3143;Población;8327.8007125;M
2012;49007;48940;3689;3143;Población;2226.4133125;M
2012;49007;48940;3690;3143;Población;1818.72111;M
2012;49007;48940;3691;3143;Población;4045.1344225;M
2012;49007;48936;3689;3143;Población;1482.3507925;M
2012;49007;48936;3690;3143;Población;1173.1182375;M
2012;49007;48936;3691;3143;Población;2655.46903;M
2012;49007;48939;3689;3143;Población;744.06252;M
2012;49007;48939;3690;3143;Población;645.6028725;M
2012;49007;48939;3691;3143;Población;1389.6653925;M
2012;49007;48946;3689;3143;Población;1137.894325;M
2012;49007;48946;3690;3143;Población;1668.8631425;M
2012;49007;48946;3691;3143;Población;2806.7574675;M
2013;48981;48952;3689;3143;Población;325.63053;M
2013;48981;48952;3690;3143;Población;360.175685;M
2013;48981;48952;3691;3143;Población;685.806215;M
2013;48981;48940;3689;3143;Población;198.090165;M
2013;48981;48940;3690;3143;Población;93.275325;M
2013;48981;48940;3691;3143;Población;291.36549;M
2013;48981;48936;3689;3143;Población;132.94331;M
2013;48981;48936;3690;3143;Población;66.1827125;M
2013;48981;48936;3691;3143;Población;199.1260225;M
2013;48981;48939;3689;3143;Población;65.146855;M
2013;48981;48939;3690;3143;Población;27.0926125;M
2013;48981;48939;3691;3143;Población;92.2394675;M
2013;48981;48946;3689;3143;Población;127.540365;M
2013;48981;48946;3690;3143;Población;266.90036;M
2013;48981;48946;3691;3143;Población;394.440725;M
2013;48978;48952;3689;3143;Población;23.529685;M
2013;48978;48952;3690;3143;Población;16.1562475;M
2013;48978;48952;3691;3143;Población;39.6859325;M
2013;48978;48940;3689;3143;Población;20.78985;M
2013;48978;48940;3690;3143;Población;14.281655;M
2013;48978;48940;3691;3143;Población;35.071505;M
2013;48978;48936;3689;3143;Población;13.7444025;M
2013;48978;48936;3690;3143;Población;10.53816;M
2013;48978;48936;3691;3143;Población;24.2825625;M
2013;48978;48939;3689;3143;Población;7.0454475;M
2013;48978;48939;3690;3143;Población;3.743495;M
2013;48978;48939;3691;3143;Población;10.7889425;M
2013;48978;48946;3689;3143;Población;2.739835;M
2013;48978;48946;3690;3143;Población;1.8745925;M
2013;48978;48946;3691;3143;Población;4.6144275;M
2013;48979;48952;3689;3143;Población;217.46185;M
2013;48979;48952;3690;3143;Población;113.6925825;M
2013;48979;48952;3691;3143;Población;331.1544325;M
2013;48979;48940;3689;3143;Población;176.6900575;M
2013;48979;48940;3690;3143;Población;78.25153;M
2013;48979;48940;3691;3143;Población;254.9415875;M
2013;48979;48936;3689;3143;Población;118.58865;M
2013;48979;48936;3690;3143;Población;54.9024125;M
2013;48979;48936;3691;3143;Población;173.4910625;M
2013;48979;48939;3689;3143;Población;58.1014075;M
2013;48979;48939;3690;3143;Población;23.3491175;M
2013;48979;48939;3691;3143;Población;81.450525;M
2013;48979;48946;3689;3143;Población;40.7717925;M
2013;48979;48946;3690;3143;Población;35.4410525;M
2013;48979;48946;3691;3143;Población;76.212845;M
2013;48980;48952;3689;3143;Población;84.638995;M
2013;48980;48952;3690;3143;Población;230.326855;M
2013;48980;48952;3691;3143;Población;314.96585;M
2013;48980;48940;3689;3143;Población;0.6102575;M
2013;48980;48940;3690;3143;Población;0.74214;M
2013;48980;48940;3691;3143;Población;1.3523975;M
2013;48980;48936;3689;3143;Población;0.6102575;M
2013;48980;48936;3690;3143;Población;0.74214;M
2013;48980;48936;3691;3143;Población;1.3523975;M
2013;48980;48939;3689;3143;Población;;M
2013;48980;48939;3690;3143;Población;;M
2013;48980;48939;3691;3143;Población;;M
2013;48980;48946;3689;3143;Población;84.0287375;M
2013;48980;48946;3690;3143;Población;229.584715;M
2013;48980;48946;3691;3143;Población;313.6134525;M
2013;48983;48952;3689;3143;Población;143.362275;M
2013;48983;48952;3690;3143;Población;153.5356075;M
2013;48983;48952;3691;3143;Población;296.8978825;M
2013;48983;48940;3689;3143;Población;78.7392725;M
2013;48983;48940;3690;3143;Población;56.8807875;M
2013;48983;48940;3691;3143;Población;135.62006;M
2013;48983;48936;3689;3143;Población;40.83998;M
2013;48983;48936;3690;3143;Población;33.947275;M
2013;48983;48936;3691;3143;Población;74.787255;M
2013;48983;48939;3689;3143;Población;37.8992925;M
2013;48983;48939;3690;3143;Población;22.9335125;M
2013;48983;48939;3691;3143;Población;60.832805;M
2013;48983;48946;3689;3143;Población;59.4252175;M
2013;48983;48946;3690;3143;Población;93.6509275;M
2013;48983;48946;3691;3143;Población;153.076145;M
2013;48989;48952;3689;3143;Población;356.19284;M
2013;48989;48952;3690;3143;Población;523.6274575;M
2013;48989;48952;3691;3143;Población;879.8202975;M
2013;48989;48940;3689;3143;Población;168.584965;M
2013;48989;48940;3690;3143;Población;250.3140075;M
2013;48989;48940;3691;3143;Población;418.8989725;M
2013;48989;48936;3689;3143;Población;81.7013975;M
2013;48989;48936;3690;3143;Población;145.4256075;M
2013;48989;48936;3691;3143;Población;227.127005;M
2013;48989;48939;3689;3143;Población;86.8835675;M
2013;48989;48939;3690;3143;Población;104.8884;M
2013;48989;48939;3691;3143;Población;191.7719675;M
2013;48989;48946;3689;3143;Población;98.9915375;M
2013;48989;48946;3690;3143;Población;189.5815825;M
2013;48989;48946;3691;3143;Población;288.57312;M
2013;48984;48952;3689;3143;Población;10.65602;M
2013;48984;48952;3690;3143;Población;21.365855;M
2013;48984;48952;3691;3143;Población;32.021875;M
2013;48984;48940;3689;3143;Población;1.766135;M
2013;48984;48940;3690;3143;Población;9.7353775;M
2013;48984;48940;3691;3143;Población;11.5015125;M
2013;48984;48936;3689;3143;Población;0.801175;M
2013;48984;48936;3690;3143;Población;5.1506925;M
2013;48984;48936;3691;3143;Población;5.9518675;M
2013;48984;48939;3689;3143;Población;0.96496;M
2013;48984;48939;3690;3143;Población;4.584685;M
2013;48984;48939;3691;3143;Población;5.549645;M
2013;48984;48946;3689;3143;Población;0.570515;M
2013;48984;48946;3690;3143;Población;2.3473;M
2013;48984;48946;3691;3143;Población;2.917815;M
2013;48985;48952;3689;3143;Población;18.0054275;M
2013;48985;48952;3690;3143;Población;33.42452;M
2013;48985;48952;3691;3143;Población;51.4299475;M
2013;48985;48940;3689;3143;Población;1.4311175;M
2013;48985;48940;3690;3143;Población;16.5040775;M
2013;48985;48940;3691;3143;Población;17.935195;M
2013;48985;48936;3689;3143;Población;0.9865175;M
2013;48985;48936;3690;3143;Población;8.937775;M
2013;48985;48936;3691;3143;Población;9.9242925;M
2013;48985;48939;3689;3143;Población;0.4446;M
2013;48985;48939;3690;3143;Población;7.5663025;M
2013;48985;48939;3691;3143;Población;8.0109025;M
2013;48985;48946;3689;3143;Población;2.1869675;M
2013;48985;48946;3690;3143;Población;2.484195;M
2013;48985;48946;3691;3143;Población;4.6711625;M
2013;48986;48952;3689;3143;Población;74.0526625;M
2013;48986;48952;3690;3143;Población;128.2044175;M
2013;48986;48952;3691;3143;Población;202.25708;M
2013;48986;48940;3689;3143;Población;18.40083;M
2013;48986;48940;3690;3143;Población;68.0864975;M
2013;48986;48940;3691;3143;Población;86.4873275;M
2013;48986;48936;3689;3143;Población;10.93293;M
2013;48986;48936;3690;3143;Población;38.10715;M
2013;48986;48936;3691;3143;Población;49.04008;M
2013;48986;48939;3689;3143;Población;7.4679;M
2013;48986;48939;3690;3143;Población;29.9793475;M
2013;48986;48939;3691;3143;Población;37.4472475;M
2013;48986;48946;3689;3143;Población;9.46463;M
2013;48986;48946;3690;3143;Población;16.0742475;M
2013;48986;48946;3691;3143;Población;25.5388775;M
2013;48987;48952;3689;3143;Población;74.4307575;M
2013;48987;48952;3690;3143;Población;109.1341975;M
2013;48987;48952;3691;3143;Población;183.564955;M
2013;48987;48940;3689;3143;Población;37.91563;M
2013;48987;48940;3690;3143;Población;63.4572625;M
2013;48987;48940;3691;3143;Población;101.3728925;M
2013;48987;48936;3689;3143;Población;15.6940875;M
2013;48987;48936;3690;3143;Población;36.9999125;M
2013;48987;48936;3691;3143;Población;52.694;M
2013;48987;48939;3689;3143;Población;22.2215425;M
2013;48987;48939;3690;3143;Población;26.45735;M
2013;48987;48939;3691;3143;Población;48.6788925;M
2013;48987;48946;3689;3143;Población;34.4609025;M
2013;48987;48946;3690;3143;Población;44.7332725;M
2013;48987;48946;3691;3143;Población;79.194175;M
2013;48988;48952;3689;3143;Población;179.0479725;M
2013;48988;48952;3690;3143;Población;231.4984675;M
2013;48988;48952;3691;3143;Población;410.54644;M
2013;48988;48940;3689;3143;Población;109.0712525;M
2013;48988;48940;3690;3143;Población;92.5307925;M
2013;48988;48940;3691;3143;Población;201.602045;M
2013;48988;48936;3689;3143;Población;53.2866875;M
2013;48988;48936;3690;3143;Población;56.2300775;M
2013;48988;48936;3691;3143;Población;109.516765;M
2013;48988;48939;3689;3143;Población;55.784565;M
2013;48988;48939;3690;3143;Población;36.300715;M
2013;48988;48939;3691;3143;Población;92.08528;M
2013;48988;48946;3689;3143;Población;52.3085225;M
2013;48988;48946;3690;3143;Población;123.9425675;M
2013;48988;48946;3691;3143;Población;176.25109;M
2013;48992;48952;3689;3143;Población;617.510805;M
2013;48992;48952;3690;3143;Población;617.432635;M
2013;48992;48952;3691;3143;Población;1234.94344;M
2013;48992;48940;3689;3143;Población;273.345785;M
2013;48992;48940;3690;3143;Población;246.0381575;M
2013;48992;48940;3691;3143;Población;519.3839425;M
2013;48992;48936;3689;3143;Población;201.5884925;M
2013;48992;48936;3690;3143;Población;170.943325;M
2013;48992;48936;3691;3143;Población;372.5318175;M
2013;48992;48939;3689;3143;Población;71.7572925;M
2013;48992;48939;3690;3143;Población;75.0948325;M
2013;48992;48939;3691;3143;Población;146.852125;M
2013;48992;48946;3689;3143;Población;344.16502;M
2013;48992;48946;3690;3143;Población;371.3944775;M
2013;48992;48946;3691;3143;Población;715.5594975;M
2013;48990;48952;3689;3143;Población;198.7982575;M
2013;48990;48952;3690;3143;Población;203.6560025;M
2013;48990;48952;3691;3143;Población;402.45426;M
2013;48990;48940;3689;3143;Población;183.4559225;M
2013;48990;48940;3690;3143;Población;173.30735;M
2013;48990;48940;3691;3143;Población;356.7632725;M
2013;48990;48936;3689;3143;Población;138.7800125;M
2013;48990;48936;3690;3143;Población;123.262995;M
2013;48990;48936;3691;3143;Población;262.0430075;M
2013;48990;48939;3689;3143;Población;44.67591;M
2013;48990;48939;3690;3143;Población;50.044355;M
2013;48990;48939;3691;3143;Población;94.720265;M
2013;48990;48946;3689;3143;Población;15.342335;M
2013;48990;48946;3690;3143;Población;30.3486525;M
2013;48990;48946;3691;3143;Población;45.6909875;M
2013;48991;48952;3689;3143;Población;418.7125475;M
2013;48991;48952;3690;3143;Población;413.7766325;M
2013;48991;48952;3691;3143;Población;832.48918;M
2013;48991;48940;3689;3143;Población;89.8898625;M
2013;48991;48940;3690;3143;Población;72.7308075;M
2013;48991;48940;3691;3143;Población;162.62067;M
2013;48991;48936;3689;3143;Población;62.80848;M
2013;48991;48936;3690;3143;Población;47.68033;M
2013;48991;48936;3691;3143;Población;110.48881;M
2013;48991;48939;3689;3143;Población;27.0813825;M
2013;48991;48939;3690;3143;Población;25.0504775;M
2013;48991;48939;3691;3143;Población;52.13186;M
2013;48991;48946;3689;3143;Población;328.822685;M
2013;48991;48946;3690;3143;Población;341.045825;M
2013;48991;48946;3691;3143;Población;669.86851;M
2013;48994;48952;3689;3143;Población;37.8336475;M
2013;48994;48952;3690;3143;Población;45.609795;M
2013;48994;48952;3691;3143;Población;83.4434425;M
2013;48994;48940;3689;3143;Población;16.62266;M
2013;48994;48940;3690;3143;Población;18.11135;M
2013;48994;48940;3691;3143;Población;34.73401;M
2013;48994;48936;3689;3143;Población;9.4285475;M
2013;48994;48936;3690;3143;Población;11.7151025;M
2013;48994;48936;3691;3143;Población;21.14365;M
2013;48994;48939;3689;3143;Población;7.1941125;M
2013;48994;48939;3690;3143;Población;6.3962475;M
2013;48994;48939;3691;3143;Población;13.59036;M
2013;48994;48946;3689;3143;Población;19.0259975;M
2013;48994;48946;3690;3143;Población;24.51075;M
2013;48994;48946;3691;3143;Población;43.5367475;M
2013;49000;48952;3689;3143;Población;2377.088355;M
2013;49000;48952;3690;3143;Población;2223.06613;M
2013;49000;48952;3691;3143;Población;4600.154485;M
2013;49000;48940;3689;3143;Población;1337.4587;M
2013;49000;48940;3690;3143;Población;1041.5386575;M
2013;49000;48940;3691;3143;Población;2378.9973575;M
2013;49000;48936;3689;3143;Población;895.6928725;M
2013;49000;48936;3690;3143;Población;640.8213975;M
2013;49000;48936;3691;3143;Población;1536.51427;M
2013;49000;48939;3689;3143;Población;441.7658275;M
2013;49000;48939;3690;3143;Población;400.71726;M
2013;49000;48939;3691;3143;Población;842.4830875;M
2013;49000;48946;3689;3143;Población;431.4797025;M
2013;49000;48946;3690;3143;Población;614.1414925;M
2013;49000;48946;3691;3143;Población;1045.621195;M
2013;48995;48952;3689;3143;Población;384.2246725;M
2013;48995;48952;3690;3143;Población;369.3862125;M
2013;48995;48952;3691;3143;Población;753.610885;M
2013;48995;48940;3689;3143;Población;206.655755;M
2013;48995;48940;3690;3143;Población;164.029195;M
2013;48995;48940;3691;3143;Población;370.68495;M
2013;48995;48936;3689;3143;Población;155.934435;M
2013;48995;48936;3690;3143;Población;109.25964;M
2013;48995;48936;3691;3143;Población;265.194075;M
2013;48995;48939;3689;3143;Población;50.72132;M
2013;48995;48939;3690;3143;Población;54.769555;M
2013;48995;48939;3691;3143;Población;105.490875;M
2013;48995;48946;3689;3143;Población;7.4475275;M
2013;48995;48946;3690;3143;Población;49.8405725;M
2013;48995;48946;3691;3143;Población;57.2881;M
2013;48996;48952;3689;3143;Población;319.261765;M
2013;48996;48952;3690;3143;Población;314.9792275;M
2013;48996;48952;3691;3143;Población;634.2409925;M
2013;48996;48940;3689;3143;Población;166.4826875;M
2013;48996;48940;3690;3143;Población;140.4199925;M
2013;48996;48940;3691;3143;Población;306.90268;M
2013;48996;48936;3689;3143;Población;118.230485;M
2013;48996;48936;3690;3143;Población;90.83928;M
2013;48996;48936;3691;3143;Población;209.069765;M
2013;48996;48939;3689;3143;Población;48.2522025;M
2013;48996;48939;3690;3143;Población;49.5807125;M
2013;48996;48939;3691;3143;Población;97.832915;M
2013;48996;48946;3689;3143;Población;9.12249;M
2013;48996;48946;3690;3143;Población;38.344745;M
2013;48996;48946;3691;3143;Población;47.467235;M
2013;48997;48952;3689;3143;Población;776.32412;M
2013;48997;48952;3690;3143;Población;746.53801;M
2013;48997;48952;3691;3143;Población;1522.86213;M
2013;48997;48940;3689;3143;Población;400.231015;M
2013;48997;48940;3690;3143;Población;321.2145125;M
2013;48997;48940;3691;3143;Población;721.4455275;M
2013;48997;48936;3689;3143;Población;286.1887125;M
2013;48997;48936;3690;3143;Población;192.52202;M
2013;48997;48936;3691;3143;Población;478.7107325;M
2013;48997;48939;3689;3143;Población;114.0423025;M
