D_TEMPORAL_0;D_EPA_TIPACTIVIDADHOGAR_0;D_EPA_RELACTIVIDAD_0;D_SEXO_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2010;49015;48952;3690;3143;Población;2121.12237;M
2010;49015;48952;3691;3143;Población;4233.2396;M
2010;49015;48940;3689;3143;Población;1277.3512175;M
2010;49015;48940;3690;3143;Población;963.7439225;M
2010;49015;48940;3691;3143;Población;2241.09514;M
2010;49015;48936;3689;3143;Población;1277.3512175;M
2010;49015;48936;3690;3143;Población;963.7439225;M
2010;49015;48936;3691;3143;Población;2241.09514;M
2010;49015;48939;3689;3143;Población;;M
2010;49015;48939;3690;3143;Población;;M
2010;49015;48939;3691;3143;Población;;M
2010;49015;48946;3689;3143;Población;361.4813225;M
2010;49015;48946;3690;3143;Población;702.7403225;M
2010;49015;48946;3691;3143;Población;1064.221645;M
2010;49016;48952;3689;3143;Población;935.3347075;M
2010;49016;48952;3690;3143;Población;883.207425;M
2010;49016;48952;3691;3143;Población;1818.5421325;M
2010;49016;48940;3689;3143;Población;665.070995;M
2010;49016;48940;3690;3143;Población;564.6870775;M
2010;49016;48940;3691;3143;Población;1229.7580725;M
2010;49016;48936;3689;3143;Población;370.409355;M
2010;49016;48936;3690;3143;Población;262.4304775;M
2010;49016;48936;3691;3143;Población;632.8398325;M
2010;49016;48939;3689;3143;Población;294.66164;M
2010;49016;48939;3690;3143;Población;302.2566;M
2010;49016;48939;3691;3143;Población;596.91824;M
2010;49016;48946;3689;3143;Población;106.519915;M
2010;49016;48946;3690;3143;Población;168.4942675;M
2010;49016;48946;3691;3143;Población;275.0141825;M
2010;49022;48952;3689;3143;Población;508.975855;M
2010;49022;48952;3690;3143;Población;467.5821875;M
2010;49022;48952;3691;3143;Población;976.5580425;M
2010;49022;48940;3689;3143;Población;305.3931675;M
2010;49022;48940;3690;3143;Población;202.7058375;M
2010;49022;48940;3691;3143;Población;508.099005;M
2010;49022;48936;3689;3143;Población;;M
2010;49022;48936;3690;3143;Población;;M
2010;49022;48936;3691;3143;Población;;M
2010;49022;48939;3689;3143;Población;305.3931675;M
2010;49022;48939;3690;3143;Población;202.7058375;M
2010;49022;48939;3691;3143;Población;508.099005;M
2010;49022;48946;3689;3143;Población;106.9734175;M
2010;49022;48946;3690;3143;Población;176.1167875;M
2010;49022;48946;3691;3143;Población;283.090205;M
2010;49018;48952;3689;3143;Población;217.5527875;M
2010;49018;48952;3690;3143;Población;197.59563;M
2010;49018;48952;3691;3143;Población;415.1484175;M
2010;49018;48940;3689;3143;Población;139.885145;M
2010;49018;48940;3690;3143;Población;97.569475;M
2010;49018;48940;3691;3143;Población;237.45462;M
2010;49018;48936;3689;3143;Población;;M
2010;49018;48936;3690;3143;Población;;M
2010;49018;48936;3691;3143;Población;;M
2010;49018;48939;3689;3143;Población;139.885145;M
2010;49018;48939;3690;3143;Población;97.569475;M
2010;49018;48939;3691;3143;Población;237.45462;M
2010;49018;48946;3689;3143;Población;21.192525;M
2010;49018;48946;3690;3143;Población;51.455295;M
2010;49018;48946;3691;3143;Población;72.64782;M
2010;49019;48952;3689;3143;Población;96.3932825;M
2010;49019;48952;3690;3143;Población;88.55128;M
2010;49019;48952;3691;3143;Población;184.9445625;M
2010;49019;48940;3689;3143;Población;52.3545475;M
2010;49019;48940;3690;3143;Población;26.0327775;M
2010;49019;48940;3691;3143;Población;78.387325;M
2010;49019;48936;3689;3143;Población;;M
2010;49019;48936;3690;3143;Población;;M
2010;49019;48936;3691;3143;Población;;M
2010;49019;48939;3689;3143;Población;52.3545475;M
2010;49019;48939;3690;3143;Población;26.0327775;M
2010;49019;48939;3691;3143;Población;78.387325;M
2010;49019;48946;3689;3143;Población;32.4201625;M
2010;49019;48946;3690;3143;Población;51.662385;M
2010;49019;48946;3691;3143;Población;84.0825475;M
2010;49020;48952;3689;3143;Población;102.35422;M
2010;49020;48952;3690;3143;Población;99.7132775;M
2010;49020;48952;3691;3143;Población;202.0674975;M
2010;49020;48940;3689;3143;Población;49.647165;M
2010;49020;48940;3690;3143;Población;35.388005;M
2010;49020;48940;3691;3143;Población;85.03517;M
2010;49020;48936;3689;3143;Población;;M
2010;49020;48936;3690;3143;Población;;M
2010;49020;48936;3691;3143;Población;;M
2010;49020;48939;3689;3143;Población;49.647165;M
2010;49020;48939;3690;3143;Población;35.388005;M
2010;49020;48939;3691;3143;Población;85.03517;M
2010;49020;48946;3689;3143;Población;44.7024;M
2010;49020;48946;3690;3143;Población;54.71872;M
2010;49020;48946;3691;3143;Población;99.42112;M
2010;49021;48952;3689;3143;Población;92.675565;M
2010;49021;48952;3690;3143;Población;81.722;M
2010;49021;48952;3691;3143;Población;174.397565;M
2010;49021;48940;3689;3143;Población;63.50631;M
2010;49021;48940;3690;3143;Población;43.71558;M
2010;49021;48940;3691;3143;Población;107.22189;M
2010;49021;48936;3689;3143;Población;;M
2010;49021;48936;3690;3143;Población;;M
2010;49021;48936;3691;3143;Población;;M
2010;49021;48939;3689;3143;Población;63.50631;M
2010;49021;48939;3690;3143;Población;43.71558;M
2010;49021;48939;3691;3143;Población;107.22189;M
2010;49021;48946;3689;3143;Población;8.65833;M
2010;49021;48946;3690;3143;Población;18.2803875;M
2010;49021;48946;3691;3143;Población;26.9387175;M
2010;49023;48952;3689;3143;Población;4089.1078975;M
2010;49023;48952;3690;3143;Población;4160.744875;M
2010;49023;48952;3691;3143;Población;8249.8527725;M
2010;49023;48940;3689;3143;Población;2247.81538;M
2010;49023;48940;3690;3143;Población;1731.1368375;M
2010;49023;48940;3691;3143;Población;3978.9522175;M
2010;49023;48936;3689;3143;Población;1647.7605725;M
2010;49023;48936;3690;3143;Población;1226.1744;M
2010;49023;48936;3691;3143;Población;2873.9349725;M
2010;49023;48939;3689;3143;Población;600.0548075;M
2010;49023;48939;3690;3143;Población;504.9624375;M
2010;49023;48939;3691;3143;Población;1105.017245;M
2010;49023;48946;3689;3143;Población;1089.1714475;M
2010;49023;48946;3690;3143;Población;1720.6183125;M
2010;49023;48946;3691;3143;Población;2809.78976;M
2011;49014;48952;3689;3143;Población;549.399345;M
2011;49014;48952;3690;3143;Población;703.126;M
2011;49014;48952;3691;3143;Población;1252.525345;M
2011;49014;48940;3689;3143;Población;;M
2011;49014;48940;3690;3143;Población;;M
2011;49014;48940;3691;3143;Población;;M
2011;49014;48936;3689;3143;Población;;M
2011;49014;48936;3690;3143;Población;;M
2011;49014;48936;3691;3143;Población;;M
2011;49014;48939;3689;3143;Población;;M
2011;49014;48939;3690;3143;Población;;M
2011;49014;48939;3691;3143;Población;;M
2011;49014;48946;3689;3143;Población;530.40256;M
2011;49014;48946;3690;3143;Población;684.4348525;M
2011;49014;48946;3691;3143;Población;1214.8374125;M
2011;49010;48952;3689;3143;Población;28.81382;M
2011;49010;48952;3690;3143;Población;38.524945;M
2011;49010;48952;3691;3143;Población;67.338765;M
2011;49010;48940;3689;3143;Población;;M
2011;49010;48940;3690;3143;Población;;M
2011;49010;48940;3691;3143;Población;;M
2011;49010;48936;3689;3143;Población;;M
2011;49010;48936;3690;3143;Población;;M
2011;49010;48936;3691;3143;Población;;M
2011;49010;48939;3689;3143;Población;;M
2011;49010;48939;3690;3143;Población;;M
2011;49010;48939;3691;3143;Población;;M
2011;49010;48946;3689;3143;Población;24.6608825;M
2011;49010;48946;3690;3143;Población;33.9330875;M
2011;49010;48946;3691;3143;Población;58.59397;M
2011;49011;48952;3689;3143;Población;24.6667175;M
2011;49011;48952;3690;3143;Población;22.6114625;M
2011;49011;48952;3691;3143;Población;47.27818;M
2011;49011;48940;3689;3143;Población;;M
2011;49011;48940;3690;3143;Población;;M
2011;49011;48940;3691;3143;Población;;M
2011;49011;48936;3689;3143;Población;;M
2011;49011;48936;3690;3143;Población;;M
2011;49011;48936;3691;3143;Población;;M
2011;49011;48939;3689;3143;Población;;M
2011;49011;48939;3690;3143;Población;;M
2011;49011;48939;3691;3143;Población;;M
2011;49011;48946;3689;3143;Población;20.4513125;M
2011;49011;48946;3690;3143;Población;18.14598;M
2011;49011;48946;3691;3143;Población;38.5972925;M
2011;49012;48952;3689;3143;Población;31.73897;M
2011;49012;48952;3690;3143;Población;33.438025;M
2011;49012;48952;3691;3143;Población;65.176995;M
2011;49012;48940;3689;3143;Población;;M
2011;49012;48940;3690;3143;Población;;M
2011;49012;48940;3691;3143;Población;;M
2011;49012;48936;3689;3143;Población;;M
2011;49012;48936;3690;3143;Población;;M
2011;49012;48936;3691;3143;Población;;M
2011;49012;48939;3689;3143;Población;;M
2011;49012;48939;3690;3143;Población;;M
2011;49012;48939;3691;3143;Población;;M
2011;49012;48946;3689;3143;Población;29.8804875;M
2011;49012;48946;3690;3143;Población;31.77187;M
2011;49012;48946;3691;3143;Población;61.6523575;M
2011;49013;48952;3689;3143;Población;464.1798375;M
2011;49013;48952;3690;3143;Población;608.5515675;M
2011;49013;48952;3691;3143;Población;1072.731405;M
2011;49013;48940;3689;3143;Población;;M
2011;49013;48940;3690;3143;Población;;M
2011;49013;48940;3691;3143;Población;;M
2011;49013;48936;3689;3143;Población;;M
2011;49013;48936;3690;3143;Población;;M
2011;49013;48936;3691;3143;Población;;M
2011;49013;48939;3689;3143;Población;;M
2011;49013;48939;3690;3143;Población;;M
2011;49013;48939;3691;3143;Población;;M
2011;49013;48946;3689;3143;Población;455.4098775;M
2011;49013;48946;3690;3143;Población;600.583915;M
2011;49013;48946;3691;3143;Población;1055.9937925;M
2011;49017;48952;3689;3143;Población;2987.6962975;M
2011;49017;48952;3690;3143;Población;2930.7147125;M
2011;49017;48952;3691;3143;Población;5918.41101;M
2011;49017;48940;3689;3143;Población;1901.68151;M
2011;49017;48940;3690;3143;Población;1516.766495;M
2011;49017;48940;3691;3143;Población;3418.448005;M
2011;49017;48936;3689;3143;Población;1602.33864;M
2011;49017;48936;3690;3143;Población;1195.58897;M
2011;49017;48936;3691;3143;Población;2797.92761;M
2011;49017;48939;3689;3143;Población;299.34287;M
2011;49017;48939;3690;3143;Población;321.177525;M
2011;49017;48939;3691;3143;Población;620.520395;M
2011;49017;48946;3689;3143;Población;458.0924875;M
2011;49017;48946;3690;3143;Población;830.73421;M
2011;49017;48946;3691;3143;Población;1288.8266975;M
2011;49015;48952;3689;3143;Población;2033.5703475;M
2011;49015;48952;3690;3143;Población;2012.0051825;M
2011;49015;48952;3691;3143;Población;4045.57553;M
2011;49015;48940;3689;3143;Población;1234.9610425;M
2011;49015;48940;3690;3143;Población;919.68494;M
2011;49015;48940;3691;3143;Población;2154.6459825;M
2011;49015;48936;3689;3143;Población;1234.9610425;M
2011;49015;48936;3690;3143;Población;919.68494;M
2011;49015;48936;3691;3143;Población;2154.6459825;M
2011;49015;48939;3689;3143;Población;;M
2011;49015;48939;3690;3143;Población;;M
2011;49015;48939;3691;3143;Población;;M
2011;49015;48946;3689;3143;Población;342.460465;M
2011;49015;48946;3690;3143;Población;666.737155;M
2011;49015;48946;3691;3143;Población;1009.19762;M
2011;49016;48952;3689;3143;Población;954.12595;M
2011;49016;48952;3690;3143;Población;918.70953;M
2011;49016;48952;3691;3143;Población;1872.83548;M
2011;49016;48940;3689;3143;Población;666.7204675;M
2011;49016;48940;3690;3143;Población;597.081555;M
2011;49016;48940;3691;3143;Población;1263.8020225;M
2011;49016;48936;3689;3143;Población;367.3775975;M
2011;49016;48936;3690;3143;Población;275.90403;M
2011;49016;48936;3691;3143;Población;643.2816275;M
2011;49016;48939;3689;3143;Población;299.34287;M
2011;49016;48939;3690;3143;Población;321.177525;M
2011;49016;48939;3691;3143;Población;620.520395;M
2011;49016;48946;3689;3143;Población;115.6320225;M
2011;49016;48946;3690;3143;Población;163.997055;M
2011;49016;48946;3691;3143;Población;279.6290775;M
2011;49022;48952;3689;3143;Población;575.3012125;M
2011;49022;48952;3690;3143;Población;552.7167225;M
2011;49022;48952;3691;3143;Población;1128.017935;M
2011;49022;48940;3689;3143;Población;345.24571;M
2011;49022;48940;3690;3143;Población;240.74258;M
2011;49022;48940;3691;3143;Población;585.98829;M
2011;49022;48936;3689;3143;Población;;M
2011;49022;48936;3690;3143;Población;;M
2011;49022;48936;3691;3143;Población;;M
2011;49022;48939;3689;3143;Población;345.24571;M
2011;49022;48939;3690;3143;Población;240.74258;M
2011;49022;48939;3691;3143;Población;585.98829;M
2011;49022;48946;3689;3143;Población;120.0741525;M
2011;49022;48946;3690;3143;Población;200.353905;M
2011;49022;48946;3691;3143;Población;320.4280575;M
2011;49018;48952;3689;3143;Población;234.1957625;M
2011;49018;48952;3690;3143;Población;223.8830175;M
2011;49018;48952;3691;3143;Población;458.07878;M
2011;49018;48940;3689;3143;Población;155.294085;M
2011;49018;48940;3690;3143;Población;103.559175;M
2011;49018;48940;3691;3143;Población;258.85326;M
2011;49018;48936;3689;3143;Población;;M
2011;49018;48936;3690;3143;Población;;M
2011;49018;48936;3691;3143;Población;;M
2011;49018;48939;3689;3143;Población;155.294085;M
2011;49018;48939;3690;3143;Población;103.559175;M
2011;49018;48939;3691;3143;Población;258.85326;M
2011;49018;48946;3689;3143;Población;20.920685;M
2011;49018;48946;3690;3143;Población;60.30559;M
2011;49018;48946;3691;3143;Población;81.226275;M
2011;49019;48952;3689;3143;Población;97.745775;M
2011;49019;48952;3690;3143;Población;96.3712625;M
2011;49019;48952;3691;3143;Población;194.1170375;M
2011;49019;48940;3689;3143;Población;51.0591575;M
2011;49019;48940;3690;3143;Población;32.309255;M
2011;49019;48940;3691;3143;Población;83.3684125;M
2011;49019;48936;3689;3143;Población;;M
2011;49019;48936;3690;3143;Población;;M
2011;49019;48936;3691;3143;Población;;M
2011;49019;48939;3689;3143;Población;51.0591575;M
2011;49019;48939;3690;3143;Población;32.309255;M
2011;49019;48939;3691;3143;Población;83.3684125;M
2011;49019;48946;3689;3143;Población;33.984655;M
2011;49019;48946;3690;3143;Población;52.2178475;M
2011;49019;48946;3691;3143;Población;86.2025025;M
2011;49020;48952;3689;3143;Población;128.2695625;M
2011;49020;48952;3690;3143;Población;123.014675;M
2011;49020;48952;3691;3143;Población;251.2842375;M
2011;49020;48940;3689;3143;Población;62.26937;M
2011;49020;48940;3690;3143;Población;44.43732;M
2011;49020;48940;3691;3143;Población;106.70669;M
2011;49020;48936;3689;3143;Población;;M
2011;49020;48936;3690;3143;Población;;M
2011;49020;48936;3691;3143;Población;;M
2011;49020;48939;3689;3143;Población;62.26937;M
2011;49020;48939;3690;3143;Población;44.43732;M
2011;49020;48939;3691;3143;Población;106.70669;M
2011;49020;48946;3689;3143;Población;53.7646825;M
2011;49020;48946;3690;3143;Población;65.2207325;M
2011;49020;48946;3691;3143;Población;118.985415;M
2011;49021;48952;3689;3143;Población;115.0901125;M
2011;49021;48952;3690;3143;Población;109.4477675;M
2011;49021;48952;3691;3143;Población;224.53788;M
2011;49021;48940;3689;3143;Población;76.6230975;M
2011;49021;48940;3690;3143;Población;60.43683;M
2011;49021;48940;3691;3143;Población;137.0599275;M
2011;49021;48936;3689;3143;Población;;M
2011;49021;48936;3690;3143;Población;;M
2011;49021;48936;3691;3143;Población;;M
2011;49021;48939;3689;3143;Población;76.6230975;M
2011;49021;48939;3690;3143;Población;60.43683;M
2011;49021;48939;3691;3143;Población;137.0599275;M
2011;49021;48946;3689;3143;Población;11.40413;M
2011;49021;48946;3690;3143;Población;22.609735;M
2011;49021;48946;3691;3143;Población;34.013865;M
2011;49023;48952;3689;3143;Población;4112.396855;M
2011;49023;48952;3690;3143;Población;4186.557435;M
2011;49023;48952;3691;3143;Población;8298.95429;M
2011;49023;48940;3689;3143;Población;2246.92722;M
2011;49023;48940;3690;3143;Población;1757.509075;M
2011;49023;48940;3691;3143;Población;4004.436295;M
2011;49023;48936;3689;3143;Población;1602.33864;M
2011;49023;48936;3690;3143;Población;1195.58897;M
2011;49023;48936;3691;3143;Población;2797.92761;M
2011;49023;48939;3689;3143;Población;644.58858;M
2011;49023;48939;3690;3143;Población;561.920105;M
2011;49023;48939;3691;3143;Población;1206.508685;M
2011;49023;48946;3689;3143;Población;1108.5692;M
2011;49023;48946;3690;3143;Población;1715.5229675;M
2011;49023;48946;3691;3143;Población;2824.0921675;M
2012;49014;48952;3689;3143;Población;567.34528;M
2012;49014;48952;3690;3143;Población;719.6987875;M
2012;49014;48952;3691;3143;Población;1287.0440675;M
2012;49014;48940;3689;3143;Población;;M
2012;49014;48940;3690;3143;Población;;M
2012;49014;48940;3691;3143;Población;;M
2012;49014;48936;3689;3143;Población;;M
2012;49014;48936;3690;3143;Población;;M
2012;49014;48936;3691;3143;Población;;M
2012;49014;48939;3689;3143;Población;;M
2012;49014;48939;3690;3143;Población;;M
2012;49014;48939;3691;3143;Población;;M
2012;49014;48946;3689;3143;Población;547.5574;M
2012;49014;48946;3690;3143;Población;699.7061175;M
2012;49014;48946;3691;3143;Población;1247.2635175;M
2012;49010;48952;3689;3143;Población;24.572365;M
2012;49010;48952;3690;3143;Población;37.06655;M
2012;49010;48952;3691;3143;Población;61.638915;M
2012;49010;48940;3689;3143;Población;;M
2012;49010;48940;3690;3143;Población;;M
2012;49010;48940;3691;3143;Población;;M
2012;49010;48936;3689;3143;Población;;M
2012;49010;48936;3690;3143;Población;;M
2012;49010;48936;3691;3143;Población;;M
2012;49010;48939;3689;3143;Población;;M
2012;49010;48939;3690;3143;Población;;M
2012;49010;48939;3691;3143;Población;;M
2012;49010;48946;3689;3143;Población;19.866945;M
2012;49010;48946;3690;3143;Población;32.21605;M
2012;49010;48946;3691;3143;Población;52.082995;M
2012;49011;48952;3689;3143;Población;23.671385;M
2012;49011;48952;3690;3143;Población;24.12809;M
2012;49011;48952;3691;3143;Población;47.799475;M
2012;49011;48940;3689;3143;Población;;M
2012;49011;48940;3690;3143;Población;;M
2012;49011;48940;3691;3143;Población;;M
2012;49011;48936;3689;3143;Población;;M
2012;49011;48936;3690;3143;Población;;M
2012;49011;48936;3691;3143;Población;;M
2012;49011;48939;3689;3143;Población;;M
2012;49011;48939;3690;3143;Población;;M
2012;49011;48939;3691;3143;Población;;M
2012;49011;48946;3689;3143;Población;18.6532675;M
2012;49011;48946;3690;3143;Población;19.06471;M
2012;49011;48946;3691;3143;Población;37.7179775;M
2012;49012;48952;3689;3143;Población;30.3939825;M
2012;49012;48952;3690;3143;Población;33.3454175;M
2012;49012;48952;3691;3143;Población;63.7394;M
2012;49012;48940;3689;3143;Población;;M
2012;49012;48940;3690;3143;Población;;M
2012;49012;48940;3691;3143;Población;;M
2012;49012;48936;3689;3143;Población;;M
2012;49012;48936;3690;3143;Población;;M
2012;49012;48936;3691;3143;Población;;M
2012;49012;48939;3689;3143;Población;;M
2012;49012;48939;3690;3143;Población;;M
2012;49012;48939;3691;3143;Población;;M
2012;49012;48946;3689;3143;Población;28.1327525;M
2012;49012;48946;3690;3143;Población;31.668205;M
2012;49012;48946;3691;3143;Población;59.8009575;M
2012;49013;48952;3689;3143;Población;488.7075475;M
2012;49013;48952;3690;3143;Población;625.15873;M
2012;49013;48952;3691;3143;Población;1113.8662775;M
2012;49013;48940;3689;3143;Población;;M
2012;49013;48940;3690;3143;Población;;M
2012;49013;48940;3691;3143;Población;;M
2012;49013;48936;3689;3143;Población;;M
2012;49013;48936;3690;3143;Población;;M
2012;49013;48936;3691;3143;Población;;M
2012;49013;48939;3689;3143;Población;;M
2012;49013;48939;3690;3143;Población;;M
2012;49013;48939;3691;3143;Población;;M
2012;49013;48946;3689;3143;Población;480.904435;M
2012;49013;48946;3690;3143;Población;616.7571525;M
2012;49013;48946;3691;3143;Población;1097.6615875;M
2012;49017;48952;3689;3143;Población;2876.02911;M
2012;49017;48952;3690;3143;Población;2828.40925;M
2012;49017;48952;3691;3143;Población;5704.43836;M
2012;49017;48940;3689;3143;Población;1815.842455;M
2012;49017;48940;3690;3143;Población;1509.8047075;M
2012;49017;48940;3691;3143;Población;3325.6471625;M
2012;49017;48936;3689;3143;Población;1482.3507925;M
2012;49017;48936;3690;3143;Población;1173.1182375;M
2012;49017;48936;3691;3143;Población;2655.46903;M
2012;49017;48939;3689;3143;Población;333.4916625;M
2012;49017;48939;3690;3143;Población;336.68647;M
2012;49017;48939;3691;3143;Población;670.1781325;M
2012;49017;48946;3689;3143;Población;445.7058375;M
2012;49017;48946;3690;3143;Población;747.5364275;M
2012;49017;48946;3691;3143;Población;1193.242265;M
2012;49015;48952;3689;3143;Población;1852.42849;M
2012;49015;48952;3690;3143;Población;1827.1604575;M
2012;49015;48952;3691;3143;Población;3679.5889475;M
2012;49015;48940;3689;3143;Población;1098.781175;M
2012;49015;48940;3690;3143;Población;862.59309;M
2012;49015;48940;3691;3143;Población;1961.374265;M
2012;49015;48936;3689;3143;Población;1098.781175;M
2012;49015;48936;3690;3143;Población;862.59309;M
2012;49015;48936;3691;3143;Población;1961.374265;M
2012;49015;48939;3689;3143;Población;;M
2012;49015;48939;3690;3143;Población;;M
2012;49015;48939;3691;3143;Población;;M
2012;49015;48946;3689;3143;Población;332.55859;M
2012;49015;48946;3690;3143;Población;574.98897;M
2012;49015;48946;3691;3143;Población;907.54756;M
2012;49016;48952;3689;3143;Población;1023.60062;M
2012;49016;48952;3690;3143;Población;1001.2487925;M
2012;49016;48952;3691;3143;Población;2024.8494125;M
2012;49016;48940;3689;3143;Población;717.06128;M
2012;49016;48940;3690;3143;Población;647.2116175;M
2012;49016;48940;3691;3143;Población;1364.2728975;M
2012;49016;48936;3689;3143;Población;383.5696175;M
2012;49016;48936;3690;3143;Población;310.5251475;M
2012;49016;48936;3691;3143;Población;694.094765;M
2012;49016;48939;3689;3143;Población;333.4916625;M
2012;49016;48939;3690;3143;Población;336.68647;M
2012;49016;48939;3691;3143;Población;670.1781325;M
2012;49016;48946;3689;3143;Población;113.1472475;M
2012;49016;48946;3690;3143;Población;172.5474575;M
2012;49016;48946;3691;3143;Población;285.694705;M
2012;49022;48952;3689;3143;Población;680.4631775;M
2012;49022;48952;3690;3143;Población;655.8551075;M
2012;49022;48952;3691;3143;Población;1336.318285;M
2012;49022;48940;3689;3143;Población;410.5708575;M
2012;49022;48940;3690;3143;Población;308.9164025;M
2012;49022;48940;3691;3143;Población;719.48726;M
2012;49022;48936;3689;3143;Población;;M
2012;49022;48936;3690;3143;Población;;M
2012;49022;48936;3691;3143;Población;;M
2012;49022;48939;3689;3143;Población;410.5708575;M
2012;49022;48939;3690;3143;Población;308.9164025;M
2012;49022;48939;3691;3143;Población;719.48726;M
2012;49022;48946;3689;3143;Población;144.6310875;M
2012;49022;48946;3690;3143;Población;221.6205975;M
2012;49022;48946;3691;3143;Población;366.251685;M
2012;49018;48952;3689;3143;Población;286.4011225;M
2012;49018;48952;3690;3143;Población;267.3866575;M
2012;49018;48952;3691;3143;Población;553.78778;M
2012;49018;48940;3689;3143;Población;188.545085;M
2012;49018;48940;3690;3143;Población;139.3533375;M
2012;49018;48940;3691;3143;Población;327.8984225;M
2012;49018;48936;3689;3143;Población;;M
2012;49018;48936;3690;3143;Población;;M
2012;49018;48936;3691;3143;Población;;M
2012;49018;48939;3689;3143;Población;188.545085;M
2012;49018;48939;3690;3143;Población;139.3533375;M
2012;49018;48939;3691;3143;Población;327.8984225;M
2012;49018;48946;3689;3143;Población;27.4511575;M
2012;49018;48946;3690;3143;Población;59.5208975;M
2012;49018;48946;3691;3143;Población;86.972055;M
2012;49019;48952;3689;3143;Población;100.5390825;M
2012;49019;48952;3690;3143;Población;95.460455;M
2012;49019;48952;3691;3143;Población;195.9995375;M
2012;49019;48940;3689;3143;Población;52.1672775;M
2012;49019;48940;3690;3143;Población;33.7491;M
2012;49019;48940;3691;3143;Población;85.9163775;M
2012;49019;48936;3689;3143;Población;;M
2012;49019;48936;3690;3143;Población;;M
2012;49019;48936;3691;3143;Población;;M
2012;49019;48939;3689;3143;Población;52.1672775;M
2012;49019;48939;3690;3143;Población;33.7491;M
2012;49019;48939;3691;3143;Población;85.9163775;M
2012;49019;48946;3689;3143;Población;36.404125;M
2012;49019;48946;3690;3143;Población;51.309165;M
2012;49019;48946;3691;3143;Población;87.71329;M
2012;49020;48952;3689;3143;Población;155.6812525;M
2012;49020;48952;3690;3143;Población;158.2029925;M
2012;49020;48952;3691;3143;Población;313.884245;M
2012;49020;48940;3689;3143;Población;74.8183975;M
2012;49020;48940;3690;3143;Población;57.05256;M
2012;49020;48940;3691;3143;Población;131.8709575;M
2012;49020;48936;3689;3143;Población;;M
2012;49020;48936;3690;3143;Población;;M
2012;49020;48936;3691;3143;Población;;M
2012;49020;48939;3689;3143;Población;74.8183975;M
2012;49020;48939;3690;3143;Población;57.05256;M
2012;49020;48939;3691;3143;Población;131.8709575;M
2012;49020;48946;3689;3143;Población;68.302345;M
2012;49020;48946;3690;3143;Población;83.577805;M
2012;49020;48946;3691;3143;Población;151.88015;M
2012;49021;48952;3689;3143;Población;137.84172;M
2012;49021;48952;3690;3143;Población;134.8050025;M
2012;49021;48952;3691;3143;Población;272.6467225;M
2012;49021;48940;3689;3143;Población;95.0400975;M
2012;49021;48940;3690;3143;Población;78.761405;M
2012;49021;48940;3691;3143;Población;173.8015025;M
2012;49021;48936;3689;3143;Población;;M
2012;49021;48936;3690;3143;Población;;M
2012;49021;48936;3691;3143;Población;;M
2012;49021;48939;3689;3143;Población;95.0400975;M
2012;49021;48939;3690;3143;Población;78.761405;M
2012;49021;48939;3691;3143;Población;173.8015025;M
2012;49021;48946;3689;3143;Población;12.47346;M
2012;49021;48946;3690;3143;Población;27.21273;M
2012;49021;48946;3691;3143;Población;39.68619;M
2012;49023;48952;3689;3143;Población;4123.8375675;M
2012;49023;48952;3690;3143;Población;4203.963145;M
2012;49023;48952;3691;3143;Población;8327.8007125;M
2012;49023;48940;3689;3143;Población;2226.4133125;M
2012;49023;48940;3690;3143;Población;1818.72111;M
2012;49023;48940;3691;3143;Población;4045.1344225;M
2012;49023;48936;3689;3143;Población;1482.3507925;M
2012;49023;48936;3690;3143;Población;1173.1182375;M
2012;49023;48936;3691;3143;Población;2655.46903;M
2012;49023;48939;3689;3143;Población;744.06252;M
2012;49023;48939;3690;3143;Población;645.6028725;M
2012;49023;48939;3691;3143;Población;1389.6653925;M
2012;49023;48946;3689;3143;Población;1137.894325;M
2012;49023;48946;3690;3143;Población;1668.8631425;M
2012;49023;48946;3691;3143;Población;2806.7574675;M
2013;49014;48952;3689;3143;Población;592.9703875;M
2013;49014;48952;3690;3143;Población;746.8078875;M
2013;49014;48952;3691;3143;Población;1339.778275;M
2013;49014;48940;3689;3143;Población;;M
2013;49014;48940;3690;3143;Población;;M
2013;49014;48940;3691;3143;Población;;M
2013;49014;48936;3689;3143;Población;;M
2013;49014;48936;3690;3143;Población;;M
2013;49014;48936;3691;3143;Población;;M
2013;49014;48939;3689;3143;Población;;M
2013;49014;48939;3690;3143;Población;;M
2013;49014;48939;3691;3143;Población;;M
2013;49014;48946;3689;3143;Población;571.6185025;M
2013;49014;48946;3690;3143;Población;726.7351075;M
2013;49014;48946;3691;3143;Población;1298.35361;M
2013;49010;48952;3689;3143;Población;25.4820875;M
2013;49010;48952;3690;3143;Población;36.3154475;M
2013;49010;48952;3691;3143;Población;61.797535;M
2013;49010;48940;3689;3143;Población;;M
2013;49010;48940;3690;3143;Población;;M
2013;49010;48940;3691;3143;Población;;M
2013;49010;48936;3689;3143;Población;;M
2013;49010;48936;3690;3143;Población;;M
2013;49010;48936;3691;3143;Población;;M
2013;49010;48939;3689;3143;Población;;M
2013;49010;48939;3690;3143;Población;;M
2013;49010;48939;3691;3143;Población;;M
2013;49010;48946;3689;3143;Población;20.213425;M
2013;49010;48946;3690;3143;Población;31.5763325;M
2013;49010;48946;3691;3143;Población;51.7897575;M
2013;49011;48952;3689;3143;Población;24.7262075;M
