D_TEMPORAL_0;D_CNAE09_0;D_SEXO_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2016;7958;3691;3143;Asalariados;95.49179;M
2016;7888;3689;3143;Asalariados;107.81642;M
2016;7888;3690;3143;Asalariados;110.143205;M
2016;7888;3691;3143;Asalariados;217.959625;M
2016;8031;3689;3143;Asalariados;30.5104925;M
2016;8031;3690;3143;Asalariados;13.54709;M
2016;8031;3691;3143;Asalariados;44.0575825;M
2016;8080;3689;3143;Asalariados;22.5988375;M
2016;8080;3690;3143;Asalariados;19.5319875;M
2016;8080;3691;3143;Asalariados;42.130825;M
2016;8094;3689;3143;Asalariados;3.7532625;M
2016;8094;3690;3143;Asalariados;6.59215;M
2016;8094;3691;3143;Asalariados;10.3454125;M
2016;8165;3689;3143;Asalariados;34.144105;M
2016;8165;3690;3143;Asalariados;36.48784;M
2016;8165;3691;3143;Asalariados;70.631945;M
2016;8255;3689;3143;Asalariados;65.1209675;M
2016;8255;3690;3143;Asalariados;72.045315;M
2016;8255;3691;3143;Asalariados;137.1662825;M
2016;8275;3689;3143;Asalariados;156.5568025;M
2016;8275;3690;3143;Asalariados;90.9402275;M
2016;8275;3691;3143;Asalariados;247.49703;M
2016;8303;3689;3143;Asalariados;60.2910875;M
2016;8303;3690;3143;Asalariados;130.8071325;M
2016;8303;3691;3143;Asalariados;191.09822;M
2016;8345;3689;3143;Asalariados;51.79986;M
2016;8345;3690;3143;Asalariados;169.4650025;M
2016;8345;3691;3143;Asalariados;221.2648625;M
2016;8449;3689;3143;Asalariados;0.1913475;M
2016;8449;3690;3143;Asalariados;;M
2016;8449;3691;3143;Asalariados;0.1913475;M
2016;8385;3689;3143;Asalariados;28.8298675;M
2016;8385;3690;3143;Asalariados;17.10194;M
2016;8385;3691;3143;Asalariados;45.9318075;M
2016;8426;3689;3143;Asalariados;12.3415775;M
2016;8426;3690;3143;Asalariados;26.7935775;M
2016;8426;3691;3143;Asalariados;39.135155;M
2016;8442;3689;3143;Asalariados;12.7677975;M
2016;8442;3690;3143;Asalariados;77.8271575;M
2016;8442;3691;3143;Asalariados;90.594955;M
2016;6949;3689;3143;Asalariados;1265.461105;M
2016;6949;3690;3143;Asalariados;1052.720395;M
2016;6949;3691;3143;Asalariados;2318.1815;M
2017;7056;3689;3143;Asalariados;146.18988;M
2017;7056;3690;3143;Asalariados;51.8140025;M
2017;7056;3691;3143;Asalariados;198.0038825;M
2017;7109;3689;3143;Asalariados;5.9412025;M
2017;7109;3690;3143;Asalariados;0.2104525;M
2017;7109;3691;3143;Asalariados;6.151655;M
2017;7605;3689;3143;Asalariados;149.7021925;M
2017;7605;3690;3143;Asalariados;44.6266125;M
2017;7605;3691;3143;Asalariados;194.328805;M
2017;7627;3689;3143;Asalariados;7.91935;M
2017;7627;3690;3143;Asalariados;1.537205;M
2017;7627;3691;3143;Asalariados;9.456555;M
2017;7661;3689;3143;Asalariados;17.5712425;M
2017;7661;3690;3143;Asalariados;3.669525;M
2017;7661;3691;3143;Asalariados;21.2407675;M
2017;7714;3689;3143;Asalariados;120.2597625;M
2017;7714;3690;3143;Asalariados;6.4047675;M
2017;7714;3691;3143;Asalariados;126.66453;M
2017;7859;3689;3143;Asalariados;179.058095;M
2017;7859;3690;3143;Asalariados;179.5183175;M
2017;7859;3691;3143;Asalariados;358.5764125;M
2017;7958;3689;3143;Asalariados;84.2753125;M
2017;7958;3690;3143;Asalariados;15.4056675;M
2017;7958;3691;3143;Asalariados;99.68098;M
2017;7888;3689;3143;Asalariados;108.0062625;M
2017;7888;3690;3143;Asalariados;121.2197975;M
2017;7888;3691;3143;Asalariados;229.22606;M
2017;8031;3689;3143;Asalariados;34.931015;M
2017;8031;3690;3143;Asalariados;18.1305375;M
2017;8031;3691;3143;Asalariados;53.0615525;M
2017;8080;3689;3143;Asalariados;26.0312675;M
2017;8080;3690;3143;Asalariados;23.9884325;M
2017;8080;3691;3143;Asalariados;50.0197;M
2017;8094;3689;3143;Asalariados;4.86373;M
2017;8094;3690;3143;Asalariados;5.395055;M
2017;8094;3691;3143;Asalariados;10.258785;M
2017;8165;3689;3143;Asalariados;31.8303275;M
2017;8165;3690;3143;Asalariados;41.5786275;M
2017;8165;3691;3143;Asalariados;73.408955;M
2017;8255;3689;3143;Asalariados;59.4583725;M
2017;8255;3690;3143;Asalariados;67.9242175;M
2017;8255;3691;3143;Asalariados;127.38259;M
2017;8275;3689;3143;Asalariados;168.81557;M
2017;8275;3690;3143;Asalariados;91.546535;M
2017;8275;3691;3143;Asalariados;260.362105;M
2017;8303;3689;3143;Asalariados;60.7713;M
2017;8303;3690;3143;Asalariados;120.2653975;M
2017;8303;3691;3143;Asalariados;181.0366975;M
2017;8345;3689;3143;Asalariados;57.007855;M
2017;8345;3690;3143;Asalariados;172.089405;M
2017;8345;3691;3143;Asalariados;229.09726;M
2017;8385;3689;3143;Asalariados;27.9915175;M
2017;8385;3690;3143;Asalariados;20.79701;M
2017;8385;3691;3143;Asalariados;48.7885275;M
2017;8426;3689;3143;Asalariados;19.238105;M
2017;8426;3690;3143;Asalariados;29.5431275;M
2017;8426;3691;3143;Asalariados;48.7812325;M
2017;8442;3689;3143;Asalariados;14.2496625;M
2017;8442;3690;3143;Asalariados;81.1302125;M
2017;8442;3691;3143;Asalariados;95.379875;M
2017;6949;3689;3143;Asalariados;1324.1120225;M
2017;6949;3690;3143;Asalariados;1096.794905;M
2017;6949;3691;3143;Asalariados;2420.9069275;M
2018;7056;3689;3143;Asalariados;140.999675;M
2018;7056;3690;3143;Asalariados;52.50222;M
2018;7056;3691;3143;Asalariados;193.501895;M
2018;7109;3689;3143;Asalariados;4.64586;M
2018;7109;3690;3143;Asalariados;;M
2018;7109;3691;3143;Asalariados;4.64586;M
2018;7605;3689;3143;Asalariados;166.330275;M
2018;7605;3690;3143;Asalariados;44.988165;M
2018;7605;3691;3143;Asalariados;211.31844;M
2018;7627;3689;3143;Asalariados;8.8761725;M
2018;7627;3690;3143;Asalariados;2.835955;M
2018;7627;3691;3143;Asalariados;11.7121275;M
2018;7661;3689;3143;Asalariados;15.59574;M
2018;7661;3690;3143;Asalariados;1.94278;M
2018;7661;3691;3143;Asalariados;17.53852;M
2018;7714;3689;3143;Asalariados;141.161745;M
2018;7714;3690;3143;Asalariados;7.089105;M
2018;7714;3691;3143;Asalariados;148.25085;M
2018;7859;3689;3143;Asalariados;187.400045;M
2018;7859;3690;3143;Asalariados;183.421455;M
2018;7859;3691;3143;Asalariados;370.8215;M
2018;7958;3689;3143;Asalariados;91.23585;M
2018;7958;3690;3143;Asalariados;18.0037225;M
2018;7958;3691;3143;Asalariados;109.2395725;M
2018;7888;3689;3143;Asalariados;109.716685;M
2018;7888;3690;3143;Asalariados;126.4229175;M
2018;7888;3691;3143;Asalariados;236.1396025;M
2018;8031;3689;3143;Asalariados;39.543185;M
2018;8031;3690;3143;Asalariados;11.6348675;M
2018;8031;3691;3143;Asalariados;51.1780525;M
2018;8080;3689;3143;Asalariados;22.3601575;M
2018;8080;3690;3143;Asalariados;23.812835;M
2018;8080;3691;3143;Asalariados;46.1729925;M
2018;8094;3689;3143;Asalariados;5.0601725;M
2018;8094;3690;3143;Asalariados;10.4878425;M
2018;8094;3691;3143;Asalariados;15.548015;M
2018;8165;3689;3143;Asalariados;30.4830625;M
2018;8165;3690;3143;Asalariados;42.395575;M
2018;8165;3691;3143;Asalariados;72.8786375;M
2018;8255;3689;3143;Asalariados;64.105355;M
2018;8255;3690;3143;Asalariados;78.1447575;M
2018;8255;3691;3143;Asalariados;142.2501125;M
2018;8275;3689;3143;Asalariados;177.00001;M
2018;8275;3690;3143;Asalariados;84.999425;M
2018;8275;3691;3143;Asalariados;261.999435;M
2018;8303;3689;3143;Asalariados;68.57951;M
2018;8303;3690;3143;Asalariados;125.59797;M
2018;8303;3691;3143;Asalariados;194.17748;M
2018;8345;3689;3143;Asalariados;60.9136175;M
2018;8345;3690;3143;Asalariados;176.1357625;M
2018;8345;3691;3143;Asalariados;237.04938;M
2018;8385;3689;3143;Asalariados;25.5287575;M
2018;8385;3690;3143;Asalariados;19.43466;M
2018;8385;3691;3143;Asalariados;44.9634175;M
2018;8426;3689;3143;Asalariados;17.2314625;M
2018;8426;3690;3143;Asalariados;29.9690075;M
2018;8426;3691;3143;Asalariados;47.20047;M
2018;8442;3689;3143;Asalariados;13.3537725;M
2018;8442;3690;3143;Asalariados;81.8056625;M
2018;8442;3691;3143;Asalariados;95.159435;M
2018;6949;3689;3143;Asalariados;1390.12111;M
2018;6949;3690;3143;Asalariados;1121.624685;M
2018;6949;3691;3143;Asalariados;2511.745795;M
2019;7056;3689;3143;Asalariados;145.0334875;M
2019;7056;3690;3143;Asalariados;46.8937875;M
2019;7056;3691;3143;Asalariados;191.927275;M
2019;7109;3689;3143;Asalariados;4.8383575;M
2019;7109;3690;3143;Asalariados;1.004045;M
2019;7109;3691;3143;Asalariados;5.8424025;M
2019;7605;3689;3143;Asalariados;171.7664275;M
2019;7605;3690;3143;Asalariados;46.0766075;M
2019;7605;3691;3143;Asalariados;217.843035;M
2019;7627;3689;3143;Asalariados;11.23606;M
2019;7627;3690;3143;Asalariados;3.21666;M
2019;7627;3691;3143;Asalariados;14.45272;M
2019;7661;3689;3143;Asalariados;15.019775;M
2019;7661;3690;3143;Asalariados;2.172535;M
2019;7661;3691;3143;Asalariados;17.19231;M
2019;7714;3689;3143;Asalariados;155.125635;M
2019;7714;3690;3143;Asalariados;9.7133575;M
2019;7714;3691;3143;Asalariados;164.8389925;M
2019;7859;3689;3143;Asalariados;190.37071;M
2019;7859;3690;3143;Asalariados;190.0172475;M
2019;7859;3691;3143;Asalariados;380.3879575;M
2019;7958;3689;3143;Asalariados;103.22399;M
2019;7958;3690;3143;Asalariados;24.235645;M
2019;7958;3691;3143;Asalariados;127.459635;M
2019;7888;3689;3143;Asalariados;112.85934;M
2019;7888;3690;3143;Asalariados;145.7452675;M
2019;7888;3691;3143;Asalariados;258.6046075;M
2019;8031;3689;3143;Asalariados;35.56468;M
2019;8031;3690;3143;Asalariados;9.515695;M
2019;8031;3691;3143;Asalariados;45.080375;M
2019;8080;3689;3143;Asalariados;19.7036725;M
2019;8080;3690;3143;Asalariados;21.6620225;M
2019;8080;3691;3143;Asalariados;41.365695;M
2019;8094;3689;3143;Asalariados;5.0517525;M
2019;8094;3690;3143;Asalariados;10.7212375;M
2019;8094;3691;3143;Asalariados;15.77299;M
2019;8165;3689;3143;Asalariados;33.92817;M
2019;8165;3690;3143;Asalariados;38.5075825;M
2019;8165;3691;3143;Asalariados;72.4357525;M
2019;8255;3689;3143;Asalariados;72.880915;M
2019;8255;3690;3143;Asalariados;73.07214;M
2019;8255;3691;3143;Asalariados;145.953055;M
2019;8275;3689;3143;Asalariados;157.1260325;M
2019;8275;3690;3143;Asalariados;96.7501425;M
2019;8275;3691;3143;Asalariados;253.876175;M
2019;8303;3689;3143;Asalariados;74.0035875;M
2019;8303;3690;3143;Asalariados;118.5978575;M
2019;8303;3691;3143;Asalariados;192.601445;M
2019;8345;3689;3143;Asalariados;58.1200875;M
2019;8345;3690;3143;Asalariados;190.6069975;M
2019;8345;3691;3143;Asalariados;248.727085;M
2019;8385;3689;3143;Asalariados;26.55718;M
2019;8385;3690;3143;Asalariados;18.9162825;M
2019;8385;3691;3143;Asalariados;45.4734625;M
2019;8426;3689;3143;Asalariados;14.0030975;M
2019;8426;3690;3143;Asalariados;34.74347;M
2019;8426;3691;3143;Asalariados;48.7465675;M
2019;8442;3689;3143;Asalariados;11.407655;M
2019;8442;3690;3143;Asalariados;79.456725;M
2019;8442;3691;3143;Asalariados;90.86438;M
2019;6949;3689;3143;Asalariados;1417.8206125;M
2019;6949;3690;3143;Asalariados;1161.625305;M
2019;6949;3691;3143;Asalariados;2579.4459175;M
2020;7056;3689;3143;Asalariados;151.9874425;M
2020;7056;3690;3143;Asalariados;48.6031125;M
2020;7056;3691;3143;Asalariados;200.590555;M
2020;7109;3689;3143;Asalariados;4.6133875;M
2020;7109;3690;3143;Asalariados;0.6216025;M
2020;7109;3691;3143;Asalariados;5.23499;M
2020;7605;3689;3143;Asalariados;164.5735875;M
2020;7605;3690;3143;Asalariados;54.276745;M
2020;7605;3691;3143;Asalariados;218.8503325;M
2020;7627;3689;3143;Asalariados;9.7797725;M
2020;7627;3690;3143;Asalariados;4.0399;M
2020;7627;3691;3143;Asalariados;13.8196725;M
2020;7661;3689;3143;Asalariados;19.13505;M
2020;7661;3690;3143;Asalariados;2.7840525;M
2020;7661;3691;3143;Asalariados;21.9191025;M
2020;7714;3689;3143;Asalariados;146.0545125;M
2020;7714;3690;3143;Asalariados;7.7469825;M
2020;7714;3691;3143;Asalariados;153.801495;M
2020;7859;3689;3143;Asalariados;187.76772;M
2020;7859;3690;3143;Asalariados;181.1897425;M
2020;7859;3691;3143;Asalariados;368.9574625;M
2020;7958;3689;3143;Asalariados;104.71909;M
2020;7958;3690;3143;Asalariados;18.8557525;M
2020;7958;3691;3143;Asalariados;123.5748425;M
2020;7888;3689;3143;Asalariados;92.312765;M
2020;7888;3690;3143;Asalariados;109.06175;M
2020;7888;3691;3143;Asalariados;201.374515;M
2020;8031;3689;3143;Asalariados;35.2763025;M
2020;8031;3690;3143;Asalariados;12.149825;M
2020;8031;3691;3143;Asalariados;47.4261275;M
2020;8080;3689;3143;Asalariados;23.82163;M
2020;8080;3690;3143;Asalariados;18.98793;M
2020;8080;3691;3143;Asalariados;42.80956;M
2020;8094;3689;3143;Asalariados;6.0163;M
2020;8094;3690;3143;Asalariados;8.62769;M
2020;8094;3691;3143;Asalariados;14.64399;M
2020;8165;3689;3143;Asalariados;34.23351;M
2020;8165;3690;3143;Asalariados;39.20547;M
2020;8165;3691;3143;Asalariados;73.43898;M
2020;8255;3689;3143;Asalariados;70.3954625;M
2020;8255;3690;3143;Asalariados;63.460065;M
2020;8255;3691;3143;Asalariados;133.8555275;M
2020;8275;3689;3143;Asalariados;149.58104;M
2020;8275;3690;3143;Asalariados;98.618685;M
2020;8275;3691;3143;Asalariados;248.199725;M
2020;8303;3689;3143;Asalariados;66.38929;M
2020;8303;3690;3143;Asalariados;119.7817875;M
2020;8303;3691;3143;Asalariados;186.1710775;M
2020;8345;3689;3143;Asalariados;60.5195875;M
2020;8345;3690;3143;Asalariados;185.735815;M
2020;8345;3691;3143;Asalariados;246.2554025;M
2020;8449;3689;3143;Asalariados;0.0951625;M
2020;8449;3690;3143;Asalariados;;M
2020;8449;3691;3143;Asalariados;0.0951625;M
2020;8385;3689;3143;Asalariados;24.4353325;M
2020;8385;3690;3143;Asalariados;19.50684;M
2020;8385;3691;3143;Asalariados;43.9421725;M
2020;8426;3689;3143;Asalariados;13.05591;M
2020;8426;3690;3143;Asalariados;30.8553575;M
2020;8426;3691;3143;Asalariados;43.9112675;M
2020;8442;3689;3143;Asalariados;10.1884125;M
2020;8442;3690;3143;Asalariados;70.34455;M
2020;8442;3691;3143;Asalariados;80.5329625;M
2020;6949;3689;3143;Asalariados;1374.9512675;M
2020;6949;3690;3143;Asalariados;1094.453655;M
2020;6949;3691;3143;Asalariados;2469.4049225;M
2021;7056;3689;3143;Asalariados;155.97043;M
2021;7056;3690;3143;Asalariados;55.20198;M
2021;7056;3691;3143;Asalariados;211.17241;M
2021;7109;3689;3143;Asalariados;6.722785;M
2021;7109;3690;3143;Asalariados;0.69198;M
2021;7109;3691;3143;Asalariados;7.414765;M
2021;7605;3689;3143;Asalariados;159.8441625;M
2021;7605;3690;3143;Asalariados;50.7956175;M
2021;7605;3691;3143;Asalariados;210.63978;M
2021;7627;3689;3143;Asalariados;9.806905;M
2021;7627;3690;3143;Asalariados;2.636085;M
2021;7627;3691;3143;Asalariados;12.44299;M
2021;7661;3689;3143;Asalariados;24.0179525;M
2021;7661;3690;3143;Asalariados;3.330565;M
2021;7661;3691;3143;Asalariados;27.3485175;M
2021;7714;3689;3143;Asalariados;154.2344925;M
2021;7714;3690;3143;Asalariados;15.837615;M
2021;7714;3691;3143;Asalariados;170.0721075;M
2021;7859;3689;3143;Asalariados;197.5806875;M
2021;7859;3690;3143;Asalariados;200.55445;M
2021;7859;3691;3143;Asalariados;398.1351375;M
2021;7958;3689;3143;Asalariados;98.49546;M
2021;7958;3690;3143;Asalariados;20.643505;M
2021;7958;3691;3143;Asalariados;119.138965;M
2021;7888;3689;3143;Asalariados;100.00505;M
2021;7888;3690;3143;Asalariados;110.8162125;M
2021;7888;3691;3143;Asalariados;210.8212625;M
2021;8031;3689;3143;Asalariados;49.526955;M
2021;8031;3690;3143;Asalariados;13.405035;M
2021;8031;3691;3143;Asalariados;62.93199;M
2021;8080;3689;3143;Asalariados;22.74501;M
2021;8080;3690;3143;Asalariados;26.12669;M
2021;8080;3691;3143;Asalariados;48.8717;M
2021;8094;3689;3143;Asalariados;5.3132475;M
2021;8094;3690;3143;Asalariados;9.70733;M
2021;8094;3691;3143;Asalariados;15.0205775;M
2021;8165;3689;3143;Asalariados;35.61024;M
2021;8165;3690;3143;Asalariados;39.6148475;M
2021;8165;3691;3143;Asalariados;75.2250875;M
2021;8255;3689;3143;Asalariados;67.921205;M
2021;8255;3690;3143;Asalariados;73.31699;M
2021;8255;3691;3143;Asalariados;141.238195;M
2021;8275;3689;3143;Asalariados;158.0318225;M
2021;8275;3690;3143;Asalariados;102.264125;M
2021;8275;3691;3143;Asalariados;260.2959475;M
2021;8303;3689;3143;Asalariados;76.7779875;M
2021;8303;3690;3143;Asalariados;144.20884;M
2021;8303;3691;3143;Asalariados;220.9868275;M
2021;8345;3689;3143;Asalariados;60.997095;M
2021;8345;3690;3143;Asalariados;201.2560675;M
2021;8345;3691;3143;Asalariados;262.2531625;M
2021;8385;3689;3143;Asalariados;25.7577375;M
2021;8385;3690;3143;Asalariados;14.7002;M
2021;8385;3691;3143;Asalariados;40.4579375;M
2021;8426;3689;3143;Asalariados;13.025055;M
2021;8426;3690;3143;Asalariados;31.6916125;M
2021;8426;3691;3143;Asalariados;44.7166675;M
2021;8442;3689;3143;Asalariados;9.0634675;M
2021;8442;3690;3143;Asalariados;70.9970625;M
2021;8442;3691;3143;Asalariados;80.06053;M
2021;6949;3689;3143;Asalariados;1431.4477475;M
2021;6949;3690;3143;Asalariados;1187.79681;M
2021;6949;3691;3143;Asalariados;2619.2445575;M
2005;6949;3689;3143;Tasa de salarización;79.40674876580881;M
2005;6949;3690;3143;Tasa de salarización;84.6519872296358;M
2005;6949;3691;3143;Tasa de salarización;81.33700218307146;M
2006;6949;3689;3143;Tasa de salarización;79.26739935015826;M
2006;6949;3690;3143;Tasa de salarización;86.17854118927774;M
2006;6949;3691;3143;Tasa de salarización;81.86570579957998;M
2007;6949;3689;3143;Tasa de salarización;79.86938202925879;M
2007;6949;3690;3143;Tasa de salarización;86.12101056938437;M
2007;6949;3691;3143;Tasa de salarización;82.28011607203527;M
2008;7056;3689;3143;Tasa de salarización;67.69002278245378;M
2008;7056;3690;3143;Tasa de salarización;80.50676912839904;M
2008;7056;3691;3143;Tasa de salarización;71.47470349078898;M
2008;7109;3689;3143;Tasa de salarización;94.19707308405503;M
2008;7109;3690;3143;Tasa de salarización;29.609630320462077;M
2008;7109;3691;3143;Tasa de salarización;89.60191720297126;M
2008;7605;3689;3143;Tasa de salarización;83.68895866415465;M
2008;7605;3690;3143;Tasa de salarización;81.83669817055537;M
2008;7605;3691;3143;Tasa de salarización;83.2740536171371;M
2008;7627;3689;3143;Tasa de salarización;97.3707716944634;M
2008;7627;3690;3143;Tasa de salarización;100.0;M
2008;7627;3691;3143;Tasa de salarización;97.9266763341537;M
2008;7661;3689;3143;Tasa de salarización;98.61872252013472;M
2008;7661;3690;3143;Tasa de salarización;100.0;M
2008;7661;3691;3143;Tasa de salarización;98.8248742657565;M
2008;7714;3689;3143;Tasa de salarización;83.37995508899223;M
2008;7714;3690;3143;Tasa de salarización;83.23385918793088;M
2008;7714;3691;3143;Tasa de salarización;83.37236307848981;M
2008;7859;3689;3143;Tasa de salarización;67.32019816842558;M
2008;7859;3690;3143;Tasa de salarización;75.37394228096255;M
2008;7859;3691;3143;Tasa de salarización;70.98932754073687;M
2008;7958;3689;3143;Tasa de salarización;74.40545740452441;M
2008;7958;3690;3143;Tasa de salarización;88.8439647302119;M
2008;7958;3691;3143;Tasa de salarización;76.24862744422842;M
2008;7888;3689;3143;Tasa de salarización;69.86053095154747;M
2008;7888;3690;3143;Tasa de salarización;81.54194078265498;M
2008;7888;3691;3143;Tasa de salarización;75.88720498625943;M
2008;8031;3689;3143;Tasa de salarización;83.69626110769411;M
2008;8031;3690;3143;Tasa de salarización;88.94533270465918;M
2008;8031;3691;3143;Tasa de salarización;85.49794737324639;M
2008;8080;3689;3143;Tasa de salarización;85.0013445387347;M
2008;8080;3690;3143;Tasa de salarización;90.98696394731535;M
2008;8080;3691;3143;Tasa de salarización;87.66895604046377;M
2008;8094;3689;3143;Tasa de salarización;47.00297463727997;M
2008;8094;3690;3143;Tasa de salarización;64.23860922969197;M
2008;8094;3691;3143;Tasa de salarización;54.61667432574272;M
2008;8165;3689;3143;Tasa de salarización;54.74927980318024;M
2008;8165;3690;3143;Tasa de salarización;67.55305475942615;M
2008;8165;3691;3143;Tasa de salarización;60.29893641268266;M
2008;8255;3689;3143;Tasa de salarización;87.54207041415873;M
2008;8255;3690;3143;Tasa de salarización;91.57361743478563;M
2008;8255;3691;3143;Tasa de salarización;89.77930115159438;M
2008;8275;3689;3143;Tasa de salarización;100.0;M
2008;8275;3690;3143;Tasa de salarización;100.0;M
2008;8275;3691;3143;Tasa de salarización;100.0;M
2008;8303;3689;3143;Tasa de salarización;95.54963500052861;M
2008;8303;3690;3143;Tasa de salarización;95.68572325410274;M
2008;8303;3691;3143;Tasa de salarización;95.6297612458295;M
2008;8345;3689;3143;Tasa de salarización;90.92399913920501;M
2008;8345;3690;3143;Tasa de salarización;94.45605885277024;M
2008;8345;3691;3143;Tasa de salarización;93.57291576767278;M
2008;8385;3689;3143;Tasa de salarización;85.0058556479341;M
2008;8385;3690;3143;Tasa de salarización;85.77304994903575;M
2008;8385;3691;3143;Tasa de salarización;85.3054523429915;M
2008;8426;3689;3143;Tasa de salarización;58.94248069630456;M
2008;8426;3690;3143;Tasa de salarización;67.94373951825267;M
2008;8426;3691;3143;Tasa de salarización;64.55699601748742;M
2008;8442;3689;3143;Tasa de salarización;100.0;M
2008;8442;3690;3143;Tasa de salarización;100.0;M
2008;8442;3691;3143;Tasa de salarización;100.0;M
2008;6949;3689;3143;Tasa de salarización;79.3751794902421;M
2008;6949;3690;3143;Tasa de salarización;86.07385783915556;M
2008;6949;3691;3143;Tasa de salarización;82.04525847934278;M
2009;7056;3689;3143;Tasa de salarización;69.38728671475153;M
2009;7056;3690;3143;Tasa de salarización;79.0704307183476;M
2009;7056;3691;3143;Tasa de salarización;72.06681686543718;M
2009;7109;3689;3143;Tasa de salarización;96.56253290004703;M
2009;7109;3690;3143;Tasa de salarización;100.0;M
2009;7109;3691;3143;Tasa de salarización;96.78555864176464;M
2009;7605;3689;3143;Tasa de salarización;82.36680717951633;M
2009;7605;3690;3143;Tasa de salarización;85.57699499528842;M
2009;7605;3691;3143;Tasa de salarización;83.02796836305252;M
2009;7627;3689;3143;Tasa de salarización;95.5651712053253;M
2009;7627;3690;3143;Tasa de salarización;100.0;M
2009;7627;3691;3143;Tasa de salarización;96.46056838359097;M
2009;7661;3689;3143;Tasa de salarización;92.40350694537797;M
2009;7661;3690;3143;Tasa de salarización;94.45853787487044;M
2009;7661;3691;3143;Tasa de salarización;92.68025798618447;M
2009;7714;3689;3143;Tasa de salarización;78.07254422612279;M
2009;7714;3690;3143;Tasa de salarización;94.29570119547884;M
2009;7714;3691;3143;Tasa de salarización;79.1299015470846;M
2009;7859;3689;3143;Tasa de salarización;66.09576053530174;M
2009;7859;3690;3143;Tasa de salarización;74.84563707914683;M
2009;7859;3691;3143;Tasa de salarización;70.2102905000126;M
2009;7958;3689;3143;Tasa de salarización;75.21232345774875;M
2009;7958;3690;3143;Tasa de salarización;91.30674275699278;M
2009;7958;3691;3143;Tasa de salarización;77.39147501184615;M
2009;7888;3689;3143;Tasa de salarización;71.83953914132694;M
2009;7888;3690;3143;Tasa de salarización;80.27231673011634;M
2009;7888;3691;3143;Tasa de salarización;76.177505877391;M
2009;8031;3689;3143;Tasa de salarización;85.30846420489586;M
2009;8031;3690;3143;Tasa de salarización;85.41452785152221;M
2009;8031;3691;3143;Tasa de salarización;85.34183928928908;M
2009;8080;3689;3143;Tasa de salarización;92.9431907899728;M
2009;8080;3690;3143;Tasa de salarización;95.7804604295014;M
2009;8080;3691;3143;Tasa de salarización;94.06521311782312;M
2009;8094;3689;3143;Tasa de salarización;35.396099733311345;M
2009;8094;3690;3143;Tasa de salarización;61.88006549246761;M
2009;8094;3691;3143;Tasa de salarización;48.1031065166366;M
2009;8165;3689;3143;Tasa de salarización;55.789626764391386;M
2009;8165;3690;3143;Tasa de salarización;67.37995195922748;M
2009;8165;3691;3143;Tasa de salarización;60.70488642204458;M
2009;8255;3689;3143;Tasa de salarización;86.79978449574864;M
2009;8255;3690;3143;Tasa de salarización;92.3444413841819;M
2009;8255;3691;3143;Tasa de salarización;89.79150841138278;M
2009;8275;3689;3143;Tasa de salarización;100.0;M
2009;8275;3690;3143;Tasa de salarización;100.0;M
2009;8275;3691;3143;Tasa de salarización;100.0;M
2009;8303;3689;3143;Tasa de salarización;94.92305098495223;M
2009;8303;3690;3143;Tasa de salarización;96.43525869325485;M
2009;8303;3691;3143;Tasa de salarización;95.80928169850263;M
2009;8345;3689;3143;Tasa de salarización;91.46648022330507;M
2009;8345;3690;3143;Tasa de salarización;94.63803458452358;M
2009;8345;3691;3143;Tasa de salarización;93.80989715842183;M
2009;8385;3689;3143;Tasa de salarización;76.5753302790713;M
2009;8385;3690;3143;Tasa de salarización;81.99882059531421;M
2009;8385;3691;3143;Tasa de salarización;78.93459176216282;M
2009;8426;3689;3143;Tasa de salarización;55.208162600743535;M
2009;8426;3690;3143;Tasa de salarización;63.281935600085234;M
2009;8426;3691;3143;Tasa de salarización;60.59282536887406;M
2009;8442;3689;3143;Tasa de salarización;100.0;M
2009;8442;3690;3143;Tasa de salarización;100.0;M
2009;8442;3691;3143;Tasa de salarización;100.0;M
2009;6949;3689;3143;Tasa de salarización;78.5020012246918;M
2009;6949;3690;3143;Tasa de salarización;86.30228815613619;M
2009;6949;3691;3143;Tasa de salarización;81.75881352700011;M
2010;7056;3689;3143;Tasa de salarización;74.43016348267352;M
2010;7056;3690;3143;Tasa de salarización;78.76492214481667;M
2010;7056;3691;3143;Tasa de salarización;75.63172697672046;M
2010;7109;3689;3143;Tasa de salarización;100.0;M
2010;7109;3690;3143;Tasa de salarización;100.0;M
2010;7109;3691;3143;Tasa de salarización;100.0;M
2010;7605;3689;3143;Tasa de salarización;83.23597224878623;M
2010;7605;3690;3143;Tasa de salarización;87.99877039574044;M
2010;7605;3691;3143;Tasa de salarización;84.2540649155969;M
2010;7627;3689;3143;Tasa de salarización;100.0;M
2010;7627;3690;3143;Tasa de salarización;94.40304299029715;M
2010;7627;3691;3143;Tasa de salarización;98.68043631245601;M
2010;7661;3689;3143;Tasa de salarización;97.63488701546885;M
2010;7661;3690;3143;Tasa de salarización;82.08331547807092;M
2010;7661;3691;3143;Tasa de salarización;95.54765905578974;M
2010;7714;3689;3143;Tasa de salarización;76.70837140023043;M
2010;7714;3690;3143;Tasa de salarización;91.96291510615234;M
2010;7714;3691;3143;Tasa de salarización;77.7322213400391;M
2010;7859;3689;3143;Tasa de salarización;68.75217290771306;M
2010;7859;3690;3143;Tasa de salarización;75.40365012344908;M
