D_TEMPORAL_0;D_TERRITORIO_0;D_SEXO_0;D_EPA_RELACTIVIDAD_0;D_EPA_NIVEL_0;INDICATOR;OBS_VALUE;FREQ
2009;2352;3690;48937;46593;Población;3.8383;M
2009;2352;3690;48946;46593;Población;116.543525;M
2009;2352;3691;48952;46593;Población;550.16614;M
2009;2352;3691;48940;46593;Población;353.6374425;M
2009;2352;3691;48936;46593;Población;259.6538775;M
2009;2352;3691;48934;46593;Población;30.41113;M
2009;2352;3691;48939;46593;Población;93.983565;M
2009;2352;3691;48937;46593;Población;6.14975;M
2009;2352;3691;48946;46593;Población;196.5286975;M
2009;2402;3689;48952;46593;Población;491.0038125;M
2009;2402;3689;48940;46593;Población;333.6207725;M
2009;2402;3689;48936;46593;Población;250.133455;M
2009;2402;3689;48934;46593;Población;16.4872775;M
2009;2402;3689;48939;46593;Población;83.4873175;M
2009;2402;3689;48937;46593;Población;5.30714;M
2009;2402;3689;48946;46593;Población;157.38304;M
2009;2402;3690;48952;46593;Población;504.3731225;M
2009;2402;3690;48940;46593;Población;230.1606075;M
2009;2402;3690;48936;46593;Población;162.616425;M
2009;2402;3690;48934;46593;Población;22.5078125;M
2009;2402;3690;48939;46593;Población;67.5441825;M
2009;2402;3690;48937;46593;Población;8.52574;M
2009;2402;3690;48946;46593;Población;274.212515;M
2009;2402;3691;48952;46593;Población;995.376935;M
2009;2402;3691;48940;46593;Población;563.78138;M
2009;2402;3691;48936;46593;Población;412.74988;M
2009;2402;3691;48934;46593;Población;38.99509;M
2009;2402;3691;48939;46593;Población;151.0315;M
2009;2402;3691;48937;46593;Población;13.83288;M
2009;2402;3691;48946;46593;Población;431.595555;M
2009;2482;3689;48952;46593;Población;318.6395325;M
2009;2482;3689;48940;46593;Población;216.737115;M
2009;2482;3689;48936;46593;Población;165.8351525;M
2009;2482;3689;48934;46593;Población;13.14687;M
2009;2482;3689;48939;46593;Población;50.9019625;M
2009;2482;3689;48937;46593;Población;2.5712;M
2009;2482;3689;48946;46593;Población;101.9024175;M
2009;2482;3690;48952;46593;Población;336.892785;M
2009;2482;3690;48940;46593;Población;164.2595625;M
2009;2482;3690;48936;46593;Población;116.09506;M
2009;2482;3690;48934;46593;Población;16.4061175;M
2009;2482;3690;48939;46593;Población;48.1645025;M
2009;2482;3690;48937;46593;Población;5.222775;M
2009;2482;3690;48946;46593;Población;172.6332225;M
2009;2482;3691;48952;46593;Población;655.5323175;M
2009;2482;3691;48940;46593;Población;380.9966775;M
2009;2482;3691;48936;46593;Población;281.9302125;M
2009;2482;3691;48934;46593;Población;29.5529875;M
2009;2482;3691;48939;46593;Población;99.066465;M
2009;2482;3691;48937;46593;Población;7.793975;M
2009;2482;3691;48946;46593;Población;274.53564;M
2009;2713;3689;48952;46593;Población;367.441265;M
2009;2713;3689;48940;46593;Población;241.417605;M
2009;2713;3689;48936;46593;Población;180.2853275;M
2009;2713;3689;48934;46593;Población;13.29539;M
2009;2713;3689;48939;46593;Población;61.1322775;M
2009;2713;3689;48937;46593;Población;3.121245;M
2009;2713;3689;48946;46593;Población;126.02366;M
2009;2713;3690;48952;46593;Población;379.85936;M
2009;2713;3690;48940;46593;Población;181.4273925;M
2009;2713;3690;48936;46593;Población;131.6478025;M
2009;2713;3690;48934;46593;Población;17.000365;M
2009;2713;3690;48939;46593;Población;49.77959;M
2009;2713;3690;48937;46593;Población;4.0945075;M
2009;2713;3690;48946;46593;Población;198.4319675;M
2009;2713;3691;48952;46593;Población;747.300625;M
2009;2713;3691;48940;46593;Población;422.8449975;M
2009;2713;3691;48936;46593;Población;311.93313;M
2009;2713;3691;48934;46593;Población;30.295755;M
2009;2713;3691;48939;46593;Población;110.9118675;M
2009;2713;3691;48937;46593;Población;7.2157525;M
2009;2713;3691;48946;46593;Población;324.4556275;M
2009;2797;3689;48952;46593;Población;207.35541;M
2009;2797;3689;48940;46593;Población;136.3152575;M
2009;2797;3689;48936;46593;Población;106.9369425;M
2009;2797;3689;48934;46593;Población;13.0831675;M
2009;2797;3689;48939;46593;Población;29.378315;M
2009;2797;3689;48937;46593;Población;1.028505;M
2009;2797;3689;48946;46593;Población;71.0401525;M
2009;2797;3690;48952;46593;Población;213.5406825;M
2009;2797;3690;48940;46593;Población;104.7654775;M
2009;2797;3690;48936;46593;Población;79.8992625;M
2009;2797;3690;48934;46593;Población;13.743525;M
2009;2797;3690;48939;46593;Población;24.866215;M
2009;2797;3690;48937;46593;Población;2.2060625;M
2009;2797;3690;48946;46593;Población;108.775205;M
2009;2797;3691;48952;46593;Población;420.8960925;M
2009;2797;3691;48940;46593;Población;241.080735;M
2009;2797;3691;48936;46593;Población;186.836205;M
2009;2797;3691;48934;46593;Población;26.8266925;M
2009;2797;3691;48939;46593;Población;54.24453;M
2009;2797;3691;48937;46593;Población;3.2345675;M
2009;2797;3691;48946;46593;Población;179.8153575;M
2009;2911;3689;48952;46593;Población;270.7871375;M
2009;2911;3689;48940;46593;Población;172.87475;M
2009;2911;3689;48936;46593;Población;138.74078;M
2009;2911;3689;48934;46593;Población;9.81131;M
2009;2911;3689;48939;46593;Población;34.13397;M
2009;2911;3689;48937;46593;Población;1.3926;M
2009;2911;3689;48946;46593;Población;97.9123875;M
2009;2911;3690;48952;46593;Población;276.6679625;M
2009;2911;3690;48940;46593;Población;117.1659075;M
2009;2911;3690;48936;46593;Población;83.0134925;M
2009;2911;3690;48934;46593;Población;10.07866;M
2009;2911;3690;48939;46593;Población;34.152415;M
2009;2911;3690;48937;46593;Población;4.21988;M
2009;2911;3690;48946;46593;Población;159.502055;M
2009;2911;3691;48952;46593;Población;547.4551;M
2009;2911;3691;48940;46593;Población;290.0406575;M
2009;2911;3691;48936;46593;Población;221.7542725;M
2009;2911;3691;48934;46593;Población;19.88997;M
2009;2911;3691;48939;46593;Población;68.286385;M
2009;2911;3691;48937;46593;Población;5.61248;M
2009;2911;3691;48946;46593;Población;257.4144425;M
2009;3023;3689;48952;46593;Población;628.3942125;M
2009;3023;3689;48940;46593;Población;425.7629;M
2009;3023;3689;48936;46593;Población;314.284175;M
2009;3023;3689;48934;46593;Población;24.8257275;M
2009;3023;3689;48939;46593;Población;111.478725;M
2009;3023;3689;48937;46593;Población;5.7868025;M
2009;3023;3689;48946;46593;Población;202.6313125;M
2009;3023;3690;48952;46593;Población;653.8888175;M
2009;3023;3690;48940;46593;Población;328.57694;M
2009;3023;3690;48936;46593;Población;242.6859875;M
2009;3023;3690;48934;46593;Población;34.86387;M
2009;3023;3690;48939;46593;Población;85.8909525;M
2009;3023;3690;48937;46593;Población;6.760945;M
2009;3023;3690;48946;46593;Población;325.3118775;M
2009;3023;3691;48952;46593;Población;1282.28303;M
2009;3023;3691;48940;46593;Población;754.33984;M
2009;3023;3691;48936;46593;Población;556.9701625;M
2009;3023;3691;48934;46593;Población;59.6895975;M
2009;3023;3691;48939;46593;Población;197.3696775;M
2009;3023;3691;48937;46593;Población;12.5477475;M
2009;3023;3691;48946;46593;Población;527.94319;M
2009;3142;3689;48952;46593;Población;748.4759225;M
2009;3142;3689;48940;46593;Población;520.190055;M
2009;3142;3689;48936;46593;Población;403.0759825;M
2009;3142;3689;48934;46593;Población;41.0993775;M
2009;3142;3689;48939;46593;Población;117.1140725;M
2009;3142;3689;48937;46593;Población;5.2098925;M
2009;3142;3689;48946;46593;Población;228.2858675;M
2009;3142;3690;48952;46593;Población;792.019275;M
2009;3142;3690;48940;46593;Población;395.439855;M
2009;3142;3690;48936;46593;Población;297.26414;M
2009;3142;3690;48934;46593;Población;48.17421;M
2009;3142;3690;48939;46593;Población;98.175715;M
2009;3142;3690;48937;46593;Población;8.4554175;M
2009;3142;3690;48946;46593;Población;396.57942;M
2009;3142;3691;48952;46593;Población;1540.4951975;M
2009;3142;3691;48940;46593;Población;915.62991;M
2009;3142;3691;48936;46593;Población;700.3401225;M
2009;3142;3691;48934;46593;Población;89.2735875;M
2009;3142;3691;48939;46593;Población;215.2897875;M
2009;3142;3691;48937;46593;Población;13.66531;M
2009;3142;3691;48946;46593;Población;624.8652875;M
2009;3143;3689;48952;46593;Población;3313.9364475;M
2009;3143;3689;48940;46593;Población;2248.7724375;M
2009;3143;3689;48936;46593;Población;1707.915415;M
2009;3143;3689;48934;46593;Población;146.77472;M
2009;3143;3689;48939;46593;Población;540.8570225;M
2009;3143;3689;48937;46593;Población;26.728835;M
2009;3143;3689;48946;46593;Población;1065.16401;M
2009;3143;3690;48952;46593;Población;3425.56899;M
2009;3143;3690;48940;46593;Población;1673.5792025;M
2009;3143;3690;48936;46593;Población;1224.2524475;M
2009;3143;3690;48934;46593;Población;178.16009;M
2009;3143;3690;48939;46593;Población;449.326755;M
2009;3143;3690;48937;46593;Población;43.3236275;M
2009;3143;3690;48946;46593;Población;1751.9897875;M
2009;3143;3691;48952;46593;Población;6739.5054375;M
2009;3143;3691;48940;46593;Población;3922.35164;M
2009;3143;3691;48936;46593;Población;2932.1678625;M
2009;3143;3691;48934;46593;Población;324.93481;M
2009;3143;3691;48939;46593;Población;990.1837775;M
2009;3143;3691;48937;46593;Población;70.0524625;M
2009;3143;3691;48946;46593;Población;2817.1537975;M
2010;2352;3689;48952;46593;Población;283.947655;M
2010;2352;3689;48940;46593;Población;201.0178975;M
2010;2352;3689;48936;46593;Población;143.7591025;M
2010;2352;3689;48934;46593;Población;11.18745;M
2010;2352;3689;48939;46593;Población;57.258795;M
2010;2352;3689;48937;46593;Población;3.53813;M
2010;2352;3689;48946;46593;Población;82.9297575;M
2010;2352;3690;48952;46593;Población;271.4516475;M
2010;2352;3690;48940;46593;Población;156.30559;M
2010;2352;3690;48936;46593;Población;113.46787;M
2010;2352;3690;48934;46593;Población;15.148595;M
2010;2352;3690;48939;46593;Población;42.83772;M
2010;2352;3690;48937;46593;Población;2.2373625;M
2010;2352;3690;48946;46593;Población;115.1460575;M
2010;2352;3691;48952;46593;Población;555.3993025;M
2010;2352;3691;48940;46593;Población;357.3234875;M
2010;2352;3691;48936;46593;Población;257.2269725;M
2010;2352;3691;48934;46593;Población;26.336045;M
2010;2352;3691;48939;46593;Población;100.096515;M
2010;2352;3691;48937;46593;Población;5.7754925;M
2010;2352;3691;48946;46593;Población;198.075815;M
2010;2402;3689;48952;46593;Población;494.536325;M
2010;2402;3689;48940;46593;Población;327.9112425;M
2010;2402;3689;48936;46593;Población;234.4890525;M
2010;2402;3689;48934;46593;Población;18.3169075;M
2010;2402;3689;48939;46593;Población;93.42219;M
2010;2402;3689;48937;46593;Población;4.75365;M
2010;2402;3689;48946;46593;Población;166.6250825;M
2010;2402;3690;48952;46593;Población;507.7925;M
2010;2402;3690;48940;46593;Población;246.8707125;M
2010;2402;3690;48936;46593;Población;164.5888425;M
2010;2402;3690;48934;46593;Población;26.13449;M
2010;2402;3690;48939;46593;Población;82.28187;M
2010;2402;3690;48937;46593;Población;11.632275;M
2010;2402;3690;48946;46593;Población;260.9217875;M
2010;2402;3691;48952;46593;Población;1002.328825;M
2010;2402;3691;48940;46593;Población;574.781955;M
2010;2402;3691;48936;46593;Población;399.077895;M
2010;2402;3691;48934;46593;Población;44.4513975;M
2010;2402;3691;48939;46593;Población;175.70406;M
2010;2402;3691;48937;46593;Población;16.385925;M
2010;2402;3691;48946;46593;Población;427.54687;M
2010;2482;3689;48952;46593;Población;319.8900525;M
2010;2482;3689;48940;46593;Población;215.456195;M
2010;2482;3689;48936;46593;Población;162.2912125;M
2010;2482;3689;48934;46593;Población;16.8227075;M
2010;2482;3689;48939;46593;Población;53.1649825;M
2010;2482;3689;48937;46593;Población;3.7902975;M
2010;2482;3689;48946;46593;Población;104.4338575;M
2010;2482;3690;48952;46593;Población;338.3221275;M
2010;2482;3690;48940;46593;Población;168.1618875;M
2010;2482;3690;48936;46593;Población;113.750215;M
2010;2482;3690;48934;46593;Población;17.3487125;M
2010;2482;3690;48939;46593;Población;54.4116725;M
2010;2482;3690;48937;46593;Población;4.7283025;M
2010;2482;3690;48946;46593;Población;170.16024;M
2010;2482;3691;48952;46593;Población;658.21218;M
2010;2482;3691;48940;46593;Población;383.6180825;M
2010;2482;3691;48936;46593;Población;276.0414275;M
2010;2482;3691;48934;46593;Población;34.17142;M
2010;2482;3691;48939;46593;Población;107.576655;M
2010;2482;3691;48937;46593;Población;8.5186;M
2010;2482;3691;48946;46593;Población;274.5940975;M
2010;2713;3689;48952;46593;Población;369.9793975;M
2010;2713;3689;48940;46593;Población;240.3693775;M
2010;2713;3689;48936;46593;Población;174.09801;M
2010;2713;3689;48934;46593;Población;14.12604;M
2010;2713;3689;48939;46593;Población;66.2713675;M
2010;2713;3689;48937;46593;Población;3.323275;M
2010;2713;3689;48946;46593;Población;129.61002;M
2010;2713;3690;48952;46593;Población;382.1654725;M
2010;2713;3690;48940;46593;Población;186.5443925;M
2010;2713;3690;48936;46593;Población;130.1589025;M
2010;2713;3690;48934;46593;Población;18.48003;M
2010;2713;3690;48939;46593;Población;56.38549;M
2010;2713;3690;48937;46593;Población;4.9306425;M
2010;2713;3690;48946;46593;Población;195.62108;M
2010;2713;3691;48952;46593;Población;752.14487;M
2010;2713;3691;48940;46593;Población;426.91377;M
2010;2713;3691;48936;46593;Población;304.2569125;M
2010;2713;3691;48934;46593;Población;32.60607;M
2010;2713;3691;48939;46593;Población;122.6568575;M
2010;2713;3691;48937;46593;Población;8.2539175;M
2010;2713;3691;48946;46593;Población;325.2311;M
2010;2797;3689;48952;46593;Población;208.65072;M
2010;2797;3689;48940;46593;Población;139.99156;M
2010;2797;3689;48936;46593;Población;101.4215025;M
2010;2797;3689;48934;46593;Población;11.6766825;M
2010;2797;3689;48939;46593;Población;38.5700575;M
2010;2797;3689;48937;46593;Población;2.063165;M
2010;2797;3689;48946;46593;Población;68.65916;M
2010;2797;3690;48952;46593;Población;215.134255;M
2010;2797;3690;48940;46593;Población;109.07514;M
2010;2797;3690;48936;46593;Población;79.6632125;M
2010;2797;3690;48934;46593;Población;15.0987525;M
2010;2797;3690;48939;46593;Población;29.4119275;M
2010;2797;3690;48937;46593;Población;2.155165;M
2010;2797;3690;48946;46593;Población;106.059115;M
2010;2797;3691;48952;46593;Población;423.784975;M
2010;2797;3691;48940;46593;Población;249.0667;M
2010;2797;3691;48936;46593;Población;181.084715;M
2010;2797;3691;48934;46593;Población;26.775435;M
2010;2797;3691;48939;46593;Población;67.981985;M
2010;2797;3691;48937;46593;Población;4.21833;M
2010;2797;3691;48946;46593;Población;174.718275;M
2010;2911;3689;48952;46593;Población;272.5015075;M
2010;2911;3689;48940;46593;Población;174.229695;M
2010;2911;3689;48936;46593;Población;137.8572725;M
2010;2911;3689;48934;46593;Población;9.45813;M
2010;2911;3689;48939;46593;Población;36.3724225;M
2010;2911;3689;48937;46593;Población;2.504925;M
2010;2911;3689;48946;46593;Población;98.2718125;M
2010;2911;3690;48952;46593;Población;277.410115;M
2010;2911;3690;48940;46593;Población;123.4627025;M
2010;2911;3690;48936;46593;Población;85.33452;M
2010;2911;3690;48934;46593;Población;10.170755;M
2010;2911;3690;48939;46593;Población;38.1281825;M
2010;2911;3690;48937;46593;Población;3.8476075;M
2010;2911;3690;48946;46593;Población;153.9474125;M
2010;2911;3691;48952;46593;Población;549.9116225;M
2010;2911;3691;48940;46593;Población;297.6923975;M
2010;2911;3691;48936;46593;Población;223.1917925;M
2010;2911;3691;48934;46593;Población;19.628885;M
2010;2911;3691;48939;46593;Población;74.500605;M
2010;2911;3691;48937;46593;Población;6.3525325;M
2010;2911;3691;48946;46593;Población;252.219225;M
2010;3023;3689;48952;46593;Población;633.336225;M
2010;3023;3689;48940;46593;Población;432.03596;M
2010;3023;3689;48936;46593;Población;302.26039;M
2010;3023;3689;48934;46593;Población;28.9029325;M
2010;3023;3689;48939;46593;Población;129.77557;M
2010;3023;3689;48937;46593;Población;6.798075;M
2010;3023;3689;48946;46593;Población;201.300265;M
2010;3023;3690;48952;46593;Población;660.2622225;M
2010;3023;3690;48940;46593;Población;337.7192025;M
2010;3023;3690;48936;46593;Población;243.3612825;M
2010;3023;3690;48934;46593;Población;36.9404375;M
2010;3023;3690;48939;46593;Población;94.35792;M
2010;3023;3690;48937;46593;Población;9.238065;M
2010;3023;3690;48946;46593;Población;322.54302;M
2010;3023;3691;48952;46593;Población;1293.5984475;M
2010;3023;3691;48940;46593;Población;769.7551625;M
2010;3023;3691;48936;46593;Población;545.6216725;M
2010;3023;3691;48934;46593;Población;65.84337;M
2010;3023;3691;48939;46593;Población;224.13349;M
2010;3023;3691;48937;46593;Población;16.03614;M
2010;3023;3691;48946;46593;Población;523.843285;M
2010;3142;3689;48952;46593;Población;754.144945;M
2010;3142;3689;48940;46593;Población;516.8034525;M
2010;3142;3689;48936;46593;Población;391.58403;M
2010;3142;3689;48934;46593;Población;44.9306975;M
2010;3142;3689;48939;46593;Población;125.2194225;M
2010;3142;3689;48937;46593;Población;7.2280725;M
2010;3142;3689;48946;46593;Población;237.3414925;M
2010;3142;3690;48952;46593;Población;799.21681;M
2010;3142;3690;48940;46593;Población;402.99721;M
2010;3142;3690;48936;46593;Población;295.849555;M
2010;3142;3690;48934;46593;Población;56.7074675;M
2010;3142;3690;48939;46593;Población;107.147655;M
2010;3142;3690;48937;46593;Población;8.92857;M
2010;3142;3690;48946;46593;Población;396.2196;M
2010;3142;3691;48952;46593;Población;1553.361755;M
2010;3142;3691;48940;46593;Población;919.8006625;M
2010;3142;3691;48936;46593;Población;687.433585;M
2010;3142;3691;48934;46593;Población;101.638165;M
2010;3142;3691;48939;46593;Población;232.3670775;M
2010;3142;3691;48937;46593;Población;16.1566425;M
2010;3142;3691;48946;46593;Población;633.5610925;M
2010;3143;3689;48952;46593;Población;3336.9868275;M
2010;3143;3689;48940;46593;Población;2247.81538;M
2010;3143;3689;48936;46593;Población;1647.7605725;M
2010;3143;3689;48934;46593;Población;155.4215475;M
2010;3143;3689;48939;46593;Población;600.0548075;M
2010;3143;3689;48937;46593;Población;33.99959;M
2010;3143;3689;48946;46593;Población;1089.1714475;M
2010;3143;3690;48952;46593;Población;3451.75515;M
2010;3143;3690;48940;46593;Población;1731.1368375;M
2010;3143;3690;48936;46593;Población;1226.1744;M
2010;3143;3690;48934;46593;Población;196.02924;M
2010;3143;3690;48939;46593;Población;504.9624375;M
2010;3143;3690;48937;46593;Población;47.69799;M
2010;3143;3690;48946;46593;Población;1720.6183125;M
2010;3143;3691;48952;46593;Población;6788.7419775;M
2010;3143;3691;48940;46593;Población;3978.9522175;M
2010;3143;3691;48936;46593;Población;2873.9349725;M
2010;3143;3691;48934;46593;Población;351.4507875;M
2010;3143;3691;48939;46593;Población;1105.017245;M
2010;3143;3691;48937;46593;Población;81.69758;M
2010;3143;3691;48946;46593;Población;2809.78976;M
2011;2352;3689;48952;46593;Población;283.7928325;M
2011;2352;3689;48940;46593;Población;203.00481;M
2011;2352;3689;48936;46593;Población;137.5843975;M
2011;2352;3689;48934;46593;Población;11.18726;M
2011;2352;3689;48939;46593;Población;65.4204125;M
2011;2352;3689;48937;46593;Población;5.957525;M
2011;2352;3689;48946;46593;Población;80.7880225;M
2011;2352;3690;48952;46593;Población;274.023815;M
2011;2352;3690;48940;46593;Población;156.8044575;M
2011;2352;3690;48936;46593;Población;101.7066125;M
2011;2352;3690;48934;46593;Población;16.045855;M
2011;2352;3690;48939;46593;Población;55.097845;M
2011;2352;3690;48937;46593;Población;2.614765;M
2011;2352;3690;48946;46593;Población;117.2193575;M
2011;2352;3691;48952;46593;Población;557.8166475;M
2011;2352;3691;48940;46593;Población;359.8092675;M
2011;2352;3691;48936;46593;Población;239.29101;M
2011;2352;3691;48934;46593;Población;27.233115;M
2011;2352;3691;48939;46593;Población;120.5182575;M
2011;2352;3691;48937;46593;Población;8.57229;M
2011;2352;3691;48946;46593;Población;198.00738;M
2011;2402;3689;48952;46593;Población;497.75726;M
2011;2402;3689;48940;46593;Población;329.6131325;M
2011;2402;3689;48936;46593;Población;227.68259;M
2011;2402;3689;48934;46593;Población;24.1675275;M
2011;2402;3689;48939;46593;Población;101.9305425;M
2011;2402;3689;48937;46593;Población;5.8718475;M
2011;2402;3689;48946;46593;Población;168.1441275;M
2011;2402;3690;48952;46593;Población;510.60134;M
2011;2402;3690;48940;46593;Población;249.8425175;M
2011;2402;3690;48936;46593;Población;163.337475;M
2011;2402;3690;48934;46593;Población;25.904935;M
2011;2402;3690;48939;46593;Población;86.5050425;M
2011;2402;3690;48937;46593;Población;11.1167525;M
2011;2402;3690;48946;46593;Población;260.7588225;M
2011;2402;3691;48952;46593;Población;1008.3586;M
2011;2402;3691;48940;46593;Población;579.45565;M
2011;2402;3691;48936;46593;Población;391.020065;M
2011;2402;3691;48934;46593;Población;50.0724625;M
2011;2402;3691;48939;46593;Población;188.435585;M
2011;2402;3691;48937;46593;Población;16.9886;M
2011;2402;3691;48946;46593;Población;428.90295;M
2011;2482;3689;48952;46593;Población;320.79232;M
2011;2482;3689;48940;46593;Población;214.8208475;M
2011;2482;3689;48936;46593;Población;151.3920925;M
2011;2482;3689;48934;46593;Población;18.55856;M
2011;2482;3689;48939;46593;Población;63.428755;M
2011;2482;3689;48937;46593;Población;4.0349775;M
2011;2482;3689;48946;46593;Población;105.9714725;M
2011;2482;3690;48952;46593;Población;339.129265;M
2011;2482;3690;48940;46593;Población;171.55745;M
2011;2482;3690;48936;46593;Población;112.81034;M
2011;2482;3690;48934;46593;Población;21.630775;M
2011;2482;3690;48939;46593;Población;58.74711;M
2011;2482;3690;48937;46593;Población;5.2261075;M
2011;2482;3690;48946;46593;Población;167.571815;M
2011;2482;3691;48952;46593;Población;659.921585;M
2011;2482;3691;48940;46593;Población;386.3782975;M
2011;2482;3691;48936;46593;Población;264.2024325;M
2011;2482;3691;48934;46593;Población;40.189335;M
2011;2482;3691;48939;46593;Población;122.175865;M
2011;2482;3691;48937;46593;Población;9.261085;M
2011;2482;3691;48946;46593;Población;273.5432875;M
2011;2713;3689;48952;46593;Población;371.581335;M
2011;2713;3689;48940;46593;Población;240.139845;M
2011;2713;3689;48936;46593;Población;173.04505;M
2011;2713;3689;48934;46593;Población;13.4763375;M
2011;2713;3689;48939;46593;Población;67.094795;M
2011;2713;3689;48937;46593;Población;5.4178275;M
2011;2713;3689;48946;46593;Población;131.44149;M
2011;2713;3690;48952;46593;Población;383.4495;M
2011;2713;3690;48940;46593;Población;187.68607;M
2011;2713;3690;48936;46593;Población;130.16542;M
2011;2713;3690;48934;46593;Población;19.7241525;M
2011;2713;3690;48939;46593;Población;57.52065;M
2011;2713;3690;48937;46593;Población;4.97216;M
2011;2713;3690;48946;46593;Población;195.76343;M
2011;2713;3691;48952;46593;Población;755.030835;M
2011;2713;3691;48940;46593;Población;427.825915;M
2011;2713;3691;48936;46593;Población;303.21047;M
2011;2713;3691;48934;46593;Población;33.20049;M
2011;2713;3691;48939;46593;Población;124.615445;M
2011;2713;3691;48937;46593;Población;10.3899875;M
2011;2713;3691;48946;46593;Población;327.20492;M
2011;2797;3689;48952;46593;Población;209.15804;M
2011;2797;3689;48940;46593;Población;143.22503;M
2011;2797;3689;48936;46593;Población;99.75514;M
2011;2797;3689;48934;46593;Población;11.6392075;M
2011;2797;3689;48939;46593;Población;43.46989;M
2011;2797;3689;48937;46593;Población;2.4273125;M
2011;2797;3689;48946;46593;Población;65.93301;M
2011;2797;3690;48952;46593;Población;216.528095;M
2011;2797;3690;48940;46593;Población;111.0358375;M
2011;2797;3690;48936;46593;Población;75.0911575;M
2011;2797;3690;48934;46593;Población;14.976885;M
2011;2797;3690;48939;46593;Población;35.94468;M
2011;2797;3690;48937;46593;Población;2.4395175;M
2011;2797;3690;48946;46593;Población;105.4922575;M
2011;2797;3691;48952;46593;Población;425.686135;M
2011;2797;3691;48940;46593;Población;254.2608675;M
2011;2797;3691;48936;46593;Población;174.8462975;M
2011;2797;3691;48934;46593;Población;26.6160925;M
2011;2797;3691;48939;46593;Población;79.41457;M
2011;2797;3691;48937;46593;Población;4.86683;M
2011;2797;3691;48946;46593;Población;171.4252675;M
2011;2911;3689;48952;46593;Población;274.4793125;M
2011;2911;3689;48940;46593;Población;172.612695;M
2011;2911;3689;48936;46593;Población;132.34783;M
2011;2911;3689;48934;46593;Población;9.0395225;M
2011;2911;3689;48939;46593;Población;40.264865;M
2011;2911;3689;48937;46593;Población;2.3265075;M
2011;2911;3689;48946;46593;Población;101.8666175;M
2011;2911;3690;48952;46593;Población;277.6640375;M
2011;2911;3690;48940;46593;Población;124.7466675;M
2011;2911;3690;48936;46593;Población;81.6521875;M
2011;2911;3690;48934;46593;Población;9.765705;M
2011;2911;3690;48939;46593;Población;43.09448;M
2011;2911;3690;48937;46593;Población;5.46966;M
2011;2911;3690;48946;46593;Población;152.91737;M
2011;2911;3691;48952;46593;Población;552.14335;M
2011;2911;3691;48940;46593;Población;297.3593625;M
2011;2911;3691;48936;46593;Población;214.0000175;M
2011;2911;3691;48934;46593;Población;18.8052275;M
2011;2911;3691;48939;46593;Población;83.359345;M
2011;2911;3691;48937;46593;Población;7.7961675;M
2011;2911;3691;48946;46593;Población;254.7839875;M
2011;3023;3689;48952;46593;Población;639.3806125;M
2011;3023;3689;48940;46593;Población;422.48725;M
2011;3023;3689;48936;46593;Población;293.7260275;M
2011;3023;3689;48934;46593;Población;32.3506075;M
2011;3023;3689;48939;46593;Población;128.7612225;M
2011;3023;3689;48937;46593;Población;6.413395;M
2011;3023;3689;48946;46593;Población;216.8933625;M
2011;3023;3690;48952;46593;Población;666.753395;M
2011;3023;3690;48940;46593;Población;343.0675425;M
2011;3023;3690;48936;46593;Población;237.180415;M
2011;3023;3690;48934;46593;Población;38.705765;M
2011;3023;3690;48939;46593;Población;105.8871275;M
2011;3023;3690;48937;46593;Población;11.5360225;M
2011;3023;3690;48946;46593;Población;323.6858525;M
2011;3023;3691;48952;46593;Población;1306.1340075;M
2011;3023;3691;48940;46593;Población;765.5547925;M
2011;3023;3691;48936;46593;Población;530.9064425;M
2011;3023;3691;48934;46593;Población;71.0563725;M
2011;3023;3691;48939;46593;Población;234.64835;M
2011;3023;3691;48937;46593;Población;17.9494175;M
2011;3023;3691;48946;46593;Población;540.579215;M
2011;3142;3689;48952;46593;Población;758.5547075;M
2011;3142;3689;48940;46593;Población;521.02361;M
2011;3142;3689;48936;46593;Población;386.8055125;M
2011;3142;3689;48934;46593;Población;49.5795825;M
2011;3142;3689;48939;46593;Población;134.2180975;M
2011;3142;3689;48937;46593;Población;7.3385725;M
2011;3142;3689;48946;46593;Población;237.5310975;M
2011;3142;3690;48952;46593;Población;804.882595;M
2011;3142;3690;48940;46593;Población;412.7685325;M
2011;3142;3690;48936;46593;Población;293.6453625;M
2011;3142;3690;48934;46593;Población;54.648855;M
2011;3142;3690;48939;46593;Población;119.12317;M
2011;3142;3690;48937;46593;Población;12.1187625;M
2011;3142;3690;48946;46593;Población;392.1140625;M
2011;3142;3691;48952;46593;Población;1563.4373025;M
2011;3142;3691;48940;46593;Población;933.7921425;M
2011;3142;3691;48936;46593;Población;680.450875;M
2011;3142;3691;48934;46593;Población;104.2284375;M
2011;3142;3691;48939;46593;Población;253.3412675;M
2011;3142;3691;48937;46593;Población;19.457335;M
2011;3142;3691;48946;46593;Población;629.64516;M
2011;3143;3689;48952;46593;Población;3355.49642;M
2011;3143;3689;48940;46593;Población;2246.92722;M
2011;3143;3689;48936;46593;Población;1602.33864;M
2011;3143;3689;48934;46593;Población;169.998605;M
2011;3143;3689;48939;46593;Población;644.58858;M
2011;3143;3689;48937;46593;Población;39.787965;M
2011;3143;3689;48946;46593;Población;1108.5692;M
2011;3143;3690;48952;46593;Población;3473.0320425;M
2011;3143;3690;48940;46593;Población;1757.509075;M
2011;3143;3690;48936;46593;Población;1195.58897;M
