D_TEMPORAL_0;D_SEXO_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
1999;3690;3058;Defunciones;37.0;A
1999;3690;3059;Defunciones;90.0;A
1999;3690;3060;Defunciones;13.0;A
1999;3690;3061;Defunciones;25.0;A
1999;3690;3062;Defunciones;10.0;A
1999;3690;3137;Defunciones;27.0;A
1999;3690;3063;Defunciones;307.0;A
1999;3690;3064;Defunciones;114.0;A
1999;3690;3065;Defunciones;39.0;A
1999;3690;3066;Defunciones;50.0;A
1999;3690;3067;Defunciones;36.0;A
1999;3690;3068;Defunciones;3.0;A
1999;3690;3069;Defunciones;17.0;A
1999;3690;3070;Defunciones;39.0;A
1999;3690;3071;Defunciones;20.0;A
1999;3690;3072;Defunciones;31.0;A
1999;3690;3073;Defunciones;15.0;A
1999;3690;3074;Defunciones;24.0;A
1999;3690;3075;Defunciones;31.0;A
1999;3690;3076;Defunciones;13.0;A
1999;3690;3078;Defunciones;9.0;A
1999;3690;3080;Defunciones;65.0;A
1999;3690;3081;Defunciones;5.0;A
1999;3690;3082;Defunciones;93.0;A
1999;3690;3083;Defunciones;18.0;A
1999;3690;3084;Defunciones;3.0;A
1999;3690;3085;Defunciones;54.0;A
1999;3690;3086;Defunciones;75.0;A
1999;3690;3087;Defunciones;84.0;A
1999;3690;3088;Defunciones;16.0;A
1999;3690;3089;Defunciones;7.0;A
1999;3690;3090;Defunciones;12.0;A
1999;3690;3091;Defunciones;39.0;A
1999;3690;3092;Defunciones;117.0;A
1999;3690;3093;Defunciones;11.0;A
1999;3690;3094;Defunciones;23.0;A
1999;3690;3095;Defunciones;83.0;A
1999;3690;3096;Defunciones;101.0;A
1999;3690;3097;Defunciones;34.0;A
1999;3690;3098;Defunciones;27.0;A
1999;3690;3099;Defunciones;14.0;A
1999;3690;3100;Defunciones;19.0;A
1999;3690;3101;Defunciones;21.0;A
1999;3690;3102;Defunciones;36.0;A
1999;3690;3103;Defunciones;13.0;A
1999;3690;3104;Defunciones;43.0;A
1999;3690;3105;Defunciones;22.0;A
1999;3690;3108;Defunciones;35.0;A
1999;3690;3109;Defunciones;14.0;A
1999;3690;3110;Defunciones;71.0;A
1999;3690;3111;Defunciones;20.0;A
1999;3690;3112;Defunciones;12.0;A
1999;3690;3113;Defunciones;6.0;A
1999;3690;3114;Defunciones;18.0;A
1999;3690;3115;Defunciones;80.0;A
1999;3690;3117;Defunciones;2.0;A
1999;3690;3116;Defunciones;49.0;A
1999;3690;3118;Defunciones;36.0;A
1999;3690;3119;Defunciones;13.0;A
1999;3690;3120;Defunciones;3029.0;A
1999;3690;3121;Defunciones;43.0;A
1999;3690;3122;Defunciones;39.0;A
1999;3690;3123;Defunciones;19.0;A
1999;3690;3124;Defunciones;162.0;A
1999;3690;3126;Defunciones;22.0;A
1999;3690;3136;Defunciones;14.0;A
1999;3690;3127;Defunciones;13.0;A
1999;3690;3130;Defunciones;8.0;A
1999;3690;3128;Defunciones;19.0;A
1999;3690;3129;Defunciones;32.0;A
1999;3690;3131;Defunciones;24.0;A
1999;3690;3132;Defunciones;60.0;A
1998;3690;3143;Defunciones;28761.0;A
1998;3690;2352;Defunciones;1804.0;A
1998;3690;2241;Defunciones;6.0;A
1998;3690;2242;Defunciones;11.0;A
1998;3690;2243;Defunciones;59.0;A
1998;3690;2244;Defunciones;5.0;A
1998;3690;2245;Defunciones;2.0;A
1998;3690;2246;Defunciones;43.0;A
1998;3690;2247;Defunciones;2.0;A
1998;3690;2248;Defunciones;4.0;A
1998;3690;2249;Defunciones;1.0;A
1998;3690;2250;Defunciones;4.0;A
1998;3690;2251;Defunciones;17.0;A
1998;3690;2252;Defunciones;;A
1998;3690;2253;Defunciones;658.0;A
1998;3690;2256;Defunciones;6.0;A
1998;3690;2257;Defunciones;7.0;A
1998;3690;2259;Defunciones;2.0;A
1998;3690;2260;Defunciones;1.0;A
1998;3690;2261;Defunciones;3.0;A
1998;3690;2262;Defunciones;;A
1998;3690;2263;Defunciones;1.0;A
1998;3690;2264;Defunciones;8.0;A
1998;3690;2267;Defunciones;2.0;A
1998;3690;2268;Defunciones;2.0;A
1998;3690;2269;Defunciones;55.0;A
1998;3690;2270;Defunciones;24.0;A
1998;3690;2271;Defunciones;15.0;A
1998;3690;2272;Defunciones;16.0;A
1998;3690;2273;Defunciones;2.0;A
1998;3690;2277;Defunciones;2.0;A
1998;3690;2278;Defunciones;8.0;A
1998;3690;2274;Defunciones;2.0;A
1998;3690;2276;Defunciones;47.0;A
1998;3690;2279;Defunciones;15.0;A
1998;3690;2347;Defunciones;86.0;A
1998;3690;2282;Defunciones;1.0;A
1998;3690;2284;Defunciones;1.0;A
1998;3690;2285;Defunciones;7.0;A
1998;3690;2286;Defunciones;12.0;A
1998;3690;2287;Defunciones;5.0;A
1998;3690;2288;Defunciones;12.0;A
1998;3690;2289;Defunciones;2.0;A
1998;3690;2290;Defunciones;16.0;A
1998;3690;2291;Defunciones;8.0;A
1998;3690;2292;Defunciones;4.0;A
1998;3690;2293;Defunciones;10.0;A
1998;3690;2294;Defunciones;64.0;A
1998;3690;2295;Defunciones;3.0;A
1998;3690;2296;Defunciones;4.0;A
1998;3690;2297;Defunciones;1.0;A
1998;3690;2298;Defunciones;7.0;A
1998;3690;2299;Defunciones;1.0;A
1998;3690;2300;Defunciones;13.0;A
1998;3690;2301;Defunciones;1.0;A
1998;3690;2302;Defunciones;3.0;A
1998;3690;2303;Defunciones;21.0;A
1998;3690;2304;Defunciones;6.0;A
1998;3690;2305;Defunciones;13.0;A
1998;3690;2348;Defunciones;10.0;A
1998;3690;2306;Defunciones;2.0;A
1998;3690;2307;Defunciones;46.0;A
1998;3690;2308;Defunciones;3.0;A
1998;3690;2309;Defunciones;4.0;A
1998;3690;2310;Defunciones;16.0;A
1998;3690;2311;Defunciones;14.0;A
1998;3690;2312;Defunciones;1.0;A
1998;3690;2313;Defunciones;1.0;A
1998;3690;2314;Defunciones;1.0;A
1998;3690;2315;Defunciones;9.0;A
1998;3690;2316;Defunciones;14.0;A
1998;3690;2317;Defunciones;8.0;A
1998;3690;2318;Defunciones;5.0;A
1998;3690;2319;Defunciones;3.0;A
1998;3690;2320;Defunciones;93.0;A
1998;3690;2321;Defunciones;2.0;A
1998;3690;2322;Defunciones;1.0;A
1998;3690;2323;Defunciones;2.0;A
1998;3690;2324;Defunciones;24.0;A
1998;3690;2325;Defunciones;5.0;A
1998;3690;2326;Defunciones;3.0;A
1998;3690;2327;Defunciones;17.0;A
1998;3690;2329;Defunciones;11.0;A
1998;3690;2330;Defunciones;5.0;A
1998;3690;2331;Defunciones;1.0;A
1998;3690;2332;Defunciones;5.0;A
1998;3690;2333;Defunciones;17.0;A
1998;3690;2346;Defunciones;5.0;A
1998;3690;2334;Defunciones;7.0;A
1998;3690;2335;Defunciones;2.0;A
1998;3690;2336;Defunciones;3.0;A
1998;3690;2337;Defunciones;2.0;A
1998;3690;2338;Defunciones;2.0;A
1998;3690;2339;Defunciones;13.0;A
1998;3690;2340;Defunciones;49.0;A
1998;3690;2341;Defunciones;25.0;A
1998;3690;2342;Defunciones;10.0;A
1998;3690;2343;Defunciones;27.0;A
1998;3690;2344;Defunciones;5.0;A
1998;3690;2402;Defunciones;3860.0;A
1998;3690;2353;Defunciones;23.0;A
1998;3690;2354;Defunciones;14.0;A
1998;3690;2355;Defunciones;4.0;A
1998;3690;2356;Defunciones;391.0;A
1998;3690;2357;Defunciones;26.0;A
1998;3690;2358;Defunciones;94.0;A
1998;3690;2359;Defunciones;77.0;A
1998;3690;2361;Defunciones;45.0;A
1998;3690;2397;Defunciones;18.0;A
1998;3690;2362;Defunciones;2.0;A
1998;3690;2363;Defunciones;26.0;A
1998;3690;2364;Defunciones;6.0;A
1998;3690;2365;Defunciones;637.0;A
1998;3690;2366;Defunciones;9.0;A
1998;3690;2368;Defunciones;150.0;A
1998;3690;2369;Defunciones;56.0;A
1998;3690;2367;Defunciones;54.0;A
1998;3690;2370;Defunciones;9.0;A
1998;3690;2371;Defunciones;9.0;A
1998;3690;2372;Defunciones;7.0;A
1998;3690;2373;Defunciones;656.0;A
1998;3690;2374;Defunciones;36.0;A
1998;3690;2375;Defunciones;282.0;A
1998;3690;2376;Defunciones;49.0;A
1998;3690;2377;Defunciones;33.0;A
1998;3690;2378;Defunciones;13.0;A
1998;3690;2379;Defunciones;18.0;A
1998;3690;2380;Defunciones;193.0;A
1998;3690;2381;Defunciones;93.0;A
1998;3690;2382;Defunciones;12.0;A
1998;3690;2383;Defunciones;79.0;A
1998;3690;2384;Defunciones;259.0;A
1998;3690;2398;Defunciones;11.0;A
1998;3690;2386;Defunciones;67.0;A
1998;3690;2385;Defunciones;151.0;A
1998;3690;2387;Defunciones;11.0;A
1998;3690;2388;Defunciones;75.0;A
1998;3690;2389;Defunciones;2.0;A
1998;3690;2390;Defunciones;18.0;A
1998;3690;2391;Defunciones;60.0;A
1998;3690;2392;Defunciones;43.0;A
1998;3690;2393;Defunciones;1.0;A
1998;3690;2394;Defunciones;35.0;A
1998;3690;2395;Defunciones;6.0;A
1998;3690;2482;Defunciones;3433.0;A
1998;3690;2403;Defunciones;7.0;A
1998;3690;2404;Defunciones;53.0;A
1998;3690;2405;Defunciones;8.0;A
1998;3690;2406;Defunciones;14.0;A
1998;3690;2407;Defunciones;23.0;A
1998;3690;2408;Defunciones;12.0;A
1998;3690;2409;Defunciones;88.0;A
1998;3690;2410;Defunciones;36.0;A
1998;3690;2411;Defunciones;28.0;A
1998;3690;2412;Defunciones;20.0;A
1998;3690;2413;Defunciones;5.0;A
1998;3690;2414;Defunciones;47.0;A
1998;3690;2415;Defunciones;96.0;A
1998;3690;2416;Defunciones;17.0;A
1998;3690;2417;Defunciones;17.0;A
1998;3690;2418;Defunciones;9.0;A
1998;3690;2419;Defunciones;36.0;A
1998;3690;2420;Defunciones;21.0;A
1998;3690;2421;Defunciones;58.0;A
1998;3690;2422;Defunciones;3.0;A
1998;3690;2423;Defunciones;1187.0;A
1998;3690;2424;Defunciones;28.0;A
1998;3690;2425;Defunciones;14.0;A
1998;3690;2426;Defunciones;7.0;A
1998;3690;2427;Defunciones;23.0;A
1998;3690;2428;Defunciones;10.0;A
1998;3690;2429;Defunciones;47.0;A
1998;3690;2430;Defunciones;1.0;A
1998;3690;2431;Defunciones;47.0;A
1998;3690;2432;Defunciones;34.0;A
1998;3690;2433;Defunciones;6.0;A
1998;3690;2434;Defunciones;2.0;A
1998;3690;2435;Defunciones;6.0;A
1998;3690;2436;Defunciones;2.0;A
1998;3690;2437;Defunciones;51.0;A
1998;3690;2438;Defunciones;18.0;A
1998;3690;2439;Defunciones;16.0;A
1998;3690;2440;Defunciones;167.0;A
1998;3690;2441;Defunciones;16.0;A
1998;3690;2442;Defunciones;20.0;A
1998;3690;2443;Defunciones;12.0;A
1998;3690;2444;Defunciones;100.0;A
1998;3690;2445;Defunciones;43.0;A
1998;3690;2446;Defunciones;11.0;A
1998;3690;2447;Defunciones;18.0;A
1998;3690;2448;Defunciones;19.0;A
1998;3690;2449;Defunciones;5.0;A
1998;3690;2450;Defunciones;12.0;A
1998;3690;2451;Defunciones;64.0;A
1998;3690;2452;Defunciones;23.0;A
1998;3690;2453;Defunciones;16.0;A
1998;3690;2454;Defunciones;77.0;A
1998;3690;2455;Defunciones;27.0;A
1998;3690;2456;Defunciones;79.0;A
1998;3690;2457;Defunciones;110.0;A
1998;3690;2458;Defunciones;128.0;A
1998;3690;2459;Defunciones;33.0;A
1998;3690;2460;Defunciones;67.0;A
1998;3690;2461;Defunciones;6.0;A
1998;3690;2463;Defunciones;9.0;A
1998;3690;2462;Defunciones;26.0;A
1998;3690;2464;Defunciones;21.0;A
1998;3690;2465;Defunciones;12.0;A
1998;3690;2466;Defunciones;5.0;A
1998;3690;2467;Defunciones;10.0;A
1998;3690;2468;Defunciones;19.0;A
1998;3690;2469;Defunciones;15.0;A
1998;3690;2470;Defunciones;3.0;A
1998;3690;2471;Defunciones;68.0;A
1998;3690;2472;Defunciones;19.0;A
1998;3690;2473;Defunciones;6.0;A
1998;3690;2474;Defunciones;19.0;A
1998;3690;2475;Defunciones;17.0;A
1998;3690;2476;Defunciones;27.0;A
1998;3690;2477;Defunciones;7.0;A
1998;3690;2713;Defunciones;3491.0;A
1998;3690;2483;Defunciones;2.0;A
1998;3690;2484;Defunciones;2.0;A
1998;3690;2485;Defunciones;36.0;A
1998;3690;2486;Defunciones;5.0;A
1998;3690;2487;Defunciones;3.0;A
1998;3690;2488;Defunciones;23.0;A
1998;3690;2489;Defunciones;4.0;A
1998;3690;2493;Defunciones;10.0;A
1998;3690;2494;Defunciones;13.0;A
1998;3690;2495;Defunciones;16.0;A
1998;3690;2496;Defunciones;40.0;A
1998;3690;2497;Defunciones;10.0;A
1998;3690;2498;Defunciones;;A
1998;3690;2499;Defunciones;2.0;A
1998;3690;2500;Defunciones;76.0;A
1998;3690;2699;Defunciones;2.0;A
1998;3690;2501;Defunciones;4.0;A
1998;3690;2503;Defunciones;10.0;A
1998;3690;2504;Defunciones;70.0;A
1998;3690;2505;Defunciones;49.0;A
1998;3690;2506;Defunciones;87.0;A
1998;3690;2507;Defunciones;5.0;A
1998;3690;2508;Defunciones;1.0;A
1998;3690;2511;Defunciones;18.0;A
1998;3690;2512;Defunciones;11.0;A
1998;3690;2513;Defunciones;12.0;A
1998;3690;2514;Defunciones;2.0;A
1998;3690;2516;Defunciones;1.0;A
1998;3690;2517;Defunciones;2.0;A
1998;3690;2518;Defunciones;2.0;A
1998;3690;2519;Defunciones;10.0;A
1998;3690;2520;Defunciones;16.0;A
1998;3690;2602;Defunciones;3.0;A
1998;3690;2521;Defunciones;3.0;A
1998;3690;2522;Defunciones;2.0;A
1998;3690;2523;Defunciones;20.0;A
1998;3690;2524;Defunciones;;A
1998;3690;2526;Defunciones;2.0;A
1998;3690;2527;Defunciones;1.0;A
1998;3690;2528;Defunciones;2.0;A
1998;3690;2529;Defunciones;10.0;A
1998;3690;2530;Defunciones;9.0;A
1998;3690;2531;Defunciones;10.0;A
1998;3690;2544;Defunciones;23.0;A
1998;3690;2546;Defunciones;9.0;A
1998;3690;2548;Defunciones;26.0;A
1998;3690;2532;Defunciones;7.0;A
1998;3690;2533;Defunciones;3.0;A
1998;3690;2534;Defunciones;14.0;A
1998;3690;2535;Defunciones;6.0;A
1998;3690;2537;Defunciones;19.0;A
1998;3690;2538;Defunciones;3.0;A
1998;3690;2707;Defunciones;13.0;A
1998;3690;2541;Defunciones;31.0;A
1998;3690;2542;Defunciones;14.0;A
1998;3690;2549;Defunciones;6.0;A
1998;3690;2550;Defunciones;;A
1998;3690;2553;Defunciones;12.0;A
1998;3690;2554;Defunciones;5.0;A
1998;3690;2555;Defunciones;4.0;A
1998;3690;2556;Defunciones;5.0;A
1998;3690;2557;Defunciones;2.0;A
1998;3690;2558;Defunciones;21.0;A
1998;3690;2559;Defunciones;5.0;A
1998;3690;2561;Defunciones;3.0;A
1998;3690;2563;Defunciones;5.0;A
1998;3690;2565;Defunciones;3.0;A
1998;3690;2566;Defunciones;28.0;A
1998;3690;2700;Defunciones;37.0;A
1998;3690;2569;Defunciones;3.0;A
1998;3690;2570;Defunciones;;A
1998;3690;2571;Defunciones;9.0;A
1998;3690;2572;Defunciones;11.0;A
1998;3690;2573;Defunciones;1.0;A
1998;3690;2574;Defunciones;1124.0;A
1998;3690;2575;Defunciones;8.0;A
1998;3690;2576;Defunciones;88.0;A
1998;3690;2701;Defunciones;9.0;A
1998;3690;2580;Defunciones;10.0;A
1998;3690;2581;Defunciones;8.0;A
1998;3690;2582;Defunciones;6.0;A
1998;3690;2583;Defunciones;;A
1998;3690;2584;Defunciones;9.0;A
1998;3690;2585;Defunciones;62.0;A
1998;3690;2586;Defunciones;3.0;A
1998;3690;2587;Defunciones;33.0;A
1998;3690;2588;Defunciones;28.0;A
1998;3690;2589;Defunciones;56.0;A
1998;3690;2590;Defunciones;3.0;A
1998;3690;2592;Defunciones;27.0;A
1998;3690;2594;Defunciones;7.0;A
1998;3690;2595;Defunciones;4.0;A
1998;3690;2596;Defunciones;3.0;A
1998;3690;2598;Defunciones;2.0;A
1998;3690;2603;Defunciones;9.0;A
1998;3690;2604;Defunciones;14.0;A
1998;3690;2605;Defunciones;2.0;A
1998;3690;2607;Defunciones;16.0;A
1998;3690;2608;Defunciones;3.0;A
1998;3690;2609;Defunciones;4.0;A
1998;3690;2610;Defunciones;91.0;A
1998;3690;2612;Defunciones;;A
1998;3690;2614;Defunciones;4.0;A
1998;3690;2616;Defunciones;40.0;A
1998;3690;2617;Defunciones;1.0;A
1998;3690;2621;Defunciones;15.0;A
1998;3690;2622;Defunciones;8.0;A
1998;3690;2623;Defunciones;14.0;A
1998;3690;2624;Defunciones;28.0;A
1998;3690;2625;Defunciones;11.0;A
1998;3690;2626;Defunciones;5.0;A
1998;3690;2627;Defunciones;9.0;A
1998;3690;2704;Defunciones;5.0;A
1998;3690;2629;Defunciones;211.0;A
1998;3690;2630;Defunciones;1.0;A
1998;3690;2698;Defunciones;5.0;A
1998;3690;2632;Defunciones;8.0;A
1998;3690;2633;Defunciones;2.0;A
1998;3690;2634;Defunciones;21.0;A
1998;3690;2635;Defunciones;5.0;A
1998;3690;2636;Defunciones;24.0;A
1998;3690;2637;Defunciones;9.0;A
1998;3690;2639;Defunciones;44.0;A
1998;3690;2640;Defunciones;1.0;A
1998;3690;2641;Defunciones;7.0;A
1998;3690;2642;Defunciones;15.0;A
1998;3690;2643;Defunciones;8.0;A
1998;3690;2705;Defunciones;10.0;A
1998;3690;2646;Defunciones;1.0;A
1998;3690;2647;Defunciones;58.0;A
1998;3690;2648;Defunciones;3.0;A
1998;3690;2650;Defunciones;2.0;A
1998;3690;2651;Defunciones;7.0;A
1998;3690;2652;Defunciones;2.0;A
1998;3690;2653;Defunciones;8.0;A
1998;3690;2654;Defunciones;6.0;A
1998;3690;2656;Defunciones;9.0;A
1998;3690;2657;Defunciones;9.0;A
1998;3690;2659;Defunciones;1.0;A
1998;3690;2660;Defunciones;14.0;A
1998;3690;2662;Defunciones;32.0;A
1998;3690;2663;Defunciones;4.0;A
1998;3690;2664;Defunciones;58.0;A
1998;3690;2665;Defunciones;2.0;A
1998;3690;2666;Defunciones;2.0;A
1998;3690;2696;Defunciones;2.0;A
1998;3690;2667;Defunciones;2.0;A
1998;3690;2668;Defunciones;6.0;A
1998;3690;2669;Defunciones;3.0;A
1998;3690;2670;Defunciones;3.0;A
1998;3690;2671;Defunciones;21.0;A
1998;3690;2697;Defunciones;8.0;A
1998;3690;2702;Defunciones;7.0;A
1998;3690;2672;Defunciones;7.0;A
1998;3690;2706;Defunciones;11.0;A
1998;3690;2673;Defunciones;12.0;A
1998;3690;2674;Defunciones;5.0;A
1998;3690;2638;Defunciones;19.0;A
1998;3690;2703;Defunciones;6.0;A
1998;3690;2676;Defunciones;4.0;A
1998;3690;2677;Defunciones;8.0;A
1998;3690;2678;Defunciones;7.0;A
1998;3690;2681;Defunciones;14.0;A
1998;3690;2708;Defunciones;6.0;A
1998;3690;2682;Defunciones;33.0;A
1998;3690;2683;Defunciones;15.0;A
1998;3690;2797;Defunciones;1999.0;A
1998;3690;2714;Defunciones;2.0;A
1998;3690;2715;Defunciones;13.0;A
1998;3690;2716;Defunciones;6.0;A
1998;3690;2717;Defunciones;20.0;A
1998;3690;2718;Defunciones;72.0;A
1998;3690;2719;Defunciones;44.0;A
1998;3690;2720;Defunciones;38.0;A
1998;3690;2721;Defunciones;20.0;A
1998;3690;2722;Defunciones;4.0;A
1998;3690;2723;Defunciones;72.0;A
1998;3690;2724;Defunciones;25.0;A
1998;3690;2725;Defunciones;4.0;A
1998;3690;2726;Defunciones;64.0;A
1998;3690;2727;Defunciones;26.0;A
1998;3690;2728;Defunciones;6.0;A
1998;3690;2729;Defunciones;10.0;A
1998;3690;2730;Defunciones;18.0;A
1998;3690;2731;Defunciones;9.0;A
1998;3690;2732;Defunciones;;A
1998;3690;2733;Defunciones;3.0;A
1998;3690;2734;Defunciones;48.0;A
1998;3690;2735;Defunciones;;A
1998;3690;2736;Defunciones;26.0;A
1998;3690;2743;Defunciones;13.0;A
1998;3690;2737;Defunciones;7.0;A
1998;3690;2738;Defunciones;30.0;A
1998;3690;2739;Defunciones;2.0;A
1998;3690;2740;Defunciones;1.0;A
1998;3690;2741;Defunciones;2.0;A
1998;3690;2742;Defunciones;17.0;A
1998;3690;2744;Defunciones;16.0;A
1998;3690;2745;Defunciones;27.0;A
1998;3690;2746;Defunciones;4.0;A
1998;3690;2747;Defunciones;1.0;A
1998;3690;2748;Defunciones;60.0;A
1998;3690;2749;Defunciones;1.0;A
1998;3690;2750;Defunciones;2.0;A
1998;3690;2751;Defunciones;11.0;A
1998;3690;2752;Defunciones;7.0;A
1998;3690;2753;Defunciones;9.0;A
1998;3690;2754;Defunciones;514.0;A
1998;3690;2755;Defunciones;75.0;A
1998;3690;2756;Defunciones;8.0;A
1998;3690;2757;Defunciones;61.0;A
1998;3690;2758;Defunciones;3.0;A
1998;3690;2759;Defunciones;9.0;A
1998;3690;2760;Defunciones;12.0;A
1998;3690;2762;Defunciones;24.0;A
1998;3690;2763;Defunciones;45.0;A
1998;3690;2765;Defunciones;52.0;A
1998;3690;2766;Defunciones;13.0;A
1998;3690;2767;Defunciones;49.0;A
1998;3690;2768;Defunciones;19.0;A
1998;3690;2769;Defunciones;4.0;A
1998;3690;2770;Defunciones;9.0;A
1998;3690;2771;Defunciones;21.0;A
1998;3690;2772;Defunciones;3.0;A
1998;3690;2773;Defunciones;20.0;A
1998;3690;2775;Defunciones;26.0;A
1998;3690;2776;Defunciones;13.0;A
1998;3690;2777;Defunciones;9.0;A
1998;3690;2778;Defunciones;20.0;A
1998;3690;2780;Defunciones;3.0;A
1998;3690;2779;Defunciones;4.0;A
1998;3690;2781;Defunciones;3.0;A
1998;3690;2782;Defunciones;18.0;A
1998;3690;2783;Defunciones;12.0;A
1998;3690;2784;Defunciones;38.0;A
1998;3690;2785;Defunciones;2.0;A
1998;3690;2786;Defunciones;75.0;A
1998;3690;2787;Defunciones;10.0;A
1998;3690;2788;Defunciones;20.0;A
1998;3690;2789;Defunciones;6.0;A
1998;3690;2790;Defunciones;20.0;A
1998;3690;2791;Defunciones;10.0;A
1998;3690;2792;Defunciones;24.0;A
1998;3690;2793;Defunciones;5.0;A
1998;3690;2911;Defunciones;2787.0;A
1998;3690;2798;Defunciones;8.0;A
1998;3690;2800;Defunciones;75.0;A
1998;3690;2801;Defunciones;49.0;A
1998;3690;2802;Defunciones;2.0;A
1998;3690;2803;Defunciones;140.0;A
1998;3690;2804;Defunciones;27.0;A
1998;3690;2805;Defunciones;17.0;A
1998;3690;2806;Defunciones;12.0;A
1998;3690;2807;Defunciones;51.0;A
1998;3690;2808;Defunciones;56.0;A
1998;3690;2809;Defunciones;10.0;A
1998;3690;2810;Defunciones;36.0;A
1998;3690;2904;Defunciones;14.0;A
1998;3690;2812;Defunciones;13.0;A
1998;3690;2813;Defunciones;4.0;A
1998;3690;2814;Defunciones;2.0;A
1998;3690;2815;Defunciones;7.0;A
1998;3690;2816;Defunciones;18.0;A
1998;3690;2817;Defunciones;15.0;A
1998;3690;2818;Defunciones;8.0;A
1998;3690;2819;Defunciones;3.0;A
1998;3690;2903;Defunciones;8.0;A
1998;3690;2822;Defunciones;71.0;A
1998;3690;2823;Defunciones;22.0;A
1998;3690;2825;Defunciones;28.0;A
1998;3690;2826;Defunciones;5.0;A
1998;3690;2827;Defunciones;34.0;A
1998;3690;2828;Defunciones;14.0;A
1998;3690;2829;Defunciones;10.0;A
1998;3690;2830;Defunciones;5.0;A
1998;3690;2831;Defunciones;5.0;A
1998;3690;2832;Defunciones;10.0;A
1998;3690;2833;Defunciones;13.0;A
1998;3690;2834;Defunciones;9.0;A
1998;3690;2836;Defunciones;5.0;A
1998;3690;2837;Defunciones;10.0;A
1998;3690;2838;Defunciones;16.0;A
1998;3690;2841;Defunciones;2.0;A
1998;3690;2842;Defunciones;5.0;A
1998;3690;2843;Defunciones;4.0;A
1998;3690;2844;Defunciones;24.0;A
1998;3690;2845;Defunciones;6.0;A
1998;3690;2846;Defunciones;13.0;A
1998;3690;2847;Defunciones;4.0;A
1998;3690;2848;Defunciones;6.0;A
1998;3690;2849;Defunciones;7.0;A
1998;3690;2850;Defunciones;383.0;A
1998;3690;2851;Defunciones;12.0;A
1998;3690;2852;Defunciones;4.0;A
1998;3690;2853;Defunciones;44.0;A
1998;3690;2839;Defunciones;15.0;A
1998;3690;2854;Defunciones;3.0;A
1998;3690;2855;Defunciones;254.0;A
1998;3690;2856;Defunciones;22.0;A
1998;3690;2857;Defunciones;8.0;A
1998;3690;2858;Defunciones;30.0;A
1998;3690;2859;Defunciones;28.0;A
1998;3690;2860;Defunciones;122.0;A
1998;3690;2861;Defunciones;25.0;A
1998;3690;2862;Defunciones;14.0;A
1998;3690;2863;Defunciones;27.0;A
1998;3690;2864;Defunciones;14.0;A
1998;3690;2865;Defunciones;9.0;A
1998;3690;2866;Defunciones;31.0;A
1998;3690;2867;Defunciones;15.0;A
1998;3690;2869;Defunciones;36.0;A
1998;3690;2870;Defunciones;16.0;A
1998;3690;2871;Defunciones;5.0;A
1998;3690;2872;Defunciones;16.0;A
1998;3690;2873;Defunciones;21.0;A
1998;3690;2874;Defunciones;10.0;A
1998;3690;2875;Defunciones;32.0;A
1998;3690;2876;Defunciones;3.0;A
1998;3690;2877;Defunciones;6.0;A
1998;3690;2906;Defunciones;23.0;A
1998;3690;2879;Defunciones;19.0;A
1998;3690;2880;Defunciones;14.0;A
1998;3690;2881;Defunciones;7.0;A
1998;3690;2882;Defunciones;23.0;A
1998;3690;2884;Defunciones;7.0;A
1998;3690;2885;Defunciones;11.0;A
1998;3690;2887;Defunciones;47.0;A
1998;3690;2888;Defunciones;82.0;A
1998;3690;2889;Defunciones;51.0;A
1998;3690;2891;Defunciones;7.0;A
1998;3690;2892;Defunciones;10.0;A
1998;3690;2893;Defunciones;145.0;A
1998;3690;2894;Defunciones;24.0;A
1998;3690;2895;Defunciones;10.0;A
1998;3690;2896;Defunciones;63.0;A
1998;3690;2897;Defunciones;23.0;A
1998;3690;2898;Defunciones;50.0;A
1998;3690;2899;Defunciones;14.0;A
1998;3690;2900;Defunciones;21.0;A
1998;3690;2902;Defunciones;3.0;A
1998;3690;2905;Defunciones;25.0;A
1998;3690;3023;Defunciones;4684.0;A
1998;3690;2912;Defunciones;23.0;A
1998;3690;2913;Defunciones;3.0;A
1998;3690;2914;Defunciones;4.0;A
1998;3690;2915;Defunciones;4.0;A
1998;3690;2916;Defunciones;15.0;A
1998;3690;2917;Defunciones;3.0;A
1998;3690;2918;Defunciones;48.0;A
1998;3690;2919;Defunciones;62.0;A
1998;3690;2920;Defunciones;7.0;A
1998;3690;2921;Defunciones;7.0;A
1998;3690;2922;Defunciones;19.0;A
1998;3690;2923;Defunciones;65.0;A
1998;3690;2924;Defunciones;18.0;A
1998;3690;2925;Defunciones;2.0;A
1998;3690;2926;Defunciones;174.0;A
1998;3690;2927;Defunciones;;A
1998;3690;2928;Defunciones;37.0;A
1998;3690;2929;Defunciones;9.0;A
1998;3690;2930;Defunciones;8.0;A
1998;3690;2931;Defunciones;23.0;A
1998;3690;2933;Defunciones;2.0;A
1998;3690;2934;Defunciones;4.0;A
1998;3690;2935;Defunciones;1.0;A
1998;3690;2936;Defunciones;74.0;A
1998;3690;2937;Defunciones;11.0;A
1998;3690;2938;Defunciones;15.0;A
1998;3690;2939;Defunciones;7.0;A
1998;3690;2940;Defunciones;1.0;A
1998;3690;2941;Defunciones;3.0;A
1998;3690;2942;Defunciones;10.0;A
