D_TEMPORAL_0;D_TERRITORIO_0;D_NACIONACONYUGES_0;INDICATOR;OBS_VALUE;FREQ
2008;2911;5622;Divorcios;1251.695646249;A
2008;2911;5621;Divorcios;1251.695646249;A
2008;2911;5620;Divorcios;1251.695646249;A
2008;2911;5629;Divorcios;45.508855096;A
2008;2911;5625;Divorcios;37.191772978;A
2008;2911;5623;Divorcios;21.420921592;A
2008;2911;5624;Divorcios;15.770851386;A
2008;2911;5628;Divorcios;8.317082118;A
2008;2911;5626;Divorcios;8.317082118;A
2008;3023;5630;Divorcios;4187.089941605;A
2008;3023;5622;Divorcios;3434.499817537;A
2008;3023;5621;Divorcios;3434.499817537;A
2008;3023;5620;Divorcios;3434.499817537;A
2008;3023;5629;Divorcios;733.817082697;A
2008;3023;5625;Divorcios;463.070329989;A
2008;3023;5623;Divorcios;220.369253293;A
2008;3023;5624;Divorcios;242.701076696;A
2008;3023;5628;Divorcios;270.746752708;A
2008;3023;5626;Divorcios;206.869367392;A
2008;3023;5627;Divorcios;63.877385316;A
2008;3023;5632;Divorcios;18.773041371;A
2008;3023;5633;Divorcios;18.773041371;A
2008;3142;5630;Divorcios;4876.788948975;A
2008;3142;5622;Divorcios;4598.778856299;A
2008;3142;5621;Divorcios;4598.778856299;A
2008;3142;5620;Divorcios;4598.778856299;A
2008;3142;5629;Divorcios;272.08114763;A
2008;3142;5625;Divorcios;240.80784392;A
2008;3142;5623;Divorcios;120.81106658;A
2008;3142;5624;Divorcios;119.99677734;A
2008;3142;5628;Divorcios;31.27330371;A
2008;3142;5626;Divorcios;27.769008078;A
2008;3142;5627;Divorcios;3.504295632;A
2008;3142;5632;Divorcios;5.928945046;A
2008;3142;5633;Divorcios;5.928945046;A
2007;3143;5630;Divorcios;21609.099999161;A
2007;3143;5622;Divorcios;20076.022054045;A
2007;3143;5621;Divorcios;20076.022054045;A
2007;3143;5620;Divorcios;20076.022054045;A
2007;3143;5629;Divorcios;1309.765120969;A
2007;3143;5625;Divorcios;1003.332935837;A
2007;3143;5623;Divorcios;465.68960869;A
2007;3143;5624;Divorcios;537.643327147;A
2007;3143;5628;Divorcios;306.432185132;A
2007;3143;5626;Divorcios;240.437584802;A
2007;3143;5627;Divorcios;65.99460033;A
2007;3143;5632;Divorcios;223.312824147;A
2007;3143;5633;Divorcios;223.312824147;A
2007;2352;5630;Divorcios;1642.139999901;A
2007;2352;5622;Divorcios;1419.244273884;A
2007;2352;5621;Divorcios;1419.244273884;A
2007;2352;5620;Divorcios;1419.244273884;A
2007;2352;5629;Divorcios;62.104438353;A
2007;2352;5625;Divorcios;44.376164381;A
2007;2352;5623;Divorcios;26.33868493;A
2007;2352;5624;Divorcios;18.037479451;A
2007;2352;5628;Divorcios;17.728273972;A
2007;2352;5626;Divorcios;13.732273972;A
2007;2352;5627;Divorcios;3.996;A
2007;2352;5632;Divorcios;160.791287664;A
2007;2352;5633;Divorcios;160.791287664;A
2007;2402;5630;Divorcios;3287.229999146;A
2007;2402;5622;Divorcios;3137.205578845;A
2007;2402;5621;Divorcios;3137.205578845;A
2007;2402;5620;Divorcios;3137.205578845;A
2007;2402;5629;Divorcios;124.51336244;A
2007;2402;5625;Divorcios;105.492612948;A
2007;2402;5623;Divorcios;38.041498984;A
2007;2402;5624;Divorcios;67.451113964;A
2007;2402;5628;Divorcios;19.020749492;A
2007;2402;5626;Divorcios;19.020749492;A
2007;2402;5627;Divorcios;;A
2007;2402;5632;Divorcios;25.511057861;A
2007;2402;5633;Divorcios;25.511057861;A
2007;2482;5630;Divorcios;1853.999999925;A
2007;2482;5622;Divorcios;1767.479999929;A
2007;2482;5621;Divorcios;1767.479999929;A
2007;2482;5620;Divorcios;1767.479999929;A
2007;2482;5629;Divorcios;86.519999996;A
2007;2482;5625;Divorcios;72.337142854;A
2007;2482;5623;Divorcios;44.365714284;A
2007;2482;5624;Divorcios;27.97142857;A
2007;2482;5628;Divorcios;14.182857142;A
2007;2482;5626;Divorcios;13.182857142;A
2007;2482;5627;Divorcios;1.0;A
2007;2713;5630;Divorcios;2389.41000052;A
2007;2713;5622;Divorcios;2233.505009264;A
2007;2713;5621;Divorcios;2233.505009264;A
2007;2713;5620;Divorcios;2233.505009264;A
2007;2713;5629;Divorcios;155.904991256;A
2007;2713;5625;Divorcios;125.297894312;A
2007;2713;5623;Divorcios;61.1296582;A
2007;2713;5624;Divorcios;64.168236112;A
2007;2713;5628;Divorcios;30.607096944;A
2007;2713;5626;Divorcios;23.443309208;A
2007;2713;5627;Divorcios;7.163787736;A
2007;2797;5630;Divorcios;1393.309999774;A
2007;2797;5622;Divorcios;1333.55485961;A
2007;2797;5621;Divorcios;1333.55485961;A
2007;2797;5620;Divorcios;1333.55485961;A
2007;2797;5629;Divorcios;59.755140164;A
2007;2797;5625;Divorcios;53.401269966;A
2007;2797;5623;Divorcios;29.2309985;A
2007;2797;5624;Divorcios;24.170271466;A
2007;2797;5628;Divorcios;6.353870198;A
2007;2797;5626;Divorcios;6.353870198;A
2007;2911;5630;Divorcios;1422.190000204;A
2007;2911;5622;Divorcios;1377.532483564;A
2007;2911;5621;Divorcios;1377.532483564;A
2007;2911;5620;Divorcios;1377.532483564;A
2007;2911;5629;Divorcios;44.65751664;A
2007;2911;5625;Divorcios;44.65751664;A
2007;2911;5623;Divorcios;18.132579976;A
2007;2911;5624;Divorcios;26.524936664;A
2007;3023;5630;Divorcios;4555.859999734;A
2007;3023;5622;Divorcios;3939.797204758;A
2007;3023;5621;Divorcios;3939.797204758;A
2007;3023;5620;Divorcios;3939.797204758;A
2007;3023;5629;Divorcios;584.09989239;A
2007;3023;5625;Divorcios;391.306019718;A
2007;3023;5623;Divorcios;180.174233876;A
2007;3023;5624;Divorcios;211.131785842;A
2007;3023;5628;Divorcios;192.793872672;A
2007;3023;5626;Divorcios;144.006636114;A
2007;3023;5627;Divorcios;48.787236558;A
2007;3023;5632;Divorcios;31.962902586;A
2007;3023;5633;Divorcios;31.962902586;A
2007;3142;5630;Divorcios;5064.959999957;A
2007;3142;5622;Divorcios;4867.702644191;A
2007;3142;5621;Divorcios;4867.702644191;A
2007;3142;5620;Divorcios;4867.702644191;A
2007;3142;5629;Divorcios;192.20977973;A
2007;3142;5625;Divorcios;166.464315018;A
2007;3142;5623;Divorcios;68.27623994;A
2007;3142;5624;Divorcios;98.188075078;A
2007;3142;5628;Divorcios;25.745464712;A
2007;3142;5626;Divorcios;20.697888676;A
2007;3142;5627;Divorcios;5.047576036;A
2007;3142;5632;Divorcios;5.047576036;A
2007;3142;5633;Divorcios;5.047576036;A
2006;3143;5630;Divorcios;21218.50087;A
2006;3143;5632;Divorcios;21218.50087;A
2006;3143;5633;Divorcios;21218.50087;A
2006;2352;5630;Divorcios;1595.879802;A
2006;2352;5632;Divorcios;1595.879802;A
2006;2352;5633;Divorcios;1595.879802;A
2006;2402;5630;Divorcios;3145.260002;A
2006;2402;5632;Divorcios;3145.260002;A
2006;2402;5633;Divorcios;3145.260002;A
2006;2482;5630;Divorcios;1834.890112;A
2006;2482;5632;Divorcios;1834.890112;A
2006;2482;5633;Divorcios;1834.890112;A
2006;2713;5630;Divorcios;2080.80049;A
2006;2713;5632;Divorcios;2080.80049;A
2006;2713;5633;Divorcios;2080.80049;A
2006;2797;5630;Divorcios;1332.84986;A
2006;2797;5632;Divorcios;1332.84986;A
2006;2797;5633;Divorcios;1332.84986;A
2006;2911;5630;Divorcios;1309.440144;A
2006;2911;5632;Divorcios;1309.440144;A
2006;2911;5633;Divorcios;1309.440144;A
2006;3023;5630;Divorcios;4712.309813;A
2006;3023;5632;Divorcios;4712.309813;A
2006;3023;5633;Divorcios;4712.309813;A
2006;3142;5630;Divorcios;5207.070647;A
2006;3142;5632;Divorcios;5207.070647;A
2006;3142;5633;Divorcios;5207.070647;A
2005;3143;5630;Divorcios;10748.000406;A
2005;3143;5632;Divorcios;10748.000406;A
2005;3143;5633;Divorcios;10748.000406;A
2005;2352;5630;Divorcios;833.000224;A
2005;2352;5632;Divorcios;833.000224;A
2005;2352;5633;Divorcios;833.000224;A
2005;2402;5630;Divorcios;1642.999986;A
2005;2402;5632;Divorcios;1642.999986;A
2005;2402;5633;Divorcios;1642.999986;A
2005;2482;5630;Divorcios;939.000159;A
2005;2482;5632;Divorcios;939.000159;A
2005;2482;5633;Divorcios;939.000159;A
2005;2713;5630;Divorcios;959.000189;A
2005;2713;5632;Divorcios;959.000189;A
2005;2713;5633;Divorcios;959.000189;A
2005;2797;5630;Divorcios;726.999975;A
2005;2797;5632;Divorcios;726.999975;A
2005;2797;5633;Divorcios;726.999975;A
2005;2911;5630;Divorcios;636.999935;A
2005;2911;5632;Divorcios;636.999935;A
2005;2911;5633;Divorcios;636.999935;A
2005;3023;5630;Divorcios;2312.000002;A
2005;3023;5632;Divorcios;2312.000002;A
2005;3023;5633;Divorcios;2312.000002;A
2005;3142;5630;Divorcios;2697.999936;A
2005;3142;5632;Divorcios;2697.999936;A
2005;3142;5633;Divorcios;2697.999936;A
2004;3143;5630;Divorcios;7744.999297;A
2004;3143;5632;Divorcios;7744.999297;A
2004;3143;5633;Divorcios;7744.999297;A
2004;2352;5630;Divorcios;623.000146;A
2004;2352;5632;Divorcios;623.000146;A
2004;2352;5633;Divorcios;623.000146;A
2004;2402;5630;Divorcios;1177.000044;A
2004;2402;5632;Divorcios;1177.000044;A
2004;2402;5633;Divorcios;1177.000044;A
2004;2482;5630;Divorcios;607.00024;A
2004;2482;5632;Divorcios;607.00024;A
2004;2482;5633;Divorcios;607.00024;A
2004;2713;5630;Divorcios;873.000025;A
2004;2713;5632;Divorcios;873.000025;A
2004;2713;5633;Divorcios;873.000025;A
2004;2797;5630;Divorcios;473.000077;A
2004;2797;5632;Divorcios;473.000077;A
2004;2797;5633;Divorcios;473.000077;A
2004;2911;5630;Divorcios;411.9999;A
2004;2911;5632;Divorcios;411.9999;A
2004;2911;5633;Divorcios;411.9999;A
2004;3023;5630;Divorcios;1704.999483;A
2004;3023;5632;Divorcios;1704.999483;A
2004;3023;5633;Divorcios;1704.999483;A
2004;3142;5630;Divorcios;1874.999382;A
2004;3142;5632;Divorcios;1874.999382;A
2004;3142;5633;Divorcios;1874.999382;A
2003;3143;5630;Divorcios;6791.000174;A
2003;3143;5632;Divorcios;6791.000174;A
2003;3143;5633;Divorcios;6791.000174;A
2003;2352;5630;Divorcios;513.000075;A
2003;2352;5632;Divorcios;513.000075;A
2003;2352;5633;Divorcios;513.000075;A
2003;2402;5630;Divorcios;1006.00038;A
2003;2402;5632;Divorcios;1006.00038;A
2003;2402;5633;Divorcios;1006.00038;A
2003;2482;5630;Divorcios;567.99999;A
2003;2482;5632;Divorcios;567.99999;A
2003;2482;5633;Divorcios;567.99999;A
2003;2713;5630;Divorcios;787.999854;A
2003;2713;5632;Divorcios;787.999854;A
2003;2713;5633;Divorcios;787.999854;A
2003;2797;5630;Divorcios;439.999954;A
2003;2797;5632;Divorcios;439.999954;A
2003;2797;5633;Divorcios;439.999954;A
2003;2911;5630;Divorcios;408.000085;A
2003;2911;5632;Divorcios;408.000085;A
2003;2911;5633;Divorcios;408.000085;A
2003;3023;5630;Divorcios;1500.999744;A
2003;3023;5632;Divorcios;1500.999744;A
2003;3023;5633;Divorcios;1500.999744;A
2003;3142;5630;Divorcios;1567.000092;A
2003;3142;5632;Divorcios;1567.000092;A
2003;3142;5633;Divorcios;1567.000092;A
2002;3143;5630;Divorcios;6363.999709;A
2002;3143;5632;Divorcios;6363.999709;A
2002;3143;5633;Divorcios;6363.999709;A
2002;2352;5630;Divorcios;462.9999;A
2002;2352;5632;Divorcios;462.9999;A
2002;2352;5633;Divorcios;462.9999;A
2002;2402;5630;Divorcios;957.999859;A
2002;2402;5632;Divorcios;957.999859;A
2002;2402;5633;Divorcios;957.999859;A
2002;2482;5630;Divorcios;493.999804;A
2002;2482;5632;Divorcios;493.999804;A
2002;2482;5633;Divorcios;493.999804;A
2002;2713;5630;Divorcios;746.999952;A
2002;2713;5632;Divorcios;746.999952;A
2002;2713;5633;Divorcios;746.999952;A
2002;2797;5630;Divorcios;333.0;A
2002;2797;5632;Divorcios;333.0;A
2002;2797;5633;Divorcios;333.0;A
2002;2911;5630;Divorcios;356.999936;A
2002;2911;5632;Divorcios;356.999936;A
2002;2911;5633;Divorcios;356.999936;A
2002;3023;5630;Divorcios;1505.000544;A
2002;3023;5632;Divorcios;1505.000544;A
2002;3023;5633;Divorcios;1505.000544;A
2002;3142;5630;Divorcios;1506.999714;A
2002;3142;5632;Divorcios;1506.999714;A
2002;3142;5633;Divorcios;1506.999714;A
2001;3143;5630;Divorcios;5750.999337;A
2001;3143;5632;Divorcios;5750.999337;A
2001;3143;5633;Divorcios;5750.999337;A
2001;2352;5630;Divorcios;423.999939;A
2001;2352;5632;Divorcios;423.999939;A
2001;2352;5633;Divorcios;423.999939;A
2001;2402;5630;Divorcios;862.99983;A
2001;2402;5632;Divorcios;862.99983;A
2001;2402;5633;Divorcios;862.99983;A
2001;2482;5630;Divorcios;500.000085;A
2001;2482;5632;Divorcios;500.000085;A
2001;2482;5633;Divorcios;500.000085;A
2001;2713;5630;Divorcios;630.000204;A
2001;2713;5632;Divorcios;630.000204;A
2001;2713;5633;Divorcios;630.000204;A
2001;2797;5630;Divorcios;327.999998;A
2001;2797;5632;Divorcios;327.999998;A
2001;2797;5633;Divorcios;327.999998;A
2001;2911;5630;Divorcios;297.999919;A
2001;2911;5632;Divorcios;297.999919;A
2001;2911;5633;Divorcios;297.999919;A
2001;3023;5630;Divorcios;1340.999712;A
2001;3023;5632;Divorcios;1340.999712;A
2001;3023;5633;Divorcios;1340.999712;A
2001;3142;5630;Divorcios;1366.99965;A
2001;3142;5632;Divorcios;1366.99965;A
2001;3142;5633;Divorcios;1366.99965;A
2000;3143;5630;Divorcios;5740.00032;A
2000;3143;5632;Divorcios;5740.00032;A
2000;3143;5633;Divorcios;5740.00032;A
2000;2352;5630;Divorcios;411.0;A
2000;2352;5632;Divorcios;411.0;A
2000;2352;5633;Divorcios;411.0;A
2000;2402;5630;Divorcios;936.000311;A
2000;2402;5632;Divorcios;936.000311;A
2000;2402;5633;Divorcios;936.000311;A
2000;2482;5630;Divorcios;464.000102;A
2000;2482;5632;Divorcios;464.000102;A
2000;2482;5633;Divorcios;464.000102;A
2000;2713;5630;Divorcios;665.999884;A
2000;2713;5632;Divorcios;665.999884;A
2000;2713;5633;Divorcios;665.999884;A
2000;2797;5630;Divorcios;376.999989;A
2000;2797;5632;Divorcios;376.999989;A
2000;2797;5633;Divorcios;376.999989;A
2000;2911;5630;Divorcios;255.999936;A
2000;2911;5632;Divorcios;255.999936;A
2000;2911;5633;Divorcios;255.999936;A
2000;3023;5630;Divorcios;1409.0005;A
2000;3023;5632;Divorcios;1409.0005;A
2000;3023;5633;Divorcios;1409.0005;A
2000;3142;5630;Divorcios;1220.999598;A
2000;3142;5632;Divorcios;1220.999598;A
2000;3142;5633;Divorcios;1220.999598;A
1999;3143;5630;Divorcios;5117.000106;A
1999;3143;5632;Divorcios;5117.000106;A
1999;3143;5633;Divorcios;5117.000106;A
1999;2352;5630;Divorcios;386.000076;A
1999;2352;5632;Divorcios;386.000076;A
1999;2352;5633;Divorcios;386.000076;A
1999;2402;5630;Divorcios;839.999809;A
1999;2402;5632;Divorcios;839.999809;A
1999;2402;5633;Divorcios;839.999809;A
1999;2482;5630;Divorcios;382.999968;A
1999;2482;5632;Divorcios;382.999968;A
1999;2482;5633;Divorcios;382.999968;A
1999;2713;5630;Divorcios;575.999946;A
1999;2713;5632;Divorcios;575.999946;A
1999;2713;5633;Divorcios;575.999946;A
1999;2797;5630;Divorcios;300.00003;A
1999;2797;5632;Divorcios;300.00003;A
1999;2797;5633;Divorcios;300.00003;A
1999;2911;5630;Divorcios;301.999996;A
1999;2911;5632;Divorcios;301.999996;A
1999;2911;5633;Divorcios;301.999996;A
1999;3023;5630;Divorcios;1150.000369;A
1999;3023;5632;Divorcios;1150.000369;A
1999;3023;5633;Divorcios;1150.000369;A
1999;3142;5630;Divorcios;1179.999912;A
1999;3142;5632;Divorcios;1179.999912;A
1999;3142;5633;Divorcios;1179.999912;A
1998;3143;5630;Divorcios;5076.99993;A
1998;3143;5632;Divorcios;5076.99993;A
1998;3143;5633;Divorcios;5076.99993;A
1998;2352;5630;Divorcios;367.000102;A
1998;2352;5632;Divorcios;367.000102;A
1998;2352;5633;Divorcios;367.000102;A
1998;2402;5630;Divorcios;769.999972;A
1998;2402;5632;Divorcios;769.999972;A
1998;2402;5633;Divorcios;769.999972;A
1998;2482;5630;Divorcios;430.999854;A
1998;2482;5632;Divorcios;430.999854;A
1998;2482;5633;Divorcios;430.999854;A
1998;2713;5630;Divorcios;552.0;A
1998;2713;5632;Divorcios;552.0;A
1998;2713;5633;Divorcios;552.0;A
1998;2797;5630;Divorcios;309.0;A
1998;2797;5632;Divorcios;309.0;A
1998;2797;5633;Divorcios;309.0;A
1998;2911;5630;Divorcios;301.999984;A
1998;2911;5632;Divorcios;301.999984;A
1998;2911;5633;Divorcios;301.999984;A
1998;3023;5630;Divorcios;1159.999858;A
1998;3023;5632;Divorcios;1159.999858;A
1998;3023;5633;Divorcios;1159.999858;A
1998;3142;5630;Divorcios;1186.00016;A
1998;3142;5632;Divorcios;1186.00016;A
1998;3142;5633;Divorcios;1186.00016;A
2020;3143;5630;Separaciones;569.10667;A
2020;3143;5622;Separaciones;527.51518;A
2020;3143;5621;Separaciones;527.51518;A
2020;3143;5620;Separaciones;527.51518;A
2020;3143;5629;Separaciones;41.59149;A
2020;3143;5625;Separaciones;25.93669;A
2020;3143;5623;Separaciones;14.9417;A
2020;3143;5624;Separaciones;10.99499;A
2020;3143;5628;Separaciones;15.6548;A
2020;3143;5626;Separaciones;12.15993;A
2020;3143;5627;Separaciones;3.49487;A
2020;2352;5630;Separaciones;32.35418;A
2020;2352;5622;Separaciones;28.08446;A
2020;2352;5621;Separaciones;28.08446;A
2020;2352;5620;Separaciones;28.08446;A
2020;2352;5629;Separaciones;4.26972;A
2020;2352;5625;Separaciones;;A
2020;2352;5623;Separaciones;;A
2020;2352;5624;Separaciones;;A
2020;2352;5628;Separaciones;4.26972;A
2020;2352;5626;Separaciones;4.26972;A
2020;2352;5627;Separaciones;;A
2020;2402;5630;Separaciones;91.37225;A
2020;2402;5622;Separaciones;85.05593;A
2020;2402;5621;Separaciones;85.05593;A
2020;2402;5620;Separaciones;85.05593;A
2020;2402;5629;Separaciones;6.31632;A
2020;2402;5625;Separaciones;4.21088;A
2020;2402;5623;Separaciones;;A
2020;2402;5624;Separaciones;4.21088;A
2020;2402;5628;Separaciones;2.10544;A
2020;2402;5626;Separaciones;2.10544;A
2020;2402;5627;Separaciones;;A
2020;2482;5630;Separaciones;55.28281;A
2020;2482;5622;Separaciones;55.28281;A
2020;2482;5621;Separaciones;55.28281;A
2020;2482;5620;Separaciones;55.28281;A
2020;2482;5629;Separaciones;;A
2020;2482;5625;Separaciones;;A
2020;2482;5623;Separaciones;;A
2020;2482;5624;Separaciones;;A
2020;2482;5628;Separaciones;;A
2020;2482;5626;Separaciones;;A
2020;2713;5630;Separaciones;68.52691;A
2020;2713;5622;Separaciones;65.93052;A
2020;2713;5621;Separaciones;65.93052;A
2020;2713;5620;Separaciones;65.93052;A
2020;2713;5629;Separaciones;2.59639;A
2020;2713;5625;Separaciones;2.59639;A
2020;2713;5623;Separaciones;2.59639;A
2020;2713;5624;Separaciones;;A
2020;2713;5628;Separaciones;;A
2020;2713;5626;Separaciones;;A
2020;2713;5627;Separaciones;;A
2020;2797;5630;Separaciones;18.33693;A
2020;2797;5622;Separaciones;14.55379;A
2020;2797;5621;Separaciones;14.55379;A
2020;2797;5620;Separaciones;14.55379;A
2020;2797;5629;Separaciones;3.78314;A
2020;2797;5625;Separaciones;3.78314;A
2020;2797;5623;Separaciones;3.78314;A
2020;2797;5624;Separaciones;;A
2020;2797;5628;Separaciones;;A
2020;2797;5626;Separaciones;;A
2020;2797;5627;Separaciones;;A
2020;2911;5630;Separaciones;35.30201;A
2020;2911;5622;Separaciones;35.30201;A
2020;2911;5621;Separaciones;35.30201;A
2020;2911;5620;Separaciones;35.30201;A
2020;2911;5629;Separaciones;;A
2020;2911;5625;Separaciones;;A
2020;2911;5623;Separaciones;;A
2020;2911;5624;Separaciones;;A
2020;2911;5628;Separaciones;;A
2020;2911;5626;Separaciones;;A
2020;3023;5630;Separaciones;142.65563;A
2020;3023;5622;Separaciones;128.61244;A
2020;3023;5621;Separaciones;128.61244;A
2020;3023;5620;Separaciones;128.61244;A
2020;3023;5629;Separaciones;14.04319;A
2020;3023;5625;Separaciones;8.19717;A
2020;3023;5623;Separaciones;5.84602;A
2020;3023;5624;Separaciones;2.35115;A
2020;3023;5628;Separaciones;5.84602;A
2020;3023;5626;Separaciones;2.35115;A
2020;3023;5627;Separaciones;3.49487;A
2020;3142;5630;Separaciones;125.27595;A
2020;3142;5622;Separaciones;114.69322;A
2020;3142;5621;Separaciones;114.69322;A
2020;3142;5620;Separaciones;114.69322;A
2020;3142;5629;Separaciones;10.58273;A
2020;3142;5625;Separaciones;7.14911;A
2020;3142;5623;Separaciones;2.71615;A
2020;3142;5624;Separaciones;4.43296;A
2020;3142;5628;Separaciones;3.43362;A
2020;3142;5626;Separaciones;3.43362;A
2020;3142;5627;Separaciones;;A
2019;3143;5630;Separaciones;731.04555;A
2019;3143;5622;Separaciones;697.09046;A
2019;3143;5621;Separaciones;697.09046;A
2019;3143;5620;Separaciones;697.09046;A
2019;3143;5629;Separaciones;33.95509;A
2019;3143;5625;Separaciones;26.68622;A
2019;3143;5623;Separaciones;13.58975;A
2019;3143;5624;Separaciones;13.09647;A
2019;3143;5628;Separaciones;7.26887;A
2019;3143;5626;Separaciones;7.26887;A
2019;3143;5627;Separaciones;;A
2019;2352;5630;Separaciones;36.5805;A
2019;2352;5622;Separaciones;30.48939;A
2019;2352;5621;Separaciones;30.48939;A
2019;2352;5620;Separaciones;30.48939;A
2019;2352;5629;Separaciones;6.09111;A
2019;2352;5625;Separaciones;4.06074;A
2019;2352;5623;Separaciones;2.03037;A
2019;2352;5624;Separaciones;2.03037;A
2019;2352;5628;Separaciones;2.03037;A
2019;2352;5626;Separaciones;2.03037;A
2019;2352;5627;Separaciones;;A
2019;2402;5630;Separaciones;117.39034;A
2019;2402;5622;Separaciones;105.60935;A
2019;2402;5621;Separaciones;105.60935;A
2019;2402;5620;Separaciones;105.60935;A
2019;2402;5629;Separaciones;11.78099;A
2019;2402;5625;Separaciones;11.78099;A
2019;2402;5623;Separaciones;3.06043;A
2019;2402;5624;Separaciones;8.72056;A
2019;2402;5628;Separaciones;;A
2019;2402;5626;Separaciones;;A
2019;2402;5627;Separaciones;;A
2019;2482;5630;Separaciones;71.72973;A
2019;2482;5622;Separaciones;70.2674;A
2019;2482;5621;Separaciones;70.2674;A
2019;2482;5620;Separaciones;70.2674;A
2019;2482;5629;Separaciones;1.46233;A
2019;2482;5625;Separaciones;1.46233;A
2019;2482;5623;Separaciones;1.46233;A
2019;2482;5624;Separaciones;;A
2019;2482;5628;Separaciones;;A
2019;2482;5626;Separaciones;;A
2019;2713;5630;Separaciones;60.09424;A
2019;2713;5622;Separaciones;57.20128;A
2019;2713;5621;Separaciones;57.20128;A
2019;2713;5620;Separaciones;57.20128;A
2019;2713;5629;Separaciones;2.89296;A
2019;2713;5625;Separaciones;;A
2019;2713;5623;Separaciones;;A
2019;2713;5624;Separaciones;;A
2019;2713;5628;Separaciones;2.89296;A
2019;2713;5626;Separaciones;2.89296;A
2019;2797;5630;Separaciones;28.45104;A
2019;2797;5622;Separaciones;28.45104;A
2019;2797;5621;Separaciones;28.45104;A
2019;2797;5620;Separaciones;28.45104;A
2019;2797;5629;Separaciones;;A
2019;2797;5625;Separaciones;;A
2019;2797;5623;Separaciones;;A
2019;2797;5624;Separaciones;;A
2019;2797;5628;Separaciones;;A
2019;2797;5626;Separaciones;;A
2019;2797;5627;Separaciones;;A
2019;2911;5630;Separaciones;53.24972;A
2019;2911;5622;Separaciones;53.24972;A
2019;2911;5621;Separaciones;53.24972;A
2019;2911;5620;Separaciones;53.24972;A
2019;2911;5629;Separaciones;;A
2019;2911;5625;Separaciones;;A
2019;2911;5623;Separaciones;;A
2019;2911;5624;Separaciones;;A
2019;2911;5628;Separaciones;;A
2019;2911;5626;Separaciones;;A
2019;2911;5627;Separaciones;;A
2019;3023;5630;Separaciones;201.02437;A
2019;3023;5622;Separaciones;189.29667;A
2019;3023;5621;Separaciones;189.29667;A
2019;3023;5620;Separaciones;189.29667;A
2019;3023;5629;Separaciones;11.7277;A
2019;3023;5625;Separaciones;9.38216;A
2019;3023;5623;Separaciones;7.03662;A
2019;3023;5624;Separaciones;2.34554;A
2019;3023;5628;Separaciones;2.34554;A
2019;3023;5626;Separaciones;2.34554;A
2019;3023;5627;Separaciones;;A
2019;3142;5630;Separaciones;162.52561;A
2019;3142;5622;Separaciones;162.52561;A
2019;3142;5621;Separaciones;162.52561;A
2019;3142;5620;Separaciones;162.52561;A
2019;3142;5629;Separaciones;;A
2019;3142;5625;Separaciones;;A
2019;3142;5623;Separaciones;;A
2019;3142;5624;Separaciones;;A
2019;3142;5628;Separaciones;;A
2019;3142;5626;Separaciones;;A
2019;3142;5627;Separaciones;;A
2018;3143;5630;Separaciones;820.8281;A
2018;3143;5622;Separaciones;803.2073;A
2018;3143;5621;Separaciones;803.2073;A
2018;3143;5620;Separaciones;803.2073;A
2018;3143;5629;Separaciones;17.6208;A
2018;3143;5625;Separaciones;12.0513;A
2018;3143;5623;Separaciones;9.917;A
2018;3143;5624;Separaciones;2.1343;A
2018;3143;5628;Separaciones;5.5695;A
2018;3143;5626;Separaciones;4.1004;A
2018;3143;5627;Separaciones;1.4691;A
2018;2352;5630;Separaciones;26.8855;A
2018;2352;5622;Separaciones;26.8855;A
2018;2352;5621;Separaciones;26.8855;A
2018;2352;5620;Separaciones;26.8855;A
2018;2352;5629;Separaciones;;A
2018;2352;5625;Separaciones;;A
2018;2352;5623;Separaciones;;A
2018;2352;5624;Separaciones;;A
2018;2352;5628;Separaciones;;A
2018;2352;5626;Separaciones;;A
2018;2352;5627;Separaciones;;A
2018;2402;5630;Separaciones;131.8558;A
2018;2402;5622;Separaciones;129.6777;A
2018;2402;5621;Separaciones;129.6777;A
2018;2402;5620;Separaciones;129.6777;A
2018;2402;5629;Separaciones;2.1781;A
2018;2402;5625;Separaciones;2.1781;A
2018;2402;5623;Separaciones;2.1781;A
2018;2402;5624;Separaciones;;A
2018;2402;5628;Separaciones;;A
2018;2402;5626;Separaciones;;A
2018;2402;5627;Separaciones;;A
2018;2482;5630;Separaciones;94.772;A
2018;2482;5622;Separaciones;94.772;A
2018;2482;5621;Separaciones;94.772;A
2018;2482;5620;Separaciones;94.772;A
2018;2482;5629;Separaciones;;A
2018;2482;5625;Separaciones;;A
2018;2482;5623;Separaciones;;A
2018;2482;5624;Separaciones;;A
2018;2482;5628;Separaciones;;A
2018;2482;5626;Separaciones;;A
2018;2482;5627;Separaciones;;A
2018;2713;5630;Separaciones;120.6111;A
2018;2713;5622;Separaciones;118.2735;A
2018;2713;5621;Separaciones;118.2735;A
2018;2713;5620;Separaciones;118.2735;A
2018;2713;5629;Separaciones;2.3376;A
2018;2713;5625;Separaciones;2.3376;A
2018;2713;5623;Separaciones;2.3376;A
2018;2713;5624;Separaciones;;A
2018;2713;5628;Separaciones;;A
2018;2713;5626;Separaciones;;A
2018;2713;5627;Separaciones;;A
2018;2797;5630;Separaciones;27.635;A
2018;2797;5622;Separaciones;27.635;A
2018;2797;5621;Separaciones;27.635;A
2018;2797;5620;Separaciones;27.635;A
