D_TEMPORAL_0;D_TERRITORIO_0;D_NUMHIJOSMENORED_0;INDICATOR;OBS_VALUE;FREQ
2016;2482;5634;Separaciones;52.5862;A
2016;2482;5636;Separaciones;32.6225;A
2016;2482;5638;Separaciones;23.4882;A
2016;2482;5640;Separaciones;6.5245;A
2016;2482;5642;Separaciones;;A
2016;2482;5660;Separaciones;;A
2016;2713;5661;Separaciones;106.728;A
2016;2713;5634;Separaciones;56.5928;A
2016;2713;5636;Separaciones;25.932;A
2016;2713;5638;Separaciones;17.288;A
2016;2713;5640;Separaciones;6.9152;A
2016;2713;5642;Separaciones;;A
2016;2797;5661;Separaciones;50.6884;A
2016;2797;5634;Separaciones;33.3964;A
2016;2797;5636;Separaciones;8.646;A
2016;2797;5638;Separaciones;5.1876;A
2016;2797;5640;Separaciones;3.4584;A
2016;2797;5642;Separaciones;;A
2016;2797;5660;Separaciones;;A
2016;2911;5661;Separaciones;72.7504;A
2016;2911;5634;Separaciones;45.844;A
2016;2911;5636;Separaciones;14.948;A
2016;2911;5638;Separaciones;8.9688;A
2016;2911;5640;Separaciones;2.9896;A
2016;2911;5642;Separaciones;;A
2016;2911;5660;Separaciones;;A
2016;3023;5661;Separaciones;172.0624;A
2016;3023;5634;Separaciones;94.0312;A
2016;3023;5636;Separaciones;39.0156;A
2016;3023;5638;Separaciones;33.0132;A
2016;3023;5640;Separaciones;6.0024;A
2016;3023;5642;Separaciones;;A
2016;3023;5660;Separaciones;;A
2016;3142;5661;Separaciones;203.5066;A
2016;3142;5634;Separaciones;106.5841;A
2016;3142;5636;Separaciones;45.2305;A
2016;3142;5638;Separaciones;45.2305;A
2016;3142;5640;Separaciones;5.1692;A
2016;3142;5642;Separaciones;1.2923;A
2016;3142;5660;Separaciones;;A
2015;3143;5661;Separaciones;899.1127;A
2015;3143;5634;Separaciones;454.8428;A
2015;3143;5636;Separaciones;206.4049;A
2015;3143;5638;Separaciones;174.8718;A
2015;3143;5640;Separaciones;53.8521;A
2015;3143;5642;Separaciones;7.7813;A
2015;3143;5660;Separaciones;1.3598;A
2015;2352;5661;Separaciones;56.0604;A
2015;2352;5634;Separaciones;30.8028;A
2015;2352;5636;Separaciones;12.6288;A
2015;2352;5638;Separaciones;11.0502;A
2015;2352;5640;Separaciones;1.5786;A
2015;2352;5642;Separaciones;;A
2015;2352;5660;Separaciones;;A
2015;2402;5661;Separaciones;133.4995;A
2015;2402;5634;Separaciones;61.7785;A
2015;2402;5636;Separaciones;39.845;A
2015;2402;5638;Separaciones;22.3132;A
2015;2402;5640;Separaciones;7.969;A
2015;2402;5642;Separaciones;1.5938;A
2015;2482;5661;Separaciones;117.3954;A
2015;2482;5634;Separaciones;44.4099;A
2015;2482;5636;Separaciones;25.3215;A
2015;2482;5638;Separaciones;40.2165;A
2015;2482;5640;Separaciones;2.979;A
2015;2482;5642;Separaciones;4.4685;A
2015;2713;5661;Separaciones;108.1972;A
2015;2713;5634;Separaciones;60.0652;A
2015;2713;5636;Separaciones;22.347;A
2015;2713;5638;Separaciones;15.471;A
2015;2713;5640;Separaciones;8.595;A
2015;2713;5642;Separaciones;1.719;A
2015;2713;5660;Separaciones;;A
2015;2797;5661;Separaciones;40.5241;A
2015;2797;5634;Separaciones;19.7215;A
2015;2797;5636;Separaciones;14.859;A
2015;2797;5638;Separaciones;5.9436;A
2015;2797;5640;Separaciones;;A
2015;2797;5642;Separaciones;;A
2015;2911;5661;Separaciones;81.3217;A
2015;2911;5634;Separaciones;38.7869;A
2015;2911;5636;Separaciones;18.2292;A
2015;2911;5638;Separaciones;13.6719;A
2015;2911;5640;Separaciones;10.6337;A
2015;2911;5642;Separaciones;;A
2015;3023;5661;Separaciones;173.1336;A
2015;3023;5634;Separaciones;94.6048;A
2015;3023;5636;Separaciones;36.4598;A
2015;3023;5638;Separaciones;30.8506;A
2015;3023;5640;Separaciones;11.2184;A
2015;3023;5642;Separaciones;;A
2015;3023;5660;Separaciones;;A
2015;3142;5661;Separaciones;188.9808;A
2015;3142;5634;Separaciones;104.6732;A
2015;3142;5636;Separaciones;36.7146;A
2015;3142;5638;Separaciones;35.3548;A
2015;3142;5640;Separaciones;10.8784;A
2015;3142;5642;Separaciones;;A
2015;3142;5660;Separaciones;1.3598;A
2014;3143;5661;Separaciones;1033.68097;A
2014;3143;5634;Separaciones;501.1155;A
2014;3143;5636;Separaciones;258.1684;A
2014;3143;5638;Separaciones;236.11905;A
2014;3143;5640;Separaciones;33.84314;A
2014;3143;5642;Separaciones;4.43488;A
2014;3143;5660;Separaciones;;A
2014;2352;5661;Separaciones;57.933;A
2014;2352;5634;Separaciones;21.195;A
2014;2352;5636;Separaciones;18.369;A
2014;2352;5638;Separaciones;12.717;A
2014;2352;5640;Separaciones;4.239;A
2014;2352;5642;Separaciones;1.413;A
2014;2352;5660;Separaciones;;A
2014;2402;5661;Separaciones;162.30564;A
2014;2402;5634;Separaciones;87.16414;A
2014;2402;5636;Separaciones;36.06792;A
2014;2402;5638;Separaciones;30.0566;A
2014;2402;5640;Separaciones;7.51415;A
2014;2402;5642;Separaciones;1.50283;A
2014;2402;5660;Separaciones;;A
2014;2482;5661;Separaciones;113.25196;A
2014;2482;5634;Separaciones;51.62957;A
2014;2482;5636;Separaciones;29.97846;A
2014;2482;5638;Separaciones;28.31299;A
2014;2482;5640;Separaciones;3.33094;A
2014;2482;5660;Separaciones;;A
2014;2713;5661;Separaciones;138.23355;A
2014;2713;5634;Separaciones;74.43345;A
2014;2713;5636;Separaciones;36.4572;A
2014;2713;5638;Separaciones;21.2667;A
2014;2713;5640;Separaciones;4.55715;A
2014;2713;5642;Separaciones;1.51905;A
2014;2797;5661;Separaciones;57.99901;A
2014;2797;5634;Separaciones;29.70681;A
2014;2797;5636;Separaciones;15.56071;A
2014;2797;5638;Separaciones;12.73149;A
2014;2797;5640;Separaciones;;A
2014;2797;5642;Separaciones;;A
2014;2911;5661;Separaciones;74.8578;A
2014;2911;5634;Separaciones;42.5662;A
2014;2911;5636;Separaciones;16.1458;A
2014;2911;5638;Separaciones;13.2102;A
2014;2911;5640;Separaciones;2.9356;A
2014;2911;5642;Separaciones;;A
2014;3023;5661;Separaciones;207.69645;A
2014;3023;5634;Separaciones;77.2824;A
2014;3023;5636;Separaciones;57.9618;A
2014;3023;5638;Separaciones;67.6221;A
2014;3023;5640;Separaciones;4.83015;A
2014;3023;5642;Separaciones;;A
2014;3023;5660;Separaciones;;A
2014;3142;5661;Separaciones;221.40356;A
2014;3142;5634;Separaciones;117.13793;A
2014;3142;5636;Separaciones;47.62751;A
2014;3142;5638;Separaciones;50.20197;A
2014;3142;5640;Separaciones;6.43615;A
2014;3142;5642;Separaciones;;A
2014;3142;5660;Separaciones;;A
2013;3143;5661;Separaciones;974.08657;A
2013;3143;5634;Separaciones;439.69164;A
2013;3143;5636;Separaciones;276.77832;A
2013;3143;5638;Separaciones;222.38185;A
2013;3143;5640;Separaciones;31.07814;A
2013;3143;5642;Separaciones;4.15662;A
2013;3143;5660;Separaciones;;A
2013;2352;5661;Separaciones;64.0302;A
2013;2352;5634;Separaciones;22.9852;A
2013;2352;5636;Separaciones;27.9106;A
2013;2352;5638;Separaciones;11.4926;A
2013;2352;5640;Separaciones;1.6418;A
2013;2352;5642;Separaciones;;A
2013;2402;5661;Separaciones;161.1555;A
2013;2402;5634;Separaciones;68.85735;A
2013;2402;5636;Separaciones;45.41655;A
2013;2402;5638;Separaciones;39.55635;A
2013;2402;5640;Separaciones;7.32525;A
2013;2402;5642;Separaciones;;A
2013;2482;5661;Separaciones;97.66512;A
2013;2482;5634;Separaciones;35.26796;A
2013;2482;5636;Separaciones;31.19858;A
2013;2482;5638;Separaciones;23.05982;A
2013;2482;5640;Separaciones;6.7823;A
2013;2482;5642;Separaciones;1.35646;A
2013;2482;5660;Separaciones;;A
2013;2713;5661;Separaciones;103.65564;A
2013;2713;5634;Separaciones;54.5556;A
2013;2713;5636;Separaciones;21.82224;A
2013;2713;5638;Separaciones;19.09446;A
2013;2713;5640;Separaciones;6.81945;A
2013;2713;5642;Separaciones;1.36389;A
2013;2713;5660;Separaciones;;A
2013;2797;5661;Separaciones;66.06842;A
2013;2797;5634;Separaciones;24.41659;A
2013;2797;5636;Separaciones;20.10778;A
2013;2797;5638;Separaciones;17.23524;A
2013;2797;5640;Separaciones;2.87254;A
2013;2797;5642;Separaciones;1.43627;A
2013;2797;5660;Separaciones;;A
2013;2911;5661;Separaciones;88.90119;A
2013;2911;5634;Separaciones;39.51164;A
2013;2911;5636;Separaciones;26.81147;A
2013;2911;5638;Separaciones;22.57808;A
2013;2911;5640;Separaciones;;A
2013;2911;5642;Separaciones;;A
2013;3023;5661;Separaciones;186.693;A
2013;3023;5634;Separaciones;90.4743;A
2013;3023;5636;Separaciones;51.6996;A
2013;3023;5638;Separaciones;40.2108;A
2013;3023;5640;Separaciones;4.3083;A
2013;3023;5642;Separaciones;;A
2013;3023;5660;Separaciones;;A
2013;3142;5661;Separaciones;205.9175;A
2013;3142;5634;Separaciones;103.623;A
2013;3142;5636;Separaciones;51.8115;A
2013;3142;5638;Separaciones;49.1545;A
2013;3142;5640;Separaciones;1.3285;A
2013;3142;5642;Separaciones;;A
2013;3142;5660;Separaciones;;A
2012;3143;5661;Separaciones;1325.99833;A
2012;3143;5634;Separaciones;615.48143;A
2012;3143;5636;Separaciones;338.4834;A
2012;3143;5638;Separaciones;312.17917;A
2012;3143;5640;Separaciones;51.40521;A
2012;3143;5642;Separaciones;2.03194;A
2012;3143;5660;Separaciones;6.41718;A
2012;2352;5661;Separaciones;81.0995;A
2012;2352;5634;Separaciones;29.73194;A
2012;2352;5636;Separaciones;27.94033;A
2012;2352;5638;Separaciones;23.42723;A
2012;2352;5640;Separaciones;;A
2012;2352;5642;Separaciones;;A
2012;2402;5661;Separaciones;217.75166;A
2012;2402;5634;Separaciones;84.84476;A
2012;2402;5636;Separaciones;48.06214;A
2012;2402;5638;Separaciones;61.82966;A
2012;2402;5640;Separaciones;20.98316;A
2012;2402;5642;Separaciones;2.03194;A
2012;2402;5660;Separaciones;;A
2012;2482;5661;Separaciones;108.2448;A
2012;2482;5634;Separaciones;47.88036;A
2012;2482;5636;Separaciones;33.5358;A
2012;2482;5638;Separaciones;20.0052;A
2012;2482;5640;Separaciones;6.82344;A
2012;2482;5642;Separaciones;;A
2012;2482;5660;Separaciones;;A
2012;2713;5661;Separaciones;139.01817;A
2012;2713;5634;Separaciones;61.65197;A
2012;2713;5636;Separaciones;45.46504;A
2012;2713;5638;Separaciones;27.31684;A
2012;2713;5640;Separaciones;4.58432;A
2012;2713;5642;Separaciones;;A
2012;2797;5661;Separaciones;60.6245;A
2012;2797;5634;Separaciones;31.89379;A
2012;2797;5636;Separaciones;26.40638;A
2012;2797;5638;Separaciones;2.32433;A
2012;2797;5640;Separaciones;;A
2012;2797;5642;Separaciones;;A
2012;2911;5661;Separaciones;141.41699;A
2012;2911;5634;Separaciones;63.24626;A
2012;2911;5636;Separaciones;32.58879;A
2012;2911;5638;Separaciones;38.75171;A
2012;2911;5640;Separaciones;4.2316;A
2012;2911;5642;Separaciones;;A
2012;2911;5660;Separaciones;2.59863;A
2012;3023;5661;Separaciones;271.91439;A
2012;3023;5634;Separaciones;139.93425;A
2012;3023;5636;Separaciones;54.52947;A
2012;3023;5638;Separaciones;73.75263;A
2012;3023;5640;Separaciones;3.69804;A
2012;3023;5642;Separaciones;;A
2012;3023;5660;Separaciones;;A
2012;3142;5661;Separaciones;305.92832;A
2012;3142;5634;Separaciones;156.2981;A
2012;3142;5636;Separaciones;69.95545;A
2012;3142;5638;Separaciones;64.77157;A
2012;3142;5640;Separaciones;11.08465;A
2012;3142;5642;Separaciones;;A
2012;3142;5660;Separaciones;3.81855;A
2011;3143;5661;Separaciones;1399.03667512;A
2011;3143;5634;Separaciones;597.61326934;A
2011;3143;5636;Separaciones;395.66964198;A
2011;3143;5638;Separaciones;362.53823608;A
2011;3143;5640;Separaciones;37.77740571;A
2011;3143;5642;Separaciones;1.39980475;A
2011;3143;5660;Separaciones;4.03831726;A
2011;2352;5661;Separaciones;85.45557379;A
2011;2352;5634;Separaciones;48.10559752;A
2011;2352;5636;Separaciones;19.75055026;A
2011;2352;5638;Separaciones;14.60111634;A
2011;2352;5640;Separaciones;2.99830967;A
2011;2352;5642;Separaciones;;A
2011;2352;5660;Separaciones;;A
2011;2402;5661;Separaciones;246.54489022;A
2011;2402;5634;Separaciones;110.60361406;A
2011;2402;5636;Separaciones;67.5891639;A
2011;2402;5638;Separaciones;68.35211226;A
2011;2402;5640;Separaciones;;A
2011;2402;5642;Separaciones;;A
2011;2482;5661;Separaciones;180.74680224;A
2011;2482;5634;Separaciones;80.54059843;A
2011;2482;5636;Separaciones;43.80398053;A
2011;2482;5638;Separaciones;46.60359003;A
2011;2482;5640;Separaciones;6.99902375;A
2011;2482;5642;Separaciones;1.39980475;A
2011;2482;5660;Separaciones;1.39980475;A
2011;2713;5661;Separaciones;166.89356225;A
2011;2713;5634;Separaciones;57.28424747;A
2011;2713;5636;Separaciones;46.73019743;A
2011;2713;5638;Separaciones;53.56486235;A
2011;2713;5640;Separaciones;6.67574249;A
2011;2713;5642;Separaciones;;A
2011;2713;5660;Separaciones;2.63851251;A
2011;2797;5661;Separaciones;59.07766582;A
2011;2797;5634;Separaciones;27.27707942;A
2011;2797;5636;Separaciones;23.8504398;A
2011;2797;5638;Separaciones;6.44231094;A
2011;2797;5640;Separaciones;1.50783566;A
2011;2797;5642;Separaciones;;A
2011;2911;5661;Separaciones;112.55728429;A
2011;2911;5634;Separaciones;53.86105854;A
2011;2911;5636;Separaciones;23.4784903;A
2011;2911;5638;Separaciones;35.21773545;A
2011;2911;5640;Separaciones;;A
2011;2911;5642;Separaciones;;A
2011;3023;5661;Separaciones;242.68781176;A
2011;3023;5634;Separaciones;93.38138165;A
2011;3023;5636;Separaciones;80.35851551;A
2011;3023;5638;Separaciones;61.78601971;A
2011;3023;5640;Separaciones;7.16189489;A
2011;3023;5642;Separaciones;;A
2011;3023;5660;Separaciones;;A
2011;3142;5661;Separaciones;305.07308475;A
2011;3142;5634;Separaciones;126.55969225;A
2011;3142;5636;Separaciones;90.10830425;A
2011;3142;5638;Separaciones;75.970489;A
2011;3142;5640;Separaciones;12.43459925;A
2011;3142;5642;Separaciones;;A
2011;3142;5660;Separaciones;;A
2010;3143;5661;Separaciones;1530.47424568;A
2010;3143;5634;Separaciones;;A
2010;3143;5636;Separaciones;447.94742009;A
2010;3143;5638;Separaciones;416.94888787;A
2010;3143;5640;Separaciones;57.05293315;A
2010;3143;5642;Separaciones;10.89592969;A
2010;3143;5660;Separaciones;597.62907488;A
2010;2352;5661;Separaciones;67.26164627;A
2010;2352;5634;Separaciones;;A
2010;2352;5636;Separaciones;34.77162333;A
2010;2352;5638;Separaciones;21.6295921;A
2010;2352;5640;Separaciones;;A
2010;2352;5642;Separaciones;;A
2010;2352;5660;Separaciones;10.86043084;A
2010;2402;5661;Separaciones;276.67635717;A
2010;2402;5634;Separaciones;;A
2010;2402;5636;Separaciones;73.59114228;A
2010;2402;5638;Separaciones;91.08713589;A
2010;2402;5640;Separaciones;5.83199787;A
2010;2402;5642;Separaciones;;A
2010;2402;5660;Separaciones;106.16608113;A
2010;2482;5661;Separaciones;201.9348937;A
2010;2482;5634;Separaciones;;A
2010;2482;5636;Separaciones;65.57628038;A
2010;2482;5638;Separaciones;59.11832732;A
2010;2482;5640;Separaciones;10.2987048;A
2010;2482;5642;Separaciones;2.58885124;A
2010;2482;5660;Separaciones;64.35272996;A
2010;2713;5661;Separaciones;185.5777762;A
2010;2713;5634;Separaciones;;A
2010;2713;5636;Separaciones;44.23264926;A
2010;2713;5638;Separaciones;45.59399835;A
2010;2713;5640;Separaciones;3.94716595;A
2010;2713;5642;Separaciones;3.94716595;A
2010;2713;5660;Separaciones;87.85679669;A
2010;2797;5661;Separaciones;67.9660588;A
2010;2797;5634;Separaciones;;A
2010;2797;5636;Separaciones;18.9051928;A
2010;2797;5638;Separaciones;18.57121372;A
2010;2797;5640;Separaciones;2.2732549;A
2010;2797;5660;Separaciones;28.21639738;A
2010;2911;5661;Separaciones;120.14646873;A
2010;2911;5634;Separaciones;;A
2010;2911;5636;Separaciones;31.55864653;A
2010;2911;5638;Separaciones;26.44925821;A
2010;2911;5640;Separaciones;9.44343463;A
2010;2911;5642;Separaciones;3.02495558;A
2010;2911;5660;Separaciones;49.67017378;A
2010;3023;5661;Separaciones;269.07493748;A
2010;3023;5634;Separaciones;;A
2010;3023;5636;Separaciones;71.60155021;A
2010;3023;5638;Separaciones;76.96455449;A
2010;3023;5640;Separaciones;12.35414566;A
2010;3023;5642;Separaciones;1.33495692;A
2010;3023;5660;Separaciones;106.8197302;A
2010;3142;5661;Separaciones;341.83610733;A
2010;3142;5634;Separaciones;;A
2010;3142;5636;Separaciones;107.7103353;A
2010;3142;5638;Separaciones;77.53480779;A
2010;3142;5640;Separaciones;12.90422934;A
2010;3142;5642;Separaciones;;A
2010;3142;5660;Separaciones;143.6867349;A
2009;3143;5661;Separaciones;1592.640000016;A
2009;3143;5634;Separaciones;624.7443944896;A
2009;3143;5636;Separaciones;444.4180267469;A
2009;3143;5638;Separaciones;423.0097372119;A
2009;3143;5640;Separaciones;82.2255454984;A
2009;3143;5642;Separaciones;15.9059130905;A
2009;3143;5660;Separaciones;2.3363829787;A
2009;2352;5661;Separaciones;82.4700000021;A
2009;2352;5634;Separaciones;38.5559148946;A
2009;2352;5636;Separaciones;23.5301276602;A
2009;2352;5638;Separaciones;18.2865106387;A
2009;2352;5640;Separaciones;2.0974468086;A
2009;2402;5661;Separaciones;275.3500000001;A
2009;2402;5634;Separaciones;100.6985106381;A
2009;2402;5636;Separaciones;73.8359574469;A
2009;2402;5638;Separaciones;87.936170213;A
2009;2402;5640;Separaciones;10.5429787234;A
2009;2402;5642;Separaciones;;A
2009;2402;5660;Separaciones;2.3363829787;A
2009;2482;5661;Separaciones;191.580000002;A
2009;2482;5634;Separaciones;58.528639176;A
2009;2482;5636;Separaciones;55.882837114;A
2009;2482;5638;Separaciones;62.97806598;A
2009;2482;5640;Separaciones;8.312857732;A
2009;2482;5642;Separaciones;5.8776;A
2009;2482;5660;Separaciones;;A
2009;2713;5661;Separaciones;187.1600000002;A
2009;2713;5634;Separaciones;61.5446634616;A
2009;2713;5636;Separaciones;56.9721634616;A
2009;2713;5638;Separaciones;55.8290384616;A
2009;2713;5640;Separaciones;9.8364423077;A
2009;2713;5642;Separaciones;2.9776923077;A
2009;2713;5660;Separaciones;;A
2009;2797;5661;Separaciones;80.0000000014;A
2009;2797;5634;Separaciones;41.1759420296;A
2009;2797;5636;Separaciones;25.3879347831;A
2009;2797;5638;Separaciones;13.4361231887;A
2009;2797;5640;Separaciones;;A
2009;2911;5661;Separaciones;140.120000003;A
2009;2911;5634;Separaciones;50.9846666677;A
2009;2911;5636;Separaciones;38.7396666677;A
2009;2911;5638;Separaciones;40.4343333341;A
2009;2911;5640;Separaciones;9.9613333335;A
2009;3023;5661;Separaciones;262.8999999998;A
2009;3023;5634;Separaciones;119.3358974358;A
2009;3023;5636;Separaciones;68.282051282;A
2009;3023;5638;Separaciones;62.5974358974;A
2009;3023;5640;Separaciones;8.2282051282;A
2009;3023;5642;Separaciones;4.4564102564;A
2009;3023;5660;Separaciones;;A
2009;3142;5661;Separaciones;373.0600000074;A
2009;3142;5634;Separaciones;153.9201601862;A
2009;3142;5636;Separaciones;101.7872883314;A
2009;3142;5638;Separaciones;81.5120594984;A
2009;3142;5640;Separaciones;33.246281465;A
2009;3142;5642;Separaciones;2.5942105264;A
2008;3143;5661;Separaciones;1692.7371674121;A
2008;3143;5634;Separaciones;701.71555322;A
2008;3143;5636;Separaciones;502.4927584006;A
2008;3143;5638;Separaciones;401.879498771;A
2008;3143;5640;Separaciones;62.7326211368;A
2008;3143;5642;Separaciones;14.5595897545;A
2008;3143;5660;Separaciones;9.3571461292;A
2008;2352;5661;Separaciones;96.2877203913;A
2008;2352;5634;Separaciones;53.222850336;A
2008;2352;5636;Separaciones;28.3449874416;A
2008;2352;5638;Separaciones;9.3671980269;A
2008;2352;5640;Separaciones;4.0145134401;A
2008;2352;5642;Separaciones;1.3381711467;A
2008;2352;5660;Separaciones;;A
2008;2402;5661;Separaciones;285.8106521385;A
2008;2402;5634;Separaciones;114.5572460104;A
2008;2402;5636;Separaciones;87.5398441799;A
2008;2402;5638;Separaciones;68.013912961;A
2008;2402;5640;Separaciones;9.5972131561;A
2008;2402;5642;Separaciones;;A
2008;2402;5660;Separaciones;6.1024358311;A
2008;2482;5661;Separaciones;227.038028358;A
2008;2482;5634;Separaciones;98.7761424808;A
2008;2482;5636;Separaciones;59.962626711;A
2008;2482;5638;Separaciones;55.9138001307;A
2008;2482;5640;Separaciones;7.9096130047;A
2008;2482;5642;Separaciones;4.4758460308;A
2008;2482;5660;Separaciones;;A
2008;2713;5661;Separaciones;182.40095509;A
2008;2713;5634;Separaciones;76.1344305849;A
2008;2713;5636;Separaciones;54.204984733;A
2008;2713;5638;Separaciones;48.021917158;A
2008;2713;5640;Separaciones;1.0305112625;A
2008;2713;5642;Separaciones;3.0091113516;A
2008;2797;5661;Separaciones;100.3696713296;A
2008;2797;5634;Separaciones;30.2985790212;A
2008;2797;5636;Separaciones;47.4218027978;A
2008;2797;5638;Separaciones;18.8246447553;A
2008;2797;5640;Separaciones;3.8246447553;A
2008;2797;5642;Separaciones;;A
2008;2797;5660;Separaciones;;A
2008;2911;5661;Separaciones;135.4196187528;A
2008;2911;5634;Separaciones;45.843136005;A
2008;2911;5636;Separaciones;52.3164494262;A
2008;2911;5638;Separaciones;25.8820897956;A
2008;2911;5640;Separaciones;11.377943526;A
2008;2911;5642;Separaciones;;A
2008;2911;5660;Separaciones;;A
2008;3023;5661;Separaciones;266.3862143614;A
2008;3023;5634;Separaciones;120.554250908;A
2008;3023;5636;Separaciones;70.0548379994;A
2008;3023;5638;Separaciones;62.2217003632;A
2008;3023;5640;Separaciones;9.2777125454;A
2008;3023;5642;Separaciones;2.2777125454;A
2008;3023;5660;Separaciones;2.0;A
2008;3142;5661;Separaciones;399.0243069905;A
2008;3142;5634;Separaciones;162.3289178737;A
2008;3142;5636;Separaciones;102.6472251117;A
2008;3142;5638;Separaciones;113.6342355803;A
2008;3142;5640;Separaciones;15.7004694467;A
2008;3142;5642;Separaciones;3.45874868;A
2008;3142;5660;Separaciones;1.2547102981;A
2007;3143;5661;Separaciones;2252.190000142;A
2007;3143;5634;Separaciones;885.79541058;A
2007;3143;5636;Separaciones;656.883226045;A
2007;3143;5638;Separaciones;583.919057451;A
2007;3143;5640;Separaciones;106.535398424;A
2007;3143;5642;Separaciones;14.300134914;A
2007;3143;5660;Separaciones;4.756772728;A
2007;2352;5661;Separaciones;121.410000006;A
2007;2352;5634;Separaciones;45.86727273;A
2007;2352;5636;Separaciones;29.200909092;A
2007;2352;5638;Separaciones;44.490000002;A
2007;2352;5640;Separaciones;1.851818182;A
2007;2352;5642;Separaciones;;A
2007;2352;5660;Separaciones;;A
2007;2402;5661;Separaciones;345.03999999;A
2007;2402;5634;Separaciones;139.785569618;A
2007;2402;5636;Separaciones;112.648909441;A
2007;2402;5638;Separaciones;67.02331061;A
2007;2402;5640;Separaciones;25.582210321;A
2007;2402;5642;Separaciones;;A
2007;2402;5660;Separaciones;;A
2007;2482;5661;Separaciones;269.900000005;A
2007;2482;5634;Separaciones;93.947272729;A
2007;2482;5636;Separaciones;88.063636365;A
2007;2482;5638;Separaciones;74.005454547;A
2007;2482;5640;Separaciones;13.883636364;A
2007;2482;5642;Separaciones;;A
2007;2482;5660;Separaciones;;A
2007;2713;5661;Separaciones;229.899999993;A
2007;2713;5634;Separaciones;100.806504062;A
2007;2713;5636;Separaciones;60.236585364;A
2007;2713;5638;Separaciones;59.211382112;A
2007;2713;5640;Separaciones;7.113821138;A
2007;2713;5642;Separaciones;2.531707317;A
2007;2713;5660;Separaciones;;A
2007;2797;5661;Separaciones;120.089999991;A
2007;2797;5634;Separaciones;42.648113205;A
2007;2797;5636;Separaciones;49.091320752;A
2007;2797;5638;Separaciones;22.520943393;A
2007;2797;5640;Separaciones;5.829622641;A
2007;2797;5642;Separaciones;;A
2007;2797;5660;Separaciones;;A
2007;2911;5661;Separaciones;213.10999998;A
2007;2911;5634;Separaciones;68.76891025;A
2007;2911;5636;Separaciones;59.37814102;A
2007;2911;5638;Separaciones;55.38538461;A
2007;2911;5640;Separaciones;24.17955128;A
2007;2911;5642;Separaciones;2.81051282;A
2007;2911;5660;Separaciones;2.5875;A
2007;3023;5661;Separaciones;424.9200001;A
2007;3023;5634;Separaciones;179.33441353;A
2007;3023;5636;Separaciones;108.567985362;A
2007;3023;5638;Separaciones;116.321155456;A
2007;3023;5640;Separaciones;17.44253666;A
2007;3023;5642;Separaciones;1.084636364;A
2007;3023;5660;Separaciones;2.169272728;A
2007;3142;5661;Separaciones;527.820000077;A
2007;3142;5634;Separaciones;214.637354456;A
2007;3142;5636;Separaciones;149.695738649;A
2007;3142;5638;Separaciones;144.961426721;A
2007;3142;5640;Separaciones;10.652201838;A
2007;3142;5642;Separaciones;7.873278413;A
2007;3142;5660;Separaciones;;A
2006;3143;5661;Separaciones;4085.709783;A
2006;3143;5663;Separaciones;4085.709783;A
2006;2352;5661;Separaciones;267.840027;A
2006;2352;5663;Separaciones;267.840027;A
2006;2402;5661;Separaciones;640.770013;A
2006;2402;5663;Separaciones;640.770013;A
2006;2482;5661;Separaciones;451.979978;A
2006;2482;5663;Separaciones;451.979978;A
2006;2713;5661;Separaciones;537.299946;A
2006;2713;5663;Separaciones;537.299946;A
2006;2797;5661;Separaciones;286.899984;A
2006;2797;5663;Separaciones;286.899984;A
2006;2911;5661;Separaciones;326.429937;A
2006;2911;5663;Separaciones;326.429937;A
2006;3023;5661;Separaciones;657.509904;A
2006;3023;5663;Separaciones;657.509904;A
2006;3142;5661;Separaciones;916.979994;A
2006;3142;5663;Separaciones;916.979994;A
2005;3143;5661;Separaciones;11613.00000646;A
2005;3143;5663;Separaciones;11613.00000646;A
2005;2352;5661;Separaciones;808.99999851;A
2005;2352;5663;Separaciones;808.99999851;A
2005;2402;5661;Separaciones;1853.00000467;A
2005;2402;5663;Separaciones;1853.00000467;A
2005;2482;5661;Separaciones;1087.99999705;A
2005;2482;5663;Separaciones;1087.99999705;A
2005;2713;5661;Separaciones;1255.99999686;A
2005;2713;5663;Separaciones;1255.99999686;A
2005;2797;5661;Separaciones;779.00000184;A
2005;2797;5663;Separaciones;779.00000184;A
2005;2911;5661;Separaciones;816.99999969;A
2005;2911;5663;Separaciones;816.99999969;A
2005;3023;5661;Separaciones;2263.00000248;A
2005;3023;5663;Separaciones;2263.00000248;A
2005;3142;5661;Separaciones;2748.00000536;A
2005;3142;5663;Separaciones;2748.00000536;A
2004;3143;5661;Separaciones;14276.001079;A
2004;3143;5663;Separaciones;14276.001079;A
2004;2352;5661;Separaciones;1112.00024;A
2004;2352;5663;Separaciones;1112.00024;A
2004;2402;5661;Separaciones;2093.000459;A
2004;2402;5663;Separaciones;2093.000459;A
2004;2482;5661;Separaciones;1267.00032;A
2004;2482;5663;Separaciones;1267.00032;A
2004;2713;5661;Separaciones;1612.9995;A
2004;2713;5663;Separaciones;1612.9995;A
2004;2797;5661;Separaciones;935.999804;A
2004;2797;5663;Separaciones;935.999804;A
2004;2911;5661;Separaciones;895.000176;A
2004;2911;5663;Separaciones;895.000176;A
2004;3023;5661;Separaciones;2906.000692;A
2004;3023;5663;Separaciones;2906.000692;A
2004;3142;5661;Separaciones;3453.999888;A
2004;3142;5663;Separaciones;3453.999888;A
