D_TEMPORAL_0;D_TERRITORIO_0;D_DURACMATRIM_0;INDICATOR;OBS_VALUE;FREQ
2009;2911;5146;Separaciones;2.449;A
2009;2911;5147;Separaciones;2.449;A
2009;2911;5149;Separaciones;;A
2009;2911;5151;Separaciones;;A
2009;2911;5152;Separaciones;1.0126666667;A
2009;2911;5153;Separaciones;;A
2009;2911;5154;Separaciones;1.0126666667;A
2009;2911;5155;Separaciones;;A
2009;2911;5158;Separaciones;;A
2009;2911;5160;Separaciones;1.0126666667;A
2009;2911;5161;Separaciones;1.0126666667;A
2009;2911;5162;Separaciones;2.449;A
2009;2911;5165;Separaciones;;A
2009;2911;5167;Separaciones;;A
2009;3023;5215;Separaciones;262.8999999998;A
2009;3023;5114;Separaciones;9.4564102564;A
2009;3023;5126;Separaciones;5.2282051282;A
2009;3023;5137;Separaciones;9.4564102564;A
2009;3023;5148;Separaciones;11.6846153846;A
2009;3023;5159;Separaciones;6.0;A
2009;3023;5170;Separaciones;7.2282051282;A
2009;3023;5181;Separaciones;8.2282051282;A
2009;3023;5192;Separaciones;15.4564102564;A
2009;3023;5203;Separaciones;8.4564102564;A
2009;3023;5214;Separaciones;3.0;A
2009;3023;5116;Separaciones;5.4564102564;A
2009;3023;5117;Separaciones;7.2282051282;A
2009;3023;5118;Separaciones;9.4564102564;A
2009;3023;5119;Separaciones;8.0;A
2009;3023;5120;Separaciones;9.4564102564;A
2009;3023;5121;Separaciones;8.2282051282;A
2009;3023;5122;Separaciones;5.0;A
2009;3023;5123;Separaciones;8.2282051282;A
2009;3023;5124;Separaciones;8.0;A
2009;3023;5125;Separaciones;3.0;A
2009;3023;5127;Separaciones;8.2282051282;A
2009;3023;5128;Separaciones;3.0;A
2009;3023;5129;Separaciones;5.0;A
2009;3023;5130;Separaciones;4.0;A
2009;3023;5131;Separaciones;7.2282051282;A
2009;3023;5132;Separaciones;7.2282051282;A
2009;3023;5133;Separaciones;3.0;A
2009;3023;5134;Separaciones;3.2282051282;A
2009;3023;5135;Separaciones;4.0;A
2009;3023;5136;Separaciones;8.6846153846;A
2009;3023;5138;Separaciones;8.2282051282;A
2009;3023;5139;Separaciones;7.2282051282;A
2009;3023;5140;Separaciones;4.0;A
2009;3023;5141;Separaciones;7.6846153846;A
2009;3023;5142;Separaciones;3.2282051282;A
2009;3023;5143;Separaciones;5.2282051282;A
2009;3023;5144;Separaciones;1.0;A
2009;3023;5145;Separaciones;2.0;A
2009;3023;5146;Separaciones;;A
2009;3023;5147;Separaciones;1.0;A
2009;3023;5149;Separaciones;2.0;A
2009;3023;5150;Separaciones;1.0;A
2009;3023;5151;Separaciones;;A
2009;3023;5152;Separaciones;3.2282051282;A
2009;3023;5153;Separaciones;2.0;A
2009;3023;5154;Separaciones;;A
2009;3023;5155;Separaciones;1.0;A
2009;3023;5156;Separaciones;2.2282051282;A
2009;3023;5157;Separaciones;;A
2009;3023;5158;Separaciones;1.0;A
2009;3023;5163;Separaciones;;A
2009;3023;5171;Separaciones;1.0;A
2009;3142;5215;Separaciones;373.0600000074;A
2009;3142;5114;Separaciones;4.8913157896;A
2009;3142;5126;Separaciones;10.6497254006;A
2009;3142;5137;Separaciones;7.7826315792;A
2009;3142;5148;Separaciones;7.7826315792;A
2009;3142;5159;Separaciones;16.8623684216;A
2009;3142;5170;Separaciones;6.485526316;A
2009;3142;5181;Separaciones;10.3768421056;A
2009;3142;5192;Separaciones;14.2681578952;A
2009;3142;5203;Separaciones;13.243935927;A
2009;3142;5214;Separaciones;9.3526201374;A
2009;3142;5116;Separaciones;7.7826315792;A
2009;3142;5117;Separaciones;5.1884210528;A
2009;3142;5118;Separaciones;2.5942105264;A
2009;3142;5119;Separaciones;14.5410411902;A
2009;3142;5120;Separaciones;11.9468306638;A
2009;3142;5121;Separaciones;17.4081350116;A
2009;3142;5122;Separaciones;7.7826315792;A
2009;3142;5123;Separaciones;10.6497254006;A
2009;3142;5124;Separaciones;15.8381464534;A
2009;3142;5125;Separaciones;5.1884210528;A
2009;3142;5127;Separaciones;3.8913157896;A
2009;3142;5128;Separaciones;20.002345538;A
2009;3142;5129;Separaciones;8.0555148742;A
2009;3142;5130;Separaciones;12.2197139588;A
2009;3142;5131;Separaciones;8.0555148742;A
2009;3142;5132;Separaciones;5.1884210528;A
2009;3142;5133;Separaciones;3.8913157896;A
2009;3142;5134;Separaciones;10.6497254006;A
2009;3142;5135;Separaciones;10.6497254006;A
2009;3142;5136;Separaciones;20.275228833;A
2009;3142;5138;Separaciones;6.485526316;A
2009;3142;5139;Separaciones;5.1884210528;A
2009;3142;5140;Separaciones;6.758409611;A
2009;3142;5141;Separaciones;5.1884210528;A
2009;3142;5142;Separaciones;2.5942105264;A
2009;3142;5143;Separaciones;2.5942105264;A
2009;3142;5144;Separaciones;3.8913157896;A
2009;3142;5145;Separaciones;1.2971052632;A
2009;3142;5146;Separaciones;9.3526201374;A
2009;3142;5147;Separaciones;7.7826315792;A
2009;3142;5149;Separaciones;;A
2009;3142;5150;Separaciones;2.5942105264;A
2009;3142;5151;Separaciones;2.5942105264;A
2009;3142;5152;Separaciones;6.758409611;A
2009;3142;5153;Separaciones;1.2971052632;A
2009;3142;5154;Separaciones;2.5942105264;A
2009;3142;5155;Separaciones;1.2971052632;A
2009;3142;5156;Separaciones;;A
2009;3142;5157;Separaciones;;A
2009;3142;5158;Separaciones;;A
2009;3142;5160;Separaciones;;A
2009;3142;5161;Separaciones;1.2971052632;A
2009;3142;5163;Separaciones;;A
2008;3143;5215;Separaciones;1692.7371674121;A
2008;3143;5114;Separaciones;12.9406840734;A
2008;3143;5126;Separaciones;38.0588058822;A
2008;3143;5137;Separaciones;34.3374418288;A
2008;3143;5148;Separaciones;47.4807037856;A
2008;3143;5159;Separaciones;68.2568777823;A
2008;3143;5170;Separaciones;50.3842817083;A
2008;3143;5181;Separaciones;55.6864714071;A
2008;3143;5192;Separaciones;66.0094442244;A
2008;3143;5203;Separaciones;46.0696528738;A
2008;3143;5214;Separaciones;42.6827631059;A
2008;3143;5116;Separaciones;65.7972859305;A
2008;3143;5117;Separaciones;32.3111829317;A
2008;3143;5118;Separaciones;46.809606266;A
2008;3143;5119;Separaciones;55.2145107215;A
2008;3143;5120;Separaciones;51.4451462101;A
2008;3143;5121;Separaciones;53.5184268474;A
2008;3143;5122;Separaciones;50.2827308691;A
2008;3143;5123;Separaciones;45.8662320404;A
2008;3143;5124;Separaciones;36.706116044;A
2008;3143;5125;Separaciones;43.1035261965;A
2008;3143;5127;Separaciones;48.1569688963;A
2008;3143;5128;Separaciones;43.1475934913;A
2008;3143;5129;Separaciones;40.4994078228;A
2008;3143;5130;Separaciones;40.5767654942;A
2008;3143;5131;Separaciones;40.8205991264;A
2008;3143;5132;Separaciones;41.2830092262;A
2008;3143;5133;Separaciones;31.4589853877;A
2008;3143;5134;Separaciones;40.1203151199;A
2008;3143;5135;Separaciones;29.5347754443;A
2008;3143;5136;Separaciones;41.6884607702;A
2008;3143;5138;Separaciones;31.7627699776;A
2008;3143;5139;Separaciones;34.0499398169;A
2008;3143;5140;Separaciones;33.0757620067;A
2008;3143;5141;Separaciones;26.2210796853;A
2008;3143;5142;Separaciones;23.9462806682;A
2008;3143;5143;Separaciones;50.3460433854;A
2008;3143;5144;Separaciones;12.7753924421;A
2008;3143;5145;Separaciones;21.6069029402;A
2008;3143;5146;Separaciones;10.7280998861;A
2008;3143;5147;Separaciones;22.697182134;A
2008;3143;5149;Separaciones;4.4024418694;A
2008;3143;5150;Separaciones;14.639319003;A
2008;3143;5151;Separaciones;12.7553122082;A
2008;3143;5152;Separaciones;2.1157035592;A
2008;3143;5153;Separaciones;8.4739564987;A
2008;3143;5154;Separaciones;4.3197916023;A
2008;3143;5155;Separaciones;12.9428124804;A
2008;3143;5156;Separaciones;5.8113239901;A
2008;3143;5157;Separaciones;3.556613692;A
2008;3143;5158;Separaciones;4.8030955436;A
2008;3143;5160;Separaciones;1.3381711467;A
2008;3143;5161;Separaciones;2.2777125454;A
2008;3143;5162;Separaciones;1.0420790569;A
2008;3143;5163;Separaciones;1.0;A
2008;3143;5165;Separaciones;2.3418610854;A
2008;3143;5166;Separaciones;;A
2008;3143;5167;Separaciones;;A
2008;3143;5168;Separaciones;3.45874868;A
2008;3143;5216;Separaciones;;A
2008;2352;5215;Separaciones;96.2877203913;A
2008;2352;5114;Separaciones;;A
2008;2352;5126;Separaciones;;A
2008;2352;5137;Separaciones;4.0145134401;A
2008;2352;5148;Separaciones;1.3381711467;A
2008;2352;5159;Separaciones;10.1579802807;A
2008;2352;5170;Separaciones;10.1579802807;A
2008;2352;5181;Separaciones;4.0145134401;A
2008;2352;5192;Separaciones;1.3381711467;A
2008;2352;5203;Separaciones;1.3381711467;A
2008;2352;5214;Separaciones;1.3381711467;A
2008;2352;5116;Separaciones;1.3381711467;A
2008;2352;5117;Separaciones;1.3381711467;A
2008;2352;5118;Separaciones;1.3381711467;A
2008;2352;5119;Separaciones;1.3381711467;A
2008;2352;5120;Separaciones;;A
2008;2352;5121;Separaciones;1.3381711467;A
2008;2352;5122;Separaciones;1.3381711467;A
2008;2352;5123;Separaciones;2.6763422934;A
2008;2352;5124;Separaciones;1.3381711467;A
2008;2352;5125;Separaciones;4.0145134401;A
2008;2352;5127;Separaciones;;A
2008;2352;5128;Separaciones;;A
2008;2352;5129;Separaciones;1.3381711467;A
2008;2352;5130;Separaciones;1.3381711467;A
2008;2352;5131;Separaciones;2.6763422934;A
2008;2352;5132;Separaciones;1.3381711467;A
2008;2352;5133;Separaciones;;A
2008;2352;5134;Separaciones;8.819809134;A
2008;2352;5135;Separaciones;1.3381711467;A
2008;2352;5136;Separaciones;;A
2008;2352;5138;Separaciones;;A
2008;2352;5139;Separaciones;4.0145134401;A
2008;2352;5140;Separaciones;2.6763422934;A
2008;2352;5141;Separaciones;;A
2008;2352;5142;Separaciones;1.3381711467;A
2008;2352;5143;Separaciones;17.639618268;A
2008;2352;5144;Separaciones;;A
2008;2352;5145;Separaciones;;A
2008;2352;5146;Separaciones;;A
2008;2352;5149;Separaciones;;A
2008;2352;5151;Separaciones;1.3381711467;A
2008;2352;5152;Separaciones;;A
2008;2352;5153;Separaciones;1.3381711467;A
2008;2352;5156;Separaciones;;A
2008;2352;5160;Separaciones;1.3381711467;A
2008;2352;5162;Separaciones;;A
2008;2402;5215;Separaciones;285.8106521385;A
2008;2402;5114;Separaciones;;A
2008;2402;5126;Separaciones;7.2673616061;A
2008;2402;5137;Separaciones;9.8750201122;A
2008;2402;5148;Separaciones;14.2569162561;A
2008;2402;5159;Separaciones;15.6996489872;A
2008;2402;5170;Separaciones;4.6597031;A
2008;2402;5181;Separaciones;9.3194062;A
2008;2402;5192;Separaciones;6.98955465;A
2008;2402;5203;Separaciones;7.2673616061;A
2008;2402;5214;Separaciones;10.7621389311;A
2008;2402;5116;Separaciones;7.2673616061;A
2008;2402;5117;Separaciones;6.98955465;A
2008;2402;5118;Separaciones;5.824628875;A
2008;2402;5119;Separaciones;4.6597031;A
2008;2402;5120;Separaciones;6.1024358311;A
2008;2402;5121;Separaciones;7.2673616061;A
2008;2402;5122;Separaciones;13.3697974372;A
2008;2402;5123;Separaciones;6.1024358311;A
2008;2402;5124;Separaciones;9.8750201122;A
2008;2402;5125;Separaciones;;A
2008;2402;5127;Separaciones;2.32985155;A
2008;2402;5128;Separaciones;4.9375100561;A
2008;2402;5129;Separaciones;8.4322873811;A
2008;2402;5130;Separaciones;10.7621389311;A
2008;2402;5131;Separaciones;12.4826786183;A
2008;2402;5132;Separaciones;6.1024358311;A
2008;2402;5133;Separaciones;7.2673616061;A
2008;2402;5134;Separaciones;4.9375100561;A
2008;2402;5135;Separaciones;9.5972131561;A
2008;2402;5136;Separaciones;12.2048716622;A
2008;2402;5138;Separaciones;4.6597031;A
2008;2402;5139;Separaciones;2.32985155;A
2008;2402;5140;Separaciones;9.8750201122;A
2008;2402;5141;Separaciones;6.1024358311;A
2008;2402;5142;Separaciones;7.2673616061;A
2008;2402;5143;Separaciones;3.494777325;A
2008;2402;5144;Separaciones;;A
2008;2402;5145;Separaciones;1.164925775;A
2008;2402;5146;Separaciones;;A
2008;2402;5147;Separaciones;3.7725842811;A
2008;2402;5149;Separaciones;2.32985155;A
2008;2402;5150;Separaciones;1.164925775;A
2008;2402;5152;Separaciones;;A
2008;2402;5153;Separaciones;1.164925775;A
2008;2402;5154;Separaciones;;A
2008;2402;5155;Separaciones;3.7725842811;A
2008;2402;5156;Separaciones;1.164925775;A
2008;2402;5157;Separaciones;1.164925775;A
2008;2402;5158;Separaciones;3.7725842811;A
2008;2402;5160;Separaciones;;A
2008;2482;5215;Separaciones;227.038028358;A
2008;2482;5114;Separaciones;3.4337669739;A
2008;2482;5126;Separaciones;4.4758460308;A
2008;2482;5137;Separaciones;4.1683162276;A
2008;2482;5148;Separaciones;1.0420790569;A
2008;2482;5159;Separaciones;2.391687917;A
2008;2482;5170;Separaciones;5.5179250877;A
2008;2482;5181;Separaciones;8.6441622584;A
2008;2482;5192;Separaciones;11.7703994291;A
2008;2482;5203;Separaciones;6.5600041446;A
2008;2482;5214;Separaciones;4.1683162276;A
2008;2482;5116;Separaciones;8.6441622584;A
2008;2482;5117;Separaciones;4.1683162276;A
2008;2482;5118;Separaciones;7.9096130047;A
2008;2482;5119;Separaciones;8.6441622584;A
2008;2482;5120;Separaciones;8.6441622584;A
2008;2482;5121;Separaciones;6.8675339478;A
2008;2482;5122;Separaciones;14.7771469525;A
2008;2482;5123;Separaciones;10.3013009217;A
2008;2482;5124;Separaciones;3.1262371707;A
2008;2482;5125;Separaciones;4.1683162276;A
2008;2482;5127;Separaciones;6.8675339478;A
2008;2482;5128;Separaciones;4.4758460308;A
2008;2482;5129;Separaciones;2.0841581138;A
2008;2482;5130;Separaciones;9.2592218648;A
2008;2482;5131;Separaciones;3.4337669739;A
2008;2482;5132;Separaciones;4.4758460308;A
2008;2482;5133;Separaciones;1.0420790569;A
2008;2482;5134;Separaciones;5.8254548909;A
2008;2482;5135;Separaciones;5.5179250877;A
2008;2482;5136;Separaciones;3.4337669739;A
2008;2482;5138;Separaciones;5.8254548909;A
2008;2482;5139;Separaciones;7.9096130047;A
2008;2482;5140;Separaciones;3.4337669739;A
2008;2482;5141;Separaciones;4.4758460308;A
2008;2482;5142;Separaciones;2.0841581138;A
2008;2482;5143;Separaciones;1.0420790569;A
2008;2482;5144;Separaciones;2.391687917;A
2008;2482;5145;Separaciones;3.4337669739;A
2008;2482;5146;Separaciones;3.4337669739;A
2008;2482;5147;Separaciones;2.391687917;A
2008;2482;5149;Separaciones;1.0420790569;A
2008;2482;5150;Separaciones;2.391687917;A
2008;2482;5151;Separaciones;1.0420790569;A
2008;2482;5152;Separaciones;;A
2008;2482;5153;Separaciones;;A
2008;2482;5154;Separaciones;1.0420790569;A
2008;2482;5155;Separaciones;3.4337669739;A
2008;2482;5156;Separaciones;2.391687917;A
2008;2482;5157;Separaciones;2.391687917;A
2008;2482;5158;Separaciones;;A
2008;2482;5162;Separaciones;1.0420790569;A
2008;2482;5166;Separaciones;;A
2008;2713;5215;Separaciones;182.40095509;A
2008;2713;5114;Separaciones;1.0305112625;A
2008;2713;5126;Separaciones;5.1525563125;A
2008;2713;5137;Separaciones;4.12204505;A
2008;2713;5148;Separaciones;3.0915337875;A
2008;2713;5159;Separaciones;4.12204505;A
2008;2713;5170;Separaciones;7.1311564016;A
2008;2713;5181;Separaciones;8.2440901;A
2008;2713;5192;Separaciones;9.1921789266;A
2008;2713;5203;Separaciones;7.1311564016;A
2008;2713;5214;Separaciones;4.12204505;A
2008;2713;5116;Separaciones;8.0792452282;A
2008;2713;5117;Separaciones;2.061022525;A
2008;2713;5118;Separaciones;;A
2008;2713;5119;Separaciones;6.1006451391;A
2008;2713;5120;Separaciones;1.0305112625;A
2008;2713;5121;Separaciones;6.1006451391;A
2008;2713;5122;Separaciones;5.0701338766;A
2008;2713;5123;Separaciones;6.1006451391;A
2008;2713;5124;Separaciones;5.0701338766;A
2008;2713;5125;Separaciones;3.0915337875;A
2008;2713;5127;Separaciones;2.061022525;A
2008;2713;5128;Separaciones;10.1402677532;A
2008;2713;5129;Separaciones;4.12204505;A
2008;2713;5130;Separaciones;;A
2008;2713;5131;Separaciones;5.0701338766;A
2008;2713;5132;Separaciones;11.0883565798;A
2008;2713;5133;Separaciones;5.0701338766;A
2008;2713;5134;Separaciones;6.0182227032;A
2008;2713;5135;Separaciones;4.0396226141;A
2008;2713;5136;Separaciones;6.1006451391;A
2008;2713;5138;Separaciones;1.0305112625;A
2008;2713;5139;Separaciones;;A
2008;2713;5140;Separaciones;6.1006451391;A
2008;2713;5141;Separaciones;3.0915337875;A
2008;2713;5142;Separaciones;4.12204505;A
2008;2713;5143;Separaciones;2.061022525;A
2008;2713;5144;Separaciones;;A
2008;2713;5145;Separaciones;6.0182227032;A
2008;2713;5146;Separaciones;4.0396226141;A
2008;2713;5147;Separaciones;;A
2008;2713;5149;Separaciones;1.0305112625;A
2008;2713;5150;Separaciones;3.0915337875;A
2008;2713;5151;Separaciones;;A
2008;2713;5152;Separaciones;;A
2008;2713;5153;Separaciones;1.0305112625;A
2008;2713;5154;Separaciones;;A
2008;2713;5155;Separaciones;;A
2008;2713;5156;Separaciones;;A
2008;2713;5157;Separaciones;;A
2008;2713;5158;Separaciones;1.0305112625;A
2008;2713;5160;Separaciones;;A
2008;2713;5168;Separaciones;;A
2008;2797;5215;Separaciones;100.3696713296;A
2008;2797;5114;Separaciones;;A
2008;2797;5126;Separaciones;2.8246447553;A
2008;2797;5137;Separaciones;3.0;A
2008;2797;5148;Separaciones;7.6492895106;A
2008;2797;5159;Separaciones;6.8246447553;A
2008;2797;5170;Separaciones;1.0;A
2008;2797;5181;Separaciones;1.0;A
2008;2797;5192;Separaciones;5.8246447553;A
2008;2797;5203;Separaciones;2.0;A
2008;2797;5214;Separaciones;3.0;A
2008;2797;5116;Separaciones;2.0;A
2008;2797;5117;Separaciones;3.0;A
2008;2797;5118;Separaciones;3.8246447553;A
2008;2797;5119;Separaciones;1.0;A
2008;2797;5120;Separaciones;;A
2008;2797;5121;Separaciones;3.8246447553;A
2008;2797;5122;Separaciones;3.8246447553;A
2008;2797;5123;Separaciones;1.0;A
2008;2797;5124;Separaciones;3.0;A
2008;2797;5125;Separaciones;2.0;A
2008;2797;5127;Separaciones;5.0;A
2008;2797;5128;Separaciones;8.6492895107;A
2008;2797;5129;Separaciones;3.8246447553;A
2008;2797;5130;Separaciones;3.0;A
2008;2797;5131;Separaciones;3.8246447553;A
2008;2797;5132;Separaciones;2.0;A
2008;2797;5133;Separaciones;1.0;A
2008;2797;5134;Separaciones;;A
2008;2797;5135;Separaciones;1.0;A
2008;2797;5136;Separaciones;3.8246447553;A
2008;2797;5138;Separaciones;2.8246447553;A
2008;2797;5139;Separaciones;1.0;A
2008;2797;5140;Separaciones;1.0;A
2008;2797;5141;Separaciones;;A
2008;2797;5142;Separaciones;1.0;A
2008;2797;5143;Separaciones;;A
2008;2797;5144;Separaciones;1.0;A
2008;2797;5145;Separaciones;;A
2008;2797;5146;Separaciones;;A
2008;2797;5147;Separaciones;;A
2008;2797;5149;Separaciones;;A
2008;2797;5150;Separaciones;;A
2008;2797;5151;Separaciones;;A
2008;2797;5152;Separaciones;1.0;A
2008;2797;5153;Separaciones;3.8246447553;A
2008;2797;5157;Separaciones;;A
2008;2797;5160;Separaciones;;A
2008;2797;5161;Separaciones;;A
2008;2911;5215;Separaciones;135.4196187528;A
2008;2911;5114;Separaciones;3.4575646446;A
2008;2911;5126;Separaciones;;A
2008;2911;5137;Separaciones;1.1157035592;A
2008;2911;5148;Separaciones;1.1157035592;A
2008;2911;5159;Separaciones;4.5732682038;A
2008;2911;5170;Separaciones;1.1157035592;A
2008;2911;5181;Separaciones;2.2314071184;A
2008;2911;5192;Separaciones;3.4575646446;A
2008;2911;5203;Separaciones;3.4575646446;A
2008;2911;5214;Separaciones;2.2314071184;A
2008;2911;5116;Separaciones;9.0360824406;A
2008;2911;5117;Separaciones;3.4575646446;A
2008;2911;5118;Separaciones;3.3471106776;A
2008;2911;5119;Separaciones;12.4936470852;A
2008;2911;5120;Separaciones;4.4628142368;A
2008;2911;5121;Separaciones;6.8046753222;A
2008;2911;5122;Separaciones;1.1157035592;A
2008;2911;5123;Separaciones;3.3471106776;A
2008;2911;5124;Separaciones;;A
2008;2911;5125;Separaciones;4.5732682038;A
2008;2911;5127;Separaciones;7.9203788814;A
2008;2911;5128;Separaciones;1.1157035592;A
2008;2911;5129;Separaciones;6.9151292892;A
2008;2911;5130;Separaciones;5.688971763;A
2008;2911;5131;Separaciones;2.3418610854;A
2008;2911;5132;Separaciones;2.3418610854;A
2008;2911;5133;Separaciones;3.3471106776;A
2008;2911;5134;Separaciones;3.3471106776;A
2008;2911;5135;Separaciones;;A
2008;2911;5136;Separaciones;4.5732682038;A
2008;2911;5138;Separaciones;2.2314071184;A
2008;2911;5139;Separaciones;3.4575646446;A
2008;2911;5140;Separaciones;3.4575646446;A
2008;2911;5141;Separaciones;;A
2008;2911;5142;Separaciones;1.1157035592;A
2008;2911;5143;Separaciones;;A
2008;2911;5144;Separaciones;2.3418610854;A
2008;2911;5145;Separaciones;3.4575646446;A
2008;2911;5146;Separaciones;;A
2008;2911;5147;Separaciones;2.3418610854;A
2008;2911;5149;Separaciones;;A
2008;2911;5150;Separaciones;;A
2008;2911;5151;Separaciones;3.4575646446;A
2008;2911;5152;Separaciones;1.1157035592;A
2008;2911;5153;Separaciones;1.1157035592;A
2008;2911;5156;Separaciones;;A
2008;2911;5157;Separaciones;;A
2008;2911;5161;Separaciones;;A
2008;2911;5165;Separaciones;2.3418610854;A
2008;2911;5167;Separaciones;;A
2008;3023;5215;Separaciones;266.3862143614;A
2008;3023;5114;Separaciones;;A
2008;3023;5126;Separaciones;9.5554250908;A
2008;3023;5137;Separaciones;4.2777125454;A
2008;3023;5148;Separaciones;8.0;A
2008;3023;5159;Separaciones;6.2777125454;A
2008;3023;5170;Separaciones;7.0;A
2008;3023;5181;Separaciones;5.2777125454;A
2008;3023;5192;Separaciones;8.2777125454;A
2008;3023;5203;Separaciones;8.2777125454;A
2008;3023;5214;Separaciones;8.2777125454;A
2008;3023;5116;Separaciones;11.8331376362;A
2008;3023;5117;Separaciones;6.2777125454;A
2008;3023;5118;Separaciones;14.8331376362;A
2008;3023;5119;Separaciones;5.2777125454;A
2008;3023;5120;Separaciones;14.5554250908;A
2008;3023;5121;Separaciones;11.2777125454;A
2008;3023;5122;Separaciones;8.2777125454;A
2008;3023;5123;Separaciones;7.5554250908;A
2008;3023;5124;Separaciones;9.2777125454;A
2008;3023;5125;Separaciones;9.5554250908;A
2008;3023;5127;Separaciones;8.2777125454;A
2008;3023;5128;Separaciones;7.5554250908;A
2008;3023;5129;Separaciones;5.0;A
2008;3023;5130;Separaciones;3.0;A
2008;3023;5131;Separaciones;6.2777125454;A
2008;3023;5132;Separaciones;2.0;A
2008;3023;5133;Separaciones;4.0;A
2008;3023;5134;Separaciones;3.0;A
2008;3023;5135;Separaciones;4.2777125454;A
2008;3023;5136;Separaciones;5.2777125454;A
2008;3023;5138;Separaciones;2.0;A
2008;3023;5139;Separaciones;6.5554250908;A
2008;3023;5140;Separaciones;5.2777125454;A
2008;3023;5141;Separaciones;6.2777125454;A
2008;3023;5142;Separaciones;2.0;A
2008;3023;5143;Separaciones;6.0;A
2008;3023;5144;Separaciones;3.2777125454;A
2008;3023;5145;Separaciones;6.2777125454;A
2008;3023;5146;Separaciones;2.0;A
2008;3023;5147;Separaciones;1.0;A
2008;3023;5149;Separaciones;;A
2008;3023;5150;Separaciones;3.2777125454;A
2008;3023;5151;Separaciones;;A
2008;3023;5152;Separaciones;;A
2008;3023;5153;Separaciones;;A
2008;3023;5154;Separaciones;3.2777125454;A
2008;3023;5155;Separaciones;2.2777125454;A
2008;3023;5156;Separaciones;1.0;A
2008;3023;5158;Separaciones;;A
2008;3023;5160;Separaciones;;A
2008;3023;5161;Separaciones;2.2777125454;A
2008;3023;5163;Separaciones;1.0;A
2008;3023;5167;Separaciones;;A
2008;3142;5215;Separaciones;399.0243069905;A
2008;3142;5114;Separaciones;5.0188411924;A
2008;3142;5126;Separaciones;8.7829720867;A
2008;3142;5137;Separaciones;3.7641308943;A
2008;3142;5148;Separaciones;10.9870104686;A
2008;3142;5159;Separaciones;18.2098900429;A
2008;3142;5170;Separaciones;13.8018132791;A
2008;3142;5181;Separaciones;16.9551797448;A
2008;3142;5192;Separaciones;19.1592181267;A
2008;3142;5203;Separaciones;10.0376823848;A
2008;3142;5214;Separaciones;8.7829720867;A
2008;3142;5116;Separaciones;17.5991256143;A
2008;3142;5117;Separaciones;5.0188411924;A
2008;3142;5118;Separaciones;9.7323001705;A
2008;3142;5119;Separaciones;15.7004694467;A
2008;3142;5120;Separaciones;16.6497975305;A
2008;3142;5121;Separaciones;10.0376823848;A
2008;3142;5122;Separaciones;2.5094205962;A
2008;3142;5123;Separaciones;8.7829720867;A
2008;3142;5124;Separaciones;5.0188411924;A
2008;3142;5125;Separaciones;15.7004694467;A
2008;3142;5127;Separaciones;15.7004694467;A
2008;3142;5128;Separaciones;6.2735514905;A
2008;3142;5129;Separaciones;8.7829720867;A
2008;3142;5130;Separaciones;7.5282617886;A
2008;3142;5131;Separaciones;4.7134589781;A
2008;3142;5132;Separaciones;11.9363385524;A
2008;3142;5133;Separaciones;9.7323001705;A
2008;3142;5134;Separaciones;8.1722076581;A
2008;3142;5135;Separaciones;3.7641308943;A
2008;3142;5136;Separaciones;6.2735514905;A
2008;3142;5138;Separaciones;13.1910488505;A
2008;3142;5139;Separaciones;8.7829720867;A
2008;3142;5140;Separaciones;1.2547102981;A
2008;3142;5141;Separaciones;6.2735514905;A
2008;3142;5142;Separaciones;5.0188411924;A
2008;3142;5143;Separaciones;20.1085462105;A
2008;3142;5144;Separaciones;3.7641308943;A
2008;3142;5145;Separaciones;1.2547102981;A
2008;3142;5146;Separaciones;1.2547102981;A
2008;3142;5147;Separaciones;13.1910488505;A
2008;3142;5149;Separaciones;;A
2008;3142;5150;Separaciones;4.7134589781;A
2008;3142;5151;Separaciones;6.91749736;A
2008;3142;5152;Separaciones;;A
2008;3142;5153;Separaciones;;A
2008;3142;5154;Separaciones;;A
2008;3142;5155;Separaciones;3.45874868;A
2008;3142;5156;Separaciones;1.2547102981;A
2008;3142;5157;Separaciones;;A
2008;3142;5158;Separaciones;;A
2008;3142;5162;Separaciones;;A
2008;3142;5168;Separaciones;3.45874868;A
2008;3142;5216;Separaciones;;A
2007;3143;5215;Separaciones;2252.190000142;A
2007;3143;5114;Separaciones;12.90087284;A
2007;3143;5126;Separaciones;37.913240995;A
2007;3143;5137;Separaciones;66.171985707;A
2007;3143;5148;Separaciones;69.131124591;A
2007;3143;5159;Separaciones;60.180500446;A
2007;3143;5170;Separaciones;80.594076198;A
2007;3143;5181;Separaciones;53.669622333;A
2007;3143;5192;Separaciones;82.606243279;A
2007;3143;5203;Separaciones;65.741405028;A
2007;3143;5214;Separaciones;49.549178987;A
2007;3143;5116;Separaciones;59.959925056;A
2007;3143;5117;Separaciones;87.237262055;A
2007;3143;5118;Separaciones;34.470317693;A
2007;3143;5119;Separaciones;56.9317923;A
2007;3143;5120;Separaciones;64.322206795;A
2007;3143;5121;Separaciones;74.0260135;A
2007;3143;5122;Separaciones;106.636800182;A
2007;3143;5123;Separaciones;63.969159477;A
2007;3143;5124;Separaciones;85.49033477;A
2007;3143;5125;Separaciones;62.955883814;A
2007;3143;5127;Separaciones;45.516172403;A
2007;3143;5128;Separaciones;69.647868992;A
2007;3143;5129;Separaciones;58.571785916;A
