TEMPORAL;TERRITORIO;IPC_GRUPOSESPECIALES;INDICATOR;OBS_VALUE;FREQ
2021-12;ES61;62089;INX;105.896;M
2021-12;ES61;62090;INX;119.482;M
2021-12;ES61;62093;INX;116.633;M
2021-12;ES61;62100;INX;107.336;M
2021-12;ES61;62096;INX;130.337;M
2021-12;ES61;62094;INX;100.601;M
2021-12;ES61;62095;INX;148.211;M
2021-12;ES61;62101;INX;112.081;M
2021-12;ES61;62102;INX;111.593;M
2021-12;ES61;62106;INX;110.102;M
2021-12;ES61;62103;INX;107.172;M
2021-12;ES61;62104;INX;105.981;M
2021-12;ES61;62107;INX;113.428;M
2021-12;ES61;62108;INX;113.684;M
2021-12;ES61;62109;INX;112.283;M
2021-12;ES61;62110;INX;110.201;M
2021-12;ES61;62111;INX;105.907;M
2021-12;ES61;62112;INX;116.038;M
2021-12;ES61;62113;INX;116.633;M
2021-12;ES61;62114;INX;123.573;M
2021-12;ES61;62105;INX;111.612;M
2021-12;ES61;62115;INX;110.449;M
2021-12;ES61;62116;INX;105.43;M
2021-12;ES61;62097;INX;109.333;M
2021-12;ES61;62099;INX;107.205;M
2021-12;ES61;62091;INX;109.965;M
2021-12;ES61;62092;INX;135.012;M
2021-12;ES61;62098;INX;103.925;M
2021-12;ES61;62117;INX;110.373;M
2020-01;ES;62089;INX;102.718;M
2020-01;ES;62090;INX;110.516;M
2020-01;ES;62093;INX;103.008;M
2020-01;ES;62100;INX;104.569;M
2020-01;ES;62096;INX;118.651;M
2020-01;ES;62094;INX;98.83;M
2020-01;ES;62095;INX;113.273;M
2020-01;ES;62101;INX;103.882;M
2020-01;ES;62102;INX;104.194;M
2020-01;ES;62106;INX;102.994;M
2020-01;ES;62103;INX;103.07;M
2020-01;ES;62104;INX;102.403;M
2020-01;ES;62107;INX;103.957;M
2020-01;ES;62108;INX;103.926;M
2020-01;ES;62109;INX;103.857;M
2020-01;ES;62110;INX;102.262;M
2020-01;ES;62111;INX;102.322;M
2020-01;ES;62112;INX;103.145;M
2020-01;ES;62113;INX;103.008;M
2020-01;ES;62114;INX;104.802;M
2020-01;ES;62105;INX;104.211;M
2020-01;ES;62115;INX;105.388;M
2020-01;ES;62116;INX;101.986;M
2020-01;ES;62097;INX;103.209;M
2020-01;ES;62099;INX;104.547;M
2020-01;ES;62091;INX;105.226;M
2020-01;ES;62092;INX;112.404;M
2020-01;ES;62098;INX;98.566;M
2020-01;ES;62117;INX;103.026;M
2020-01;ES61;62089;INX;102.063;M
2020-01;ES61;62090;INX;111.314;M
2020-01;ES61;62093;INX;102.007;M
2020-01;ES61;62100;INX;104.692;M
2020-01;ES61;62096;INX;116.875;M
2020-01;ES61;62094;INX;98.728;M
2020-01;ES61;62095;INX;111.616;M
2020-01;ES61;62101;INX;103.392;M
2020-01;ES61;62102;INX;103.757;M
2020-01;ES61;62106;INX;102.7;M
2020-01;ES61;62103;INX;102.77;M
2020-01;ES61;62104;INX;102.009;M
2020-01;ES61;62107;INX;103.212;M
2020-01;ES61;62108;INX;103.184;M
2020-01;ES61;62109;INX;103.375;M
2020-01;ES61;62110;INX;101.929;M
2020-01;ES61;62111;INX;101.977;M
2020-01;ES61;62112;INX;102.127;M
2020-01;ES61;62113;INX;102.007;M
2020-01;ES61;62114;INX;103.443;M
2020-01;ES61;62105;INX;103.777;M
2020-01;ES61;62115;INX;105.034;M
2020-01;ES61;62116;INX;101.599;M
2020-01;ES61;62097;INX;102.115;M
2020-01;ES61;62099;INX;104.638;M
2020-01;ES61;62091;INX;104.819;M
2020-01;ES61;62092;INX;111.745;M
2020-01;ES61;62098;INX;98.082;M
2020-01;ES61;62117;INX;102.773;M
2020-02;ES;62089;INX;103.155;M
2020-02;ES;62090;INX;110.434;M
2020-02;ES;62093;INX;101.853;M
2020-02;ES;62100;INX;105.189;M
2020-02;ES;62096;INX;116.287;M
2020-02;ES;62094;INX;98.76;M
2020-02;ES;62095;INX;110.265;M
2020-02;ES;62101;INX;103.646;M
2020-02;ES;62102;INX;104.063;M
2020-02;ES;62106;INX;103.054;M
2020-02;ES;62103;INX;103.315;M
2020-02;ES;62104;INX;102.676;M
2020-02;ES;62107;INX;103.376;M
2020-02;ES;62108;INX;103.311;M
2020-02;ES;62109;INX;103.606;M
2020-02;ES;62110;INX;102.254;M
2020-02;ES;62111;INX;102.558;M
2020-02;ES;62112;INX;102.083;M
2020-02;ES;62113;INX;101.853;M
2020-02;ES;62114;INX;103.148;M
2020-02;ES;62105;INX;104.084;M
2020-02;ES;62115;INX;105.679;M
2020-02;ES;62116;INX;102.325;M
2020-02;ES;62097;INX;102.411;M
2020-02;ES;62099;INX;105.132;M
2020-02;ES;62091;INX;105.497;M
2020-02;ES;62092;INX;110.53;M
2020-02;ES;62098;INX;98.236;M
2020-02;ES;62117;INX;103.098;M
2020-02;ES61;62089;INX;102.503;M
2020-02;ES61;62090;INX;111.454;M
2020-02;ES61;62093;INX;101.049;M
2020-02;ES61;62100;INX;105.384;M
2020-02;ES61;62096;INX;115.135;M
2020-02;ES61;62094;INX;98.688;M
2020-02;ES61;62095;INX;108.964;M
2020-02;ES61;62101;INX;103.237;M
2020-02;ES61;62102;INX;103.72;M
2020-02;ES61;62106;INX;102.801;M
2020-02;ES61;62103;INX;103.073;M
2020-02;ES61;62104;INX;102.325;M
2020-02;ES61;62107;INX;102.778;M
2020-02;ES61;62108;INX;102.731;M
2020-02;ES61;62109;INX;103.212;M
2020-02;ES61;62110;INX;101.942;M
2020-02;ES61;62111;INX;102.261;M
2020-02;ES61;62112;INX;101.223;M
2020-02;ES61;62113;INX;101.049;M
2020-02;ES61;62114;INX;102.056;M
2020-02;ES61;62105;INX;103.743;M
2020-02;ES61;62115;INX;105.426;M
2020-02;ES61;62116;INX;101.914;M
2020-02;ES61;62097;INX;101.551;M
2020-02;ES61;62099;INX;105.3;M
2020-02;ES61;62091;INX;105.17;M
2020-02;ES61;62092;INX;110.167;M
2020-02;ES61;62098;INX;97.839;M
2020-02;ES61;62117;INX;102.904;M
2020-03;ES;62089;INX;103.408;M
2020-03;ES;62090;INX;110.324;M
2020-03;ES;62093;INX;100.396;M
2020-03;ES;62100;INX;105.458;M
2020-03;ES;62096;INX;108.557;M
2020-03;ES;62094;INX;98.803;M
2020-03;ES;62095;INX;103.262;M
2020-03;ES;62101;INX;103.091;M
2020-03;ES;62102;INX;103.65;M
2020-03;ES;62106;INX;103.253;M
2020-03;ES;62103;INX;103.756;M
2020-03;ES;62104;INX;103.166;M
2020-03;ES;62107;INX;102.565;M
2020-03;ES;62108;INX;102.457;M
2020-03;ES;62109;INX;103.028;M
2020-03;ES;62110;INX;102.473;M
2020-03;ES;62111;INX;103.102;M
2020-03;ES;62112;INX;100.736;M
2020-03;ES;62113;INX;100.396;M
2020-03;ES;62114;INX;101.001;M
2020-03;ES;62105;INX;103.676;M
2020-03;ES;62115;INX;105.826;M
2020-03;ES;62116;INX;102.62;M
2020-03;ES;62097;INX;101.417;M
2020-03;ES;62099;INX;105.387;M
2020-03;ES;62091;INX;105.633;M
2020-03;ES;62092;INX;106.196;M
2020-03;ES;62098;INX;99.248;M
2020-03;ES;62117;INX;103.294;M
2020-03;ES61;62089;INX;102.67;M
2020-03;ES61;62090;INX;111.645;M
2020-03;ES61;62093;INX;99.961;M
2020-03;ES61;62100;INX;105.606;M
2020-03;ES61;62096;INX;107.834;M
2020-03;ES61;62094;INX;98.789;M
2020-03;ES61;62095;INX;102.298;M
2020-03;ES61;62101;INX;102.795;M
2020-03;ES61;62102;INX;103.418;M
2020-03;ES61;62106;INX;103.061;M
2020-03;ES61;62103;INX;103.597;M
2020-03;ES61;62104;INX;102.879;M
2020-03;ES61;62107;INX;102.2;M
2020-03;ES61;62108;INX;102.131;M
2020-03;ES61;62109;INX;102.754;M
2020-03;ES61;62110;INX;102.231;M
2020-03;ES61;62111;INX;102.917;M
2020-03;ES61;62112;INX;100.197;M
2020-03;ES61;62113;INX;99.961;M
2020-03;ES61;62114;INX;100.413;M
2020-03;ES61;62105;INX;103.442;M
2020-03;ES61;62115;INX;105.621;M
2020-03;ES61;62116;INX;102.139;M
2020-03;ES61;62097;INX;100.989;M
2020-03;ES61;62099;INX;105.515;M
2020-03;ES61;62091;INX;105.344;M
2020-03;ES61;62092;INX;106.139;M
2020-03;ES61;62098;INX;99.11;M
2020-03;ES61;62117;INX;103.161;M
2020-04;ES;62089;INX;103.98;M
2020-04;ES;62090;INX;113.244;M
2020-04;ES;62093;INX;99.88;M
2020-04;ES;62100;INX;105.997;M
2020-04;ES;62096;INX;100.336;M
2020-04;ES;62094;INX;98.676;M
2020-04;ES;62095;INX;95.983;M
2020-04;ES;62101;INX;103.113;M
2020-04;ES;62102;INX;103.972;M
2020-04;ES;62106;INX;104.264;M
2020-04;ES;62103;INX;105.037;M
2020-04;ES;62104;INX;104.303;M
2020-04;ES;62107;INX;102.74;M
2020-04;ES;62108;INX;102.638;M
2020-04;ES;62109;INX;103.05;M
2020-04;ES;62110;INX;103.383;M
2020-04;ES;62111;INX;104.369;M
2020-04;ES;62112;INX;100.259;M
2020-04;ES;62113;INX;99.88;M
2020-04;ES;62114;INX;100.307;M
2020-04;ES;62105;INX;103.996;M
2020-04;ES;62115;INX;107.282;M
2020-04;ES;62116;INX;103.328;M
2020-04;ES;62097;INX;101.454;M
2020-04;ES;62099;INX;105.891;M
2020-04;ES;62091;INX;106.957;M
2020-04;ES;62092;INX;102.874;M
2020-04;ES;62098;INX;101.745;M
2020-04;ES;62117;INX;104.289;M
2020-04;ES61;62089;INX;103.347;M
2020-04;ES61;62090;INX;115.197;M
2020-04;ES61;62093;INX;99.657;M
2020-04;ES61;62100;INX;106.093;M
2020-04;ES61;62096;INX;99.701;M
2020-04;ES61;62094;INX;98.706;M
2020-04;ES61;62095;INX;95.153;M
2020-04;ES61;62101;INX;102.863;M
2020-04;ES61;62102;INX;103.853;M
2020-04;ES61;62106;INX;104.156;M
2020-04;ES61;62103;INX;104.989;M
2020-04;ES61;62104;INX;104.081;M
2020-04;ES61;62107;INX;102.584;M
2020-04;ES61;62108;INX;102.536;M
2020-04;ES61;62109;INX;102.831;M
2020-04;ES61;62110;INX;103.174;M
2020-04;ES61;62111;INX;104.257;M
2020-04;ES61;62112;INX;99.895;M
2020-04;ES61;62113;INX;99.657;M
2020-04;ES61;62114;INX;100.005;M
2020-04;ES61;62105;INX;103.874;M
2020-04;ES61;62115;INX;107.327;M
2020-04;ES61;62116;INX;102.866;M
2020-04;ES61;62097;INX;101.284;M
2020-04;ES61;62099;INX;105.962;M
2020-04;ES61;62091;INX;106.873;M
2020-04;ES61;62092;INX;103.116;M
2020-04;ES61;62098;INX;101.699;M
2020-04;ES61;62117;INX;104.243;M
2020-05;ES;62089;INX;104.19;M
2020-05;ES;62090;INX;112.814;M
2020-05;ES;62093;INX;100.095;M
2020-05;ES;62100;INX;105.768;M
2020-05;ES;62096;INX;98.923;M
2020-05;ES;62094;INX;98.52;M
2020-05;ES;62095;INX;95.351;M
2020-05;ES;62101;INX;103.104;M
2020-05;ES;62102;INX;103.965;M
2020-05;ES;62106;INX;104.373;M
2020-05;ES;62103;INX;105.111;M
2020-05;ES;62104;INX;104.421;M
2020-05;ES;62107;INX;102.871;M
2020-05;ES;62108;INX;102.775;M
2020-05;ES;62109;INX;103.038;M
2020-05;ES;62110;INX;103.525;M
2020-05;ES;62111;INX;104.465;M
2020-05;ES;62112;INX;100.462;M
2020-05;ES;62113;INX;100.095;M
2020-05;ES;62114;INX;100.693;M
2020-05;ES;62105;INX;103.99;M
2020-05;ES;62115;INX;107.287;M
2020-05;ES;62116;INX;103.545;M
2020-05;ES;62097;INX;101.587;M
2020-05;ES;62099;INX;105.68;M
2020-05;ES;62091;INX;106.963;M
2020-05;ES;62092;INX;102.32;M
2020-05;ES;62098;INX;102.339;M
2020-05;ES;62117;INX;104.396;M
2020-05;ES61;62089;INX;103.615;M
2020-05;ES61;62090;INX;114.433;M
2020-05;ES61;62093;INX;99.902;M
2020-05;ES61;62100;INX;105.981;M
2020-05;ES61;62096;INX;98.386;M
2020-05;ES61;62094;INX;98.589;M
2020-05;ES61;62095;INX;94.643;M
2020-05;ES61;62101;INX;102.934;M
2020-05;ES61;62102;INX;103.899;M
2020-05;ES61;62106;INX;104.309;M
2020-05;ES61;62103;INX;105.105;M
2020-05;ES61;62104;INX;104.275;M
2020-05;ES61;62107;INX;102.715;M
2020-05;ES61;62108;INX;102.672;M
2020-05;ES61;62109;INX;102.905;M
2020-05;ES61;62110;INX;103.393;M
2020-05;ES61;62111;INX;104.431;M
2020-05;ES61;62112;INX;100.128;M
2020-05;ES61;62113;INX;99.902;M
2020-05;ES61;62114;INX;100.42;M
2020-05;ES61;62105;INX;103.92;M
2020-05;ES61;62115;INX;107.284;M
2020-05;ES61;62116;INX;103.159;M
2020-05;ES61;62097;INX;101.448;M
2020-05;ES61;62099;INX;105.856;M
2020-05;ES61;62091;INX;106.835;M
2020-05;ES61;62092;INX;102.507;M
2020-05;ES61;62098;INX;102.264;M
2020-05;ES61;62117;INX;104.393;M
2020-06;ES;62089;INX;103.896;M
2020-06;ES;62090;INX;112.46;M
2020-06;ES;62093;INX;101.01;M
2020-06;ES;62100;INX;106.321;M
2020-06;ES;62096;INX;102.069;M
2020-06;ES;62094;INX;98.455;M
2020-06;ES;62095;INX;99.157;M
2020-06;ES;62101;INX;103.812;M
2020-06;ES;62102;INX;104.455;M
2020-06;ES;62106;INX;104.634;M
2020-06;ES;62103;INX;105.167;M
2020-06;ES;62104;INX;104.513;M
2020-06;ES;62107;INX;103.305;M
2020-06;ES;62108;INX;103.224;M
2020-06;ES;62109;INX;103.77;M
2020-06;ES;62110;INX;103.97;M
2020-06;ES;62111;INX;104.645;M
2020-06;ES;62112;INX;101.318;M
2020-06;ES;62113;INX;101.01;M
2020-06;ES;62114;INX;102.059;M
2020-06;ES;62105;INX;104.479;M
2020-06;ES;62115;INX;106.943;M
2020-06;ES;62116;INX;103.261;M
2020-06;ES;62097;INX;102.023;M
2020-06;ES;62099;INX;106.202;M
2020-06;ES;62091;INX;106.649;M
2020-06;ES;62092;INX;104.513;M
2020-06;ES;62098;INX;101.966;M
2020-06;ES;62117;INX;104.653;M
2020-06;ES61;62089;INX;103.312;M
2020-06;ES61;62090;INX;113.559;M
2020-06;ES61;62093;INX;100.83;M
2020-06;ES61;62100;INX;106.485;M
2020-06;ES61;62096;INX;101.628;M
2020-06;ES61;62094;INX;98.618;M
2020-06;ES61;62095;INX;98.555;M
2020-06;ES61;62101;INX;103.64;M
2020-06;ES61;62102;INX;104.329;M
2020-06;ES61;62106;INX;104.508;M
2020-06;ES61;62103;INX;105.079;M
2020-06;ES61;62104;INX;104.323;M
2020-06;ES61;62107;INX;103.091;M
2020-06;ES61;62108;INX;103.059;M
2020-06;ES61;62109;INX;103.629;M
2020-06;ES61;62110;INX;103.828;M
2020-06;ES61;62111;INX;104.571;M
2020-06;ES61;62112;INX;101.011;M
2020-06;ES61;62113;INX;100.83;M
2020-06;ES61;62114;INX;101.768;M
2020-06;ES61;62105;INX;104.352;M
2020-06;ES61;62115;INX;106.757;M
2020-06;ES61;62116;INX;102.845;M
2020-06;ES61;62097;INX;101.879;M
2020-06;ES61;62099;INX;106.334;M
2020-06;ES61;62091;INX;106.363;M
2020-06;ES61;62092;INX;104.576;M
2020-06;ES61;62098;INX;101.932;M
2020-06;ES61;62117;INX;104.59;M
2020-07;ES;62089;INX;103.635;M
2020-07;ES;62090;INX;110.537;M
2020-07;ES;62093;INX;99.354;M
2020-07;ES;62100;INX;105.913;M
2020-07;ES;62096;INX;104.081;M
2020-07;ES;62094;INX;98.495;M
2020-07;ES;62095;INX;101.346;M
2020-07;ES;62101;INX;102.833;M
2020-07;ES;62102;INX;103.486;M
2020-07;ES;62106;INX;103.456;M
2020-07;ES;62103;INX;103.831;M
2020-07;ES;62104;INX;103.228;M
2020-07;ES;62107;INX;102.042;M
2020-07;ES;62108;INX;101.894;M
2020-07;ES;62109;INX;102.748;M
2020-07;ES;62110;INX;102.67;M
2020-07;ES;62111;INX;103.127;M
2020-07;ES;62112;INX;99.791;M
2020-07;ES;62113;INX;99.354;M
2020-07;ES;62114;INX;99.622;M
2020-07;ES;62105;INX;103.522;M
2020-07;ES;62115;INX;106.07;M
2020-07;ES;62116;INX;102.959;M
2020-07;ES;62097;INX;99.885;M
2020-07;ES;62099;INX;105.831;M
2020-07;ES;62091;INX;105.855;M
2020-07;ES;62092;INX;105.106;M
2020-07;ES;62098;INX;98.594;M
2020-07;ES;62117;INX;103.426;M
2020-07;ES61;62089;INX;102.835;M
2020-07;ES61;62090;INX;110.645;M
2020-07;ES61;62093;INX;99.005;M
2020-07;ES61;62100;INX;106.022;M
2020-07;ES61;62096;INX;103.976;M
2020-07;ES61;62094;INX;98.565;M
2020-07;ES61;62095;INX;100.972;M
2020-07;ES61;62101;INX;102.513;M
2020-07;ES61;62102;INX;103.151;M
2020-07;ES61;62106;INX;103.088;M
2020-07;ES61;62103;INX;103.477;M
2020-07;ES61;62104;INX;102.836;M
2020-07;ES61;62107;INX;101.57;M
2020-07;ES61;62108;INX;101.474;M
2020-07;ES61;62109;INX;102.459;M
2020-07;ES61;62110;INX;102.331;M
2020-07;ES61;62111;INX;102.819;M
2020-07;ES61;62112;INX;99.299;M
2020-07;ES61;62113;INX;99.005;M
2020-07;ES61;62114;INX;99.115;M
2020-07;ES61;62105;INX;103.178;M
2020-07;ES61;62115;INX;105.419;M
2020-07;ES61;62116;INX;102.308;M
2020-07;ES61;62097;INX;99.533;M
2020-07;ES61;62099;INX;105.92;M
2020-07;ES61;62091;INX;105.164;M
2020-07;ES61;62092;INX;104.936;M
2020-07;ES61;62098;INX;98.308;M
2020-07;ES61;62117;INX;103.152;M
2020-08;ES;62089;INX;103.728;M
2020-08;ES;62090;INX;110.608;M
2020-08;ES;62093;INX;99.255;M
2020-08;ES;62100;INX;106.077;M
2020-08;ES;62096;INX;103.917;M
2020-08;ES;62094;INX;98.419;M
2020-08;ES;62095;INX;101.694;M
2020-08;ES;62101;INX;102.869;M
2020-08;ES;62102;INX;103.533;M
2020-08;ES;62106;INX;103.521;M
2020-08;ES;62103;INX;103.84;M
2020-08;ES;62104;INX;103.232;M
2020-08;ES;62107;INX;102.018;M
2020-08;ES;62108;INX;101.865;M
2020-08;ES;62109;INX;102.784;M
2020-08;ES;62110;INX;102.727;M
2020-08;ES;62111;INX;103.11;M
2020-08;ES;62112;INX;99.704;M
2020-08;ES;62113;INX;99.255;M
2020-08;ES;62114;INX;99.513;M
2020-08;ES;62105;INX;103.57;M
2020-08;ES;62115;INX;106.164;M
2020-08;ES;62116;INX;103.078;M
2020-08;ES;62097;INX;99.618;M
2020-08;ES;62099;INX;105.988;M
2020-08;ES;62091;INX;105.941;M
2020-08;ES;62092;INX;105.346;M
2020-08;ES;62098;INX;98.296;M
2020-08;ES;62117;INX;103.476;M
2020-08;ES61;62089;INX;102.97;M
2020-08;ES61;62090;INX;111.564;M
2020-08;ES61;62093;INX;98.697;M
2020-08;ES61;62100;INX;106.361;M
2020-08;ES61;62096;INX;103.61;M
2020-08;ES61;62094;INX;98.163;M
2020-08;ES61;62095;INX;101.227;M
2020-08;ES61;62101;INX;102.517;M
2020-08;ES61;62102;INX;103.245;M
2020-08;ES61;62106;INX;103.216;M
2020-08;ES61;62103;INX;103.548;M
2020-08;ES61;62104;INX;102.833;M
2020-08;ES61;62107;INX;101.526;M
2020-08;ES61;62108;INX;101.427;M
2020-08;ES61;62109;INX;102.463;M
2020-08;ES61;62110;INX;102.375;M
2020-08;ES61;62111;INX;102.779;M
2020-08;ES61;62112;INX;99.008;M
2020-08;ES61;62113;INX;98.697;M
2020-08;ES61;62114;INX;98.852;M
2020-08;ES61;62105;INX;103.272;M
2020-08;ES61;62115;INX;105.828;M
2020-08;ES61;62116;INX;102.539;M
2020-08;ES61;62097;INX;99.026;M
2020-08;ES61;62099;INX;106.241;M
2020-08;ES61;62091;INX;105.531;M
2020-08;ES61;62092;INX;105.448;M
2020-08;ES61;62098;INX;97.763;M
2020-08;ES61;62117;INX;103.246;M
2020-09;ES;62089;INX;103.51;M
2020-09;ES;62090;INX;111.315;M
2020-09;ES;62093;INX;100.247;M
2020-09;ES;62100;INX;105.478;M
2020-09;ES;62096;INX;102.625;M
2020-09;ES;62094;INX;98.571;M
2020-09;ES;62095;INX;102.073;M
2020-09;ES;62101;INX;103.047;M
2020-09;ES;62102;INX;103.691;M
2020-09;ES;62106;INX;103.794;M
2020-09;ES;62103;INX;103.967;M
2020-09;ES;62104;INX;103.308;M
2020-09;ES;62107;INX;102.637;M
2020-09;ES;62108;INX;102.511;M
2020-09;ES;62109;INX;102.965;M
2020-09;ES;62110;INX;103.063;M
2020-09;ES;62111;INX;103.253;M
2020-09;ES;62112;INX;100.629;M
2020-09;ES;62113;INX;100.247;M
2020-09;ES;62114;INX;100.89;M
2020-09;ES;62105;INX;103.729;M
2020-09;ES;62115;INX;106.25;M
2020-09;ES;62116;INX;102.817;M
2020-09;ES;62097;INX;100.297;M
2020-09;ES;62099;INX;105.437;M
2020-09;ES;62091;INX;106.02;M
2020-09;ES;62092;INX;105.854;M
2020-09;ES;62098;INX;99.562;M
2020-09;ES;62117;INX;103.734;M
2020-09;ES61;62089;INX;102.752;M
2020-09;ES61;62090;INX;112.021;M
2020-09;ES61;62093;INX;99.881;M
2020-09;ES61;62100;INX;105.793;M
2020-09;ES61;62096;INX;102.272;M
2020-09;ES61;62094;INX;98.416;M
2020-09;ES61;62095;INX;101.699;M
2020-09;ES61;62101;INX;102.852;M
2020-09;ES61;62102;INX;103.497;M
2020-09;ES61;62106;INX;103.591;M
2020-09;ES61;62103;INX;103.769;M
2020-09;ES61;62104;INX;103.034;M
2020-09;ES61;62107;INX;102.227;M
2020-09;ES61;62108;INX;102.147;M
2020-09;ES61;62109;INX;102.803;M
2020-09;ES61;62110;INX;102.888;M
2020-09;ES61;62111;INX;103.09;M
2020-09;ES61;62112;INX;100.139;M
2020-09;ES61;62113;INX;99.881;M
2020-09;ES61;62114;INX;100.47;M
2020-09;ES61;62105;INX;103.528;M
2020-09;ES61;62115;INX;105.808;M
2020-09;ES61;62116;INX;102.22;M
2020-09;ES61;62097;INX;99.908;M
2020-09;ES61;62099;INX;105.713;M
2020-09;ES61;62091;INX;105.513;M
2020-09;ES61;62092;INX;105.916;M
2020-09;ES61;62098;INX;99.249;M
2020-09;ES61;62117;INX;103.591;M
2020-10;ES;62089;INX;103.591;M
2020-10;ES;62090;INX;115.083;M
2020-10;ES;62093;INX;101.57;M
2020-10;ES;62100;INX;104.888;M
2020-10;ES;62096;INX;101.121;M
2020-10;ES;62094;INX;98.735;M
2020-10;ES;62095;INX;100.168;M
2020-10;ES;62101;INX;103.383;M
2020-10;ES;62102;INX;104.25;M
2020-10;ES;62106;INX;104.505;M
2020-10;ES;62103;INX;104.823;M
2020-10;ES;62104;INX;103.908;M
2020-10;ES;62107;INX;103.879;M
2020-10;ES;62108;INX;103.812;M
2020-10;ES;62109;INX;103.314;M
2020-10;ES;62110;INX;103.598;M
2020-10;ES;62111;INX;103.972;M
2020-10;ES;62112;INX;101.858;M
2020-10;ES;62113;INX;101.57;M
2020-10;ES;62114;INX;102.746;M
2020-10;ES;62105;INX;104.284;M
2020-10;ES;62115;INX;107.639;M
2020-10;ES;62116;INX;102.912;M
2020-10;ES;62097;INX;102.082;M
2020-10;ES;62099;INX;104.89;M
2020-10;ES;62091;INX;107.283;M
2020-10;ES;62092;INX;106.153;M
2020-10;ES;62098;INX;102.325;M
2020-10;ES;62117;INX;104.375;M
2020-10;ES61;62089;INX;102.876;M
2020-10;ES61;62090;INX;117.893;M
2020-10;ES61;62093;INX;101.235;M
2020-10;ES61;62100;INX;105.412;M
2020-10;ES61;62096;INX;101.087;M
2020-10;ES61;62094;INX;98.534;M
2020-10;ES61;62095;INX;99.971;M
2020-10;ES61;62101;INX;103.357;M
2020-10;ES61;62102;INX;104.338;M
2020-10;ES61;62106;INX;104.573;M
2020-10;ES61;62103;INX;104.921;M
2020-10;ES61;62104;INX;103.771;M
2020-10;ES61;62107;INX;103.717;M
2020-10;ES61;62108;INX;103.685;M
2020-10;ES61;62109;INX;103.322;M
2020-10;ES61;62110;INX;103.573;M
2020-10;ES61;62111;INX;103.989;M
2020-10;ES61;62112;INX;101.426;M
2020-10;ES61;62113;INX;101.235;M
2020-10;ES61;62114;INX;102.401;M
2020-10;ES61;62105;INX;104.373;M
2020-10;ES61;62115;INX;107.846;M
2020-10;ES61;62116;INX;102.4;M
2020-10;ES61;62097;INX;101.746;M
2020-10;ES61;62099;INX;105.353;M
2020-10;ES61;62091;INX;107.34;M
2020-10;ES61;62092;INX;107.124;M
2020-10;ES61;62098;INX;101.909;M
2020-10;ES61;62117;INX;104.525;M
2020-11;ES;62089;INX;103.493;M
2020-11;ES;62090;INX;112.58;M
2020-11;ES;62093;INX;102.832;M
2020-11;ES;62100;INX;104.628;M
2020-11;ES;62096;INX;101.239;M
2020-11;ES;62094;INX;98.739;M
2020-11;ES;62095;INX;101.377;M
2020-11;ES;62101;INX;103.855;M
2020-11;ES;62102;INX;104.425;M
2020-11;ES;62106;INX;104.681;M
2020-11;ES;62103;INX;104.862;M
2020-11;ES;62104;INX;104.171;M
2020-11;ES;62107;INX;104.316;M
2020-11;ES;62108;INX;104.267;M
2020-11;ES;62109;INX;103.801;M
2020-11;ES;62110;INX;104.108;M
2020-11;ES;62111;INX;104.318;M
2020-11;ES;62112;INX;103.035;M
2020-11;ES;62113;INX;102.832;M
2020-11;ES;62114;INX;104.587;M
2020-11;ES;62105;INX;104.459;M
2020-11;ES;62115;INX;106.683;M
2020-11;ES;62116;INX;102.771;M
2020-11;ES;62097;INX;103.101;M
2020-11;ES;62099;INX;104.653;M
2020-11;ES;62091;INX;106.413;M
2020-11;ES;62092;INX;105.92;M
2020-11;ES;62098;INX;103.613;M
2020-11;ES;62117;INX;104.558;M
2020-11;ES61;62089;INX;102.804;M
2020-11;ES61;62090;INX;113.505;M
2020-11;ES61;62093;INX;102.547;M
2020-11;ES61;62100;INX;105.047;M
2020-11;ES61;62096;INX;101.322;M
2020-11;ES61;62094;INX;98.473;M
2020-11;ES61;62095;INX;101.336;M
2020-11;ES61;62101;INX;103.85;M
2020-11;ES61;62102;INX;104.385;M
2020-11;ES61;62106;INX;104.607;M
2020-11;ES61;62103;INX;104.8;M
2020-11;ES61;62104;INX;104.024;M
2020-11;ES61;62107;INX;103.993;M
2020-11;ES61;62108;INX;103.968;M
2020-11;ES61;62109;INX;103.826;M
2020-11;ES61;62110;INX;104.093;M
2020-11;ES61;62111;INX;104.328;M
2020-11;ES61;62112;INX;102.675;M
2020-11;ES61;62113;INX;102.547;M
2020-11;ES61;62114;INX;104.353;M
2020-11;ES61;62105;INX;104.423;M
2020-11;ES61;62115;INX;106.34;M
2020-11;ES61;62116;INX;102.259;M
2020-11;ES61;62097;INX;102.811;M
2020-11;ES61;62099;INX;105.012;M
2020-11;ES61;62091;INX;105.99;M
2020-11;ES61;62092;INX;106.266;M
2020-11;ES61;62098;INX;103.2;M
2020-11;ES61;62117;INX;104.579;M
2020-12;ES;62089;INX;103.371;M
2020-12;ES;62090;INX;111.562;M
2020-12;ES;62093;INX;103.332;M
2020-12;ES;62100;INX;104.966;M
2020-12;ES;62096;INX;104.494;M
2020-12;ES;62094;INX;98.75;M
2020-12;ES;62095;INX;104.32;M
2020-12;ES;62101;INX;104.258;M
2020-12;ES;62102;INX;104.652;M
2020-12;ES;62106;INX;104.655;M
2020-12;ES;62103;INX;104.737;M
2020-12;ES;62104;INX;104.124;M
