D_TEMPORAL_0;D_TIPO_PERSONAL_0;D_TIPO_EMPRESA_0;D_DISCIPLINA_0;D_SEXO_0;D_TERRITORIO_0;D_TIPO_ESTAB_0;D_ESTUDIOS_0;INDICATOR;OBS_VALUE;FREQ
2014;215156;215124;215126;3691;3143;213227;215166;Personas;;A
2014;215156;215124;215126;3689;3143;213227;215166;Personas;;A
2014;215156;215124;215126;3690;3143;213227;215166;Personas;;A
2014;215156;215124;215127;3691;3143;213227;215166;Personas;;A
2014;215156;215124;215127;3689;3143;213227;215166;Personas;;A
2014;215156;215124;215127;3690;3143;213227;215166;Personas;;A
2014;215156;215124;215128;3691;3143;213227;215166;Personas;;A
2014;215156;215124;215128;3689;3143;213227;215166;Personas;;A
2014;215156;215124;215128;3690;3143;213227;215166;Personas;;A
2014;215156;215124;215129;3691;3143;213227;215166;Personas;;A
2014;215156;215124;215129;3689;3143;213227;215166;Personas;;A
2014;215156;215124;215129;3690;3143;213227;215166;Personas;;A
2014;215156;215124;215130;3691;3143;213227;215166;Personas;;A
2014;215156;215124;215130;3689;3143;213227;215166;Personas;;A
2014;215156;215124;215130;3690;3143;213227;215166;Personas;;A
2014;215156;215124;215131;3691;3143;213227;215166;Personas;;A
2014;215156;215124;215131;3689;3143;213227;215166;Personas;;A
2014;215156;215124;215131;3690;3143;213227;215166;Personas;;A
2014;215157;215117;215132;3691;3143;213227;215166;Personas;569.000000001;A
2014;215157;215117;215132;3689;3143;213227;215166;Personas;275.0;A
2014;215157;215117;215132;3690;3143;213227;215166;Personas;294.000000001;A
2014;215157;215117;215126;3691;3143;213227;215166;Personas;12.119661572;A
2014;215157;215117;215126;3689;3143;213227;215166;Personas;6.997351377;A
2014;215157;215117;215126;3690;3143;213227;215166;Personas;5.122310195;A
2014;215157;215117;215127;3691;3143;213227;215166;Personas;78.493307494;A
2014;215157;215117;215127;3689;3143;213227;215166;Personas;39.466216988;A
2014;215157;215117;215127;3690;3143;213227;215166;Personas;39.027090506;A
2014;215157;215117;215128;3691;3143;213227;215166;Personas;159.02952315;A
2014;215157;215117;215128;3689;3143;213227;215166;Personas;38.804075127;A
2014;215157;215117;215128;3690;3143;213227;215166;Personas;120.225448023;A
2014;215157;215117;215129;3691;3143;213227;215166;Personas;281.310832761;A
2014;215157;215117;215129;3689;3143;213227;215166;Personas;177.796419584;A
2014;215157;215117;215129;3690;3143;213227;215166;Personas;103.514413177;A
2014;215157;215117;215130;3691;3143;213227;215166;Personas;30.378875989;A
2014;215157;215117;215130;3689;3143;213227;215166;Personas;9.330507518;A
2014;215157;215117;215130;3690;3143;213227;215166;Personas;21.048368471;A
2014;215157;215117;215131;3691;3143;213227;215166;Personas;7.667799035;A
2014;215157;215117;215131;3689;3143;213227;215166;Personas;2.605429406;A
2014;215157;215117;215131;3690;3143;213227;215166;Personas;5.062369629;A
2014;215157;215120;215132;3691;3143;213227;215166;Personas;3675.000000001;A
2014;215157;215120;215132;3689;3143;213227;215166;Personas;1764.0;A
2014;215157;215120;215132;3690;3143;213227;215166;Personas;1911.000000001;A
2014;215157;215120;215126;3691;3143;213227;215166;Personas;731.882256705;A
2014;215157;215120;215126;3689;3143;213227;215166;Personas;350.987170498;A
2014;215157;215120;215126;3690;3143;213227;215166;Personas;380.895086207;A
2014;215157;215120;215127;3691;3143;213227;215166;Personas;762.655821221;A
2014;215157;215120;215127;3689;3143;213227;215166;Personas;370.72617984;A
2014;215157;215120;215127;3690;3143;213227;215166;Personas;391.929641381;A
2014;215157;215120;215128;3691;3143;213227;215166;Personas;507.04881252;A
2014;215157;215120;215128;3689;3143;213227;215166;Personas;244.538141927;A
2014;215157;215120;215128;3690;3143;213227;215166;Personas;262.510670593;A
2014;215157;215120;215129;3691;3143;213227;215166;Personas;74.401736136;A
2014;215157;215120;215129;3689;3143;213227;215166;Personas;33.954184853;A
2014;215157;215120;215129;3690;3143;213227;215166;Personas;40.447551283;A
2014;215157;215120;215130;3691;3143;213227;215166;Personas;1045.888321573;A
2014;215157;215120;215130;3689;3143;213227;215166;Personas;495.778360883;A
2014;215157;215120;215130;3690;3143;213227;215166;Personas;550.10996069;A
2014;215157;215120;215131;3691;3143;213227;215166;Personas;553.123051846;A
2014;215157;215120;215131;3689;3143;213227;215166;Personas;268.015961999;A
2014;215157;215120;215131;3690;3143;213227;215166;Personas;285.107089847;A
2014;215157;215122;215132;3691;3143;213227;215166;Personas;4.0;A
2014;215157;215122;215132;3689;3143;213227;215166;Personas;2.0;A
2014;215157;215122;215132;3690;3143;213227;215166;Personas;2.0;A
2014;215157;215122;215126;3691;3143;213227;215166;Personas;;A
2014;215157;215122;215126;3689;3143;213227;215166;Personas;;A
2014;215157;215122;215126;3690;3143;213227;215166;Personas;;A
2014;215157;215122;215127;3691;3143;213227;215166;Personas;;A
2014;215157;215122;215127;3689;3143;213227;215166;Personas;;A
2014;215157;215122;215127;3690;3143;213227;215166;Personas;;A
2014;215157;215122;215128;3691;3143;213227;215166;Personas;;A
2014;215157;215122;215128;3689;3143;213227;215166;Personas;;A
2014;215157;215122;215128;3690;3143;213227;215166;Personas;;A
2014;215157;215122;215129;3691;3143;213227;215166;Personas;;A
2014;215157;215122;215129;3689;3143;213227;215166;Personas;;A
2014;215157;215122;215129;3690;3143;213227;215166;Personas;;A
2014;215157;215122;215130;3691;3143;213227;215166;Personas;;A
2014;215157;215122;215130;3689;3143;213227;215166;Personas;;A
2014;215157;215122;215130;3690;3143;213227;215166;Personas;;A
2014;215157;215122;215131;3691;3143;213227;215166;Personas;;A
2014;215157;215122;215131;3689;3143;213227;215166;Personas;;A
2014;215157;215122;215131;3690;3143;213227;215166;Personas;;A
2014;215157;215124;215132;3691;3143;213227;215166;Personas;1570.899331938;A
2014;215157;215124;215132;3689;3143;213227;215166;Personas;1007.437320977;A
2014;215157;215124;215132;3690;3143;213227;215166;Personas;563.462010961;A
2014;215157;215124;215126;3691;3143;213227;215166;Personas;;A
2014;215157;215124;215126;3689;3143;213227;215166;Personas;;A
2014;215157;215124;215126;3690;3143;213227;215166;Personas;;A
2014;215157;215124;215127;3691;3143;213227;215166;Personas;;A
2014;215157;215124;215127;3689;3143;213227;215166;Personas;;A
2014;215157;215124;215127;3690;3143;213227;215166;Personas;;A
2014;215157;215124;215128;3691;3143;213227;215166;Personas;;A
2014;215157;215124;215128;3689;3143;213227;215166;Personas;;A
2014;215157;215124;215128;3690;3143;213227;215166;Personas;;A
2014;215157;215124;215129;3691;3143;213227;215166;Personas;;A
2014;215157;215124;215129;3689;3143;213227;215166;Personas;;A
2014;215157;215124;215129;3690;3143;213227;215166;Personas;;A
2014;215157;215124;215130;3691;3143;213227;215166;Personas;;A
2014;215157;215124;215130;3689;3143;213227;215166;Personas;;A
2014;215157;215124;215130;3690;3143;213227;215166;Personas;;A
2014;215157;215124;215131;3691;3143;213227;215166;Personas;;A
2014;215157;215124;215131;3689;3143;213227;215166;Personas;;A
2014;215157;215124;215131;3690;3143;213227;215166;Personas;;A
2015;215154;215117;215132;3691;3143;213227;215166;Personas;6675.0;A
2015;215154;215117;215132;3689;3143;213227;215166;Personas;3098.000000001;A
2015;215154;215117;215132;3690;3143;213227;215166;Personas;3576.999999999;A
2015;215154;215117;215126;3691;3143;213227;215166;Personas;335.0;A
2015;215154;215117;215126;3689;3143;213227;215166;Personas;161.379064126;A
2015;215154;215117;215126;3690;3143;213227;215166;Personas;173.620935874;A
2015;215154;215117;215127;3691;3143;213227;215166;Personas;248.0;A
2015;215154;215117;215127;3689;3143;213227;215166;Personas;159.225457481;A
2015;215154;215117;215127;3690;3143;213227;215166;Personas;88.774542519;A
2015;215154;215117;215128;3691;3143;213227;215166;Personas;4618.0;A
2015;215154;215117;215128;3689;3143;213227;215166;Personas;1955.578826771;A
2015;215154;215117;215128;3690;3143;213227;215166;Personas;2662.421173229;A
2015;215154;215117;215129;3691;3143;213227;215166;Personas;937.0;A
2015;215154;215117;215129;3689;3143;213227;215166;Personas;553.609422493;A
2015;215154;215117;215129;3690;3143;213227;215166;Personas;383.390577507;A
2015;215154;215117;215130;3691;3143;213227;215166;Personas;452.0;A
2015;215154;215117;215130;3689;3143;213227;215166;Personas;232.731810856;A
2015;215154;215117;215130;3690;3143;213227;215166;Personas;219.268189144;A
2015;215154;215117;215131;3691;3143;213227;215166;Personas;85.0;A
2015;215154;215117;215131;3689;3143;213227;215166;Personas;35.475418274;A
2015;215154;215117;215131;3690;3143;213227;215166;Personas;49.524581726;A
2015;215154;215120;215132;3691;3143;213227;215166;Personas;23580.000000005;A
2015;215154;215120;215132;3689;3143;213227;215166;Personas;13589.000000001;A
2015;215154;215120;215132;3690;3143;213227;215166;Personas;9991.000000004;A
2015;215154;215120;215126;3691;3143;213227;215166;Personas;4780.000000001;A
2015;215154;215120;215126;3689;3143;213227;215166;Personas;2748.363165118;A
2015;215154;215120;215126;3690;3143;213227;215166;Personas;2031.636834883;A
2015;215154;215120;215127;3691;3143;213227;215166;Personas;4650.000000002;A
2015;215154;215120;215127;3689;3143;213227;215166;Personas;2722.328961054;A
2015;215154;215120;215127;3690;3143;213227;215166;Personas;1927.671038948;A
2015;215154;215120;215128;3691;3143;213227;215166;Personas;3334.0;A
2015;215154;215120;215128;3689;3143;213227;215166;Personas;1940.959862262;A
2015;215154;215120;215128;3690;3143;213227;215166;Personas;1393.040137738;A
2015;215154;215120;215129;3691;3143;213227;215166;Personas;499.0;A
2015;215154;215120;215129;3689;3143;213227;215166;Personas;286.663379213;A
2015;215154;215120;215129;3690;3143;213227;215166;Personas;212.336620787;A
2015;215154;215120;215130;3691;3143;213227;215166;Personas;6894.000000002;A
2015;215154;215120;215130;3689;3143;213227;215166;Personas;3933.353090445;A
2015;215154;215120;215130;3690;3143;213227;215166;Personas;2960.646909557;A
2015;215154;215120;215131;3691;3143;213227;215166;Personas;3423.0;A
2015;215154;215120;215131;3689;3143;213227;215166;Personas;1957.331541909;A
2015;215154;215120;215131;3690;3143;213227;215166;Personas;1465.668458091;A
2015;215154;215122;215132;3691;3143;213227;215166;Personas;56.0;A
2015;215154;215122;215132;3689;3143;213227;215166;Personas;45.0;A
2015;215154;215122;215132;3690;3143;213227;215166;Personas;11.0;A
2015;215154;215122;215126;3691;3143;213227;215166;Personas;;A
2015;215154;215122;215126;3689;3143;213227;215166;Personas;;A
2015;215154;215122;215126;3690;3143;213227;215166;Personas;;A
2015;215154;215122;215127;3691;3143;213227;215166;Personas;;A
2015;215154;215122;215127;3689;3143;213227;215166;Personas;;A
2015;215154;215122;215127;3690;3143;213227;215166;Personas;;A
2015;215154;215122;215128;3691;3143;213227;215166;Personas;;A
2015;215154;215122;215128;3689;3143;213227;215166;Personas;;A
2015;215154;215122;215128;3690;3143;213227;215166;Personas;;A
2015;215154;215122;215129;3691;3143;213227;215166;Personas;;A
2015;215154;215122;215129;3689;3143;213227;215166;Personas;;A
2015;215154;215122;215129;3690;3143;213227;215166;Personas;;A
2015;215154;215122;215130;3691;3143;213227;215166;Personas;;A
2015;215154;215122;215130;3689;3143;213227;215166;Personas;;A
2015;215154;215122;215130;3690;3143;213227;215166;Personas;;A
2015;215154;215122;215131;3691;3143;213227;215166;Personas;;A
2015;215154;215122;215131;3689;3143;213227;215166;Personas;;A
2015;215154;215122;215131;3690;3143;213227;215166;Personas;;A
2015;215154;215124;215132;3691;3143;213227;215166;Personas;8127.3270153;A
2015;215154;215124;215132;3689;3143;213227;215166;Personas;5669.167428776;A
2015;215154;215124;215132;3690;3143;213227;215166;Personas;2458.159586524;A
2015;215154;215124;215126;3691;3143;213227;215166;Personas;;A
2015;215154;215124;215126;3689;3143;213227;215166;Personas;;A
2015;215154;215124;215126;3690;3143;213227;215166;Personas;;A
2015;215154;215124;215127;3691;3143;213227;215166;Personas;;A
2015;215154;215124;215127;3689;3143;213227;215166;Personas;;A
2015;215154;215124;215127;3690;3143;213227;215166;Personas;;A
2015;215154;215124;215128;3691;3143;213227;215166;Personas;;A
2015;215154;215124;215128;3689;3143;213227;215166;Personas;;A
2015;215154;215124;215128;3690;3143;213227;215166;Personas;;A
2015;215154;215124;215129;3691;3143;213227;215166;Personas;;A
2015;215154;215124;215129;3689;3143;213227;215166;Personas;;A
2015;215154;215124;215129;3690;3143;213227;215166;Personas;;A
2015;215154;215124;215130;3691;3143;213227;215166;Personas;;A
2015;215154;215124;215130;3689;3143;213227;215166;Personas;;A
2015;215154;215124;215130;3690;3143;213227;215166;Personas;;A
2015;215154;215124;215131;3691;3143;213227;215166;Personas;;A
2015;215154;215124;215131;3689;3143;213227;215166;Personas;;A
2015;215154;215124;215131;3690;3143;213227;215166;Personas;;A
2015;215155;215117;215132;3691;3143;213227;215166;Personas;4775.000000001;A
2015;215155;215117;215132;3689;3143;213227;215166;Personas;2266.000000001;A
2015;215155;215117;215132;3690;3143;213227;215166;Personas;2509.0;A
2015;215155;215117;215126;3691;3143;213227;215166;Personas;237.084712923;A
2015;215155;215117;215126;3689;3143;213227;215166;Personas;116.528319403;A
2015;215155;215117;215126;3690;3143;213227;215166;Personas;120.55639352;A
2015;215155;215117;215127;3691;3143;213227;215166;Personas;165.209022898;A
2015;215155;215117;215127;3689;3143;213227;215166;Personas;112.306545778;A
2015;215155;215117;215127;3690;3143;213227;215166;Personas;52.90247712;A
2015;215155;215117;215128;3691;3143;213227;215166;Personas;3661.890744507;A
2015;215155;215117;215128;3689;3143;213227;215166;Personas;1675.946861757;A
2015;215155;215117;215128;3690;3143;213227;215166;Personas;1985.94388275;A
2015;215155;215117;215129;3691;3143;213227;215166;Personas;307.438196555;A
2015;215155;215117;215129;3689;3143;213227;215166;Personas;150.03698075;A
2015;215155;215117;215129;3690;3143;213227;215166;Personas;157.401215805;A
2015;215155;215117;215130;3691;3143;213227;215166;Personas;344.509999247;A
2015;215155;215117;215130;3689;3143;213227;215166;Personas;183.878091362;A
2015;215155;215117;215130;3690;3143;213227;215166;Personas;160.631907885;A
2015;215155;215117;215131;3691;3143;213227;215166;Personas;58.867323871;A
2015;215155;215117;215131;3689;3143;213227;215166;Personas;27.303200951;A
2015;215155;215117;215131;3690;3143;213227;215166;Personas;31.56412292;A
2015;215155;215120;215132;3691;3143;213227;215166;Personas;17788.0;A
2015;215155;215120;215132;3689;3143;213227;215166;Personas;10766.0;A
2015;215155;215120;215132;3690;3143;213227;215166;Personas;7022.0;A
2015;215155;215120;215126;3691;3143;213227;215166;Personas;3645.914290637;A
2015;215155;215120;215126;3689;3143;213227;215166;Personas;2197.10353374;A
2015;215155;215120;215126;3690;3143;213227;215166;Personas;1448.810756897;A
2015;215155;215120;215127;3691;3143;213227;215166;Personas;3421.772501393;A
2015;215155;215120;215127;3689;3143;213227;215166;Personas;2104.239451578;A
2015;215155;215120;215127;3690;3143;213227;215166;Personas;1317.533049815;A
2015;215155;215120;215128;3691;3143;213227;215166;Personas;2539.01449625;A
2015;215155;215120;215128;3689;3143;213227;215166;Personas;1551.434684621;A
2015;215155;215120;215128;3690;3143;213227;215166;Personas;987.579811629;A
2015;215155;215120;215129;3691;3143;213227;215166;Personas;354.356064527;A
2015;215155;215120;215129;3689;3143;213227;215166;Personas;217.879298801;A
2015;215155;215120;215129;3690;3143;213227;215166;Personas;136.476765726;A
2015;215155;215120;215130;3691;3143;213227;215166;Personas;5230.067646169;A
2015;215155;215120;215130;3689;3143;213227;215166;Personas;3134.693842193;A
2015;215155;215120;215130;3690;3143;213227;215166;Personas;2095.373803976;A
2015;215155;215120;215131;3691;3143;213227;215166;Personas;2596.875001024;A
2015;215155;215120;215131;3689;3143;213227;215166;Personas;1560.649189067;A
2015;215155;215120;215131;3690;3143;213227;215166;Personas;1036.225811957;A
2015;215155;215122;215132;3691;3143;213227;215166;Personas;11.0;A
2015;215155;215122;215132;3689;3143;213227;215166;Personas;8.0;A
2015;215155;215122;215132;3690;3143;213227;215166;Personas;3.0;A
2015;215155;215122;215126;3691;3143;213227;215166;Personas;;A
2015;215155;215122;215126;3689;3143;213227;215166;Personas;;A
2015;215155;215122;215126;3690;3143;213227;215166;Personas;;A
2015;215155;215122;215127;3691;3143;213227;215166;Personas;;A
2015;215155;215122;215127;3689;3143;213227;215166;Personas;;A
2015;215155;215122;215127;3690;3143;213227;215166;Personas;;A
2015;215155;215122;215128;3691;3143;213227;215166;Personas;;A
2015;215155;215122;215128;3689;3143;213227;215166;Personas;;A
2015;215155;215122;215128;3690;3143;213227;215166;Personas;;A
2015;215155;215122;215129;3691;3143;213227;215166;Personas;;A
2015;215155;215122;215129;3689;3143;213227;215166;Personas;;A
2015;215155;215122;215129;3690;3143;213227;215166;Personas;;A
2015;215155;215122;215130;3691;3143;213227;215166;Personas;;A
2015;215155;215122;215130;3689;3143;213227;215166;Personas;;A
2015;215155;215122;215130;3690;3143;213227;215166;Personas;;A
2015;215155;215122;215131;3691;3143;213227;215166;Personas;;A
2015;215155;215122;215131;3689;3143;213227;215166;Personas;;A
2015;215155;215122;215131;3690;3143;213227;215166;Personas;;A
2015;215155;215124;215132;3691;3143;213227;215166;Personas;3913.137076747;A
2015;215155;215124;215132;3689;3143;213227;215166;Personas;2738.896474514;A
2015;215155;215124;215132;3690;3143;213227;215166;Personas;1174.240602233;A
2015;215155;215124;215126;3691;3143;213227;215166;Personas;;A
2015;215155;215124;215126;3689;3143;213227;215166;Personas;;A
2015;215155;215124;215126;3690;3143;213227;215166;Personas;;A
2015;215155;215124;215127;3691;3143;213227;215166;Personas;;A
2015;215155;215124;215127;3689;3143;213227;215166;Personas;;A
2015;215155;215124;215127;3690;3143;213227;215166;Personas;;A
2015;215155;215124;215128;3691;3143;213227;215166;Personas;;A
2015;215155;215124;215128;3689;3143;213227;215166;Personas;;A
2015;215155;215124;215128;3690;3143;213227;215166;Personas;;A
2015;215155;215124;215129;3691;3143;213227;215166;Personas;;A
2015;215155;215124;215129;3689;3143;213227;215166;Personas;;A
2015;215155;215124;215129;3690;3143;213227;215166;Personas;;A
2015;215155;215124;215130;3691;3143;213227;215166;Personas;;A
2015;215155;215124;215130;3689;3143;213227;215166;Personas;;A
2015;215155;215124;215130;3690;3143;213227;215166;Personas;;A
2015;215155;215124;215131;3691;3143;213227;215166;Personas;;A
2015;215155;215124;215131;3689;3143;213227;215166;Personas;;A
2015;215155;215124;215131;3690;3143;213227;215166;Personas;;A
2015;215156;215117;215132;3691;3143;213227;215166;Personas;1178.999999999;A
2015;215156;215117;215132;3689;3143;213227;215166;Personas;504.0;A
2015;215156;215117;215132;3690;3143;213227;215166;Personas;674.999999999;A
2015;215156;215117;215126;3691;3143;213227;215166;Personas;75.670238105;A
2015;215156;215117;215126;3689;3143;213227;215166;Personas;36.659163183;A
2015;215156;215117;215126;3690;3143;213227;215166;Personas;39.011074922;A
2015;215156;215117;215127;3691;3143;213227;215166;Personas;50.87404453;A
2015;215156;215117;215127;3689;3143;213227;215166;Personas;36.452523341;A
2015;215156;215117;215127;3690;3143;213227;215166;Personas;14.421521189;A
2015;215156;215117;215128;3691;3143;213227;215166;Personas;694.255630887;A
2015;215156;215117;215128;3689;3143;213227;215166;Personas;206.059704899;A
2015;215156;215117;215128;3690;3143;213227;215166;Personas;488.195925988;A
2015;215156;215117;215129;3691;3143;213227;215166;Personas;266.68591692;A
2015;215156;215117;215129;3689;3143;213227;215166;Personas;180.856129686;A
2015;215156;215117;215129;3690;3143;213227;215166;Personas;85.829787234;A
2015;215156;215117;215130;3691;3143;213227;215166;Personas;75.025372273;A
2015;215156;215117;215130;3689;3143;213227;215166;Personas;38.896941464;A
2015;215156;215117;215130;3690;3143;213227;215166;Personas;36.128430809;A
2015;215156;215117;215131;3691;3143;213227;215166;Personas;16.488797284;A
2015;215156;215117;215131;3689;3143;213227;215166;Personas;5.075537427;A
2015;215156;215117;215131;3690;3143;213227;215166;Personas;11.413259857;A
2015;215156;215120;215132;3691;3143;213227;215166;Personas;2030.000000002;A
2015;215156;215120;215132;3689;3143;213227;215166;Personas;1031.0;A
2015;215156;215120;215132;3690;3143;213227;215166;Personas;999.000000002;A
2015;215156;215120;215126;3691;3143;213227;215166;Personas;377.969399696;A
2015;215156;215120;215126;3689;3143;213227;215166;Personas;190.278889934;A
2015;215156;215120;215126;3690;3143;213227;215166;Personas;187.690509762;A
2015;215156;215120;215127;3691;3143;213227;215166;Personas;472.852699188;A
2015;215156;215120;215127;3689;3143;213227;215166;Personas;254.449957541;A
2015;215156;215120;215127;3690;3143;213227;215166;Personas;218.402741647;A
2015;215156;215120;215128;3691;3143;213227;215166;Personas;279.127517663;A
2015;215156;215120;215128;3689;3143;213227;215166;Personas;142.608332402;A
2015;215156;215120;215128;3690;3143;213227;215166;Personas;136.519185261;A
2015;215156;215120;215129;3691;3143;213227;215166;Personas;71.180029968;A
2015;215156;215120;215129;3689;3143;213227;215166;Personas;36.013494603;A
2015;215156;215120;215129;3690;3143;213227;215166;Personas;35.166535365;A
2015;215156;215120;215130;3691;3143;213227;215166;Personas;535.268527688;A
2015;215156;215120;215130;3689;3143;213227;215166;Personas;264.965123243;A
2015;215156;215120;215130;3690;3143;213227;215166;Personas;270.303404445;A
2015;215156;215120;215131;3691;3143;213227;215166;Personas;293.601825799;A
2015;215156;215120;215131;3689;3143;213227;215166;Personas;142.684202277;A
2015;215156;215120;215131;3690;3143;213227;215166;Personas;150.917623522;A
2015;215156;215122;215132;3691;3143;213227;215166;Personas;41.0;A
2015;215156;215122;215132;3689;3143;213227;215166;Personas;36.0;A
2015;215156;215122;215132;3690;3143;213227;215166;Personas;5.0;A
2015;215156;215122;215126;3691;3143;213227;215166;Personas;;A
2015;215156;215122;215126;3689;3143;213227;215166;Personas;;A
2015;215156;215122;215126;3690;3143;213227;215166;Personas;;A
2015;215156;215122;215127;3691;3143;213227;215166;Personas;;A
2015;215156;215122;215127;3689;3143;213227;215166;Personas;;A
2015;215156;215122;215127;3690;3143;213227;215166;Personas;;A
2015;215156;215122;215128;3691;3143;213227;215166;Personas;;A
2015;215156;215122;215128;3689;3143;213227;215166;Personas;;A
2015;215156;215122;215128;3690;3143;213227;215166;Personas;;A
2015;215156;215122;215129;3691;3143;213227;215166;Personas;;A
2015;215156;215122;215129;3689;3143;213227;215166;Personas;;A
2015;215156;215122;215129;3690;3143;213227;215166;Personas;;A
2015;215156;215122;215130;3691;3143;213227;215166;Personas;;A
2015;215156;215122;215130;3689;3143;213227;215166;Personas;;A
2015;215156;215122;215130;3690;3143;213227;215166;Personas;;A
2015;215156;215122;215131;3691;3143;213227;215166;Personas;;A
2015;215156;215122;215131;3689;3143;213227;215166;Personas;;A
2015;215156;215122;215131;3690;3143;213227;215166;Personas;;A
2015;215156;215124;215132;3691;3143;213227;215166;Personas;3015.468731198;A
2015;215156;215124;215132;3689;3143;213227;215166;Personas;2126.501225258;A
2015;215156;215124;215132;3690;3143;213227;215166;Personas;888.96750594;A
2015;215156;215124;215126;3691;3143;213227;215166;Personas;;A
2015;215156;215124;215126;3689;3143;213227;215166;Personas;;A
2015;215156;215124;215126;3690;3143;213227;215166;Personas;;A
2015;215156;215124;215127;3691;3143;213227;215166;Personas;;A
2015;215156;215124;215127;3689;3143;213227;215166;Personas;;A
2015;215156;215124;215127;3690;3143;213227;215166;Personas;;A
2015;215156;215124;215128;3691;3143;213227;215166;Personas;;A
2015;215156;215124;215128;3689;3143;213227;215166;Personas;;A
2015;215156;215124;215128;3690;3143;213227;215166;Personas;;A
2015;215156;215124;215129;3691;3143;213227;215166;Personas;;A
2015;215156;215124;215129;3689;3143;213227;215166;Personas;;A
2015;215156;215124;215129;3690;3143;213227;215166;Personas;;A
2015;215156;215124;215130;3691;3143;213227;215166;Personas;;A
2015;215156;215124;215130;3689;3143;213227;215166;Personas;;A
2015;215156;215124;215130;3690;3143;213227;215166;Personas;;A
2015;215156;215124;215131;3691;3143;213227;215166;Personas;;A
2015;215156;215124;215131;3689;3143;213227;215166;Personas;;A
2015;215156;215124;215131;3690;3143;213227;215166;Personas;;A
2015;215157;215117;215132;3691;3143;213227;215166;Personas;721.0;A
2015;215157;215117;215132;3689;3143;213227;215166;Personas;328.0;A
2015;215157;215117;215132;3690;3143;213227;215166;Personas;393.0;A
2015;215157;215117;215126;3691;3143;213227;215166;Personas;22.245048972;A
2015;215157;215117;215126;3689;3143;213227;215166;Personas;8.19158154;A
2015;215157;215117;215126;3690;3143;213227;215166;Personas;14.053467432;A
2015;215157;215117;215127;3691;3143;213227;215166;Personas;31.916932572;A
2015;215157;215117;215127;3689;3143;213227;215166;Personas;10.466388362;A
2015;215157;215117;215127;3690;3143;213227;215166;Personas;21.45054421;A
2015;215157;215117;215128;3691;3143;213227;215166;Personas;261.853624606;A
2015;215157;215117;215128;3689;3143;213227;215166;Personas;73.572260115;A
2015;215157;215117;215128;3690;3143;213227;215166;Personas;188.281364491;A
2015;215157;215117;215129;3691;3143;213227;215166;Personas;362.875886525;A
2015;215157;215117;215129;3689;3143;213227;215166;Personas;222.716312057;A
2015;215157;215117;215129;3690;3143;213227;215166;Personas;140.159574468;A
2015;215157;215117;215130;3691;3143;213227;215166;Personas;32.46462848;A
2015;215157;215117;215130;3689;3143;213227;215166;Personas;9.95677803;A
2015;215157;215117;215130;3690;3143;213227;215166;Personas;22.50785045;A
2015;215157;215117;215131;3691;3143;213227;215166;Personas;9.643878845;A
2015;215157;215117;215131;3689;3143;213227;215166;Personas;3.096679896;A
2015;215157;215117;215131;3690;3143;213227;215166;Personas;6.547198949;A
2015;215157;215120;215132;3691;3143;213227;215166;Personas;3762.000000003;A
2015;215157;215120;215132;3689;3143;213227;215166;Personas;1792.000000001;A
2015;215157;215120;215132;3690;3143;213227;215166;Personas;1970.000000002;A
2015;215157;215120;215126;3691;3143;213227;215166;Personas;756.116309668;A
2015;215157;215120;215126;3689;3143;213227;215166;Personas;360.980741444;A
2015;215157;215120;215126;3690;3143;213227;215166;Personas;395.135568224;A
2015;215157;215120;215127;3691;3143;213227;215166;Personas;755.374799421;A
2015;215157;215120;215127;3689;3143;213227;215166;Personas;363.639551935;A
2015;215157;215120;215127;3690;3143;213227;215166;Personas;391.735247486;A
2015;215157;215120;215128;3691;3143;213227;215166;Personas;515.857986087;A
2015;215157;215120;215128;3689;3143;213227;215166;Personas;246.916845239;A
2015;215157;215120;215128;3690;3143;213227;215166;Personas;268.941140848;A
2015;215157;215120;215129;3691;3143;213227;215166;Personas;73.463905505;A
2015;215157;215120;215129;3689;3143;213227;215166;Personas;32.770585809;A
2015;215157;215120;215129;3690;3143;213227;215166;Personas;40.693319696;A
2015;215157;215120;215130;3691;3143;213227;215166;Personas;1128.663826145;A
2015;215157;215120;215130;3689;3143;213227;215166;Personas;533.694125009;A
2015;215157;215120;215130;3690;3143;213227;215166;Personas;594.969701136;A
2015;215157;215120;215131;3691;3143;213227;215166;Personas;532.523173177;A
2015;215157;215120;215131;3689;3143;213227;215166;Personas;253.998150565;A
2015;215157;215120;215131;3690;3143;213227;215166;Personas;278.525022612;A
2015;215157;215122;215132;3691;3143;213227;215166;Personas;4.0;A
2015;215157;215122;215132;3689;3143;213227;215166;Personas;1.0;A
2015;215157;215122;215132;3690;3143;213227;215166;Personas;3.0;A
2015;215157;215122;215126;3691;3143;213227;215166;Personas;;A
2015;215157;215122;215126;3689;3143;213227;215166;Personas;;A
2015;215157;215122;215126;3690;3143;213227;215166;Personas;;A
2015;215157;215122;215127;3691;3143;213227;215166;Personas;;A
2015;215157;215122;215127;3689;3143;213227;215166;Personas;;A
2015;215157;215122;215127;3690;3143;213227;215166;Personas;;A
2015;215157;215122;215128;3691;3143;213227;215166;Personas;;A
2015;215157;215122;215128;3689;3143;213227;215166;Personas;;A
2015;215157;215122;215128;3690;3143;213227;215166;Personas;;A
2015;215157;215122;215129;3691;3143;213227;215166;Personas;;A
