TEMPORAL;TERRITORIO;EDAD;EDADC2;INDICATOR;OBS_VALUE;FREQ;SEXO;SEXOC2;ESTADOCIVIL;ESTADOCIVILC2;DURACMATRIM;NUMHIJOSMENORED;CUSTODIA;NACIONACONYUGES;TIPOMATRIMONIO
1998;ES617;Y50-54;4948;DIV;103.727947;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y50-54;4839;DIV;5.843828;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y50-54;4845;DIV;5.843828;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y50-54;4851;DIV;13.148613;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y50-54;4858;DIV;42.367753;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y50-54;4864;DIV;29.21914;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y50-54;4870;DIV;7.304785;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y55-59;4948;DIV;62.821151;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y55-59;4839;DIV;1.460957;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y55-59;4845;DIV;1.460957;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y55-59;4851;DIV;2.921914;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y55-59;4858;DIV;10.226699;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y55-59;4864;DIV;23.375312;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y55-59;4870;DIV;17.531484;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y55-59;4876;DIV;2.921914;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y55-59;4882;DIV;2.921914;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y60-64;4948;DIV;35.062968;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y60-64;4858;DIV;2.921914;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y60-64;4864;DIV;5.843828;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y60-64;4870;DIV;13.148613;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y60-64;4876;DIV;10.226699;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y60-64;4882;DIV;1.460957;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y60-64;4888;DIV;1.460957;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y65-69;4948;DIV;18.992441;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y65-69;4845;DIV;1.460957;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y65-69;4858;DIV;1.460957;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y65-69;4864;DIV;1.460957;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y65-69;4870;DIV;5.843828;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y65-69;4876;DIV;1.460957;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y65-69;4882;DIV;7.304785;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y70-74;4948;DIV;2.921914;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y70-74;4876;DIV;2.921914;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y_GE50;4948;DIV;1.460957;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;Y_GE50;4888;DIV;1.460957;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;NC;4948;DIV;97.884119;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;NC;4839;DIV;1.460957;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;NC;4845;DIV;2.921914;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;NC;4864;DIV;1.460957;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;TOTAL;4948;DIV;1186.00016;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;TOTAL;4826;DIV;23.30568;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;TOTAL;4832;DIV;155.3712;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;TOTAL;4839;DIV;214.93016;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;TOTAL;4845;DIV;204.57208;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;TOTAL;4851;DIV;198.09828;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;TOTAL;4858;DIV;113.93888;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;TOTAL;4864;DIV;86.74892;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;TOTAL;4870;DIV;50.49564;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;TOTAL;4876;DIV;19.4214;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;TOTAL;4882;DIV;11.65284;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;TOTAL;4888;DIV;1.29476;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y15-19;4948;DIV;7.76856;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y15-19;4826;DIV;6.4738;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y15-19;4832;DIV;1.29476;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y25-29;4948;DIV;78.98036;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y25-29;4826;DIV;10.35808;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y25-29;4832;DIV;55.67468;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y25-29;4839;DIV;9.06332;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y25-29;4845;DIV;2.58952;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y25-29;4851;DIV;1.29476;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y30-34;4948;DIV;201.98256;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y30-34;4826;DIV;3.88428;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y30-34;4832;DIV;76.39084;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y30-34;4839;DIV;97.107;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y30-34;4845;DIV;20.71616;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y30-34;4851;DIV;3.88428;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y35-39;4948;DIV;204.57208;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y35-39;4826;DIV;2.58952;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y35-39;4832;DIV;19.4214;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y35-39;4839;DIV;82.86464;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y35-39;4845;DIV;81.56988;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y35-39;4851;DIV;16.83188;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y35-39;4858;DIV;1.29476;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y40-44;4948;DIV;209.75112;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y40-44;4832;DIV;2.58952;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y40-44;4839;DIV;22.01092;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y40-44;4845;DIV;80.27512;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y40-44;4851;DIV;93.22272;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y40-44;4858;DIV;11.65284;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y45-49;4948;DIV;152.78168;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y45-49;4839;DIV;3.88428;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y45-49;4845;DIV;16.83188;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y45-49;4851;DIV;68.62228;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y45-49;4858;DIV;50.49564;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y45-49;4864;DIV;12.9476;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y50-54;4948;DIV;102.28604;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y50-54;4845;DIV;2.58952;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y50-54;4851;DIV;14.24236;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y50-54;4858;DIV;34.95852;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y50-54;4864;DIV;42.72708;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y50-54;4870;DIV;7.76856;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y55-59;4948;DIV;59.55896;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y55-59;4858;DIV;15.53712;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y55-59;4864;DIV;20.71616;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y55-59;4870;DIV;20.71616;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y55-59;4876;DIV;2.58952;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y60-64;4948;DIV;40.13756;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y60-64;4864;DIV;9.06332;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y60-64;4870;DIV;15.53712;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y60-64;4876;DIV;11.65284;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y60-64;4882;DIV;3.88428;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y65-69;4948;DIV;14.24236;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y65-69;4864;DIV;1.29476;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y65-69;4870;DIV;2.58952;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y65-69;4876;DIV;3.88428;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y65-69;4882;DIV;6.4738;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y70-74;4948;DIV;2.58952;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y70-74;4870;DIV;2.58952;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y_GE50;4948;DIV;3.88428;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y_GE50;4876;DIV;1.29476;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y_GE50;4882;DIV;1.29476;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;Y_GE50;4888;DIV;1.29476;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;NC;4948;DIV;107.46508;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;NC;4870;DIV;1.29476;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;TOTAL;4948;SEP;569.10667;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;TOTAL;4832;SEP;5.21168;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;TOTAL;4839;SEP;21.50689;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;TOTAL;4845;SEP;55.134;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;TOTAL;4851;SEP;68.63553;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;TOTAL;4858;SEP;108.29442;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;TOTAL;4864;SEP;86.91406;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;TOTAL;4870;SEP;68.09569;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;TOTAL;4876;SEP;54.33718;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;TOTAL;4882;SEP;62.007;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;TOTAL;4888;SEP;23.58204;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;TOTAL;4947;SEP;15.38818;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y25-29;4948;SEP;3.49487;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y25-29;4832;SEP;3.49487;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y30-34;4948;SEP;6.20282;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y30-34;4832;SEP;1.71681;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y30-34;4839;SEP;4.48601;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y35-39;4948;SEP;52.39188;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y35-39;4839;SEP;12.31905;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y35-39;4845;SEP;25.59285;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y35-39;4851;SEP;10.98511;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y35-39;4858;SEP;3.49487;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y40-44;4948;SEP;53.41475;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y40-44;4839;SEP;4.70183;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y40-44;4845;SEP;24.00209;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y40-44;4851;SEP;14.46994;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y40-44;4858;SEP;10.24089;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y45-49;4948;SEP;102.64505;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y45-49;4845;SEP;3.82225;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y45-49;4851;SEP;36.51613;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y45-49;4858;SEP;48.66209;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y45-49;4864;SEP;7.95146;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y45-49;4870;SEP;5.69312;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y50-54;4948;SEP;93.42857;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y50-54;4845;SEP;1.71681;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y50-54;4851;SEP;4.3132;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y50-54;4858;SEP;32.73022;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y50-54;4864;SEP;51.1843;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y50-54;4870;SEP;3.48404;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y55-59;4948;SEP;65.52486;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y55-59;4858;SEP;9.3441;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y55-59;4864;SEP;22.17799;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y55-59;4870;SEP;28.36406;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y55-59;4876;SEP;2.92256;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y55-59;4882;SEP;2.71615;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y60-64;4948;SEP;85.48874;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y60-64;4851;SEP;2.35115;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y60-64;4864;SEP;5.60031;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y60-64;4870;SEP;26.77133;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y60-64;4876;SEP;35.0112;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y60-64;4882;SEP;15.75475;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y65-69;4948;SEP;45.63656;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y65-69;4870;SEP;3.78314;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y65-69;4876;SEP;13.26475;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y65-69;4882;SEP;26.23752;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y65-69;4888;SEP;2.35115;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y70-74;4948;SEP;30.47052;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y70-74;4858;SEP;3.82225;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y70-74;4876;SEP;3.13867;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y70-74;4882;SEP;14.32161;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y70-74;4888;SEP;9.18799;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y_GE50;4948;SEP;30.40805;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y_GE50;4882;SEP;2.97697;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y_GE50;4888;SEP;12.0429;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;Y_GE50;4947;SEP;15.38818;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;TOTAL;4948;SEP;32.35418;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;TOTAL;4839;SEP;4.26972;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;TOTAL;4851;SEP;8.53944;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;TOTAL;4858;SEP;10.37984;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;TOTAL;4870;SEP;3.05506;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;TOTAL;4876;SEP;3.05506;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;TOTAL;4882;SEP;3.05506;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;Y30-34;4948;SEP;2.13486;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;Y30-34;4839;SEP;2.13486;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;Y35-39;4948;SEP;4.26972;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;Y35-39;4839;SEP;2.13486;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;Y35-39;4851;SEP;2.13486;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;Y40-44;4948;SEP;2.13486;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;Y40-44;4851;SEP;2.13486;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;Y45-49;4948;SEP;6.40458;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;Y45-49;4851;SEP;4.26972;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;Y45-49;4858;SEP;2.13486;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;Y50-54;4948;SEP;3.05506;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;Y50-54;4858;SEP;3.05506;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;Y55-59;4948;SEP;8.24498;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;Y55-59;4858;SEP;5.18992;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;Y55-59;4870;SEP;3.05506;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;Y60-64;4948;SEP;3.05506;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;Y60-64;4876;SEP;3.05506;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;Y65-69;4948;SEP;3.05506;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;Y65-69;4882;SEP;3.05506;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;TOTAL;4948;SEP;91.37225;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;TOTAL;4839;SEP;4.21088;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;TOTAL;4845;SEP;15.77131;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;TOTAL;4851;SEP;11.56043;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;TOTAL;4858;SEP;23.15984;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;TOTAL;4864;SEP;11.56043;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;TOTAL;4870;SEP;9.41601;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;TOTAL;4876;SEP;9.41601;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;TOTAL;4882;SEP;6.27734;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y35-39;4948;SEP;11.56043;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y35-39;4839;SEP;2.10544;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y35-39;4845;SEP;5.24411;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y35-39;4851;SEP;4.21088;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y40-44;4948;SEP;17.87675;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y40-44;4839;SEP;2.10544;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;Y40-44;4845;SEP;8.42176;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
