TEMPORAL;TERRITORIO;ESTADOCIVIL;ESTADOCIVILC2;INDICATOR;OBS_VALUE;FREQ;EDAD;EDADC2;SEXO;SEXOC2;DURACMATRIM;NUMHIJOSMENORED;CUSTODIA;NACIONACONYUGES;TIPOMATRIMONIO
2000;ES612;4320;4958;DIV;1.455677;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES612;4320;4965;DIV;1.455677;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES612;4323;4967;DIV;21.835155;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES612;4323;4958;DIV;13.101093;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES612;4323;4965;DIV;4.367031;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES612;4323;4969;DIV;4.367031;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES612;4327;4967;DIV;114.998483;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES612;4327;4958;DIV;4.367031;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES612;4327;4969;DIV;110.631452;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;TOTAL;4967;DIV;464.000102;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;TOTAL;4958;DIV;426.59959;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;TOTAL;4962;DIV;1.168766;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;TOTAL;4965;DIV;9.350128;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;TOTAL;4969;DIV;26.881618;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;4316;4967;DIV;428.937122;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;4316;4958;DIV;413.743164;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;4316;4962;DIV;1.168766;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;4316;4965;DIV;3.506298;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;4316;4969;DIV;10.518894;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;4320;4967;DIV;2.337532;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;4320;4958;DIV;2.337532;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;4323;4967;DIV;14.025192;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;4323;4958;DIV;8.181362;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;4323;4965;DIV;5.84383;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;4327;4967;DIV;18.700256;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;4327;4958;DIV;2.337532;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;4327;4969;DIV;16.362724;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;TOTAL;4967;DIV;665.999884;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;TOTAL;4958;DIV;607.817738;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;TOTAL;4962;DIV;3.713754;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;TOTAL;4965;DIV;13.617098;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;TOTAL;4969;DIV;40.851294;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;4316;4967;DIV;622.672754;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;4316;4958;DIV;589.248968;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;4316;4965;DIV;6.18959;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;4316;4969;DIV;27.234196;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;4320;4967;DIV;2.475836;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;4320;4958;DIV;1.237918;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;4320;4965;DIV;1.237918;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;4323;4967;DIV;27.234196;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;4323;4958;DIV;17.330852;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;4323;4962;DIV;3.713754;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;4323;4965;DIV;6.18959;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;4327;4967;DIV;13.617098;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;4327;4969;DIV;13.617098;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;TOTAL;4967;DIV;376.999989;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;TOTAL;4958;DIV;217.704219;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;TOTAL;4962;DIV;1.769953;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;TOTAL;4969;DIV;157.525817;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;4316;4967;DIV;215.934266;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;4316;4958;DIV;210.624407;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;4316;4969;DIV;5.309859;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;4320;4967;DIV;1.769953;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;4320;4962;DIV;1.769953;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;4323;4967;DIV;5.309859;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;4323;4958;DIV;5.309859;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;4327;4967;DIV;153.985911;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;4327;4958;DIV;1.769953;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;4327;4969;DIV;152.215958;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;TOTAL;4967;DIV;255.999936;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;TOTAL;4958;DIV;182.666621;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;TOTAL;4969;DIV;73.333315;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;4316;4967;DIV;219.999945;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;4316;4958;DIV;170.666624;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;4316;4969;DIV;49.333321;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;4320;4967;DIV;2.666666;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;4320;4958;DIV;1.333333;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;4320;4969;DIV;1.333333;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;4323;4967;DIV;10.666664;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;4323;4958;DIV;9.333331;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;4323;4969;DIV;1.333333;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;4327;4967;DIV;22.666661;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;4327;4958;DIV;1.333333;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;4327;4969;DIV;21.333328;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;TOTAL;4967;DIV;1409.0005;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;TOTAL;4958;DIV;1205.3232;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;TOTAL;4962;DIV;2.7901;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;TOTAL;4965;DIV;32.08615;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;TOTAL;4969;DIV;168.80105;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;4316;4967;DIV;1247.1747;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;4316;4958;DIV;1163.4717;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;4316;4962;DIV;2.7901;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;4316;4965;DIV;15.34555;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;4316;4969;DIV;65.56735;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;4320;4967;DIV;8.3703;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;4320;4958;DIV;5.5802;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;4320;4965;DIV;2.7901;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;4323;4967;DIV;48.82675;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;4323;4958;DIV;33.4812;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;4323;4965;DIV;13.9505;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;4323;4969;DIV;1.39505;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;4327;4967;DIV;104.62875;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;4327;4958;DIV;2.7901;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;4327;4969;DIV;101.83865;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;TOTAL;4967;DIV;1220.999598;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;TOTAL;4958;DIV;1134.4944;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;TOTAL;4962;DIV;1.418118;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;TOTAL;4965;DIV;17.017416;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;TOTAL;4969;DIV;68.069664;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4316;4967;DIV;1140.166872;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4316;4958;DIV;1101.877686;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4316;4962;DIV;1.418118;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4316;4965;DIV;7.09059;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4316;4969;DIV;29.780478;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4320;4967;DIV;11.344944;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4320;4958;DIV;9.926826;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4320;4965;DIV;1.418118;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4323;4967;DIV;22.689888;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4323;4958;DIV;14.18118;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4323;4965;DIV;7.09059;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4323;4969;DIV;1.418118;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4327;4967;DIV;46.797894;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4327;4958;DIV;8.508708;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4327;4965;DIV;1.418118;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4327;4969;DIV;36.871068;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;TOTAL;4967;DIV;5117.000106;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;TOTAL;4958;DIV;4365.374652;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;TOTAL;4962;DIV;7.073783;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;TOTAL;4965;DIV;84.749406;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;TOTAL;4969;DIV;659.802265;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;4316;4967;DIV;4363.72653;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;4316;4958;DIV;4226.445333;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;4316;4962;DIV;5.794122;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;4316;4965;DIV;50.174348;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;4316;4969;DIV;81.312727;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;4320;4967;DIV;21.619535;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;4320;4958;DIV;13.61987;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;4320;4962;DIV;1.279661;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;4320;4965;DIV;6.720004;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;4323;4967;DIV;126.404684;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;4323;4958;DIV;98.54963;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;4323;4965;DIV;27.855054;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;4327;4967;DIV;605.249357;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;4327;4958;DIV;26.759819;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;4327;4969;DIV;578.489538;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;TOTAL;4967;DIV;386.000076;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;TOTAL;4958;DIV;330.857208;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;TOTAL;4962;DIV;1.344948;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;TOTAL;4965;DIV;4.034844;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;TOTAL;4969;DIV;49.763076;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;4316;4967;DIV;337.581948;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;4316;4958;DIV;320.097624;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;4316;4962;DIV;1.344948;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;4316;4965;DIV;1.344948;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;4316;4969;DIV;14.794428;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;4320;4967;DIV;1.344948;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;4320;4965;DIV;1.344948;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;4323;4967;DIV;10.759584;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;4323;4958;DIV;9.414636;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;4323;4965;DIV;1.344948;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;4327;4967;DIV;36.313596;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;4327;4958;DIV;1.344948;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;4327;4969;DIV;34.968648;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;TOTAL;4967;DIV;839.999809;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;TOTAL;4958;DIV;734.81973;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;TOTAL;4965;DIV;12.967407;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;TOTAL;4969;DIV;92.212672;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;4316;4967;DIV;736.260553;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;4316;4958;DIV;717.529854;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;4316;4965;DIV;8.644938;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;4316;4969;DIV;10.085761;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;4320;4967;DIV;5.763292;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;4320;4958;DIV;2.881646;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;4320;4965;DIV;2.881646;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;4323;4967;DIV;15.849053;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;4323;4958;DIV;14.40823;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;4323;4965;DIV;1.440823;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;4327;4967;DIV;82.126911;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;4327;4969;DIV;82.126911;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES613;TOTAL;4967;DIV;382.999968;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES613;TOTAL;4958;DIV;349.85574;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES613;TOTAL;4965;DIV;3.682692;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES613;TOTAL;4969;DIV;29.461536;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES613;4316;4967;DIV;355.99356;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES613;4316;4958;DIV;342.490356;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES613;4316;4965;DIV;1.227564;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES613;4316;4969;DIV;12.27564;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES613;4320;4967;DIV;1.227564;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES613;4320;4958;DIV;1.227564;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES613;4323;4967;DIV;7.365384;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES613;4323;4958;DIV;4.910256;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES613;4323;4965;DIV;2.455128;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES613;4327;4967;DIV;18.41346;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES613;4327;4958;DIV;1.227564;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES613;4327;4969;DIV;17.185896;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES614;TOTAL;4967;DIV;575.999946;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES614;TOTAL;4958;DIV;422.871126;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES614;TOTAL;4965;DIV;11.77914;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES614;TOTAL;4969;DIV;141.34968;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES614;4316;4967;DIV;413.447814;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES614;4316;4958;DIV;405.202416;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES614;4316;4965;DIV;7.067484;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES614;4316;4969;DIV;1.177914;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES614;4320;4967;DIV;2.355828;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES614;4320;4958;DIV;1.177914;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES614;4320;4965;DIV;1.177914;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES614;4323;4967;DIV;18.846624;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES614;4323;4958;DIV;15.312882;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES614;4323;4965;DIV;3.533742;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES614;4327;4967;DIV;141.34968;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES614;4327;4958;DIV;1.177914;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES614;4327;4969;DIV;140.171766;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES615;TOTAL;4967;DIV;300.00003;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES615;TOTAL;4958;DIV;194.545474;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES615;TOTAL;4962;DIV;1.818182;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES615;TOTAL;4965;DIV;3.636364;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES615;TOTAL;4969;DIV;100.00001;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES615;4316;4967;DIV;198.181838;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES615;4316;4958;DIV;185.454564;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES615;4316;4962;DIV;1.818182;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES615;4316;4965;DIV;3.636364;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES615;4316;4969;DIV;7.272728;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES615;4323;4967;DIV;5.454546;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES615;4323;4958;DIV;5.454546;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES615;4327;4967;DIV;96.363646;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES615;4327;4958;DIV;3.636364;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES615;4327;4969;DIV;92.727282;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES616;TOTAL;4967;DIV;301.999996;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES616;TOTAL;4958;DIV;263.610166;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES616;TOTAL;4962;DIV;1.279661;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES616;TOTAL;4965;DIV;1.279661;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES616;TOTAL;4969;DIV;35.830508;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES616;4316;4967;DIV;258.491522;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES616;4316;4958;DIV;255.9322;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES616;4316;4965;DIV;1.279661;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES616;4316;4969;DIV;1.279661;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES616;4320;4967;DIV;1.279661;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
