TEMPORAL;TERRITORIO;CUSTODIA;INDICATOR;OBS_VALUE;FREQ;EDAD;EDADC2;SEXO;SEXOC2;ESTADOCIVIL;ESTADOCIVILC2;DURACMATRIM;NUMHIJOSMENORED;NACIONACONYUGES;TIPOMATRIMONIO
2012;ES613;5102;DIV;712.95915;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES613;5103;DIV;51.37428;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES613;5104;DIV;3.36138;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES613;5107;DIV;677.43838;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES614;5105;DIV;2194.10578;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES614;5101;DIV;53.80998;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES614;5102;DIV;1129.7353;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES614;5103;DIV;108.10692;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES614;5104;DIV;4.32532;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES614;5107;DIV;898.12826;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES615;5105;DIV;1090.26737;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES615;5101;DIV;82.51772;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES615;5102;DIV;536.25886;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES615;5103;DIV;34.88886;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES615;5104;DIV;1.38016;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES615;5107;DIV;435.22177;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES616;5105;DIV;1282.34085;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES616;5101;DIV;33.68789;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES616;5102;DIV;652.21769;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES616;5103;DIV;36.88057;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES616;5104;DIV;10.07522;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES616;5107;DIV;549.47948;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES617;5105;DIV;4090.46015;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES617;5101;DIV;199.22993;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES617;5102;DIV;1851.2963;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES617;5103;DIV;177.071;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES617;5104;DIV;10.23833;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES617;5107;DIV;1852.62459;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES618;5105;DIV;4498.89142;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES618;5101;DIV;306.92435;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES618;5102;DIV;2072.08057;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES618;5103;DIV;218.53416;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES618;5104;DIV;23.22508;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES618;5107;DIV;1878.12726;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES61;5105;DIV;18257.58564089;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES61;5101;DIV;466.42685669;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES61;5102;DIV;9132.30887594;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES61;5103;DIV;762.26395284;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES61;5104;DIV;50.53662143;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES61;5107;DIV;7846.04933399;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES611;5105;DIV;1426.82187464;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES611;5101;DIV;158.05278008;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES611;5102;DIV;632.51038614;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES611;5103;DIV;45.65696522;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES611;5104;DIV;7.07533328;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES611;5107;DIV;583.52640992;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES612;5105;DIV;2822.48660103;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES612;5101;DIV;24.41874951;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES612;5102;DIV;1448.8048699;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES612;5103;DIV;138.81229135;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES612;5104;DIV;8.13958317;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES612;5107;DIV;1202.3111071;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES613;5105;DIV;1607.8291226;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES613;5101;DIV;37.20233286;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES613;5102;DIV;832.32715984;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES613;5103;DIV;42.16081364;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES613;5104;DIV;1.61994096;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES613;5107;DIV;694.5188753;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES614;5105;DIV;2058.63585768;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES614;5101;DIV;24.59173372;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES614;5102;DIV;1025.27890992;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES614;5103;DIV;61.27902572;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES614;5104;DIV;4.61690328;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES614;5107;DIV;942.86928504;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES615;5105;DIV;976.40048302;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES615;5101;DIV;25.35884998;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES615;5102;DIV;524.42902814;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES615;5103;DIV;54.27337469;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES615;5107;DIV;372.33923021;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES616;5105;DIV;1223.16206129;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES616;5101;DIV;36.83982926;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES616;5102;DIV;695.73200291;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES616;5103;DIV;25.50623028;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES616;5104;DIV;11.1857573;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES616;5107;DIV;453.89824154;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES617;5105;DIV;3827.02436747;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES617;5101;DIV;67.69251388;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES617;5102;DIV;1794.49410771;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES617;5103;DIV;205.34546502;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES617;5104;DIV;9.4774299;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES617;5107;DIV;1750.01485096;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES618;5105;DIV;4315.22527316;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES618;5101;DIV;92.2700674;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES618;5102;DIV;2178.73241138;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES618;5103;DIV;189.22978692;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES618;5104;DIV;8.42167354;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2011;ES618;5107;DIV;1846.57133392;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES61;5105;DIV;18373.44232079;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES61;5101;DIV;528.57437298;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES61;5102;DIV;9060.13192581;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES61;5103;DIV;674.76684729;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES61;5104;DIV;45.65789335;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES61;5107;DIV;8064.31128136;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES611;5105;DIV;1362.40772485;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES611;5101;DIV;50.1040771;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES611;5102;DIV;626.72568866;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES611;5103;DIV;47.66313438;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES611;5107;DIV;637.91482471;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES612;5105;DIV;2718.61775842;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES612;5101;DIV;70.13503908;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES612;5102;DIV;1363.30349778;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES612;5103;DIV;74.17001304;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES612;5104;DIV;5.98748544;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES612;5107;DIV;1205.02172308;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES613;5105;DIV;1659.02026916;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES613;5101;DIV;46.03372363;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES613;5102;DIV;868.4194442;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES613;5103;DIV;25.22275663;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES613;5104;DIV;7.63648189;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES613;5107;DIV;711.70786281;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES614;5105;DIV;2005.38373943;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES614;5101;DIV;29.24673148;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES614;5102;DIV;1020.22030304;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES614;5103;DIV;58.21932227;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES614;5104;DIV;1.38399862;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES614;5107;DIV;896.31338402;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES615;5105;DIV;992.51673019;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES615;5101;DIV;41.71235982;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES615;5102;DIV;548.92198036;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES615;5103;DIV;32.55288974;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES615;5104;DIV;3.78632344;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES615;5107;DIV;365.54317683;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES616;5105;DIV;1193.6878551;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES616;5101;DIV;21.60577239;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES616;5102;DIV;639.34934789;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES616;5103;DIV;28.04368196;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES616;5104;DIV;1.28338615;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES616;5107;DIV;503.40566671;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES617;5105;DIV;3876.9745934;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES617;5101;DIV;103.92012192;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES617;5102;DIV;1794.5284419;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES617;5103;DIV;156.37496744;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES617;5104;DIV;10.09903578;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES617;5107;DIV;1812.05202636;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES618;5105;DIV;4564.83365024;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES618;5101;DIV;165.81654756;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES618;5102;DIV;2198.66322198;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES618;5103;DIV;252.52008183;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES618;5104;DIV;15.48118203;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2010;ES618;5107;DIV;1932.35261684;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES61;5105;DIV;17493.840001105;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES61;5101;DIV;441.214214474;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES61;5102;DIV;8732.391488987;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES61;5103;DIV;863.762000831;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES61;5104;DIV;89.455920519;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES61;5107;DIV;7348.016376294;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES61;5106;DIV;19.0;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES611;5105;DIV;1275.959999958;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES611;5101;DIV;35.074905968;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES611;5102;DIV;636.550716348;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES611;5103;DIV;54.34649526;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES611;5104;DIV;1.078473684;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES611;5107;DIV;548.909408698;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES612;5105;DIV;2773.590000972;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES612;5101;DIV;67.543326428;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES612;5102;DIV;1470.14000317;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES612;5103;DIV;133.965418865;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES612;5104;DIV;8.511255161;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES612;5107;DIV;1087.429997348;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES612;5106;DIV;6.0;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES613;5105;DIV;1537.74000012;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES613;5101;DIV;43.137061616;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES613;5102;DIV;825.007061676;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES613;5103;DIV;44.656729861;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES613;5104;DIV;9.696066351;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES613;5107;DIV;615.243080616;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES614;5105;DIV;1967.070000359;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES614;5101;DIV;39.85114732;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES614;5102;DIV;1024.45946181;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES614;5103;DIV;46.882773615;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES614;5104;DIV;16.031265375;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES614;5107;DIV;839.845352239;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES615;5105;DIV;1012.380000091;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES615;5101;DIV;30.072914304;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES615;5102;DIV;535.576423018;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES615;5103;DIV;30.201552662;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES615;5104;DIV;3.540075378;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES615;5107;DIV;412.989034729;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES616;5105;DIV;1122.459999905;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES616;5101;DIV;32.41053488;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES616;5102;DIV;590.936424369;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES616;5103;DIV;47.550941856;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES616;5104;DIV;4.887156976;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES616;5107;DIV;445.674941824;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES616;5106;DIV;1.0;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES617;5105;DIV;3607.690000055;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES617;5101;DIV;79.251724788;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES617;5102;DIV;1591.877874996;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES617;5103;DIV;313.237990722;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES617;5104;DIV;17.986346784;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES617;5107;DIV;1600.336062765;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES617;5106;DIV;5.0;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES618;5105;DIV;4196.949999645;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES618;5101;DIV;113.87259917;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES618;5102;DIV;2057.8435236;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES618;5103;DIV;192.92009799;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES618;5104;DIV;27.72528081;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES618;5107;DIV;1797.588498075;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2009;ES618;5106;DIV;7.0;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES61;5105;DIV;19784.701197956;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES61;5101;DIV;388.828631311;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES61;5102;DIV;10073.165284924;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES61;5103;DIV;1200.722395201;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES61;5104;DIV;18.796261838;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES61;5107;DIV;8103.188624682;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES611;5105;DIV;1459.899390218;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES611;5101;DIV;36.578757802;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES611;5102;DIV;647.293084299;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES611;5103;DIV;122.119630706;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES611;5107;DIV;653.907917411;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES612;5105;DIV;3029.88628849;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES612;5101;DIV;56.269064692;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES612;5102;DIV;1569.530768899;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES612;5103;DIV;263.328479229;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES612;5104;DIV;2.395081045;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES612;5107;DIV;1138.362894625;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES613;5105;DIV;1595.530376772;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES613;5101;DIV;21.432650262;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES613;5102;DIV;879.943091796;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES613;5103;DIV;75.467252316;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES613;5107;DIV;618.687382398;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES614;5105;DIV;2172.357568834;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2008;ES614;5101;DIV;30.099696884;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
