TEMPORAL;TERRITORIO;INDICATOR;OBS_VALUE;FREQ;SEXO;PROCEDENCIA_ECTA;TIPO_ALOJAM_ECTA
2011;ES615;TASA_VARI_INTE;-0.7151837712725673;A;_Z;_Z;_Z
2011;ES616;TASA_VARI_INTE;8.793942350886432;A;_Z;_Z;_Z
2011;ES617;TASA_VARI_INTE;8.700735430384185;A;_Z;_Z;_Z
2011;ES618;TASA_VARI_INTE;-3.87933904089161;A;_Z;_Z;_Z
2012;;TASA_VARI_INTE;-1.188895623520463;A;_Z;_Z;_Z
2012;ES611;TASA_VARI_INTE;-4.749863190837531;A;_Z;_Z;_Z
2012;ES612;TASA_VARI_INTE;-3.444017889528037;A;_Z;_Z;_Z
2012;ES613;TASA_VARI_INTE;-6.743888110853925;A;_Z;_Z;_Z
2012;ES614;TASA_VARI_INTE;-8.273093049795403;A;_Z;_Z;_Z
2012;ES615;TASA_VARI_INTE;7.155622463865385;A;_Z;_Z;_Z
2012;ES616;TASA_VARI_INTE;6.22602074495686;A;_Z;_Z;_Z
2012;ES617;TASA_VARI_INTE;3.796233372189732;A;_Z;_Z;_Z
2012;ES618;TASA_VARI_INTE;1.2109062201720715;A;_Z;_Z;_Z
2013;;TASA_VARI_INTE;2.0575383377330074;A;_Z;_Z;_Z
2013;ES611;TASA_VARI_INTE;9.115575136946823;A;_Z;_Z;_Z
2013;ES612;TASA_VARI_INTE;-0.548850347442885;A;_Z;_Z;_Z
2013;ES613;TASA_VARI_INTE;4.55403342537417;A;_Z;_Z;_Z
2013;ES614;TASA_VARI_INTE;-0.49722668728451813;A;_Z;_Z;_Z
2013;ES615;TASA_VARI_INTE;8.717223688875984;A;_Z;_Z;_Z
2013;ES616;TASA_VARI_INTE;-4.673507806554594;A;_Z;_Z;_Z
2013;ES617;TASA_VARI_INTE;4.491400762378164;A;_Z;_Z;_Z
2013;ES618;TASA_VARI_INTE;0.18006983543871727;A;_Z;_Z;_Z
2014;;TASA_VARI_INTE;1.90688881638531;A;_Z;_Z;_Z
2014;ES611;TASA_VARI_INTE;8.609040159154436;A;_Z;_Z;_Z
2014;ES612;TASA_VARI_INTE;1.1882663916660474;A;_Z;_Z;_Z
2014;ES613;TASA_VARI_INTE;4.905626536471737;A;_Z;_Z;_Z
2014;ES614;TASA_VARI_INTE;-2.051378368249063;A;_Z;_Z;_Z
2014;ES615;TASA_VARI_INTE;0.7011208939041793;A;_Z;_Z;_Z
2014;ES616;TASA_VARI_INTE;3.153228974549835;A;_Z;_Z;_Z
2014;ES617;TASA_VARI_INTE;-0.3406145022262681;A;_Z;_Z;_Z
2014;ES618;TASA_VARI_INTE;6.480997977311979;A;_Z;_Z;_Z
2015;;TASA_VARI_INTE;1.9629736296841078;A;_Z;_Z;_Z
2015;ES611;TASA_VARI_INTE;0.36698694348928523;A;_Z;_Z;_Z
2015;ES612;TASA_VARI_INTE;1.1432743756120312;A;_Z;_Z;_Z
2015;ES613;TASA_VARI_INTE;-2.708672512229735;A;_Z;_Z;_Z
2015;ES614;TASA_VARI_INTE;2.4610366437522324;A;_Z;_Z;_Z
2015;ES615;TASA_VARI_INTE;-5.802546249284356;A;_Z;_Z;_Z
2015;ES616;TASA_VARI_INTE;-9.559305748877009;A;_Z;_Z;_Z
2015;ES617;TASA_VARI_INTE;-1.1908165926152587;A;_Z;_Z;_Z
2015;ES618;TASA_VARI_INTE;4.841182148254838;A;_Z;_Z;_Z
2016;;TASA_VARI_INTE;2.558865860857561;A;_Z;_Z;_Z
2016;ES611;TASA_VARI_INTE;7.539993267252125;A;_Z;_Z;_Z
2016;ES612;TASA_VARI_INTE;4.08437472179928;A;_Z;_Z;_Z
2016;ES613;TASA_VARI_INTE;5.2097402570310605;A;_Z;_Z;_Z
2016;ES614;TASA_VARI_INTE;3.380957425947057;A;_Z;_Z;_Z
2016;ES615;TASA_VARI_INTE;5.104874580958983;A;_Z;_Z;_Z
2016;ES616;TASA_VARI_INTE;5.211516125912605;A;_Z;_Z;_Z
2016;ES617;TASA_VARI_INTE;5.358551074867827;A;_Z;_Z;_Z
2016;ES618;TASA_VARI_INTE;-1.0753229038995444;A;_Z;_Z;_Z
2017;;TASA_VARI_INTE;2.146058331099759;A;_Z;_Z;_Z
2017;ES611;TASA_VARI_INTE;6.6536386585142955;A;_Z;_Z;_Z
2017;ES612;TASA_VARI_INTE;-0.5367027524306345;A;_Z;_Z;_Z
2017;ES613;TASA_VARI_INTE;5.4293912514489895;A;_Z;_Z;_Z
2017;ES614;TASA_VARI_INTE;0.6638338313603532;A;_Z;_Z;_Z
2017;ES615;TASA_VARI_INTE;6.845758164444797;A;_Z;_Z;_Z
2017;ES616;TASA_VARI_INTE;-10.649056713045663;A;_Z;_Z;_Z
2017;ES617;TASA_VARI_INTE;6.7408539981687525;A;_Z;_Z;_Z
2017;ES618;TASA_VARI_INTE;-3.5168103486348294;A;_Z;_Z;_Z
2018;;TASA_VARI_INTE;1.013040799718839;A;_Z;_Z;_Z
2018;ES611;TASA_VARI_INTE;1.9580316736808525;A;_Z;_Z;_Z
2018;ES612;TASA_VARI_INTE;1.9949149046804928;A;_Z;_Z;_Z
2018;ES613;TASA_VARI_INTE;2.867064718151726;A;_Z;_Z;_Z
2018;ES614;TASA_VARI_INTE;6.394785964118686;A;_Z;_Z;_Z
2018;ES615;TASA_VARI_INTE;0.6898699159630752;A;_Z;_Z;_Z
2018;ES616;TASA_VARI_INTE;3.5040628262868605;A;_Z;_Z;_Z
2018;ES617;TASA_VARI_INTE;-0.8301493913999252;A;_Z;_Z;_Z
2018;ES618;TASA_VARI_INTE;-3.6824612461022825;A;_Z;_Z;_Z
2019;;TASA_VARI_INTE;1.2119716032772272;A;_Z;_Z;_Z
2019;ES611;TASA_VARI_INTE;2.677905227109168;A;_Z;_Z;_Z
2019;ES612;TASA_VARI_INTE;8.710092050443246;A;_Z;_Z;_Z
2019;ES613;TASA_VARI_INTE;1.2200803307564312;A;_Z;_Z;_Z
2019;ES614;TASA_VARI_INTE;-1.5701561303550449;A;_Z;_Z;_Z
2019;ES615;TASA_VARI_INTE;-4.221530711668044;A;_Z;_Z;_Z
2019;ES616;TASA_VARI_INTE;-6.819260433828958;A;_Z;_Z;_Z
2019;ES617;TASA_VARI_INTE;3.122289462056086;A;_Z;_Z;_Z
2019;ES618;TASA_VARI_INTE;-3.8866861987502332;A;_Z;_Z;_Z
2020;;TASA_VARI_INTE;-5.838055216922441;A;_Z;_Z;_Z
2020;ES611;TASA_VARI_INTE;-5.038259660301617;A;_Z;_Z;_Z
2020;ES612;TASA_VARI_INTE;-6.646098842753867;A;_Z;_Z;_Z
2020;ES613;TASA_VARI_INTE;0.7120551274552258;A;_Z;_Z;_Z
2020;ES614;TASA_VARI_INTE;-7.771033444396486;A;_Z;_Z;_Z
2020;ES615;TASA_VARI_INTE;-6.751614734104283;A;_Z;_Z;_Z
2020;ES616;TASA_VARI_INTE;-7.697913034865713;A;_Z;_Z;_Z
2020;ES617;TASA_VARI_INTE;-10.717163342091538;A;_Z;_Z;_Z
2020;ES618;TASA_VARI_INTE;-4.055075387721926;A;_Z;_Z;_Z
2021;;TASA_VARI_INTE;7.7517716093464974;A;_Z;_Z;_Z
2021;ES611;TASA_VARI_INTE;7.510164252816132;A;_Z;_Z;_Z
2021;ES612;TASA_VARI_INTE;8.692431271249589;A;_Z;_Z;_Z
2021;ES613;TASA_VARI_INTE;2.348043143839444;A;_Z;_Z;_Z
2021;ES614;TASA_VARI_INTE;5.296755424282614;A;_Z;_Z;_Z
2021;ES615;TASA_VARI_INTE;11.622087254008798;A;_Z;_Z;_Z
2021;ES616;TASA_VARI_INTE;1.739188909658929;A;_Z;_Z;_Z
2021;ES617;TASA_VARI_INTE;15.727099878654924;A;_Z;_Z;_Z
2021;ES618;TASA_VARI_INTE;3.5313597499855605;A;_Z;_Z;_Z
