D_ESTADO_DATO_0;D_TERRITORIO_0;D_RESITUR_0;D_TEMPORAL_0;INDICATOR;OBS_VALUE;FREQ
40123;2911;55563;2015;Pernoctaciones;49414.254286877;A
40123;2911;55563;2014;Pernoctaciones;53302.973809716;A
40123;2911;55563;2013;Pernoctaciones;35182.698482378;A
40123;2911;55563;2012;Pernoctaciones;46887.01507635;A
40123;2911;55563;2011;Pernoctaciones;42265.462499202;A
40123;2911;55563;2010;Pernoctaciones;48414.475468597;A
40123;2911;55563;2009;Pernoctaciones;46483.913398488;A
40123;2911;55563;2008;Pernoctaciones;41210.739557128;A
40123;2911;55563;2007;Pernoctaciones;40909.521764302;A
40123;2911;55697;2020;Pernoctaciones;2286.950125988;A
40123;2911;55697;2019;Pernoctaciones;9633.833396747;A
40123;2911;55697;2018;Pernoctaciones;9084.29606956;A
40123;2911;55697;2017;Pernoctaciones;10208.515183972;A
40123;2911;55697;2016;Pernoctaciones;8471.963751929;A
40123;2911;55697;2015;Pernoctaciones;8246.397237796;A
40123;2911;55697;2014;Pernoctaciones;8671.643889163;A
40123;2911;55697;2013;Pernoctaciones;8103.945459961;A
40123;2911;55697;2012;Pernoctaciones;8361.31397748;A
40123;2911;55697;2011;Pernoctaciones;10893.225318145;A
40123;2911;55697;2010;Pernoctaciones;10727.217562981;A
40123;2911;55697;2009;Pernoctaciones;12287.959332212;A
40123;2911;55697;2008;Pernoctaciones;13713.396048919;A
40123;2911;55697;2007;Pernoctaciones;11594.409703725;A
40123;2911;55577;2020;Pernoctaciones;156.730490055;A
40123;2911;55577;2019;Pernoctaciones;1413.907526319;A
40123;2911;55577;2018;Pernoctaciones;1068.97086012;A
40123;2911;55577;2017;Pernoctaciones;1405.149967518;A
40123;2911;55577;2016;Pernoctaciones;1594.46631374;A
40123;2911;55577;2015;Pernoctaciones;1415.489968418;A
40123;2911;55577;2014;Pernoctaciones;1272.77364325;A
40123;2911;55577;2013;Pernoctaciones;1486.269645744;A
40123;2911;55577;2012;Pernoctaciones;1044.33056831;A
40123;2911;55577;2011;Pernoctaciones;1519.381653049;A
40123;2911;55577;2010;Pernoctaciones;1780.621394683;A
40123;2911;55577;2009;Pernoctaciones;1413.1764947;A
40123;2911;55577;2008;Pernoctaciones;2251.95297453;A
40123;2911;55577;2007;Pernoctaciones;1358.40448088;A
40123;2911;55568;2020;Pernoctaciones;343.9332601;A
40123;2911;55568;2019;Pernoctaciones;1973.533174919;A
40123;2911;55568;2018;Pernoctaciones;2114.05111141;A
40123;2911;55568;2017;Pernoctaciones;2370.782034;A
40123;2911;55568;2016;Pernoctaciones;1294.786137025;A
40123;2911;55568;2015;Pernoctaciones;1730.97566564;A
40123;2911;55568;2014;Pernoctaciones;2173.596940119;A
40123;2911;55568;2013;Pernoctaciones;1580.17785617;A
40123;2911;55568;2012;Pernoctaciones;1633.09363993;A
40123;2911;55568;2011;Pernoctaciones;2133.76242604;A
40123;2911;55568;2010;Pernoctaciones;2228.04003013;A
40123;2911;55568;2009;Pernoctaciones;2897.00783319;A
40123;2911;55568;2008;Pernoctaciones;3851.253231954;A
40123;2911;55568;2007;Pernoctaciones;3503.57163293;A
40123;2911;55571;2020;Pernoctaciones;638.777524474;A
40123;2911;55571;2019;Pernoctaciones;1520.482643321;A
40123;2911;55571;2018;Pernoctaciones;1493.359203618;A
40123;2911;55571;2017;Pernoctaciones;2070.912208576;A
40123;2911;55571;2016;Pernoctaciones;1681.477140012;A
40123;2911;55571;2015;Pernoctaciones;1726.612087;A
40123;2911;55571;2014;Pernoctaciones;1726.5853122;A
40123;2911;55571;2013;Pernoctaciones;1407.023403159;A
40123;2911;55571;2012;Pernoctaciones;2305.805508669;A
40123;2911;55571;2011;Pernoctaciones;2308.979808712;A
40123;2911;55571;2010;Pernoctaciones;2642.24109717;A
40123;2911;55571;2009;Pernoctaciones;3214.694412211;A
40123;2911;55571;2008;Pernoctaciones;2376.063558777;A
40123;2911;55571;2007;Pernoctaciones;2993.06210514;A
40123;2911;55574;2020;Pernoctaciones;440.517155126;A
40123;2911;55574;2019;Pernoctaciones;1478.96468575;A
40123;2911;55574;2018;Pernoctaciones;2295.975198849;A
40123;2911;55574;2017;Pernoctaciones;2082.61411421;A
40123;2911;55574;2016;Pernoctaciones;1884.88378932;A
40123;2911;55574;2015;Pernoctaciones;1909.498005195;A
40123;2911;55574;2014;Pernoctaciones;1690.09605951;A
40123;2911;55574;2013;Pernoctaciones;2000.141616082;A
40123;2911;55574;2012;Pernoctaciones;1852.621447416;A
40123;2911;55574;2011;Pernoctaciones;2393.69526923;A
40123;2911;55574;2010;Pernoctaciones;1986.290186904;A
40123;2911;55574;2009;Pernoctaciones;1731.80247986;A
40123;2911;55574;2008;Pernoctaciones;2286.383411247;A
40123;2911;55574;2007;Pernoctaciones;2116.92229386;A
40123;2911;55696;2020;Pernoctaciones;706.991696233;A
40123;2911;55696;2019;Pernoctaciones;3246.945366438;A
40123;2911;55696;2018;Pernoctaciones;2111.939695563;A
40123;2911;55696;2017;Pernoctaciones;2279.056859668;A
40123;2911;55696;2016;Pernoctaciones;2016.350371832;A
40123;2911;55696;2015;Pernoctaciones;1463.821511543;A
40123;2911;55696;2014;Pernoctaciones;1808.591934084;A
40123;2911;55696;2013;Pernoctaciones;1630.332938806;A
40123;2911;55696;2012;Pernoctaciones;1525.462813155;A
40123;2911;55696;2011;Pernoctaciones;2537.406161114;A
40123;2911;55696;2010;Pernoctaciones;2090.024854094;A
40123;2911;55696;2009;Pernoctaciones;3031.278112251;A
40123;2911;55696;2008;Pernoctaciones;2947.742872411;A
40123;2911;55696;2007;Pernoctaciones;1622.449190915;A
40123;3023;55698;2020;Pernoctaciones;729363.695301935;A
40123;3023;55698;2019;Pernoctaciones;1279483.999999996;A
40123;3023;55698;2018;Pernoctaciones;1266843.000001252;A
40123;3023;55698;2017;Pernoctaciones;1272495.000007429;A
40123;3023;55698;2016;Pernoctaciones;1160301.466732577;A
40123;3023;55698;2015;Pernoctaciones;1102553.000004459;A
40123;3023;55698;2014;Pernoctaciones;1035304.428580377;A
40123;3023;55698;2013;Pernoctaciones;987093.932593342;A
40123;3023;55698;2012;Pernoctaciones;995561.99999945;A
40123;3023;55698;2011;Pernoctaciones;1018983.012188189;A
40123;3023;55698;2010;Pernoctaciones;968139.000005344;A
40123;3023;55698;2009;Pernoctaciones;1010322.140691224;A
40123;3023;55698;2008;Pernoctaciones;864731.714289125;A
40123;3023;55698;2007;Pernoctaciones;909886.611563623;A
40123;3023;55565;2020;Pernoctaciones;277876.278678085;A
40123;3023;55565;2019;Pernoctaciones;498175.211760217;A
40123;3023;55565;2018;Pernoctaciones;484822.991655039;A
40123;3023;55565;2017;Pernoctaciones;485600.113626069;A
40123;3023;55565;2016;Pernoctaciones;421638.079168535;A
40123;3023;55565;2015;Pernoctaciones;398283.114080744;A
40123;3023;55565;2014;Pernoctaciones;357686.881644052;A
40123;3023;55565;2013;Pernoctaciones;333675.180124272;A
40123;3023;55565;2012;Pernoctaciones;358576.686950353;A
40123;3023;55565;2011;Pernoctaciones;379727.506969725;A
40123;3023;55565;2010;Pernoctaciones;375973.63377017;A
40123;3023;55565;2009;Pernoctaciones;385349.166378561;A
40123;3023;55565;2008;Pernoctaciones;331516.42573596;A
40123;3023;55565;2007;Pernoctaciones;366369.743534672;A
40123;3023;55543;2020;Pernoctaciones;241372.789968832;A
40123;3023;55543;2019;Pernoctaciones;421213.569406624;A
40123;3023;55543;2018;Pernoctaciones;413746.5980241;A
40123;3023;55543;2017;Pernoctaciones;416614.2682293;A
40123;3023;55543;2016;Pernoctaciones;359960.6701837;A
40123;3023;55543;2015;Pernoctaciones;342735.5099737;A
40123;3023;55543;2014;Pernoctaciones;303114.6600574;A
40123;3023;55543;2013;Pernoctaciones;277875.8511813;A
40123;3023;55543;2012;Pernoctaciones;304680.93842628;A
40123;3023;55543;2011;Pernoctaciones;319291.1831047;A
40123;3023;55543;2010;Pernoctaciones;321083.38327021;A
40123;3023;55543;2009;Pernoctaciones;319495.592738;A
40123;3023;55543;2008;Pernoctaciones;273535.6489141;A
40123;3023;55543;2007;Pernoctaciones;294991.6680628;A
40123;3023;55563;2020;Pernoctaciones;36503.488709253;A
40123;3023;55563;2019;Pernoctaciones;76961.642353593;A
40123;3023;55563;2018;Pernoctaciones;71076.393630939;A
40123;3023;55563;2017;Pernoctaciones;68985.845396769;A
40123;3023;55563;2016;Pernoctaciones;61677.408984835;A
40123;3023;55563;2015;Pernoctaciones;55547.604107044;A
40123;3023;55563;2014;Pernoctaciones;54572.221586652;A
40123;3023;55563;2013;Pernoctaciones;55799.328942972;A
40123;3023;55563;2012;Pernoctaciones;53895.748524073;A
40123;3023;55563;2011;Pernoctaciones;60436.323865025;A
40123;3023;55563;2010;Pernoctaciones;54890.25049996;A
40123;3023;55563;2009;Pernoctaciones;65853.573640561;A
40123;3023;55563;2008;Pernoctaciones;57980.77682186;A
40123;3023;55563;2007;Pernoctaciones;71378.075471872;A
40123;3023;55697;2020;Pernoctaciones;451487.41662385;A
40123;3023;55697;2019;Pernoctaciones;781308.788239779;A
40123;3023;55697;2018;Pernoctaciones;782020.008346213;A
40123;3023;55697;2017;Pernoctaciones;786894.88638136;A
40123;3023;55697;2016;Pernoctaciones;738663.387564042;A
40123;3023;55697;2015;Pernoctaciones;704269.885923715;A
40123;3023;55697;2014;Pernoctaciones;677617.546936325;A
40123;3023;55697;2013;Pernoctaciones;653418.75246907;A
40123;3023;55697;2012;Pernoctaciones;636985.313049097;A
40123;3023;55697;2011;Pernoctaciones;639255.505218464;A
40123;3023;55697;2010;Pernoctaciones;592165.366235174;A
40123;3023;55697;2009;Pernoctaciones;624972.974312663;A
40123;3023;55697;2008;Pernoctaciones;533215.288553165;A
40123;3023;55697;2007;Pernoctaciones;543516.868028951;A
40123;3023;55577;2020;Pernoctaciones;98634.585839569;A
40123;3023;55577;2019;Pernoctaciones;149917.489054437;A
40123;3023;55577;2018;Pernoctaciones;151333.832163283;A
40123;3023;55577;2017;Pernoctaciones;140869.59564189;A
40123;3023;55577;2016;Pernoctaciones;132133.82998208;A
40123;3023;55577;2015;Pernoctaciones;127326.54773909;A
40123;3023;55577;2014;Pernoctaciones;116206.327855456;A
40123;3023;55577;2013;Pernoctaciones;122583.45502412;A
40123;3023;55577;2012;Pernoctaciones;108346.04832058;A
40123;3023;55577;2011;Pernoctaciones;112053.705858249;A
40123;3023;55577;2010;Pernoctaciones;107082.34297953;A
40123;3023;55577;2009;Pernoctaciones;107949.740456936;A
40123;3023;55577;2008;Pernoctaciones;103807.78040257;A
40123;3023;55577;2007;Pernoctaciones;105679.42549744;A
40123;3023;55568;2020;Pernoctaciones;31354.190233775;A
40123;3023;55568;2019;Pernoctaciones;70150.493537872;A
40123;3023;55568;2018;Pernoctaciones;62593.599643052;A
40123;3023;55568;2017;Pernoctaciones;60010.366500196;A
40123;3023;55568;2016;Pernoctaciones;62367.84976679;A
40123;3023;55568;2015;Pernoctaciones;48120.65249668;A
40123;3023;55568;2014;Pernoctaciones;46896.64083392;A
40123;3023;55568;2013;Pernoctaciones;40266.91545915;A
40123;3023;55568;2012;Pernoctaciones;38718.30078077;A
40123;3023;55568;2011;Pernoctaciones;41101.54935791;A
40123;3023;55568;2010;Pernoctaciones;38491.216829734;A
40123;3023;55568;2009;Pernoctaciones;40904.4028156;A
40123;3023;55568;2008;Pernoctaciones;37318.83909264;A
40123;3023;55568;2007;Pernoctaciones;33839.24453601;A
40123;3023;55571;2020;Pernoctaciones;42308.99443796;A
40123;3023;55571;2019;Pernoctaciones;77728.266561667;A
40123;3023;55571;2018;Pernoctaciones;81361.640024941;A
40123;3023;55571;2017;Pernoctaciones;71721.45920625;A
40123;3023;55571;2016;Pernoctaciones;73445.43133446;A
40123;3023;55571;2015;Pernoctaciones;78350.88833181;A
40123;3023;55571;2014;Pernoctaciones;70710.52143278;A
40123;3023;55571;2013;Pernoctaciones;64384.5794537;A
40123;3023;55571;2012;Pernoctaciones;63445.892703217;A
40123;3023;55571;2011;Pernoctaciones;57606.37282485;A
40123;3023;55571;2010;Pernoctaciones;53285.214255136;A
40123;3023;55571;2009;Pernoctaciones;55756.9740212;A
40123;3023;55571;2008;Pernoctaciones;53977.30942659;A
40123;3023;55571;2007;Pernoctaciones;53052.24662374;A
40123;3023;55574;2020;Pernoctaciones;184044.316675711;A
40123;3023;55574;2019;Pernoctaciones;270864.445525295;A
40123;3023;55574;2018;Pernoctaciones;274255.810458552;A
40123;3023;55574;2017;Pernoctaciones;291335.071888798;A
40123;3023;55574;2016;Pernoctaciones;267065.94534752;A
40123;3023;55574;2015;Pernoctaciones;273144.116853064;A
40123;3023;55574;2014;Pernoctaciones;272286.112160364;A
40123;3023;55574;2013;Pernoctaciones;264691.831271058;A
40123;3023;55574;2012;Pernoctaciones;270651.1505332;A
40123;3023;55574;2011;Pernoctaciones;271797.1195119;A
40123;3023;55574;2010;Pernoctaciones;240548.30253939;A
40123;3023;55574;2009;Pernoctaciones;278688.34832148;A
40123;3023;55574;2008;Pernoctaciones;209597.173726235;A
40123;3023;55574;2007;Pernoctaciones;211796.02658812;A
40123;3023;55696;2020;Pernoctaciones;95145.329436835;A
40123;3023;55696;2019;Pernoctaciones;212648.093560508;A
40123;3023;55696;2018;Pernoctaciones;212475.126056385;A
40123;3023;55696;2017;Pernoctaciones;222958.393144226;A
40123;3023;55696;2016;Pernoctaciones;203650.331133192;A
40123;3023;55696;2015;Pernoctaciones;177327.680503071;A
40123;3023;55696;2014;Pernoctaciones;171517.944653805;A
40123;3023;55696;2013;Pernoctaciones;161491.971261042;A
40123;3023;55696;2012;Pernoctaciones;155823.92071133;A
40123;3023;55696;2011;Pernoctaciones;156696.757665555;A
40123;3023;55696;2010;Pernoctaciones;152758.289631384;A
40123;3023;55696;2009;Pernoctaciones;141673.508697447;A
40123;3023;55696;2008;Pernoctaciones;128514.18590513;A
40123;3023;55696;2007;Pernoctaciones;139149.924783641;A
40123;3142;55698;2020;Pernoctaciones;54669.598268556;A
40123;3142;55698;2019;Pernoctaciones;93176.357034026;A
40123;3142;55698;2018;Pernoctaciones;82448.0000006;A
40123;3142;55698;2017;Pernoctaciones;86633.750000176;A
40123;3142;55698;2016;Pernoctaciones;87271.384810144;A
40123;3142;55698;2015;Pernoctaciones;75197.142857342;A
40123;3142;55698;2014;Pernoctaciones;65335.516665939;A
40123;3142;55698;2013;Pernoctaciones;58074.500000121;A
40123;3142;55698;2012;Pernoctaciones;61197.168421135;A
40123;3142;55698;2011;Pernoctaciones;63952.99999975;A
40123;3142;55698;2010;Pernoctaciones;66838.556785962;A
40123;3142;55698;2009;Pernoctaciones;81638.114016131;A
40123;3142;55698;2008;Pernoctaciones;120634.547115693;A
40123;3142;55698;2007;Pernoctaciones;130451.741725435;A
40123;3142;55565;2020;Pernoctaciones;42948.713423142;A
40123;3142;55565;2019;Pernoctaciones;48143.344254237;A
40123;3142;55565;2018;Pernoctaciones;40890.752189515;A
40123;3142;55565;2017;Pernoctaciones;45569.256070481;A
40123;3142;55565;2016;Pernoctaciones;42631.423651726;A
40123;3142;55565;2015;Pernoctaciones;38579.810147893;A
40123;3142;55565;2014;Pernoctaciones;32400.744445095;A
40123;3142;55565;2013;Pernoctaciones;22488.999063439;A
40123;3142;55565;2012;Pernoctaciones;28947.116554;A
40123;3142;55565;2011;Pernoctaciones;28051.865553584;A
40123;3142;55565;2010;Pernoctaciones;28349.205195103;A
40123;3142;55565;2009;Pernoctaciones;33574.278969877;A
40123;3142;55565;2008;Pernoctaciones;65171.643040634;A
40123;3142;55565;2007;Pernoctaciones;70635.008865162;A
40123;3142;55543;2020;Pernoctaciones;41421.125361131;A
40123;3142;55543;2019;Pernoctaciones;40760.046283681;A
40123;3142;55543;2018;Pernoctaciones;33096.66881;A
40123;3142;55543;2017;Pernoctaciones;38918.848085;A
40123;3142;55543;2016;Pernoctaciones;36101.857119;A
40123;3142;55543;2015;Pernoctaciones;33044.099442;A
40123;3142;55543;2014;Pernoctaciones;28855.9073206;A
40123;3142;55543;2013;Pernoctaciones;18458.3866531;A
40123;3142;55543;2012;Pernoctaciones;23268.3286361;A
40123;3142;55543;2011;Pernoctaciones;24382.8942813;A
40123;3142;55543;2010;Pernoctaciones;21023.4109868;A
40123;3142;55543;2009;Pernoctaciones;23276.0424818;A
40123;3142;55543;2008;Pernoctaciones;51308.6205253;A
40123;3142;55543;2007;Pernoctaciones;55682.857747;A
40123;3142;55563;2020;Pernoctaciones;1527.588062011;A
40123;3142;55563;2019;Pernoctaciones;7383.297970556;A
40123;3142;55563;2018;Pernoctaciones;7794.083379515;A
40123;3142;55563;2017;Pernoctaciones;6650.407985481;A
40123;3142;55563;2016;Pernoctaciones;6529.566532726;A
40123;3142;55563;2015;Pernoctaciones;5535.710705893;A
40123;3142;55563;2014;Pernoctaciones;3544.837124495;A
40123;3142;55563;2013;Pernoctaciones;4030.612410339;A
40123;3142;55563;2012;Pernoctaciones;5678.7879179;A
40123;3142;55563;2011;Pernoctaciones;3668.971272284;A
40123;3142;55563;2010;Pernoctaciones;7325.794208303;A
40123;3142;55563;2009;Pernoctaciones;10298.236488077;A
40123;3142;55563;2008;Pernoctaciones;13863.022515334;A
40123;3142;55563;2007;Pernoctaciones;14952.151118162;A
40123;3142;55697;2020;Pernoctaciones;11720.884845414;A
40123;3142;55697;2019;Pernoctaciones;45033.012779789;A
40123;3142;55697;2018;Pernoctaciones;41557.247811085;A
40123;3142;55697;2017;Pernoctaciones;41064.493929695;A
40123;3142;55697;2016;Pernoctaciones;44639.961158418;A
40123;3142;55697;2015;Pernoctaciones;36617.332709449;A
40123;3142;55697;2014;Pernoctaciones;32934.772220844;A
40123;3142;55697;2013;Pernoctaciones;35585.500936682;A
40123;3142;55697;2012;Pernoctaciones;32250.051867135;A
40123;3142;55697;2011;Pernoctaciones;35901.134446166;A
40123;3142;55697;2010;Pernoctaciones;38489.351590859;A
40123;3142;55697;2009;Pernoctaciones;48063.835046254;A
40123;3142;55697;2008;Pernoctaciones;55462.904075059;A
40123;3142;55697;2007;Pernoctaciones;59816.732860273;A
40123;3142;55577;2020;Pernoctaciones;3049.077398506;A
40123;3142;55577;2019;Pernoctaciones;8001.508378574;A
40123;3142;55577;2018;Pernoctaciones;6094.25292859;A
40123;3142;55577;2017;Pernoctaciones;6496.9195657;A
40123;3142;55577;2016;Pernoctaciones;6227.25303911;A
40123;3142;55577;2015;Pernoctaciones;5195.11283816;A
40123;3142;55577;2014;Pernoctaciones;5361.761921133;A
40123;3142;55577;2013;Pernoctaciones;4133.045620152;A
40123;3142;55577;2012;Pernoctaciones;3877.1778175;A
40123;3142;55577;2011;Pernoctaciones;4278.0514779;A
40123;3142;55577;2010;Pernoctaciones;5450.06574944;A
40123;3142;55577;2009;Pernoctaciones;5068.7522265;A
40123;3142;55577;2008;Pernoctaciones;6177.763757318;A
40123;3142;55577;2007;Pernoctaciones;5748.037800087;A
40123;3142;55568;2020;Pernoctaciones;2483.931256322;A
40123;3142;55568;2019;Pernoctaciones;13678.750650707;A
40123;3142;55568;2018;Pernoctaciones;11697.87307693;A
40123;3142;55568;2017;Pernoctaciones;15556.41812871;A
40123;3142;55568;2016;Pernoctaciones;15927.174641476;A
40123;3142;55568;2015;Pernoctaciones;13630.09015767;A
40123;3142;55568;2014;Pernoctaciones;11917.981554;A
40123;3142;55568;2013;Pernoctaciones;12121.28987916;A
40123;3142;55568;2012;Pernoctaciones;13715.01426;A
40123;3142;55568;2011;Pernoctaciones;15182.56218967;A
40123;3142;55568;2010;Pernoctaciones;13979.533514197;A
40123;3142;55568;2009;Pernoctaciones;18803.950664673;A
40123;3142;55568;2008;Pernoctaciones;18768.79000159;A
40123;3142;55568;2007;Pernoctaciones;19592.042501888;A
40123;3142;55571;2020;Pernoctaciones;1648.583423161;A
40123;3142;55571;2019;Pernoctaciones;6896.680214762;A
40123;3142;55571;2018;Pernoctaciones;7444.08779629;A
40123;3142;55571;2017;Pernoctaciones;4924.22813151;A
40123;3142;55571;2016;Pernoctaciones;5719.98593392;A
40123;3142;55571;2015;Pernoctaciones;5358.122159305;A
40123;3142;55571;2014;Pernoctaciones;4996.56809751;A
40123;3142;55571;2013;Pernoctaciones;5164.02367434;A
40123;3142;55571;2012;Pernoctaciones;4016.68754;A
40123;3142;55571;2011;Pernoctaciones;6024.706851028;A
40123;3142;55571;2010;Pernoctaciones;6926.27243072;A
40123;3142;55571;2009;Pernoctaciones;8860.594052482;A
40123;3142;55571;2008;Pernoctaciones;8041.260380497;A
40123;3142;55571;2007;Pernoctaciones;10312.61360734;A
40123;3142;55574;2020;Pernoctaciones;1178.610376419;A
40123;3142;55574;2019;Pernoctaciones;2999.833479525;A
40123;3142;55574;2018;Pernoctaciones;3176.64932662;A
40123;3142;55574;2017;Pernoctaciones;3550.91157677;A
40123;3142;55574;2016;Pernoctaciones;3130.950478636;A
40123;3142;55574;2015;Pernoctaciones;3036.301411589;A
40123;3142;55574;2014;Pernoctaciones;2998.636373843;A
40123;3142;55574;2013;Pernoctaciones;3018.79012653;A
40123;3142;55574;2012;Pernoctaciones;2136.726833;A
40123;3142;55574;2011;Pernoctaciones;1804.786965;A
40123;3142;55574;2010;Pernoctaciones;1803.6226928;A
40123;3142;55574;2009;Pernoctaciones;2010.0112774;A
40123;3142;55574;2008;Pernoctaciones;3497.7668679;A
40123;3142;55574;2007;Pernoctaciones;3044.775744574;A
40123;3142;55696;2020;Pernoctaciones;3360.682391006;A
40123;3142;55696;2019;Pernoctaciones;13456.240056221;A
40123;3142;55696;2018;Pernoctaciones;13144.384682655;A
40123;3142;55696;2017;Pernoctaciones;10536.016527005;A
40123;3142;55696;2016;Pernoctaciones;13634.597065276;A
40123;3142;55696;2015;Pernoctaciones;9397.706142725;A
40123;3142;55696;2014;Pernoctaciones;7659.824274358;A
40123;3142;55696;2013;Pernoctaciones;11148.3516365;A
40123;3142;55696;2012;Pernoctaciones;8504.445416635;A
40123;3142;55696;2011;Pernoctaciones;8611.026962568;A
40123;3142;55696;2010;Pernoctaciones;10329.857203702;A
40123;3142;55696;2009;Pernoctaciones;13320.526825199;A
40123;3142;55696;2008;Pernoctaciones;18977.323067754;A
40123;3142;55696;2007;Pernoctaciones;21119.263206384;A
40124;3143;55698;2021;Pernoctaciones;4384980.346047478;A
40124;3143;55565;2021;Pernoctaciones;3172637.554668741;A
40124;3143;55543;2021;Pernoctaciones;2436492.793128058;A
40124;3143;55563;2021;Pernoctaciones;736144.761540683;A
40124;3143;55697;2021;Pernoctaciones;1212342.791378737;A
40124;3143;55577;2021;Pernoctaciones;379143.568745016;A
40124;3143;55568;2021;Pernoctaciones;117328.387311545;A
40124;3143;55571;2021;Pernoctaciones;114079.224685223;A
40124;3143;55574;2021;Pernoctaciones;319043.463289969;A
40124;3143;55696;2021;Pernoctaciones;282748.147346984;A
40124;2352;55698;2021;Pernoctaciones;626474.411328268;A
40124;2352;55565;2021;Pernoctaciones;351547.756590392;A
40124;2352;55543;2021;Pernoctaciones;218098.19820041;A
40124;2352;55563;2021;Pernoctaciones;133449.558389982;A
40124;2352;55697;2021;Pernoctaciones;274926.654737876;A
40124;2352;55577;2021;Pernoctaciones;116514.842442278;A
40124;2352;55568;2021;Pernoctaciones;28018.294037586;A
40124;2352;55571;2021;Pernoctaciones;16698.914473054;A
40124;2352;55574;2021;Pernoctaciones;68343.962038954;A
40124;2352;55696;2021;Pernoctaciones;45350.641746004;A
40124;2402;55698;2021;Pernoctaciones;1119968.255674883;A
40124;2402;55565;2021;Pernoctaciones;948602.767296059;A
40124;2402;55543;2021;Pernoctaciones;691031.202404728;A
40124;2402;55563;2021;Pernoctaciones;257571.564891331;A
40124;2402;55697;2021;Pernoctaciones;171365.488378824;A
40124;2402;55577;2021;Pernoctaciones;60748.786731241;A
40124;2402;55568;2021;Pernoctaciones;19470.371148585;A
40124;2402;55571;2021;Pernoctaciones;16203.703217192;A
40124;2402;55574;2021;Pernoctaciones;26658.147621935;A
40124;2402;55696;2021;Pernoctaciones;48284.479659871;A
40124;2482;55698;2021;Pernoctaciones;78797.578748764;A
40124;2482;55565;2021;Pernoctaciones;67712.259184749;A
40124;2482;55543;2021;Pernoctaciones;59627.848820211;A
40124;2482;55563;2021;Pernoctaciones;8084.410364538;A
40124;2482;55697;2021;Pernoctaciones;11085.319564015;A
40124;2482;55577;2021;Pernoctaciones;985.122981871;A
40124;2482;55568;2021;Pernoctaciones;3038.424334652;A
40124;2482;55571;2021;Pernoctaciones;1495.109524132;A
40124;2482;55574;2021;Pernoctaciones;2708.185138407;A
40124;2482;55696;2021;Pernoctaciones;2858.477584953;A
40124;2713;55698;2021;Pernoctaciones;339342.895653355;A
40124;2713;55565;2021;Pernoctaciones;240039.129057324;A
40124;2713;55543;2021;Pernoctaciones;183532.708067563;A
40124;2713;55563;2021;Pernoctaciones;56506.420989761;A
40124;2713;55697;2021;Pernoctaciones;99303.766596031;A
40124;2713;55577;2021;Pernoctaciones;35706.699637976;A
40124;2713;55568;2021;Pernoctaciones;12824.247118274;A
40124;2713;55571;2021;Pernoctaciones;14669.306998129;A
40124;2713;55574;2021;Pernoctaciones;12649.246912195;A
40124;2713;55696;2021;Pernoctaciones;23454.265929457;A
40124;2797;55698;2021;Pernoctaciones;866758.740865797;A
40124;2797;55565;2021;Pernoctaciones;803050.904588778;A
40124;2797;55543;2021;Pernoctaciones;677337.706596517;A
40124;2797;55563;2021;Pernoctaciones;125713.197992261;A
40124;2797;55697;2021;Pernoctaciones;63707.836277019;A
40124;2797;55577;2021;Pernoctaciones;14373.975070946;A
40124;2797;55568;2021;Pernoctaciones;5701.448388573;A
40124;2797;55571;2021;Pernoctaciones;8186.217190626;A
40124;2797;55574;2021;Pernoctaciones;11718.977865336;A
40124;2797;55696;2021;Pernoctaciones;23727.217761538;A
40124;2911;55698;2021;Pernoctaciones;161386.739970504;A
40124;2911;55565;2021;Pernoctaciones;156524.07191548;A
40124;2911;55543;2021;Pernoctaciones;95031.277006422;A
40124;2911;55563;2021;Pernoctaciones;61492.794909058;A
40124;2911;55697;2021;Pernoctaciones;4862.668055024;A
40124;2911;55577;2021;Pernoctaciones;848.353971317;A
40124;2911;55568;2021;Pernoctaciones;738.551782075;A
40124;2911;55571;2021;Pernoctaciones;908.103206949;A
40124;2911;55574;2021;Pernoctaciones;750.972890455;A
40124;2911;55696;2021;Pernoctaciones;1616.686204228;A
40124;3023;55698;2021;Pernoctaciones;1108389.285906254;A
40124;3023;55565;2021;Pernoctaciones;540164.309771866;A
40124;3023;55543;2021;Pernoctaciones;455868.744450704;A
40124;3023;55563;2021;Pernoctaciones;84295.565321162;A
40124;3023;55697;2021;Pernoctaciones;568224.976134388;A
40124;3023;55577;2021;Pernoctaciones;146666.24768855;A
40124;3023;55568;2021;Pernoctaciones;42549.364130265;A
40124;3023;55571;2021;Pernoctaciones;51704.722611481;A
40124;3023;55574;2021;Pernoctaciones;195400.221528874;A
40124;3023;55696;2021;Pernoctaciones;131904.420175218;A
40124;3142;55698;2021;Pernoctaciones;83862.437899653;A
40124;3142;55565;2021;Pernoctaciones;64996.356264093;A
40124;3142;55543;2021;Pernoctaciones;55965.107581503;A
40124;3142;55563;2021;Pernoctaciones;9031.24868259;A
40124;3142;55697;2021;Pernoctaciones;18866.08163556;A
40124;3142;55577;2021;Pernoctaciones;3299.540220837;A
40124;3142;55568;2021;Pernoctaciones;4987.686371535;A
40124;3142;55571;2021;Pernoctaciones;4213.14746366;A
40124;3142;55574;2021;Pernoctaciones;813.749293813;A
40124;3142;55696;2021;Pernoctaciones;5551.958285715;A
40123;3143;55698;2020;Estancia media;4.292659645424352;A
