D_TEMPORAL_0;D_TERRITORIO_0;D_EDAD_0;D_G102_0;D_SEXO_0;INDICATOR;OBS_VALUE;FREQ
2009;2482;61619;583;3689;Defunciones;691.0;A
2009;2482;61619;583;3690;Defunciones;710.0;A
2009;2482;61619;583;3691;Defunciones;1401.0;A
2009;2482;61620;57731;3689;Defunciones;575.0;A
2009;2482;61620;57731;3690;Defunciones;750.0;A
2009;2482;61620;57731;3691;Defunciones;1325.0;A
2009;2482;61620;583;3689;Defunciones;575.0;A
2009;2482;61620;583;3690;Defunciones;750.0;A
2009;2482;61620;583;3691;Defunciones;1325.0;A
2009;2482;61621;57731;3689;Defunciones;232.0;A
2009;2482;61621;57731;3690;Defunciones;540.0;A
2009;2482;61621;57731;3691;Defunciones;772.0;A
2009;2482;61621;583;3689;Defunciones;232.0;A
2009;2482;61621;583;3690;Defunciones;540.0;A
2009;2482;61621;583;3691;Defunciones;772.0;A
2009;2482;61622;57731;3689;Defunciones;74.0;A
2009;2482;61622;57731;3690;Defunciones;196.0;A
2009;2482;61622;57731;3691;Defunciones;270.0;A
2009;2482;61622;583;3689;Defunciones;74.0;A
2009;2482;61622;583;3690;Defunciones;196.0;A
2009;2482;61622;583;3691;Defunciones;270.0;A
2009;2482;61623;57731;3689;Defunciones;9.0;A
2009;2482;61623;57731;3690;Defunciones;35.0;A
2009;2482;61623;57731;3691;Defunciones;44.0;A
2009;2482;61623;583;3689;Defunciones;9.0;A
2009;2482;61623;583;3690;Defunciones;35.0;A
2009;2482;61623;583;3691;Defunciones;44.0;A
2009;2482;4306;57731;3689;Defunciones;3663.0;A
2009;2482;4306;57731;3690;Defunciones;3325.0;A
2009;2482;4306;57731;3691;Defunciones;6988.0;A
2009;2482;4306;583;3689;Defunciones;3663.0;A
2009;2482;4306;583;3690;Defunciones;3325.0;A
2009;2482;4306;583;3691;Defunciones;6988.0;A
2009;2713;61611;57731;3689;Defunciones;22.0;A
2009;2713;61611;57731;3690;Defunciones;23.0;A
2009;2713;61611;57731;3691;Defunciones;45.0;A
2009;2713;61611;583;3689;Defunciones;22.0;A
2009;2713;61611;583;3690;Defunciones;23.0;A
2009;2713;61611;583;3691;Defunciones;45.0;A
2009;2713;4172;57731;3689;Defunciones;13.0;A
2009;2713;4172;57731;3690;Defunciones;8.0;A
2009;2713;4172;57731;3691;Defunciones;21.0;A
2009;2713;4172;583;3689;Defunciones;13.0;A
2009;2713;4172;583;3690;Defunciones;8.0;A
2009;2713;4172;583;3691;Defunciones;21.0;A
2009;2713;4191;57731;3689;Defunciones;46.0;A
2009;2713;4191;57731;3690;Defunciones;20.0;A
2009;2713;4191;57731;3691;Defunciones;66.0;A
2009;2713;4191;583;3689;Defunciones;46.0;A
2009;2713;4191;583;3690;Defunciones;20.0;A
2009;2713;4191;583;3691;Defunciones;66.0;A
2009;2713;4210;57731;3689;Defunciones;69.0;A
2009;2713;4210;57731;3690;Defunciones;31.0;A
2009;2713;4210;57731;3691;Defunciones;100.0;A
2009;2713;4210;583;3689;Defunciones;69.0;A
2009;2713;4210;583;3690;Defunciones;31.0;A
2009;2713;4210;583;3691;Defunciones;100.0;A
2009;2713;4235;57731;3689;Defunciones;72.0;A
2009;2713;4235;57731;3690;Defunciones;26.0;A
2009;2713;4235;57731;3691;Defunciones;98.0;A
2009;2713;4235;583;3689;Defunciones;72.0;A
2009;2713;4235;583;3690;Defunciones;26.0;A
2009;2713;4235;583;3691;Defunciones;98.0;A
2009;2713;4305;57731;3689;Defunciones;116.0;A
2009;2713;4305;57731;3690;Defunciones;48.0;A
2009;2713;4305;57731;3691;Defunciones;164.0;A
2009;2713;4305;583;3689;Defunciones;116.0;A
2009;2713;4305;583;3690;Defunciones;48.0;A
2009;2713;4305;583;3691;Defunciones;164.0;A
2009;2713;61613;57731;3689;Defunciones;125.0;A
2009;2713;61613;57731;3690;Defunciones;54.0;A
2009;2713;61613;57731;3691;Defunciones;179.0;A
2009;2713;61613;583;3689;Defunciones;125.0;A
2009;2713;61613;583;3690;Defunciones;54.0;A
2009;2713;61613;583;3691;Defunciones;179.0;A
2009;2713;61614;57731;3689;Defunciones;182.0;A
2009;2713;61614;57731;3690;Defunciones;68.0;A
2009;2713;61614;57731;3691;Defunciones;250.0;A
2009;2713;61614;583;3689;Defunciones;182.0;A
2009;2713;61614;583;3690;Defunciones;68.0;A
2009;2713;61614;583;3691;Defunciones;250.0;A
2009;2713;61615;57731;3689;Defunciones;240.0;A
2009;2713;61615;57731;3690;Defunciones;98.0;A
2009;2713;61615;57731;3691;Defunciones;338.0;A
2009;2713;61615;583;3689;Defunciones;240.0;A
2009;2713;61615;583;3690;Defunciones;98.0;A
2009;2713;61615;583;3691;Defunciones;338.0;A
2009;2713;61616;57731;3689;Defunciones;339.0;A
2009;2713;61616;57731;3690;Defunciones;152.0;A
2009;2713;61616;57731;3691;Defunciones;491.0;A
2009;2713;61616;583;3689;Defunciones;339.0;A
2009;2713;61616;583;3690;Defunciones;152.0;A
2009;2713;61616;583;3691;Defunciones;491.0;A
2009;2713;61617;57731;3689;Defunciones;477.0;A
2009;2713;61617;57731;3690;Defunciones;295.0;A
2009;2713;61617;57731;3691;Defunciones;772.0;A
2009;2713;61617;583;3689;Defunciones;477.0;A
2009;2713;61617;583;3690;Defunciones;295.0;A
2009;2713;61617;583;3691;Defunciones;772.0;A
2009;2713;61618;57731;3689;Defunciones;726.0;A
2009;2713;61618;57731;3690;Defunciones;499.0;A
2009;2713;61618;57731;3691;Defunciones;1225.0;A
2009;2713;61618;583;3689;Defunciones;726.0;A
2009;2713;61618;583;3690;Defunciones;499.0;A
2009;2713;61618;583;3691;Defunciones;1225.0;A
2009;2713;61619;57731;3689;Defunciones;739.0;A
2009;2713;61619;57731;3690;Defunciones;769.0;A
2009;2713;61619;57731;3691;Defunciones;1508.0;A
2009;2713;61619;583;3689;Defunciones;739.0;A
2009;2713;61619;583;3690;Defunciones;769.0;A
2009;2713;61619;583;3691;Defunciones;1508.0;A
2009;2713;61620;57731;3689;Defunciones;574.0;A
2009;2713;61620;57731;3690;Defunciones;805.0;A
2009;2713;61620;57731;3691;Defunciones;1379.0;A
2009;2713;61620;583;3689;Defunciones;574.0;A
2009;2713;61620;583;3690;Defunciones;805.0;A
2009;2713;61620;583;3691;Defunciones;1379.0;A
2009;2713;61621;57731;3689;Defunciones;235.0;A
2009;2713;61621;57731;3690;Defunciones;474.0;A
2009;2713;61621;57731;3691;Defunciones;709.0;A
2009;2713;61621;583;3689;Defunciones;235.0;A
2009;2713;61621;583;3690;Defunciones;474.0;A
2009;2713;61621;583;3691;Defunciones;709.0;A
2009;2713;61622;57731;3689;Defunciones;76.0;A
2009;2713;61622;57731;3690;Defunciones;160.0;A
2009;2713;61622;57731;3691;Defunciones;236.0;A
2009;2713;61622;583;3689;Defunciones;76.0;A
2009;2713;61622;583;3690;Defunciones;160.0;A
2009;2713;61622;583;3691;Defunciones;236.0;A
2009;2713;61623;57731;3689;Defunciones;4.0;A
2009;2713;61623;57731;3690;Defunciones;30.0;A
2009;2713;61623;57731;3691;Defunciones;34.0;A
2009;2713;61623;583;3689;Defunciones;4.0;A
2009;2713;61623;583;3690;Defunciones;30.0;A
2009;2713;61623;583;3691;Defunciones;34.0;A
2009;2713;4306;57731;3689;Defunciones;4055.0;A
2009;2713;4306;57731;3690;Defunciones;3560.0;A
2009;2713;4306;57731;3691;Defunciones;7615.0;A
2009;2713;4306;583;3689;Defunciones;4055.0;A
2009;2713;4306;583;3690;Defunciones;3560.0;A
2009;2713;4306;583;3691;Defunciones;7615.0;A
2009;2797;61611;57731;3689;Defunciones;11.0;A
2009;2797;61611;57731;3690;Defunciones;5.0;A
2009;2797;61611;57731;3691;Defunciones;16.0;A
2009;2797;61611;583;3689;Defunciones;11.0;A
2009;2797;61611;583;3690;Defunciones;5.0;A
2009;2797;61611;583;3691;Defunciones;16.0;A
2009;2797;4172;57731;3689;Defunciones;7.0;A
2009;2797;4172;57731;3690;Defunciones;8.0;A
2009;2797;4172;57731;3691;Defunciones;15.0;A
2009;2797;4172;583;3689;Defunciones;7.0;A
2009;2797;4172;583;3690;Defunciones;8.0;A
2009;2797;4172;583;3691;Defunciones;15.0;A
2009;2797;4191;57731;3689;Defunciones;25.0;A
2009;2797;4191;57731;3690;Defunciones;7.0;A
2009;2797;4191;57731;3691;Defunciones;32.0;A
2009;2797;4191;583;3689;Defunciones;25.0;A
2009;2797;4191;583;3690;Defunciones;7.0;A
2009;2797;4191;583;3691;Defunciones;32.0;A
2009;2797;4210;57731;3689;Defunciones;28.0;A
2009;2797;4210;57731;3690;Defunciones;16.0;A
2009;2797;4210;57731;3691;Defunciones;44.0;A
2009;2797;4210;583;3689;Defunciones;28.0;A
2009;2797;4210;583;3690;Defunciones;16.0;A
2009;2797;4210;583;3691;Defunciones;44.0;A
2009;2797;4235;57731;3689;Defunciones;47.0;A
2009;2797;4235;57731;3690;Defunciones;20.0;A
2009;2797;4235;57731;3691;Defunciones;67.0;A
2009;2797;4235;583;3689;Defunciones;47.0;A
2009;2797;4235;583;3690;Defunciones;20.0;A
2009;2797;4235;583;3691;Defunciones;67.0;A
2009;2797;4305;57731;3689;Defunciones;54.0;A
2009;2797;4305;57731;3690;Defunciones;22.0;A
2009;2797;4305;57731;3691;Defunciones;76.0;A
2009;2797;4305;583;3689;Defunciones;54.0;A
2009;2797;4305;583;3690;Defunciones;22.0;A
2009;2797;4305;583;3691;Defunciones;76.0;A
2009;2797;61613;57731;3689;Defunciones;84.0;A
2009;2797;61613;57731;3690;Defunciones;40.0;A
2009;2797;61613;57731;3691;Defunciones;124.0;A
2009;2797;61613;583;3689;Defunciones;84.0;A
2009;2797;61613;583;3690;Defunciones;40.0;A
2009;2797;61613;583;3691;Defunciones;124.0;A
2009;2797;61614;57731;3689;Defunciones;104.0;A
2009;2797;61614;57731;3690;Defunciones;35.0;A
2009;2797;61614;57731;3691;Defunciones;139.0;A
2009;2797;61614;583;3689;Defunciones;104.0;A
2009;2797;61614;583;3690;Defunciones;35.0;A
2009;2797;61614;583;3691;Defunciones;139.0;A
2009;2797;61615;57731;3689;Defunciones;126.0;A
2009;2797;61615;57731;3690;Defunciones;61.0;A
2009;2797;61615;57731;3691;Defunciones;187.0;A
2009;2797;61615;583;3689;Defunciones;126.0;A
2009;2797;61615;583;3690;Defunciones;61.0;A
2009;2797;61615;583;3691;Defunciones;187.0;A
2009;2797;61616;57731;3689;Defunciones;170.0;A
2009;2797;61616;57731;3690;Defunciones;93.0;A
2009;2797;61616;57731;3691;Defunciones;263.0;A
2009;2797;61616;583;3689;Defunciones;170.0;A
2009;2797;61616;583;3690;Defunciones;93.0;A
2009;2797;61616;583;3691;Defunciones;263.0;A
2009;2797;61617;57731;3689;Defunciones;269.0;A
2009;2797;61617;57731;3690;Defunciones;139.0;A
2009;2797;61617;57731;3691;Defunciones;408.0;A
2009;2797;61617;583;3689;Defunciones;269.0;A
2009;2797;61617;583;3690;Defunciones;139.0;A
2009;2797;61617;583;3691;Defunciones;408.0;A
2009;2797;61618;57731;3689;Defunciones;392.0;A
2009;2797;61618;57731;3690;Defunciones;283.0;A
2009;2797;61618;57731;3691;Defunciones;675.0;A
2009;2797;61618;583;3689;Defunciones;392.0;A
2009;2797;61618;583;3690;Defunciones;283.0;A
2009;2797;61618;583;3691;Defunciones;675.0;A
2009;2797;61619;57731;3689;Defunciones;377.0;A
2009;2797;61619;57731;3690;Defunciones;406.0;A
2009;2797;61619;57731;3691;Defunciones;783.0;A
2009;2797;61619;583;3689;Defunciones;377.0;A
2009;2797;61619;583;3690;Defunciones;406.0;A
2009;2797;61619;583;3691;Defunciones;783.0;A
2009;2797;61620;57731;3689;Defunciones;300.0;A
2009;2797;61620;57731;3690;Defunciones;478.0;A
2009;2797;61620;57731;3691;Defunciones;778.0;A
2009;2797;61620;583;3689;Defunciones;300.0;A
2009;2797;61620;583;3690;Defunciones;478.0;A
2009;2797;61620;583;3691;Defunciones;778.0;A
2009;2797;61621;57731;3689;Defunciones;124.0;A
2009;2797;61621;57731;3690;Defunciones;295.0;A
2009;2797;61621;57731;3691;Defunciones;419.0;A
2009;2797;61621;583;3689;Defunciones;124.0;A
2009;2797;61621;583;3690;Defunciones;295.0;A
2009;2797;61621;583;3691;Defunciones;419.0;A
2009;2797;61622;57731;3689;Defunciones;40.0;A
2009;2797;61622;57731;3690;Defunciones;128.0;A
2009;2797;61622;57731;3691;Defunciones;168.0;A
2009;2797;61622;583;3689;Defunciones;40.0;A
2009;2797;61622;583;3690;Defunciones;128.0;A
2009;2797;61622;583;3691;Defunciones;168.0;A
2009;2797;61623;57731;3689;Defunciones;4.0;A
2009;2797;61623;57731;3690;Defunciones;21.0;A
2009;2797;61623;57731;3691;Defunciones;25.0;A
2009;2797;61623;583;3689;Defunciones;4.0;A
2009;2797;61623;583;3690;Defunciones;21.0;A
2009;2797;61623;583;3691;Defunciones;25.0;A
2009;2797;4306;57731;3689;Defunciones;2162.0;A
2009;2797;4306;57731;3690;Defunciones;2057.0;A
2009;2797;4306;57731;3691;Defunciones;4219.0;A
2009;2797;4306;583;3689;Defunciones;2162.0;A
2009;2797;4306;583;3690;Defunciones;2057.0;A
2009;2797;4306;583;3691;Defunciones;4219.0;A
2009;2911;61611;57731;3689;Defunciones;20.0;A
2009;2911;61611;57731;3690;Defunciones;7.0;A
2009;2911;61611;57731;3691;Defunciones;27.0;A
2009;2911;61611;583;3689;Defunciones;20.0;A
2009;2911;61611;583;3690;Defunciones;7.0;A
2009;2911;61611;583;3691;Defunciones;27.0;A
2009;2911;4172;57731;3689;Defunciones;9.0;A
2009;2911;4172;57731;3690;Defunciones;7.0;A
2009;2911;4172;57731;3691;Defunciones;16.0;A
2009;2911;4172;583;3689;Defunciones;9.0;A
2009;2911;4172;583;3690;Defunciones;7.0;A
2009;2911;4172;583;3691;Defunciones;16.0;A
2009;2911;4191;57731;3689;Defunciones;32.0;A
2009;2911;4191;57731;3690;Defunciones;13.0;A
2009;2911;4191;57731;3691;Defunciones;45.0;A
2009;2911;4191;583;3689;Defunciones;32.0;A
2009;2911;4191;583;3690;Defunciones;13.0;A
2009;2911;4191;583;3691;Defunciones;45.0;A
2009;2911;4210;57731;3689;Defunciones;56.0;A
2009;2911;4210;57731;3690;Defunciones;14.0;A
2009;2911;4210;57731;3691;Defunciones;70.0;A
2009;2911;4210;583;3689;Defunciones;56.0;A
2009;2911;4210;583;3690;Defunciones;14.0;A
2009;2911;4210;583;3691;Defunciones;70.0;A
2009;2911;4235;57731;3689;Defunciones;52.0;A
2009;2911;4235;57731;3690;Defunciones;31.0;A
2009;2911;4235;57731;3691;Defunciones;83.0;A
2009;2911;4235;583;3689;Defunciones;52.0;A
2009;2911;4235;583;3690;Defunciones;31.0;A
2009;2911;4235;583;3691;Defunciones;83.0;A
2009;2911;4305;57731;3689;Defunciones;83.0;A
2009;2911;4305;57731;3690;Defunciones;39.0;A
2009;2911;4305;57731;3691;Defunciones;122.0;A
2009;2911;4305;583;3689;Defunciones;83.0;A
2009;2911;4305;583;3690;Defunciones;39.0;A
2009;2911;4305;583;3691;Defunciones;122.0;A
2009;2911;61613;57731;3689;Defunciones;126.0;A
2009;2911;61613;57731;3690;Defunciones;35.0;A
2009;2911;61613;57731;3691;Defunciones;161.0;A
2009;2911;61613;583;3689;Defunciones;126.0;A
2009;2911;61613;583;3690;Defunciones;35.0;A
2009;2911;61613;583;3691;Defunciones;161.0;A
2009;2911;61614;57731;3689;Defunciones;129.0;A
2009;2911;61614;57731;3690;Defunciones;48.0;A
2009;2911;61614;57731;3691;Defunciones;177.0;A
2009;2911;61614;583;3689;Defunciones;129.0;A
2009;2911;61614;583;3690;Defunciones;48.0;A
2009;2911;61614;583;3691;Defunciones;177.0;A
2009;2911;61615;57731;3689;Defunciones;182.0;A
2009;2911;61615;57731;3690;Defunciones;53.0;A
2009;2911;61615;57731;3691;Defunciones;235.0;A
2009;2911;61615;583;3689;Defunciones;182.0;A
2009;2911;61615;583;3690;Defunciones;53.0;A
2009;2911;61615;583;3691;Defunciones;235.0;A
2009;2911;61616;57731;3689;Defunciones;237.0;A
2009;2911;61616;57731;3690;Defunciones;124.0;A
2009;2911;61616;57731;3691;Defunciones;361.0;A
2009;2911;61616;583;3689;Defunciones;237.0;A
2009;2911;61616;583;3690;Defunciones;124.0;A
2009;2911;61616;583;3691;Defunciones;361.0;A
2009;2911;61617;57731;3689;Defunciones;350.0;A
2009;2911;61617;57731;3690;Defunciones;228.0;A
2009;2911;61617;57731;3691;Defunciones;578.0;A
2009;2911;61617;583;3689;Defunciones;350.0;A
2009;2911;61617;583;3690;Defunciones;228.0;A
2009;2911;61617;583;3691;Defunciones;578.0;A
2009;2911;61618;57731;3689;Defunciones;630.0;A
2009;2911;61618;57731;3690;Defunciones;400.0;A
2009;2911;61618;57731;3691;Defunciones;1030.0;A
2009;2911;61618;583;3689;Defunciones;630.0;A
2009;2911;61618;583;3690;Defunciones;400.0;A
2009;2911;61618;583;3691;Defunciones;1030.0;A
2009;2911;61619;57731;3689;Defunciones;700.0;A
2009;2911;61619;57731;3690;Defunciones;627.0;A
2009;2911;61619;57731;3691;Defunciones;1327.0;A
2009;2911;61619;583;3689;Defunciones;700.0;A
2009;2911;61619;583;3690;Defunciones;627.0;A
2009;2911;61619;583;3691;Defunciones;1327.0;A
2009;2911;61620;57731;3689;Defunciones;478.0;A
2009;2911;61620;57731;3690;Defunciones;710.0;A
2009;2911;61620;57731;3691;Defunciones;1188.0;A
2009;2911;61620;583;3689;Defunciones;478.0;A
2009;2911;61620;583;3690;Defunciones;710.0;A
2009;2911;61620;583;3691;Defunciones;1188.0;A
2009;2911;61621;57731;3689;Defunciones;209.0;A
2009;2911;61621;57731;3690;Defunciones;412.0;A
2009;2911;61621;57731;3691;Defunciones;621.0;A
2009;2911;61621;583;3689;Defunciones;209.0;A
2009;2911;61621;583;3690;Defunciones;412.0;A
2009;2911;61621;583;3691;Defunciones;621.0;A
2009;2911;61622;57731;3689;Defunciones;57.0;A
2009;2911;61622;57731;3690;Defunciones;155.0;A
2009;2911;61622;57731;3691;Defunciones;212.0;A
2009;2911;61622;583;3689;Defunciones;57.0;A
2009;2911;61622;583;3690;Defunciones;155.0;A
2009;2911;61622;583;3691;Defunciones;212.0;A
2009;2911;61623;57731;3689;Defunciones;8.0;A
2009;2911;61623;57731;3690;Defunciones;26.0;A
2009;2911;61623;57731;3691;Defunciones;34.0;A
2009;2911;61623;583;3689;Defunciones;8.0;A
2009;2911;61623;583;3690;Defunciones;26.0;A
2009;2911;61623;583;3691;Defunciones;34.0;A
2009;2911;4306;57731;3689;Defunciones;3358.0;A
2009;2911;4306;57731;3690;Defunciones;2929.0;A
2009;2911;4306;57731;3691;Defunciones;6287.0;A
2009;2911;4306;583;3689;Defunciones;3358.0;A
2009;2911;4306;583;3690;Defunciones;2929.0;A
2009;2911;4306;583;3691;Defunciones;6287.0;A
2009;3023;61611;57731;3689;Defunciones;36.0;A
2009;3023;61611;57731;3690;Defunciones;28.0;A
2009;3023;61611;57731;3691;Defunciones;64.0;A
2009;3023;61611;583;3689;Defunciones;36.0;A
2009;3023;61611;583;3690;Defunciones;28.0;A
2009;3023;61611;583;3691;Defunciones;64.0;A
2009;3023;4172;57731;3689;Defunciones;19.0;A
2009;3023;4172;57731;3690;Defunciones;10.0;A
2009;3023;4172;57731;3691;Defunciones;29.0;A
2009;3023;4172;583;3689;Defunciones;19.0;A
2009;3023;4172;583;3690;Defunciones;10.0;A
2009;3023;4172;583;3691;Defunciones;29.0;A
2009;3023;4191;57731;3689;Defunciones;88.0;A
2009;3023;4191;57731;3690;Defunciones;52.0;A
2009;3023;4191;57731;3691;Defunciones;140.0;A
2009;3023;4191;583;3689;Defunciones;88.0;A
2009;3023;4191;583;3690;Defunciones;52.0;A
2009;3023;4191;583;3691;Defunciones;140.0;A
2009;3023;4210;57731;3689;Defunciones;117.0;A
2009;3023;4210;57731;3690;Defunciones;62.0;A
2009;3023;4210;57731;3691;Defunciones;179.0;A
2009;3023;4210;583;3689;Defunciones;117.0;A
2009;3023;4210;583;3690;Defunciones;62.0;A
2009;3023;4210;583;3691;Defunciones;179.0;A
2009;3023;4235;57731;3689;Defunciones;115.0;A
2009;3023;4235;57731;3690;Defunciones;52.0;A
2009;3023;4235;57731;3691;Defunciones;167.0;A
2009;3023;4235;583;3689;Defunciones;115.0;A
2009;3023;4235;583;3690;Defunciones;52.0;A
2009;3023;4235;583;3691;Defunciones;167.0;A
2009;3023;4305;57731;3689;Defunciones;170.0;A
2009;3023;4305;57731;3690;Defunciones;87.0;A
2009;3023;4305;57731;3691;Defunciones;257.0;A
2009;3023;4305;583;3689;Defunciones;170.0;A
2009;3023;4305;583;3690;Defunciones;87.0;A
2009;3023;4305;583;3691;Defunciones;257.0;A
2009;3023;61613;57731;3689;Defunciones;237.0;A
2009;3023;61613;57731;3690;Defunciones;112.0;A
2009;3023;61613;57731;3691;Defunciones;349.0;A
2009;3023;61613;583;3689;Defunciones;237.0;A
2009;3023;61613;583;3690;Defunciones;112.0;A
2009;3023;61613;583;3691;Defunciones;349.0;A
2009;3023;61614;57731;3689;Defunciones;306.0;A
2009;3023;61614;57731;3690;Defunciones;150.0;A
2009;3023;61614;57731;3691;Defunciones;456.0;A
2009;3023;61614;583;3689;Defunciones;306.0;A
2009;3023;61614;583;3690;Defunciones;150.0;A
2009;3023;61614;583;3691;Defunciones;456.0;A
2009;3023;61615;57731;3689;Defunciones;433.0;A
2009;3023;61615;57731;3690;Defunciones;185.0;A
2009;3023;61615;57731;3691;Defunciones;618.0;A
2009;3023;61615;583;3689;Defunciones;433.0;A
2009;3023;61615;583;3690;Defunciones;185.0;A
2009;3023;61615;583;3691;Defunciones;618.0;A
2009;3023;61616;57731;3689;Defunciones;545.0;A
2009;3023;61616;57731;3690;Defunciones;244.0;A
2009;3023;61616;57731;3691;Defunciones;789.0;A
2009;3023;61616;583;3689;Defunciones;545.0;A
2009;3023;61616;583;3690;Defunciones;244.0;A
2009;3023;61616;583;3691;Defunciones;789.0;A
2009;3023;61617;57731;3689;Defunciones;785.0;A
2009;3023;61617;57731;3690;Defunciones;475.0;A
2009;3023;61617;57731;3691;Defunciones;1260.0;A
2009;3023;61617;583;3689;Defunciones;785.0;A
2009;3023;61617;583;3690;Defunciones;475.0;A
2009;3023;61617;583;3691;Defunciones;1260.0;A
2009;3023;61618;57731;3689;Defunciones;999.0;A
2009;3023;61618;57731;3690;Defunciones;778.0;A
2009;3023;61618;57731;3691;Defunciones;1777.0;A
2009;3023;61618;583;3689;Defunciones;999.0;A
2009;3023;61618;583;3690;Defunciones;778.0;A
2009;3023;61618;583;3691;Defunciones;1777.0;A
2009;3023;61619;57731;3689;Defunciones;1036.0;A
2009;3023;61619;57731;3690;Defunciones;1037.0;A
2009;3023;61619;57731;3691;Defunciones;2073.0;A
2009;3023;61619;583;3689;Defunciones;1036.0;A
2009;3023;61619;583;3690;Defunciones;1037.0;A
2009;3023;61619;583;3691;Defunciones;2073.0;A
2009;3023;61620;57731;3689;Defunciones;767.0;A
2009;3023;61620;57731;3690;Defunciones;1173.0;A
2009;3023;61620;57731;3691;Defunciones;1940.0;A
2009;3023;61620;583;3689;Defunciones;767.0;A
2009;3023;61620;583;3690;Defunciones;1173.0;A
2009;3023;61620;583;3691;Defunciones;1940.0;A
2009;3023;61621;57731;3689;Defunciones;313.0;A
2009;3023;61621;57731;3690;Defunciones;636.0;A
2009;3023;61621;57731;3691;Defunciones;949.0;A
2009;3023;61621;583;3689;Defunciones;313.0;A
2009;3023;61621;583;3690;Defunciones;636.0;A
2009;3023;61621;583;3691;Defunciones;949.0;A
2009;3023;61622;57731;3689;Defunciones;93.0;A
2009;3023;61622;57731;3690;Defunciones;255.0;A
2009;3023;61622;57731;3691;Defunciones;348.0;A
2009;3023;61622;583;3689;Defunciones;93.0;A
2009;3023;61622;583;3690;Defunciones;255.0;A
2009;3023;61622;583;3691;Defunciones;348.0;A
2009;3023;61623;57731;3689;Defunciones;9.0;A
2009;3023;61623;57731;3690;Defunciones;52.0;A
2009;3023;61623;57731;3691;Defunciones;61.0;A
2009;3023;61623;583;3689;Defunciones;9.0;A
2009;3023;61623;583;3690;Defunciones;52.0;A
2009;3023;61623;583;3691;Defunciones;61.0;A
2009;3023;4306;57731;3689;Defunciones;6068.0;A
2009;3023;4306;57731;3690;Defunciones;5388.0;A
2009;3023;4306;57731;3691;Defunciones;11456.0;A
2009;3023;4306;583;3689;Defunciones;6068.0;A
2009;3023;4306;583;3690;Defunciones;5388.0;A
2009;3023;4306;583;3691;Defunciones;11456.0;A
2009;3142;61611;57731;3689;Defunciones;49.0;A
2009;3142;61611;57731;3690;Defunciones;38.0;A
2009;3142;61611;57731;3691;Defunciones;87.0;A
2009;3142;61611;583;3689;Defunciones;49.0;A
2009;3142;61611;583;3690;Defunciones;38.0;A
2009;3142;61611;583;3691;Defunciones;87.0;A
2009;3142;4172;57731;3689;Defunciones;20.0;A
2009;3142;4172;57731;3690;Defunciones;20.0;A
2009;3142;4172;57731;3691;Defunciones;40.0;A
2009;3142;4172;583;3689;Defunciones;20.0;A
2009;3142;4172;583;3690;Defunciones;20.0;A
2009;3142;4172;583;3691;Defunciones;40.0;A
2009;3142;4191;57731;3689;Defunciones;94.0;A
2009;3142;4191;57731;3690;Defunciones;35.0;A
2009;3142;4191;57731;3691;Defunciones;129.0;A
2009;3142;4191;583;3689;Defunciones;94.0;A
2009;3142;4191;583;3690;Defunciones;35.0;A
2009;3142;4191;583;3691;Defunciones;129.0;A
2009;3142;4210;57731;3689;Defunciones;137.0;A
2009;3142;4210;57731;3690;Defunciones;67.0;A
2009;3142;4210;57731;3691;Defunciones;204.0;A
2009;3142;4210;583;3689;Defunciones;137.0;A
2009;3142;4210;583;3690;Defunciones;67.0;A
2009;3142;4210;583;3691;Defunciones;204.0;A
2009;3142;4235;57731;3689;Defunciones;136.0;A
2009;3142;4235;57731;3690;Defunciones;95.0;A
2009;3142;4235;57731;3691;Defunciones;231.0;A
2009;3142;4235;583;3689;Defunciones;136.0;A
2009;3142;4235;583;3690;Defunciones;95.0;A
2009;3142;4235;583;3691;Defunciones;231.0;A
2009;3142;4305;57731;3689;Defunciones;238.0;A
2009;3142;4305;57731;3690;Defunciones;104.0;A
2009;3142;4305;57731;3691;Defunciones;342.0;A
2009;3142;4305;583;3689;Defunciones;238.0;A
2009;3142;4305;583;3690;Defunciones;104.0;A
2009;3142;4305;583;3691;Defunciones;342.0;A
2009;3142;61613;57731;3689;Defunciones;282.0;A
2009;3142;61613;57731;3690;Defunciones;126.0;A
2009;3142;61613;57731;3691;Defunciones;408.0;A
2009;3142;61613;583;3689;Defunciones;282.0;A
2009;3142;61613;583;3690;Defunciones;126.0;A
2009;3142;61613;583;3691;Defunciones;408.0;A
2009;3142;61614;57731;3689;Defunciones;407.0;A
2009;3142;61614;57731;3690;Defunciones;130.0;A
2009;3142;61614;57731;3691;Defunciones;537.0;A
2009;3142;61614;583;3689;Defunciones;407.0;A
2009;3142;61614;583;3690;Defunciones;130.0;A
2009;3142;61614;583;3691;Defunciones;537.0;A
2009;3142;61615;57731;3689;Defunciones;520.0;A
2009;3142;61615;57731;3690;Defunciones;250.0;A
2009;3142;61615;57731;3691;Defunciones;770.0;A
2009;3142;61615;583;3689;Defunciones;520.0;A
2009;3142;61615;583;3690;Defunciones;250.0;A
2009;3142;61615;583;3691;Defunciones;770.0;A
2009;3142;61616;57731;3689;Defunciones;678.0;A
2009;3142;61616;57731;3690;Defunciones;300.0;A
2009;3142;61616;57731;3691;Defunciones;978.0;A
2009;3142;61616;583;3689;Defunciones;678.0;A
