D_TEMPORAL_0;D_CIE10_0;D_TERRITORIO_0;D_SEXO_0;INDICATOR;OBS_VALUE;FREQ
2010;56093;2911;3691;Defunciones;79.0;A
2010;56093;2911;3689;Defunciones;51.0;A
2010;56093;2911;3690;Defunciones;28.0;A
2010;56093;3023;3691;Defunciones;193.0;A
2010;56093;3023;3689;Defunciones;104.0;A
2010;56093;3023;3690;Defunciones;89.0;A
2010;56093;3142;3691;Defunciones;237.0;A
2010;56093;3142;3689;Defunciones;135.0;A
2010;56093;3142;3690;Defunciones;102.0;A
2010;56232;3143;3691;Defunciones;16642.0;A
2010;56232;3143;3689;Defunciones;10470.0;A
2010;56232;3143;3690;Defunciones;6172.0;A
2010;56232;2352;3691;Defunciones;1202.0;A
2010;56232;2352;3689;Defunciones;773.0;A
2010;56232;2352;3690;Defunciones;429.0;A
2010;56232;2402;3691;Defunciones;2489.0;A
2010;56232;2402;3689;Defunciones;1584.0;A
2010;56232;2402;3690;Defunciones;905.0;A
2010;56232;2482;3691;Defunciones;1753.0;A
2010;56232;2482;3689;Defunciones;1108.0;A
2010;56232;2482;3690;Defunciones;645.0;A
2010;56232;2713;3691;Defunciones;1934.0;A
2010;56232;2713;3689;Defunciones;1181.0;A
2010;56232;2713;3690;Defunciones;753.0;A
2010;56232;2797;3691;Defunciones;1069.0;A
2010;56232;2797;3689;Defunciones;683.0;A
2010;56232;2797;3690;Defunciones;386.0;A
2010;56232;2911;3691;Defunciones;1379.0;A
2010;56232;2911;3689;Defunciones;896.0;A
2010;56232;2911;3690;Defunciones;483.0;A
2010;56232;3023;3691;Defunciones;2955.0;A
2010;56232;3023;3689;Defunciones;1864.0;A
2010;56232;3023;3690;Defunciones;1091.0;A
2010;56232;3142;3691;Defunciones;3861.0;A
2010;56232;3142;3689;Defunciones;2381.0;A
2010;56232;3142;3690;Defunciones;1480.0;A
2010;56266;3143;3691;Defunciones;214.0;A
2010;56266;3143;3689;Defunciones;89.0;A
2010;56266;3143;3690;Defunciones;125.0;A
2010;56266;2352;3691;Defunciones;16.0;A
2010;56266;2352;3689;Defunciones;6.0;A
2010;56266;2352;3690;Defunciones;10.0;A
2010;56266;2402;3691;Defunciones;13.0;A
2010;56266;2402;3689;Defunciones;7.0;A
2010;56266;2402;3690;Defunciones;6.0;A
2010;56266;2482;3691;Defunciones;22.0;A
2010;56266;2482;3689;Defunciones;8.0;A
2010;56266;2482;3690;Defunciones;14.0;A
2010;56266;2713;3691;Defunciones;31.0;A
2010;56266;2713;3689;Defunciones;16.0;A
2010;56266;2713;3690;Defunciones;15.0;A
2010;56266;2797;3691;Defunciones;20.0;A
2010;56266;2797;3689;Defunciones;9.0;A
2010;56266;2797;3690;Defunciones;11.0;A
2010;56266;2911;3691;Defunciones;24.0;A
2010;56266;2911;3689;Defunciones;9.0;A
2010;56266;2911;3690;Defunciones;15.0;A
2010;56266;3023;3691;Defunciones;38.0;A
2010;56266;3023;3689;Defunciones;18.0;A
2010;56266;3023;3690;Defunciones;20.0;A
2010;56266;3142;3691;Defunciones;50.0;A
2010;56266;3142;3689;Defunciones;16.0;A
2010;56266;3142;3690;Defunciones;34.0;A
2010;56338;3143;3691;Defunciones;2194.0;A
2010;56338;3143;3689;Defunciones;900.0;A
2010;56338;3143;3690;Defunciones;1294.0;A
2010;56338;2352;3691;Defunciones;160.0;A
2010;56338;2352;3689;Defunciones;70.0;A
2010;56338;2352;3690;Defunciones;90.0;A
2010;56338;2402;3691;Defunciones;299.0;A
2010;56338;2402;3689;Defunciones;120.0;A
2010;56338;2402;3690;Defunciones;179.0;A
2010;56338;2482;3691;Defunciones;289.0;A
2010;56338;2482;3689;Defunciones;118.0;A
2010;56338;2482;3690;Defunciones;171.0;A
2010;56338;2713;3691;Defunciones;287.0;A
2010;56338;2713;3689;Defunciones;112.0;A
2010;56338;2713;3690;Defunciones;175.0;A
2010;56338;2797;3691;Defunciones;159.0;A
2010;56338;2797;3689;Defunciones;57.0;A
2010;56338;2797;3690;Defunciones;102.0;A
2010;56338;2911;3691;Defunciones;237.0;A
2010;56338;2911;3689;Defunciones;104.0;A
2010;56338;2911;3690;Defunciones;133.0;A
2010;56338;3023;3691;Defunciones;301.0;A
2010;56338;3023;3689;Defunciones;125.0;A
2010;56338;3023;3690;Defunciones;176.0;A
2010;56338;3142;3691;Defunciones;462.0;A
2010;56338;3142;3689;Defunciones;194.0;A
2010;56338;3142;3690;Defunciones;268.0;A
2010;56416;3143;3691;Defunciones;1932.0;A
2010;56416;3143;3689;Defunciones;717.0;A
2010;56416;3143;3690;Defunciones;1215.0;A
2010;56416;2352;3691;Defunciones;154.0;A
2010;56416;2352;3689;Defunciones;58.0;A
2010;56416;2352;3690;Defunciones;96.0;A
2010;56416;2402;3691;Defunciones;286.0;A
2010;56416;2402;3689;Defunciones;101.0;A
2010;56416;2402;3690;Defunciones;185.0;A
2010;56416;2482;3691;Defunciones;299.0;A
2010;56416;2482;3689;Defunciones;106.0;A
2010;56416;2482;3690;Defunciones;193.0;A
2010;56416;2713;3691;Defunciones;198.0;A
2010;56416;2713;3689;Defunciones;72.0;A
2010;56416;2713;3690;Defunciones;126.0;A
2010;56416;2797;3691;Defunciones;96.0;A
2010;56416;2797;3689;Defunciones;35.0;A
2010;56416;2797;3690;Defunciones;61.0;A
2010;56416;2911;3691;Defunciones;190.0;A
2010;56416;2911;3689;Defunciones;68.0;A
2010;56416;2911;3690;Defunciones;122.0;A
2010;56416;3023;3691;Defunciones;327.0;A
2010;56416;3023;3689;Defunciones;138.0;A
2010;56416;3023;3690;Defunciones;189.0;A
2010;56416;3142;3691;Defunciones;382.0;A
2010;56416;3142;3689;Defunciones;139.0;A
2010;56416;3142;3690;Defunciones;243.0;A
2010;56536;3143;3691;Defunciones;2928.0;A
2010;56536;3143;3689;Defunciones;1265.0;A
2010;56536;3143;3690;Defunciones;1663.0;A
2010;56536;2352;3691;Defunciones;254.0;A
2010;56536;2352;3689;Defunciones;117.0;A
2010;56536;2352;3690;Defunciones;137.0;A
2010;56536;2402;3691;Defunciones;465.0;A
2010;56536;2402;3689;Defunciones;181.0;A
2010;56536;2402;3690;Defunciones;284.0;A
2010;56536;2482;3691;Defunciones;279.0;A
2010;56536;2482;3689;Defunciones;128.0;A
2010;56536;2482;3690;Defunciones;151.0;A
2010;56536;2713;3691;Defunciones;374.0;A
2010;56536;2713;3689;Defunciones;161.0;A
2010;56536;2713;3690;Defunciones;213.0;A
2010;56536;2797;3691;Defunciones;191.0;A
2010;56536;2797;3689;Defunciones;81.0;A
2010;56536;2797;3690;Defunciones;110.0;A
2010;56536;2911;3691;Defunciones;240.0;A
2010;56536;2911;3689;Defunciones;106.0;A
2010;56536;2911;3690;Defunciones;134.0;A
2010;56536;3023;3691;Defunciones;496.0;A
2010;56536;3023;3689;Defunciones;196.0;A
2010;56536;3023;3690;Defunciones;300.0;A
2010;56536;3142;3691;Defunciones;629.0;A
2010;56536;3142;3689;Defunciones;295.0;A
2010;56536;3142;3690;Defunciones;334.0;A
2010;56604;3143;3691;Defunciones;22120.0;A
2010;56604;3143;3689;Defunciones;10017.0;A
2010;56604;3143;3690;Defunciones;12103.0;A
2010;56604;2352;3691;Defunciones;1357.0;A
2010;56604;2352;3689;Defunciones;612.0;A
2010;56604;2352;3690;Defunciones;745.0;A
2010;56604;2402;3691;Defunciones;2882.0;A
2010;56604;2402;3689;Defunciones;1322.0;A
2010;56604;2402;3690;Defunciones;1560.0;A
2010;56604;2482;3691;Defunciones;2222.0;A
2010;56604;2482;3689;Defunciones;992.0;A
2010;56604;2482;3690;Defunciones;1230.0;A
2010;56604;2713;3691;Defunciones;2629.0;A
2010;56604;2713;3689;Defunciones;1160.0;A
2010;56604;2713;3690;Defunciones;1469.0;A
2010;56604;2797;3691;Defunciones;1536.0;A
2010;56604;2797;3689;Defunciones;696.0;A
2010;56604;2797;3690;Defunciones;840.0;A
2010;56604;2911;3691;Defunciones;1983.0;A
2010;56604;2911;3689;Defunciones;903.0;A
2010;56604;2911;3690;Defunciones;1080.0;A
2010;56604;3023;3691;Defunciones;4118.0;A
2010;56604;3023;3689;Defunciones;1943.0;A
2010;56604;3023;3690;Defunciones;2175.0;A
2010;56604;3142;3691;Defunciones;5393.0;A
2010;56604;3142;3689;Defunciones;2389.0;A
2010;56604;3142;3690;Defunciones;3004.0;A
2010;56669;3143;3691;Defunciones;6418.0;A
2010;56669;3143;3689;Defunciones;3953.0;A
2010;56669;3143;3690;Defunciones;2465.0;A
2010;56669;2352;3691;Defunciones;507.0;A
2010;56669;2352;3689;Defunciones;310.0;A
2010;56669;2352;3690;Defunciones;197.0;A
2010;56669;2402;3691;Defunciones;919.0;A
2010;56669;2402;3689;Defunciones;542.0;A
2010;56669;2402;3690;Defunciones;377.0;A
2010;56669;2482;3691;Defunciones;842.0;A
2010;56669;2482;3689;Defunciones;504.0;A
2010;56669;2482;3690;Defunciones;338.0;A
2010;56669;2713;3691;Defunciones;724.0;A
2010;56669;2713;3689;Defunciones;457.0;A
2010;56669;2713;3690;Defunciones;267.0;A
2010;56669;2797;3691;Defunciones;367.0;A
2010;56669;2797;3689;Defunciones;205.0;A
2010;56669;2797;3690;Defunciones;162.0;A
2010;56669;2911;3691;Defunciones;748.0;A
2010;56669;2911;3689;Defunciones;487.0;A
2010;56669;2911;3690;Defunciones;261.0;A
2010;56669;3023;3691;Defunciones;1099.0;A
2010;56669;3023;3689;Defunciones;679.0;A
2010;56669;3023;3690;Defunciones;420.0;A
2010;56669;3142;3691;Defunciones;1212.0;A
2010;56669;3142;3689;Defunciones;769.0;A
2010;56669;3142;3690;Defunciones;443.0;A
2010;56737;3143;3691;Defunciones;3756.0;A
2010;56737;3143;3689;Defunciones;2117.0;A
2010;56737;3143;3690;Defunciones;1639.0;A
2010;56737;2352;3691;Defunciones;239.0;A
2010;56737;2352;3689;Defunciones;137.0;A
2010;56737;2352;3690;Defunciones;102.0;A
2010;56737;2402;3691;Defunciones;512.0;A
2010;56737;2402;3689;Defunciones;286.0;A
2010;56737;2402;3690;Defunciones;226.0;A
2010;56737;2482;3691;Defunciones;420.0;A
2010;56737;2482;3689;Defunciones;240.0;A
2010;56737;2482;3690;Defunciones;180.0;A
2010;56737;2713;3691;Defunciones;424.0;A
2010;56737;2713;3689;Defunciones;230.0;A
2010;56737;2713;3690;Defunciones;194.0;A
2010;56737;2797;3691;Defunciones;244.0;A
2010;56737;2797;3689;Defunciones;141.0;A
2010;56737;2797;3690;Defunciones;103.0;A
2010;56737;2911;3691;Defunciones;454.0;A
2010;56737;2911;3689;Defunciones;274.0;A
2010;56737;2911;3690;Defunciones;180.0;A
2010;56737;3023;3691;Defunciones;626.0;A
2010;56737;3023;3689;Defunciones;345.0;A
2010;56737;3023;3690;Defunciones;281.0;A
2010;56737;3142;3691;Defunciones;837.0;A
2010;56737;3142;3689;Defunciones;464.0;A
2010;56737;3142;3690;Defunciones;373.0;A
2010;56805;3143;3691;Defunciones;167.0;A
2010;56805;3143;3689;Defunciones;52.0;A
2010;56805;3143;3690;Defunciones;115.0;A
2010;56805;2352;3691;Defunciones;6.0;A
2010;56805;2352;3689;Defunciones;1.0;A
2010;56805;2352;3690;Defunciones;5.0;A
2010;56805;2402;3691;Defunciones;31.0;A
2010;56805;2402;3689;Defunciones;13.0;A
2010;56805;2402;3690;Defunciones;18.0;A
2010;56805;2482;3691;Defunciones;18.0;A
2010;56805;2482;3689;Defunciones;6.0;A
2010;56805;2482;3690;Defunciones;12.0;A
2010;56805;2713;3691;Defunciones;15.0;A
2010;56805;2713;3689;Defunciones;5.0;A
2010;56805;2713;3690;Defunciones;10.0;A
2010;56805;2797;3691;Defunciones;17.0;A
2010;56805;2797;3689;Defunciones;3.0;A
2010;56805;2797;3690;Defunciones;14.0;A
2010;56805;2911;3691;Defunciones;14.0;A
2010;56805;2911;3689;Defunciones;3.0;A
2010;56805;2911;3690;Defunciones;11.0;A
2010;56805;3023;3691;Defunciones;19.0;A
2010;56805;3023;3689;Defunciones;6.0;A
2010;56805;3023;3690;Defunciones;13.0;A
2010;56805;3142;3691;Defunciones;47.0;A
2010;56805;3142;3689;Defunciones;15.0;A
2010;56805;3142;3690;Defunciones;32.0;A
2010;56873;3143;3691;Defunciones;550.0;A
2010;56873;3143;3689;Defunciones;147.0;A
2010;56873;3143;3690;Defunciones;403.0;A
2010;56873;2352;3691;Defunciones;51.0;A
2010;56873;2352;3689;Defunciones;18.0;A
2010;56873;2352;3690;Defunciones;33.0;A
2010;56873;2402;3691;Defunciones;67.0;A
2010;56873;2402;3689;Defunciones;18.0;A
2010;56873;2402;3690;Defunciones;49.0;A
2010;56873;2482;3691;Defunciones;71.0;A
2010;56873;2482;3689;Defunciones;19.0;A
2010;56873;2482;3690;Defunciones;52.0;A
2010;56873;2713;3691;Defunciones;60.0;A
2010;56873;2713;3689;Defunciones;12.0;A
2010;56873;2713;3690;Defunciones;48.0;A
2010;56873;2797;3691;Defunciones;38.0;A
2010;56873;2797;3689;Defunciones;6.0;A
2010;56873;2797;3690;Defunciones;32.0;A
2010;56873;2911;3691;Defunciones;73.0;A
2010;56873;2911;3689;Defunciones;20.0;A
2010;56873;2911;3690;Defunciones;53.0;A
2010;56873;3023;3691;Defunciones;81.0;A
2010;56873;3023;3689;Defunciones;24.0;A
2010;56873;3023;3690;Defunciones;57.0;A
2010;56873;3142;3691;Defunciones;109.0;A
2010;56873;3142;3689;Defunciones;30.0;A
2010;56873;3142;3690;Defunciones;79.0;A
2010;56947;3143;3691;Defunciones;1764.0;A
2010;56947;3143;3689;Defunciones;877.0;A
2010;56947;3143;3690;Defunciones;887.0;A
2010;56947;2352;3691;Defunciones;114.0;A
2010;56947;2352;3689;Defunciones;54.0;A
2010;56947;2352;3690;Defunciones;60.0;A
2010;56947;2402;3691;Defunciones;263.0;A
2010;56947;2402;3689;Defunciones;134.0;A
2010;56947;2402;3690;Defunciones;129.0;A
2010;56947;2482;3691;Defunciones;190.0;A
2010;56947;2482;3689;Defunciones;85.0;A
2010;56947;2482;3690;Defunciones;105.0;A
2010;56947;2713;3691;Defunciones;222.0;A
2010;56947;2713;3689;Defunciones;108.0;A
2010;56947;2713;3690;Defunciones;114.0;A
2010;56947;2797;3691;Defunciones;117.0;A
2010;56947;2797;3689;Defunciones;56.0;A
2010;56947;2797;3690;Defunciones;61.0;A
2010;56947;2911;3691;Defunciones;175.0;A
2010;56947;2911;3689;Defunciones;86.0;A
2010;56947;2911;3690;Defunciones;89.0;A
2010;56947;3023;3691;Defunciones;326.0;A
2010;56947;3023;3689;Defunciones;165.0;A
2010;56947;3023;3690;Defunciones;161.0;A
2010;56947;3142;3691;Defunciones;357.0;A
2010;56947;3142;3689;Defunciones;189.0;A
2010;56947;3142;3690;Defunciones;168.0;A
2010;57018;3143;3691;Defunciones;4.0;A
2010;57018;3143;3690;Defunciones;4.0;A
2010;57018;2402;3691;Defunciones;2.0;A
2010;57018;2402;3690;Defunciones;2.0;A
2010;57018;3023;3691;Defunciones;1.0;A
2010;57018;3023;3690;Defunciones;1.0;A
2010;57018;3142;3691;Defunciones;1.0;A
2010;57018;3142;3690;Defunciones;1.0;A
2010;57078;3143;3691;Defunciones;199.0;A
2010;57078;3143;3689;Defunciones;114.0;A
2010;57078;3143;3690;Defunciones;85.0;A
2010;57078;2352;3691;Defunciones;20.0;A
2010;57078;2352;3689;Defunciones;12.0;A
2010;57078;2352;3690;Defunciones;8.0;A
2010;57078;2402;3691;Defunciones;17.0;A
2010;57078;2402;3689;Defunciones;10.0;A
2010;57078;2402;3690;Defunciones;7.0;A
2010;57078;2482;3691;Defunciones;20.0;A
2010;57078;2482;3689;Defunciones;12.0;A
2010;57078;2482;3690;Defunciones;8.0;A
2010;57078;2713;3691;Defunciones;25.0;A
2010;57078;2713;3689;Defunciones;13.0;A
2010;57078;2713;3690;Defunciones;12.0;A
2010;57078;2797;3691;Defunciones;16.0;A
2010;57078;2797;3689;Defunciones;8.0;A
2010;57078;2797;3690;Defunciones;8.0;A
2010;57078;2911;3691;Defunciones;12.0;A
2010;57078;2911;3689;Defunciones;5.0;A
2010;57078;2911;3690;Defunciones;7.0;A
2010;57078;3023;3691;Defunciones;35.0;A
2010;57078;3023;3689;Defunciones;20.0;A
2010;57078;3023;3690;Defunciones;15.0;A
2010;57078;3142;3691;Defunciones;54.0;A
2010;57078;3142;3689;Defunciones;34.0;A
2010;57078;3142;3690;Defunciones;20.0;A
2010;57167;3143;3691;Defunciones;219.0;A
2010;57167;3143;3689;Defunciones;116.0;A
2010;57167;3143;3690;Defunciones;103.0;A
2010;57167;2352;3691;Defunciones;16.0;A
2010;57167;2352;3689;Defunciones;10.0;A
2010;57167;2352;3690;Defunciones;6.0;A
2010;57167;2402;3691;Defunciones;30.0;A
2010;57167;2402;3689;Defunciones;16.0;A
2010;57167;2402;3690;Defunciones;14.0;A
2010;57167;2482;3691;Defunciones;20.0;A
2010;57167;2482;3689;Defunciones;12.0;A
2010;57167;2482;3690;Defunciones;8.0;A
2010;57167;2713;3691;Defunciones;19.0;A
2010;57167;2713;3689;Defunciones;10.0;A
2010;57167;2713;3690;Defunciones;9.0;A
2010;57167;2797;3691;Defunciones;12.0;A
2010;57167;2797;3689;Defunciones;2.0;A
2010;57167;2797;3690;Defunciones;10.0;A
2010;57167;2911;3691;Defunciones;12.0;A
2010;57167;2911;3689;Defunciones;5.0;A
2010;57167;2911;3690;Defunciones;7.0;A
2010;57167;3023;3691;Defunciones;54.0;A
2010;57167;3023;3689;Defunciones;31.0;A
2010;57167;3023;3690;Defunciones;23.0;A
2010;57167;3142;3691;Defunciones;56.0;A
2010;57167;3142;3689;Defunciones;30.0;A
2010;57167;3142;3690;Defunciones;26.0;A
2010;57258;3143;3691;Defunciones;2013.0;A
2010;57258;3143;3689;Defunciones;899.0;A
2010;57258;3143;3690;Defunciones;1114.0;A
2010;57258;2352;3691;Defunciones;233.0;A
2010;57258;2352;3689;Defunciones;125.0;A
2010;57258;2352;3690;Defunciones;108.0;A
2010;57258;2402;3691;Defunciones;289.0;A
2010;57258;2402;3689;Defunciones;133.0;A
2010;57258;2402;3690;Defunciones;156.0;A
2010;57258;2482;3691;Defunciones;218.0;A
2010;57258;2482;3689;Defunciones;95.0;A
2010;57258;2482;3690;Defunciones;123.0;A
2010;57258;2713;3691;Defunciones;235.0;A
2010;57258;2713;3689;Defunciones;97.0;A
2010;57258;2713;3690;Defunciones;138.0;A
2010;57258;2797;3691;Defunciones;109.0;A
2010;57258;2797;3689;Defunciones;45.0;A
2010;57258;2797;3690;Defunciones;64.0;A
2010;57258;2911;3691;Defunciones;184.0;A
2010;57258;2911;3689;Defunciones;82.0;A
2010;57258;2911;3690;Defunciones;102.0;A
2010;57258;3023;3691;Defunciones;338.0;A
2010;57258;3023;3689;Defunciones;169.0;A
2010;57258;3023;3690;Defunciones;169.0;A
2010;57258;3142;3691;Defunciones;407.0;A
2010;57258;3142;3689;Defunciones;153.0;A
2010;57258;3142;3690;Defunciones;254.0;A
2010;57627;3143;3691;Defunciones;2326.0;A
2010;57627;3143;3689;Defunciones;1616.0;A
2010;57627;3143;3690;Defunciones;710.0;A
2010;57627;2352;3691;Defunciones;200.0;A
2010;57627;2352;3689;Defunciones;124.0;A
2010;57627;2352;3690;Defunciones;76.0;A
2010;57627;2402;3691;Defunciones;279.0;A
2010;57627;2402;3689;Defunciones;201.0;A
2010;57627;2402;3690;Defunciones;78.0;A
2010;57627;2482;3691;Defunciones;242.0;A
2010;57627;2482;3689;Defunciones;167.0;A
2010;57627;2482;3690;Defunciones;75.0;A
2010;57627;2713;3691;Defunciones;332.0;A
2010;57627;2713;3689;Defunciones;226.0;A
2010;57627;2713;3690;Defunciones;106.0;A
2010;57627;2797;3691;Defunciones;79.0;A
2010;57627;2797;3689;Defunciones;53.0;A
2010;57627;2797;3690;Defunciones;26.0;A
2010;57627;2911;3691;Defunciones;226.0;A
2010;57627;2911;3689;Defunciones;160.0;A
2010;57627;2911;3690;Defunciones;66.0;A
2010;57627;3023;3691;Defunciones;448.0;A
2010;57627;3023;3689;Defunciones;312.0;A
2010;57627;3023;3690;Defunciones;136.0;A
2010;57627;3142;3691;Defunciones;520.0;A
2010;57627;3142;3689;Defunciones;373.0;A
2010;57627;3142;3690;Defunciones;147.0;A
2009;57628;3143;3691;Defunciones;64730.0;A
2009;57628;3143;3689;Defunciones;34077.0;A
2009;57628;3143;3690;Defunciones;30653.0;A
2009;57628;2352;3691;Defunciones;4598.0;A
2009;57628;2352;3689;Defunciones;2468.0;A
2009;57628;2352;3690;Defunciones;2130.0;A
2009;57628;2402;3691;Defunciones;8993.0;A
2009;57628;2402;3689;Defunciones;4759.0;A
2009;57628;2402;3690;Defunciones;4234.0;A
2009;57628;2482;3691;Defunciones;6988.0;A
2009;57628;2482;3689;Defunciones;3663.0;A
2009;57628;2482;3690;Defunciones;3325.0;A
2009;57628;2713;3691;Defunciones;7615.0;A
2009;57628;2713;3689;Defunciones;4055.0;A
2009;57628;2713;3690;Defunciones;3560.0;A
2009;57628;2797;3691;Defunciones;4219.0;A
2009;57628;2797;3689;Defunciones;2162.0;A
2009;57628;2797;3690;Defunciones;2057.0;A
2009;57628;2911;3691;Defunciones;6287.0;A
2009;57628;2911;3689;Defunciones;3358.0;A
2009;57628;2911;3690;Defunciones;2929.0;A
2009;57628;3023;3691;Defunciones;11456.0;A
2009;57628;3023;3689;Defunciones;6068.0;A
2009;57628;3023;3690;Defunciones;5388.0;A
2009;57628;3142;3691;Defunciones;14574.0;A
2009;57628;3142;3689;Defunciones;7544.0;A
2009;57628;3142;3690;Defunciones;7030.0;A
2009;56093;3143;3691;Defunciones;1119.0;A
2009;56093;3143;3689;Defunciones;642.0;A
2009;56093;3143;3690;Defunciones;477.0;A
2009;56093;2352;3691;Defunciones;66.0;A
2009;56093;2352;3689;Defunciones;34.0;A
2009;56093;2352;3690;Defunciones;32.0;A
2009;56093;2402;3691;Defunciones;206.0;A
2009;56093;2402;3689;Defunciones;114.0;A
2009;56093;2402;3690;Defunciones;92.0;A
2009;56093;2482;3691;Defunciones;100.0;A
2009;56093;2482;3689;Defunciones;53.0;A
2009;56093;2482;3690;Defunciones;47.0;A
2009;56093;2713;3691;Defunciones;102.0;A
2009;56093;2713;3689;Defunciones;58.0;A
2009;56093;2713;3690;Defunciones;44.0;A
2009;56093;2797;3691;Defunciones;82.0;A
2009;56093;2797;3689;Defunciones;40.0;A
2009;56093;2797;3690;Defunciones;42.0;A
2009;56093;2911;3691;Defunciones;66.0;A
2009;56093;2911;3689;Defunciones;35.0;A
2009;56093;2911;3690;Defunciones;31.0;A
2009;56093;3023;3691;Defunciones;227.0;A
2009;56093;3023;3689;Defunciones;137.0;A
2009;56093;3023;3690;Defunciones;90.0;A
2009;56093;3142;3691;Defunciones;270.0;A
2009;56093;3142;3689;Defunciones;171.0;A
2009;56093;3142;3690;Defunciones;99.0;A
2009;56232;3143;3691;Defunciones;16397.0;A
2009;56232;3143;3689;Defunciones;10288.0;A
2009;56232;3143;3690;Defunciones;6109.0;A
2009;56232;2352;3691;Defunciones;1207.0;A
2009;56232;2352;3689;Defunciones;787.0;A
2009;56232;2352;3690;Defunciones;420.0;A
2009;56232;2402;3691;Defunciones;2452.0;A
2009;56232;2402;3689;Defunciones;1521.0;A
2009;56232;2402;3690;Defunciones;931.0;A
2009;56232;2482;3691;Defunciones;1698.0;A
2009;56232;2482;3689;Defunciones;1066.0;A
2009;56232;2482;3690;Defunciones;632.0;A
2009;56232;2713;3691;Defunciones;1873.0;A
2009;56232;2713;3689;Defunciones;1189.0;A
2009;56232;2713;3690;Defunciones;684.0;A
2009;56232;2797;3691;Defunciones;1054.0;A
2009;56232;2797;3689;Defunciones;659.0;A
2009;56232;2797;3690;Defunciones;395.0;A
2009;56232;2911;3691;Defunciones;1462.0;A
2009;56232;2911;3689;Defunciones;952.0;A
2009;56232;2911;3690;Defunciones;510.0;A
2009;56232;3023;3691;Defunciones;2833.0;A
2009;56232;3023;3689;Defunciones;1742.0;A
2009;56232;3023;3690;Defunciones;1091.0;A
2009;56232;3142;3691;Defunciones;3818.0;A
2009;56232;3142;3689;Defunciones;2372.0;A
2009;56232;3142;3690;Defunciones;1446.0;A
2009;56266;3143;3691;Defunciones;194.0;A
2009;56266;3143;3689;Defunciones;78.0;A
2009;56266;3143;3690;Defunciones;116.0;A
2009;56266;2352;3691;Defunciones;15.0;A
2009;56266;2352;3689;Defunciones;5.0;A
2009;56266;2352;3690;Defunciones;10.0;A
2009;56266;2402;3691;Defunciones;31.0;A
2009;56266;2402;3689;Defunciones;13.0;A
2009;56266;2402;3690;Defunciones;18.0;A
2009;56266;2482;3691;Defunciones;22.0;A
2009;56266;2482;3689;Defunciones;5.0;A
2009;56266;2482;3690;Defunciones;17.0;A
2009;56266;2713;3691;Defunciones;18.0;A
2009;56266;2713;3689;Defunciones;8.0;A
2009;56266;2713;3690;Defunciones;10.0;A
2009;56266;2797;3691;Defunciones;12.0;A
2009;56266;2797;3689;Defunciones;2.0;A
2009;56266;2797;3690;Defunciones;10.0;A
2009;56266;2911;3691;Defunciones;21.0;A
2009;56266;2911;3689;Defunciones;13.0;A
2009;56266;2911;3690;Defunciones;8.0;A
2009;56266;3023;3691;Defunciones;40.0;A
2009;56266;3023;3689;Defunciones;18.0;A
2009;56266;3023;3690;Defunciones;22.0;A
2009;56266;3142;3691;Defunciones;35.0;A
2009;56266;3142;3689;Defunciones;14.0;A
2009;56266;3142;3690;Defunciones;21.0;A
2009;56338;3143;3691;Defunciones;2069.0;A
2009;56338;3143;3689;Defunciones;861.0;A
2009;56338;3143;3690;Defunciones;1208.0;A
2009;56338;2352;3691;Defunciones;159.0;A
2009;56338;2352;3689;Defunciones;56.0;A
2009;56338;2352;3690;Defunciones;103.0;A
2009;56338;2402;3691;Defunciones;286.0;A
2009;56338;2402;3689;Defunciones;117.0;A
2009;56338;2402;3690;Defunciones;169.0;A
2009;56338;2482;3691;Defunciones;231.0;A
2009;56338;2482;3689;Defunciones;91.0;A
2009;56338;2482;3690;Defunciones;140.0;A
2009;56338;2713;3691;Defunciones;297.0;A
2009;56338;2713;3689;Defunciones;140.0;A
2009;56338;2713;3690;Defunciones;157.0;A
2009;56338;2797;3691;Defunciones;139.0;A
2009;56338;2797;3689;Defunciones;52.0;A
2009;56338;2797;3690;Defunciones;87.0;A
2009;56338;2911;3691;Defunciones;232.0;A
2009;56338;2911;3689;Defunciones;102.0;A
2009;56338;2911;3690;Defunciones;130.0;A
2009;56338;3023;3691;Defunciones;301.0;A
2009;56338;3023;3689;Defunciones;118.0;A
2009;56338;3023;3690;Defunciones;183.0;A
2009;56338;3142;3691;Defunciones;424.0;A
2009;56338;3142;3689;Defunciones;185.0;A
2009;56338;3142;3690;Defunciones;239.0;A
2009;56416;3143;3691;Defunciones;1815.0;A
2009;56416;3143;3689;Defunciones;670.0;A
2009;56416;3143;3690;Defunciones;1145.0;A
2009;56416;2352;3691;Defunciones;150.0;A
2009;56416;2352;3689;Defunciones;57.0;A
2009;56416;2352;3690;Defunciones;93.0;A
2009;56416;2402;3691;Defunciones;267.0;A
2009;56416;2402;3689;Defunciones;106.0;A
2009;56416;2402;3690;Defunciones;161.0;A
2009;56416;2482;3691;Defunciones;275.0;A
2009;56416;2482;3689;Defunciones;96.0;A
2009;56416;2482;3690;Defunciones;179.0;A
2009;56416;2713;3691;Defunciones;194.0;A
2009;56416;2713;3689;Defunciones;70.0;A
2009;56416;2713;3690;Defunciones;124.0;A
2009;56416;2797;3691;Defunciones;84.0;A
2009;56416;2797;3689;Defunciones;34.0;A
2009;56416;2797;3690;Defunciones;50.0;A
2009;56416;2911;3691;Defunciones;202.0;A
