TEMPORAL;TERRITORIO;EDAD;SEXO;INDICATOR;OBS_VALUE;FREQ
2013;2373;Y30-34;F;NACI;395.0;A
2013;2373;Y35-39;_T;NACI;596.0;A
2013;2373;Y35-39;M;NACI;310.0;A
2013;2373;Y35-39;F;NACI;286.0;A
2013;2373;Y30-44;_T;NACI;122.0;A
2013;2373;Y30-44;M;NACI;66.0;A
2013;2373;Y30-44;F;NACI;56.0;A
2013;2373;Y45-64;_T;NACI;2.0;A
2013;2373;Y45-64;M;NACI;1.0;A
2013;2373;Y45-64;F;NACI;1.0;A
2013;2374;TOTAL;_T;NACI;65.0;A
2013;2374;TOTAL;M;NACI;39.0;A
2013;2374;TOTAL;F;NACI;26.0;A
2013;2374;Y15-29;_T;NACI;3.0;A
2013;2374;Y15-29;M;NACI;1.0;A
2013;2374;Y15-29;F;NACI;2.0;A
2013;2374;Y20-24;_T;NACI;3.0;A
2013;2374;Y20-24;M;NACI;3.0;A
2013;2374;Y25-29;_T;NACI;10.0;A
2013;2374;Y25-29;M;NACI;6.0;A
2013;2374;Y25-29;F;NACI;4.0;A
2013;2374;Y30-34;_T;NACI;29.0;A
2013;2374;Y30-34;M;NACI;19.0;A
2013;2374;Y30-34;F;NACI;10.0;A
2013;2374;Y35-39;_T;NACI;16.0;A
2013;2374;Y35-39;M;NACI;8.0;A
2013;2374;Y35-39;F;NACI;8.0;A
2013;2374;Y30-44;_T;NACI;4.0;A
2013;2374;Y30-44;M;NACI;2.0;A
2013;2374;Y30-44;F;NACI;2.0;A
2013;2375;TOTAL;_T;NACI;716.0;A
2013;2375;TOTAL;M;NACI;362.0;A
2013;2375;TOTAL;F;NACI;354.0;A
2013;2375;Y15-29;_T;NACI;48.0;A
2013;2375;Y15-29;M;NACI;27.0;A
2013;2375;Y15-29;F;NACI;21.0;A
2013;2375;Y20-24;_T;NACI;122.0;A
2013;2375;Y20-24;M;NACI;55.0;A
2013;2375;Y20-24;F;NACI;67.0;A
2013;2375;Y25-29;_T;NACI;169.0;A
2013;2375;Y25-29;M;NACI;85.0;A
2013;2375;Y25-29;F;NACI;84.0;A
2013;2375;Y30-34;_T;NACI;194.0;A
2013;2375;Y30-34;M;NACI;97.0;A
2013;2375;Y30-34;F;NACI;97.0;A
2013;2375;Y35-39;_T;NACI;152.0;A
2013;2375;Y35-39;M;NACI;84.0;A
2013;2375;Y35-39;F;NACI;68.0;A
2013;2375;Y30-44;_T;NACI;30.0;A
2013;2375;Y30-44;M;NACI;13.0;A
2013;2375;Y30-44;F;NACI;17.0;A
2013;2375;Y45-64;_T;NACI;1.0;A
2013;2375;Y45-64;M;NACI;1.0;A
2013;2376;TOTAL;_T;NACI;120.0;A
2013;2376;TOTAL;M;NACI;71.0;A
2013;2376;TOTAL;F;NACI;49.0;A
2013;2376;Y15-29;_T;NACI;2.0;A
2013;2376;Y15-29;M;NACI;1.0;A
2013;2376;Y15-29;F;NACI;1.0;A
2013;2376;Y20-24;_T;NACI;6.0;A
2013;2376;Y20-24;M;NACI;2.0;A
2013;2376;Y20-24;F;NACI;4.0;A
2013;2376;Y25-29;_T;NACI;26.0;A
2013;2376;Y25-29;M;NACI;13.0;A
2013;2376;Y25-29;F;NACI;13.0;A
2013;2376;Y30-34;_T;NACI;43.0;A
2013;2376;Y30-34;M;NACI;26.0;A
2013;2376;Y30-34;F;NACI;17.0;A
2013;2376;Y35-39;_T;NACI;35.0;A
2013;2376;Y35-39;M;NACI;24.0;A
2013;2376;Y35-39;F;NACI;11.0;A
2013;2376;Y30-44;_T;NACI;8.0;A
2013;2376;Y30-44;M;NACI;5.0;A
2013;2376;Y30-44;F;NACI;3.0;A
2013;2377;TOTAL;_T;NACI;55.0;A
2013;2377;TOTAL;M;NACI;36.0;A
2013;2377;TOTAL;F;NACI;19.0;A
2013;2377;Y15-29;_T;NACI;2.0;A
2013;2377;Y15-29;M;NACI;1.0;A
2013;2377;Y15-29;F;NACI;1.0;A
2013;2377;Y20-24;_T;NACI;1.0;A
2013;2377;Y20-24;M;NACI;1.0;A
2013;2377;Y25-29;_T;NACI;13.0;A
2013;2377;Y25-29;M;NACI;8.0;A
2013;2377;Y25-29;F;NACI;5.0;A
2013;2377;Y30-34;_T;NACI;17.0;A
2013;2377;Y30-34;M;NACI;10.0;A
2013;2377;Y30-34;F;NACI;7.0;A
2013;2377;Y35-39;_T;NACI;15.0;A
2013;2377;Y35-39;M;NACI;12.0;A
2013;2377;Y35-39;F;NACI;3.0;A
2013;2377;Y30-44;_T;NACI;7.0;A
2013;2377;Y30-44;M;NACI;4.0;A
2013;2377;Y30-44;F;NACI;3.0;A
2013;2378;TOTAL;_T;NACI;57.0;A
2013;2378;TOTAL;M;NACI;30.0;A
2013;2378;TOTAL;F;NACI;27.0;A
2013;2378;Y15-29;_T;NACI;1.0;A
2013;2378;Y15-29;F;NACI;1.0;A
2013;2378;Y20-24;_T;NACI;6.0;A
2013;2378;Y20-24;M;NACI;4.0;A
2013;2378;Y20-24;F;NACI;2.0;A
2013;2378;Y25-29;_T;NACI;12.0;A
2013;2378;Y25-29;M;NACI;7.0;A
2013;2378;Y25-29;F;NACI;5.0;A
2013;2378;Y30-34;_T;NACI;21.0;A
2013;2378;Y30-34;M;NACI;10.0;A
2013;2378;Y30-34;F;NACI;11.0;A
2013;2378;Y35-39;_T;NACI;14.0;A
2013;2378;Y35-39;M;NACI;8.0;A
2013;2378;Y35-39;F;NACI;6.0;A
2013;2378;Y30-44;_T;NACI;2.0;A
2013;2378;Y30-44;M;NACI;1.0;A
2013;2378;Y30-44;F;NACI;1.0;A
2013;2378;Y45-64;_T;NACI;1.0;A
2013;2378;Y45-64;F;NACI;1.0;A
2013;2379;TOTAL;_T;NACI;45.0;A
2013;2379;TOTAL;M;NACI;27.0;A
2013;2379;TOTAL;F;NACI;18.0;A
2013;2379;Y15-29;_T;NACI;1.0;A
2013;2379;Y15-29;F;NACI;1.0;A
2013;2379;Y20-24;_T;NACI;3.0;A
2013;2379;Y20-24;F;NACI;3.0;A
2013;2379;Y25-29;_T;NACI;10.0;A
2013;2379;Y25-29;M;NACI;9.0;A
2013;2379;Y25-29;F;NACI;1.0;A
2013;2379;Y30-34;_T;NACI;18.0;A
2013;2379;Y30-34;M;NACI;11.0;A
2013;2379;Y30-34;F;NACI;7.0;A
2013;2379;Y35-39;_T;NACI;12.0;A
2013;2379;Y35-39;M;NACI;7.0;A
2013;2379;Y35-39;F;NACI;5.0;A
2013;2379;Y30-44;_T;NACI;1.0;A
2013;2379;Y30-44;F;NACI;1.0;A
2013;2380;TOTAL;_T;NACI;851.0;A
2013;2380;TOTAL;M;NACI;425.0;A
2013;2380;TOTAL;F;NACI;426.0;A
2013;2380;Y_LT15;_T;NACI;1.0;A
2013;2380;Y_LT15;F;NACI;1.0;A
2013;2380;Y15-29;_T;NACI;25.0;A
2013;2380;Y15-29;M;NACI;12.0;A
2013;2380;Y15-29;F;NACI;13.0;A
2013;2380;Y20-24;_T;NACI;77.0;A
2013;2380;Y20-24;M;NACI;30.0;A
2013;2380;Y20-24;F;NACI;47.0;A
2013;2380;Y25-29;_T;NACI;161.0;A
2013;2380;Y25-29;M;NACI;77.0;A
2013;2380;Y25-29;F;NACI;84.0;A
2013;2380;Y30-34;_T;NACI;293.0;A
2013;2380;Y30-34;M;NACI;147.0;A
2013;2380;Y30-34;F;NACI;146.0;A
2013;2380;Y35-39;_T;NACI;241.0;A
2013;2380;Y35-39;M;NACI;130.0;A
2013;2380;Y35-39;F;NACI;111.0;A
2013;2380;Y30-44;_T;NACI;52.0;A
2013;2380;Y30-44;M;NACI;29.0;A
2013;2380;Y30-44;F;NACI;23.0;A
2013;2380;Y45-64;_T;NACI;1.0;A
2013;2380;Y45-64;F;NACI;1.0;A
2013;2381;TOTAL;_T;NACI;420.0;A
2013;2381;TOTAL;M;NACI;215.0;A
2013;2381;TOTAL;F;NACI;205.0;A
2013;2381;Y15-29;_T;NACI;3.0;A
2013;2381;Y15-29;M;NACI;2.0;A
2013;2381;Y15-29;F;NACI;1.0;A
2013;2381;Y20-24;_T;NACI;32.0;A
2013;2381;Y20-24;M;NACI;20.0;A
2013;2381;Y20-24;F;NACI;12.0;A
2013;2381;Y25-29;_T;NACI;94.0;A
2013;2381;Y25-29;M;NACI;48.0;A
2013;2381;Y25-29;F;NACI;46.0;A
2013;2381;Y30-34;_T;NACI;170.0;A
2013;2381;Y30-34;M;NACI;89.0;A
2013;2381;Y30-34;F;NACI;81.0;A
2013;2381;Y35-39;_T;NACI;109.0;A
2013;2381;Y35-39;M;NACI;53.0;A
2013;2381;Y35-39;F;NACI;56.0;A
2013;2381;Y30-44;_T;NACI;12.0;A
2013;2381;Y30-44;M;NACI;3.0;A
2013;2381;Y30-44;F;NACI;9.0;A
2013;2382;TOTAL;_T;NACI;71.0;A
2013;2382;TOTAL;M;NACI;33.0;A
2013;2382;TOTAL;F;NACI;38.0;A
2013;2382;Y15-29;_T;NACI;13.0;A
2013;2382;Y15-29;M;NACI;10.0;A
2013;2382;Y15-29;F;NACI;3.0;A
2013;2382;Y20-24;_T;NACI;18.0;A
2013;2382;Y20-24;M;NACI;5.0;A
2013;2382;Y20-24;F;NACI;13.0;A
2013;2382;Y25-29;_T;NACI;16.0;A
2013;2382;Y25-29;M;NACI;7.0;A
2013;2382;Y25-29;F;NACI;9.0;A
2013;2382;Y30-34;_T;NACI;12.0;A
2013;2382;Y30-34;M;NACI;7.0;A
2013;2382;Y30-34;F;NACI;5.0;A
2013;2382;Y35-39;_T;NACI;12.0;A
2013;2382;Y35-39;M;NACI;4.0;A
2013;2382;Y35-39;F;NACI;8.0;A
2013;2383;TOTAL;_T;NACI;327.0;A
2013;2383;TOTAL;M;NACI;170.0;A
2013;2383;TOTAL;F;NACI;157.0;A
2013;2383;Y15-29;_T;NACI;12.0;A
2013;2383;Y15-29;M;NACI;9.0;A
2013;2383;Y15-29;F;NACI;3.0;A
2013;2383;Y20-24;_T;NACI;22.0;A
2013;2383;Y20-24;M;NACI;11.0;A
2013;2383;Y20-24;F;NACI;11.0;A
2013;2383;Y25-29;_T;NACI;77.0;A
2013;2383;Y25-29;M;NACI;39.0;A
2013;2383;Y25-29;F;NACI;38.0;A
2013;2383;Y30-34;_T;NACI;121.0;A
2013;2383;Y30-34;M;NACI;66.0;A
2013;2383;Y30-34;F;NACI;55.0;A
2013;2383;Y35-39;_T;NACI;77.0;A
2013;2383;Y35-39;M;NACI;36.0;A
2013;2383;Y35-39;F;NACI;41.0;A
2013;2383;Y30-44;_T;NACI;17.0;A
2013;2383;Y30-44;M;NACI;9.0;A
2013;2383;Y30-44;F;NACI;8.0;A
2013;2383;Y45-64;_T;NACI;1.0;A
2013;2383;Y45-64;F;NACI;1.0;A
2013;2384;TOTAL;_T;NACI;935.0;A
2013;2384;TOTAL;M;NACI;498.0;A
2013;2384;TOTAL;F;NACI;437.0;A
2013;2384;Y15-29;_T;NACI;18.0;A
2013;2384;Y15-29;M;NACI;10.0;A
2013;2384;Y15-29;F;NACI;8.0;A
2013;2384;Y20-24;_T;NACI;76.0;A
2013;2384;Y20-24;M;NACI;42.0;A
2013;2384;Y20-24;F;NACI;34.0;A
2013;2384;Y25-29;_T;NACI;178.0;A
2013;2384;Y25-29;M;NACI;94.0;A
2013;2384;Y25-29;F;NACI;84.0;A
2013;2384;Y30-34;_T;NACI;359.0;A
2013;2384;Y30-34;M;NACI;193.0;A
2013;2384;Y30-34;F;NACI;166.0;A
2013;2384;Y35-39;_T;NACI;260.0;A
2013;2384;Y35-39;M;NACI;133.0;A
2013;2384;Y35-39;F;NACI;127.0;A
2013;2384;Y30-44;_T;NACI;41.0;A
2013;2384;Y30-44;M;NACI;25.0;A
2013;2384;Y30-44;F;NACI;16.0;A
2013;2384;Y45-64;_T;NACI;3.0;A
2013;2384;Y45-64;M;NACI;1.0;A
2013;2384;Y45-64;F;NACI;2.0;A
2013;2398;TOTAL;_T;NACI;37.0;A
2013;2398;TOTAL;M;NACI;19.0;A
2013;2398;TOTAL;F;NACI;18.0;A
2013;2398;Y15-29;_T;NACI;2.0;A
2013;2398;Y15-29;F;NACI;2.0;A
2013;2398;Y20-24;_T;NACI;7.0;A
2013;2398;Y20-24;M;NACI;5.0;A
2013;2398;Y20-24;F;NACI;2.0;A
2013;2398;Y25-29;_T;NACI;9.0;A
2013;2398;Y25-29;M;NACI;4.0;A
2013;2398;Y25-29;F;NACI;5.0;A
2013;2398;Y30-34;_T;NACI;10.0;A
2013;2398;Y30-34;M;NACI;6.0;A
2013;2398;Y30-34;F;NACI;4.0;A
2013;2398;Y35-39;_T;NACI;9.0;A
2013;2398;Y35-39;M;NACI;4.0;A
2013;2398;Y35-39;F;NACI;5.0;A
2013;2385;TOTAL;_T;NACI;707.0;A
2013;2385;TOTAL;M;NACI;350.0;A
2013;2385;TOTAL;F;NACI;357.0;A
2013;2385;Y15-29;_T;NACI;26.0;A
2013;2385;Y15-29;M;NACI;10.0;A
2013;2385;Y15-29;F;NACI;16.0;A
2013;2385;Y20-24;_T;NACI;64.0;A
2013;2385;Y20-24;M;NACI;31.0;A
2013;2385;Y20-24;F;NACI;33.0;A
2013;2385;Y25-29;_T;NACI;152.0;A
2013;2385;Y25-29;M;NACI;78.0;A
2013;2385;Y25-29;F;NACI;74.0;A
2013;2385;Y30-34;_T;NACI;269.0;A
2013;2385;Y30-34;M;NACI;137.0;A
2013;2385;Y30-34;F;NACI;132.0;A
2013;2385;Y35-39;_T;NACI;170.0;A
2013;2385;Y35-39;M;NACI;82.0;A
2013;2385;Y35-39;F;NACI;88.0;A
2013;2385;Y30-44;_T;NACI;26.0;A
2013;2385;Y30-44;M;NACI;12.0;A
2013;2385;Y30-44;F;NACI;14.0;A
2013;2386;TOTAL;_T;NACI;294.0;A
2013;2386;TOTAL;M;NACI;149.0;A
2013;2386;TOTAL;F;NACI;145.0;A
2013;2386;Y15-29;_T;NACI;13.0;A
2013;2386;Y15-29;M;NACI;6.0;A
2013;2386;Y15-29;F;NACI;7.0;A
2013;2386;Y20-24;_T;NACI;38.0;A
2013;2386;Y20-24;M;NACI;20.0;A
2013;2386;Y20-24;F;NACI;18.0;A
2013;2386;Y25-29;_T;NACI;66.0;A
2013;2386;Y25-29;M;NACI;34.0;A
2013;2386;Y25-29;F;NACI;32.0;A
2013;2386;Y30-34;_T;NACI;104.0;A
2013;2386;Y30-34;M;NACI;50.0;A
2013;2386;Y30-34;F;NACI;54.0;A
2013;2386;Y35-39;_T;NACI;55.0;A
2013;2386;Y35-39;M;NACI;30.0;A
2013;2386;Y35-39;F;NACI;25.0;A
2013;2386;Y30-44;_T;NACI;17.0;A
2013;2386;Y30-44;M;NACI;9.0;A
2013;2386;Y30-44;F;NACI;8.0;A
2013;2386;Y45-64;_T;NACI;1.0;A
2013;2386;Y45-64;F;NACI;1.0;A
2013;2387;TOTAL;_T;NACI;23.0;A
2013;2387;TOTAL;M;NACI;12.0;A
2013;2387;TOTAL;F;NACI;11.0;A
2013;2387;Y20-24;_T;NACI;4.0;A
2013;2387;Y20-24;M;NACI;1.0;A
2013;2387;Y20-24;F;NACI;3.0;A
2013;2387;Y25-29;_T;NACI;7.0;A
2013;2387;Y25-29;M;NACI;4.0;A
2013;2387;Y25-29;F;NACI;3.0;A
2013;2387;Y30-34;_T;NACI;9.0;A
2013;2387;Y30-34;M;NACI;4.0;A
2013;2387;Y30-34;F;NACI;5.0;A
2013;2387;Y35-39;_T;NACI;2.0;A
2013;2387;Y35-39;M;NACI;2.0;A
2013;2387;Y30-44;_T;NACI;1.0;A
2013;2387;Y30-44;M;NACI;1.0;A
2013;2388;TOTAL;_T;NACI;150.0;A
2013;2388;TOTAL;M;NACI;77.0;A
2013;2388;TOTAL;F;NACI;73.0;A
2013;2388;Y15-29;_T;NACI;4.0;A
2013;2388;Y15-29;M;NACI;3.0;A
2013;2388;Y15-29;F;NACI;1.0;A
2013;2388;Y20-24;_T;NACI;16.0;A
2013;2388;Y20-24;M;NACI;8.0;A
2013;2388;Y20-24;F;NACI;8.0;A
2013;2388;Y25-29;_T;NACI;43.0;A
2013;2388;Y25-29;M;NACI;22.0;A
2013;2388;Y25-29;F;NACI;21.0;A
2013;2388;Y30-34;_T;NACI;45.0;A
2013;2388;Y30-34;M;NACI;26.0;A
2013;2388;Y30-34;F;NACI;19.0;A
2013;2388;Y35-39;_T;NACI;31.0;A
2013;2388;Y35-39;M;NACI;14.0;A
2013;2388;Y35-39;F;NACI;17.0;A
2013;2388;Y30-44;_T;NACI;11.0;A
2013;2388;Y30-44;M;NACI;4.0;A
2013;2388;Y30-44;F;NACI;7.0;A
2013;2389;TOTAL;_T;NACI;4.0;A
2013;2389;TOTAL;M;NACI;3.0;A
2013;2389;TOTAL;F;NACI;1.0;A
2013;2389;Y25-29;_T;NACI;1.0;A
2013;2389;Y25-29;M;NACI;1.0;A
2013;2389;Y30-34;_T;NACI;2.0;A
2013;2389;Y30-34;M;NACI;2.0;A
2013;2389;Y35-39;_T;NACI;1.0;A
2013;2389;Y35-39;F;NACI;1.0;A
2013;2390;TOTAL;_T;NACI;68.0;A
2013;2390;TOTAL;M;NACI;29.0;A
2013;2390;TOTAL;F;NACI;39.0;A
2013;2390;Y20-24;_T;NACI;3.0;A
2013;2390;Y20-24;M;NACI;2.0;A
2013;2390;Y20-24;F;NACI;1.0;A
2013;2390;Y25-29;_T;NACI;15.0;A
2013;2390;Y25-29;M;NACI;6.0;A
2013;2390;Y25-29;F;NACI;9.0;A
2013;2390;Y30-34;_T;NACI;27.0;A
2013;2390;Y30-34;M;NACI;7.0;A
2013;2390;Y30-34;F;NACI;20.0;A
2013;2390;Y35-39;_T;NACI;17.0;A
2013;2390;Y35-39;M;NACI;10.0;A
2013;2390;Y35-39;F;NACI;7.0;A
2013;2390;Y30-44;_T;NACI;6.0;A
2013;2390;Y30-44;M;NACI;4.0;A
2013;2390;Y30-44;F;NACI;2.0;A
2013;2391;TOTAL;_T;NACI;144.0;A
2013;2391;TOTAL;M;NACI;83.0;A
2013;2391;TOTAL;F;NACI;61.0;A
2013;2391;Y_LT15;_T;NACI;1.0;A
2013;2391;Y_LT15;M;NACI;1.0;A
2013;2391;Y15-29;_T;NACI;4.0;A
2013;2391;Y15-29;M;NACI;1.0;A
2013;2391;Y15-29;F;NACI;3.0;A
2013;2391;Y20-24;_T;NACI;11.0;A
2013;2391;Y20-24;M;NACI;7.0;A
2013;2391;Y20-24;F;NACI;4.0;A
2013;2391;Y25-29;_T;NACI;23.0;A
2013;2391;Y25-29;M;NACI;11.0;A
2013;2391;Y25-29;F;NACI;12.0;A
2013;2391;Y30-34;_T;NACI;59.0;A
2013;2391;Y30-34;M;NACI;34.0;A
2013;2391;Y30-34;F;NACI;25.0;A
2013;2391;Y35-39;_T;NACI;37.0;A
2013;2391;Y35-39;M;NACI;22.0;A
2013;2391;Y35-39;F;NACI;15.0;A
2013;2391;Y30-44;_T;NACI;9.0;A
2013;2391;Y30-44;M;NACI;7.0;A
2013;2391;Y30-44;F;NACI;2.0;A
2013;2392;TOTAL;_T;NACI;114.0;A
2013;2392;TOTAL;M;NACI;56.0;A
2013;2392;TOTAL;F;NACI;58.0;A
2013;2392;Y15-29;_T;NACI;1.0;A
2013;2392;Y15-29;M;NACI;1.0;A
2013;2392;Y20-24;_T;NACI;8.0;A
2013;2392;Y20-24;M;NACI;4.0;A
2013;2392;Y20-24;F;NACI;4.0;A
2013;2392;Y25-29;_T;NACI;28.0;A
2013;2392;Y25-29;M;NACI;14.0;A
2013;2392;Y25-29;F;NACI;14.0;A
2013;2392;Y30-34;_T;NACI;41.0;A
2013;2392;Y30-34;M;NACI;23.0;A
2013;2392;Y30-34;F;NACI;18.0;A
2013;2392;Y35-39;_T;NACI;30.0;A
2013;2392;Y35-39;M;NACI;12.0;A
2013;2392;Y35-39;F;NACI;18.0;A
2013;2392;Y30-44;_T;NACI;6.0;A
2013;2392;Y30-44;M;NACI;2.0;A
2013;2392;Y30-44;F;NACI;4.0;A
2013;2393;TOTAL;_T;NACI;1.0;A
2013;2393;TOTAL;M;NACI;1.0;A
2013;2393;Y30-34;_T;NACI;1.0;A
2013;2393;Y30-34;M;NACI;1.0;A
2013;2394;TOTAL;_T;NACI;113.0;A
2013;2394;TOTAL;M;NACI;61.0;A
2013;2394;TOTAL;F;NACI;52.0;A
2013;2394;Y15-29;_T;NACI;3.0;A
2013;2394;Y15-29;M;NACI;1.0;A
2013;2394;Y15-29;F;NACI;2.0;A
2013;2394;Y20-24;_T;NACI;18.0;A
2013;2394;Y20-24;M;NACI;9.0;A
2013;2394;Y20-24;F;NACI;9.0;A
2013;2394;Y25-29;_T;NACI;29.0;A
2013;2394;Y25-29;M;NACI;16.0;A
2013;2394;Y25-29;F;NACI;13.0;A
2013;2394;Y30-34;_T;NACI;39.0;A
2013;2394;Y30-34;M;NACI;18.0;A
2013;2394;Y30-34;F;NACI;21.0;A
2013;2394;Y35-39;_T;NACI;22.0;A
2013;2394;Y35-39;M;NACI;16.0;A
2013;2394;Y35-39;F;NACI;6.0;A
2013;2394;Y30-44;_T;NACI;2.0;A
2013;2394;Y30-44;M;NACI;1.0;A
2013;2394;Y30-44;F;NACI;1.0;A
2013;2395;TOTAL;_T;NACI;4.0;A
2013;2395;TOTAL;M;NACI;3.0;A
2013;2395;TOTAL;F;NACI;1.0;A
2013;2395;Y20-24;_T;NACI;1.0;A
2013;2395;Y20-24;M;NACI;1.0;A
2013;2395;Y25-29;_T;NACI;1.0;A
2013;2395;Y25-29;M;NACI;1.0;A
2013;2395;Y35-39;_T;NACI;2.0;A
2013;2395;Y35-39;M;NACI;1.0;A
2013;2395;Y35-39;F;NACI;1.0;A
2013;ES613;TOTAL;_T;NACI;7167.0;A
2013;ES613;TOTAL;M;NACI;3706.0;A
2013;ES613;TOTAL;F;NACI;3461.0;A
2013;ES613;Y_LT15;_T;NACI;3.0;A
2013;ES613;Y_LT15;M;NACI;3.0;A
2013;ES613;Y15-29;_T;NACI;198.0;A
2013;ES613;Y15-29;M;NACI;111.0;A
2013;ES613;Y15-29;F;NACI;87.0;A
2013;ES613;Y20-24;_T;NACI;610.0;A
2013;ES613;Y20-24;M;NACI;312.0;A
2013;ES613;Y20-24;F;NACI;298.0;A
2013;ES613;Y25-29;_T;NACI;1542.0;A
2013;ES613;Y25-29;M;NACI;810.0;A
2013;ES613;Y25-29;F;NACI;732.0;A
2013;ES613;Y30-34;_T;NACI;2731.0;A
2013;ES613;Y30-34;M;NACI;1436.0;A
2013;ES613;Y30-34;F;NACI;1295.0;A
2013;ES613;Y35-39;_T;NACI;1721.0;A
2013;ES613;Y35-39;M;NACI;866.0;A
2013;ES613;Y35-39;F;NACI;855.0;A
2013;ES613;Y30-44;_T;NACI;347.0;A
2013;ES613;Y30-44;M;NACI;162.0;A
2013;ES613;Y30-44;F;NACI;185.0;A
2013;ES613;Y45-64;_T;NACI;15.0;A
2013;ES613;Y45-64;M;NACI;6.0;A
2013;ES613;Y45-64;F;NACI;9.0;A
2013;2403;TOTAL;_T;NACI;33.0;A
2013;2403;TOTAL;M;NACI;19.0;A
2013;2403;TOTAL;F;NACI;14.0;A
2013;2403;Y_LT15;_T;NACI;1.0;A
2013;2403;Y_LT15;M;NACI;1.0;A
2013;2403;Y20-24;_T;NACI;2.0;A
2013;2403;Y20-24;M;NACI;2.0;A
2013;2403;Y25-29;_T;NACI;10.0;A
2013;2403;Y25-29;M;NACI;6.0;A
2013;2403;Y25-29;F;NACI;4.0;A
2013;2403;Y30-34;_T;NACI;13.0;A
2013;2403;Y30-34;M;NACI;8.0;A
2013;2403;Y30-34;F;NACI;5.0;A
2013;2403;Y35-39;_T;NACI;6.0;A
2013;2403;Y35-39;M;NACI;2.0;A
2013;2403;Y35-39;F;NACI;4.0;A
2013;2403;Y30-44;_T;NACI;1.0;A
2013;2403;Y30-44;F;NACI;1.0;A
2013;2404;TOTAL;_T;NACI;104.0;A
2013;2404;TOTAL;M;NACI;52.0;A
2013;2404;TOTAL;F;NACI;52.0;A
2013;2404;Y15-29;_T;NACI;4.0;A
2013;2404;Y15-29;M;NACI;2.0;A
2013;2404;Y15-29;F;NACI;2.0;A
2013;2404;Y20-24;_T;NACI;5.0;A
2013;2404;Y20-24;M;NACI;2.0;A
2013;2404;Y20-24;F;NACI;3.0;A
2013;2404;Y25-29;_T;NACI;29.0;A
2013;2404;Y25-29;M;NACI;16.0;A
2013;2404;Y25-29;F;NACI;13.0;A
2013;2404;Y30-34;_T;NACI;36.0;A
2013;2404;Y30-34;M;NACI;19.0;A
2013;2404;Y30-34;F;NACI;17.0;A
2013;2404;Y35-39;_T;NACI;29.0;A
2013;2404;Y35-39;M;NACI;13.0;A
2013;2404;Y35-39;F;NACI;16.0;A
2013;2404;Y30-44;_T;NACI;1.0;A
2013;2404;Y30-44;F;NACI;1.0;A
2013;2405;TOTAL;_T;NACI;10.0;A
2013;2405;TOTAL;M;NACI;4.0;A
2013;2405;TOTAL;F;NACI;6.0;A
2013;2405;Y15-29;_T;NACI;2.0;A
2013;2405;Y15-29;F;NACI;2.0;A
2013;2405;Y20-24;_T;NACI;1.0;A
2013;2405;Y20-24;M;NACI;1.0;A
2013;2405;Y25-29;_T;NACI;1.0;A
2013;2405;Y25-29;M;NACI;1.0;A
2013;2405;Y30-34;_T;NACI;3.0;A
2013;2405;Y30-34;M;NACI;1.0;A
2013;2405;Y30-34;F;NACI;2.0;A
2013;2405;Y35-39;_T;NACI;2.0;A
2013;2405;Y35-39;F;NACI;2.0;A
2013;2405;Y30-44;_T;NACI;1.0;A
2013;2405;Y30-44;M;NACI;1.0;A
2013;2406;TOTAL;_T;NACI;14.0;A
2013;2406;TOTAL;M;NACI;7.0;A
2013;2406;TOTAL;F;NACI;7.0;A
2013;2406;Y20-24;_T;NACI;4.0;A
2013;2406;Y20-24;M;NACI;2.0;A
2013;2406;Y20-24;F;NACI;2.0;A
2013;2406;Y25-29;_T;NACI;4.0;A
2013;2406;Y25-29;M;NACI;3.0;A
2013;2406;Y25-29;F;NACI;1.0;A
2013;2406;Y30-34;_T;NACI;6.0;A
2013;2406;Y30-34;M;NACI;2.0;A
2013;2406;Y30-34;F;NACI;4.0;A
2013;2407;TOTAL;_T;NACI;60.0;A
2013;2407;TOTAL;M;NACI;30.0;A
2013;2407;TOTAL;F;NACI;30.0;A
2013;2407;Y15-29;_T;NACI;1.0;A
2013;2407;Y15-29;M;NACI;1.0;A
2013;2407;Y20-24;_T;NACI;8.0;A
2013;2407;Y20-24;M;NACI;3.0;A
2013;2407;Y20-24;F;NACI;5.0;A
2013;2407;Y25-29;_T;NACI;13.0;A
2013;2407;Y25-29;M;NACI;8.0;A
2013;2407;Y25-29;F;NACI;5.0;A
2013;2407;Y30-34;_T;NACI;28.0;A
2013;2407;Y30-34;M;NACI;12.0;A
2013;2407;Y30-34;F;NACI;16.0;A
2013;2407;Y35-39;_T;NACI;9.0;A
2013;2407;Y35-39;M;NACI;6.0;A
2013;2407;Y35-39;F;NACI;3.0;A
2013;2407;Y30-44;_T;NACI;1.0;A
2013;2407;Y30-44;F;NACI;1.0;A
2013;2408;TOTAL;_T;NACI;16.0;A
2013;2408;TOTAL;M;NACI;8.0;A
2013;2408;TOTAL;F;NACI;8.0;A
2013;2408;Y20-24;_T;NACI;1.0;A
2013;2408;Y20-24;F;NACI;1.0;A
2013;2408;Y25-29;_T;NACI;3.0;A
2013;2408;Y25-29;M;NACI;1.0;A
2013;2408;Y25-29;F;NACI;2.0;A
2013;2408;Y30-34;_T;NACI;8.0;A
2013;2408;Y30-34;M;NACI;4.0;A
2013;2408;Y30-34;F;NACI;4.0;A
2013;2408;Y35-39;_T;NACI;4.0;A
