TEMPORAL;TERRITORIO;EDAD;SEXO;INDICATOR;OBS_VALUE;FREQ
2002;2524;TOTAL;F;NACI;2.0;A
2002;2524;Y20-24;_T;NACI;1.0;A
2002;2524;Y20-24;M;NACI;1.0;A
2002;2524;Y25-29;_T;NACI;1.0;A
2002;2524;Y25-29;M;NACI;1.0;A
2002;2524;Y30-34;_T;NACI;2.0;A
2002;2524;Y30-34;M;NACI;1.0;A
2002;2524;Y30-34;F;NACI;1.0;A
2002;2524;Y35-39;_T;NACI;1.0;A
2002;2524;Y35-39;F;NACI;1.0;A
2002;2526;TOTAL;_T;NACI;4.0;A
2002;2526;TOTAL;M;NACI;3.0;A
2002;2526;TOTAL;F;NACI;1.0;A
2002;2526;Y25-29;_T;NACI;2.0;A
2002;2526;Y25-29;M;NACI;2.0;A
2002;2526;Y30-34;_T;NACI;2.0;A
2002;2526;Y30-34;M;NACI;1.0;A
2002;2526;Y30-34;F;NACI;1.0;A
2002;2527;TOTAL;_T;NACI;1.0;A
2002;2527;TOTAL;F;NACI;1.0;A
2002;2527;Y25-29;_T;NACI;1.0;A
2002;2527;Y25-29;F;NACI;1.0;A
2002;2529;TOTAL;_T;NACI;7.0;A
2002;2529;TOTAL;M;NACI;4.0;A
2002;2529;TOTAL;F;NACI;3.0;A
2002;2529;Y25-29;_T;NACI;2.0;A
2002;2529;Y25-29;F;NACI;2.0;A
2002;2529;Y30-34;_T;NACI;1.0;A
2002;2529;Y30-34;M;NACI;1.0;A
2002;2529;Y35-39;_T;NACI;3.0;A
2002;2529;Y35-39;M;NACI;3.0;A
2002;2529;Y30-44;_T;NACI;1.0;A
2002;2529;Y30-44;F;NACI;1.0;A
2002;2530;TOTAL;_T;NACI;15.0;A
2002;2530;TOTAL;M;NACI;10.0;A
2002;2530;TOTAL;F;NACI;5.0;A
2002;2530;Y20-24;_T;NACI;1.0;A
2002;2530;Y20-24;M;NACI;1.0;A
2002;2530;Y25-29;_T;NACI;5.0;A
2002;2530;Y25-29;M;NACI;4.0;A
2002;2530;Y25-29;F;NACI;1.0;A
2002;2530;Y30-34;_T;NACI;4.0;A
2002;2530;Y30-34;M;NACI;2.0;A
2002;2530;Y30-34;F;NACI;2.0;A
2002;2530;Y35-39;_T;NACI;2.0;A
2002;2530;Y35-39;M;NACI;2.0;A
2002;2530;Y30-44;_T;NACI;3.0;A
2002;2530;Y30-44;M;NACI;1.0;A
2002;2530;Y30-44;F;NACI;2.0;A
2002;2531;TOTAL;_T;NACI;114.0;A
2002;2531;TOTAL;M;NACI;54.0;A
2002;2531;TOTAL;F;NACI;60.0;A
2002;2531;Y15-29;_T;NACI;2.0;A
2002;2531;Y15-29;M;NACI;1.0;A
2002;2531;Y15-29;F;NACI;1.0;A
2002;2531;Y20-24;_T;NACI;10.0;A
2002;2531;Y20-24;M;NACI;3.0;A
2002;2531;Y20-24;F;NACI;7.0;A
2002;2531;Y25-29;_T;NACI;31.0;A
2002;2531;Y25-29;M;NACI;14.0;A
2002;2531;Y25-29;F;NACI;17.0;A
2002;2531;Y30-34;_T;NACI;47.0;A
2002;2531;Y30-34;M;NACI;22.0;A
2002;2531;Y30-34;F;NACI;25.0;A
2002;2531;Y35-39;_T;NACI;23.0;A
2002;2531;Y35-39;M;NACI;14.0;A
2002;2531;Y35-39;F;NACI;9.0;A
2002;2531;Y30-44;_T;NACI;1.0;A
2002;2531;Y30-44;F;NACI;1.0;A
2002;2544;TOTAL;_T;NACI;68.0;A
2002;2544;TOTAL;M;NACI;33.0;A
2002;2544;TOTAL;F;NACI;35.0;A
2002;2544;Y20-24;_T;NACI;6.0;A
2002;2544;Y20-24;M;NACI;2.0;A
2002;2544;Y20-24;F;NACI;4.0;A
2002;2544;Y25-29;_T;NACI;20.0;A
2002;2544;Y25-29;M;NACI;9.0;A
2002;2544;Y25-29;F;NACI;11.0;A
2002;2544;Y30-34;_T;NACI;31.0;A
2002;2544;Y30-34;M;NACI;14.0;A
2002;2544;Y30-34;F;NACI;17.0;A
2002;2544;Y35-39;_T;NACI;10.0;A
2002;2544;Y35-39;M;NACI;7.0;A
2002;2544;Y35-39;F;NACI;3.0;A
2002;2544;Y30-44;_T;NACI;1.0;A
2002;2544;Y30-44;M;NACI;1.0;A
2002;2546;TOTAL;_T;NACI;11.0;A
2002;2546;TOTAL;M;NACI;4.0;A
2002;2546;TOTAL;F;NACI;7.0;A
2002;2546;Y25-29;_T;NACI;7.0;A
2002;2546;Y25-29;M;NACI;3.0;A
2002;2546;Y25-29;F;NACI;4.0;A
2002;2546;Y30-34;_T;NACI;4.0;A
2002;2546;Y30-34;M;NACI;1.0;A
2002;2546;Y30-34;F;NACI;3.0;A
2002;2548;TOTAL;_T;NACI;74.0;A
2002;2548;TOTAL;M;NACI;34.0;A
2002;2548;TOTAL;F;NACI;40.0;A
2002;2548;Y15-29;_T;NACI;3.0;A
2002;2548;Y15-29;M;NACI;1.0;A
2002;2548;Y15-29;F;NACI;2.0;A
2002;2548;Y20-24;_T;NACI;8.0;A
2002;2548;Y20-24;M;NACI;5.0;A
2002;2548;Y20-24;F;NACI;3.0;A
2002;2548;Y25-29;_T;NACI;29.0;A
2002;2548;Y25-29;M;NACI;12.0;A
2002;2548;Y25-29;F;NACI;17.0;A
2002;2548;Y30-34;_T;NACI;22.0;A
2002;2548;Y30-34;M;NACI;9.0;A
2002;2548;Y30-34;F;NACI;13.0;A
2002;2548;Y35-39;_T;NACI;8.0;A
2002;2548;Y35-39;M;NACI;5.0;A
2002;2548;Y35-39;F;NACI;3.0;A
2002;2548;Y30-44;_T;NACI;4.0;A
2002;2548;Y30-44;M;NACI;2.0;A
2002;2548;Y30-44;F;NACI;2.0;A
2002;2532;TOTAL;_T;NACI;15.0;A
2002;2532;TOTAL;M;NACI;6.0;A
2002;2532;TOTAL;F;NACI;9.0;A
2002;2532;Y20-24;_T;NACI;1.0;A
2002;2532;Y20-24;F;NACI;1.0;A
2002;2532;Y25-29;_T;NACI;7.0;A
2002;2532;Y25-29;M;NACI;3.0;A
2002;2532;Y25-29;F;NACI;4.0;A
2002;2532;Y30-34;_T;NACI;5.0;A
2002;2532;Y30-34;M;NACI;3.0;A
2002;2532;Y30-34;F;NACI;2.0;A
2002;2532;Y35-39;_T;NACI;1.0;A
2002;2532;Y35-39;F;NACI;1.0;A
2002;2532;Y30-44;_T;NACI;1.0;A
2002;2532;Y30-44;F;NACI;1.0;A
2002;2533;TOTAL;_T;NACI;5.0;A
2002;2533;TOTAL;M;NACI;4.0;A
2002;2533;TOTAL;F;NACI;1.0;A
2002;2533;Y15-29;_T;NACI;1.0;A
2002;2533;Y15-29;M;NACI;1.0;A
2002;2533;Y25-29;_T;NACI;1.0;A
2002;2533;Y25-29;F;NACI;1.0;A
2002;2533;Y30-34;_T;NACI;1.0;A
2002;2533;Y30-34;M;NACI;1.0;A
2002;2533;Y35-39;_T;NACI;2.0;A
2002;2533;Y35-39;M;NACI;2.0;A
2002;2534;TOTAL;_T;NACI;19.0;A
2002;2534;TOTAL;M;NACI;12.0;A
2002;2534;TOTAL;F;NACI;7.0;A
2002;2534;Y15-29;_T;NACI;3.0;A
2002;2534;Y15-29;M;NACI;3.0;A
2002;2534;Y20-24;_T;NACI;4.0;A
2002;2534;Y20-24;M;NACI;2.0;A
2002;2534;Y20-24;F;NACI;2.0;A
2002;2534;Y25-29;_T;NACI;6.0;A
2002;2534;Y25-29;M;NACI;4.0;A
2002;2534;Y25-29;F;NACI;2.0;A
2002;2534;Y30-34;_T;NACI;4.0;A
2002;2534;Y30-34;M;NACI;2.0;A
2002;2534;Y30-34;F;NACI;2.0;A
2002;2534;Y35-39;_T;NACI;1.0;A
2002;2534;Y35-39;M;NACI;1.0;A
2002;2534;Y30-44;_T;NACI;1.0;A
2002;2534;Y30-44;F;NACI;1.0;A
2002;2535;TOTAL;_T;NACI;16.0;A
2002;2535;TOTAL;M;NACI;7.0;A
2002;2535;TOTAL;F;NACI;9.0;A
2002;2535;Y15-29;_T;NACI;7.0;A
2002;2535;Y15-29;M;NACI;2.0;A
2002;2535;Y15-29;F;NACI;5.0;A
2002;2535;Y20-24;_T;NACI;3.0;A
2002;2535;Y20-24;M;NACI;1.0;A
2002;2535;Y20-24;F;NACI;2.0;A
2002;2535;Y25-29;_T;NACI;3.0;A
2002;2535;Y25-29;M;NACI;3.0;A
2002;2535;Y30-34;_T;NACI;2.0;A
2002;2535;Y30-34;M;NACI;1.0;A
2002;2535;Y30-34;F;NACI;1.0;A
2002;2535;Y35-39;_T;NACI;1.0;A
2002;2535;Y35-39;F;NACI;1.0;A
2002;2537;TOTAL;_T;NACI;14.0;A
2002;2537;TOTAL;M;NACI;8.0;A
2002;2537;TOTAL;F;NACI;6.0;A
2002;2537;Y20-24;_T;NACI;1.0;A
2002;2537;Y20-24;M;NACI;1.0;A
2002;2537;Y25-29;_T;NACI;6.0;A
2002;2537;Y25-29;M;NACI;3.0;A
2002;2537;Y25-29;F;NACI;3.0;A
2002;2537;Y30-34;_T;NACI;4.0;A
2002;2537;Y30-34;M;NACI;2.0;A
2002;2537;Y30-34;F;NACI;2.0;A
2002;2537;Y35-39;_T;NACI;3.0;A
2002;2537;Y35-39;M;NACI;2.0;A
2002;2537;Y35-39;F;NACI;1.0;A
2002;2538;TOTAL;_T;NACI;8.0;A
2002;2538;TOTAL;M;NACI;6.0;A
2002;2538;TOTAL;F;NACI;2.0;A
2002;2538;Y20-24;_T;NACI;2.0;A
2002;2538;Y20-24;M;NACI;2.0;A
2002;2538;Y25-29;_T;NACI;2.0;A
2002;2538;Y25-29;F;NACI;2.0;A
2002;2538;Y30-34;_T;NACI;2.0;A
2002;2538;Y30-34;M;NACI;2.0;A
2002;2538;Y35-39;_T;NACI;2.0;A
2002;2538;Y35-39;M;NACI;2.0;A
2002;2707;TOTAL;_T;NACI;9.0;A
2002;2707;TOTAL;M;NACI;6.0;A
2002;2707;TOTAL;F;NACI;3.0;A
2002;2707;Y15-29;_T;NACI;1.0;A
2002;2707;Y15-29;M;NACI;1.0;A
2002;2707;Y25-29;_T;NACI;3.0;A
2002;2707;Y25-29;F;NACI;3.0;A
2002;2707;Y30-34;_T;NACI;3.0;A
2002;2707;Y30-34;M;NACI;3.0;A
2002;2707;Y35-39;_T;NACI;2.0;A
2002;2707;Y35-39;M;NACI;2.0;A
2002;2541;TOTAL;_T;NACI;34.0;A
2002;2541;TOTAL;M;NACI;18.0;A
2002;2541;TOTAL;F;NACI;16.0;A
2002;2541;Y15-29;_T;NACI;1.0;A
2002;2541;Y15-29;F;NACI;1.0;A
2002;2541;Y20-24;_T;NACI;4.0;A
2002;2541;Y20-24;M;NACI;3.0;A
2002;2541;Y20-24;F;NACI;1.0;A
2002;2541;Y25-29;_T;NACI;11.0;A
2002;2541;Y25-29;M;NACI;8.0;A
2002;2541;Y25-29;F;NACI;3.0;A
2002;2541;Y30-34;_T;NACI;7.0;A
2002;2541;Y30-34;M;NACI;3.0;A
2002;2541;Y30-34;F;NACI;4.0;A
2002;2541;Y35-39;_T;NACI;9.0;A
2002;2541;Y35-39;M;NACI;3.0;A
2002;2541;Y35-39;F;NACI;6.0;A
2002;2541;Y30-44;_T;NACI;2.0;A
2002;2541;Y30-44;M;NACI;1.0;A
2002;2541;Y30-44;F;NACI;1.0;A
2002;2542;TOTAL;_T;NACI;102.0;A
2002;2542;TOTAL;M;NACI;53.0;A
2002;2542;TOTAL;F;NACI;49.0;A
2002;2542;Y20-24;_T;NACI;4.0;A
2002;2542;Y20-24;M;NACI;2.0;A
2002;2542;Y20-24;F;NACI;2.0;A
2002;2542;Y25-29;_T;NACI;30.0;A
2002;2542;Y25-29;M;NACI;15.0;A
2002;2542;Y25-29;F;NACI;15.0;A
2002;2542;Y30-34;_T;NACI;50.0;A
2002;2542;Y30-34;M;NACI;27.0;A
2002;2542;Y30-34;F;NACI;23.0;A
2002;2542;Y35-39;_T;NACI;17.0;A
2002;2542;Y35-39;M;NACI;8.0;A
2002;2542;Y35-39;F;NACI;9.0;A
2002;2542;Y30-44;_T;NACI;1.0;A
2002;2542;Y30-44;M;NACI;1.0;A
2002;2549;TOTAL;_T;NACI;26.0;A
2002;2549;TOTAL;M;NACI;15.0;A
2002;2549;TOTAL;F;NACI;11.0;A
2002;2549;Y15-29;_T;NACI;1.0;A
2002;2549;Y15-29;F;NACI;1.0;A
2002;2549;Y20-24;_T;NACI;6.0;A
2002;2549;Y20-24;M;NACI;2.0;A
2002;2549;Y20-24;F;NACI;4.0;A
2002;2549;Y25-29;_T;NACI;12.0;A
2002;2549;Y25-29;M;NACI;8.0;A
2002;2549;Y25-29;F;NACI;4.0;A
2002;2549;Y30-34;_T;NACI;4.0;A
2002;2549;Y30-34;M;NACI;3.0;A
2002;2549;Y30-34;F;NACI;1.0;A
2002;2549;Y35-39;_T;NACI;2.0;A
2002;2549;Y35-39;M;NACI;2.0;A
2002;2549;Y30-44;_T;NACI;1.0;A
2002;2549;Y30-44;F;NACI;1.0;A
2002;2550;TOTAL;_T;NACI;4.0;A
2002;2550;TOTAL;M;NACI;2.0;A
2002;2550;TOTAL;F;NACI;2.0;A
2002;2550;Y25-29;_T;NACI;1.0;A
2002;2550;Y25-29;F;NACI;1.0;A
2002;2550;Y30-34;_T;NACI;1.0;A
2002;2550;Y30-34;M;NACI;1.0;A
2002;2550;Y45-64;_T;NACI;2.0;A
2002;2550;Y45-64;M;NACI;1.0;A
2002;2550;Y45-64;F;NACI;1.0;A
2002;2553;TOTAL;_T;NACI;28.0;A
2002;2553;TOTAL;M;NACI;16.0;A
2002;2553;TOTAL;F;NACI;12.0;A
2002;2553;Y15-29;_T;NACI;2.0;A
2002;2553;Y15-29;F;NACI;2.0;A
2002;2553;Y20-24;_T;NACI;4.0;A
2002;2553;Y20-24;M;NACI;3.0;A
2002;2553;Y20-24;F;NACI;1.0;A
2002;2553;Y25-29;_T;NACI;8.0;A
2002;2553;Y25-29;M;NACI;4.0;A
2002;2553;Y25-29;F;NACI;4.0;A
2002;2553;Y30-34;_T;NACI;10.0;A
2002;2553;Y30-34;M;NACI;6.0;A
2002;2553;Y30-34;F;NACI;4.0;A
2002;2553;Y35-39;_T;NACI;4.0;A
2002;2553;Y35-39;M;NACI;3.0;A
2002;2553;Y35-39;F;NACI;1.0;A
2002;2554;TOTAL;_T;NACI;11.0;A
2002;2554;TOTAL;M;NACI;5.0;A
2002;2554;TOTAL;F;NACI;6.0;A
2002;2554;Y20-24;_T;NACI;3.0;A
2002;2554;Y20-24;M;NACI;2.0;A
2002;2554;Y20-24;F;NACI;1.0;A
2002;2554;Y25-29;_T;NACI;2.0;A
2002;2554;Y25-29;M;NACI;1.0;A
2002;2554;Y25-29;F;NACI;1.0;A
2002;2554;Y30-34;_T;NACI;6.0;A
2002;2554;Y30-34;M;NACI;2.0;A
2002;2554;Y30-34;F;NACI;4.0;A
2002;2555;TOTAL;_T;NACI;7.0;A
2002;2555;TOTAL;M;NACI;1.0;A
2002;2555;TOTAL;F;NACI;6.0;A
2002;2555;Y25-29;_T;NACI;3.0;A
2002;2555;Y25-29;M;NACI;1.0;A
2002;2555;Y25-29;F;NACI;2.0;A
2002;2555;Y30-34;_T;NACI;2.0;A
2002;2555;Y30-34;F;NACI;2.0;A
2002;2555;Y35-39;_T;NACI;2.0;A
2002;2555;Y35-39;F;NACI;2.0;A
2002;2556;TOTAL;_T;NACI;1.0;A
2002;2556;TOTAL;M;NACI;1.0;A
2002;2556;Y25-29;_T;NACI;1.0;A
2002;2556;Y25-29;M;NACI;1.0;A
2002;2557;TOTAL;_T;NACI;5.0;A
2002;2557;TOTAL;M;NACI;3.0;A
2002;2557;TOTAL;F;NACI;2.0;A
2002;2557;Y25-29;_T;NACI;1.0;A
2002;2557;Y25-29;F;NACI;1.0;A
2002;2557;Y30-34;_T;NACI;1.0;A
2002;2557;Y30-34;M;NACI;1.0;A
2002;2557;Y35-39;_T;NACI;3.0;A
2002;2557;Y35-39;M;NACI;2.0;A
2002;2557;Y35-39;F;NACI;1.0;A
2002;2558;TOTAL;_T;NACI;50.0;A
2002;2558;TOTAL;M;NACI;28.0;A
2002;2558;TOTAL;F;NACI;22.0;A
2002;2558;Y15-29;_T;NACI;2.0;A
2002;2558;Y15-29;M;NACI;2.0;A
2002;2558;Y20-24;_T;NACI;5.0;A
2002;2558;Y20-24;M;NACI;4.0;A
2002;2558;Y20-24;F;NACI;1.0;A
2002;2558;Y25-29;_T;NACI;17.0;A
2002;2558;Y25-29;M;NACI;8.0;A
2002;2558;Y25-29;F;NACI;9.0;A
2002;2558;Y30-34;_T;NACI;19.0;A
2002;2558;Y30-34;M;NACI;11.0;A
2002;2558;Y30-34;F;NACI;8.0;A
2002;2558;Y35-39;_T;NACI;5.0;A
2002;2558;Y35-39;M;NACI;2.0;A
2002;2558;Y35-39;F;NACI;3.0;A
2002;2558;Y30-44;_T;NACI;2.0;A
2002;2558;Y30-44;M;NACI;1.0;A
2002;2558;Y30-44;F;NACI;1.0;A
2002;2559;TOTAL;_T;NACI;2.0;A
2002;2559;TOTAL;M;NACI;1.0;A
2002;2559;TOTAL;F;NACI;1.0;A
2002;2559;Y30-34;_T;NACI;1.0;A
2002;2559;Y30-34;F;NACI;1.0;A
2002;2559;Y35-39;_T;NACI;1.0;A
2002;2559;Y35-39;M;NACI;1.0;A
2002;2561;TOTAL;_T;NACI;1.0;A
2002;2561;TOTAL;F;NACI;1.0;A
2002;2561;Y25-29;_T;NACI;1.0;A
2002;2561;Y25-29;F;NACI;1.0;A
2002;2563;TOTAL;_T;NACI;9.0;A
2002;2563;TOTAL;M;NACI;8.0;A
2002;2563;TOTAL;F;NACI;1.0;A
2002;2563;Y15-29;_T;NACI;4.0;A
2002;2563;Y15-29;M;NACI;3.0;A
2002;2563;Y15-29;F;NACI;1.0;A
2002;2563;Y25-29;_T;NACI;1.0;A
2002;2563;Y25-29;M;NACI;1.0;A
2002;2563;Y30-34;_T;NACI;1.0;A
2002;2563;Y30-34;M;NACI;1.0;A
2002;2563;Y35-39;_T;NACI;3.0;A
2002;2563;Y35-39;M;NACI;3.0;A
2002;2565;TOTAL;_T;NACI;3.0;A
2002;2565;TOTAL;F;NACI;3.0;A
2002;2565;Y25-29;_T;NACI;1.0;A
2002;2565;Y25-29;F;NACI;1.0;A
2002;2565;Y30-34;_T;NACI;2.0;A
2002;2565;Y30-34;F;NACI;2.0;A
2002;2566;TOTAL;_T;NACI;54.0;A
2002;2566;TOTAL;M;NACI;31.0;A
2002;2566;TOTAL;F;NACI;23.0;A
2002;2566;Y15-29;_T;NACI;2.0;A
2002;2566;Y15-29;M;NACI;2.0;A
2002;2566;Y20-24;_T;NACI;13.0;A
2002;2566;Y20-24;M;NACI;11.0;A
2002;2566;Y20-24;F;NACI;2.0;A
2002;2566;Y25-29;_T;NACI;19.0;A
2002;2566;Y25-29;M;NACI;10.0;A
2002;2566;Y25-29;F;NACI;9.0;A
2002;2566;Y30-34;_T;NACI;13.0;A
2002;2566;Y30-34;M;NACI;3.0;A
2002;2566;Y30-34;F;NACI;10.0;A
2002;2566;Y35-39;_T;NACI;6.0;A
2002;2566;Y35-39;M;NACI;5.0;A
2002;2566;Y35-39;F;NACI;1.0;A
2002;2566;Y30-44;_T;NACI;1.0;A
2002;2566;Y30-44;F;NACI;1.0;A
2002;2700;TOTAL;_T;NACI;163.0;A
2002;2700;TOTAL;M;NACI;82.0;A
2002;2700;TOTAL;F;NACI;81.0;A
2002;2700;Y15-29;_T;NACI;1.0;A
2002;2700;Y15-29;M;NACI;1.0;A
2002;2700;Y20-24;_T;NACI;16.0;A
2002;2700;Y20-24;M;NACI;11.0;A
2002;2700;Y20-24;F;NACI;5.0;A
2002;2700;Y25-29;_T;NACI;50.0;A
2002;2700;Y25-29;M;NACI;23.0;A
2002;2700;Y25-29;F;NACI;27.0;A
2002;2700;Y30-34;_T;NACI;68.0;A
2002;2700;Y30-34;M;NACI;32.0;A
2002;2700;Y30-34;F;NACI;36.0;A
2002;2700;Y35-39;_T;NACI;27.0;A
2002;2700;Y35-39;M;NACI;15.0;A
2002;2700;Y35-39;F;NACI;12.0;A
2002;2700;Y30-44;_T;NACI;1.0;A
2002;2700;Y30-44;F;NACI;1.0;A
2002;2569;TOTAL;_T;NACI;7.0;A
2002;2569;TOTAL;M;NACI;3.0;A
2002;2569;TOTAL;F;NACI;4.0;A
2002;2569;Y20-24;_T;NACI;1.0;A
2002;2569;Y20-24;F;NACI;1.0;A
2002;2569;Y25-29;_T;NACI;2.0;A
2002;2569;Y25-29;M;NACI;1.0;A
2002;2569;Y25-29;F;NACI;1.0;A
2002;2569;Y30-34;_T;NACI;1.0;A
2002;2569;Y30-34;M;NACI;1.0;A
2002;2569;Y35-39;_T;NACI;3.0;A
2002;2569;Y35-39;M;NACI;1.0;A
2002;2569;Y35-39;F;NACI;2.0;A
2002;2570;TOTAL;_T;NACI;2.0;A
2002;2570;TOTAL;F;NACI;2.0;A
2002;2570;Y35-39;_T;NACI;1.0;A
2002;2570;Y35-39;F;NACI;1.0;A
2002;2570;Y30-44;_T;NACI;1.0;A
2002;2570;Y30-44;F;NACI;1.0;A
2002;2571;TOTAL;_T;NACI;28.0;A
2002;2571;TOTAL;M;NACI;18.0;A
2002;2571;TOTAL;F;NACI;10.0;A
2002;2571;Y15-29;_T;NACI;1.0;A
2002;2571;Y15-29;M;NACI;1.0;A
2002;2571;Y20-24;_T;NACI;1.0;A
2002;2571;Y20-24;F;NACI;1.0;A
2002;2571;Y25-29;_T;NACI;9.0;A
2002;2571;Y25-29;M;NACI;6.0;A
2002;2571;Y25-29;F;NACI;3.0;A
2002;2571;Y30-34;_T;NACI;13.0;A
2002;2571;Y30-34;M;NACI;7.0;A
2002;2571;Y30-34;F;NACI;6.0;A
2002;2571;Y35-39;_T;NACI;3.0;A
2002;2571;Y35-39;M;NACI;3.0;A
2002;2571;Y30-44;_T;NACI;1.0;A
2002;2571;Y30-44;M;NACI;1.0;A
2002;2572;TOTAL;_T;NACI;3.0;A
2002;2572;TOTAL;M;NACI;2.0;A
2002;2572;TOTAL;F;NACI;1.0;A
2002;2572;Y35-39;_T;NACI;3.0;A
2002;2572;Y35-39;M;NACI;2.0;A
2002;2572;Y35-39;F;NACI;1.0;A
2002;2574;TOTAL;_T;NACI;2400.0;A
2002;2574;TOTAL;M;NACI;1236.0;A
2002;2574;TOTAL;F;NACI;1164.0;A
2002;2574;Y_LT15;_T;NACI;1.0;A
2002;2574;Y_LT15;M;NACI;1.0;A
2002;2574;Y15-29;_T;NACI;102.0;A
2002;2574;Y15-29;M;NACI;46.0;A
2002;2574;Y15-29;F;NACI;56.0;A
2002;2574;Y20-24;_T;NACI;278.0;A
2002;2574;Y20-24;M;NACI;148.0;A
2002;2574;Y20-24;F;NACI;130.0;A
2002;2574;Y25-29;_T;NACI;540.0;A
2002;2574;Y25-29;M;NACI;279.0;A
2002;2574;Y25-29;F;NACI;261.0;A
2002;2574;Y30-34;_T;NACI;880.0;A
2002;2574;Y30-34;M;NACI;455.0;A
2002;2574;Y30-34;F;NACI;425.0;A
2002;2574;Y35-39;_T;NACI;503.0;A
2002;2574;Y35-39;M;NACI;262.0;A
2002;2574;Y35-39;F;NACI;241.0;A
2002;2574;Y30-44;_T;NACI;95.0;A
2002;2574;Y30-44;M;NACI;45.0;A
2002;2574;Y30-44;F;NACI;50.0;A
2002;2574;Y45-64;_T;NACI;1.0;A
2002;2574;Y45-64;F;NACI;1.0;A
2002;2575;TOTAL;_T;NACI;26.0;A
2002;2575;TOTAL;M;NACI;17.0;A
2002;2575;TOTAL;F;NACI;9.0;A
2002;2575;Y15-29;_T;NACI;7.0;A
2002;2575;Y15-29;M;NACI;6.0;A
2002;2575;Y15-29;F;NACI;1.0;A
2002;2575;Y20-24;_T;NACI;7.0;A
2002;2575;Y20-24;M;NACI;4.0;A
2002;2575;Y20-24;F;NACI;3.0;A
2002;2575;Y25-29;_T;NACI;3.0;A
2002;2575;Y25-29;M;NACI;2.0;A
2002;2575;Y25-29;F;NACI;1.0;A
2002;2575;Y30-34;_T;NACI;4.0;A
2002;2575;Y30-34;M;NACI;2.0;A
2002;2575;Y30-34;F;NACI;2.0;A
2002;2575;Y35-39;_T;NACI;5.0;A
2002;2575;Y35-39;M;NACI;3.0;A
2002;2575;Y35-39;F;NACI;2.0;A
2002;2576;TOTAL;_T;NACI;160.0;A
2002;2576;TOTAL;M;NACI;83.0;A
2002;2576;TOTAL;F;NACI;77.0;A
2002;2576;Y15-29;_T;NACI;11.0;A
2002;2576;Y15-29;M;NACI;8.0;A
2002;2576;Y15-29;F;NACI;3.0;A
2002;2576;Y20-24;_T;NACI;17.0;A
2002;2576;Y20-24;M;NACI;8.0;A
2002;2576;Y20-24;F;NACI;9.0;A
2002;2576;Y25-29;_T;NACI;51.0;A
2002;2576;Y25-29;M;NACI;24.0;A
2002;2576;Y25-29;F;NACI;27.0;A
2002;2576;Y30-34;_T;NACI;58.0;A
2002;2576;Y30-34;M;NACI;30.0;A
2002;2576;Y30-34;F;NACI;28.0;A
2002;2576;Y35-39;_T;NACI;19.0;A
2002;2576;Y35-39;M;NACI;12.0;A
2002;2576;Y35-39;F;NACI;7.0;A
2002;2576;Y30-44;_T;NACI;4.0;A
2002;2576;Y30-44;M;NACI;1.0;A
2002;2576;Y30-44;F;NACI;3.0;A
2002;2701;TOTAL;_T;NACI;2.0;A
2002;2701;TOTAL;M;NACI;1.0;A
2002;2701;TOTAL;F;NACI;1.0;A
2002;2701;Y15-29;_T;NACI;1.0;A
2002;2701;Y15-29;M;NACI;1.0;A
2002;2701;Y35-39;_T;NACI;1.0;A
2002;2701;Y35-39;F;NACI;1.0;A
2002;2581;TOTAL;_T;NACI;27.0;A
2002;2581;TOTAL;M;NACI;14.0;A
2002;2581;TOTAL;F;NACI;13.0;A
2002;2581;Y20-24;_T;NACI;1.0;A
2002;2581;Y20-24;M;NACI;1.0;A
2002;2581;Y25-29;_T;NACI;9.0;A
2002;2581;Y25-29;M;NACI;3.0;A
2002;2581;Y25-29;F;NACI;6.0;A
2002;2581;Y30-34;_T;NACI;12.0;A
2002;2581;Y30-34;M;NACI;9.0;A
2002;2581;Y30-34;F;NACI;3.0;A
2002;2581;Y35-39;_T;NACI;4.0;A
2002;2581;Y35-39;M;NACI;1.0;A
2002;2581;Y35-39;F;NACI;3.0;A
2002;2581;Y45-64;_T;NACI;1.0;A
2002;2581;Y45-64;F;NACI;1.0;A
2002;2582;TOTAL;_T;NACI;20.0;A
2002;2582;TOTAL;M;NACI;10.0;A
2002;2582;TOTAL;F;NACI;10.0;A
2002;2582;Y20-24;_T;NACI;2.0;A
2002;2582;Y20-24;M;NACI;1.0;A
2002;2582;Y20-24;F;NACI;1.0;A
2002;2582;Y25-29;_T;NACI;10.0;A
2002;2582;Y25-29;M;NACI;4.0;A
2002;2582;Y25-29;F;NACI;6.0;A
2002;2582;Y30-34;_T;NACI;4.0;A
2002;2582;Y30-34;M;NACI;3.0;A
2002;2582;Y30-34;F;NACI;1.0;A
2002;2582;Y35-39;_T;NACI;3.0;A
2002;2582;Y35-39;M;NACI;2.0;A
2002;2582;Y35-39;F;NACI;1.0;A
2002;2582;Y30-44;_T;NACI;1.0;A
2002;2582;Y30-44;F;NACI;1.0;A
2002;2583;TOTAL;_T;NACI;1.0;A
2002;2583;TOTAL;M;NACI;1.0;A
2002;2583;Y25-29;_T;NACI;1.0;A
2002;2583;Y25-29;M;NACI;1.0;A
2002;2584;TOTAL;_T;NACI;20.0;A
2002;2584;TOTAL;M;NACI;7.0;A
2002;2584;TOTAL;F;NACI;13.0;A
2002;2584;Y15-29;_T;NACI;1.0;A
2002;2584;Y15-29;F;NACI;1.0;A
