TEMPORAL;TERRITORIO;EDAD;SEXO;INDICATOR;OBS_VALUE;FREQ
2018;3045;Y30-34;F;NACI;30.0;A
2018;3045;Y35-39;_T;NACI;31.0;A
2018;3045;Y35-39;M;NACI;18.0;A
2018;3045;Y35-39;F;NACI;13.0;A
2018;3045;Y30-44;_T;NACI;6.0;A
2018;3045;Y30-44;M;NACI;4.0;A
2018;3045;Y30-44;F;NACI;2.0;A
2018;3045;Y45-64;_T;NACI;2.0;A
2018;3045;Y45-64;M;NACI;2.0;A
2018;3046;TOTAL;_T;NACI;236.0;A
2018;3046;TOTAL;M;NACI;123.0;A
2018;3046;TOTAL;F;NACI;113.0;A
2018;3046;Y15-29;_T;NACI;4.0;A
2018;3046;Y15-29;M;NACI;2.0;A
2018;3046;Y15-29;F;NACI;2.0;A
2018;3046;Y20-24;_T;NACI;28.0;A
2018;3046;Y20-24;M;NACI;14.0;A
2018;3046;Y20-24;F;NACI;14.0;A
2018;3046;Y25-29;_T;NACI;46.0;A
2018;3046;Y25-29;M;NACI;20.0;A
2018;3046;Y25-29;F;NACI;26.0;A
2018;3046;Y30-34;_T;NACI;75.0;A
2018;3046;Y30-34;M;NACI;43.0;A
2018;3046;Y30-34;F;NACI;32.0;A
2018;3046;Y35-39;_T;NACI;55.0;A
2018;3046;Y35-39;M;NACI;27.0;A
2018;3046;Y35-39;F;NACI;28.0;A
2018;3046;Y30-44;_T;NACI;27.0;A
2018;3046;Y30-44;M;NACI;17.0;A
2018;3046;Y30-44;F;NACI;10.0;A
2018;3046;Y45-64;_T;NACI;1.0;A
2018;3046;Y45-64;F;NACI;1.0;A
2018;3047;TOTAL;_T;NACI;37.0;A
2018;3047;TOTAL;M;NACI;23.0;A
2018;3047;TOTAL;F;NACI;14.0;A
2018;3047;Y_LT15;_T;NACI;1.0;A
2018;3047;Y_LT15;M;NACI;1.0;A
2018;3047;Y15-29;_T;NACI;4.0;A
2018;3047;Y15-29;M;NACI;2.0;A
2018;3047;Y15-29;F;NACI;2.0;A
2018;3047;Y20-24;_T;NACI;1.0;A
2018;3047;Y20-24;M;NACI;1.0;A
2018;3047;Y25-29;_T;NACI;9.0;A
2018;3047;Y25-29;M;NACI;7.0;A
2018;3047;Y25-29;F;NACI;2.0;A
2018;3047;Y30-34;_T;NACI;17.0;A
2018;3047;Y30-34;M;NACI;7.0;A
2018;3047;Y30-34;F;NACI;10.0;A
2018;3047;Y35-39;_T;NACI;3.0;A
2018;3047;Y35-39;M;NACI;3.0;A
2018;3047;Y30-44;_T;NACI;2.0;A
2018;3047;Y30-44;M;NACI;2.0;A
2018;3048;TOTAL;_T;NACI;118.0;A
2018;3048;TOTAL;M;NACI;64.0;A
2018;3048;TOTAL;F;NACI;54.0;A
2018;3048;Y_LT15;_T;NACI;1.0;A
2018;3048;Y_LT15;F;NACI;1.0;A
2018;3048;Y15-29;_T;NACI;5.0;A
2018;3048;Y15-29;M;NACI;2.0;A
2018;3048;Y15-29;F;NACI;3.0;A
2018;3048;Y20-24;_T;NACI;13.0;A
2018;3048;Y20-24;M;NACI;6.0;A
2018;3048;Y20-24;F;NACI;7.0;A
2018;3048;Y25-29;_T;NACI;23.0;A
2018;3048;Y25-29;M;NACI;14.0;A
2018;3048;Y25-29;F;NACI;9.0;A
2018;3048;Y30-34;_T;NACI;36.0;A
2018;3048;Y30-34;M;NACI;18.0;A
2018;3048;Y30-34;F;NACI;18.0;A
2018;3048;Y35-39;_T;NACI;26.0;A
2018;3048;Y35-39;M;NACI;14.0;A
2018;3048;Y35-39;F;NACI;12.0;A
2018;3048;Y30-44;_T;NACI;13.0;A
2018;3048;Y30-44;M;NACI;9.0;A
2018;3048;Y30-44;F;NACI;4.0;A
2018;3048;Y45-64;_T;NACI;1.0;A
2018;3048;Y45-64;M;NACI;1.0;A
2018;3133;TOTAL;_T;NACI;38.0;A
2018;3133;TOTAL;M;NACI;19.0;A
2018;3133;TOTAL;F;NACI;19.0;A
2018;3133;Y20-24;_T;NACI;3.0;A
2018;3133;Y20-24;M;NACI;3.0;A
2018;3133;Y25-29;_T;NACI;6.0;A
2018;3133;Y25-29;M;NACI;3.0;A
2018;3133;Y25-29;F;NACI;3.0;A
2018;3133;Y30-34;_T;NACI;19.0;A
2018;3133;Y30-34;M;NACI;7.0;A
2018;3133;Y30-34;F;NACI;12.0;A
2018;3133;Y35-39;_T;NACI;9.0;A
2018;3133;Y35-39;M;NACI;5.0;A
2018;3133;Y35-39;F;NACI;4.0;A
2018;3133;Y30-44;_T;NACI;1.0;A
2018;3133;Y30-44;M;NACI;1.0;A
2018;3049;TOTAL;_T;NACI;179.0;A
2018;3049;TOTAL;M;NACI;96.0;A
2018;3049;TOTAL;F;NACI;83.0;A
2018;3049;Y15-29;_T;NACI;5.0;A
2018;3049;Y15-29;M;NACI;3.0;A
2018;3049;Y15-29;F;NACI;2.0;A
2018;3049;Y20-24;_T;NACI;9.0;A
2018;3049;Y20-24;M;NACI;6.0;A
2018;3049;Y20-24;F;NACI;3.0;A
2018;3049;Y25-29;_T;NACI;32.0;A
2018;3049;Y25-29;M;NACI;19.0;A
2018;3049;Y25-29;F;NACI;13.0;A
2018;3049;Y30-34;_T;NACI;79.0;A
2018;3049;Y30-34;M;NACI;41.0;A
2018;3049;Y30-34;F;NACI;38.0;A
2018;3049;Y35-39;_T;NACI;47.0;A
2018;3049;Y35-39;M;NACI;22.0;A
2018;3049;Y35-39;F;NACI;25.0;A
2018;3049;Y30-44;_T;NACI;7.0;A
2018;3049;Y30-44;M;NACI;5.0;A
2018;3049;Y30-44;F;NACI;2.0;A
2018;3050;TOTAL;_T;NACI;19.0;A
2018;3050;TOTAL;M;NACI;13.0;A
2018;3050;TOTAL;F;NACI;6.0;A
2018;3050;Y15-29;_T;NACI;1.0;A
2018;3050;Y15-29;F;NACI;1.0;A
2018;3050;Y25-29;_T;NACI;5.0;A
2018;3050;Y25-29;M;NACI;5.0;A
2018;3050;Y30-34;_T;NACI;6.0;A
2018;3050;Y30-34;M;NACI;4.0;A
2018;3050;Y30-34;F;NACI;2.0;A
2018;3050;Y35-39;_T;NACI;4.0;A
2018;3050;Y35-39;M;NACI;2.0;A
2018;3050;Y35-39;F;NACI;2.0;A
2018;3050;Y30-44;_T;NACI;2.0;A
2018;3050;Y30-44;M;NACI;1.0;A
2018;3050;Y30-44;F;NACI;1.0;A
2018;3050;Y45-64;_T;NACI;1.0;A
2018;3050;Y45-64;M;NACI;1.0;A
2018;3051;TOTAL;_T;NACI;49.0;A
2018;3051;TOTAL;M;NACI;24.0;A
2018;3051;TOTAL;F;NACI;25.0;A
2018;3051;Y15-29;_T;NACI;1.0;A
2018;3051;Y15-29;M;NACI;1.0;A
2018;3051;Y20-24;_T;NACI;1.0;A
2018;3051;Y20-24;M;NACI;1.0;A
2018;3051;Y25-29;_T;NACI;9.0;A
2018;3051;Y25-29;M;NACI;5.0;A
2018;3051;Y25-29;F;NACI;4.0;A
2018;3051;Y30-34;_T;NACI;21.0;A
2018;3051;Y30-34;M;NACI;9.0;A
2018;3051;Y30-34;F;NACI;12.0;A
2018;3051;Y35-39;_T;NACI;13.0;A
2018;3051;Y35-39;M;NACI;6.0;A
2018;3051;Y35-39;F;NACI;7.0;A
2018;3051;Y30-44;_T;NACI;4.0;A
2018;3051;Y30-44;M;NACI;2.0;A
2018;3051;Y30-44;F;NACI;2.0;A
2018;3052;TOTAL;_T;NACI;45.0;A
2018;3052;TOTAL;M;NACI;19.0;A
2018;3052;TOTAL;F;NACI;26.0;A
2018;3052;Y20-24;_T;NACI;5.0;A
2018;3052;Y20-24;M;NACI;3.0;A
2018;3052;Y20-24;F;NACI;2.0;A
2018;3052;Y25-29;_T;NACI;13.0;A
2018;3052;Y25-29;M;NACI;5.0;A
2018;3052;Y25-29;F;NACI;8.0;A
2018;3052;Y30-34;_T;NACI;11.0;A
2018;3052;Y30-34;M;NACI;3.0;A
2018;3052;Y30-34;F;NACI;8.0;A
2018;3052;Y35-39;_T;NACI;11.0;A
2018;3052;Y35-39;M;NACI;5.0;A
2018;3052;Y35-39;F;NACI;6.0;A
2018;3052;Y30-44;_T;NACI;5.0;A
2018;3052;Y30-44;M;NACI;3.0;A
2018;3052;Y30-44;F;NACI;2.0;A
2018;3053;TOTAL;_T;NACI;11.0;A
2018;3053;TOTAL;M;NACI;5.0;A
2018;3053;TOTAL;F;NACI;6.0;A
2018;3053;Y25-29;_T;NACI;4.0;A
2018;3053;Y25-29;M;NACI;2.0;A
2018;3053;Y25-29;F;NACI;2.0;A
2018;3053;Y30-34;_T;NACI;3.0;A
2018;3053;Y30-34;M;NACI;2.0;A
2018;3053;Y30-34;F;NACI;1.0;A
2018;3053;Y35-39;_T;NACI;2.0;A
2018;3053;Y35-39;F;NACI;2.0;A
2018;3053;Y30-44;_T;NACI;2.0;A
2018;3053;Y30-44;M;NACI;1.0;A
2018;3053;Y30-44;F;NACI;1.0;A
2018;3054;TOTAL;_T;NACI;119.0;A
2018;3054;TOTAL;M;NACI;54.0;A
2018;3054;TOTAL;F;NACI;65.0;A
2018;3054;Y20-24;_T;NACI;6.0;A
2018;3054;Y20-24;M;NACI;3.0;A
2018;3054;Y20-24;F;NACI;3.0;A
2018;3054;Y25-29;_T;NACI;22.0;A
2018;3054;Y25-29;M;NACI;6.0;A
2018;3054;Y25-29;F;NACI;16.0;A
2018;3054;Y30-34;_T;NACI;39.0;A
2018;3054;Y30-34;M;NACI;23.0;A
2018;3054;Y30-34;F;NACI;16.0;A
2018;3054;Y35-39;_T;NACI;39.0;A
2018;3054;Y35-39;M;NACI;18.0;A
2018;3054;Y35-39;F;NACI;21.0;A
2018;3054;Y30-44;_T;NACI;9.0;A
2018;3054;Y30-44;M;NACI;2.0;A
2018;3054;Y30-44;F;NACI;7.0;A
2018;3054;Y45-64;_T;NACI;4.0;A
2018;3054;Y45-64;M;NACI;2.0;A
2018;3054;Y45-64;F;NACI;2.0;A
2018;3055;TOTAL;_T;NACI;2.0;A
2018;3055;TOTAL;F;NACI;2.0;A
2018;3055;Y25-29;_T;NACI;1.0;A
2018;3055;Y25-29;F;NACI;1.0;A
2018;3055;Y35-39;_T;NACI;1.0;A
2018;3055;Y35-39;F;NACI;1.0;A
2018;3056;TOTAL;_T;NACI;3.0;A
2018;3056;TOTAL;M;NACI;2.0;A
2018;3056;TOTAL;F;NACI;1.0;A
2018;3056;Y20-24;_T;NACI;2.0;A
2018;3056;Y20-24;M;NACI;1.0;A
2018;3056;Y20-24;F;NACI;1.0;A
2018;3056;Y30-34;_T;NACI;1.0;A
2018;3056;Y30-34;M;NACI;1.0;A
2018;3057;TOTAL;_T;NACI;37.0;A
2018;3057;TOTAL;M;NACI;19.0;A
2018;3057;TOTAL;F;NACI;18.0;A
2018;3057;Y20-24;_T;NACI;3.0;A
2018;3057;Y20-24;M;NACI;2.0;A
2018;3057;Y20-24;F;NACI;1.0;A
2018;3057;Y25-29;_T;NACI;8.0;A
2018;3057;Y25-29;M;NACI;4.0;A
2018;3057;Y25-29;F;NACI;4.0;A
2018;3057;Y30-34;_T;NACI;14.0;A
2018;3057;Y30-34;M;NACI;7.0;A
2018;3057;Y30-34;F;NACI;7.0;A
2018;3057;Y35-39;_T;NACI;8.0;A
2018;3057;Y35-39;M;NACI;5.0;A
2018;3057;Y35-39;F;NACI;3.0;A
2018;3057;Y30-44;_T;NACI;4.0;A
2018;3057;Y30-44;M;NACI;1.0;A
2018;3057;Y30-44;F;NACI;3.0;A
2018;3058;TOTAL;_T;NACI;42.0;A
2018;3058;TOTAL;M;NACI;23.0;A
2018;3058;TOTAL;F;NACI;19.0;A
2018;3058;Y15-29;_T;NACI;3.0;A
2018;3058;Y15-29;M;NACI;1.0;A
2018;3058;Y15-29;F;NACI;2.0;A
2018;3058;Y20-24;_T;NACI;6.0;A
2018;3058;Y20-24;M;NACI;5.0;A
2018;3058;Y20-24;F;NACI;1.0;A
2018;3058;Y25-29;_T;NACI;10.0;A
2018;3058;Y25-29;M;NACI;8.0;A
2018;3058;Y25-29;F;NACI;2.0;A
2018;3058;Y30-34;_T;NACI;9.0;A
2018;3058;Y30-34;M;NACI;2.0;A
2018;3058;Y30-34;F;NACI;7.0;A
2018;3058;Y35-39;_T;NACI;10.0;A
2018;3058;Y35-39;M;NACI;4.0;A
2018;3058;Y35-39;F;NACI;6.0;A
2018;3058;Y30-44;_T;NACI;4.0;A
2018;3058;Y30-44;M;NACI;3.0;A
2018;3058;Y30-44;F;NACI;1.0;A
2018;3059;TOTAL;_T;NACI;296.0;A
2018;3059;TOTAL;M;NACI;145.0;A
2018;3059;TOTAL;F;NACI;151.0;A
2018;3059;Y15-29;_T;NACI;7.0;A
2018;3059;Y15-29;M;NACI;3.0;A
2018;3059;Y15-29;F;NACI;4.0;A
2018;3059;Y20-24;_T;NACI;26.0;A
2018;3059;Y20-24;M;NACI;13.0;A
2018;3059;Y20-24;F;NACI;13.0;A
2018;3059;Y25-29;_T;NACI;59.0;A
2018;3059;Y25-29;M;NACI;30.0;A
2018;3059;Y25-29;F;NACI;29.0;A
2018;3059;Y30-34;_T;NACI;100.0;A
2018;3059;Y30-34;M;NACI;48.0;A
2018;3059;Y30-34;F;NACI;52.0;A
2018;3059;Y35-39;_T;NACI;79.0;A
2018;3059;Y35-39;M;NACI;40.0;A
2018;3059;Y35-39;F;NACI;39.0;A
2018;3059;Y30-44;_T;NACI;21.0;A
2018;3059;Y30-44;M;NACI;9.0;A
2018;3059;Y30-44;F;NACI;12.0;A
2018;3059;Y45-64;_T;NACI;4.0;A
2018;3059;Y45-64;M;NACI;2.0;A
2018;3059;Y45-64;F;NACI;2.0;A
2018;3060;TOTAL;_T;NACI;6.0;A
2018;3060;TOTAL;M;NACI;4.0;A
2018;3060;TOTAL;F;NACI;2.0;A
2018;3060;Y25-29;_T;NACI;2.0;A
2018;3060;Y25-29;M;NACI;2.0;A
2018;3060;Y30-34;_T;NACI;1.0;A
2018;3060;Y30-34;M;NACI;1.0;A
2018;3060;Y35-39;_T;NACI;3.0;A
2018;3060;Y35-39;M;NACI;1.0;A
2018;3060;Y35-39;F;NACI;2.0;A
2018;3061;TOTAL;_T;NACI;28.0;A
2018;3061;TOTAL;M;NACI;20.0;A
2018;3061;TOTAL;F;NACI;8.0;A
2018;3061;Y20-24;_T;NACI;1.0;A
2018;3061;Y20-24;M;NACI;1.0;A
2018;3061;Y25-29;_T;NACI;6.0;A
2018;3061;Y25-29;M;NACI;5.0;A
2018;3061;Y25-29;F;NACI;1.0;A
2018;3061;Y30-34;_T;NACI;8.0;A
2018;3061;Y30-34;M;NACI;6.0;A
2018;3061;Y30-34;F;NACI;2.0;A
2018;3061;Y35-39;_T;NACI;11.0;A
2018;3061;Y35-39;M;NACI;8.0;A
2018;3061;Y35-39;F;NACI;3.0;A
2018;3061;Y30-44;_T;NACI;1.0;A
2018;3061;Y30-44;F;NACI;1.0;A
2018;3061;Y45-64;_T;NACI;1.0;A
2018;3061;Y45-64;F;NACI;1.0;A
2018;3062;TOTAL;_T;NACI;42.0;A
2018;3062;TOTAL;M;NACI;27.0;A
2018;3062;TOTAL;F;NACI;15.0;A
2018;3062;Y20-24;_T;NACI;4.0;A
2018;3062;Y20-24;M;NACI;1.0;A
2018;3062;Y20-24;F;NACI;3.0;A
2018;3062;Y25-29;_T;NACI;5.0;A
2018;3062;Y25-29;M;NACI;1.0;A
2018;3062;Y25-29;F;NACI;4.0;A
2018;3062;Y30-34;_T;NACI;25.0;A
2018;3062;Y30-34;M;NACI;19.0;A
2018;3062;Y30-34;F;NACI;6.0;A
2018;3062;Y35-39;_T;NACI;7.0;A
2018;3062;Y35-39;M;NACI;5.0;A
2018;3062;Y35-39;F;NACI;2.0;A
2018;3062;Y30-44;_T;NACI;1.0;A
2018;3062;Y30-44;M;NACI;1.0;A
2018;3137;TOTAL;_T;NACI;79.0;A
2018;3137;TOTAL;M;NACI;42.0;A
2018;3137;TOTAL;F;NACI;37.0;A
2018;3137;Y15-29;_T;NACI;1.0;A
2018;3137;Y15-29;F;NACI;1.0;A
2018;3137;Y20-24;_T;NACI;4.0;A
2018;3137;Y20-24;M;NACI;4.0;A
2018;3137;Y25-29;_T;NACI;21.0;A
2018;3137;Y25-29;M;NACI;10.0;A
2018;3137;Y25-29;F;NACI;11.0;A
2018;3137;Y30-34;_T;NACI;31.0;A
2018;3137;Y30-34;M;NACI;18.0;A
2018;3137;Y30-34;F;NACI;13.0;A
2018;3137;Y35-39;_T;NACI;19.0;A
2018;3137;Y35-39;M;NACI;8.0;A
2018;3137;Y35-39;F;NACI;11.0;A
2018;3137;Y30-44;_T;NACI;2.0;A
2018;3137;Y30-44;M;NACI;1.0;A
2018;3137;Y30-44;F;NACI;1.0;A
2018;3137;Y45-64;_T;NACI;1.0;A
2018;3137;Y45-64;M;NACI;1.0;A
2018;3063;TOTAL;_T;NACI;1206.0;A
2018;3063;TOTAL;M;NACI;591.0;A
2018;3063;TOTAL;F;NACI;615.0;A
2018;3063;Y15-29;_T;NACI;28.0;A
2018;3063;Y15-29;M;NACI;11.0;A
2018;3063;Y15-29;F;NACI;17.0;A
2018;3063;Y20-24;_T;NACI;76.0;A
2018;3063;Y20-24;M;NACI;34.0;A
2018;3063;Y20-24;F;NACI;42.0;A
2018;3063;Y25-29;_T;NACI;192.0;A
2018;3063;Y25-29;M;NACI;100.0;A
2018;3063;Y25-29;F;NACI;92.0;A
2018;3063;Y30-34;_T;NACI;421.0;A
2018;3063;Y30-34;M;NACI;204.0;A
2018;3063;Y30-34;F;NACI;217.0;A
2018;3063;Y35-39;_T;NACI;380.0;A
2018;3063;Y35-39;M;NACI;194.0;A
2018;3063;Y35-39;F;NACI;186.0;A
2018;3063;Y30-44;_T;NACI;99.0;A
2018;3063;Y30-44;M;NACI;44.0;A
2018;3063;Y30-44;F;NACI;55.0;A
2018;3063;Y45-64;_T;NACI;10.0;A
2018;3063;Y45-64;M;NACI;4.0;A
2018;3063;Y45-64;F;NACI;6.0;A
2018;3064;TOTAL;_T;NACI;394.0;A
2018;3064;TOTAL;M;NACI;193.0;A
2018;3064;TOTAL;F;NACI;201.0;A
2018;3064;Y15-29;_T;NACI;12.0;A
2018;3064;Y15-29;M;NACI;6.0;A
2018;3064;Y15-29;F;NACI;6.0;A
2018;3064;Y20-24;_T;NACI;32.0;A
2018;3064;Y20-24;M;NACI;18.0;A
2018;3064;Y20-24;F;NACI;14.0;A
2018;3064;Y25-29;_T;NACI;86.0;A
2018;3064;Y25-29;M;NACI;38.0;A
2018;3064;Y25-29;F;NACI;48.0;A
2018;3064;Y30-34;_T;NACI;121.0;A
2018;3064;Y30-34;M;NACI;59.0;A
2018;3064;Y30-34;F;NACI;62.0;A
2018;3064;Y35-39;_T;NACI;115.0;A
2018;3064;Y35-39;M;NACI;56.0;A
2018;3064;Y35-39;F;NACI;59.0;A
2018;3064;Y30-44;_T;NACI;27.0;A
2018;3064;Y30-44;M;NACI;15.0;A
2018;3064;Y30-44;F;NACI;12.0;A
2018;3064;Y45-64;_T;NACI;1.0;A
2018;3064;Y45-64;M;NACI;1.0;A
2018;3065;TOTAL;_T;NACI;131.0;A
2018;3065;TOTAL;M;NACI;57.0;A
2018;3065;TOTAL;F;NACI;74.0;A
2018;3065;Y20-24;_T;NACI;8.0;A
2018;3065;Y20-24;M;NACI;3.0;A
2018;3065;Y20-24;F;NACI;5.0;A
2018;3065;Y25-29;_T;NACI;17.0;A
2018;3065;Y25-29;M;NACI;9.0;A
2018;3065;Y25-29;F;NACI;8.0;A
2018;3065;Y30-34;_T;NACI;43.0;A
2018;3065;Y30-34;M;NACI;16.0;A
2018;3065;Y30-34;F;NACI;27.0;A
2018;3065;Y35-39;_T;NACI;37.0;A
2018;3065;Y35-39;M;NACI;13.0;A
2018;3065;Y35-39;F;NACI;24.0;A
2018;3065;Y30-44;_T;NACI;21.0;A
2018;3065;Y30-44;M;NACI;13.0;A
2018;3065;Y30-44;F;NACI;8.0;A
2018;3065;Y45-64;_T;NACI;5.0;A
2018;3065;Y45-64;M;NACI;3.0;A
2018;3065;Y45-64;F;NACI;2.0;A
2018;3066;TOTAL;_T;NACI;128.0;A
2018;3066;TOTAL;M;NACI;68.0;A
2018;3066;TOTAL;F;NACI;60.0;A
2018;3066;Y20-24;_T;NACI;7.0;A
2018;3066;Y20-24;M;NACI;2.0;A
2018;3066;Y20-24;F;NACI;5.0;A
2018;3066;Y25-29;_T;NACI;31.0;A
2018;3066;Y25-29;M;NACI;15.0;A
2018;3066;Y25-29;F;NACI;16.0;A
2018;3066;Y30-34;_T;NACI;53.0;A
2018;3066;Y30-34;M;NACI;29.0;A
2018;3066;Y30-34;F;NACI;24.0;A
2018;3066;Y35-39;_T;NACI;32.0;A
2018;3066;Y35-39;M;NACI;17.0;A
2018;3066;Y35-39;F;NACI;15.0;A
2018;3066;Y30-44;_T;NACI;5.0;A
2018;3066;Y30-44;M;NACI;5.0;A
2018;3067;TOTAL;_T;NACI;54.0;A
2018;3067;TOTAL;M;NACI;31.0;A
2018;3067;TOTAL;F;NACI;23.0;A
2018;3067;Y20-24;_T;NACI;3.0;A
2018;3067;Y20-24;M;NACI;2.0;A
2018;3067;Y20-24;F;NACI;1.0;A
2018;3067;Y25-29;_T;NACI;13.0;A
2018;3067;Y25-29;M;NACI;10.0;A
2018;3067;Y25-29;F;NACI;3.0;A
2018;3067;Y30-34;_T;NACI;18.0;A
2018;3067;Y30-34;M;NACI;9.0;A
2018;3067;Y30-34;F;NACI;9.0;A
2018;3067;Y35-39;_T;NACI;14.0;A
2018;3067;Y35-39;M;NACI;5.0;A
2018;3067;Y35-39;F;NACI;9.0;A
2018;3067;Y30-44;_T;NACI;3.0;A
2018;3067;Y30-44;M;NACI;2.0;A
2018;3067;Y30-44;F;NACI;1.0;A
2018;3067;Y45-64;_T;NACI;3.0;A
2018;3067;Y45-64;M;NACI;3.0;A
2018;3068;TOTAL;_T;NACI;7.0;A
2018;3068;TOTAL;M;NACI;5.0;A
2018;3068;TOTAL;F;NACI;2.0;A
2018;3068;Y25-29;_T;NACI;2.0;A
2018;3068;Y25-29;M;NACI;2.0;A
2018;3068;Y30-34;_T;NACI;5.0;A
2018;3068;Y30-34;M;NACI;3.0;A
2018;3068;Y30-34;F;NACI;2.0;A
2018;3069;TOTAL;_T;NACI;103.0;A
2018;3069;TOTAL;M;NACI;59.0;A
2018;3069;TOTAL;F;NACI;44.0;A
2018;3069;Y15-29;_T;NACI;1.0;A
2018;3069;Y15-29;F;NACI;1.0;A
2018;3069;Y20-24;_T;NACI;2.0;A
2018;3069;Y20-24;M;NACI;1.0;A
2018;3069;Y20-24;F;NACI;1.0;A
2018;3069;Y25-29;_T;NACI;17.0;A
2018;3069;Y25-29;M;NACI;10.0;A
2018;3069;Y25-29;F;NACI;7.0;A
2018;3069;Y30-34;_T;NACI;39.0;A
2018;3069;Y30-34;M;NACI;26.0;A
2018;3069;Y30-34;F;NACI;13.0;A
2018;3069;Y35-39;_T;NACI;33.0;A
2018;3069;Y35-39;M;NACI;16.0;A
2018;3069;Y35-39;F;NACI;17.0;A
2018;3069;Y30-44;_T;NACI;11.0;A
2018;3069;Y30-44;M;NACI;6.0;A
2018;3069;Y30-44;F;NACI;5.0;A
2018;3070;TOTAL;_T;NACI;71.0;A
2018;3070;TOTAL;M;NACI;37.0;A
2018;3070;TOTAL;F;NACI;34.0;A
2018;3070;Y15-29;_T;NACI;1.0;A
2018;3070;Y15-29;F;NACI;1.0;A
2018;3070;Y20-24;_T;NACI;3.0;A
2018;3070;Y20-24;M;NACI;1.0;A
2018;3070;Y20-24;F;NACI;2.0;A
2018;3070;Y25-29;_T;NACI;12.0;A
2018;3070;Y25-29;M;NACI;3.0;A
2018;3070;Y25-29;F;NACI;9.0;A
2018;3070;Y30-34;_T;NACI;22.0;A
2018;3070;Y30-34;M;NACI;15.0;A
2018;3070;Y30-34;F;NACI;7.0;A
2018;3070;Y35-39;_T;NACI;27.0;A
2018;3070;Y35-39;M;NACI;14.0;A
2018;3070;Y35-39;F;NACI;13.0;A
2018;3070;Y30-44;_T;NACI;6.0;A
2018;3070;Y30-44;M;NACI;4.0;A
2018;3070;Y30-44;F;NACI;2.0;A
2018;3071;TOTAL;_T;NACI;37.0;A
2018;3071;TOTAL;M;NACI;21.0;A
2018;3071;TOTAL;F;NACI;16.0;A
2018;3071;Y15-29;_T;NACI;2.0;A
2018;3071;Y15-29;M;NACI;1.0;A
2018;3071;Y15-29;F;NACI;1.0;A
2018;3071;Y20-24;_T;NACI;3.0;A
2018;3071;Y20-24;M;NACI;1.0;A
2018;3071;Y20-24;F;NACI;2.0;A
2018;3071;Y25-29;_T;NACI;4.0;A
2018;3071;Y25-29;M;NACI;3.0;A
2018;3071;Y25-29;F;NACI;1.0;A
2018;3071;Y30-34;_T;NACI;12.0;A
2018;3071;Y30-34;M;NACI;7.0;A
2018;3071;Y30-34;F;NACI;5.0;A
2018;3071;Y35-39;_T;NACI;14.0;A
2018;3071;Y35-39;M;NACI;7.0;A
2018;3071;Y35-39;F;NACI;7.0;A
2018;3071;Y30-44;_T;NACI;2.0;A
2018;3071;Y30-44;M;NACI;2.0;A
2018;3072;TOTAL;_T;NACI;110.0;A
2018;3072;TOTAL;M;NACI;59.0;A
2018;3072;TOTAL;F;NACI;51.0;A
2018;3072;Y20-24;_T;NACI;2.0;A
2018;3072;Y20-24;M;NACI;1.0;A
2018;3072;Y20-24;F;NACI;1.0;A
2018;3072;Y25-29;_T;NACI;19.0;A
2018;3072;Y25-29;M;NACI;11.0;A
2018;3072;Y25-29;F;NACI;8.0;A
2018;3072;Y30-34;_T;NACI;41.0;A
2018;3072;Y30-34;M;NACI;20.0;A
2018;3072;Y30-34;F;NACI;21.0;A
2018;3072;Y35-39;_T;NACI;34.0;A
2018;3072;Y35-39;M;NACI;20.0;A
2018;3072;Y35-39;F;NACI;14.0;A
2018;3072;Y30-44;_T;NACI;14.0;A
2018;3072;Y30-44;M;NACI;7.0;A
2018;3072;Y30-44;F;NACI;7.0;A
2018;3073;TOTAL;_T;NACI;15.0;A
2018;3073;TOTAL;M;NACI;7.0;A
2018;3073;TOTAL;F;NACI;8.0;A
2018;3073;Y20-24;_T;NACI;3.0;A
2018;3073;Y20-24;F;NACI;3.0;A
2018;3073;Y25-29;_T;NACI;2.0;A
2018;3073;Y25-29;M;NACI;1.0;A
2018;3073;Y25-29;F;NACI;1.0;A
2018;3073;Y30-34;_T;NACI;6.0;A
2018;3073;Y30-34;M;NACI;3.0;A
2018;3073;Y30-34;F;NACI;3.0;A
2018;3073;Y35-39;_T;NACI;4.0;A
2018;3073;Y35-39;M;NACI;3.0;A
2018;3073;Y35-39;F;NACI;1.0;A
2018;3074;TOTAL;_T;NACI;145.0;A
2018;3074;TOTAL;M;NACI;63.0;A
2018;3074;TOTAL;F;NACI;82.0;A
2018;3074;Y15-29;_T;NACI;5.0;A
2018;3074;Y15-29;M;NACI;3.0;A
2018;3074;Y15-29;F;NACI;2.0;A
2018;3074;Y20-24;_T;NACI;5.0;A
2018;3074;Y20-24;M;NACI;1.0;A
2018;3074;Y20-24;F;NACI;4.0;A
2018;3074;Y25-29;_T;NACI;29.0;A
2018;3074;Y25-29;M;NACI;12.0;A
2018;3074;Y25-29;F;NACI;17.0;A
2018;3074;Y30-34;_T;NACI;46.0;A
2018;3074;Y30-34;M;NACI;23.0;A
2018;3074;Y30-34;F;NACI;23.0;A
2018;3074;Y35-39;_T;NACI;40.0;A
2018;3074;Y35-39;M;NACI;14.0;A
2018;3074;Y35-39;F;NACI;26.0;A
2018;3074;Y30-44;_T;NACI;18.0;A
2018;3074;Y30-44;M;NACI;9.0;A
