TEMPORAL;SEXO;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
1996;_T;2899;DEATHS;16.0;A
1996;_T;2900;DEATHS;36.0;A
1996;_T;2902;DEATHS;3.0;A
1996;_T;2905;DEATHS;32.0;A
1996;_T;ES617;DEATHS;9851.0;A
1996;_T;2912;DEATHS;45.0;A
1996;_T;2913;DEATHS;20.0;A
1996;_T;2914;DEATHS;18.0;A
1996;_T;2915;DEATHS;5.0;A
1996;_T;2916;DEATHS;40.0;A
1996;_T;2917;DEATHS;15.0;A
1996;_T;2918;DEATHS;92.0;A
1996;_T;2919;DEATHS;116.0;A
1996;_T;2920;DEATHS;32.0;A
1996;_T;2921;DEATHS;28.0;A
1996;_T;2922;DEATHS;31.0;A
1996;_T;2923;DEATHS;120.0;A
1996;_T;2924;DEATHS;29.0;A
1996;_T;2925;DEATHS;4.0;A
1996;_T;2926;DEATHS;362.0;A
1996;_T;2927;DEATHS;1.0;A
1996;_T;2928;DEATHS;70.0;A
1996;_T;2929;DEATHS;27.0;A
1996;_T;2930;DEATHS;11.0;A
1996;_T;2931;DEATHS;65.0;A
1996;_T;2932;DEATHS;1.0;A
1996;_T;2933;DEATHS;5.0;A
1996;_T;2934;DEATHS;4.0;A
1996;_T;2935;DEATHS;4.0;A
1996;_T;2936;DEATHS;205.0;A
1996;_T;2937;DEATHS;25.0;A
1996;_T;2938;DEATHS;23.0;A
1996;_T;2939;DEATHS;24.0;A
1996;_T;2940;DEATHS;4.0;A
1996;_T;2941;DEATHS;5.0;A
1996;_T;2942;DEATHS;21.0;A
1996;_T;2943;DEATHS;72.0;A
1996;_T;2944;DEATHS;11.0;A
1996;_T;2945;DEATHS;7.0;A
1996;_T;2946;DEATHS;35.0;A
1996;_T;2947;DEATHS;12.0;A
1996;_T;2948;DEATHS;2.0;A
1996;_T;2949;DEATHS;88.0;A
1996;_T;2950;DEATHS;26.0;A
1996;_T;2951;DEATHS;25.0;A
1996;_T;2952;DEATHS;25.0;A
1996;_T;2953;DEATHS;143.0;A
1996;_T;2954;DEATHS;41.0;A
1996;_T;2955;DEATHS;16.0;A
1996;_T;2956;DEATHS;22.0;A
1996;_T;2957;DEATHS;28.0;A
1996;_T;2958;DEATHS;15.0;A
1996;_T;2960;DEATHS;47.0;A
1996;_T;2959;DEATHS;27.0;A
1996;_T;2961;DEATHS;4.0;A
1996;_T;2962;DEATHS;251.0;A
1996;_T;2963;DEATHS;1.0;A
1996;_T;2964;DEATHS;29.0;A
1996;_T;2965;DEATHS;384.0;A
1996;_T;2966;DEATHS;10.0;A
1996;_T;2967;DEATHS;29.0;A
1996;_T;2968;DEATHS;6.0;A
1996;_T;2969;DEATHS;34.0;A
1996;_T;2970;DEATHS;20.0;A
1996;_T;2971;DEATHS;12.0;A
1996;_T;2972;DEATHS;14.0;A
1996;_T;2973;DEATHS;5.0;A
1996;_T;2974;DEATHS;6.0;A
1996;_T;2975;DEATHS;8.0;A
1996;_T;2976;DEATHS;1.0;A
1996;_T;2977;DEATHS;1.0;A
1996;_T;2978;DEATHS;4276.0;A
1996;_T;2979;DEATHS;32.0;A
1996;_T;2980;DEATHS;520.0;A
1996;_T;2981;DEATHS;155.0;A
1996;_T;2982;DEATHS;11.0;A
1996;_T;2983;DEATHS;33.0;A
1996;_T;2984;DEATHS;31.0;A
1996;_T;2985;DEATHS;12.0;A
1996;_T;2986;DEATHS;133.0;A
1996;_T;2987;DEATHS;24.0;A
1996;_T;2988;DEATHS;6.0;A
1996;_T;2990;DEATHS;41.0;A
1996;_T;2991;DEATHS;69.0;A
1996;_T;2992;DEATHS;1.0;A
1996;_T;2994;DEATHS;129.0;A
1996;_T;2995;DEATHS;17.0;A
1996;_T;2996;DEATHS;310.0;A
1996;_T;2997;DEATHS;4.0;A
1996;_T;2998;DEATHS;13.0;A
1996;_T;2999;DEATHS;8.0;A
1996;_T;3000;DEATHS;29.0;A
1996;_T;3001;DEATHS;27.0;A
1996;_T;3002;DEATHS;20.0;A
1996;_T;3015;DEATHS;274.0;A
1996;_T;3003;DEATHS;95.0;A
1996;_T;3004;DEATHS;5.0;A
1996;_T;3005;DEATHS;39.0;A
1996;_T;3006;DEATHS;472.0;A
1996;_T;3007;DEATHS;38.0;A
1996;_T;3010;DEATHS;13.0;A
1996;_T;3008;DEATHS;22.0;A
1996;_T;3009;DEATHS;39.0;A
1996;_T;3011;DEATHS;16.0;A
1996;_T;3012;DEATHS;28.0;A
1996;_T;ES618;DEATHS;13160.0;A
1996;_T;3024;DEATHS;23.0;A
1996;_T;3025;DEATHS;30.0;A
1996;_T;3026;DEATHS;13.0;A
1996;_T;3028;DEATHS;422.0;A
1996;_T;3029;DEATHS;90.0;A
1996;_T;3030;DEATHS;20.0;A
1996;_T;3031;DEATHS;87.0;A
1996;_T;3032;DEATHS;15.0;A
1996;_T;3033;DEATHS;32.0;A
1996;_T;3034;DEATHS;12.0;A
1996;_T;3035;DEATHS;138.0;A
1996;_T;3037;DEATHS;27.0;A
1996;_T;3038;DEATHS;48.0;A
1996;_T;3039;DEATHS;25.0;A
1996;_T;3040;DEATHS;30.0;A
1996;_T;3041;DEATHS;45.0;A
1996;_T;3042;DEATHS;33.0;A
1996;_T;3043;DEATHS;76.0;A
1996;_T;3044;DEATHS;25.0;A
1996;_T;3045;DEATHS;94.0;A
1996;_T;3046;DEATHS;206.0;A
1996;_T;3047;DEATHS;45.0;A
1996;_T;3048;DEATHS;94.0;A
1996;_T;3133;DEATHS;25.0;A
1996;_T;3049;DEATHS;255.0;A
1996;_T;3050;DEATHS;26.0;A
1996;_T;3051;DEATHS;34.0;A
1996;_T;3052;DEATHS;45.0;A
1996;_T;3053;DEATHS;3.0;A
1996;_T;3054;DEATHS;99.0;A
1996;_T;3055;DEATHS;8.0;A
1996;_T;3056;DEATHS;20.0;A
1996;_T;3057;DEATHS;54.0;A
1996;_T;3058;DEATHS;98.0;A
1996;_T;3059;DEATHS;181.0;A
1996;_T;3060;DEATHS;18.0;A
1996;_T;3061;DEATHS;52.0;A
1996;_T;3062;DEATHS;43.0;A
1996;_T;3137;DEATHS;33.0;A
1996;_T;3063;DEATHS;541.0;A
1996;_T;3064;DEATHS;250.0;A
1996;_T;3065;DEATHS;43.0;A
1996;_T;3066;DEATHS;92.0;A
1996;_T;3067;DEATHS;69.0;A
1996;_T;3068;DEATHS;7.0;A
1996;_T;3069;DEATHS;36.0;A
1996;_T;3070;DEATHS;51.0;A
1996;_T;3071;DEATHS;34.0;A
1996;_T;3072;DEATHS;58.0;A
1996;_T;3073;DEATHS;49.0;A
1996;_T;3074;DEATHS;59.0;A
1996;_T;3075;DEATHS;44.0;A
1996;_T;3076;DEATHS;31.0;A
1996;_T;3078;DEATHS;22.0;A
1996;_T;3080;DEATHS;175.0;A
1996;_T;3081;DEATHS;9.0;A
1996;_T;3082;DEATHS;171.0;A
1996;_T;3083;DEATHS;26.0;A
1996;_T;3084;DEATHS;7.0;A
1996;_T;3085;DEATHS;109.0;A
1996;_T;3086;DEATHS;115.0;A
1996;_T;3087;DEATHS;147.0;A
1996;_T;3088;DEATHS;25.0;A
1996;_T;3089;DEATHS;16.0;A
1996;_T;3090;DEATHS;22.0;A
1996;_T;3091;DEATHS;68.0;A
1996;_T;3092;DEATHS;253.0;A
1996;_T;3093;DEATHS;27.0;A
1996;_T;3094;DEATHS;58.0;A
1996;_T;3095;DEATHS;124.0;A
1996;_T;3096;DEATHS;195.0;A
1996;_T;3097;DEATHS;31.0;A
1996;_T;3098;DEATHS;77.0;A
1996;_T;3099;DEATHS;33.0;A
1996;_T;3100;DEATHS;25.0;A
1996;_T;3101;DEATHS;32.0;A
1996;_T;3102;DEATHS;107.0;A
1996;_T;3103;DEATHS;33.0;A
1996;_T;3104;DEATHS;94.0;A
1996;_T;3105;DEATHS;36.0;A
1996;_T;3108;DEATHS;60.0;A
1996;_T;3109;DEATHS;19.0;A
1996;_T;3110;DEATHS;142.0;A
1996;_T;3111;DEATHS;34.0;A
1996;_T;3112;DEATHS;16.0;A
1996;_T;3113;DEATHS;24.0;A
1996;_T;3114;DEATHS;34.0;A
1996;_T;3115;DEATHS;159.0;A
1996;_T;3117;DEATHS;6.0;A
1996;_T;3116;DEATHS;65.0;A
1996;_T;3118;DEATHS;41.0;A
1996;_T;3119;DEATHS;36.0;A
1996;_T;3120;DEATHS;5620.0;A
1996;_T;3121;DEATHS;76.0;A
1996;_T;3122;DEATHS;75.0;A
1996;_T;3123;DEATHS;32.0;A
1996;_T;3124;DEATHS;340.0;A
1996;_T;3126;DEATHS;44.0;A
1996;_T;3136;DEATHS;38.0;A
1996;_T;3127;DEATHS;29.0;A
1996;_T;3130;DEATHS;13.0;A
1996;_T;3128;DEATHS;27.0;A
1996;_T;3129;DEATHS;72.0;A
1996;_T;3131;DEATHS;44.0;A
1996;_T;3132;DEATHS;89.0;A
2020;M;ES61;CREC_NAT;-6753.0;A
2020;M;ES611;CREC_NAT;529.0;A
2020;M;2241;CREC_NAT;2.0;A
2020;M;2242;CREC_NAT;-4.0;A
2020;M;2243;CREC_NAT;21.0;A
2020;M;2244;CREC_NAT;-3.0;A
2020;M;2245;CREC_NAT;-5.0;A
2020;M;2246;CREC_NAT;-20.0;A
2020;M;2247;CREC_NAT;3.0;A
2020;M;2248;CREC_NAT;-5.0;A
2020;M;2249;CREC_NAT;-2.0;A
2020;M;2250;CREC_NAT;0.0;A
2020;M;2251;CREC_NAT;-6.0;A
2020;M;2252;CREC_NAT;-4.0;A
2020;M;2253;CREC_NAT;40.0;A
2020;M;2254;CREC_NAT;-2.0;A
2020;M;2256;CREC_NAT;0.0;A
2020;M;2257;CREC_NAT;-19.0;A
2020;M;2258;CREC_NAT;-3.0;A
2020;M;2259;CREC_NAT;-2.0;A
2020;M;9563;CREC_NAT;2.0;A
2020;M;2260;CREC_NAT;0.0;A
2020;M;2261;CREC_NAT;-4.0;A
2020;M;2262;CREC_NAT;-8.0;A
2020;M;2263;CREC_NAT;2.0;A
2020;M;2264;CREC_NAT;11.0;A
2020;M;2268;CREC_NAT;-3.0;A
2020;M;2269;CREC_NAT;-18.0;A
2020;M;2270;CREC_NAT;-9.0;A
2020;M;2271;CREC_NAT;-35.0;A
2020;M;2272;CREC_NAT;2.0;A
2020;M;2277;CREC_NAT;-3.0;A
2020;M;2278;CREC_NAT;-9.0;A
2020;M;2274;CREC_NAT;-2.0;A
2020;M;2276;CREC_NAT;14.0;A
2020;M;2279;CREC_NAT;-9.0;A
2020;M;2347;CREC_NAT;333.0;A
2020;M;2282;CREC_NAT;-5.0;A
2020;M;2284;CREC_NAT;-4.0;A
2020;M;2285;CREC_NAT;4.0;A
2020;M;2286;CREC_NAT;-9.0;A
2020;M;2287;CREC_NAT;0.0;A
2020;M;2288;CREC_NAT;3.0;A
2020;M;2289;CREC_NAT;-9.0;A
2020;M;2290;CREC_NAT;11.0;A
2020;M;2291;CREC_NAT;-4.0;A
2020;M;2292;CREC_NAT;1.0;A
2020;M;2293;CREC_NAT;55.0;A
2020;M;2294;CREC_NAT;-27.0;A
2020;M;2295;CREC_NAT;-5.0;A
2020;M;2296;CREC_NAT;-2.0;A
2020;M;2297;CREC_NAT;-1.0;A
2020;M;2298;CREC_NAT;-1.0;A
2020;M;2299;CREC_NAT;-7.0;A
2020;M;2300;CREC_NAT;-7.0;A
2020;M;2301;CREC_NAT;2.0;A
2020;M;2302;CREC_NAT;-2.0;A
2020;M;2303;CREC_NAT;-12.0;A
2020;M;2304;CREC_NAT;-5.0;A
2020;M;2305;CREC_NAT;-19.0;A
2020;M;2348;CREC_NAT;38.0;A
2020;M;2306;CREC_NAT;-6.0;A
2020;M;2307;CREC_NAT;127.0;A
2020;M;2308;CREC_NAT;1.0;A
2020;M;2309;CREC_NAT;-1.0;A
2020;M;2310;CREC_NAT;-13.0;A
2020;M;2311;CREC_NAT;-18.0;A
2020;M;2312;CREC_NAT;-1.0;A
2020;M;2313;CREC_NAT;-5.0;A
2020;M;2314;CREC_NAT;-2.0;A
2020;M;2315;CREC_NAT;0.0;A
2020;M;2316;CREC_NAT;25.0;A
2020;M;2317;CREC_NAT;-8.0;A
2020;M;2318;CREC_NAT;-4.0;A
2020;M;2319;CREC_NAT;-1.0;A
2020;M;2320;CREC_NAT;204.0;A
2020;M;2322;CREC_NAT;5.0;A
2020;M;2323;CREC_NAT;-2.0;A
2020;M;2324;CREC_NAT;-15.0;A
2020;M;2325;CREC_NAT;-3.0;A
2020;M;2326;CREC_NAT;1.0;A
2020;M;2327;CREC_NAT;-10.0;A
2020;M;2329;CREC_NAT;-7.0;A
2020;M;2330;CREC_NAT;1.0;A
2020;M;2332;CREC_NAT;-6.0;A
2020;M;2333;CREC_NAT;-10.0;A
2020;M;2346;CREC_NAT;-2.0;A
2020;M;2334;CREC_NAT;-11.0;A
2020;M;2335;CREC_NAT;-2.0;A
2020;M;2336;CREC_NAT;-8.0;A
2020;M;2337;CREC_NAT;-1.0;A
2020;M;2338;CREC_NAT;-1.0;A
2020;M;2339;CREC_NAT;-6.0;A
2020;M;2340;CREC_NAT;-37.0;A
2020;M;2341;CREC_NAT;9.0;A
2020;M;2342;CREC_NAT;4.0;A
2020;M;2343;CREC_NAT;98.0;A
2020;M;2344;CREC_NAT;-16.0;A
2020;M;ES612;CREC_NAT;-1283.0;A
2020;M;2353;CREC_NAT;-6.0;A
2020;M;2354;CREC_NAT;-20.0;A
2020;M;2355;CREC_NAT;-3.0;A
2020;M;2356;CREC_NAT;-40.0;A
2020;M;2357;CREC_NAT;-36.0;A
2020;M;2358;CREC_NAT;-66.0;A
2020;M;2359;CREC_NAT;-29.0;A
2020;M;2361;CREC_NAT;12.0;A
2020;M;2397;CREC_NAT;-1.0;A
2020;M;2362;CREC_NAT;-2.0;A
2020;M;2363;CREC_NAT;-15.0;A
2020;M;2364;CREC_NAT;5.0;A
2020;M;2365;CREC_NAT;-393.0;A
2020;M;2366;CREC_NAT;-1.0;A
2020;M;2368;CREC_NAT;-8.0;A
2020;M;2369;CREC_NAT;-31.0;A
2020;M;2367;CREC_NAT;6.0;A
2020;M;2370;CREC_NAT;-15.0;A
2020;M;2371;CREC_NAT;-18.0;A
2020;M;2372;CREC_NAT;-8.0;A
2020;M;2373;CREC_NAT;-292.0;A
2020;M;2374;CREC_NAT;-4.0;A
2020;M;2375;CREC_NAT;1.0;A
2020;M;2376;CREC_NAT;4.0;A
2020;M;2377;CREC_NAT;-37.0;A
2020;M;2378;CREC_NAT;-9.0;A
2020;M;2379;CREC_NAT;-22.0;A
2020;M;2380;CREC_NAT;-36.0;A
2020;M;2381;CREC_NAT;6.0;A
2020;M;2382;CREC_NAT;2.0;A
2020;M;2383;CREC_NAT;-7.0;A
2020;M;2384;CREC_NAT;-117.0;A
2020;M;2398;CREC_NAT;-13.0;A
2020;M;280346;CREC_NAT;-1.0;A
2020;M;2386;CREC_NAT;-20.0;A
2020;M;2385;CREC_NAT;35.0;A
2020;M;2387;CREC_NAT;-10.0;A
2020;M;2388;CREC_NAT;-26.0;A
2020;M;2389;CREC_NAT;-2.0;A
2020;M;2390;CREC_NAT;-6.0;A
2020;M;2391;CREC_NAT;-29.0;A
2020;M;2392;CREC_NAT;-8.0;A
2020;M;2394;CREC_NAT;-16.0;A
2020;M;2395;CREC_NAT;-7.0;A
2020;M;ES613;CREC_NAT;-1260.0;A
2020;M;2403;CREC_NAT;-6.0;A
2020;M;2404;CREC_NAT;-23.0;A
2020;M;2405;CREC_NAT;-10.0;A
2020;M;2406;CREC_NAT;-11.0;A
2020;M;2407;CREC_NAT;-19.0;A
2020;M;2408;CREC_NAT;-3.0;A
2020;M;2409;CREC_NAT;-49.0;A
2020;M;2410;CREC_NAT;-19.0;A
2020;M;2411;CREC_NAT;-13.0;A
2020;M;2412;CREC_NAT;-17.0;A
2020;M;2413;CREC_NAT;-1.0;A
2020;M;2414;CREC_NAT;-8.0;A
2020;M;2415;CREC_NAT;-52.0;A
2020;M;2416;CREC_NAT;-12.0;A
2020;M;2417;CREC_NAT;-17.0;A
2020;M;2418;CREC_NAT;-2.0;A
2020;M;2419;CREC_NAT;-3.0;A
2020;M;2420;CREC_NAT;-17.0;A
2020;M;2421;CREC_NAT;-28.0;A
2020;M;2422;CREC_NAT;-1.0;A
2020;M;2423;CREC_NAT;-253.0;A
2020;M;2424;CREC_NAT;-13.0;A
2020;M;2425;CREC_NAT;-2.0;A
2020;M;2426;CREC_NAT;-8.0;A
2020;M;2427;CREC_NAT;-15.0;A
2020;M;2428;CREC_NAT;-5.0;A
2020;M;2429;CREC_NAT;-20.0;A
2020;M;280347;CREC_NAT;-4.0;A
2020;M;2430;CREC_NAT;-3.0;A
2020;M;2431;CREC_NAT;-26.0;A
2020;M;2432;CREC_NAT;7.0;A
2020;M;2433;CREC_NAT;-2.0;A
2020;M;2434;CREC_NAT;-6.0;A
2020;M;2435;CREC_NAT;3.0;A
2020;M;280348;CREC_NAT;4.0;A
2020;M;2436;CREC_NAT;-4.0;A
2020;M;2437;CREC_NAT;-27.0;A
2020;M;2438;CREC_NAT;-10.0;A
2020;M;2439;CREC_NAT;-24.0;A
2020;M;2440;CREC_NAT;-13.0;A
2020;M;2441;CREC_NAT;-7.0;A
2020;M;2442;CREC_NAT;-16.0;A
2020;M;2443;CREC_NAT;-9.0;A
2020;M;2444;CREC_NAT;-52.0;A
2020;M;2445;CREC_NAT;-12.0;A
2020;M;2446;CREC_NAT;-4.0;A
2020;M;2447;CREC_NAT;-11.0;A
2020;M;2448;CREC_NAT;-7.0;A
2020;M;2449;CREC_NAT;-4.0;A
2020;M;2450;CREC_NAT;-2.0;A
2020;M;2451;CREC_NAT;-23.0;A
2020;M;2452;CREC_NAT;-6.0;A
2020;M;2453;CREC_NAT;-12.0;A
2020;M;2454;CREC_NAT;-32.0;A
2020;M;2455;CREC_NAT;-18.0;A
2020;M;2456;CREC_NAT;-5.0;A
2020;M;2457;CREC_NAT;-61.0;A
2020;M;2458;CREC_NAT;-71.0;A
2020;M;2459;CREC_NAT;-10.0;A
2020;M;2460;CREC_NAT;-37.0;A
2020;M;2461;CREC_NAT;0.0;A
2020;M;2463;CREC_NAT;-5.0;A
2020;M;2462;CREC_NAT;10.0;A
2020;M;2464;CREC_NAT;-10.0;A
2020;M;2465;CREC_NAT;-10.0;A
2020;M;2466;CREC_NAT;-2.0;A
2020;M;2467;CREC_NAT;-2.0;A
2020;M;2468;CREC_NAT;-13.0;A
2020;M;2469;CREC_NAT;-2.0;A
2020;M;2470;CREC_NAT;2.0;A
2020;M;2471;CREC_NAT;-41.0;A
2020;M;2472;CREC_NAT;-16.0;A
2020;M;2473;CREC_NAT;-6.0;A
2020;M;2474;CREC_NAT;-11.0;A
2020;M;2475;CREC_NAT;-8.0;A
2020;M;2476;CREC_NAT;-10.0;A
2020;M;2477;CREC_NAT;-5.0;A
2020;M;ES614;CREC_NAT;-1324.0;A
2020;M;2483;CREC_NAT;-2.0;A
2020;M;2484;CREC_NAT;-4.0;A
2020;M;2485;CREC_NAT;-27.0;A
2020;M;2486;CREC_NAT;0.0;A
2020;M;2487;CREC_NAT;-2.0;A
2020;M;2488;CREC_NAT;3.0;A
2020;M;2489;CREC_NAT;-11.0;A
2020;M;2493;CREC_NAT;-4.0;A
2020;M;2494;CREC_NAT;-12.0;A
2020;M;2495;CREC_NAT;-13.0;A
2020;M;2496;CREC_NAT;-14.0;A
2020;M;2497;CREC_NAT;34.0;A
2020;M;2498;CREC_NAT;1.0;A
2020;M;2499;CREC_NAT;-6.0;A
2020;M;2500;CREC_NAT;-70.0;A
2020;M;2699;CREC_NAT;-6.0;A
2020;M;2501;CREC_NAT;-5.0;A
2020;M;2503;CREC_NAT;-3.0;A
2020;M;2504;CREC_NAT;27.0;A
2020;M;2505;CREC_NAT;48.0;A
2020;M;2506;CREC_NAT;-28.0;A
2020;M;2507;CREC_NAT;0.0;A
2020;M;2508;CREC_NAT;-1.0;A
2020;M;2511;CREC_NAT;-17.0;A
2020;M;2512;CREC_NAT;-10.0;A
2020;M;2513;CREC_NAT;-10.0;A
2020;M;2514;CREC_NAT;-1.0;A
2020;M;2516;CREC_NAT;1.0;A
2020;M;2517;CREC_NAT;-2.0;A
2020;M;2518;CREC_NAT;1.0;A
2020;M;2519;CREC_NAT;-4.0;A
2020;M;2520;CREC_NAT;8.0;A
2020;M;2602;CREC_NAT;-4.0;A
2020;M;2521;CREC_NAT;0.0;A
2020;M;2522;CREC_NAT;-13.0;A
2020;M;2523;CREC_NAT;-18.0;A
2020;M;2524;CREC_NAT;-2.0;A
2020;M;2526;CREC_NAT;-6.0;A
2020;M;2527;CREC_NAT;-2.0;A
2020;M;2528;CREC_NAT;-2.0;A
2020;M;2529;CREC_NAT;-9.0;A
2020;M;2530;CREC_NAT;-12.0;A
2020;M;2531;CREC_NAT;-13.0;A
2020;M;2544;CREC_NAT;8.0;A
2020;M;2546;CREC_NAT;-1.0;A
2020;M;2548;CREC_NAT;13.0;A
2020;M;2532;CREC_NAT;11.0;A
2020;M;2533;CREC_NAT;-4.0;A
2020;M;2534;CREC_NAT;-1.0;A
2020;M;2535;CREC_NAT;-7.0;A
2020;M;2537;CREC_NAT;-13.0;A
2020;M;2538;CREC_NAT;-2.0;A
2020;M;2707;CREC_NAT;-13.0;A
2020;M;2541;CREC_NAT;-16.0;A
2020;M;2542;CREC_NAT;3.0;A
2020;M;2549;CREC_NAT;-4.0;A
2020;M;2550;CREC_NAT;-1.0;A
2020;M;2551;CREC_NAT;1.0;A
2020;M;2553;CREC_NAT;-3.0;A
2020;M;2554;CREC_NAT;-2.0;A
2020;M;2555;CREC_NAT;-2.0;A
2020;M;2556;CREC_NAT;0.0;A
2020;M;9565;CREC_NAT;-1.0;A
2020;M;2557;CREC_NAT;-3.0;A
2020;M;2558;CREC_NAT;-21.0;A
2020;M;2559;CREC_NAT;-1.0;A
2020;M;2561;CREC_NAT;-7.0;A
2020;M;2563;CREC_NAT;-3.0;A
2020;M;2564;CREC_NAT;-2.0;A
2020;M;2565;CREC_NAT;-7.0;A
2020;M;2566;CREC_NAT;5.0;A
2020;M;2700;CREC_NAT;50.0;A
2020;M;2569;CREC_NAT;-8.0;A
2020;M;2570;CREC_NAT;-3.0;A
2020;M;2571;CREC_NAT;-3.0;A
2020;M;2572;CREC_NAT;-11.0;A
2020;M;2573;CREC_NAT;-3.0;A
2020;M;2574;CREC_NAT;-483.0;A
2020;M;2575;CREC_NAT;-1.0;A
2020;M;2576;CREC_NAT;-44.0;A
2020;M;2701;CREC_NAT;-10.0;A
2020;M;2580;CREC_NAT;1.0;A
2020;M;2581;CREC_NAT;-16.0;A
2020;M;2582;CREC_NAT;7.0;A
2020;M;2583;CREC_NAT;-7.0;A
2020;M;2584;CREC_NAT;-9.0;A
2020;M;2585;CREC_NAT;-38.0;A
2020;M;2586;CREC_NAT;-10.0;A
2020;M;2587;CREC_NAT;-4.0;A
2020;M;2588;CREC_NAT;-3.0;A
2020;M;2589;CREC_NAT;-29.0;A
2020;M;2590;CREC_NAT;-4.0;A
2020;M;2592;CREC_NAT;-4.0;A
2020;M;2593;CREC_NAT;-3.0;A
2020;M;2594;CREC_NAT;-10.0;A
2020;M;2595;CREC_NAT;-10.0;A
2020;M;2596;CREC_NAT;-2.0;A
2020;M;2598;CREC_NAT;11.0;A
2020;M;2599;CREC_NAT;-1.0;A
2020;M;2603;CREC_NAT;-1.0;A
2020;M;2604;CREC_NAT;-7.0;A
2020;M;2605;CREC_NAT;-5.0;A
2020;M;2607;CREC_NAT;-24.0;A
2020;M;2608;CREC_NAT;-1.0;A
2020;M;2609;CREC_NAT;-1.0;A
2020;M;2610;CREC_NAT;-26.0;A
2020;M;2611;CREC_NAT;-2.0;A
2020;M;2612;CREC_NAT;-1.0;A
2020;M;2614;CREC_NAT;-8.0;A
2020;M;2616;CREC_NAT;-8.0;A
2020;M;2617;CREC_NAT;2.0;A
2020;M;2621;CREC_NAT;-23.0;A
2020;M;2622;CREC_NAT;-3.0;A
2020;M;2623;CREC_NAT;6.0;A
2020;M;2624;CREC_NAT;-18.0;A
2020;M;2625;CREC_NAT;-11.0;A
2020;M;2626;CREC_NAT;-4.0;A
2020;M;2627;CREC_NAT;-14.0;A
2020;M;2704;CREC_NAT;-3.0;A
2020;M;2629;CREC_NAT;-32.0;A
2020;M;2630;CREC_NAT;-2.0;A
2020;M;2698;CREC_NAT;-9.0;A
2020;M;2632;CREC_NAT;-1.0;A
2020;M;2633;CREC_NAT;2.0;A
2020;M;2634;CREC_NAT;18.0;A
2020;M;2635;CREC_NAT;-5.0;A
2020;M;2636;CREC_NAT;-8.0;A
2020;M;2637;CREC_NAT;-5.0;A
2020;M;2639;CREC_NAT;-12.0;A
2020;M;2640;CREC_NAT;-1.0;A
2020;M;2641;CREC_NAT;-10.0;A
2020;M;2642;CREC_NAT;15.0;A
2020;M;2643;CREC_NAT;3.0;A
2020;M;2705;CREC_NAT;-12.0;A
2020;M;2646;CREC_NAT;1.0;A
2020;M;2647;CREC_NAT;-12.0;A
2020;M;2648;CREC_NAT;-11.0;A
2020;M;2651;CREC_NAT;-4.0;A
2020;M;2652;CREC_NAT;-3.0;A
2020;M;2653;CREC_NAT;-3.0;A
2020;M;2654;CREC_NAT;6.0;A
2020;M;2656;CREC_NAT;-9.0;A
2020;M;2657;CREC_NAT;-1.0;A
2020;M;2659;CREC_NAT;-1.0;A
2020;M;2660;CREC_NAT;-6.0;A
2020;M;2662;CREC_NAT;-25.0;A
2020;M;2663;CREC_NAT;-4.0;A
2020;M;2664;CREC_NAT;-41.0;A
2020;M;2665;CREC_NAT;-1.0;A
2020;M;2666;CREC_NAT;5.0;A
2020;M;2696;CREC_NAT;-6.0;A
2020;M;2667;CREC_NAT;-10.0;A
2020;M;280350;CREC_NAT;0.0;A
2020;M;2668;CREC_NAT;-2.0;A
2020;M;2669;CREC_NAT;-5.0;A
2020;M;2670;CREC_NAT;-1.0;A
2020;M;2671;CREC_NAT;-4.0;A
2020;M;2709;CREC_NAT;-6.0;A
2020;M;2697;CREC_NAT;-13.0;A
2020;M;2702;CREC_NAT;-4.0;A
2020;M;2672;CREC_NAT;-8.0;A
2020;M;2706;CREC_NAT;28.0;A
2020;M;2673;CREC_NAT;-12.0;A
2020;M;2674;CREC_NAT;-4.0;A
2020;M;2638;CREC_NAT;9.0;A
2020;M;2703;CREC_NAT;-3.0;A
2020;M;2676;CREC_NAT;-5.0;A
2020;M;2677;CREC_NAT;-8.0;A
2020;M;2678;CREC_NAT;2.0;A
2020;M;2681;CREC_NAT;-2.0;A
2020;M;2708;CREC_NAT;-6.0;A
2020;M;2682;CREC_NAT;3.0;A
2020;M;2683;CREC_NAT;-17.0;A
2020;M;ES615;CREC_NAT;-203.0;A
2020;M;2714;CREC_NAT;1.0;A
2020;M;2715;CREC_NAT;14.0;A
2020;M;2716;CREC_NAT;-3.0;A
2020;M;2717;CREC_NAT;-8.0;A
2020;M;2718;CREC_NAT;49.0;A
2020;M;2719;CREC_NAT;-20.0;A
2020;M;2720;CREC_NAT;2.0;A
2020;M;2721;CREC_NAT;-12.0;A
2020;M;2722;CREC_NAT;-12.0;A
2020;M;2723;CREC_NAT;25.0;A
2020;M;2724;CREC_NAT;-8.0;A
2020;M;2725;CREC_NAT;-6.0;A
2020;M;2726;CREC_NAT;-15.0;A
2020;M;2727;CREC_NAT;-8.0;A
2020;M;2728;CREC_NAT;-5.0;A
2020;M;2729;CREC_NAT;-4.0;A
2020;M;2730;CREC_NAT;-12.0;A
2020;M;2731;CREC_NAT;-4.0;A
2020;M;2732;CREC_NAT;-4.0;A
2020;M;2733;CREC_NAT;-6.0;A
2020;M;2734;CREC_NAT;41.0;A
