TIME_PERIOD;REF_AREA;SEXO;EDAD;INDICATOR;OBS_VALUE;FREQ
2006;2576;_T;Y45-49;DEATHS;3.0;A
2006;2576;_T;Y50-54;DEATHS;6.0;A
2006;2576;_T;Y55-59;DEATHS;4.0;A
2006;2576;_T;Y65-69;DEATHS;13.0;A
2006;2576;_T;Y70-74;DEATHS;28.0;A
2006;2576;_T;Y75-79;DEATHS;24.0;A
2006;2576;_T;Y80-84;DEATHS;39.0;A
2006;2576;_T;Y85-89;DEATHS;30.0;A
2006;2576;_T;Y90-94;DEATHS;12.0;A
2006;2576;_T;Y95-99;DEATHS;7.0;A
2006;2576;_T;Y_GE100;DEATHS;1.0;A
2006;2576;M;TOTAL;DEATHS;94.0;A
2006;2576;M;Y15-19;DEATHS;1.0;A
2006;2576;M;Y35-39;DEATHS;3.0;A
2006;2576;M;Y40-44;DEATHS;1.0;A
2006;2576;M;Y45-49;DEATHS;3.0;A
2006;2576;M;Y50-54;DEATHS;5.0;A
2006;2576;M;Y55-59;DEATHS;2.0;A
2006;2576;M;Y65-69;DEATHS;10.0;A
2006;2576;M;Y70-74;DEATHS;15.0;A
2006;2576;M;Y75-79;DEATHS;17.0;A
2006;2576;M;Y80-84;DEATHS;12.0;A
2006;2576;M;Y85-89;DEATHS;16.0;A
2006;2576;M;Y90-94;DEATHS;5.0;A
2006;2576;M;Y95-99;DEATHS;4.0;A
2006;2576;F;TOTAL;DEATHS;80.0;A
2006;2576;F;Y35-39;DEATHS;1.0;A
2006;2576;F;Y40-44;DEATHS;1.0;A
2006;2576;F;Y50-54;DEATHS;1.0;A
2006;2576;F;Y55-59;DEATHS;2.0;A
2006;2576;F;Y65-69;DEATHS;3.0;A
2006;2576;F;Y70-74;DEATHS;13.0;A
2006;2576;F;Y75-79;DEATHS;7.0;A
2006;2576;F;Y80-84;DEATHS;27.0;A
2006;2576;F;Y85-89;DEATHS;14.0;A
2006;2576;F;Y90-94;DEATHS;7.0;A
2006;2576;F;Y95-99;DEATHS;3.0;A
2006;2576;F;Y_GE100;DEATHS;1.0;A
2006;2701;_T;TOTAL;DEATHS;15.0;A
2006;2701;_T;Y65-69;DEATHS;1.0;A
2006;2701;_T;Y70-74;DEATHS;1.0;A
2006;2701;_T;Y80-84;DEATHS;6.0;A
2006;2701;_T;Y85-89;DEATHS;1.0;A
2006;2701;_T;Y90-94;DEATHS;6.0;A
2006;2701;M;TOTAL;DEATHS;6.0;A
2006;2701;M;Y65-69;DEATHS;1.0;A
2006;2701;M;Y70-74;DEATHS;1.0;A
2006;2701;M;Y80-84;DEATHS;3.0;A
2006;2701;M;Y90-94;DEATHS;1.0;A
2006;2701;F;TOTAL;DEATHS;9.0;A
2006;2701;F;Y80-84;DEATHS;3.0;A
2006;2701;F;Y85-89;DEATHS;1.0;A
2006;2701;F;Y90-94;DEATHS;5.0;A
2006;2580;_T;TOTAL;DEATHS;29.0;A
2006;2580;_T;Y30-34;DEATHS;1.0;A
2006;2580;_T;Y45-49;DEATHS;1.0;A
2006;2580;_T;Y50-54;DEATHS;1.0;A
2006;2580;_T;Y70-74;DEATHS;6.0;A
2006;2580;_T;Y75-79;DEATHS;6.0;A
2006;2580;_T;Y80-84;DEATHS;6.0;A
2006;2580;_T;Y85-89;DEATHS;6.0;A
2006;2580;_T;Y90-94;DEATHS;2.0;A
2006;2580;M;TOTAL;DEATHS;8.0;A
2006;2580;M;Y30-34;DEATHS;1.0;A
2006;2580;M;Y45-49;DEATHS;1.0;A
2006;2580;M;Y50-54;DEATHS;1.0;A
2006;2580;M;Y70-74;DEATHS;3.0;A
2006;2580;M;Y85-89;DEATHS;1.0;A
2006;2580;M;Y90-94;DEATHS;1.0;A
2006;2580;F;TOTAL;DEATHS;21.0;A
2006;2580;F;Y70-74;DEATHS;3.0;A
2006;2580;F;Y75-79;DEATHS;6.0;A
2006;2580;F;Y80-84;DEATHS;6.0;A
2006;2580;F;Y85-89;DEATHS;5.0;A
2006;2580;F;Y90-94;DEATHS;1.0;A
2006;2581;_T;TOTAL;DEATHS;27.0;A
2006;2581;_T;Y35-39;DEATHS;1.0;A
2006;2581;_T;Y55-59;DEATHS;1.0;A
2006;2581;_T;Y70-74;DEATHS;4.0;A
2006;2581;_T;Y75-79;DEATHS;9.0;A
2006;2581;_T;Y80-84;DEATHS;4.0;A
2006;2581;_T;Y85-89;DEATHS;5.0;A
2006;2581;_T;Y90-94;DEATHS;1.0;A
2006;2581;_T;Y95-99;DEATHS;2.0;A
2006;2581;M;TOTAL;DEATHS;10.0;A
2006;2581;M;Y35-39;DEATHS;1.0;A
2006;2581;M;Y70-74;DEATHS;3.0;A
2006;2581;M;Y75-79;DEATHS;3.0;A
2006;2581;M;Y80-84;DEATHS;1.0;A
2006;2581;M;Y85-89;DEATHS;1.0;A
2006;2581;M;Y90-94;DEATHS;1.0;A
2006;2581;F;TOTAL;DEATHS;17.0;A
2006;2581;F;Y55-59;DEATHS;1.0;A
2006;2581;F;Y70-74;DEATHS;1.0;A
2006;2581;F;Y75-79;DEATHS;6.0;A
2006;2581;F;Y80-84;DEATHS;3.0;A
2006;2581;F;Y85-89;DEATHS;4.0;A
2006;2581;F;Y95-99;DEATHS;2.0;A
2006;2582;_T;TOTAL;DEATHS;11.0;A
2006;2582;_T;Y1-4;DEATHS;1.0;A
2006;2582;_T;Y65-69;DEATHS;1.0;A
2006;2582;_T;Y70-74;DEATHS;2.0;A
2006;2582;_T;Y75-79;DEATHS;2.0;A
2006;2582;_T;Y80-84;DEATHS;3.0;A
2006;2582;_T;Y90-94;DEATHS;1.0;A
2006;2582;_T;Y95-99;DEATHS;1.0;A
2006;2582;M;TOTAL;DEATHS;7.0;A
2006;2582;M;Y1-4;DEATHS;1.0;A
2006;2582;M;Y65-69;DEATHS;1.0;A
2006;2582;M;Y70-74;DEATHS;2.0;A
2006;2582;M;Y75-79;DEATHS;2.0;A
2006;2582;M;Y80-84;DEATHS;1.0;A
2006;2582;F;TOTAL;DEATHS;4.0;A
2006;2582;F;Y80-84;DEATHS;2.0;A
2006;2582;F;Y90-94;DEATHS;1.0;A
2006;2582;F;Y95-99;DEATHS;1.0;A
2006;2583;_T;TOTAL;DEATHS;8.0;A
2006;2583;_T;Y60-64;DEATHS;1.0;A
2006;2583;_T;Y70-74;DEATHS;1.0;A
2006;2583;_T;Y75-79;DEATHS;2.0;A
2006;2583;_T;Y80-84;DEATHS;2.0;A
2006;2583;_T;Y85-89;DEATHS;2.0;A
2006;2583;M;TOTAL;DEATHS;4.0;A
2006;2583;M;Y70-74;DEATHS;1.0;A
2006;2583;M;Y75-79;DEATHS;1.0;A
2006;2583;M;Y80-84;DEATHS;1.0;A
2006;2583;M;Y85-89;DEATHS;1.0;A
2006;2583;F;TOTAL;DEATHS;4.0;A
2006;2583;F;Y60-64;DEATHS;1.0;A
2006;2583;F;Y75-79;DEATHS;1.0;A
2006;2583;F;Y80-84;DEATHS;1.0;A
2006;2583;F;Y85-89;DEATHS;1.0;A
2006;2584;_T;TOTAL;DEATHS;11.0;A
2006;2584;_T;Y40-44;DEATHS;1.0;A
2006;2584;_T;Y55-59;DEATHS;1.0;A
2006;2584;_T;Y70-74;DEATHS;1.0;A
2006;2584;_T;Y75-79;DEATHS;1.0;A
2006;2584;_T;Y80-84;DEATHS;3.0;A
2006;2584;_T;Y90-94;DEATHS;2.0;A
2006;2584;_T;Y95-99;DEATHS;1.0;A
2006;2584;_T;Y_GE100;DEATHS;1.0;A
2006;2584;M;TOTAL;DEATHS;7.0;A
2006;2584;M;Y40-44;DEATHS;1.0;A
2006;2584;M;Y55-59;DEATHS;1.0;A
2006;2584;M;Y70-74;DEATHS;1.0;A
2006;2584;M;Y80-84;DEATHS;3.0;A
2006;2584;M;Y95-99;DEATHS;1.0;A
2006;2584;F;TOTAL;DEATHS;4.0;A
2006;2584;F;Y75-79;DEATHS;1.0;A
2006;2584;F;Y90-94;DEATHS;2.0;A
2006;2584;F;Y_GE100;DEATHS;1.0;A
2006;2585;_T;TOTAL;DEATHS;115.0;A
2006;2585;_T;Y_LT1;DEATHS;1.0;A
2006;2585;_T;Y1-4;DEATHS;1.0;A
2006;2585;_T;Y35-39;DEATHS;1.0;A
2006;2585;_T;Y40-44;DEATHS;2.0;A
2006;2585;_T;Y45-49;DEATHS;2.0;A
2006;2585;_T;Y50-54;DEATHS;4.0;A
2006;2585;_T;Y55-59;DEATHS;4.0;A
2006;2585;_T;Y60-64;DEATHS;4.0;A
2006;2585;_T;Y65-69;DEATHS;7.0;A
2006;2585;_T;Y70-74;DEATHS;10.0;A
2006;2585;_T;Y75-79;DEATHS;25.0;A
2006;2585;_T;Y80-84;DEATHS;16.0;A
2006;2585;_T;Y85-89;DEATHS;17.0;A
2006;2585;_T;Y90-94;DEATHS;16.0;A
2006;2585;_T;Y95-99;DEATHS;5.0;A
2006;2585;M;TOTAL;DEATHS;68.0;A
2006;2585;M;Y35-39;DEATHS;1.0;A
2006;2585;M;Y40-44;DEATHS;2.0;A
2006;2585;M;Y45-49;DEATHS;2.0;A
2006;2585;M;Y50-54;DEATHS;4.0;A
2006;2585;M;Y55-59;DEATHS;3.0;A
2006;2585;M;Y60-64;DEATHS;2.0;A
2006;2585;M;Y65-69;DEATHS;4.0;A
2006;2585;M;Y70-74;DEATHS;7.0;A
2006;2585;M;Y75-79;DEATHS;15.0;A
2006;2585;M;Y80-84;DEATHS;10.0;A
2006;2585;M;Y85-89;DEATHS;8.0;A
2006;2585;M;Y90-94;DEATHS;8.0;A
2006;2585;M;Y95-99;DEATHS;2.0;A
2006;2585;F;TOTAL;DEATHS;47.0;A
2006;2585;F;Y_LT1;DEATHS;1.0;A
2006;2585;F;Y1-4;DEATHS;1.0;A
2006;2585;F;Y55-59;DEATHS;1.0;A
2006;2585;F;Y60-64;DEATHS;2.0;A
2006;2585;F;Y65-69;DEATHS;3.0;A
2006;2585;F;Y70-74;DEATHS;3.0;A
2006;2585;F;Y75-79;DEATHS;10.0;A
2006;2585;F;Y80-84;DEATHS;6.0;A
2006;2585;F;Y85-89;DEATHS;9.0;A
2006;2585;F;Y90-94;DEATHS;8.0;A
2006;2585;F;Y95-99;DEATHS;3.0;A
2006;2586;_T;TOTAL;DEATHS;10.0;A
2006;2586;_T;Y45-49;DEATHS;2.0;A
2006;2586;_T;Y50-54;DEATHS;2.0;A
2006;2586;_T;Y70-74;DEATHS;1.0;A
2006;2586;_T;Y75-79;DEATHS;2.0;A
2006;2586;_T;Y80-84;DEATHS;2.0;A
2006;2586;_T;Y95-99;DEATHS;1.0;A
2006;2586;M;TOTAL;DEATHS;7.0;A
2006;2586;M;Y45-49;DEATHS;2.0;A
2006;2586;M;Y50-54;DEATHS;2.0;A
2006;2586;M;Y75-79;DEATHS;2.0;A
2006;2586;M;Y80-84;DEATHS;1.0;A
2006;2586;F;TOTAL;DEATHS;3.0;A
2006;2586;F;Y70-74;DEATHS;1.0;A
2006;2586;F;Y80-84;DEATHS;1.0;A
2006;2586;F;Y95-99;DEATHS;1.0;A
2006;2587;_T;TOTAL;DEATHS;77.0;A
2006;2587;_T;Y_LT1;DEATHS;1.0;A
2006;2587;_T;Y5-9;DEATHS;1.0;A
2006;2587;_T;Y15-19;DEATHS;1.0;A
2006;2587;_T;Y25-29;DEATHS;1.0;A
2006;2587;_T;Y35-39;DEATHS;2.0;A
2006;2587;_T;Y50-54;DEATHS;3.0;A
2006;2587;_T;Y55-59;DEATHS;3.0;A
2006;2587;_T;Y60-64;DEATHS;3.0;A
2006;2587;_T;Y65-69;DEATHS;6.0;A
2006;2587;_T;Y70-74;DEATHS;9.0;A
2006;2587;_T;Y75-79;DEATHS;15.0;A
2006;2587;_T;Y80-84;DEATHS;17.0;A
2006;2587;_T;Y85-89;DEATHS;8.0;A
2006;2587;_T;Y90-94;DEATHS;6.0;A
2006;2587;_T;Y95-99;DEATHS;1.0;A
2006;2587;M;TOTAL;DEATHS;46.0;A
2006;2587;M;Y_LT1;DEATHS;1.0;A
2006;2587;M;Y5-9;DEATHS;1.0;A
2006;2587;M;Y15-19;DEATHS;1.0;A
2006;2587;M;Y25-29;DEATHS;1.0;A
2006;2587;M;Y35-39;DEATHS;1.0;A
2006;2587;M;Y50-54;DEATHS;3.0;A
2006;2587;M;Y55-59;DEATHS;2.0;A
2006;2587;M;Y60-64;DEATHS;2.0;A
2006;2587;M;Y65-69;DEATHS;5.0;A
2006;2587;M;Y70-74;DEATHS;7.0;A
2006;2587;M;Y75-79;DEATHS;13.0;A
2006;2587;M;Y80-84;DEATHS;6.0;A
2006;2587;M;Y85-89;DEATHS;1.0;A
2006;2587;M;Y90-94;DEATHS;2.0;A
2006;2587;F;TOTAL;DEATHS;31.0;A
2006;2587;F;Y35-39;DEATHS;1.0;A
2006;2587;F;Y55-59;DEATHS;1.0;A
2006;2587;F;Y60-64;DEATHS;1.0;A
2006;2587;F;Y65-69;DEATHS;1.0;A
2006;2587;F;Y70-74;DEATHS;2.0;A
2006;2587;F;Y75-79;DEATHS;2.0;A
2006;2587;F;Y80-84;DEATHS;11.0;A
2006;2587;F;Y85-89;DEATHS;7.0;A
2006;2587;F;Y90-94;DEATHS;4.0;A
2006;2587;F;Y95-99;DEATHS;1.0;A
2006;2588;_T;TOTAL;DEATHS;58.0;A
2006;2588;_T;Y1-4;DEATHS;1.0;A
2006;2588;_T;Y20-24;DEATHS;2.0;A
2006;2588;_T;Y30-34;DEATHS;1.0;A
2006;2588;_T;Y35-39;DEATHS;1.0;A
2006;2588;_T;Y40-44;DEATHS;1.0;A
2006;2588;_T;Y50-54;DEATHS;1.0;A
2006;2588;_T;Y55-59;DEATHS;2.0;A
2006;2588;_T;Y60-64;DEATHS;5.0;A
2006;2588;_T;Y65-69;DEATHS;1.0;A
2006;2588;_T;Y70-74;DEATHS;5.0;A
2006;2588;_T;Y75-79;DEATHS;6.0;A
2006;2588;_T;Y80-84;DEATHS;15.0;A
2006;2588;_T;Y85-89;DEATHS;11.0;A
2006;2588;_T;Y90-94;DEATHS;6.0;A
2006;2588;M;TOTAL;DEATHS;33.0;A
2006;2588;M;Y20-24;DEATHS;2.0;A
2006;2588;M;Y35-39;DEATHS;1.0;A
2006;2588;M;Y40-44;DEATHS;1.0;A
2006;2588;M;Y50-54;DEATHS;1.0;A
2006;2588;M;Y55-59;DEATHS;1.0;A
2006;2588;M;Y60-64;DEATHS;3.0;A
2006;2588;M;Y65-69;DEATHS;1.0;A
2006;2588;M;Y70-74;DEATHS;3.0;A
2006;2588;M;Y75-79;DEATHS;5.0;A
2006;2588;M;Y80-84;DEATHS;8.0;A
2006;2588;M;Y85-89;DEATHS;5.0;A
2006;2588;M;Y90-94;DEATHS;2.0;A
2006;2588;F;TOTAL;DEATHS;25.0;A
2006;2588;F;Y1-4;DEATHS;1.0;A
2006;2588;F;Y30-34;DEATHS;1.0;A
2006;2588;F;Y55-59;DEATHS;1.0;A
2006;2588;F;Y60-64;DEATHS;2.0;A
2006;2588;F;Y70-74;DEATHS;2.0;A
2006;2588;F;Y75-79;DEATHS;1.0;A
2006;2588;F;Y80-84;DEATHS;7.0;A
2006;2588;F;Y85-89;DEATHS;6.0;A
2006;2588;F;Y90-94;DEATHS;4.0;A
2006;2589;_T;TOTAL;DEATHS;101.0;A
2006;2589;_T;Y20-24;DEATHS;2.0;A
2006;2589;_T;Y35-39;DEATHS;1.0;A
2006;2589;_T;Y40-44;DEATHS;3.0;A
2006;2589;_T;Y45-49;DEATHS;4.0;A
2006;2589;_T;Y50-54;DEATHS;5.0;A
2006;2589;_T;Y55-59;DEATHS;3.0;A
2006;2589;_T;Y60-64;DEATHS;3.0;A
2006;2589;_T;Y65-69;DEATHS;7.0;A
2006;2589;_T;Y70-74;DEATHS;16.0;A
2006;2589;_T;Y75-79;DEATHS;15.0;A
2006;2589;_T;Y80-84;DEATHS;20.0;A
2006;2589;_T;Y85-89;DEATHS;18.0;A
2006;2589;_T;Y90-94;DEATHS;2.0;A
2006;2589;_T;Y95-99;DEATHS;2.0;A
2006;2589;M;TOTAL;DEATHS;59.0;A
2006;2589;M;Y20-24;DEATHS;2.0;A
2006;2589;M;Y35-39;DEATHS;1.0;A
2006;2589;M;Y40-44;DEATHS;2.0;A
2006;2589;M;Y45-49;DEATHS;3.0;A
2006;2589;M;Y50-54;DEATHS;1.0;A
2006;2589;M;Y55-59;DEATHS;2.0;A
2006;2589;M;Y60-64;DEATHS;1.0;A
2006;2589;M;Y65-69;DEATHS;5.0;A
2006;2589;M;Y70-74;DEATHS;12.0;A
2006;2589;M;Y75-79;DEATHS;9.0;A
2006;2589;M;Y80-84;DEATHS;11.0;A
2006;2589;M;Y85-89;DEATHS;8.0;A
2006;2589;M;Y95-99;DEATHS;2.0;A
2006;2589;F;TOTAL;DEATHS;42.0;A
2006;2589;F;Y40-44;DEATHS;1.0;A
2006;2589;F;Y45-49;DEATHS;1.0;A
2006;2589;F;Y50-54;DEATHS;4.0;A
2006;2589;F;Y55-59;DEATHS;1.0;A
2006;2589;F;Y60-64;DEATHS;2.0;A
2006;2589;F;Y65-69;DEATHS;2.0;A
2006;2589;F;Y70-74;DEATHS;4.0;A
2006;2589;F;Y75-79;DEATHS;6.0;A
2006;2589;F;Y80-84;DEATHS;9.0;A
2006;2589;F;Y85-89;DEATHS;10.0;A
2006;2589;F;Y90-94;DEATHS;2.0;A
2006;2590;_T;TOTAL;DEATHS;10.0;A
2006;2590;_T;Y65-69;DEATHS;1.0;A
2006;2590;_T;Y70-74;DEATHS;1.0;A
2006;2590;_T;Y75-79;DEATHS;2.0;A
2006;2590;_T;Y80-84;DEATHS;3.0;A
2006;2590;_T;Y90-94;DEATHS;1.0;A
2006;2590;_T;Y95-99;DEATHS;1.0;A
2006;2590;_T;Y_GE100;DEATHS;1.0;A
2006;2590;M;TOTAL;DEATHS;4.0;A
2006;2590;M;Y75-79;DEATHS;2.0;A
2006;2590;M;Y80-84;DEATHS;1.0;A
2006;2590;M;Y_GE100;DEATHS;1.0;A
2006;2590;F;TOTAL;DEATHS;6.0;A
2006;2590;F;Y65-69;DEATHS;1.0;A
2006;2590;F;Y70-74;DEATHS;1.0;A
2006;2590;F;Y80-84;DEATHS;2.0;A
2006;2590;F;Y90-94;DEATHS;1.0;A
2006;2590;F;Y95-99;DEATHS;1.0;A
2006;2592;_T;TOTAL;DEATHS;77.0;A
2006;2592;_T;Y1-4;DEATHS;1.0;A
2006;2592;_T;Y10-14;DEATHS;1.0;A
2006;2592;_T;Y25-29;DEATHS;1.0;A
2006;2592;_T;Y30-34;DEATHS;1.0;A
2006;2592;_T;Y35-39;DEATHS;1.0;A
2006;2592;_T;Y45-49;DEATHS;1.0;A
2006;2592;_T;Y50-54;DEATHS;1.0;A
2006;2592;_T;Y60-64;DEATHS;1.0;A
2006;2592;_T;Y65-69;DEATHS;4.0;A
2006;2592;_T;Y70-74;DEATHS;9.0;A
2006;2592;_T;Y75-79;DEATHS;15.0;A
2006;2592;_T;Y80-84;DEATHS;19.0;A
2006;2592;_T;Y85-89;DEATHS;15.0;A
2006;2592;_T;Y90-94;DEATHS;6.0;A
2006;2592;_T;Y95-99;DEATHS;1.0;A
2006;2592;M;TOTAL;DEATHS;44.0;A
2006;2592;M;Y1-4;DEATHS;1.0;A
2006;2592;M;Y25-29;DEATHS;1.0;A
2006;2592;M;Y30-34;DEATHS;1.0;A
2006;2592;M;Y35-39;DEATHS;1.0;A
2006;2592;M;Y60-64;DEATHS;1.0;A
2006;2592;M;Y65-69;DEATHS;2.0;A
2006;2592;M;Y70-74;DEATHS;9.0;A
2006;2592;M;Y75-79;DEATHS;9.0;A
2006;2592;M;Y80-84;DEATHS;12.0;A
2006;2592;M;Y85-89;DEATHS;4.0;A
2006;2592;M;Y90-94;DEATHS;3.0;A
2006;2592;F;TOTAL;DEATHS;33.0;A
2006;2592;F;Y10-14;DEATHS;1.0;A
2006;2592;F;Y45-49;DEATHS;1.0;A
2006;2592;F;Y50-54;DEATHS;1.0;A
2006;2592;F;Y65-69;DEATHS;2.0;A
2006;2592;F;Y75-79;DEATHS;6.0;A
2006;2592;F;Y80-84;DEATHS;7.0;A
2006;2592;F;Y85-89;DEATHS;11.0;A
2006;2592;F;Y90-94;DEATHS;3.0;A
2006;2592;F;Y95-99;DEATHS;1.0;A
2006;2594;_T;TOTAL;DEATHS;10.0;A
2006;2594;_T;Y50-54;DEATHS;1.0;A
2006;2594;_T;Y65-69;DEATHS;1.0;A
2006;2594;_T;Y70-74;DEATHS;2.0;A
2006;2594;_T;Y75-79;DEATHS;2.0;A
2006;2594;_T;Y80-84;DEATHS;2.0;A
2006;2594;_T;Y90-94;DEATHS;2.0;A
2006;2594;M;TOTAL;DEATHS;7.0;A
2006;2594;M;Y50-54;DEATHS;1.0;A
2006;2594;M;Y70-74;DEATHS;2.0;A
2006;2594;M;Y75-79;DEATHS;1.0;A
2006;2594;M;Y80-84;DEATHS;2.0;A
2006;2594;M;Y90-94;DEATHS;1.0;A
2006;2594;F;TOTAL;DEATHS;3.0;A
2006;2594;F;Y65-69;DEATHS;1.0;A
2006;2594;F;Y75-79;DEATHS;1.0;A
2006;2594;F;Y90-94;DEATHS;1.0;A
2006;2595;_T;TOTAL;DEATHS;18.0;A
2006;2595;_T;Y60-64;DEATHS;2.0;A
2006;2595;_T;Y70-74;DEATHS;2.0;A
2006;2595;_T;Y75-79;DEATHS;1.0;A
2006;2595;_T;Y80-84;DEATHS;5.0;A
2006;2595;_T;Y85-89;DEATHS;6.0;A
2006;2595;_T;Y90-94;DEATHS;2.0;A
2006;2595;M;TOTAL;DEATHS;11.0;A
2006;2595;M;Y60-64;DEATHS;1.0;A
2006;2595;M;Y70-74;DEATHS;1.0;A
2006;2595;M;Y80-84;DEATHS;4.0;A
2006;2595;M;Y85-89;DEATHS;4.0;A
2006;2595;M;Y90-94;DEATHS;1.0;A
2006;2595;F;TOTAL;DEATHS;7.0;A
2006;2595;F;Y60-64;DEATHS;1.0;A
2006;2595;F;Y70-74;DEATHS;1.0;A
2006;2595;F;Y75-79;DEATHS;1.0;A
2006;2595;F;Y80-84;DEATHS;1.0;A
2006;2595;F;Y85-89;DEATHS;2.0;A
2006;2595;F;Y90-94;DEATHS;1.0;A
2006;2596;_T;TOTAL;DEATHS;9.0;A
2006;2596;_T;Y30-34;DEATHS;1.0;A
2006;2596;_T;Y45-49;DEATHS;1.0;A
2006;2596;_T;Y60-64;DEATHS;1.0;A
2006;2596;_T;Y65-69;DEATHS;1.0;A
2006;2596;_T;Y80-84;DEATHS;1.0;A
2006;2596;_T;Y85-89;DEATHS;2.0;A
2006;2596;_T;Y90-94;DEATHS;1.0;A
2006;2596;_T;Y95-99;DEATHS;1.0;A
2006;2596;M;TOTAL;DEATHS;5.0;A
2006;2596;M;Y30-34;DEATHS;1.0;A
2006;2596;M;Y60-64;DEATHS;1.0;A
2006;2596;M;Y80-84;DEATHS;1.0;A
2006;2596;M;Y85-89;DEATHS;1.0;A
2006;2596;M;Y90-94;DEATHS;1.0;A
2006;2596;F;TOTAL;DEATHS;4.0;A
2006;2596;F;Y45-49;DEATHS;1.0;A
2006;2596;F;Y65-69;DEATHS;1.0;A
2006;2596;F;Y85-89;DEATHS;1.0;A
2006;2596;F;Y95-99;DEATHS;1.0;A
2006;2598;_T;TOTAL;DEATHS;10.0;A
2006;2598;_T;Y75-79;DEATHS;2.0;A
2006;2598;_T;Y80-84;DEATHS;5.0;A
2006;2598;_T;Y85-89;DEATHS;2.0;A
2006;2598;_T;Y90-94;DEATHS;1.0;A
2006;2598;M;TOTAL;DEATHS;5.0;A
2006;2598;M;Y75-79;DEATHS;1.0;A
2006;2598;M;Y80-84;DEATHS;3.0;A
2006;2598;M;Y85-89;DEATHS;1.0;A
2006;2598;F;TOTAL;DEATHS;5.0;A
2006;2598;F;Y75-79;DEATHS;1.0;A
2006;2598;F;Y80-84;DEATHS;2.0;A
2006;2598;F;Y85-89;DEATHS;1.0;A
2006;2598;F;Y90-94;DEATHS;1.0;A
2006;2599;_T;TOTAL;DEATHS;1.0;A
2006;2599;_T;Y80-84;DEATHS;1.0;A
2006;2599;F;TOTAL;DEATHS;1.0;A
2006;2599;F;Y80-84;DEATHS;1.0;A
2006;2603;_T;TOTAL;DEATHS;29.0;A
2006;2603;_T;Y45-49;DEATHS;3.0;A
2006;2603;_T;Y55-59;DEATHS;1.0;A
2006;2603;_T;Y60-64;DEATHS;2.0;A
2006;2603;_T;Y65-69;DEATHS;2.0;A
2006;2603;_T;Y70-74;DEATHS;3.0;A
2006;2603;_T;Y75-79;DEATHS;2.0;A
2006;2603;_T;Y80-84;DEATHS;5.0;A
2006;2603;_T;Y85-89;DEATHS;6.0;A
2006;2603;_T;Y90-94;DEATHS;3.0;A
2006;2603;_T;Y95-99;DEATHS;2.0;A
2006;2603;M;TOTAL;DEATHS;12.0;A
2006;2603;M;Y45-49;DEATHS;2.0;A
2006;2603;M;Y55-59;DEATHS;1.0;A
2006;2603;M;Y60-64;DEATHS;1.0;A
2006;2603;M;Y65-69;DEATHS;1.0;A
2006;2603;M;Y70-74;DEATHS;2.0;A
2006;2603;M;Y80-84;DEATHS;2.0;A
2006;2603;M;Y85-89;DEATHS;1.0;A
2006;2603;M;Y90-94;DEATHS;1.0;A
2006;2603;M;Y95-99;DEATHS;1.0;A
2006;2603;F;TOTAL;DEATHS;17.0;A
2006;2603;F;Y45-49;DEATHS;1.0;A
2006;2603;F;Y60-64;DEATHS;1.0;A
2006;2603;F;Y65-69;DEATHS;1.0;A
2006;2603;F;Y70-74;DEATHS;1.0;A
2006;2603;F;Y75-79;DEATHS;2.0;A
2006;2603;F;Y80-84;DEATHS;3.0;A
2006;2603;F;Y85-89;DEATHS;5.0;A
2006;2603;F;Y90-94;DEATHS;2.0;A
2006;2603;F;Y95-99;DEATHS;1.0;A
2006;2604;_T;TOTAL;DEATHS;34.0;A
2006;2604;_T;Y20-24;DEATHS;1.0;A
2006;2604;_T;Y50-54;DEATHS;1.0;A
2006;2604;_T;Y60-64;DEATHS;1.0;A
2006;2604;_T;Y65-69;DEATHS;5.0;A
2006;2604;_T;Y70-74;DEATHS;5.0;A
2006;2604;_T;Y75-79;DEATHS;6.0;A
2006;2604;_T;Y80-84;DEATHS;9.0;A
2006;2604;_T;Y85-89;DEATHS;5.0;A
2006;2604;_T;Y90-94;DEATHS;1.0;A
2006;2604;M;TOTAL;DEATHS;19.0;A
2006;2604;M;Y20-24;DEATHS;1.0;A
2006;2604;M;Y60-64;DEATHS;1.0;A
2006;2604;M;Y65-69;DEATHS;4.0;A
2006;2604;M;Y70-74;DEATHS;4.0;A
2006;2604;M;Y75-79;DEATHS;2.0;A
2006;2604;M;Y80-84;DEATHS;6.0;A
2006;2604;M;Y85-89;DEATHS;1.0;A
2006;2604;F;TOTAL;DEATHS;15.0;A
2006;2604;F;Y50-54;DEATHS;1.0;A
2006;2604;F;Y65-69;DEATHS;1.0;A
2006;2604;F;Y70-74;DEATHS;1.0;A
2006;2604;F;Y75-79;DEATHS;4.0;A
2006;2604;F;Y80-84;DEATHS;3.0;A
2006;2604;F;Y85-89;DEATHS;4.0;A
2006;2604;F;Y90-94;DEATHS;1.0;A
2006;2605;_T;TOTAL;DEATHS;6.0;A
2006;2605;_T;Y40-44;DEATHS;1.0;A
2006;2605;_T;Y75-79;DEATHS;1.0;A
2006;2605;_T;Y80-84;DEATHS;1.0;A
2006;2605;_T;Y85-89;DEATHS;3.0;A
2006;2605;M;TOTAL;DEATHS;6.0;A
2006;2605;M;Y40-44;DEATHS;1.0;A
2006;2605;M;Y75-79;DEATHS;1.0;A
2006;2605;M;Y80-84;DEATHS;1.0;A
2006;2605;M;Y85-89;DEATHS;3.0;A
