TEMPORAL;TERRITORIO;SEXO;EDAD;INDICATOR;OBS_VALUE;FREQ
2005;2548;_T;Y95-99;DEATHS;1.0;A
2005;2548;M;TOTAL;DEATHS;33.0;A
2005;2548;M;Y_LT1;DEATHS;2.0;A
2005;2548;M;Y15-19;DEATHS;1.0;A
2005;2548;M;Y20-24;DEATHS;2.0;A
2005;2548;M;Y35-39;DEATHS;2.0;A
2005;2548;M;Y50-54;DEATHS;1.0;A
2005;2548;M;Y55-59;DEATHS;1.0;A
2005;2548;M;Y60-64;DEATHS;2.0;A
2005;2548;M;Y70-74;DEATHS;7.0;A
2005;2548;M;Y75-79;DEATHS;2.0;A
2005;2548;M;Y80-84;DEATHS;2.0;A
2005;2548;M;Y85-89;DEATHS;6.0;A
2005;2548;M;Y90-94;DEATHS;5.0;A
2005;2548;F;TOTAL;DEATHS;34.0;A
2005;2548;F;Y15-19;DEATHS;2.0;A
2005;2548;F;Y50-54;DEATHS;1.0;A
2005;2548;F;Y60-64;DEATHS;3.0;A
2005;2548;F;Y65-69;DEATHS;1.0;A
2005;2548;F;Y70-74;DEATHS;3.0;A
2005;2548;F;Y75-79;DEATHS;7.0;A
2005;2548;F;Y80-84;DEATHS;6.0;A
2005;2548;F;Y85-89;DEATHS;5.0;A
2005;2548;F;Y90-94;DEATHS;5.0;A
2005;2548;F;Y95-99;DEATHS;1.0;A
2005;2532;_T;TOTAL;DEATHS;22.0;A
2005;2532;_T;Y_LT1;DEATHS;1.0;A
2005;2532;_T;Y35-39;DEATHS;1.0;A
2005;2532;_T;Y45-49;DEATHS;1.0;A
2005;2532;_T;Y55-59;DEATHS;1.0;A
2005;2532;_T;Y60-64;DEATHS;3.0;A
2005;2532;_T;Y65-69;DEATHS;2.0;A
2005;2532;_T;Y70-74;DEATHS;3.0;A
2005;2532;_T;Y75-79;DEATHS;4.0;A
2005;2532;_T;Y80-84;DEATHS;2.0;A
2005;2532;_T;Y85-89;DEATHS;2.0;A
2005;2532;_T;Y90-94;DEATHS;1.0;A
2005;2532;_T;Y_GE100;DEATHS;1.0;A
2005;2532;M;TOTAL;DEATHS;12.0;A
2005;2532;M;Y35-39;DEATHS;1.0;A
2005;2532;M;Y45-49;DEATHS;1.0;A
2005;2532;M;Y55-59;DEATHS;1.0;A
2005;2532;M;Y60-64;DEATHS;2.0;A
2005;2532;M;Y65-69;DEATHS;1.0;A
2005;2532;M;Y70-74;DEATHS;1.0;A
2005;2532;M;Y75-79;DEATHS;3.0;A
2005;2532;M;Y80-84;DEATHS;2.0;A
2005;2532;F;TOTAL;DEATHS;10.0;A
2005;2532;F;Y_LT1;DEATHS;1.0;A
2005;2532;F;Y60-64;DEATHS;1.0;A
2005;2532;F;Y65-69;DEATHS;1.0;A
2005;2532;F;Y70-74;DEATHS;2.0;A
2005;2532;F;Y75-79;DEATHS;1.0;A
2005;2532;F;Y85-89;DEATHS;2.0;A
2005;2532;F;Y90-94;DEATHS;1.0;A
2005;2532;F;Y_GE100;DEATHS;1.0;A
2005;2533;_T;TOTAL;DEATHS;6.0;A
2005;2533;_T;Y75-79;DEATHS;3.0;A
2005;2533;_T;Y80-84;DEATHS;2.0;A
2005;2533;_T;Y85-89;DEATHS;1.0;A
2005;2533;M;TOTAL;DEATHS;5.0;A
2005;2533;M;Y75-79;DEATHS;2.0;A
2005;2533;M;Y80-84;DEATHS;2.0;A
2005;2533;M;Y85-89;DEATHS;1.0;A
2005;2533;F;TOTAL;DEATHS;1.0;A
2005;2533;F;Y75-79;DEATHS;1.0;A
2005;2534;_T;TOTAL;DEATHS;25.0;A
2005;2534;_T;Y_LT1;DEATHS;1.0;A
2005;2534;_T;Y45-49;DEATHS;1.0;A
2005;2534;_T;Y65-69;DEATHS;2.0;A
2005;2534;_T;Y70-74;DEATHS;2.0;A
2005;2534;_T;Y75-79;DEATHS;4.0;A
2005;2534;_T;Y80-84;DEATHS;5.0;A
2005;2534;_T;Y85-89;DEATHS;6.0;A
2005;2534;_T;Y90-94;DEATHS;3.0;A
2005;2534;_T;Y95-99;DEATHS;1.0;A
2005;2534;M;TOTAL;DEATHS;11.0;A
2005;2534;M;Y_LT1;DEATHS;1.0;A
2005;2534;M;Y45-49;DEATHS;1.0;A
2005;2534;M;Y65-69;DEATHS;2.0;A
2005;2534;M;Y70-74;DEATHS;1.0;A
2005;2534;M;Y75-79;DEATHS;1.0;A
2005;2534;M;Y80-84;DEATHS;2.0;A
2005;2534;M;Y85-89;DEATHS;1.0;A
2005;2534;M;Y90-94;DEATHS;2.0;A
2005;2534;F;TOTAL;DEATHS;14.0;A
2005;2534;F;Y70-74;DEATHS;1.0;A
2005;2534;F;Y75-79;DEATHS;3.0;A
2005;2534;F;Y80-84;DEATHS;3.0;A
2005;2534;F;Y85-89;DEATHS;5.0;A
2005;2534;F;Y90-94;DEATHS;1.0;A
2005;2534;F;Y95-99;DEATHS;1.0;A
2005;2535;_T;TOTAL;DEATHS;22.0;A
2005;2535;_T;Y60-64;DEATHS;2.0;A
2005;2535;_T;Y65-69;DEATHS;2.0;A
2005;2535;_T;Y70-74;DEATHS;2.0;A
2005;2535;_T;Y75-79;DEATHS;5.0;A
2005;2535;_T;Y80-84;DEATHS;6.0;A
2005;2535;_T;Y85-89;DEATHS;5.0;A
2005;2535;M;TOTAL;DEATHS;14.0;A
2005;2535;M;Y60-64;DEATHS;2.0;A
2005;2535;M;Y65-69;DEATHS;1.0;A
2005;2535;M;Y70-74;DEATHS;1.0;A
2005;2535;M;Y75-79;DEATHS;4.0;A
2005;2535;M;Y80-84;DEATHS;4.0;A
2005;2535;M;Y85-89;DEATHS;2.0;A
2005;2535;F;TOTAL;DEATHS;8.0;A
2005;2535;F;Y65-69;DEATHS;1.0;A
2005;2535;F;Y70-74;DEATHS;1.0;A
2005;2535;F;Y75-79;DEATHS;1.0;A
2005;2535;F;Y80-84;DEATHS;2.0;A
2005;2535;F;Y85-89;DEATHS;3.0;A
2005;2537;_T;TOTAL;DEATHS;43.0;A
2005;2537;_T;Y_LT1;DEATHS;1.0;A
2005;2537;_T;Y35-39;DEATHS;2.0;A
2005;2537;_T;Y45-49;DEATHS;1.0;A
2005;2537;_T;Y50-54;DEATHS;1.0;A
2005;2537;_T;Y55-59;DEATHS;1.0;A
2005;2537;_T;Y65-69;DEATHS;3.0;A
2005;2537;_T;Y70-74;DEATHS;7.0;A
2005;2537;_T;Y75-79;DEATHS;6.0;A
2005;2537;_T;Y80-84;DEATHS;5.0;A
2005;2537;_T;Y85-89;DEATHS;10.0;A
2005;2537;_T;Y90-94;DEATHS;6.0;A
2005;2537;M;TOTAL;DEATHS;23.0;A
2005;2537;M;Y35-39;DEATHS;1.0;A
2005;2537;M;Y45-49;DEATHS;1.0;A
2005;2537;M;Y50-54;DEATHS;1.0;A
2005;2537;M;Y65-69;DEATHS;2.0;A
2005;2537;M;Y70-74;DEATHS;4.0;A
2005;2537;M;Y75-79;DEATHS;3.0;A
2005;2537;M;Y80-84;DEATHS;2.0;A
2005;2537;M;Y85-89;DEATHS;5.0;A
2005;2537;M;Y90-94;DEATHS;4.0;A
2005;2537;F;TOTAL;DEATHS;20.0;A
2005;2537;F;Y_LT1;DEATHS;1.0;A
2005;2537;F;Y35-39;DEATHS;1.0;A
2005;2537;F;Y55-59;DEATHS;1.0;A
2005;2537;F;Y65-69;DEATHS;1.0;A
2005;2537;F;Y70-74;DEATHS;3.0;A
2005;2537;F;Y75-79;DEATHS;3.0;A
2005;2537;F;Y80-84;DEATHS;3.0;A
2005;2537;F;Y85-89;DEATHS;5.0;A
2005;2537;F;Y90-94;DEATHS;2.0;A
2005;2538;_T;TOTAL;DEATHS;14.0;A
2005;2538;_T;Y60-64;DEATHS;1.0;A
2005;2538;_T;Y65-69;DEATHS;1.0;A
2005;2538;_T;Y70-74;DEATHS;1.0;A
2005;2538;_T;Y75-79;DEATHS;2.0;A
2005;2538;_T;Y80-84;DEATHS;3.0;A
2005;2538;_T;Y85-89;DEATHS;4.0;A
2005;2538;_T;Y90-94;DEATHS;2.0;A
2005;2538;M;TOTAL;DEATHS;9.0;A
2005;2538;M;Y60-64;DEATHS;1.0;A
2005;2538;M;Y65-69;DEATHS;1.0;A
2005;2538;M;Y70-74;DEATHS;1.0;A
2005;2538;M;Y75-79;DEATHS;2.0;A
2005;2538;M;Y80-84;DEATHS;2.0;A
2005;2538;M;Y85-89;DEATHS;1.0;A
2005;2538;M;Y90-94;DEATHS;1.0;A
2005;2538;F;TOTAL;DEATHS;5.0;A
2005;2538;F;Y80-84;DEATHS;1.0;A
2005;2538;F;Y85-89;DEATHS;3.0;A
2005;2538;F;Y90-94;DEATHS;1.0;A
2005;2707;_T;TOTAL;DEATHS;23.0;A
2005;2707;_T;Y65-69;DEATHS;4.0;A
2005;2707;_T;Y70-74;DEATHS;7.0;A
2005;2707;_T;Y75-79;DEATHS;1.0;A
2005;2707;_T;Y80-84;DEATHS;4.0;A
2005;2707;_T;Y85-89;DEATHS;3.0;A
2005;2707;_T;Y90-94;DEATHS;4.0;A
2005;2707;M;TOTAL;DEATHS;13.0;A
2005;2707;M;Y65-69;DEATHS;3.0;A
2005;2707;M;Y70-74;DEATHS;5.0;A
2005;2707;M;Y75-79;DEATHS;1.0;A
2005;2707;M;Y80-84;DEATHS;2.0;A
2005;2707;M;Y90-94;DEATHS;2.0;A
2005;2707;F;TOTAL;DEATHS;10.0;A
2005;2707;F;Y65-69;DEATHS;1.0;A
2005;2707;F;Y70-74;DEATHS;2.0;A
2005;2707;F;Y80-84;DEATHS;2.0;A
2005;2707;F;Y85-89;DEATHS;3.0;A
2005;2707;F;Y90-94;DEATHS;2.0;A
2005;2541;_T;TOTAL;DEATHS;58.0;A
2005;2541;_T;Y55-59;DEATHS;2.0;A
2005;2541;_T;Y60-64;DEATHS;3.0;A
2005;2541;_T;Y65-69;DEATHS;6.0;A
2005;2541;_T;Y70-74;DEATHS;9.0;A
2005;2541;_T;Y75-79;DEATHS;10.0;A
2005;2541;_T;Y80-84;DEATHS;11.0;A
2005;2541;_T;Y85-89;DEATHS;10.0;A
2005;2541;_T;Y90-94;DEATHS;3.0;A
2005;2541;_T;Y95-99;DEATHS;3.0;A
2005;2541;_T;Y_GE100;DEATHS;1.0;A
2005;2541;M;TOTAL;DEATHS;32.0;A
2005;2541;M;Y55-59;DEATHS;2.0;A
2005;2541;M;Y60-64;DEATHS;2.0;A
2005;2541;M;Y65-69;DEATHS;6.0;A
2005;2541;M;Y70-74;DEATHS;7.0;A
2005;2541;M;Y75-79;DEATHS;7.0;A
2005;2541;M;Y80-84;DEATHS;3.0;A
2005;2541;M;Y85-89;DEATHS;2.0;A
2005;2541;M;Y90-94;DEATHS;1.0;A
2005;2541;M;Y95-99;DEATHS;2.0;A
2005;2541;F;TOTAL;DEATHS;26.0;A
2005;2541;F;Y60-64;DEATHS;1.0;A
2005;2541;F;Y70-74;DEATHS;2.0;A
2005;2541;F;Y75-79;DEATHS;3.0;A
2005;2541;F;Y80-84;DEATHS;8.0;A
2005;2541;F;Y85-89;DEATHS;8.0;A
2005;2541;F;Y90-94;DEATHS;2.0;A
2005;2541;F;Y95-99;DEATHS;1.0;A
2005;2541;F;Y_GE100;DEATHS;1.0;A
2005;2542;_T;TOTAL;DEATHS;35.0;A
2005;2542;_T;Y_LT1;DEATHS;1.0;A
2005;2542;_T;Y15-19;DEATHS;1.0;A
2005;2542;_T;Y30-34;DEATHS;1.0;A
2005;2542;_T;Y35-39;DEATHS;1.0;A
2005;2542;_T;Y45-49;DEATHS;1.0;A
2005;2542;_T;Y50-54;DEATHS;2.0;A
2005;2542;_T;Y55-59;DEATHS;1.0;A
2005;2542;_T;Y60-64;DEATHS;1.0;A
2005;2542;_T;Y65-69;DEATHS;1.0;A
2005;2542;_T;Y70-74;DEATHS;6.0;A
2005;2542;_T;Y75-79;DEATHS;5.0;A
2005;2542;_T;Y80-84;DEATHS;6.0;A
2005;2542;_T;Y85-89;DEATHS;6.0;A
2005;2542;_T;Y90-94;DEATHS;1.0;A
2005;2542;_T;Y95-99;DEATHS;1.0;A
2005;2542;M;TOTAL;DEATHS;17.0;A
2005;2542;M;Y15-19;DEATHS;1.0;A
2005;2542;M;Y30-34;DEATHS;1.0;A
2005;2542;M;Y35-39;DEATHS;1.0;A
2005;2542;M;Y45-49;DEATHS;1.0;A
2005;2542;M;Y60-64;DEATHS;1.0;A
2005;2542;M;Y65-69;DEATHS;1.0;A
2005;2542;M;Y70-74;DEATHS;2.0;A
2005;2542;M;Y75-79;DEATHS;3.0;A
2005;2542;M;Y80-84;DEATHS;4.0;A
2005;2542;M;Y85-89;DEATHS;1.0;A
2005;2542;M;Y90-94;DEATHS;1.0;A
2005;2542;F;TOTAL;DEATHS;18.0;A
2005;2542;F;Y_LT1;DEATHS;1.0;A
2005;2542;F;Y50-54;DEATHS;2.0;A
2005;2542;F;Y55-59;DEATHS;1.0;A
2005;2542;F;Y70-74;DEATHS;4.0;A
2005;2542;F;Y75-79;DEATHS;2.0;A
2005;2542;F;Y80-84;DEATHS;2.0;A
2005;2542;F;Y85-89;DEATHS;5.0;A
2005;2542;F;Y95-99;DEATHS;1.0;A
2005;2549;_T;TOTAL;DEATHS;15.0;A
2005;2549;_T;Y_LT1;DEATHS;1.0;A
2005;2549;_T;Y40-44;DEATHS;1.0;A
2005;2549;_T;Y55-59;DEATHS;1.0;A
2005;2549;_T;Y60-64;DEATHS;1.0;A
2005;2549;_T;Y70-74;DEATHS;2.0;A
2005;2549;_T;Y75-79;DEATHS;1.0;A
2005;2549;_T;Y80-84;DEATHS;4.0;A
2005;2549;_T;Y85-89;DEATHS;2.0;A
2005;2549;_T;Y90-94;DEATHS;2.0;A
2005;2549;M;TOTAL;DEATHS;8.0;A
2005;2549;M;Y55-59;DEATHS;1.0;A
2005;2549;M;Y60-64;DEATHS;1.0;A
2005;2549;M;Y70-74;DEATHS;2.0;A
2005;2549;M;Y80-84;DEATHS;2.0;A
2005;2549;M;Y85-89;DEATHS;2.0;A
2005;2549;F;TOTAL;DEATHS;7.0;A
2005;2549;F;Y_LT1;DEATHS;1.0;A
2005;2549;F;Y40-44;DEATHS;1.0;A
2005;2549;F;Y75-79;DEATHS;1.0;A
2005;2549;F;Y80-84;DEATHS;2.0;A
2005;2549;F;Y90-94;DEATHS;2.0;A
2005;2550;_T;TOTAL;DEATHS;6.0;A
2005;2550;_T;Y35-39;DEATHS;1.0;A
2005;2550;_T;Y45-49;DEATHS;1.0;A
2005;2550;_T;Y65-69;DEATHS;1.0;A
2005;2550;_T;Y75-79;DEATHS;2.0;A
2005;2550;_T;Y85-89;DEATHS;1.0;A
2005;2550;M;TOTAL;DEATHS;5.0;A
2005;2550;M;Y35-39;DEATHS;1.0;A
2005;2550;M;Y45-49;DEATHS;1.0;A
2005;2550;M;Y65-69;DEATHS;1.0;A
2005;2550;M;Y75-79;DEATHS;1.0;A
2005;2550;M;Y85-89;DEATHS;1.0;A
2005;2550;F;TOTAL;DEATHS;1.0;A
2005;2550;F;Y75-79;DEATHS;1.0;A
2005;2553;_T;TOTAL;DEATHS;13.0;A
2005;2553;_T;Y30-34;DEATHS;1.0;A
2005;2553;_T;Y50-54;DEATHS;2.0;A
2005;2553;_T;Y70-74;DEATHS;3.0;A
2005;2553;_T;Y75-79;DEATHS;2.0;A
2005;2553;_T;Y80-84;DEATHS;2.0;A
2005;2553;_T;Y85-89;DEATHS;2.0;A
2005;2553;_T;Y90-94;DEATHS;1.0;A
2005;2553;M;TOTAL;DEATHS;11.0;A
2005;2553;M;Y30-34;DEATHS;1.0;A
2005;2553;M;Y50-54;DEATHS;2.0;A
2005;2553;M;Y70-74;DEATHS;3.0;A
2005;2553;M;Y75-79;DEATHS;2.0;A
2005;2553;M;Y80-84;DEATHS;1.0;A
2005;2553;M;Y85-89;DEATHS;1.0;A
2005;2553;M;Y90-94;DEATHS;1.0;A
2005;2553;F;TOTAL;DEATHS;2.0;A
2005;2553;F;Y80-84;DEATHS;1.0;A
2005;2553;F;Y85-89;DEATHS;1.0;A
2005;2554;_T;TOTAL;DEATHS;10.0;A
2005;2554;_T;Y80-84;DEATHS;6.0;A
2005;2554;_T;Y85-89;DEATHS;3.0;A
2005;2554;_T;Y90-94;DEATHS;1.0;A
2005;2554;M;TOTAL;DEATHS;4.0;A
2005;2554;M;Y80-84;DEATHS;2.0;A
2005;2554;M;Y85-89;DEATHS;1.0;A
2005;2554;M;Y90-94;DEATHS;1.0;A
2005;2554;F;TOTAL;DEATHS;6.0;A
2005;2554;F;Y80-84;DEATHS;4.0;A
2005;2554;F;Y85-89;DEATHS;2.0;A
2005;2555;_T;TOTAL;DEATHS;23.0;A
2005;2555;_T;Y50-54;DEATHS;1.0;A
2005;2555;_T;Y65-69;DEATHS;1.0;A
2005;2555;_T;Y70-74;DEATHS;8.0;A
2005;2555;_T;Y75-79;DEATHS;5.0;A
2005;2555;_T;Y80-84;DEATHS;2.0;A
2005;2555;_T;Y85-89;DEATHS;3.0;A
2005;2555;_T;Y90-94;DEATHS;2.0;A
2005;2555;_T;Y95-99;DEATHS;1.0;A
2005;2555;M;TOTAL;DEATHS;16.0;A
2005;2555;M;Y65-69;DEATHS;1.0;A
2005;2555;M;Y70-74;DEATHS;6.0;A
2005;2555;M;Y75-79;DEATHS;4.0;A
2005;2555;M;Y80-84;DEATHS;2.0;A
2005;2555;M;Y85-89;DEATHS;3.0;A
2005;2555;F;TOTAL;DEATHS;7.0;A
2005;2555;F;Y50-54;DEATHS;1.0;A
2005;2555;F;Y70-74;DEATHS;2.0;A
2005;2555;F;Y75-79;DEATHS;1.0;A
2005;2555;F;Y90-94;DEATHS;2.0;A
2005;2555;F;Y95-99;DEATHS;1.0;A
2005;2556;_T;TOTAL;DEATHS;10.0;A
2005;2556;_T;Y45-49;DEATHS;1.0;A
2005;2556;_T;Y70-74;DEATHS;1.0;A
2005;2556;_T;Y75-79;DEATHS;2.0;A
2005;2556;_T;Y80-84;DEATHS;2.0;A
2005;2556;_T;Y85-89;DEATHS;1.0;A
2005;2556;_T;Y90-94;DEATHS;3.0;A
2005;2556;M;TOTAL;DEATHS;3.0;A
2005;2556;M;Y45-49;DEATHS;1.0;A
2005;2556;M;Y70-74;DEATHS;1.0;A
2005;2556;M;Y80-84;DEATHS;1.0;A
2005;2556;F;TOTAL;DEATHS;7.0;A
2005;2556;F;Y75-79;DEATHS;2.0;A
2005;2556;F;Y80-84;DEATHS;1.0;A
2005;2556;F;Y85-89;DEATHS;1.0;A
2005;2556;F;Y90-94;DEATHS;3.0;A
2005;2557;_T;TOTAL;DEATHS;3.0;A
2005;2557;_T;Y60-64;DEATHS;1.0;A
2005;2557;_T;Y75-79;DEATHS;1.0;A
2005;2557;_T;Y85-89;DEATHS;1.0;A
2005;2557;M;TOTAL;DEATHS;2.0;A
2005;2557;M;Y60-64;DEATHS;1.0;A
2005;2557;M;Y75-79;DEATHS;1.0;A
2005;2557;F;TOTAL;DEATHS;1.0;A
2005;2557;F;Y85-89;DEATHS;1.0;A
2005;2558;_T;TOTAL;DEATHS;67.0;A
2005;2558;_T;Y20-24;DEATHS;1.0;A
2005;2558;_T;Y35-39;DEATHS;3.0;A
2005;2558;_T;Y50-54;DEATHS;1.0;A
2005;2558;_T;Y55-59;DEATHS;4.0;A
2005;2558;_T;Y60-64;DEATHS;4.0;A
2005;2558;_T;Y65-69;DEATHS;3.0;A
2005;2558;_T;Y70-74;DEATHS;9.0;A
2005;2558;_T;Y75-79;DEATHS;13.0;A
2005;2558;_T;Y80-84;DEATHS;11.0;A
2005;2558;_T;Y85-89;DEATHS;6.0;A
2005;2558;_T;Y90-94;DEATHS;7.0;A
2005;2558;_T;Y95-99;DEATHS;5.0;A
2005;2558;M;TOTAL;DEATHS;36.0;A
2005;2558;M;Y20-24;DEATHS;1.0;A
2005;2558;M;Y35-39;DEATHS;3.0;A
2005;2558;M;Y50-54;DEATHS;1.0;A
2005;2558;M;Y55-59;DEATHS;2.0;A
2005;2558;M;Y60-64;DEATHS;4.0;A
2005;2558;M;Y65-69;DEATHS;2.0;A
2005;2558;M;Y70-74;DEATHS;5.0;A
2005;2558;M;Y75-79;DEATHS;6.0;A
2005;2558;M;Y80-84;DEATHS;5.0;A
2005;2558;M;Y85-89;DEATHS;3.0;A
2005;2558;M;Y90-94;DEATHS;1.0;A
2005;2558;M;Y95-99;DEATHS;3.0;A
2005;2558;F;TOTAL;DEATHS;31.0;A
2005;2558;F;Y55-59;DEATHS;2.0;A
2005;2558;F;Y65-69;DEATHS;1.0;A
2005;2558;F;Y70-74;DEATHS;4.0;A
2005;2558;F;Y75-79;DEATHS;7.0;A
2005;2558;F;Y80-84;DEATHS;6.0;A
2005;2558;F;Y85-89;DEATHS;3.0;A
2005;2558;F;Y90-94;DEATHS;6.0;A
2005;2558;F;Y95-99;DEATHS;2.0;A
2005;2559;_T;TOTAL;DEATHS;8.0;A
2005;2559;_T;Y60-64;DEATHS;1.0;A
2005;2559;_T;Y75-79;DEATHS;4.0;A
2005;2559;_T;Y80-84;DEATHS;1.0;A
2005;2559;_T;Y90-94;DEATHS;2.0;A
2005;2559;M;TOTAL;DEATHS;5.0;A
2005;2559;M;Y60-64;DEATHS;1.0;A
2005;2559;M;Y75-79;DEATHS;4.0;A
2005;2559;F;TOTAL;DEATHS;3.0;A
2005;2559;F;Y80-84;DEATHS;1.0;A
2005;2559;F;Y90-94;DEATHS;2.0;A
2005;2561;_T;TOTAL;DEATHS;4.0;A
2005;2561;_T;Y80-84;DEATHS;2.0;A
2005;2561;_T;Y90-94;DEATHS;1.0;A
2005;2561;_T;Y95-99;DEATHS;1.0;A
2005;2561;M;TOTAL;DEATHS;2.0;A
2005;2561;M;Y80-84;DEATHS;1.0;A
2005;2561;M;Y95-99;DEATHS;1.0;A
2005;2561;F;TOTAL;DEATHS;2.0;A
2005;2561;F;Y80-84;DEATHS;1.0;A
2005;2561;F;Y90-94;DEATHS;1.0;A
2005;2563;_T;TOTAL;DEATHS;10.0;A
2005;2563;_T;Y35-39;DEATHS;1.0;A
2005;2563;_T;Y65-69;DEATHS;1.0;A
2005;2563;_T;Y70-74;DEATHS;2.0;A
2005;2563;_T;Y75-79;DEATHS;2.0;A
2005;2563;_T;Y80-84;DEATHS;1.0;A
2005;2563;_T;Y85-89;DEATHS;3.0;A
2005;2563;M;TOTAL;DEATHS;6.0;A
2005;2563;M;Y35-39;DEATHS;1.0;A
2005;2563;M;Y65-69;DEATHS;1.0;A
2005;2563;M;Y70-74;DEATHS;2.0;A
2005;2563;M;Y75-79;DEATHS;1.0;A
2005;2563;M;Y85-89;DEATHS;1.0;A
2005;2563;F;TOTAL;DEATHS;4.0;A
2005;2563;F;Y75-79;DEATHS;1.0;A
2005;2563;F;Y80-84;DEATHS;1.0;A
2005;2563;F;Y85-89;DEATHS;2.0;A
2005;2565;_T;TOTAL;DEATHS;15.0;A
2005;2565;_T;Y40-44;DEATHS;1.0;A
2005;2565;_T;Y45-49;DEATHS;1.0;A
2005;2565;_T;Y55-59;DEATHS;1.0;A
2005;2565;_T;Y60-64;DEATHS;1.0;A
2005;2565;_T;Y65-69;DEATHS;1.0;A
2005;2565;_T;Y75-79;DEATHS;2.0;A
2005;2565;_T;Y80-84;DEATHS;4.0;A
2005;2565;_T;Y85-89;DEATHS;1.0;A
2005;2565;_T;Y90-94;DEATHS;2.0;A
2005;2565;_T;Y95-99;DEATHS;1.0;A
2005;2565;M;TOTAL;DEATHS;7.0;A
2005;2565;M;Y40-44;DEATHS;1.0;A
2005;2565;M;Y60-64;DEATHS;1.0;A
2005;2565;M;Y75-79;DEATHS;1.0;A
2005;2565;M;Y80-84;DEATHS;1.0;A
2005;2565;M;Y85-89;DEATHS;1.0;A
2005;2565;M;Y90-94;DEATHS;1.0;A
2005;2565;M;Y95-99;DEATHS;1.0;A
2005;2565;F;TOTAL;DEATHS;8.0;A
2005;2565;F;Y45-49;DEATHS;1.0;A
2005;2565;F;Y55-59;DEATHS;1.0;A
2005;2565;F;Y65-69;DEATHS;1.0;A
2005;2565;F;Y75-79;DEATHS;1.0;A
2005;2565;F;Y80-84;DEATHS;3.0;A
2005;2565;F;Y90-94;DEATHS;1.0;A
2005;2566;_T;TOTAL;DEATHS;79.0;A
2005;2566;_T;Y35-39;DEATHS;1.0;A
2005;2566;_T;Y40-44;DEATHS;2.0;A
2005;2566;_T;Y45-49;DEATHS;1.0;A
2005;2566;_T;Y50-54;DEATHS;2.0;A
2005;2566;_T;Y55-59;DEATHS;2.0;A
2005;2566;_T;Y60-64;DEATHS;2.0;A
2005;2566;_T;Y65-69;DEATHS;4.0;A
2005;2566;_T;Y70-74;DEATHS;8.0;A
2005;2566;_T;Y75-79;DEATHS;14.0;A
2005;2566;_T;Y80-84;DEATHS;15.0;A
2005;2566;_T;Y85-89;DEATHS;17.0;A
2005;2566;_T;Y90-94;DEATHS;7.0;A
2005;2566;_T;Y95-99;DEATHS;3.0;A
2005;2566;_T;Y_GE100;DEATHS;1.0;A
2005;2566;M;TOTAL;DEATHS;34.0;A
2005;2566;M;Y50-54;DEATHS;1.0;A
2005;2566;M;Y55-59;DEATHS;2.0;A
2005;2566;M;Y60-64;DEATHS;2.0;A
2005;2566;M;Y65-69;DEATHS;3.0;A
2005;2566;M;Y70-74;DEATHS;5.0;A
2005;2566;M;Y75-79;DEATHS;6.0;A
2005;2566;M;Y80-84;DEATHS;6.0;A
2005;2566;M;Y85-89;DEATHS;6.0;A
2005;2566;M;Y90-94;DEATHS;1.0;A
2005;2566;M;Y95-99;DEATHS;2.0;A
2005;2566;F;TOTAL;DEATHS;45.0;A
2005;2566;F;Y35-39;DEATHS;1.0;A
2005;2566;F;Y40-44;DEATHS;2.0;A
2005;2566;F;Y45-49;DEATHS;1.0;A
2005;2566;F;Y50-54;DEATHS;1.0;A
2005;2566;F;Y65-69;DEATHS;1.0;A
2005;2566;F;Y70-74;DEATHS;3.0;A
2005;2566;F;Y75-79;DEATHS;8.0;A
2005;2566;F;Y80-84;DEATHS;9.0;A
2005;2566;F;Y85-89;DEATHS;11.0;A
2005;2566;F;Y90-94;DEATHS;6.0;A
2005;2566;F;Y95-99;DEATHS;1.0;A
2005;2566;F;Y_GE100;DEATHS;1.0;A
2005;2700;_T;TOTAL;DEATHS;82.0;A
2005;2700;_T;Y15-19;DEATHS;1.0;A
2005;2700;_T;Y25-29;DEATHS;1.0;A
2005;2700;_T;Y35-39;DEATHS;1.0;A
2005;2700;_T;Y45-49;DEATHS;1.0;A
2005;2700;_T;Y50-54;DEATHS;3.0;A
2005;2700;_T;Y55-59;DEATHS;2.0;A
2005;2700;_T;Y60-64;DEATHS;4.0;A
2005;2700;_T;Y65-69;DEATHS;4.0;A
2005;2700;_T;Y70-74;DEATHS;6.0;A
2005;2700;_T;Y75-79;DEATHS;20.0;A
2005;2700;_T;Y80-84;DEATHS;12.0;A
2005;2700;_T;Y85-89;DEATHS;19.0;A
2005;2700;_T;Y90-94;DEATHS;7.0;A
2005;2700;_T;Y_GE100;DEATHS;1.0;A
2005;2700;M;TOTAL;DEATHS;38.0;A
2005;2700;M;Y15-19;DEATHS;1.0;A
2005;2700;M;Y25-29;DEATHS;1.0;A
2005;2700;M;Y35-39;DEATHS;1.0;A
2005;2700;M;Y55-59;DEATHS;2.0;A
2005;2700;M;Y60-64;DEATHS;2.0;A
2005;2700;M;Y65-69;DEATHS;3.0;A
2005;2700;M;Y70-74;DEATHS;6.0;A
2005;2700;M;Y75-79;DEATHS;12.0;A
2005;2700;M;Y80-84;DEATHS;4.0;A
2005;2700;M;Y85-89;DEATHS;4.0;A
2005;2700;M;Y90-94;DEATHS;2.0;A
2005;2700;F;TOTAL;DEATHS;44.0;A
