MACROECO;TEMPORAL;OBS_STATUS;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
93038;2017;A;ES61;TAS_INTER_PREC_CORR;4.068469865;A
93038;2016;A;ES61;TAS_INTER_PREC_CORR;2.084893579;A
93038;2015;A;ES61;TAS_INTER_PREC_CORR;5.217555192;A
93038;2014;A;ES61;TAS_INTER_PREC_CORR;2.720393292;A
93038;2013;A;ES61;TAS_INTER_PREC_CORR;-3.649120912;A
93038;2012;A;ES61;TAS_INTER_PREC_CORR;-5.9783178;A
93038;2011;A;ES61;TAS_INTER_PREC_CORR;-2.678009077;A
93038;2010;A;ES61;TAS_INTER_PREC_CORR;-1.510597344;A
93038;2009;A;ES61;TAS_INTER_PREC_CORR;-7.139474211;A
93038;2008;A;ES61;TAS_INTER_PREC_CORR;-1.991739651;A
93038;2007;A;ES61;TAS_INTER_PREC_CORR;2.768579298;A
