TERRITORIO;TEMPORAL;CNAE_O9_CRA_NEW;OBS_STATUS;INDICATOR;OBS_VALUE;FREQ
ES61;2011;273203;A;PUES_TRA_TOTAL;11782.0;A
ES61;2011;273204;A;PUES_TRA_TOTAL;16592.0;A
ES61;2011;273249;A;PUES_TRA_TOTAL;208963.0;A
ES61;2011;273145;A;PUES_TRA_TOTAL;208963.0;A
ES61;2011;273205;A;PUES_TRA_TOTAL;208963.0;A
ES61;2011;273251;A;PUES_TRA_TOTAL;2285206.0;A
ES61;2011;273250;A;PUES_TRA_TOTAL;867819.0;A
ES61;2011;273146;A;PUES_TRA_TOTAL;530325.0;A
ES61;2011;273206;A;PUES_TRA_TOTAL;53179.0;A
ES61;2011;273207;A;PUES_TRA_TOTAL;154474.0;A
ES61;2011;273208;A;PUES_TRA_TOTAL;322672.0;A
ES61;2011;273147;A;PUES_TRA_TOTAL;117296.0;A
ES61;2011;273209;A;PUES_TRA_TOTAL;75725.0;A
ES61;2011;273210;A;PUES_TRA_TOTAL;1578.0;A
ES61;2011;273211;A;PUES_TRA_TOTAL;26140.0;A
ES61;2011;273212;A;PUES_TRA_TOTAL;13853.0;A
ES61;2011;273148;A;PUES_TRA_TOTAL;220198.0;A
ES61;2011;273213;A;PUES_TRA_TOTAL;54981.0;A
ES61;2011;273214;A;PUES_TRA_TOTAL;165217.0;A
ES61;2011;273253;A;PUES_TRA_TOTAL;37276.0;A
ES61;2011;273149;A;PUES_TRA_TOTAL;12078.0;A
ES61;2011;273215;A;PUES_TRA_TOTAL;4642.0;A
ES61;2011;273216;A;PUES_TRA_TOTAL;7436.0;A
ES61;2011;273150;A;PUES_TRA_TOTAL;7999.0;A
ES61;2011;273217;A;PUES_TRA_TOTAL;7999.0;A
ES61;2011;273151;A;PUES_TRA_TOTAL;17199.0;A
ES61;2011;273218;A;PUES_TRA_TOTAL;17199.0;A
ES61;2011;273254;A;PUES_TRA_TOTAL;50414.0;A
ES61;2011;273152;A;PUES_TRA_TOTAL;50414.0;A
ES61;2011;273219;A;PUES_TRA_TOTAL;33738.0;A
ES61;2011;273220;A;PUES_TRA_TOTAL;4746.0;A
ES61;2011;273221;A;PUES_TRA_TOTAL;11930.0;A
ES61;2011;273255;A;PUES_TRA_TOTAL;20638.0;A
ES61;2011;273153;A;PUES_TRA_TOTAL;20638.0;A
ES61;2011;273222;A;PUES_TRA_TOTAL;20638.0;A
ES61;2011;273256;A;PUES_TRA_TOTAL;276466.0;A
ES61;2011;273154;A;PUES_TRA_TOTAL;81424.0;A
ES61;2011;273223;A;PUES_TRA_TOTAL;50090.0;A
ES61;2011;273224;A;PUES_TRA_TOTAL;31334.0;A
ES61;2011;273155;A;PUES_TRA_TOTAL;16091.0;A
ES61;2011;273225;A;PUES_TRA_TOTAL;16091.0;A
ES61;2011;273156;A;PUES_TRA_TOTAL;27128.0;A
ES61;2011;273226;A;PUES_TRA_TOTAL;11553.0;A
ES61;2011;273227;A;PUES_TRA_TOTAL;12402.0;A
ES61;2011;273228;A;PUES_TRA_TOTAL;3173.0;A
ES61;2011;273157;A;PUES_TRA_TOTAL;151823.0;A
ES61;2011;273229;A;PUES_TRA_TOTAL;10014.0;A
ES61;2011;273230;A;PUES_TRA_TOTAL;7747.0;A
ES61;2011;273231;A;PUES_TRA_TOTAL;7330.0;A
ES61;2011;273232;A;PUES_TRA_TOTAL;20181.0;A
ES61;2011;273233;A;PUES_TRA_TOTAL;79074.0;A
ES61;2011;273234;A;PUES_TRA_TOTAL;27477.0;A
ES61;2011;273257;A;PUES_TRA_TOTAL;709344.0;A
ES61;2011;273158;A;PUES_TRA_TOTAL;300823.0;A
ES61;2011;273235;A;PUES_TRA_TOTAL;300823.0;A
ES61;2011;273159;A;PUES_TRA_TOTAL;205919.0;A
ES61;2011;273236;A;PUES_TRA_TOTAL;59515.0;A
ES61;2011;273237;A;PUES_TRA_TOTAL;146404.0;A
ES61;2011;273160;A;PUES_TRA_TOTAL;129917.0;A
ES61;2011;273238;A;PUES_TRA_TOTAL;38106.0;A
ES61;2011;273239;A;PUES_TRA_TOTAL;91811.0;A
ES61;2011;273161;A;PUES_TRA_TOTAL;72685.0;A
ES61;2011;273240;A;PUES_TRA_TOTAL;46229.0;A
ES61;2011;273241;A;PUES_TRA_TOTAL;26456.0;A
ES61;2011;273259;A;PUES_TRA_TOTAL;323249.0;A
ES61;2011;273162;A;PUES_TRA_TOTAL;53152.0;A
ES61;2011;273242;A;PUES_TRA_TOTAL;26591.0;A
ES61;2011;273243;A;PUES_TRA_TOTAL;26561.0;A
ES61;2011;273163;A;PUES_TRA_TOTAL;90903.0;A
ES61;2011;273244;A;PUES_TRA_TOTAL;34832.0;A
ES61;2011;273245;A;PUES_TRA_TOTAL;7546.0;A
ES61;2011;273246;A;PUES_TRA_TOTAL;48525.0;A
ES61;2011;273164;A;PUES_TRA_TOTAL;179194.0;A
ES61;2011;273247;A;PUES_TRA_TOTAL;179194.0;A
ES61;2011;273260;A;PUES_TRA_TOTAL;2953497.0;A
ES61;2010;273165;A;PUES_TRA_TOTAL;238899.0;A
ES61;2010;273129;A;PUES_TRA_TOTAL;238899.0;A
ES61;2010;273167;A;PUES_TRA_TOTAL;224259.0;A
ES61;2010;273168;A;PUES_TRA_TOTAL;6817.0;A
ES61;2010;273169;A;PUES_TRA_TOTAL;7823.0;A
ES61;2010;273166;A;PUES_TRA_TOTAL;237669.0;A
ES61;2010;273248;A;PUES_TRA_TOTAL;201441.0;A
ES61;2010;273130;A;PUES_TRA_TOTAL;4777.0;A
ES61;2010;273170;A;PUES_TRA_TOTAL;4777.0;A
ES61;2010;273131;A;PUES_TRA_TOTAL;54268.0;A
ES61;2010;273171;A;PUES_TRA_TOTAL;7607.0;A
ES61;2010;273172;A;PUES_TRA_TOTAL;1974.0;A
ES61;2010;273173;A;PUES_TRA_TOTAL;6021.0;A
ES61;2010;273174;A;PUES_TRA_TOTAL;8545.0;A
ES61;2010;273175;A;PUES_TRA_TOTAL;2789.0;A
ES61;2010;273176;A;PUES_TRA_TOTAL;15352.0;A
ES61;2010;273177;A;PUES_TRA_TOTAL;6007.0;A
ES61;2010;273178;A;PUES_TRA_TOTAL;5973.0;A
ES61;2010;273132;A;PUES_TRA_TOTAL;9759.0;A
ES61;2010;273179;A;PUES_TRA_TOTAL;9759.0;A
ES61;2010;273133;A;PUES_TRA_TOTAL;15658.0;A
ES61;2010;273180;A;PUES_TRA_TOTAL;6292.0;A
ES61;2010;273181;A;PUES_TRA_TOTAL;3471.0;A
ES61;2010;273182;A;PUES_TRA_TOTAL;5895.0;A
ES61;2010;273134;A;PUES_TRA_TOTAL;10404.0;A
ES61;2010;273183;A;PUES_TRA_TOTAL;6266.0;A
ES61;2010;273184;A;PUES_TRA_TOTAL;4138.0;A
ES61;2010;273135;A;PUES_TRA_TOTAL;1238.0;A
ES61;2010;273185;A;PUES_TRA_TOTAL;1238.0;A
ES61;2010;273136;A;PUES_TRA_TOTAL;20481.0;A
ES61;2010;273186;A;PUES_TRA_TOTAL;4921.0;A
ES61;2010;273189;A;PUES_TRA_TOTAL;6283.0;A
ES61;2010;273188;A;PUES_TRA_TOTAL;2022.0;A
ES61;2010;273187;A;PUES_TRA_TOTAL;7255.0;A
ES61;2010;273137;A;PUES_TRA_TOTAL;32094.0;A
ES61;2010;273190;A;PUES_TRA_TOTAL;4697.0;A
ES61;2010;273191;A;PUES_TRA_TOTAL;27397.0;A
ES61;2010;273138;A;PUES_TRA_TOTAL;2493.0;A
ES61;2010;273192;A;PUES_TRA_TOTAL;2493.0;A
ES61;2010;273139;A;PUES_TRA_TOTAL;6010.0;A
ES61;2010;273193;A;PUES_TRA_TOTAL;6010.0;A
ES61;2010;273140;A;PUES_TRA_TOTAL;6454.0;A
ES61;2010;273194;A;PUES_TRA_TOTAL;6454.0;A
ES61;2010;273141;A;PUES_TRA_TOTAL;12494.0;A
ES61;2010;273195;A;PUES_TRA_TOTAL;4804.0;A
ES61;2010;273196;A;PUES_TRA_TOTAL;2188.0;A
ES61;2010;273197;A;PUES_TRA_TOTAL;5502.0;A
ES61;2010;273142;A;PUES_TRA_TOTAL;30088.0;A
ES61;2010;273198;A;PUES_TRA_TOTAL;13044.0;A
ES61;2010;273199;A;PUES_TRA_TOTAL;4841.0;A
ES61;2010;273200;A;PUES_TRA_TOTAL;12203.0;A
ES61;2010;273143;A;PUES_TRA_TOTAL;5058.0;A
ES61;2010;273201;A;PUES_TRA_TOTAL;4216.0;A
ES61;2010;273202;A;PUES_TRA_TOTAL;842.0;A
ES61;2010;273144;A;PUES_TRA_TOTAL;26393.0;A
ES61;2010;273203;A;PUES_TRA_TOTAL;11717.0;A
ES61;2010;273204;A;PUES_TRA_TOTAL;14676.0;A
ES61;2010;273249;A;PUES_TRA_TOTAL;244876.0;A
ES61;2010;273145;A;PUES_TRA_TOTAL;244876.0;A
ES61;2010;273205;A;PUES_TRA_TOTAL;244876.0;A
ES61;2010;273251;A;PUES_TRA_TOTAL;2317513.0;A
ES61;2010;273250;A;PUES_TRA_TOTAL;862791.0;A
ES61;2010;273146;A;PUES_TRA_TOTAL;528596.0;A
ES61;2010;273206;A;PUES_TRA_TOTAL;52948.0;A
ES61;2010;273207;A;PUES_TRA_TOTAL;152218.0;A
ES61;2010;273208;A;PUES_TRA_TOTAL;323430.0;A
ES61;2010;273147;A;PUES_TRA_TOTAL;121913.0;A
ES61;2010;273209;A;PUES_TRA_TOTAL;78873.0;A
ES61;2010;273210;A;PUES_TRA_TOTAL;1605.0;A
ES61;2010;273211;A;PUES_TRA_TOTAL;26835.0;A
ES61;2010;273212;A;PUES_TRA_TOTAL;14600.0;A
ES61;2010;273148;A;PUES_TRA_TOTAL;212282.0;A
ES61;2010;273213;A;PUES_TRA_TOTAL;52929.0;A
ES61;2010;273214;A;PUES_TRA_TOTAL;159353.0;A
ES61;2010;273253;A;PUES_TRA_TOTAL;38648.0;A
ES61;2010;273149;A;PUES_TRA_TOTAL;12820.0;A
ES61;2010;273215;A;PUES_TRA_TOTAL;5486.0;A
ES61;2010;273216;A;PUES_TRA_TOTAL;7334.0;A
ES61;2010;273150;A;PUES_TRA_TOTAL;8497.0;A
ES61;2010;273217;A;PUES_TRA_TOTAL;8497.0;A
ES61;2010;273151;A;PUES_TRA_TOTAL;17331.0;A
ES61;2010;273218;A;PUES_TRA_TOTAL;17331.0;A
ES61;2010;273254;A;PUES_TRA_TOTAL;51393.0;A
ES61;2010;273152;A;PUES_TRA_TOTAL;51393.0;A
ES61;2010;273219;A;PUES_TRA_TOTAL;34253.0;A
ES61;2010;273220;A;PUES_TRA_TOTAL;4716.0;A
ES61;2010;273221;A;PUES_TRA_TOTAL;12424.0;A
ES61;2010;273255;A;PUES_TRA_TOTAL;20875.0;A
ES61;2010;273153;A;PUES_TRA_TOTAL;20875.0;A
ES61;2010;273222;A;PUES_TRA_TOTAL;20875.0;A
ES61;2010;273256;A;PUES_TRA_TOTAL;285387.0;A
ES61;2010;273154;A;PUES_TRA_TOTAL;86493.0;A
ES61;2010;273223;A;PUES_TRA_TOTAL;53404.0;A
ES61;2010;273224;A;PUES_TRA_TOTAL;33089.0;A
ES61;2010;273155;A;PUES_TRA_TOTAL;15611.0;A
ES61;2010;273225;A;PUES_TRA_TOTAL;15611.0;A
ES61;2010;273156;A;PUES_TRA_TOTAL;26880.0;A
ES61;2010;273226;A;PUES_TRA_TOTAL;11145.0;A
ES61;2010;273227;A;PUES_TRA_TOTAL;12690.0;A
ES61;2010;273228;A;PUES_TRA_TOTAL;3045.0;A
ES61;2010;273157;A;PUES_TRA_TOTAL;156403.0;A
ES61;2010;273229;A;PUES_TRA_TOTAL;11151.0;A
ES61;2010;273230;A;PUES_TRA_TOTAL;7039.0;A
ES61;2010;273231;A;PUES_TRA_TOTAL;7699.0;A
ES61;2010;273232;A;PUES_TRA_TOTAL;21027.0;A
ES61;2010;273233;A;PUES_TRA_TOTAL;79251.0;A
ES61;2010;273234;A;PUES_TRA_TOTAL;30236.0;A
ES61;2010;273257;A;PUES_TRA_TOTAL;717493.0;A
ES61;2010;273158;A;PUES_TRA_TOTAL;301388.0;A
ES61;2010;273235;A;PUES_TRA_TOTAL;301388.0;A
ES61;2010;273159;A;PUES_TRA_TOTAL;209891.0;A
ES61;2010;273236;A;PUES_TRA_TOTAL;62229.0;A
ES61;2010;273237;A;PUES_TRA_TOTAL;147662.0;A
ES61;2010;273160;A;PUES_TRA_TOTAL;133996.0;A
ES61;2010;273238;A;PUES_TRA_TOTAL;42163.0;A
ES61;2010;273239;A;PUES_TRA_TOTAL;91833.0;A
ES61;2010;273161;A;PUES_TRA_TOTAL;72218.0;A
ES61;2010;273240;A;PUES_TRA_TOTAL;45572.0;A
ES61;2010;273241;A;PUES_TRA_TOTAL;26646.0;A
ES61;2010;273259;A;PUES_TRA_TOTAL;340926.0;A
ES61;2010;273162;A;PUES_TRA_TOTAL;56696.0;A
ES61;2010;273242;A;PUES_TRA_TOTAL;27763.0;A
ES61;2010;273243;A;PUES_TRA_TOTAL;28933.0;A
ES61;2010;273163;A;PUES_TRA_TOTAL;90681.0;A
ES61;2010;273244;A;PUES_TRA_TOTAL;29708.0;A
ES61;2010;273245;A;PUES_TRA_TOTAL;7442.0;A
ES61;2010;273246;A;PUES_TRA_TOTAL;53531.0;A
ES61;2010;273164;A;PUES_TRA_TOTAL;193549.0;A
ES61;2010;273247;A;PUES_TRA_TOTAL;193549.0;A
ES61;2010;273260;A;PUES_TRA_TOTAL;3038957.0;A
ES61;2009;273165;A;PUES_TRA_TOTAL;226376.0;A
ES61;2009;273129;A;PUES_TRA_TOTAL;226376.0;A
ES61;2009;273167;A;PUES_TRA_TOTAL;211451.0;A
ES61;2009;273168;A;PUES_TRA_TOTAL;6307.0;A
ES61;2009;273169;A;PUES_TRA_TOTAL;8618.0;A
ES61;2009;273166;A;PUES_TRA_TOTAL;249528.0;A
ES61;2009;273248;A;PUES_TRA_TOTAL;213572.0;A
ES61;2009;273130;A;PUES_TRA_TOTAL;5471.0;A
ES61;2009;273170;A;PUES_TRA_TOTAL;5471.0;A
ES61;2009;273131;A;PUES_TRA_TOTAL;53327.0;A
ES61;2009;273171;A;PUES_TRA_TOTAL;7974.0;A
ES61;2009;273172;A;PUES_TRA_TOTAL;2054.0;A
ES61;2009;273173;A;PUES_TRA_TOTAL;5797.0;A
ES61;2009;273174;A;PUES_TRA_TOTAL;7465.0;A
ES61;2009;273175;A;PUES_TRA_TOTAL;2565.0;A
ES61;2009;273176;A;PUES_TRA_TOTAL;15224.0;A
ES61;2009;273177;A;PUES_TRA_TOTAL;6613.0;A
ES61;2009;273178;A;PUES_TRA_TOTAL;5635.0;A
ES61;2009;273132;A;PUES_TRA_TOTAL;11289.0;A
ES61;2009;273179;A;PUES_TRA_TOTAL;11289.0;A
ES61;2009;273133;A;PUES_TRA_TOTAL;17294.0;A
ES61;2009;273180;A;PUES_TRA_TOTAL;7320.0;A
ES61;2009;273181;A;PUES_TRA_TOTAL;3465.0;A
ES61;2009;273182;A;PUES_TRA_TOTAL;6509.0;A
ES61;2009;273134;A;PUES_TRA_TOTAL;10466.0;A
ES61;2009;273183;A;PUES_TRA_TOTAL;6451.0;A
ES61;2009;273184;A;PUES_TRA_TOTAL;4015.0;A
ES61;2009;273135;A;PUES_TRA_TOTAL;1216.0;A
ES61;2009;273185;A;PUES_TRA_TOTAL;1216.0;A
ES61;2009;273136;A;PUES_TRA_TOTAL;23825.0;A
ES61;2009;273186;A;PUES_TRA_TOTAL;5152.0;A
ES61;2009;273189;A;PUES_TRA_TOTAL;8208.0;A
ES61;2009;273188;A;PUES_TRA_TOTAL;2578.0;A
ES61;2009;273187;A;PUES_TRA_TOTAL;7887.0;A
ES61;2009;273137;A;PUES_TRA_TOTAL;32224.0;A
ES61;2009;273190;A;PUES_TRA_TOTAL;4833.0;A
ES61;2009;273191;A;PUES_TRA_TOTAL;27391.0;A
ES61;2009;273138;A;PUES_TRA_TOTAL;2759.0;A
ES61;2009;273192;A;PUES_TRA_TOTAL;2759.0;A
ES61;2009;273139;A;PUES_TRA_TOTAL;5914.0;A
ES61;2009;273193;A;PUES_TRA_TOTAL;5914.0;A
ES61;2009;273140;A;PUES_TRA_TOTAL;6758.0;A
ES61;2009;273194;A;PUES_TRA_TOTAL;6758.0;A
ES61;2009;273141;A;PUES_TRA_TOTAL;13022.0;A
ES61;2009;273195;A;PUES_TRA_TOTAL;4818.0;A
ES61;2009;273196;A;PUES_TRA_TOTAL;2817.0;A
ES61;2009;273197;A;PUES_TRA_TOTAL;5387.0;A
ES61;2009;273142;A;PUES_TRA_TOTAL;35478.0;A
ES61;2009;273198;A;PUES_TRA_TOTAL;16126.0;A
ES61;2009;273199;A;PUES_TRA_TOTAL;5663.0;A
ES61;2009;273200;A;PUES_TRA_TOTAL;13689.0;A
ES61;2009;273143;A;PUES_TRA_TOTAL;5770.0;A
ES61;2009;273201;A;PUES_TRA_TOTAL;4866.0;A
ES61;2009;273202;A;PUES_TRA_TOTAL;904.0;A
ES61;2009;273144;A;PUES_TRA_TOTAL;24715.0;A
ES61;2009;273203;A;PUES_TRA_TOTAL;9334.0;A
ES61;2009;273204;A;PUES_TRA_TOTAL;15381.0;A
ES61;2009;273249;A;PUES_TRA_TOTAL;283678.0;A
ES61;2009;273145;A;PUES_TRA_TOTAL;283678.0;A
ES61;2009;273205;A;PUES_TRA_TOTAL;283678.0;A
ES61;2009;273251;A;PUES_TRA_TOTAL;2348958.0;A
ES61;2009;273250;A;PUES_TRA_TOTAL;900490.0;A
ES61;2009;273146;A;PUES_TRA_TOTAL;550718.0;A
ES61;2009;273206;A;PUES_TRA_TOTAL;59844.0;A
ES61;2009;273207;A;PUES_TRA_TOTAL;151805.0;A
ES61;2009;273208;A;PUES_TRA_TOTAL;339069.0;A
ES61;2009;273147;A;PUES_TRA_TOTAL;124427.0;A
ES61;2009;273209;A;PUES_TRA_TOTAL;80454.0;A
ES61;2009;273210;A;PUES_TRA_TOTAL;1564.0;A
ES61;2009;273211;A;PUES_TRA_TOTAL;28873.0;A
ES61;2009;273212;A;PUES_TRA_TOTAL;13536.0;A
ES61;2009;273148;A;PUES_TRA_TOTAL;225345.0;A
ES61;2009;273213;A;PUES_TRA_TOTAL;54742.0;A
ES61;2009;273214;A;PUES_TRA_TOTAL;170603.0;A
ES61;2009;273253;A;PUES_TRA_TOTAL;41857.0;A
ES61;2009;273149;A;PUES_TRA_TOTAL;16868.0;A
ES61;2009;273215;A;PUES_TRA_TOTAL;7352.0;A
ES61;2009;273216;A;PUES_TRA_TOTAL;9516.0;A
ES61;2009;273150;A;PUES_TRA_TOTAL;8592.0;A
ES61;2009;273217;A;PUES_TRA_TOTAL;8592.0;A
ES61;2009;273151;A;PUES_TRA_TOTAL;16397.0;A
ES61;2009;273218;A;PUES_TRA_TOTAL;16397.0;A
ES61;2009;273254;A;PUES_TRA_TOTAL;49726.0;A
ES61;2009;273152;A;PUES_TRA_TOTAL;49726.0;A
ES61;2009;273219;A;PUES_TRA_TOTAL;35628.0;A
ES61;2009;273220;A;PUES_TRA_TOTAL;4805.0;A
ES61;2009;273221;A;PUES_TRA_TOTAL;9293.0;A
ES61;2009;273255;A;PUES_TRA_TOTAL;22096.0;A
ES61;2009;273153;A;PUES_TRA_TOTAL;22096.0;A
ES61;2009;273222;A;PUES_TRA_TOTAL;22096.0;A
ES61;2009;273256;A;PUES_TRA_TOTAL;292583.0;A
ES61;2009;273154;A;PUES_TRA_TOTAL;91183.0;A
ES61;2009;273223;A;PUES_TRA_TOTAL;49473.0;A
ES61;2009;273224;A;PUES_TRA_TOTAL;41710.0;A
ES61;2009;273155;A;PUES_TRA_TOTAL;15227.0;A
ES61;2009;273225;A;PUES_TRA_TOTAL;15227.0;A
ES61;2009;273156;A;PUES_TRA_TOTAL;30393.0;A
ES61;2009;273226;A;PUES_TRA_TOTAL;14307.0;A
ES61;2009;273227;A;PUES_TRA_TOTAL;13078.0;A
ES61;2009;273228;A;PUES_TRA_TOTAL;3008.0;A
ES61;2009;273157;A;PUES_TRA_TOTAL;155780.0;A
ES61;2009;273229;A;PUES_TRA_TOTAL;13356.0;A
ES61;2009;273230;A;PUES_TRA_TOTAL;4874.0;A
ES61;2009;273231;A;PUES_TRA_TOTAL;7613.0;A
ES61;2009;273232;A;PUES_TRA_TOTAL;19591.0;A
ES61;2009;273233;A;PUES_TRA_TOTAL;80161.0;A
ES61;2009;273234;A;PUES_TRA_TOTAL;30185.0;A
ES61;2009;273257;A;PUES_TRA_TOTAL;704368.0;A
ES61;2009;273158;A;PUES_TRA_TOTAL;290485.0;A
ES61;2009;273235;A;PUES_TRA_TOTAL;290485.0;A
ES61;2009;273159;A;PUES_TRA_TOTAL;210287.0;A
ES61;2009;273236;A;PUES_TRA_TOTAL;62855.0;A
ES61;2009;273237;A;PUES_TRA_TOTAL;147432.0;A
ES61;2009;273160;A;PUES_TRA_TOTAL;137584.0;A
ES61;2009;273238;A;PUES_TRA_TOTAL;42556.0;A
ES61;2009;273239;A;PUES_TRA_TOTAL;95028.0;A
ES61;2009;273161;A;PUES_TRA_TOTAL;66012.0;A
ES61;2009;273240;A;PUES_TRA_TOTAL;36373.0;A
ES61;2009;273241;A;PUES_TRA_TOTAL;29639.0;A
ES61;2009;273259;A;PUES_TRA_TOTAL;337838.0;A
ES61;2009;273162;A;PUES_TRA_TOTAL;51500.0;A
ES61;2009;273242;A;PUES_TRA_TOTAL;24736.0;A
ES61;2009;273243;A;PUES_TRA_TOTAL;26764.0;A
ES61;2009;273163;A;PUES_TRA_TOTAL;89540.0;A
ES61;2009;273244;A;PUES_TRA_TOTAL;23588.0;A
ES61;2009;273245;A;PUES_TRA_TOTAL;6894.0;A
ES61;2009;273246;A;PUES_TRA_TOTAL;59058.0;A
ES61;2009;273164;A;PUES_TRA_TOTAL;196798.0;A
ES61;2009;273247;A;PUES_TRA_TOTAL;196798.0;A
ES61;2009;273260;A;PUES_TRA_TOTAL;3108540.0;A
ES61;2021;273165;1E;PUES_TRA_ASAL;219044.0;A
ES61;2021;273166;1E;PUES_TRA_ASAL;220557.0;A
ES61;2021;273248;1E;PUES_TRA_ASAL;175416.0;A
ES61;2021;273249;1E;PUES_TRA_ASAL;178413.0;A
ES61;2021;273251;1E;PUES_TRA_ASAL;2084017.0;A
ES61;2021;273250;1E;PUES_TRA_ASAL;684109.0;A
ES61;2021;273253;1E;PUES_TRA_ASAL;53042.0;A
ES61;2021;273254;1E;PUES_TRA_ASAL;40151.0;A
ES61;2021;273255;1E;PUES_TRA_ASAL;19267.0;A
ES61;2021;273256;1E;PUES_TRA_ASAL;291896.0;A
ES61;2021;273257;1E;PUES_TRA_ASAL;768305.0;A
ES61;2021;273259;1E;PUES_TRA_ASAL;227247.0;A
ES61;2021;273260;1E;PUES_TRA_ASAL;2702031.0;A
ES61;2020;273165;AV;PUES_TRA_ASAL;211291.0;A
ES61;2020;273166;AV;PUES_TRA_ASAL;220584.0;A
ES61;2020;273248;AV;PUES_TRA_ASAL;178134.0;A
ES61;2020;273249;AV;PUES_TRA_ASAL;160731.0;A
ES61;2020;273251;AV;PUES_TRA_ASAL;1909976.0;A
ES61;2020;273250;AV;PUES_TRA_ASAL;604786.0;A
ES61;2020;273253;AV;PUES_TRA_ASAL;47274.0;A
ES61;2020;273254;AV;PUES_TRA_ASAL;39209.0;A
ES61;2020;273255;AV;PUES_TRA_ASAL;19124.0;A
ES61;2020;273256;AV;PUES_TRA_ASAL;275570.0;A
ES61;2020;273257;AV;PUES_TRA_ASAL;699743.0;A
ES61;2020;273259;AV;PUES_TRA_ASAL;224270.0;A
ES61;2020;273260;AV;PUES_TRA_ASAL;2502582.0;A
ES61;2019;273165;P;PUES_TRA_ASAL;207399.0;A
ES61;2019;273129;P;PUES_TRA_ASAL;207399.0;A
ES61;2019;273167;P;PUES_TRA_ASAL;194207.0;A
ES61;2019;273168;P;PUES_TRA_ASAL;6624.0;A
ES61;2019;273169;P;PUES_TRA_ASAL;6568.0;A
ES61;2019;273166;P;PUES_TRA_ASAL;229027.0;A
ES61;2019;273248;P;PUES_TRA_ASAL;188044.0;A
ES61;2019;273130;P;PUES_TRA_ASAL;4249.0;A
ES61;2019;273170;P;PUES_TRA_ASAL;4249.0;A
ES61;2019;273131;P;PUES_TRA_ASAL;57052.0;A
ES61;2019;273171;P;PUES_TRA_ASAL;9073.0;A
ES61;2019;273172;P;PUES_TRA_ASAL;2697.0;A
ES61;2019;273173;P;PUES_TRA_ASAL;6339.0;A
ES61;2019;273174;P;PUES_TRA_ASAL;8332.0;A
ES61;2019;273175;P;PUES_TRA_ASAL;2568.0;A
ES61;2019;273176;P;PUES_TRA_ASAL;15918.0;A
ES61;2019;273177;P;PUES_TRA_ASAL;5922.0;A
ES61;2019;273178;P;PUES_TRA_ASAL;6203.0;A
ES61;2019;273132;P;PUES_TRA_ASAL;9072.0;A
ES61;2019;273179;P;PUES_TRA_ASAL;9072.0;A
ES61;2019;273133;P;PUES_TRA_ASAL;11560.0;A
ES61;2019;273180;P;PUES_TRA_ASAL;4746.0;A
ES61;2019;273181;P;PUES_TRA_ASAL;2591.0;A
ES61;2019;273182;P;PUES_TRA_ASAL;4223.0;A
ES61;2019;273134;P;PUES_TRA_ASAL;9065.0;A
ES61;2019;273183;P;PUES_TRA_ASAL;5474.0;A
ES61;2019;273184;P;PUES_TRA_ASAL;3591.0;A
ES61;2019;273135;P;PUES_TRA_ASAL;743.0;A
ES61;2019;273185;P;PUES_TRA_ASAL;743.0;A
ES61;2019;273136;P;PUES_TRA_ASAL;16440.0;A
ES61;2019;273186;P;PUES_TRA_ASAL;5437.0;A
ES61;2019;273189;P;PUES_TRA_ASAL;3868.0;A
ES61;2019;273188;P;PUES_TRA_ASAL;1252.0;A
ES61;2019;273187;P;PUES_TRA_ASAL;5883.0;A
ES61;2019;273137;P;PUES_TRA_ASAL;23983.0;A
ES61;2019;273190;P;PUES_TRA_ASAL;5003.0;A
ES61;2019;273191;P;PUES_TRA_ASAL;18980.0;A
ES61;2019;273138;P;PUES_TRA_ASAL;2173.0;A
ES61;2019;273192;P;PUES_TRA_ASAL;2173.0;A
ES61;2019;273139;P;PUES_TRA_ASAL;5981.0;A
ES61;2019;273193;P;PUES_TRA_ASAL;5981.0;A
ES61;2019;273140;P;PUES_TRA_ASAL;7888.0;A
ES61;2019;273194;P;PUES_TRA_ASAL;7888.0;A
ES61;2019;273141;P;PUES_TRA_ASAL;14409.0;A
ES61;2019;273195;P;PUES_TRA_ASAL;4724.0;A
ES61;2019;273196;P;PUES_TRA_ASAL;1238.0;A
ES61;2019;273197;P;PUES_TRA_ASAL;8447.0;A
ES61;2019;273142;P;PUES_TRA_ASAL;29678.0;A
ES61;2019;273198;P;PUES_TRA_ASAL;8824.0;A
ES61;2019;273199;P;PUES_TRA_ASAL;3776.0;A
ES61;2019;273200;P;PUES_TRA_ASAL;17078.0;A
ES61;2019;273143;P;PUES_TRA_ASAL;4994.0;A
ES61;2019;273201;P;PUES_TRA_ASAL;3925.0;A
ES61;2019;273202;P;PUES_TRA_ASAL;1069.0;A
ES61;2019;273144;P;PUES_TRA_ASAL;31740.0;A
ES61;2019;273203;P;PUES_TRA_ASAL;10853.0;A
ES61;2019;273204;P;PUES_TRA_ASAL;20887.0;A
ES61;2019;273249;P;PUES_TRA_ASAL;178777.0;A
ES61;2019;273145;P;PUES_TRA_ASAL;178777.0;A
ES61;2019;273205;P;PUES_TRA_ASAL;178777.0;A
ES61;2019;273251;P;PUES_TRA_ASAL;2159483.0;A
ES61;2019;273250;P;PUES_TRA_ASAL;744128.0;A
ES61;2019;273146;P;PUES_TRA_ASAL;406091.0;A
