D_TEMPORAL_0;D_TERRITORIO_0;D_SEXO_0;D_PCSSA_JUBVIUDEDAD_0;INDICATOR;OBS_VALUE;FREQ
2019;2258;3689;212544;Pensión media;989.7933333333333;A
2019;2258;3690;212544;Pensión media;801.8975;A
2019;2259;3691;212544;Pensión media;847.4534426229508;A
2019;2259;3689;212544;Pensión media;952.0782051282051;A
2019;2259;3690;212544;Pensión media;661.9822727272727;A
2019;9563;3691;212544;Pensión media;793.0165053763442;A
2019;9563;3689;212544;Pensión media;809.2676666666666;A
2019;9563;3690;212544;Pensión media;763.4689393939393;A
2019;2260;3691;212544;Pensión media;777.4836666666666;A
2019;2260;3689;212544;Pensión media;831.86;A
2019;2260;3690;212544;Pensión media;668.7310000000001;A
2019;2261;3691;212544;Pensión media;924.1884090909091;A
2019;2261;3689;212544;Pensión media;1040.037;A
2019;2261;3690;212544;Pensión media;675.9414285714286;A
2019;2262;3691;212544;Pensión media;562.2026865671642;A
2019;2262;3689;212544;Pensión media;556.1975;A
2019;2262;3690;212544;Pensión media;573.6908695652173;A
2019;2263;3691;212544;Pensión media;958.9763636363637;A
2019;2263;3689;212544;Pensión media;1051.129375;A
2019;2263;3690;212544;Pensión media;713.235;A
2019;2264;3691;212544;Pensión media;1108.2768243243243;A
2019;2264;3689;212544;Pensión media;1193.6749787234041;A
2019;2264;3690;212544;Pensión media;779.2839344262295;A
2019;2266;3691;212544;Pensión media;1109.8815384615384;A
2019;2266;3689;212544;Pensión media;1058.447;A
2019;2266;3690;212544;Pensión media;se;A
2019;2267;3691;212544;Pensión media;928.0793333333334;A
2019;2267;3689;212544;Pensión media;965.5436363636363;A
2019;2267;3690;212544;Pensión media;825.0525;A
2019;2268;3691;212544;Pensión media;754.0898214285714;A
2019;2268;3689;212544;Pensión media;802.2836111111111;A
2019;2268;3690;212544;Pensión media;667.341;A
2019;2269;3691;212544;Pensión media;894.1778958554729;A
2019;2269;3689;212544;Pensión media;952.4502118644067;A
2019;2269;3690;212544;Pensión media;717.1100858369099;A
2019;2270;3691;212544;Pensión media;815.5308810572687;A
2019;2270;3689;212544;Pensión media;883.2891304347826;A
2019;2270;3690;212544;Pensión media;710.4675280898877;A
2019;2271;3691;212544;Pensión media;818.8432291666667;A
2019;2271;3689;212544;Pensión media;872.4627697841727;A
2019;2271;3690;212544;Pensión media;678.218396226415;A
2019;2272;3691;212544;Pensión media;1180.3084406294706;A
2019;2272;3689;212544;Pensión media;1297.492248628885;A
2019;2272;3690;212544;Pensión media;758.6009210526316;A
2019;2273;3691;212544;Pensión media;825.6636;A
2019;2273;3689;212544;Pensión media;924.7166666666667;A
2019;2273;3690;212544;Pensión media;677.084;A
2019;2277;3691;212544;Pensión media;899.3439999999999;A
2019;2277;3689;212544;Pensión media;997.8008571428571;A
2019;2277;3690;212544;Pensión media;669.6113333333333;A
2019;2278;3691;212544;Pensión media;739.0524409448818;A
2019;2278;3689;212544;Pensión media;765.2328571428571;A
2019;2278;3690;212544;Pensión media;687.9093023255814;A
2019;2274;3691;212544;Pensión media;936.6578048780488;A
2019;2274;3689;212544;Pensión media;1020.3523333333334;A
2019;2274;3690;212544;Pensión media;708.4;A
2019;2276;3691;212544;Pensión media;906.6169426152399;A
2019;2276;3689;212544;Pensión media;1004.0435950413223;A
2019;2276;3690;212544;Pensión media;696.7304451038576;A
2019;2279;3691;212544;Pensión media;832.0928770301623;A
2019;2279;3689;212544;Pensión media;885.4554362416108;A
2019;2279;3690;212544;Pensión media;712.5286466165413;A
2019;2347;3691;212544;Pensión media;844.4372301166491;A
2019;2347;3689;212544;Pensión media;909.4487587523871;A
2019;2347;3690;212544;Pensión media;714.5794914176732;A
2019;2282;3691;212544;Pensión media;986.0077586206897;A
2019;2282;3689;212544;Pensión media;1040.7397826086956;A
2019;2282;3690;212544;Pensión media;776.2016666666667;A
2019;2284;3691;212544;Pensión media;930.8374666666667;A
2019;2284;3689;212544;Pensión media;1027.8694545454546;A
2019;2284;3690;212544;Pensión media;663.9995;A
2019;2285;3691;212544;Pensión media;977.2231325301204;A
2019;2285;3689;212544;Pensión media;1038.5619117647059;A
2019;2285;3690;212544;Pensión media;699.154;A
2019;2286;3691;212544;Pensión media;813.037246835443;A
2019;2286;3689;212544;Pensión media;866.4322685185185;A
2019;2286;3690;212544;Pensión media;697.704;A
2019;2287;3691;212544;Pensión media;986.784765625;A
2019;2287;3689;212544;Pensión media;1044.2092783505154;A
2019;2287;3690;212544;Pensión media;807.1016129032257;A
2019;2288;3691;212544;Pensión media;1024.3660294117647;A
2019;2288;3689;212544;Pensión media;1097.86435;A
2019;2288;3690;212544;Pensión media;820.2040277777778;A
2019;2289;3691;212544;Pensión media;846.1888695652174;A
2019;2289;3689;212544;Pensión media;923.4713609467456;A
2019;2289;3690;212544;Pensión media;632.0783606557377;A
2019;2290;3691;212544;Pensión media;980.1617834394904;A
2019;2290;3689;212544;Pensión media;1031.6057947686118;A
2019;2290;3690;212544;Pensión media;784.9887022900763;A
2019;2291;3691;212544;Pensión media;938.4734965034966;A
2019;2291;3689;212544;Pensión media;975.0894845360824;A
2019;2291;3690;212544;Pensión media;861.2615217391304;A
2019;2292;3691;212544;Pensión media;908.54;A
2019;2292;3689;212544;Pensión media;951.1655555555557;A
2019;2292;3690;212544;Pensión media;748.6941666666667;A
2019;2293;3691;212544;Pensión media;1110.880286944046;A
2019;2293;3689;212544;Pensión media;1154.9865486725664;A
2019;2293;3690;212544;Pensión media;922.0921212121212;A
2019;2294;3691;212544;Pensión media;869.3249286157666;A
2019;2294;3689;212544;Pensión media;914.4684796380091;A
2019;2294;3690;212544;Pensión media;770.7406916996048;A
2019;2295;3691;212544;Pensión media;902.0429508196721;A
2019;2295;3689;212544;Pensión media;981.2129787234043;A
2019;2295;3690;212544;Pensión media;636.2578571428571;A
2019;2296;3691;212544;Pensión media;908.0354411764706;A
2019;2296;3689;212544;Pensión media;996.3308163265306;A
2019;2296;3690;212544;Pensión media;680.3263157894737;A
2019;2297;3691;212544;Pensión media;1070.4989285714285;A
2019;2297;3689;212544;Pensión media;1216.3395454545455;A
2019;2297;3690;212544;Pensión media;535.75;A
2019;2298;3691;212544;Pensión media;896.6111004784689;A
2019;2298;3689;212544;Pensión media;956.6233125;A
2019;2298;3690;212544;Pensión media;700.6528571428571;A
2019;2299;3691;212544;Pensión media;915.31515625;A
2019;2299;3689;212544;Pensión media;975.8475;A
2019;2299;3690;212544;Pensión media;653.0083333333333;A
2019;2300;3691;212544;Pensión media;756.1691843971632;A
2019;2300;3689;212544;Pensión media;818.6886363636363;A
2019;2300;3690;212544;Pensión media;652.3633018867924;A
2019;2301;3691;212544;Pensión media;927.1946753246754;A
2019;2301;3689;212544;Pensión media;1033.5025454545455;A
2019;2301;3690;212544;Pensión media;661.425;A
2019;2302;3691;212544;Pensión media;795.0775471698113;A
2019;2302;3689;212544;Pensión media;855.2940579710146;A
2019;2302;3690;212544;Pensión media;682.7818918918919;A
2019;2303;3691;212544;Pensión media;1138.59791015625;A
2019;2303;3689;212544;Pensión media;1184.0493492407809;A
2019;2303;3690;212544;Pensión media;727.7525490196078;A
2019;2304;3691;212544;Pensión media;757.6910671936758;A
2019;2304;3689;212544;Pensión media;813.7629299363057;A
2019;2304;3690;212544;Pensión media;665.9902083333333;A
2019;2305;3691;212544;Pensión media;863.3603278688524;A
2019;2305;3689;212544;Pensión media;954.028309859155;A
2019;2305;3690;212544;Pensión media;683.2924475524476;A
2019;2348;3691;212544;Pensión media;756.571185031185;A
2019;2348;3689;212544;Pensión media;792.2976543209876;A
2019;2348;3690;212544;Pensión media;682.8426751592357;A
2019;2306;3691;212544;Pensión media;924.3438157894738;A
2019;2306;3689;212544;Pensión media;1011.1258490566038;A
2019;2306;3690;212544;Pensión media;724.3678260869565;A
2019;2307;3691;212544;Pensión media;858.8059056493885;A
2019;2307;3689;212544;Pensión media;924.1049959183673;A
2019;2307;3690;212544;Pensión media;696.2217886178862;A
2019;2308;3691;212544;Pensión media;835.6062711864407;A
2019;2308;3689;212544;Pensión media;855.6362666666666;A
2019;2308;3690;212544;Pensión media;800.6702325581396;A
2019;2309;3691;212544;Pensión media;945.0619148936171;A
2019;2309;3689;212544;Pensión media;1067.3336666666667;A
2019;2309;3690;212544;Pensión media;729.2882352941176;A
2019;2310;3691;212544;Pensión media;1043.631211573237;A
2019;2310;3689;212544;Pensión media;1105.2832173913043;A
2019;2310;3690;212544;Pensión media;738.6858064516128;A
2019;2311;3691;212544;Pensión media;764.7666216216217;A
2019;2311;3689;212544;Pensión media;796.4543111111111;A
2019;2311;3690;212544;Pensión media;664.3478873239437;A
2019;2312;3691;212544;Pensión media;1029.3516666666667;A
2019;2312;3689;212544;Pensión media;1124.0869642857144;A
2019;2312;3690;212544;Pensión media;839.8810714285714;A
2019;2313;3691;212544;Pensión media;680.6021666666666;A
2019;2313;3689;212544;Pensión media;709.3805714285714;A
2019;2313;3690;212544;Pensión media;640.3124;A
2019;2314;3691;212544;Pensión media;935.8438333333334;A
2019;2314;3689;212544;Pensión media;993.5724;A
2019;2314;3690;212544;Pensión media;647.201;A
2019;2315;3691;212544;Pensión media;1025.6962020905924;A
2019;2315;3689;212544;Pensión media;1095.023119266055;A
2019;2315;3690;212544;Pensión media;806.6633333333333;A
2019;2316;3691;212544;Pensión media;886.1671259842519;A
2019;2316;3689;212544;Pensión media;982.1313031161474;A
2019;2316;3690;212544;Pensión media;667.6164516129032;A
2019;2317;3691;212544;Pensión media;921.823373493976;A
2019;2317;3689;212544;Pensión media;996.8284848484848;A
2019;2317;3690;212544;Pensión media;630.6270588235294;A
2019;2318;3691;212544;Pensión media;742.0718181818182;A
2019;2318;3689;212544;Pensión media;775.1116000000001;A
2019;2318;3690;212544;Pensión media;680.8870370370371;A
2019;2319;3691;212544;Pensión media;1038.876320754717;A
2019;2319;3689;212544;Pensión media;1107.566125;A
2019;2319;3690;212544;Pensión media;827.5230769230769;A
2019;2320;3691;212544;Pensión media;1025.4547434836575;A
2019;2320;3689;212544;Pensión media;1118.4545288115246;A
2019;2320;3690;212544;Pensión media;819.1462982689746;A
2019;2321;3691;212544;Pensión media;891.6844444444444;A
2019;2321;3689;212544;Pensión media;913.24;A
2019;2321;3690;212544;Pensión media;835.64;A
2019;2322;3691;212544;Pensión media;1123.3190384615384;A
2019;2322;3689;212544;Pensión media;1296.071515151515;A
2019;2322;3690;212544;Pensión media;823.2752631578948;A
2019;2323;3691;212544;Pensión media;973.0289361702129;A
2019;2323;3689;212544;Pensión media;1121.3012903225806;A
2019;2323;3690;212544;Pensión media;685.75125;A
2019;2324;3691;212544;Pensión media;880.7412779552715;A
2019;2324;3689;212544;Pensión media;924.8844303797467;A
2019;2324;3690;212544;Pensión media;743.0843421052632;A
2019;2325;3691;212544;Pensión media;947.3849206349206;A
2019;2325;3689;212544;Pensión media;1012.2768;A
2019;2325;3690;212544;Pensión media;697.8007692307692;A
2019;2326;3691;212544;Pensión media;796.3310526315789;A
2019;2326;3689;212544;Pensión media;848.8712195121951;A
2019;2326;3690;212544;Pensión media;661.696875;A
2019;2327;3691;212544;Pensión media;811.3753779069768;A
2019;2327;3689;212544;Pensión media;876.2061842105263;A
2019;2327;3690;212544;Pensión media;683.9493103448275;A
2019;2328;3691;212544;Pensión media;920.5958823529411;A
2019;2328;3689;212544;Pensión media;957.622;A
2019;2328;3690;212544;Pensión media;se;A
2019;2329;3691;212544;Pensión media;847.575382585752;A
2019;2329;3689;212544;Pensión media;916.9319421487603;A
2019;2329;3690;212544;Pensión media;725.0623357664233;A
2019;2330;3691;212544;Pensión media;723.3089552238806;A
2019;2330;3689;212544;Pensión media;742.4324468085106;A
2019;2330;3690;212544;Pensión media;678.36875;A
2019;2331;3691;212544;Pensión media;893.7553623188406;A
2019;2331;3689;212544;Pensión media;991.0597826086956;A
2019;2331;3690;212544;Pensión media;699.1465217391304;A
2019;2332;3691;212544;Pensión media;847.7613333333334;A
2019;2332;3689;212544;Pensión media;990.1779411764707;A
2019;2332;3690;212544;Pensión media;661.5242307692308;A
2019;2333;3691;212544;Pensión media;883.1775;A
2019;2333;3689;212544;Pensión media;966.9;A
2019;2333;3690;212544;Pensión media;683.7657272727272;A
2019;2346;3691;212544;Pensión media;856.8674509803922;A
2019;2346;3689;212544;Pensión media;954.9960000000001;A
2019;2346;3690;212544;Pensión media;684.4794594594595;A
2019;2334;3691;212544;Pensión media;812.9078187919463;A
2019;2334;3689;212544;Pensión media;879.8606372549019;A
2019;2334;3690;212544;Pensión media;667.6059574468085;A
2019;2335;3691;212544;Pensión media;919.4815;A
2019;2335;3689;212544;Pensión media;1029.0721428571428;A
2019;2335;3690;212544;Pensión media;663.77;A
2019;2336;3691;212544;Pensión media;798.618125;A
2019;2336;3689;212544;Pensión media;841.754367816092;A
2019;2336;3690;212544;Pensión media;707.0851219512194;A
2019;2337;3691;212544;Pensión media;912.393125;A
2019;2337;3689;212544;Pensión media;1007.155625;A
2019;2337;3690;212544;Pensión media;722.868125;A
2019;2338;3691;212544;Pensión media;894.2915625;A
2019;2338;3689;212544;Pensión media;1064.9918421052632;A
2019;2338;3690;212544;Pensión media;644.8065384615385;A
2019;2339;3691;212544;Pensión media;772.4738076923078;A
2019;2339;3689;212544;Pensión media;829.5965;A
2019;2339;3690;212544;Pensión media;643.94775;A
2019;2340;3691;212544;Pensión media;823.1687671232877;A
2019;2340;3689;212544;Pensión media;881.8155272727273;A
2019;2340;3690;212544;Pensión media;695.6758102766798;A
2019;2341;3691;212544;Pensión media;1009.7181301775148;A
2019;2341;3689;212544;Pensión media;1123.2757461406518;A
2019;2341;3690;212544;Pensión media;757.0307633587786;A
2019;2342;3691;212544;Pensión media;1059.509417475728;A
2019;2342;3689;212544;Pensión media;1112.8373983739837;A
2019;2342;3690;212544;Pensión media;851.2763492063492;A
2019;2343;3691;212544;Pensión media;820.7393656716418;A
2019;2343;3689;212544;Pensión media;864.6795415778251;A
2019;2343;3690;212544;Pensión media;718.2122885572139;A
2019;2344;3691;212544;Pensión media;850.5887854251013;A
2019;2344;3689;212544;Pensión media;932.6897530864198;A
2019;2344;3690;212544;Pensión media;694.1139999999999;A
2019;2349;3691;212544;Pensión media;se;A
2019;2349;3689;212544;Pensión media;se;A
2019;2349;3690;212544;Pensión media;se;A
2019;2402;3691;212544;Pensión media;1238.8120022177225;A
2019;2402;3689;212544;Pensión media;1300.2505244570232;A
2019;2402;3690;212544;Pensión media;1016.365955892181;A
2019;2353;3691;212544;Pensión media;1003.2690951276102;A
2019;2353;3689;212544;Pensión media;1008.9409510869565;A
2019;2353;3690;212544;Pensión media;970.138253968254;A
2019;2354;3691;212544;Pensión media;702.9673566878981;A
2019;2354;3689;212544;Pensión media;727.8030458221024;A
2019;2354;3690;212544;Pensión media;667.1150583657587;A
2019;2355;3691;212544;Pensión media;872.6611612903226;A
2019;2355;3689;212544;Pensión media;916.69375;A
2019;2355;3690;212544;Pensión media;663.914074074074;A
2019;2356;3691;212544;Pensión media;1389.884820794317;A
2019;2356;3689;212544;Pensión media;1464.6111562913907;A
2019;2356;3690;212544;Pensión media;1065.827478460655;A
2019;2357;3691;212544;Pensión media;772.3794891640867;A
2019;2357;3689;212544;Pensión media;819.8680888888889;A
2019;2357;3690;212544;Pensión media;663.3495408163265;A
2019;2358;3691;212544;Pensión media;903.0044778307072;A
2019;2358;3689;212544;Pensión media;962.2444368266406;A
2019;2358;3690;212544;Pensión media;726.9229694323144;A
2019;2359;3691;212544;Pensión media;1038.6669037199126;A
2019;2359;3689;212544;Pensión media;1063.7614347826086;A
2019;2359;3690;212544;Pensión media;853.3357339449541;A
2019;2361;3691;212544;Pensión media;1340.995877763329;A
2019;2361;3689;212544;Pensión media;1409.0760166288737;A
2019;2361;3690;212544;Pensión media;922.0655348837209;A
2019;2397;3691;212544;Pensión media;977.867203539823;A
2019;2397;3689;212544;Pensión media;1012.5131352459016;A
2019;2397;3690;212544;Pensión media;758.2929870129869;A
2019;2362;3691;212544;Pensión media;892.7969696969698;A
2019;2362;3689;212544;Pensión media;944.3514285714285;A
2019;2362;3690;212544;Pensión media;604.092;A
2019;2363;3691;212544;Pensión media;802.819873125721;A
2019;2363;3689;212544;Pensión media;867.6327728085868;A
2019;2363;3690;212544;Pensión media;685.1886688311688;A
2019;2364;3691;212544;Pensión media;945.3344864864864;A
2019;2364;3689;212544;Pensión media;1027.9392366412214;A
2019;2364;3690;212544;Pensión media;744.9414814814814;A
2019;2365;3691;212544;Pensión media;1558.4114363945828;A
2019;2365;3689;212544;Pensión media;1640.1226792879927;A
2019;2365;3690;212544;Pensión media;1349.0936794939378;A
2019;2366;3691;212544;Pensión media;1088.769693877551;A
2019;2366;3689;212544;Pensión media;1145.9966863905327;A
2019;2366;3690;212544;Pensión media;730.5711111111111;A
2019;2368;3691;212544;Pensión media;1247.5469633412365;A
2019;2368;3689;212544;Pensión media;1282.2848179508892;A
2019;2368;3690;212544;Pensión media;1031.3392885375495;A
2019;2369;3691;212544;Pensión media;993.1515072083879;A
2019;2369;3689;212544;Pensión media;1030.6793139628733;A
2019;2369;3690;212544;Pensión media;831.1412195121951;A
2019;2367;3691;212544;Pensión media;1075.896882566586;A
2019;2367;3689;212544;Pensión media;1082.9892265193369;A
2019;2367;3690;212544;Pensión media;1025.5551470588234;A
2019;2370;3691;212544;Pensión media;777.2317057569296;A
2019;2370;3689;212544;Pensión media;848.2396441281139;A
2019;2370;3690;212544;Pensión media;671.0975;A
2019;2371;3691;212544;Pensión media;759.1192887029289;A
2019;2371;3689;212544;Pensión media;797.5722818791946;A
2019;2371;3690;212544;Pensión media;695.4582222222223;A
2019;2372;3691;212544;Pensión media;847.7566808510638;A
2019;2372;3689;212544;Pensión media;868.8560106382979;A
2019;2372;3690;212544;Pensión media;763.3593617021277;A
2019;2373;3691;212544;Pensión media;1237.4577215890229;A
2019;2373;3689;212544;Pensión media;1304.9466406193474;A
2019;2373;3690;212544;Pensión media;1018.1385704208794;A
2019;2374;3691;212544;Pensión media;954.3117125;A
2019;2374;3689;212544;Pensión media;993.8847941176471;A
2019;2374;3690;212544;Pensión media;730.06425;A
2019;2375;3691;212544;Pensión media;1189.4262069663832;A
2019;2375;3689;212544;Pensión media;1253.7676485655738;A
2019;2375;3690;212544;Pensión media;946.4968181818182;A
2019;2376;3691;212544;Pensión media;991.0749089068827;A
2019;2376;3689;212544;Pensión media;1015.7701157407407;A
2019;2376;3690;212544;Pensión media;819.0050806451613;A
2019;2377;3691;212544;Pensión media;784.2686500000001;A
2019;2377;3689;212544;Pensión media;847.7119598765432;A
2019;2377;3690;212544;Pensión media;667.4752840909091;A
2019;2378;3691;212544;Pensión media;934.2376808510638;A
2019;2378;3689;212544;Pensión media;982.2461675126902;A
2019;2378;3690;212544;Pensión media;685.3515789473684;A
2019;2379;3691;212544;Pensión media;809.1880704697987;A
2019;2379;3689;212544;Pensión media;870.5891062801933;A
2019;2379;3690;212544;Pensión media;669.5175824175825;A
2019;2380;3691;212544;Pensión media;1340.8767581154839;A
2019;2380;3689;212544;Pensión media;1391.767131294964;A
2019;2380;3690;212544;Pensión media;1139.0575891583453;A
2019;2381;3691;212544;Pensión media;1628.1909262216545;A
2019;2381;3689;212544;Pensión media;1710.6859651118693;A
2019;2381;3690;212544;Pensión media;1187.8277327935223;A
2019;2382;3691;212544;Pensión media;736.4127209705372;A
2019;2382;3689;212544;Pensión media;762.6463473053892;A
2019;2382;3690;212544;Pensión media;700.3549794238684;A
2019;2383;3691;212544;Pensión media;1254.4228488631297;A
2019;2383;3689;212544;Pensión media;1293.1801253263707;A
2019;2383;3690;212544;Pensión media;1028.1417987804878;A
2019;2384;3691;212544;Pensión media;1467.3863120674089;A
2019;2384;3689;212544;Pensión media;1535.4055598669624;A
2019;2384;3690;212544;Pensión media;1169.0717504051863;A
2019;2398;3691;212544;Pensión media;845.053579175705;A
2019;2398;3689;212544;Pensión media;886.336095505618;A
2019;2398;3690;212544;Pensión media;705.0861904761905;A
2019;2386;3691;212544;Pensión media;1231.6487414187643;A
2019;2386;3689;212544;Pensión media;1298.7758356781092;A
2019;2386;3690;212544;Pensión media;939.2839215686274;A
2019;2385;3691;212544;Pensión media;1030.941491615181;A
2019;2385;3689;212544;Pensión media;1056.1098953564422;A
2019;2385;3690;212544;Pensión media;923.8473654916511;A
2019;2387;3691;212544;Pensión media;721.2642382271468;A
2019;2387;3689;212544;Pensión media;776.8636486486487;A
2019;2387;3690;212544;Pensión media;632.4651798561151;A
2019;2388;3691;212544;Pensión media;1003.0246326102169;A
2019;2388;3689;212544;Pensión media;1050.817447368421;A
2019;2388;3690;212544;Pensión media;814.4993425605536;A
2019;2389;3691;212544;Pensión media;688.5719230769231;A
2019;2389;3689;212544;Pensión media;723.3494444444444;A
2019;2389;3690;212544;Pensión media;645.3998275862069;A
2019;2390;3691;212544;Pensión media;810.6897405966279;A
2019;2390;3689;212544;Pensión media;854.2293690248566;A
2019;2390;3690;212544;Pensión media;718.8702822580645;A
2019;2391;3691;212544;Pensión media;892.9793519079346;A
2019;2391;3689;212544;Pensión media;952.6448148148147;A
2019;2391;3690;212544;Pensión media;694.7713089005235;A
2019;2392;3691;212544;Pensión media;933.0143416030535;A
2019;2392;3689;212544;Pensión media;951.4348394241417;A
2019;2392;3690;212544;Pensión media;818.2991034482759;A
2019;2393;3691;212544;Pensión media;914.2153846153847;A
2019;2393;3689;212544;Pensión media;996.7979166666668;A
2019;2393;3690;212544;Pensión media;681.0411764705882;A
2019;2394;3691;212544;Pensión media;816.7424860335195;A
2019;2394;3689;212544;Pensión media;864.1209063444109;A
2019;2394;3690;212544;Pensión media;740.6150242718446;A
2019;2395;3691;212544;Pensión media;827.3847783251232;A
2019;2395;3689;212544;Pensión media;908.3594615384615;A
2019;2395;3690;212544;Pensión media;683.1832876712328;A
2019;2482;3691;212544;Pensión media;1025.3560477804606;A
2019;2482;3689;212544;Pensión media;1119.6836584600362;A
2019;2482;3690;212544;Pensión media;837.4608988607947;A
2019;2403;3691;212544;Pensión media;775.3795765472313;A
2019;2403;3689;212544;Pensión media;852.7470391061453;A
2019;2403;3690;212544;Pensión media;667.186015625;A
2019;2404;3691;212544;Pensión media;797.8311963190183;A
2019;2404;3689;212544;Pensión media;876.4949622437972;A
2019;2404;3690;212544;Pensión media;694.1024466571835;A
2019;2405;3691;212544;Pensión media;902.7207547169812;A
2019;2405;3689;212544;Pensión media;950.2663513513513;A
2019;2405;3690;212544;Pensión media;792.7715625;A
2019;2406;3691;212544;Pensión media;726.8417159763313;A
2019;2406;3689;212544;Pensión media;769.1357920792079;A
2019;2406;3690;212544;Pensión media;664.0225735294117;A
2019;2407;3691;212544;Pensión media;885.9172311212815;A
2019;2407;3689;212544;Pensión media;972.1582842287695;A
2019;2407;3690;212544;Pensión media;718.3714814814815;A
2019;2408;3691;212544;Pensión media;873.5702843601896;A
2019;2408;3689;212544;Pensión media;912.6445774647888;A
2019;2408;3690;212544;Pensión media;793.1565217391304;A
2019;2409;3691;212544;Pensión media;884.9126221079692;A
2019;2409;3689;212544;Pensión media;966.8613886671988;A
2019;2409;3690;212544;Pensión media;736.5285115606936;A
2019;2410;3691;212544;Pensión media;821.4324153498872;A
2019;2410;3689;212544;Pensión media;868.4623384615385;A
2019;2410;3690;212544;Pensión media;691.9008474576272;A
2019;2411;3691;212544;Pensión media;1383.7263950617282;A
2019;2411;3689;212544;Pensión media;1500.8125443786982;A
2019;2411;3690;212544;Pensión media;793.0529850746269;A
2019;2412;3691;212544;Pensión media;788.597445652174;A
2019;2412;3689;212544;Pensión media;883.4979938271605;A
2019;2412;3690;212544;Pensión media;653.7387719298246;A
2019;2413;3691;212544;Pensión media;831.9915189873418;A
2019;2413;3689;212544;Pensión media;848.9591176470589;A
2019;2413;3690;212544;Pensión media;727.1009090909091;A
2019;2414;3691;212544;Pensión media;830.9716216216216;A
2019;2414;3689;212544;Pensión media;927.071962962963;A
2019;2414;3690;212544;Pensión media;707.9996208530806;A
2019;2415;3691;212544;Pensión media;942.2769611609048;A
2019;2415;3689;212544;Pensión media;1027.1335069215556;A
2019;2415;3690;212544;Pensión media;786.4326755447942;A
2019;2416;3691;212544;Pensión media;795.0726315789474;A
2019;2416;3689;212544;Pensión media;893.239806949807;A
2019;2416;3690;212544;Pensión media;666.0102030456853;A
2019;2417;3691;212544;Pensión media;823.45875;A
2019;2417;3689;212544;Pensión media;894.413145539906;A
2019;2417;3690;212544;Pensión media;700.5865040650407;A
2019;2418;3691;212544;Pensión media;838.6885462555067;A
2019;2418;3689;212544;Pensión media;900.7002597402598;A
2019;2418;3690;212544;Pensión media;707.8693150684932;A
2019;2419;3691;212544;Pensión media;854.5071945701358;A
2019;2419;3689;212544;Pensión media;953.227181913775;A
2019;2419;3690;212544;Pensión media;696.9858724832214;A
2019;2420;3691;212544;Pensión media;944.7866724738676;A
2019;2420;3689;212544;Pensión media;1067.6541944444443;A
2019;2420;3690;212544;Pensión media;738.093644859813;A
2019;2421;3691;212544;Pensión media;807.7463516260162;A
2019;2421;3689;212544;Pensión media;882.6409137055838;A
2019;2421;3690;212544;Pensión media;695.1186513994911;A
2019;2422;3691;212544;Pensión media;901.5567605633802;A
2019;2422;3689;212544;Pensión media;968.9652830188679;A
2019;2422;3690;212544;Pensión media;703.0761111111111;A
2019;2423;3691;212544;Pensión media;1262.2883681734634;A
2019;2423;3689;212544;Pensión media;1344.9510083995867;A
2019;2423;3690;212544;Pensión media;1075.1880876372509;A
2019;2424;3691;212544;Pensión media;779.8903554119548;A
2019;2424;3689;212544;Pensión media;851.7783701657459;A
2019;2424;3690;212544;Pensión media;678.6317509727627;A
2019;2425;3691;212544;Pensión media;854.1348076923076;A
2019;2425;3689;212544;Pensión media;869.7102777777778;A
2019;2425;3690;212544;Pensión media;777.6734090909091;A
2019;2426;3691;212544;Pensión media;831.9145238095239;A
2019;2426;3689;212544;Pensión media;947.1529447852761;A
2019;2426;3690;212544;Pensión media;688.5262595419848;A
2019;2427;3691;212544;Pensión media;745.0182419354838;A
2019;2427;3689;212544;Pensión media;797.851346704871;A
2019;2427;3690;212544;Pensión media;676.9785608856089;A
2019;2428;3691;212544;Pensión media;1328.391065292096;A
2019;2428;3689;212544;Pensión media;1474.142094017094;A
2019;2428;3690;212544;Pensión media;730.0447368421052;A
2019;2429;3691;212544;Pensión media;848.5588157894738;A
2019;2429;3689;212544;Pensión media;966.2258158995817;A
2019;2429;3690;212544;Pensión media;679.4861923847695;A
2019;2430;3691;212544;Pensión media;802.8981538461538;A
2019;2430;3689;212544;Pensión media;860.0390476190477;A
2019;2430;3690;212544;Pensión media;698.5539130434782;A
2019;2431;3691;212544;Pensión media;970.2232615384615;A
2019;2431;3689;212544;Pensión media;1024.1415596330276;A
2019;2431;3690;212544;Pensión media;690.361619047619;A
2019;2432;3691;212544;Pensión media;756.605112540193;A
2019;2432;3689;212544;Pensión media;808.5187862796834;A
2019;2432;3690;212544;Pensión media;675.6368724279835;A
2019;2433;3691;212544;Pensión media;733.6069902912622;A
2019;2433;3689;212544;Pensión media;797.7961403508773;A
2019;2433;3690;212544;Pensión media;654.0682608695652;A
2019;2434;3691;212544;Pensión media;1228.3401666666666;A
2019;2434;3689;212544;Pensión media;1316.7458;A
2019;2434;3690;212544;Pensión media;786.312;A
2019;2435;3691;212544;Pensión media;887.683309352518;A
2019;2435;3689;212544;Pensión media;968.3466666666667;A
2019;2435;3690;212544;Pensión media;739.5261224489795;A
2019;2436;3691;212544;Pensión media;813.9638095238095;A
2019;2436;3689;212544;Pensión media;863.43;A
2019;2436;3690;212544;Pensión media;640.8321428571428;A
2019;2437;3691;212544;Pensión media;877.6763892145369;A
2019;2437;3689;212544;Pensión media;911.3985528219971;A
