D_TEMPORAL_0;D_TERRITORIO_0;D_CLASEDEPENSION_0;INDICATOR;OBS_VALUE;FREQ
2019;3099;5693;Número de pensiones;322.0;A
2019;3099;275092;Número de pensiones;67.0;A
2019;3100;5691;Número de pensiones;72.0;A
2019;3100;5692;Número de pensiones;241.0;A
2019;3100;5693;Número de pensiones;154.0;A
2019;3100;275092;Número de pensiones;19.0;A
2019;3101;5691;Número de pensiones;147.0;A
2019;3101;5692;Número de pensiones;621.0;A
2019;3101;5693;Número de pensiones;275.0;A
2019;3101;275092;Número de pensiones;48.0;A
2019;3102;5691;Número de pensiones;569.0;A
2019;3102;5692;Número de pensiones;1806.0;A
2019;3102;5693;Número de pensiones;678.0;A
2019;3102;275092;Número de pensiones;169.0;A
2019;3103;5691;Número de pensiones;116.0;A
2019;3103;5692;Número de pensiones;451.0;A
2019;3103;5693;Número de pensiones;185.0;A
2019;3103;275092;Número de pensiones;33.0;A
2019;3104;5691;Número de pensiones;463.0;A
2019;3104;5692;Número de pensiones;1480.0;A
2019;3104;5693;Número de pensiones;677.0;A
2019;3104;275092;Número de pensiones;125.0;A
2019;3105;5691;Número de pensiones;120.0;A
2019;3105;5692;Número de pensiones;554.0;A
2019;3105;5693;Número de pensiones;226.0;A
2019;3105;275092;Número de pensiones;50.0;A
2019;3108;5691;Número de pensiones;382.0;A
2019;3108;5692;Número de pensiones;1158.0;A
2019;3108;5693;Número de pensiones;560.0;A
2019;3108;275092;Número de pensiones;135.0;A
2019;3109;5691;Número de pensiones;44.0;A
2019;3109;5692;Número de pensiones;165.0;A
2019;3109;5693;Número de pensiones;96.0;A
2019;3109;275092;Número de pensiones;17.0;A
2019;3110;5691;Número de pensiones;1374.0;A
2019;3110;5692;Número de pensiones;3289.0;A
2019;3110;5693;Número de pensiones;1499.0;A
2019;3110;275092;Número de pensiones;311.0;A
2019;3111;5691;Número de pensiones;168.0;A
2019;3111;5692;Número de pensiones;629.0;A
2019;3111;5693;Número de pensiones;230.0;A
2019;3111;275092;Número de pensiones;33.0;A
2019;3112;5691;Número de pensiones;45.0;A
2019;3112;5692;Número de pensiones;170.0;A
2019;3112;5693;Número de pensiones;94.0;A
2019;3112;275092;Número de pensiones;7.0;A
2019;3113;5691;Número de pensiones;145.0;A
2019;3113;5692;Número de pensiones;609.0;A
2019;3113;5693;Número de pensiones;222.0;A
2019;3113;275092;Número de pensiones;46.0;A
2019;3114;5691;Número de pensiones;127.0;A
2019;3114;5692;Número de pensiones;459.0;A
2019;3114;5693;Número de pensiones;182.0;A
2019;3114;275092;Número de pensiones;45.0;A
2019;3115;5691;Número de pensiones;508.0;A
2019;3115;5692;Número de pensiones;1884.0;A
2019;3115;5693;Número de pensiones;1051.0;A
2019;3115;275092;Número de pensiones;236.0;A
2019;3117;5691;Número de pensiones;29.0;A
2019;3117;5692;Número de pensiones;65.0;A
2019;3117;5693;Número de pensiones;47.0;A
2019;3117;275092;Número de pensiones;7.0;A
2019;3116;5691;Número de pensiones;479.0;A
2019;3116;5692;Número de pensiones;1335.0;A
2019;3116;5693;Número de pensiones;610.0;A
2019;3116;275092;Número de pensiones;135.0;A
2019;3118;5691;Número de pensiones;247.0;A
2019;3118;5692;Número de pensiones;762.0;A
2019;3118;5693;Número de pensiones;388.0;A
2019;3118;275092;Número de pensiones;99.0;A
2019;3119;5691;Número de pensiones;128.0;A
2019;3119;5692;Número de pensiones;628.0;A
2019;3119;5693;Número de pensiones;261.0;A
2019;3119;275092;Número de pensiones;42.0;A
2019;3120;5691;Número de pensiones;14658.0;A
2019;3120;5692;Número de pensiones;78239.0;A
2019;3120;5693;Número de pensiones;34662.0;A
2019;3120;275092;Número de pensiones;6601.0;A
2019;3121;5691;Número de pensiones;562.0;A
2019;3121;5692;Número de pensiones;1258.0;A
2019;3121;5693;Número de pensiones;532.0;A
2019;3121;275092;Número de pensiones;110.0;A
2019;3122;5691;Número de pensiones;419.0;A
2019;3122;5692;Número de pensiones;2084.0;A
2019;3122;5693;Número de pensiones;719.0;A
2019;3122;275092;Número de pensiones;177.0;A
2019;3123;5691;Número de pensiones;253.0;A
2019;3123;5692;Número de pensiones;766.0;A
2019;3123;5693;Número de pensiones;266.0;A
2019;3123;275092;Número de pensiones;72.0;A
2019;3124;5691;Número de pensiones;1984.0;A
2019;3124;5692;Número de pensiones;6013.0;A
2019;3124;5693;Número de pensiones;2503.0;A
2019;3124;275092;Número de pensiones;509.0;A
2019;3126;5691;Número de pensiones;169.0;A
2019;3126;5692;Número de pensiones;854.0;A
2019;3126;5693;Número de pensiones;324.0;A
2019;3126;275092;Número de pensiones;79.0;A
2019;3127;5691;Número de pensiones;190.0;A
2019;3127;5692;Número de pensiones;573.0;A
2019;3127;5693;Número de pensiones;223.0;A
2019;3127;275092;Número de pensiones;38.0;A
2019;3130;5691;Número de pensiones;43.0;A
2019;3130;5692;Número de pensiones;224.0;A
2019;3130;5693;Número de pensiones;96.0;A
2019;3130;275092;Número de pensiones;10.0;A
2019;3128;5691;Número de pensiones;208.0;A
2019;3128;5692;Número de pensiones;581.0;A
2019;3128;5693;Número de pensiones;291.0;A
2019;3128;275092;Número de pensiones;77.0;A
2019;3129;5691;Número de pensiones;267.0;A
2019;3129;5692;Número de pensiones;634.0;A
2019;3129;5693;Número de pensiones;334.0;A
2019;3129;275092;Número de pensiones;68.0;A
2019;3131;5691;Número de pensiones;415.0;A
2019;3131;5692;Número de pensiones;908.0;A
2019;3131;5693;Número de pensiones;411.0;A
2019;3131;275092;Número de pensiones;82.0;A
2019;3132;5691;Número de pensiones;673.0;A
2019;3132;5692;Número de pensiones;1947.0;A
2019;3132;5693;Número de pensiones;865.0;A
2019;3132;275092;Número de pensiones;203.0;A
2019;3143;5691;Pensión media;900.6636497565787;A
2019;3143;5692;Pensión media;1037.5261889388157;A
2019;3143;5693;Pensión media;668.1196981007457;A
2019;3143;275092;Pensión media;406.5590162156773;A
2019;2352;5691;Pensión media;885.9639126374766;A
2019;2352;5692;Pensión media;933.439231789753;A
2019;2352;5693;Pensión media;607.6304139137887;A
2019;2352;275092;Pensión media;368.0123596317025;A
2019;2241;5691;Pensión media;826.5280769230769;A
2019;2241;5692;Pensión media;767.9731884057971;A
2019;2241;5693;Pensión media;487.4126966292135;A
2019;2241;275092;Pensión media;402.5909090909091;A
2019;2242;5691;Pensión media;751.8119047619048;A
2019;2242;5692;Pensión media;737.0428214285715;A
2019;2242;5693;Pensión media;426.22989583333333;A
2019;2242;275092;Pensión media;500.91307692307697;A
2019;2243;5691;Pensión media;764.4902722772277;A
2019;2243;5692;Pensión media;792.1939293053842;A
2019;2243;5693;Pensión media;577.1247567114094;A
2019;2243;275092;Pensión media;299.95022831050227;A
2019;2244;5691;Pensión media;1329.024;A
2019;2244;5692;Pensión media;704.064;A
2019;2244;5693;Pensión media;421.3075555555556;A
2019;2244;275092;Pensión media;se;A
2019;2245;5691;Pensión media;638.495;A
2019;2245;5692;Pensión media;687.6378034682082;A
2019;2245;5693;Pensión media;461.2626865671642;A
2019;2245;275092;Pensión media;se;A
2019;2246;5691;Pensión media;854.2318055555556;A
2019;2246;5692;Pensión media;811.8385195277021;A
2019;2246;5693;Pensión media;574.2322933884298;A
2019;2246;275092;Pensión media;382.5427472527473;A
2019;2247;5691;Pensión media;684.0073076923077;A
2019;2247;5692;Pensión media;695.9189820359283;A
2019;2247;5693;Pensión media;433.99079365079365;A
2019;2247;275092;Pensión media;318.4614285714286;A
2019;2248;5691;Pensión media;843.959;A
2019;2248;5692;Pensión media;837.5406896551725;A
2019;2248;5693;Pensión media;505.0165517241379;A
2019;2248;275092;Pensión media;696.8983333333333;A
2019;2249;5691;Pensión media;se;A
2019;2249;5692;Pensión media;1009.1847727272728;A
2019;2249;5693;Pensión media;520.4466666666666;A
2019;2249;275092;Pensión media;;A
2019;2250;5691;Pensión media;729.8270588235293;A
2019;2250;5692;Pensión media;854.1613253012048;A
2019;2250;5693;Pensión media;552.6226984126985;A
2019;2250;275092;Pensión media;317.5975;A
2019;2251;5691;Pensión media;844.4560273972603;A
2019;2251;5692;Pensión media;902.1499065420561;A
2019;2251;5693;Pensión media;593.6473529411765;A
2019;2251;275092;Pensión media;314.89382352941175;A
2019;2252;5691;Pensión media;se;A
2019;2252;5692;Pensión media;1059.9735294117647;A
2019;2252;5693;Pensión media;651.54;A
2019;2252;275092;Pensión media;se;A
2019;2253;5691;Pensión media;1034.143245119306;A
2019;2253;5692;Pensión media;1152.6984622316459;A
2019;2253;5693;Pensión media;695.7280816658911;A
2019;2253;275092;Pensión media;417.79371212121214;A
2019;2254;5691;Pensión media;1126.43;A
2019;2254;5692;Pensión media;745.75;A
2019;2254;5693;Pensión media;546.2966666666666;A
2019;2254;275092;Pensión media;se;A
2019;2255;5691;Pensión media;se;A
2019;2255;5692;Pensión media;1017.6496000000001;A
2019;2255;5693;Pensión media;677.0275;A
2019;2255;275092;Pensión media;se;A
2019;2256;5691;Pensión media;874.562564102564;A
2019;2256;5692;Pensión media;784.4297953216374;A
2019;2256;5693;Pensión media;575.6845121951219;A
2019;2256;275092;Pensión media;370.89354838709676;A
2019;2257;5691;Pensión media;941.4638461538461;A
2019;2257;5692;Pensión media;718.6172289156627;A
2019;2257;5693;Pensión media;504.0796703296703;A
2019;2257;275092;Pensión media;417.6012;A
2019;2258;5691;Pensión media;se;A
2019;2258;5692;Pensión media;852.900731707317;A
2019;2258;5693;Pensión media;609.4606451612904;A
2019;2258;275092;Pensión media;se;A
2019;2259;5691;Pensión media;828.6354545454545;A
2019;2259;5692;Pensión media;759.3222784810126;A
2019;2259;5693;Pensión media;473.40142857142854;A
2019;2259;275092;Pensión media;se;A
2019;9563;5691;Pensión media;834.1761904761905;A
2019;9563;5692;Pensión media;732.262375;A
2019;9563;5693;Pensión media;493.6259166666667;A
2019;9563;275092;Pensión media;271.24727272727273;A
2019;2260;5691;Pensión media;753.4666666666667;A
2019;2260;5692;Pensión media;745.2864179104478;A
2019;2260;5693;Pensión media;628.7520833333333;A
2019;2260;275092;Pensión media;406.0011111111111;A
2019;2261;5691;Pensión media;1036.9683333333332;A
2019;2261;5692;Pensión media;904.9354901960785;A
2019;2261;5693;Pensión media;601.3946666666667;A
2019;2261;275092;Pensión media;se;A
2019;2262;5691;Pensión media;645.5554545454546;A
2019;2262;5692;Pensión media;544.0240476190477;A
2019;2262;5693;Pensión media;468.7879487179487;A
2019;2262;275092;Pensión media;310.5275;A
2019;2263;5691;Pensión media;703.8539999999999;A
2019;2263;5692;Pensión media;795.1351515151515;A
2019;2263;5693;Pensión media;417.77142857142854;A
2019;2263;275092;Pensión media;se;A
2019;2264;5691;Pensión media;756.9927692307692;A
2019;2264;5692;Pensión media;1033.3321764705881;A
2019;2264;5693;Pensión media;625.0555214723927;A
2019;2264;275092;Pensión media;332.45095238095234;A
2019;2266;5691;Pensión media;se;A
2019;2266;5692;Pensión media;990.3225;A
2019;2266;5693;Pensión media;493.14;A
2019;2266;275092;Pensión media;;A
2019;2267;5691;Pensión media;se;A
2019;2267;5692;Pensión media;841.9861111111111;A
2019;2267;5693;Pensión media;502.9234782608696;A
2019;2267;275092;Pensión media;278.57;A
2019;2268;5691;Pensión media;571.5459999999999;A
2019;2268;5692;Pensión media;716.0162121212121;A
2019;2268;5693;Pensión media;512.498125;A
2019;2268;275092;Pensión media;se;A
2019;2269;5691;Pensión media;800.2088679245284;A
2019;2269;5692;Pensión media;834.3624688057041;A
2019;2269;5693;Pensión media;603.0327107438017;A
2019;2269;275092;Pensión media;326.30314049586775;A
2019;2270;5691;Pensión media;880.8995833333333;A
2019;2270;5692;Pensión media;717.4727476038338;A
2019;2270;5693;Pensión media;437.66317829457364;A
2019;2270;275092;Pensión media;310.1147368421053;A
2019;2271;5691;Pensión media;936.8414285714285;A
2019;2271;5692;Pensión media;766.3145394736842;A
2019;2271;5693;Pensión media;529.6040229885058;A
2019;2271;275092;Pensión media;374.7011111111111;A
2019;2272;5691;Pensión media;987.1713930348259;A
2019;2272;5692;Pensión media;1107.3127125;A
2019;2272;5693;Pensión media;651.0924556213017;A
2019;2272;275092;Pensión media;322.3829508196721;A
2019;2273;5691;Pensión media;;A
2019;2273;5692;Pensión media;726.4947058823531;A
2019;2273;5693;Pensión media;437.4030769230769;A
2019;2273;275092;Pensión media;;A
2019;2277;5691;Pensión media;se;A
2019;2277;5692;Pensión media;855.4656896551725;A
2019;2277;5693;Pensión media;617.4911111111111;A
2019;2277;275092;Pensión media;357.49333333333334;A
2019;2278;5691;Pensión media;764.7525;A
2019;2278;5692;Pensión media;658.541773255814;A
2019;2278;5693;Pensión media;465.30519999999996;A
2019;2278;275092;Pensión media;395.93047619047616;A
2019;2274;5691;Pensión media;se;A
2019;2274;5692;Pensión media;878.2617391304348;A
2019;2274;5693;Pensión media;485.481;A
2019;2274;275092;Pensión media;se;A
2019;2276;5691;Pensión media;835.4461057692308;A
2019;2276;5692;Pensión media;829.6116945288754;A
2019;2276;5693;Pensión media;554.7762686567164;A
2019;2276;275092;Pensión media;305.73905263157894;A
2019;2279;5691;Pensión media;788.1964999999999;A
2019;2279;5692;Pensión media;767.4966095238094;A
2019;2279;5693;Pensión media;548.0437238493724;A
2019;2279;275092;Pensión media;291.3625581395349;A
2019;2347;5691;Pensión media;758.608320683112;A
2019;2347;5692;Pensión media;787.4176767676768;A
2019;2347;5693;Pensión media;552.6418512658228;A
2019;2347;275092;Pensión media;310.7878202676864;A
2019;2282;5691;Pensión media;882.1777777777778;A
2019;2282;5692;Pensión media;939.0173846153847;A
2019;2282;5693;Pensión media;571.21875;A
2019;2282;275092;Pensión media;475.88166666666666;A
2019;2284;5691;Pensión media;1078.6976470588236;A
2019;2284;5692;Pensión media;856.9821739130435;A
2019;2284;5693;Pensión media;532.5682352941176;A
2019;2284;275092;Pensión media;324.9657142857143;A
2019;2285;5691;Pensión media;822.4132432432432;A
2019;2285;5692;Pensión media;916.3947179487179;A
2019;2285;5693;Pensión media;619.9011304347827;A
2019;2285;275092;Pensión media;422.5108695652174;A
2019;2286;5691;Pensión media;744.5452173913043;A
2019;2286;5692;Pensión media;760.3703674540682;A
2019;2286;5693;Pensión media;467.43440559440563;A
2019;2286;275092;Pensión media;457.7490625;A
2019;2287;5691;Pensión media;1180.6355;A
2019;2287;5692;Pensión media;945.6569863013699;A
2019;2287;5693;Pensión media;669.7769230769231;A
2019;2287;275092;Pensión media;457.6888888888889;A
2019;2288;5691;Pensión media;763.0030188679245;A
2019;2288;5692;Pensión media;930.2311275964391;A
2019;2288;5693;Pensión media;570.5380891719745;A
2019;2288;275092;Pensión media;414.25636363636363;A
2019;2289;5691;Pensión media;827.1922500000001;A
2019;2289;5692;Pensión media;783.3637586206896;A
2019;2289;5693;Pensión media;488.8418803418803;A
2019;2289;275092;Pensión media;318.341875;A
2019;2290;5691;Pensión media;845.2953571428571;A
2019;2290;5692;Pensión media;949.590306122449;A
2019;2290;5693;Pensión media;644.5877738515901;A
2019;2290;275092;Pensión media;345.1667391304348;A
2019;2291;5691;Pensión media;978.5577272727272;A
2019;2291;5692;Pensión media;823.6732432432432;A
2019;2291;5693;Pensión media;553.7697530864198;A
2019;2291;275092;Pensión media;414.84;A
2019;2292;5691;Pensión media;897.175;A
2019;2292;5692;Pensión media;869.6063492063493;A
2019;2292;5693;Pensión media;626.7248387096774;A
2019;2292;275092;Pensión media;481.336;A
2019;2293;5691;Pensión media;961.885120967742;A
2019;2293;5692;Pensión media;1062.9934688691233;A
2019;2293;5693;Pensión media;684.846551724138;A
2019;2293;275092;Pensión media;366.7082258064516;A
2019;2294;5691;Pensión media;924.1687659574468;A
2019;2294;5692;Pensión media;803.3149326010985;A
2019;2294;5693;Pensión media;556.6564825253664;A
2019;2294;275092;Pensión media;354.555703125;A
2019;2295;5691;Pensión media;647.8563636363637;A
2019;2295;5692;Pensión media;883.12203125;A
2019;2295;5693;Pensión media;603.65;A
2019;2295;275092;Pensión media;360.483;A
2019;2296;5691;Pensión media;916.061;A
2019;2296;5692;Pensión media;834.3887341772153;A
2019;2296;5693;Pensión media;579.5273333333333;A
2019;2296;275092;Pensión media;se;A
2019;2297;5691;Pensión media;596.8728571428571;A
2019;2297;5692;Pensión media;1024.494;A
2019;2297;5693;Pensión media;656.85;A
2019;2297;275092;Pensión media;se;A
2019;2298;5691;Pensión media;745.395625;A
2019;2298;5692;Pensión media;843.631313559322;A
2019;2298;5693;Pensión media;620.9846017699115;A
2019;2298;275092;Pensión media;394.74538461538464;A
2019;2299;5691;Pensión media;917.9;A
2019;2299;5692;Pensión media;845.4777922077923;A
2019;2299;5693;Pensión media;490.66833333333335;A
2019;2299;275092;Pensión media;se;A
2019;2300;5691;Pensión media;772.2861904761905;A
2019;2300;5692;Pensión media;682.9228260869564;A
2019;2300;5693;Pensión media;437.14888059701497;A
2019;2300;275092;Pensión media;398.49041666666665;A
2019;2301;5691;Pensión media;se;A
2019;2301;5692;Pensión media;822.3648;A
2019;2301;5693;Pensión media;517.6253658536585;A
2019;2301;275092;Pensión media;495.402;A
2019;2302;5691;Pensión media;850.8114999999999;A
2019;2302;5692;Pensión media;721.3275572519084;A
2019;2302;5693;Pensión media;550.3520754716981;A
2019;2302;275092;Pensión media;329.9866666666666;A
2019;2303;5691;Pensión media;976.9713636363637;A
2019;2303;5692;Pensión media;1089.4720143884892;A
2019;2303;5693;Pensión media;669.3126258992805;A
2019;2303;275092;Pensión media;353.4702272727273;A
2019;2304;5691;Pensión media;720.7383333333332;A
2019;2304;5692;Pensión media;696.7221153846153;A
2019;2304;5693;Pensión media;480.1625;A
2019;2304;275092;Pensión media;386.77;A
2019;2305;5691;Pensión media;1042.656;A
2019;2305;5692;Pensión media;821.482652259332;A
2019;2305;5693;Pensión media;542.9137974683545;A
2019;2305;275092;Pensión media;365.9673913043478;A
2019;2348;5691;Pensión media;721.5886538461539;A
2019;2348;5692;Pensión media;702.1236694214875;A
2019;2348;5693;Pensión media;493.065641025641;A
2019;2348;275092;Pensión media;303.7545614035088;A
2019;2306;5691;Pensión media;1123.15;A
2019;2306;5692;Pensión media;803.5360396039604;A
2019;2306;5693;Pensión media;447.4791176470588;A
2019;2306;275092;Pensión media;se;A
2019;2307;5691;Pensión media;755.9598387096775;A
2019;2307;5692;Pensión media;808.055740465577;A
2019;2307;5693;Pensión media;562.2089717514125;A
2019;2307;275092;Pensión media;305.048125;A
2019;2308;5691;Pensión media;1013.1514285714286;A
2019;2308;5692;Pensión media;743.8028289473684;A
2019;2308;5693;Pensión media;483.94545454545454;A
2019;2308;275092;Pensión media;327.84;A
2019;2309;5691;Pensión media;se;A
2019;2309;5692;Pensión media;900.7908928571429;A
2019;2309;5693;Pensión media;418.8436363636364;A
2019;2309;275092;Pensión media;se;A
2019;2310;5691;Pensión media;926.2172;A
2019;2310;5692;Pensión media;991.9552674230146;A
2019;2310;5693;Pensión media;654.7339590443686;A
2019;2310;275092;Pensión media;374.8190740740741;A
2019;2311;5691;Pensión media;765.4289473684211;A
2019;2311;5692;Pensión media;735.8143823529412;A
2019;2311;5693;Pensión media;554.5502142857143;A
2019;2311;275092;Pensión media;358.141724137931;A
2019;2312;5691;Pensión media;894.954;A
2019;2312;5692;Pensión media;870.4164102564104;A
2019;2312;5693;Pensión media;496.7527868852459;A
2019;2312;275092;Pensión media;se;A
2019;2313;5691;Pensión media;se;A
2019;2313;5692;Pensión media;598.7589655172413;A
2019;2313;5693;Pensión media;371.46285714285716;A
2019;2313;275092;Pensión media;421.6222222222222;A
2019;2314;5691;Pensión media;668.1536363636363;A
2019;2314;5692;Pensión media;885.1718571428572;A
2019;2314;5693;Pensión media;596.1440625;A
2019;2314;275092;Pensión media;se;A
2019;2315;5691;Pensión media;841.6982222222223;A
2019;2315;5692;Pensión media;949.8948192771085;A
2019;2315;5693;Pensión media;649.0397777777778;A
2019;2315;275092;Pensión media;365.0806451612903;A
2019;2316;5691;Pensión media;712.5916556291392;A
2019;2316;5692;Pensión media;822.527726523888;A
2019;2316;5693;Pensión media;571.811015625;A
2019;2316;275092;Pensión media;377.01507462686567;A
2019;2317;5691;Pensión media;864.0555555555557;A
2019;2317;5692;Pensión media;855.29285;A
2019;2317;5693;Pensión media;602.4663157894737;A
2019;2317;275092;Pensión media;375.1567741935484;A
2019;2318;5691;Pensión media;871.2814285714286;A
2019;2318;5692;Pensión media;705.0025555555555;A
2019;2318;5693;Pensión media;514.6207142857143;A
2019;2318;275092;Pensión media;se;A
2019;2319;5691;Pensión media;800.2875862068965;A
2019;2319;5692;Pensión media;954.7604651162791;A
2019;2319;5693;Pensión media;607.618024691358;A
2019;2319;275092;Pensión media;352.165;A
2019;2320;5691;Pensión media;897.2100156372165;A
2019;2320;5692;Pensión media;965.7467546501327;A
2019;2320;5693;Pensión media;616.8401694915254;A
2019;2320;275092;Pensión media;325.59421146953406;A
2019;2321;5691;Pensión media;se;A
2019;2321;5692;Pensión media;800.4432608695653;A
2019;2321;5693;Pensión media;499.3805882352941;A
2019;2321;275092;Pensión media;se;A
2019;2322;5691;Pensión media;627.679;A
2019;2322;5692;Pensión media;978.3932857142858;A
2019;2322;5693;Pensión media;577.1772222222222;A
2019;2322;275092;Pensión media;367.43625;A
2019;2323;5691;Pensión media;se;A
2019;2323;5692;Pensión media;845.9758208955224;A
2019;2323;5693;Pensión media;449.1117857142857;A
2019;2323;275092;Pensión media;se;A
2019;2324;5691;Pensión media;874.0038461538461;A
2019;2324;5692;Pensión media;838.5702513966481;A
2019;2324;5693;Pensión media;613.6623214285714;A
2019;2324;275092;Pensión media;404.5367647058824;A
2019;2325;5691;Pensión media;se;A
2019;2325;5692;Pensión media;897.0381428571428;A
2019;2325;5693;Pensión media;626.3429032258065;A
2019;2325;275092;Pensión media;se;A
2019;2326;5691;Pensión media;602.12;A
2019;2326;5692;Pensión media;742.3475;A
2019;2326;5693;Pensión media;517.5724;A
2019;2326;275092;Pensión media;se;A
2019;2327;5691;Pensión media;761.9588888888889;A
2019;2327;5692;Pensión media;731.9187243735763;A
2019;2327;5693;Pensión media;516.751847133758;A
2019;2327;275092;Pensión media;425.87966666666665;A
2019;2328;5691;Pensión media;860.5188888888889;A
2019;2328;5692;Pensión media;894.645;A
2019;2328;5693;Pensión media;624.3117647058824;A
2019;2328;275092;Pensión media;se;A
2019;2329;5691;Pensión media;829.0677941176469;A
2019;2329;5692;Pensión media;745.8361770244821;A
2019;2329;5693;Pensión media;433.40916666666664;A
2019;2329;275092;Pensión media;336.2753846153846;A
2019;2330;5691;Pensión media;752.9146666666666;A
2019;2330;5692;Pensión media;683.9970303030303;A
2019;2330;5693;Pensión media;542.2225675675676;A
2019;2330;275092;Pensión media;346.62;A
2019;2331;5691;Pensión media;se;A
2019;2331;5692;Pensión media;836.459493670886;A
2019;2331;5693;Pensión media;629.998;A
2019;2331;275092;Pensión media;se;A
2019;2332;5691;Pensión media;1049.8757142857144;A
2019;2332;5692;Pensión media;797.0221739130435;A
2019;2332;5693;Pensión media;582.4837931034483;A
2019;2332;275092;Pensión media;430.9488888888889;A
2019;2333;5691;Pensión media;937.8249152542372;A
2019;2333;5692;Pensión media;797.4257588357589;A
2019;2333;5693;Pensión media;558.7876068376069;A
2019;2333;275092;Pensión media;393.31255319148937;A
2019;2346;5691;Pensión media;949.5169999999999;A
2019;2346;5692;Pensión media;786.4980769230768;A
2019;2346;5693;Pensión media;516.9584782608696;A
2019;2346;275092;Pensión media;523.7055555555555;A
2019;2334;5691;Pensión media;865.9835;A
2019;2334;5692;Pensión media;765.4697167138811;A
2019;2334;5693;Pensión media;541.0466187050359;A
2019;2334;275092;Pensión media;317.34714285714284;A
2019;2335;5691;Pensión media;se;A
2019;2335;5692;Pensión media;849.14;A
2019;2335;5693;Pensión media;606.7283333333334;A
2019;2335;275092;Pensión media;se;A
2019;2336;5691;Pensión media;941.4369230769231;A
2019;2336;5692;Pensión media;726.6584939759035;A
2019;2336;5693;Pensión media;505.05797468354433;A
2019;2336;275092;Pensión media;364.2316666666666;A
2019;2337;5691;Pensión media;743.4233333333333;A
2019;2337;5692;Pensión media;852.3808064516129;A
2019;2337;5693;Pensión media;426.121;A
2019;2337;275092;Pensión media;se;A
2019;2338;5691;Pensión media;;A
2019;2338;5692;Pensión media;828.5563157894737;A
2019;2338;5693;Pensión media;462.61238095238093;A
2019;2338;275092;Pensión media;350.92;A
2019;2339;5691;Pensión media;976.5879166666667;A
2019;2339;5692;Pensión media;723.9617812500001;A
2019;2339;5693;Pensión media;553.7177333333333;A
2019;2339;275092;Pensión media;397.6540625;A
2019;2340;5691;Pensión media;826.3007692307692;A
2019;2340;5692;Pensión media;762.1109137055838;A
2019;2340;5693;Pensión media;536.7567915690867;A
2019;2340;275092;Pensión media;439.9561038961039;A
2019;2341;5691;Pensión media;892.4753551912568;A
2019;2341;5692;Pensión media;942.0259918616481;A
2019;2341;5693;Pensión media;602.9979746835443;A
2019;2341;275092;Pensión media;350.1660344827586;A
2019;2342;5691;Pensión media;871.6107446808511;A
2019;2342;5692;Pensión media;971.5766935483871;A
2019;2342;5693;Pensión media;608.4301990049752;A
2019;2342;275092;Pensión media;505.139375;A
2019;2343;5691;Pensión media;804.0175810473816;A
2019;2343;5692;Pensión media;779.1572049689441;A
2019;2343;5693;Pensión media;540.8374754558205;A
2019;2343;275092;Pensión media;303.0632;A
2019;2344;5691;Pensión media;946.7341176470588;A
2019;2344;5692;Pensión media;781.3452786885246;A
2019;2344;5693;Pensión media;567.2582258064516;A
2019;2344;275092;Pensión media;356.9572727272727;A
2019;2349;5691;Pensión media;;A
2019;2349;5692;Pensión media;se;A
2019;2349;5693;Pensión media;;A
2019;2349;275092;Pensión media;;A
2019;2402;5691;Pensión media;987.7009615384616;A
2019;2402;5692;Pensión media;1184.3948461987948;A
2019;2402;5693;Pensión media;745.8333155671224;A
2019;2402;275092;Pensión media;437.16835451814194;A
2019;2353;5691;Pensión media;816.8293513513513;A
2019;2353;5692;Pensión media;966.0701072961373;A
2019;2353;5693;Pensión media;666.7283157894738;A
2019;2353;275092;Pensión media;337.36807692307696;A
2019;2354;5691;Pensión media;671.8379272727273;A
2019;2354;5692;Pensión media;641.6073446327683;A
2019;2354;5693;Pensión media;365.9258917197452;A
2019;2354;275092;Pensión media;357.47714285714284;A
2019;2355;5691;Pensión media;685.57828125;A
2019;2355;5692;Pensión media;810.4098342541437;A
2019;2355;5693;Pensión media;609.5675;A
2019;2355;275092;Pensión media;320.0157142857143;A
2019;2356;5691;Pensión media;1106.8680119087;A
2019;2356;5692;Pensión media;1344.0100755617418;A
2019;2356;5693;Pensión media;792.0201995258791;A
2019;2356;275092;Pensión media;428.494164305949;A
2019;2357;5691;Pensión media;729.8153293413175;A
2019;2357;5692;Pensión media;703.7383451536642;A
2019;2357;5693;Pensión media;493.2393670886076;A
2019;2357;275092;Pensión media;309.4404285714286;A
2019;2358;5691;Pensión media;794.5993339100346;A
2019;2358;5692;Pensión media;854.4604471414884;A
2019;2358;5693;Pensión media;622.6966350067843;A
2019;2358;275092;Pensión media;362.755;A
2019;2359;5691;Pensión media;908.2173368841545;A
2019;2359;5692;Pensión media;1006.1466156982672;A
2019;2359;5693;Pensión media;694.4741652892562;A
2019;2359;275092;Pensión media;403.6032214765101;A
2019;2361;5691;Pensión media;1116.4969732937686;A
2019;2361;5692;Pensión media;1295.2620951234196;A
2019;2361;5693;Pensión media;755.0016200466201;A
2019;2361;275092;Pensión media;399.1342937853107;A
2019;2397;5691;Pensión media;767.6652140077821;A
2019;2397;5692;Pensión media;948.626288998358;A
2019;2397;5693;Pensión media;663.7204643962848;A
2019;2397;275092;Pensión media;337.801129032258;A
2019;2362;5691;Pensión media;663.4578947368421;A
2019;2362;5692;Pensión media;845.3549315068492;A
