ESTADO_DATO;TERRITORIO;TEMPORAL;INDICATOR;OBS_VALUE;FREQ;RESITUR;PARQUES_TURISMO;PUNTOS_TURISTICOS
A;ES615;2020;GRAD_OCUP_APAR;36.35150783999518;A;_Z;_Z;_Z
A;ES615;2019;GRAD_OCUP_APAR;42.37057437121815;A;_Z;_Z;_Z
A;ES615;2018;GRAD_OCUP_APAR;38.626890519859586;A;_Z;_Z;_Z
A;ES615;2017;GRAD_OCUP_APAR;42.423947670246164;A;_Z;_Z;_Z
A;ES615;2016;GRAD_OCUP_APAR;39.712483144267004;A;_Z;_Z;_Z
A;ES615;2015;GRAD_OCUP_APAR;38.845173229399265;A;_Z;_Z;_Z
A;ES615;2014;GRAD_OCUP_APAR;37.22085196212633;A;_Z;_Z;_Z
A;ES616;2020;GRAD_OCUP_APAR;23.29722067904546;A;_Z;_Z;_Z
A;ES616;2019;GRAD_OCUP_APAR;20.21157969915309;A;_Z;_Z;_Z
A;ES616;2018;GRAD_OCUP_APAR;21.70214742039317;A;_Z;_Z;_Z
A;ES616;2017;GRAD_OCUP_APAR;21.317791612371707;A;_Z;_Z;_Z
A;ES616;2016;GRAD_OCUP_APAR;22.8460813821719;A;_Z;_Z;_Z
A;ES616;2015;GRAD_OCUP_APAR;18.29256661841424;A;_Z;_Z;_Z
A;ES616;2014;GRAD_OCUP_APAR;16.61501672681823;A;_Z;_Z;_Z
A;ES617;2020;GRAD_OCUP_APAR;31.225714992547196;A;_Z;_Z;_Z
A;ES617;2019;GRAD_OCUP_APAR;59.6950837071069;A;_Z;_Z;_Z
A;ES617;2018;GRAD_OCUP_APAR;61.34732259433804;A;_Z;_Z;_Z
A;ES617;2017;GRAD_OCUP_APAR;65.61990886919997;A;_Z;_Z;_Z
A;ES617;2016;GRAD_OCUP_APAR;66.83438124615081;A;_Z;_Z;_Z
A;ES617;2015;GRAD_OCUP_APAR;61.73231783437615;A;_Z;_Z;_Z
A;ES617;2014;GRAD_OCUP_APAR;59.39820588230576;A;_Z;_Z;_Z
A;ES618;2020;GRAD_OCUP_APAR;39.041482135220456;A;_Z;_Z;_Z
A;ES618;2019;GRAD_OCUP_APAR;67.83326093614521;A;_Z;_Z;_Z
A;ES618;2018;GRAD_OCUP_APAR;68.41448205327333;A;_Z;_Z;_Z
A;ES618;2017;GRAD_OCUP_APAR;65.35225321491404;A;_Z;_Z;_Z
A;ES618;2016;GRAD_OCUP_APAR;68.35436240475113;A;_Z;_Z;_Z
A;ES618;2015;GRAD_OCUP_APAR;59.470682608027026;A;_Z;_Z;_Z
A;ES618;2014;GRAD_OCUP_APAR;53.994407217481964;A;_Z;_Z;_Z
P;ES61;2021;GRAD_OCUP_APAR;37.832570636313264;A;_Z;_Z;_Z
P;ES611;2021;GRAD_OCUP_APAR;36.98307229220459;A;_Z;_Z;_Z
P;ES612;2021;GRAD_OCUP_APAR;33.749688956973245;A;_Z;_Z;_Z
P;ES613;2021;GRAD_OCUP_APAR;33.42836858487746;A;_Z;_Z;_Z
P;ES614;2021;GRAD_OCUP_APAR;32.969309521868446;A;_Z;_Z;_Z
P;ES615;2021;GRAD_OCUP_APAR;47.52672571855451;A;_Z;_Z;_Z
P;ES616;2021;GRAD_OCUP_APAR;24.9761161052492;A;_Z;_Z;_Z
P;ES617;2021;GRAD_OCUP_APAR;38.17164597223107;A;_Z;_Z;_Z
P;ES618;2021;GRAD_OCUP_APAR;46.42096496709271;A;_Z;_Z;_Z
A;ES61;2020;GRAD_OCUP_APAR_FIN_SEMA;35.5201853791397;A;_Z;_Z;_Z
A;ES61;2019;GRAD_OCUP_APAR_FIN_SEMA;59.41564357499903;A;_Z;_Z;_Z
A;ES61;2018;GRAD_OCUP_APAR_FIN_SEMA;60.09417765404073;A;_Z;_Z;_Z
A;ES61;2017;GRAD_OCUP_APAR_FIN_SEMA;63.44964992324592;A;_Z;_Z;_Z
A;ES61;2016;GRAD_OCUP_APAR_FIN_SEMA;63.652982263058355;A;_Z;_Z;_Z
A;ES61;2015;GRAD_OCUP_APAR_FIN_SEMA;58.81005745093963;A;_Z;_Z;_Z
A;ES61;2014;GRAD_OCUP_APAR_FIN_SEMA;54.870682071719976;A;_Z;_Z;_Z
A;ES611;2020;GRAD_OCUP_APAR_FIN_SEMA;33.939454948351575;A;_Z;_Z;_Z
A;ES611;2019;GRAD_OCUP_APAR_FIN_SEMA;48.03076235417688;A;_Z;_Z;_Z
A;ES611;2018;GRAD_OCUP_APAR_FIN_SEMA;47.05696812024921;A;_Z;_Z;_Z
A;ES611;2017;GRAD_OCUP_APAR_FIN_SEMA;51.97775585939799;A;_Z;_Z;_Z
A;ES611;2016;GRAD_OCUP_APAR_FIN_SEMA;46.651774562496506;A;_Z;_Z;_Z
A;ES611;2015;GRAD_OCUP_APAR_FIN_SEMA;48.04266192741546;A;_Z;_Z;_Z
A;ES611;2014;GRAD_OCUP_APAR_FIN_SEMA;40.26380338578191;A;_Z;_Z;_Z
A;ES612;2020;GRAD_OCUP_APAR_FIN_SEMA;38.556856515723815;A;_Z;_Z;_Z
A;ES612;2019;GRAD_OCUP_APAR_FIN_SEMA;52.49409155981494;A;_Z;_Z;_Z
A;ES612;2018;GRAD_OCUP_APAR_FIN_SEMA;49.97067924206171;A;_Z;_Z;_Z
A;ES612;2017;GRAD_OCUP_APAR_FIN_SEMA;50.071024951995135;A;_Z;_Z;_Z
A;ES612;2016;GRAD_OCUP_APAR_FIN_SEMA;49.583381250016735;A;_Z;_Z;_Z
A;ES612;2015;GRAD_OCUP_APAR_FIN_SEMA;42.78571534586618;A;_Z;_Z;_Z
A;ES612;2014;GRAD_OCUP_APAR_FIN_SEMA;43.5616903549102;A;_Z;_Z;_Z
A;ES613;2020;GRAD_OCUP_APAR_FIN_SEMA;30.27878803248225;A;_Z;_Z;_Z
A;ES613;2019;GRAD_OCUP_APAR_FIN_SEMA;44.68664824236477;A;_Z;_Z;_Z
A;ES613;2018;GRAD_OCUP_APAR_FIN_SEMA;42.51054758043687;A;_Z;_Z;_Z
A;ES613;2017;GRAD_OCUP_APAR_FIN_SEMA;43.33712685209741;A;_Z;_Z;_Z
A;ES613;2016;GRAD_OCUP_APAR_FIN_SEMA;43.31754042685917;A;_Z;_Z;_Z
A;ES613;2015;GRAD_OCUP_APAR_FIN_SEMA;43.60992551130423;A;_Z;_Z;_Z
A;ES613;2014;GRAD_OCUP_APAR_FIN_SEMA;31.910514676190886;A;_Z;_Z;_Z
A;ES614;2020;GRAD_OCUP_APAR_FIN_SEMA;33.88979808441939;A;_Z;_Z;_Z
A;ES614;2019;GRAD_OCUP_APAR_FIN_SEMA;52.22874551415748;A;_Z;_Z;_Z
A;ES614;2018;GRAD_OCUP_APAR_FIN_SEMA;53.55689954139037;A;_Z;_Z;_Z
A;ES614;2017;GRAD_OCUP_APAR_FIN_SEMA;50.81728351784733;A;_Z;_Z;_Z
A;ES614;2016;GRAD_OCUP_APAR_FIN_SEMA;54.310995510514644;A;_Z;_Z;_Z
A;ES614;2015;GRAD_OCUP_APAR_FIN_SEMA;50.94569771938119;A;_Z;_Z;_Z
A;ES614;2014;GRAD_OCUP_APAR_FIN_SEMA;46.25912196408926;A;_Z;_Z;_Z
A;ES615;2020;GRAD_OCUP_APAR_FIN_SEMA;45.12153683749043;A;_Z;_Z;_Z
A;ES615;2019;GRAD_OCUP_APAR_FIN_SEMA;54.07493787097838;A;_Z;_Z;_Z
A;ES615;2018;GRAD_OCUP_APAR_FIN_SEMA;49.48745894878537;A;_Z;_Z;_Z
A;ES615;2017;GRAD_OCUP_APAR_FIN_SEMA;52.452798038224564;A;_Z;_Z;_Z
A;ES615;2016;GRAD_OCUP_APAR_FIN_SEMA;49.75751004634172;A;_Z;_Z;_Z
A;ES615;2015;GRAD_OCUP_APAR_FIN_SEMA;48.54061434099773;A;_Z;_Z;_Z
A;ES615;2014;GRAD_OCUP_APAR_FIN_SEMA;46.34237521459003;A;_Z;_Z;_Z
A;ES616;2020;GRAD_OCUP_APAR_FIN_SEMA;34.537246048024834;A;_Z;_Z;_Z
A;ES616;2019;GRAD_OCUP_APAR_FIN_SEMA;34.96612732837405;A;_Z;_Z;_Z
A;ES616;2018;GRAD_OCUP_APAR_FIN_SEMA;35.89250218826512;A;_Z;_Z;_Z
A;ES616;2017;GRAD_OCUP_APAR_FIN_SEMA;35.287249778574065;A;_Z;_Z;_Z
A;ES616;2016;GRAD_OCUP_APAR_FIN_SEMA;36.922014195544904;A;_Z;_Z;_Z
A;ES616;2015;GRAD_OCUP_APAR_FIN_SEMA;29.198463021468406;A;_Z;_Z;_Z
A;ES616;2014;GRAD_OCUP_APAR_FIN_SEMA;26.620959367790913;A;_Z;_Z;_Z
A;ES617;2020;GRAD_OCUP_APAR_FIN_SEMA;33.82811700233662;A;_Z;_Z;_Z
A;ES617;2019;GRAD_OCUP_APAR_FIN_SEMA;63.044587396335636;A;_Z;_Z;_Z
A;ES617;2018;GRAD_OCUP_APAR_FIN_SEMA;64.42015433785083;A;_Z;_Z;_Z
A;ES617;2017;GRAD_OCUP_APAR_FIN_SEMA;69.59048213964225;A;_Z;_Z;_Z
A;ES617;2016;GRAD_OCUP_APAR_FIN_SEMA;70.64889866029293;A;_Z;_Z;_Z
A;ES617;2015;GRAD_OCUP_APAR_FIN_SEMA;64.83975775724099;A;_Z;_Z;_Z
A;ES617;2014;GRAD_OCUP_APAR_FIN_SEMA;62.05619077983772;A;_Z;_Z;_Z
A;ES618;2020;GRAD_OCUP_APAR_FIN_SEMA;43.01181735350791;A;_Z;_Z;_Z
A;ES618;2019;GRAD_OCUP_APAR_FIN_SEMA;74.7888219247208;A;_Z;_Z;_Z
A;ES618;2018;GRAD_OCUP_APAR_FIN_SEMA;77.6803175349578;A;_Z;_Z;_Z
A;ES618;2017;GRAD_OCUP_APAR_FIN_SEMA;73.02173625015551;A;_Z;_Z;_Z
A;ES618;2016;GRAD_OCUP_APAR_FIN_SEMA;76.62848191084677;A;_Z;_Z;_Z
A;ES618;2015;GRAD_OCUP_APAR_FIN_SEMA;68.63897869771596;A;_Z;_Z;_Z
A;ES618;2014;GRAD_OCUP_APAR_FIN_SEMA;63.65333661522855;A;_Z;_Z;_Z
P;ES61;2021;GRAD_OCUP_APAR_FIN_SEMA;43.157037149304735;A;_Z;_Z;_Z
P;ES611;2021;GRAD_OCUP_APAR_FIN_SEMA;41.48313845015327;A;_Z;_Z;_Z
P;ES612;2021;GRAD_OCUP_APAR_FIN_SEMA;39.4880268702126;A;_Z;_Z;_Z
P;ES613;2021;GRAD_OCUP_APAR_FIN_SEMA;42.91887421849969;A;_Z;_Z;_Z
P;ES614;2021;GRAD_OCUP_APAR_FIN_SEMA;42.95707028339064;A;_Z;_Z;_Z
P;ES615;2021;GRAD_OCUP_APAR_FIN_SEMA;56.76478743694019;A;_Z;_Z;_Z
P;ES616;2021;GRAD_OCUP_APAR_FIN_SEMA;38.51422283934793;A;_Z;_Z;_Z
P;ES617;2021;GRAD_OCUP_APAR_FIN_SEMA;41.75943790867761;A;_Z;_Z;_Z
P;ES618;2021;GRAD_OCUP_APAR_FIN_SEMA;53.0491299616479;A;_Z;_Z;_Z
