TEMPORAL;SEXO;MCVL_TIPOPRESTACION;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2017;F;55175;ES613;POP;18550.0;A
2017;F;55175;ES614;POP;22150.0;A
2017;F;55175;ES615;POP;12725.0;A
2017;F;55175;ES616;POP;12750.0;A
2017;F;55175;ES617;POP;38175.0;A
2017;F;55175;ES618;POP;48375.0;A
2017;F;55175;ES61;POP;206750.0;A
2017;F;55176;ES611;POP;3025.0;A
2017;F;55176;ES612;POP;4700.0;A
2017;F;55176;ES613;POP;3150.0;A
2017;F;55176;ES614;POP;3025.0;A
2017;F;55176;ES615;POP;2500.0;A
2017;F;55176;ES616;POP;2050.0;A
2017;F;55176;ES617;POP;6700.0;A
2017;F;55176;ES618;POP;7375.0;A
2017;F;55176;ES61;POP;32525.0;A
2017;F;55173;ES611;POP;198350.0;A
2017;F;55173;ES612;POP;319575.0;A
2017;F;55173;ES613;POP;243100.0;A
2017;F;55173;ES614;POP;274825.0;A
2017;F;55173;ES615;POP;177425.0;A
2017;F;55173;ES616;POP;192475.0;A
2017;F;55173;ES617;POP;462575.0;A
2017;F;55173;ES618;POP;575125.0;A
2017;F;55173;ES61;POP;2443450.0;A
2017;_T;55174;ES611;POP;64850.0;A
2017;_T;55174;ES612;POP;77300.0;A
2017;_T;55174;ES613;POP;76400.0;A
2017;_T;55174;ES614;POP;72150.0;A
2017;_T;55174;ES615;POP;67125.0;A
2017;_T;55174;ES616;POP;66650.0;A
2017;_T;55174;ES617;POP;98275.0;A
2017;_T;55174;ES618;POP;146275.0;A
2017;_T;55174;ES61;POP;669025.0;A
2017;_T;55175;ES611;POP;32675.0;A
2017;_T;55175;ES612;POP;77275.0;A
2017;_T;55175;ES613;POP;38275.0;A
2017;_T;55175;ES614;POP;46050.0;A
2017;_T;55175;ES615;POP;25950.0;A
2017;_T;55175;ES616;POP;27300.0;A
2017;_T;55175;ES617;POP;78075.0;A
2017;_T;55175;ES618;POP;103125.0;A
2017;_T;55175;ES61;POP;428725.0;A
2017;_T;55176;ES611;POP;5275.0;A
2017;_T;55176;ES612;POP;12000.0;A
2017;_T;55176;ES613;POP;6575.0;A
2017;_T;55176;ES614;POP;5950.0;A
2017;_T;55176;ES615;POP;4700.0;A
2017;_T;55176;ES616;POP;4725.0;A
2017;_T;55176;ES617;POP;12500.0;A
2017;_T;55176;ES618;POP;14825.0;A
2017;_T;55176;ES61;POP;66550.0;A
2017;_T;55173;ES611;POP;439400.0;A
2017;_T;55173;ES612;POP;714675.0;A
2017;_T;55173;ES613;POP;512725.0;A
2017;_T;55173;ES614;POP;581175.0;A
2017;_T;55173;ES615;POP;365450.0;A
2017;_T;55173;ES616;POP;424675.0;A
2017;_T;55173;ES617;POP;978925.0;A
2017;_T;55173;ES618;POP;1212925.0;A
2017;_T;55173;ES61;POP;5229950.0;A
2018;M;55174;ES611;POP;35725.0;A
2018;M;55174;ES612;POP;43200.0;A
2018;M;55174;ES613;POP;36175.0;A
2018;M;55174;ES614;POP;37100.0;A
2018;M;55174;ES615;POP;31925.0;A
2018;M;55174;ES616;POP;35075.0;A
2018;M;55174;ES617;POP;51775.0;A
2018;M;55174;ES618;POP;72525.0;A
2018;M;55174;ES61;POP;343500.0;A
2018;M;55175;ES611;POP;14100.0;A
2018;M;55175;ES612;POP;37200.0;A
2018;M;55175;ES613;POP;17325.0;A
2018;M;55175;ES614;POP;21900.0;A
2018;M;55175;ES615;POP;12000.0;A
2018;M;55175;ES616;POP;12675.0;A
2018;M;55175;ES617;POP;34700.0;A
2018;M;55175;ES618;POP;48325.0;A
2018;M;55175;ES61;POP;198225.0;A
2018;M;55176;ES611;POP;1925.0;A
2018;M;55176;ES612;POP;7475.0;A
2018;M;55176;ES613;POP;3100.0;A
2018;M;55176;ES614;POP;3625.0;A
2018;M;55176;ES615;POP;2575.0;A
2018;M;55176;ES616;POP;2375.0;A
2018;M;55176;ES617;POP;5650.0;A
2018;M;55176;ES618;POP;7325.0;A
2018;M;55176;ES61;POP;34050.0;A
2018;M;55173;ES611;POP;244775.0;A
2018;M;55173;ES612;POP;400025.0;A
2018;M;55173;ES613;POP;271775.0;A
2018;M;55173;ES614;POP;311550.0;A
2018;M;55173;ES615;POP;189575.0;A
2018;M;55173;ES616;POP;231850.0;A
2018;M;55173;ES617;POP;527800.0;A
2018;M;55173;ES618;POP;647200.0;A
2018;M;55173;ES61;POP;2824550.0;A
2018;F;55174;ES611;POP;29875.0;A
2018;F;55174;ES612;POP;39925.0;A
2018;F;55174;ES613;POP;40500.0;A
2018;F;55174;ES614;POP;39250.0;A
2018;F;55174;ES615;POP;36650.0;A
2018;F;55174;ES616;POP;32475.0;A
2018;F;55174;ES617;POP;54175.0;A
2018;F;55174;ES618;POP;78375.0;A
2018;F;55174;ES61;POP;351225.0;A
2018;F;55175;ES611;POP;16600.0;A
2018;F;55175;ES612;POP;35400.0;A
2018;F;55175;ES613;POP;18400.0;A
2018;F;55175;ES614;POP;22450.0;A
2018;F;55175;ES615;POP;12100.0;A
2018;F;55175;ES616;POP;13175.0;A
2018;F;55175;ES617;POP;36875.0;A
2018;F;55175;ES618;POP;49150.0;A
2018;F;55175;ES61;POP;204150.0;A
2018;F;55176;ES611;POP;3600.0;A
2018;F;55176;ES612;POP;6000.0;A
2018;F;55176;ES613;POP;3200.0;A
2018;F;55176;ES614;POP;3600.0;A
2018;F;55176;ES615;POP;2525.0;A
2018;F;55176;ES616;POP;1875.0;A
2018;F;55176;ES617;POP;7500.0;A
2018;F;55176;ES618;POP;6975.0;A
2018;F;55176;ES61;POP;35275.0;A
2018;F;55173;ES611;POP;202600.0;A
2018;F;55173;ES612;POP;327000.0;A
2018;F;55173;ES613;POP;246475.0;A
2018;F;55173;ES614;POP;280425.0;A
2018;F;55173;ES615;POP;186900.0;A
2018;F;55173;ES616;POP;195750.0;A
2018;F;55173;ES617;POP;474800.0;A
2018;F;55173;ES618;POP;588500.0;A
2018;F;55173;ES61;POP;2502450.0;A
2018;_T;55174;ES611;POP;65600.0;A
2018;_T;55174;ES612;POP;83125.0;A
2018;_T;55174;ES613;POP;76675.0;A
2018;_T;55174;ES614;POP;76350.0;A
2018;_T;55174;ES615;POP;68575.0;A
2018;_T;55174;ES616;POP;67550.0;A
2018;_T;55174;ES617;POP;105950.0;A
2018;_T;55174;ES618;POP;150900.0;A
2018;_T;55174;ES61;POP;694725.0;A
2018;_T;55175;ES611;POP;30700.0;A
2018;_T;55175;ES612;POP;72600.0;A
2018;_T;55175;ES613;POP;35725.0;A
2018;_T;55175;ES614;POP;44350.0;A
2018;_T;55175;ES615;POP;24100.0;A
2018;_T;55175;ES616;POP;25850.0;A
2018;_T;55175;ES617;POP;71575.0;A
2018;_T;55175;ES618;POP;97475.0;A
2018;_T;55175;ES61;POP;402375.0;A
2018;_T;55176;ES611;POP;5525.0;A
2018;_T;55176;ES612;POP;13475.0;A
2018;_T;55176;ES613;POP;6300.0;A
2018;_T;55176;ES614;POP;7225.0;A
2018;_T;55176;ES615;POP;5100.0;A
2018;_T;55176;ES616;POP;4250.0;A
2018;_T;55176;ES617;POP;13150.0;A
2018;_T;55176;ES618;POP;14300.0;A
2018;_T;55176;ES61;POP;69325.0;A
2018;_T;55173;ES611;POP;447375.0;A
2018;_T;55173;ES612;POP;727025.0;A
2018;_T;55173;ES613;POP;518250.0;A
2018;_T;55173;ES614;POP;591975.0;A
2018;_T;55173;ES615;POP;376475.0;A
2018;_T;55173;ES616;POP;427600.0;A
2018;_T;55173;ES617;POP;1002600.0;A
2018;_T;55173;ES618;POP;1235700.0;A
2018;_T;55173;ES61;POP;5327000.0;A
2019;M;55174;ES611;POP;39575.0;A
2019;M;55174;ES612;POP;47100.0;A
2019;M;55174;ES613;POP;37350.0;A
2019;M;55174;ES614;POP;37225.0;A
2019;M;55174;ES615;POP;33025.0;A
2019;M;55174;ES616;POP;35550.0;A
2019;M;55174;ES617;POP;55250.0;A
2019;M;55174;ES618;POP;75775.0;A
2019;M;55174;ES61;POP;360850.0;A
2019;M;55175;ES611;POP;12375.0;A
2019;M;55175;ES612;POP;32175.0;A
2019;M;55175;ES613;POP;15725.0;A
2019;M;55175;ES614;POP;19750.0;A
2019;M;55175;ES615;POP;11700.0;A
2019;M;55175;ES616;POP;10500.0;A
2019;M;55175;ES617;POP;30150.0;A
2019;M;55175;ES618;POP;42875.0;A
2019;M;55175;ES61;POP;175250.0;A
2019;M;55176;ES611;POP;2100.0;A
2019;M;55176;ES612;POP;7225.0;A
2019;M;55176;ES613;POP;3300.0;A
2019;M;55176;ES614;POP;3525.0;A
2019;M;55176;ES615;POP;2600.0;A
2019;M;55176;ES616;POP;2800.0;A
2019;M;55176;ES617;POP;5125.0;A
2019;M;55176;ES618;POP;7825.0;A
2019;M;55176;ES61;POP;34500.0;A
2019;M;55173;ES611;POP;249825.0;A
2019;M;55173;ES612;POP;404775.0;A
2019;M;55173;ES613;POP;272450.0;A
2019;M;55173;ES614;POP;312725.0;A
2019;M;55173;ES615;POP;193425.0;A
2019;M;55173;ES616;POP;231475.0;A
2019;M;55173;ES617;POP;537200.0;A
2019;M;55173;ES618;POP;654025.0;A
2019;M;55173;ES61;POP;2855900.0;A
2019;F;55174;ES611;POP;31725.0;A
2019;F;55174;ES612;POP;42725.0;A
2019;F;55174;ES613;POP;40625.0;A
2019;F;55174;ES614;POP;39850.0;A
2019;F;55174;ES615;POP;38275.0;A
2019;F;55174;ES616;POP;33000.0;A
2019;F;55174;ES617;POP;56300.0;A
2019;F;55174;ES618;POP;81575.0;A
2019;F;55174;ES61;POP;364075.0;A
2019;F;55175;ES611;POP;16425.0;A
2019;F;55175;ES612;POP;35100.0;A
2019;F;55175;ES613;POP;18375.0;A
2019;F;55175;ES614;POP;20375.0;A
2019;F;55175;ES615;POP;11100.0;A
2019;F;55175;ES616;POP;12575.0;A
2019;F;55175;ES617;POP;35025.0;A
2019;F;55175;ES618;POP;48050.0;A
2019;F;55175;ES61;POP;197025.0;A
2019;F;55176;ES611;POP;3550.0;A
2019;F;55176;ES612;POP;6775.0;A
2019;F;55176;ES613;POP;3575.0;A
2019;F;55176;ES614;POP;3950.0;A
2019;F;55176;ES615;POP;2900.0;A
2019;F;55176;ES616;POP;2600.0;A
2019;F;55176;ES617;POP;8400.0;A
2019;F;55176;ES618;POP;7300.0;A
2019;F;55176;ES61;POP;39050.0;A
2019;F;55173;ES611;POP;208000.0;A
2019;F;55173;ES612;POP;335350.0;A
2019;F;55173;ES613;POP;250900.0;A
2019;F;55173;ES614;POP;285325.0;A
2019;F;55173;ES615;POP;188275.0;A
2019;F;55173;ES616;POP;198125.0;A
2019;F;55173;ES617;POP;487625.0;A
2019;F;55173;ES618;POP;602525.0;A
2019;F;55173;ES61;POP;2556125.0;A
2019;_T;55174;ES611;POP;71300.0;A
2019;_T;55174;ES612;POP;89825.0;A
2019;_T;55174;ES613;POP;77975.0;A
2019;_T;55174;ES614;POP;77075.0;A
2019;_T;55174;ES615;POP;71300.0;A
2019;_T;55174;ES616;POP;68550.0;A
2019;_T;55174;ES617;POP;111550.0;A
2019;_T;55174;ES618;POP;157350.0;A
2019;_T;55174;ES61;POP;724925.0;A
2019;_T;55175;ES611;POP;28800.0;A
2019;_T;55175;ES612;POP;67275.0;A
2019;_T;55175;ES613;POP;34100.0;A
2019;_T;55175;ES614;POP;40125.0;A
2019;_T;55175;ES615;POP;22800.0;A
2019;_T;55175;ES616;POP;23075.0;A
2019;_T;55175;ES617;POP;65175.0;A
2019;_T;55175;ES618;POP;90925.0;A
2019;_T;55175;ES61;POP;372275.0;A
2019;_T;55176;ES611;POP;5650.0;A
2019;_T;55176;ES612;POP;14000.0;A
2019;_T;55176;ES613;POP;6875.0;A
2019;_T;55176;ES614;POP;7475.0;A
2019;_T;55176;ES615;POP;5500.0;A
2019;_T;55176;ES616;POP;5400.0;A
2019;_T;55176;ES617;POP;13525.0;A
2019;_T;55176;ES618;POP;15125.0;A
2019;_T;55176;ES61;POP;73550.0;A
2019;_T;55173;ES611;POP;457825.0;A
2019;_T;55173;ES612;POP;740125.0;A
2019;_T;55173;ES613;POP;523350.0;A
2019;_T;55173;ES614;POP;598050.0;A
2019;_T;55173;ES615;POP;381700.0;A
2019;_T;55173;ES616;POP;429600.0;A
2019;_T;55173;ES617;POP;1024825.0;A
2019;_T;55173;ES618;POP;1256550.0;A
2019;_T;55173;ES61;POP;5412025.0;A
2020;M;55174;ES611;POP;58900.0;A
2020;M;55174;ES612;POP;89600.0;A
2020;M;55174;ES613;POP;59625.0;A
2020;M;55174;ES614;POP;63450.0;A
2020;M;55174;ES615;POP;45775.0;A
2020;M;55174;ES616;POP;55200.0;A
2020;M;55174;ES617;POP;121700.0;A
2020;M;55174;ES618;POP;139825.0;A
2020;M;55174;ES61;POP;634075.0;A
2020;M;55175;ES611;POP;11975.0;A
2020;M;55175;ES612;POP;31650.0;A
2020;M;55175;ES613;POP;15450.0;A
2020;M;55175;ES614;POP;20050.0;A
2020;M;55175;ES615;POP;10400.0;A
2020;M;55175;ES616;POP;10575.0;A
2020;M;55175;ES617;POP;30200.0;A
2020;M;55175;ES618;POP;40650.0;A
2020;M;55175;ES61;POP;170950.0;A
2020;M;55176;ES611;POP;3750.0;A
2020;M;55176;ES612;POP;10475.0;A
2020;M;55176;ES613;POP;4975.0;A
2020;M;55176;ES614;POP;5725.0;A
2020;M;55176;ES615;POP;3800.0;A
2020;M;55176;ES616;POP;3975.0;A
2020;M;55176;ES617;POP;10525.0;A
2020;M;55176;ES618;POP;12200.0;A
2020;M;55176;ES61;POP;55425.0;A
2020;M;55173;ES611;POP;251125.0;A
2020;M;55173;ES612;POP;400350.0;A
2020;M;55173;ES613;POP;269375.0;A
2020;M;55173;ES614;POP;311175.0;A
2020;M;55173;ES615;POP;191525.0;A
2020;M;55173;ES616;POP;229575.0;A
2020;M;55173;ES617;POP;531175.0;A
2020;M;55173;ES618;POP;648675.0;A
2020;M;55173;ES61;POP;2832975.0;A
2020;F;55174;ES611;POP;47800.0;A
2020;F;55174;ES612;POP;71500.0;A
2020;F;55174;ES613;POP;56600.0;A
2020;F;55174;ES614;POP;61925.0;A
2020;F;55174;ES615;POP;46575.0;A
2020;F;55174;ES616;POP;44975.0;A
2020;F;55174;ES617;POP;114150.0;A
2020;F;55174;ES618;POP;130200.0;A
2020;F;55174;ES61;POP;573725.0;A
2020;F;55175;ES611;POP;15925.0;A
2020;F;55175;ES612;POP;34925.0;A
2020;F;55175;ES613;POP;18250.0;A
2020;F;55175;ES614;POP;20600.0;A
2020;F;55175;ES615;POP;12125.0;A
2020;F;55175;ES616;POP;12200.0;A
2020;F;55175;ES617;POP;36575.0;A
2020;F;55175;ES618;POP;45550.0;A
2020;F;55175;ES61;POP;196150.0;A
2020;F;55176;ES611;POP;5425.0;A
2020;F;55176;ES612;POP;9825.0;A
2020;F;55176;ES613;POP;4700.0;A
2020;F;55176;ES614;POP;6025.0;A
2020;F;55176;ES615;POP;4000.0;A
2020;F;55176;ES616;POP;4275.0;A
2020;F;55176;ES617;POP;12600.0;A
2020;F;55176;ES618;POP;11700.0;A
2020;F;55176;ES61;POP;58550.0;A
2020;F;55173;ES611;POP;209525.0;A
2020;F;55173;ES612;POP;332875.0;A
2020;F;55173;ES613;POP;247725.0;A
2020;F;55173;ES614;POP;284025.0;A
2020;F;55173;ES615;POP;178625.0;A
2020;F;55173;ES616;POP;196775.0;A
2020;F;55173;ES617;POP;481125.0;A
2020;F;55173;ES618;POP;599600.0;A
2020;F;55173;ES61;POP;2530275.0;A
2020;_T;55174;ES611;POP;106700.0;A
2020;_T;55174;ES612;POP;161100.0;A
2020;_T;55174;ES613;POP;116225.0;A
2020;_T;55174;ES614;POP;125375.0;A
2020;_T;55174;ES615;POP;92350.0;A
2020;_T;55174;ES616;POP;100175.0;A
2020;_T;55174;ES617;POP;235850.0;A
2020;_T;55174;ES618;POP;270025.0;A
2020;_T;55174;ES61;POP;1207800.0;A
2020;_T;55175;ES611;POP;27900.0;A
2020;_T;55175;ES612;POP;66575.0;A
2020;_T;55175;ES613;POP;33700.0;A
2020;_T;55175;ES614;POP;40650.0;A
2020;_T;55175;ES615;POP;22525.0;A
2020;_T;55175;ES616;POP;22775.0;A
2020;_T;55175;ES617;POP;66775.0;A
2020;_T;55175;ES618;POP;86200.0;A
2020;_T;55175;ES61;POP;367100.0;A
2020;_T;55176;ES611;POP;9175.0;A
2020;_T;55176;ES612;POP;20300.0;A
2020;_T;55176;ES613;POP;9675.0;A
2020;_T;55176;ES614;POP;11750.0;A
2020;_T;55176;ES615;POP;7800.0;A
2020;_T;55176;ES616;POP;8250.0;A
2020;_T;55176;ES617;POP;23125.0;A
2020;_T;55176;ES618;POP;23900.0;A
2020;_T;55176;ES61;POP;113975.0;A
2020;_T;55173;ES611;POP;460650.0;A
2020;_T;55173;ES612;POP;733225.0;A
2020;_T;55173;ES613;POP;517100.0;A
2020;_T;55173;ES614;POP;595200.0;A
2020;_T;55173;ES615;POP;370150.0;A
2020;_T;55173;ES616;POP;426350.0;A
2020;_T;55173;ES617;POP;1012300.0;A
2020;_T;55173;ES618;POP;1248275.0;A
2020;_T;55173;ES61;POP;5363250.0;A
