TEMPORAL;SEXO;DIASCOTIZANO;TERRITORIO;COTIZANTE;INDICATOR;OBS_VALUE;FREQ
2014;M;53685;ES61;53591;POP;74400.0;A
2014;M;53686;ES611;53591;POP;10800.0;A
2014;M;53686;ES612;53591;POP;16000.0;A
2014;M;53686;ES613;53591;POP;10275.0;A
2014;M;53686;ES614;53591;POP;13075.0;A
2014;M;53686;ES615;53591;POP;8800.0;A
2014;M;53686;ES616;53591;POP;10175.0;A
2014;M;53686;ES617;53591;POP;22050.0;A
2014;M;53686;ES618;53591;POP;25375.0;A
2014;M;53686;ES61;53591;POP;116550.0;A
2014;M;53687;ES611;53591;POP;50825.0;A
2014;M;53687;ES612;53591;POP;77225.0;A
2014;M;53687;ES613;53591;POP;44725.0;A
2014;M;53687;ES614;53591;POP;55950.0;A
2014;M;53687;ES615;53591;POP;39325.0;A
2014;M;53687;ES616;53591;POP;38625.0;A
2014;M;53687;ES617;53591;POP;103725.0;A
2014;M;53687;ES618;53591;POP;113325.0;A
2014;M;53687;ES61;53591;POP;523725.0;A
2014;M;53688;ES611;53591;POP;114200.0;A
2014;M;53688;ES612;53591;POP;174675.0;A
2014;M;53688;ES613;53591;POP;138300.0;A
2014;M;53688;ES614;53591;POP;142150.0;A
2014;M;53688;ES615;53591;POP;84850.0;A
2014;M;53688;ES616;53591;POP;112725.0;A
2014;M;53688;ES617;53591;POP;234475.0;A
2014;M;53688;ES618;53591;POP;312900.0;A
2014;M;53688;ES61;53591;POP;1314275.0;A
2014;M;53689;ES611;53591;POP;180575.0;A
2014;M;53689;ES612;53591;POP;280275.0;A
2014;M;53689;ES613;53591;POP;200100.0;A
2014;M;53689;ES614;53591;POP;219350.0;A
2014;M;53689;ES615;53591;POP;138075.0;A
2014;M;53689;ES616;53591;POP;167125.0;A
2014;M;53689;ES617;53591;POP;373450.0;A
2014;M;53689;ES618;53591;POP;470000.0;A
2014;M;53689;ES61;53591;POP;2028950.0;A
2014;F;53685;ES611;53591;POP;4375.0;A
2014;F;53685;ES612;53591;POP;10950.0;A
2014;F;53685;ES613;53591;POP;6375.0;A
2014;F;53685;ES614;53591;POP;7200.0;A
2014;F;53685;ES615;53591;POP;6925.0;A
2014;F;53685;ES616;53591;POP;5175.0;A
2014;F;53685;ES617;53591;POP;11250.0;A
2014;F;53685;ES618;53591;POP;14975.0;A
2014;F;53685;ES61;53591;POP;67225.0;A
2014;F;53686;ES611;53591;POP;8625.0;A
2014;F;53686;ES612;53591;POP;14075.0;A
2014;F;53686;ES613;53591;POP;8300.0;A
2014;F;53686;ES614;53591;POP;11575.0;A
2014;F;53686;ES615;53591;POP;15250.0;A
2014;F;53686;ES616;53591;POP;7850.0;A
2014;F;53686;ES617;53591;POP;18125.0;A
2014;F;53686;ES618;53591;POP;21225.0;A
2014;F;53686;ES61;53591;POP;105025.0;A
2014;F;53687;ES611;53591;POP;43675.0;A
2014;F;53687;ES612;53591;POP;63025.0;A
2014;F;53687;ES613;53591;POP;34950.0;A
2014;F;53687;ES614;53591;POP;45575.0;A
2014;F;53687;ES615;53591;POP;36975.0;A
2014;F;53687;ES616;53591;POP;27800.0;A
2014;F;53687;ES617;53591;POP;92800.0;A
2014;F;53687;ES618;53591;POP;91625.0;A
2014;F;53687;ES61;53591;POP;436425.0;A
2014;F;53688;ES611;53591;POP;87250.0;A
2014;F;53688;ES612;53591;POP;130150.0;A
2014;F;53688;ES613;53591;POP;116350.0;A
2014;F;53688;ES614;53591;POP;124850.0;A
2014;F;53688;ES615;53591;POP;71150.0;A
2014;F;53688;ES616;53591;POP;91625.0;A
2014;F;53688;ES617;53591;POP;206525.0;A
2014;F;53688;ES618;53591;POP;265925.0;A
2014;F;53688;ES61;53591;POP;1093825.0;A
2014;F;53689;ES611;53591;POP;143925.0;A
2014;F;53689;ES612;53591;POP;218200.0;A
2014;F;53689;ES613;53591;POP;165975.0;A
2014;F;53689;ES614;53591;POP;189200.0;A
2014;F;53689;ES615;53591;POP;130300.0;A
2014;F;53689;ES616;53591;POP;132450.0;A
2014;F;53689;ES617;53591;POP;328700.0;A
2014;F;53689;ES618;53591;POP;393750.0;A
2014;F;53689;ES61;53591;POP;1702500.0;A
2014;_T;53685;ES611;53591;POP;9125.0;A
2014;_T;53685;ES612;53591;POP;23325.0;A
2014;_T;53685;ES613;53591;POP;13175.0;A
2014;_T;53685;ES614;53591;POP;15375.0;A
2014;_T;53685;ES615;53591;POP;12025.0;A
2014;_T;53685;ES616;53591;POP;10775.0;A
2014;_T;53685;ES617;53591;POP;24450.0;A
2014;_T;53685;ES618;53591;POP;33375.0;A
2014;_T;53685;ES61;53591;POP;141625.0;A
2014;_T;53686;ES611;53591;POP;19425.0;A
2014;_T;53686;ES612;53591;POP;30075.0;A
2014;_T;53686;ES613;53591;POP;18575.0;A
2014;_T;53686;ES614;53591;POP;24650.0;A
2014;_T;53686;ES615;53591;POP;24050.0;A
2014;_T;53686;ES616;53591;POP;18025.0;A
2014;_T;53686;ES617;53591;POP;40175.0;A
2014;_T;53686;ES618;53591;POP;46600.0;A
2014;_T;53686;ES61;53591;POP;221575.0;A
2014;_T;53687;ES611;53591;POP;94500.0;A
2014;_T;53687;ES612;53591;POP;140250.0;A
2014;_T;53687;ES613;53591;POP;79675.0;A
2014;_T;53687;ES614;53591;POP;101525.0;A
2014;_T;53687;ES615;53591;POP;76300.0;A
2014;_T;53687;ES616;53591;POP;66425.0;A
2014;_T;53687;ES617;53591;POP;196525.0;A
2014;_T;53687;ES618;53591;POP;204950.0;A
2014;_T;53687;ES61;53591;POP;960150.0;A
2014;_T;53688;ES611;53591;POP;201450.0;A
2014;_T;53688;ES612;53591;POP;304825.0;A
2014;_T;53688;ES613;53591;POP;254650.0;A
2014;_T;53688;ES614;53591;POP;267000.0;A
2014;_T;53688;ES615;53591;POP;156000.0;A
2014;_T;53688;ES616;53591;POP;204350.0;A
2014;_T;53688;ES617;53591;POP;441000.0;A
2014;_T;53688;ES618;53591;POP;578825.0;A
2014;_T;53688;ES61;53591;POP;2408100.0;A
2014;_T;53689;ES611;53591;POP;324500.0;A
2014;_T;53689;ES612;53591;POP;498475.0;A
2014;_T;53689;ES613;53591;POP;366075.0;A
2014;_T;53689;ES614;53591;POP;408550.0;A
2014;_T;53689;ES615;53591;POP;268375.0;A
2014;_T;53689;ES616;53591;POP;299575.0;A
2014;_T;53689;ES617;53591;POP;702150.0;A
2014;_T;53689;ES618;53591;POP;863750.0;A
2014;_T;53689;ES61;53591;POP;3731450.0;A
2015;M;53685;ES611;53591;POP;5900.0;A
2015;M;53685;ES612;53591;POP;11050.0;A
2015;M;53685;ES613;53591;POP;6225.0;A
2015;M;53685;ES614;53591;POP;8650.0;A
2015;M;53685;ES615;53591;POP;5425.0;A
2015;M;53685;ES616;53591;POP;7275.0;A
2015;M;53685;ES617;53591;POP;12575.0;A
2015;M;53685;ES618;53591;POP;17275.0;A
2015;M;53685;ES61;53591;POP;74375.0;A
2015;M;53686;ES611;53591;POP;9325.0;A
2015;M;53686;ES612;53591;POP;15025.0;A
2015;M;53686;ES613;53591;POP;10300.0;A
2015;M;53686;ES614;53591;POP;12100.0;A
2015;M;53686;ES615;53591;POP;8000.0;A
2015;M;53686;ES616;53591;POP;11700.0;A
2015;M;53686;ES617;53591;POP;21225.0;A
2015;M;53686;ES618;53591;POP;22800.0;A
2015;M;53686;ES61;53591;POP;110475.0;A
2015;M;53687;ES611;53591;POP;54300.0;A
2015;M;53687;ES612;53591;POP;81700.0;A
2015;M;53687;ES613;53591;POP;46175.0;A
2015;M;53687;ES614;53591;POP;58100.0;A
2015;M;53687;ES615;53591;POP;40600.0;A
2015;M;53687;ES616;53591;POP;37400.0;A
2015;M;53687;ES617;53591;POP;109275.0;A
2015;M;53687;ES618;53591;POP;117025.0;A
2015;M;53687;ES61;53591;POP;544575.0;A
2015;M;53688;ES611;53591;POP;116550.0;A
2015;M;53688;ES612;53591;POP;175550.0;A
2015;M;53688;ES613;53591;POP;136800.0;A
2015;M;53688;ES614;53591;POP;143750.0;A
2015;M;53688;ES615;53591;POP;86350.0;A
2015;M;53688;ES616;53591;POP;110975.0;A
2015;M;53688;ES617;53591;POP;238875.0;A
2015;M;53688;ES618;53591;POP;314500.0;A
2015;M;53688;ES61;53591;POP;1323350.0;A
2015;M;53689;ES611;53591;POP;186075.0;A
2015;M;53689;ES612;53591;POP;283325.0;A
2015;M;53689;ES613;53591;POP;199500.0;A
2015;M;53689;ES614;53591;POP;222600.0;A
2015;M;53689;ES615;53591;POP;140375.0;A
2015;M;53689;ES616;53591;POP;167350.0;A
2015;M;53689;ES617;53591;POP;381950.0;A
2015;M;53689;ES618;53591;POP;471600.0;A
2015;M;53689;ES61;53591;POP;2052775.0;A
2015;F;53685;ES611;53591;POP;5575.0;A
2015;F;53685;ES612;53591;POP;10300.0;A
2015;F;53685;ES613;53591;POP;5750.0;A
2015;F;53685;ES614;53591;POP;6900.0;A
2015;F;53685;ES615;53591;POP;6250.0;A
2015;F;53685;ES616;53591;POP;6575.0;A
2015;F;53685;ES617;53591;POP;11400.0;A
2015;F;53685;ES618;53591;POP;14275.0;A
2015;F;53685;ES61;53591;POP;67025.0;A
2015;F;53686;ES611;53591;POP;9075.0;A
2015;F;53686;ES612;53591;POP;14825.0;A
2015;F;53686;ES613;53591;POP;9200.0;A
2015;F;53686;ES614;53591;POP;11325.0;A
2015;F;53686;ES615;53591;POP;13025.0;A
2015;F;53686;ES616;53591;POP;8175.0;A
2015;F;53686;ES617;53591;POP;17925.0;A
2015;F;53686;ES618;53591;POP;22250.0;A
2015;F;53686;ES61;53591;POP;105800.0;A
2015;F;53687;ES611;53591;POP;45350.0;A
2015;F;53687;ES612;53591;POP;67800.0;A
2015;F;53687;ES613;53591;POP;37900.0;A
2015;F;53687;ES614;53591;POP;47725.0;A
2015;F;53687;ES615;53591;POP;39950.0;A
2015;F;53687;ES616;53591;POP;28625.0;A
2015;F;53687;ES617;53591;POP;99775.0;A
2015;F;53687;ES618;53591;POP;99275.0;A
2015;F;53687;ES61;53591;POP;466400.0;A
2015;F;53688;ES611;53591;POP;88450.0;A
2015;F;53688;ES612;53591;POP;132800.0;A
2015;F;53688;ES613;53591;POP;115975.0;A
2015;F;53688;ES614;53591;POP;125425.0;A
2015;F;53688;ES615;53591;POP;71425.0;A
2015;F;53688;ES616;53591;POP;91050.0;A
2015;F;53688;ES617;53591;POP;209075.0;A
2015;F;53688;ES618;53591;POP;266550.0;A
2015;F;53688;ES61;53591;POP;1100750.0;A
2015;F;53689;ES611;53591;POP;148450.0;A
2015;F;53689;ES612;53591;POP;225725.0;A
2015;F;53689;ES613;53591;POP;168825.0;A
2015;F;53689;ES614;53591;POP;191375.0;A
2015;F;53689;ES615;53591;POP;130650.0;A
2015;F;53689;ES616;53591;POP;134425.0;A
2015;F;53689;ES617;53591;POP;338175.0;A
2015;F;53689;ES618;53591;POP;402350.0;A
2015;F;53689;ES61;53591;POP;1739975.0;A
2015;_T;53685;ES611;53591;POP;11475.0;A
2015;_T;53685;ES612;53591;POP;21350.0;A
2015;_T;53685;ES613;53591;POP;11975.0;A
2015;_T;53685;ES614;53591;POP;15550.0;A
2015;_T;53685;ES615;53591;POP;11675.0;A
2015;_T;53685;ES616;53591;POP;13850.0;A
2015;_T;53685;ES617;53591;POP;23975.0;A
2015;_T;53685;ES618;53591;POP;31550.0;A
2015;_T;53685;ES61;53591;POP;141400.0;A
2015;_T;53686;ES611;53591;POP;18400.0;A
2015;_T;53686;ES612;53591;POP;29850.0;A
2015;_T;53686;ES613;53591;POP;19500.0;A
2015;_T;53686;ES614;53591;POP;23425.0;A
2015;_T;53686;ES615;53591;POP;21025.0;A
2015;_T;53686;ES616;53591;POP;19875.0;A
2015;_T;53686;ES617;53591;POP;39150.0;A
2015;_T;53686;ES618;53591;POP;45050.0;A
2015;_T;53686;ES61;53591;POP;216275.0;A
2015;_T;53687;ES611;53591;POP;99650.0;A
2015;_T;53687;ES612;53591;POP;149500.0;A
2015;_T;53687;ES613;53591;POP;84075.0;A
2015;_T;53687;ES614;53591;POP;105825.0;A
2015;_T;53687;ES615;53591;POP;80550.0;A
2015;_T;53687;ES616;53591;POP;66025.0;A
2015;_T;53687;ES617;53591;POP;209050.0;A
2015;_T;53687;ES618;53591;POP;216300.0;A
2015;_T;53687;ES61;53591;POP;1010975.0;A
2015;_T;53688;ES611;53591;POP;205000.0;A
2015;_T;53688;ES612;53591;POP;308350.0;A
2015;_T;53688;ES613;53591;POP;252775.0;A
2015;_T;53688;ES614;53591;POP;269175.0;A
2015;_T;53688;ES615;53591;POP;157775.0;A
2015;_T;53688;ES616;53591;POP;202025.0;A
2015;_T;53688;ES617;53591;POP;447950.0;A
2015;_T;53688;ES618;53591;POP;581050.0;A
2015;_T;53688;ES61;53591;POP;2424100.0;A
2015;_T;53689;ES611;53591;POP;334525.0;A
2015;_T;53689;ES612;53591;POP;509050.0;A
2015;_T;53689;ES613;53591;POP;368325.0;A
2015;_T;53689;ES614;53591;POP;413975.0;A
2015;_T;53689;ES615;53591;POP;271025.0;A
2015;_T;53689;ES616;53591;POP;301775.0;A
2015;_T;53689;ES617;53591;POP;720125.0;A
2015;_T;53689;ES618;53591;POP;873950.0;A
2015;_T;53689;ES61;53591;POP;3792750.0;A
2016;M;53685;ES611;53591;POP;5900.0;A
2016;M;53685;ES612;53591;POP;12450.0;A
2016;M;53685;ES613;53591;POP;7500.0;A
2016;M;53685;ES614;53591;POP;8125.0;A
2016;M;53685;ES615;53591;POP;5300.0;A
2016;M;53685;ES616;53591;POP;6850.0;A
2016;M;53685;ES617;53591;POP;12600.0;A
2016;M;53685;ES618;53591;POP;17700.0;A
2016;M;53685;ES61;53591;POP;76425.0;A
2016;M;53686;ES611;53591;POP;9300.0;A
2016;M;53686;ES612;53591;POP;14475.0;A
2016;M;53686;ES613;53591;POP;10325.0;A
2016;M;53686;ES614;53591;POP;11800.0;A
2016;M;53686;ES615;53591;POP;8725.0;A
2016;M;53686;ES616;53591;POP;10675.0;A
2016;M;53686;ES617;53591;POP;20375.0;A
2016;M;53686;ES618;53591;POP;23025.0;A
2016;M;53686;ES61;53591;POP;108700.0;A
2016;M;53687;ES611;53591;POP;53000.0;A
2016;M;53687;ES612;53591;POP;79325.0;A
2016;M;53687;ES613;53591;POP;44225.0;A
2016;M;53687;ES614;53591;POP;55450.0;A
2016;M;53687;ES615;53591;POP;39625.0;A
2016;M;53687;ES616;53591;POP;37275.0;A
2016;M;53687;ES617;53591;POP;102675.0;A
2016;M;53687;ES618;53591;POP;117600.0;A
2016;M;53687;ES61;53591;POP;529175.0;A
2016;M;53688;ES611;53591;POP;121200.0;A
2016;M;53688;ES612;53591;POP;179650.0;A
2016;M;53688;ES613;53591;POP;139100.0;A
2016;M;53688;ES614;53591;POP;147200.0;A
2016;M;53688;ES615;53591;POP;87900.0;A
2016;M;53688;ES616;53591;POP;114225.0;A
2016;M;53688;ES617;53591;POP;252075.0;A
2016;M;53688;ES618;53591;POP;317200.0;A
2016;M;53688;ES61;53591;POP;1358550.0;A
2016;M;53689;ES611;53591;POP;189400.0;A
2016;M;53689;ES612;53591;POP;285900.0;A
2016;M;53689;ES613;53591;POP;201150.0;A
2016;M;53689;ES614;53591;POP;222575.0;A
2016;M;53689;ES615;53591;POP;141550.0;A
2016;M;53689;ES616;53591;POP;169025.0;A
2016;M;53689;ES617;53591;POP;387725.0;A
2016;M;53689;ES618;53591;POP;475525.0;A
2016;M;53689;ES61;53591;POP;2072850.0;A
2016;F;53685;ES611;53591;POP;5125.0;A
2016;F;53685;ES612;53591;POP;10725.0;A
2016;F;53685;ES613;53591;POP;5625.0;A
2016;F;53685;ES614;53591;POP;6725.0;A
2016;F;53685;ES615;53591;POP;6750.0;A
2016;F;53685;ES616;53591;POP;5750.0;A
2016;F;53685;ES617;53591;POP;12575.0;A
2016;F;53685;ES618;53591;POP;15725.0;A
2016;F;53685;ES61;53591;POP;69000.0;A
2016;F;53686;ES611;53591;POP;8675.0;A
2016;F;53686;ES612;53591;POP;14250.0;A
2016;F;53686;ES613;53591;POP;8075.0;A
2016;F;53686;ES614;53591;POP;10300.0;A
2016;F;53686;ES615;53591;POP;13350.0;A
2016;F;53686;ES616;53591;POP;7150.0;A
2016;F;53686;ES617;53591;POP;17625.0;A
2016;F;53686;ES618;53591;POP;21075.0;A
2016;F;53686;ES61;53591;POP;100500.0;A
2016;F;53687;ES611;53591;POP;46475.0;A
2016;F;53687;ES612;53591;POP;65100.0;A
2016;F;53687;ES613;53591;POP;37525.0;A
2016;F;53687;ES614;53591;POP;48025.0;A
2016;F;53687;ES615;53591;POP;41450.0;A
2016;F;53687;ES616;53591;POP;28675.0;A
2016;F;53687;ES617;53591;POP;96500.0;A
2016;F;53687;ES618;53591;POP;98375.0;A
2016;F;53687;ES61;53591;POP;462125.0;A
2016;F;53688;ES611;53591;POP;92000.0;A
2016;F;53688;ES612;53591;POP;137550.0;A
2016;F;53688;ES613;53591;POP;117375.0;A
2016;F;53688;ES614;53591;POP;128350.0;A
2016;F;53688;ES615;53591;POP;72300.0;A
2016;F;53688;ES616;53591;POP;92725.0;A
2016;F;53688;ES617;53591;POP;215850.0;A
2016;F;53688;ES618;53591;POP;271050.0;A
2016;F;53688;ES61;53591;POP;1127200.0;A
2016;F;53689;ES611;53591;POP;152275.0;A
2016;F;53689;ES612;53591;POP;227625.0;A
2016;F;53689;ES613;53591;POP;168600.0;A
2016;F;53689;ES614;53591;POP;193400.0;A
2016;F;53689;ES615;53591;POP;133850.0;A
2016;F;53689;ES616;53591;POP;134300.0;A
2016;F;53689;ES617;53591;POP;342550.0;A
2016;F;53689;ES618;53591;POP;406225.0;A
2016;F;53689;ES61;53591;POP;1758825.0;A
2016;_T;53685;ES611;53591;POP;11025.0;A
2016;_T;53685;ES612;53591;POP;23175.0;A
2016;_T;53685;ES613;53591;POP;13125.0;A
2016;_T;53685;ES614;53591;POP;14850.0;A
2016;_T;53685;ES615;53591;POP;12050.0;A
2016;_T;53685;ES616;53591;POP;12600.0;A
2016;_T;53685;ES617;53591;POP;25175.0;A
2016;_T;53685;ES618;53591;POP;33425.0;A
2016;_T;53685;ES61;53591;POP;145425.0;A
2016;_T;53686;ES611;53591;POP;17975.0;A
2016;_T;53686;ES612;53591;POP;28725.0;A
2016;_T;53686;ES613;53591;POP;18400.0;A
2016;_T;53686;ES614;53591;POP;22100.0;A
2016;_T;53686;ES615;53591;POP;22075.0;A
2016;_T;53686;ES616;53591;POP;17825.0;A
2016;_T;53686;ES617;53591;POP;38000.0;A
2016;_T;53686;ES618;53591;POP;44100.0;A
2016;_T;53686;ES61;53591;POP;209200.0;A
2016;_T;53687;ES611;53591;POP;99475.0;A
2016;_T;53687;ES612;53591;POP;144425.0;A
2016;_T;53687;ES613;53591;POP;81750.0;A
2016;_T;53687;ES614;53591;POP;103475.0;A
2016;_T;53687;ES615;53591;POP;81075.0;A
2016;_T;53687;ES616;53591;POP;65950.0;A
2016;_T;53687;ES617;53591;POP;199175.0;A
2016;_T;53687;ES618;53591;POP;215975.0;A
2016;_T;53687;ES61;53591;POP;991300.0;A
2016;_T;53688;ES611;53591;POP;213200.0;A
2016;_T;53688;ES612;53591;POP;317200.0;A
2016;_T;53688;ES613;53591;POP;256475.0;A
2016;_T;53688;ES614;53591;POP;275550.0;A
2016;_T;53688;ES615;53591;POP;160200.0;A
2016;_T;53688;ES616;53591;POP;206950.0;A
2016;_T;53688;ES617;53591;POP;467925.0;A
2016;_T;53688;ES618;53591;POP;588250.0;A
2016;_T;53688;ES61;53591;POP;2485750.0;A
2016;_T;53689;ES611;53591;POP;341675.0;A
2016;_T;53689;ES612;53591;POP;513525.0;A
2016;_T;53689;ES613;53591;POP;369750.0;A
2016;_T;53689;ES614;53591;POP;415975.0;A
2016;_T;53689;ES615;53591;POP;275400.0;A
2016;_T;53689;ES616;53591;POP;303325.0;A
2016;_T;53689;ES617;53591;POP;730275.0;A
2016;_T;53689;ES618;53591;POP;881750.0;A
2016;_T;53689;ES61;53591;POP;3831675.0;A
2017;M;53685;ES611;53591;POP;5525.0;A
2017;M;53685;ES612;53591;POP;11525.0;A
2017;M;53685;ES613;53591;POP;6125.0;A
2017;M;53685;ES614;53591;POP;8600.0;A
2017;M;53685;ES615;53591;POP;4900.0;A
2017;M;53685;ES616;53591;POP;6500.0;A
2017;M;53685;ES617;53591;POP;11675.0;A
2017;M;53685;ES618;53591;POP;17275.0;A
2017;M;53685;ES61;53591;POP;72125.0;A
2017;M;53686;ES611;53591;POP;9300.0;A
2017;M;53686;ES612;53591;POP;15375.0;A
2017;M;53686;ES613;53591;POP;8925.0;A
2017;M;53686;ES614;53591;POP;11350.0;A
2017;M;53686;ES615;53591;POP;8300.0;A
2017;M;53686;ES616;53591;POP;9325.0;A
2017;M;53686;ES617;53591;POP;19450.0;A
2017;M;53686;ES618;53591;POP;22950.0;A
2017;M;53686;ES61;53591;POP;104975.0;A
2017;M;53687;ES611;53591;POP;55775.0;A
2017;M;53687;ES612;53591;POP;81850.0;A
2017;M;53687;ES613;53591;POP;46200.0;A
2017;M;53687;ES614;53591;POP;57800.0;A
2017;M;53687;ES615;53591;POP;41775.0;A
2017;M;53687;ES616;53591;POP;38225.0;A
2017;M;53687;ES617;53591;POP;107900.0;A
2017;M;53687;ES618;53591;POP;119250.0;A
2017;M;53687;ES61;53591;POP;548775.0;A
2017;M;53688;ES611;53591;POP;123150.0;A
2017;M;53688;ES612;53591;POP;181100.0;A
2017;M;53688;ES613;53591;POP;140475.0;A
2017;M;53688;ES614;53591;POP;149975.0;A
2017;M;53688;ES615;53591;POP;89250.0;A
2017;M;53688;ES616;53591;POP;115350.0;A
2017;M;53688;ES617;53591;POP;260325.0;A
2017;M;53688;ES618;53591;POP;321625.0;A
2017;M;53688;ES61;53591;POP;1381250.0;A
2017;M;53689;ES611;53591;POP;193750.0;A
2017;M;53689;ES612;53591;POP;289850.0;A
2017;M;53689;ES613;53591;POP;201725.0;A
2017;M;53689;ES614;53591;POP;227725.0;A
2017;M;53689;ES615;53591;POP;144225.0;A
2017;M;53689;ES616;53591;POP;169400.0;A
2017;M;53689;ES617;53591;POP;399350.0;A
2017;M;53689;ES618;53591;POP;481100.0;A
2017;M;53689;ES61;53591;POP;2107125.0;A
2017;F;53685;ES611;53591;POP;4800.0;A
2017;F;53685;ES612;53591;POP;10700.0;A
2017;F;53685;ES613;53591;POP;6475.0;A
2017;F;53685;ES614;53591;POP;6300.0;A
2017;F;53685;ES615;53591;POP;5550.0;A
2017;F;53685;ES616;53591;POP;5000.0;A
2017;F;53685;ES617;53591;POP;11575.0;A
2017;F;53685;ES618;53591;POP;15175.0;A
2017;F;53685;ES61;53591;POP;65575.0;A
2017;F;53686;ES611;53591;POP;8700.0;A
2017;F;53686;ES612;53591;POP;14625.0;A
2017;F;53686;ES613;53591;POP;7675.0;A
2017;F;53686;ES614;53591;POP;11300.0;A
2017;F;53686;ES615;53591;POP;15200.0;A
2017;F;53686;ES616;53591;POP;7950.0;A
2017;F;53686;ES617;53591;POP;17300.0;A
2017;F;53686;ES618;53591;POP;20550.0;A
2017;F;53686;ES61;53591;POP;103300.0;A
2017;F;53687;ES611;53591;POP;49550.0;A
2017;F;53687;ES612;53591;POP;69750.0;A
2017;F;53687;ES613;53591;POP;39525.0;A
2017;F;53687;ES614;53591;POP;51550.0;A
2017;F;53687;ES615;53591;POP;42475.0;A
2017;F;53687;ES616;53591;POP;29500.0;A
2017;F;53687;ES617;53591;POP;102900.0;A
2017;F;53687;ES618;53591;POP;108475.0;A
2017;F;53687;ES61;53591;POP;493725.0;A
2017;F;53688;ES611;53591;POP;92650.0;A
2017;F;53688;ES612;53591;POP;139150.0;A
2017;F;53688;ES613;53591;POP;118700.0;A
2017;F;53688;ES614;53591;POP;128775.0;A
2017;F;53688;ES615;53591;POP;74950.0;A
2017;F;53688;ES616;53591;POP;93475.0;A
2017;F;53688;ES617;53591;POP;221275.0;A
2017;F;53688;ES618;53591;POP;272675.0;A
2017;F;53688;ES61;53591;POP;1141650.0;A
2017;F;53689;ES611;53591;POP;155700.0;A
2017;F;53689;ES612;53591;POP;234225.0;A
2017;F;53689;ES613;53591;POP;172375.0;A
2017;F;53689;ES614;53591;POP;197925.0;A
2017;F;53689;ES615;53591;POP;138175.0;A
2017;F;53689;ES616;53591;POP;135925.0;A
2017;F;53689;ES617;53591;POP;353050.0;A
2017;F;53689;ES618;53591;POP;416875.0;A
2017;F;53689;ES61;53591;POP;1804250.0;A
2017;_T;53685;ES611;53591;POP;10325.0;A
2017;_T;53685;ES612;53591;POP;22225.0;A
2017;_T;53685;ES613;53591;POP;12600.0;A
2017;_T;53685;ES614;53591;POP;14900.0;A
2017;_T;53685;ES615;53591;POP;10450.0;A
2017;_T;53685;ES616;53591;POP;11500.0;A
2017;_T;53685;ES617;53591;POP;23250.0;A
2017;_T;53685;ES618;53591;POP;32450.0;A
2017;_T;53685;ES61;53591;POP;137700.0;A
2017;_T;53686;ES611;53591;POP;18000.0;A
2017;_T;53686;ES612;53591;POP;30000.0;A
2017;_T;53686;ES613;53591;POP;16600.0;A
2017;_T;53686;ES614;53591;POP;22650.0;A
2017;_T;53686;ES615;53591;POP;23500.0;A
2017;_T;53686;ES616;53591;POP;17275.0;A
2017;_T;53686;ES617;53591;POP;36750.0;A
2017;_T;53686;ES618;53591;POP;43500.0;A
2017;_T;53686;ES61;53591;POP;208275.0;A
2017;_T;53687;ES611;53591;POP;105325.0;A
2017;_T;53687;ES612;53591;POP;151600.0;A
2017;_T;53687;ES613;53591;POP;85725.0;A
2017;_T;53687;ES614;53591;POP;109350.0;A
2017;_T;53687;ES615;53591;POP;84250.0;A
2017;_T;53687;ES616;53591;POP;67725.0;A
2017;_T;53687;ES617;53591;POP;210800.0;A
2017;_T;53687;ES618;53591;POP;227725.0;A
2017;_T;53687;ES61;53591;POP;1042500.0;A
2017;_T;53688;ES611;53591;POP;215800.0;A
2017;_T;53688;ES612;53591;POP;320250.0;A
2017;_T;53688;ES613;53591;POP;259175.0;A
2017;_T;53688;ES614;53591;POP;278750.0;A
2017;_T;53688;ES615;53591;POP;164200.0;A
2017;_T;53688;ES616;53591;POP;208825.0;A
2017;_T;53688;ES617;53591;POP;481600.0;A
2017;_T;53688;ES618;53591;POP;594300.0;A
2017;_T;53688;ES61;53591;POP;2522900.0;A
2017;_T;53689;ES611;53591;POP;349450.0;A
2017;_T;53689;ES612;53591;POP;524075.0;A
2017;_T;53689;ES613;53591;POP;374100.0;A
2017;_T;53689;ES614;53591;POP;425650.0;A
2017;_T;53689;ES615;53591;POP;282400.0;A
2017;_T;53689;ES616;53591;POP;305325.0;A
2017;_T;53689;ES617;53591;POP;752400.0;A
2017;_T;53689;ES618;53591;POP;897975.0;A
2017;_T;53689;ES61;53591;POP;3911375.0;A
2018;M;53685;ES611;53591;POP;4925.0;A
2018;M;53685;ES612;53591;POP;11225.0;A
2018;M;53685;ES613;53591;POP;6200.0;A
2018;M;53685;ES614;53591;POP;8150.0;A
2018;M;53685;ES615;53591;POP;4750.0;A
2018;M;53685;ES616;53591;POP;5700.0;A
2018;M;53685;ES617;53591;POP;11925.0;A
2018;M;53685;ES618;53591;POP;15975.0;A
2018;M;53685;ES61;53591;POP;68850.0;A
2018;M;53686;ES611;53591;POP;8900.0;A
2018;M;53686;ES612;53591;POP;13600.0;A
2018;M;53686;ES613;53591;POP;8875.0;A
2018;M;53686;ES614;53591;POP;12300.0;A
2018;M;53686;ES615;53591;POP;8300.0;A
2018;M;53686;ES616;53591;POP;8525.0;A
2018;M;53686;ES617;53591;POP;19875.0;A
2018;M;53686;ES618;53591;POP;21775.0;A
