TEMPORAL;SEXO;MCVL_TIPOPENSION;TERRITORIO;MCVL_PENSIONISTA;INDICATOR;OBS_VALUE;FREQ
2010;_T;55185;ES612;55179;POP;34375.0;A
2010;_T;55185;ES613;55179;POP;15675.0;A
2010;_T;55185;ES614;55179;POP;26050.0;A
2010;_T;55185;ES615;55179;POP;12850.0;A
2010;_T;55185;ES616;55179;POP;21000.0;A
2010;_T;55185;ES617;55179;POP;37400.0;A
2010;_T;55185;ES618;55179;POP;60850.0;A
2010;_T;55185;ES61;55179;POP;217150.0;A
2010;_T;55186;ES611;55179;POP;45725.0;A
2010;_T;55186;ES612;55179;POP;85925.0;A
2010;_T;55186;ES613;55179;POP;79325.0;A
2010;_T;55186;ES614;55179;POP;83900.0;A
2010;_T;55186;ES615;55179;POP;42200.0;A
2010;_T;55186;ES616;55179;POP;64850.0;A
2010;_T;55186;ES617;55179;POP;111625.0;A
2010;_T;55186;ES618;55179;POP;151900.0;A
2010;_T;55186;ES61;55179;POP;665450.0;A
2010;_T;55187;ES611;55179;POP;18000.0;A
2010;_T;55187;ES612;55179;POP;43625.0;A
2010;_T;55187;ES613;55179;POP;27725.0;A
2010;_T;55187;ES614;55179;POP;28925.0;A
2010;_T;55187;ES615;55179;POP;21625.0;A
2010;_T;55187;ES616;55179;POP;28625.0;A
2010;_T;55187;ES617;55179;POP;47225.0;A
2010;_T;55187;ES618;55179;POP;65300.0;A
2010;_T;55187;ES61;55179;POP;281050.0;A
2010;_T;55188;ES611;55179;POP;4500.0;A
2010;_T;55188;ES612;55179;POP;10700.0;A
2010;_T;55188;ES613;55179;POP;7400.0;A
2010;_T;55188;ES614;55179;POP;7725.0;A
2010;_T;55188;ES615;55179;POP;4400.0;A
2010;_T;55188;ES616;55179;POP;5650.0;A
2010;_T;55188;ES617;55179;POP;10850.0;A
2010;_T;55188;ES618;55179;POP;16450.0;A
2010;_T;55188;ES61;55179;POP;67675.0;A
2010;_T;55192;ES611;55179;POP;9500.0;A
2010;_T;55192;ES612;55179;POP;9225.0;A
2010;_T;55192;ES613;55179;POP;17200.0;A
2010;_T;55192;ES614;55179;POP;16325.0;A
2010;_T;55192;ES615;55179;POP;5625.0;A
2010;_T;55192;ES616;55179;POP;8575.0;A
2010;_T;55192;ES617;55179;POP;15750.0;A
2010;_T;55192;ES618;55179;POP;26300.0;A
2010;_T;55192;ES61;55179;POP;108500.0;A
2010;_T;55190;ES611;55179;POP;9200.0;A
2010;_T;55190;ES612;55179;POP;8275.0;A
2010;_T;55190;ES613;55179;POP;16450.0;A
2010;_T;55190;ES614;55179;POP;15100.0;A
2010;_T;55190;ES615;55179;POP;5000.0;A
2010;_T;55190;ES616;55179;POP;7900.0;A
2010;_T;55190;ES617;55179;POP;14325.0;A
2010;_T;55190;ES618;55179;POP;22775.0;A
2010;_T;55190;ES61;55179;POP;99025.0;A
2010;_T;55191;ES612;55179;POP;950.0;A
2010;_T;55191;ES613;55179;POP;750.0;A
2010;_T;55191;ES614;55179;POP;1225.0;A
2010;_T;55191;ES615;55179;POP;625.0;A
2010;_T;55191;ES616;55179;POP;675.0;A
2010;_T;55191;ES617;55179;POP;1425.0;A
2010;_T;55191;ES618;55179;POP;3525.0;A
2010;_T;55191;ES61;55179;POP;9475.0;A
2010;_T;55193;ES611;55179;POP;86675.0;A
2010;_T;55193;ES612;55179;POP;183850.0;A
2010;_T;55193;ES613;55179;POP;147325.0;A
2010;_T;55193;ES614;55179;POP;162925.0;A
2010;_T;55193;ES615;55179;POP;86700.0;A
2010;_T;55193;ES616;55179;POP;128700.0;A
2010;_T;55193;ES617;55179;POP;222850.0;A
2010;_T;55193;ES618;55179;POP;320800.0;A
2010;_T;55193;ES61;55179;POP;1339825.0;A
2011;M;55189;ES611;55179;POP;44525.0;A
2011;M;55189;ES612;55179;POP;104000.0;A
2011;M;55189;ES613;55179;POP;69500.0;A
2011;M;55189;ES614;55179;POP;80675.0;A
2011;M;55189;ES615;55179;POP;45800.0;A
2011;M;55189;ES616;55179;POP;69575.0;A
2011;M;55189;ES617;55179;POP;115925.0;A
2011;M;55189;ES618;55179;POP;159525.0;A
2011;M;55189;ES61;55179;POP;689525.0;A
2011;M;55185;ES611;55179;POP;6575.0;A
2011;M;55185;ES612;55179;POP;25350.0;A
2011;M;55185;ES613;55179;POP;10025.0;A
2011;M;55185;ES614;55179;POP;16525.0;A
2011;M;55185;ES615;55179;POP;9000.0;A
2011;M;55185;ES616;55179;POP;14300.0;A
2011;M;55185;ES617;55179;POP;23775.0;A
2011;M;55185;ES618;55179;POP;37400.0;A
2011;M;55185;ES61;55179;POP;142950.0;A
2011;M;55186;ES611;55179;POP;35075.0;A
2011;M;55186;ES612;55179;POP;73025.0;A
2011;M;55186;ES613;55179;POP;55050.0;A
2011;M;55186;ES614;55179;POP;59275.0;A
2011;M;55186;ES615;55179;POP;34075.0;A
2011;M;55186;ES616;55179;POP;51200.0;A
2011;M;55186;ES617;55179;POP;84850.0;A
2011;M;55186;ES618;55179;POP;111350.0;A
2011;M;55186;ES61;55179;POP;503900.0;A
2011;M;55187;ES611;55179;POP;525.0;A
2011;M;55187;ES612;55179;POP;700.0;A
2011;M;55187;ES613;55179;POP;1125.0;A
2011;M;55187;ES614;55179;POP;975.0;A
2011;M;55187;ES615;55179;POP;600.0;A
2011;M;55187;ES616;55179;POP;800.0;A
2011;M;55187;ES617;55179;POP;1825.0;A
2011;M;55187;ES618;55179;POP;2650.0;A
2011;M;55187;ES61;55179;POP;9200.0;A
2011;M;55188;ES611;55179;POP;2350.0;A
2011;M;55188;ES612;55179;POP;4925.0;A
2011;M;55188;ES613;55179;POP;3300.0;A
2011;M;55188;ES614;55179;POP;3900.0;A
2011;M;55188;ES615;55179;POP;2125.0;A
2011;M;55188;ES616;55179;POP;3275.0;A
2011;M;55188;ES617;55179;POP;5475.0;A
2011;M;55188;ES618;55179;POP;8125.0;A
2011;M;55188;ES61;55179;POP;33475.0;A
2011;M;55192;ES611;55179;POP;1600.0;A
2011;M;55192;ES612;55179;POP;1575.0;A
2011;M;55192;ES613;55179;POP;3250.0;A
2011;M;55192;ES614;55179;POP;3600.0;A
2011;M;55192;ES615;55179;POP;950.0;A
2011;M;55192;ES616;55179;POP;1450.0;A
2011;M;55192;ES617;55179;POP;2750.0;A
2011;M;55192;ES618;55179;POP;4075.0;A
2011;M;55192;ES61;55179;POP;19250.0;A
2011;M;55190;ES611;55179;POP;1525.0;A
2011;M;55190;ES612;55179;POP;1125.0;A
2011;M;55190;ES613;55179;POP;3050.0;A
2011;M;55190;ES614;55179;POP;3375.0;A
2011;M;55190;ES615;55179;POP;775.0;A
2011;M;55190;ES616;55179;POP;1300.0;A
2011;M;55190;ES617;55179;POP;2525.0;A
2011;M;55190;ES618;55179;POP;3600.0;A
2011;M;55190;ES61;55179;POP;17275.0;A
2011;M;55191;ES61;55179;POP;1975.0;A
2011;M;55193;ES611;55179;POP;46125.0;A
2011;M;55193;ES612;55179;POP;105575.0;A
2011;M;55193;ES613;55179;POP;72750.0;A
2011;M;55193;ES614;55179;POP;84275.0;A
2011;M;55193;ES615;55179;POP;46750.0;A
2011;M;55193;ES616;55179;POP;71025.0;A
2011;M;55193;ES617;55179;POP;118675.0;A
2011;M;55193;ES618;55179;POP;163600.0;A
2011;M;55193;ES61;55179;POP;708775.0;A
2011;F;55189;ES611;55179;POP;32775.0;A
2011;F;55189;ES612;55179;POP;73075.0;A
2011;F;55189;ES613;55179;POP;60100.0;A
2011;F;55189;ES614;55179;POP;65400.0;A
2011;F;55189;ES615;55179;POP;36250.0;A
2011;F;55189;ES616;55179;POP;49950.0;A
2011;F;55189;ES617;55179;POP;92900.0;A
2011;F;55189;ES618;55179;POP;136050.0;A
2011;F;55189;ES61;55179;POP;546500.0;A
2011;F;55185;ES611;55179;POP;2075.0;A
2011;F;55185;ES612;55179;POP;9200.0;A
2011;F;55185;ES613;55179;POP;5100.0;A
2011;F;55185;ES614;55179;POP;8400.0;A
2011;F;55185;ES615;55179;POP;3500.0;A
2011;F;55185;ES616;55179;POP;6750.0;A
2011;F;55185;ES617;55179;POP;12425.0;A
2011;F;55185;ES618;55179;POP;21275.0;A
2011;F;55185;ES61;55179;POP;68725.0;A
2011;F;55186;ES611;55179;POP;11275.0;A
2011;F;55186;ES612;55179;POP;15250.0;A
2011;F;55186;ES613;55179;POP;24500.0;A
2011;F;55186;ES614;55179;POP;25625.0;A
2011;F;55186;ES615;55179;POP;9375.0;A
2011;F;55186;ES616;55179;POP;13325.0;A
2011;F;55186;ES617;55179;POP;29775.0;A
2011;F;55186;ES618;55179;POP;43250.0;A
2011;F;55186;ES61;55179;POP;172375.0;A
2011;F;55187;ES611;55179;POP;17125.0;A
2011;F;55187;ES612;55179;POP;43150.0;A
2011;F;55187;ES613;55179;POP;26475.0;A
2011;F;55187;ES614;55179;POP;27400.0;A
2011;F;55187;ES615;55179;POP;21025.0;A
2011;F;55187;ES616;55179;POP;27350.0;A
2011;F;55187;ES617;55179;POP;45175.0;A
2011;F;55187;ES618;55179;POP;63550.0;A
2011;F;55187;ES61;55179;POP;271250.0;A
2011;F;55188;ES611;55179;POP;2300.0;A
2011;F;55188;ES612;55179;POP;5475.0;A
2011;F;55188;ES613;55179;POP;4025.0;A
2011;F;55188;ES614;55179;POP;3975.0;A
2011;F;55188;ES615;55179;POP;2350.0;A
2011;F;55188;ES616;55179;POP;2525.0;A
2011;F;55188;ES617;55179;POP;5525.0;A
2011;F;55188;ES618;55179;POP;7975.0;A
2011;F;55188;ES61;55179;POP;34150.0;A
2011;F;55192;ES611;55179;POP;8175.0;A
2011;F;55192;ES612;55179;POP;7600.0;A
2011;F;55192;ES613;55179;POP;14300.0;A
2011;F;55192;ES614;55179;POP;13150.0;A
2011;F;55192;ES615;55179;POP;4825.0;A
2011;F;55192;ES616;55179;POP;7425.0;A
2011;F;55192;ES617;55179;POP;13725.0;A
2011;F;55192;ES618;55179;POP;22925.0;A
2011;F;55192;ES61;55179;POP;92125.0;A
2011;F;55190;ES611;55179;POP;7975.0;A
2011;F;55190;ES612;55179;POP;7125.0;A
2011;F;55190;ES613;55179;POP;13800.0;A
2011;F;55190;ES614;55179;POP;12125.0;A
2011;F;55190;ES615;55179;POP;4400.0;A
2011;F;55190;ES616;55179;POP;6925.0;A
2011;F;55190;ES617;55179;POP;12550.0;A
2011;F;55190;ES618;55179;POP;20050.0;A
2011;F;55190;ES61;55179;POP;84950.0;A
2011;F;55191;ES613;55179;POP;500.0;A
2011;F;55191;ES614;55179;POP;1025.0;A
2011;F;55191;ES616;55179;POP;500.0;A
2011;F;55191;ES617;55179;POP;1175.0;A
2011;F;55191;ES618;55179;POP;2875.0;A
2011;F;55191;ES61;55179;POP;7175.0;A
2011;F;55193;ES611;55179;POP;40950.0;A
2011;F;55193;ES612;55179;POP;80675.0;A
2011;F;55193;ES613;55179;POP;74400.0;A
2011;F;55193;ES614;55179;POP;78550.0;A
2011;F;55193;ES615;55179;POP;41075.0;A
2011;F;55193;ES616;55179;POP;57375.0;A
2011;F;55193;ES617;55179;POP;106625.0;A
2011;F;55193;ES618;55179;POP;158975.0;A
2011;F;55193;ES61;55179;POP;638625.0;A
2011;_T;55189;ES611;55179;POP;77300.0;A
2011;_T;55189;ES612;55179;POP;177075.0;A
2011;_T;55189;ES613;55179;POP;129600.0;A
2011;_T;55189;ES614;55179;POP;146075.0;A
2011;_T;55189;ES615;55179;POP;82050.0;A
2011;_T;55189;ES616;55179;POP;119525.0;A
2011;_T;55189;ES617;55179;POP;208825.0;A
2011;_T;55189;ES618;55179;POP;295575.0;A
2011;_T;55189;ES61;55179;POP;1236025.0;A
2011;_T;55185;ES611;55179;POP;8650.0;A
2011;_T;55185;ES612;55179;POP;34550.0;A
2011;_T;55185;ES613;55179;POP;15125.0;A
2011;_T;55185;ES614;55179;POP;24925.0;A
2011;_T;55185;ES615;55179;POP;12500.0;A
2011;_T;55185;ES616;55179;POP;21050.0;A
2011;_T;55185;ES617;55179;POP;36200.0;A
2011;_T;55185;ES618;55179;POP;58675.0;A
2011;_T;55185;ES61;55179;POP;211675.0;A
2011;_T;55186;ES611;55179;POP;46350.0;A
2011;_T;55186;ES612;55179;POP;88275.0;A
2011;_T;55186;ES613;55179;POP;79550.0;A
2011;_T;55186;ES614;55179;POP;84900.0;A
2011;_T;55186;ES615;55179;POP;43450.0;A
2011;_T;55186;ES616;55179;POP;64525.0;A
2011;_T;55186;ES617;55179;POP;114625.0;A
2011;_T;55186;ES618;55179;POP;154600.0;A
2011;_T;55186;ES61;55179;POP;676275.0;A
2011;_T;55187;ES611;55179;POP;17650.0;A
2011;_T;55187;ES612;55179;POP;43850.0;A
2011;_T;55187;ES613;55179;POP;27600.0;A
2011;_T;55187;ES614;55179;POP;28375.0;A
2011;_T;55187;ES615;55179;POP;21625.0;A
2011;_T;55187;ES616;55179;POP;28150.0;A
2011;_T;55187;ES617;55179;POP;47000.0;A
2011;_T;55187;ES618;55179;POP;66200.0;A
2011;_T;55187;ES61;55179;POP;280450.0;A
2011;_T;55188;ES611;55179;POP;4650.0;A
2011;_T;55188;ES612;55179;POP;10400.0;A
2011;_T;55188;ES613;55179;POP;7325.0;A
2011;_T;55188;ES614;55179;POP;7875.0;A
2011;_T;55188;ES615;55179;POP;4475.0;A
2011;_T;55188;ES616;55179;POP;5800.0;A
2011;_T;55188;ES617;55179;POP;11000.0;A
2011;_T;55188;ES618;55179;POP;16100.0;A
2011;_T;55188;ES61;55179;POP;67625.0;A
2011;_T;55192;ES611;55179;POP;9775.0;A
2011;_T;55192;ES612;55179;POP;9175.0;A
2011;_T;55192;ES613;55179;POP;17550.0;A
2011;_T;55192;ES614;55179;POP;16750.0;A
2011;_T;55192;ES615;55179;POP;5775.0;A
2011;_T;55192;ES616;55179;POP;8875.0;A
2011;_T;55192;ES617;55179;POP;16475.0;A
2011;_T;55192;ES618;55179;POP;27000.0;A
2011;_T;55192;ES61;55179;POP;111375.0;A
2011;_T;55190;ES611;55179;POP;9500.0;A
2011;_T;55190;ES612;55179;POP;8250.0;A
2011;_T;55190;ES613;55179;POP;16850.0;A
2011;_T;55190;ES614;55179;POP;15500.0;A
2011;_T;55190;ES615;55179;POP;5175.0;A
2011;_T;55190;ES616;55179;POP;8225.0;A
2011;_T;55190;ES617;55179;POP;15075.0;A
2011;_T;55190;ES618;55179;POP;23650.0;A
2011;_T;55190;ES61;55179;POP;102225.0;A
2011;_T;55191;ES612;55179;POP;925.0;A
2011;_T;55191;ES613;55179;POP;700.0;A
2011;_T;55191;ES614;55179;POP;1250.0;A
2011;_T;55191;ES615;55179;POP;600.0;A
2011;_T;55191;ES616;55179;POP;650.0;A
2011;_T;55191;ES617;55179;POP;1400.0;A
2011;_T;55191;ES618;55179;POP;3350.0;A
2011;_T;55191;ES61;55179;POP;9150.0;A
2011;_T;55193;ES611;55179;POP;87075.0;A
2011;_T;55193;ES612;55179;POP;186250.0;A
2011;_T;55193;ES613;55179;POP;147150.0;A
2011;_T;55193;ES614;55179;POP;162825.0;A
2011;_T;55193;ES615;55179;POP;87825.0;A
2011;_T;55193;ES616;55179;POP;128400.0;A
2011;_T;55193;ES617;55179;POP;225300.0;A
2011;_T;55193;ES618;55179;POP;322575.0;A
2011;_T;55193;ES61;55179;POP;1347400.0;A
2012;M;55189;ES611;55179;POP;45200.0;A
2012;M;55189;ES612;55179;POP;107275.0;A
2012;M;55189;ES613;55179;POP;69875.0;A
2012;M;55189;ES614;55179;POP;80875.0;A
2012;M;55189;ES615;55179;POP;46525.0;A
2012;M;55189;ES616;55179;POP;69675.0;A
2012;M;55189;ES617;55179;POP;118900.0;A
2012;M;55189;ES618;55179;POP;161450.0;A
2012;M;55189;ES61;55179;POP;699775.0;A
2012;M;55185;ES611;55179;POP;6575.0;A
2012;M;55185;ES612;55179;POP;24275.0;A
2012;M;55185;ES613;55179;POP;9900.0;A
2012;M;55185;ES614;55179;POP;16025.0;A
2012;M;55185;ES615;55179;POP;8100.0;A
2012;M;55185;ES616;55179;POP;13750.0;A
2012;M;55185;ES617;55179;POP;23050.0;A
2012;M;55185;ES618;55179;POP;35125.0;A
2012;M;55185;ES61;55179;POP;136800.0;A
2012;M;55186;ES611;55179;POP;35675.0;A
2012;M;55186;ES612;55179;POP;77350.0;A
2012;M;55186;ES613;55179;POP;55475.0;A
2012;M;55186;ES614;55179;POP;59950.0;A
2012;M;55186;ES615;55179;POP;35600.0;A
2012;M;55186;ES616;55179;POP;51600.0;A
2012;M;55186;ES617;55179;POP;88050.0;A
2012;M;55186;ES618;55179;POP;115800.0;A
2012;M;55186;ES61;55179;POP;519500.0;A
2012;M;55187;ES611;55179;POP;525.0;A
2012;M;55187;ES612;55179;POP;725.0;A
2012;M;55187;ES613;55179;POP;1100.0;A
2012;M;55187;ES614;55179;POP;975.0;A
2012;M;55187;ES615;55179;POP;575.0;A
2012;M;55187;ES616;55179;POP;850.0;A
2012;M;55187;ES617;55179;POP;1800.0;A
2012;M;55187;ES618;55179;POP;2525.0;A
2012;M;55187;ES61;55179;POP;9075.0;A
2012;M;55188;ES611;55179;POP;2425.0;A
2012;M;55188;ES612;55179;POP;4925.0;A
2012;M;55188;ES613;55179;POP;3400.0;A
2012;M;55188;ES614;55179;POP;3925.0;A
2012;M;55188;ES615;55179;POP;2250.0;A
2012;M;55188;ES616;55179;POP;3475.0;A
2012;M;55188;ES617;55179;POP;6000.0;A
2012;M;55188;ES618;55179;POP;8000.0;A
2012;M;55188;ES61;55179;POP;34400.0;A
2012;M;55192;ES611;55179;POP;1750.0;A
2012;M;55192;ES612;55179;POP;1475.0;A
2012;M;55192;ES613;55179;POP;3325.0;A
2012;M;55192;ES614;55179;POP;3850.0;A
2012;M;55192;ES615;55179;POP;1000.0;A
2012;M;55192;ES616;55179;POP;1425.0;A
2012;M;55192;ES617;55179;POP;3000.0;A
2012;M;55192;ES618;55179;POP;4350.0;A
2012;M;55192;ES61;55179;POP;20175.0;A
2012;M;55190;ES611;55179;POP;1650.0;A
2012;M;55190;ES612;55179;POP;1250.0;A
2012;M;55190;ES613;55179;POP;3075.0;A
2012;M;55190;ES614;55179;POP;3675.0;A
2012;M;55190;ES615;55179;POP;875.0;A
2012;M;55190;ES616;55179;POP;1225.0;A
2012;M;55190;ES617;55179;POP;2700.0;A
2012;M;55190;ES618;55179;POP;4000.0;A
2012;M;55190;ES61;55179;POP;18450.0;A
2012;M;55191;ES61;55179;POP;1725.0;A
2012;M;55193;ES611;55179;POP;46950.0;A
2012;M;55193;ES612;55179;POP;108750.0;A
2012;M;55193;ES613;55179;POP;73200.0;A
2012;M;55193;ES614;55179;POP;84725.0;A
2012;M;55193;ES615;55179;POP;47525.0;A
2012;M;55193;ES616;55179;POP;71100.0;A
2012;M;55193;ES617;55179;POP;121900.0;A
2012;M;55193;ES618;55179;POP;165800.0;A
2012;M;55193;ES61;55179;POP;719950.0;A
2012;F;55189;ES611;55179;POP;33500.0;A
2012;F;55189;ES612;55179;POP;75100.0;A
2012;F;55189;ES613;55179;POP;59475.0;A
2012;F;55189;ES614;55179;POP;66100.0;A
2012;F;55189;ES615;55179;POP;36650.0;A
2012;F;55189;ES616;55179;POP;51875.0;A
2012;F;55189;ES617;55179;POP;95225.0;A
2012;F;55189;ES618;55179;POP;136550.0;A
2012;F;55189;ES61;55179;POP;554475.0;A
2012;F;55185;ES611;55179;POP;2075.0;A
2012;F;55185;ES612;55179;POP;9575.0;A
2012;F;55185;ES613;55179;POP;5125.0;A
2012;F;55185;ES614;55179;POP;7875.0;A
2012;F;55185;ES615;55179;POP;3450.0;A
2012;F;55185;ES616;55179;POP;6700.0;A
2012;F;55185;ES617;55179;POP;11650.0;A
2012;F;55185;ES618;55179;POP;20550.0;A
2012;F;55185;ES61;55179;POP;67000.0;A
2012;F;55186;ES611;55179;POP;11625.0;A
2012;F;55186;ES612;55179;POP;16250.0;A
2012;F;55186;ES613;55179;POP;24350.0;A
2012;F;55186;ES614;55179;POP;26625.0;A
2012;F;55186;ES615;55179;POP;10175.0;A
2012;F;55186;ES616;55179;POP;14400.0;A
2012;F;55186;ES617;55179;POP;32050.0;A
2012;F;55186;ES618;55179;POP;45375.0;A
2012;F;55186;ES61;55179;POP;180850.0;A
2012;F;55187;ES611;55179;POP;17500.0;A
2012;F;55187;ES612;55179;POP;43750.0;A
2012;F;55187;ES613;55179;POP;26075.0;A
2012;F;55187;ES614;55179;POP;27250.0;A
2012;F;55187;ES615;55179;POP;20825.0;A
2012;F;55187;ES616;55179;POP;28000.0;A
2012;F;55187;ES617;55179;POP;45725.0;A
2012;F;55187;ES618;55179;POP;62700.0;A
2012;F;55187;ES61;55179;POP;271825.0;A
2012;F;55188;ES611;55179;POP;2300.0;A
2012;F;55188;ES612;55179;POP;5525.0;A
2012;F;55188;ES613;55179;POP;3925.0;A
2012;F;55188;ES614;55179;POP;4350.0;A
2012;F;55188;ES615;55179;POP;2200.0;A
2012;F;55188;ES616;55179;POP;2775.0;A
2012;F;55188;ES617;55179;POP;5800.0;A
2012;F;55188;ES618;55179;POP;7925.0;A
2012;F;55188;ES61;55179;POP;34800.0;A
2012;F;55192;ES611;55179;POP;8400.0;A
2012;F;55192;ES612;55179;POP;7950.0;A
2012;F;55192;ES613;55179;POP;14425.0;A
2012;F;55192;ES614;55179;POP;13650.0;A
2012;F;55192;ES615;55179;POP;5075.0;A
2012;F;55192;ES616;55179;POP;7450.0;A
2012;F;55192;ES617;55179;POP;14100.0;A
2012;F;55192;ES618;55179;POP;23550.0;A
2012;F;55192;ES61;55179;POP;94600.0;A
2012;F;55190;ES611;55179;POP;8275.0;A
2012;F;55190;ES612;55179;POP;7425.0;A
2012;F;55190;ES613;55179;POP;14000.0;A
2012;F;55190;ES614;55179;POP;12875.0;A
2012;F;55190;ES615;55179;POP;4750.0;A
2012;F;55190;ES616;55179;POP;7050.0;A
2012;F;55190;ES617;55179;POP;13100.0;A
2012;F;55190;ES618;55179;POP;21000.0;A
2012;F;55190;ES61;55179;POP;88475.0;A
2012;F;55191;ES612;55179;POP;525.0;A
2012;F;55191;ES614;55179;POP;775.0;A
2012;F;55191;ES617;55179;POP;1000.0;A
2012;F;55191;ES618;55179;POP;2550.0;A
2012;F;55191;ES61;55179;POP;6125.0;A
2012;F;55193;ES611;55179;POP;41900.0;A
2012;F;55193;ES612;55179;POP;83050.0;A
2012;F;55193;ES613;55179;POP;73900.0;A
2012;F;55193;ES614;55179;POP;79750.0;A
2012;F;55193;ES615;55179;POP;41725.0;A
2012;F;55193;ES616;55179;POP;59325.0;A
2012;F;55193;ES617;55179;POP;109325.0;A
2012;F;55193;ES618;55179;POP;160100.0;A
2012;F;55193;ES61;55179;POP;649075.0;A
2012;_T;55189;ES611;55179;POP;78700.0;A
2012;_T;55189;ES612;55179;POP;182375.0;A
2012;_T;55189;ES613;55179;POP;129350.0;A
2012;_T;55189;ES614;55179;POP;146975.0;A
2012;_T;55189;ES615;55179;POP;83175.0;A
2012;_T;55189;ES616;55179;POP;121550.0;A
2012;_T;55189;ES617;55179;POP;214125.0;A
2012;_T;55189;ES618;55179;POP;298000.0;A
2012;_T;55189;ES61;55179;POP;1254250.0;A
2012;_T;55185;ES611;55179;POP;8650.0;A
2012;_T;55185;ES612;55179;POP;33850.0;A
2012;_T;55185;ES613;55179;POP;15025.0;A
2012;_T;55185;ES614;55179;POP;23900.0;A
2012;_T;55185;ES615;55179;POP;11550.0;A
2012;_T;55185;ES616;55179;POP;20450.0;A
2012;_T;55185;ES617;55179;POP;34700.0;A
2012;_T;55185;ES618;55179;POP;55675.0;A
2012;_T;55185;ES61;55179;POP;203800.0;A
2012;_T;55186;ES611;55179;POP;47300.0;A
2012;_T;55186;ES612;55179;POP;93600.0;A
2012;_T;55186;ES613;55179;POP;79825.0;A
2012;_T;55186;ES614;55179;POP;86575.0;A
2012;_T;55186;ES615;55179;POP;45775.0;A
2012;_T;55186;ES616;55179;POP;66000.0;A
2012;_T;55186;ES617;55179;POP;120100.0;A
2012;_T;55186;ES618;55179;POP;161175.0;A
2012;_T;55186;ES61;55179;POP;700350.0;A
2012;_T;55187;ES611;55179;POP;18025.0;A
2012;_T;55187;ES612;55179;POP;44475.0;A
2012;_T;55187;ES613;55179;POP;27175.0;A
2012;_T;55187;ES614;55179;POP;28225.0;A
2012;_T;55187;ES615;55179;POP;21400.0;A
2012;_T;55187;ES616;55179;POP;28850.0;A
2012;_T;55187;ES617;55179;POP;47525.0;A
2012;_T;55187;ES618;55179;POP;65225.0;A
2012;_T;55187;ES61;55179;POP;280900.0;A
2012;_T;55188;ES611;55179;POP;4725.0;A
2012;_T;55188;ES612;55179;POP;10450.0;A
2012;_T;55188;ES613;55179;POP;7325.0;A
2012;_T;55188;ES614;55179;POP;8275.0;A
2012;_T;55188;ES615;55179;POP;4450.0;A
2012;_T;55188;ES616;55179;POP;6250.0;A
2012;_T;55188;ES617;55179;POP;11800.0;A
2012;_T;55188;ES618;55179;POP;15925.0;A
2012;_T;55188;ES61;55179;POP;69200.0;A
2012;_T;55192;ES611;55179;POP;10150.0;A
2012;_T;55192;ES612;55179;POP;9425.0;A
2012;_T;55192;ES613;55179;POP;17750.0;A
2012;_T;55192;ES614;55179;POP;17500.0;A
2012;_T;55192;ES615;55179;POP;6075.0;A
2012;_T;55192;ES616;55179;POP;8875.0;A
2012;_T;55192;ES617;55179;POP;17100.0;A
2012;_T;55192;ES618;55179;POP;27900.0;A
2012;_T;55192;ES61;55179;POP;114775.0;A
2012;_T;55190;ES611;55179;POP;9925.0;A
2012;_T;55190;ES612;55179;POP;8675.0;A
2012;_T;55190;ES613;55179;POP;17075.0;A
2012;_T;55190;ES614;55179;POP;16550.0;A
2012;_T;55190;ES615;55179;POP;5625.0;A
2012;_T;55190;ES616;55179;POP;8275.0;A
2012;_T;55190;ES617;55179;POP;15800.0;A
2012;_T;55190;ES618;55179;POP;25000.0;A
2012;_T;55190;ES61;55179;POP;106925.0;A
2012;_T;55191;ES612;55179;POP;750.0;A
2012;_T;55191;ES613;55179;POP;675.0;A
2012;_T;55191;ES614;55179;POP;950.0;A
2012;_T;55191;ES616;55179;POP;600.0;A
2012;_T;55191;ES617;55179;POP;1300.0;A
2012;_T;55191;ES618;55179;POP;2900.0;A
2012;_T;55191;ES61;55179;POP;7850.0;A
2012;_T;55193;ES611;55179;POP;88850.0;A
2012;_T;55193;ES612;55179;POP;191800.0;A
2012;_T;55193;ES613;55179;POP;147100.0;A
2012;_T;55193;ES614;55179;POP;164475.0;A
2012;_T;55193;ES615;55179;POP;89250.0;A
2012;_T;55193;ES616;55179;POP;130425.0;A
2012;_T;55193;ES617;55179;POP;231225.0;A
2012;_T;55193;ES618;55179;POP;325900.0;A
2012;_T;55193;ES61;55179;POP;1369025.0;A
2013;M;55189;ES611;55179;POP;46300.0;A
2013;M;55189;ES612;55179;POP;108925.0;A
2013;M;55189;ES613;55179;POP;69925.0;A
2013;M;55189;ES614;55179;POP;81100.0;A
2013;M;55189;ES615;55179;POP;46900.0;A
2013;M;55189;ES616;55179;POP;69300.0;A
2013;M;55189;ES617;55179;POP;119775.0;A
2013;M;55189;ES618;55179;POP;163325.0;A
2013;M;55189;ES61;55179;POP;705550.0;A
2013;M;55185;ES611;55179;POP;6325.0;A
2013;M;55185;ES612;55179;POP;24825.0;A
2013;M;55185;ES613;55179;POP;9425.0;A
2013;M;55185;ES614;55179;POP;15450.0;A
2013;M;55185;ES615;55179;POP;7400.0;A
2013;M;55185;ES616;55179;POP;13800.0;A
2013;M;55185;ES617;55179;POP;21875.0;A
2013;M;55185;ES618;55179;POP;34675.0;A
2013;M;55185;ES61;55179;POP;133775.0;A
2013;M;55186;ES611;55179;POP;36925.0;A
