TEMPORAL;SEXO;TIPODEHOGAR;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2015;M;273750;ES613;POP;117700.0;A
2015;M;273750;ES614;POP;97725.0;A
2015;M;273750;ES615;POP;61975.0;A
2015;M;273750;ES616;POP;82775.0;A
2015;M;273750;ES617;POP;192600.0;A
2015;M;273750;ES618;POP;263525.0;A
2015;M;273750;ES61;POP;1066850.0;A
2015;M;273861;ES611;POP;15750.0;A
2015;M;273861;ES612;POP;10025.0;A
2015;M;273861;ES613;POP;9100.0;A
2015;M;273861;ES614;POP;12350.0;A
2015;M;273861;ES615;POP;9775.0;A
2015;M;273861;ES616;POP;7950.0;A
2015;M;273861;ES617;POP;19925.0;A
2015;M;273861;ES618;POP;18325.0;A
2015;M;273861;ES61;POP;103200.0;A
2015;M;273747;ES611;POP;231525.0;A
2015;M;273747;ES612;POP;386125.0;A
2015;M;273747;ES613;POP;266875.0;A
2015;M;273747;ES614;POP;301375.0;A
2015;M;273747;ES615;POP;183550.0;A
2015;M;273747;ES616;POP;231825.0;A
2015;M;273747;ES617;POP;497250.0;A
2015;M;273747;ES618;POP;626300.0;A
2015;M;273747;ES61;POP;2724825.0;A
2015;F;273748;ES611;POP;38725.0;A
2015;F;273748;ES612;POP;71150.0;A
2015;F;273748;ES613;POP;44375.0;A
2015;F;273748;ES614;POP;74675.0;A
2015;F;273748;ES615;POP;41350.0;A
2015;F;273748;ES616;POP;49575.0;A
2015;F;273748;ES617;POP;103900.0;A
2015;F;273748;ES618;POP;107775.0;A
2015;F;273748;ES61;POP;531525.0;A
2015;F;273749;ES611;POP;67100.0;A
2015;F;273749;ES612;POP;125725.0;A
2015;F;273749;ES613;POP;92650.0;A
2015;F;273749;ES614;POP;106575.0;A
2015;F;273749;ES615;POP;58650.0;A
2015;F;273749;ES616;POP;77850.0;A
2015;F;273749;ES617;POP;171150.0;A
2015;F;273749;ES618;POP;231150.0;A
2015;F;273749;ES61;POP;930850.0;A
2015;F;273750;ES611;POP;75675.0;A
2015;F;273750;ES612;POP;104025.0;A
2015;F;273750;ES613;POP;95275.0;A
2015;F;273750;ES614;POP;77200.0;A
2015;F;273750;ES615;POP;46925.0;A
2015;F;273750;ES616;POP;58125.0;A
2015;F;273750;ES617;POP;153875.0;A
2015;F;273750;ES618;POP;205775.0;A
2015;F;273750;ES61;POP;816875.0;A
2015;F;273861;ES611;POP;7675.0;A
2015;F;273861;ES612;POP;7375.0;A
2015;F;273861;ES613;POP;6150.0;A
2015;F;273861;ES614;POP;8950.0;A
2015;F;273861;ES615;POP;22900.0;A
2015;F;273861;ES616;POP;4425.0;A
2015;F;273861;ES617;POP;15750.0;A
2015;F;273861;ES618;POP;12175.0;A
2015;F;273861;ES61;POP;85400.0;A
2015;F;273747;ES611;POP;189175.0;A
2015;F;273747;ES612;POP;308275.0;A
2015;F;273747;ES613;POP;238450.0;A
2015;F;273747;ES614;POP;267400.0;A
2015;F;273747;ES615;POP;169825.0;A
2015;F;273747;ES616;POP;189975.0;A
2015;F;273747;ES617;POP;444675.0;A
2015;F;273747;ES618;POP;556875.0;A
2015;F;273747;ES61;POP;2364650.0;A
2015;_T;273748;ES611;POP;74800.0;A
2015;_T;273748;ES612;POP;135500.0;A
2015;_T;273748;ES613;POP;77575.0;A
2015;_T;273748;ES614;POP;143300.0;A
2015;_T;273748;ES615;POP;78125.0;A
2015;_T;273748;ES616;POP;94475.0;A
2015;_T;273748;ES617;POP;193200.0;A
2015;_T;273748;ES618;POP;190200.0;A
2015;_T;273748;ES61;POP;987175.0;A
2015;_T;273749;ES611;POP;145850.0;A
2015;_T;273749;ES612;POP;287875.0;A
2015;_T;273749;ES613;POP;199525.0;A
2015;_T;273749;ES614;POP;229250.0;A
2015;_T;273749;ES615;POP;133675.0;A
2015;_T;273749;ES616;POP;174050.0;A
2015;_T;273749;ES617;POP;366575.0;A
2015;_T;273749;ES618;POP;493175.0;A
2015;_T;273749;ES61;POP;2029975.0;A
2015;_T;273750;ES611;POP;176625.0;A
2015;_T;273750;ES612;POP;253625.0;A
2015;_T;273750;ES613;POP;212975.0;A
2015;_T;273750;ES614;POP;174925.0;A
2015;_T;273750;ES615;POP;108900.0;A
2015;_T;273750;ES616;POP;140900.0;A
2015;_T;273750;ES617;POP;346475.0;A
2015;_T;273750;ES618;POP;469300.0;A
2015;_T;273750;ES61;POP;1883725.0;A
2015;_T;273861;ES611;POP;23425.0;A
2015;_T;273861;ES612;POP;17400.0;A
2015;_T;273861;ES613;POP;15250.0;A
2015;_T;273861;ES614;POP;21300.0;A
2015;_T;273861;ES615;POP;32675.0;A
2015;_T;273861;ES616;POP;12375.0;A
2015;_T;273861;ES617;POP;35675.0;A
2015;_T;273861;ES618;POP;30500.0;A
2015;_T;273861;ES61;POP;188600.0;A
2015;_T;273747;ES611;POP;420700.0;A
2015;_T;273747;ES612;POP;694400.0;A
2015;_T;273747;ES613;POP;505325.0;A
2015;_T;273747;ES614;POP;568775.0;A
2015;_T;273747;ES615;POP;353375.0;A
2015;_T;273747;ES616;POP;421800.0;A
2015;_T;273747;ES617;POP;941925.0;A
2015;_T;273747;ES618;POP;1183175.0;A
2015;_T;273747;ES61;POP;5089475.0;A
2016;M;273748;ES611;POP;37000.0;A
2016;M;273748;ES612;POP;65700.0;A
2016;M;273748;ES613;POP;33750.0;A
2016;M;273748;ES614;POP;68700.0;A
2016;M;273748;ES615;POP;36975.0;A
2016;M;273748;ES616;POP;45300.0;A
2016;M;273748;ES617;POP;92075.0;A
2016;M;273748;ES618;POP;84550.0;A
2016;M;273748;ES61;POP;464050.0;A
2016;M;273749;ES611;POP;80400.0;A
2016;M;273749;ES612;POP;162650.0;A
2016;M;273749;ES613;POP;106250.0;A
2016;M;273749;ES614;POP;123975.0;A
2016;M;273749;ES615;POP;75050.0;A
2016;M;273749;ES616;POP;97875.0;A
2016;M;273749;ES617;POP;194200.0;A
2016;M;273749;ES618;POP;263175.0;A
2016;M;273749;ES61;POP;1103575.0;A
2016;M;273750;ES611;POP;102150.0;A
2016;M;273750;ES612;POP;151725.0;A
2016;M;273750;ES613;POP;118550.0;A
2016;M;273750;ES614;POP;96975.0;A
2016;M;273750;ES615;POP;62300.0;A
2016;M;273750;ES616;POP;81300.0;A
2016;M;273750;ES617;POP;197800.0;A
2016;M;273750;ES618;POP;264625.0;A
2016;M;273750;ES61;POP;1075425.0;A
2016;M;273861;ES611;POP;16150.0;A
2016;M;273861;ES612;POP;10425.0;A
2016;M;273861;ES613;POP;9925.0;A
2016;M;273861;ES614;POP;11250.0;A
2016;M;273861;ES615;POP;10475.0;A
2016;M;273861;ES616;POP;7625.0;A
2016;M;273861;ES617;POP;20000.0;A
2016;M;273861;ES618;POP;17675.0;A
2016;M;273861;ES61;POP;103525.0;A
2016;M;273747;ES611;POP;235700.0;A
2016;M;273747;ES612;POP;390500.0;A
2016;M;273747;ES613;POP;268475.0;A
2016;M;273747;ES614;POP;300900.0;A
2016;M;273747;ES615;POP;184800.0;A
2016;M;273747;ES616;POP;232100.0;A
2016;M;273747;ES617;POP;504075.0;A
2016;M;273747;ES618;POP;630025.0;A
2016;M;273747;ES61;POP;2746575.0;A
2016;F;273748;ES611;POP;39625.0;A
2016;F;273748;ES612;POP;73525.0;A
2016;F;273748;ES613;POP;44925.0;A
2016;F;273748;ES614;POP;76100.0;A
2016;F;273748;ES615;POP;41025.0;A
2016;F;273748;ES616;POP;49950.0;A
2016;F;273748;ES617;POP;105350.0;A
2016;F;273748;ES618;POP;108825.0;A
2016;F;273748;ES61;POP;539325.0;A
2016;F;273749;ES611;POP;68675.0;A
2016;F;273749;ES612;POP;127775.0;A
2016;F;273749;ES613;POP;92225.0;A
2016;F;273749;ES614;POP;106425.0;A
2016;F;273749;ES615;POP;59875.0;A
2016;F;273749;ES616;POP;79075.0;A
2016;F;273749;ES617;POP;171375.0;A
2016;F;273749;ES618;POP;233225.0;A
2016;F;273749;ES61;POP;938650.0;A
2016;F;273750;ES611;POP;77225.0;A
2016;F;273750;ES612;POP;102800.0;A
2016;F;273750;ES613;POP;95400.0;A
2016;F;273750;ES614;POP;79125.0;A
2016;F;273750;ES615;POP;48025.0;A
2016;F;273750;ES616;POP;57125.0;A
2016;F;273750;ES617;POP;158225.0;A
2016;F;273750;ES618;POP;208050.0;A
2016;F;273750;ES61;POP;825975.0;A
2016;F;273861;ES611;POP;8025.0;A
2016;F;273861;ES612;POP;7225.0;A
2016;F;273861;ES613;POP;5825.0;A
2016;F;273861;ES614;POP;8350.0;A
2016;F;273861;ES615;POP;24325.0;A
2016;F;273861;ES616;POP;3775.0;A
2016;F;273861;ES617;POP;15475.0;A
2016;F;273861;ES618;POP;11950.0;A
2016;F;273861;ES61;POP;84950.0;A
2016;F;273747;ES611;POP;193550.0;A
2016;F;273747;ES612;POP;311325.0;A
2016;F;273747;ES613;POP;238375.0;A
2016;F;273747;ES614;POP;270000.0;A
2016;F;273747;ES615;POP;173250.0;A
2016;F;273747;ES616;POP;189925.0;A
2016;F;273747;ES617;POP;450425.0;A
2016;F;273747;ES618;POP;562050.0;A
2016;F;273747;ES61;POP;2388900.0;A
2016;_T;273748;ES611;POP;76625.0;A
2016;_T;273748;ES612;POP;139225.0;A
2016;_T;273748;ES613;POP;78675.0;A
2016;_T;273748;ES614;POP;144800.0;A
2016;_T;273748;ES615;POP;78000.0;A
2016;_T;273748;ES616;POP;95250.0;A
2016;_T;273748;ES617;POP;197425.0;A
2016;_T;273748;ES618;POP;193375.0;A
2016;_T;273748;ES61;POP;1003375.0;A
2016;_T;273749;ES611;POP;149075.0;A
2016;_T;273749;ES612;POP;290425.0;A
2016;_T;273749;ES613;POP;198475.0;A
2016;_T;273749;ES614;POP;230400.0;A
2016;_T;273749;ES615;POP;134925.0;A
2016;_T;273749;ES616;POP;176950.0;A
2016;_T;273749;ES617;POP;365575.0;A
2016;_T;273749;ES618;POP;496400.0;A
2016;_T;273749;ES61;POP;2042225.0;A
2016;_T;273750;ES611;POP;179375.0;A
2016;_T;273750;ES612;POP;254525.0;A
2016;_T;273750;ES613;POP;213950.0;A
2016;_T;273750;ES614;POP;176100.0;A
2016;_T;273750;ES615;POP;110325.0;A
2016;_T;273750;ES616;POP;138425.0;A
2016;_T;273750;ES617;POP;356025.0;A
2016;_T;273750;ES618;POP;472675.0;A
2016;_T;273750;ES61;POP;1901400.0;A
2016;_T;273861;ES611;POP;24175.0;A
2016;_T;273861;ES612;POP;17650.0;A
2016;_T;273861;ES613;POP;15750.0;A
2016;_T;273861;ES614;POP;19600.0;A
2016;_T;273861;ES615;POP;34800.0;A
2016;_T;273861;ES616;POP;11400.0;A
2016;_T;273861;ES617;POP;35475.0;A
2016;_T;273861;ES618;POP;29625.0;A
2016;_T;273861;ES61;POP;188475.0;A
2016;_T;273747;ES611;POP;429250.0;A
2016;_T;273747;ES612;POP;701825.0;A
2016;_T;273747;ES613;POP;506850.0;A
2016;_T;273747;ES614;POP;570900.0;A
2016;_T;273747;ES615;POP;358050.0;A
2016;_T;273747;ES616;POP;422025.0;A
2016;_T;273747;ES617;POP;954500.0;A
2016;_T;273747;ES618;POP;1192075.0;A
2016;_T;273747;ES61;POP;5135475.0;A
2017;M;273748;ES611;POP;39050.0;A
2017;M;273748;ES612;POP;67450.0;A
2017;M;273748;ES613;POP;33975.0;A
2017;M;273748;ES614;POP;71300.0;A
2017;M;273748;ES615;POP;37050.0;A
2017;M;273748;ES616;POP;42650.0;A
2017;M;273748;ES617;POP;93675.0;A
2017;M;273748;ES618;POP;88300.0;A
2017;M;273748;ES61;POP;473450.0;A
2017;M;273749;ES611;POP;80250.0;A
2017;M;273749;ES612;POP;164050.0;A
2017;M;273749;ES613;POP;108300.0;A
2017;M;273749;ES614;POP;124975.0;A
2017;M;273749;ES615;POP;75775.0;A
2017;M;273749;ES616;POP;95550.0;A
2017;M;273749;ES617;POP;197850.0;A
2017;M;273749;ES618;POP;264375.0;A
2017;M;273749;ES61;POP;1111125.0;A
2017;M;273750;ES611;POP;103750.0;A
2017;M;273750;ES612;POP;152375.0;A
2017;M;273750;ES613;POP;116900.0;A
2017;M;273750;ES614;POP;98250.0;A
2017;M;273750;ES615;POP;64475.0;A
2017;M;273750;ES616;POP;86850.0;A
2017;M;273750;ES617;POP;203275.0;A
2017;M;273750;ES618;POP;266975.0;A
2017;M;273750;ES61;POP;1092850.0;A
2017;M;273861;ES611;POP;18000.0;A
2017;M;273861;ES612;POP;11225.0;A
2017;M;273861;ES613;POP;10450.0;A
2017;M;273861;ES614;POP;11825.0;A
2017;M;273861;ES615;POP;10725.0;A
2017;M;273861;ES616;POP;7150.0;A
2017;M;273861;ES617;POP;21550.0;A
2017;M;273861;ES618;POP;18150.0;A
2017;M;273861;ES61;POP;109075.0;A
2017;M;273747;ES611;POP;241050.0;A
2017;M;273747;ES612;POP;395100.0;A
2017;M;273747;ES613;POP;269625.0;A
2017;M;273747;ES614;POP;306350.0;A
2017;M;273747;ES615;POP;188025.0;A
2017;M;273747;ES616;POP;232200.0;A
2017;M;273747;ES617;POP;516350.0;A
2017;M;273747;ES618;POP;637800.0;A
2017;M;273747;ES61;POP;2786500.0;A
2017;F;273748;ES611;POP;40650.0;A
2017;F;273748;ES612;POP;75375.0;A
2017;F;273748;ES613;POP;45175.0;A
2017;F;273748;ES614;POP;78350.0;A
2017;F;273748;ES615;POP;41600.0;A
2017;F;273748;ES616;POP;47275.0;A
2017;F;273748;ES617;POP;108950.0;A
2017;F;273748;ES618;POP;112275.0;A
2017;F;273748;ES61;POP;549650.0;A
2017;F;273749;ES611;POP;70075.0;A
2017;F;273749;ES612;POP;130325.0;A
2017;F;273749;ES613;POP;94450.0;A
2017;F;273749;ES614;POP;110225.0;A
2017;F;273749;ES615;POP;60650.0;A
2017;F;273749;ES616;POP;78100.0;A
2017;F;273749;ES617;POP;174875.0;A
2017;F;273749;ES618;POP;237000.0;A
2017;F;273749;ES61;POP;955700.0;A
2017;F;273750;ES611;POP;79025.0;A
2017;F;273750;ES612;POP;105450.0;A
2017;F;273750;ES613;POP;95725.0;A
2017;F;273750;ES614;POP;78250.0;A
2017;F;273750;ES615;POP;50775.0;A
2017;F;273750;ES616;POP;62650.0;A
2017;F;273750;ES617;POP;162425.0;A
2017;F;273750;ES618;POP;212575.0;A
2017;F;273750;ES61;POP;846875.0;A
2017;F;273861;ES611;POP;8600.0;A
2017;F;273861;ES612;POP;8425.0;A
2017;F;273861;ES613;POP;7750.0;A
2017;F;273861;ES614;POP;8000.0;A
2017;F;273861;ES615;POP;24400.0;A
2017;F;273861;ES616;POP;4450.0;A
2017;F;273861;ES617;POP;16325.0;A
2017;F;273861;ES618;POP;13275.0;A
2017;F;273861;ES61;POP;91225.0;A
2017;F;273747;ES611;POP;198350.0;A
2017;F;273747;ES612;POP;319575.0;A
2017;F;273747;ES613;POP;243100.0;A
2017;F;273747;ES614;POP;274825.0;A
2017;F;273747;ES615;POP;177425.0;A
2017;F;273747;ES616;POP;192475.0;A
2017;F;273747;ES617;POP;462575.0;A
2017;F;273747;ES618;POP;575125.0;A
2017;F;273747;ES61;POP;2443450.0;A
2017;_T;273748;ES611;POP;79700.0;A
2017;_T;273748;ES612;POP;142825.0;A
2017;_T;273748;ES613;POP;79150.0;A
2017;_T;273748;ES614;POP;149650.0;A
2017;_T;273748;ES615;POP;78650.0;A
2017;_T;273748;ES616;POP;89925.0;A
2017;_T;273748;ES617;POP;202625.0;A
2017;_T;273748;ES618;POP;200575.0;A
2017;_T;273748;ES61;POP;1023100.0;A
2017;_T;273749;ES611;POP;150325.0;A
2017;_T;273749;ES612;POP;294375.0;A
2017;_T;273749;ES613;POP;202750.0;A
2017;_T;273749;ES614;POP;235200.0;A
2017;_T;273749;ES615;POP;136425.0;A
2017;_T;273749;ES616;POP;173650.0;A
2017;_T;273749;ES617;POP;372725.0;A
2017;_T;273749;ES618;POP;501375.0;A
2017;_T;273749;ES61;POP;2066825.0;A
2017;_T;273750;ES611;POP;182775.0;A
2017;_T;273750;ES612;POP;257825.0;A
2017;_T;273750;ES613;POP;212625.0;A
2017;_T;273750;ES614;POP;176500.0;A
2017;_T;273750;ES615;POP;115250.0;A
2017;_T;273750;ES616;POP;149500.0;A
2017;_T;273750;ES617;POP;365700.0;A
2017;_T;273750;ES618;POP;479550.0;A
2017;_T;273750;ES61;POP;1939725.0;A
2017;_T;273861;ES611;POP;26600.0;A
2017;_T;273861;ES612;POP;19650.0;A
2017;_T;273861;ES613;POP;18200.0;A
2017;_T;273861;ES614;POP;19825.0;A
2017;_T;273861;ES615;POP;35125.0;A
2017;_T;273861;ES616;POP;11600.0;A
2017;_T;273861;ES617;POP;37875.0;A
2017;_T;273861;ES618;POP;31425.0;A
2017;_T;273861;ES61;POP;200300.0;A
2017;_T;273747;ES611;POP;439400.0;A
2017;_T;273747;ES612;POP;714675.0;A
2017;_T;273747;ES613;POP;512725.0;A
2017;_T;273747;ES614;POP;581175.0;A
2017;_T;273747;ES615;POP;365450.0;A
2017;_T;273747;ES616;POP;424675.0;A
2017;_T;273747;ES617;POP;978925.0;A
2017;_T;273747;ES618;POP;1212925.0;A
2017;_T;273747;ES61;POP;5229950.0;A
2018;M;273748;ES611;POP;39400.0;A
2018;M;273748;ES612;POP;71050.0;A
2018;M;273748;ES613;POP;35300.0;A
2018;M;273748;ES614;POP;71850.0;A
2018;M;273748;ES615;POP;38025.0;A
2018;M;273748;ES616;POP;38875.0;A
2018;M;273748;ES617;POP;98175.0;A
2018;M;273748;ES618;POP;90300.0;A
2018;M;273748;ES61;POP;482975.0;A
2018;M;273749;ES611;POP;82850.0;A
2018;M;273749;ES612;POP;166275.0;A
2018;M;273749;ES613;POP;109825.0;A
2018;M;273749;ES614;POP;126400.0;A
2018;M;273749;ES615;POP;75525.0;A
2018;M;273749;ES616;POP;96050.0;A
2018;M;273749;ES617;POP;201950.0;A
2018;M;273749;ES618;POP;265800.0;A
2018;M;273749;ES61;POP;1124675.0;A
2018;M;273750;ES611;POP;103225.0;A
2018;M;273750;ES612;POP;151950.0;A
2018;M;273750;ES613;POP;115875.0;A
2018;M;273750;ES614;POP;99900.0;A
2018;M;273750;ES615;POP;64650.0;A
2018;M;273750;ES616;POP;88925.0;A
2018;M;273750;ES617;POP;203675.0;A
2018;M;273750;ES618;POP;270950.0;A
2018;M;273750;ES61;POP;1099150.0;A
2018;M;273861;ES611;POP;19300.0;A
2018;M;273861;ES612;POP;10750.0;A
2018;M;273861;ES613;POP;10775.0;A
2018;M;273861;ES614;POP;13400.0;A
2018;M;273861;ES615;POP;11375.0;A
2018;M;273861;ES616;POP;8000.0;A
2018;M;273861;ES617;POP;24000.0;A
2018;M;273861;ES618;POP;20150.0;A
2018;M;273861;ES61;POP;117750.0;A
2018;M;273747;ES611;POP;244775.0;A
2018;M;273747;ES612;POP;400025.0;A
2018;M;273747;ES613;POP;271775.0;A
2018;M;273747;ES614;POP;311550.0;A
2018;M;273747;ES615;POP;189575.0;A
2018;M;273747;ES616;POP;231850.0;A
2018;M;273747;ES617;POP;527800.0;A
2018;M;273747;ES618;POP;647200.0;A
2018;M;273747;ES61;POP;2824550.0;A
2018;F;273748;ES611;POP;42850.0;A
2018;F;273748;ES612;POP;79275.0;A
2018;F;273748;ES613;POP;45950.0;A
2018;F;273748;ES614;POP;79000.0;A
2018;F;273748;ES615;POP;41900.0;A
2018;F;273748;ES616;POP;45225.0;A
2018;F;273748;ES617;POP;111175.0;A
2018;F;273748;ES618;POP;113100.0;A
2018;F;273748;ES61;POP;558475.0;A
2018;F;273749;ES611;POP;71950.0;A
2018;F;273749;ES612;POP;133675.0;A
2018;F;273749;ES613;POP;96625.0;A
2018;F;273749;ES614;POP;111300.0;A
2018;F;273749;ES615;POP;61375.0;A
2018;F;273749;ES616;POP;78400.0;A
2018;F;273749;ES617;POP;181000.0;A
2018;F;273749;ES618;POP;244125.0;A
2018;F;273749;ES61;POP;978450.0;A
2018;F;273750;ES611;POP;79225.0;A
2018;F;273750;ES612;POP;105875.0;A
2018;F;273750;ES613;POP;95225.0;A
2018;F;273750;ES614;POP;80500.0;A
2018;F;273750;ES615;POP;52050.0;A
2018;F;273750;ES616;POP;66900.0;A
2018;F;273750;ES617;POP;165650.0;A
2018;F;273750;ES618;POP;215725.0;A
2018;F;273750;ES61;POP;861150.0;A
2018;F;273861;ES611;POP;8575.0;A
2018;F;273861;ES612;POP;8175.0;A
2018;F;273861;ES613;POP;8675.0;A
2018;F;273861;ES614;POP;9625.0;A
2018;F;273861;ES615;POP;31575.0;A
2018;F;273861;ES616;POP;5225.0;A
2018;F;273861;ES617;POP;16975.0;A
2018;F;273861;ES618;POP;15550.0;A
2018;F;273861;ES61;POP;104375.0;A
2018;F;273747;ES611;POP;202600.0;A
2018;F;273747;ES612;POP;327000.0;A
2018;F;273747;ES613;POP;246475.0;A
2018;F;273747;ES614;POP;280425.0;A
2018;F;273747;ES615;POP;186900.0;A
2018;F;273747;ES616;POP;195750.0;A
2018;F;273747;ES617;POP;474800.0;A
2018;F;273747;ES618;POP;588500.0;A
2018;F;273747;ES61;POP;2502450.0;A
2018;_T;273748;ES611;POP;82250.0;A
2018;_T;273748;ES612;POP;150325.0;A
2018;_T;273748;ES613;POP;81250.0;A
2018;_T;273748;ES614;POP;150850.0;A
2018;_T;273748;ES615;POP;79925.0;A
2018;_T;273748;ES616;POP;84100.0;A
2018;_T;273748;ES617;POP;209350.0;A
2018;_T;273748;ES618;POP;203400.0;A
2018;_T;273748;ES61;POP;1041450.0;A
2018;_T;273749;ES611;POP;154800.0;A
2018;_T;273749;ES612;POP;299950.0;A
2018;_T;273749;ES613;POP;206450.0;A
2018;_T;273749;ES614;POP;237700.0;A
2018;_T;273749;ES615;POP;136900.0;A
2018;_T;273749;ES616;POP;174450.0;A
2018;_T;273749;ES617;POP;382950.0;A
2018;_T;273749;ES618;POP;509925.0;A
2018;_T;273749;ES61;POP;2103125.0;A
2018;_T;273750;ES611;POP;182450.0;A
2018;_T;273750;ES612;POP;257825.0;A
2018;_T;273750;ES613;POP;211100.0;A
2018;_T;273750;ES614;POP;180400.0;A
2018;_T;273750;ES615;POP;116700.0;A
2018;_T;273750;ES616;POP;155825.0;A
2018;_T;273750;ES617;POP;369325.0;A
2018;_T;273750;ES618;POP;486675.0;A
2018;_T;273750;ES61;POP;1960300.0;A
2018;_T;273861;ES611;POP;27875.0;A
2018;_T;273861;ES612;POP;18925.0;A
2018;_T;273861;ES613;POP;19450.0;A
2018;_T;273861;ES614;POP;23025.0;A
2018;_T;273861;ES615;POP;42950.0;A
2018;_T;273861;ES616;POP;13225.0;A
2018;_T;273861;ES617;POP;40975.0;A
2018;_T;273861;ES618;POP;35700.0;A
2018;_T;273861;ES61;POP;222125.0;A
2018;_T;273747;ES611;POP;447375.0;A
2018;_T;273747;ES612;POP;727025.0;A
2018;_T;273747;ES613;POP;518250.0;A
2018;_T;273747;ES614;POP;591975.0;A
2018;_T;273747;ES615;POP;376475.0;A
2018;_T;273747;ES616;POP;427600.0;A
2018;_T;273747;ES617;POP;1002600.0;A
2018;_T;273747;ES618;POP;1235700.0;A
2018;_T;273747;ES61;POP;5327000.0;A
2019;M;273748;ES611;POP;39725.0;A
2019;M;273748;ES612;POP;72650.0;A
2019;M;273748;ES613;POP;35675.0;A
2019;M;273748;ES614;POP;73000.0;A
2019;M;273748;ES615;POP;38725.0;A
2019;M;273748;ES616;POP;39150.0;A
2019;M;273748;ES617;POP;99225.0;A
2019;M;273748;ES618;POP;90050.0;A
2019;M;273748;ES61;POP;488200.0;A
2019;M;273749;ES611;POP;83525.0;A
2019;M;273749;ES612;POP;165675.0;A
2019;M;273749;ES613;POP;108750.0;A
2019;M;273749;ES614;POP;126250.0;A
2019;M;273749;ES615;POP;75100.0;A
2019;M;273749;ES616;POP;95175.0;A
2019;M;273749;ES617;POP;201600.0;A
2019;M;273749;ES618;POP;265775.0;A
2019;M;273749;ES61;POP;1121850.0;A
2019;M;273750;ES611;POP;106550.0;A
2019;M;273750;ES612;POP;157425.0;A
2019;M;273750;ES613;POP;119775.0;A
2019;M;273750;ES614;POP;101775.0;A
2019;M;273750;ES615;POP;67700.0;A
2019;M;273750;ES616;POP;90875.0;A
2019;M;273750;ES617;POP;215175.0;A
2019;M;273750;ES618;POP;281350.0;A
2019;M;273750;ES61;POP;1140625.0;A
2019;M;273861;ES611;POP;20025.0;A
2019;M;273861;ES612;POP;9025.0;A
2019;M;273861;ES613;POP;8250.0;A
2019;M;273861;ES614;POP;11700.0;A
2019;M;273861;ES615;POP;11900.0;A
2019;M;273861;ES616;POP;6275.0;A
2019;M;273861;ES617;POP;21200.0;A
2019;M;273861;ES618;POP;16850.0;A
2019;M;273861;ES61;POP;105225.0;A
2019;M;273747;ES611;POP;249825.0;A
2019;M;273747;ES612;POP;404775.0;A
2019;M;273747;ES613;POP;272450.0;A
2019;M;273747;ES614;POP;312725.0;A
2019;M;273747;ES615;POP;193425.0;A
2019;M;273747;ES616;POP;231475.0;A
2019;M;273747;ES617;POP;537200.0;A
2019;M;273747;ES618;POP;654025.0;A
2019;M;273747;ES61;POP;2855900.0;A
2019;F;273748;ES611;POP;42950.0;A
2019;F;273748;ES612;POP;81025.0;A
2019;F;273748;ES613;POP;45825.0;A
2019;F;273748;ES614;POP;79700.0;A
2019;F;273748;ES615;POP;42650.0;A
2019;F;273748;ES616;POP;45350.0;A
2019;F;273748;ES617;POP;112075.0;A
2019;F;273748;ES618;POP;114150.0;A
2019;F;273748;ES61;POP;563725.0;A
2019;F;273749;ES611;POP;74250.0;A
2019;F;273749;ES612;POP;136825.0;A
2019;F;273749;ES613;POP;97975.0;A
2019;F;273749;ES614;POP;112650.0;A
2019;F;273749;ES615;POP;62150.0;A
2019;F;273749;ES616;POP;78650.0;A
2019;F;273749;ES617;POP;183850.0;A
2019;F;273749;ES618;POP;245975.0;A
2019;F;273749;ES61;POP;992325.0;A
2019;F;273750;ES611;POP;82725.0;A
2019;F;273750;ES612;POP;110850.0;A
2019;F;273750;ES613;POP;99900.0;A
2019;F;273750;ES614;POP;84850.0;A
2019;F;273750;ES615;POP;54375.0;A
2019;F;273750;ES616;POP;70725.0;A
2019;F;273750;ES617;POP;176150.0;A
2019;F;273750;ES618;POP;231050.0;A
2019;F;273750;ES61;POP;910625.0;A
2019;F;273861;ES611;POP;8075.0;A
2019;F;273861;ES612;POP;6650.0;A
2019;F;273861;ES613;POP;7200.0;A
2019;F;273861;ES614;POP;8125.0;A
2019;F;273861;ES615;POP;29100.0;A
2019;F;273861;ES616;POP;3400.0;A
2019;F;273861;ES617;POP;15550.0;A
2019;F;273861;ES618;POP;11350.0;A
2019;F;273861;ES61;POP;89450.0;A
2019;F;273747;ES611;POP;208000.0;A
2019;F;273747;ES612;POP;335350.0;A
2019;F;273747;ES613;POP;250900.0;A
2019;F;273747;ES614;POP;285325.0;A
2019;F;273747;ES615;POP;188275.0;A
2019;F;273747;ES616;POP;198125.0;A
2019;F;273747;ES617;POP;487625.0;A
2019;F;273747;ES618;POP;602525.0;A
2019;F;273747;ES61;POP;2556125.0;A
2019;_T;273748;ES611;POP;82675.0;A
2019;_T;273748;ES612;POP;153675.0;A
2019;_T;273748;ES613;POP;81500.0;A
2019;_T;273748;ES614;POP;152700.0;A
2019;_T;273748;ES615;POP;81375.0;A
2019;_T;273748;ES616;POP;84500.0;A
2019;_T;273748;ES617;POP;211300.0;A
2019;_T;273748;ES618;POP;204200.0;A
2019;_T;273748;ES61;POP;1051925.0;A
2019;_T;273749;ES611;POP;157775.0;A
2019;_T;273749;ES612;POP;302500.0;A
2019;_T;273749;ES613;POP;206725.0;A
2019;_T;273749;ES614;POP;238900.0;A
