TEMPORAL;SEXO;MCVL_INTERVINGRESOS;TERRITORIO;MCVL_PENSIONISTA;INDICATOR;OBS_VALUE;FREQ
2012;_T;55205;ES614;55179;POP;14200.0;A
2012;_T;55205;ES615;55179;POP;7900.0;A
2012;_T;55205;ES616;55179;POP;10700.0;A
2012;_T;55205;ES617;55179;POP;21150.0;A
2012;_T;55205;ES618;55179;POP;32000.0;A
2012;_T;55205;ES61;55179;POP;127275.0;A
2012;_T;55206;ES611;55179;POP;3700.0;A
2012;_T;55206;ES612;55179;POP;14325.0;A
2012;_T;55206;ES613;55179;POP;8525.0;A
2012;_T;55206;ES614;55179;POP;9800.0;A
2012;_T;55206;ES615;55179;POP;5900.0;A
2012;_T;55206;ES616;55179;POP;7775.0;A
2012;_T;55206;ES617;55179;POP;14950.0;A
2012;_T;55206;ES618;55179;POP;23350.0;A
2012;_T;55206;ES61;55179;POP;88325.0;A
2012;_T;;ES611;55179;POP;2075.0;A
2012;_T;;ES612;55179;POP;2575.0;A
2012;_T;;ES613;55179;POP;2175.0;A
2012;_T;;ES614;55179;POP;2600.0;A
2012;_T;;ES615;55179;POP;1175.0;A
2012;_T;;ES616;55179;POP;1175.0;A
2012;_T;;ES617;55179;POP;5150.0;A
2012;_T;;ES618;55179;POP;3975.0;A
2012;_T;;ES61;55179;POP;20900.0;A
2012;_T;55207;ES611;55179;POP;88850.0;A
2012;_T;55207;ES612;55179;POP;191800.0;A
2012;_T;55207;ES613;55179;POP;147100.0;A
2012;_T;55207;ES614;55179;POP;164475.0;A
2012;_T;55207;ES615;55179;POP;89250.0;A
2012;_T;55207;ES616;55179;POP;130425.0;A
2012;_T;55207;ES617;55179;POP;231225.0;A
2012;_T;55207;ES618;55179;POP;325900.0;A
2012;_T;55207;ES61;55179;POP;1369025.0;A
2013;M;55203;ES611;55179;POP;20750.0;A
2013;M;55203;ES612;55179;POP;32825.0;A
2013;M;55203;ES613;55179;POP;27300.0;A
2013;M;55203;ES614;55179;POP;31550.0;A
2013;M;55203;ES615;55179;POP;16125.0;A
2013;M;55203;ES616;55179;POP;22600.0;A
2013;M;55203;ES617;55179;POP;44575.0;A
2013;M;55203;ES618;55179;POP;57650.0;A
2013;M;55203;ES61;55179;POP;253375.0;A
2013;M;55204;ES611;55179;POP;18650.0;A
2013;M;55204;ES612;55179;POP;44800.0;A
2013;M;55204;ES613;55179;POP;30250.0;A
2013;M;55204;ES614;55179;POP;34725.0;A
2013;M;55204;ES615;55179;POP;19150.0;A
2013;M;55204;ES616;55179;POP;34350.0;A
2013;M;55204;ES617;55179;POP;49450.0;A
2013;M;55204;ES618;55179;POP;65550.0;A
2013;M;55204;ES61;55179;POP;296925.0;A
2013;M;55205;ES611;55179;POP;4350.0;A
2013;M;55205;ES612;55179;POP;18350.0;A
2013;M;55205;ES613;55179;POP;8575.0;A
2013;M;55205;ES614;55179;POP;10300.0;A
2013;M;55205;ES615;55179;POP;6900.0;A
2013;M;55205;ES616;55179;POP;7975.0;A
2013;M;55205;ES617;55179;POP;15550.0;A
2013;M;55205;ES618;55179;POP;23600.0;A
2013;M;55205;ES61;55179;POP;95600.0;A
2013;M;55206;ES611;55179;POP;3275.0;A
2013;M;55206;ES612;55179;POP;13125.0;A
2013;M;55206;ES613;55179;POP;6100.0;A
2013;M;55206;ES614;55179;POP;7400.0;A
2013;M;55206;ES615;55179;POP;5375.0;A
2013;M;55206;ES616;55179;POP;5075.0;A
2013;M;55206;ES617;55179;POP;11200.0;A
2013;M;55206;ES618;55179;POP;19050.0;A
2013;M;55206;ES61;55179;POP;70600.0;A
2013;M;;ES611;55179;POP;1000.0;A
2013;M;;ES612;55179;POP;1400.0;A
2013;M;;ES613;55179;POP;1025.0;A
2013;M;;ES614;55179;POP;1025.0;A
2013;M;;ES615;55179;POP;500.0;A
2013;M;;ES616;55179;POP;650.0;A
2013;M;;ES617;55179;POP;1925.0;A
2013;M;;ES618;55179;POP;2050.0;A
2013;M;;ES61;55179;POP;9575.0;A
2013;M;55207;ES611;55179;POP;48025.0;A
2013;M;55207;ES612;55179;POP;110500.0;A
2013;M;55207;ES613;55179;POP;73250.0;A
2013;M;55207;ES614;55179;POP;85000.0;A
2013;M;55207;ES615;55179;POP;48050.0;A
2013;M;55207;ES616;55179;POP;70650.0;A
2013;M;55207;ES617;55179;POP;122700.0;A
2013;M;55207;ES618;55179;POP;167900.0;A
2013;M;55207;ES61;55179;POP;726075.0;A
2013;F;55203;ES611;55179;POP;28950.0;A
2013;F;55203;ES612;55179;POP;51825.0;A
2013;F;55203;ES613;55179;POP;48325.0;A
2013;F;55203;ES614;55179;POP;52350.0;A
2013;F;55203;ES615;55179;POP;26775.0;A
2013;F;55203;ES616;55179;POP;40125.0;A
2013;F;55203;ES617;55179;POP;68950.0;A
2013;F;55203;ES618;55179;POP;101375.0;A
2013;F;55203;ES61;55179;POP;418675.0;A
2013;F;55204;ES611;55179;POP;9525.0;A
2013;F;55204;ES612;55179;POP;24250.0;A
2013;F;55204;ES613;55179;POP;19075.0;A
2013;F;55204;ES614;55179;POP;19550.0;A
2013;F;55204;ES615;55179;POP;11150.0;A
2013;F;55204;ES616;55179;POP;14025.0;A
2013;F;55204;ES617;55179;POP;28425.0;A
2013;F;55204;ES618;55179;POP;43050.0;A
2013;F;55204;ES61;55179;POP;169050.0;A
2013;F;55205;ES611;55179;POP;2125.0;A
2013;F;55205;ES612;55179;POP;4850.0;A
2013;F;55205;ES613;55179;POP;3600.0;A
2013;F;55205;ES614;55179;POP;4100.0;A
2013;F;55205;ES615;55179;POP;1725.0;A
2013;F;55205;ES616;55179;POP;2950.0;A
2013;F;55205;ES617;55179;POP;6725.0;A
2013;F;55205;ES618;55179;POP;9325.0;A
2013;F;55205;ES61;55179;POP;35400.0;A
2013;F;55206;ES611;55179;POP;1150.0;A
2013;F;55206;ES612;55179;POP;3025.0;A
2013;F;55206;ES613;55179;POP;2250.0;A
2013;F;55206;ES614;55179;POP;2750.0;A
2013;F;55206;ES615;55179;POP;1350.0;A
2013;F;55206;ES616;55179;POP;2025.0;A
2013;F;55206;ES617;55179;POP;4650.0;A
2013;F;55206;ES618;55179;POP;6625.0;A
2013;F;55206;ES61;55179;POP;23825.0;A
2013;F;;ES611;55179;POP;750.0;A
2013;F;;ES612;55179;POP;825.0;A
2013;F;;ES613;55179;POP;975.0;A
2013;F;;ES614;55179;POP;925.0;A
2013;F;;ES615;55179;POP;675.0;A
2013;F;;ES617;55179;POP;2125.0;A
2013;F;;ES618;55179;POP;1850.0;A
2013;F;;ES61;55179;POP;8475.0;A
2013;F;55207;ES611;55179;POP;42500.0;A
2013;F;55207;ES612;55179;POP;84775.0;A
2013;F;55207;ES613;55179;POP;74225.0;A
2013;F;55207;ES614;55179;POP;79675.0;A
2013;F;55207;ES615;55179;POP;41675.0;A
2013;F;55207;ES616;55179;POP;59475.0;A
2013;F;55207;ES617;55179;POP;110875.0;A
2013;F;55207;ES618;55179;POP;162225.0;A
2013;F;55207;ES61;55179;POP;655425.0;A
2013;_T;55203;ES611;55179;POP;49700.0;A
2013;_T;55203;ES612;55179;POP;84650.0;A
2013;_T;55203;ES613;55179;POP;75625.0;A
2013;_T;55203;ES614;55179;POP;83900.0;A
2013;_T;55203;ES615;55179;POP;42900.0;A
2013;_T;55203;ES616;55179;POP;62725.0;A
2013;_T;55203;ES617;55179;POP;113525.0;A
2013;_T;55203;ES618;55179;POP;159025.0;A
2013;_T;55203;ES61;55179;POP;672050.0;A
2013;_T;55204;ES611;55179;POP;28175.0;A
2013;_T;55204;ES612;55179;POP;69050.0;A
2013;_T;55204;ES613;55179;POP;49325.0;A
2013;_T;55204;ES614;55179;POP;54275.0;A
2013;_T;55204;ES615;55179;POP;30300.0;A
2013;_T;55204;ES616;55179;POP;48375.0;A
2013;_T;55204;ES617;55179;POP;77875.0;A
2013;_T;55204;ES618;55179;POP;108600.0;A
2013;_T;55204;ES61;55179;POP;465975.0;A
2013;_T;55205;ES611;55179;POP;6475.0;A
2013;_T;55205;ES612;55179;POP;23200.0;A
2013;_T;55205;ES613;55179;POP;12175.0;A
2013;_T;55205;ES614;55179;POP;14400.0;A
2013;_T;55205;ES615;55179;POP;8625.0;A
2013;_T;55205;ES616;55179;POP;10925.0;A
2013;_T;55205;ES617;55179;POP;22275.0;A
2013;_T;55205;ES618;55179;POP;32925.0;A
2013;_T;55205;ES61;55179;POP;131000.0;A
2013;_T;55206;ES611;55179;POP;4425.0;A
2013;_T;55206;ES612;55179;POP;16150.0;A
2013;_T;55206;ES613;55179;POP;8350.0;A
2013;_T;55206;ES614;55179;POP;10150.0;A
2013;_T;55206;ES615;55179;POP;6725.0;A
2013;_T;55206;ES616;55179;POP;7100.0;A
2013;_T;55206;ES617;55179;POP;15850.0;A
2013;_T;55206;ES618;55179;POP;25675.0;A
2013;_T;55206;ES61;55179;POP;94425.0;A
2013;_T;;ES611;55179;POP;1750.0;A
2013;_T;;ES612;55179;POP;2225.0;A
2013;_T;;ES613;55179;POP;2000.0;A
2013;_T;;ES614;55179;POP;1950.0;A
2013;_T;;ES615;55179;POP;1175.0;A
2013;_T;;ES616;55179;POP;1000.0;A
2013;_T;;ES617;55179;POP;4050.0;A
2013;_T;;ES618;55179;POP;3900.0;A
2013;_T;;ES61;55179;POP;18050.0;A
2013;_T;55207;ES611;55179;POP;90525.0;A
2013;_T;55207;ES612;55179;POP;195275.0;A
2013;_T;55207;ES613;55179;POP;147475.0;A
2013;_T;55207;ES614;55179;POP;164675.0;A
2013;_T;55207;ES615;55179;POP;89725.0;A
2013;_T;55207;ES616;55179;POP;130125.0;A
2013;_T;55207;ES617;55179;POP;233575.0;A
2013;_T;55207;ES618;55179;POP;330125.0;A
2013;_T;55207;ES61;55179;POP;1381500.0;A
2014;M;55203;ES611;55179;POP;20275.0;A
2014;M;55203;ES612;55179;POP;33750.0;A
2014;M;55203;ES613;55179;POP;25675.0;A
2014;M;55203;ES614;55179;POP;29225.0;A
2014;M;55203;ES615;55179;POP;15550.0;A
2014;M;55203;ES616;55179;POP;20950.0;A
2014;M;55203;ES617;55179;POP;44575.0;A
2014;M;55203;ES618;55179;POP;57575.0;A
2014;M;55203;ES61;55179;POP;247575.0;A
2014;M;55204;ES611;55179;POP;19550.0;A
2014;M;55204;ES612;55179;POP;45750.0;A
2014;M;55204;ES613;55179;POP;30975.0;A
2014;M;55204;ES614;55179;POP;35800.0;A
2014;M;55204;ES615;55179;POP;19900.0;A
2014;M;55204;ES616;55179;POP;33225.0;A
2014;M;55204;ES617;55179;POP;50825.0;A
2014;M;55204;ES618;55179;POP;66850.0;A
2014;M;55204;ES61;55179;POP;302875.0;A
2014;M;55205;ES611;55179;POP;4725.0;A
2014;M;55205;ES612;55179;POP;18950.0;A
2014;M;55205;ES613;55179;POP;9275.0;A
2014;M;55205;ES614;55179;POP;10725.0;A
2014;M;55205;ES615;55179;POP;6975.0;A
2014;M;55205;ES616;55179;POP;9325.0;A
2014;M;55205;ES617;55179;POP;15575.0;A
2014;M;55205;ES618;55179;POP;24075.0;A
2014;M;55205;ES61;55179;POP;99625.0;A
2014;M;55206;ES611;55179;POP;3725.0;A
2014;M;55206;ES612;55179;POP;13425.0;A
2014;M;55206;ES613;55179;POP;6950.0;A
2014;M;55206;ES614;55179;POP;8550.0;A
2014;M;55206;ES615;55179;POP;5575.0;A
2014;M;55206;ES616;55179;POP;6675.0;A
2014;M;55206;ES617;55179;POP;12350.0;A
2014;M;55206;ES618;55179;POP;20400.0;A
2014;M;55206;ES61;55179;POP;77650.0;A
2014;M;;ES611;55179;POP;950.0;A
2014;M;;ES612;55179;POP;1300.0;A
2014;M;;ES613;55179;POP;1025.0;A
2014;M;;ES614;55179;POP;1200.0;A
2014;M;;ES616;55179;POP;500.0;A
2014;M;;ES617;55179;POP;2050.0;A
2014;M;;ES618;55179;POP;1850.0;A
2014;M;;ES61;55179;POP;9250.0;A
2014;M;55207;ES611;55179;POP;49225.0;A
2014;M;55207;ES612;55179;POP;113175.0;A
2014;M;55207;ES613;55179;POP;73900.0;A
2014;M;55207;ES614;55179;POP;85500.0;A
2014;M;55207;ES615;55179;POP;48375.0;A
2014;M;55207;ES616;55179;POP;70675.0;A
2014;M;55207;ES617;55179;POP;125375.0;A
2014;M;55207;ES618;55179;POP;170750.0;A
2014;M;55207;ES61;55179;POP;736975.0;A
2014;F;55203;ES611;55179;POP;29600.0;A
2014;F;55203;ES612;55179;POP;52975.0;A
2014;F;55203;ES613;55179;POP;47250.0;A
2014;F;55203;ES614;55179;POP;52700.0;A
2014;F;55203;ES615;55179;POP;27100.0;A
2014;F;55203;ES616;55179;POP;37500.0;A
2014;F;55203;ES617;55179;POP;69075.0;A
2014;F;55203;ES618;55179;POP;100750.0;A
2014;F;55203;ES61;55179;POP;416950.0;A
2014;F;55204;ES611;55179;POP;10375.0;A
2014;F;55204;ES612;55179;POP;25025.0;A
2014;F;55204;ES613;55179;POP;19950.0;A
2014;F;55204;ES614;55179;POP;20200.0;A
2014;F;55204;ES615;55179;POP;11575.0;A
2014;F;55204;ES616;55179;POP;16625.0;A
2014;F;55204;ES617;55179;POP;29825.0;A
2014;F;55204;ES618;55179;POP;44200.0;A
2014;F;55204;ES61;55179;POP;177775.0;A
2014;F;55205;ES611;55179;POP;2050.0;A
2014;F;55205;ES612;55179;POP;4975.0;A
2014;F;55205;ES613;55179;POP;3975.0;A
2014;F;55205;ES614;55179;POP;4675.0;A
2014;F;55205;ES615;55179;POP;1850.0;A
2014;F;55205;ES616;55179;POP;3350.0;A
2014;F;55205;ES617;55179;POP;7175.0;A
2014;F;55205;ES618;55179;POP;9975.0;A
2014;F;55205;ES61;55179;POP;38025.0;A
2014;F;55206;ES611;55179;POP;1175.0;A
2014;F;55206;ES612;55179;POP;3575.0;A
2014;F;55206;ES613;55179;POP;2850.0;A
2014;F;55206;ES614;55179;POP;2875.0;A
2014;F;55206;ES615;55179;POP;1300.0;A
2014;F;55206;ES616;55179;POP;2400.0;A
2014;F;55206;ES617;55179;POP;4775.0;A
2014;F;55206;ES618;55179;POP;7125.0;A
2014;F;55206;ES61;55179;POP;26075.0;A
2014;F;;ES611;55179;POP;825.0;A
2014;F;;ES612;55179;POP;850.0;A
2014;F;;ES613;55179;POP;1075.0;A
2014;F;;ES614;55179;POP;1000.0;A
2014;F;;ES615;55179;POP;650.0;A
2014;F;;ES617;55179;POP;2175.0;A
2014;F;;ES618;55179;POP;1750.0;A
2014;F;;ES61;55179;POP;8750.0;A
2014;F;55207;ES611;55179;POP;44025.0;A
2014;F;55207;ES612;55179;POP;87400.0;A
2014;F;55207;ES613;55179;POP;75100.0;A
2014;F;55207;ES614;55179;POP;81450.0;A
2014;F;55207;ES615;55179;POP;42475.0;A
2014;F;55207;ES616;55179;POP;60300.0;A
2014;F;55207;ES617;55179;POP;113025.0;A
2014;F;55207;ES618;55179;POP;163800.0;A
2014;F;55207;ES61;55179;POP;667575.0;A
2014;_T;55203;ES611;55179;POP;49875.0;A
2014;_T;55203;ES612;55179;POP;86725.0;A
2014;_T;55203;ES613;55179;POP;72925.0;A
2014;_T;55203;ES614;55179;POP;81925.0;A
2014;_T;55203;ES615;55179;POP;42650.0;A
2014;_T;55203;ES616;55179;POP;58450.0;A
2014;_T;55203;ES617;55179;POP;113650.0;A
2014;_T;55203;ES618;55179;POP;158325.0;A
2014;_T;55203;ES61;55179;POP;664525.0;A
2014;_T;55204;ES611;55179;POP;29925.0;A
2014;_T;55204;ES612;55179;POP;70775.0;A
2014;_T;55204;ES613;55179;POP;50925.0;A
2014;_T;55204;ES614;55179;POP;56000.0;A
2014;_T;55204;ES615;55179;POP;31475.0;A
2014;_T;55204;ES616;55179;POP;49850.0;A
2014;_T;55204;ES617;55179;POP;80650.0;A
2014;_T;55204;ES618;55179;POP;111050.0;A
2014;_T;55204;ES61;55179;POP;480650.0;A
2014;_T;55205;ES611;55179;POP;6775.0;A
2014;_T;55205;ES612;55179;POP;23925.0;A
2014;_T;55205;ES613;55179;POP;13250.0;A
2014;_T;55205;ES614;55179;POP;15400.0;A
2014;_T;55205;ES615;55179;POP;8825.0;A
2014;_T;55205;ES616;55179;POP;12675.0;A
2014;_T;55205;ES617;55179;POP;22750.0;A
2014;_T;55205;ES618;55179;POP;34050.0;A
2014;_T;55205;ES61;55179;POP;137650.0;A
2014;_T;55206;ES611;55179;POP;4900.0;A
2014;_T;55206;ES612;55179;POP;17000.0;A
2014;_T;55206;ES613;55179;POP;9800.0;A
2014;_T;55206;ES614;55179;POP;11425.0;A
2014;_T;55206;ES615;55179;POP;6875.0;A
2014;_T;55206;ES616;55179;POP;9075.0;A
2014;_T;55206;ES617;55179;POP;17125.0;A
2014;_T;55206;ES618;55179;POP;27525.0;A
2014;_T;55206;ES61;55179;POP;103725.0;A
2014;_T;;ES611;55179;POP;1775.0;A
2014;_T;;ES612;55179;POP;2150.0;A
2014;_T;;ES613;55179;POP;2100.0;A
2014;_T;;ES614;55179;POP;2200.0;A
2014;_T;;ES615;55179;POP;1025.0;A
2014;_T;;ES616;55179;POP;925.0;A
2014;_T;;ES617;55179;POP;4225.0;A
2014;_T;;ES618;55179;POP;3600.0;A
2014;_T;;ES61;55179;POP;18000.0;A
2014;_T;55207;ES611;55179;POP;93250.0;A
2014;_T;55207;ES612;55179;POP;200575.0;A
2014;_T;55207;ES613;55179;POP;149000.0;A
2014;_T;55207;ES614;55179;POP;166950.0;A
2014;_T;55207;ES615;55179;POP;90850.0;A
2014;_T;55207;ES616;55179;POP;130975.0;A
2014;_T;55207;ES617;55179;POP;238400.0;A
2014;_T;55207;ES618;55179;POP;334550.0;A
2014;_T;55207;ES61;55179;POP;1404550.0;A
2015;M;55203;ES611;55179;POP;20300.0;A
2015;M;55203;ES612;55179;POP;34350.0;A
2015;M;55203;ES613;55179;POP;26325.0;A
2015;M;55203;ES614;55179;POP;28925.0;A
2015;M;55203;ES615;55179;POP;15125.0;A
2015;M;55203;ES616;55179;POP;22100.0;A
2015;M;55203;ES617;55179;POP;44400.0;A
2015;M;55203;ES618;55179;POP;58100.0;A
2015;M;55203;ES61;55179;POP;249625.0;A
2015;M;55204;ES611;55179;POP;20050.0;A
2015;M;55204;ES612;55179;POP;46900.0;A
2015;M;55204;ES613;55179;POP;31350.0;A
2015;M;55204;ES614;55179;POP;36075.0;A
2015;M;55204;ES615;55179;POP;20150.0;A
2015;M;55204;ES616;55179;POP;34600.0;A
2015;M;55204;ES617;55179;POP;52800.0;A
2015;M;55204;ES618;55179;POP;67500.0;A
2015;M;55204;ES61;55179;POP;309425.0;A
2015;M;55205;ES611;55179;POP;4800.0;A
2015;M;55205;ES612;55179;POP;18725.0;A
2015;M;55205;ES613;55179;POP;9175.0;A
2015;M;55205;ES614;55179;POP;10700.0;A
2015;M;55205;ES615;55179;POP;7400.0;A
2015;M;55205;ES616;55179;POP;8150.0;A
2015;M;55205;ES617;55179;POP;16125.0;A
2015;M;55205;ES618;55179;POP;24675.0;A
2015;M;55205;ES61;55179;POP;99750.0;A
2015;M;55206;ES611;55179;POP;4300.0;A
2015;M;55206;ES612;55179;POP;14525.0;A
2015;M;55206;ES613;55179;POP;6675.0;A
2015;M;55206;ES614;55179;POP;9150.0;A
2015;M;55206;ES615;55179;POP;5700.0;A
2015;M;55206;ES616;55179;POP;6000.0;A
2015;M;55206;ES617;55179;POP;13525.0;A
2015;M;55206;ES618;55179;POP;21600.0;A
2015;M;55206;ES61;55179;POP;81475.0;A
2015;M;;ES611;55179;POP;875.0;A
2015;M;;ES612;55179;POP;1425.0;A
2015;M;;ES613;55179;POP;1000.0;A
2015;M;;ES614;55179;POP;1200.0;A
2015;M;;ES616;55179;POP;500.0;A
2015;M;;ES617;55179;POP;2050.0;A
2015;M;;ES618;55179;POP;1725.0;A
2015;M;;ES61;55179;POP;9150.0;A
2015;M;55207;ES611;55179;POP;50325.0;A
2015;M;55207;ES612;55179;POP;115925.0;A
2015;M;55207;ES613;55179;POP;74525.0;A
2015;M;55207;ES614;55179;POP;86050.0;A
2015;M;55207;ES615;55179;POP;48750.0;A
2015;M;55207;ES616;55179;POP;71350.0;A
2015;M;55207;ES617;55179;POP;128900.0;A
2015;M;55207;ES618;55179;POP;173600.0;A
2015;M;55207;ES61;55179;POP;749425.0;A
2015;F;55203;ES611;55179;POP;30325.0;A
2015;F;55203;ES612;55179;POP;54175.0;A
2015;F;55203;ES613;55179;POP;47050.0;A
2015;F;55203;ES614;55179;POP;53900.0;A
2015;F;55203;ES615;55179;POP;26125.0;A
2015;F;55203;ES616;55179;POP;38850.0;A
2015;F;55203;ES617;55179;POP;70175.0;A
2015;F;55203;ES618;55179;POP;101850.0;A
2015;F;55203;ES61;55179;POP;422450.0;A
2015;F;55204;ES611;55179;POP;10825.0;A
2015;F;55204;ES612;55179;POP;26250.0;A
2015;F;55204;ES613;55179;POP;20825.0;A
2015;F;55204;ES614;55179;POP;21100.0;A
2015;F;55204;ES615;55179;POP;12100.0;A
2015;F;55204;ES616;55179;POP;16300.0;A
2015;F;55204;ES617;55179;POP;31575.0;A
2015;F;55204;ES618;55179;POP;46125.0;A
2015;F;55204;ES61;55179;POP;185100.0;A
2015;F;55205;ES611;55179;POP;2325.0;A
2015;F;55205;ES612;55179;POP;5300.0;A
2015;F;55205;ES613;55179;POP;4300.0;A
2015;F;55205;ES614;55179;POP;4850.0;A
2015;F;55205;ES615;55179;POP;2150.0;A
2015;F;55205;ES616;55179;POP;3200.0;A
2015;F;55205;ES617;55179;POP;7325.0;A
2015;F;55205;ES618;55179;POP;11025.0;A
2015;F;55205;ES61;55179;POP;40475.0;A
2015;F;55206;ES611;55179;POP;1225.0;A
2015;F;55206;ES612;55179;POP;3800.0;A
2015;F;55206;ES613;55179;POP;2550.0;A
2015;F;55206;ES614;55179;POP;3225.0;A
2015;F;55206;ES615;55179;POP;1425.0;A
2015;F;55206;ES616;55179;POP;2250.0;A
2015;F;55206;ES617;55179;POP;5325.0;A
2015;F;55206;ES618;55179;POP;7650.0;A
2015;F;55206;ES61;55179;POP;27450.0;A
2015;F;;ES611;55179;POP;850.0;A
2015;F;;ES612;55179;POP;900.0;A
2015;F;;ES613;55179;POP;1000.0;A
2015;F;;ES614;55179;POP;950.0;A
2015;F;;ES615;55179;POP;550.0;A
2015;F;;ES617;55179;POP;2050.0;A
2015;F;;ES618;55179;POP;1775.0;A
2015;F;;ES61;55179;POP;8500.0;A
2015;F;55207;ES611;55179;POP;45550.0;A
2015;F;55207;ES612;55179;POP;90425.0;A
2015;F;55207;ES613;55179;POP;75725.0;A
2015;F;55207;ES614;55179;POP;84025.0;A
2015;F;55207;ES615;55179;POP;42350.0;A
2015;F;55207;ES616;55179;POP;61025.0;A
2015;F;55207;ES617;55179;POP;116450.0;A
2015;F;55207;ES618;55179;POP;168425.0;A
2015;F;55207;ES61;55179;POP;683975.0;A
2015;_T;55203;ES611;55179;POP;50625.0;A
2015;_T;55203;ES612;55179;POP;88525.0;A
2015;_T;55203;ES613;55179;POP;73375.0;A
2015;_T;55203;ES614;55179;POP;82825.0;A
2015;_T;55203;ES615;55179;POP;41250.0;A
2015;_T;55203;ES616;55179;POP;60950.0;A
2015;_T;55203;ES617;55179;POP;114575.0;A
2015;_T;55203;ES618;55179;POP;159950.0;A
2015;_T;55203;ES61;55179;POP;672075.0;A
2015;_T;55204;ES611;55179;POP;30875.0;A
2015;_T;55204;ES612;55179;POP;73150.0;A
2015;_T;55204;ES613;55179;POP;52175.0;A
2015;_T;55204;ES614;55179;POP;57175.0;A
2015;_T;55204;ES615;55179;POP;32250.0;A
2015;_T;55204;ES616;55179;POP;50900.0;A
2015;_T;55204;ES617;55179;POP;84375.0;A
2015;_T;55204;ES618;55179;POP;113625.0;A
2015;_T;55204;ES61;55179;POP;494525.0;A
2015;_T;55205;ES611;55179;POP;7125.0;A
2015;_T;55205;ES612;55179;POP;24025.0;A
2015;_T;55205;ES613;55179;POP;13475.0;A
2015;_T;55205;ES614;55179;POP;15550.0;A
2015;_T;55205;ES615;55179;POP;9550.0;A
2015;_T;55205;ES616;55179;POP;11350.0;A
2015;_T;55205;ES617;55179;POP;23450.0;A
2015;_T;55205;ES618;55179;POP;35700.0;A
2015;_T;55205;ES61;55179;POP;140225.0;A
2015;_T;55206;ES611;55179;POP;5525.0;A
2015;_T;55206;ES612;55179;POP;18325.0;A
2015;_T;55206;ES613;55179;POP;9225.0;A
2015;_T;55206;ES614;55179;POP;12375.0;A
2015;_T;55206;ES615;55179;POP;7125.0;A
2015;_T;55206;ES616;55179;POP;8250.0;A
2015;_T;55206;ES617;55179;POP;18850.0;A
2015;_T;55206;ES618;55179;POP;29250.0;A
2015;_T;55206;ES61;55179;POP;108925.0;A
2015;_T;;ES611;55179;POP;1725.0;A
2015;_T;;ES612;55179;POP;2325.0;A
2015;_T;;ES613;55179;POP;2000.0;A
2015;_T;;ES614;55179;POP;2150.0;A
2015;_T;;ES615;55179;POP;925.0;A
2015;_T;;ES616;55179;POP;925.0;A
2015;_T;;ES617;55179;POP;4100.0;A
2015;_T;;ES618;55179;POP;3500.0;A
2015;_T;;ES61;55179;POP;17650.0;A
2015;_T;55207;ES611;55179;POP;95875.0;A
2015;_T;55207;ES612;55179;POP;206350.0;A
2015;_T;55207;ES613;55179;POP;150250.0;A
2015;_T;55207;ES614;55179;POP;170075.0;A
2015;_T;55207;ES615;55179;POP;91100.0;A
2015;_T;55207;ES616;55179;POP;132375.0;A
2015;_T;55207;ES617;55179;POP;245350.0;A
2015;_T;55207;ES618;55179;POP;342025.0;A
2015;_T;55207;ES61;55179;POP;1433400.0;A
2016;M;55203;ES611;55179;POP;19825.0;A
2016;M;55203;ES612;55179;POP;33550.0;A
2016;M;55203;ES613;55179;POP;25900.0;A
2016;M;55203;ES614;55179;POP;28100.0;A
2016;M;55203;ES615;55179;POP;14775.0;A
2016;M;55203;ES616;55179;POP;20300.0;A
2016;M;55203;ES617;55179;POP;43025.0;A
2016;M;55203;ES618;55179;POP;56150.0;A
2016;M;55203;ES61;55179;POP;241625.0;A
2016;M;55204;ES611;55179;POP;20675.0;A
2016;M;55204;ES612;55179;POP;48750.0;A
2016;M;55204;ES613;55179;POP;31350.0;A
2016;M;55204;ES614;55179;POP;35950.0;A
2016;M;55204;ES615;55179;POP;20475.0;A
2016;M;55204;ES616;55179;POP;33150.0;A
2016;M;55204;ES617;55179;POP;53725.0;A
2016;M;55204;ES618;55179;POP;69600.0;A
2016;M;55204;ES61;55179;POP;313675.0;A
2016;M;55205;ES611;55179;POP;5125.0;A
2016;M;55205;ES612;55179;POP;19275.0;A
2016;M;55205;ES613;55179;POP;9200.0;A
2016;M;55205;ES614;55179;POP;11600.0;A
2016;M;55205;ES615;55179;POP;7450.0;A
2016;M;55205;ES616;55179;POP;9500.0;A
2016;M;55205;ES617;55179;POP;16025.0;A
2016;M;55205;ES618;55179;POP;25175.0;A
2016;M;55205;ES61;55179;POP;103350.0;A
2016;M;55206;ES611;55179;POP;4550.0;A
2016;M;55206;ES612;55179;POP;15225.0;A
2016;M;55206;ES613;55179;POP;8125.0;A
2016;M;55206;ES614;55179;POP;9425.0;A
2016;M;55206;ES615;55179;POP;6250.0;A
2016;M;55206;ES616;55179;POP;7450.0;A
2016;M;55206;ES617;55179;POP;14825.0;A
2016;M;55206;ES618;55179;POP;22675.0;A
2016;M;55206;ES61;55179;POP;88525.0;A
2016;M;;ES611;55179;POP;825.0;A
2016;M;;ES612;55179;POP;1450.0;A
2016;M;;ES613;55179;POP;900.0;A
2016;M;;ES614;55179;POP;850.0;A
2016;M;;ES617;55179;POP;1800.0;A
2016;M;;ES618;55179;POP;1500.0;A
2016;M;;ES61;55179;POP;8075.0;A
