TEMPORAL;SEXO;CNAE09;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2006;M;273728;ES611;POP;44975.0;A
2006;M;273728;ES612;POP;27775.0;A
2006;M;273728;ES613;POP;38600.0;A
2006;M;273728;ES614;POP;28675.0;A
2006;M;273728;ES615;POP;26225.0;A
2006;M;273728;ES616;POP;43425.0;A
2006;M;273728;ES617;POP;21900.0;A
2006;M;273728;ES618;POP;49500.0;A
2006;M;273728;ES61;POP;281075.0;A
2006;M;273729;ES611;POP;21475.0;A
2006;M;273729;ES612;POP;56450.0;A
2006;M;273729;ES613;POP;44000.0;A
2006;M;273729;ES614;POP;30575.0;A
2006;M;273729;ES615;POP;24600.0;A
2006;M;273729;ES616;POP;40650.0;A
2006;M;273729;ES617;POP;36950.0;A
2006;M;273729;ES618;POP;88825.0;A
2006;M;273729;ES61;POP;343525.0;A
2006;M;273730;ES611;POP;50675.0;A
2006;M;273730;ES612;POP;93225.0;A
2006;M;273730;ES613;POP;55600.0;A
2006;M;273730;ES614;POP;73925.0;A
2006;M;273730;ES615;POP;42250.0;A
2006;M;273730;ES616;POP;40250.0;A
2006;M;273730;ES617;POP;128675.0;A
2006;M;273730;ES618;POP;132325.0;A
2006;M;273730;ES61;POP;616925.0;A
2006;M;273733;ES611;POP;40650.0;A
2006;M;273733;ES612;POP;75825.0;A
2006;M;273733;ES613;POP;44550.0;A
2006;M;273733;ES614;POP;57175.0;A
2006;M;273733;ES615;POP;25900.0;A
2006;M;273733;ES616;POP;32425.0;A
2006;M;273733;ES617;POP;118600.0;A
2006;M;273733;ES618;POP;118650.0;A
2006;M;273733;ES61;POP;513775.0;A
2006;M;273732;ES611;POP;18325.0;A
2006;M;273732;ES612;POP;47025.0;A
2006;M;273732;ES613;POP;30950.0;A
2006;M;273732;ES614;POP;37900.0;A
2006;M;273732;ES615;POP;21425.0;A
2006;M;273732;ES616;POP;32175.0;A
2006;M;273732;ES617;POP;51075.0;A
2006;M;273732;ES618;POP;71050.0;A
2006;M;273732;ES61;POP;309925.0;A
2006;M;273734;ES611;POP;37125.0;A
2006;M;273734;ES612;POP;75075.0;A
2006;M;273734;ES613;POP;40700.0;A
2006;M;273734;ES614;POP;50975.0;A
2006;M;273734;ES615;POP;28375.0;A
2006;M;273734;ES616;POP;26925.0;A
2006;M;273734;ES617;POP;110750.0;A
2006;M;273734;ES618;POP;132800.0;A
2006;M;273734;ES61;POP;502725.0;A
2006;M;273735;ES611;POP;12825.0;A
2006;M;273735;ES612;POP;24175.0;A
2006;M;273735;ES613;POP;22950.0;A
2006;M;273735;ES614;POP;28400.0;A
2006;M;273735;ES615;POP;11975.0;A
2006;M;273735;ES616;POP;21325.0;A
2006;M;273735;ES617;POP;33950.0;A
2006;M;273735;ES618;POP;46675.0;A
2006;M;273735;ES61;POP;202275.0;A
2006;M;273721;ES611;POP;226050.0;A
2006;M;273721;ES612;POP;399550.0;A
2006;M;273721;ES613;POP;277350.0;A
2006;M;273721;ES614;POP;307625.0;A
2006;M;273721;ES615;POP;180750.0;A
2006;M;273721;ES616;POP;237175.0;A
2006;M;273721;ES617;POP;501900.0;A
2006;M;273721;ES618;POP;639825.0;A
2006;M;273721;ES61;POP;2770225.0;A
2006;F;273728;ES611;POP;28775.0;A
2006;F;273728;ES612;POP;17925.0;A
2006;F;273728;ES613;POP;43400.0;A
2006;F;273728;ES614;POP;35850.0;A
2006;F;273728;ES615;POP;54800.0;A
2006;F;273728;ES616;POP;39975.0;A
2006;F;273728;ES617;POP;21675.0;A
2006;F;273728;ES618;POP;67750.0;A
2006;F;273728;ES61;POP;310150.0;A
2006;F;273729;ES611;POP;5250.0;A
2006;F;273729;ES612;POP;10850.0;A
2006;F;273729;ES613;POP;14600.0;A
2006;F;273729;ES614;POP;9100.0;A
2006;F;273729;ES615;POP;4950.0;A
2006;F;273729;ES616;POP;9975.0;A
2006;F;273729;ES617;POP;14975.0;A
2006;F;273729;ES618;POP;24475.0;A
2006;F;273729;ES61;POP;94175.0;A
2006;F;273730;ES611;POP;3500.0;A
2006;F;273730;ES612;POP;6825.0;A
2006;F;273730;ES613;POP;9850.0;A
2006;F;273730;ES614;POP;12400.0;A
2006;F;273730;ES615;POP;3200.0;A
2006;F;273730;ES616;POP;3050.0;A
2006;F;273730;ES617;POP;15575.0;A
2006;F;273730;ES618;POP;18525.0;A
2006;F;273730;ES61;POP;72925.0;A
2006;F;273733;ES611;POP;49725.0;A
2006;F;273733;ES612;POP;70800.0;A
2006;F;273733;ES613;POP;35125.0;A
2006;F;273733;ES614;POP;49800.0;A
2006;F;273733;ES615;POP;25850.0;A
2006;F;273733;ES616;POP;27975.0;A
2006;F;273733;ES617;POP;112600.0;A
2006;F;273733;ES618;POP;96675.0;A
2006;F;273733;ES61;POP;468550.0;A
2006;F;273732;ES611;POP;25825.0;A
2006;F;273732;ES612;POP;57600.0;A
2006;F;273732;ES613;POP;37275.0;A
2006;F;273732;ES614;POP;48550.0;A
2006;F;273732;ES615;POP;24825.0;A
2006;F;273732;ES616;POP;32100.0;A
2006;F;273732;ES617;POP;64975.0;A
2006;F;273732;ES618;POP;99250.0;A
2006;F;273732;ES61;POP;390400.0;A
2006;F;273734;ES611;POP;30375.0;A
2006;F;273734;ES612;POP;62775.0;A
2006;F;273734;ES613;POP;35525.0;A
2006;F;273734;ES614;POP;49050.0;A
2006;F;273734;ES615;POP;21450.0;A
2006;F;273734;ES616;POP;25975.0;A
2006;F;273734;ES617;POP;106975.0;A
2006;F;273734;ES618;POP;119275.0;A
2006;F;273734;ES61;POP;451400.0;A
2006;F;273735;ES611;POP;21225.0;A
2006;F;273735;ES612;POP;47275.0;A
2006;F;273735;ES613;POP;46175.0;A
2006;F;273735;ES614;POP;44125.0;A
2006;F;273735;ES615;POP;24850.0;A
2006;F;273735;ES616;POP;35225.0;A
2006;F;273735;ES617;POP;54100.0;A
2006;F;273735;ES618;POP;82325.0;A
2006;F;273735;ES61;POP;355300.0;A
2006;F;273721;ES611;POP;164675.0;A
2006;F;273721;ES612;POP;274050.0;A
2006;F;273721;ES613;POP;221950.0;A
2006;F;273721;ES614;POP;248875.0;A
2006;F;273721;ES615;POP;159925.0;A
2006;F;273721;ES616;POP;174275.0;A
2006;F;273721;ES617;POP;390875.0;A
2006;F;273721;ES618;POP;508275.0;A
2006;F;273721;ES61;POP;2142900.0;A
2006;_T;273728;ES611;POP;73750.0;A
2006;_T;273728;ES612;POP;45700.0;A
2006;_T;273728;ES613;POP;82000.0;A
2006;_T;273728;ES614;POP;64525.0;A
2006;_T;273728;ES615;POP;81025.0;A
2006;_T;273728;ES616;POP;83400.0;A
2006;_T;273728;ES617;POP;43575.0;A
2006;_T;273728;ES618;POP;117250.0;A
2006;_T;273728;ES61;POP;591225.0;A
2006;_T;273729;ES611;POP;26725.0;A
2006;_T;273729;ES612;POP;67300.0;A
2006;_T;273729;ES613;POP;58600.0;A
2006;_T;273729;ES614;POP;39675.0;A
2006;_T;273729;ES615;POP;29550.0;A
2006;_T;273729;ES616;POP;50625.0;A
2006;_T;273729;ES617;POP;51925.0;A
2006;_T;273729;ES618;POP;113300.0;A
2006;_T;273729;ES61;POP;437700.0;A
2006;_T;273730;ES611;POP;54175.0;A
2006;_T;273730;ES612;POP;100050.0;A
2006;_T;273730;ES613;POP;65450.0;A
2006;_T;273730;ES614;POP;86325.0;A
2006;_T;273730;ES615;POP;45450.0;A
2006;_T;273730;ES616;POP;43300.0;A
2006;_T;273730;ES617;POP;144250.0;A
2006;_T;273730;ES618;POP;150850.0;A
2006;_T;273730;ES61;POP;689850.0;A
2006;_T;273733;ES611;POP;90375.0;A
2006;_T;273733;ES612;POP;146625.0;A
2006;_T;273733;ES613;POP;79675.0;A
2006;_T;273733;ES614;POP;106975.0;A
2006;_T;273733;ES615;POP;51750.0;A
2006;_T;273733;ES616;POP;60400.0;A
2006;_T;273733;ES617;POP;231200.0;A
2006;_T;273733;ES618;POP;215325.0;A
2006;_T;273733;ES61;POP;982325.0;A
2006;_T;273732;ES611;POP;44150.0;A
2006;_T;273732;ES612;POP;104625.0;A
2006;_T;273732;ES613;POP;68225.0;A
2006;_T;273732;ES614;POP;86450.0;A
2006;_T;273732;ES615;POP;46250.0;A
2006;_T;273732;ES616;POP;64275.0;A
2006;_T;273732;ES617;POP;116050.0;A
2006;_T;273732;ES618;POP;170300.0;A
2006;_T;273732;ES61;POP;700325.0;A
2006;_T;273734;ES611;POP;67500.0;A
2006;_T;273734;ES612;POP;137850.0;A
2006;_T;273734;ES613;POP;76225.0;A
2006;_T;273734;ES614;POP;100025.0;A
2006;_T;273734;ES615;POP;49825.0;A
2006;_T;273734;ES616;POP;52900.0;A
2006;_T;273734;ES617;POP;217725.0;A
2006;_T;273734;ES618;POP;252075.0;A
2006;_T;273734;ES61;POP;954125.0;A
2006;_T;273735;ES611;POP;34050.0;A
2006;_T;273735;ES612;POP;71450.0;A
2006;_T;273735;ES613;POP;69125.0;A
2006;_T;273735;ES614;POP;72525.0;A
2006;_T;273735;ES615;POP;36825.0;A
2006;_T;273735;ES616;POP;56550.0;A
2006;_T;273735;ES617;POP;88050.0;A
2006;_T;273735;ES618;POP;129000.0;A
2006;_T;273735;ES61;POP;557575.0;A
2006;_T;273721;ES611;POP;390725.0;A
2006;_T;273721;ES612;POP;673600.0;A
2006;_T;273721;ES613;POP;499300.0;A
2006;_T;273721;ES614;POP;556500.0;A
2006;_T;273721;ES615;POP;340675.0;A
2006;_T;273721;ES616;POP;411450.0;A
2006;_T;273721;ES617;POP;892775.0;A
2006;_T;273721;ES618;POP;1148100.0;A
2006;_T;273721;ES61;POP;4913125.0;A
2007;M;273728;ES611;POP;43925.0;A
2007;M;273728;ES612;POP;27325.0;A
2007;M;273728;ES613;POP;40225.0;A
2007;M;273728;ES614;POP;29875.0;A
2007;M;273728;ES615;POP;26225.0;A
2007;M;273728;ES616;POP;45300.0;A
2007;M;273728;ES617;POP;23300.0;A
2007;M;273728;ES618;POP;49375.0;A
2007;M;273728;ES61;POP;285550.0;A
2007;M;273729;ES611;POP;22100.0;A
2007;M;273729;ES612;POP;59075.0;A
2007;M;273729;ES613;POP;44700.0;A
2007;M;273729;ES614;POP;32025.0;A
2007;M;273729;ES615;POP;26025.0;A
2007;M;273729;ES616;POP;39675.0;A
2007;M;273729;ES617;POP;38375.0;A
2007;M;273729;ES618;POP;91075.0;A
2007;M;273729;ES61;POP;353050.0;A
2007;M;273730;ES611;POP;52700.0;A
2007;M;273730;ES612;POP;94725.0;A
2007;M;273730;ES613;POP;56625.0;A
2007;M;273730;ES614;POP;75325.0;A
2007;M;273730;ES615;POP;42950.0;A
2007;M;273730;ES616;POP;40900.0;A
2007;M;273730;ES617;POP;127050.0;A
2007;M;273730;ES618;POP;136925.0;A
2007;M;273730;ES61;POP;627200.0;A
2007;M;273733;ES611;POP;42100.0;A
2007;M;273733;ES612;POP;78300.0;A
2007;M;273733;ES613;POP;45450.0;A
2007;M;273733;ES614;POP;57525.0;A
2007;M;273733;ES615;POP;26600.0;A
2007;M;273733;ES616;POP;33300.0;A
2007;M;273733;ES617;POP;121725.0;A
2007;M;273733;ES618;POP;119250.0;A
2007;M;273733;ES61;POP;524250.0;A
2007;M;273732;ES611;POP;19200.0;A
2007;M;273732;ES612;POP;48475.0;A
2007;M;273732;ES613;POP;31750.0;A
2007;M;273732;ES614;POP;38875.0;A
2007;M;273732;ES615;POP;22350.0;A
2007;M;273732;ES616;POP;32325.0;A
2007;M;273732;ES617;POP;52750.0;A
2007;M;273732;ES618;POP;72300.0;A
2007;M;273732;ES61;POP;318025.0;A
2007;M;273734;ES611;POP;38675.0;A
2007;M;273734;ES612;POP;77050.0;A
2007;M;273734;ES613;POP;42050.0;A
2007;M;273734;ES614;POP;53300.0;A
2007;M;273734;ES615;POP;29550.0;A
2007;M;273734;ES616;POP;28500.0;A
2007;M;273734;ES617;POP;116175.0;A
2007;M;273734;ES618;POP;137650.0;A
2007;M;273734;ES61;POP;522950.0;A
2007;M;273735;ES611;POP;11950.0;A
2007;M;273735;ES612;POP;23350.0;A
2007;M;273735;ES613;POP;21350.0;A
2007;M;273735;ES614;POP;27000.0;A
2007;M;273735;ES615;POP;11450.0;A
2007;M;273735;ES616;POP;20475.0;A
2007;M;273735;ES617;POP;32475.0;A
2007;M;273735;ES618;POP;44000.0;A
2007;M;273735;ES61;POP;192050.0;A
2007;M;273721;ES611;POP;230650.0;A
2007;M;273721;ES612;POP;408300.0;A
2007;M;273721;ES613;POP;282150.0;A
2007;M;273721;ES614;POP;313925.0;A
2007;M;273721;ES615;POP;185150.0;A
2007;M;273721;ES616;POP;240475.0;A
2007;M;273721;ES617;POP;511850.0;A
2007;M;273721;ES618;POP;650575.0;A
2007;M;273721;ES61;POP;2823075.0;A
2007;F;273728;ES611;POP;30125.0;A
2007;F;273728;ES612;POP;19300.0;A
2007;F;273728;ES613;POP;45375.0;A
2007;F;273728;ES614;POP;38575.0;A
2007;F;273728;ES615;POP;52125.0;A
2007;F;273728;ES616;POP;41100.0;A
2007;F;273728;ES617;POP;22125.0;A
2007;F;273728;ES618;POP;69550.0;A
2007;F;273728;ES61;POP;318275.0;A
2007;F;273729;ES611;POP;5700.0;A
2007;F;273729;ES612;POP;11250.0;A
2007;F;273729;ES613;POP;14575.0;A
2007;F;273729;ES614;POP;9125.0;A
2007;F;273729;ES615;POP;5275.0;A
2007;F;273729;ES616;POP;9575.0;A
2007;F;273729;ES617;POP;15475.0;A
2007;F;273729;ES618;POP;24625.0;A
2007;F;273729;ES61;POP;95600.0;A
2007;F;273730;ES611;POP;4150.0;A
2007;F;273730;ES612;POP;7425.0;A
2007;F;273730;ES613;POP;8975.0;A
2007;F;273730;ES614;POP;12100.0;A
2007;F;273730;ES615;POP;3450.0;A
2007;F;273730;ES616;POP;3450.0;A
2007;F;273730;ES617;POP;15000.0;A
2007;F;273730;ES618;POP;18850.0;A
2007;F;273730;ES61;POP;73400.0;A
2007;F;273733;ES611;POP;51900.0;A
2007;F;273733;ES612;POP;75650.0;A
2007;F;273733;ES613;POP;37775.0;A
2007;F;273733;ES614;POP;53975.0;A
2007;F;273733;ES615;POP;28875.0;A
2007;F;273733;ES616;POP;30275.0;A
2007;F;273733;ES617;POP;117750.0;A
2007;F;273733;ES618;POP;103800.0;A
2007;F;273733;ES61;POP;500000.0;A
2007;F;273732;ES611;POP;27425.0;A
2007;F;273732;ES612;POP;61725.0;A
2007;F;273732;ES613;POP;39825.0;A
2007;F;273732;ES614;POP;51500.0;A
2007;F;273732;ES615;POP;26800.0;A
2007;F;273732;ES616;POP;35200.0;A
2007;F;273732;ES617;POP;71625.0;A
2007;F;273732;ES618;POP;106700.0;A
2007;F;273732;ES61;POP;420800.0;A
2007;F;273734;ES611;POP;32800.0;A
2007;F;273734;ES612;POP;67075.0;A
2007;F;273734;ES613;POP;38225.0;A
2007;F;273734;ES614;POP;50800.0;A
2007;F;273734;ES615;POP;21950.0;A
2007;F;273734;ES616;POP;27775.0;A
2007;F;273734;ES617;POP;110275.0;A
2007;F;273734;ES618;POP;129100.0;A
2007;F;273734;ES61;POP;478000.0;A
2007;F;273735;ES611;POP;21375.0;A
2007;F;273735;ES612;POP;50225.0;A
2007;F;273735;ES613;POP;45650.0;A
2007;F;273735;ES614;POP;43050.0;A
2007;F;273735;ES615;POP;25325.0;A
2007;F;273735;ES616;POP;34725.0;A
2007;F;273735;ES617;POP;55075.0;A
2007;F;273735;ES618;POP;83050.0;A
2007;F;273735;ES61;POP;358475.0;A
2007;F;273721;ES611;POP;173475.0;A
2007;F;273721;ES612;POP;292650.0;A
2007;F;273721;ES613;POP;230400.0;A
2007;F;273721;ES614;POP;259125.0;A
2007;F;273721;ES615;POP;163800.0;A
2007;F;273721;ES616;POP;182100.0;A
2007;F;273721;ES617;POP;407325.0;A
2007;F;273721;ES618;POP;535675.0;A
2007;F;273721;ES61;POP;2244550.0;A
2007;_T;273728;ES611;POP;74050.0;A
2007;_T;273728;ES612;POP;46625.0;A
2007;_T;273728;ES613;POP;85600.0;A
2007;_T;273728;ES614;POP;68450.0;A
2007;_T;273728;ES615;POP;78350.0;A
2007;_T;273728;ES616;POP;86400.0;A
2007;_T;273728;ES617;POP;45425.0;A
2007;_T;273728;ES618;POP;118925.0;A
2007;_T;273728;ES61;POP;603825.0;A
2007;_T;273729;ES611;POP;27800.0;A
2007;_T;273729;ES612;POP;70325.0;A
2007;_T;273729;ES613;POP;59275.0;A
2007;_T;273729;ES614;POP;41150.0;A
2007;_T;273729;ES615;POP;31300.0;A
2007;_T;273729;ES616;POP;49250.0;A
2007;_T;273729;ES617;POP;53850.0;A
2007;_T;273729;ES618;POP;115700.0;A
2007;_T;273729;ES61;POP;448650.0;A
2007;_T;273730;ES611;POP;56850.0;A
2007;_T;273730;ES612;POP;102150.0;A
2007;_T;273730;ES613;POP;65600.0;A
2007;_T;273730;ES614;POP;87425.0;A
2007;_T;273730;ES615;POP;46400.0;A
2007;_T;273730;ES616;POP;44350.0;A
2007;_T;273730;ES617;POP;142050.0;A
2007;_T;273730;ES618;POP;155775.0;A
2007;_T;273730;ES61;POP;700600.0;A
2007;_T;273733;ES611;POP;94000.0;A
2007;_T;273733;ES612;POP;153950.0;A
2007;_T;273733;ES613;POP;83225.0;A
2007;_T;273733;ES614;POP;111500.0;A
2007;_T;273733;ES615;POP;55475.0;A
2007;_T;273733;ES616;POP;63575.0;A
2007;_T;273733;ES617;POP;239475.0;A
2007;_T;273733;ES618;POP;223050.0;A
2007;_T;273733;ES61;POP;1024250.0;A
2007;_T;273732;ES611;POP;46625.0;A
2007;_T;273732;ES612;POP;110200.0;A
2007;_T;273732;ES613;POP;71575.0;A
2007;_T;273732;ES614;POP;90375.0;A
2007;_T;273732;ES615;POP;49150.0;A
2007;_T;273732;ES616;POP;67525.0;A
2007;_T;273732;ES617;POP;124375.0;A
2007;_T;273732;ES618;POP;179000.0;A
2007;_T;273732;ES61;POP;738825.0;A
2007;_T;273734;ES611;POP;71475.0;A
2007;_T;273734;ES612;POP;144125.0;A
2007;_T;273734;ES613;POP;80275.0;A
2007;_T;273734;ES614;POP;104100.0;A
2007;_T;273734;ES615;POP;51500.0;A
2007;_T;273734;ES616;POP;56275.0;A
2007;_T;273734;ES617;POP;226450.0;A
2007;_T;273734;ES618;POP;266750.0;A
2007;_T;273734;ES61;POP;1000950.0;A
2007;_T;273735;ES611;POP;33325.0;A
2007;_T;273735;ES612;POP;73575.0;A
2007;_T;273735;ES613;POP;67000.0;A
2007;_T;273735;ES614;POP;70050.0;A
2007;_T;273735;ES615;POP;36775.0;A
2007;_T;273735;ES616;POP;55200.0;A
2007;_T;273735;ES617;POP;87550.0;A
2007;_T;273735;ES618;POP;127050.0;A
2007;_T;273735;ES61;POP;550525.0;A
2007;_T;273721;ES611;POP;404125.0;A
2007;_T;273721;ES612;POP;700950.0;A
2007;_T;273721;ES613;POP;512550.0;A
2007;_T;273721;ES614;POP;573050.0;A
2007;_T;273721;ES615;POP;348950.0;A
2007;_T;273721;ES616;POP;422575.0;A
2007;_T;273721;ES617;POP;919175.0;A
2007;_T;273721;ES618;POP;1186250.0;A
2007;_T;273721;ES61;POP;5067625.0;A
2008;M;273728;ES611;POP;47850.0;A
2008;M;273728;ES612;POP;28375.0;A
2008;M;273728;ES613;POP;44700.0;A
2008;M;273728;ES614;POP;32825.0;A
2008;M;273728;ES615;POP;29275.0;A
2008;M;273728;ES616;POP;52725.0;A
2008;M;273728;ES617;POP;25225.0;A
2008;M;273728;ES618;POP;54175.0;A
2008;M;273728;ES61;POP;315150.0;A
2008;M;273729;ES611;POP;21025.0;A
2008;M;273729;ES612;POP;58825.0;A
2008;M;273729;ES613;POP;43575.0;A
2008;M;273729;ES614;POP;30475.0;A
2008;M;273729;ES615;POP;26125.0;A
2008;M;273729;ES616;POP;37375.0;A
2008;M;273729;ES617;POP;38125.0;A
2008;M;273729;ES618;POP;90125.0;A
2008;M;273729;ES61;POP;345650.0;A
2008;M;273730;ES611;POP;46525.0;A
2008;M;273730;ES612;POP;85375.0;A
2008;M;273730;ES613;POP;52800.0;A
2008;M;273730;ES614;POP;68350.0;A
2008;M;273730;ES615;POP;38950.0;A
2008;M;273730;ES616;POP;35500.0;A
2008;M;273730;ES617;POP;115925.0;A
2008;M;273730;ES618;POP;125550.0;A
2008;M;273730;ES61;POP;568975.0;A
2008;M;273733;ES611;POP;43525.0;A
2008;M;273733;ES612;POP;78625.0;A
2008;M;273733;ES613;POP;45225.0;A
2008;M;273733;ES614;POP;59525.0;A
2008;M;273733;ES615;POP;27350.0;A
2008;M;273733;ES616;POP;33725.0;A
2008;M;273733;ES617;POP;124125.0;A
2008;M;273733;ES618;POP;120500.0;A
2008;M;273733;ES61;POP;532600.0;A
2008;M;273732;ES611;POP;19375.0;A
2008;M;273732;ES612;POP;50600.0;A
2008;M;273732;ES613;POP;32475.0;A
2008;M;273732;ES614;POP;40300.0;A
2008;M;273732;ES615;POP;23075.0;A
2008;M;273732;ES616;POP;31925.0;A
2008;M;273732;ES617;POP;54725.0;A
2008;M;273732;ES618;POP;75000.0;A
2008;M;273732;ES61;POP;327475.0;A
2008;M;273734;ES611;POP;39450.0;A
2008;M;273734;ES612;POP;80775.0;A
2008;M;273734;ES613;POP;42925.0;A
2008;M;273734;ES614;POP;54150.0;A
2008;M;273734;ES615;POP;29225.0;A
2008;M;273734;ES616;POP;29400.0;A
2008;M;273734;ES617;POP;117975.0;A
2008;M;273734;ES618;POP;143975.0;A
2008;M;273734;ES61;POP;537875.0;A
2008;M;273735;ES611;POP;11950.0;A
2008;M;273735;ES612;POP;22000.0;A
2008;M;273735;ES613;POP;20600.0;A
2008;M;273735;ES614;POP;25550.0;A
2008;M;273735;ES615;POP;10825.0;A
2008;M;273735;ES616;POP;19375.0;A
2008;M;273735;ES617;POP;30875.0;A
2008;M;273735;ES618;POP;42125.0;A
2008;M;273735;ES61;POP;183300.0;A
2008;M;273721;ES611;POP;229700.0;A
2008;M;273721;ES612;POP;404575.0;A
2008;M;273721;ES613;POP;282300.0;A
2008;M;273721;ES614;POP;311175.0;A
2008;M;273721;ES615;POP;184825.0;A
2008;M;273721;ES616;POP;240025.0;A
2008;M;273721;ES617;POP;506975.0;A
2008;M;273721;ES618;POP;651450.0;A
2008;M;273721;ES61;POP;2811025.0;A
2008;F;273728;ES611;POP;31775.0;A
2008;F;273728;ES612;POP;19225.0;A
2008;F;273728;ES613;POP;46225.0;A
2008;F;273728;ES614;POP;39425.0;A
2008;F;273728;ES615;POP;58150.0;A
2008;F;273728;ES616;POP;41975.0;A
2008;F;273728;ES617;POP;22475.0;A
2008;F;273728;ES618;POP;70100.0;A
2008;F;273728;ES61;POP;329350.0;A
2008;F;273729;ES611;POP;5525.0;A
2008;F;273729;ES612;POP;12025.0;A
2008;F;273729;ES613;POP;13650.0;A
2008;F;273729;ES614;POP;9050.0;A
2008;F;273729;ES615;POP;5450.0;A
2008;F;273729;ES616;POP;9325.0;A
2008;F;273729;ES617;POP;14775.0;A
2008;F;273729;ES618;POP;25000.0;A
2008;F;273729;ES61;POP;94800.0;A
2008;F;273730;ES611;POP;3875.0;A
2008;F;273730;ES612;POP;6875.0;A
2008;F;273730;ES613;POP;9275.0;A
2008;F;273730;ES614;POP;12450.0;A
2008;F;273730;ES615;POP;3225.0;A
2008;F;273730;ES616;POP;3850.0;A
2008;F;273730;ES617;POP;14625.0;A
2008;F;273730;ES618;POP;19550.0;A
2008;F;273730;ES61;POP;73725.0;A
2008;F;273733;ES611;POP;53975.0;A
2008;F;273733;ES612;POP;77075.0;A
2008;F;273733;ES613;POP;38675.0;A
2008;F;273733;ES614;POP;54150.0;A
2008;F;273733;ES615;POP;29300.0;A
2008;F;273733;ES616;POP;31250.0;A
2008;F;273733;ES617;POP;121175.0;A
2008;F;273733;ES618;POP;106150.0;A
2008;F;273733;ES61;POP;511750.0;A
2008;F;273732;ES611;POP;29750.0;A
2008;F;273732;ES612;POP;65450.0;A
2008;F;273732;ES613;POP;42625.0;A
2008;F;273732;ES614;POP;52825.0;A
2008;F;273732;ES615;POP;27750.0;A
2008;F;273732;ES616;POP;36225.0;A
2008;F;273732;ES617;POP;75475.0;A
2008;F;273732;ES618;POP;111325.0;A
2008;F;273732;ES61;POP;441425.0;A
2008;F;273734;ES611;POP;33225.0;A
2008;F;273734;ES612;POP;70325.0;A
2008;F;273734;ES613;POP;39675.0;A
2008;F;273734;ES614;POP;51725.0;A
2008;F;273734;ES615;POP;23750.0;A
2008;F;273734;ES616;POP;28525.0;A
2008;F;273734;ES617;POP;110950.0;A
2008;F;273734;ES618;POP;134500.0;A
2008;F;273734;ES61;POP;492675.0;A
2008;F;273735;ES611;POP;22100.0;A
2008;F;273735;ES612;POP;54650.0;A
2008;F;273735;ES613;POP;45600.0;A
2008;F;273735;ES614;POP;42500.0;A
2008;F;273735;ES615;POP;25775.0;A
2008;F;273735;ES616;POP;35250.0;A
2008;F;273735;ES617;POP;55925.0;A
2008;F;273735;ES618;POP;84000.0;A
2008;F;273735;ES61;POP;365800.0;A
2008;F;273721;ES611;POP;180225.0;A
2008;F;273721;ES612;POP;305625.0;A
2008;F;273721;ES613;POP;235725.0;A
2008;F;273721;ES614;POP;262125.0;A
2008;F;273721;ES615;POP;173400.0;A
2008;F;273721;ES616;POP;186400.0;A
2008;F;273721;ES617;POP;415400.0;A
2008;F;273721;ES618;POP;550625.0;A
2008;F;273721;ES61;POP;2309525.0;A
2008;_T;273728;ES611;POP;79625.0;A
2008;_T;273728;ES612;POP;47600.0;A
2008;_T;273728;ES613;POP;90925.0;A
2008;_T;273728;ES614;POP;72250.0;A
2008;_T;273728;ES615;POP;87425.0;A
2008;_T;273728;ES616;POP;94700.0;A
2008;_T;273728;ES617;POP;47700.0;A
2008;_T;273728;ES618;POP;124275.0;A
2008;_T;273728;ES61;POP;644500.0;A
2008;_T;273729;ES611;POP;26550.0;A
2008;_T;273729;ES612;POP;70850.0;A
2008;_T;273729;ES613;POP;57225.0;A
2008;_T;273729;ES614;POP;39525.0;A
2008;_T;273729;ES615;POP;31575.0;A
2008;_T;273729;ES616;POP;46700.0;A
2008;_T;273729;ES617;POP;52900.0;A
2008;_T;273729;ES618;POP;115125.0;A
2008;_T;273729;ES61;POP;440450.0;A
2008;_T;273730;ES611;POP;50400.0;A
2008;_T;273730;ES612;POP;92250.0;A
2008;_T;273730;ES613;POP;62075.0;A
2008;_T;273730;ES614;POP;80800.0;A
2008;_T;273730;ES615;POP;42175.0;A
2008;_T;273730;ES616;POP;39350.0;A
2008;_T;273730;ES617;POP;130550.0;A
2008;_T;273730;ES618;POP;145100.0;A
2008;_T;273730;ES61;POP;642700.0;A
2008;_T;273733;ES611;POP;97500.0;A
2008;_T;273733;ES612;POP;155700.0;A
2008;_T;273733;ES613;POP;83900.0;A
2008;_T;273733;ES614;POP;113675.0;A
2008;_T;273733;ES615;POP;56650.0;A
2008;_T;273733;ES616;POP;64975.0;A
2008;_T;273733;ES617;POP;245300.0;A
2008;_T;273733;ES618;POP;226650.0;A
2008;_T;273733;ES61;POP;1044350.0;A
2008;_T;273732;ES611;POP;49125.0;A
2008;_T;273732;ES612;POP;116050.0;A
2008;_T;273732;ES613;POP;75100.0;A
2008;_T;273732;ES614;POP;93125.0;A
2008;_T;273732;ES615;POP;50825.0;A
2008;_T;273732;ES616;POP;68150.0;A
2008;_T;273732;ES617;POP;130200.0;A
2008;_T;273732;ES618;POP;186325.0;A
2008;_T;273732;ES61;POP;768900.0;A
2008;_T;273734;ES611;POP;72675.0;A
2008;_T;273734;ES612;POP;151100.0;A
2008;_T;273734;ES613;POP;82600.0;A
