TEMPORAL;SEXO;MCVL_TIPOCOTIZACION;TERRITORIO;MCVL_COTIZANTE;INDICATOR;OBS_VALUE;FREQ
2014;M;53595;ES613;53591;POP;12450.0;A
2014;M;53595;ES614;53591;POP;16025.0;A
2014;M;53595;ES615;53591;POP;7975.0;A
2014;M;53595;ES616;53591;POP;6625.0;A
2014;M;53595;ES617;53591;POP;31925.0;A
2014;M;53595;ES618;53591;POP;37825.0;A
2014;M;53595;ES61;53591;POP;154850.0;A
2014;M;53596;ES611;53591;POP;1100.0;A
2014;M;53596;ES612;53591;POP;2775.0;A
2014;M;53596;ES613;53591;POP;1825.0;A
2014;M;53596;ES614;53591;POP;1900.0;A
2014;M;53596;ES615;53591;POP;750.0;A
2014;M;53596;ES616;53591;POP;1750.0;A
2014;M;53596;ES617;53591;POP;1825.0;A
2014;M;53596;ES618;53591;POP;3150.0;A
2014;M;53596;ES61;53591;POP;15075.0;A
2014;M;53597;ES611;53591;POP;53225.0;A
2014;M;53597;ES612;53591;POP;71925.0;A
2014;M;53597;ES613;53591;POP;63650.0;A
2014;M;53597;ES614;53591;POP;59500.0;A
2014;M;53597;ES615;53591;POP;46375.0;A
2014;M;53597;ES616;53591;POP;58675.0;A
2014;M;53597;ES617;53591;POP;82775.0;A
2014;M;53597;ES618;53591;POP;122825.0;A
2014;M;53597;ES61;53591;POP;558950.0;A
2014;M;53593;ES611;53591;POP;180575.0;A
2014;M;53593;ES612;53591;POP;280275.0;A
2014;M;53593;ES613;53591;POP;200100.0;A
2014;M;53593;ES614;53591;POP;219350.0;A
2014;M;53593;ES615;53591;POP;138075.0;A
2014;M;53593;ES616;53591;POP;167125.0;A
2014;M;53593;ES617;53591;POP;373450.0;A
2014;M;53593;ES618;53591;POP;470000.0;A
2014;M;53593;ES61;53591;POP;2028950.0;A
2014;F;53594;ES611;53591;POP;88150.0;A
2014;F;53594;ES612;53591;POP;136875.0;A
2014;F;53594;ES613;53591;POP;94075.0;A
2014;F;53594;ES614;53591;POP;113425.0;A
2014;F;53594;ES615;53591;POP;74125.0;A
2014;F;53594;ES616;53591;POP;74925.0;A
2014;F;53594;ES617;53591;POP;221225.0;A
2014;F;53594;ES618;53591;POP;246375.0;A
2014;F;53594;ES61;53591;POP;1049175.0;A
2014;F;53595;ES611;53591;POP;10400.0;A
2014;F;53595;ES612;53591;POP;24500.0;A
2014;F;53595;ES613;53591;POP;11600.0;A
2014;F;53595;ES614;53591;POP;14325.0;A
2014;F;53595;ES615;53591;POP;6875.0;A
2014;F;53595;ES616;53591;POP;8225.0;A
2014;F;53595;ES617;53591;POP;29125.0;A
2014;F;53595;ES618;53591;POP;33200.0;A
2014;F;53595;ES61;53591;POP;138250.0;A
2014;F;53596;ES611;53591;POP;1800.0;A
2014;F;53596;ES612;53591;POP;1800.0;A
2014;F;53596;ES613;53591;POP;3075.0;A
2014;F;53596;ES614;53591;POP;4750.0;A
2014;F;53596;ES615;53591;POP;1200.0;A
2014;F;53596;ES616;53591;POP;2550.0;A
2014;F;53596;ES617;53591;POP;3500.0;A
2014;F;53596;ES618;53591;POP;4225.0;A
2014;F;53596;ES61;53591;POP;22900.0;A
2014;F;53597;ES611;53591;POP;43575.0;A
2014;F;53597;ES612;53591;POP;55025.0;A
2014;F;53597;ES613;53591;POP;57225.0;A
2014;F;53597;ES614;53591;POP;56700.0;A
2014;F;53597;ES615;53591;POP;48100.0;A
2014;F;53597;ES616;53591;POP;46750.0;A
2014;F;53597;ES617;53591;POP;74850.0;A
2014;F;53597;ES618;53591;POP;109950.0;A
2014;F;53597;ES61;53591;POP;492175.0;A
2014;F;53593;ES611;53591;POP;143925.0;A
2014;F;53593;ES612;53591;POP;218200.0;A
2014;F;53593;ES613;53591;POP;165975.0;A
2014;F;53593;ES614;53591;POP;189200.0;A
2014;F;53593;ES615;53591;POP;130300.0;A
2014;F;53593;ES616;53591;POP;132450.0;A
2014;F;53593;ES617;53591;POP;328700.0;A
2014;F;53593;ES618;53591;POP;393750.0;A
2014;F;53593;ES61;53591;POP;1702500.0;A
2014;_T;53594;ES611;53591;POP;202050.0;A
2014;_T;53594;ES612;53591;POP;312775.0;A
2014;_T;53594;ES613;53591;POP;216250.0;A
2014;_T;53594;ES614;53591;POP;255350.0;A
2014;_T;53594;ES615;53591;POP;157100.0;A
2014;_T;53594;ES616;53591;POP;175000.0;A
2014;_T;53594;ES617;53591;POP;478150.0;A
2014;_T;53594;ES618;53591;POP;552575.0;A
2014;_T;53594;ES61;53591;POP;2349250.0;A
2014;_T;53595;ES611;53591;POP;22750.0;A
2014;_T;53595;ES612;53591;POP;54175.0;A
2014;_T;53595;ES613;53591;POP;24050.0;A
2014;_T;53595;ES614;53591;POP;30350.0;A
2014;_T;53595;ES615;53591;POP;14850.0;A
2014;_T;53595;ES616;53591;POP;14850.0;A
2014;_T;53595;ES617;53591;POP;61050.0;A
2014;_T;53595;ES618;53591;POP;71025.0;A
2014;_T;53595;ES61;53591;POP;293100.0;A
2014;_T;53596;ES611;53591;POP;2900.0;A
2014;_T;53596;ES612;53591;POP;4575.0;A
2014;_T;53596;ES613;53591;POP;4900.0;A
2014;_T;53596;ES614;53591;POP;6650.0;A
2014;_T;53596;ES615;53591;POP;1950.0;A
2014;_T;53596;ES616;53591;POP;4300.0;A
2014;_T;53596;ES617;53591;POP;5325.0;A
2014;_T;53596;ES618;53591;POP;7375.0;A
2014;_T;53596;ES61;53591;POP;37975.0;A
2014;_T;53597;ES611;53591;POP;96800.0;A
2014;_T;53597;ES612;53591;POP;126950.0;A
2014;_T;53597;ES613;53591;POP;120875.0;A
2014;_T;53597;ES614;53591;POP;116200.0;A
2014;_T;53597;ES615;53591;POP;94475.0;A
2014;_T;53597;ES616;53591;POP;105425.0;A
2014;_T;53597;ES617;53591;POP;157625.0;A
2014;_T;53597;ES618;53591;POP;232775.0;A
2014;_T;53597;ES61;53591;POP;1051125.0;A
2014;_T;53593;ES611;53591;POP;324500.0;A
2014;_T;53593;ES612;53591;POP;498475.0;A
2014;_T;53593;ES613;53591;POP;366075.0;A
2014;_T;53593;ES614;53591;POP;408550.0;A
2014;_T;53593;ES615;53591;POP;268375.0;A
2014;_T;53593;ES616;53591;POP;299575.0;A
2014;_T;53593;ES617;53591;POP;702150.0;A
2014;_T;53593;ES618;53591;POP;863750.0;A
2014;_T;53593;ES61;53591;POP;3731450.0;A
2015;M;53594;ES611;53591;POP;121700.0;A
2015;M;53594;ES612;53591;POP;183400.0;A
2015;M;53594;ES613;53591;POP;125575.0;A
2015;M;53594;ES614;53591;POP;147350.0;A
2015;M;53594;ES615;53591;POP;87075.0;A
2015;M;53594;ES616;53591;POP;103000.0;A
2015;M;53594;ES617;53591;POP;273850.0;A
2015;M;53594;ES618;53591;POP;318125.0;A
2015;M;53594;ES61;53591;POP;1360075.0;A
2015;M;53595;ES611;53591;POP;11300.0;A
2015;M;53595;ES612;53591;POP;26400.0;A
2015;M;53595;ES613;53591;POP;10025.0;A
2015;M;53595;ES614;53591;POP;14700.0;A
2015;M;53595;ES615;53591;POP;7275.0;A
2015;M;53595;ES616;53591;POP;5950.0;A
2015;M;53595;ES617;53591;POP;26625.0;A
2015;M;53595;ES618;53591;POP;32575.0;A
2015;M;53595;ES61;53591;POP;134850.0;A
2015;M;53596;ES611;53591;POP;775.0;A
2015;M;53596;ES612;53591;POP;2325.0;A
2015;M;53596;ES613;53591;POP;2075.0;A
2015;M;53596;ES614;53591;POP;2025.0;A
2015;M;53596;ES615;53591;POP;900.0;A
2015;M;53596;ES616;53591;POP;2175.0;A
2015;M;53596;ES617;53591;POP;1800.0;A
2015;M;53596;ES618;53591;POP;2525.0;A
2015;M;53596;ES61;53591;POP;14600.0;A
2015;M;53597;ES611;53591;POP;52300.0;A
2015;M;53597;ES612;53591;POP;71200.0;A
2015;M;53597;ES613;53591;POP;61825.0;A
2015;M;53597;ES614;53591;POP;58525.0;A
2015;M;53597;ES615;53591;POP;45125.0;A
2015;M;53597;ES616;53591;POP;56225.0;A
2015;M;53597;ES617;53591;POP;79675.0;A
2015;M;53597;ES618;53591;POP;118375.0;A
2015;M;53597;ES61;53591;POP;543250.0;A
2015;M;53593;ES611;53591;POP;186075.0;A
2015;M;53593;ES612;53591;POP;283325.0;A
2015;M;53593;ES613;53591;POP;199500.0;A
2015;M;53593;ES614;53591;POP;222600.0;A
2015;M;53593;ES615;53591;POP;140375.0;A
2015;M;53593;ES616;53591;POP;167350.0;A
2015;M;53593;ES617;53591;POP;381950.0;A
2015;M;53593;ES618;53591;POP;471600.0;A
2015;M;53593;ES61;53591;POP;2052775.0;A
2015;F;53594;ES611;53591;POP;93525.0;A
2015;F;53594;ES612;53591;POP;142900.0;A
2015;F;53594;ES613;53591;POP;96850.0;A
2015;F;53594;ES614;53591;POP;115650.0;A
2015;F;53594;ES615;53591;POP;74575.0;A
2015;F;53594;ES616;53591;POP;77850.0;A
2015;F;53594;ES617;53591;POP;232025.0;A
2015;F;53594;ES618;53591;POP;255400.0;A
2015;F;53594;ES61;53591;POP;1088775.0;A
2015;F;53595;ES611;53591;POP;10100.0;A
2015;F;53595;ES612;53591;POP;24325.0;A
2015;F;53595;ES613;53591;POP;11325.0;A
2015;F;53595;ES614;53591;POP;13375.0;A
2015;F;53595;ES615;53591;POP;7175.0;A
2015;F;53595;ES616;53591;POP;7775.0;A
2015;F;53595;ES617;53591;POP;27175.0;A
2015;F;53595;ES618;53591;POP;31825.0;A
2015;F;53595;ES61;53591;POP;133075.0;A
2015;F;53596;ES611;53591;POP;1675.0;A
2015;F;53596;ES612;53591;POP;1450.0;A
2015;F;53596;ES613;53591;POP;3350.0;A
2015;F;53596;ES614;53591;POP;5300.0;A
2015;F;53596;ES615;53591;POP;1250.0;A
2015;F;53596;ES616;53591;POP;3200.0;A
2015;F;53596;ES617;53591;POP;3550.0;A
2015;F;53596;ES618;53591;POP;4975.0;A
2015;F;53596;ES61;53591;POP;24750.0;A
2015;F;53597;ES611;53591;POP;43150.0;A
2015;F;53597;ES612;53591;POP;57050.0;A
2015;F;53597;ES613;53591;POP;57300.0;A
2015;F;53597;ES614;53591;POP;57050.0;A
2015;F;53597;ES615;53591;POP;47650.0;A
2015;F;53597;ES616;53591;POP;45600.0;A
2015;F;53597;ES617;53591;POP;75425.0;A
2015;F;53597;ES618;53591;POP;110150.0;A
2015;F;53597;ES61;53591;POP;493375.0;A
2015;F;53593;ES611;53591;POP;148450.0;A
2015;F;53593;ES612;53591;POP;225725.0;A
2015;F;53593;ES613;53591;POP;168825.0;A
2015;F;53593;ES614;53591;POP;191375.0;A
2015;F;53593;ES615;53591;POP;130650.0;A
2015;F;53593;ES616;53591;POP;134425.0;A
2015;F;53593;ES617;53591;POP;338175.0;A
2015;F;53593;ES618;53591;POP;402350.0;A
2015;F;53593;ES61;53591;POP;1739975.0;A
2015;_T;53594;ES611;53591;POP;215225.0;A
2015;_T;53594;ES612;53591;POP;326300.0;A
2015;_T;53594;ES613;53591;POP;222425.0;A
2015;_T;53594;ES614;53591;POP;263000.0;A
2015;_T;53594;ES615;53591;POP;161650.0;A
2015;_T;53594;ES616;53591;POP;180850.0;A
2015;_T;53594;ES617;53591;POP;505875.0;A
2015;_T;53594;ES618;53591;POP;573525.0;A
2015;_T;53594;ES61;53591;POP;2448850.0;A
2015;_T;53595;ES611;53591;POP;21400.0;A
2015;_T;53595;ES612;53591;POP;50725.0;A
2015;_T;53595;ES613;53591;POP;21350.0;A
2015;_T;53595;ES614;53591;POP;28075.0;A
2015;_T;53595;ES615;53591;POP;14450.0;A
2015;_T;53595;ES616;53591;POP;13725.0;A
2015;_T;53595;ES617;53591;POP;53800.0;A
2015;_T;53595;ES618;53591;POP;64400.0;A
2015;_T;53595;ES61;53591;POP;267925.0;A
2015;_T;53596;ES611;53591;POP;2450.0;A
2015;_T;53596;ES612;53591;POP;3775.0;A
2015;_T;53596;ES613;53591;POP;5425.0;A
2015;_T;53596;ES614;53591;POP;7325.0;A
2015;_T;53596;ES615;53591;POP;2150.0;A
2015;_T;53596;ES616;53591;POP;5375.0;A
2015;_T;53596;ES617;53591;POP;5350.0;A
2015;_T;53596;ES618;53591;POP;7500.0;A
2015;_T;53596;ES61;53591;POP;39350.0;A
2015;_T;53597;ES611;53591;POP;95450.0;A
2015;_T;53597;ES612;53591;POP;128250.0;A
2015;_T;53597;ES613;53591;POP;119125.0;A
2015;_T;53597;ES614;53591;POP;115575.0;A
2015;_T;53597;ES615;53591;POP;92775.0;A
2015;_T;53597;ES616;53591;POP;101825.0;A
2015;_T;53597;ES617;53591;POP;155100.0;A
2015;_T;53597;ES618;53591;POP;228525.0;A
2015;_T;53597;ES61;53591;POP;1036625.0;A
2015;_T;53593;ES611;53591;POP;334525.0;A
2015;_T;53593;ES612;53591;POP;509050.0;A
2015;_T;53593;ES613;53591;POP;368325.0;A
2015;_T;53593;ES614;53591;POP;413975.0;A
2015;_T;53593;ES615;53591;POP;271025.0;A
2015;_T;53593;ES616;53591;POP;301775.0;A
2015;_T;53593;ES617;53591;POP;720125.0;A
2015;_T;53593;ES618;53591;POP;873950.0;A
2015;_T;53593;ES61;53591;POP;3792750.0;A
2016;M;53594;ES611;53591;POP;127925.0;A
2016;M;53594;ES612;53591;POP;189850.0;A
2016;M;53594;ES613;53591;POP;131325.0;A
2016;M;53594;ES614;53591;POP;152300.0;A
2016;M;53594;ES615;53591;POP;88775.0;A
2016;M;53594;ES616;53591;POP;106400.0;A
2016;M;53594;ES617;53591;POP;283850.0;A
2016;M;53594;ES618;53591;POP;327125.0;A
2016;M;53594;ES61;53591;POP;1407550.0;A
2016;M;53595;ES611;53591;POP;9725.0;A
2016;M;53595;ES612;53591;POP;24150.0;A
2016;M;53595;ES613;53591;POP;9700.0;A
2016;M;53595;ES614;53591;POP;13200.0;A
2016;M;53595;ES615;53591;POP;6475.0;A
2016;M;53595;ES616;53591;POP;5575.0;A
2016;M;53595;ES617;53591;POP;24725.0;A
2016;M;53595;ES618;53591;POP;29975.0;A
2016;M;53595;ES61;53591;POP;123525.0;A
2016;M;53596;ES611;53591;POP;700.0;A
2016;M;53596;ES612;53591;POP;2025.0;A
2016;M;53596;ES613;53591;POP;2225.0;A
2016;M;53596;ES614;53591;POP;1875.0;A
2016;M;53596;ES615;53591;POP;1000.0;A
2016;M;53596;ES616;53591;POP;2025.0;A
2016;M;53596;ES617;53591;POP;1825.0;A
2016;M;53596;ES618;53591;POP;2775.0;A
2016;M;53596;ES61;53591;POP;14450.0;A
2016;M;53597;ES611;53591;POP;51050.0;A
2016;M;53597;ES612;53591;POP;69875.0;A
2016;M;53597;ES613;53591;POP;57900.0;A
2016;M;53597;ES614;53591;POP;55200.0;A
2016;M;53597;ES615;53591;POP;45300.0;A
2016;M;53597;ES616;53591;POP;55025.0;A
2016;M;53597;ES617;53591;POP;77325.0;A
2016;M;53597;ES618;53591;POP;115650.0;A
2016;M;53597;ES61;53591;POP;527325.0;A
2016;M;53593;ES611;53591;POP;189400.0;A
2016;M;53593;ES612;53591;POP;285900.0;A
2016;M;53593;ES613;53591;POP;201150.0;A
2016;M;53593;ES614;53591;POP;222575.0;A
2016;M;53593;ES615;53591;POP;141550.0;A
2016;M;53593;ES616;53591;POP;169025.0;A
2016;M;53593;ES617;53591;POP;387725.0;A
2016;M;53593;ES618;53591;POP;475525.0;A
2016;M;53593;ES61;53591;POP;2072850.0;A
2016;F;53594;ES611;53591;POP;96975.0;A
2016;F;53594;ES612;53591;POP;146325.0;A
2016;F;53594;ES613;53591;POP;98750.0;A
2016;F;53594;ES614;53591;POP;120525.0;A
2016;F;53594;ES615;53591;POP;79425.0;A
2016;F;53594;ES616;53591;POP;78025.0;A
2016;F;53594;ES617;53591;POP;240175.0;A
2016;F;53594;ES618;53591;POP;261575.0;A
2016;F;53594;ES61;53591;POP;1121775.0;A
2016;F;53595;ES611;53591;POP;9650.0;A
2016;F;53595;ES612;53591;POP;22650.0;A
2016;F;53595;ES613;53591;POP;11225.0;A
2016;F;53595;ES614;53591;POP;13000.0;A
2016;F;53595;ES615;53591;POP;6325.0;A
2016;F;53595;ES616;53591;POP;7475.0;A
2016;F;53595;ES617;53591;POP;26150.0;A
2016;F;53595;ES618;53591;POP;30675.0;A
2016;F;53595;ES61;53591;POP;127150.0;A
2016;F;53596;ES611;53591;POP;1375.0;A
2016;F;53596;ES612;53591;POP;1300.0;A
2016;F;53596;ES613;53591;POP;3000.0;A
2016;F;53596;ES614;53591;POP;4800.0;A
2016;F;53596;ES615;53591;POP;1100.0;A
2016;F;53596;ES616;53591;POP;2900.0;A
2016;F;53596;ES617;53591;POP;3275.0;A
2016;F;53596;ES618;53591;POP;4700.0;A
2016;F;53596;ES61;53591;POP;22450.0;A
2016;F;53597;ES611;53591;POP;44275.0;A
2016;F;53597;ES612;53591;POP;57350.0;A
2016;F;53597;ES613;53591;POP;55625.0;A
2016;F;53597;ES614;53591;POP;55075.0;A
2016;F;53597;ES615;53591;POP;47000.0;A
2016;F;53597;ES616;53591;POP;45900.0;A
2016;F;53597;ES617;53591;POP;72950.0;A
2016;F;53597;ES618;53591;POP;109275.0;A
2016;F;53597;ES61;53591;POP;487450.0;A
2016;F;53593;ES611;53591;POP;152275.0;A
2016;F;53593;ES612;53591;POP;227625.0;A
2016;F;53593;ES613;53591;POP;168600.0;A
2016;F;53593;ES614;53591;POP;193400.0;A
2016;F;53593;ES615;53591;POP;133850.0;A
2016;F;53593;ES616;53591;POP;134300.0;A
2016;F;53593;ES617;53591;POP;342550.0;A
2016;F;53593;ES618;53591;POP;406225.0;A
2016;F;53593;ES61;53591;POP;1758825.0;A
2016;_T;53594;ES611;53591;POP;224900.0;A
2016;_T;53594;ES612;53591;POP;336175.0;A
2016;_T;53594;ES613;53591;POP;230075.0;A
2016;_T;53594;ES614;53591;POP;272825.0;A
2016;_T;53594;ES615;53591;POP;168200.0;A
2016;_T;53594;ES616;53591;POP;184425.0;A
2016;_T;53594;ES617;53591;POP;524025.0;A
2016;_T;53594;ES618;53591;POP;588700.0;A
2016;_T;53594;ES61;53591;POP;2529325.0;A
2016;_T;53595;ES611;53591;POP;19375.0;A
2016;_T;53595;ES612;53591;POP;46800.0;A
2016;_T;53595;ES613;53591;POP;20925.0;A
2016;_T;53595;ES614;53591;POP;26200.0;A
2016;_T;53595;ES615;53591;POP;12800.0;A
2016;_T;53595;ES616;53591;POP;13050.0;A
2016;_T;53595;ES617;53591;POP;50875.0;A
2016;_T;53595;ES618;53591;POP;60650.0;A
2016;_T;53595;ES61;53591;POP;250675.0;A
2016;_T;53596;ES611;53591;POP;2075.0;A
2016;_T;53596;ES612;53591;POP;3325.0;A
2016;_T;53596;ES613;53591;POP;5225.0;A
2016;_T;53596;ES614;53591;POP;6675.0;A
2016;_T;53596;ES615;53591;POP;2100.0;A
2016;_T;53596;ES616;53591;POP;4925.0;A
2016;_T;53596;ES617;53591;POP;5100.0;A
2016;_T;53596;ES618;53591;POP;7475.0;A
2016;_T;53596;ES61;53591;POP;36900.0;A
2016;_T;53597;ES611;53591;POP;95325.0;A
2016;_T;53597;ES612;53591;POP;127225.0;A
2016;_T;53597;ES613;53591;POP;113525.0;A
2016;_T;53597;ES614;53591;POP;110275.0;A
2016;_T;53597;ES615;53591;POP;92300.0;A
2016;_T;53597;ES616;53591;POP;100925.0;A
2016;_T;53597;ES617;53591;POP;150275.0;A
2016;_T;53597;ES618;53591;POP;224925.0;A
2016;_T;53597;ES61;53591;POP;1014775.0;A
2016;_T;53593;ES611;53591;POP;341675.0;A
2016;_T;53593;ES612;53591;POP;513525.0;A
2016;_T;53593;ES613;53591;POP;369750.0;A
2016;_T;53593;ES614;53591;POP;415975.0;A
2016;_T;53593;ES615;53591;POP;275400.0;A
2016;_T;53593;ES616;53591;POP;303325.0;A
2016;_T;53593;ES617;53591;POP;730275.0;A
2016;_T;53593;ES618;53591;POP;881750.0;A
2016;_T;53593;ES61;53591;POP;3831675.0;A
2017;M;53594;ES611;53591;POP;133150.0;A
2017;M;53594;ES612;53591;POP;197625.0;A
2017;M;53594;ES613;53591;POP;134200.0;A
2017;M;53594;ES614;53591;POP;159325.0;A
2017;M;53594;ES615;53591;POP;92925.0;A
2017;M;53594;ES616;53591;POP;109175.0;A
2017;M;53594;ES617;53591;POP;300700.0;A
2017;M;53594;ES618;53591;POP;337850.0;A
2017;M;53594;ES61;53591;POP;1464950.0;A
2017;M;53595;ES611;53591;POP;8125.0;A
2017;M;53595;ES612;53591;POP;19675.0;A
2017;M;53595;ES613;53591;POP;8100.0;A
2017;M;53595;ES614;53591;POP;11150.0;A
2017;M;53595;ES615;53591;POP;5300.0;A
2017;M;53595;ES616;53591;POP;4800.0;A
2017;M;53595;ES617;53591;POP;20300.0;A
2017;M;53595;ES618;53591;POP;26850.0;A
2017;M;53595;ES61;53591;POP;104300.0;A
2017;M;53596;ES611;53591;POP;825.0;A
2017;M;53596;ES612;53591;POP;1800.0;A
2017;M;53596;ES613;53591;POP;2000.0;A
2017;M;53596;ES614;53591;POP;2100.0;A
2017;M;53596;ES615;53591;POP;925.0;A
2017;M;53596;ES616;53591;POP;1975.0;A
2017;M;53596;ES617;53591;POP;1875.0;A
2017;M;53596;ES618;53591;POP;3125.0;A
2017;M;53596;ES61;53591;POP;14625.0;A
2017;M;53597;ES611;53591;POP;51650.0;A
2017;M;53597;ES612;53591;POP;70750.0;A
2017;M;53597;ES613;53591;POP;57425.0;A
2017;M;53597;ES614;53591;POP;55150.0;A
2017;M;53597;ES615;53591;POP;45075.0;A
2017;M;53597;ES616;53591;POP;53450.0;A
2017;M;53597;ES617;53591;POP;76475.0;A
2017;M;53597;ES618;53591;POP;113275.0;A
2017;M;53597;ES61;53591;POP;523250.0;A
2017;M;53593;ES611;53591;POP;193750.0;A
2017;M;53593;ES612;53591;POP;289850.0;A
2017;M;53593;ES613;53591;POP;201725.0;A
2017;M;53593;ES614;53591;POP;227725.0;A
2017;M;53593;ES615;53591;POP;144225.0;A
2017;M;53593;ES616;53591;POP;169400.0;A
2017;M;53593;ES617;53591;POP;399350.0;A
2017;M;53593;ES618;53591;POP;481100.0;A
2017;M;53593;ES61;53591;POP;2107125.0;A
2017;F;53594;ES611;53591;POP;100525.0;A
2017;F;53594;ES612;53591;POP;151975.0;A
2017;F;53594;ES613;53591;POP;101825.0;A
2017;F;53594;ES614;53591;POP;124600.0;A
2017;F;53594;ES615;53591;POP;81850.0;A
2017;F;53594;ES616;53591;POP;79300.0;A
2017;F;53594;ES617;53591;POP;250750.0;A
2017;F;53594;ES618;53591;POP;272900.0;A
2017;F;53594;ES61;53591;POP;1163725.0;A
2017;F;53595;ES611;53591;POP;8775.0;A
2017;F;53595;ES612;53591;POP;21725.0;A
2017;F;53595;ES613;53591;POP;10450.0;A
2017;F;53595;ES614;53591;POP;12400.0;A
2017;F;53595;ES615;53591;POP;5475.0;A
2017;F;53595;ES616;53591;POP;6575.0;A
2017;F;53595;ES617;53591;POP;23825.0;A
2017;F;53595;ES618;53591;POP;28700.0;A
2017;F;53595;ES61;53591;POP;117925.0;A
2017;F;53596;ES611;53591;POP;1500.0;A
2017;F;53596;ES612;53591;POP;1125.0;A
2017;F;53596;ES613;53591;POP;2725.0;A
2017;F;53596;ES614;53591;POP;4950.0;A
2017;F;53596;ES615;53591;POP;1250.0;A
2017;F;53596;ES616;53591;POP;2825.0;A
2017;F;53596;ES617;53591;POP;3125.0;A
2017;F;53596;ES618;53591;POP;4650.0;A
2017;F;53596;ES61;53591;POP;22150.0;A
2017;F;53597;ES611;53591;POP;44900.0;A
2017;F;53597;ES612;53591;POP;59400.0;A
2017;F;53597;ES613;53591;POP;57375.0;A
2017;F;53597;ES614;53591;POP;55975.0;A
2017;F;53597;ES615;53591;POP;49600.0;A
2017;F;53597;ES616;53591;POP;47225.0;A
2017;F;53597;ES617;53591;POP;75350.0;A
2017;F;53597;ES618;53591;POP;110625.0;A
2017;F;53597;ES61;53591;POP;500450.0;A
2017;F;53593;ES611;53591;POP;155700.0;A
2017;F;53593;ES612;53591;POP;234225.0;A
2017;F;53593;ES613;53591;POP;172375.0;A
2017;F;53593;ES614;53591;POP;197925.0;A
2017;F;53593;ES615;53591;POP;138175.0;A
2017;F;53593;ES616;53591;POP;135925.0;A
2017;F;53593;ES617;53591;POP;353050.0;A
2017;F;53593;ES618;53591;POP;416875.0;A
2017;F;53593;ES61;53591;POP;1804250.0;A
2017;_T;53594;ES611;53591;POP;233675.0;A
2017;_T;53594;ES612;53591;POP;349600.0;A
2017;_T;53594;ES613;53591;POP;236025.0;A
2017;_T;53594;ES614;53591;POP;283925.0;A
2017;_T;53594;ES615;53591;POP;174775.0;A
2017;_T;53594;ES616;53591;POP;188475.0;A
2017;_T;53594;ES617;53591;POP;551450.0;A
2017;_T;53594;ES618;53591;POP;610750.0;A
2017;_T;53594;ES61;53591;POP;2628675.0;A
2017;_T;53595;ES611;53591;POP;16900.0;A
2017;_T;53595;ES612;53591;POP;41400.0;A
2017;_T;53595;ES613;53591;POP;18550.0;A
2017;_T;53595;ES614;53591;POP;23550.0;A
2017;_T;53595;ES615;53591;POP;10775.0;A
2017;_T;53595;ES616;53591;POP;11375.0;A
2017;_T;53595;ES617;53591;POP;44125.0;A
2017;_T;53595;ES618;53591;POP;55550.0;A
2017;_T;53595;ES61;53591;POP;222225.0;A
2017;_T;53596;ES611;53591;POP;2325.0;A
2017;_T;53596;ES612;53591;POP;2925.0;A
2017;_T;53596;ES613;53591;POP;4725.0;A
2017;_T;53596;ES614;53591;POP;7050.0;A
2017;_T;53596;ES615;53591;POP;2175.0;A
2017;_T;53596;ES616;53591;POP;4800.0;A
2017;_T;53596;ES617;53591;POP;5000.0;A
2017;_T;53596;ES618;53591;POP;7775.0;A
2017;_T;53596;ES61;53591;POP;36775.0;A
2017;_T;53597;ES611;53591;POP;96550.0;A
2017;_T;53597;ES612;53591;POP;130150.0;A
2017;_T;53597;ES613;53591;POP;114800.0;A
2017;_T;53597;ES614;53591;POP;111125.0;A
2017;_T;53597;ES615;53591;POP;94675.0;A
2017;_T;53597;ES616;53591;POP;100675.0;A
2017;_T;53597;ES617;53591;POP;151825.0;A
2017;_T;53597;ES618;53591;POP;223900.0;A
2017;_T;53597;ES61;53591;POP;1023700.0;A
2017;_T;53593;ES611;53591;POP;349450.0;A
2017;_T;53593;ES612;53591;POP;524075.0;A
2017;_T;53593;ES613;53591;POP;374100.0;A
2017;_T;53593;ES614;53591;POP;425650.0;A
2017;_T;53593;ES615;53591;POP;282400.0;A
2017;_T;53593;ES616;53591;POP;305325.0;A
2017;_T;53593;ES617;53591;POP;752400.0;A
2017;_T;53593;ES618;53591;POP;897975.0;A
2017;_T;53593;ES61;53591;POP;3911375.0;A
2018;M;53594;ES611;53591;POP;137800.0;A
2018;M;53594;ES612;53591;POP;201650.0;A
2018;M;53594;ES613;53591;POP;139050.0;A
2018;M;53594;ES614;53591;POP;163275.0;A
2018;M;53594;ES615;53591;POP;94200.0;A
2018;M;53594;ES616;53591;POP;109875.0;A
2018;M;53594;ES617;53591;POP;311525.0;A
2018;M;53594;ES618;53591;POP;349750.0;A
2018;M;53594;ES61;53591;POP;1507125.0;A
2018;M;53595;ES611;53591;POP;7775.0;A
2018;M;53595;ES612;53591;POP;17625.0;A
2018;M;53595;ES613;53591;POP;7325.0;A
2018;M;53595;ES614;53591;POP;10500.0;A
2018;M;53595;ES615;53591;POP;5425.0;A
2018;M;53595;ES616;53591;POP;4550.0;A
2018;M;53595;ES617;53591;POP;17775.0;A
2018;M;53595;ES618;53591;POP;23750.0;A
2018;M;53595;ES61;53591;POP;94725.0;A
2018;M;53596;ES611;53591;POP;800.0;A
2018;M;53596;ES612;53591;POP;1450.0;A
