TEMPORAL;SEXO;TIPRELACIONSS;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2017;F;55182;ES611;POP;151350.0;A
2017;F;55182;ES612;POP;225625.0;A
2017;F;55182;ES613;POP;165975.0;A
2017;F;55182;ES614;POP;190550.0;A
2017;F;55182;ES615;POP;134250.0;A
2017;F;55182;ES616;POP;130275.0;A
2017;F;55182;ES617;POP;342750.0;A
2017;F;55182;ES618;POP;401325.0;A
2017;F;55182;ES61;POP;1742100.0;A
2017;F;55183;ES611;POP;42650.0;A
2017;F;55183;ES612;POP;85350.0;A
2017;F;55183;ES613;POP;70725.0;A
2017;F;55183;ES614;POP;76900.0;A
2017;F;55183;ES615;POP;39250.0;A
2017;F;55183;ES616;POP;56550.0;A
2017;F;55183;ES617;POP;109525.0;A
2017;F;55183;ES618;POP;158250.0;A
2017;F;55183;ES61;POP;639200.0;A
2017;F;55184;ES611;POP;4350.0;A
2017;F;55184;ES612;POP;8600.0;A
2017;F;55184;ES613;POP;6400.0;A
2017;F;55184;ES614;POP;7375.0;A
2017;F;55184;ES615;POP;3925.0;A
2017;F;55184;ES616;POP;5650.0;A
2017;F;55184;ES617;POP;10300.0;A
2017;F;55184;ES618;POP;15550.0;A
2017;F;55184;ES61;POP;62150.0;A
2017;_T;55181;ES611;POP;439400.0;A
2017;_T;55181;ES612;POP;714675.0;A
2017;_T;55181;ES613;POP;512725.0;A
2017;_T;55181;ES614;POP;581175.0;A
2017;_T;55181;ES615;POP;365450.0;A
2017;_T;55181;ES616;POP;424675.0;A
2017;_T;55181;ES617;POP;978925.0;A
2017;_T;55181;ES618;POP;1212925.0;A
2017;_T;55181;ES61;POP;5229950.0;A
2017;_T;55182;ES611;POP;340500.0;A
2017;_T;55182;ES612;POP;501175.0;A
2017;_T;55182;ES613;POP;360300.0;A
2017;_T;55182;ES614;POP;410225.0;A
2017;_T;55182;ES615;POP;273275.0;A
2017;_T;55182;ES616;POP;292150.0;A
2017;_T;55182;ES617;POP;728725.0;A
2017;_T;55182;ES618;POP;861350.0;A
2017;_T;55182;ES61;POP;3767700.0;A
2017;_T;55183;ES611;POP;89950.0;A
2017;_T;55183;ES612;POP;190600.0;A
2017;_T;55183;ES613;POP;138625.0;A
2017;_T;55183;ES614;POP;155525.0;A
2017;_T;55183;ES615;POP;83050.0;A
2017;_T;55183;ES616;POP;119350.0;A
2017;_T;55183;ES617;POP;226525.0;A
2017;_T;55183;ES618;POP;314950.0;A
2017;_T;55183;ES61;POP;1318575.0;A
2017;_T;55184;ES611;POP;8950.0;A
2017;_T;55184;ES612;POP;22900.0;A
2017;_T;55184;ES613;POP;13800.0;A
2017;_T;55184;ES614;POP;15425.0;A
2017;_T;55184;ES615;POP;9125.0;A
2017;_T;55184;ES616;POP;13175.0;A
2017;_T;55184;ES617;POP;23675.0;A
2017;_T;55184;ES618;POP;36625.0;A
2017;_T;55184;ES61;POP;143675.0;A
2018;M;55181;ES611;POP;244775.0;A
2018;M;55181;ES612;POP;400025.0;A
2018;M;55181;ES613;POP;271775.0;A
2018;M;55181;ES614;POP;311550.0;A
2018;M;55181;ES615;POP;189575.0;A
2018;M;55181;ES616;POP;231850.0;A
2018;M;55181;ES617;POP;527800.0;A
2018;M;55181;ES618;POP;647200.0;A
2018;M;55181;ES61;POP;2824550.0;A
2018;M;55182;ES611;POP;192150.0;A
2018;M;55182;ES612;POP;279950.0;A
2018;M;55182;ES613;POP;196000.0;A
2018;M;55182;ES614;POP;223700.0;A
2018;M;55182;ES615;POP;139975.0;A
2018;M;55182;ES616;POP;160725.0;A
2018;M;55182;ES617;POP;394750.0;A
2018;M;55182;ES618;POP;466775.0;A
2018;M;55182;ES61;POP;2054025.0;A
2018;M;55183;ES611;POP;47675.0;A
2018;M;55183;ES612;POP;106275.0;A
2018;M;55183;ES613;POP;67875.0;A
2018;M;55183;ES614;POP;79500.0;A
2018;M;55183;ES615;POP;44525.0;A
2018;M;55183;ES616;POP;62525.0;A
2018;M;55183;ES617;POP;118975.0;A
2018;M;55183;ES618;POP;158650.0;A
2018;M;55183;ES61;POP;686000.0;A
2018;M;55184;ES611;POP;4950.0;A
2018;M;55184;ES612;POP;13800.0;A
2018;M;55184;ES613;POP;7900.0;A
2018;M;55184;ES614;POP;8350.0;A
2018;M;55184;ES615;POP;5075.0;A
2018;M;55184;ES616;POP;8600.0;A
2018;M;55184;ES617;POP;14075.0;A
2018;M;55184;ES618;POP;21775.0;A
2018;M;55184;ES61;POP;84525.0;A
2018;F;55181;ES611;POP;202600.0;A
2018;F;55181;ES612;POP;327000.0;A
2018;F;55181;ES613;POP;246475.0;A
2018;F;55181;ES614;POP;280425.0;A
2018;F;55181;ES615;POP;186900.0;A
2018;F;55181;ES616;POP;195750.0;A
2018;F;55181;ES617;POP;474800.0;A
2018;F;55181;ES618;POP;588500.0;A
2018;F;55181;ES61;POP;2502450.0;A
2018;F;55182;ES611;POP;154200.0;A
2018;F;55182;ES612;POP;231700.0;A
2018;F;55182;ES613;POP;168750.0;A
2018;F;55182;ES614;POP;194750.0;A
2018;F;55182;ES615;POP;142725.0;A
2018;F;55182;ES616;POP;132375.0;A
2018;F;55182;ES617;POP;351800.0;A
2018;F;55182;ES618;POP;411475.0;A
2018;F;55182;ES61;POP;1787775.0;A
2018;F;55183;ES611;POP;43200.0;A
2018;F;55183;ES612;POP;87450.0;A
2018;F;55183;ES613;POP;71050.0;A
2018;F;55183;ES614;POP;77625.0;A
2018;F;55183;ES615;POP;39950.0;A
2018;F;55183;ES616;POP;57225.0;A
2018;F;55183;ES617;POP;111625.0;A
2018;F;55183;ES618;POP;160425.0;A
2018;F;55183;ES61;POP;648550.0;A
2018;F;55184;ES611;POP;5200.0;A
2018;F;55184;ES612;POP;7850.0;A
2018;F;55184;ES613;POP;6675.0;A
2018;F;55184;ES614;POP;8050.0;A
2018;F;55184;ES615;POP;4225.0;A
2018;F;55184;ES616;POP;6150.0;A
2018;F;55184;ES617;POP;11375.0;A
2018;F;55184;ES618;POP;16600.0;A
2018;F;55184;ES61;POP;66125.0;A
2018;_T;55181;ES611;POP;447375.0;A
2018;_T;55181;ES612;POP;727025.0;A
2018;_T;55181;ES613;POP;518250.0;A
2018;_T;55181;ES614;POP;591975.0;A
2018;_T;55181;ES615;POP;376475.0;A
2018;_T;55181;ES616;POP;427600.0;A
2018;_T;55181;ES617;POP;1002600.0;A
2018;_T;55181;ES618;POP;1235700.0;A
2018;_T;55181;ES61;POP;5327000.0;A
2018;_T;55182;ES611;POP;346350.0;A
2018;_T;55182;ES612;POP;511650.0;A
2018;_T;55182;ES613;POP;364750.0;A
2018;_T;55182;ES614;POP;418450.0;A
2018;_T;55182;ES615;POP;282700.0;A
2018;_T;55182;ES616;POP;293100.0;A
2018;_T;55182;ES617;POP;746550.0;A
2018;_T;55182;ES618;POP;878250.0;A
2018;_T;55182;ES61;POP;3841800.0;A
2018;_T;55183;ES611;POP;90875.0;A
2018;_T;55183;ES612;POP;193725.0;A
2018;_T;55183;ES613;POP;138925.0;A
2018;_T;55183;ES614;POP;157125.0;A
2018;_T;55183;ES615;POP;84475.0;A
2018;_T;55183;ES616;POP;119750.0;A
2018;_T;55183;ES617;POP;230600.0;A
2018;_T;55183;ES618;POP;319075.0;A
2018;_T;55183;ES61;POP;1334550.0;A
2018;_T;55184;ES611;POP;10150.0;A
2018;_T;55184;ES612;POP;21650.0;A
2018;_T;55184;ES613;POP;14575.0;A
2018;_T;55184;ES614;POP;16400.0;A
2018;_T;55184;ES615;POP;9300.0;A
2018;_T;55184;ES616;POP;14750.0;A
2018;_T;55184;ES617;POP;25450.0;A
2018;_T;55184;ES618;POP;38375.0;A
2018;_T;55184;ES61;POP;150650.0;A
2019;M;55181;ES611;POP;249825.0;A
2019;M;55181;ES612;POP;404775.0;A
2019;M;55181;ES613;POP;272450.0;A
2019;M;55181;ES614;POP;312725.0;A
2019;M;55181;ES615;POP;193425.0;A
2019;M;55181;ES616;POP;231475.0;A
2019;M;55181;ES617;POP;537200.0;A
2019;M;55181;ES618;POP;654025.0;A
2019;M;55181;ES61;POP;2855900.0;A
2019;M;55182;ES611;POP;196600.0;A
2019;M;55182;ES612;POP;283425.0;A
2019;M;55182;ES613;POP;196350.0;A
2019;M;55182;ES614;POP;224425.0;A
2019;M;55182;ES615;POP;143750.0;A
2019;M;55182;ES616;POP;160600.0;A
2019;M;55182;ES617;POP;404050.0;A
2019;M;55182;ES618;POP;471425.0;A
2019;M;55182;ES61;POP;2080625.0;A
2019;M;55183;ES611;POP;47900.0;A
2019;M;55183;ES612;POP;107000.0;A
2019;M;55183;ES613;POP;67900.0;A
2019;M;55183;ES614;POP;79775.0;A
2019;M;55183;ES615;POP;44150.0;A
2019;M;55183;ES616;POP;62050.0;A
2019;M;55183;ES617;POP;119625.0;A
2019;M;55183;ES618;POP;159725.0;A
2019;M;55183;ES61;POP;688125.0;A
2019;M;55184;ES611;POP;5325.0;A
2019;M;55184;ES612;POP;14350.0;A
2019;M;55184;ES613;POP;8200.0;A
2019;M;55184;ES614;POP;8525.0;A
2019;M;55184;ES615;POP;5525.0;A
2019;M;55184;ES616;POP;8825.0;A
2019;M;55184;ES617;POP;13525.0;A
2019;M;55184;ES618;POP;22875.0;A
2019;M;55184;ES61;POP;87150.0;A
2019;F;55181;ES611;POP;208000.0;A
2019;F;55181;ES612;POP;335350.0;A
2019;F;55181;ES613;POP;250900.0;A
2019;F;55181;ES614;POP;285325.0;A
2019;F;55181;ES615;POP;188275.0;A
2019;F;55181;ES616;POP;198125.0;A
2019;F;55181;ES617;POP;487625.0;A
2019;F;55181;ES618;POP;602525.0;A
2019;F;55181;ES61;POP;2556125.0;A
2019;F;55182;ES611;POP;159250.0;A
2019;F;55182;ES612;POP;238500.0;A
2019;F;55182;ES613;POP;171775.0;A
2019;F;55182;ES614;POP;198500.0;A
2019;F;55182;ES615;POP;144000.0;A
2019;F;55182;ES616;POP;134450.0;A
2019;F;55182;ES617;POP;362375.0;A
2019;F;55182;ES618;POP;422650.0;A
2019;F;55182;ES61;POP;1831500.0;A
2019;F;55183;ES611;POP;43525.0;A
2019;F;55183;ES612;POP;88450.0;A
2019;F;55183;ES613;POP;72025.0;A
2019;F;55183;ES614;POP;78500.0;A
2019;F;55183;ES615;POP;40425.0;A
2019;F;55183;ES616;POP;57700.0;A
2019;F;55183;ES617;POP;114200.0;A
2019;F;55183;ES618;POP;163025.0;A
2019;F;55183;ES61;POP;657850.0;A
2019;F;55184;ES611;POP;5225.0;A
2019;F;55184;ES612;POP;8400.0;A
2019;F;55184;ES613;POP;7100.0;A
2019;F;55184;ES614;POP;8325.0;A
2019;F;55184;ES615;POP;3850.0;A
2019;F;55184;ES616;POP;5975.0;A
2019;F;55184;ES617;POP;11050.0;A
2019;F;55184;ES618;POP;16850.0;A
2019;F;55184;ES61;POP;66775.0;A
2019;_T;55181;ES611;POP;457825.0;A
2019;_T;55181;ES612;POP;740125.0;A
2019;_T;55181;ES613;POP;523350.0;A
2019;_T;55181;ES614;POP;598050.0;A
2019;_T;55181;ES615;POP;381700.0;A
2019;_T;55181;ES616;POP;429600.0;A
2019;_T;55181;ES617;POP;1024825.0;A
2019;_T;55181;ES618;POP;1256550.0;A
2019;_T;55181;ES61;POP;5412025.0;A
2019;_T;55182;ES611;POP;355850.0;A
2019;_T;55182;ES612;POP;521925.0;A
2019;_T;55182;ES613;POP;368125.0;A
2019;_T;55182;ES614;POP;422925.0;A
2019;_T;55182;ES615;POP;287750.0;A
2019;_T;55182;ES616;POP;295050.0;A
2019;_T;55182;ES617;POP;766425.0;A
2019;_T;55182;ES618;POP;894075.0;A
2019;_T;55182;ES61;POP;3912125.0;A
2019;_T;55183;ES611;POP;91425.0;A
2019;_T;55183;ES612;POP;195450.0;A
2019;_T;55183;ES613;POP;139925.0;A
2019;_T;55183;ES614;POP;158275.0;A
2019;_T;55183;ES615;POP;84575.0;A
2019;_T;55183;ES616;POP;119750.0;A
2019;_T;55183;ES617;POP;233825.0;A
2019;_T;55183;ES618;POP;322750.0;A
2019;_T;55183;ES61;POP;1345975.0;A
2019;_T;55184;ES611;POP;10550.0;A
2019;_T;55184;ES612;POP;22750.0;A
2019;_T;55184;ES613;POP;15300.0;A
2019;_T;55184;ES614;POP;16850.0;A
2019;_T;55184;ES615;POP;9375.0;A
2019;_T;55184;ES616;POP;14800.0;A
2019;_T;55184;ES617;POP;24575.0;A
2019;_T;55184;ES618;POP;39725.0;A
2019;_T;55184;ES61;POP;153925.0;A
2020;M;55181;ES611;POP;251125.0;A
2020;M;55181;ES612;POP;400350.0;A
2020;M;55181;ES613;POP;269375.0;A
2020;M;55181;ES614;POP;311175.0;A
2020;M;55181;ES615;POP;191525.0;A
2020;M;55181;ES616;POP;229575.0;A
2020;M;55181;ES617;POP;531175.0;A
2020;M;55181;ES618;POP;648675.0;A
2020;M;55181;ES61;POP;2832975.0;A
2020;M;55182;ES611;POP;197025.0;A
2020;M;55182;ES612;POP;278725.0;A
2020;M;55182;ES613;POP;192950.0;A
2020;M;55182;ES614;POP;221925.0;A
2020;M;55182;ES615;POP;141700.0;A
2020;M;55182;ES616;POP;158525.0;A
2020;M;55182;ES617;POP;398400.0;A
2020;M;55182;ES618;POP;466025.0;A
2020;M;55182;ES61;POP;2055275.0;A
2020;M;55183;ES611;POP;48275.0;A
2020;M;55183;ES612;POP;108325.0;A
2020;M;55183;ES613;POP;68600.0;A
2020;M;55183;ES614;POP;81300.0;A
2020;M;55183;ES615;POP;44300.0;A
2020;M;55183;ES616;POP;62775.0;A
2020;M;55183;ES617;POP;120125.0;A
2020;M;55183;ES618;POP;160925.0;A
2020;M;55183;ES61;POP;694625.0;A
2020;M;55184;ES611;POP;5825.0;A
2020;M;55184;ES612;POP;13300.0;A
2020;M;55184;ES613;POP;7825.0;A
2020;M;55184;ES614;POP;7950.0;A
2020;M;55184;ES615;POP;5525.0;A
2020;M;55184;ES616;POP;8275.0;A
2020;M;55184;ES617;POP;12650.0;A
2020;M;55184;ES618;POP;21725.0;A
2020;M;55184;ES61;POP;83075.0;A
2020;F;55181;ES611;POP;209525.0;A
2020;F;55181;ES612;POP;332875.0;A
2020;F;55181;ES613;POP;247725.0;A
2020;F;55181;ES614;POP;284025.0;A
2020;F;55181;ES615;POP;178625.0;A
2020;F;55181;ES616;POP;196775.0;A
2020;F;55181;ES617;POP;481125.0;A
2020;F;55181;ES618;POP;599600.0;A
2020;F;55181;ES61;POP;2530275.0;A
2020;F;55182;ES611;POP;159625.0;A
2020;F;55182;ES612;POP;234450.0;A
2020;F;55182;ES613;POP;168350.0;A
2020;F;55182;ES614;POP;195800.0;A
2020;F;55182;ES615;POP;133875.0;A
2020;F;55182;ES616;POP;132250.0;A
2020;F;55182;ES617;POP;354175.0;A
2020;F;55182;ES618;POP;417000.0;A
2020;F;55182;ES61;POP;1795525.0;A
2020;F;55183;ES611;POP;44600.0;A
2020;F;55183;ES612;POP;90925.0;A
2020;F;55183;ES613;POP;72525.0;A
2020;F;55183;ES614;POP;80525.0;A
2020;F;55183;ES615;POP;40950.0;A
2020;F;55183;ES616;POP;58550.0;A
2020;F;55183;ES617;POP;116875.0;A
2020;F;55183;ES618;POP;167250.0;A
2020;F;55183;ES61;POP;672200.0;A
2020;F;55184;ES611;POP;5300.0;A
2020;F;55184;ES612;POP;7500.0;A
2020;F;55184;ES613;POP;6850.0;A
2020;F;55184;ES614;POP;7700.0;A
2020;F;55184;ES615;POP;3800.0;A
2020;F;55184;ES616;POP;5975.0;A
2020;F;55184;ES617;POP;10075.0;A
2020;F;55184;ES618;POP;15350.0;A
2020;F;55184;ES61;POP;62550.0;A
2020;_T;55181;ES611;POP;460650.0;A
2020;_T;55181;ES612;POP;733225.0;A
2020;_T;55181;ES613;POP;517100.0;A
2020;_T;55181;ES614;POP;595200.0;A
2020;_T;55181;ES615;POP;370150.0;A
2020;_T;55181;ES616;POP;426350.0;A
2020;_T;55181;ES617;POP;1012300.0;A
2020;_T;55181;ES618;POP;1248275.0;A
2020;_T;55181;ES61;POP;5363250.0;A
2020;_T;55182;ES611;POP;356650.0;A
2020;_T;55182;ES612;POP;513175.0;A
2020;_T;55182;ES613;POP;361300.0;A
2020;_T;55182;ES614;POP;417725.0;A
2020;_T;55182;ES615;POP;275575.0;A
2020;_T;55182;ES616;POP;290775.0;A
2020;_T;55182;ES617;POP;752575.0;A
2020;_T;55182;ES618;POP;883025.0;A
2020;_T;55182;ES61;POP;3850800.0;A
2020;_T;55183;ES611;POP;92875.0;A
2020;_T;55183;ES612;POP;199250.0;A
2020;_T;55183;ES613;POP;141125.0;A
2020;_T;55183;ES614;POP;161825.0;A
2020;_T;55183;ES615;POP;85250.0;A
2020;_T;55183;ES616;POP;121325.0;A
2020;_T;55183;ES617;POP;237000.0;A
2020;_T;55183;ES618;POP;328175.0;A
2020;_T;55183;ES61;POP;1366825.0;A
2020;_T;55184;ES611;POP;11125.0;A
2020;_T;55184;ES612;POP;20800.0;A
2020;_T;55184;ES613;POP;14675.0;A
2020;_T;55184;ES614;POP;15650.0;A
2020;_T;55184;ES615;POP;9325.0;A
2020;_T;55184;ES616;POP;14250.0;A
2020;_T;55184;ES617;POP;22725.0;A
2020;_T;55184;ES618;POP;37075.0;A
2020;_T;55184;ES61;POP;145625.0;A
