TEMPORAL;TERRITORIO;SEXO;PCSSA_JUBVIUDEDAD;INDICATOR;OBS_VALUE;FREQ;CLASEDEPENSION;EDAD
2019;3120;_T;_Z;NUM_PEN_PERS;94963.0;A;_Z;Y_GE50
2019;3120;M;_Z;NUM_PEN_PERS;60375.0;A;_Z;TOTAL
2019;3120;M;_Z;NUM_PEN_PERS;15221.0;A;_Z;Y_LT15
2019;3120;M;_Z;NUM_PEN_PERS;45154.0;A;_Z;Y_GE50
2019;3120;F;_Z;NUM_PEN_PERS;63895.0;A;_Z;TOTAL
2019;3120;F;_Z;NUM_PEN_PERS;14086.0;A;_Z;Y_LT15
2019;3120;F;_Z;NUM_PEN_PERS;49809.0;A;_Z;Y_GE50
2019;3121;_T;_Z;NUM_PEN_PERS;2187.0;A;_Z;TOTAL
2019;3121;_T;_Z;NUM_PEN_PERS;757.0;A;_Z;Y_LT15
2019;3121;_T;_Z;NUM_PEN_PERS;1430.0;A;_Z;Y_GE50
2019;3121;M;_Z;NUM_PEN_PERS;1056.0;A;_Z;TOTAL
2019;3121;M;_Z;NUM_PEN_PERS;369.0;A;_Z;Y_LT15
2019;3121;M;_Z;NUM_PEN_PERS;687.0;A;_Z;Y_GE50
2019;3121;F;_Z;NUM_PEN_PERS;1131.0;A;_Z;TOTAL
2019;3121;F;_Z;NUM_PEN_PERS;388.0;A;_Z;Y_LT15
2019;3121;F;_Z;NUM_PEN_PERS;743.0;A;_Z;Y_GE50
2019;3122;_T;_Z;NUM_PEN_PERS;3170.0;A;_Z;TOTAL
2019;3122;_T;_Z;NUM_PEN_PERS;846.0;A;_Z;Y_LT15
2019;3122;_T;_Z;NUM_PEN_PERS;2324.0;A;_Z;Y_GE50
2019;3122;M;_Z;NUM_PEN_PERS;1704.0;A;_Z;TOTAL
2019;3122;M;_Z;NUM_PEN_PERS;428.0;A;_Z;Y_LT15
2019;3122;M;_Z;NUM_PEN_PERS;1276.0;A;_Z;Y_GE50
2019;3122;F;_Z;NUM_PEN_PERS;1466.0;A;_Z;TOTAL
2019;3122;F;_Z;NUM_PEN_PERS;418.0;A;_Z;Y_LT15
2019;3122;F;_Z;NUM_PEN_PERS;1048.0;A;_Z;Y_GE50
2019;3123;_T;_Z;NUM_PEN_PERS;1252.0;A;_Z;TOTAL
2019;3123;_T;_Z;NUM_PEN_PERS;412.0;A;_Z;Y_LT15
2019;3123;_T;_Z;NUM_PEN_PERS;840.0;A;_Z;Y_GE50
2019;3123;M;_Z;NUM_PEN_PERS;667.0;A;_Z;TOTAL
2019;3123;M;_Z;NUM_PEN_PERS;229.0;A;_Z;Y_LT15
2019;3123;M;_Z;NUM_PEN_PERS;438.0;A;_Z;Y_GE50
2019;3123;F;_Z;NUM_PEN_PERS;585.0;A;_Z;TOTAL
2019;3123;F;_Z;NUM_PEN_PERS;183.0;A;_Z;Y_LT15
2019;3123;F;_Z;NUM_PEN_PERS;402.0;A;_Z;Y_GE50
2019;3124;_T;_Z;NUM_PEN_PERS;9860.0;A;_Z;TOTAL
2019;3124;_T;_Z;NUM_PEN_PERS;3116.0;A;_Z;Y_LT15
2019;3124;_T;_Z;NUM_PEN_PERS;6744.0;A;_Z;Y_GE50
2019;3124;M;_Z;NUM_PEN_PERS;5045.0;A;_Z;TOTAL
2019;3124;M;_Z;NUM_PEN_PERS;1735.0;A;_Z;Y_LT15
2019;3124;M;_Z;NUM_PEN_PERS;3310.0;A;_Z;Y_GE50
2019;3124;F;_Z;NUM_PEN_PERS;4815.0;A;_Z;TOTAL
2019;3124;F;_Z;NUM_PEN_PERS;1381.0;A;_Z;Y_LT15
2019;3124;F;_Z;NUM_PEN_PERS;3434.0;A;_Z;Y_GE50
2019;3126;_T;_Z;NUM_PEN_PERS;1328.0;A;_Z;TOTAL
2019;3126;_T;_Z;NUM_PEN_PERS;374.0;A;_Z;Y_LT15
2019;3126;_T;_Z;NUM_PEN_PERS;954.0;A;_Z;Y_GE50
2019;3126;M;_Z;NUM_PEN_PERS;711.0;A;_Z;TOTAL
2019;3126;M;_Z;NUM_PEN_PERS;195.0;A;_Z;Y_LT15
2019;3126;M;_Z;NUM_PEN_PERS;516.0;A;_Z;Y_GE50
2019;3126;F;_Z;NUM_PEN_PERS;617.0;A;_Z;TOTAL
2019;3126;F;_Z;NUM_PEN_PERS;179.0;A;_Z;Y_LT15
2019;3126;F;_Z;NUM_PEN_PERS;438.0;A;_Z;Y_GE50
2019;3127;_T;_Z;NUM_PEN_PERS;892.0;A;_Z;TOTAL
2019;3127;_T;_Z;NUM_PEN_PERS;269.0;A;_Z;Y_LT15
2019;3127;_T;_Z;NUM_PEN_PERS;623.0;A;_Z;Y_GE50
2019;3127;M;_Z;NUM_PEN_PERS;409.0;A;_Z;TOTAL
2019;3127;M;_Z;NUM_PEN_PERS;131.0;A;_Z;Y_LT15
2019;3127;M;_Z;NUM_PEN_PERS;278.0;A;_Z;Y_GE50
2019;3127;F;_Z;NUM_PEN_PERS;483.0;A;_Z;TOTAL
2019;3127;F;_Z;NUM_PEN_PERS;138.0;A;_Z;Y_LT15
2019;3127;F;_Z;NUM_PEN_PERS;345.0;A;_Z;Y_GE50
2019;3130;_T;_Z;NUM_PEN_PERS;323.0;A;_Z;TOTAL
2019;3130;_T;_Z;NUM_PEN_PERS;72.0;A;_Z;Y_LT15
2019;3130;_T;_Z;NUM_PEN_PERS;251.0;A;_Z;Y_GE50
2019;3130;M;_Z;NUM_PEN_PERS;153.0;A;_Z;TOTAL
2019;3130;M;_Z;NUM_PEN_PERS;38.0;A;_Z;Y_LT15
2019;3130;M;_Z;NUM_PEN_PERS;115.0;A;_Z;Y_GE50
2019;3130;F;_Z;NUM_PEN_PERS;170.0;A;_Z;TOTAL
2019;3130;F;_Z;NUM_PEN_PERS;34.0;A;_Z;Y_LT15
2019;3130;F;_Z;NUM_PEN_PERS;136.0;A;_Z;Y_GE50
2019;3128;_T;_Z;NUM_PEN_PERS;1075.0;A;_Z;TOTAL
2019;3128;_T;_Z;NUM_PEN_PERS;358.0;A;_Z;Y_LT15
2019;3128;_T;_Z;NUM_PEN_PERS;717.0;A;_Z;Y_GE50
2019;3128;M;_Z;NUM_PEN_PERS;568.0;A;_Z;TOTAL
2019;3128;M;_Z;NUM_PEN_PERS;189.0;A;_Z;Y_LT15
2019;3128;M;_Z;NUM_PEN_PERS;379.0;A;_Z;Y_GE50
2019;3128;F;_Z;NUM_PEN_PERS;507.0;A;_Z;TOTAL
2019;3128;F;_Z;NUM_PEN_PERS;169.0;A;_Z;Y_LT15
2019;3128;F;_Z;NUM_PEN_PERS;338.0;A;_Z;Y_GE50
2019;3129;_T;_Z;NUM_PEN_PERS;1211.0;A;_Z;TOTAL
2019;3129;_T;_Z;NUM_PEN_PERS;392.0;A;_Z;Y_LT15
2019;3129;_T;_Z;NUM_PEN_PERS;819.0;A;_Z;Y_GE50
2019;3129;M;_Z;NUM_PEN_PERS;643.0;A;_Z;TOTAL
2019;3129;M;_Z;NUM_PEN_PERS;237.0;A;_Z;Y_LT15
2019;3129;M;_Z;NUM_PEN_PERS;406.0;A;_Z;Y_GE50
2019;3129;F;_Z;NUM_PEN_PERS;568.0;A;_Z;TOTAL
2019;3129;F;_Z;NUM_PEN_PERS;155.0;A;_Z;Y_LT15
2019;3129;F;_Z;NUM_PEN_PERS;413.0;A;_Z;Y_GE50
2019;3131;_T;_Z;NUM_PEN_PERS;1605.0;A;_Z;TOTAL
2019;3131;_T;_Z;NUM_PEN_PERS;579.0;A;_Z;Y_LT15
2019;3131;_T;_Z;NUM_PEN_PERS;1026.0;A;_Z;Y_GE50
2019;3131;M;_Z;NUM_PEN_PERS;821.0;A;_Z;TOTAL
2019;3131;M;_Z;NUM_PEN_PERS;324.0;A;_Z;Y_LT15
2019;3131;M;_Z;NUM_PEN_PERS;497.0;A;_Z;Y_GE50
2019;3131;F;_Z;NUM_PEN_PERS;784.0;A;_Z;TOTAL
2019;3131;F;_Z;NUM_PEN_PERS;255.0;A;_Z;Y_LT15
2019;3131;F;_Z;NUM_PEN_PERS;529.0;A;_Z;Y_GE50
2019;3132;_T;_Z;NUM_PEN_PERS;3422.0;A;_Z;TOTAL
2019;3132;_T;_Z;NUM_PEN_PERS;1074.0;A;_Z;Y_LT15
2019;3132;_T;_Z;NUM_PEN_PERS;2348.0;A;_Z;Y_GE50
2019;3132;M;_Z;NUM_PEN_PERS;1879.0;A;_Z;TOTAL
2019;3132;M;_Z;NUM_PEN_PERS;618.0;A;_Z;Y_LT15
2019;3132;M;_Z;NUM_PEN_PERS;1261.0;A;_Z;Y_GE50
2019;3132;F;_Z;NUM_PEN_PERS;1543.0;A;_Z;TOTAL
2019;3132;F;_Z;NUM_PEN_PERS;456.0;A;_Z;Y_LT15
2019;3132;F;_Z;NUM_PEN_PERS;1087.0;A;_Z;Y_GE50
2019;ES61;_T;_Z;PEN_MED;982.2849574296965;A;_Z;TOTAL
2019;ES61;_T;_Z;PEN_MED;853.3876444969229;A;_Z;Y_LT15
2019;ES61;_T;_Z;PEN_MED;1027.8681270018117;A;_Z;Y_GE50
2019;ES61;M;_Z;PEN_MED;1105.4361548099453;A;_Z;TOTAL
2019;ES61;M;_Z;PEN_MED;930.568252598682;A;_Z;Y_LT15
2019;ES61;M;_Z;PEN_MED;1173.2455682096174;A;_Z;Y_GE50
2019;ES61;F;_Z;PEN_MED;852.2882434918032;A;_Z;TOTAL
2019;ES61;F;_Z;PEN_MED;759.3491218889145;A;_Z;Y_LT15
2019;ES61;F;_Z;PEN_MED;881.9710302243979;A;_Z;Y_GE50
2019;ES61;_U;_Z;PEN_MED;se;A;_Z;TOTAL
2019;ES61;_U;_Z;PEN_MED;se;A;_Z;Y_LT15
2019;ES61;_U;_Z;PEN_MED;se;A;_Z;Y_GE50
2019;ES611;_T;_Z;PEN_MED;907.1176966621325;A;_Z;TOTAL
2019;ES611;_T;_Z;PEN_MED;782.7696286144991;A;_Z;Y_LT15
2019;ES611;_T;_Z;PEN_MED;944.0631432294141;A;_Z;Y_GE50
2019;ES611;M;_Z;PEN_MED;1013.0866546895533;A;_Z;TOTAL
2019;ES611;M;_Z;PEN_MED;862.2673307846034;A;_Z;Y_LT15
2019;ES611;M;_Z;PEN_MED;1059.7536690415377;A;_Z;Y_GE50
2019;ES611;F;_Z;PEN_MED;796.9928272094909;A;_Z;TOTAL
2019;ES611;F;_Z;PEN_MED;694.6421912926219;A;_Z;Y_LT15
2019;ES611;F;_Z;PEN_MED;826.1180410590944;A;_Z;Y_GE50
2019;2241;_T;_Z;PEN_MED;815.2422028985508;A;_Z;TOTAL
2019;2241;_T;_Z;PEN_MED;734.416511627907;A;_Z;Y_LT15
2019;2241;_T;_Z;PEN_MED;826.7504966887417;A;_Z;Y_GE50
2019;2241;M;_Z;PEN_MED;888.778024691358;A;_Z;TOTAL
2019;2241;M;_Z;PEN_MED;730.6665384615385;A;_Z;Y_LT15
2019;2241;M;_Z;PEN_MED;919.0052205882353;A;_Z;Y_GE50
2019;2241;F;_Z;PEN_MED;750.1449180327869;A;_Z;TOTAL
2019;2241;F;_Z;PEN_MED;740.1517647058823;A;_Z;Y_LT15
2019;2241;F;_Z;PEN_MED;751.168313253012;A;_Z;Y_GE50
2019;2242;_T;_Z;PEN_MED;794.9248746518106;A;_Z;TOTAL
2019;2242;_T;_Z;PEN_MED;749.4469491525424;A;_Z;Y_LT15
2019;2242;_T;_Z;PEN_MED;803.8688666666667;A;_Z;Y_GE50
2019;2242;M;_Z;PEN_MED;868.8602732240438;A;_Z;TOTAL
2019;2242;M;_Z;PEN_MED;808.7268421052632;A;_Z;Y_LT15
2019;2242;M;_Z;PEN_MED;884.6193793103448;A;_Z;Y_GE50
2019;2242;F;_Z;PEN_MED;718.0488636363636;A;_Z;TOTAL
2019;2242;F;_Z;PEN_MED;642.1785714285714;A;_Z;Y_LT15
2019;2242;F;_Z;PEN_MED;728.3280645161291;A;_Z;Y_GE50
2019;2243;_T;_Z;PEN_MED;788.6794275916644;A;_Z;TOTAL
2019;2243;_T;_Z;PEN_MED;663.6866523143165;A;_Z;Y_LT15
2019;2243;_T;_Z;PEN_MED;829.2518553459118;A;_Z;Y_GE50
2019;2243;M;_Z;PEN_MED;860.3100205867215;A;_Z;TOTAL
2019;2243;M;_Z;PEN_MED;727.1920724346077;A;_Z;Y_LT15
2019;2243;M;_Z;PEN_MED;906.063561549101;A;_Z;Y_GE50
2019;2243;F;_Z;PEN_MED;713.366525974026;A;_Z;TOTAL
2019;2243;F;_Z;PEN_MED;590.6260185185185;A;_Z;Y_LT15
2019;2243;F;_Z;PEN_MED;750.8127824858757;A;_Z;Y_GE50
2019;2244;_T;_Z;PEN_MED;778.7790225563909;A;_Z;TOTAL
2019;2244;_T;_Z;PEN_MED;1018.1211111111111;A;_Z;Y_LT15
2019;2244;_T;_Z;PEN_MED;761.4074193548387;A;_Z;Y_GE50
2019;2244;M;_Z;PEN_MED;871.2993548387097;A;_Z;TOTAL
2019;2244;M;_Z;PEN_MED;1259.135;A;_Z;Y_LT15
2019;2244;M;_Z;PEN_MED;829.7455357142857;A;_Z;Y_GE50
2019;2244;F;_Z;PEN_MED;697.9866197183098;A;_Z;TOTAL
2019;2244;F;_Z;PEN_MED;se;A;_Z;Y_LT15
2019;2244;F;_Z;PEN_MED;705.1289705882352;A;_Z;Y_GE50
2019;2245;_T;_Z;PEN_MED;773.9177227722772;A;_Z;TOTAL
2019;2245;_T;_Z;PEN_MED;685.0804545454546;A;_Z;Y_LT15
2019;2245;_T;_Z;PEN_MED;784.7756111111111;A;_Z;Y_GE50
2019;2245;M;_Z;PEN_MED;803.3955670103093;A;_Z;TOTAL
2019;2245;M;_Z;PEN_MED;663.3;A;_Z;Y_LT15
2019;2245;M;_Z;PEN_MED;823.1737647058824;A;_Z;Y_GE50
2019;2245;F;_Z;PEN_MED;746.6858095238096;A;_Z;TOTAL
2019;2245;F;_Z;PEN_MED;711.217;A;_Z;Y_LT15
2019;2245;F;_Z;PEN_MED;750.4193684210527;A;_Z;Y_GE50
2019;2246;_T;_Z;PEN_MED;808.7490328467153;A;_Z;TOTAL
2019;2246;_T;_Z;PEN_MED;717.5545508982036;A;_Z;Y_LT15
2019;2246;_T;_Z;PEN_MED;832.000145038168;A;_Z;Y_GE50
2019;2246;M;_Z;PEN_MED;885.7896933962263;A;_Z;TOTAL
2019;2246;M;_Z;PEN_MED;785.3647398843931;A;_Z;Y_LT15
2019;2246;M;_Z;PEN_MED;911.528237037037;A;_Z;Y_GE50
2019;2246;F;_Z;PEN_MED;726.6755653266332;A;_Z;TOTAL
2019;2246;F;_Z;PEN_MED;644.6901863354037;A;_Z;Y_LT15
2019;2246;F;_Z;PEN_MED;747.4624094488189;A;_Z;Y_GE50
2019;2247;_T;_Z;PEN_MED;736.8167117117117;A;_Z;TOTAL
2019;2247;_T;_Z;PEN_MED;647.7360869565217;A;_Z;Y_LT15
2019;2247;_T;_Z;PEN_MED;760.0991477272728;A;_Z;Y_GE50
2019;2247;M;_Z;PEN_MED;764.0013157894738;A;_Z;TOTAL
2019;2247;M;_Z;PEN_MED;634.2125;A;_Z;Y_LT15
2019;2247;M;_Z;PEN_MED;806.2581395348836;A;_Z;Y_GE50
2019;2247;F;_Z;PEN_MED;708.1218518518518;A;_Z;TOTAL
2019;2247;F;_Z;PEN_MED;668.7727777777778;A;_Z;Y_LT15
2019;2247;F;_Z;PEN_MED;715.9916666666667;A;_Z;Y_GE50
2019;2248;_T;_Z;PEN_MED;870.0781818181817;A;_Z;TOTAL
2019;2248;_T;_Z;PEN_MED;773.082857142857;A;_Z;Y_LT15
2019;2248;_T;_Z;PEN_MED;880.6048062015503;A;_Z;Y_GE50
2019;2248;M;_Z;PEN_MED;972.0735555555555;A;_Z;TOTAL
2019;2248;M;_Z;PEN_MED;963.1142857142856;A;_Z;Y_LT15
2019;2248;M;_Z;PEN_MED;972.829156626506;A;_Z;Y_GE50
2019;2248;F;_Z;PEN_MED;696.8784905660378;A;_Z;TOTAL
2019;2248;F;_Z;PEN_MED;583.0514285714286;A;_Z;Y_LT15
2019;2248;F;_Z;PEN_MED;714.2;A;_Z;Y_GE50
2019;2249;_T;_Z;PEN_MED;1082.9021276595745;A;_Z;TOTAL
2019;2249;_T;_Z;PEN_MED;1007.8371428571429;A;_Z;Y_LT15
2019;2249;_T;_Z;PEN_MED;1096.0385;A;_Z;Y_GE50
2019;2249;M;_Z;PEN_MED;1197.6514285714286;A;_Z;TOTAL
2019;2249;M;_Z;PEN_MED;se;A;_Z;Y_LT15
2019;2249;M;_Z;PEN_MED;1193.225294117647;A;_Z;Y_GE50
2019;2249;F;_Z;PEN_MED;990.22;A;_Z;TOTAL
2019;2249;F;_Z;PEN_MED;se;A;_Z;Y_LT15
2019;2249;F;_Z;PEN_MED;1024.2047826086957;A;_Z;Y_GE50
2019;2250;_T;_Z;PEN_MED;820.8058503401361;A;_Z;TOTAL
2019;2250;_T;_Z;PEN_MED;664.5594871794872;A;_Z;Y_LT15
2019;2250;_T;_Z;PEN_MED;877.2281481481482;A;_Z;Y_GE50
2019;2250;M;_Z;PEN_MED;871.9924324324325;A;_Z;TOTAL
2019;2250;M;_Z;PEN_MED;662.2162962962964;A;_Z;Y_LT15
2019;2250;M;_Z;PEN_MED;992.5021276595745;A;_Z;Y_GE50
2019;2250;F;_Z;PEN_MED;768.9180821917809;A;_Z;TOTAL
2019;2250;F;_Z;PEN_MED;669.8316666666667;A;_Z;Y_LT15
2019;2250;F;_Z;PEN_MED;788.4104918032787;A;_Z;Y_GE50
2019;2251;_T;_Z;PEN_MED;872.8552710843373;A;_Z;TOTAL
2019;2251;_T;_Z;PEN_MED;785.166301369863;A;_Z;Y_LT15
2019;2251;_T;_Z;PEN_MED;897.570694980695;A;_Z;Y_GE50
2019;2251;M;_Z;PEN_MED;974.9046875;A;_Z;TOTAL
2019;2251;M;_Z;PEN_MED;850.9557954545454;A;_Z;Y_LT15
2019;2251;M;_Z;PEN_MED;1016.2209848484848;A;_Z;Y_GE50
2019;2251;F;_Z;PEN_MED;757.7225961538461;A;_Z;TOTAL
2019;2251;F;_Z;PEN_MED;685.3477586206897;A;_Z;Y_LT15
2019;2251;F;_Z;PEN_MED;774.2491338582678;A;_Z;Y_GE50
2019;2252;_T;_Z;PEN_MED;995.2859574468084;A;_Z;TOTAL
2019;2252;_T;_Z;PEN_MED;697.9975;A;_Z;Y_LT15
2019;2252;_T;_Z;PEN_MED;1056.2682051282052;A;_Z;Y_GE50
2019;2252;M;_Z;PEN_MED;1070.8251851851853;A;_Z;TOTAL
2019;2252;M;_Z;PEN_MED;se;A;_Z;Y_LT15
2019;2252;M;_Z;PEN_MED;1102.1921739130435;A;_Z;Y_GE50
2019;2252;F;_Z;PEN_MED;893.308;A;_Z;TOTAL
2019;2252;F;_Z;PEN_MED;se;A;_Z;Y_LT15
2019;2252;F;_Z;PEN_MED;990.2525;A;_Z;Y_GE50
2019;2253;_T;_Z;PEN_MED;1077.595318278743;A;_Z;TOTAL
2019;2253;_T;_Z;PEN_MED;895.4845728155341;A;_Z;Y_LT15
2019;2253;_T;_Z;PEN_MED;1127.7778842466669;A;_Z;Y_GE50
2019;2253;M;_Z;PEN_MED;1217.5676509029583;A;_Z;TOTAL
2019;2253;M;_Z;PEN_MED;967.8076737633062;A;_Z;Y_LT15
2019;2253;M;_Z;PEN_MED;1289.8457488447948;A;_Z;Y_GE50
2019;2253;F;_Z;PEN_MED;939.0347822760156;A;_Z;TOTAL
2019;2253;F;_Z;PEN_MED;818.1235599464167;A;_Z;Y_LT15
2019;2253;F;_Z;PEN_MED;970.7328428446006;A;_Z;Y_GE50
2019;2254;_T;_Z;PEN_MED;812.3745;A;_Z;TOTAL
2019;2254;_T;_Z;PEN_MED;867.1375;A;_Z;Y_LT15
2019;2254;_T;_Z;PEN_MED;798.68375;A;_Z;Y_GE50
2019;2254;M;_Z;PEN_MED;949.6438888888889;A;_Z;TOTAL
2019;2254;M;_Z;PEN_MED;931.5871428571429;A;_Z;Y_LT15
2019;2254;M;_Z;PEN_MED;961.1345454545454;A;_Z;Y_GE50
2019;2254;F;_Z;PEN_MED;700.0631818181818;A;_Z;TOTAL
2019;2254;F;_Z;PEN_MED;se;A;_Z;Y_LT15
2019;2254;F;_Z;PEN_MED;713.5904761904762;A;_Z;Y_GE50
2019;2255;_T;_Z;PEN_MED;996.2282857142858;A;_Z;TOTAL
2019;2255;_T;_Z;PEN_MED;se;A;_Z;Y_LT15
2019;2255;_T;_Z;PEN_MED;1023.9203125;A;_Z;Y_GE50
2019;2255;M;_Z;PEN_MED;1081.175;A;_Z;TOTAL
2019;2255;M;_Z;PEN_MED;se;A;_Z;Y_LT15
2019;2255;M;_Z;PEN_MED;1141.2268421052631;A;_Z;Y_GE50
2019;2255;F;_Z;PEN_MED;852.4723076923077;A;_Z;TOTAL
2019;2255;F;_Z;PEN_MED;852.4723076923077;A;_Z;Y_GE50
2019;2256;_T;_Z;PEN_MED;785.1786346153847;A;_Z;TOTAL
2019;2256;_T;_Z;PEN_MED;667.6210416666668;A;_Z;Y_LT15
2019;2256;_T;_Z;PEN_MED;811.7954481132075;A;_Z;Y_GE50
2019;2256;M;_Z;PEN_MED;863.6065384615384;A;_Z;TOTAL
2019;2256;M;_Z;PEN_MED;723.3363829787235;A;_Z;Y_LT15
2019;2256;M;_Z;PEN_MED;894.5581690140846;A;_Z;Y_GE50
2019;2256;F;_Z;PEN_MED;706.7507307692307;A;_Z;TOTAL
2019;2256;F;_Z;PEN_MED;614.1797959183674;A;_Z;Y_LT15
2019;2256;F;_Z;PEN_MED;728.2482464454977;A;_Z;Y_GE50
2019;2257;_T;_Z;PEN_MED;750.6503757225433;A;_Z;TOTAL
2019;2257;_T;_Z;PEN_MED;733.0927272727272;A;_Z;Y_LT15
2019;2257;_T;_Z;PEN_MED;753.9688316151203;A;_Z;Y_GE50
2019;2257;M;_Z;PEN_MED;815.5070270270271;A;_Z;TOTAL
2019;2257;M;_Z;PEN_MED;838.1239999999999;A;_Z;Y_LT15
2019;2257;M;_Z;PEN_MED;810.2297333333332;A;_Z;Y_GE50
2019;2257;F;_Z;PEN_MED;676.1256521739131;A;_Z;TOTAL
2019;2257;F;_Z;PEN_MED;549.288;A;_Z;Y_LT15
2019;2257;F;_Z;PEN_MED;694.1168085106384;A;_Z;Y_GE50
2019;2258;_T;_Z;PEN_MED;827.2622857142857;A;_Z;TOTAL
2019;2258;_T;_Z;PEN_MED;848.37;A;_Z;Y_LT15
2019;2258;_T;_Z;PEN_MED;823.7443333333333;A;_Z;Y_GE50
2019;2258;M;_Z;PEN_MED;955.0460714285714;A;_Z;TOTAL
2019;2258;M;_Z;PEN_MED;se;A;_Z;Y_LT15
2019;2258;M;_Z;PEN_MED;915.1566666666668;A;_Z;Y_GE50
2019;2258;F;_Z;PEN_MED;742.0730952380952;A;_Z;TOTAL
2019;2258;F;_Z;PEN_MED;617.695;A;_Z;Y_LT15
2019;2258;F;_Z;PEN_MED;762.8027777777778;A;_Z;Y_GE50
2019;2259;_T;_Z;PEN_MED;811.2569230769232;A;_Z;TOTAL
2019;2259;_T;_Z;PEN_MED;884.8131578947368;A;_Z;Y_LT15
2019;2259;_T;_Z;PEN_MED;794.8149411764706;A;_Z;Y_GE50
2019;2259;M;_Z;PEN_MED;897.5878;A;_Z;TOTAL
2019;2259;M;_Z;PEN_MED;955.8580000000001;A;_Z;Y_LT15
2019;2259;M;_Z;PEN_MED;883.0202499999999;A;_Z;Y_GE50
2019;2259;F;_Z;PEN_MED;731.320925925926;A;_Z;TOTAL
2019;2259;F;_Z;PEN_MED;805.8744444444444;A;_Z;Y_LT15
2019;2259;F;_Z;PEN_MED;716.4102222222223;A;_Z;Y_GE50
2019;9563;_T;_Z;PEN_MED;764.6980392156863;A;_Z;TOTAL
2019;9563;_T;_Z;PEN_MED;701.9294318181818;A;_Z;Y_LT15
2019;9563;_T;_Z;PEN_MED;785.2320074349442;A;_Z;Y_GE50
2019;9563;M;_Z;PEN_MED;789.0691515151515;A;_Z;TOTAL
2019;9563;M;_Z;PEN_MED;760.2217948717948;A;_Z;Y_LT15
2019;9563;M;_Z;PEN_MED;797.9980952380953;A;_Z;Y_GE50
2019;9563;F;_Z;PEN_MED;743.7541145833333;A;_Z;TOTAL
2019;9563;F;_Z;PEN_MED;655.5334693877551;A;_Z;Y_LT15
2019;9563;F;_Z;PEN_MED;773.9835664335665;A;_Z;Y_GE50
2019;2260;_T;_Z;PEN_MED;761.7166666666667;A;_Z;TOTAL
2019;2260;_T;_Z;PEN_MED;689.2295833333333;A;_Z;Y_LT15
2019;2260;_T;_Z;PEN_MED;783.1943209876544;A;_Z;Y_GE50
2019;2260;M;_Z;PEN_MED;811.3861111111111;A;_Z;TOTAL
2019;2260;M;_Z;PEN_MED;713.0133333333333;A;_Z;Y_LT15
2019;2260;M;_Z;PEN_MED;849.2217948717948;A;_Z;Y_GE50
2019;2260;F;_Z;PEN_MED;709.1254901960784;A;_Z;TOTAL
2019;2260;F;_Z;PEN_MED;649.59;A;_Z;Y_LT15
2019;2260;F;_Z;PEN_MED;721.8830952380953;A;_Z;Y_GE50
2019;2261;_T;_Z;PEN_MED;941.1293939393939;A;_Z;TOTAL
2019;2261;_T;_Z;PEN_MED;937.204;A;_Z;Y_LT15
2019;2261;_T;_Z;PEN_MED;941.8303571428571;A;_Z;Y_GE50
2019;2261;M;_Z;PEN_MED;1061.1605405405405;A;_Z;TOTAL
2019;2261;M;_Z;PEN_MED;1041.0614285714285;A;_Z;Y_LT15
2019;2261;M;_Z;PEN_MED;1065.8503333333333;A;_Z;Y_GE50
2019;2261;F;_Z;PEN_MED;787.9862068965517;A;_Z;TOTAL
2019;2261;F;_Z;PEN_MED;se;A;_Z;Y_LT15
2019;2261;F;_Z;PEN_MED;798.7303846153847;A;_Z;Y_GE50
2019;2262;_T;_Z;PEN_MED;598.0982113821138;A;_Z;TOTAL
2019;2262;_T;_Z;PEN_MED;657.5680952380952;A;_Z;Y_LT15
2019;2262;_T;_Z;PEN_MED;585.8544117647059;A;_Z;Y_GE50
2019;2262;M;_Z;PEN_MED;563.3951851851851;A;_Z;TOTAL
2019;2262;M;_Z;PEN_MED;566.7611111111111;A;_Z;Y_LT15
2019;2262;M;_Z;PEN_MED;562.722;A;_Z;Y_GE50
2019;2262;F;_Z;PEN_MED;625.2571014492754;A;_Z;TOTAL
2019;2262;F;_Z;PEN_MED;725.6733333333333;A;_Z;Y_LT15
2019;2262;F;_Z;PEN_MED;604.1168421052631;A;_Z;Y_GE50
2019;2263;_T;_Z;PEN_MED;852.7269047619047;A;_Z;TOTAL
2019;2263;_T;_Z;PEN_MED;785.8528571428571;A;_Z;Y_LT15
2019;2263;_T;_Z;PEN_MED;866.1017142857143;A;_Z;Y_GE50
2019;2263;M;_Z;PEN_MED;987.6186363636364;A;_Z;TOTAL
2019;2263;M;_Z;PEN_MED;se;A;_Z;Y_LT15
2019;2263;M;_Z;PEN_MED;1040.2166666666667;A;_Z;Y_GE50
2019;2263;F;_Z;PEN_MED;704.346;A;_Z;TOTAL
2019;2263;F;_Z;PEN_MED;se;A;_Z;Y_LT15
2019;2263;F;_Z;PEN_MED;681.7447058823531;A;_Z;Y_GE50
2019;2264;_T;_Z;PEN_MED;941.5951756007394;A;_Z;TOTAL
2019;2264;_T;_Z;PEN_MED;761.3525;A;_Z;Y_LT15
2019;2264;_T;_Z;PEN_MED;1004.5227930174565;A;_Z;Y_GE50
2019;2264;M;_Z;PEN_MED;1096.471906354515;A;_Z;TOTAL
2019;2264;M;_Z;PEN_MED;844.8281481481482;A;_Z;Y_LT15
