TEMPORAL;TERRITORIO;CLASEDEPENSION;INDICATOR;OBS_VALUE;FREQ;SEXO;EDAD;PCSSA_JUBVIUDEDAD
2019;2715;_Z;NUM_PEN;1026.0;A;M;Y_GE50;_Z
2019;2715;_Z;NUM_PEN;1135.0;A;F;TOTAL;_Z
2019;2715;_Z;NUM_PEN;357.0;A;F;Y_LT15;_Z
2019;2715;_Z;NUM_PEN;778.0;A;F;Y_GE50;_Z
2019;2716;_Z;NUM_PEN;217.0;A;_T;TOTAL;_Z
2019;2716;_Z;NUM_PEN;43.0;A;_T;Y_LT15;_Z
2019;2716;_Z;NUM_PEN;174.0;A;_T;Y_GE50;_Z
2019;2716;_Z;NUM_PEN;114.0;A;M;TOTAL;_Z
2019;2716;_Z;NUM_PEN;18.0;A;M;Y_LT15;_Z
2019;2716;_Z;NUM_PEN;96.0;A;M;Y_GE50;_Z
2019;2716;_Z;NUM_PEN;103.0;A;F;TOTAL;_Z
2019;2716;_Z;NUM_PEN;25.0;A;F;Y_LT15;_Z
2019;2716;_Z;NUM_PEN;78.0;A;F;Y_GE50;_Z
2019;2717;_Z;NUM_PEN;435.0;A;_T;TOTAL;_Z
2019;2717;_Z;NUM_PEN;72.0;A;_T;Y_LT15;_Z
2019;2717;_Z;NUM_PEN;363.0;A;_T;Y_GE50;_Z
2019;2717;_Z;NUM_PEN;225.0;A;M;TOTAL;_Z
2019;2717;_Z;NUM_PEN;44.0;A;M;Y_LT15;_Z
2019;2717;_Z;NUM_PEN;181.0;A;M;Y_GE50;_Z
2019;2717;_Z;NUM_PEN;210.0;A;F;TOTAL;_Z
2019;2717;_Z;NUM_PEN;28.0;A;F;Y_LT15;_Z
2019;2717;_Z;NUM_PEN;182.0;A;F;Y_GE50;_Z
2019;2718;_Z;NUM_PEN;4078.0;A;_T;TOTAL;_Z
2019;2718;_Z;NUM_PEN;1152.0;A;_T;Y_LT15;_Z
2019;2718;_Z;NUM_PEN;2926.0;A;_T;Y_GE50;_Z
2019;2718;_Z;NUM_PEN;2000.0;A;M;TOTAL;_Z
2019;2718;_Z;NUM_PEN;594.0;A;M;Y_LT15;_Z
2019;2718;_Z;NUM_PEN;1406.0;A;M;Y_GE50;_Z
2019;2718;_Z;NUM_PEN;2078.0;A;F;TOTAL;_Z
2019;2718;_Z;NUM_PEN;558.0;A;F;Y_LT15;_Z
2019;2718;_Z;NUM_PEN;1520.0;A;F;Y_GE50;_Z
2019;2719;_Z;NUM_PEN;1062.0;A;_T;TOTAL;_Z
2019;2719;_Z;NUM_PEN;240.0;A;_T;Y_LT15;_Z
2019;2719;_Z;NUM_PEN;822.0;A;_T;Y_GE50;_Z
2019;2719;_Z;NUM_PEN;523.0;A;M;TOTAL;_Z
2019;2719;_Z;NUM_PEN;152.0;A;M;Y_LT15;_Z
2019;2719;_Z;NUM_PEN;371.0;A;M;Y_GE50;_Z
2019;2719;_Z;NUM_PEN;539.0;A;F;TOTAL;_Z
2019;2719;_Z;NUM_PEN;88.0;A;F;Y_LT15;_Z
2019;2719;_Z;NUM_PEN;451.0;A;F;Y_GE50;_Z
2019;2720;_Z;NUM_PEN;1499.0;A;_T;TOTAL;_Z
2019;2720;_Z;NUM_PEN;314.0;A;_T;Y_LT15;_Z
2019;2720;_Z;NUM_PEN;1185.0;A;_T;Y_GE50;_Z
2019;2720;_Z;NUM_PEN;735.0;A;M;TOTAL;_Z
2019;2720;_Z;NUM_PEN;181.0;A;M;Y_LT15;_Z
2019;2720;_Z;NUM_PEN;554.0;A;M;Y_GE50;_Z
2019;2720;_Z;NUM_PEN;764.0;A;F;TOTAL;_Z
2019;2720;_Z;NUM_PEN;133.0;A;F;Y_LT15;_Z
2019;2720;_Z;NUM_PEN;631.0;A;F;Y_GE50;_Z
2019;2721;_Z;NUM_PEN;802.0;A;_T;TOTAL;_Z
2019;2721;_Z;NUM_PEN;159.0;A;_T;Y_LT15;_Z
2019;2721;_Z;NUM_PEN;643.0;A;_T;Y_GE50;_Z
2019;2721;_Z;NUM_PEN;326.0;A;M;TOTAL;_Z
2019;2721;_Z;NUM_PEN;75.0;A;M;Y_LT15;_Z
2019;2721;_Z;NUM_PEN;251.0;A;M;Y_GE50;_Z
2019;2721;_Z;NUM_PEN;476.0;A;F;TOTAL;_Z
2019;2721;_Z;NUM_PEN;84.0;A;F;Y_LT15;_Z
2019;2721;_Z;NUM_PEN;392.0;A;F;Y_GE50;_Z
2019;2722;_Z;NUM_PEN;234.0;A;_T;TOTAL;_Z
2019;2722;_Z;NUM_PEN;33.0;A;_T;Y_LT15;_Z
2019;2722;_Z;NUM_PEN;201.0;A;_T;Y_GE50;_Z
2019;2722;_Z;NUM_PEN;136.0;A;M;TOTAL;_Z
2019;2722;_Z;NUM_PEN;23.0;A;M;Y_LT15;_Z
2019;2722;_Z;NUM_PEN;113.0;A;M;Y_GE50;_Z
2019;2722;_Z;NUM_PEN;98.0;A;F;TOTAL;_Z
2019;2722;_Z;NUM_PEN;10.0;A;F;Y_LT15;_Z
2019;2722;_Z;NUM_PEN;88.0;A;F;Y_GE50;_Z
2019;2723;_Z;NUM_PEN;3576.0;A;_T;TOTAL;_Z
2019;2723;_Z;NUM_PEN;912.0;A;_T;Y_LT15;_Z
2019;2723;_Z;NUM_PEN;2664.0;A;_T;Y_GE50;_Z
2019;2723;_Z;NUM_PEN;1694.0;A;M;TOTAL;_Z
2019;2723;_Z;NUM_PEN;501.0;A;M;Y_LT15;_Z
2019;2723;_Z;NUM_PEN;1193.0;A;M;Y_GE50;_Z
2019;2723;_Z;NUM_PEN;1882.0;A;F;TOTAL;_Z
2019;2723;_Z;NUM_PEN;411.0;A;F;Y_LT15;_Z
2019;2723;_Z;NUM_PEN;1471.0;A;F;Y_GE50;_Z
2019;2724;_Z;NUM_PEN;1282.0;A;_T;TOTAL;_Z
2019;2724;_Z;NUM_PEN;268.0;A;_T;Y_LT15;_Z
2019;2724;_Z;NUM_PEN;1014.0;A;_T;Y_GE50;_Z
2019;2724;_Z;NUM_PEN;574.0;A;M;TOTAL;_Z
2019;2724;_Z;NUM_PEN;163.0;A;M;Y_LT15;_Z
2019;2724;_Z;NUM_PEN;411.0;A;M;Y_GE50;_Z
2019;2724;_Z;NUM_PEN;708.0;A;F;TOTAL;_Z
2019;2724;_Z;NUM_PEN;105.0;A;F;Y_LT15;_Z
2019;2724;_Z;NUM_PEN;603.0;A;F;Y_GE50;_Z
2019;2725;_Z;NUM_PEN;88.0;A;_T;TOTAL;_Z
2019;2725;_Z;NUM_PEN;11.0;A;_T;Y_LT15;_Z
2019;2725;_Z;NUM_PEN;77.0;A;_T;Y_GE50;_Z
2019;2725;_Z;NUM_PEN;46.0;A;M;TOTAL;_Z
2019;2725;_Z;NUM_PEN;5.0;A;M;Y_LT15;_Z
2019;2725;_Z;NUM_PEN;41.0;A;M;Y_GE50;_Z
2019;2725;_Z;NUM_PEN;42.0;A;F;TOTAL;_Z
2019;2725;_Z;NUM_PEN;6.0;A;F;Y_LT15;_Z
2019;2725;_Z;NUM_PEN;36.0;A;F;Y_GE50;_Z
2019;2726;_Z;NUM_PEN;3150.0;A;_T;TOTAL;_Z
2019;2726;_Z;NUM_PEN;608.0;A;_T;Y_LT15;_Z
2019;2726;_Z;NUM_PEN;2542.0;A;_T;Y_GE50;_Z
2019;2726;_Z;NUM_PEN;1494.0;A;M;TOTAL;_Z
2019;2726;_Z;NUM_PEN;316.0;A;M;Y_LT15;_Z
2019;2726;_Z;NUM_PEN;1178.0;A;M;Y_GE50;_Z
2019;2726;_Z;NUM_PEN;1656.0;A;F;TOTAL;_Z
2019;2726;_Z;NUM_PEN;292.0;A;F;Y_LT15;_Z
2019;2726;_Z;NUM_PEN;1364.0;A;F;Y_GE50;_Z
2019;2727;_Z;NUM_PEN;1112.0;A;_T;TOTAL;_Z
2019;2727;_Z;NUM_PEN;216.0;A;_T;Y_LT15;_Z
2019;2727;_Z;NUM_PEN;896.0;A;_T;Y_GE50;_Z
2019;2727;_Z;NUM_PEN;532.0;A;M;TOTAL;_Z
2019;2727;_Z;NUM_PEN;119.0;A;M;Y_LT15;_Z
2019;2727;_Z;NUM_PEN;413.0;A;M;Y_GE50;_Z
2019;2727;_Z;NUM_PEN;580.0;A;F;TOTAL;_Z
2019;2727;_Z;NUM_PEN;97.0;A;F;Y_LT15;_Z
2019;2727;_Z;NUM_PEN;483.0;A;F;Y_GE50;_Z
2019;2728;_Z;NUM_PEN;212.0;A;_T;TOTAL;_Z
2019;2728;_Z;NUM_PEN;54.0;A;_T;Y_LT15;_Z
2019;2728;_Z;NUM_PEN;158.0;A;_T;Y_GE50;_Z
2019;2728;_Z;NUM_PEN;102.0;A;M;TOTAL;_Z
2019;2728;_Z;NUM_PEN;34.0;A;M;Y_LT15;_Z
2019;2728;_Z;NUM_PEN;68.0;A;M;Y_GE50;_Z
2019;2728;_Z;NUM_PEN;110.0;A;F;TOTAL;_Z
2019;2728;_Z;NUM_PEN;20.0;A;F;Y_LT15;_Z
2019;2728;_Z;NUM_PEN;90.0;A;F;Y_GE50;_Z
2019;2729;_Z;NUM_PEN;284.0;A;_T;TOTAL;_Z
2019;2729;_Z;NUM_PEN;62.0;A;_T;Y_LT15;_Z
2019;2729;_Z;NUM_PEN;222.0;A;_T;Y_GE50;_Z
2019;2729;_Z;NUM_PEN;129.0;A;M;TOTAL;_Z
2019;2729;_Z;NUM_PEN;41.0;A;M;Y_LT15;_Z
2019;2729;_Z;NUM_PEN;88.0;A;M;Y_GE50;_Z
2019;2729;_Z;NUM_PEN;155.0;A;F;TOTAL;_Z
2019;2729;_Z;NUM_PEN;21.0;A;F;Y_LT15;_Z
2019;2729;_Z;NUM_PEN;134.0;A;F;Y_GE50;_Z
2019;2730;_Z;NUM_PEN;1008.0;A;_T;TOTAL;_Z
2019;2730;_Z;NUM_PEN;278.0;A;_T;Y_LT15;_Z
2019;2730;_Z;NUM_PEN;730.0;A;_T;Y_GE50;_Z
2019;2730;_Z;NUM_PEN;523.0;A;M;TOTAL;_Z
2019;2730;_Z;NUM_PEN;184.0;A;M;Y_LT15;_Z
2019;2730;_Z;NUM_PEN;339.0;A;M;Y_GE50;_Z
2019;2730;_Z;NUM_PEN;485.0;A;F;TOTAL;_Z
2019;2730;_Z;NUM_PEN;94.0;A;F;Y_LT15;_Z
2019;2730;_Z;NUM_PEN;391.0;A;F;Y_GE50;_Z
2019;2731;_Z;NUM_PEN;508.0;A;_T;TOTAL;_Z
2019;2731;_Z;NUM_PEN;139.0;A;_T;Y_LT15;_Z
2019;2731;_Z;NUM_PEN;369.0;A;_T;Y_GE50;_Z
2019;2731;_Z;NUM_PEN;262.0;A;M;TOTAL;_Z
2019;2731;_Z;NUM_PEN;77.0;A;M;Y_LT15;_Z
2019;2731;_Z;NUM_PEN;185.0;A;M;Y_GE50;_Z
2019;2731;_Z;NUM_PEN;246.0;A;F;TOTAL;_Z
2019;2731;_Z;NUM_PEN;62.0;A;F;Y_LT15;_Z
2019;2731;_Z;NUM_PEN;184.0;A;F;Y_GE50;_Z
2019;2732;_Z;NUM_PEN;178.0;A;_T;TOTAL;_Z
2019;2732;_Z;NUM_PEN;34.0;A;_T;Y_LT15;_Z
2019;2732;_Z;NUM_PEN;144.0;A;_T;Y_GE50;_Z
2019;2732;_Z;NUM_PEN;100.0;A;M;TOTAL;_Z
2019;2732;_Z;NUM_PEN;18.0;A;M;Y_LT15;_Z
2019;2732;_Z;NUM_PEN;82.0;A;M;Y_GE50;_Z
2019;2732;_Z;NUM_PEN;78.0;A;F;TOTAL;_Z
2019;2732;_Z;NUM_PEN;16.0;A;F;Y_LT15;_Z
2019;2732;_Z;NUM_PEN;62.0;A;F;Y_GE50;_Z
2019;2733;_Z;NUM_PEN;138.0;A;_T;TOTAL;_Z
2019;2733;_Z;NUM_PEN;34.0;A;_T;Y_LT15;_Z
2019;2733;_Z;NUM_PEN;104.0;A;_T;Y_GE50;_Z
2019;2733;_Z;NUM_PEN;62.0;A;M;TOTAL;_Z
2019;2733;_Z;NUM_PEN;18.0;A;M;Y_LT15;_Z
2019;2733;_Z;NUM_PEN;44.0;A;M;Y_GE50;_Z
2019;2733;_Z;NUM_PEN;76.0;A;F;TOTAL;_Z
2019;2733;_Z;NUM_PEN;16.0;A;F;Y_LT15;_Z
2019;2733;_Z;NUM_PEN;60.0;A;F;Y_GE50;_Z
2019;2734;_Z;NUM_PEN;2812.0;A;_T;TOTAL;_Z
2019;2734;_Z;NUM_PEN;785.0;A;_T;Y_LT15;_Z
2019;2734;_Z;NUM_PEN;2027.0;A;_T;Y_GE50;_Z
2019;2734;_Z;NUM_PEN;1445.0;A;M;TOTAL;_Z
2019;2734;_Z;NUM_PEN;423.0;A;M;Y_LT15;_Z
2019;2734;_Z;NUM_PEN;1022.0;A;M;Y_GE50;_Z
2019;2734;_Z;NUM_PEN;1367.0;A;F;TOTAL;_Z
2019;2734;_Z;NUM_PEN;362.0;A;F;Y_LT15;_Z
2019;2734;_Z;NUM_PEN;1005.0;A;F;Y_GE50;_Z
2019;2735;_Z;NUM_PEN;44.0;A;_T;TOTAL;_Z
2019;2735;_Z;NUM_PEN;12.0;A;_T;Y_LT15;_Z
2019;2735;_Z;NUM_PEN;32.0;A;_T;Y_GE50;_Z
2019;2735;_Z;NUM_PEN;26.0;A;M;TOTAL;_Z
2019;2735;_Z;NUM_PEN;10.0;A;M;Y_LT15;_Z
2019;2735;_Z;NUM_PEN;16.0;A;M;Y_GE50;_Z
2019;2735;_Z;NUM_PEN;18.0;A;F;TOTAL;_Z
2019;2735;_Z;NUM_PEN;se;A;F;Y_LT15;_Z
2019;2735;_Z;NUM_PEN;16.0;A;F;Y_GE50;_Z
2019;2736;_Z;NUM_PEN;598.0;A;_T;TOTAL;_Z
2019;2736;_Z;NUM_PEN;128.0;A;_T;Y_LT15;_Z
2019;2736;_Z;NUM_PEN;470.0;A;_T;Y_GE50;_Z
2019;2736;_Z;NUM_PEN;322.0;A;M;TOTAL;_Z
2019;2736;_Z;NUM_PEN;84.0;A;M;Y_LT15;_Z
2019;2736;_Z;NUM_PEN;238.0;A;M;Y_GE50;_Z
2019;2736;_Z;NUM_PEN;276.0;A;F;TOTAL;_Z
2019;2736;_Z;NUM_PEN;44.0;A;F;Y_LT15;_Z
2019;2736;_Z;NUM_PEN;232.0;A;F;Y_GE50;_Z
2019;2743;_Z;NUM_PEN;582.0;A;_T;TOTAL;_Z
2019;2743;_Z;NUM_PEN;156.0;A;_T;Y_LT15;_Z
2019;2743;_Z;NUM_PEN;426.0;A;_T;Y_GE50;_Z
2019;2743;_Z;NUM_PEN;286.0;A;M;TOTAL;_Z
2019;2743;_Z;NUM_PEN;100.0;A;M;Y_LT15;_Z
2019;2743;_Z;NUM_PEN;186.0;A;M;Y_GE50;_Z
2019;2743;_Z;NUM_PEN;296.0;A;F;TOTAL;_Z
2019;2743;_Z;NUM_PEN;56.0;A;F;Y_LT15;_Z
2019;2743;_Z;NUM_PEN;240.0;A;F;Y_GE50;_Z
2019;2737;_Z;NUM_PEN;155.0;A;_T;TOTAL;_Z
2019;2737;_Z;NUM_PEN;36.0;A;_T;Y_LT15;_Z
2019;2737;_Z;NUM_PEN;119.0;A;_T;Y_GE50;_Z
2019;2737;_Z;NUM_PEN;68.0;A;M;TOTAL;_Z
2019;2737;_Z;NUM_PEN;25.0;A;M;Y_LT15;_Z
2019;2737;_Z;NUM_PEN;43.0;A;M;Y_GE50;_Z
2019;2737;_Z;NUM_PEN;87.0;A;F;TOTAL;_Z
2019;2737;_Z;NUM_PEN;11.0;A;F;Y_LT15;_Z
2019;2737;_Z;NUM_PEN;76.0;A;F;Y_GE50;_Z
2019;2738;_Z;NUM_PEN;1046.0;A;_T;TOTAL;_Z
2019;2738;_Z;NUM_PEN;217.0;A;_T;Y_LT15;_Z
2019;2738;_Z;NUM_PEN;829.0;A;_T;Y_GE50;_Z
2019;2738;_Z;NUM_PEN;547.0;A;M;TOTAL;_Z
2019;2738;_Z;NUM_PEN;123.0;A;M;Y_LT15;_Z
2019;2738;_Z;NUM_PEN;424.0;A;M;Y_GE50;_Z
2019;2738;_Z;NUM_PEN;499.0;A;F;TOTAL;_Z
2019;2738;_Z;NUM_PEN;94.0;A;F;Y_LT15;_Z
2019;2738;_Z;NUM_PEN;405.0;A;F;Y_GE50;_Z
2019;2739;_Z;NUM_PEN;73.0;A;_T;TOTAL;_Z
2019;2739;_Z;NUM_PEN;17.0;A;_T;Y_LT15;_Z
2019;2739;_Z;NUM_PEN;56.0;A;_T;Y_GE50;_Z
2019;2739;_Z;NUM_PEN;29.0;A;M;TOTAL;_Z
2019;2739;_Z;NUM_PEN;7.0;A;M;Y_LT15;_Z
2019;2739;_Z;NUM_PEN;22.0;A;M;Y_GE50;_Z
2019;2739;_Z;NUM_PEN;44.0;A;F;TOTAL;_Z
2019;2739;_Z;NUM_PEN;10.0;A;F;Y_LT15;_Z
2019;2739;_Z;NUM_PEN;34.0;A;F;Y_GE50;_Z
2019;2740;_Z;NUM_PEN;18.0;A;_T;TOTAL;_Z
2019;2740;_Z;NUM_PEN;6.0;A;_T;Y_LT15;_Z
2019;2740;_Z;NUM_PEN;12.0;A;_T;Y_GE50;_Z
2019;2740;_Z;NUM_PEN;6.0;A;M;TOTAL;_Z
2019;2740;_Z;NUM_PEN;se;A;M;Y_LT15;_Z
2019;2740;_Z;NUM_PEN;se;A;M;Y_GE50;_Z
2019;2740;_Z;NUM_PEN;12.0;A;F;TOTAL;_Z
2019;2740;_Z;NUM_PEN;se;A;F;Y_LT15;_Z
2019;2740;_Z;NUM_PEN;9.0;A;F;Y_GE50;_Z
2019;2741;_Z;NUM_PEN;130.0;A;_T;TOTAL;_Z
2019;2741;_Z;NUM_PEN;22.0;A;_T;Y_LT15;_Z
2019;2741;_Z;NUM_PEN;108.0;A;_T;Y_GE50;_Z
2019;2741;_Z;NUM_PEN;52.0;A;M;TOTAL;_Z
2019;2741;_Z;NUM_PEN;13.0;A;M;Y_LT15;_Z
2019;2741;_Z;NUM_PEN;39.0;A;M;Y_GE50;_Z
2019;2741;_Z;NUM_PEN;78.0;A;F;TOTAL;_Z
2019;2741;_Z;NUM_PEN;9.0;A;F;Y_LT15;_Z
2019;2741;_Z;NUM_PEN;69.0;A;F;Y_GE50;_Z
2019;2742;_Z;NUM_PEN;443.0;A;_T;TOTAL;_Z
2019;2742;_Z;NUM_PEN;94.0;A;_T;Y_LT15;_Z
2019;2742;_Z;NUM_PEN;349.0;A;_T;Y_GE50;_Z
2019;2742;_Z;NUM_PEN;217.0;A;M;TOTAL;_Z
2019;2742;_Z;NUM_PEN;51.0;A;M;Y_LT15;_Z
2019;2742;_Z;NUM_PEN;166.0;A;M;Y_GE50;_Z
2019;2742;_Z;NUM_PEN;226.0;A;F;TOTAL;_Z
2019;2742;_Z;NUM_PEN;43.0;A;F;Y_LT15;_Z
2019;2742;_Z;NUM_PEN;183.0;A;F;Y_GE50;_Z
2019;2744;_Z;NUM_PEN;374.0;A;_T;TOTAL;_Z
2019;2744;_Z;NUM_PEN;62.0;A;_T;Y_LT15;_Z
2019;2744;_Z;NUM_PEN;312.0;A;_T;Y_GE50;_Z
2019;2744;_Z;NUM_PEN;172.0;A;M;TOTAL;_Z
2019;2744;_Z;NUM_PEN;41.0;A;M;Y_LT15;_Z
2019;2744;_Z;NUM_PEN;131.0;A;M;Y_GE50;_Z
2019;2744;_Z;NUM_PEN;202.0;A;F;TOTAL;_Z
2019;2744;_Z;NUM_PEN;21.0;A;F;Y_LT15;_Z
2019;2744;_Z;NUM_PEN;181.0;A;F;Y_GE50;_Z
2019;2745;_Z;NUM_PEN;585.0;A;_T;TOTAL;_Z
2019;2745;_Z;NUM_PEN;133.0;A;_T;Y_LT15;_Z
2019;2745;_Z;NUM_PEN;452.0;A;_T;Y_GE50;_Z
2019;2745;_Z;NUM_PEN;248.0;A;M;TOTAL;_Z
2019;2745;_Z;NUM_PEN;65.0;A;M;Y_LT15;_Z
2019;2745;_Z;NUM_PEN;183.0;A;M;Y_GE50;_Z
2019;2745;_Z;NUM_PEN;337.0;A;F;TOTAL;_Z
2019;2745;_Z;NUM_PEN;68.0;A;F;Y_LT15;_Z
2019;2745;_Z;NUM_PEN;269.0;A;F;Y_GE50;_Z
2019;2746;_Z;NUM_PEN;143.0;A;_T;TOTAL;_Z
2019;2746;_Z;NUM_PEN;28.0;A;_T;Y_LT15;_Z
2019;2746;_Z;NUM_PEN;115.0;A;_T;Y_GE50;_Z
2019;2746;_Z;NUM_PEN;69.0;A;M;TOTAL;_Z
2019;2746;_Z;NUM_PEN;18.0;A;M;Y_LT15;_Z
2019;2746;_Z;NUM_PEN;51.0;A;M;Y_GE50;_Z
2019;2746;_Z;NUM_PEN;74.0;A;F;TOTAL;_Z
2019;2746;_Z;NUM_PEN;10.0;A;F;Y_LT15;_Z
2019;2746;_Z;NUM_PEN;64.0;A;F;Y_GE50;_Z
2019;2747;_Z;NUM_PEN;326.0;A;_T;TOTAL;_Z
2019;2747;_Z;NUM_PEN;71.0;A;_T;Y_LT15;_Z
2019;2747;_Z;NUM_PEN;255.0;A;_T;Y_GE50;_Z
2019;2747;_Z;NUM_PEN;165.0;A;M;TOTAL;_Z
2019;2747;_Z;NUM_PEN;41.0;A;M;Y_LT15;_Z
2019;2747;_Z;NUM_PEN;124.0;A;M;Y_GE50;_Z
2019;2747;_Z;NUM_PEN;161.0;A;F;TOTAL;_Z
2019;2747;_Z;NUM_PEN;30.0;A;F;Y_LT15;_Z
2019;2747;_Z;NUM_PEN;131.0;A;F;Y_GE50;_Z
2019;2748;_Z;NUM_PEN;2198.0;A;_T;TOTAL;_Z
2019;2748;_Z;NUM_PEN;565.0;A;_T;Y_LT15;_Z
2019;2748;_Z;NUM_PEN;1633.0;A;_T;Y_GE50;_Z
2019;2748;_Z;NUM_PEN;1251.0;A;M;TOTAL;_Z
2019;2748;_Z;NUM_PEN;343.0;A;M;Y_LT15;_Z
2019;2748;_Z;NUM_PEN;908.0;A;M;Y_GE50;_Z
2019;2748;_Z;NUM_PEN;947.0;A;F;TOTAL;_Z
2019;2748;_Z;NUM_PEN;222.0;A;F;Y_LT15;_Z
2019;2748;_Z;NUM_PEN;725.0;A;F;Y_GE50;_Z
2019;2749;_Z;NUM_PEN;63.0;A;_T;TOTAL;_Z
2019;2749;_Z;NUM_PEN;19.0;A;_T;Y_LT15;_Z
2019;2749;_Z;NUM_PEN;44.0;A;_T;Y_GE50;_Z
2019;2749;_Z;NUM_PEN;38.0;A;M;TOTAL;_Z
2019;2749;_Z;NUM_PEN;12.0;A;M;Y_LT15;_Z
2019;2749;_Z;NUM_PEN;26.0;A;M;Y_GE50;_Z
2019;2749;_Z;NUM_PEN;25.0;A;F;TOTAL;_Z
2019;2749;_Z;NUM_PEN;7.0;A;F;Y_LT15;_Z
2019;2749;_Z;NUM_PEN;18.0;A;F;Y_GE50;_Z
2019;2750;_Z;NUM_PEN;159.0;A;_T;TOTAL;_Z
2019;2750;_Z;NUM_PEN;39.0;A;_T;Y_LT15;_Z
2019;2750;_Z;NUM_PEN;120.0;A;_T;Y_GE50;_Z
2019;2750;_Z;NUM_PEN;90.0;A;M;TOTAL;_Z
2019;2750;_Z;NUM_PEN;25.0;A;M;Y_LT15;_Z
2019;2750;_Z;NUM_PEN;65.0;A;M;Y_GE50;_Z
2019;2750;_Z;NUM_PEN;69.0;A;F;TOTAL;_Z
2019;2750;_Z;NUM_PEN;14.0;A;F;Y_LT15;_Z
2019;2750;_Z;NUM_PEN;55.0;A;F;Y_GE50;_Z
2019;2751;_Z;NUM_PEN;299.0;A;_T;TOTAL;_Z
2019;2751;_Z;NUM_PEN;61.0;A;_T;Y_LT15;_Z
2019;2751;_Z;NUM_PEN;238.0;A;_T;Y_GE50;_Z
2019;2751;_Z;NUM_PEN;155.0;A;M;TOTAL;_Z
2019;2751;_Z;NUM_PEN;37.0;A;M;Y_LT15;_Z
2019;2751;_Z;NUM_PEN;118.0;A;M;Y_GE50;_Z
2019;2751;_Z;NUM_PEN;144.0;A;F;TOTAL;_Z
2019;2751;_Z;NUM_PEN;24.0;A;F;Y_LT15;_Z
2019;2751;_Z;NUM_PEN;120.0;A;F;Y_GE50;_Z
2019;2752;_Z;NUM_PEN;111.0;A;_T;TOTAL;_Z
2019;2752;_Z;NUM_PEN;23.0;A;_T;Y_LT15;_Z
2019;2752;_Z;NUM_PEN;88.0;A;_T;Y_GE50;_Z
2019;2752;_Z;NUM_PEN;61.0;A;M;TOTAL;_Z
2019;2752;_Z;NUM_PEN;16.0;A;M;Y_LT15;_Z
2019;2752;_Z;NUM_PEN;45.0;A;M;Y_GE50;_Z
2019;2752;_Z;NUM_PEN;50.0;A;F;TOTAL;_Z
2019;2752;_Z;NUM_PEN;7.0;A;F;Y_LT15;_Z
2019;2752;_Z;NUM_PEN;43.0;A;F;Y_GE50;_Z
2019;2753;_Z;NUM_PEN;1005.0;A;_T;TOTAL;_Z
2019;2753;_Z;NUM_PEN;225.0;A;_T;Y_LT15;_Z
2019;2753;_Z;NUM_PEN;780.0;A;_T;Y_GE50;_Z
2019;2753;_Z;NUM_PEN;470.0;A;M;TOTAL;_Z
2019;2753;_Z;NUM_PEN;115.0;A;M;Y_LT15;_Z
2019;2753;_Z;NUM_PEN;355.0;A;M;Y_GE50;_Z
2019;2753;_Z;NUM_PEN;535.0;A;F;TOTAL;_Z
2019;2753;_Z;NUM_PEN;110.0;A;F;Y_LT15;_Z
2019;2753;_Z;NUM_PEN;425.0;A;F;Y_GE50;_Z
2019;2754;_Z;NUM_PEN;26676.0;A;_T;TOTAL;_Z
2019;2754;_Z;NUM_PEN;6154.0;A;_T;Y_LT15;_Z
2019;2754;_Z;NUM_PEN;20522.0;A;_T;Y_GE50;_Z
2019;2754;_Z;NUM_PEN;13433.0;A;M;TOTAL;_Z
2019;2754;_Z;NUM_PEN;3412.0;A;M;Y_LT15;_Z
2019;2754;_Z;NUM_PEN;10021.0;A;M;Y_GE50;_Z
2019;2754;_Z;NUM_PEN;13243.0;A;F;TOTAL;_Z
2019;2754;_Z;NUM_PEN;2742.0;A;F;Y_LT15;_Z
2019;2754;_Z;NUM_PEN;10501.0;A;F;Y_GE50;_Z
2019;2755;_Z;NUM_PEN;3701.0;A;_T;TOTAL;_Z
2019;2755;_Z;NUM_PEN;1138.0;A;_T;Y_LT15;_Z
2019;2755;_Z;NUM_PEN;2563.0;A;_T;Y_GE50;_Z
2019;2755;_Z;NUM_PEN;1988.0;A;M;TOTAL;_Z
2019;2755;_Z;NUM_PEN;697.0;A;M;Y_LT15;_Z
2019;2755;_Z;NUM_PEN;1291.0;A;M;Y_GE50;_Z
2019;2755;_Z;NUM_PEN;1713.0;A;F;TOTAL;_Z
2019;2755;_Z;NUM_PEN;441.0;A;F;Y_LT15;_Z
2019;2755;_Z;NUM_PEN;1272.0;A;F;Y_GE50;_Z
2019;2756;_Z;NUM_PEN;503.0;A;_T;TOTAL;_Z
2019;2756;_Z;NUM_PEN;122.0;A;_T;Y_LT15;_Z
2019;2756;_Z;NUM_PEN;381.0;A;_T;Y_GE50;_Z
2019;2756;_Z;NUM_PEN;243.0;A;M;TOTAL;_Z
2019;2756;_Z;NUM_PEN;68.0;A;M;Y_LT15;_Z
2019;2756;_Z;NUM_PEN;175.0;A;M;Y_GE50;_Z
2019;2756;_Z;NUM_PEN;260.0;A;F;TOTAL;_Z
2019;2756;_Z;NUM_PEN;54.0;A;F;Y_LT15;_Z
2019;2756;_Z;NUM_PEN;206.0;A;F;Y_GE50;_Z
2019;2757;_Z;NUM_PEN;3984.0;A;_T;TOTAL;_Z
2019;2757;_Z;NUM_PEN;1168.0;A;_T;Y_LT15;_Z
