TEMPORAL;TERRITORIO;ECOICOP;INDICATOR;OBS_VALUE;FREQ;IPC_RUBRICAS;IPC_GRUPOSESPECIALES
2021-04;ES614;CP01;INX;107.585;M;_Z;_Z
2021-04;ES614;CP02;INX;103.053;M;_Z;_Z
2021-04;ES614;CP03;INX;109.925;M;_Z;_Z
2021-04;ES614;CP04;INX;108.911;M;_Z;_Z
2021-04;ES614;CP05;INX;101.868;M;_Z;_Z
2021-04;ES614;CP06;INX;101.604;M;_Z;_Z
2021-04;ES614;CP07;INX;108.797;M;_Z;_Z
2021-04;ES614;CP08;INX;100.874;M;_Z;_Z
2021-04;ES614;CP09;INX;97.866;M;_Z;_Z
2021-04;ES614;CP10;INX;107.668;M;_Z;_Z
2021-04;ES614;CP11;INX;108.117;M;_Z;_Z
2021-04;ES614;CP12;INX;104.406;M;_Z;_Z
2021-04;ES615;CP01T12;INX;105.924;M;_Z;_Z
2021-04;ES615;CP01;INX;105.918;M;_Z;_Z
2021-04;ES615;CP02;INX;103.713;M;_Z;_Z
2021-04;ES615;CP03;INX;109.413;M;_Z;_Z
2021-04;ES615;CP04;INX;109.872;M;_Z;_Z
2021-04;ES615;CP05;INX;99.251;M;_Z;_Z
2021-04;ES615;CP06;INX;103.635;M;_Z;_Z
2021-04;ES615;CP07;INX;109.795;M;_Z;_Z
2021-04;ES615;CP08;INX;100.99;M;_Z;_Z
2021-04;ES615;CP09;INX;98.008;M;_Z;_Z
2021-04;ES615;CP10;INX;104.079;M;_Z;_Z
2021-04;ES615;CP11;INX;107.811;M;_Z;_Z
2021-04;ES615;CP12;INX;101.251;M;_Z;_Z
2021-04;ES616;CP01T12;INX;106.038;M;_Z;_Z
2021-04;ES616;CP01;INX;108.324;M;_Z;_Z
2021-04;ES616;CP02;INX;104.681;M;_Z;_Z
2021-04;ES616;CP03;INX;110.249;M;_Z;_Z
2021-04;ES616;CP04;INX;110.006;M;_Z;_Z
2021-04;ES616;CP05;INX;99.751;M;_Z;_Z
2021-04;ES616;CP06;INX;100.481;M;_Z;_Z
2021-04;ES616;CP07;INX;110.938;M;_Z;_Z
2021-04;ES616;CP08;INX;101.274;M;_Z;_Z
2021-04;ES616;CP09;INX;95.118;M;_Z;_Z
2021-04;ES616;CP10;INX;103.323;M;_Z;_Z
2021-04;ES616;CP11;INX;105.377;M;_Z;_Z
2021-04;ES616;CP12;INX;101.97;M;_Z;_Z
2021-04;ES617;CP01T12;INX;107.279;M;_Z;_Z
2021-04;ES617;CP01;INX;108.354;M;_Z;_Z
2021-04;ES617;CP02;INX;104.509;M;_Z;_Z
2021-04;ES617;CP03;INX;107.532;M;_Z;_Z
2021-04;ES617;CP04;INX;109.486;M;_Z;_Z
2021-04;ES617;CP05;INX;101.351;M;_Z;_Z
2021-04;ES617;CP06;INX;103.34;M;_Z;_Z
2021-04;ES617;CP07;INX;110.336;M;_Z;_Z
2021-04;ES617;CP08;INX;101.621;M;_Z;_Z
2021-04;ES617;CP09;INX;101.567;M;_Z;_Z
2021-04;ES617;CP10;INX;107.619;M;_Z;_Z
2021-04;ES617;CP11;INX;108.681;M;_Z;_Z
2021-04;ES617;CP12;INX;106.087;M;_Z;_Z
2021-04;ES618;CP01T12;INX;105.891;M;_Z;_Z
2021-04;ES618;CP01;INX;106.466;M;_Z;_Z
2021-04;ES618;CP02;INX;102.768;M;_Z;_Z
2021-04;ES618;CP03;INX;108.417;M;_Z;_Z
2021-04;ES618;CP04;INX;110.561;M;_Z;_Z
2021-04;ES618;CP05;INX;100.372;M;_Z;_Z
2021-04;ES618;CP06;INX;101.872;M;_Z;_Z
2021-04;ES618;CP07;INX;109.569;M;_Z;_Z
2021-04;ES618;CP08;INX;98.979;M;_Z;_Z
2021-04;ES618;CP09;INX;97.521;M;_Z;_Z
2021-04;ES618;CP10;INX;105.956;M;_Z;_Z
2021-04;ES618;CP11;INX;107.548;M;_Z;_Z
2021-04;ES618;CP12;INX;104.813;M;_Z;_Z
2021-05;ES;CP01T12;INX;106.811;M;_Z;_Z
2021-05;ES;CP01;INX;108.057;M;_Z;_Z
2021-05;ES;CP02;INX;104.892;M;_Z;_Z
2021-05;ES;CP03;INX;111.295;M;_Z;_Z
2021-05;ES;CP04;INX;108.808;M;_Z;_Z
2021-05;ES;CP05;INX;101.741;M;_Z;_Z
2021-05;ES;CP06;INX;102.778;M;_Z;_Z
2021-05;ES;CP07;INX;111.452;M;_Z;_Z
2021-05;ES;CP08;INX;100.21;M;_Z;_Z
2021-05;ES;CP09;INX;99.272;M;_Z;_Z
2021-05;ES;CP10;INX;103.143;M;_Z;_Z
2021-05;ES;CP11;INX;107.356;M;_Z;_Z
2021-05;ES;CP12;INX;105.382;M;_Z;_Z
2021-05;ES61;CP01T12;INX;106.745;M;_Z;_Z
2021-05;ES61;CP01;INX;107.679;M;_Z;_Z
2021-05;ES61;CP02;INX;103.417;M;_Z;_Z
2021-05;ES61;CP03;INX;111.589;M;_Z;_Z
2021-05;ES61;CP04;INX;110.109;M;_Z;_Z
2021-05;ES61;CP05;INX;100.372;M;_Z;_Z
2021-05;ES61;CP06;INX;102.57;M;_Z;_Z
2021-05;ES61;CP07;INX;111.202;M;_Z;_Z
2021-05;ES61;CP08;INX;100.339;M;_Z;_Z
2021-05;ES61;CP09;INX;98.591;M;_Z;_Z
2021-05;ES61;CP10;INX;105.646;M;_Z;_Z
2021-05;ES61;CP11;INX;107.107;M;_Z;_Z
2021-05;ES61;CP12;INX;104.258;M;_Z;_Z
2021-05;ES611;CP01T12;INX;106.984;M;_Z;_Z
2021-05;ES611;CP01;INX;109.507;M;_Z;_Z
2021-05;ES611;CP02;INX;104.924;M;_Z;_Z
2021-05;ES611;CP03;INX;110.877;M;_Z;_Z
2021-05;ES611;CP04;INX;110.108;M;_Z;_Z
2021-05;ES611;CP05;INX;100.371;M;_Z;_Z
2021-05;ES611;CP06;INX;102.217;M;_Z;_Z
2021-05;ES611;CP07;INX;112.239;M;_Z;_Z
2021-05;ES611;CP08;INX;102.15;M;_Z;_Z
2021-05;ES611;CP09;INX;98.167;M;_Z;_Z
2021-05;ES611;CP10;INX;102.402;M;_Z;_Z
2021-05;ES611;CP11;INX;103.904;M;_Z;_Z
2021-05;ES611;CP12;INX;103.469;M;_Z;_Z
2021-05;ES612;CP01T12;INX;105.363;M;_Z;_Z
2021-05;ES612;CP01;INX;105.117;M;_Z;_Z
2021-05;ES612;CP02;INX;102.91;M;_Z;_Z
2021-05;ES612;CP03;INX;111.942;M;_Z;_Z
2021-05;ES612;CP04;INX;108.864;M;_Z;_Z
2021-05;ES612;CP05;INX;97.72;M;_Z;_Z
2021-05;ES612;CP06;INX;101.271;M;_Z;_Z
2021-05;ES612;CP07;INX;111.944;M;_Z;_Z
2021-05;ES612;CP08;INX;98.67;M;_Z;_Z
2021-05;ES612;CP09;INX;97.015;M;_Z;_Z
2021-05;ES612;CP10;INX;104.266;M;_Z;_Z
2021-05;ES612;CP11;INX;105.964;M;_Z;_Z
2021-05;ES612;CP12;INX;103.341;M;_Z;_Z
2021-05;ES613;CP01T12;INX;107.214;M;_Z;_Z
2021-05;ES613;CP01;INX;108.103;M;_Z;_Z
2021-05;ES613;CP02;INX;101.975;M;_Z;_Z
2021-05;ES613;CP03;INX;112.996;M;_Z;_Z
2021-05;ES613;CP04;INX;110.366;M;_Z;_Z
2021-05;ES613;CP05;INX;98.587;M;_Z;_Z
2021-05;ES613;CP06;INX;105.701;M;_Z;_Z
2021-05;ES613;CP07;INX;110.947;M;_Z;_Z
2021-05;ES613;CP08;INX;100.048;M;_Z;_Z
2021-05;ES613;CP09;INX;101.519;M;_Z;_Z
2021-05;ES613;CP10;INX;104.284;M;_Z;_Z
2021-05;ES613;CP11;INX;106.062;M;_Z;_Z
2021-05;ES613;CP12;INX;104.732;M;_Z;_Z
2021-05;ES614;CP01T12;INX;106.709;M;_Z;_Z
2021-05;ES614;CP01;INX;108.468;M;_Z;_Z
2021-05;ES614;CP02;INX;102.824;M;_Z;_Z
2021-05;ES614;CP03;INX;110.369;M;_Z;_Z
2021-05;ES614;CP04;INX;109.445;M;_Z;_Z
2021-05;ES614;CP05;INX;102.124;M;_Z;_Z
2021-05;ES614;CP06;INX;101.714;M;_Z;_Z
2021-05;ES614;CP07;INX;109.887;M;_Z;_Z
2021-05;ES614;CP08;INX;100.855;M;_Z;_Z
2021-05;ES614;CP09;INX;97.781;M;_Z;_Z
2021-05;ES614;CP10;INX;107.668;M;_Z;_Z
2021-05;ES614;CP11;INX;108.386;M;_Z;_Z
2021-05;ES614;CP12;INX;104.49;M;_Z;_Z
2021-05;ES615;CP01T12;INX;106.268;M;_Z;_Z
2021-05;ES615;CP01;INX;105.426;M;_Z;_Z
2021-05;ES615;CP02;INX;103.236;M;_Z;_Z
2021-05;ES615;CP03;INX;112.788;M;_Z;_Z
2021-05;ES615;CP04;INX;110.379;M;_Z;_Z
2021-05;ES615;CP05;INX;100.029;M;_Z;_Z
2021-05;ES615;CP06;INX;104.177;M;_Z;_Z
2021-05;ES615;CP07;INX;110.991;M;_Z;_Z
2021-05;ES615;CP08;INX;100.972;M;_Z;_Z
2021-05;ES615;CP09;INX;98.152;M;_Z;_Z
2021-05;ES615;CP10;INX;104.079;M;_Z;_Z
2021-05;ES615;CP11;INX;107.889;M;_Z;_Z
2021-05;ES615;CP12;INX;101.199;M;_Z;_Z
2021-05;ES616;CP01T12;INX;106.679;M;_Z;_Z
2021-05;ES616;CP01;INX;109.117;M;_Z;_Z
2021-05;ES616;CP02;INX;104.701;M;_Z;_Z
2021-05;ES616;CP03;INX;113.407;M;_Z;_Z
2021-05;ES616;CP04;INX;110.528;M;_Z;_Z
2021-05;ES616;CP05;INX;99.793;M;_Z;_Z
2021-05;ES616;CP06;INX;100.438;M;_Z;_Z
2021-05;ES616;CP07;INX;112.358;M;_Z;_Z
2021-05;ES616;CP08;INX;101.257;M;_Z;_Z
2021-05;ES616;CP09;INX;95.444;M;_Z;_Z
2021-05;ES616;CP10;INX;103.323;M;_Z;_Z
2021-05;ES616;CP11;INX;105.423;M;_Z;_Z
2021-05;ES616;CP12;INX;101.682;M;_Z;_Z
2021-05;ES617;CP01T12;INX;107.986;M;_Z;_Z
2021-05;ES617;CP01;INX;109.278;M;_Z;_Z
2021-05;ES617;CP02;INX;104.123;M;_Z;_Z
2021-05;ES617;CP03;INX;111.641;M;_Z;_Z
2021-05;ES617;CP04;INX;109.842;M;_Z;_Z
2021-05;ES617;CP05;INX;101.785;M;_Z;_Z
2021-05;ES617;CP06;INX;103.534;M;_Z;_Z
2021-05;ES617;CP07;INX;111.543;M;_Z;_Z
2021-05;ES617;CP08;INX;101.605;M;_Z;_Z
2021-05;ES617;CP09;INX;101.496;M;_Z;_Z
2021-05;ES617;CP10;INX;107.619;M;_Z;_Z
2021-05;ES617;CP11;INX;108.808;M;_Z;_Z
2021-05;ES617;CP12;INX;105.963;M;_Z;_Z
2021-05;ES618;CP01T12;INX;106.385;M;_Z;_Z
2021-05;ES618;CP01;INX;106.863;M;_Z;_Z
2021-05;ES618;CP02;INX;102.984;M;_Z;_Z
2021-05;ES618;CP03;INX;110.517;M;_Z;_Z
2021-05;ES618;CP04;INX;111.061;M;_Z;_Z
2021-05;ES618;CP05;INX;100.76;M;_Z;_Z
2021-05;ES618;CP06;INX;101.949;M;_Z;_Z
2021-05;ES618;CP07;INX;110.651;M;_Z;_Z
2021-05;ES618;CP08;INX;98.952;M;_Z;_Z
2021-05;ES618;CP09;INX;97.874;M;_Z;_Z
2021-05;ES618;CP10;INX;106.314;M;_Z;_Z
2021-05;ES618;CP11;INX;107.679;M;_Z;_Z
2021-05;ES618;CP12;INX;104.863;M;_Z;_Z
2021-06;ES;CP01T12;INX;107.32;M;_Z;_Z
2021-06;ES;CP01;INX;108.049;M;_Z;_Z
2021-06;ES;CP02;INX;104.69;M;_Z;_Z
2021-06;ES;CP03;INX;109.848;M;_Z;_Z
2021-06;ES;CP04;INX;111.135;M;_Z;_Z
2021-06;ES;CP05;INX;101.834;M;_Z;_Z
2021-06;ES;CP06;INX;102.971;M;_Z;_Z
2021-06;ES;CP07;INX;112.659;M;_Z;_Z
2021-06;ES;CP08;INX;100.219;M;_Z;_Z
2021-06;ES;CP09;INX;99.695;M;_Z;_Z
2021-06;ES;CP10;INX;103.155;M;_Z;_Z
2021-06;ES;CP11;INX;107.862;M;_Z;_Z
2021-06;ES;CP12;INX;105.785;M;_Z;_Z
2021-06;ES61;CP01T12;INX;107.18;M;_Z;_Z
2021-06;ES61;CP01;INX;107.404;M;_Z;_Z
2021-06;ES61;CP02;INX;103.223;M;_Z;_Z
2021-06;ES61;CP03;INX;110.068;M;_Z;_Z
2021-06;ES61;CP04;INX;112.887;M;_Z;_Z
2021-06;ES61;CP05;INX;100.487;M;_Z;_Z
2021-06;ES61;CP06;INX;102.704;M;_Z;_Z
2021-06;ES61;CP07;INX;112.459;M;_Z;_Z
2021-06;ES61;CP08;INX;100.347;M;_Z;_Z
2021-06;ES61;CP09;INX;98.818;M;_Z;_Z
2021-06;ES61;CP10;INX;105.667;M;_Z;_Z
2021-06;ES61;CP11;INX;107.663;M;_Z;_Z
2021-06;ES61;CP12;INX;104.395;M;_Z;_Z
2021-06;ES611;CP01T12;INX;107.528;M;_Z;_Z
2021-06;ES611;CP01;INX;109.631;M;_Z;_Z
2021-06;ES611;CP02;INX;105.097;M;_Z;_Z
2021-06;ES611;CP03;INX;110.064;M;_Z;_Z
2021-06;ES611;CP04;INX;112.52;M;_Z;_Z
2021-06;ES611;CP05;INX;100.073;M;_Z;_Z
2021-06;ES611;CP06;INX;102.277;M;_Z;_Z
2021-06;ES611;CP07;INX;113.413;M;_Z;_Z
2021-06;ES611;CP08;INX;102.156;M;_Z;_Z
2021-06;ES611;CP09;INX;98.495;M;_Z;_Z
2021-06;ES611;CP10;INX;102.402;M;_Z;_Z
2021-06;ES611;CP11;INX;104.568;M;_Z;_Z
2021-06;ES611;CP12;INX;103.558;M;_Z;_Z
2021-06;ES612;CP01T12;INX;105.872;M;_Z;_Z
2021-06;ES612;CP01;INX;105.502;M;_Z;_Z
2021-06;ES612;CP02;INX;102.671;M;_Z;_Z
2021-06;ES612;CP03;INX;109.059;M;_Z;_Z
2021-06;ES612;CP04;INX;111.377;M;_Z;_Z
2021-06;ES612;CP05;INX;97.561;M;_Z;_Z
2021-06;ES612;CP06;INX;101.456;M;_Z;_Z
2021-06;ES612;CP07;INX;113.149;M;_Z;_Z
2021-06;ES612;CP08;INX;98.681;M;_Z;_Z
2021-06;ES612;CP09;INX;97.663;M;_Z;_Z
2021-06;ES612;CP10;INX;104.409;M;_Z;_Z
2021-06;ES612;CP11;INX;106.791;M;_Z;_Z
2021-06;ES612;CP12;INX;103.45;M;_Z;_Z
2021-06;ES613;CP01T12;INX;107.555;M;_Z;_Z
2021-06;ES613;CP01;INX;106.884;M;_Z;_Z
2021-06;ES613;CP02;INX;102.487;M;_Z;_Z
2021-06;ES613;CP03;INX;111.591;M;_Z;_Z
2021-06;ES613;CP04;INX;113.327;M;_Z;_Z
2021-06;ES613;CP05;INX;99.085;M;_Z;_Z
2021-06;ES613;CP06;INX;105.762;M;_Z;_Z
2021-06;ES613;CP07;INX;112.392;M;_Z;_Z
2021-06;ES613;CP08;INX;100.056;M;_Z;_Z
2021-06;ES613;CP09;INX;101.953;M;_Z;_Z
2021-06;ES613;CP10;INX;104.284;M;_Z;_Z
2021-06;ES613;CP11;INX;106.889;M;_Z;_Z
2021-06;ES613;CP12;INX;105.015;M;_Z;_Z
2021-06;ES614;CP01T12;INX;107.274;M;_Z;_Z
2021-06;ES614;CP01;INX;108.076;M;_Z;_Z
2021-06;ES614;CP02;INX;103.355;M;_Z;_Z
2021-06;ES614;CP03;INX;109.803;M;_Z;_Z
2021-06;ES614;CP04;INX;112.284;M;_Z;_Z
2021-06;ES614;CP05;INX;102.471;M;_Z;_Z
2021-06;ES614;CP06;INX;101.834;M;_Z;_Z
2021-06;ES614;CP07;INX;111.141;M;_Z;_Z
2021-06;ES614;CP08;INX;100.862;M;_Z;_Z
2021-06;ES614;CP09;INX;98.303;M;_Z;_Z
2021-06;ES614;CP10;INX;107.668;M;_Z;_Z
2021-06;ES614;CP11;INX;109.034;M;_Z;_Z
2021-06;ES614;CP12;INX;104.571;M;_Z;_Z
2021-06;ES615;CP01T12;INX;106.928;M;_Z;_Z
2021-06;ES615;CP01;INX;105.963;M;_Z;_Z
2021-06;ES615;CP02;INX;102.881;M;_Z;_Z
2021-06;ES615;CP03;INX;111.524;M;_Z;_Z
2021-06;ES615;CP04;INX;113.157;M;_Z;_Z
2021-06;ES615;CP05;INX;100.336;M;_Z;_Z
2021-06;ES615;CP06;INX;104.379;M;_Z;_Z
2021-06;ES615;CP07;INX;112.274;M;_Z;_Z
2021-06;ES615;CP08;INX;100.979;M;_Z;_Z
2021-06;ES615;CP09;INX;97.637;M;_Z;_Z
2021-06;ES615;CP10;INX;104.079;M;_Z;_Z
2021-06;ES615;CP11;INX;108.428;M;_Z;_Z
2021-06;ES615;CP12;INX;101.78;M;_Z;_Z
2021-06;ES616;CP01T12;INX;107.173;M;_Z;_Z
2021-06;ES616;CP01;INX;108.983;M;_Z;_Z
2021-06;ES616;CP02;INX;103.074;M;_Z;_Z
2021-06;ES616;CP03;INX;112.716;M;_Z;_Z
2021-06;ES616;CP04;INX;113.636;M;_Z;_Z
2021-06;ES616;CP05;INX;99.653;M;_Z;_Z
2021-06;ES616;CP06;INX;100.463;M;_Z;_Z
2021-06;ES616;CP07;INX;113.813;M;_Z;_Z
2021-06;ES616;CP08;INX;101.263;M;_Z;_Z
2021-06;ES616;CP09;INX;96.023;M;_Z;_Z
2021-06;ES616;CP10;INX;103.323;M;_Z;_Z
2021-06;ES616;CP11;INX;106.005;M;_Z;_Z
2021-06;ES616;CP12;INX;101.905;M;_Z;_Z
2021-06;ES617;CP01T12;INX;108.353;M;_Z;_Z
2021-06;ES617;CP01;INX;109.157;M;_Z;_Z
2021-06;ES617;CP02;INX;103.753;M;_Z;_Z
2021-06;ES617;CP03;INX;109.339;M;_Z;_Z
2021-06;ES617;CP04;INX;112.448;M;_Z;_Z
2021-06;ES617;CP05;INX;101.599;M;_Z;_Z
2021-06;ES617;CP06;INX;103.836;M;_Z;_Z
2021-06;ES617;CP07;INX;112.86;M;_Z;_Z
2021-06;ES617;CP08;INX;101.611;M;_Z;_Z
2021-06;ES617;CP09;INX;101.61;M;_Z;_Z
2021-06;ES617;CP10;INX;107.619;M;_Z;_Z
2021-06;ES617;CP11;INX;109.075;M;_Z;_Z
2021-06;ES617;CP12;INX;106.037;M;_Z;_Z
2021-06;ES618;CP01T12;INX;106.692;M;_Z;_Z
2021-06;ES618;CP01;INX;106.023;M;_Z;_Z
2021-06;ES618;CP02;INX;102.798;M;_Z;_Z
2021-06;ES618;CP03;INX;109.268;M;_Z;_Z
2021-06;ES618;CP04;INX;114.076;M;_Z;_Z
2021-06;ES618;CP05;INX;101.127;M;_Z;_Z
2021-06;ES618;CP06;INX;101.973;M;_Z;_Z
2021-06;ES618;CP07;INX;111.769;M;_Z;_Z
2021-06;ES618;CP08;INX;98.963;M;_Z;_Z
2021-06;ES618;CP09;INX;97.821;M;_Z;_Z
2021-06;ES618;CP10;INX;106.314;M;_Z;_Z
2021-06;ES618;CP11;INX;108.151;M;_Z;_Z
2021-06;ES618;CP12;INX;104.918;M;_Z;_Z
2021-07;ES;CP01T12;INX;106.511;M;_Z;_Z
2021-07;ES;CP01;INX;107.825;M;_Z;_Z
2021-07;ES;CP02;INX;104.622;M;_Z;_Z
2021-07;ES;CP03;INX;96.203;M;_Z;_Z
2021-07;ES;CP04;INX;110.281;M;_Z;_Z
2021-07;ES;CP05;INX;101.362;M;_Z;_Z
2021-07;ES;CP06;INX;103.082;M;_Z;_Z
2021-07;ES;CP07;INX;113.409;M;_Z;_Z
2021-07;ES;CP08;INX;100.092;M;_Z;_Z
2021-07;ES;CP09;INX;100.28;M;_Z;_Z
2021-07;ES;CP10;INX;103.166;M;_Z;_Z
2021-07;ES;CP11;INX;108.446;M;_Z;_Z
2021-07;ES;CP12;INX;105.734;M;_Z;_Z
2021-07;ES61;CP01T12;INX;106.126;M;_Z;_Z
2021-07;ES61;CP01;INX;107.014;M;_Z;_Z
2021-07;ES61;CP02;INX;103.305;M;_Z;_Z
2021-07;ES61;CP03;INX;95.55;M;_Z;_Z
2021-07;ES61;CP04;INX;111.267;M;_Z;_Z
2021-07;ES61;CP05;INX;100.094;M;_Z;_Z
2021-07;ES61;CP06;INX;102.935;M;_Z;_Z
2021-07;ES61;CP07;INX;113.154;M;_Z;_Z
2021-07;ES61;CP08;INX;100.225;M;_Z;_Z
2021-07;ES61;CP09;INX;99.166;M;_Z;_Z
2021-07;ES61;CP10;INX;105.677;M;_Z;_Z
2021-07;ES61;CP11;INX;108.142;M;_Z;_Z
2021-07;ES61;CP12;INX;104.177;M;_Z;_Z
2021-07;ES611;CP01T12;INX;106.416;M;_Z;_Z
2021-07;ES611;CP01;INX;109.198;M;_Z;_Z
2021-07;ES611;CP02;INX;104.827;M;_Z;_Z
2021-07;ES611;CP03;INX;94.632;M;_Z;_Z
2021-07;ES611;CP04;INX;111.082;M;_Z;_Z
2021-07;ES611;CP05;INX;100.073;M;_Z;_Z
2021-07;ES611;CP06;INX;102.294;M;_Z;_Z
2021-07;ES611;CP07;INX;114.247;M;_Z;_Z
2021-07;ES611;CP08;INX;102.099;M;_Z;_Z
2021-07;ES611;CP09;INX;98.748;M;_Z;_Z
2021-07;ES611;CP10;INX;102.402;M;_Z;_Z
2021-07;ES611;CP11;INX;105.117;M;_Z;_Z
2021-07;ES611;CP12;INX;103.223;M;_Z;_Z
2021-07;ES612;CP01T12;INX;104.935;M;_Z;_Z
2021-07;ES612;CP01;INX;105.202;M;_Z;_Z
2021-07;ES612;CP02;INX;102.798;M;_Z;_Z
2021-07;ES612;CP03;INX;96.078;M;_Z;_Z
2021-07;ES612;CP04;INX;109.909;M;_Z;_Z
2021-07;ES612;CP05;INX;97.412;M;_Z;_Z
2021-07;ES612;CP06;INX;101.462;M;_Z;_Z
2021-07;ES612;CP07;INX;113.838;M;_Z;_Z
2021-07;ES612;CP08;INX;98.497;M;_Z;_Z
2021-07;ES612;CP09;INX;97.903;M;_Z;_Z
2021-07;ES612;CP10;INX;104.409;M;_Z;_Z
2021-07;ES612;CP11;INX;107.108;M;_Z;_Z
2021-07;ES612;CP12;INX;103.016;M;_Z;_Z
2021-07;ES613;CP01T12;INX;106.356;M;_Z;_Z
2021-07;ES613;CP01;INX;106.481;M;_Z;_Z
2021-07;ES613;CP02;INX;102.968;M;_Z;_Z
2021-07;ES613;CP03;INX;95.899;M;_Z;_Z
2021-07;ES613;CP04;INX;111.512;M;_Z;_Z
2021-07;ES613;CP05;INX;99.071;M;_Z;_Z
2021-07;ES613;CP06;INX;105.795;M;_Z;_Z
2021-07;ES613;CP07;INX;113.123;M;_Z;_Z
2021-07;ES613;CP08;INX;99.924;M;_Z;_Z
2021-07;ES613;CP09;INX;102.036;M;_Z;_Z
2021-07;ES613;CP10;INX;104.401;M;_Z;_Z
2021-07;ES613;CP11;INX;107.387;M;_Z;_Z
2021-07;ES613;CP12;INX;104.751;M;_Z;_Z
2021-07;ES614;CP01T12;INX;106.064;M;_Z;_Z
2021-07;ES614;CP01;INX;108.01;M;_Z;_Z
2021-07;ES614;CP02;INX;102.732;M;_Z;_Z
2021-07;ES614;CP03;INX;94.051;M;_Z;_Z
2021-07;ES614;CP04;INX;111.122;M;_Z;_Z
2021-07;ES614;CP05;INX;100.781;M;_Z;_Z
2021-07;ES614;CP06;INX;101.935;M;_Z;_Z
2021-07;ES614;CP07;INX;111.701;M;_Z;_Z
2021-07;ES614;CP08;INX;100.759;M;_Z;_Z
2021-07;ES614;CP09;INX;98.852;M;_Z;_Z
2021-07;ES614;CP10;INX;107.668;M;_Z;_Z
2021-07;ES614;CP11;INX;109.694;M;_Z;_Z
2021-07;ES614;CP12;INX;104.546;M;_Z;_Z
2021-07;ES615;CP01T12;INX;105.964;M;_Z;_Z
2021-07;ES615;CP01;INX;106.009;M;_Z;_Z
2021-07;ES615;CP02;INX;102.765;M;_Z;_Z
2021-07;ES615;CP03;INX;95.034;M;_Z;_Z
2021-07;ES615;CP04;INX;111.597;M;_Z;_Z
2021-07;ES615;CP05;INX;99.968;M;_Z;_Z
2021-07;ES615;CP06;INX;104.744;M;_Z;_Z
2021-07;ES615;CP07;INX;112.964;M;_Z;_Z
2021-07;ES615;CP08;INX;100.88;M;_Z;_Z
2021-07;ES615;CP09;INX;98.424;M;_Z;_Z
2021-07;ES615;CP10;INX;104.079;M;_Z;_Z
2021-07;ES615;CP11;INX;109.054;M;_Z;_Z
2021-07;ES615;CP12;INX;101.442;M;_Z;_Z
2021-07;ES616;CP01T12;INX;105.974;M;_Z;_Z
2021-07;ES616;CP01;INX;108.712;M;_Z;_Z
2021-07;ES616;CP02;INX;103.68;M;_Z;_Z
2021-07;ES616;CP03;INX;95.609;M;_Z;_Z
2021-07;ES616;CP04;INX;112.102;M;_Z;_Z
2021-07;ES616;CP05;INX;99.627;M;_Z;_Z
2021-07;ES616;CP06;INX;100.989;M;_Z;_Z
2021-07;ES616;CP07;INX;114.363;M;_Z;_Z
2021-07;ES616;CP08;INX;101.172;M;_Z;_Z
2021-07;ES616;CP09;INX;96.364;M;_Z;_Z
2021-07;ES616;CP10;INX;103.323;M;_Z;_Z
2021-07;ES616;CP11;INX;106.643;M;_Z;_Z
2021-07;ES616;CP12;INX;102.388;M;_Z;_Z
2021-07;ES617;CP01T12;INX;107.235;M;_Z;_Z
2021-07;ES617;CP01;INX;108.385;M;_Z;_Z
2021-07;ES617;CP02;INX;104.148;M;_Z;_Z
2021-07;ES617;CP03;INX;95.379;M;_Z;_Z
2021-07;ES617;CP04;INX;110.753;M;_Z;_Z
2021-07;ES617;CP05;INX;101.371;M;_Z;_Z
2021-07;ES617;CP06;INX;103.863;M;_Z;_Z
2021-07;ES617;CP07;INX;113.656;M;_Z;_Z
2021-07;ES617;CP08;INX;101.537;M;_Z;_Z
2021-07;ES617;CP09;INX;102.402;M;_Z;_Z
2021-07;ES617;CP10;INX;107.619;M;_Z;_Z
2021-07;ES617;CP11;INX;109.463;M;_Z;_Z
2021-07;ES617;CP12;INX;105.419;M;_Z;_Z
2021-07;ES618;CP01T12;INX;105.796;M;_Z;_Z
2021-07;ES618;CP01;INX;105.609;M;_Z;_Z
2021-07;ES618;CP02;INX;102.74;M;_Z;_Z
2021-07;ES618;CP03;INX;96.529;M;_Z;_Z
2021-07;ES618;CP04;INX;112.17;M;_Z;_Z
2021-07;ES618;CP05;INX;100.753;M;_Z;_Z
2021-07;ES618;CP06;INX;102.601;M;_Z;_Z
2021-07;ES618;CP07;INX;112.42;M;_Z;_Z
2021-07;ES618;CP08;INX;98.789;M;_Z;_Z
2021-07;ES618;CP09;INX;97.855;M;_Z;_Z
2021-07;ES618;CP10;INX;106.314;M;_Z;_Z
2021-07;ES618;CP11;INX;108.606;M;_Z;_Z
2021-07;ES618;CP12;INX;104.906;M;_Z;_Z
2021-08;ES;CP01T12;INX;106.995;M;_Z;_Z
2021-08;ES;CP01;INX;108.115;M;_Z;_Z
2021-08;ES;CP02;INX;104.694;M;_Z;_Z
2021-08;ES;CP03;INX;95.112;M;_Z;_Z
2021-08;ES;CP04;INX;112.713;M;_Z;_Z
2021-08;ES;CP05;INX;101.317;M;_Z;_Z
2021-08;ES;CP06;INX;103.062;M;_Z;_Z
2021-08;ES;CP07;INX;113.736;M;_Z;_Z
2021-08;ES;CP08;INX;100.138;M;_Z;_Z
