TEMPORAL;TERRITORIO;SEXO;PCSSA_JUBVIUDEDAD;INDICATOR;OBS_VALUE;FREQ
2019;2295;_T;212544;PEN_MED;902.0429508196721;A
2019;2295;M;212544;PEN_MED;981.2129787234043;A
2019;2295;F;212544;PEN_MED;636.2578571428571;A
2019;2296;_T;212544;PEN_MED;908.0354411764706;A
2019;2296;M;212544;PEN_MED;996.3308163265306;A
2019;2296;F;212544;PEN_MED;680.3263157894737;A
2019;2297;_T;212544;PEN_MED;1070.4989285714285;A
2019;2297;M;212544;PEN_MED;1216.3395454545455;A
2019;2297;F;212544;PEN_MED;535.75;A
2019;2298;_T;212544;PEN_MED;896.6111004784689;A
2019;2298;M;212544;PEN_MED;956.6233125;A
2019;2298;F;212544;PEN_MED;700.6528571428571;A
2019;2299;_T;212544;PEN_MED;915.31515625;A
2019;2299;M;212544;PEN_MED;975.8475;A
2019;2299;F;212544;PEN_MED;653.0083333333333;A
2019;2300;_T;212544;PEN_MED;756.1691843971632;A
2019;2300;M;212544;PEN_MED;818.6886363636363;A
2019;2300;F;212544;PEN_MED;652.3633018867924;A
2019;2301;_T;212544;PEN_MED;927.1946753246754;A
2019;2301;M;212544;PEN_MED;1033.5025454545455;A
2019;2301;F;212544;PEN_MED;661.425;A
2019;2302;_T;212544;PEN_MED;795.0775471698113;A
2019;2302;M;212544;PEN_MED;855.2940579710146;A
2019;2302;F;212544;PEN_MED;682.7818918918919;A
2019;2303;_T;212544;PEN_MED;1138.59791015625;A
2019;2303;M;212544;PEN_MED;1184.0493492407809;A
2019;2303;F;212544;PEN_MED;727.7525490196078;A
2019;2304;_T;212544;PEN_MED;757.6910671936758;A
2019;2304;M;212544;PEN_MED;813.7629299363057;A
2019;2304;F;212544;PEN_MED;665.9902083333333;A
2019;2305;_T;212544;PEN_MED;863.3603278688524;A
2019;2305;M;212544;PEN_MED;954.028309859155;A
2019;2305;F;212544;PEN_MED;683.2924475524476;A
2019;2348;_T;212544;PEN_MED;756.571185031185;A
2019;2348;M;212544;PEN_MED;792.2976543209876;A
2019;2348;F;212544;PEN_MED;682.8426751592357;A
2019;2306;_T;212544;PEN_MED;924.3438157894738;A
2019;2306;M;212544;PEN_MED;1011.1258490566038;A
2019;2306;F;212544;PEN_MED;724.3678260869565;A
2019;2307;_T;212544;PEN_MED;858.8059056493885;A
2019;2307;M;212544;PEN_MED;924.1049959183673;A
2019;2307;F;212544;PEN_MED;696.2217886178862;A
2019;2308;_T;212544;PEN_MED;835.6062711864407;A
2019;2308;M;212544;PEN_MED;855.6362666666666;A
2019;2308;F;212544;PEN_MED;800.6702325581396;A
2019;2309;_T;212544;PEN_MED;945.0619148936171;A
2019;2309;M;212544;PEN_MED;1067.3336666666667;A
2019;2309;F;212544;PEN_MED;729.2882352941176;A
2019;2310;_T;212544;PEN_MED;1043.631211573237;A
2019;2310;M;212544;PEN_MED;1105.2832173913043;A
2019;2310;F;212544;PEN_MED;738.6858064516128;A
2019;2311;_T;212544;PEN_MED;764.7666216216217;A
2019;2311;M;212544;PEN_MED;796.4543111111111;A
2019;2311;F;212544;PEN_MED;664.3478873239437;A
2019;2312;_T;212544;PEN_MED;1029.3516666666667;A
2019;2312;M;212544;PEN_MED;1124.0869642857144;A
2019;2312;F;212544;PEN_MED;839.8810714285714;A
2019;2313;_T;212544;PEN_MED;680.6021666666666;A
2019;2313;M;212544;PEN_MED;709.3805714285714;A
2019;2313;F;212544;PEN_MED;640.3124;A
2019;2314;_T;212544;PEN_MED;935.8438333333334;A
2019;2314;M;212544;PEN_MED;993.5724;A
2019;2314;F;212544;PEN_MED;647.201;A
2019;2315;_T;212544;PEN_MED;1025.6962020905924;A
2019;2315;M;212544;PEN_MED;1095.023119266055;A
2019;2315;F;212544;PEN_MED;806.6633333333333;A
2019;2316;_T;212544;PEN_MED;886.1671259842519;A
2019;2316;M;212544;PEN_MED;982.1313031161474;A
2019;2316;F;212544;PEN_MED;667.6164516129032;A
2019;2317;_T;212544;PEN_MED;921.823373493976;A
2019;2317;M;212544;PEN_MED;996.8284848484848;A
2019;2317;F;212544;PEN_MED;630.6270588235294;A
2019;2318;_T;212544;PEN_MED;742.0718181818182;A
2019;2318;M;212544;PEN_MED;775.1116000000001;A
2019;2318;F;212544;PEN_MED;680.8870370370371;A
2019;2319;_T;212544;PEN_MED;1038.876320754717;A
2019;2319;M;212544;PEN_MED;1107.566125;A
2019;2319;F;212544;PEN_MED;827.5230769230769;A
2019;2320;_T;212544;PEN_MED;1025.4547434836575;A
2019;2320;M;212544;PEN_MED;1118.4545288115246;A
2019;2320;F;212544;PEN_MED;819.1462982689746;A
2019;2321;_T;212544;PEN_MED;891.6844444444444;A
2019;2321;M;212544;PEN_MED;913.24;A
2019;2321;F;212544;PEN_MED;835.64;A
2019;2322;_T;212544;PEN_MED;1123.3190384615384;A
2019;2322;M;212544;PEN_MED;1296.071515151515;A
2019;2322;F;212544;PEN_MED;823.2752631578948;A
2019;2323;_T;212544;PEN_MED;973.0289361702129;A
2019;2323;M;212544;PEN_MED;1121.3012903225806;A
2019;2323;F;212544;PEN_MED;685.75125;A
2019;2324;_T;212544;PEN_MED;880.7412779552715;A
2019;2324;M;212544;PEN_MED;924.8844303797467;A
2019;2324;F;212544;PEN_MED;743.0843421052632;A
2019;2325;_T;212544;PEN_MED;947.3849206349206;A
2019;2325;M;212544;PEN_MED;1012.2768;A
2019;2325;F;212544;PEN_MED;697.8007692307692;A
2019;2326;_T;212544;PEN_MED;796.3310526315789;A
2019;2326;M;212544;PEN_MED;848.8712195121951;A
2019;2326;F;212544;PEN_MED;661.696875;A
2019;2327;_T;212544;PEN_MED;811.3753779069768;A
2019;2327;M;212544;PEN_MED;876.2061842105263;A
2019;2327;F;212544;PEN_MED;683.9493103448275;A
2019;2328;_T;212544;PEN_MED;920.5958823529411;A
2019;2328;M;212544;PEN_MED;957.622;A
2019;2329;_T;212544;PEN_MED;847.575382585752;A
2019;2329;M;212544;PEN_MED;916.9319421487603;A
2019;2329;F;212544;PEN_MED;725.0623357664233;A
2019;2330;_T;212544;PEN_MED;723.3089552238806;A
2019;2330;M;212544;PEN_MED;742.4324468085106;A
2019;2330;F;212544;PEN_MED;678.36875;A
2019;2331;_T;212544;PEN_MED;893.7553623188406;A
2019;2331;M;212544;PEN_MED;991.0597826086956;A
2019;2331;F;212544;PEN_MED;699.1465217391304;A
2019;2332;_T;212544;PEN_MED;847.7613333333334;A
2019;2332;M;212544;PEN_MED;990.1779411764707;A
2019;2332;F;212544;PEN_MED;661.5242307692308;A
2019;2333;_T;212544;PEN_MED;883.1775;A
2019;2333;M;212544;PEN_MED;966.9;A
2019;2333;F;212544;PEN_MED;683.7657272727272;A
2019;2346;_T;212544;PEN_MED;856.8674509803922;A
2019;2346;M;212544;PEN_MED;954.9960000000001;A
2019;2346;F;212544;PEN_MED;684.4794594594595;A
2019;2334;_T;212544;PEN_MED;812.9078187919463;A
2019;2334;M;212544;PEN_MED;879.8606372549019;A
2019;2334;F;212544;PEN_MED;667.6059574468085;A
2019;2335;_T;212544;PEN_MED;919.4815;A
2019;2335;M;212544;PEN_MED;1029.0721428571428;A
2019;2335;F;212544;PEN_MED;663.77;A
2019;2336;_T;212544;PEN_MED;798.618125;A
2019;2336;M;212544;PEN_MED;841.754367816092;A
2019;2336;F;212544;PEN_MED;707.0851219512194;A
2019;2337;_T;212544;PEN_MED;912.393125;A
2019;2337;M;212544;PEN_MED;1007.155625;A
2019;2337;F;212544;PEN_MED;722.868125;A
2019;2338;_T;212544;PEN_MED;894.2915625;A
2019;2338;M;212544;PEN_MED;1064.9918421052632;A
2019;2338;F;212544;PEN_MED;644.8065384615385;A
2019;2339;_T;212544;PEN_MED;772.4738076923078;A
2019;2339;M;212544;PEN_MED;829.5965;A
2019;2339;F;212544;PEN_MED;643.94775;A
2019;2340;_T;212544;PEN_MED;823.1687671232877;A
2019;2340;M;212544;PEN_MED;881.8155272727273;A
2019;2340;F;212544;PEN_MED;695.6758102766798;A
2019;2341;_T;212544;PEN_MED;1009.7181301775148;A
2019;2341;M;212544;PEN_MED;1123.2757461406518;A
2019;2341;F;212544;PEN_MED;757.0307633587786;A
2019;2342;_T;212544;PEN_MED;1059.509417475728;A
2019;2342;M;212544;PEN_MED;1112.8373983739837;A
2019;2342;F;212544;PEN_MED;851.2763492063492;A
2019;2343;_T;212544;PEN_MED;820.7393656716418;A
2019;2343;M;212544;PEN_MED;864.6795415778251;A
2019;2343;F;212544;PEN_MED;718.2122885572139;A
2019;2344;_T;212544;PEN_MED;850.5887854251013;A
2019;2344;M;212544;PEN_MED;932.6897530864198;A
2019;2344;F;212544;PEN_MED;694.1139999999999;A
2019;ES612;_T;212544;PEN_MED;1238.8120022177225;A
2019;ES612;M;212544;PEN_MED;1300.2505244570232;A
2019;ES612;F;212544;PEN_MED;1016.365955892181;A
2019;2353;_T;212544;PEN_MED;1003.2690951276102;A
2019;2353;M;212544;PEN_MED;1008.9409510869565;A
2019;2353;F;212544;PEN_MED;970.138253968254;A
2019;2354;_T;212544;PEN_MED;702.9673566878981;A
2019;2354;M;212544;PEN_MED;727.8030458221024;A
2019;2354;F;212544;PEN_MED;667.1150583657587;A
2019;2355;_T;212544;PEN_MED;872.6611612903226;A
2019;2355;M;212544;PEN_MED;916.69375;A
2019;2355;F;212544;PEN_MED;663.914074074074;A
2019;2356;_T;212544;PEN_MED;1389.884820794317;A
2019;2356;M;212544;PEN_MED;1464.6111562913907;A
2019;2356;F;212544;PEN_MED;1065.827478460655;A
2019;2357;_T;212544;PEN_MED;772.3794891640867;A
2019;2357;M;212544;PEN_MED;819.8680888888889;A
2019;2357;F;212544;PEN_MED;663.3495408163265;A
2019;2358;_T;212544;PEN_MED;903.0044778307072;A
2019;2358;M;212544;PEN_MED;962.2444368266406;A
2019;2358;F;212544;PEN_MED;726.9229694323144;A
2019;2359;_T;212544;PEN_MED;1038.6669037199126;A
2019;2359;M;212544;PEN_MED;1063.7614347826086;A
2019;2359;F;212544;PEN_MED;853.3357339449541;A
2019;2361;_T;212544;PEN_MED;1340.995877763329;A
2019;2361;M;212544;PEN_MED;1409.0760166288737;A
2019;2361;F;212544;PEN_MED;922.0655348837209;A
2019;2397;_T;212544;PEN_MED;977.867203539823;A
2019;2397;M;212544;PEN_MED;1012.5131352459016;A
2019;2397;F;212544;PEN_MED;758.2929870129869;A
2019;2362;_T;212544;PEN_MED;892.7969696969698;A
2019;2362;M;212544;PEN_MED;944.3514285714285;A
2019;2362;F;212544;PEN_MED;604.092;A
2019;2363;_T;212544;PEN_MED;802.819873125721;A
2019;2363;M;212544;PEN_MED;867.6327728085868;A
2019;2363;F;212544;PEN_MED;685.1886688311688;A
2019;2364;_T;212544;PEN_MED;945.3344864864864;A
2019;2364;M;212544;PEN_MED;1027.9392366412214;A
2019;2364;F;212544;PEN_MED;744.9414814814814;A
2019;2365;_T;212544;PEN_MED;1558.4114363945828;A
2019;2365;M;212544;PEN_MED;1640.1226792879927;A
2019;2365;F;212544;PEN_MED;1349.0936794939378;A
2019;2366;_T;212544;PEN_MED;1088.769693877551;A
2019;2366;M;212544;PEN_MED;1145.9966863905327;A
2019;2366;F;212544;PEN_MED;730.5711111111111;A
2019;2368;_T;212544;PEN_MED;1247.5469633412365;A
2019;2368;M;212544;PEN_MED;1282.2848179508892;A
2019;2368;F;212544;PEN_MED;1031.3392885375495;A
2019;2369;_T;212544;PEN_MED;993.1515072083879;A
2019;2369;M;212544;PEN_MED;1030.6793139628733;A
2019;2369;F;212544;PEN_MED;831.1412195121951;A
2019;2367;_T;212544;PEN_MED;1075.896882566586;A
2019;2367;M;212544;PEN_MED;1082.9892265193369;A
2019;2367;F;212544;PEN_MED;1025.5551470588234;A
2019;2370;_T;212544;PEN_MED;777.2317057569296;A
2019;2370;M;212544;PEN_MED;848.2396441281139;A
2019;2370;F;212544;PEN_MED;671.0975;A
2019;2371;_T;212544;PEN_MED;759.1192887029289;A
2019;2371;M;212544;PEN_MED;797.5722818791946;A
2019;2371;F;212544;PEN_MED;695.4582222222223;A
2019;2372;_T;212544;PEN_MED;847.7566808510638;A
2019;2372;M;212544;PEN_MED;868.8560106382979;A
2019;2372;F;212544;PEN_MED;763.3593617021277;A
2019;2373;_T;212544;PEN_MED;1237.4577215890229;A
2019;2373;M;212544;PEN_MED;1304.9466406193474;A
2019;2373;F;212544;PEN_MED;1018.1385704208794;A
2019;2374;_T;212544;PEN_MED;954.3117125;A
2019;2374;M;212544;PEN_MED;993.8847941176471;A
2019;2374;F;212544;PEN_MED;730.06425;A
2019;2375;_T;212544;PEN_MED;1189.4262069663832;A
2019;2375;M;212544;PEN_MED;1253.7676485655738;A
2019;2375;F;212544;PEN_MED;946.4968181818182;A
2019;2376;_T;212544;PEN_MED;991.0749089068827;A
2019;2376;M;212544;PEN_MED;1015.7701157407407;A
2019;2376;F;212544;PEN_MED;819.0050806451613;A
2019;2377;_T;212544;PEN_MED;784.2686500000001;A
2019;2377;M;212544;PEN_MED;847.7119598765432;A
2019;2377;F;212544;PEN_MED;667.4752840909091;A
2019;2378;_T;212544;PEN_MED;934.2376808510638;A
2019;2378;M;212544;PEN_MED;982.2461675126902;A
2019;2378;F;212544;PEN_MED;685.3515789473684;A
2019;2379;_T;212544;PEN_MED;809.1880704697987;A
2019;2379;M;212544;PEN_MED;870.5891062801933;A
2019;2379;F;212544;PEN_MED;669.5175824175825;A
2019;2380;_T;212544;PEN_MED;1340.8767581154839;A
2019;2380;M;212544;PEN_MED;1391.767131294964;A
2019;2380;F;212544;PEN_MED;1139.0575891583453;A
2019;2381;_T;212544;PEN_MED;1628.1909262216545;A
2019;2381;M;212544;PEN_MED;1710.6859651118693;A
2019;2381;F;212544;PEN_MED;1187.8277327935223;A
2019;2382;_T;212544;PEN_MED;736.4127209705372;A
2019;2382;M;212544;PEN_MED;762.6463473053892;A
2019;2382;F;212544;PEN_MED;700.3549794238684;A
2019;2383;_T;212544;PEN_MED;1254.4228488631297;A
2019;2383;M;212544;PEN_MED;1293.1801253263707;A
2019;2383;F;212544;PEN_MED;1028.1417987804878;A
2019;2384;_T;212544;PEN_MED;1467.3863120674089;A
2019;2384;M;212544;PEN_MED;1535.4055598669624;A
2019;2384;F;212544;PEN_MED;1169.0717504051863;A
2019;2398;_T;212544;PEN_MED;845.053579175705;A
2019;2398;M;212544;PEN_MED;886.336095505618;A
2019;2398;F;212544;PEN_MED;705.0861904761905;A
2019;2386;_T;212544;PEN_MED;1231.6487414187643;A
2019;2386;M;212544;PEN_MED;1298.7758356781092;A
2019;2386;F;212544;PEN_MED;939.2839215686274;A
2019;2385;_T;212544;PEN_MED;1030.941491615181;A
2019;2385;M;212544;PEN_MED;1056.1098953564422;A
2019;2385;F;212544;PEN_MED;923.8473654916511;A
2019;2387;_T;212544;PEN_MED;721.2642382271468;A
2019;2387;M;212544;PEN_MED;776.8636486486487;A
2019;2387;F;212544;PEN_MED;632.4651798561151;A
2019;2388;_T;212544;PEN_MED;1003.0246326102169;A
2019;2388;M;212544;PEN_MED;1050.817447368421;A
2019;2388;F;212544;PEN_MED;814.4993425605536;A
2019;2389;_T;212544;PEN_MED;688.5719230769231;A
2019;2389;M;212544;PEN_MED;723.3494444444444;A
2019;2389;F;212544;PEN_MED;645.3998275862069;A
2019;2390;_T;212544;PEN_MED;810.6897405966279;A
2019;2390;M;212544;PEN_MED;854.2293690248566;A
2019;2390;F;212544;PEN_MED;718.8702822580645;A
2019;2391;_T;212544;PEN_MED;892.9793519079346;A
2019;2391;M;212544;PEN_MED;952.6448148148147;A
2019;2391;F;212544;PEN_MED;694.7713089005235;A
2019;2392;_T;212544;PEN_MED;933.0143416030535;A
2019;2392;M;212544;PEN_MED;951.4348394241417;A
2019;2392;F;212544;PEN_MED;818.2991034482759;A
2019;2393;_T;212544;PEN_MED;914.2153846153847;A
2019;2393;M;212544;PEN_MED;996.7979166666668;A
2019;2393;F;212544;PEN_MED;681.0411764705882;A
2019;2394;_T;212544;PEN_MED;816.7424860335195;A
2019;2394;M;212544;PEN_MED;864.1209063444109;A
2019;2394;F;212544;PEN_MED;740.6150242718446;A
2019;2395;_T;212544;PEN_MED;827.3847783251232;A
2019;2395;M;212544;PEN_MED;908.3594615384615;A
2019;2395;F;212544;PEN_MED;683.1832876712328;A
2019;ES613;_T;212544;PEN_MED;1025.3560477804606;A
2019;ES613;M;212544;PEN_MED;1119.6836584600362;A
2019;ES613;F;212544;PEN_MED;837.4608988607947;A
2019;2403;_T;212544;PEN_MED;775.3795765472313;A
2019;2403;M;212544;PEN_MED;852.7470391061453;A
2019;2403;F;212544;PEN_MED;667.186015625;A
2019;2404;_T;212544;PEN_MED;797.8311963190183;A
2019;2404;M;212544;PEN_MED;876.4949622437972;A
2019;2404;F;212544;PEN_MED;694.1024466571835;A
2019;2405;_T;212544;PEN_MED;902.7207547169812;A
2019;2405;M;212544;PEN_MED;950.2663513513513;A
2019;2405;F;212544;PEN_MED;792.7715625;A
2019;2406;_T;212544;PEN_MED;726.8417159763313;A
2019;2406;M;212544;PEN_MED;769.1357920792079;A
2019;2406;F;212544;PEN_MED;664.0225735294117;A
2019;2407;_T;212544;PEN_MED;885.9172311212815;A
2019;2407;M;212544;PEN_MED;972.1582842287695;A
2019;2407;F;212544;PEN_MED;718.3714814814815;A
2019;2408;_T;212544;PEN_MED;873.5702843601896;A
2019;2408;M;212544;PEN_MED;912.6445774647888;A
2019;2408;F;212544;PEN_MED;793.1565217391304;A
2019;2409;_T;212544;PEN_MED;884.9126221079692;A
2019;2409;M;212544;PEN_MED;966.8613886671988;A
2019;2409;F;212544;PEN_MED;736.5285115606936;A
2019;2410;_T;212544;PEN_MED;821.4324153498872;A
2019;2410;M;212544;PEN_MED;868.4623384615385;A
2019;2410;F;212544;PEN_MED;691.9008474576272;A
2019;2411;_T;212544;PEN_MED;1383.7263950617282;A
2019;2411;M;212544;PEN_MED;1500.8125443786982;A
2019;2411;F;212544;PEN_MED;793.0529850746269;A
2019;2412;_T;212544;PEN_MED;788.597445652174;A
2019;2412;M;212544;PEN_MED;883.4979938271605;A
2019;2412;F;212544;PEN_MED;653.7387719298246;A
2019;2413;_T;212544;PEN_MED;831.9915189873418;A
2019;2413;M;212544;PEN_MED;848.9591176470589;A
2019;2413;F;212544;PEN_MED;727.1009090909091;A
2019;2414;_T;212544;PEN_MED;830.9716216216216;A
2019;2414;M;212544;PEN_MED;927.071962962963;A
2019;2414;F;212544;PEN_MED;707.9996208530806;A
2019;2415;_T;212544;PEN_MED;942.2769611609048;A
2019;2415;M;212544;PEN_MED;1027.1335069215556;A
2019;2415;F;212544;PEN_MED;786.4326755447942;A
2019;2416;_T;212544;PEN_MED;795.0726315789474;A
2019;2416;M;212544;PEN_MED;893.239806949807;A
2019;2416;F;212544;PEN_MED;666.0102030456853;A
2019;2417;_T;212544;PEN_MED;823.45875;A
2019;2417;M;212544;PEN_MED;894.413145539906;A
2019;2417;F;212544;PEN_MED;700.5865040650407;A
2019;2418;_T;212544;PEN_MED;838.6885462555067;A
2019;2418;M;212544;PEN_MED;900.7002597402598;A
2019;2418;F;212544;PEN_MED;707.8693150684932;A
2019;2419;_T;212544;PEN_MED;854.5071945701358;A
2019;2419;M;212544;PEN_MED;953.227181913775;A
2019;2419;F;212544;PEN_MED;696.9858724832214;A
2019;2420;_T;212544;PEN_MED;944.7866724738676;A
2019;2420;M;212544;PEN_MED;1067.6541944444443;A
2019;2420;F;212544;PEN_MED;738.093644859813;A
2019;2421;_T;212544;PEN_MED;807.7463516260162;A
2019;2421;M;212544;PEN_MED;882.6409137055838;A
2019;2421;F;212544;PEN_MED;695.1186513994911;A
2019;2422;_T;212544;PEN_MED;901.5567605633802;A
2019;2422;M;212544;PEN_MED;968.9652830188679;A
2019;2422;F;212544;PEN_MED;703.0761111111111;A
2019;2423;_T;212544;PEN_MED;1262.2883681734634;A
2019;2423;M;212544;PEN_MED;1344.9510083995867;A
2019;2423;F;212544;PEN_MED;1075.1880876372509;A
2019;2424;_T;212544;PEN_MED;779.8903554119548;A
2019;2424;M;212544;PEN_MED;851.7783701657459;A
2019;2424;F;212544;PEN_MED;678.6317509727627;A
2019;2425;_T;212544;PEN_MED;854.1348076923076;A
2019;2425;M;212544;PEN_MED;869.7102777777778;A
2019;2425;F;212544;PEN_MED;777.6734090909091;A
2019;2426;_T;212544;PEN_MED;831.9145238095239;A
2019;2426;M;212544;PEN_MED;947.1529447852761;A
2019;2426;F;212544;PEN_MED;688.5262595419848;A
2019;2427;_T;212544;PEN_MED;745.0182419354838;A
2019;2427;M;212544;PEN_MED;797.851346704871;A
2019;2427;F;212544;PEN_MED;676.9785608856089;A
2019;2428;_T;212544;PEN_MED;1328.391065292096;A
2019;2428;M;212544;PEN_MED;1474.142094017094;A
2019;2428;F;212544;PEN_MED;730.0447368421052;A
2019;2429;_T;212544;PEN_MED;848.5588157894738;A
2019;2429;M;212544;PEN_MED;966.2258158995817;A
2019;2429;F;212544;PEN_MED;679.4861923847695;A
2019;2430;_T;212544;PEN_MED;802.8981538461538;A
2019;2430;M;212544;PEN_MED;860.0390476190477;A
2019;2430;F;212544;PEN_MED;698.5539130434782;A
2019;2431;_T;212544;PEN_MED;970.2232615384615;A
2019;2431;M;212544;PEN_MED;1024.1415596330276;A
2019;2431;F;212544;PEN_MED;690.361619047619;A
2019;2432;_T;212544;PEN_MED;756.605112540193;A
2019;2432;M;212544;PEN_MED;808.5187862796834;A
2019;2432;F;212544;PEN_MED;675.6368724279835;A
2019;2433;_T;212544;PEN_MED;733.6069902912622;A
2019;2433;M;212544;PEN_MED;797.7961403508773;A
2019;2433;F;212544;PEN_MED;654.0682608695652;A
2019;2434;_T;212544;PEN_MED;1228.3401666666666;A
2019;2434;M;212544;PEN_MED;1316.7458;A
2019;2434;F;212544;PEN_MED;786.312;A
2019;2435;_T;212544;PEN_MED;887.683309352518;A
2019;2435;M;212544;PEN_MED;968.3466666666667;A
2019;2435;F;212544;PEN_MED;739.5261224489795;A
2019;2436;_T;212544;PEN_MED;813.9638095238095;A
2019;2436;M;212544;PEN_MED;863.43;A
2019;2436;F;212544;PEN_MED;640.8321428571428;A
2019;2437;_T;212544;PEN_MED;877.6763892145369;A
2019;2437;M;212544;PEN_MED;911.3985528219971;A
2019;2437;F;212544;PEN_MED;733.8367901234567;A
2019;2438;_T;212544;PEN_MED;847.9298377281947;A
2019;2438;M;212544;PEN_MED;952.8685855263158;A
2019;2438;F;212544;PEN_MED;679.1394708994709;A
2019;2439;_T;212544;PEN_MED;741.5521894409939;A
2019;2439;M;212544;PEN_MED;781.4424940047961;A
2019;2439;F;212544;PEN_MED;668.2735242290748;A
2019;2440;_T;212544;PEN_MED;903.2215751850906;A
2019;2440;M;212544;PEN_MED;1002.9951167315174;A
2019;2440;F;212544;PEN_MED;712.8592873051225;A
2019;2441;_T;212544;PEN_MED;780.0976391982182;A
2019;2441;M;212544;PEN_MED;866.6489754098361;A
2019;2441;F;212544;PEN_MED;677.0804390243902;A
2019;2442;_T;212544;PEN_MED;759.5419602272727;A
2019;2442;M;212544;PEN_MED;823.0284390243902;A
2019;2442;F;212544;PEN_MED;671.0063945578231;A
2019;2443;_T;212544;PEN_MED;796.1589291882556;A
2019;2443;M;212544;PEN_MED;901.745078369906;A
2019;2443;F;212544;PEN_MED;666.6128461538461;A
2019;2444;_T;212544;PEN_MED;986.3281985294118;A
2019;2444;M;212544;PEN_MED;1069.119143155695;A
2019;2444;F;212544;PEN_MED;789.7253846153847;A
2019;2445;_T;212544;PEN_MED;892.0560940695296;A
2019;2445;M;212544;PEN_MED;975.0840249609985;A
2019;2445;F;212544;PEN_MED;734.1305637982196;A
2019;2446;_T;212544;PEN_MED;785.7932067510549;A
2019;2446;M;212544;PEN_MED;865.2068571428572;A
2019;2446;F;212544;PEN_MED;671.1755670103094;A
2019;2447;_T;212544;PEN_MED;775.2819696969698;A
2019;2447;M;212544;PEN_MED;844.3506072874494;A
2019;2447;F;212544;PEN_MED;660.7856375838927;A
2019;2448;_T;212544;PEN_MED;778.2031832298137;A
2019;2448;M;212544;PEN_MED;852.6597172236503;A
2019;2448;F;212544;PEN_MED;664.6204705882353;A
2019;2449;_T;212544;PEN_MED;932.0844134078212;A
2019;2449;M;212544;PEN_MED;991.3956097560975;A
2019;2449;F;212544;PEN_MED;801.8116071428572;A
2019;2450;_T;212544;PEN_MED;768.4675376884422;A
2019;2450;M;212544;PEN_MED;833.8578813559321;A
2019;2450;F;212544;PEN_MED;673.2075308641975;A
2019;2451;_T;212544;PEN_MED;859.7113944723619;A
2019;2451;M;212544;PEN_MED;946.603985264568;A
2019;2451;F;212544;PEN_MED;714.7609608938548;A
2019;2452;_T;212544;PEN_MED;869.1098525073746;A
2019;2452;M;212544;PEN_MED;982.9444660194174;A
2019;2452;F;212544;PEN_MED;692.7945864661654;A
2019;2453;_T;212544;PEN_MED;812.6379918032787;A
2019;2453;M;212544;PEN_MED;857.2790340909091;A
2019;2453;F;212544;PEN_MED;697.0964705882352;A
2019;2454;_T;212544;PEN_MED;1491.3464620107445;A
2019;2454;M;212544;PEN_MED;1614.6899721706866;A
2019;2454;F;212544;PEN_MED;900.3939999999999;A
2019;2455;_T;212544;PEN_MED;866.7975628140704;A
2019;2455;M;212544;PEN_MED;955.8838752362949;A
2019;2455;F;212544;PEN_MED;690.2932209737827;A
2019;2456;_T;212544;PEN_MED;998.2585198342214;A
2019;2456;M;212544;PEN_MED;1062.3670232172472;A
2019;2456;F;212544;PEN_MED;838.1863561076603;A
2019;2457;_T;212544;PEN_MED;808.8453591954022;A
2019;2457;M;212544;PEN_MED;874.184279835391;A
2019;2457;F;212544;PEN_MED;706.2216251154201;A
2019;2458;_T;212544;PEN_MED;960.1764881355932;A
2019;2458;M;212544;PEN_MED;1062.3003842364533;A
2019;2458;F;212544;PEN_MED;734.8378913043479;A
2019;2459;_T;212544;PEN_MED;849.6014915254237;A
2019;2459;M;212544;PEN_MED;946.470073664825;A
2019;2459;F;212544;PEN_MED;695.8013742690059;A
2019;2460;_T;212544;PEN_MED;810.1498459042984;A
2019;2460;M;212544;PEN_MED;889.2832467532468;A
2019;2460;F;212544;PEN_MED;678.5457019438445;A
2019;2461;_T;212544;PEN_MED;811.3838157894737;A
2019;2461;M;212544;PEN_MED;880.9753571428571;A
2019;2461;F;212544;PEN_MED;725.417794117647;A
2019;2463;_T;212544;PEN_MED;840.5872611464968;A
2019;2463;M;212544;PEN_MED;863.6354098360655;A
2019;2463;F;212544;PEN_MED;760.248;A
2019;2462;_T;212544;PEN_MED;778.3819195849546;A
2019;2462;M;212544;PEN_MED;836.9761111111111;A
2019;2462;F;212544;PEN_MED;687.88;A
2019;2464;_T;212544;PEN_MED;937.9189325842697;A
2019;2464;M;212544;PEN_MED;987.1007633587786;A
2019;2464;F;212544;PEN_MED;800.8376595744681;A
2019;2465;_T;212544;PEN_MED;737.1233755274261;A
2019;2465;M;212544;PEN_MED;807.2622834645668;A
2019;2465;F;212544;PEN_MED;656.1448181818181;A
2019;2466;_T;212544;PEN_MED;966.619152542373;A
2019;2466;M;212544;PEN_MED;968.0708163265306;A
2019;2466;F;212544;PEN_MED;959.5060000000001;A
2019;2467;_T;212544;PEN_MED;828.7675649350649;A
2019;2467;M;212544;PEN_MED;940.114588235294;A
2019;2467;F;212544;PEN_MED;691.6009420289854;A
2019;2468;_T;212544;PEN_MED;861.4639058524174;A
2019;2468;M;212544;PEN_MED;944.159184890656;A
2019;2468;F;212544;PEN_MED;714.4825441696114;A
2019;2469;_T;212544;PEN_MED;878.7263924050633;A
2019;2469;M;212544;PEN_MED;963.509551724138;A
2019;2469;F;212544;PEN_MED;745.1007608695653;A
