TEMPORAL;TERRITORIO;CLASEDEPENSION;INDICATOR;OBS_VALUE;FREQ
2019;2389;5692;PEN_MED;633.3822413793104;A
2019;2389;5693;PEN_MED;366.44301886792454;A
2019;2390;5691;PEN_MED;816.8223511904762;A
2019;2390;5692;PEN_MED;766.3929989094875;A
2019;2390;5693;PEN_MED;537.6550819672132;A
2019;2390;275092;PEN_MED;374.6552380952381;A
2019;2391;5691;PEN_MED;826.1457114228456;A
2019;2391;5692;PEN_MED;846.6296365579904;A
2019;2391;5693;PEN_MED;614.5842721518987;A
2019;2391;275092;PEN_MED;394.75523255813954;A
2019;2392;5691;PEN_MED;823.5405128205128;A
2019;2392;5692;PEN_MED;914.0944543828265;A
2019;2392;5693;PEN_MED;672.8467948717948;A
2019;2392;275092;PEN_MED;395.41141791044777;A
2019;2393;5691;PEN_MED;695.9735714285714;A
2019;2393;5692;PEN_MED;899.053698630137;A
2019;2393;5693;PEN_MED;604.3573684210526;A
2019;2394;5691;PEN_MED;778.7541509433962;A
2019;2394;5692;PEN_MED;732.236848325673;A
2019;2394;5693;PEN_MED;466.18145892351276;A
2019;2394;275092;PEN_MED;350.9834722222222;A
2019;2395;5691;PEN_MED;895.4536734693877;A
2019;2395;5692;PEN_MED;746.2885454545453;A
2019;2395;5693;PEN_MED;441.6415306122449;A
2019;2395;275092;PEN_MED;329.8307692307692;A
2019;ES613;5691;PEN_MED;837.4266154956374;A
2019;ES613;5692;PEN_MED;941.753955855761;A
2019;ES613;5693;PEN_MED;616.5571628539802;A
2019;ES613;275092;PEN_MED;406.02996632186677;A
2019;2403;5691;PEN_MED;690.4112605042017;A
2019;2403;5692;PEN_MED;710.3132328106152;A
2019;2403;5693;PEN_MED;450.2144802867383;A
2019;2403;275092;PEN_MED;288.75571428571425;A
2019;2404;5691;PEN_MED;686.4800930232558;A
2019;2404;5692;PEN_MED;729.363521718823;A
2019;2404;5693;PEN_MED;482.30422879177377;A
2019;2404;275092;PEN_MED;343.0444025157233;A
2019;2405;5691;PEN_MED;784.1334375;A
2019;2405;5692;PEN_MED;854.6331174089069;A
2019;2405;5693;PEN_MED;607.4164347826087;A
2019;2405;275092;PEN_MED;467.42185185185184;A
2019;2406;5691;PEN_MED;739.7520689655172;A
2019;2406;5692;PEN_MED;659.0115879828326;A
2019;2406;5693;PEN_MED;428.279540229885;A
2019;2406;275092;PEN_MED;307.82884615384614;A
2019;2407;5691;PEN_MED;792.3559139784946;A
2019;2407;5692;PEN_MED;799.2179788172991;A
2019;2407;5693;PEN_MED;532.2489473684211;A
2019;2407;275092;PEN_MED;348.4862637362637;A
2019;2408;5691;PEN_MED;797.4678260869565;A
2019;2408;5692;PEN_MED;835.487;A
2019;2408;5693;PEN_MED;608.3879797979798;A
2019;2408;275092;PEN_MED;331.82666666666665;A
2019;2409;5691;PEN_MED;748.4619065420561;A
2019;2409;5692;PEN_MED;805.4788938959443;A
2019;2409;5693;PEN_MED;532.5425536062379;A
2019;2409;275092;PEN_MED;395.4493902439024;A
2019;2410;5691;PEN_MED;708.7770731707318;A
2019;2410;5692;PEN_MED;766.1603454894434;A
2019;2410;5693;PEN_MED;611.7305128205128;A
2019;2410;275092;PEN_MED;418.47315789473686;A
2019;2411;5691;PEN_MED;1110.405283018868;A
2019;2411;5692;PEN_MED;1323.5973623853213;A
2019;2411;5693;PEN_MED;774.1995294117646;A
2019;2411;275092;PEN_MED;432.8262745098039;A
2019;2412;5691;PEN_MED;698.7811475409836;A
2019;2412;5692;PEN_MED;717.2186381842456;A
2019;2412;5693;PEN_MED;479.9149174917491;A
2019;2412;275092;PEN_MED;345.4626666666667;A
2019;2413;5691;PEN_MED;669.8045;A
2019;2413;5692;PEN_MED;797.7290804597701;A
2019;2413;5693;PEN_MED;646.7173170731708;A
2019;2413;275092;PEN_MED;397.06666666666666;A
2019;2414;5691;PEN_MED;718.3225384615384;A
2019;2414;5692;PEN_MED;732.7829682779457;A
2019;2414;5693;PEN_MED;450.64398373983744;A
2019;2414;275092;PEN_MED;385.8964948453608;A
2019;2415;5691;PEN_MED;784.1657755102041;A
2019;2415;5692;PEN_MED;862.7186739951907;A
2019;2415;5693;PEN_MED;577.343125;A
2019;2415;275092;PEN_MED;369.62234375;A
2019;2416;5691;PEN_MED;810.7384615384616;A
2019;2416;5692;PEN_MED;714.4911092985318;A
2019;2416;5693;PEN_MED;479.0472602739726;A
2019;2416;275092;PEN_MED;381.92605263157895;A
2019;2417;5691;PEN_MED;761.7729411764707;A
2019;2417;5692;PEN_MED;731.5359743040685;A
2019;2417;5693;PEN_MED;467.36539267015706;A
2019;2417;275092;PEN_MED;386.0108571428571;A
2019;2418;5691;PEN_MED;838.2803846153847;A
2019;2418;5692;PEN_MED;802.4836538461539;A
2019;2418;5693;PEN_MED;626.5940944881891;A
2019;2418;275092;PEN_MED;377.5;A
2019;2419;5691;PEN_MED;773.3353802816902;A
2019;2419;5692;PEN_MED;776.6713631840797;A
2019;2419;5693;PEN_MED;477.6360764872521;A
2019;2419;275092;PEN_MED;332.3323140495868;A
2019;2420;5691;PEN_MED;882.4599074074074;A
2019;2420;5692;PEN_MED;854.3957201086956;A
2019;2420;5693;PEN_MED;552.5303985507246;A
2019;2420;275092;PEN_MED;304.39176470588234;A
2019;2421;5691;PEN_MED;730.8443455497383;A
2019;2421;5692;PEN_MED;734.2983200636943;A
2019;2421;5693;PEN_MED;507.4795353535353;A
2019;2421;275092;PEN_MED;357.12083333333334;A
2019;2422;5691;PEN_MED;763.143;A
2019;2422;5692;PEN_MED;830.4455421686747;A
2019;2422;5693;PEN_MED;634.034;A
2019;2423;5691;PEN_MED;1028.5344634525661;A
2019;2423;5692;PEN_MED;1193.0428261226725;A
2019;2423;5693;PEN_MED;744.3010226198727;A
2019;2423;275092;PEN_MED;447.58099999999996;A
2019;2424;5691;PEN_MED;762.3217777777777;A
2019;2424;5692;PEN_MED;701.691227436823;A
2019;2424;5693;PEN_MED;467.42914826498424;A
2019;2424;275092;PEN_MED;341.7994736842105;A
2019;2425;5691;PEN_MED;730.1652499999999;A
2019;2425;5692;PEN_MED;803.5915666666666;A
2019;2425;5693;PEN_MED;594.947697368421;A
2019;2425;275092;PEN_MED;387.401;A
2019;2426;5691;PEN_MED;659.2686440677966;A
2019;2426;5692;PEN_MED;737.7528741092636;A
2019;2426;5693;PEN_MED;436.59824858757065;A
2019;2426;275092;PEN_MED;345.7594594594595;A
2019;2427;5691;PEN_MED;734.7341666666667;A
2019;2427;5692;PEN_MED;681.2515449101796;A
2019;2427;5693;PEN_MED;408.45751851851855;A
2019;2427;275092;PEN_MED;340.9595;A
2019;2428;5691;PEN_MED;992.2271875;A
2019;2428;5692;PEN_MED;1237.1326073619632;A
2019;2428;5693;PEN_MED;745.5786315789474;A
2019;2428;275092;PEN_MED;515.6111428571428;A
2019;2429;5691;PEN_MED;778.2902978723405;A
2019;2429;5692;PEN_MED;765.8123225404732;A
2019;2429;5693;PEN_MED;455.4845796064401;A
2019;2429;275092;PEN_MED;312.45103448275864;A
2019;2430;5691;PEN_MED;735.176;A
2019;2430;5692;PEN_MED;782.7314285714285;A
2019;2430;5693;PEN_MED;485.4125;A
2019;2431;5691;PEN_MED;847.5616363636364;A
2019;2431;5692;PEN_MED;912.5033197831978;A
2019;2431;5693;PEN_MED;631.3332361516035;A
2019;2431;275092;PEN_MED;430.2580701754386;A
2019;2432;5691;PEN_MED;705.1897515527951;A
2019;2432;5692;PEN_MED;699.7324847374848;A
2019;2432;5693;PEN_MED;447.95432119205293;A
2019;2432;275092;PEN_MED;375.0498148148148;A
2019;2433;5691;PEN_MED;726.793125;A
2019;2433;5692;PEN_MED;644.4857419354839;A
2019;2433;5693;PEN_MED;414.86734375;A
2019;2433;275092;PEN_MED;309.62;A
2019;2434;5691;PEN_MED;1079.1966666666667;A
2019;2434;5692;PEN_MED;1169.0798461538461;A
2019;2434;5693;PEN_MED;703.6573170731707;A
2019;2434;275092;PEN_MED;360.93;A
2019;2435;5691;PEN_MED;824.9077142857143;A
2019;2435;5692;PEN_MED;770.7274747474747;A
2019;2435;5693;PEN_MED;457.30689655172415;A
2019;2435;275092;PEN_MED;337.3225;A
2019;2436;5692;PEN_MED;763.7297333333332;A
2019;2436;5693;PEN_MED;602.81;A
2019;2436;275092;PEN_MED;480.49;A
2019;2437;5691;PEN_MED;722.3324460431654;A
2019;2437;5692;PEN_MED;840.8177931769724;A
2019;2437;5693;PEN_MED;638.0226605504588;A
2019;2437;275092;PEN_MED;403.0959722222222;A
2019;2438;5691;PEN_MED;764.3944915254237;A
2019;2438;5692;PEN_MED;735.4853966005666;A
2019;2438;5693;PEN_MED;460.0498;A
2019;2438;275092;PEN_MED;325.8748;A
2019;2439;5691;PEN_MED;622.4144680851064;A
2019;2439;5692;PEN_MED;688.9572851805729;A
2019;2439;5693;PEN_MED;501.1564864864865;A
2019;2439;275092;PEN_MED;442.32930232558135;A
2019;2440;5691;PEN_MED;767.3540820980617;A
2019;2440;5692;PEN_MED;833.3809278136052;A
2019;2440;5693;PEN_MED;570.0580593849417;A
2019;2440;275092;PEN_MED;362.38661504424783;A
2019;2441;5691;PEN_MED;682.6016666666667;A
2019;2441;5692;PEN_MED;705.7141841680128;A
2019;2441;5693;PEN_MED;424.6009359605912;A
2019;2441;275092;PEN_MED;471.848;A
2019;2442;5691;PEN_MED;667.9239655172414;A
2019;2442;5692;PEN_MED;692.0694319399786;A
2019;2442;5693;PEN_MED;398.43350553505536;A
2019;2442;275092;PEN_MED;264.69;A
2019;2443;5691;PEN_MED;719.805701754386;A
2019;2443;5692;PEN_MED;731.4746245059288;A
2019;2443;5693;PEN_MED;415.5647747747748;A
2019;2443;275092;PEN_MED;344.41357142857146;A
2019;2444;5691;PEN_MED;791.8837901498929;A
2019;2444;5692;PEN_MED;908.7769873962496;A
2019;2444;5693;PEN_MED;587.4846184419714;A
2019;2444;275092;PEN_MED;416.77678260869567;A
2019;2445;5691;PEN_MED;738.6356302521008;A
2019;2445;5692;PEN_MED;821.6226650165017;A
2019;2445;5693;PEN_MED;575.1641016333938;A
2019;2445;275092;PEN_MED;433.7953398058253;A
2019;2446;5691;PEN_MED;704.2503921568627;A
2019;2446;5692;PEN_MED;714.69375;A
2019;2446;5693;PEN_MED;406.9179069767442;A
2019;2446;275092;PEN_MED;332.89882352941174;A
2019;2447;5691;PEN_MED;663.2506358381503;A
2019;2447;5692;PEN_MED;698.0192523364485;A
2019;2447;5693;PEN_MED;462.8658823529412;A
2019;2447;275092;PEN_MED;379.41360000000003;A
2019;2448;5691;PEN_MED;695.8354189944133;A
2019;2448;5692;PEN_MED;696.9070425776755;A
2019;2448;5693;PEN_MED;443.53650429799427;A
2019;2448;275092;PEN_MED;322.6318181818182;A
2019;2449;5691;PEN_MED;847.929;A
2019;2449;5692;PEN_MED;869.6378341013825;A
2019;2449;5693;PEN_MED;598.3021739130435;A
2019;2449;275092;PEN_MED;452.3771428571428;A
2019;2450;5691;PEN_MED;778.5284210526316;A
2019;2450;5692;PEN_MED;676.4486330935251;A
2019;2450;5693;PEN_MED;411.358969072165;A
2019;2450;275092;PEN_MED;441.26666666666665;A
2019;2451;5691;PEN_MED;735.4115873015872;A
2019;2451;5692;PEN_MED;786.3474676402257;A
2019;2451;5693;PEN_MED;516.2731911262798;A
2019;2451;275092;PEN_MED;352.39938223938225;A
2019;2452;5691;PEN_MED;813.7353658536585;A
2019;2452;5692;PEN_MED;786.343922413793;A
2019;2452;5693;PEN_MED;508.316568627451;A
2019;2452;275092;PEN_MED;324.6553488372093;A
2019;2453;5691;PEN_MED;643.9305882352942;A
2019;2453;5692;PEN_MED;771.4279285714287;A
2019;2453;5693;PEN_MED;605.6864925373135;A
2019;2453;275092;PEN_MED;512.1435294117647;A
2019;2454;5691;PEN_MED;940.6783157894737;A
2019;2454;5692;PEN_MED;1397.951627586207;A
2019;2454;5693;PEN_MED;791.903984962406;A
2019;2454;275092;PEN_MED;520.844156626506;A
2019;2455;5691;PEN_MED;754.6516826923076;A
2019;2455;5692;PEN_MED;777.390066921606;A
2019;2455;5693;PEN_MED;529.5380694143167;A
2019;2455;275092;PEN_MED;400.1114285714286;A
2019;2456;5691;PEN_MED;869.9696336996337;A
2019;2456;5692;PEN_MED;950.2915744680852;A
2019;2456;5693;PEN_MED;668.600093676815;A
2019;2456;275092;PEN_MED;459.22897119341565;A
2019;2457;5691;PEN_MED;720.518280141844;A
2019;2457;5692;PEN_MED;738.366396039604;A
2019;2457;5693;PEN_MED;514.8050220264317;A
2019;2457;275092;PEN_MED;397.40965517241375;A
2019;2458;5691;PEN_MED;804.7324516129032;A
2019;2458;5692;PEN_MED;883.2199861303744;A
2019;2458;5693;PEN_MED;603.1059642401021;A
2019;2458;275092;PEN_MED;375.73229411764703;A
2019;2459;5691;PEN_MED;679.1057062146892;A
2019;2459;5692;PEN_MED;776.4005363321799;A
2019;2459;5693;PEN_MED;511.7023287671233;A
2019;2459;275092;PEN_MED;354.0934848484849;A
2019;2460;5691;PEN_MED;768.7939252336448;A
2019;2460;5692;PEN_MED;738.3721156289707;A
2019;2460;5693;PEN_MED;514.7546307692307;A
2019;2460;275092;PEN_MED;349.39833333333337;A
2019;2461;5691;PEN_MED;738.691875;A
2019;2461;5692;PEN_MED;762.4606521739131;A
2019;2461;5693;PEN_MED;431.50292682926835;A
2019;2461;275092;PEN_MED;217.12;A
2019;2463;5691;PEN_MED;728.6458333333333;A
2019;2463;5692;PEN_MED;818.29783625731;A
2019;2463;5693;PEN_MED;597.251625;A
2019;2463;275092;PEN_MED;349.418;A
2019;2462;5691;PEN_MED;648.0419867549668;A
2019;2462;5692;PEN_MED;722.7827540650406;A
2019;2462;5693;PEN_MED;480.8982012195122;A
2019;2462;275092;PEN_MED;387.8958181818182;A
2019;2464;5691;PEN_MED;950.2509090909091;A
2019;2464;5692;PEN_MED;858.1686046511627;A
2019;2464;5693;PEN_MED;595.5420430107526;A
2019;2464;275092;PEN_MED;382.9045;A
2019;2465;5691;PEN_MED;751.5753571428571;A
2019;2465;5692;PEN_MED;679.6663607594937;A
2019;2465;5693;PEN_MED;432.94704761904757;A
2019;2465;275092;PEN_MED;347.575;A
2019;2466;5691;PEN_MED;945.765;A
2019;2466;5692;PEN_MED;935.5;A
2019;2466;5693;PEN_MED;643.8886363636364;A
2019;2466;275092;PEN_MED;592.995;A
2019;2467;5691;PEN_MED;732.390847457627;A
2019;2467;5692;PEN_MED;779.3310621761659;A
2019;2467;5693;PEN_MED;465.7663865546219;A
2019;2467;275092;PEN_MED;290.92833333333334;A
2019;2468;5691;PEN_MED;742.8383333333333;A
2019;2468;5692;PEN_MED;766.7591121495327;A
2019;2468;5693;PEN_MED;518.0858478260869;A
2019;2468;275092;PEN_MED;318.4482692307692;A
2019;2469;5691;PEN_MED;733.8087603305785;A
2019;2469;5692;PEN_MED;797.9309640522875;A
2019;2469;5693;PEN_MED;525.6408658008658;A
2019;2469;275092;PEN_MED;313.1948275862069;A
2019;2470;5691;PEN_MED;672.4414285714286;A
2019;2470;5692;PEN_MED;910.3402631578948;A
2019;2470;5693;PEN_MED;689.4790384615385;A
2019;2470;275092;PEN_MED;432.00571428571425;A
2019;2471;5691;PEN_MED;712.7679651162791;A
2019;2471;5692;PEN_MED;746.1153419972641;A
2019;2471;5693;PEN_MED;541.5327633587787;A
2019;2471;275092;PEN_MED;364.86393939393935;A
2019;2472;5691;PEN_MED;855.9157894736843;A
2019;2472;5692;PEN_MED;834.2575555555555;A
2019;2472;5693;PEN_MED;613.8916101694915;A
2019;2472;275092;PEN_MED;367.7689473684211;A
2019;2473;5691;PEN_MED;948.7523809523809;A
2019;2473;5692;PEN_MED;941.7356213017752;A
2019;2473;5693;PEN_MED;640.3884905660377;A
2019;2473;275092;PEN_MED;380.27;A
2019;2474;5691;PEN_MED;793.4287878787878;A
2019;2474;5692;PEN_MED;701.262507739938;A
2019;2474;5693;PEN_MED;430.260625;A
2019;2474;275092;PEN_MED;395.68117647058824;A
2019;2475;5691;PEN_MED;759.1430769230769;A
2019;2475;5692;PEN_MED;928.4519038076152;A
2019;2475;5693;PEN_MED;659.7650612244897;A
2019;2475;275092;PEN_MED;415.08315789473687;A
2019;2476;5691;PEN_MED;773.3747368421052;A
2019;2476;5692;PEN_MED;713.8944234404537;A
2019;2476;5693;PEN_MED;478.9280975609756;A
2019;2476;275092;PEN_MED;386.7704545454546;A
2019;2477;5691;PEN_MED;778.3616666666667;A
2019;2477;5692;PEN_MED;655.9789820359282;A
2019;2477;5693;PEN_MED;381.60617647058825;A
2019;2477;275092;PEN_MED;437.27066666666667;A
2019;ES614;5691;PEN_MED;892.947965480932;A
2019;ES614;5692;PEN_MED;968.7611585806095;A
2019;ES614;5693;PEN_MED;608.5168063942382;A
2019;ES614;275092;PEN_MED;394.27200172655665;A
2019;2483;5691;PEN_MED;476.8222222222222;A
2019;2483;5692;PEN_MED;625.97078125;A
2019;2483;5693;PEN_MED;413.3965217391304;A
2019;2484;5691;PEN_MED;685.4674193548386;A
2019;2484;5692;PEN_MED;658.5963513513514;A
2019;2484;5693;PEN_MED;411.6390909090909;A
2019;2484;275092;PEN_MED;368.7633333333334;A
2019;2485;5691;PEN_MED;917.6343536121673;A
2019;2485;5692;PEN_MED;1055.0658494868871;A
2019;2485;5693;PEN_MED;647.5748053892216;A
2019;2485;275092;PEN_MED;365.8367424242424;A
2019;2486;5691;PEN_MED;707.6779310344828;A
2019;2486;5692;PEN_MED;753.4938636363637;A
2019;2486;5693;PEN_MED;487.3544444444444;A
2019;2486;275092;PEN_MED;362.09;A
2019;2487;5691;PEN_MED;827.6928571428571;A
2019;2487;5692;PEN_MED;782.7765822784811;A
2019;2487;5693;PEN_MED;536.89225;A
2019;2487;275092;PEN_MED;686.4742857142857;A
2019;2488;5691;PEN_MED;678.8370319634704;A
2019;2488;5692;PEN_MED;743.2770068965517;A
2019;2488;5693;PEN_MED;517.5493510324484;A
2019;2488;275092;PEN_MED;283.7510606060606;A
2019;2489;5691;PEN_MED;700.3325;A
2019;2489;5692;PEN_MED;693.9732804232804;A
2019;2489;5693;PEN_MED;546.491;A
2019;2489;275092;PEN_MED;327.38714285714286;A
2019;2493;5691;PEN_MED;777.6564999999999;A
2019;2493;5692;PEN_MED;847.3661999999999;A
2019;2493;5693;PEN_MED;675.2001960784313;A
2019;2493;275092;PEN_MED;318.403;A
2019;2494;5691;PEN_MED;990.6649068322981;A
2019;2494;5692;PEN_MED;1000.9964627151052;A
2019;2494;5693;PEN_MED;674.7961809045227;A
2019;2494;275092;PEN_MED;341.55150000000003;A
2019;2495;5691;PEN_MED;695.5794827586208;A
2019;2495;5692;PEN_MED;685.3496860282575;A
2019;2495;5693;PEN_MED;443.912197309417;A
2019;2495;275092;PEN_MED;363.43666666666667;A
2019;2496;5691;PEN_MED;720.0456666666666;A
2019;2496;5692;PEN_MED;692.4663031624864;A
2019;2496;5693;PEN_MED;460.9536386768448;A
2019;2496;275092;PEN_MED;349.3857142857143;A
2019;2497;5691;PEN_MED;850.9627096774193;A
2019;2497;5692;PEN_MED;1002.8789948892675;A
2019;2497;5693;PEN_MED;700.8019465648854;A
2019;2497;275092;PEN_MED;328.2642666666667;A
2019;2498;5691;PEN_MED;701.8105555555557;A
2019;2498;5692;PEN_MED;626.1960714285715;A
2019;2498;5693;PEN_MED;381.27422222222225;A
2019;2499;5691;PEN_MED;795.398;A
2019;2499;5692;PEN_MED;768.5306756756758;A
2019;2499;5693;PEN_MED;518.0509756097562;A
2019;2499;275092;PEN_MED;321.95923076923077;A
2019;2500;5691;PEN_MED;935.2862397820163;A
2019;2500;5692;PEN_MED;913.984136732329;A
2019;2500;5693;PEN_MED;622.8846141078839;A
2019;2500;275092;PEN_MED;354.1253240740741;A
2019;2699;5691;PEN_MED;691.5395454545454;A
2019;2699;5692;PEN_MED;626.4683809523809;A
2019;2699;5693;PEN_MED;466.7580281690141;A
2019;2699;275092;PEN_MED;502.3271428571428;A
2019;2501;5691;PEN_MED;887.0160000000001;A
2019;2501;5692;PEN_MED;1164.0036;A
2019;2501;5693;PEN_MED;754.5657352941176;A
2019;2501;275092;PEN_MED;454.4113333333333;A
2019;2503;5691;PEN_MED;708.9767272727273;A
2019;2503;5692;PEN_MED;753.3696226415095;A
2019;2503;5693;PEN_MED;481.4039743589744;A
2019;2503;275092;PEN_MED;378.4986666666667;A
2019;2504;5691;PEN_MED;939.4360365853659;A
2019;2504;5692;PEN_MED;1063.637839958159;A
2019;2504;5693;PEN_MED;657.053196286472;A
2019;2504;275092;PEN_MED;423.36457264957266;A
2019;2505;5691;PEN_MED;862.6416326530613;A
2019;2505;5692;PEN_MED;940.2610419161676;A
2019;2505;5693;PEN_MED;593.4171959942776;A
2019;2505;275092;PEN_MED;327.0944171779141;A
2019;2506;5691;PEN_MED;869.2959201773836;A
2019;2506;5692;PEN_MED;917.2991695205478;A
2019;2506;5693;PEN_MED;627.8704438149197;A
2019;2506;275092;PEN_MED;388.8823144104803;A
2019;2507;5691;PEN_MED;999.3115384615385;A
2019;2507;5692;PEN_MED;964.9885714285715;A
2019;2507;5693;PEN_MED;696.3629545454546;A
2019;2507;275092;PEN_MED;549.0666666666666;A
2019;2508;5691;PEN_MED;682.76;A
2019;2508;5692;PEN_MED;722.9841666666667;A
2019;2508;5693;PEN_MED;580.3003125;A
2019;2508;275092;PEN_MED;268.654;A
2019;2511;5691;PEN_MED;758.6818421052632;A
2019;2511;5692;PEN_MED;812.513720379147;A
2019;2511;5693;PEN_MED;607.653216080402;A
2019;2511;275092;PEN_MED;393.679375;A
2019;2512;5691;PEN_MED;744.3454716981132;A
2019;2512;5692;PEN_MED;704.5763559322035;A
2019;2512;5693;PEN_MED;466.30216867469875;A
2019;2512;275092;PEN_MED;234.58555555555554;A
2019;2513;5691;PEN_MED;708.9081355932203;A
2019;2513;5692;PEN_MED;713.2335696821516;A
2019;2513;5693;PEN_MED;537.0138356164384;A
2019;2513;275092;PEN_MED;383.59818181818184;A
2019;2514;5691;PEN_MED;805.5583333333333;A
2019;2514;5692;PEN_MED;790.541574074074;A
2019;2514;5693;PEN_MED;617.1309302325582;A
2019;2514;275092;PEN_MED;337.62444444444446;A
2019;2516;5691;PEN_MED;1014.3628571428571;A
2019;2516;5692;PEN_MED;969.3402777777778;A
2019;2516;5693;PEN_MED;539.8257894736842;A
2019;2517;5691;PEN_MED;689.9181818181818;A
2019;2517;5692;PEN_MED;782.83125;A
2019;2517;5693;PEN_MED;592.1030000000001;A
2019;2517;275092;PEN_MED;231.88857142857142;A
2019;2518;5691;PEN_MED;712.47125;A
2019;2518;5692;PEN_MED;716.3812295081967;A
2019;2518;5693;PEN_MED;547.0118367346938;A
2019;2519;5691;PEN_MED;760.2053125;A
2019;2519;5692;PEN_MED;807.2400406504064;A
2019;2519;5693;PEN_MED;587.8115217391304;A
2019;2519;275092;PEN_MED;417.3614285714286;A
2019;2520;5691;PEN_MED;1073.9674468085107;A
2019;2520;5692;PEN_MED;1238.8206451612903;A
2019;2520;5693;PEN_MED;711.8877956989247;A
2019;2520;275092;PEN_MED;480.97725490196075;A
2019;2602;5691;PEN_MED;774.67;A
2019;2602;5692;PEN_MED;847.58;A
2019;2602;5693;PEN_MED;702.7469230769232;A
2019;2602;275092;PEN_MED;616.4516666666666;A
2019;2521;5691;PEN_MED;699.7133333333333;A
2019;2521;5692;PEN_MED;739.7505;A
2019;2521;5693;PEN_MED;457.7477272727273;A
2019;2521;275092;PEN_MED;301.1888888888889;A
2019;2522;5691;PEN_MED;702.1405263157894;A
2019;2522;5692;PEN_MED;680.7833884297521;A
2019;2522;5693;PEN_MED;458.8645744680851;A
2019;2522;275092;PEN_MED;382.575;A
2019;2523;5691;PEN_MED;753.1247999999999;A
2019;2523;5692;PEN_MED;743.6016335877862;A
2019;2523;5693;PEN_MED;587.0760869565217;A
2019;2523;275092;PEN_MED;373.6990909090909;A
2019;2524;5691;PEN_MED;955.1875;A
2019;2524;5692;PEN_MED;957.07;A
2019;2524;5693;PEN_MED;632.028695652174;A
2019;2526;5691;PEN_MED;887.7815384615384;A
2019;2526;5692;PEN_MED;1079.6737735849058;A
2019;2526;5693;PEN_MED;615.9580000000001;A
2019;2527;5692;PEN_MED;845.3703571428571;A
2019;2527;5693;PEN_MED;438.8691666666666;A
2019;2528;5692;PEN_MED;714.3029032258065;A
2019;2528;5693;PEN_MED;486.42625;A
2019;2529;5691;PEN_MED;716.7156521739131;A
2019;2529;5692;PEN_MED;689.9121036585367;A
2019;2529;5693;PEN_MED;503.90908333333334;A
2019;2529;275092;PEN_MED;335.48066666666665;A
2019;2530;5691;PEN_MED;713.9397014925373;A
2019;2530;5692;PEN_MED;677.6459029126214;A
2019;2530;5693;PEN_MED;496.8247093023256;A
2019;2530;275092;PEN_MED;329.91793103448276;A
2019;2531;5691;PEN_MED;959.8831428571428;A
2019;2531;5692;PEN_MED;1122.1735393258427;A
2019;2531;5693;PEN_MED;687.8502752293577;A
2019;2531;275092;PEN_MED;341.12123456790124;A
2019;2544;5691;PEN_MED;747.4655428571429;A
2019;2544;5692;PEN_MED;761.9333382137628;A
2019;2544;5693;PEN_MED;504.02361623616235;A
2019;2544;275092;PEN_MED;330.4516949152543;A
2019;2546;5691;PEN_MED;694.3734545454546;A
2019;2546;5692;PEN_MED;668.0159010600706;A
2019;2546;5693;PEN_MED;396.639702970297;A
2019;2546;275092;PEN_MED;466.32142857142856;A
2019;2548;5691;PEN_MED;897.1064240506329;A
2019;2548;5692;PEN_MED;1004.6158871701548;A
2019;2548;5693;PEN_MED;604.5767903930131;A
2019;2548;275092;PEN_MED;384.67011627906976;A
2019;2532;5691;PEN_MED;805.0764423076923;A
2019;2532;5692;PEN_MED;842.5486458333332;A
2019;2532;5693;PEN_MED;536.0963492063491;A
2019;2532;275092;PEN_MED;301.7183333333333;A
2019;2533;5691;PEN_MED;839.2264285714285;A
2019;2533;5692;PEN_MED;884.9544186046511;A
2019;2533;5693;PEN_MED;583.9683720930233;A
2019;2533;275092;PEN_MED;408.21666666666664;A
2019;2534;5691;PEN_MED;890.6740963855423;A
2019;2534;5692;PEN_MED;767.5078323699422;A
2019;2534;5693;PEN_MED;440.19206896551725;A
2019;2534;275092;PEN_MED;362.38699999999994;A
2019;2535;5691;PEN_MED;765.5654054054055;A
2019;2535;5692;PEN_MED;681.7551538461538;A
2019;2535;5693;PEN_MED;413.7669;A
2019;2535;275092;PEN_MED;359.9396;A
2019;2537;5691;PEN_MED;719.9255223880598;A
2019;2537;5692;PEN_MED;672.4999204771372;A
2019;2537;5693;PEN_MED;482.96681818181816;A
2019;2537;275092;PEN_MED;254.355;A
2019;2538;5691;PEN_MED;808.8094444444444;A
2019;2538;5692;PEN_MED;705.6005376344085;A
2019;2538;5693;PEN_MED;466.81556962025314;A
2019;2538;275092;PEN_MED;370.84;A
2019;2707;5691;PEN_MED;667.8931481481482;A
2019;2707;5692;PEN_MED;721.2381931464174;A
2019;2707;5693;PEN_MED;566.6735211267605;A
2019;2707;275092;PEN_MED;427.5664705882353;A
2019;2541;5691;PEN_MED;762.6205434782609;A
2019;2541;5692;PEN_MED;735.0872010512484;A
2019;2541;5693;PEN_MED;561.1048214285714;A
2019;2541;275092;PEN_MED;305.70191176470587;A
2019;2542;5691;PEN_MED;912.7893081761006;A
2019;2542;5692;PEN_MED;1042.7985940246044;A
2019;2542;5693;PEN_MED;642.258717948718;A
2019;2542;275092;PEN_MED;402.39314814814816;A
2019;2549;5691;PEN_MED;696.24421875;A
2019;2549;5692;PEN_MED;664.8643303571429;A
2019;2549;5693;PEN_MED;431.0554022988506;A
2019;2549;275092;PEN_MED;305.5034375;A
2019;2550;5691;PEN_MED;728.098125;A
