D_TERRITORIO_0;D_SECC_CNAE09_0;D_ESTADO_DATO_0;D_TEMPORAL_0;D_MACROMAG_CPA_0;INDICATOR;OBS_VALUE;FREQ
2713;273793;40123;2017;273769;Valor;2268.0;A
2713;273793;40123;2017;273770;Valor;95062.0;A
2713;273793;40123;2017;273771;Valor;4663.0;A
2713;273793;40123;2017;273772;Valor;4110.0;A
2713;273793;40123;2017;273773;Valor;553.0;A
2713;273793;40123;2018;273760;Valor;465266.0;A
2713;273793;40123;2018;273761;Valor;216333.0;A
2713;273793;40123;2018;273762;Valor;248933.0;A
2713;273793;40123;2018;273763;Valor;;A
2713;273793;40123;2018;273764;Valor;;A
2713;273793;40123;2018;273765;Valor;116.48125352;A
2713;273793;40123;2018;273766;Valor;;A
2713;273793;40123;2018;273767;Valor;;A
2713;273793;40123;2018;273768;Valor;155813.0;A
2713;273793;40123;2018;273769;Valor;3166.0;A
2713;273793;40123;2018;273770;Valor;89954.0;A
2713;273793;40123;2018;273771;Valor;4902.0;A
2713;273793;40123;2018;273772;Valor;4272.0;A
2713;273793;40123;2018;273773;Valor;630.0;A
2713;273793;40123;2019;273760;Valor;;A
2713;273793;40123;2019;273761;Valor;;A
2713;273793;40123;2019;273762;Valor;;A
2713;273793;40123;2019;273763;Valor;;A
2713;273793;40123;2019;273764;Valor;;A
2713;273793;40123;2019;273765;Valor;;A
2713;273793;40123;2019;273766;Valor;;A
2713;273793;40123;2019;273767;Valor;;A
2713;273793;40123;2019;273768;Valor;;A
2713;273793;40123;2019;273769;Valor;;A
2713;273793;40123;2019;273770;Valor;;A
2713;273793;40123;2019;273771;Valor;;A
2713;273793;40123;2019;273772;Valor;;A
2713;273793;40123;2019;273773;Valor;;A
2713;273793;40123;2020;273762;Valor;;A
2713;273793;40123;2020;273763;Valor;;A
2713;273793;40123;2020;273764;Valor;;A
2713;273793;40123;2020;273765;Valor;;A
2713;273793;40123;2020;273766;Valor;;A
2713;273793;40123;2020;273767;Valor;;A
2713;273793;40123;2020;273768;Valor;;A
2713;273793;40123;2020;273769;Valor;;A
2713;273793;40123;2020;273770;Valor;;A
2713;273793;40123;2020;273771;Valor;;A
2713;273793;40123;2020;273772;Valor;;A
2713;273793;40123;2020;273773;Valor;;A
2713;273793;40124;2008;273760;Valor;;A
2713;273793;40124;2008;273761;Valor;;A
2713;273793;40124;2008;273762;Valor;;A
2713;273793;40124;2008;273763;Valor;;A
2713;273793;40124;2008;273764;Valor;;A
2713;273793;40124;2008;273765;Valor;;A
2713;273793;40124;2008;273766;Valor;;A
2713;273793;40124;2008;273767;Valor;;A
2713;273793;40124;2008;273768;Valor;;A
2713;273793;40124;2008;273769;Valor;;A
2713;273793;40124;2008;273770;Valor;;A
2713;273793;40124;2008;273771;Valor;;A
2713;273793;40124;2008;273772;Valor;;A
2713;273793;40124;2008;273773;Valor;;A
2713;273793;40124;2009;273760;Valor;;A
2713;273793;40124;2009;273761;Valor;;A
2713;273793;40124;2009;273762;Valor;;A
2713;273793;40124;2009;273763;Valor;;A
2713;273793;40124;2009;273764;Valor;;A
2713;273793;40124;2009;273765;Valor;;A
2713;273793;40124;2009;273766;Valor;;A
2713;273793;40124;2009;273767;Valor;;A
2713;273793;40124;2009;273768;Valor;;A
2713;273793;40124;2009;273769;Valor;;A
2713;273793;40124;2009;273770;Valor;;A
2713;273793;40124;2009;273771;Valor;;A
2713;273793;40124;2009;273772;Valor;;A
2713;273793;40124;2009;273773;Valor;;A
2713;273793;40124;2010;273760;Valor;;A
2713;273793;40124;2010;273761;Valor;;A
2713;273793;40124;2010;273762;Valor;;A
2713;273793;40124;2010;273763;Valor;;A
2713;273793;40124;2010;273764;Valor;;A
2713;273793;40124;2010;273765;Valor;;A
2713;273793;40124;2010;273766;Valor;;A
2713;273793;40124;2010;273767;Valor;;A
2713;273793;40124;2010;273768;Valor;;A
2713;273793;40124;2010;273769;Valor;;A
2713;273793;40124;2010;273770;Valor;;A
2713;273793;40124;2010;273771;Valor;;A
2713;273793;40124;2010;273772;Valor;;A
2713;273793;40124;2010;273773;Valor;;A
2713;273793;40124;2011;273760;Valor;;A
2713;273793;40124;2011;273761;Valor;;A
2713;273793;40124;2011;273762;Valor;;A
2713;273793;40124;2011;273763;Valor;;A
2713;273793;40124;2011;273764;Valor;;A
2713;273793;40124;2011;273765;Valor;;A
2713;273793;40124;2011;273766;Valor;;A
2713;273793;40124;2011;273767;Valor;;A
2713;273793;40124;2011;273768;Valor;;A
2713;273793;40124;2011;273769;Valor;;A
2713;273793;40124;2011;273770;Valor;;A
2713;273793;40124;2011;273771;Valor;;A
2713;273793;40124;2011;273772;Valor;;A
2713;273793;40124;2011;273773;Valor;;A
2713;273793;40124;2012;273760;Valor;;A
2713;273793;40124;2012;273761;Valor;;A
2713;273793;40124;2012;273762;Valor;;A
2713;273793;40124;2012;273763;Valor;;A
2713;273793;40124;2012;273764;Valor;;A
2713;273793;40124;2012;273765;Valor;;A
2713;273793;40124;2012;273766;Valor;;A
2713;273793;40124;2012;273767;Valor;;A
2713;273793;40124;2012;273768;Valor;;A
2713;273793;40124;2012;273769;Valor;;A
2713;273793;40124;2012;273770;Valor;;A
2713;273793;40124;2012;273771;Valor;;A
2713;273793;40124;2012;273772;Valor;;A
2713;273793;40124;2012;273773;Valor;;A
2713;273793;40124;2013;273760;Valor;;A
2713;273793;40124;2013;273761;Valor;;A
2713;273793;40124;2013;273762;Valor;;A
2713;273793;40124;2013;273763;Valor;;A
2713;273793;40124;2013;273764;Valor;;A
2713;273793;40124;2013;273765;Valor;;A
2713;273793;40124;2013;273766;Valor;;A
2713;273793;40124;2013;273767;Valor;;A
2713;273793;40124;2013;273768;Valor;;A
2713;273793;40124;2013;273769;Valor;;A
2713;273793;40124;2013;273770;Valor;;A
2713;273793;40124;2013;273771;Valor;;A
2713;273793;40124;2013;273772;Valor;;A
2713;273793;40124;2013;273773;Valor;;A
2713;273793;40124;2014;273760;Valor;;A
2713;273793;40124;2014;273761;Valor;;A
2713;273793;40124;2014;273762;Valor;;A
2713;273793;40124;2014;273763;Valor;;A
2713;273793;40124;2014;273764;Valor;;A
2713;273793;40124;2014;273765;Valor;;A
2713;273793;40124;2014;273766;Valor;;A
2713;273793;40124;2014;273767;Valor;;A
2713;273793;40124;2014;273768;Valor;;A
2713;273793;40124;2014;273769;Valor;;A
2713;273793;40124;2014;273770;Valor;;A
2713;273793;40124;2014;273771;Valor;;A
2713;273793;40124;2014;273772;Valor;;A
2713;273793;40124;2014;273773;Valor;;A
2713;273793;40124;2015;273760;Valor;;A
2713;273793;40124;2015;273761;Valor;;A
2713;273793;40124;2015;273762;Valor;;A
2713;273793;40124;2015;273763;Valor;;A
2713;273793;40124;2015;273764;Valor;;A
2713;273793;40124;2015;273765;Valor;;A
2713;273793;40124;2015;273766;Valor;;A
2713;273793;40124;2015;273767;Valor;;A
2713;273793;40124;2015;273768;Valor;;A
2713;273793;40124;2015;273769;Valor;;A
2713;273793;40124;2015;273770;Valor;;A
2713;273793;40124;2015;273771;Valor;;A
2713;273793;40124;2015;273772;Valor;;A
2713;273793;40124;2015;273773;Valor;;A
2713;273793;40124;2016;273760;Valor;;A
2713;273793;40124;2016;273761;Valor;;A
2713;273793;40124;2016;273762;Valor;;A
2713;273793;40124;2016;273763;Valor;;A
2713;273793;40124;2016;273764;Valor;;A
2713;273793;40124;2016;273765;Valor;;A
2713;273793;40124;2016;273766;Valor;;A
2713;273793;40124;2016;273767;Valor;;A
2713;273793;40124;2016;273768;Valor;;A
2713;273793;40124;2016;273769;Valor;;A
2713;273793;40124;2016;273770;Valor;;A
2713;273793;40124;2016;273771;Valor;;A
2713;273793;40124;2016;273772;Valor;;A
2713;273793;40124;2016;273773;Valor;;A
2713;273793;40124;2017;273760;Valor;;A
2713;273793;40124;2017;273761;Valor;;A
2713;273793;40124;2017;273762;Valor;;A
2713;273793;40124;2017;273763;Valor;;A
2713;273793;40124;2017;273764;Valor;;A
2713;273793;40124;2017;273765;Valor;;A
2713;273793;40124;2017;273766;Valor;;A
2713;273793;40124;2017;273767;Valor;;A
2713;273793;40124;2017;273768;Valor;;A
2713;273793;40124;2017;273769;Valor;;A
2713;273793;40124;2017;273770;Valor;;A
2713;273793;40124;2017;273771;Valor;;A
2713;273793;40124;2017;273772;Valor;;A
2713;273793;40124;2017;273773;Valor;;A
2713;273793;40124;2018;273760;Valor;;A
2713;273793;40124;2018;273761;Valor;;A
2713;273793;40124;2018;273762;Valor;;A
2713;273793;40124;2018;273763;Valor;;A
2713;273793;40124;2018;273764;Valor;;A
2713;273793;40124;2018;273765;Valor;;A
2713;273793;40124;2018;273766;Valor;;A
2713;273793;40124;2018;273767;Valor;;A
2713;273793;40124;2018;273768;Valor;;A
2713;273793;40124;2018;273769;Valor;;A
2713;273793;40124;2018;273770;Valor;;A
2713;273793;40124;2018;273771;Valor;;A
2713;273793;40124;2018;273772;Valor;;A
2713;273793;40124;2018;273773;Valor;;A
2713;273793;40124;2019;273760;Valor;541120.0;A
2713;273793;40124;2019;273761;Valor;266918.0;A
2713;273793;40124;2019;273762;Valor;274202.0;A
2713;273793;40124;2019;273763;Valor;;A
2713;273793;40124;2019;273764;Valor;;A
2713;273793;40124;2019;273765;Valor;128.367650836;A
2713;273793;40124;2019;273766;Valor;;A
2713;273793;40124;2019;273767;Valor;;A
2713;273793;40124;2019;273768;Valor;166787.0;A
2713;273793;40124;2019;273769;Valor;3372.0;A
2713;273793;40124;2019;273770;Valor;104043.0;A
2713;273793;40124;2019;273771;Valor;5274.0;A
2713;273793;40124;2019;273772;Valor;4716.0;A
2713;273793;40124;2019;273773;Valor;558.0;A
2713;273793;40124;2020;273762;Valor;;A
2713;273793;40124;2020;273763;Valor;;A
2713;273793;40124;2020;273764;Valor;;A
2713;273793;40124;2020;273765;Valor;;A
2713;273793;40124;2020;273766;Valor;;A
2713;273793;40124;2020;273767;Valor;;A
2713;273793;40124;2020;273768;Valor;;A
2713;273793;40124;2020;273769;Valor;;A
2713;273793;40124;2020;273770;Valor;;A
2713;273793;40124;2020;273771;Valor;;A
2713;273793;40124;2020;273772;Valor;;A
2713;273793;40124;2020;273773;Valor;;A
2713;273795;40123;2008;273760;Valor;1092583.0;A
2713;273795;40123;2008;273761;Valor;406163.0;A
2713;273795;40123;2008;273762;Valor;686420.0;A
2713;273795;40123;2008;273763;Valor;;A
2713;273795;40123;2008;273764;Valor;;A
2713;273795;40123;2008;273765;Valor;132.147940304;A
2713;273795;40123;2008;273766;Valor;;A
2713;273795;40123;2008;273767;Valor;;A
2713;273795;40123;2008;273768;Valor;327700.0;A
2713;273795;40123;2008;273769;Valor;4984.0;A
2713;273795;40123;2008;273770;Valor;353736.0;A
2713;273795;40123;2008;273771;Valor;5899.0;A
2713;273795;40123;2008;273772;Valor;5497.0;A
2713;273795;40123;2008;273773;Valor;402.0;A
2713;273795;40123;2009;273760;Valor;1120106.0;A
2713;273795;40123;2009;273761;Valor;394220.0;A
2713;273795;40123;2009;273762;Valor;725886.0;A
2713;273795;40123;2009;273763;Valor;;A
2713;273795;40123;2009;273764;Valor;;A
2713;273795;40123;2009;273765;Valor;126.967528853;A
2713;273795;40123;2009;273766;Valor;;A
2713;273795;40123;2009;273767;Valor;;A
2713;273795;40123;2009;273768;Valor;318883.0;A
2713;273795;40123;2009;273769;Valor;8410.0;A
2713;273795;40123;2009;273770;Valor;398593.0;A
2713;273795;40123;2009;273771;Valor;5708.0;A
2713;273795;40123;2009;273772;Valor;5279.0;A
2713;273795;40123;2009;273773;Valor;429.0;A
2713;273795;40123;2010;273760;Valor;942910.0;A
2713;273795;40123;2010;273761;Valor;395310.0;A
2713;273795;40123;2010;273762;Valor;547600.0;A
2713;273795;40123;2010;273763;Valor;;A
2713;273795;40123;2010;273764;Valor;;A
2713;273795;40123;2010;273765;Valor;124.808018117;A
2713;273795;40123;2010;273766;Valor;;A
2713;273795;40123;2010;273767;Valor;;A
2713;273795;40123;2010;273768;Valor;322252.0;A
2713;273795;40123;2010;273769;Valor;9700.0;A
2713;273795;40123;2010;273770;Valor;215648.0;A
2713;273795;40123;2010;273771;Valor;5840.0;A
2713;273795;40123;2010;273772;Valor;5240.0;A
2713;273795;40123;2010;273773;Valor;600.0;A
2713;273795;40123;2011;273760;Valor;927710.0;A
2713;273795;40123;2011;273761;Valor;408696.0;A
2713;273795;40123;2011;273762;Valor;519014.0;A
2713;273795;40123;2011;273763;Valor;;A
2713;273795;40123;2011;273764;Valor;;A
2713;273795;40123;2011;273765;Valor;124.968369258;A
2713;273795;40123;2011;273766;Valor;;A
2713;273795;40123;2011;273767;Valor;;A
2713;273795;40123;2011;273768;Valor;314121.0;A
2713;273795;40123;2011;273769;Valor;12202.0;A
2713;273795;40123;2011;273770;Valor;192691.0;A
2713;273795;40123;2011;273771;Valor;5652.0;A
2713;273795;40123;2011;273772;Valor;5139.0;A
2713;273795;40123;2011;273773;Valor;513.0;A
2713;273795;40123;2012;273760;Valor;928554.0;A
2713;273795;40123;2012;273761;Valor;407652.0;A
2713;273795;40123;2012;273762;Valor;520902.0;A
2713;273795;40123;2012;273763;Valor;;A
2713;273795;40123;2012;273764;Valor;;A
2713;273795;40123;2012;273765;Valor;122.315537558;A
2713;273795;40123;2012;273766;Valor;;A
2713;273795;40123;2012;273767;Valor;;A
2713;273795;40123;2012;273768;Valor;274539.0;A
2713;273795;40123;2012;273769;Valor;42813.0;A
2713;273795;40123;2012;273770;Valor;203550.0;A
2713;273795;40123;2012;273771;Valor;5398.0;A
2713;273795;40123;2012;273772;Valor;4830.0;A
2713;273795;40123;2012;273773;Valor;568.0;A
2713;273795;40123;2013;273760;Valor;872619.0;A
2713;273795;40123;2013;273761;Valor;430305.0;A
2713;273795;40123;2013;273762;Valor;442314.0;A
2713;273795;40123;2013;273763;Valor;;A
2713;273795;40123;2013;273764;Valor;;A
2713;273795;40123;2013;273765;Valor;111.415639753;A
2713;273795;40123;2013;273766;Valor;;A
2713;273795;40123;2013;273767;Valor;;A
2713;273795;40123;2013;273768;Valor;261253.0;A
2713;273795;40123;2013;273769;Valor;32215.0;A
2713;273795;40123;2013;273770;Valor;148846.0;A
2713;273795;40123;2013;273771;Valor;4997.0;A
2713;273795;40123;2013;273772;Valor;4430.0;A
2713;273795;40123;2013;273773;Valor;567.0;A
2713;273795;40123;2014;273760;Valor;858261.0;A
2713;273795;40123;2014;273761;Valor;378802.0;A
2713;273795;40123;2014;273762;Valor;479459.0;A
2713;273795;40123;2014;273763;Valor;;A
2713;273795;40123;2014;273764;Valor;;A
2713;273795;40123;2014;273765;Valor;107.725714352;A
2713;273795;40123;2014;273766;Valor;;A
2713;273795;40123;2014;273767;Valor;;A
2713;273795;40123;2014;273768;Valor;256471.0;A
2713;273795;40123;2014;273769;Valor;34962.0;A
2713;273795;40123;2014;273770;Valor;188026.0;A
2713;273795;40123;2014;273771;Valor;4853.0;A
2713;273795;40123;2014;273772;Valor;4252.0;A
2713;273795;40123;2014;273773;Valor;601.0;A
2713;273795;40123;2015;273760;Valor;854693.0;A
2713;273795;40123;2015;273761;Valor;369990.0;A
2713;273795;40123;2015;273762;Valor;484703.0;A
2713;273795;40123;2015;273763;Valor;;A
2713;273795;40123;2015;273764;Valor;;A
2713;273795;40123;2015;273765;Valor;100.0;A
2713;273795;40123;2015;273766;Valor;;A
2713;273795;40123;2015;273767;Valor;;A
2713;273795;40123;2015;273768;Valor;265941.0;A
2713;273795;40123;2015;273769;Valor;46727.0;A
2713;273795;40123;2015;273770;Valor;172035.0;A
2713;273795;40123;2015;273771;Valor;5023.0;A
2713;273795;40123;2015;273772;Valor;4395.0;A
2713;273795;40123;2015;273773;Valor;628.0;A
2713;273795;40123;2016;273760;Valor;866322.0;A
2713;273795;40123;2016;273761;Valor;380189.0;A
2713;273795;40123;2016;273762;Valor;486133.0;A
2713;273795;40123;2016;273763;Valor;;A
2713;273795;40123;2016;273764;Valor;;A
2713;273795;40123;2016;273765;Valor;98.073426463;A
2713;273795;40123;2016;273766;Valor;;A
2713;273795;40123;2016;273767;Valor;;A
2713;273795;40123;2016;273768;Valor;266655.0;A
2713;273795;40123;2016;273769;Valor;39134.0;A
2713;273795;40123;2016;273770;Valor;180344.0;A
2713;273795;40123;2016;273771;Valor;5070.0;A
2713;273795;40123;2016;273772;Valor;4515.0;A
2713;273795;40123;2016;273773;Valor;555.0;A
2713;273795;40123;2017;273760;Valor;876798.0;A
2713;273795;40123;2017;273761;Valor;363541.0;A
2713;273795;40123;2017;273762;Valor;513257.0;A
2713;273795;40123;2017;273763;Valor;;A
2713;273795;40123;2017;273764;Valor;;A
2713;273795;40123;2017;273765;Valor;99.486797339;A
2713;273795;40123;2017;273766;Valor;;A
2713;273795;40123;2017;273767;Valor;;A
2713;273795;40123;2017;273768;Valor;265216.0;A
2713;273795;40123;2017;273769;Valor;4169.0;A
2713;273795;40123;2017;273770;Valor;243872.0;A
2713;273795;40123;2017;273771;Valor;5033.0;A
2713;273795;40123;2017;273772;Valor;4462.0;A
2713;273795;40123;2017;273773;Valor;571.0;A
2713;273795;40123;2018;273760;Valor;930796.0;A
2713;273795;40123;2018;273761;Valor;385828.0;A
2713;273795;40123;2018;273762;Valor;544968.0;A
2713;273795;40123;2018;273763;Valor;;A
2713;273795;40123;2018;273764;Valor;;A
2713;273795;40123;2018;273765;Valor;102.423662979;A
2713;273795;40123;2018;273766;Valor;;A
2713;273795;40123;2018;273767;Valor;;A
2713;273795;40123;2018;273768;Valor;250521.0;A
2713;273795;40123;2018;273769;Valor;34940.0;A
2713;273795;40123;2018;273770;Valor;259507.0;A
2713;273795;40123;2018;273771;Valor;4713.0;A
2713;273795;40123;2018;273772;Valor;4109.0;A
2713;273795;40123;2018;273773;Valor;604.0;A
2713;273795;40123;2019;273760;Valor;;A
2713;273795;40123;2019;273761;Valor;;A
2713;273795;40123;2019;273762;Valor;;A
2713;273795;40123;2019;273763;Valor;;A
2713;273795;40123;2019;273764;Valor;;A
2713;273795;40123;2019;273765;Valor;;A
2713;273795;40123;2019;273766;Valor;;A
2713;273795;40123;2019;273767;Valor;;A
2713;273795;40123;2019;273768;Valor;;A
2713;273795;40123;2019;273769;Valor;;A
2713;273795;40123;2019;273770;Valor;;A
2713;273795;40123;2019;273771;Valor;;A
2713;273795;40123;2019;273772;Valor;;A
2713;273795;40123;2019;273773;Valor;;A
2713;273795;40123;2020;273762;Valor;;A
2713;273795;40123;2020;273763;Valor;;A
2713;273795;40123;2020;273764;Valor;;A
2713;273795;40123;2020;273765;Valor;;A
2713;273795;40123;2020;273766;Valor;;A
2713;273795;40123;2020;273767;Valor;;A
2713;273795;40123;2020;273768;Valor;;A
2713;273795;40123;2020;273769;Valor;;A
2713;273795;40123;2020;273770;Valor;;A
2713;273795;40123;2020;273771;Valor;;A
2713;273795;40123;2020;273772;Valor;;A
2713;273795;40123;2020;273773;Valor;;A
2713;273795;40124;2008;273760;Valor;;A
2713;273795;40124;2008;273761;Valor;;A
2713;273795;40124;2008;273762;Valor;;A
2713;273795;40124;2008;273763;Valor;;A
2713;273795;40124;2008;273764;Valor;;A
2713;273795;40124;2008;273765;Valor;;A
2713;273795;40124;2008;273766;Valor;;A
2713;273795;40124;2008;273767;Valor;;A
2713;273795;40124;2008;273768;Valor;;A
2713;273795;40124;2008;273769;Valor;;A
2713;273795;40124;2008;273770;Valor;;A
2713;273795;40124;2008;273771;Valor;;A
2713;273795;40124;2008;273772;Valor;;A
2713;273795;40124;2008;273773;Valor;;A
2713;273795;40124;2009;273760;Valor;;A
2713;273795;40124;2009;273761;Valor;;A
2713;273795;40124;2009;273762;Valor;;A
2713;273795;40124;2009;273763;Valor;;A
2713;273795;40124;2009;273764;Valor;;A
2713;273795;40124;2009;273765;Valor;;A
2713;273795;40124;2009;273766;Valor;;A
2713;273795;40124;2009;273767;Valor;;A
2713;273795;40124;2009;273768;Valor;;A
2713;273795;40124;2009;273769;Valor;;A
2713;273795;40124;2009;273770;Valor;;A
2713;273795;40124;2009;273771;Valor;;A
2713;273795;40124;2009;273772;Valor;;A
2713;273795;40124;2009;273773;Valor;;A
2713;273795;40124;2010;273760;Valor;;A
2713;273795;40124;2010;273761;Valor;;A
2713;273795;40124;2010;273762;Valor;;A
2713;273795;40124;2010;273763;Valor;;A
2713;273795;40124;2010;273764;Valor;;A
2713;273795;40124;2010;273765;Valor;;A
2713;273795;40124;2010;273766;Valor;;A
2713;273795;40124;2010;273767;Valor;;A
2713;273795;40124;2010;273768;Valor;;A
2713;273795;40124;2010;273769;Valor;;A
2713;273795;40124;2010;273770;Valor;;A
2713;273795;40124;2010;273771;Valor;;A
2713;273795;40124;2010;273772;Valor;;A
2713;273795;40124;2010;273773;Valor;;A
2713;273795;40124;2011;273760;Valor;;A
2713;273795;40124;2011;273761;Valor;;A
2713;273795;40124;2011;273762;Valor;;A
2713;273795;40124;2011;273763;Valor;;A
2713;273795;40124;2011;273764;Valor;;A
2713;273795;40124;2011;273765;Valor;;A
2713;273795;40124;2011;273766;Valor;;A
2713;273795;40124;2011;273767;Valor;;A
2713;273795;40124;2011;273768;Valor;;A
2713;273795;40124;2011;273769;Valor;;A
2713;273795;40124;2011;273770;Valor;;A
2713;273795;40124;2011;273771;Valor;;A
2713;273795;40124;2011;273772;Valor;;A
2713;273795;40124;2011;273773;Valor;;A
2713;273795;40124;2012;273760;Valor;;A
2713;273795;40124;2012;273761;Valor;;A
2713;273795;40124;2012;273762;Valor;;A
2713;273795;40124;2012;273763;Valor;;A
2713;273795;40124;2012;273764;Valor;;A
2713;273795;40124;2012;273765;Valor;;A
2713;273795;40124;2012;273766;Valor;;A
2713;273795;40124;2012;273767;Valor;;A
2713;273795;40124;2012;273768;Valor;;A
2713;273795;40124;2012;273769;Valor;;A
2713;273795;40124;2012;273770;Valor;;A
2713;273795;40124;2012;273771;Valor;;A
2713;273795;40124;2012;273772;Valor;;A
2713;273795;40124;2012;273773;Valor;;A
2713;273795;40124;2013;273760;Valor;;A
2713;273795;40124;2013;273761;Valor;;A
2713;273795;40124;2013;273762;Valor;;A
2713;273795;40124;2013;273763;Valor;;A
2713;273795;40124;2013;273764;Valor;;A
2713;273795;40124;2013;273765;Valor;;A
2713;273795;40124;2013;273766;Valor;;A
2713;273795;40124;2013;273767;Valor;;A
2713;273795;40124;2013;273768;Valor;;A
2713;273795;40124;2013;273769;Valor;;A
2713;273795;40124;2013;273770;Valor;;A
2713;273795;40124;2013;273771;Valor;;A
2713;273795;40124;2013;273772;Valor;;A
2713;273795;40124;2013;273773;Valor;;A
2713;273795;40124;2014;273760;Valor;;A
2713;273795;40124;2014;273761;Valor;;A
2713;273795;40124;2014;273762;Valor;;A
2713;273795;40124;2014;273763;Valor;;A
2713;273795;40124;2014;273764;Valor;;A
2713;273795;40124;2014;273765;Valor;;A
2713;273795;40124;2014;273766;Valor;;A
2713;273795;40124;2014;273767;Valor;;A
2713;273795;40124;2014;273768;Valor;;A
2713;273795;40124;2014;273769;Valor;;A
2713;273795;40124;2014;273770;Valor;;A
2713;273795;40124;2014;273771;Valor;;A
2713;273795;40124;2014;273772;Valor;;A
2713;273795;40124;2014;273773;Valor;;A
2713;273795;40124;2015;273760;Valor;;A
2713;273795;40124;2015;273761;Valor;;A
2713;273795;40124;2015;273762;Valor;;A
2713;273795;40124;2015;273763;Valor;;A
2713;273795;40124;2015;273764;Valor;;A
2713;273795;40124;2015;273765;Valor;;A
2713;273795;40124;2015;273766;Valor;;A
2713;273795;40124;2015;273767;Valor;;A
2713;273795;40124;2015;273768;Valor;;A
2713;273795;40124;2015;273769;Valor;;A
2713;273795;40124;2015;273770;Valor;;A
2713;273795;40124;2015;273771;Valor;;A
2713;273795;40124;2015;273772;Valor;;A
2713;273795;40124;2015;273773;Valor;;A
2713;273795;40124;2016;273760;Valor;;A
2713;273795;40124;2016;273761;Valor;;A
2713;273795;40124;2016;273762;Valor;;A
2713;273795;40124;2016;273763;Valor;;A
2713;273795;40124;2016;273764;Valor;;A
2713;273795;40124;2016;273765;Valor;;A
2713;273795;40124;2016;273766;Valor;;A
2713;273795;40124;2016;273767;Valor;;A
2713;273795;40124;2016;273768;Valor;;A
2713;273795;40124;2016;273769;Valor;;A
2713;273795;40124;2016;273770;Valor;;A
2713;273795;40124;2016;273771;Valor;;A
2713;273795;40124;2016;273772;Valor;;A
2713;273795;40124;2016;273773;Valor;;A
2713;273795;40124;2017;273760;Valor;;A
2713;273795;40124;2017;273761;Valor;;A
2713;273795;40124;2017;273762;Valor;;A
2713;273795;40124;2017;273763;Valor;;A
2713;273795;40124;2017;273764;Valor;;A
2713;273795;40124;2017;273765;Valor;;A
2713;273795;40124;2017;273766;Valor;;A
2713;273795;40124;2017;273767;Valor;;A
2713;273795;40124;2017;273768;Valor;;A
2713;273795;40124;2017;273769;Valor;;A
2713;273795;40124;2017;273770;Valor;;A
2713;273795;40124;2017;273771;Valor;;A
2713;273795;40124;2017;273772;Valor;;A
2713;273795;40124;2017;273773;Valor;;A
2713;273795;40124;2018;273760;Valor;;A
2713;273795;40124;2018;273761;Valor;;A
2713;273795;40124;2018;273762;Valor;;A
2713;273795;40124;2018;273763;Valor;;A
2713;273795;40124;2018;273764;Valor;;A
2713;273795;40124;2018;273765;Valor;;A
2713;273795;40124;2018;273766;Valor;;A
2713;273795;40124;2018;273767;Valor;;A
2713;273795;40124;2018;273768;Valor;;A
2713;273795;40124;2018;273769;Valor;;A
2713;273795;40124;2018;273770;Valor;;A
2713;273795;40124;2018;273771;Valor;;A
2713;273795;40124;2018;273772;Valor;;A
2713;273795;40124;2018;273773;Valor;;A
2713;273795;40124;2019;273760;Valor;900802.0;A
2713;273795;40124;2019;273761;Valor;368606.0;A
2713;273795;40124;2019;273762;Valor;532196.0;A
2713;273795;40124;2019;273763;Valor;;A
2713;273795;40124;2019;273764;Valor;;A
2713;273795;40124;2019;273765;Valor;98.431255248;A
2713;273795;40124;2019;273766;Valor;;A
2713;273795;40124;2019;273767;Valor;;A
2713;273795;40124;2019;273768;Valor;251343.0;A
2713;273795;40124;2019;273769;Valor;35251.0;A
2713;273795;40124;2019;273770;Valor;245602.0;A
2713;273795;40124;2019;273771;Valor;4746.0;A
2713;273795;40124;2019;273772;Valor;4130.0;A
2713;273795;40124;2019;273773;Valor;616.0;A
2713;273795;40124;2020;273762;Valor;;A
2713;273795;40124;2020;273763;Valor;;A
2713;273795;40124;2020;273764;Valor;;A
2713;273795;40124;2020;273765;Valor;;A
2713;273795;40124;2020;273766;Valor;;A
2713;273795;40124;2020;273767;Valor;;A
2713;273795;40124;2020;273768;Valor;;A
2713;273795;40124;2020;273769;Valor;;A
2713;273795;40124;2020;273770;Valor;;A
2713;273795;40124;2020;273771;Valor;;A
2713;273795;40124;2020;273772;Valor;;A
2713;273795;40124;2020;273773;Valor;;A
2713;273797;40123;2008;273760;Valor;2159968.0;A
2713;273797;40123;2008;273761;Valor;277400.0;A
2713;273797;40123;2008;273762;Valor;1882568.0;A
2713;273797;40123;2008;273763;Valor;;A
2713;273797;40123;2008;273764;Valor;;A
2713;273797;40123;2008;273765;Valor;97.69212702;A
2713;273797;40123;2008;273766;Valor;;A
2713;273797;40123;2008;273767;Valor;;A
2713;273797;40123;2008;273768;Valor;39646.0;A
2713;273797;40123;2008;273769;Valor;90378.0;A
2713;273797;40123;2008;273770;Valor;1752544.0;A
2713;273797;40123;2008;273771;Valor;1916.0;A
2713;273797;40123;2008;273772;Valor;1455.0;A
2713;273797;40123;2008;273773;Valor;461.0;A
2713;273797;40123;2009;273760;Valor;2237966.0;A
2713;273797;40123;2009;273761;Valor;557620.0;A
2713;273797;40123;2009;273762;Valor;1680346.0;A
2713;273797;40123;2009;273763;Valor;;A
