ESTADO_DATO;TERRITORIO;CAT_HOTELES;TEMPORAL;RESITUR;INDICATOR;OBS_VALUE;FREQ;PARQUES_TURISMO
A;;;2014;55555;PERNOCTACIONES;914058.418457;A;55541
A;;;2013;55555;PERNOCTACIONES;864702.43;A;55541
A;;;2012;55555;PERNOCTACIONES;699615.74;A;55541
A;;;2011;55555;PERNOCTACIONES;793263.08;A;55541
A;;;2010;55555;PERNOCTACIONES;992711.95;A;55541
A;;;2009;55555;PERNOCTACIONES;863215.03;A;55541
A;;;2008;55555;PERNOCTACIONES;1030870.78;A;55541
A;;;2020;55556;PERNOCTACIONES;24859.089235157;A;55541
A;;;2019;55556;PERNOCTACIONES;57286.022678304;A;55541
A;;;2018;55556;PERNOCTACIONES;57078.14780519;A;55541
A;;;2017;55556;PERNOCTACIONES;55066.47090494;A;55541
A;;;2016;55556;PERNOCTACIONES;61946.34936702;A;55541
A;;;2015;55556;PERNOCTACIONES;48823.08621613;A;55541
A;;;2014;55556;PERNOCTACIONES;44971.22970658;A;55541
A;;;2013;55556;PERNOCTACIONES;46149.21;A;55541
A;;;2012;55556;PERNOCTACIONES;37832.97;A;55541
A;;;2011;55556;PERNOCTACIONES;49581.37;A;55541
A;;;2010;55556;PERNOCTACIONES;63525.02;A;55541
A;;;2009;55556;PERNOCTACIONES;84748.58;A;55541
A;;;2008;55556;PERNOCTACIONES;83455.35;A;55541
A;;;2020;55557;PERNOCTACIONES;12040.12845688;A;55541
A;;;2019;55557;PERNOCTACIONES;39366.377595574;A;55541
A;;;2018;55557;PERNOCTACIONES;36405.29764895;A;55541
A;;;2017;55557;PERNOCTACIONES;29092.83648838;A;55541
A;;;2016;55557;PERNOCTACIONES;34258.06143725;A;55541
A;;;2015;55557;PERNOCTACIONES;48288.452441121;A;55541
A;;;2014;55557;PERNOCTACIONES;50450.46669909;A;55541
A;;;2013;55557;PERNOCTACIONES;36443.14;A;55541
A;;;2012;55557;PERNOCTACIONES;33808.94;A;55541
A;;;2011;55557;PERNOCTACIONES;26717.28;A;55541
A;;;2010;55557;PERNOCTACIONES;34835.3;A;55541
A;;;2009;55557;PERNOCTACIONES;25292.33;A;55541
A;;;2008;55557;PERNOCTACIONES;28802.68;A;55541
A;;;2020;55558;PERNOCTACIONES;67711.699646866;A;55541
A;;;2019;55558;PERNOCTACIONES;164405.940010782;A;55541
A;;;2018;55558;PERNOCTACIONES;179256.02260334;A;55541
A;;;2017;55558;PERNOCTACIONES;199344.4517111;A;55541
A;;;2016;55558;PERNOCTACIONES;238708.05379559;A;55541
A;;;2015;55558;PERNOCTACIONES;219038.90224918;A;55541
A;;;2014;55558;PERNOCTACIONES;184095.399187;A;55541
A;;;2013;55558;PERNOCTACIONES;148219.13;A;55541
A;;;2012;55558;PERNOCTACIONES;123512.62;A;55541
A;;;2011;55558;PERNOCTACIONES;163411.88;A;55541
A;;;2010;55558;PERNOCTACIONES;156170.91;A;55541
A;;;2009;55558;PERNOCTACIONES;125365.81;A;55541
A;;;2008;55558;PERNOCTACIONES;159430.3;A;55541
A;;;2020;55559;PERNOCTACIONES;6755.203052791;A;55541
A;;;2019;55559;PERNOCTACIONES;19337.587344653;A;55541
A;;;2018;55559;PERNOCTACIONES;20342.462988154;A;55541
A;;;2017;55559;PERNOCTACIONES;17997.933664479;A;55541
A;;;2016;55559;PERNOCTACIONES;19793.7816395;A;55541
A;;;2015;55559;PERNOCTACIONES;17146.846473388;A;55541
A;;;2014;55559;PERNOCTACIONES;22275.79259344;A;55541
A;;;2013;55559;PERNOCTACIONES;13579.15;A;55541
A;;;2012;55559;PERNOCTACIONES;13847.2;A;55541
A;;;2011;55559;PERNOCTACIONES;15672.36;A;55541
A;;;2010;55559;PERNOCTACIONES;11054.44;A;55541
A;;;2009;55559;PERNOCTACIONES;21935.52;A;55541
A;;;2008;55559;PERNOCTACIONES;19150.4;A;55541
A;;;2020;55544;PERNOCTACIONES;25750.434977828;A;55541
A;;;2019;55544;PERNOCTACIONES;71378.390951806;A;55541
A;;;2018;55544;PERNOCTACIONES;76551.83545618;A;55541
A;;;2017;55544;PERNOCTACIONES;73022.43560323;A;55541
A;;;2016;55544;PERNOCTACIONES;113707.02872077;A;55541
A;;;2015;55544;PERNOCTACIONES;89401.61284993;A;55541
A;;;2014;55544;PERNOCTACIONES;117806.49230722;A;55541
A;;;2013;55544;PERNOCTACIONES;66894.41;A;55541
A;;;2012;55544;PERNOCTACIONES;56844.12;A;55541
A;;;2011;55544;PERNOCTACIONES;68248.85;A;55541
A;;;2010;55544;PERNOCTACIONES;60078.76;A;55541
A;;;2009;55544;PERNOCTACIONES;77017.66;A;55541
A;;;2008;55544;PERNOCTACIONES;89537.03;A;55541
A;;;2020;55561;PERNOCTACIONES;20226.853711444;A;55541
A;;;2019;55561;PERNOCTACIONES;39650.658756172;A;55541
A;;;2018;55561;PERNOCTACIONES;36854.33478798;A;55541
A;;;2017;55561;PERNOCTACIONES;38175.94426185;A;55541
A;;;2016;55561;PERNOCTACIONES;25347.87006349;A;55541
A;;;2015;55561;PERNOCTACIONES;26999.29990156;A;55541
A;;;2014;55561;PERNOCTACIONES;27260.296450633;A;55541
A;;;2013;55561;PERNOCTACIONES;31683.57;A;55541
A;;;2012;55561;PERNOCTACIONES;20027.61;A;55541
A;;;2011;55561;PERNOCTACIONES;24117.35;A;55541
A;;;2010;55561;PERNOCTACIONES;63317.95;A;55541
A;;;2009;55561;PERNOCTACIONES;72075.4;A;55541
A;;;2008;55561;PERNOCTACIONES;67637.31;A;55541
A;;;2020;55562;PERNOCTACIONES;15908.690578104;A;55541
A;;;2019;55562;PERNOCTACIONES;27443.840676699;A;55541
A;;;2018;55562;PERNOCTACIONES;29245.13752165;A;55541
A;;;2017;55562;PERNOCTACIONES;28322.35020395;A;55541
A;;;2016;55562;PERNOCTACIONES;42124.28687534;A;55541
A;;;2015;55562;PERNOCTACIONES;37983.76872639;A;55541
A;;;2014;55562;PERNOCTACIONES;64299.79188603;A;55541
A;;;2013;55562;PERNOCTACIONES;34075.12;A;55541
A;;;2012;55562;PERNOCTACIONES;23694.9;A;55541
A;;;2011;55562;PERNOCTACIONES;25497.53;A;55541
P;;;2021;55564;PERNOCTACIONES;2532772.275785803;A;55537
P;;;2021;55543;PERNOCTACIONES;1135981.355157088;A;55537
P;;;2021;55563;PERNOCTACIONES;1396790.920628715;A;55537
P;;;2021;55545;PERNOCTACIONES;32014.134232516;A;55537
P;;;2021;55546;PERNOCTACIONES;4451.238140238;A;55537
P;;;2021;55547;PERNOCTACIONES;4637.236897462;A;55537
P;;;2021;55548;PERNOCTACIONES;13330.579918207;A;55537
P;;;2021;55549;PERNOCTACIONES;91746.429368083;A;55537
P;;;2021;55550;PERNOCTACIONES;133441.327087023;A;55537
P;;;2021;55551;PERNOCTACIONES;127328.738506113;A;55537
P;;;2021;55552;PERNOCTACIONES;182191.00637663;A;55537
P;;;2021;55553;PERNOCTACIONES;35063.009305132;A;55537
P;;;2021;55554;PERNOCTACIONES;33010.359963005;A;55537
P;;;2021;55555;PERNOCTACIONES;466544.769054397;A;55537
P;;;2021;55556;PERNOCTACIONES;161848.703548795;A;55537
P;;;2021;55557;PERNOCTACIONES;14533.38885297;A;55537
P;;;2021;55558;PERNOCTACIONES;52428.531777429;A;55537
P;;;2021;55559;PERNOCTACIONES;6654.525456998;A;55537
P;;;2021;55544;PERNOCTACIONES;25533.406344946;A;55537
P;;;2021;55561;PERNOCTACIONES;7415.875085643;A;55537
P;;;2021;55562;PERNOCTACIONES;4617.660713128;A;55537
P;;;2021;55564;PERNOCTACIONES;3638307.18873379;A;55538
P;;;2021;55543;PERNOCTACIONES;1887377.967051871;A;55538
P;;;2021;55563;PERNOCTACIONES;1750929.221681919;A;55538
P;;;2021;55545;PERNOCTACIONES;65692.1048096;A;55538
P;;;2021;55546;PERNOCTACIONES;14868.485834243;A;55538
P;;;2021;55547;PERNOCTACIONES;20645.920392246;A;55538
P;;;2021;55548;PERNOCTACIONES;32159.402775611;A;55538
P;;;2021;55549;PERNOCTACIONES;191276.808242693;A;55538
P;;;2021;55550;PERNOCTACIONES;98264.232704033;A;55538
P;;;2021;55551;PERNOCTACIONES;108035.23134585;A;55538
P;;;2021;55552;PERNOCTACIONES;67554.790631743;A;55538
P;;;2021;55553;PERNOCTACIONES;140432.911423781;A;55538
P;;;2021;55554;PERNOCTACIONES;56756.024438615;A;55538
P;;;2021;55555;PERNOCTACIONES;690379.750540256;A;55538
P;;;2021;55556;PERNOCTACIONES;24563.605983351;A;55538
P;;;2021;55557;PERNOCTACIONES;29376.366572876;A;55538
P;;;2021;55558;PERNOCTACIONES;132400.553425671;A;55538
P;;;2021;55559;PERNOCTACIONES;18256.792126364;A;55538
P;;;2021;55544;PERNOCTACIONES;43144.446918719;A;55538
P;;;2021;55561;PERNOCTACIONES;14259.047613279;A;55538
P;;;2021;55562;PERNOCTACIONES;2862.745902988;A;55538
P;;;2021;55564;PERNOCTACIONES;477857.941566178;A;55539
P;;;2021;55543;PERNOCTACIONES;293846.681189551;A;55539
P;;;2021;55563;PERNOCTACIONES;184011.260376627;A;55539
P;;;2021;55545;PERNOCTACIONES;3107.618547536;A;55539
P;;;2021;55546;PERNOCTACIONES;750.059105687;A;55539
P;;;2021;55547;PERNOCTACIONES;1420.498639414;A;55539
P;;;2021;55548;PERNOCTACIONES;1736.747654422;A;55539
P;;;2021;55549;PERNOCTACIONES;9685.626678231;A;55539
P;;;2021;55550;PERNOCTACIONES;13575.853578321;A;55539
P;;;2021;55551;PERNOCTACIONES;11540.965307789;A;55539
P;;;2021;55552;PERNOCTACIONES;8250.586110742;A;55539
P;;;2021;55553;PERNOCTACIONES;3700.064402116;A;55539
P;;;2021;55554;PERNOCTACIONES;6233.491295182;A;55539
P;;;2021;55555;PERNOCTACIONES;103875.196251709;A;55539
P;;;2021;55556;PERNOCTACIONES;5158.986574946;A;55539
P;;;2021;55557;PERNOCTACIONES;1017.290888969;A;55539
P;;;2021;55558;PERNOCTACIONES;7075.939692064;A;55539
P;;;2021;55559;PERNOCTACIONES;2716.910588462;A;55539
P;;;2021;55544;PERNOCTACIONES;1969.679432627;A;55539
P;;;2021;55561;PERNOCTACIONES;1656.892496712;A;55539
P;;;2021;55562;PERNOCTACIONES;538.853131698;A;55539
P;;;2021;55564;PERNOCTACIONES;1884601.279594981;A;55540
P;;;2021;55543;PERNOCTACIONES;879363.863946917;A;55540
P;;;2021;55563;PERNOCTACIONES;1005237.415648064;A;55540
P;;;2021;55545;PERNOCTACIONES;40516.759109282;A;55540
P;;;2021;55546;PERNOCTACIONES;2501.167632199;A;55540
P;;;2021;55547;PERNOCTACIONES;4160.296521639;A;55540
P;;;2021;55548;PERNOCTACIONES;15909.592724611;A;55540
P;;;2021;55549;PERNOCTACIONES;144957.202270827;A;55540
P;;;2021;55550;PERNOCTACIONES;64064.187261916;A;55540
P;;;2021;55551;PERNOCTACIONES;28639.635370396;A;55540
P;;;2021;55552;PERNOCTACIONES;18770.264174481;A;55540
P;;;2021;55553;PERNOCTACIONES;204654.98812209;A;55540
P;;;2021;55554;PERNOCTACIONES;35544.823192612;A;55540
P;;;2021;55555;PERNOCTACIONES;328042.266671167;A;55540
P;;;2021;55556;PERNOCTACIONES;8821.205734373;A;55540
P;;;2021;55557;PERNOCTACIONES;12119.112935569;A;55540
P;;;2021;55558;PERNOCTACIONES;70678.867720676;A;55540
P;;;2021;55559;PERNOCTACIONES;6714.705994715;A;55540
P;;;2021;55544;PERNOCTACIONES;14926.266954891;A;55540
P;;;2021;55561;PERNOCTACIONES;3192.416960258;A;55540
P;;;2021;55562;PERNOCTACIONES;1023.656296362;A;55540
P;;;2021;55564;PERNOCTACIONES;5041772.631559629;A;55541
P;;;2021;55543;PERNOCTACIONES;2597681.320241899;A;55541
P;;;2021;55563;PERNOCTACIONES;2444091.31131773;A;55541
P;;;2021;55545;PERNOCTACIONES;63347.137871337;A;55541
P;;;2021;55546;PERNOCTACIONES;29222.141816394;A;55541
P;;;2021;55547;PERNOCTACIONES;36108.915079203;A;55541
P;;;2021;55548;PERNOCTACIONES;43605.037099917;A;55541
P;;;2021;55549;PERNOCTACIONES;181090.605514881;A;55541
P;;;2021;55550;PERNOCTACIONES;207152.475962284;A;55541
P;;;2021;55551;PERNOCTACIONES;183203.481430663;A;55541
P;;;2021;55552;PERNOCTACIONES;121821.681555294;A;55541
P;;;2021;55553;PERNOCTACIONES;191203.502207316;A;55541
P;;;2021;55554;PERNOCTACIONES;73289.319283512;A;55541
P;;;2021;55555;PERNOCTACIONES;901348.462100579;A;55541
P;;;2021;55556;PERNOCTACIONES;59481.043131358;A;55541
P;;;2021;55557;PERNOCTACIONES;35147.715231607;A;55541
P;;;2021;55558;PERNOCTACIONES;157830.762340619;A;55541
P;;;2021;55559;PERNOCTACIONES;23314.955612018;A;55541
P;;;2021;55544;PERNOCTACIONES;55866.649981645;A;55541
P;;;2021;55561;PERNOCTACIONES;40325.493903364;A;55541
P;;;2021;55562;PERNOCTACIONES;40731.931195739;A;55541
A;;;2020;55564;PCT_PERN;100.0;A;55537
A;;;2019;55564;PCT_PERN;100.0;A;55537
A;;;2018;55564;PCT_PERN;100.0;A;55537
A;;;2017;55564;PCT_PERN;100.0;A;55537
A;;;2016;55564;PCT_PERN;100.0;A;55537
A;;;2015;55564;PCT_PERN;100.0;A;55537
A;;;2014;55564;PCT_PERN;100.0;A;55537
A;;;2013;55564;PCT_PERN;100.0;A;55537
A;;;2012;55564;PCT_PERN;100.0;A;55537
A;;;2011;55564;PCT_PERN;100.0;A;55537
A;;;2010;55564;PCT_PERN;100.0;A;55537
A;;;2009;55564;PCT_PERN;100.0;A;55537
A;;;2008;55564;PCT_PERN;100.0;A;55537
A;;;2020;55543;PCT_PERN;41.819965839987724;A;55537
A;;;2019;55543;PCT_PERN;40.41723348378419;A;55537
A;;;2018;55543;PCT_PERN;39.70165855747654;A;55537
A;;;2017;55543;PCT_PERN;39.05581053929502;A;55537
A;;;2016;55543;PCT_PERN;35.9691532125154;A;55537
A;;;2015;55543;PCT_PERN;38.11039308255006;A;55537
A;;;2014;55543;PCT_PERN;38.12176197846205;A;55537
A;;;2013;55543;PCT_PERN;40.40593522117297;A;55537
A;;;2012;55543;PCT_PERN;43.451234805500015;A;55537
A;;;2011;55543;PCT_PERN;43.58256969164545;A;55537
A;;;2010;55543;PCT_PERN;44.091221954985905;A;55537
A;;;2009;55543;PCT_PERN;45.546852975291706;A;55537
A;;;2008;55543;PCT_PERN;45.75535802885486;A;55537
A;;;2020;55563;PCT_PERN;58.18003416001227;A;55537
A;;;2019;55563;PCT_PERN;59.58276651621581;A;55537
A;;;2018;55563;PCT_PERN;60.29834144252345;A;55537
A;;;2017;55563;PCT_PERN;60.944189460704976;A;55537
A;;;2016;55563;PCT_PERN;64.03084678748459;A;55537
A;;;2015;55563;PCT_PERN;61.88960691744994;A;55537
A;;;2014;55563;PCT_PERN;61.87823802153795;A;55537
A;;;2013;55563;PCT_PERN;59.59406477882704;A;55537
A;;;2012;55563;PCT_PERN;56.54876519449997;A;55537
A;;;2011;55563;PCT_PERN;56.41743030835455;A;55537
A;;;2010;55563;PCT_PERN;55.908778045014095;A;55537
A;;;2009;55563;PCT_PERN;54.453147024708294;A;55537
A;;;2008;55563;PCT_PERN;54.24464197114515;A;55537
A;;;2020;55545;PCT_PERN;1.1921836407158741;A;55537
A;;;2019;55545;PCT_PERN;1.2254218303555122;A;55537
A;;;2018;55545;PCT_PERN;1.2914289476941223;A;55537
A;;;2017;55545;PCT_PERN;1.428435509534017;A;55537
A;;;2016;55545;PCT_PERN;1.4078452484832054;A;55537
A;;;2015;55545;PCT_PERN;0.826795172530826;A;55537
A;;;2014;55545;PCT_PERN;1.3162961514558338;A;55537
A;;;2013;55545;PCT_PERN;1.0742874061516094;A;55537
A;;;2012;55545;PCT_PERN;1.3024549877942335;A;55537
A;;;2011;55545;PCT_PERN;1.6117281547677533;A;55537
A;;;2010;55545;PCT_PERN;1.612530465679776;A;55537
A;;;2009;55545;PCT_PERN;1.414563887791614;A;55537
A;;;2008;55545;PCT_PERN;0.9885590313738485;A;55537
A;;;2020;55546;PCT_PERN;0.29550670576477805;A;55537
A;;;2019;55546;PCT_PERN;0.5594753021316431;A;55537
A;;;2018;55546;PCT_PERN;0.3236153398476072;A;55537
A;;;2017;55546;PCT_PERN;0.6482906889309731;A;55537
A;;;2016;55546;PCT_PERN;0.4463032975320006;A;55537
A;;;2015;55546;PCT_PERN;0.24496372128124372;A;55537
A;;;2014;55546;PCT_PERN;0.5547063954480221;A;55537
A;;;2013;55546;PCT_PERN;0.3247897054224593;A;55537
A;;;2012;55546;PCT_PERN;0.36130761309294507;A;55537
A;;;2011;55546;PCT_PERN;0.445045225866668;A;55537
A;;;2010;55546;PCT_PERN;0.8819964330149288;A;55537
A;;;2009;55546;PCT_PERN;0.3028154337428246;A;55537
A;;;2008;55546;PCT_PERN;0.7173403046228382;A;55537
A;;;2020;55547;PCT_PERN;0.3890337980099905;A;55537
A;;;2019;55547;PCT_PERN;0.3789896649716937;A;55537
A;;;2018;55547;PCT_PERN;0.6849877367590583;A;55537
A;;;2017;55547;PCT_PERN;0.56982565868175;A;55537
A;;;2016;55547;PCT_PERN;0.63888952149824;A;55537
A;;;2015;55547;PCT_PERN;0.4291199056069088;A;55537
A;;;2014;55547;PCT_PERN;0.2946320506693907;A;55537
A;;;2013;55547;PCT_PERN;0.34670990488546233;A;55537
A;;;2012;55547;PCT_PERN;0.1707972605563894;A;55537
A;;;2011;55547;PCT_PERN;0.281759986573519;A;55537
A;;;2010;55547;PCT_PERN;0.4237851136510676;A;55537
A;;;2009;55547;PCT_PERN;0.35546438574619227;A;55537
A;;;2008;55547;PCT_PERN;0.39893398316624074;A;55537
A;;;2020;55548;PCT_PERN;0.5423014035633934;A;55537
A;;;2019;55548;PCT_PERN;0.6458067526467322;A;55537
A;;;2018;55548;PCT_PERN;0.6420900509392399;A;55537
A;;;2017;55548;PCT_PERN;0.7932415674630778;A;55537
A;;;2016;55548;PCT_PERN;0.5154893399452175;A;55537
A;;;2015;55548;PCT_PERN;1.024611391398861;A;55537
A;;;2014;55548;PCT_PERN;0.9398717488535223;A;55537
A;;;2013;55548;PCT_PERN;0.8567004794210674;A;55537
A;;;2012;55548;PCT_PERN;0.6797915387848247;A;55537
A;;;2011;55548;PCT_PERN;0.7977845541097494;A;55537
A;;;2010;55548;PCT_PERN;0.36270245892286235;A;55537
A;;;2009;55548;PCT_PERN;0.44206715831068344;A;55537
A;;;2008;55548;PCT_PERN;0.6506502081598029;A;55537
A;;;2020;55549;PCT_PERN;3.0594209995305794;A;55537
A;;;2019;55549;PCT_PERN;3.5788376608893495;A;55537
A;;;2018;55549;PCT_PERN;3.7058565561296484;A;55537
A;;;2017;55549;PCT_PERN;3.649318967057;A;55537
A;;;2016;55549;PCT_PERN;2.996896980485959;A;55537
A;;;2015;55549;PCT_PERN;3.2293307829328057;A;55537
A;;;2014;55549;PCT_PERN;3.4047959544968927;A;55537
A;;;2013;55549;PCT_PERN;3.6897483824953823;A;55537
A;;;2012;55549;PCT_PERN;2.936896164485759;A;55537
A;;;2011;55549;PCT_PERN;3.4374922998588144;A;55537
A;;;2010;55549;PCT_PERN;3.3558520149986206;A;55537
A;;;2009;55549;PCT_PERN;2.6113313185172835;A;55537
A;;;2008;55549;PCT_PERN;2.29994686026544;A;55537
A;;;2020;55550;PCT_PERN;4.313599682179933;A;55537
A;;;2019;55550;PCT_PERN;5.159251244682069;A;55537
A;;;2018;55550;PCT_PERN;4.912338282573702;A;55537
A;;;2017;55550;PCT_PERN;4.230366160676368;A;55537
A;;;2016;55550;PCT_PERN;4.301113626578036;A;55537
A;;;2015;55550;PCT_PERN;4.045661159859075;A;55537
A;;;2014;55550;PCT_PERN;4.112928405553968;A;55537
A;;;2013;55550;PCT_PERN;4.251670095386732;A;55537
A;;;2012;55550;PCT_PERN;3.4751577304771843;A;55537
A;;;2011;55550;PCT_PERN;4.145799057605472;A;55537
A;;;2010;55550;PCT_PERN;3.7649547081390504;A;55537
A;;;2009;55550;PCT_PERN;4.232502217202097;A;55537
A;;;2008;55550;PCT_PERN;3.9527554200522528;A;55537
A;;;2020;55551;PCT_PERN;6.674477502373488;A;55537
A;;;2019;55551;PCT_PERN;6.7886258409929905;A;55537
A;;;2018;55551;PCT_PERN;7.37559079737486;A;55537
A;;;2017;55551;PCT_PERN;7.757261922302786;A;55537
A;;;2016;55551;PCT_PERN;8.343864306631366;A;55537
A;;;2015;55551;PCT_PERN;8.064714771421139;A;55537
A;;;2014;55551;PCT_PERN;9.577192446047858;A;55537
A;;;2013;55551;PCT_PERN;6.172983294326695;A;55537
A;;;2012;55551;PCT_PERN;7.663701309953415;A;55537
A;;;2011;55551;PCT_PERN;7.986117382213822;A;55537
A;;;2010;55551;PCT_PERN;7.97645319580968;A;55537
A;;;2009;55551;PCT_PERN;6.641712351547134;A;55537
A;;;2008;55551;PCT_PERN;8.248761531648315;A;55537
A;;;2020;55552;PCT_PERN;9.071559499377678;A;55537
A;;;2019;55552;PCT_PERN;8.746527905878096;A;55537
A;;;2018;55552;PCT_PERN;9.387889025910786;A;55537
A;;;2017;55552;PCT_PERN;8.453029734166522;A;55537
A;;;2016;55552;PCT_PERN;8.795252559004727;A;55537
A;;;2015;55552;PCT_PERN;9.35856084265597;A;55537
A;;;2014;55552;PCT_PERN;8.748026951311376;A;55537
A;;;2013;55552;PCT_PERN;8.375718706017352;A;55537
A;;;2012;55552;PCT_PERN;8.245784018271902;A;55537
A;;;2011;55552;PCT_PERN;6.931356191133512;A;55537
A;;;2010;55552;PCT_PERN;7.221799042319146;A;55537
A;;;2009;55552;PCT_PERN;9.680627290113602;A;55537
A;;;2008;55552;PCT_PERN;8.215286259898875;A;55537
A;;;2020;55553;PCT_PERN;0.9307969988609496;A;55537
A;;;2019;55553;PCT_PERN;1.384201153359987;A;55537
A;;;2018;55553;PCT_PERN;1.292277175019621;A;55537
A;;;2017;55553;PCT_PERN;1.3288729302301254;A;55537
A;;;2016;55553;PCT_PERN;1.2741270253939734;A;55537
A;;;2015;55553;PCT_PERN;0.9069516498826128;A;55537
A;;;2014;55553;PCT_PERN;0.9615048301868896;A;55537
A;;;2013;55553;PCT_PERN;0.8316287479801785;A;55537
A;;;2012;55553;PCT_PERN;0.8388811765702318;A;55537
A;;;2011;55553;PCT_PERN;0.810520430022927;A;55537
A;;;2010;55553;PCT_PERN;0.8649618463677727;A;55537
A;;;2009;55553;PCT_PERN;1.4618525759185577;A;55537
A;;;2008;55553;PCT_PERN;0.9825972137063;A;55537
A;;;2020;55554;PCT_PERN;1.5963188712629737;A;55537
A;;;2019;55554;PCT_PERN;1.9513172411982853;A;55537
A;;;2018;55554;PCT_PERN;2.3471675639160976;A;55537
A;;;2017;55554;PCT_PERN;2.499547934837618;A;55537
A;;;2016;55554;PCT_PERN;2.0972843971389272;A;55537
A;;;2015;55554;PCT_PERN;1.475034233626205;A;55537
A;;;2014;55554;PCT_PERN;0.8799133897675516;A;55537
A;;;2013;55554;PCT_PERN;1.4708369460879362;A;55537
A;;;2012;55554;PCT_PERN;1.1464114973865884;A;55537
A;;;2011;55554;PCT_PERN;2.645808293789408;A;55537
A;;;2010;55554;PCT_PERN;2.2901917072935105;A;55537
A;;;2009;55554;PCT_PERN;1.8582734567923962;A;55537
A;;;2008;55554;PCT_PERN;1.2807939837474789;A;55537
A;;;2020;55555;PCT_PERN;18.15186098994213;A;55537
A;;;2019;55555;PCT_PERN;18.171153574175577;A;55537
A;;;2018;55555;PCT_PERN;16.683659042185518;A;55537
A;;;2017;55555;PCT_PERN;17.57372031602833;A;55537
A;;;2016;55555;PCT_PERN;19.063883401041622;A;55537
A;;;2015;55555;PCT_PERN;19.71156912640763;A;55537
A;;;2014;55555;PCT_PERN;18.763359041751702;A;55537
A;;;2013;55555;PCT_PERN;20.2116969659586;A;55537
A;;;2012;55555;PCT_PERN;16.882422111552494;A;55537
A;;;2011;55555;PCT_PERN;14.421739335260437;A;55537
A;;;2010;55555;PCT_PERN;15.483734069468222;A;55537
A;;;2009;55555;PCT_PERN;14.084000329163985;A;55537
A;;;2008;55555;PCT_PERN;15.873965893620964;A;55537
A;;;2020;55556;PCT_PERN;6.708505797077019;A;55537
A;;;2019;55556;PCT_PERN;6.390691918419614;A;55537
A;;;2018;55556;PCT_PERN;6.984316801967462;A;55537
A;;;2017;55556;PCT_PERN;7.329070068723967;A;55537
A;;;2016;55556;PCT_PERN;7.57280275869764;A;55537
A;;;2015;55556;PCT_PERN;7.690661301527185;A;55537
A;;;2014;55556;PCT_PERN;7.864799045454299;A;55537
A;;;2013;55556;PCT_PERN;7.373438495792108;A;55537
A;;;2012;55556;PCT_PERN;7.974514138520206;A;55537
A;;;2011;55556;PCT_PERN;7.796559525686636;A;55537
A;;;2010;55556;PCT_PERN;7.275193401812921;A;55537
A;;;2009;55556;PCT_PERN;7.466459107264918;A;55537
A;;;2008;55556;PCT_PERN;6.582570263842526;A;55537
A;;;2020;55557;PCT_PERN;0.5130931990259211;A;55537
A;;;2019;55557;PCT_PERN;0.5165302612309555;A;55537
A;;;2018;55557;PCT_PERN;0.658983788305851;A;55537
A;;;2017;55557;PCT_PERN;0.6728763420792088;A;55537
A;;;2016;55557;PCT_PERN;0.7911880303258065;A;55537
A;;;2015;55557;PCT_PERN;0.8144813930146662;A;55537
A;;;2014;55557;PCT_PERN;0.5437264307708781;A;55537
A;;;2013;55557;PCT_PERN;0.5013104668636417;A;55537
A;;;2012;55557;PCT_PERN;0.7044706754213841;A;55537
A;;;2011;55557;PCT_PERN;0.9414313446274254;A;55537
A;;;2010;55557;PCT_PERN;0.44543101057066253;A;55537
A;;;2009;55557;PCT_PERN;0.6504305198926932;A;55537
A;;;2008;55557;PCT_PERN;0.6683722769017095;A;55537
A;;;2020;55558;PCT_PERN;2.417049344846604;A;55537
A;;;2019;55558;PCT_PERN;2.040370433063501;A;55537
A;;;2018;55558;PCT_PERN;2.054926592338629;A;55537
A;;;2017;55558;PCT_PERN;2.43212948188929;A;55537
A;;;2016;55558;PCT_PERN;3.419339912040659;A;55537
A;;;2015;55558;PCT_PERN;2.3330849291686184;A;55537
A;;;2014;55558;PCT_PERN;2.091055928924075;A;55537
A;;;2013;55558;PCT_PERN;1.751046093338438;A;55537
A;;;2012;55558;PCT_PERN;1.5608216434287443;A;55537
A;;;2011;55558;PCT_PERN;2.2363327383422194;A;55537
A;;;2010;55558;PCT_PERN;1.9187798619273368;A;55537
A;;;2009;55558;PCT_PERN;1.8892316422692668;A;55537
A;;;2008;55558;PCT_PERN;1.5517388853088887;A;55537
A;;;2020;55559;PCT_PERN;0.3330736121521739;A;55537
A;;;2019;55559;PCT_PERN;0.28699359242256905;A;55537
A;;;2018;55559;PCT_PERN;0.26899046838245155;A;55537
A;;;2017;55559;PCT_PERN;0.3825986134235734;A;55537
A;;;2016;55559;PCT_PERN;0.4863866787567457;A;55537
A;;;2015;55559;PCT_PERN;0.30556573930424125;A;55537
A;;;2014;55559;PCT_PERN;0.2624102239040339;A;55537
A;;;2013;55559;PCT_PERN;0.24034513917595776;A;55537
A;;;2012;55559;PCT_PERN;0.2484023675284412;A;55537
A;;;2011;55559;PCT_PERN;0.48004968182904295;A;55537
A;;;2010;55559;PCT_PERN;0.20813430669153035;A;55537
A;;;2009;55559;PCT_PERN;0.15625749366699207;A;55537
A;;;2008;55559;PCT_PERN;0.18557520211757386;A;55537
A;;;2020;55544;PCT_PERN;1.40156197658065;A;55537
A;;;2019;55544;PCT_PERN;1.3151857779548783;A;55537
A;;;2018;55544;PCT_PERN;1.2988296673973432;A;55537
