TEMPORAL;CIE10;TERRITORIO;SEXO;INDICATOR;OBS_VALUE;FREQ
2009;57258;ES614;M;DEATHS;127.0;A
2009;57258;ES614;F;DEATHS;161.0;A
2009;57258;ES615;_T;DEATHS;132.0;A
2009;57258;ES615;M;DEATHS;53.0;A
2009;57258;ES615;F;DEATHS;79.0;A
2009;57258;ES616;_T;DEATHS;221.0;A
2009;57258;ES616;M;DEATHS;119.0;A
2009;57258;ES616;F;DEATHS;102.0;A
2009;57258;ES617;_T;DEATHS;313.0;A
2009;57258;ES617;M;DEATHS;153.0;A
2009;57258;ES617;F;DEATHS;160.0;A
2009;57258;ES618;_T;DEATHS;306.0;A
2009;57258;ES618;M;DEATHS;98.0;A
2009;57258;ES618;F;DEATHS;208.0;A
2009;57627;ES61;_T;DEATHS;2479.0;A
2009;57627;ES61;M;DEATHS;1715.0;A
2009;57627;ES61;F;DEATHS;764.0;A
2009;57627;ES611;_T;DEATHS;254.0;A
2009;57627;ES611;M;DEATHS;172.0;A
2009;57627;ES611;F;DEATHS;82.0;A
2009;57627;ES612;_T;DEATHS;274.0;A
2009;57627;ES612;M;DEATHS;203.0;A
2009;57627;ES612;F;DEATHS;71.0;A
2009;57627;ES613;_T;DEATHS;267.0;A
2009;57627;ES613;M;DEATHS;171.0;A
2009;57627;ES613;F;DEATHS;96.0;A
2009;57627;ES614;_T;DEATHS;354.0;A
2009;57627;ES614;M;DEATHS;248.0;A
2009;57627;ES614;F;DEATHS;106.0;A
2009;57627;ES615;_T;DEATHS;141.0;A
2009;57627;ES615;M;DEATHS;101.0;A
2009;57627;ES615;F;DEATHS;40.0;A
2009;57627;ES616;_T;DEATHS;227.0;A
2009;57627;ES616;M;DEATHS;152.0;A
2009;57627;ES616;F;DEATHS;75.0;A
2009;57627;ES617;_T;DEATHS;502.0;A
2009;57627;ES617;M;DEATHS;351.0;A
2009;57627;ES617;F;DEATHS;151.0;A
2009;57627;ES618;_T;DEATHS;460.0;A
2009;57627;ES618;M;DEATHS;317.0;A
2009;57627;ES618;F;DEATHS;143.0;A
2008;57628;ES61;_T;DEATHS;65583.0;A
2008;57628;ES61;M;DEATHS;34263.0;A
2008;57628;ES61;F;DEATHS;31320.0;A
2008;57628;ES611;_T;DEATHS;4609.0;A
2008;57628;ES611;M;DEATHS;2526.0;A
2008;57628;ES611;F;DEATHS;2083.0;A
2008;57628;ES612;_T;DEATHS;8910.0;A
2008;57628;ES612;M;DEATHS;4701.0;A
2008;57628;ES612;F;DEATHS;4209.0;A
2008;57628;ES613;_T;DEATHS;7211.0;A
2008;57628;ES613;M;DEATHS;3733.0;A
2008;57628;ES613;F;DEATHS;3478.0;A
2008;57628;ES614;_T;DEATHS;7609.0;A
2008;57628;ES614;M;DEATHS;3936.0;A
2008;57628;ES614;F;DEATHS;3673.0;A
2008;57628;ES615;_T;DEATHS;4307.0;A
2008;57628;ES615;M;DEATHS;2247.0;A
2008;57628;ES615;F;DEATHS;2060.0;A
2008;57628;ES616;_T;DEATHS;6193.0;A
2008;57628;ES616;M;DEATHS;3187.0;A
2008;57628;ES616;F;DEATHS;3006.0;A
2008;57628;ES617;_T;DEATHS;11821.0;A
2008;57628;ES617;M;DEATHS;6239.0;A
2008;57628;ES617;F;DEATHS;5582.0;A
2008;57628;ES618;_T;DEATHS;14923.0;A
2008;57628;ES618;M;DEATHS;7694.0;A
2008;57628;ES618;F;DEATHS;7229.0;A
2008;56093;ES61;_T;DEATHS;1253.0;A
2008;56093;ES61;M;DEATHS;696.0;A
2008;56093;ES61;F;DEATHS;557.0;A
2008;56093;ES611;_T;DEATHS;92.0;A
2008;56093;ES611;M;DEATHS;50.0;A
2008;56093;ES611;F;DEATHS;42.0;A
2008;56093;ES612;_T;DEATHS;202.0;A
2008;56093;ES612;M;DEATHS;109.0;A
2008;56093;ES612;F;DEATHS;93.0;A
2008;56093;ES613;_T;DEATHS;126.0;A
2008;56093;ES613;M;DEATHS;66.0;A
2008;56093;ES613;F;DEATHS;60.0;A
2008;56093;ES614;_T;DEATHS;149.0;A
2008;56093;ES614;M;DEATHS;78.0;A
2008;56093;ES614;F;DEATHS;71.0;A
2008;56093;ES615;_T;DEATHS;85.0;A
2008;56093;ES615;M;DEATHS;41.0;A
2008;56093;ES615;F;DEATHS;44.0;A
2008;56093;ES616;_T;DEATHS;93.0;A
2008;56093;ES616;M;DEATHS;56.0;A
2008;56093;ES616;F;DEATHS;37.0;A
2008;56093;ES617;_T;DEATHS;229.0;A
2008;56093;ES617;M;DEATHS;124.0;A
2008;56093;ES617;F;DEATHS;105.0;A
2008;56093;ES618;_T;DEATHS;277.0;A
2008;56093;ES618;M;DEATHS;172.0;A
2008;56093;ES618;F;DEATHS;105.0;A
2008;56232;ES61;_T;DEATHS;16399.0;A
2008;56232;ES61;M;DEATHS;10273.0;A
2008;56232;ES61;F;DEATHS;6126.0;A
2008;56232;ES611;_T;DEATHS;1131.0;A
2008;56232;ES611;M;DEATHS;738.0;A
2008;56232;ES611;F;DEATHS;393.0;A
2008;56232;ES612;_T;DEATHS;2387.0;A
2008;56232;ES612;M;DEATHS;1531.0;A
2008;56232;ES612;F;DEATHS;856.0;A
2008;56232;ES613;_T;DEATHS;1739.0;A
2008;56232;ES613;M;DEATHS;1084.0;A
2008;56232;ES613;F;DEATHS;655.0;A
2008;56232;ES614;_T;DEATHS;1786.0;A
2008;56232;ES614;M;DEATHS;1080.0;A
2008;56232;ES614;F;DEATHS;706.0;A
2008;56232;ES615;_T;DEATHS;1097.0;A
2008;56232;ES615;M;DEATHS;705.0;A
2008;56232;ES615;F;DEATHS;392.0;A
2008;56232;ES616;_T;DEATHS;1417.0;A
2008;56232;ES616;M;DEATHS;877.0;A
2008;56232;ES616;F;DEATHS;540.0;A
2008;56232;ES617;_T;DEATHS;3000.0;A
2008;56232;ES617;M;DEATHS;1844.0;A
2008;56232;ES617;F;DEATHS;1156.0;A
2008;56232;ES618;_T;DEATHS;3842.0;A
2008;56232;ES618;M;DEATHS;2414.0;A
2008;56232;ES618;F;DEATHS;1428.0;A
2008;56266;ES61;_T;DEATHS;171.0;A
2008;56266;ES61;M;DEATHS;77.0;A
2008;56266;ES61;F;DEATHS;94.0;A
2008;56266;ES611;_T;DEATHS;24.0;A
2008;56266;ES611;M;DEATHS;14.0;A
2008;56266;ES611;F;DEATHS;10.0;A
2008;56266;ES612;_T;DEATHS;22.0;A
2008;56266;ES612;M;DEATHS;7.0;A
2008;56266;ES612;F;DEATHS;15.0;A
2008;56266;ES613;_T;DEATHS;17.0;A
2008;56266;ES613;M;DEATHS;8.0;A
2008;56266;ES613;F;DEATHS;9.0;A
2008;56266;ES614;_T;DEATHS;17.0;A
2008;56266;ES614;M;DEATHS;7.0;A
2008;56266;ES614;F;DEATHS;10.0;A
2008;56266;ES615;_T;DEATHS;15.0;A
2008;56266;ES615;M;DEATHS;9.0;A
2008;56266;ES615;F;DEATHS;6.0;A
2008;56266;ES616;_T;DEATHS;22.0;A
2008;56266;ES616;M;DEATHS;10.0;A
2008;56266;ES616;F;DEATHS;12.0;A
2008;56266;ES617;_T;DEATHS;21.0;A
2008;56266;ES617;M;DEATHS;7.0;A
2008;56266;ES617;F;DEATHS;14.0;A
2008;56266;ES618;_T;DEATHS;33.0;A
2008;56266;ES618;M;DEATHS;15.0;A
2008;56266;ES618;F;DEATHS;18.0;A
2008;56338;ES61;_T;DEATHS;2048.0;A
2008;56338;ES61;M;DEATHS;810.0;A
2008;56338;ES61;F;DEATHS;1238.0;A
2008;56338;ES611;_T;DEATHS;128.0;A
2008;56338;ES611;M;DEATHS;52.0;A
2008;56338;ES611;F;DEATHS;76.0;A
2008;56338;ES612;_T;DEATHS;269.0;A
2008;56338;ES612;M;DEATHS;103.0;A
2008;56338;ES612;F;DEATHS;166.0;A
2008;56338;ES613;_T;DEATHS;268.0;A
2008;56338;ES613;M;DEATHS;109.0;A
2008;56338;ES613;F;DEATHS;159.0;A
2008;56338;ES614;_T;DEATHS;252.0;A
2008;56338;ES614;M;DEATHS;104.0;A
2008;56338;ES614;F;DEATHS;148.0;A
2008;56338;ES615;_T;DEATHS;119.0;A
2008;56338;ES615;M;DEATHS;56.0;A
2008;56338;ES615;F;DEATHS;63.0;A
2008;56338;ES616;_T;DEATHS;247.0;A
2008;56338;ES616;M;DEATHS;86.0;A
2008;56338;ES616;F;DEATHS;161.0;A
2008;56338;ES617;_T;DEATHS;281.0;A
2008;56338;ES617;M;DEATHS;120.0;A
2008;56338;ES617;F;DEATHS;161.0;A
2008;56338;ES618;_T;DEATHS;484.0;A
2008;56338;ES618;M;DEATHS;180.0;A
2008;56338;ES618;F;DEATHS;304.0;A
2008;56416;ES61;_T;DEATHS;1630.0;A
2008;56416;ES61;M;DEATHS;595.0;A
2008;56416;ES61;F;DEATHS;1035.0;A
2008;56416;ES611;_T;DEATHS;131.0;A
2008;56416;ES611;M;DEATHS;48.0;A
2008;56416;ES611;F;DEATHS;83.0;A
2008;56416;ES612;_T;DEATHS;230.0;A
2008;56416;ES612;M;DEATHS;83.0;A
2008;56416;ES612;F;DEATHS;147.0;A
2008;56416;ES613;_T;DEATHS;241.0;A
2008;56416;ES613;M;DEATHS;96.0;A
2008;56416;ES613;F;DEATHS;145.0;A
2008;56416;ES614;_T;DEATHS;170.0;A
2008;56416;ES614;M;DEATHS;63.0;A
2008;56416;ES614;F;DEATHS;107.0;A
2008;56416;ES615;_T;DEATHS;58.0;A
2008;56416;ES615;M;DEATHS;19.0;A
2008;56416;ES615;F;DEATHS;39.0;A
2008;56416;ES616;_T;DEATHS;157.0;A
2008;56416;ES616;M;DEATHS;62.0;A
2008;56416;ES616;F;DEATHS;95.0;A
2008;56416;ES617;_T;DEATHS;275.0;A
2008;56416;ES617;M;DEATHS;105.0;A
2008;56416;ES617;F;DEATHS;170.0;A
2008;56416;ES618;_T;DEATHS;368.0;A
2008;56416;ES618;M;DEATHS;119.0;A
2008;56416;ES618;F;DEATHS;249.0;A
2008;56536;ES61;_T;DEATHS;2699.0;A
2008;56536;ES61;M;DEATHS;1049.0;A
2008;56536;ES61;F;DEATHS;1650.0;A
2008;56536;ES611;_T;DEATHS;214.0;A
2008;56536;ES611;M;DEATHS;83.0;A
2008;56536;ES611;F;DEATHS;131.0;A
2008;56536;ES612;_T;DEATHS;396.0;A
2008;56536;ES612;M;DEATHS;153.0;A
2008;56536;ES612;F;DEATHS;243.0;A
2008;56536;ES613;_T;DEATHS;289.0;A
2008;56536;ES613;M;DEATHS;119.0;A
2008;56536;ES613;F;DEATHS;170.0;A
2008;56536;ES614;_T;DEATHS;307.0;A
2008;56536;ES614;M;DEATHS;121.0;A
2008;56536;ES614;F;DEATHS;186.0;A
2008;56536;ES615;_T;DEATHS;164.0;A
2008;56536;ES615;M;DEATHS;60.0;A
2008;56536;ES615;F;DEATHS;104.0;A
2008;56536;ES616;_T;DEATHS;253.0;A
2008;56536;ES616;M;DEATHS;92.0;A
2008;56536;ES616;F;DEATHS;161.0;A
2008;56536;ES617;_T;DEATHS;485.0;A
2008;56536;ES617;M;DEATHS;196.0;A
2008;56536;ES617;F;DEATHS;289.0;A
2008;56536;ES618;_T;DEATHS;591.0;A
2008;56536;ES618;M;DEATHS;225.0;A
2008;56536;ES618;F;DEATHS;366.0;A
2008;56604;ES61;_T;DEATHS;22904.0;A
2008;56604;ES61;M;DEATHS;10384.0;A
2008;56604;ES61;F;DEATHS;12520.0;A
2008;56604;ES611;_T;DEATHS;1375.0;A
2008;56604;ES611;M;DEATHS;646.0;A
2008;56604;ES611;F;DEATHS;729.0;A
2008;56604;ES612;_T;DEATHS;2874.0;A
2008;56604;ES612;M;DEATHS;1315.0;A
2008;56604;ES612;F;DEATHS;1559.0;A
2008;56604;ES613;_T;DEATHS;2403.0;A
2008;56604;ES613;M;DEATHS;1066.0;A
2008;56604;ES613;F;DEATHS;1337.0;A
2008;56604;ES614;_T;DEATHS;2549.0;A
2008;56604;ES614;M;DEATHS;1189.0;A
2008;56604;ES614;F;DEATHS;1360.0;A
2008;56604;ES615;_T;DEATHS;1622.0;A
2008;56604;ES615;M;DEATHS;729.0;A
2008;56604;ES615;F;DEATHS;893.0;A
2008;56604;ES616;_T;DEATHS;2035.0;A
2008;56604;ES616;M;DEATHS;902.0;A
2008;56604;ES616;F;DEATHS;1133.0;A
2008;56604;ES617;_T;DEATHS;4327.0;A
2008;56604;ES617;M;DEATHS;2030.0;A
2008;56604;ES617;F;DEATHS;2297.0;A
2008;56604;ES618;_T;DEATHS;5719.0;A
2008;56604;ES618;M;DEATHS;2507.0;A
2008;56604;ES618;F;DEATHS;3212.0;A
2008;56669;ES61;_T;DEATHS;6957.0;A
2008;56669;ES61;M;DEATHS;4236.0;A
2008;56669;ES61;F;DEATHS;2721.0;A
2008;56669;ES611;_T;DEATHS;573.0;A
2008;56669;ES611;M;DEATHS;360.0;A
2008;56669;ES611;F;DEATHS;213.0;A
2008;56669;ES612;_T;DEATHS;919.0;A
2008;56669;ES612;M;DEATHS;521.0;A
2008;56669;ES612;F;DEATHS;398.0;A
2008;56669;ES613;_T;DEATHS;847.0;A
2008;56669;ES613;M;DEATHS;525.0;A
2008;56669;ES613;F;DEATHS;322.0;A
2008;56669;ES614;_T;DEATHS;826.0;A
2008;56669;ES614;M;DEATHS;526.0;A
2008;56669;ES614;F;DEATHS;300.0;A
2008;56669;ES615;_T;DEATHS;412.0;A
2008;56669;ES615;M;DEATHS;242.0;A
2008;56669;ES615;F;DEATHS;170.0;A
2008;56669;ES616;_T;DEATHS;734.0;A
2008;56669;ES616;M;DEATHS;438.0;A
2008;56669;ES616;F;DEATHS;296.0;A
2008;56669;ES617;_T;DEATHS;1212.0;A
2008;56669;ES617;M;DEATHS;747.0;A
2008;56669;ES617;F;DEATHS;465.0;A
2008;56669;ES618;_T;DEATHS;1434.0;A
2008;56669;ES618;M;DEATHS;877.0;A
2008;56669;ES618;F;DEATHS;557.0;A
2008;56737;ES61;_T;DEATHS;3865.0;A
2008;56737;ES61;M;DEATHS;2127.0;A
2008;56737;ES61;F;DEATHS;1738.0;A
2008;56737;ES611;_T;DEATHS;234.0;A
2008;56737;ES611;M;DEATHS;132.0;A
2008;56737;ES611;F;DEATHS;102.0;A
2008;56737;ES612;_T;DEATHS;558.0;A
2008;56737;ES612;M;DEATHS;313.0;A
2008;56737;ES612;F;DEATHS;245.0;A
2008;56737;ES613;_T;DEATHS;455.0;A
2008;56737;ES613;M;DEATHS;244.0;A
2008;56737;ES613;F;DEATHS;211.0;A
2008;56737;ES614;_T;DEATHS;450.0;A
2008;56737;ES614;M;DEATHS;246.0;A
2008;56737;ES614;F;DEATHS;204.0;A
2008;56737;ES615;_T;DEATHS;243.0;A
2008;56737;ES615;M;DEATHS;137.0;A
2008;56737;ES615;F;DEATHS;106.0;A
2008;56737;ES616;_T;DEATHS;437.0;A
2008;56737;ES616;M;DEATHS;251.0;A
2008;56737;ES616;F;DEATHS;186.0;A
2008;56737;ES617;_T;DEATHS;683.0;A
2008;56737;ES617;M;DEATHS;356.0;A
2008;56737;ES617;F;DEATHS;327.0;A
2008;56737;ES618;_T;DEATHS;805.0;A
2008;56737;ES618;M;DEATHS;448.0;A
2008;56737;ES618;F;DEATHS;357.0;A
2008;56805;ES61;_T;DEATHS;213.0;A
2008;56805;ES61;M;DEATHS;64.0;A
2008;56805;ES61;F;DEATHS;149.0;A
2008;56805;ES611;_T;DEATHS;11.0;A
2008;56805;ES611;M;DEATHS;4.0;A
2008;56805;ES611;F;DEATHS;7.0;A
2008;56805;ES612;_T;DEATHS;49.0;A
2008;56805;ES612;M;DEATHS;19.0;A
2008;56805;ES612;F;DEATHS;30.0;A
2008;56805;ES613;_T;DEATHS;24.0;A
2008;56805;ES613;M;DEATHS;4.0;A
2008;56805;ES613;F;DEATHS;20.0;A
2008;56805;ES614;_T;DEATHS;21.0;A
2008;56805;ES614;M;DEATHS;6.0;A
2008;56805;ES614;F;DEATHS;15.0;A
2008;56805;ES615;_T;DEATHS;20.0;A
2008;56805;ES615;M;DEATHS;5.0;A
2008;56805;ES615;F;DEATHS;15.0;A
2008;56805;ES616;_T;DEATHS;13.0;A
2008;56805;ES616;M;DEATHS;4.0;A
2008;56805;ES616;F;DEATHS;9.0;A
2008;56805;ES617;_T;DEATHS;22.0;A
2008;56805;ES617;M;DEATHS;5.0;A
2008;56805;ES617;F;DEATHS;17.0;A
2008;56805;ES618;_T;DEATHS;53.0;A
2008;56805;ES618;M;DEATHS;17.0;A
2008;56805;ES618;F;DEATHS;36.0;A
2008;56873;ES61;_T;DEATHS;526.0;A
2008;56873;ES61;M;DEATHS;166.0;A
2008;56873;ES61;F;DEATHS;360.0;A
2008;56873;ES611;_T;DEATHS;46.0;A
2008;56873;ES611;M;DEATHS;13.0;A
2008;56873;ES611;F;DEATHS;33.0;A
2008;56873;ES612;_T;DEATHS;75.0;A
2008;56873;ES612;M;DEATHS;29.0;A
2008;56873;ES612;F;DEATHS;46.0;A
2008;56873;ES613;_T;DEATHS;58.0;A
2008;56873;ES613;M;DEATHS;19.0;A
2008;56873;ES613;F;DEATHS;39.0;A
2008;56873;ES614;_T;DEATHS;59.0;A
2008;56873;ES614;M;DEATHS;12.0;A
2008;56873;ES614;F;DEATHS;47.0;A
2008;56873;ES615;_T;DEATHS;35.0;A
2008;56873;ES615;M;DEATHS;8.0;A
2008;56873;ES615;F;DEATHS;27.0;A
2008;56873;ES616;_T;DEATHS;75.0;A
2008;56873;ES616;M;DEATHS;29.0;A
2008;56873;ES616;F;DEATHS;46.0;A
2008;56873;ES617;_T;DEATHS;69.0;A
2008;56873;ES617;M;DEATHS;16.0;A
2008;56873;ES617;F;DEATHS;53.0;A
2008;56873;ES618;_T;DEATHS;109.0;A
2008;56873;ES618;M;DEATHS;40.0;A
2008;56873;ES618;F;DEATHS;69.0;A
2008;56947;ES61;_T;DEATHS;1736.0;A
2008;56947;ES61;M;DEATHS;841.0;A
2008;56947;ES61;F;DEATHS;895.0;A
2008;56947;ES611;_T;DEATHS;119.0;A
2008;56947;ES611;M;DEATHS;61.0;A
2008;56947;ES611;F;DEATHS;58.0;A
2008;56947;ES612;_T;DEATHS;238.0;A
2008;56947;ES612;M;DEATHS;124.0;A
2008;56947;ES612;F;DEATHS;114.0;A
2008;56947;ES613;_T;DEATHS;191.0;A
2008;56947;ES613;M;DEATHS;91.0;A
2008;56947;ES613;F;DEATHS;100.0;A
2008;56947;ES614;_T;DEATHS;228.0;A
2008;56947;ES614;M;DEATHS;102.0;A
2008;56947;ES614;F;DEATHS;126.0;A
2008;56947;ES615;_T;DEATHS;124.0;A
2008;56947;ES615;M;DEATHS;61.0;A
2008;56947;ES615;F;DEATHS;63.0;A
2008;56947;ES616;_T;DEATHS;198.0;A
2008;56947;ES616;M;DEATHS;96.0;A
2008;56947;ES616;F;DEATHS;102.0;A
2008;56947;ES617;_T;DEATHS;281.0;A
2008;56947;ES617;M;DEATHS;147.0;A
2008;56947;ES617;F;DEATHS;134.0;A
2008;56947;ES618;_T;DEATHS;357.0;A
2008;56947;ES618;M;DEATHS;159.0;A
2008;56947;ES618;F;DEATHS;198.0;A
2008;57018;ES61;_T;DEATHS;10.0;A
2008;57018;ES61;F;DEATHS;10.0;A
2008;57018;ES612;_T;DEATHS;2.0;A
2008;57018;ES612;F;DEATHS;2.0;A
2008;57018;ES613;_T;DEATHS;1.0;A
2008;57018;ES613;F;DEATHS;1.0;A
2008;57018;ES614;_T;DEATHS;1.0;A
2008;57018;ES614;F;DEATHS;1.0;A
2008;57018;ES615;_T;DEATHS;1.0;A
2008;57018;ES615;F;DEATHS;1.0;A
2008;57018;ES617;_T;DEATHS;4.0;A
2008;57018;ES617;F;DEATHS;4.0;A
2008;57018;ES618;_T;DEATHS;1.0;A
2008;57018;ES618;F;DEATHS;1.0;A
2008;57078;ES61;_T;DEATHS;222.0;A
2008;57078;ES61;M;DEATHS;137.0;A
2008;57078;ES61;F;DEATHS;85.0;A
2008;57078;ES611;_T;DEATHS;23.0;A
2008;57078;ES611;M;DEATHS;11.0;A
2008;57078;ES611;F;DEATHS;12.0;A
2008;57078;ES612;_T;DEATHS;35.0;A
2008;57078;ES612;M;DEATHS;25.0;A
2008;57078;ES612;F;DEATHS;10.0;A
2008;57078;ES613;_T;DEATHS;20.0;A
2008;57078;ES613;M;DEATHS;13.0;A
2008;57078;ES613;F;DEATHS;7.0;A
2008;57078;ES614;_T;DEATHS;31.0;A
2008;57078;ES614;M;DEATHS;15.0;A
2008;57078;ES614;F;DEATHS;16.0;A
2008;57078;ES615;_T;DEATHS;8.0;A
2008;57078;ES615;M;DEATHS;7.0;A
2008;57078;ES615;F;DEATHS;1.0;A
2008;57078;ES616;_T;DEATHS;16.0;A
2008;57078;ES616;M;DEATHS;9.0;A
2008;57078;ES616;F;DEATHS;7.0;A
2008;57078;ES617;_T;DEATHS;36.0;A
2008;57078;ES617;M;DEATHS;22.0;A
2008;57078;ES617;F;DEATHS;14.0;A
2008;57078;ES618;_T;DEATHS;53.0;A
2008;57078;ES618;M;DEATHS;35.0;A
2008;57078;ES618;F;DEATHS;18.0;A
2008;57167;ES61;_T;DEATHS;225.0;A
2008;57167;ES61;M;DEATHS;113.0;A
2008;57167;ES61;F;DEATHS;112.0;A
2008;57167;ES611;_T;DEATHS;14.0;A
2008;57167;ES611;M;DEATHS;6.0;A
2008;57167;ES611;F;DEATHS;8.0;A
2008;57167;ES612;_T;DEATHS;33.0;A
2008;57167;ES612;M;DEATHS;18.0;A
2008;57167;ES612;F;DEATHS;15.0;A
2008;57167;ES613;_T;DEATHS;20.0;A
2008;57167;ES613;M;DEATHS;9.0;A
2008;57167;ES613;F;DEATHS;11.0;A
2008;57167;ES614;_T;DEATHS;27.0;A
2008;57167;ES614;M;DEATHS;10.0;A
2008;57167;ES614;F;DEATHS;17.0;A
2008;57167;ES615;_T;DEATHS;12.0;A
2008;57167;ES615;M;DEATHS;8.0;A
2008;57167;ES615;F;DEATHS;4.0;A
2008;57167;ES616;_T;DEATHS;26.0;A
2008;57167;ES616;M;DEATHS;9.0;A
2008;57167;ES616;F;DEATHS;17.0;A
2008;57167;ES617;_T;DEATHS;38.0;A
2008;57167;ES617;M;DEATHS;21.0;A
2008;57167;ES617;F;DEATHS;17.0;A
2008;57167;ES618;_T;DEATHS;55.0;A
2008;57167;ES618;M;DEATHS;32.0;A
2008;57167;ES618;F;DEATHS;23.0;A
2008;57258;ES61;_T;DEATHS;2096.0;A
2008;57258;ES61;M;DEATHS;768.0;A
2008;57258;ES61;F;DEATHS;1328.0;A
2008;57258;ES611;_T;DEATHS;241.0;A
2008;57258;ES611;M;DEATHS;117.0;A
2008;57258;ES611;F;DEATHS;124.0;A
2008;57258;ES612;_T;DEATHS;279.0;A
2008;57258;ES612;M;DEATHS;96.0;A
2008;57258;ES612;F;DEATHS;183.0;A
2008;57258;ES613;_T;DEATHS;244.0;A
2008;57258;ES613;M;DEATHS;80.0;A
2008;57258;ES613;F;DEATHS;164.0;A
2008;57258;ES614;_T;DEATHS;401.0;A
2008;57258;ES614;M;DEATHS;130.0;A
2008;57258;ES614;F;DEATHS;271.0;A
2008;57258;ES615;_T;DEATHS;148.0;A
2008;57258;ES615;M;DEATHS;50.0;A
2008;57258;ES615;F;DEATHS;98.0;A
2008;57258;ES616;_T;DEATHS;244.0;A
2008;57258;ES616;M;DEATHS;108.0;A
2008;57258;ES616;F;DEATHS;136.0;A
2008;57258;ES617;_T;DEATHS;332.0;A
2008;57258;ES617;M;DEATHS;118.0;A
2008;57258;ES617;F;DEATHS;214.0;A
2008;57258;ES618;_T;DEATHS;207.0;A
2008;57258;ES618;M;DEATHS;69.0;A
2008;57258;ES618;F;DEATHS;138.0;A
2008;57627;ES61;_T;DEATHS;2629.0;A
2008;57627;ES61;M;DEATHS;1927.0;A
2008;57627;ES61;F;DEATHS;702.0;A
2008;57627;ES611;_T;DEATHS;253.0;A
2008;57627;ES611;M;DEATHS;191.0;A
2008;57627;ES611;F;DEATHS;62.0;A
2008;57627;ES612;_T;DEATHS;342.0;A
2008;57627;ES612;M;DEATHS;255.0;A
2008;57627;ES612;F;DEATHS;87.0;A
2008;57627;ES613;_T;DEATHS;268.0;A
2008;57627;ES613;M;DEATHS;200.0;A
2008;57627;ES613;F;DEATHS;68.0;A
2008;57627;ES614;_T;DEATHS;335.0;A
2008;57627;ES614;M;DEATHS;247.0;A
2008;57627;ES614;F;DEATHS;88.0;A
2008;57627;ES615;_T;DEATHS;144.0;A
2008;57627;ES615;M;DEATHS;110.0;A
2008;57627;ES615;F;DEATHS;34.0;A
2008;57627;ES616;_T;DEATHS;226.0;A
2008;57627;ES616;M;DEATHS;158.0;A
2008;57627;ES616;F;DEATHS;68.0;A
2008;57627;ES617;_T;DEATHS;526.0;A
2008;57627;ES617;M;DEATHS;381.0;A
2008;57627;ES617;F;DEATHS;145.0;A
2008;57627;ES618;_T;DEATHS;535.0;A
2008;57627;ES618;M;DEATHS;385.0;A
2008;57627;ES618;F;DEATHS;150.0;A
2007;57628;ES61;_T;DEATHS;65224.0;A
2007;57628;ES61;M;DEATHS;34185.0;A
2007;57628;ES61;F;DEATHS;31039.0;A
2007;57628;ES611;_T;DEATHS;4663.0;A
2007;57628;ES611;M;DEATHS;2491.0;A
2007;57628;ES611;F;DEATHS;2172.0;A
2007;57628;ES612;_T;DEATHS;8378.0;A
2007;57628;ES612;M;DEATHS;4376.0;A
2007;57628;ES612;F;DEATHS;4002.0;A
2007;57628;ES613;_T;DEATHS;7206.0;A
2007;57628;ES613;M;DEATHS;3709.0;A
2007;57628;ES613;F;DEATHS;3497.0;A
2007;57628;ES614;_T;DEATHS;7822.0;A
2007;57628;ES614;M;DEATHS;4131.0;A
2007;57628;ES614;F;DEATHS;3691.0;A
2007;57628;ES615;_T;DEATHS;4474.0;A
2007;57628;ES615;M;DEATHS;2277.0;A
2007;57628;ES615;F;DEATHS;2197.0;A
2007;57628;ES616;_T;DEATHS;6447.0;A
2007;57628;ES616;M;DEATHS;3383.0;A
2007;57628;ES616;F;DEATHS;3064.0;A
2007;57628;ES617;_T;DEATHS;11492.0;A
2007;57628;ES617;M;DEATHS;6116.0;A
2007;57628;ES617;F;DEATHS;5376.0;A
2007;57628;ES618;_T;DEATHS;14742.0;A
2007;57628;ES618;M;DEATHS;7702.0;A
2007;57628;ES618;F;DEATHS;7040.0;A
2007;56093;ES61;_T;DEATHS;1242.0;A
2007;56093;ES61;M;DEATHS;726.0;A
2007;56093;ES61;F;DEATHS;516.0;A
2007;56093;ES611;_T;DEATHS;105.0;A
2007;56093;ES611;M;DEATHS;54.0;A
2007;56093;ES611;F;DEATHS;51.0;A
2007;56093;ES612;_T;DEATHS;170.0;A
2007;56093;ES612;M;DEATHS;108.0;A
2007;56093;ES612;F;DEATHS;62.0;A
2007;56093;ES613;_T;DEATHS;133.0;A
2007;56093;ES613;M;DEATHS;71.0;A
2007;56093;ES613;F;DEATHS;62.0;A
2007;56093;ES614;_T;DEATHS;148.0;A
2007;56093;ES614;M;DEATHS;90.0;A
2007;56093;ES614;F;DEATHS;58.0;A
2007;56093;ES615;_T;DEATHS;85.0;A
2007;56093;ES615;M;DEATHS;50.0;A
2007;56093;ES615;F;DEATHS;35.0;A
2007;56093;ES616;_T;DEATHS;106.0;A
2007;56093;ES616;M;DEATHS;57.0;A
2007;56093;ES616;F;DEATHS;49.0;A
2007;56093;ES617;_T;DEATHS;212.0;A
2007;56093;ES617;M;DEATHS;123.0;A
2007;56093;ES617;F;DEATHS;89.0;A
2007;56093;ES618;_T;DEATHS;283.0;A
2007;56093;ES618;M;DEATHS;173.0;A
2007;56093;ES618;F;DEATHS;110.0;A
