OBS_STATUS;PARQUES_TURISMO;RESITUR;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
P;55133;55543;2021;VIAJEROS;36769.059638935;A
P;55133;55563;2021;VIAJEROS;32166.973328668;A
P;55133;55545;2021;VIAJEROS;818.277600684;A
P;55133;55546;2021;VIAJEROS;171.118301493;A
P;55133;55547;2021;VIAJEROS;162.887288437;A
P;55133;55548;2021;VIAJEROS;611.509254196;A
P;55133;55549;2021;VIAJEROS;1351.882151571;A
P;55133;55550;2021;VIAJEROS;1620.374699412;A
P;55133;55551;2021;VIAJEROS;6567.602759215;A
P;55133;55552;2021;VIAJEROS;4888.073129239;A
P;55133;55553;2021;VIAJEROS;1028.993065276;A
P;55133;55554;2021;VIAJEROS;790.672709407;A
P;55133;55555;2021;VIAJEROS;5697.605457768;A
P;55133;55556;2021;VIAJEROS;4721.680169468;A
P;55133;55557;2021;VIAJEROS;913.864765037;A
P;55133;55558;2021;VIAJEROS;1513.769008022;A
P;55133;55559;2021;VIAJEROS;216.534185452;A
P;55133;55544;2021;VIAJEROS;842.905592442;A
P;55133;55561;2021;VIAJEROS;217.554187398;A
P;55135;55564;2021;VIAJEROS;82240.347462328;A
P;55135;55543;2021;VIAJEROS;65125.000402287;A
P;55135;55563;2021;VIAJEROS;17115.347060041;A
P;55135;55545;2021;VIAJEROS;162.550431593;A
P;55135;55547;2021;VIAJEROS;274.378290419;A
P;55135;55548;2021;VIAJEROS;102.674490804;A
P;55135;55549;2021;VIAJEROS;1200.435640073;A
P;55135;55550;2021;VIAJEROS;1162.122922726;A
P;55135;55551;2021;VIAJEROS;763.909704339;A
P;55135;55552;2021;VIAJEROS;489.310085712;A
P;55135;55553;2021;VIAJEROS;6939.580501353;A
P;55135;55554;2021;VIAJEROS;411.023416372;A
P;55135;55555;2021;VIAJEROS;3680.734620157;A
P;55135;55556;2021;VIAJEROS;205.437841387;A
P;55135;55557;2021;VIAJEROS;220.175927717;A
P;55135;55558;2021;VIAJEROS;998.388912729;A
P;55135;55559;2021;VIAJEROS;118.343523669;A
P;55135;55544;2021;VIAJEROS;240.951709131;A
P;55136;55564;2021;VIAJEROS;11001.5597691;A
P;55136;55543;2021;VIAJEROS;8358.995695452;A
P;55136;55563;2021;VIAJEROS;2642.564073648;A
P;55136;55549;2021;VIAJEROS;108.411666546;A
P;55136;55550;2021;VIAJEROS;238.44077979;A
P;55136;55551;2021;VIAJEROS;595.107068557;A
P;55136;55552;2021;VIAJEROS;204.434892903;A
P;55136;55553;2021;VIAJEROS;102.376880799;A
P;55136;55554;2021;VIAJEROS;127.884818256;A
P;55136;55555;2021;VIAJEROS;432.02368454;A
P;55136;55556;2021;VIAJEROS;112.377017645;A
P;55136;55557;2021;VIAJEROS;182.815923025;A
P;55136;55558;2021;VIAJEROS;226.346956789;A
P;55138;55564;2021;VIAJEROS;80657.996291548;A
P;55138;55543;2021;VIAJEROS;62298.145213131;A
P;55138;55563;2021;VIAJEROS;18359.851078417;A
P;55138;55545;2021;VIAJEROS;559.56577762;A
P;55138;55547;2021;VIAJEROS;271.726766449;A
P;55138;55548;2021;VIAJEROS;345.120105805;A
P;55138;55549;2021;VIAJEROS;1244.019650189;A
P;55138;55550;2021;VIAJEROS;787.912345033;A
P;55138;55551;2021;VIAJEROS;2536.487475496;A
P;55138;55552;2021;VIAJEROS;1556.673801869;A
P;55138;55553;2021;VIAJEROS;1817.712764081;A
P;55138;55554;2021;VIAJEROS;562.204632674;A
P;55138;55555;2021;VIAJEROS;4398.129630561;A
P;55138;55556;2021;VIAJEROS;457.849512162;A
P;55138;55557;2021;VIAJEROS;540.642136502;A
P;55138;55558;2021;VIAJEROS;1878.009496424;A
P;55138;55559;2021;VIAJEROS;124.582168327;A
P;55138;55544;2021;VIAJEROS;674.445107644;A
P;55138;55561;2021;VIAJEROS;518.501234379;A
P;55140;55564;2021;VIAJEROS;19298.326597572;A
P;55140;55543;2021;VIAJEROS;17099.570135912;A
P;55140;55563;2021;VIAJEROS;2198.75646166;A
P;55140;55549;2021;VIAJEROS;127.649241724;A
P;55140;55550;2021;VIAJEROS;111.892395602;A
P;55140;55551;2021;VIAJEROS;361.549670705;A
P;55140;55552;2021;VIAJEROS;313.046247682;A
P;55140;55553;2021;VIAJEROS;156.644238505;A
P;55140;55555;2021;VIAJEROS;534.177287915;A
P;55140;55558;2021;VIAJEROS;217.121408848;A
P;55144;55564;2021;VIAJEROS;48364.351709457;A
P;55144;55543;2021;VIAJEROS;30360.52310447;A
P;55144;55563;2021;VIAJEROS;18003.828604987;A
P;55144;55547;2021;VIAJEROS;102.665902049;A
P;55144;55548;2021;VIAJEROS;138.794337621;A
P;55144;55549;2021;VIAJEROS;204.870282565;A
P;55144;55550;2021;VIAJEROS;1394.844733093;A
P;55144;55551;2021;VIAJEROS;1163.649008045;A
P;55144;55552;2021;VIAJEROS;6710.752350965;A
P;55144;55553;2021;VIAJEROS;386.934236184;A
P;55144;55554;2021;VIAJEROS;162.827496467;A
P;55144;55555;2021;VIAJEROS;1647.285643729;A
P;55144;55556;2021;VIAJEROS;5547.201298152;A
P;55144;55558;2021;VIAJEROS;241.201762228;A
P;55146;55564;2021;VIAJEROS;23012.162054178;A
P;55146;55543;2021;VIAJEROS;15641.191381986;A
P;55146;55563;2021;VIAJEROS;7370.970672192;A
P;55146;55549;2021;VIAJEROS;262.331406898;A
P;55146;55550;2021;VIAJEROS;288.579911778;A
P;55146;55551;2021;VIAJEROS;1521.189992541;A
P;55146;55552;2021;VIAJEROS;1107.19349292;A
P;55146;55553;2021;VIAJEROS;192.164258033;A
P;55146;55554;2021;VIAJEROS;117.056757875;A
P;55146;55555;2021;VIAJEROS;1378.670740043;A
P;55146;55556;2021;VIAJEROS;762.809027979;A
P;55146;55557;2021;VIAJEROS;253.768754994;A
P;55146;55558;2021;VIAJEROS;691.993713281;A
P;55146;55559;2021;VIAJEROS;111.14704944;A
P;55146;55544;2021;VIAJEROS;233.663988006;A
P;55148;55564;2021;VIAJEROS;87720.128433129;A
P;55148;55543;2021;VIAJEROS;69412.572240273;A
P;55148;55563;2021;VIAJEROS;18307.556192856;A
P;55148;55545;2021;VIAJEROS;533.275611769;A
P;55148;55547;2021;VIAJEROS;268.905810349;A
P;55148;55548;2021;VIAJEROS;331.90400964;A
P;55148;55549;2021;VIAJEROS;1226.48566837;A
P;55148;55550;2021;VIAJEROS;780.440909606;A
P;55148;55551;2021;VIAJEROS;2556.35825766;A
P;55148;55552;2021;VIAJEROS;1519.260139504;A
P;55148;55553;2021;VIAJEROS;1791.917842443;A
P;55148;55554;2021;VIAJEROS;563.89163971;A
P;55148;55555;2021;VIAJEROS;4408.960600552;A
P;55148;55556;2021;VIAJEROS;473.024769665;A
P;55148;55557;2021;VIAJEROS;533.706592936;A
P;55148;55558;2021;VIAJEROS;1926.504344945;A
P;55148;55559;2021;VIAJEROS;124.031444648;A
P;55148;55544;2021;VIAJEROS;692.396615893;A
P;55148;55561;2021;VIAJEROS;501.130820502;A
A;55125;55564;2020;PERNOCTACIONES;34860.295195236;A
A;55125;55564;2019;PERNOCTACIONES;44220.335874066;A
A;55125;55564;2018;PERNOCTACIONES;36914.087204533;A
A;55125;55564;2017;PERNOCTACIONES;39217.040546171;A
A;55125;55564;2016;PERNOCTACIONES;29918.983786182;A
A;55125;55564;2015;PERNOCTACIONES;31927.57780023;A
A;55125;55564;2014;PERNOCTACIONES;35941.808423752;A
A;55125;55564;2013;PERNOCTACIONES;28479.350650833;A
A;55125;55564;2012;PERNOCTACIONES;25231.746940912;A
A;55125;55564;2011;PERNOCTACIONES;32214.055749737;A
A;55125;55564;2010;PERNOCTACIONES;33113.372248609;A
A;55125;55564;2009;PERNOCTACIONES;33001.115503799;A
A;55125;55564;2008;PERNOCTACIONES;35321.934262881;A
A;55125;55564;2007;PERNOCTACIONES;38027.122996291;A
A;55125;55543;2020;PERNOCTACIONES;26000.745074354;A
A;55125;55543;2019;PERNOCTACIONES;27622.324556873;A
A;55125;55543;2018;PERNOCTACIONES;24144.1052594;A
A;55125;55543;2017;PERNOCTACIONES;21952.8834522;A
A;55125;55543;2016;PERNOCTACIONES;18043.01825;A
A;55125;55543;2015;PERNOCTACIONES;20047.4934203;A
A;55125;55543;2014;PERNOCTACIONES;24062.684789;A
A;55125;55543;2013;PERNOCTACIONES;17372.3113582;A
A;55125;55543;2012;PERNOCTACIONES;13894.9645481;A
A;55125;55543;2011;PERNOCTACIONES;16050.4193064;A
A;55125;55543;2010;PERNOCTACIONES;17340.7641235;A
A;55125;55543;2009;PERNOCTACIONES;18164.2876462;A
A;55125;55543;2008;PERNOCTACIONES;16340.53351385;A
A;55125;55543;2007;PERNOCTACIONES;20877.15494432;A
A;55125;55563;2020;PERNOCTACIONES;8859.550120882;A
A;55125;55563;2019;PERNOCTACIONES;16598.011317193;A
A;55125;55563;2018;PERNOCTACIONES;12769.981945133;A
A;55125;55563;2017;PERNOCTACIONES;17264.157093971;A
A;55125;55563;2016;PERNOCTACIONES;11875.965536182;A
A;55125;55563;2015;PERNOCTACIONES;11880.08437993;A
A;55125;55563;2014;PERNOCTACIONES;11879.123634752;A
A;55125;55563;2013;PERNOCTACIONES;11107.039292633;A
A;55125;55563;2012;PERNOCTACIONES;11336.782392812;A
A;55125;55563;2011;PERNOCTACIONES;16163.636443337;A
A;55125;55563;2010;PERNOCTACIONES;15772.608125109;A
A;55125;55563;2009;PERNOCTACIONES;14836.827857599;A
A;55125;55563;2008;PERNOCTACIONES;18981.400749031;A
A;55125;55563;2007;PERNOCTACIONES;17149.968051971;A
A;55125;55545;2017;PERNOCTACIONES;393.03415799;A
A;55125;55545;2016;PERNOCTACIONES;194.349027326;A
A;55125;55545;2015;PERNOCTACIONES;293.077872976;A
A;55125;55545;2012;PERNOCTACIONES;361.39746443;A
A;55125;55545;2011;PERNOCTACIONES;634.06180865;A
A;55125;55545;2009;PERNOCTACIONES;593.78302138;A
A;55125;55545;2007;PERNOCTACIONES;425.865228091;A
A;55125;55547;2011;PERNOCTACIONES;145.473061857;A
A;55125;55549;2019;PERNOCTACIONES;926.871557769;A
A;55125;55549;2018;PERNOCTACIONES;594.22935778;A
A;55125;55549;2017;PERNOCTACIONES;399.02889865;A
A;55125;55549;2016;PERNOCTACIONES;287.947726466;A
A;55125;55549;2015;PERNOCTACIONES;297.098552155;A
A;55125;55549;2014;PERNOCTACIONES;766.40354135;A
A;55125;55549;2013;PERNOCTACIONES;169.928625581;A
A;55125;55549;2012;PERNOCTACIONES;447.01605986;A
A;55125;55549;2011;PERNOCTACIONES;284.822003806;A
A;55125;55549;2010;PERNOCTACIONES;197.352857426;A
A;55125;55549;2009;PERNOCTACIONES;818.24357478;A
A;55125;55549;2008;PERNOCTACIONES;618.09737308;A
A;55125;55549;2007;PERNOCTACIONES;699.01961978;A
A;55125;55550;2020;PERNOCTACIONES;535.250289544;A
A;55125;55550;2019;PERNOCTACIONES;928.114880228;A
A;55125;55550;2018;PERNOCTACIONES;731.625439528;A
A;55125;55550;2017;PERNOCTACIONES;319.565068;A
A;55125;55550;2016;PERNOCTACIONES;559.33417521;A
A;55125;55550;2015;PERNOCTACIONES;486.189181263;A
A;55125;55550;2014;PERNOCTACIONES;500.59878176;A
A;55125;55550;2012;PERNOCTACIONES;209.258887828;A
A;55125;55550;2011;PERNOCTACIONES;839.6828743;A
A;55125;55550;2010;PERNOCTACIONES;625.82106515;A
A;55125;55550;2009;PERNOCTACIONES;384.59720238;A
A;55125;55550;2008;PERNOCTACIONES;919.91211012;A
A;55125;55550;2007;PERNOCTACIONES;618.82766155;A
A;55125;55551;2020;PERNOCTACIONES;1551.844303725;A
A;55125;55551;2019;PERNOCTACIONES;2120.868282042;A
A;55125;55551;2018;PERNOCTACIONES;1930.070227026;A
A;55125;55551;2017;PERNOCTACIONES;2861.46119975;A
A;55125;55551;2016;PERNOCTACIONES;1628.18737314;A
A;55125;55551;2015;PERNOCTACIONES;1653.486585933;A
A;55125;55551;2014;PERNOCTACIONES;1011.549382635;A
A;55125;55551;2013;PERNOCTACIONES;2035.820344843;A
A;55125;55551;2012;PERNOCTACIONES;1220.15366457;A
A;55125;55551;2011;PERNOCTACIONES;2387.8144496;A
A;55125;55551;2010;PERNOCTACIONES;2872.904214941;A
A;55125;55551;2009;PERNOCTACIONES;2202.29267316;A
A;55125;55551;2008;PERNOCTACIONES;2549.38092062;A
A;55125;55551;2007;PERNOCTACIONES;3528.996660277;A
A;55125;55552;2020;PERNOCTACIONES;1965.883113141;A
A;55125;55552;2019;PERNOCTACIONES;3350.333251697;A
A;55125;55552;2018;PERNOCTACIONES;2857.1303675;A
A;55125;55552;2017;PERNOCTACIONES;4035.6800873;A
A;55125;55552;2016;PERNOCTACIONES;2994.6888048;A
A;55125;55552;2015;PERNOCTACIONES;2140.328314595;A
A;55125;55552;2014;PERNOCTACIONES;2452.2366855;A
A;55125;55552;2013;PERNOCTACIONES;2373.6359495;A
A;55125;55552;2012;PERNOCTACIONES;2812.3056112;A
A;55125;55552;2011;PERNOCTACIONES;2512.8119763;A
A;55125;55552;2010;PERNOCTACIONES;2341.7024877;A
A;55125;55552;2009;PERNOCTACIONES;3383.9126412;A
A;55125;55552;2008;PERNOCTACIONES;4468.900690067;A
A;55125;55552;2007;PERNOCTACIONES;3777.898154096;A
A;55125;55553;2019;PERNOCTACIONES;601.073949465;A
A;55125;55553;2017;PERNOCTACIONES;550.61838712;A
A;55125;55553;2016;PERNOCTACIONES;292.39194062;A
A;55125;55553;2015;PERNOCTACIONES;278.74029689;A
A;55125;55553;2014;PERNOCTACIONES;481.594313861;A
A;55125;55553;2012;PERNOCTACIONES;212.640094322;A
A;55125;55553;2011;PERNOCTACIONES;593.047881915;A
A;55125;55553;2010;PERNOCTACIONES;346.510386453;A
A;55125;55553;2009;PERNOCTACIONES;249.675560459;A
A;55125;55553;2007;PERNOCTACIONES;211.86153593;A
A;55125;55554;2019;PERNOCTACIONES;528.370354487;A
A;55125;55554;2018;PERNOCTACIONES;223.186213061;A
A;55125;55554;2015;PERNOCTACIONES;231.73188652;A
A;55125;55554;2014;PERNOCTACIONES;597.63268785;A
A;55125;55554;2013;PERNOCTACIONES;360.80323941;A
A;55125;55554;2009;PERNOCTACIONES;233.12953319;A
A;55125;55554;2008;PERNOCTACIONES;494.463654458;A
A;55125;55555;2020;PERNOCTACIONES;1802.077205757;A
A;55125;55555;2019;PERNOCTACIONES;3115.693482992;A
A;55125;55555;2018;PERNOCTACIONES;2633.630361403;A
A;55125;55555;2017;PERNOCTACIONES;2758.2641515;A
A;55125;55555;2016;PERNOCTACIONES;2127.33913452;A
A;55125;55555;2015;PERNOCTACIONES;2928.61735159;A
A;55125;55555;2014;PERNOCTACIONES;2099.72062273;A
A;55125;55555;2013;PERNOCTACIONES;2056.47651005;A
A;55125;55555;2012;PERNOCTACIONES;1825.65471382;A
A;55125;55555;2011;PERNOCTACIONES;3373.8891749;A
A;55125;55555;2010;PERNOCTACIONES;2597.7921881;A
A;55125;55555;2009;PERNOCTACIONES;2074.0006385;A
A;55125;55555;2008;PERNOCTACIONES;2754.91302911;A
A;55125;55555;2007;PERNOCTACIONES;2785.738587219;A
A;55125;55556;2020;PERNOCTACIONES;1333.233779519;A
A;55125;55556;2019;PERNOCTACIONES;2353.10743157;A
A;55125;55556;2018;PERNOCTACIONES;1418.29470387;A
A;55125;55556;2017;PERNOCTACIONES;2729.971046;A
A;55125;55556;2016;PERNOCTACIONES;1859.56453248;A
A;55125;55556;2015;PERNOCTACIONES;1243.352284358;A
A;55125;55556;2014;PERNOCTACIONES;1765.34211252;A
A;55125;55556;2013;PERNOCTACIONES;1538.83460743;A
A;55125;55556;2012;PERNOCTACIONES;1914.22635496;A
A;55125;55556;2011;PERNOCTACIONES;2355.114503;A
A;55125;55556;2010;PERNOCTACIONES;2349.9954702;A
A;55125;55556;2009;PERNOCTACIONES;2029.832326195;A
A;55125;55556;2008;PERNOCTACIONES;4489.9414396;A
A;55125;55556;2007;PERNOCTACIONES;2786.92410638;A
A;55125;55557;2011;PERNOCTACIONES;646.71767916;A
A;55125;55557;2009;PERNOCTACIONES;240.69078893;A
A;55125;55557;2007;PERNOCTACIONES;329.25954488;A
A;55125;55558;2020;PERNOCTACIONES;595.737230606;A
A;55125;55558;2019;PERNOCTACIONES;1326.824575282;A
A;55125;55558;2018;PERNOCTACIONES;949.212274039;A
A;55125;55558;2017;PERNOCTACIONES;1517.07390609;A
A;55125;55558;2016;PERNOCTACIONES;1105.50385028;A
A;55125;55558;2015;PERNOCTACIONES;1082.685611067;A
A;55125;55558;2014;PERNOCTACIONES;914.21296828;A
A;55125;55558;2013;PERNOCTACIONES;1218.92368886;A
A;55125;55558;2012;PERNOCTACIONES;1396.73609162;A
A;55125;55558;2011;PERNOCTACIONES;1840.50669407;A
A;55125;55558;2010;PERNOCTACIONES;3412.31884987;A
A;55125;55558;2009;PERNOCTACIONES;1995.9672382;A
A;55125;55558;2008;PERNOCTACIONES;1560.85841346;A
A;55125;55558;2007;PERNOCTACIONES;1117.87139187;A
A;55125;55544;2019;PERNOCTACIONES;333.484540793;A
A;55125;55544;2017;PERNOCTACIONES;274.89830574;A
A;55125;55544;2014;PERNOCTACIONES;430.540988838;A
A;55126;55564;2020;PERNOCTACIONES;13303.154653304;A
A;55126;55564;2019;PERNOCTACIONES;33179.628966353;A
A;55126;55564;2018;PERNOCTACIONES;38065.404493289;A
A;55126;55564;2017;PERNOCTACIONES;50304.817060903;A
A;55126;55564;2016;PERNOCTACIONES;43682.496227977;A
A;55126;55564;2015;PERNOCTACIONES;40628.243399616;A
A;55126;55564;2010;PERNOCTACIONES;131528.090106822;A
A;55126;55543;2020;PERNOCTACIONES;10150.154660299;A
A;55126;55543;2019;PERNOCTACIONES;22564.617433132;A
A;55126;55543;2018;PERNOCTACIONES;26162.1990025;A
A;55126;55543;2017;PERNOCTACIONES;37220.9188664;A
A;55126;55543;2016;PERNOCTACIONES;32672.638975;A
A;55126;55543;2015;PERNOCTACIONES;33473.5254812;A
A;55126;55543;2010;PERNOCTACIONES;118290.8375158;A
A;55126;55563;2020;PERNOCTACIONES;3152.999993005;A
A;55126;55563;2019;PERNOCTACIONES;10615.011533221;A
A;55126;55563;2018;PERNOCTACIONES;11903.205490789;A
A;55126;55563;2017;PERNOCTACIONES;13083.898194503;A
A;55126;55563;2016;PERNOCTACIONES;11009.857252977;A
A;55126;55563;2015;PERNOCTACIONES;7154.717918416;A
A;55126;55563;2010;PERNOCTACIONES;13237.252591022;A
A;55126;55547;2018;PERNOCTACIONES;260.57560553;A
A;55126;55547;2017;PERNOCTACIONES;387.29361386;A
A;55126;55548;2018;PERNOCTACIONES;936.355064077;A
A;55126;55548;2010;PERNOCTACIONES;106.986674813;A
A;55126;55549;2019;PERNOCTACIONES;1272.367103495;A
A;55126;55549;2018;PERNOCTACIONES;523.24348164;A
A;55126;55549;2017;PERNOCTACIONES;464.97460049;A
A;55126;55549;2016;PERNOCTACIONES;809.30782343;A
A;55126;55549;2015;PERNOCTACIONES;507.50322162;A
A;55126;55549;2010;PERNOCTACIONES;457.26605115;A
A;55126;55550;2019;PERNOCTACIONES;849.402303735;A
A;55126;55550;2018;PERNOCTACIONES;1417.8796424;A
A;55126;55550;2017;PERNOCTACIONES;1479.39105631;A
A;55126;55550;2016;PERNOCTACIONES;270.97593501;A
A;55126;55550;2015;PERNOCTACIONES;207.40079427;A
A;55126;55550;2010;PERNOCTACIONES;341.134190405;A
A;55126;55551;2020;PERNOCTACIONES;854.637076041;A
A;55126;55551;2019;PERNOCTACIONES;1027.326948237;A
A;55126;55551;2018;PERNOCTACIONES;855.031012406;A
A;55126;55551;2017;PERNOCTACIONES;2725.04960598;A
A;55126;55551;2016;PERNOCTACIONES;2368.68986646;A
A;55126;55551;2015;PERNOCTACIONES;1578.517423303;A
A;55126;55551;2010;PERNOCTACIONES;983.2332645;A
A;55126;55552;2020;PERNOCTACIONES;400.342125736;A
A;55126;55552;2019;PERNOCTACIONES;955.64241681;A
A;55126;55552;2018;PERNOCTACIONES;958.42220931;A
A;55126;55552;2017;PERNOCTACIONES;646.65934844;A
A;55126;55552;2016;PERNOCTACIONES;546.01035479;A
A;55126;55552;2015;PERNOCTACIONES;388.78546519;A
A;55126;55552;2010;PERNOCTACIONES;924.39183655;A
A;55126;55553;2020;PERNOCTACIONES;524.064665674;A
A;55126;55553;2019;PERNOCTACIONES;1527.753165466;A
A;55126;55553;2018;PERNOCTACIONES;1928.789866296;A
A;55126;55553;2017;PERNOCTACIONES;2065.97208671;A
A;55126;55553;2016;PERNOCTACIONES;1818.4464332;A
A;55126;55553;2015;PERNOCTACIONES;1412.6554367;A
A;55126;55553;2010;PERNOCTACIONES;5769.4563617;A
A;55126;55554;2019;PERNOCTACIONES;263.759463112;A
A;55126;55554;2018;PERNOCTACIONES;316.71040896;A
A;55126;55554;2017;PERNOCTACIONES;565.272072391;A
A;55126;55554;2016;PERNOCTACIONES;342.38143822;A
A;55126;55555;2020;PERNOCTACIONES;402.718473661;A
A;55126;55555;2019;PERNOCTACIONES;2701.172670879;A
A;55126;55555;2018;PERNOCTACIONES;2148.97319117;A
A;55126;55555;2017;PERNOCTACIONES;2517.26134779;A
A;55126;55555;2016;PERNOCTACIONES;2143.08317298;A
A;55126;55555;2015;PERNOCTACIONES;1387.5704774;A
A;55126;55555;2010;PERNOCTACIONES;2444.9367777;A
A;55126;55556;2019;PERNOCTACIONES;437.347257211;A
A;55126;55556;2018;PERNOCTACIONES;502.919520694;A
A;55126;55556;2017;PERNOCTACIONES;388.161318416;A
A;55126;55556;2015;PERNOCTACIONES;312.09584651;A
A;55126;55556;2010;PERNOCTACIONES;596.04271539;A
A;55126;55557;2019;PERNOCTACIONES;233.861591184;A
A;55126;55557;2017;PERNOCTACIONES;141.961738923;A
A;55126;55557;2010;PERNOCTACIONES;229.287066091;A
A;55126;55558;2020;PERNOCTACIONES;199.293911806;A
A;55126;55558;2019;PERNOCTACIONES;449.108458038;A
A;55126;55558;2018;PERNOCTACIONES;1068.16871305;A
A;55126;55558;2017;PERNOCTACIONES;1064.11601235;A
A;55126;55558;2016;PERNOCTACIONES;1082.2646508;A
A;55126;55558;2015;PERNOCTACIONES;416.220890561;A
A;55126;55558;2010;PERNOCTACIONES;657.31942157;A
A;55128;55564;2020;PERNOCTACIONES;8759.553173976;A
A;55128;55564;2019;PERNOCTACIONES;13415.109284029;A
A;55128;55564;2018;PERNOCTACIONES;11510.910522288;A
A;55128;55564;2017;PERNOCTACIONES;12269.171028062;A
A;55128;55564;2016;PERNOCTACIONES;9335.780028064;A
A;55128;55564;2015;PERNOCTACIONES;8418.764028701;A
A;55128;55564;2014;PERNOCTACIONES;4830.488655231;A
A;55128;55564;2013;PERNOCTACIONES;6560.113972023;A
A;55128;55564;2012;PERNOCTACIONES;8508.122906762;A
A;55128;55564;2011;PERNOCTACIONES;12696.963398473;A
A;55128;55564;2010;PERNOCTACIONES;13291.04297178;A
A;55128;55564;2009;PERNOCTACIONES;16073.268612623;A
A;55128;55564;2008;PERNOCTACIONES;14198.376320537;A
A;55128;55564;2007;PERNOCTACIONES;14709.171468577;A
A;55128;55543;2020;PERNOCTACIONES;6608.501669443;A
A;55128;55543;2019;PERNOCTACIONES;9907.829589677;A
A;55128;55543;2018;PERNOCTACIONES;8984.5911921;A
A;55128;55543;2017;PERNOCTACIONES;7840.0207423;A
A;55128;55543;2016;PERNOCTACIONES;6438.2013957;A
A;55128;55543;2015;PERNOCTACIONES;6881.9908015;A
A;55128;55543;2014;PERNOCTACIONES;4658.8282956;A
A;55128;55543;2013;PERNOCTACIONES;6344.5126815;A
A;55128;55543;2012;PERNOCTACIONES;8361.14586048;A
A;55128;55543;2011;PERNOCTACIONES;12344.7364364;A
A;55128;55543;2010;PERNOCTACIONES;12837.2550391;A
A;55128;55543;2009;PERNOCTACIONES;15409.4042592;A
A;55128;55543;2008;PERNOCTACIONES;13725.5462271;A
A;55128;55543;2007;PERNOCTACIONES;13230.1718407;A
A;55128;55563;2020;PERNOCTACIONES;2151.051504533;A
A;55128;55563;2019;PERNOCTACIONES;3507.279694352;A
A;55128;55563;2018;PERNOCTACIONES;2526.319330188;A
A;55128;55563;2017;PERNOCTACIONES;4429.150285762;A
A;55128;55563;2016;PERNOCTACIONES;2897.578632364;A
A;55128;55563;2015;PERNOCTACIONES;1536.773227201;A
A;55128;55563;2013;PERNOCTACIONES;215.601290523;A
A;55128;55563;2012;PERNOCTACIONES;146.977046282;A
A;55128;55563;2011;PERNOCTACIONES;352.226962073;A
A;55128;55563;2010;PERNOCTACIONES;453.78793268;A
A;55128;55563;2009;PERNOCTACIONES;663.864353423;A
A;55128;55563;2008;PERNOCTACIONES;472.830093437;A
A;55128;55563;2007;PERNOCTACIONES;1478.999627877;A
A;55128;55549;2019;PERNOCTACIONES;229.416539246;A
A;55128;55549;2018;PERNOCTACIONES;198.435746112;A
A;55128;55549;2017;PERNOCTACIONES;180.90837065;A
A;55128;55549;2016;PERNOCTACIONES;235.26472055;A
A;55128;55550;2017;PERNOCTACIONES;390.21152539;A
A;55128;55551;2020;PERNOCTACIONES;374.153342492;A
A;55128;55551;2019;PERNOCTACIONES;688.832017294;A
A;55128;55551;2018;PERNOCTACIONES;563.495694129;A
A;55128;55551;2017;PERNOCTACIONES;801.96610277;A
A;55128;55551;2016;PERNOCTACIONES;699.744842077;A
A;55128;55551;2015;PERNOCTACIONES;441.00858644;A
A;55128;55551;2007;PERNOCTACIONES;417.97215463;A
A;55128;55552;2020;PERNOCTACIONES;360.33176141;A
A;55128;55552;2019;PERNOCTACIONES;494.44159562;A
A;55128;55552;2017;PERNOCTACIONES;463.823316362;A
A;55128;55552;2016;PERNOCTACIONES;317.58404644;A
A;55128;55553;2017;PERNOCTACIONES;146.28706454;A
A;55128;55555;2020;PERNOCTACIONES;400.433727827;A
A;55128;55555;2019;PERNOCTACIONES;699.480609478;A
A;55128;55555;2018;PERNOCTACIONES;471.812708388;A
A;55128;55555;2017;PERNOCTACIONES;1284.29775759;A
A;55128;55555;2016;PERNOCTACIONES;643.669853934;A
A;55128;55555;2015;PERNOCTACIONES;261.0598853;A
A;55128;55555;2010;PERNOCTACIONES;281.27906977;A
A;55128;55555;2009;PERNOCTACIONES;223.80767693;A
A;55128;55555;2008;PERNOCTACIONES;168.4353191;A
A;55128;55555;2007;PERNOCTACIONES;547.22713267;A
A;55128;55556;2017;PERNOCTACIONES;330.625634135;A
A;55128;55556;2016;PERNOCTACIONES;167.930232883;A
A;55128;55557;2017;PERNOCTACIONES;248.76713299;A
A;55128;55558;2020;PERNOCTACIONES;178.603594049;A
A;55128;55558;2017;PERNOCTACIONES;231.37045248;A
A;55128;55559;2011;PERNOCTACIONES;270.0625;A
A;55132;55564;2020;PERNOCTACIONES;132684.913010695;A
A;55132;55564;2019;PERNOCTACIONES;174249.758140679;A
A;55132;55564;2018;PERNOCTACIONES;152715.799511718;A
A;55132;55564;2017;PERNOCTACIONES;163893.8099257;A
A;55132;55564;2016;PERNOCTACIONES;154780.06007354;A
A;55132;55564;2015;PERNOCTACIONES;131865.889908249;A
A;55132;55564;2014;PERNOCTACIONES;125652.642569121;A
A;55132;55564;2013;PERNOCTACIONES;119976.799842011;A
A;55132;55564;2012;PERNOCTACIONES;157618.390844657;A
A;55132;55564;2011;PERNOCTACIONES;153549.141612075;A
A;55132;55564;2010;PERNOCTACIONES;133560.275406572;A
A;55132;55564;2009;PERNOCTACIONES;140584.487592827;A
A;55132;55564;2007;PERNOCTACIONES;127172.857831036;A
A;55132;55543;2020;PERNOCTACIONES;95403.974019392;A
A;55132;55543;2019;PERNOCTACIONES;117699.915675156;A
