OBS_STATUS;TERRITORIO;RESITUR;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
A;ES616;55698;2012;PERNOCTACIONES;111802.71639223;A
A;ES616;55698;2011;PERNOCTACIONES;111738.827188647;A
A;ES616;55698;2010;PERNOCTACIONES;124605.113068878;A
A;ES616;55698;2009;PERNOCTACIONES;123152.44414;A
A;ES616;55698;2008;PERNOCTACIONES;117809.707924447;A
A;ES616;55698;2007;PERNOCTACIONES;120693.000000727;A
A;ES616;55565;2020;PERNOCTACIONES;101357.214922554;A
A;ES616;55565;2019;PERNOCTACIONES;137960.166603252;A
A;ES616;55565;2018;PERNOCTACIONES;136506.703930125;A
A;ES616;55565;2017;PERNOCTACIONES;134440.48481644;A
A;ES616;55565;2016;PERNOCTACIONES;136480.036249163;A
A;ES616;55565;2015;PERNOCTACIONES;123026.602761777;A
A;ES616;55565;2014;PERNOCTACIONES;119304.574846316;A
A;ES616;55565;2013;PERNOCTACIONES;110866.775013678;A
A;ES616;55565;2012;PERNOCTACIONES;103441.40241475;A
A;ES616;55565;2011;PERNOCTACIONES;100845.601870502;A
A;ES616;55565;2010;PERNOCTACIONES;113877.895505897;A
A;ES616;55565;2009;PERNOCTACIONES;110864.484807788;A
A;ES616;55565;2008;PERNOCTACIONES;104096.311875528;A
A;ES616;55565;2007;PERNOCTACIONES;109098.590297002;A
A;ES616;55543;2020;PERNOCTACIONES;62150.452663585;A
A;ES616;55543;2019;PERNOCTACIONES;81636.975908444;A
A;ES616;55543;2018;PERNOCTACIONES;79982.097983;A
A;ES616;55543;2017;PERNOCTACIONES;80274.031711;A
A;ES616;55543;2016;PERNOCTACIONES;79839.490214;A
A;ES616;55543;2015;PERNOCTACIONES;73612.3484749;A
A;ES616;55543;2014;PERNOCTACIONES;66001.6010366;A
A;ES616;55543;2013;PERNOCTACIONES;75684.0765313;A
A;ES616;55543;2012;PERNOCTACIONES;56554.3873384;A
A;ES616;55543;2011;PERNOCTACIONES;58580.1393713;A
A;ES616;55543;2010;PERNOCTACIONES;65463.4200373;A
A;ES616;55543;2009;PERNOCTACIONES;64380.5714093;A
A;ES616;55543;2008;PERNOCTACIONES;62885.5723184;A
A;ES616;55543;2007;PERNOCTACIONES;68189.0685327;A
A;ES616;55563;2020;PERNOCTACIONES;39206.762258969;A
A;ES616;55563;2019;PERNOCTACIONES;56323.190694808;A
A;ES616;55563;2018;PERNOCTACIONES;56524.605947125;A
A;ES616;55563;2017;PERNOCTACIONES;54166.45310544;A
A;ES616;55563;2016;PERNOCTACIONES;56640.546035163;A
A;ES616;55563;2015;PERNOCTACIONES;49414.254286877;A
A;ES616;55563;2014;PERNOCTACIONES;53302.973809716;A
A;ES616;55563;2013;PERNOCTACIONES;35182.698482378;A
A;ES616;55563;2012;PERNOCTACIONES;46887.01507635;A
A;ES616;55563;2011;PERNOCTACIONES;42265.462499202;A
A;ES616;55563;2010;PERNOCTACIONES;48414.475468597;A
A;ES616;55563;2009;PERNOCTACIONES;46483.913398488;A
A;ES616;55563;2008;PERNOCTACIONES;41210.739557128;A
A;ES616;55563;2007;PERNOCTACIONES;40909.521764302;A
A;ES616;55697;2020;PERNOCTACIONES;2286.950125988;A
A;ES616;55697;2019;PERNOCTACIONES;9633.833396747;A
A;ES616;55697;2018;PERNOCTACIONES;9084.29606956;A
A;ES616;55697;2017;PERNOCTACIONES;10208.515183972;A
A;ES616;55697;2016;PERNOCTACIONES;8471.963751929;A
A;ES616;55697;2015;PERNOCTACIONES;8246.397237796;A
A;ES616;55697;2014;PERNOCTACIONES;8671.643889163;A
A;ES616;55697;2013;PERNOCTACIONES;8103.945459961;A
A;ES616;55697;2012;PERNOCTACIONES;8361.31397748;A
A;ES616;55697;2011;PERNOCTACIONES;10893.225318145;A
A;ES616;55697;2010;PERNOCTACIONES;10727.217562981;A
A;ES616;55697;2009;PERNOCTACIONES;12287.959332212;A
A;ES616;55697;2008;PERNOCTACIONES;13713.396048919;A
A;ES616;55697;2007;PERNOCTACIONES;11594.409703725;A
A;ES616;55577;2020;PERNOCTACIONES;156.730490055;A
A;ES616;55577;2019;PERNOCTACIONES;1413.907526319;A
A;ES616;55577;2018;PERNOCTACIONES;1068.97086012;A
A;ES616;55577;2017;PERNOCTACIONES;1405.149967518;A
A;ES616;55577;2016;PERNOCTACIONES;1594.46631374;A
A;ES616;55577;2015;PERNOCTACIONES;1415.489968418;A
A;ES616;55577;2014;PERNOCTACIONES;1272.77364325;A
A;ES616;55577;2013;PERNOCTACIONES;1486.269645744;A
A;ES616;55577;2012;PERNOCTACIONES;1044.33056831;A
A;ES616;55577;2011;PERNOCTACIONES;1519.381653049;A
A;ES616;55577;2010;PERNOCTACIONES;1780.621394683;A
A;ES616;55577;2009;PERNOCTACIONES;1413.1764947;A
A;ES616;55577;2008;PERNOCTACIONES;2251.95297453;A
A;ES616;55577;2007;PERNOCTACIONES;1358.40448088;A
A;ES616;55568;2020;PERNOCTACIONES;343.9332601;A
A;ES616;55568;2019;PERNOCTACIONES;1973.533174919;A
A;ES616;55568;2018;PERNOCTACIONES;2114.05111141;A
A;ES616;55568;2017;PERNOCTACIONES;2370.782034;A
A;ES616;55568;2016;PERNOCTACIONES;1294.786137025;A
A;ES616;55568;2015;PERNOCTACIONES;1730.97566564;A
A;ES616;55568;2014;PERNOCTACIONES;2173.596940119;A
A;ES616;55568;2013;PERNOCTACIONES;1580.17785617;A
A;ES616;55568;2012;PERNOCTACIONES;1633.09363993;A
A;ES616;55568;2011;PERNOCTACIONES;2133.76242604;A
A;ES616;55568;2010;PERNOCTACIONES;2228.04003013;A
A;ES616;55568;2009;PERNOCTACIONES;2897.00783319;A
A;ES616;55568;2008;PERNOCTACIONES;3851.253231954;A
A;ES616;55568;2007;PERNOCTACIONES;3503.57163293;A
A;ES616;55571;2020;PERNOCTACIONES;638.777524474;A
A;ES616;55571;2019;PERNOCTACIONES;1520.482643321;A
A;ES616;55571;2018;PERNOCTACIONES;1493.359203618;A
A;ES616;55571;2017;PERNOCTACIONES;2070.912208576;A
A;ES616;55571;2016;PERNOCTACIONES;1681.477140012;A
A;ES616;55571;2015;PERNOCTACIONES;1726.612087;A
A;ES616;55571;2014;PERNOCTACIONES;1726.5853122;A
A;ES616;55571;2013;PERNOCTACIONES;1407.023403159;A
A;ES616;55571;2012;PERNOCTACIONES;2305.805508669;A
A;ES616;55571;2011;PERNOCTACIONES;2308.979808712;A
A;ES616;55571;2010;PERNOCTACIONES;2642.24109717;A
A;ES616;55571;2009;PERNOCTACIONES;3214.694412211;A
A;ES616;55571;2008;PERNOCTACIONES;2376.063558777;A
A;ES616;55571;2007;PERNOCTACIONES;2993.06210514;A
A;ES616;55574;2020;PERNOCTACIONES;440.517155126;A
A;ES616;55574;2019;PERNOCTACIONES;1478.96468575;A
A;ES616;55574;2018;PERNOCTACIONES;2295.975198849;A
A;ES616;55574;2017;PERNOCTACIONES;2082.61411421;A
A;ES616;55574;2016;PERNOCTACIONES;1884.88378932;A
A;ES616;55574;2015;PERNOCTACIONES;1909.498005195;A
A;ES616;55574;2014;PERNOCTACIONES;1690.09605951;A
A;ES616;55574;2013;PERNOCTACIONES;2000.141616082;A
A;ES616;55574;2012;PERNOCTACIONES;1852.621447416;A
A;ES616;55574;2011;PERNOCTACIONES;2393.69526923;A
A;ES616;55574;2010;PERNOCTACIONES;1986.290186904;A
A;ES616;55574;2009;PERNOCTACIONES;1731.80247986;A
A;ES616;55574;2008;PERNOCTACIONES;2286.383411247;A
A;ES616;55574;2007;PERNOCTACIONES;2116.92229386;A
A;ES616;55696;2020;PERNOCTACIONES;706.991696233;A
A;ES616;55696;2019;PERNOCTACIONES;3246.945366438;A
A;ES616;55696;2018;PERNOCTACIONES;2111.939695563;A
A;ES616;55696;2017;PERNOCTACIONES;2279.056859668;A
A;ES616;55696;2016;PERNOCTACIONES;2016.350371832;A
A;ES616;55696;2015;PERNOCTACIONES;1463.821511543;A
A;ES616;55696;2014;PERNOCTACIONES;1808.591934084;A
A;ES616;55696;2013;PERNOCTACIONES;1630.332938806;A
A;ES616;55696;2012;PERNOCTACIONES;1525.462813155;A
A;ES616;55696;2011;PERNOCTACIONES;2537.406161114;A
A;ES616;55696;2010;PERNOCTACIONES;2090.024854094;A
A;ES616;55696;2009;PERNOCTACIONES;3031.278112251;A
A;ES616;55696;2008;PERNOCTACIONES;2947.742872411;A
A;ES616;55696;2007;PERNOCTACIONES;1622.449190915;A
A;ES617;55698;2020;PERNOCTACIONES;729363.695301935;A
A;ES617;55698;2019;PERNOCTACIONES;1279483.999999996;A
A;ES617;55698;2018;PERNOCTACIONES;1266843.000001252;A
A;ES617;55698;2017;PERNOCTACIONES;1272495.000007429;A
A;ES617;55698;2016;PERNOCTACIONES;1160301.466732577;A
A;ES617;55698;2015;PERNOCTACIONES;1102553.000004459;A
A;ES617;55698;2014;PERNOCTACIONES;1035304.428580377;A
A;ES617;55698;2013;PERNOCTACIONES;987093.932593342;A
A;ES617;55698;2012;PERNOCTACIONES;995561.99999945;A
A;ES617;55698;2011;PERNOCTACIONES;1018983.012188189;A
A;ES617;55698;2010;PERNOCTACIONES;968139.000005344;A
A;ES617;55698;2009;PERNOCTACIONES;1010322.140691224;A
A;ES617;55698;2008;PERNOCTACIONES;864731.714289125;A
A;ES617;55698;2007;PERNOCTACIONES;909886.611563623;A
A;ES617;55565;2020;PERNOCTACIONES;277876.278678085;A
A;ES617;55565;2019;PERNOCTACIONES;498175.211760217;A
A;ES617;55565;2018;PERNOCTACIONES;484822.991655039;A
A;ES617;55565;2017;PERNOCTACIONES;485600.113626069;A
A;ES617;55565;2016;PERNOCTACIONES;421638.079168535;A
A;ES617;55565;2015;PERNOCTACIONES;398283.114080744;A
A;ES617;55565;2014;PERNOCTACIONES;357686.881644052;A
A;ES617;55565;2013;PERNOCTACIONES;333675.180124272;A
A;ES617;55565;2012;PERNOCTACIONES;358576.686950353;A
A;ES617;55565;2011;PERNOCTACIONES;379727.506969725;A
A;ES617;55565;2010;PERNOCTACIONES;375973.63377017;A
A;ES617;55565;2009;PERNOCTACIONES;385349.166378561;A
A;ES617;55565;2008;PERNOCTACIONES;331516.42573596;A
A;ES617;55565;2007;PERNOCTACIONES;366369.743534672;A
A;ES617;55543;2020;PERNOCTACIONES;241372.789968832;A
A;ES617;55543;2019;PERNOCTACIONES;421213.569406624;A
A;ES617;55543;2018;PERNOCTACIONES;413746.5980241;A
A;ES617;55543;2017;PERNOCTACIONES;416614.2682293;A
A;ES617;55543;2016;PERNOCTACIONES;359960.6701837;A
A;ES617;55543;2015;PERNOCTACIONES;342735.5099737;A
A;ES617;55543;2014;PERNOCTACIONES;303114.6600574;A
A;ES617;55543;2013;PERNOCTACIONES;277875.8511813;A
A;ES617;55543;2012;PERNOCTACIONES;304680.93842628;A
A;ES617;55543;2011;PERNOCTACIONES;319291.1831047;A
A;ES617;55543;2010;PERNOCTACIONES;321083.38327021;A
A;ES617;55543;2009;PERNOCTACIONES;319495.592738;A
A;ES617;55543;2008;PERNOCTACIONES;273535.6489141;A
A;ES617;55543;2007;PERNOCTACIONES;294991.6680628;A
A;ES617;55563;2020;PERNOCTACIONES;36503.488709253;A
A;ES617;55563;2019;PERNOCTACIONES;76961.642353593;A
A;ES617;55563;2018;PERNOCTACIONES;71076.393630939;A
A;ES617;55563;2017;PERNOCTACIONES;68985.845396769;A
A;ES617;55563;2016;PERNOCTACIONES;61677.408984835;A
A;ES617;55563;2015;PERNOCTACIONES;55547.604107044;A
A;ES617;55563;2014;PERNOCTACIONES;54572.221586652;A
A;ES617;55563;2013;PERNOCTACIONES;55799.328942972;A
A;ES617;55563;2012;PERNOCTACIONES;53895.748524073;A
A;ES617;55563;2011;PERNOCTACIONES;60436.323865025;A
A;ES617;55563;2010;PERNOCTACIONES;54890.25049996;A
A;ES617;55563;2009;PERNOCTACIONES;65853.573640561;A
A;ES617;55563;2008;PERNOCTACIONES;57980.77682186;A
A;ES617;55563;2007;PERNOCTACIONES;71378.075471872;A
A;ES617;55697;2020;PERNOCTACIONES;451487.41662385;A
A;ES617;55697;2019;PERNOCTACIONES;781308.788239779;A
A;ES617;55697;2018;PERNOCTACIONES;782020.008346213;A
A;ES617;55697;2017;PERNOCTACIONES;786894.88638136;A
A;ES617;55697;2016;PERNOCTACIONES;738663.387564042;A
A;ES617;55697;2015;PERNOCTACIONES;704269.885923715;A
A;ES617;55697;2014;PERNOCTACIONES;677617.546936325;A
A;ES617;55697;2013;PERNOCTACIONES;653418.75246907;A
A;ES617;55697;2012;PERNOCTACIONES;636985.313049097;A
A;ES617;55697;2011;PERNOCTACIONES;639255.505218464;A
A;ES617;55697;2010;PERNOCTACIONES;592165.366235174;A
A;ES617;55697;2009;PERNOCTACIONES;624972.974312663;A
A;ES617;55697;2008;PERNOCTACIONES;533215.288553165;A
A;ES617;55697;2007;PERNOCTACIONES;543516.868028951;A
A;ES617;55577;2020;PERNOCTACIONES;98634.585839569;A
A;ES617;55577;2019;PERNOCTACIONES;149917.489054437;A
A;ES617;55577;2018;PERNOCTACIONES;151333.832163283;A
A;ES617;55577;2017;PERNOCTACIONES;140869.59564189;A
A;ES617;55577;2016;PERNOCTACIONES;132133.82998208;A
A;ES617;55577;2015;PERNOCTACIONES;127326.54773909;A
A;ES617;55577;2014;PERNOCTACIONES;116206.327855456;A
A;ES617;55577;2013;PERNOCTACIONES;122583.45502412;A
A;ES617;55577;2012;PERNOCTACIONES;108346.04832058;A
A;ES617;55577;2011;PERNOCTACIONES;112053.705858249;A
A;ES617;55577;2010;PERNOCTACIONES;107082.34297953;A
A;ES617;55577;2009;PERNOCTACIONES;107949.740456936;A
A;ES617;55577;2008;PERNOCTACIONES;103807.78040257;A
A;ES617;55577;2007;PERNOCTACIONES;105679.42549744;A
A;ES617;55568;2020;PERNOCTACIONES;31354.190233775;A
A;ES617;55568;2019;PERNOCTACIONES;70150.493537872;A
A;ES617;55568;2018;PERNOCTACIONES;62593.599643052;A
A;ES617;55568;2017;PERNOCTACIONES;60010.366500196;A
A;ES617;55568;2016;PERNOCTACIONES;62367.84976679;A
A;ES617;55568;2015;PERNOCTACIONES;48120.65249668;A
A;ES617;55568;2014;PERNOCTACIONES;46896.64083392;A
A;ES617;55568;2013;PERNOCTACIONES;40266.91545915;A
A;ES617;55568;2012;PERNOCTACIONES;38718.30078077;A
A;ES617;55568;2011;PERNOCTACIONES;41101.54935791;A
A;ES617;55568;2010;PERNOCTACIONES;38491.216829734;A
A;ES617;55568;2009;PERNOCTACIONES;40904.4028156;A
A;ES617;55568;2008;PERNOCTACIONES;37318.83909264;A
A;ES617;55568;2007;PERNOCTACIONES;33839.24453601;A
A;ES617;55571;2020;PERNOCTACIONES;42308.99443796;A
A;ES617;55571;2019;PERNOCTACIONES;77728.266561667;A
A;ES617;55571;2018;PERNOCTACIONES;81361.640024941;A
A;ES617;55571;2017;PERNOCTACIONES;71721.45920625;A
A;ES617;55571;2016;PERNOCTACIONES;73445.43133446;A
A;ES617;55571;2015;PERNOCTACIONES;78350.88833181;A
A;ES617;55571;2014;PERNOCTACIONES;70710.52143278;A
A;ES617;55571;2013;PERNOCTACIONES;64384.5794537;A
A;ES617;55571;2012;PERNOCTACIONES;63445.892703217;A
A;ES617;55571;2011;PERNOCTACIONES;57606.37282485;A
A;ES617;55571;2010;PERNOCTACIONES;53285.214255136;A
A;ES617;55571;2009;PERNOCTACIONES;55756.9740212;A
A;ES617;55571;2008;PERNOCTACIONES;53977.30942659;A
A;ES617;55571;2007;PERNOCTACIONES;53052.24662374;A
A;ES617;55574;2020;PERNOCTACIONES;184044.316675711;A
A;ES617;55574;2019;PERNOCTACIONES;270864.445525295;A
A;ES617;55574;2018;PERNOCTACIONES;274255.810458552;A
A;ES617;55574;2017;PERNOCTACIONES;291335.071888798;A
A;ES617;55574;2016;PERNOCTACIONES;267065.94534752;A
A;ES617;55574;2015;PERNOCTACIONES;273144.116853064;A
A;ES617;55574;2014;PERNOCTACIONES;272286.112160364;A
A;ES617;55574;2013;PERNOCTACIONES;264691.831271058;A
A;ES617;55574;2012;PERNOCTACIONES;270651.1505332;A
A;ES617;55574;2011;PERNOCTACIONES;271797.1195119;A
A;ES617;55574;2010;PERNOCTACIONES;240548.30253939;A
A;ES617;55574;2009;PERNOCTACIONES;278688.34832148;A
A;ES617;55574;2008;PERNOCTACIONES;209597.173726235;A
A;ES617;55574;2007;PERNOCTACIONES;211796.02658812;A
A;ES617;55696;2020;PERNOCTACIONES;95145.329436835;A
A;ES617;55696;2019;PERNOCTACIONES;212648.093560508;A
A;ES617;55696;2018;PERNOCTACIONES;212475.126056385;A
A;ES617;55696;2017;PERNOCTACIONES;222958.393144226;A
A;ES617;55696;2016;PERNOCTACIONES;203650.331133192;A
A;ES617;55696;2015;PERNOCTACIONES;177327.680503071;A
A;ES617;55696;2014;PERNOCTACIONES;171517.944653805;A
A;ES617;55696;2013;PERNOCTACIONES;161491.971261042;A
A;ES617;55696;2012;PERNOCTACIONES;155823.92071133;A
A;ES617;55696;2011;PERNOCTACIONES;156696.757665555;A
A;ES617;55696;2010;PERNOCTACIONES;152758.289631384;A
A;ES617;55696;2009;PERNOCTACIONES;141673.508697447;A
A;ES617;55696;2008;PERNOCTACIONES;128514.18590513;A
A;ES617;55696;2007;PERNOCTACIONES;139149.924783641;A
A;ES618;55698;2020;PERNOCTACIONES;54669.598268556;A
A;ES618;55698;2019;PERNOCTACIONES;93176.357034026;A
A;ES618;55698;2018;PERNOCTACIONES;82448.0000006;A
A;ES618;55698;2017;PERNOCTACIONES;86633.750000176;A
A;ES618;55698;2016;PERNOCTACIONES;87271.384810144;A
A;ES618;55698;2015;PERNOCTACIONES;75197.142857342;A
A;ES618;55698;2014;PERNOCTACIONES;65335.516665939;A
A;ES618;55698;2013;PERNOCTACIONES;58074.500000121;A
A;ES618;55698;2012;PERNOCTACIONES;61197.168421135;A
A;ES618;55698;2011;PERNOCTACIONES;63952.99999975;A
A;ES618;55698;2010;PERNOCTACIONES;66838.556785962;A
A;ES618;55698;2009;PERNOCTACIONES;81638.114016131;A
A;ES618;55698;2008;PERNOCTACIONES;120634.547115693;A
A;ES618;55698;2007;PERNOCTACIONES;130451.741725435;A
A;ES618;55565;2020;PERNOCTACIONES;42948.713423142;A
A;ES618;55565;2019;PERNOCTACIONES;48143.344254237;A
A;ES618;55565;2018;PERNOCTACIONES;40890.752189515;A
A;ES618;55565;2017;PERNOCTACIONES;45569.256070481;A
A;ES618;55565;2016;PERNOCTACIONES;42631.423651726;A
A;ES618;55565;2015;PERNOCTACIONES;38579.810147893;A
A;ES618;55565;2014;PERNOCTACIONES;32400.744445095;A
A;ES618;55565;2013;PERNOCTACIONES;22488.999063439;A
A;ES618;55565;2012;PERNOCTACIONES;28947.116554;A
A;ES618;55565;2011;PERNOCTACIONES;28051.865553584;A
A;ES618;55565;2010;PERNOCTACIONES;28349.205195103;A
A;ES618;55565;2009;PERNOCTACIONES;33574.278969877;A
A;ES618;55565;2008;PERNOCTACIONES;65171.643040634;A
A;ES618;55565;2007;PERNOCTACIONES;70635.008865162;A
A;ES618;55543;2020;PERNOCTACIONES;41421.125361131;A
A;ES618;55543;2019;PERNOCTACIONES;40760.046283681;A
A;ES618;55543;2018;PERNOCTACIONES;33096.66881;A
A;ES618;55543;2017;PERNOCTACIONES;38918.848085;A
A;ES618;55543;2016;PERNOCTACIONES;36101.857119;A
A;ES618;55543;2015;PERNOCTACIONES;33044.099442;A
A;ES618;55543;2014;PERNOCTACIONES;28855.9073206;A
A;ES618;55543;2013;PERNOCTACIONES;18458.3866531;A
A;ES618;55543;2012;PERNOCTACIONES;23268.3286361;A
A;ES618;55543;2011;PERNOCTACIONES;24382.8942813;A
A;ES618;55543;2010;PERNOCTACIONES;21023.4109868;A
A;ES618;55543;2009;PERNOCTACIONES;23276.0424818;A
A;ES618;55543;2008;PERNOCTACIONES;51308.6205253;A
A;ES618;55543;2007;PERNOCTACIONES;55682.857747;A
A;ES618;55563;2020;PERNOCTACIONES;1527.588062011;A
A;ES618;55563;2019;PERNOCTACIONES;7383.297970556;A
A;ES618;55563;2018;PERNOCTACIONES;7794.083379515;A
A;ES618;55563;2017;PERNOCTACIONES;6650.407985481;A
A;ES618;55563;2016;PERNOCTACIONES;6529.566532726;A
A;ES618;55563;2015;PERNOCTACIONES;5535.710705893;A
A;ES618;55563;2014;PERNOCTACIONES;3544.837124495;A
A;ES618;55563;2013;PERNOCTACIONES;4030.612410339;A
A;ES618;55563;2012;PERNOCTACIONES;5678.7879179;A
A;ES618;55563;2011;PERNOCTACIONES;3668.971272284;A
A;ES618;55563;2010;PERNOCTACIONES;7325.794208303;A
A;ES618;55563;2009;PERNOCTACIONES;10298.236488077;A
A;ES618;55563;2008;PERNOCTACIONES;13863.022515334;A
A;ES618;55563;2007;PERNOCTACIONES;14952.151118162;A
A;ES618;55697;2020;PERNOCTACIONES;11720.884845414;A
A;ES618;55697;2019;PERNOCTACIONES;45033.012779789;A
A;ES618;55697;2018;PERNOCTACIONES;41557.247811085;A
A;ES618;55697;2017;PERNOCTACIONES;41064.493929695;A
A;ES618;55697;2016;PERNOCTACIONES;44639.961158418;A
A;ES618;55697;2015;PERNOCTACIONES;36617.332709449;A
A;ES618;55697;2014;PERNOCTACIONES;32934.772220844;A
A;ES618;55697;2013;PERNOCTACIONES;35585.500936682;A
A;ES618;55697;2012;PERNOCTACIONES;32250.051867135;A
A;ES618;55697;2011;PERNOCTACIONES;35901.134446166;A
A;ES618;55697;2010;PERNOCTACIONES;38489.351590859;A
A;ES618;55697;2009;PERNOCTACIONES;48063.835046254;A
A;ES618;55697;2008;PERNOCTACIONES;55462.904075059;A
A;ES618;55697;2007;PERNOCTACIONES;59816.732860273;A
A;ES618;55577;2020;PERNOCTACIONES;3049.077398506;A
A;ES618;55577;2019;PERNOCTACIONES;8001.508378574;A
A;ES618;55577;2018;PERNOCTACIONES;6094.25292859;A
A;ES618;55577;2017;PERNOCTACIONES;6496.9195657;A
A;ES618;55577;2016;PERNOCTACIONES;6227.25303911;A
A;ES618;55577;2015;PERNOCTACIONES;5195.11283816;A
A;ES618;55577;2014;PERNOCTACIONES;5361.761921133;A
A;ES618;55577;2013;PERNOCTACIONES;4133.045620152;A
A;ES618;55577;2012;PERNOCTACIONES;3877.1778175;A
A;ES618;55577;2011;PERNOCTACIONES;4278.0514779;A
A;ES618;55577;2010;PERNOCTACIONES;5450.06574944;A
A;ES618;55577;2009;PERNOCTACIONES;5068.7522265;A
A;ES618;55577;2008;PERNOCTACIONES;6177.763757318;A
A;ES618;55577;2007;PERNOCTACIONES;5748.037800087;A
A;ES618;55568;2020;PERNOCTACIONES;2483.931256322;A
A;ES618;55568;2019;PERNOCTACIONES;13678.750650707;A
A;ES618;55568;2018;PERNOCTACIONES;11697.87307693;A
A;ES618;55568;2017;PERNOCTACIONES;15556.41812871;A
A;ES618;55568;2016;PERNOCTACIONES;15927.174641476;A
A;ES618;55568;2015;PERNOCTACIONES;13630.09015767;A
A;ES618;55568;2014;PERNOCTACIONES;11917.981554;A
A;ES618;55568;2013;PERNOCTACIONES;12121.28987916;A
A;ES618;55568;2012;PERNOCTACIONES;13715.01426;A
A;ES618;55568;2011;PERNOCTACIONES;15182.56218967;A
A;ES618;55568;2010;PERNOCTACIONES;13979.533514197;A
A;ES618;55568;2009;PERNOCTACIONES;18803.950664673;A
A;ES618;55568;2008;PERNOCTACIONES;18768.79000159;A
A;ES618;55568;2007;PERNOCTACIONES;19592.042501888;A
A;ES618;55571;2020;PERNOCTACIONES;1648.583423161;A
A;ES618;55571;2019;PERNOCTACIONES;6896.680214762;A
A;ES618;55571;2018;PERNOCTACIONES;7444.08779629;A
A;ES618;55571;2017;PERNOCTACIONES;4924.22813151;A
A;ES618;55571;2016;PERNOCTACIONES;5719.98593392;A
A;ES618;55571;2015;PERNOCTACIONES;5358.122159305;A
A;ES618;55571;2014;PERNOCTACIONES;4996.56809751;A
A;ES618;55571;2013;PERNOCTACIONES;5164.02367434;A
A;ES618;55571;2012;PERNOCTACIONES;4016.68754;A
A;ES618;55571;2011;PERNOCTACIONES;6024.706851028;A
A;ES618;55571;2010;PERNOCTACIONES;6926.27243072;A
A;ES618;55571;2009;PERNOCTACIONES;8860.594052482;A
A;ES618;55571;2008;PERNOCTACIONES;8041.260380497;A
A;ES618;55571;2007;PERNOCTACIONES;10312.61360734;A
A;ES618;55574;2020;PERNOCTACIONES;1178.610376419;A
A;ES618;55574;2019;PERNOCTACIONES;2999.833479525;A
A;ES618;55574;2018;PERNOCTACIONES;3176.64932662;A
A;ES618;55574;2017;PERNOCTACIONES;3550.91157677;A
A;ES618;55574;2016;PERNOCTACIONES;3130.950478636;A
A;ES618;55574;2015;PERNOCTACIONES;3036.301411589;A
A;ES618;55574;2014;PERNOCTACIONES;2998.636373843;A
A;ES618;55574;2013;PERNOCTACIONES;3018.79012653;A
A;ES618;55574;2012;PERNOCTACIONES;2136.726833;A
A;ES618;55574;2011;PERNOCTACIONES;1804.786965;A
A;ES618;55574;2010;PERNOCTACIONES;1803.6226928;A
A;ES618;55574;2009;PERNOCTACIONES;2010.0112774;A
A;ES618;55574;2008;PERNOCTACIONES;3497.7668679;A
A;ES618;55574;2007;PERNOCTACIONES;3044.775744574;A
A;ES618;55696;2020;PERNOCTACIONES;3360.682391006;A
A;ES618;55696;2019;PERNOCTACIONES;13456.240056221;A
A;ES618;55696;2018;PERNOCTACIONES;13144.384682655;A
A;ES618;55696;2017;PERNOCTACIONES;10536.016527005;A
A;ES618;55696;2016;PERNOCTACIONES;13634.597065276;A
A;ES618;55696;2015;PERNOCTACIONES;9397.706142725;A
A;ES618;55696;2014;PERNOCTACIONES;7659.824274358;A
A;ES618;55696;2013;PERNOCTACIONES;11148.3516365;A
A;ES618;55696;2012;PERNOCTACIONES;8504.445416635;A
A;ES618;55696;2011;PERNOCTACIONES;8611.026962568;A
A;ES618;55696;2010;PERNOCTACIONES;10329.857203702;A
A;ES618;55696;2009;PERNOCTACIONES;13320.526825199;A
A;ES618;55696;2008;PERNOCTACIONES;18977.323067754;A
A;ES618;55696;2007;PERNOCTACIONES;21119.263206384;A
P;ES61;55698;2021;PERNOCTACIONES;4384980.346047478;A
P;ES61;55565;2021;PERNOCTACIONES;3172637.554668741;A
P;ES61;55543;2021;PERNOCTACIONES;2436492.793128058;A
P;ES61;55563;2021;PERNOCTACIONES;736144.761540683;A
P;ES61;55697;2021;PERNOCTACIONES;1212342.791378737;A
P;ES61;55577;2021;PERNOCTACIONES;379143.568745016;A
P;ES61;55568;2021;PERNOCTACIONES;117328.387311545;A
P;ES61;55571;2021;PERNOCTACIONES;114079.224685223;A
P;ES61;55574;2021;PERNOCTACIONES;319043.463289969;A
P;ES61;55696;2021;PERNOCTACIONES;282748.147346984;A
P;ES611;55698;2021;PERNOCTACIONES;626474.411328268;A
P;ES611;55565;2021;PERNOCTACIONES;351547.756590392;A
P;ES611;55543;2021;PERNOCTACIONES;218098.19820041;A
P;ES611;55563;2021;PERNOCTACIONES;133449.558389982;A
P;ES611;55697;2021;PERNOCTACIONES;274926.654737876;A
P;ES611;55577;2021;PERNOCTACIONES;116514.842442278;A
P;ES611;55568;2021;PERNOCTACIONES;28018.294037586;A
P;ES611;55571;2021;PERNOCTACIONES;16698.914473054;A
P;ES611;55574;2021;PERNOCTACIONES;68343.962038954;A
P;ES611;55696;2021;PERNOCTACIONES;45350.641746004;A
P;ES612;55698;2021;PERNOCTACIONES;1119968.255674883;A
P;ES612;55565;2021;PERNOCTACIONES;948602.767296059;A
P;ES612;55543;2021;PERNOCTACIONES;691031.202404728;A
P;ES612;55563;2021;PERNOCTACIONES;257571.564891331;A
