D_TEMPORAL_0;D_TERRITORIO_0;D_ESTADOCIVIL_0;D_ESTADOCIVILC2_0;INDICATOR;OBS_VALUE;FREQ
2010;ES615;1;5;;6.65277516;A
2010;ES615;3;00;;;A
2010;ES615;3;1;;;A
2010;ES615;5;00;;1.05313268;A
2010;ES615;5;1;;;A
2010;ES615;5;5;;1.05313268;A
2010;ES616;00;00;;120.14646873;A
2010;ES616;00;1;;117.12151315;A
2010;ES616;00;3;;1.51247779;A
2010;ES616;00;5;;1.51247779;A
2010;ES616;1;00;;118.63399094;A
2010;ES616;1;1;;117.12151315;A
2010;ES616;1;5;;1.51247779;A
2010;ES616;3;00;;1.51247779;A
2010;ES616;3;1;;;A
2010;ES616;3;3;;1.51247779;A
2010;ES616;3;5;;;A
2010;ES616;5;00;;;A
2010;ES616;5;1;;;A
2010;ES616;5;3;;;A
2010;ES616;5;5;;;A
2010;ES617;00;00;;269.07493748;A
2010;ES617;00;1;;260.89542927;A
2010;ES617;00;3;;1.33495692;A
2010;ES617;00;5;;6.84455129;A
2010;ES617;1;00;;259.56047235;A
2010;ES617;1;1;;255.55560159;A
2010;ES617;1;3;;1.33495692;A
2010;ES617;1;5;;2.66991384;A
2010;ES617;3;00;;;A
2010;ES617;3;1;;;A
2010;ES617;3;5;;;A
2010;ES617;5;00;;9.51446513;A
2010;ES617;5;1;;5.33982768;A
2010;ES617;5;3;;;A
2010;ES617;5;5;;4.17463745;A
2010;ES618;00;00;;341.83610733;A
2010;ES618;00;1;;334.64520468;A
2010;ES618;00;3;;4.32329613;A
2010;ES618;00;5;;2.86760652;A
2010;ES618;1;00;;323.1310059;A
2010;ES618;1;1;;320.26339938;A
2010;ES618;1;3;;;A
2010;ES618;1;5;;2.86760652;A
2010;ES618;3;00;;5.75709939;A
2010;ES618;3;1;;1.43380326;A
2010;ES618;3;3;;4.32329613;A
2010;ES618;3;5;;;A
2010;ES618;5;00;;12.94800204;A
2010;ES618;5;1;;12.94800204;A
2010;ES618;5;3;;;A
2010;ES618;5;5;;;A
2009;ES61;00;00;;1592.640000016;A
2009;ES61;00;1;;1544.4819790403;A
2009;ES61;00;3;;8.1802873939;A
2009;ES61;00;5;;39.9777335818;A
2009;ES61;1;00;;1533.8328274669;A
2009;ES61;1;1;;1502.1039442358;A
2009;ES61;1;3;;5.9499918612;A
2009;ES61;1;5;;25.7788913699;A
2009;ES61;3;00;;3.2302955327;A
2009;ES61;3;1;;1.0;A
2009;ES61;3;3;;2.2302955327;A
2009;ES61;3;5;;;A
2009;ES61;5;00;;55.5768770164;A
2009;ES61;5;1;;41.3780348045;A
2009;ES61;5;3;;;A
2009;ES61;5;5;;14.1988422119;A
2009;ES611;00;00;;82.4700000021;A
2009;ES611;00;1;;79.2092765978;A
2009;ES611;00;3;;;A
2009;ES611;00;5;;3.2607234043;A
2009;ES611;1;00;;78.0460000021;A
2009;ES611;1;1;;76.9972765978;A
2009;ES611;1;3;;;A
2009;ES611;1;5;;1.0487234043;A
2009;ES611;3;00;;;A
2009;ES611;3;1;;;A
2009;ES611;5;00;;4.424;A
2009;ES611;5;1;;2.212;A
2009;ES611;5;5;;2.212;A
2009;ES612;00;00;;275.3500000001;A
2009;ES612;00;1;;270.665531915;A
2009;ES612;00;3;;;A
2009;ES612;00;5;;4.6844680851;A
2009;ES612;1;00;;271.8278723405;A
2009;ES612;1;1;;267.1434042554;A
2009;ES612;1;3;;;A
2009;ES612;1;5;;4.6844680851;A
2009;ES612;3;00;;;A
2009;ES612;3;1;;;A
2009;ES612;3;5;;;A
2009;ES612;5;00;;3.5221276596;A
2009;ES612;5;1;;3.5221276596;A
2009;ES612;5;5;;;A
2009;ES613;00;00;;191.580000002;A
2009;ES613;00;1;;173.526111342;A
2009;ES613;00;3;;4.870515464;A
2009;ES613;00;5;;13.183373196;A
2009;ES613;1;00;;174.743740208;A
2009;ES613;1;1;;163.995624744;A
2009;ES613;1;3;;3.652886598;A
2009;ES613;1;5;;7.095228866;A
2009;ES613;3;00;;1.217628866;A
2009;ES613;3;1;;;A
2009;ES613;3;3;;1.217628866;A
2009;ES613;3;5;;;A
2009;ES613;5;00;;15.618630928;A
2009;ES613;5;1;;9.530486598;A
2009;ES613;5;3;;;A
2009;ES613;5;5;;6.08814433;A
2009;ES614;00;00;;187.1600000002;A
2009;ES614;00;1;;187.1600000002;A
2009;ES614;00;3;;;A
2009;ES614;00;5;;;A
2009;ES614;1;00;;183.0391826925;A
2009;ES614;1;1;;183.0391826925;A
2009;ES614;1;3;;;A
2009;ES614;1;5;;;A
2009;ES614;3;00;;;A
2009;ES614;3;1;;;A
2009;ES614;3;3;;;A
2009;ES614;3;5;;;A
2009;ES614;5;00;;4.1208173077;A
2009;ES614;5;1;;4.1208173077;A
2009;ES614;5;3;;;A
2009;ES614;5;5;;;A
2009;ES615;00;00;;80.0000000014;A
2009;ES615;00;1;;74.8530072477;A
2009;ES615;00;3;;;A
2009;ES615;00;5;;5.1469927537;A
2009;ES615;1;00;;78.3421739144;A
2009;ES615;1;1;;74.8530072477;A
2009;ES615;1;3;;;A
2009;ES615;1;5;;3.4891666667;A
2009;ES615;3;00;;;A
2009;ES615;3;1;;;A
2009;ES615;3;3;;;A
2009;ES615;5;00;;1.657826087;A
2009;ES615;5;1;;;A
2009;ES615;5;3;;;A
2009;ES615;5;5;;1.657826087;A
2009;ES616;00;00;;140.120000003;A
2009;ES616;00;1;;138.0946666696;A
2009;ES616;00;3;;1.0126666667;A
2009;ES616;00;5;;1.0126666667;A
2009;ES616;1;00;;134.0440000028;A
2009;ES616;1;1;;134.0440000028;A
2009;ES616;1;3;;;A
2009;ES616;1;5;;;A
2009;ES616;3;00;;1.0126666667;A
2009;ES616;3;1;;;A
2009;ES616;3;3;;1.0126666667;A
2009;ES616;3;5;;;A
2009;ES616;5;00;;5.0633333335;A
2009;ES616;5;1;;4.0506666668;A
2009;ES616;5;3;;;A
2009;ES616;5;5;;1.0126666667;A
2009;ES617;00;00;;262.8999999998;A
2009;ES617;00;1;;254.6717948716;A
2009;ES617;00;3;;1.0;A
2009;ES617;00;5;;7.2282051282;A
2009;ES617;1;00;;247.2153846152;A
2009;ES617;1;1;;242.2153846152;A
2009;ES617;1;3;;1.0;A
2009;ES617;1;5;;4.0;A
2009;ES617;3;00;;1.0;A
2009;ES617;3;1;;1.0;A
2009;ES617;3;3;;;A
2009;ES617;3;5;;;A
2009;ES617;5;00;;14.6846153846;A
2009;ES617;5;1;;11.4564102564;A
2009;ES617;5;3;;;A
2009;ES617;5;5;;3.2282051282;A
2009;ES618;00;00;;373.0600000074;A
2009;ES618;00;1;;366.3015903964;A
2009;ES618;00;3;;1.2971052632;A
2009;ES618;00;5;;5.4613043478;A
2009;ES618;1;00;;366.5744736914;A
2009;ES618;1;1;;359.8160640804;A
2009;ES618;1;3;;1.2971052632;A
2009;ES618;1;5;;5.4613043478;A
2009;ES618;3;00;;;A
2009;ES618;3;1;;;A
2009;ES618;3;5;;;A
2009;ES618;5;00;;6.485526316;A
2009;ES618;5;1;;6.485526316;A
2009;ES618;5;3;;;A
2009;ES618;5;5;;;A
2008;ES61;00;00;;1692.7371674121;A
2008;ES61;00;1;;1567.9008651137;A
2008;ES61;00;3;;3.3704138573;A
2008;ES61;00;5;;58.6527400063;A
2008;ES61;00;NC;;62.8131484348;A
2008;ES61;1;00;;1562.8861065334;A
2008;ES61;1;1;;1526.7364920685;A
2008;ES61;1;3;;;A
2008;ES61;1;5;;36.1496144649;A
2008;ES61;3;00;;11.2819226405;A
2008;ES61;3;1;;5.4947894989;A
2008;ES61;3;3;;2.2547102981;A
2008;ES61;3;5;;3.5324228435;A
2008;ES61;5;00;;55.7559898034;A
2008;ES61;5;1;;35.6695835463;A
2008;ES61;5;3;;1.1157035592;A
2008;ES61;5;5;;18.9707026979;A
2008;ES61;NC;00;;62.8131484348;A
2008;ES61;NC;NC;;62.8131484348;A
2008;ES611;00;00;;96.2877203913;A
2008;ES611;00;1;;86.1297401106;A
2008;ES611;00;3;;;A
2008;ES611;00;5;;8.819809134;A
2008;ES611;00;NC;;1.3381711467;A
2008;ES611;1;00;;94.9495492446;A
2008;ES611;1;1;;86.1297401106;A
2008;ES611;1;3;;;A
2008;ES611;1;5;;8.819809134;A
2008;ES611;3;00;;;A
2008;ES611;3;1;;;A
2008;ES611;3;3;;;A
2008;ES611;3;5;;;A
2008;ES611;5;00;;;A
2008;ES611;5;1;;;A
2008;ES611;5;3;;;A
2008;ES611;5;5;;;A
2008;ES611;NC;00;;1.3381711467;A
2008;ES611;NC;NC;;1.3381711467;A
2008;ES612;00;00;;285.8106521385;A
2008;ES612;00;1;;276.2134389824;A
2008;ES612;00;3;;;A
2008;ES612;00;5;;8.4322873811;A
2008;ES612;00;NC;;1.164925775;A
2008;ES612;1;00;;283.4808005885;A
2008;ES612;1;1;;275.0485132074;A
2008;ES612;1;3;;;A
2008;ES612;1;5;;8.4322873811;A
2008;ES612;3;00;;;A
2008;ES612;3;1;;;A
2008;ES612;3;3;;;A
2008;ES612;3;5;;;A
2008;ES612;5;00;;1.164925775;A
2008;ES612;5;1;;1.164925775;A
2008;ES612;5;5;;;A
2008;ES612;NC;00;;1.164925775;A
2008;ES612;NC;NC;;1.164925775;A
2008;ES613;00;00;;227.038028358;A
2008;ES613;00;1;;206.7429563178;A
2008;ES613;00;3;;;A
2008;ES613;00;5;;2.0841581138;A
2008;ES613;00;NC;;18.2109139264;A
2008;ES613;1;00;;196.7491851993;A
2008;ES613;1;1;;195.7071061424;A
2008;ES613;1;3;;;A
2008;ES613;1;5;;1.0420790569;A
2008;ES613;3;00;;3.4337669739;A
2008;ES613;3;1;;3.4337669739;A
2008;ES613;3;3;;;A
2008;ES613;3;5;;;A
2008;ES613;5;00;;8.6441622584;A
2008;ES613;5;1;;7.6020832015;A
2008;ES613;5;5;;1.0420790569;A
2008;ES613;NC;00;;18.2109139264;A
2008;ES613;NC;NC;;18.2109139264;A
2008;ES614;00;00;;182.40095509;A
2008;ES614;00;1;;171.2301760743;A
2008;ES614;00;3;;;A
2008;ES614;00;5;;10.1402677532;A
2008;ES614;00;NC;;1.0305112625;A
2008;ES614;1;00;;168.1386422868;A
2008;ES614;1;1;;164.0990196727;A
2008;ES614;1;5;;4.0396226141;A
2008;ES614;3;00;;2.061022525;A
2008;ES614;3;1;;2.061022525;A
2008;ES614;3;3;;;A
2008;ES614;5;00;;11.1707790157;A
2008;ES614;5;1;;5.0701338766;A
2008;ES614;5;3;;;A
2008;ES614;5;5;;6.1006451391;A
2008;ES614;NC;00;;1.0305112625;A
2008;ES614;NC;NC;;1.0305112625;A
2008;ES615;00;00;;100.3696713296;A
2008;ES615;00;1;;87.720381819;A
2008;ES615;00;3;;;A
2008;ES615;00;5;;6.8246447553;A
2008;ES615;00;NC;;5.8246447553;A
2008;ES615;1;00;;90.5450265743;A
2008;ES615;1;1;;86.720381819;A
2008;ES615;1;3;;;A
2008;ES615;1;5;;3.8246447553;A
2008;ES615;3;00;;;A
2008;ES615;3;1;;;A
2008;ES615;3;5;;;A
2008;ES615;5;00;;4.0;A
2008;ES615;5;1;;1.0;A
2008;ES615;5;5;;3.0;A
2008;ES615;NC;00;;5.8246447553;A
2008;ES615;NC;NC;;5.8246447553;A
2008;ES616;00;00;;135.4196187528;A
2008;ES616;00;1;;118.1317955298;A
2008;ES616;00;3;;1.1157035592;A
2008;ES616;00;5;;4.5732682038;A
2008;ES616;00;NC;;11.59885146;A
2008;ES616;1;00;;112.3323697998;A
2008;ES616;1;1;;112.3323697998;A
2008;ES616;1;5;;;A
2008;ES616;3;00;;;A
2008;ES616;3;1;;;A
2008;ES616;3;3;;;A
2008;ES616;3;5;;;A
2008;ES616;5;00;;11.488397493;A
2008;ES616;5;1;;5.79942573;A
2008;ES616;5;3;;1.1157035592;A
2008;ES616;5;5;;4.5732682038;A
2008;ES616;NC;00;;11.59885146;A
2008;ES616;NC;NC;;11.59885146;A
2008;ES617;00;00;;266.3862143614;A
2008;ES617;00;1;;246.2753641798;A
2008;ES617;00;3;;1.0;A
2008;ES617;00;5;;10.5554250908;A
2008;ES617;00;NC;;8.5554250908;A
2008;ES617;1;00;;244.9976516344;A
2008;ES617;1;1;;239.719939089;A
2008;ES617;1;3;;;A
2008;ES617;1;5;;5.2777125454;A
2008;ES617;3;00;;3.2777125454;A
2008;ES617;3;1;;;A
2008;ES617;3;3;;1.0;A
2008;ES617;3;5;;2.2777125454;A
2008;ES617;5;00;;9.5554250908;A
2008;ES617;5;1;;6.5554250908;A
2008;ES617;5;3;;;A
2008;ES617;5;5;;3.0;A
2008;ES617;NC;00;;8.5554250908;A
2008;ES617;NC;NC;;8.5554250908;A
2008;ES618;00;00;;399.0243069905;A
2008;ES618;00;1;;375.4570121;A
2008;ES618;00;3;;1.2547102981;A
2008;ES618;00;5;;7.2228795743;A
2008;ES618;00;NC;;15.0897050181;A
2008;ES618;1;00;;371.6928812057;A
2008;ES618;1;1;;366.9794222276;A
2008;ES618;1;3;;;A
2008;ES618;1;5;;4.7134589781;A
2008;ES618;3;00;;2.5094205962;A
2008;ES618;3;1;;;A
2008;ES618;3;3;;1.2547102981;A
2008;ES618;3;5;;1.2547102981;A
2008;ES618;5;00;;9.7323001705;A
2008;ES618;5;1;;8.4775898724;A
2008;ES618;5;3;;;A
2008;ES618;5;5;;1.2547102981;A
2008;ES618;NC;00;;15.0897050181;A
2008;ES618;NC;NC;;15.0897050181;A
2007;ES61;00;00;;2252.190000142;A
2007;ES61;00;1;;2132.07154641;A
2007;ES61;00;3;;9.119517036;A
2007;ES61;00;5;;58.655312859;A
2007;ES61;00;NC;;52.343623837;A
2007;ES61;1;00;;2109.333349605;A
2007;ES61;1;1;;2070.715843469;A
2007;ES61;1;3;;6.114678326;A
2007;ES61;1;5;;32.50282781;A
2007;ES61;3;00;;17.834845668;A
2007;ES61;3;1;;14.30798721;A
2007;ES61;3;3;;;A
2007;ES61;3;5;;3.526858458;A
2007;ES61;5;00;;72.678181032;A
2007;ES61;5;1;;47.047715731;A
2007;ES61;5;3;;3.00483871;A
2007;ES61;5;5;;22.625626591;A
2007;ES61;NC;00;;52.343623837;A
2007;ES61;NC;NC;;52.343623837;A
2007;ES611;00;00;;121.410000006;A
2007;ES611;00;1;;119.558181824;A
2007;ES611;00;3;;;A
2007;ES611;00;5;;;A
2007;ES611;00;NC;;1.851818182;A
2007;ES611;1;00;;119.558181824;A
2007;ES611;1;1;;119.558181824;A
2007;ES611;1;3;;;A
2007;ES611;1;5;;;A
2007;ES611;3;00;;;A
2007;ES611;3;1;;;A
2007;ES611;3;3;;;A
2007;ES611;3;5;;;A
2007;ES611;5;00;;;A
2007;ES611;5;1;;;A
2007;ES611;5;3;;;A
2007;ES611;5;5;;;A
2007;ES611;NC;00;;1.851818182;A
2007;ES611;NC;NC;;1.851818182;A
2007;ES612;00;00;;345.03999999;A
2007;ES612;00;1;;339.501178179;A
2007;ES612;00;3;;;A
2007;ES612;00;5;;5.538821811;A
2007;ES612;00;NC;;;A
2007;ES612;1;00;;329.7385589;A
2007;ES612;1;1;;329.7385589;A
2007;ES612;1;3;;;A
2007;ES612;1;5;;;A
2007;ES612;3;00;;6.594771178;A
2007;ES612;3;1;;5.538821811;A
2007;ES612;3;3;;;A
2007;ES612;3;5;;1.055949367;A
2007;ES612;5;00;;8.706669912;A
2007;ES612;5;1;;4.223797468;A
2007;ES612;5;3;;;A
2007;ES612;5;5;;4.482872444;A
2007;ES612;NC;00;;;A
2007;ES612;NC;NC;;;A
2007;ES613;00;00;;269.900000005;A
2007;ES613;00;1;;259.016363641;A
2007;ES613;00;3;;1.0;A
2007;ES613;00;5;;7.412727273;A
2007;ES613;00;NC;;2.470909091;A
2007;ES613;1;00;;255.54545455;A
2007;ES613;1;1;;254.54545455;A
2007;ES613;1;3;;1.0;A
2007;ES613;1;5;;;A
2007;ES613;3;00;;4.941818182;A
2007;ES613;3;1;;2.470909091;A
2007;ES613;3;3;;;A
2007;ES613;3;5;;2.470909091;A
2007;ES613;5;00;;6.941818182;A
2007;ES613;5;1;;2.0;A
2007;ES613;5;3;;;A
2007;ES613;5;5;;4.941818182;A
2007;ES613;NC;00;;2.470909091;A
2007;ES613;NC;NC;;2.470909091;A
2007;ES614;00;00;;229.899999993;A
2007;ES614;00;1;;222.786178855;A
2007;ES614;00;3;;1.025203252;A
2007;ES614;00;5;;6.088617886;A
2007;ES614;00;NC;;;A
2007;ES614;1;00;;219.710569099;A
2007;ES614;1;1;;217.660162595;A
2007;ES614;1;3;;1.025203252;A
2007;ES614;1;5;;1.025203252;A
2007;ES614;3;00;;1.025203252;A
2007;ES614;3;1;;1.025203252;A
2007;ES614;3;5;;;A
2007;ES614;5;00;;9.164227642;A
2007;ES614;5;1;;4.100813008;A
2007;ES614;5;5;;5.063414634;A
2007;ES614;NC;00;;;A
2007;ES614;NC;NC;;;A
2007;ES615;00;00;;120.089999991;A
2007;ES615;00;1;;96.771509427;A
2007;ES615;00;3;;;A
2007;ES615;00;5;;3.743207547;A
2007;ES615;00;NC;;19.575283017;A
2007;ES615;1;00;;97.385094333;A
2007;ES615;1;1;;94.685094333;A
2007;ES615;1;3;;;A
2007;ES615;1;5;;2.7;A
2007;ES615;5;00;;3.129622641;A
2007;ES615;5;1;;2.086415094;A
2007;ES615;5;5;;1.043207547;A
2007;ES615;NC;00;;19.575283017;A
2007;ES615;NC;NC;;19.575283017;A
2007;ES616;00;00;;213.10999998;A
2007;ES616;00;1;;202.31397434;A
2007;ES616;00;3;;;A
2007;ES616;00;5;;5.39801282;A
2007;ES616;00;NC;;5.39801282;A
2007;ES616;1;00;;206.30673075;A
2007;ES616;1;1;;200.90871793;A
2007;ES616;1;3;;;A
2007;ES616;1;5;;5.39801282;A
2007;ES616;3;00;;;A
2007;ES616;3;1;;;A
2007;ES616;3;3;;;A
2007;ES616;3;5;;;A
2007;ES616;5;00;;1.40525641;A
2007;ES616;5;1;;1.40525641;A
2007;ES616;5;3;;;A
2007;ES616;5;5;;;A
2007;ES616;NC;00;;5.39801282;A
2007;ES616;NC;NC;;5.39801282;A
2007;ES617;00;00;;424.9200001;A
2007;ES617;00;1;;383.189683378;A
2007;ES617;00;3;;7.094313784;A
2007;ES617;00;5;;18.278102642;A
2007;ES617;00;NC;;16.357900296;A
2007;ES617;1;00;;385.945451706;A
2007;ES617;1;1;;370.672187774;A
2007;ES617;1;3;;4.089475074;A
2007;ES617;1;5;;11.183788858;A
2007;ES617;3;00;;4.089475074;A
2007;ES617;3;1;;4.089475074;A
2007;ES617;3;3;;;A
2007;ES617;3;5;;;A
2007;ES617;5;00;;18.527173024;A
2007;ES617;5;1;;8.42802053;A
2007;ES617;5;3;;3.00483871;A
2007;ES617;5;5;;7.094313784;A
2007;ES617;NC;00;;16.357900296;A
2007;ES617;NC;NC;;16.357900296;A
2007;ES618;00;00;;527.820000077;A
2007;ES618;00;1;;508.934476766;A
2007;ES618;00;3;;;A
2007;ES618;00;5;;12.19582288;A
2007;ES618;00;NC;;6.689700431;A
2007;ES618;1;00;;495.143308443;A
2007;ES618;1;1;;482.947485563;A
2007;ES618;1;3;;;A
2007;ES618;1;5;;12.19582288;A
2007;ES618;3;00;;1.183577982;A
2007;ES618;3;1;;1.183577982;A
2007;ES618;3;3;;;A
2007;ES618;3;5;;;A
2007;ES618;5;00;;24.803413221;A
2007;ES618;5;1;;24.803413221;A
2007;ES618;5;3;;;A
2007;ES618;5;5;;;A
2007;ES618;NC;00;;6.689700431;A
2007;ES618;NC;NC;;6.689700431;A
2006;ES61;00;00;;4085.709783;A
2006;ES61;00;1;;3644.141205;A
2006;ES61;00;3;;9.804662;A
2006;ES61;00;5;;83.983898;A
2006;ES61;00;NC;;347.780018;A
2006;ES61;1;00;;3653.361626;A
2006;ES61;1;1;;3562.719571;A
2006;ES61;1;3;;3.592776;A
2006;ES61;1;5;;58.1274;A
2006;ES61;1;NC;;28.921879;A
2006;ES61;3;00;;23.827059;A
2006;ES61;3;1;;16.639178;A
2006;ES61;3;3;;2.5716;A
2006;ES61;3;5;;4.616281;A
2006;ES61;5;00;;77.423723;A
2006;ES61;5;1;;51.522044;A
2006;ES61;5;3;;3.640286;A
2006;ES61;5;5;;21.240217;A
2006;ES61;5;NC;;1.021176;A
2006;ES61;NC;00;;331.097375;A
2006;ES61;NC;1;;13.260412;A
2006;ES61;NC;5;;;A
2006;ES61;NC;NC;;317.836963;A
2006;ES611;00;00;;267.840027;A
2006;ES611;00;1;;247.167674;A
2006;ES611;00;3;;;A
2006;ES611;00;5;;9.907614;A
2006;ES611;00;NC;;10.764739;A
2006;ES611;1;00;;243.303372;A
2006;ES611;1;1;;235.54581;A
2006;ES611;1;3;;;A
2006;ES611;1;5;;6.464635;A
2006;ES611;1;NC;;1.292927;A
2006;ES611;3;00;;10.328937;A
2006;ES611;3;1;;10.328937;A
2006;ES611;5;00;;4.735906;A
2006;ES611;5;1;;1.292927;A
2006;ES611;5;3;;;A
2006;ES611;5;5;;3.442979;A
2006;ES611;NC;00;;9.471812;A
2006;ES611;NC;1;;;A
2006;ES611;NC;NC;;9.471812;A
2006;ES612;00;00;;640.770013;A
2006;ES612;00;1;;580.994072;A
2006;ES612;00;3;;;A
2006;ES612;00;5;;24.696236;A
2006;ES612;00;NC;;35.079705;A
2006;ES612;1;00;;603.645627;A
2006;ES612;1;1;;574.699965;A
2006;ES612;1;3;;;A
2006;ES612;1;5;;18.562193;A
2006;ES612;1;NC;;10.383469;A
2006;ES612;3;00;;2.044681;A
2006;ES612;3;1;;;A
2006;ES612;3;3;;;A
2006;ES612;3;5;;2.044681;A
2006;ES612;5;00;;4.089362;A
2006;ES612;5;1;;;A
2006;ES612;5;3;;;A
2006;ES612;5;5;;4.089362;A
2006;ES612;NC;00;;30.990343;A
2006;ES612;NC;1;;6.294107;A
2006;ES612;NC;NC;;24.696236;A
2006;ES613;00;00;;451.979978;A
2006;ES613;00;1;;411.68519;A
2006;ES613;00;3;;2.735294;A
2006;ES613;00;5;;6.715798;A
2006;ES613;00;NC;;30.843696;A
2006;ES613;1;00;;405.091829;A
2006;ES613;1;1;;399.743678;A
2006;ES613;1;3;;1.367647;A
2006;ES613;1;5;;3.980504;A
2006;ES613;1;NC;;;A
2006;ES613;3;00;;5.348151;A
2006;ES613;3;1;;2.612857;A
2006;ES613;3;3;;1.367647;A
2006;ES613;3;5;;1.367647;A
2006;ES613;5;00;;10.696302;A
2006;ES613;5;1;;9.328655;A
2006;ES613;5;3;;;A
2006;ES613;5;5;;1.367647;A
2006;ES613;NC;00;;30.843696;A
2006;ES613;NC;1;;;A
2006;ES613;NC;5;;;A
2006;ES613;NC;NC;;30.843696;A
2006;ES614;00;00;;537.299946;A
2006;ES614;00;1;;498.360516;A
2006;ES614;00;3;;;A
2006;ES614;00;5;;;A
2006;ES614;00;NC;;38.93943;A
2006;ES614;1;00;;488.598249;A
2006;ES614;1;1;;485.840355;A
2006;ES614;1;3;;;A
2006;ES614;1;5;;;A
2006;ES614;1;NC;;2.757894;A
2006;ES614;3;00;;1.378947;A
2006;ES614;3;1;;1.378947;A
2006;ES614;3;5;;;A
2006;ES614;5;00;;11.141214;A
2006;ES614;5;1;;11.141214;A
2006;ES614;5;3;;;A
2006;ES614;5;5;;;A
2006;ES614;NC;00;;36.181536;A
2006;ES614;NC;1;;;A
2006;ES614;NC;NC;;36.181536;A
2006;ES615;00;00;;286.899984;A
2006;ES615;00;1;;230.77082;A
2006;ES615;00;5;;13.005952;A
2006;ES615;00;NC;;43.123212;A
2006;ES615;1;00;;245.292248;A
2006;ES615;1;1;;230.77082;A
2006;ES615;1;5;;13.005952;A
2006;ES615;1;NC;;1.515476;A
2006;ES615;3;00;;;A
2006;ES615;3;1;;;A
2006;ES615;3;5;;;A
2006;ES615;5;00;;;A
2006;ES615;5;1;;;A
2006;ES615;5;5;;;A
2006;ES615;5;NC;;;A
2006;ES615;NC;00;;41.607736;A
2006;ES615;NC;1;;;A
2006;ES615;NC;NC;;41.607736;A
2006;ES616;00;00;;326.429937;A
2006;ES616;00;1;;261.7553;A
2006;ES616;00;3;;2.407906;A
2006;ES616;00;5;;2.407906;A
2006;ES616;00;NC;;59.858825;A
2006;ES616;1;00;;259.239253;A
2006;ES616;1;1;;253.111347;A
2006;ES616;1;3;;1.203953;A
2006;ES616;1;5;;1.203953;A
2006;ES616;1;NC;;3.72;A
2006;ES616;3;00;;2.407906;A
2006;ES616;3;1;;;A
2006;ES616;3;3;;1.203953;A
2006;ES616;3;5;;1.203953;A
2006;ES616;5;00;;3.72;A
2006;ES616;5;1;;3.72;A
2006;ES616;5;5;;;A
2006;ES616;NC;00;;61.062778;A
2006;ES616;NC;1;;4.923953;A
2006;ES616;NC;NC;;56.138825;A
2006;ES617;00;00;;657.509904;A
2006;ES617;00;1;;588.401001;A
2006;ES617;00;3;;1.021176;A
2006;ES617;00;5;;18.421062;A
2006;ES617;00;NC;;49.666665;A
2006;ES617;1;00;;587.870466;A
2006;ES617;1;1;;570.47058;A
2006;ES617;1;3;;1.021176;A
2006;ES617;1;5;;9.721119;A
2006;ES617;1;NC;;6.657591;A
2006;ES617;3;00;;1.021176;A
2006;ES617;3;1;;1.021176;A
2006;ES617;3;3;;;A
2006;ES617;3;5;;;A
2006;ES617;5;00;;24.588012;A
2006;ES617;5;1;;14.866893;A
2006;ES617;5;3;;;A
2006;ES617;5;5;;8.699943;A
2006;ES617;5;NC;;1.021176;A
2006;ES617;NC;00;;44.03025;A
2006;ES617;NC;1;;2.042352;A
2006;ES617;NC;NC;;41.987898;A
2006;ES618;00;00;;916.979994;A
2006;ES618;00;1;;825.006632;A
2006;ES618;00;3;;3.640286;A
2006;ES618;00;5;;8.82933;A
2006;ES618;00;NC;;79.503746;A
2006;ES618;1;00;;820.320582;A
2006;ES618;1;1;;812.537016;A
2006;ES618;1;3;;;A
2006;ES618;1;5;;5.189044;A
2006;ES618;1;NC;;2.594522;A
2006;ES618;3;00;;1.297261;A
2006;ES618;3;1;;1.297261;A
2006;ES618;3;3;;;A
2006;ES618;3;5;;;A
2006;ES618;5;00;;18.452927;A
2006;ES618;5;1;;11.172355;A
2006;ES618;5;3;;3.640286;A
2006;ES618;5;5;;3.640286;A
2006;ES618;5;NC;;;A
2006;ES618;NC;00;;76.909224;A
2006;ES618;NC;1;;;A
2006;ES618;NC;5;;;A
2006;ES618;NC;NC;;76.909224;A
2005;ES61;00;00;;11613.00000646;A
2005;ES61;00;1;;10055.67726541;A
2005;ES61;00;3;;31.19155502;A
2005;ES61;00;5;;247.66132322;A
2005;ES61;00;NC;;1278.46986281;A
2005;ES61;1;00;;10014.2570896;A
2005;ES61;1;1;;9710.06209899;A
2005;ES61;1;3;;14.54241736;A
2005;ES61;1;5;;143.50209621;A
2005;ES61;1;NC;;146.15047704;A
2005;ES61;3;00;;60.06841429;A
2005;ES61;3;1;;38.09123039;A
2005;ES61;3;3;;6.57347219;A
2005;ES61;3;5;;15.40371171;A
2005;ES61;5;00;;370.50811566;A
2005;ES61;5;1;;268.53418344;A
2005;ES61;5;3;;10.07566547;A
2005;ES61;5;5;;88.7555153;A
2005;ES61;5;NC;;3.14275145;A
2005;ES61;NC;00;;1168.16638691;A
2005;ES61;NC;1;;38.98975259;A
2005;ES61;NC;NC;;1129.17663432;A
2005;ES611;00;00;;808.99999851;A
2005;ES611;00;1;;716.6484005;A
2005;ES611;00;3;;1.84703196;A
2005;ES611;00;5;;22.16438352;A
2005;ES611;00;NC;;68.34018253;A
2005;ES611;1;00;;720.34246442;A
2005;ES611;1;1;;690.78995306;A
2005;ES611;1;3;;;A
2005;ES611;1;5;;11.08219176;A
2005;ES611;1;NC;;18.4703196;A
