D_TEMPORAL_0;D_TERRITORIO_0;D_NUMHIJOSMENORED_0;INDICATOR;OBS_VALUE;FREQ
2014;ES611;2;SEP;12.717;A
2014;ES611;3;SEP;4.239;A
2014;ES611;4;SEP;1.413;A
2014;ES611;05mas;SEP;;A
2014;ES612;000;SEP;162.30564;A
2014;ES612;0;SEP;87.16414;A
2014;ES612;1;SEP;36.06792;A
2014;ES612;2;SEP;30.0566;A
2014;ES612;3;SEP;7.51415;A
2014;ES612;4;SEP;1.50283;A
2014;ES612;05mas;SEP;;A
2014;ES613;000;SEP;113.25196;A
2014;ES613;0;SEP;51.62957;A
2014;ES613;1;SEP;29.97846;A
2014;ES613;2;SEP;28.31299;A
2014;ES613;3;SEP;3.33094;A
2014;ES613;05mas;SEP;;A
2014;ES614;000;SEP;138.23355;A
2014;ES614;0;SEP;74.43345;A
2014;ES614;1;SEP;36.4572;A
2014;ES614;2;SEP;21.2667;A
2014;ES614;3;SEP;4.55715;A
2014;ES614;4;SEP;1.51905;A
2014;ES615;000;SEP;57.99901;A
2014;ES615;0;SEP;29.70681;A
2014;ES615;1;SEP;15.56071;A
2014;ES615;2;SEP;12.73149;A
2014;ES615;3;SEP;;A
2014;ES615;4;SEP;;A
2014;ES616;000;SEP;74.8578;A
2014;ES616;0;SEP;42.5662;A
2014;ES616;1;SEP;16.1458;A
2014;ES616;2;SEP;13.2102;A
2014;ES616;3;SEP;2.9356;A
2014;ES616;4;SEP;;A
2014;ES617;000;SEP;207.69645;A
2014;ES617;0;SEP;77.2824;A
2014;ES617;1;SEP;57.9618;A
2014;ES617;2;SEP;67.6221;A
2014;ES617;3;SEP;4.83015;A
2014;ES617;4;SEP;;A
2014;ES617;05mas;SEP;;A
2014;ES618;000;SEP;221.40356;A
2014;ES618;0;SEP;117.13793;A
2014;ES618;1;SEP;47.62751;A
2014;ES618;2;SEP;50.20197;A
2014;ES618;3;SEP;6.43615;A
2014;ES618;4;SEP;;A
2014;ES618;05mas;SEP;;A
2013;ES61;000;SEP;974.08657;A
2013;ES61;0;SEP;439.69164;A
2013;ES61;1;SEP;276.77832;A
2013;ES61;2;SEP;222.38185;A
2013;ES61;3;SEP;31.07814;A
2013;ES61;4;SEP;4.15662;A
2013;ES61;05mas;SEP;;A
2013;ES611;000;SEP;64.0302;A
2013;ES611;0;SEP;22.9852;A
2013;ES611;1;SEP;27.9106;A
2013;ES611;2;SEP;11.4926;A
2013;ES611;3;SEP;1.6418;A
2013;ES611;4;SEP;;A
2013;ES612;000;SEP;161.1555;A
2013;ES612;0;SEP;68.85735;A
2013;ES612;1;SEP;45.41655;A
2013;ES612;2;SEP;39.55635;A
2013;ES612;3;SEP;7.32525;A
2013;ES612;4;SEP;;A
2013;ES613;000;SEP;97.66512;A
2013;ES613;0;SEP;35.26796;A
2013;ES613;1;SEP;31.19858;A
2013;ES613;2;SEP;23.05982;A
2013;ES613;3;SEP;6.7823;A
2013;ES613;4;SEP;1.35646;A
2013;ES613;05mas;SEP;;A
2013;ES614;000;SEP;103.65564;A
2013;ES614;0;SEP;54.5556;A
2013;ES614;1;SEP;21.82224;A
2013;ES614;2;SEP;19.09446;A
2013;ES614;3;SEP;6.81945;A
2013;ES614;4;SEP;1.36389;A
2013;ES614;05mas;SEP;;A
2013;ES615;000;SEP;66.06842;A
2013;ES615;0;SEP;24.41659;A
2013;ES615;1;SEP;20.10778;A
2013;ES615;2;SEP;17.23524;A
2013;ES615;3;SEP;2.87254;A
2013;ES615;4;SEP;1.43627;A
2013;ES615;05mas;SEP;;A
2013;ES616;000;SEP;88.90119;A
2013;ES616;0;SEP;39.51164;A
2013;ES616;1;SEP;26.81147;A
2013;ES616;2;SEP;22.57808;A
2013;ES616;3;SEP;;A
2013;ES616;4;SEP;;A
2013;ES617;000;SEP;186.693;A
2013;ES617;0;SEP;90.4743;A
2013;ES617;1;SEP;51.6996;A
2013;ES617;2;SEP;40.2108;A
2013;ES617;3;SEP;4.3083;A
2013;ES617;4;SEP;;A
2013;ES617;05mas;SEP;;A
2013;ES618;000;SEP;205.9175;A
2013;ES618;0;SEP;103.623;A
2013;ES618;1;SEP;51.8115;A
2013;ES618;2;SEP;49.1545;A
2013;ES618;3;SEP;1.3285;A
2013;ES618;4;SEP;;A
2013;ES618;05mas;SEP;;A
2012;ES61;000;SEP;1325.99833;A
2012;ES61;0;SEP;615.48143;A
2012;ES61;1;SEP;338.4834;A
2012;ES61;2;SEP;312.17917;A
2012;ES61;3;SEP;51.40521;A
2012;ES61;4;SEP;2.03194;A
2012;ES61;05mas;SEP;6.41718;A
2012;ES611;000;SEP;81.0995;A
2012;ES611;0;SEP;29.73194;A
2012;ES611;1;SEP;27.94033;A
2012;ES611;2;SEP;23.42723;A
2012;ES611;3;SEP;;A
2012;ES611;4;SEP;;A
2012;ES612;000;SEP;217.75166;A
2012;ES612;0;SEP;84.84476;A
2012;ES612;1;SEP;48.06214;A
2012;ES612;2;SEP;61.82966;A
2012;ES612;3;SEP;20.98316;A
2012;ES612;4;SEP;2.03194;A
2012;ES612;05mas;SEP;;A
2012;ES613;000;SEP;108.2448;A
2012;ES613;0;SEP;47.88036;A
2012;ES613;1;SEP;33.5358;A
2012;ES613;2;SEP;20.0052;A
2012;ES613;3;SEP;6.82344;A
2012;ES613;4;SEP;;A
2012;ES613;05mas;SEP;;A
2012;ES614;000;SEP;139.01817;A
2012;ES614;0;SEP;61.65197;A
2012;ES614;1;SEP;45.46504;A
2012;ES614;2;SEP;27.31684;A
2012;ES614;3;SEP;4.58432;A
2012;ES614;4;SEP;;A
2012;ES615;000;SEP;60.6245;A
2012;ES615;0;SEP;31.89379;A
2012;ES615;1;SEP;26.40638;A
2012;ES615;2;SEP;2.32433;A
2012;ES615;3;SEP;;A
2012;ES615;4;SEP;;A
2012;ES616;000;SEP;141.41699;A
2012;ES616;0;SEP;63.24626;A
2012;ES616;1;SEP;32.58879;A
2012;ES616;2;SEP;38.75171;A
2012;ES616;3;SEP;4.2316;A
2012;ES616;4;SEP;;A
2012;ES616;05mas;SEP;2.59863;A
2012;ES617;000;SEP;271.91439;A
2012;ES617;0;SEP;139.93425;A
2012;ES617;1;SEP;54.52947;A
2012;ES617;2;SEP;73.75263;A
2012;ES617;3;SEP;3.69804;A
2012;ES617;4;SEP;;A
2012;ES617;05mas;SEP;;A
2012;ES618;000;SEP;305.92832;A
2012;ES618;0;SEP;156.2981;A
2012;ES618;1;SEP;69.95545;A
2012;ES618;2;SEP;64.77157;A
2012;ES618;3;SEP;11.08465;A
2012;ES618;4;SEP;;A
2012;ES618;05mas;SEP;3.81855;A
2011;ES61;000;SEP;1399.03667512;A
2011;ES61;0;SEP;597.61326934;A
2011;ES61;1;SEP;395.66964198;A
2011;ES61;2;SEP;362.53823608;A
2011;ES61;3;SEP;37.77740571;A
2011;ES61;4;SEP;1.39980475;A
2011;ES61;05mas;SEP;4.03831726;A
2011;ES611;000;SEP;85.45557379;A
2011;ES611;0;SEP;48.10559752;A
2011;ES611;1;SEP;19.75055026;A
2011;ES611;2;SEP;14.60111634;A
2011;ES611;3;SEP;2.99830967;A
2011;ES611;4;SEP;;A
2011;ES611;05mas;SEP;;A
2011;ES612;000;SEP;246.54489022;A
2011;ES612;0;SEP;110.60361406;A
2011;ES612;1;SEP;67.5891639;A
2011;ES612;2;SEP;68.35211226;A
2011;ES612;3;SEP;;A
2011;ES612;4;SEP;;A
2011;ES613;000;SEP;180.74680224;A
2011;ES613;0;SEP;80.54059843;A
2011;ES613;1;SEP;43.80398053;A
2011;ES613;2;SEP;46.60359003;A
2011;ES613;3;SEP;6.99902375;A
2011;ES613;4;SEP;1.39980475;A
2011;ES613;05mas;SEP;1.39980475;A
2011;ES614;000;SEP;166.89356225;A
2011;ES614;0;SEP;57.28424747;A
2011;ES614;1;SEP;46.73019743;A
2011;ES614;2;SEP;53.56486235;A
2011;ES614;3;SEP;6.67574249;A
2011;ES614;4;SEP;;A
2011;ES614;05mas;SEP;2.63851251;A
2011;ES615;000;SEP;59.07766582;A
2011;ES615;0;SEP;27.27707942;A
2011;ES615;1;SEP;23.8504398;A
2011;ES615;2;SEP;6.44231094;A
2011;ES615;3;SEP;1.50783566;A
2011;ES615;4;SEP;;A
2011;ES616;000;SEP;112.55728429;A
2011;ES616;0;SEP;53.86105854;A
2011;ES616;1;SEP;23.4784903;A
2011;ES616;2;SEP;35.21773545;A
2011;ES616;3;SEP;;A
2011;ES616;4;SEP;;A
2011;ES617;000;SEP;242.68781176;A
2011;ES617;0;SEP;93.38138165;A
2011;ES617;1;SEP;80.35851551;A
2011;ES617;2;SEP;61.78601971;A
2011;ES617;3;SEP;7.16189489;A
2011;ES617;4;SEP;;A
2011;ES617;05mas;SEP;;A
2011;ES618;000;SEP;305.07308475;A
2011;ES618;0;SEP;126.55969225;A
2011;ES618;1;SEP;90.10830425;A
2011;ES618;2;SEP;75.970489;A
2011;ES618;3;SEP;12.43459925;A
2011;ES618;4;SEP;;A
2011;ES618;05mas;SEP;;A
2010;ES61;000;SEP;1530.47424568;A
2010;ES61;0;SEP;;A
2010;ES61;1;SEP;447.94742009;A
2010;ES61;2;SEP;416.94888787;A
2010;ES61;3;SEP;57.05293315;A
2010;ES61;4;SEP;10.89592969;A
2010;ES61;05mas;SEP;597.62907488;A
2010;ES611;000;SEP;67.26164627;A
2010;ES611;0;SEP;;A
2010;ES611;1;SEP;34.77162333;A
2010;ES611;2;SEP;21.6295921;A
2010;ES611;3;SEP;;A
2010;ES611;4;SEP;;A
2010;ES611;05mas;SEP;10.86043084;A
2010;ES612;000;SEP;276.67635717;A
2010;ES612;0;SEP;;A
2010;ES612;1;SEP;73.59114228;A
2010;ES612;2;SEP;91.08713589;A
2010;ES612;3;SEP;5.83199787;A
2010;ES612;4;SEP;;A
2010;ES612;05mas;SEP;106.16608113;A
2010;ES613;000;SEP;201.9348937;A
2010;ES613;0;SEP;;A
2010;ES613;1;SEP;65.57628038;A
2010;ES613;2;SEP;59.11832732;A
2010;ES613;3;SEP;10.2987048;A
2010;ES613;4;SEP;2.58885124;A
2010;ES613;05mas;SEP;64.35272996;A
2010;ES614;000;SEP;185.5777762;A
2010;ES614;0;SEP;;A
2010;ES614;1;SEP;44.23264926;A
2010;ES614;2;SEP;45.59399835;A
2010;ES614;3;SEP;3.94716595;A
2010;ES614;4;SEP;3.94716595;A
2010;ES614;05mas;SEP;87.85679669;A
2010;ES615;000;SEP;67.9660588;A
2010;ES615;0;SEP;;A
2010;ES615;1;SEP;18.9051928;A
2010;ES615;2;SEP;18.57121372;A
2010;ES615;3;SEP;2.2732549;A
2010;ES615;05mas;SEP;28.21639738;A
2010;ES616;000;SEP;120.14646873;A
2010;ES616;0;SEP;;A
2010;ES616;1;SEP;31.55864653;A
2010;ES616;2;SEP;26.44925821;A
2010;ES616;3;SEP;9.44343463;A
2010;ES616;4;SEP;3.02495558;A
2010;ES616;05mas;SEP;49.67017378;A
2010;ES617;000;SEP;269.07493748;A
2010;ES617;0;SEP;;A
2010;ES617;1;SEP;71.60155021;A
2010;ES617;2;SEP;76.96455449;A
2010;ES617;3;SEP;12.35414566;A
2010;ES617;4;SEP;1.33495692;A
2010;ES617;05mas;SEP;106.8197302;A
2010;ES618;000;SEP;341.83610733;A
2010;ES618;0;SEP;;A
2010;ES618;1;SEP;107.7103353;A
2010;ES618;2;SEP;77.53480779;A
2010;ES618;3;SEP;12.90422934;A
2010;ES618;4;SEP;;A
2010;ES618;05mas;SEP;143.6867349;A
2009;ES61;000;SEP;1592.640000016;A
2009;ES61;0;SEP;624.7443944896;A
2009;ES61;1;SEP;444.4180267469;A
2009;ES61;2;SEP;423.0097372119;A
2009;ES61;3;SEP;82.2255454984;A
2009;ES61;4;SEP;15.9059130905;A
2009;ES61;05mas;SEP;2.3363829787;A
2009;ES611;000;SEP;82.4700000021;A
2009;ES611;0;SEP;38.5559148946;A
2009;ES611;1;SEP;23.5301276602;A
2009;ES611;2;SEP;18.2865106387;A
2009;ES611;3;SEP;2.0974468086;A
2009;ES612;000;SEP;275.3500000001;A
2009;ES612;0;SEP;100.6985106381;A
2009;ES612;1;SEP;73.8359574469;A
2009;ES612;2;SEP;87.936170213;A
2009;ES612;3;SEP;10.5429787234;A
2009;ES612;4;SEP;;A
2009;ES612;05mas;SEP;2.3363829787;A
2009;ES613;000;SEP;191.580000002;A
2009;ES613;0;SEP;58.528639176;A
2009;ES613;1;SEP;55.882837114;A
2009;ES613;2;SEP;62.97806598;A
2009;ES613;3;SEP;8.312857732;A
2009;ES613;4;SEP;5.8776;A
2009;ES613;05mas;SEP;;A
2009;ES614;000;SEP;187.1600000002;A
2009;ES614;0;SEP;61.5446634616;A
2009;ES614;1;SEP;56.9721634616;A
2009;ES614;2;SEP;55.8290384616;A
2009;ES614;3;SEP;9.8364423077;A
2009;ES614;4;SEP;2.9776923077;A
2009;ES614;05mas;SEP;;A
2009;ES615;000;SEP;80.0000000014;A
2009;ES615;0;SEP;41.1759420296;A
2009;ES615;1;SEP;25.3879347831;A
2009;ES615;2;SEP;13.4361231887;A
2009;ES615;3;SEP;;A
2009;ES616;000;SEP;140.120000003;A
2009;ES616;0;SEP;50.9846666677;A
2009;ES616;1;SEP;38.7396666677;A
2009;ES616;2;SEP;40.4343333341;A
2009;ES616;3;SEP;9.9613333335;A
2009;ES617;000;SEP;262.8999999998;A
2009;ES617;0;SEP;119.3358974358;A
2009;ES617;1;SEP;68.282051282;A
2009;ES617;2;SEP;62.5974358974;A
2009;ES617;3;SEP;8.2282051282;A
2009;ES617;4;SEP;4.4564102564;A
2009;ES617;05mas;SEP;;A
2009;ES618;000;SEP;373.0600000074;A
2009;ES618;0;SEP;153.9201601862;A
2009;ES618;1;SEP;101.7872883314;A
2009;ES618;2;SEP;81.5120594984;A
2009;ES618;3;SEP;33.246281465;A
2009;ES618;4;SEP;2.5942105264;A
2008;ES61;000;SEP;1692.7371674121;A
2008;ES61;0;SEP;701.71555322;A
2008;ES61;1;SEP;502.4927584006;A
2008;ES61;2;SEP;401.879498771;A
2008;ES61;3;SEP;62.7326211368;A
2008;ES61;4;SEP;14.5595897545;A
2008;ES61;05mas;SEP;9.3571461292;A
2008;ES611;000;SEP;96.2877203913;A
2008;ES611;0;SEP;53.222850336;A
2008;ES611;1;SEP;28.3449874416;A
2008;ES611;2;SEP;9.3671980269;A
2008;ES611;3;SEP;4.0145134401;A
2008;ES611;4;SEP;1.3381711467;A
2008;ES611;05mas;SEP;;A
2008;ES612;000;SEP;285.8106521385;A
2008;ES612;0;SEP;114.5572460104;A
2008;ES612;1;SEP;87.5398441799;A
2008;ES612;2;SEP;68.013912961;A
2008;ES612;3;SEP;9.5972131561;A
2008;ES612;4;SEP;;A
2008;ES612;05mas;SEP;6.1024358311;A
2008;ES613;000;SEP;227.038028358;A
2008;ES613;0;SEP;98.7761424808;A
2008;ES613;1;SEP;59.962626711;A
2008;ES613;2;SEP;55.9138001307;A
2008;ES613;3;SEP;7.9096130047;A
2008;ES613;4;SEP;4.4758460308;A
2008;ES613;05mas;SEP;;A
2008;ES614;000;SEP;182.40095509;A
2008;ES614;0;SEP;76.1344305849;A
2008;ES614;1;SEP;54.204984733;A
2008;ES614;2;SEP;48.021917158;A
2008;ES614;3;SEP;1.0305112625;A
2008;ES614;4;SEP;3.0091113516;A
2008;ES615;000;SEP;100.3696713296;A
2008;ES615;0;SEP;30.2985790212;A
2008;ES615;1;SEP;47.4218027978;A
2008;ES615;2;SEP;18.8246447553;A
2008;ES615;3;SEP;3.8246447553;A
2008;ES615;4;SEP;;A
2008;ES615;05mas;SEP;;A
2008;ES616;000;SEP;135.4196187528;A
2008;ES616;0;SEP;45.843136005;A
2008;ES616;1;SEP;52.3164494262;A
2008;ES616;2;SEP;25.8820897956;A
2008;ES616;3;SEP;11.377943526;A
2008;ES616;4;SEP;;A
2008;ES616;05mas;SEP;;A
2008;ES617;000;SEP;266.3862143614;A
2008;ES617;0;SEP;120.554250908;A
2008;ES617;1;SEP;70.0548379994;A
2008;ES617;2;SEP;62.2217003632;A
2008;ES617;3;SEP;9.2777125454;A
2008;ES617;4;SEP;2.2777125454;A
2008;ES617;05mas;SEP;2.0;A
2008;ES618;000;SEP;399.0243069905;A
2008;ES618;0;SEP;162.3289178737;A
2008;ES618;1;SEP;102.6472251117;A
2008;ES618;2;SEP;113.6342355803;A
2008;ES618;3;SEP;15.7004694467;A
2008;ES618;4;SEP;3.45874868;A
2008;ES618;05mas;SEP;1.2547102981;A
2007;ES61;000;SEP;2252.190000142;A
2007;ES61;0;SEP;885.79541058;A
2007;ES61;1;SEP;656.883226045;A
2007;ES61;2;SEP;583.919057451;A
2007;ES61;3;SEP;106.535398424;A
2007;ES61;4;SEP;14.300134914;A
2007;ES61;05mas;SEP;4.756772728;A
2007;ES611;000;SEP;121.410000006;A
2007;ES611;0;SEP;45.86727273;A
2007;ES611;1;SEP;29.200909092;A
2007;ES611;2;SEP;44.490000002;A
2007;ES611;3;SEP;1.851818182;A
2007;ES611;4;SEP;;A
2007;ES611;05mas;SEP;;A
2007;ES612;000;SEP;345.03999999;A
2007;ES612;0;SEP;139.785569618;A
2007;ES612;1;SEP;112.648909441;A
2007;ES612;2;SEP;67.02331061;A
2007;ES612;3;SEP;25.582210321;A
2007;ES612;4;SEP;;A
2007;ES612;05mas;SEP;;A
2007;ES613;000;SEP;269.900000005;A
2007;ES613;0;SEP;93.947272729;A
2007;ES613;1;SEP;88.063636365;A
2007;ES613;2;SEP;74.005454547;A
2007;ES613;3;SEP;13.883636364;A
2007;ES613;4;SEP;;A
2007;ES613;05mas;SEP;;A
2007;ES614;000;SEP;229.899999993;A
2007;ES614;0;SEP;100.806504062;A
2007;ES614;1;SEP;60.236585364;A
2007;ES614;2;SEP;59.211382112;A
2007;ES614;3;SEP;7.113821138;A
2007;ES614;4;SEP;2.531707317;A
2007;ES614;05mas;SEP;;A
2007;ES615;000;SEP;120.089999991;A
2007;ES615;0;SEP;42.648113205;A
2007;ES615;1;SEP;49.091320752;A
2007;ES615;2;SEP;22.520943393;A
2007;ES615;3;SEP;5.829622641;A
2007;ES615;4;SEP;;A
2007;ES615;05mas;SEP;;A
2007;ES616;000;SEP;213.10999998;A
2007;ES616;0;SEP;68.76891025;A
2007;ES616;1;SEP;59.37814102;A
2007;ES616;2;SEP;55.38538461;A
2007;ES616;3;SEP;24.17955128;A
2007;ES616;4;SEP;2.81051282;A
2007;ES616;05mas;SEP;2.5875;A
2007;ES617;000;SEP;424.9200001;A
2007;ES617;0;SEP;179.33441353;A
2007;ES617;1;SEP;108.567985362;A
2007;ES617;2;SEP;116.321155456;A
2007;ES617;3;SEP;17.44253666;A
2007;ES617;4;SEP;1.084636364;A
2007;ES617;05mas;SEP;2.169272728;A
2007;ES618;000;SEP;527.820000077;A
2007;ES618;0;SEP;214.637354456;A
2007;ES618;1;SEP;149.695738649;A
2007;ES618;2;SEP;144.961426721;A
2007;ES618;3;SEP;10.652201838;A
2007;ES618;4;SEP;7.873278413;A
2007;ES618;05mas;SEP;;A
2006;ES61;000;SEP;4085.709783;A
2006;ES61;NC;SEP;4085.709783;A
2006;ES611;000;SEP;267.840027;A
2006;ES611;NC;SEP;267.840027;A
2006;ES612;000;SEP;640.770013;A
2006;ES612;NC;SEP;640.770013;A
2006;ES613;000;SEP;451.979978;A
2006;ES613;NC;SEP;451.979978;A
2006;ES614;000;SEP;537.299946;A
2006;ES614;NC;SEP;537.299946;A
2006;ES615;000;SEP;286.899984;A
2006;ES615;NC;SEP;286.899984;A
2006;ES616;000;SEP;326.429937;A
2006;ES616;NC;SEP;326.429937;A
2006;ES617;000;SEP;657.509904;A
2006;ES617;NC;SEP;657.509904;A
2006;ES618;000;SEP;916.979994;A
2006;ES618;NC;SEP;916.979994;A
2005;ES61;000;SEP;11613.00000646;A
2005;ES61;NC;SEP;11613.00000646;A
2005;ES611;000;SEP;808.99999851;A
2005;ES611;NC;SEP;808.99999851;A
2005;ES612;000;SEP;1853.00000467;A
2005;ES612;NC;SEP;1853.00000467;A
2005;ES613;000;SEP;1087.99999705;A
2005;ES613;NC;SEP;1087.99999705;A
2005;ES614;000;SEP;1255.99999686;A
2005;ES614;NC;SEP;1255.99999686;A
2005;ES615;000;SEP;779.00000184;A
2005;ES615;NC;SEP;779.00000184;A
2005;ES616;000;SEP;816.99999969;A
2005;ES616;NC;SEP;816.99999969;A
2005;ES617;000;SEP;2263.00000248;A
2005;ES617;NC;SEP;2263.00000248;A
2005;ES618;000;SEP;2748.00000536;A
2005;ES618;NC;SEP;2748.00000536;A
2004;ES61;000;SEP;14276.001079;A
2004;ES61;NC;SEP;14276.001079;A
2004;ES611;000;SEP;1112.00024;A
2004;ES611;NC;SEP;1112.00024;A
2004;ES612;000;SEP;2093.000459;A
2004;ES612;NC;SEP;2093.000459;A
2004;ES613;000;SEP;1267.00032;A
2004;ES613;NC;SEP;1267.00032;A
2004;ES614;000;SEP;1612.9995;A
2004;ES614;NC;SEP;1612.9995;A
2004;ES615;000;SEP;935.999804;A
2004;ES615;NC;SEP;935.999804;A
2004;ES616;000;SEP;895.000176;A
2004;ES616;NC;SEP;895.000176;A
2004;ES617;000;SEP;2906.000692;A
2004;ES617;NC;SEP;2906.000692;A
2004;ES618;000;SEP;3453.999888;A
2004;ES618;NC;SEP;3453.999888;A
2003;ES61;000;SEP;12967.001106;A
2003;ES61;NC;SEP;12967.001106;A
2003;ES611;000;SEP;910.999995;A
2003;ES611;NC;SEP;910.999995;A
2003;ES612;000;SEP;1905.00024;A
2003;ES612;NC;SEP;1905.00024;A
2003;ES613;000;SEP;1177.00044;A
2003;ES613;NC;SEP;1177.00044;A
2003;ES614;000;SEP;1573.999476;A
2003;ES614;NC;SEP;1573.999476;A
2003;ES615;000;SEP;761.00001;A
2003;ES615;NC;SEP;761.00001;A
2003;ES616;000;SEP;810.000224;A
2003;ES616;NC;SEP;810.000224;A
2003;ES617;000;SEP;2759.000618;A
2003;ES617;NC;SEP;2759.000618;A
2003;ES618;000;SEP;3070.000103;A
2003;ES618;NC;SEP;3070.000103;A
2002;ES61;000;SEP;12611.000178;A
2002;ES61;NC;SEP;12611.000178;A
2002;ES611;000;SEP;1013.99996;A
2002;ES611;NC;SEP;1013.99996;A
2002;ES612;000;SEP;1800.000576;A
2002;ES612;NC;SEP;1800.000576;A
2002;ES613;000;SEP;1117.999998;A
2002;ES613;NC;SEP;1117.999998;A
2002;ES614;000;SEP;1362.000035;A
2002;ES614;NC;SEP;1362.000035;A
2002;ES615;000;SEP;693.999885;A
2002;ES615;NC;SEP;693.999885;A
2002;ES616;000;SEP;793.999797;A
2002;ES616;NC;SEP;793.999797;A
2002;ES617;000;SEP;2621.999218;A
2002;ES617;NC;SEP;2621.999218;A
2002;ES618;000;SEP;3207.000709;A
2002;ES618;NC;SEP;3207.000709;A
2001;ES61;000;SEP;10770.998593;A
2001;ES61;NC;SEP;10770.998593;A
2001;ES611;000;SEP;733.999794;A
2001;ES611;NC;SEP;733.999794;A
2001;ES612;000;SEP;1631.99998;A
2001;ES612;NC;SEP;1631.99998;A
2001;ES613;000;SEP;1051.99975;A
2001;ES613;NC;SEP;1051.99975;A
2001;ES614;000;SEP;1143.999663;A
2001;ES614;NC;SEP;1143.999663;A
2001;ES615;000;SEP;718.99982;A
2001;ES615;NC;SEP;718.99982;A
2001;ES616;000;SEP;708.0;A
2001;ES616;NC;SEP;708.0;A
2001;ES617;000;SEP;2181.999582;A
2001;ES617;NC;SEP;2181.999582;A
2001;ES618;000;SEP;2600.000004;A
2001;ES618;NC;SEP;2600.000004;A
2000;ES61;000;SEP;10759.000045;A
2000;ES61;NC;SEP;10759.000045;A
2000;ES611;000;SEP;759.000089;A
2000;ES611;NC;SEP;759.000089;A
2000;ES612;000;SEP;1694.00028;A
2000;ES612;NC;SEP;1694.00028;A
2000;ES613;000;SEP;904.999872;A
2000;ES613;NC;SEP;904.999872;A
2000;ES614;000;SEP;1188.000051;A
2000;ES614;NC;SEP;1188.000051;A
2000;ES615;000;SEP;655.000038;A
2000;ES615;NC;SEP;655.000038;A
2000;ES616;000;SEP;667.000116;A
2000;ES616;NC;SEP;667.000116;A
2000;ES617;000;SEP;2343.999334;A
2000;ES617;NC;SEP;2343.999334;A
2000;ES618;000;SEP;2547.000265;A
2000;ES618;NC;SEP;2547.000265;A
1999;ES61;000;SEP;9376.389167;A
1999;ES61;NC;SEP;9376.389167;A
1999;ES611;000;SEP;638.000217;A
1999;ES611;NC;SEP;638.000217;A
1999;ES612;000;SEP;1402.999689;A
1999;ES612;NC;SEP;1402.999689;A
1999;ES613;000;SEP;865.999735;A
1999;ES613;NC;SEP;865.999735;A
1999;ES614;000;SEP;1033.000086;A
1999;ES614;NC;SEP;1033.000086;A
1999;ES615;000;SEP;549.999954;A
1999;ES615;NC;SEP;549.999954;A
1999;ES616;000;SEP;601.0002;A
1999;ES616;NC;SEP;601.0002;A
1999;ES617;000;SEP;2020.999806;A
1999;ES617;NC;SEP;2020.999806;A
1999;ES618;000;SEP;2264.38948;A
1999;ES618;NC;SEP;2264.38948;A
1998;ES61;000;SEP;9329.556592;A
1998;ES61;NC;SEP;9329.556592;A
1998;ES611;000;SEP;673.999758;A
1998;ES611;NC;SEP;673.999758;A
1998;ES612;000;SEP;1387.9998;A
1998;ES612;NC;SEP;1387.9998;A
1998;ES613;000;SEP;894.99984;A
1998;ES613;NC;SEP;894.99984;A
1998;ES614;000;SEP;945.99972;A
1998;ES614;NC;SEP;945.99972;A
1998;ES615;000;SEP;570.000144;A
1998;ES615;NC;SEP;570.000144;A
1998;ES616;000;SEP;594.000154;A
1998;ES616;NC;SEP;594.000154;A
1998;ES617;000;SEP;1871.99972;A
1998;ES617;NC;SEP;1871.99972;A
1998;ES618;000;SEP;2390.557456;A
1998;ES618;NC;SEP;2390.557456;A
2020;ES61;000;DISLUN;5.05742;A
2020;ES61;0;DISLUN;5.05742;A
2020;ES61;1;DISLUN;;A
2020;ES61;2;DISLUN;;A
2020;ES61;3;DISLUN;;A
2020;ES61;4;DISLUN;;A
2020;ES61;05mas;DISLUN;;A
2020;ES611;000;DISLUN;2.13486;A
2020;ES611;0;DISLUN;2.13486;A
2020;ES611;1;DISLUN;;A
2020;ES611;2;DISLUN;;A
2020;ES611;3;DISLUN;;A
2020;ES611;4;DISLUN;;A
2020;ES612;000;DISLUN;;A
2020;ES612;0;DISLUN;;A
2020;ES612;1;DISLUN;;A
2020;ES612;2;DISLUN;;A
2020;ES612;3;DISLUN;;A
2020;ES612;4;DISLUN;;A
2020;ES613;000;DISLUN;;A
2020;ES613;0;DISLUN;;A
2020;ES613;1;DISLUN;;A
2020;ES613;2;DISLUN;;A
2020;ES613;3;DISLUN;;A
2020;ES613;4;DISLUN;;A
2020;ES614;000;DISLUN;;A
2020;ES614;0;DISLUN;;A
2020;ES614;1;DISLUN;;A
2020;ES614;2;DISLUN;;A
2020;ES614;3;DISLUN;;A
2020;ES615;000;DISLUN;;A
2020;ES615;0;DISLUN;;A
2020;ES615;1;DISLUN;;A
2020;ES615;2;DISLUN;;A
2020;ES615;3;DISLUN;;A
2020;ES616;000;DISLUN;2.92256;A
2020;ES616;0;DISLUN;2.92256;A
2020;ES616;1;DISLUN;;A
2020;ES616;2;DISLUN;;A
2020;ES616;3;DISLUN;;A
2020;ES616;05mas;DISLUN;;A
2020;ES617;000;DISLUN;;A
2020;ES617;0;DISLUN;;A
2020;ES617;1;DISLUN;;A
2020;ES617;2;DISLUN;;A
2020;ES617;3;DISLUN;;A
2020;ES617;4;DISLUN;;A
2020;ES617;05mas;DISLUN;;A
2020;ES618;000;DISLUN;;A
2020;ES618;0;DISLUN;;A
2020;ES618;1;DISLUN;;A
