D_TEMPORAL_0;D_TERRITORIO_0;D_DURACMATRIM_0;INDICATOR;OBS_VALUE;FREQ
2012;ES613;3;;3.41172;A
2012;ES613;4;;;A
2012;ES613;5;;1.64772;A
2012;ES613;6;;4.94316;A
2012;ES613;7;;;A
2012;ES613;8;;1.64772;A
2012;ES613;9;;8.2386;A
2012;ES613;10;;;A
2012;ES613;11;;1.64772;A
2012;ES613;12;;3.29544;A
2012;ES613;13;;3.41172;A
2012;ES613;14;;3.41172;A
2012;ES613;15;;1.64772;A
2012;ES613;16;;1.764;A
2012;ES613;17;;;A
2012;ES613;18;;3.41172;A
2012;ES613;19;;3.41172;A
2012;ES613;20;;4.94316;A
2012;ES613;21;;1.64772;A
2012;ES613;22;;3.41172;A
2012;ES613;23;;1.764;A
2012;ES613;24;;6.70716;A
2012;ES613;25;;3.41172;A
2012;ES613;26;;3.41172;A
2012;ES613;27;;3.41172;A
2012;ES613;28;;3.528;A
2012;ES613;29;;1.64772;A
2012;ES613;30;;5.05944;A
2012;ES613;31;;5.17572;A
2012;ES613;32;;3.29544;A
2012;ES613;33;;;A
2012;ES613;34;;;A
2012;ES613;35;;3.41172;A
2012;ES613;36;;;A
2012;ES613;37;;5.292;A
2012;ES613;38;;;A
2012;ES613;39;;1.764;A
2012;ES613;40;;1.64772;A
2012;ES613;41;;;A
2012;ES613;42;;;A
2012;ES613;44;;3.41172;A
2012;ES613;45;;;A
2012;ES613;46;;;A
2012;ES613;47;;;A
2012;ES613;48;;;A
2012;ES613;50;;;A
2012;ES613;51;;;A
2012;ES614;00;;139.01817;A
2012;ES614;0;;;A
2012;ES614;1;;;A
2012;ES614;2;;;A
2012;ES614;3;;4.67886;A
2012;ES614;4;;4.48978;A
2012;ES614;5;;;A
2012;ES614;6;;11.41353;A
2012;ES614;7;;4.48978;A
2012;ES614;8;;;A
2012;ES614;9;;6.92375;A
2012;ES614;10;;;A
2012;ES614;11;;4.48978;A
2012;ES614;12;;2.33943;A
2012;ES614;13;;;A
2012;ES614;14;;6.73467;A
2012;ES614;15;;;A
2012;ES614;16;;2.33943;A
2012;ES614;17;;4.48978;A
2012;ES614;18;;2.24489;A
2012;ES614;19;;4.58432;A
2012;ES614;20;;6.82921;A
2012;ES614;21;;4.48978;A
2012;ES614;22;;9.0741;A
2012;ES614;23;;2.33943;A
2012;ES614;24;;4.58432;A
2012;ES614;25;;6.92375;A
2012;ES614;26;;;A
2012;ES614;27;;4.48978;A
2012;ES614;28;;2.24489;A
2012;ES614;29;;;A
2012;ES614;30;;4.58432;A
2012;ES614;31;;7.01829;A
2012;ES614;32;;4.48978;A
2012;ES614;33;;4.58432;A
2012;ES614;34;;;A
2012;ES614;35;;4.48978;A
2012;ES614;36;;;A
2012;ES614;37;;;A
2012;ES614;38;;2.24489;A
2012;ES614;39;;2.24489;A
2012;ES614;40;;;A
2012;ES614;41;;4.48978;A
2012;ES614;42;;2.33943;A
2012;ES614;43;;;A
2012;ES614;44;;;A
2012;ES614;45;;;A
2012;ES614;47;;;A
2012;ES614;48;;;A
2012;ES614;49;;;A
2012;ES614;50;;2.33943;A
2012;ES614;51;;;A
2012;ES614;59;;;A
2012;ES615;00;;60.6245;A
2012;ES615;0;;;A
2012;ES615;1;;2.49208;A
2012;ES615;2;;;A
2012;ES615;3;;2.49208;A
2012;ES615;4;;;A
2012;ES615;5;;;A
2012;ES615;6;;;A
2012;ES615;7;;;A
2012;ES615;8;;2.49208;A
2012;ES615;9;;;A
2012;ES615;10;;2.49208;A
2012;ES615;11;;2.49208;A
2012;ES615;12;;2.32433;A
2012;ES615;13;;4.81641;A
2012;ES615;14;;;A
2012;ES615;15;;;A
2012;ES615;16;;;A
2012;ES615;17;;;A
2012;ES615;18;;2.32433;A
2012;ES615;19;;;A
2012;ES615;20;;2.49208;A
2012;ES615;21;;2.32433;A
2012;ES615;22;;2.32433;A
2012;ES615;23;;2.49208;A
2012;ES615;24;;2.32433;A
2012;ES615;25;;4.81641;A
2012;ES615;26;;2.32433;A
2012;ES615;27;;2.49208;A
2012;ES615;28;;7.30849;A
2012;ES615;29;;2.49208;A
2012;ES615;30;;2.49208;A
2012;ES615;31;;;A
2012;ES615;32;;;A
2012;ES615;33;;;A
2012;ES615;34;;2.49208;A
2012;ES615;35;;;A
2012;ES615;36;;;A
2012;ES615;37;;;A
2012;ES615;38;;;A
2012;ES615;39;;;A
2012;ES615;40;;;A
2012;ES615;41;;;A
2012;ES615;42;;;A
2012;ES615;45;;;A
2012;ES615;54;;2.32433;A
2012;ES616;00;;141.41699;A
2012;ES616;0;;;A
2012;ES616;1;;3.26594;A
2012;ES616;2;;4.2316;A
2012;ES616;3;;1.63297;A
2012;ES616;4;;3.26594;A
2012;ES616;5;;;A
2012;ES616;6;;2.59863;A
2012;ES616;7;;1.63297;A
2012;ES616;8;;4.2316;A
2012;ES616;9;;4.2316;A
2012;ES616;10;;1.63297;A
2012;ES616;11;;4.89891;A
2012;ES616;12;;1.63297;A
2012;ES616;13;;5.86457;A
2012;ES616;14;;1.63297;A
2012;ES616;15;;4.2316;A
2012;ES616;16;;5.86457;A
2012;ES616;17;;3.26594;A
2012;ES616;18;;3.26594;A
2012;ES616;19;;5.19726;A
2012;ES616;20;;4.2316;A
2012;ES616;21;;1.63297;A
2012;ES616;22;;7.49754;A
2012;ES616;23;;6.83023;A
2012;ES616;24;;4.2316;A
2012;ES616;25;;1.63297;A
2012;ES616;26;;5.86457;A
2012;ES616;27;;;A
2012;ES616;28;;2.59863;A
2012;ES616;29;;4.2316;A
2012;ES616;30;;2.59863;A
2012;ES616;31;;3.26594;A
2012;ES616;32;;1.63297;A
2012;ES616;33;;11.06183;A
2012;ES616;34;;1.63297;A
2012;ES616;35;;;A
2012;ES616;36;;1.63297;A
2012;ES616;37;;7.49754;A
2012;ES616;38;;4.2316;A
2012;ES616;39;;1.63297;A
2012;ES616;40;;;A
2012;ES616;41;;;A
2012;ES616;42;;;A
2012;ES616;43;;;A
2012;ES616;45;;;A
2012;ES616;47;;1.63297;A
2012;ES616;48;;;A
2012;ES616;49;;1.63297;A
2012;ES616;50;;;A
2012;ES616;53;;1.63297;A
2012;ES617;00;;271.91439;A
2012;ES617;0;;3.69804;A
2012;ES617;1;;3.69804;A
2012;ES617;2;;3.69804;A
2012;ES617;3;;3.14001;A
2012;ES617;4;;3.69804;A
2012;ES617;5;;6.83805;A
2012;ES617;6;;3.69804;A
2012;ES617;7;;7.39608;A
2012;ES617;8;;14.23413;A
2012;ES617;9;;6.83805;A
2012;ES617;10;;8.68707;A
2012;ES617;11;;9.97806;A
2012;ES617;12;;7.39608;A
2012;ES617;13;;3.69804;A
2012;ES617;14;;7.39608;A
2012;ES617;15;;10.53609;A
2012;ES617;16;;5.54706;A
2012;ES617;17;;11.26905;A
2012;ES617;18;;1.84902;A
2012;ES617;19;;13.6761;A
2012;ES617;20;;5.54706;A
2012;ES617;21;;11.09412;A
2012;ES617;22;;12.38511;A
2012;ES617;23;;1.84902;A
2012;ES617;24;;10.53609;A
2012;ES617;25;;10.53609;A
2012;ES617;26;;3.69804;A
2012;ES617;27;;1.84902;A
2012;ES617;28;;1.84902;A
2012;ES617;29;;3.69804;A
2012;ES617;30;;6.83805;A
2012;ES617;31;;3.69804;A
2012;ES617;32;;3.69804;A
2012;ES617;33;;;A
2012;ES617;34;;3.69804;A
2012;ES617;35;;3.69804;A
2012;ES617;36;;3.69804;A
2012;ES617;37;;7.39608;A
2012;ES617;38;;;A
2012;ES617;39;;10.53609;A
2012;ES617;40;;6.83805;A
2012;ES617;41;;;A
2012;ES617;42;;;A
2012;ES617;43;;13.11807;A
2012;ES617;44;;;A
2012;ES617;45;;3.14001;A
2012;ES617;46;;;A
2012;ES617;47;;1.84902;A
2012;ES617;48;;;A
2012;ES617;49;;3.69804;A
2012;ES617;50;;;A
2012;ES617;54;;;A
2012;ES618;00;;305.92832;A
2012;ES618;0;;1.45322;A
2012;ES618;1;;10.17254;A
2012;ES618;2;;;A
2012;ES618;3;;3.90644;A
2012;ES618;4;;9.63143;A
2012;ES618;5;;9.63143;A
2012;ES618;6;;4.35966;A
2012;ES618;7;;1.45322;A
2012;ES618;8;;14.9032;A
2012;ES618;9;;13.07898;A
2012;ES618;10;;1.45322;A
2012;ES618;11;;14.9032;A
2012;ES618;12;;11.99676;A
2012;ES618;13;;2.90644;A
2012;ES618;14;;9.63143;A
2012;ES618;15;;11.08465;A
2012;ES618;16;;9.63143;A
2012;ES618;17;;7.2661;A
2012;ES618;18;;9.63143;A
2012;ES618;19;;1.45322;A
2012;ES618;20;;10.17254;A
2012;ES618;21;;7.2661;A
2012;ES618;22;;10.54354;A
2012;ES618;23;;5.27177;A
2012;ES618;24;;6.72499;A
2012;ES618;25;;6.72499;A
2012;ES618;26;;8.17821;A
2012;ES618;27;;1.45322;A
2012;ES618;28;;8.17821;A
2012;ES618;29;;6.72499;A
2012;ES618;30;;6.72499;A
2012;ES618;31;;7.6371;A
2012;ES618;32;;11.99676;A
2012;ES618;33;;5.27177;A
2012;ES618;34;;5.81288;A
2012;ES618;35;;1.45322;A
2012;ES618;36;;5.27177;A
2012;ES618;37;;9.09032;A
2012;ES618;38;;;A
2012;ES618;39;;10.17254;A
2012;ES618;40;;5.27177;A
2012;ES618;41;;1.45322;A
2012;ES618;42;;1.45322;A
2012;ES618;43;;;A
2012;ES618;44;;5.81288;A
2012;ES618;45;;1.45322;A
2012;ES618;46;;;A
2012;ES618;47;;1.45322;A
2012;ES618;48;;2.90644;A
2012;ES618;49;;2.90644;A
2012;ES618;50;;;A
2012;ES618;51;;;A
2012;ES618;52;;;A
2012;ES618;54;;;A
2012;ES618;57;;;A
2011;ES61;00;;1399.03667512;A
2011;ES61;0;;7.14391969;A
2011;ES61;1;;24.59341103;A
2011;ES61;2;;27.43365521;A
2011;ES61;3;;43.59883373;A
2011;ES61;4;;28.64530216;A
2011;ES61;5;;41.33764193;A
2011;ES61;6;;35.83710439;A
2011;ES61;7;;35.78422638;A
2011;ES61;8;;40.94469238;A
2011;ES61;9;;53.2956678;A
2011;ES61;10;;44.80563257;A
2011;ES61;11;;48.17420813;A
2011;ES61;12;;38.69933072;A
2011;ES61;13;;24.80325364;A
2011;ES61;14;;45.37246885;A
2011;ES61;15;;34.18833262;A
2011;ES61;16;;47.60195145;A
2011;ES61;17;;34.40612082;A
2011;ES61;18;;31.01322481;A
2011;ES61;19;;33.15617607;A
2011;ES61;20;;26.91283501;A
2011;ES61;21;;47.45902624;A
2011;ES61;22;;33.90040311;A
2011;ES61;23;;23.77859566;A
2011;ES61;24;;41.47603461;A
2011;ES61;25;;31.18330992;A
2011;ES61;26;;40.5866744;A
2011;ES61;27;;30.8291329;A
2011;ES61;28;;15.17481689;A
2011;ES61;29;;32.32790282;A
2011;ES61;30;;38.17561961;A
2011;ES61;31;;40.99303955;A
2011;ES61;32;;22.77059589;A
2011;ES61;33;;17.66001157;A
2011;ES61;34;;21.04042562;A
2011;ES61;35;;23.40312596;A
2011;ES61;36;;22.92975379;A
2011;ES61;37;;28.56579415;A
2011;ES61;38;;12.14180926;A
2011;ES61;39;;9.62874399;A
2011;ES61;40;;25.89038601;A
2011;ES61;41;;17.69984437;A
2011;ES61;42;;6.07537318;A
2011;ES61;43;;16.97506091;A
2011;ES61;44;;5.387395;A
2011;ES61;45;;4.6571275;A
2011;ES61;46;;7.30757264;A
2011;ES61;47;;2.86794838;A
2011;ES61;48;;7.38366979;A
2011;ES61;49;;1.53305475;A
2011;ES61;50;;3.42663962;A
2011;ES61;51;;10.52811286;A
2011;ES61;53;;2.86794838;A
2011;ES61;54;;;A
2011;ES61;56;;3.22443872;A
2011;ES61;58;;;A
2011;ES61;63;;1.43929768;A
2011;ES611;00;;85.45557379;A
2011;ES611;0;;;A
2011;ES611;1;;;A
2011;ES611;2;;4.3022485;A
2011;ES611;3;;;A
2011;ES611;4;;2.99830967;A
2011;ES611;5;;;A
2011;ES611;6;;;A
2011;ES611;7;;2.15112425;A
2011;ES611;8;;;A
2011;ES611;9;;;A
2011;ES611;10;;2.15112425;A
2011;ES611;11;;2.15112425;A
2011;ES611;12;;5.14943392;A
2011;ES611;13;;;A
2011;ES611;14;;5.99661934;A
2011;ES611;15;;4.3022485;A
2011;ES611;16;;2.99830967;A
2011;ES611;17;;;A
2011;ES611;18;;2.15112425;A
2011;ES611;19;;2.15112425;A
2011;ES611;20;;2.15112425;A
2011;ES611;21;;;A
2011;ES611;22;;;A
2011;ES611;23;;2.15112425;A
2011;ES611;24;;;A
2011;ES611;25;;6.45337275;A
2011;ES611;26;;2.15112425;A
2011;ES611;27;;;A
2011;ES611;28;;2.15112425;A
2011;ES611;29;;5.14943392;A
2011;ES611;30;;;A
2011;ES611;31;;2.99830967;A
2011;ES611;32;;;A
2011;ES611;33;;2.99830967;A
2011;ES611;34;;;A
2011;ES611;35;;2.15112425;A
2011;ES611;36;;;A
2011;ES611;37;;2.99830967;A
2011;ES611;38;;;A
2011;ES611;39;;2.15112425;A
2011;ES611;40;;2.15112425;A
2011;ES611;41;;2.99830967;A
2011;ES611;42;;;A
2011;ES611;43;;2.99830967;A
2011;ES611;44;;2.15112425;A
2011;ES611;47;;;A
2011;ES611;48;;2.99830967;A
2011;ES611;49;;;A
2011;ES611;50;;;A
2011;ES611;51;;2.15112425;A
2011;ES612;00;;246.54489022;A
2011;ES612;0;;;A
2011;ES612;1;;1.69138397;A
2011;ES612;2;;1.69138397;A
2011;ES612;3;;5.07415191;A
2011;ES612;4;;5.07415191;A
2011;ES612;5;;5.07415191;A
2011;ES612;6;;3.38276794;A
2011;ES612;7;;7.59467914;A
2011;ES612;8;;15.18935828;A
2011;ES612;9;;5.07415191;A
2011;ES612;10;;9.28606311;A
2011;ES612;11;;8.45691985;A
2011;ES612;12;;4.2119112;A
2011;ES612;13;;;A
2011;ES612;14;;1.69138397;A
2011;ES612;15;;5.90329517;A
2011;ES612;16;;9.28606311;A
2011;ES612;17;;8.45691985;A
2011;ES612;18;;7.59467914;A
2011;ES612;19;;3.38276794;A
2011;ES612;20;;7.59467914;A
2011;ES612;21;;8.4238224;A
2011;ES612;22;;6.76553588;A
2011;ES612;23;;6.76553588;A
2011;ES612;24;;5.90329517;A
2011;ES612;25;;;A
2011;ES612;26;;8.45691985;A
2011;ES612;27;;13.49797431;A
2011;ES612;28;;4.2119112;A
2011;ES612;29;;9.28606311;A
2011;ES612;30;;5.07415191;A
2011;ES612;31;;13.49797431;A
2011;ES612;32;;5.90329517;A
2011;ES612;33;;5.07415191;A
2011;ES612;34;;;A
2011;ES612;35;;4.2119112;A
2011;ES612;36;;5.90329517;A
2011;ES612;37;;7.59467914;A
2011;ES612;38;;;A
2011;ES612;39;;1.69138397;A
2011;ES612;40;;5.90329517;A
2011;ES612;41;;7.59467914;A
2011;ES612;42;;;A
2011;ES612;43;;3.38276794;A
2011;ES612;44;;;A
2011;ES612;45;;;A
2011;ES612;46;;;A
2011;ES612;50;;;A
2011;ES612;56;;1.69138397;A
2011;ES613;00;;180.74680224;A
2011;ES613;0;;;A
2011;ES613;1;;2.7996095;A
2011;ES613;2;;5.66755788;A
2011;ES613;3;;2.86794838;A
2011;ES613;4;;2.7996095;A
2011;ES613;5;;4.26775313;A
2011;ES613;6;;;A
2011;ES613;7;;1.39980475;A
2011;ES613;8;;8.46716738;A
2011;ES613;9;;9.86697213;A
2011;ES613;10;;8.53550626;A
2011;ES613;11;;11.33511576;A
2011;ES613;12;;2.7996095;A
2011;ES613;13;;9.93531101;A
2011;ES613;14;;1.39980475;A
2011;ES613;15;;4.19941425;A
2011;ES613;16;;5.599219;A
2011;ES613;17;;6.99902375;A
2011;ES613;18;;1.39980475;A
2011;ES613;19;;5.599219;A
2011;ES613;20;;;A
2011;ES613;21;;8.46716738;A
2011;ES613;22;;5.66755788;A
2011;ES613;23;;4.19941425;A
2011;ES613;24;;4.26775313;A
2011;ES613;25;;1.39980475;A
2011;ES613;26;;5.73589676;A
2011;ES613;27;;4.26775313;A
2011;ES613;28;;2.7996095;A
2011;ES613;29;;2.86794838;A
2011;ES613;30;;2.7996095;A
2011;ES613;31;;2.86794838;A
2011;ES613;32;;1.39980475;A
2011;ES613;33;;2.7996095;A
2011;ES613;34;;2.7996095;A
2011;ES613;35;;2.7996095;A
2011;ES613;36;;1.39980475;A
2011;ES613;37;;5.599219;A
2011;ES613;38;;2.7996095;A
2011;ES613;39;;1.39980475;A
2011;ES613;40;;1.39980475;A
2011;ES613;41;;5.66755788;A
2011;ES613;42;;1.39980475;A
2011;ES613;43;;;A
2011;ES613;44;;;A
2011;ES613;46;;4.26775313;A
2011;ES613;47;;2.86794838;A
2011;ES613;48;;;A
2011;ES613;51;;;A
2011;ES613;53;;2.86794838;A
2011;ES614;00;;166.89356225;A
2011;ES614;0;;2.63851251;A
2011;ES614;1;;2.63851251;A
2011;ES614;2;;2.01861499;A
2011;ES614;3;;8.07445996;A
2011;ES614;4;;;A
2011;ES614;5;;4.6571275;A
2011;ES614;6;;9.314255;A
2011;ES614;7;;4.03722998;A
2011;ES614;8;;2.01861499;A
2011;ES614;9;;11.33286999;A
2011;ES614;10;;6.67574249;A
2011;ES614;11;;4.03722998;A
2011;ES614;12;;6.67574249;A
2011;ES614;13;;;A
2011;ES614;14;;4.03722998;A
2011;ES614;15;;;A
2011;ES614;16;;4.03722998;A
2011;ES614;17;;4.03722998;A
2011;ES614;18;;2.01861499;A
2011;ES614;19;;8.69435748;A
2011;ES614;20;;6.67574249;A
2011;ES614;21;;;A
2011;ES614;22;;4.6571275;A
2011;ES614;23;;;A
2011;ES614;24;;10.71297247;A
2011;ES614;25;;5.27702502;A
2011;ES614;26;;4.03722998;A
2011;ES614;27;;2.63851251;A
2011;ES614;28;;;A
2011;ES614;29;;2.63851251;A
2011;ES614;30;;7.29564001;A
2011;ES614;31;;9.314255;A
2011;ES614;32;;;A
2011;ES614;33;;2.01861499;A
2011;ES614;34;;4.6571275;A
2011;ES614;35;;2.01861499;A
2011;ES614;36;;4.03722998;A
2011;ES614;37;;4.6571275;A
2011;ES614;38;;;A
2011;ES614;39;;;A
2011;ES614;40;;2.01861499;A
2011;ES614;41;;;A
2011;ES614;42;;;A
2011;ES614;43;;;A
2011;ES614;44;;;A
2011;ES614;45;;4.6571275;A
2011;ES614;46;;;A
2011;ES614;50;;;A
2011;ES614;51;;2.63851251;A
2011;ES614;54;;;A
2011;ES614;58;;;A
2011;ES615;00;;59.07766582;A
2011;ES615;0;;;A
2011;ES615;1;;1.50783566;A
2011;ES615;2;;;A
2011;ES615;3;;1.50783566;A
2011;ES615;4;;;A
2011;ES615;5;;1.50783566;A
2011;ES615;6;;3.42663962;A
2011;ES615;7;;3.01567132;A
2011;ES615;8;;;A
2011;ES615;9;;;A
2011;ES615;10;;;A
2011;ES615;11;;;A
2011;ES615;12;;3.42663962;A
2011;ES615;13;;1.50783566;A
2011;ES615;14;;1.50783566;A
2011;ES615;15;;;A
2011;ES615;16;;6.44231094;A
2011;ES615;17;;1.50783566;A
2011;ES615;18;;;A
2011;ES615;19;;;A
2011;ES615;20;;;A
2011;ES615;21;;6.44231094;A
2011;ES615;22;;;A
2011;ES615;23;;1.50783566;A
2011;ES615;24;;1.50783566;A
2011;ES615;25;;1.50783566;A
2011;ES615;26;;;A
2011;ES615;27;;1.50783566;A
2011;ES615;28;;;A
2011;ES615;29;;4.93447528;A
2011;ES615;30;;4.93447528;A
2011;ES615;31;;;A
2011;ES615;32;;3.42663962;A
2011;ES615;33;;;A
2011;ES615;34;;;A
2011;ES615;35;;1.50783566;A
2011;ES615;36;;;A
2011;ES615;37;;1.50783566;A
2011;ES615;38;;;A
2011;ES615;39;;1.50783566;A
2011;ES615;40;;;A
2011;ES615;43;;;A
2011;ES615;44;;;A
2011;ES615;45;;;A
2011;ES615;50;;3.42663962;A
2011;ES616;00;;112.55728429;A
2011;ES616;0;;;A
2011;ES616;1;;9.91760746;A
2011;ES616;2;;1.50676476;A
2011;ES616;3;;5.71218611;A
2011;ES616;4;;1.50676476;A
2011;ES616;5;;1.50676476;A
2011;ES616;6;;6.02705904;A
2011;ES616;7;;1.50676476;A
2011;ES616;8;;1.50676476;A
2011;ES616;9;;3.01352952;A
2011;ES616;10;;;A
2011;ES616;11;;;A
2011;ES616;12;;3.01352952;A
2011;ES616;13;;5.71218611;A
2011;ES616;14;;11.42437222;A
2011;ES616;15;;3.01352952;A
2011;ES616;16;;;A
2011;ES616;17;;;A
2011;ES616;18;;4.52029428;A
2011;ES616;19;;;A
2011;ES616;20;;3.01352952;A
2011;ES616;21;;3.01352952;A
2011;ES616;22;;4.20542135;A
2011;ES616;23;;1.50676476;A
2011;ES616;24;;1.50676476;A
2011;ES616;25;;4.52029428;A
2011;ES616;26;;8.72571563;A
2011;ES616;27;;;A
2011;ES616;28;;1.50676476;A
2011;ES616;29;;1.50676476;A
2011;ES616;30;;1.50676476;A
2011;ES616;31;;1.50676476;A
2011;ES616;32;;4.20542135;A
2011;ES616;33;;;A
2011;ES616;34;;1.50676476;A
2011;ES616;35;;;A
2011;ES616;36;;4.20542135;A
2011;ES616;37;;;A
2011;ES616;38;;1.50676476;A
2011;ES616;39;;;A
2011;ES616;40;;;A
2011;ES616;41;;;A
2011;ES616;43;;1.50676476;A
2011;ES616;44;;;A
2011;ES616;46;;1.50676476;A
2011;ES616;48;;1.50676476;A
2011;ES616;51;;4.20542135;A
2011;ES616;58;;;A
2011;ES617;00;;242.68781176;A
2011;ES617;0;;1.43929768;A
2011;ES617;1;;1.43929768;A
2011;ES617;2;;2.87859536;A
2011;ES617;3;;15.76308746;A
2011;ES617;4;;8.60119257;A
2011;ES617;5;;5.75719072;A
2011;ES617;6;;4.31789304;A
2011;ES617;7;;11.47978793;A
2011;ES617;8;;5.75719072;A
2011;ES617;9;;10.04049025;A
2011;ES617;10;;5.72259721;A
2011;ES617;11;;14.35838329;A
2011;ES617;12;;5.75719072;A
2011;ES617;13;;2.87859536;A
2011;ES617;14;;11.47978793;A
2011;ES617;15;;1.43929768;A
2011;ES617;16;;10.04049025;A
2011;ES617;17;;8.63578608;A
2011;ES617;18;;7.1964884;A
2011;ES617;19;;7.1964884;A
2011;ES617;20;;2.87859536;A
2011;ES617;21;;10.04049025;A
2011;ES617;22;;;A
2011;ES617;23;;2.87859536;A
2011;ES617;24;;11.44519442;A
2011;ES617;25;;5.72259721;A
2011;ES617;26;;11.47978793;A
2011;ES617;27;;4.31789304;A
2011;ES617;28;;1.43929768;A
2011;ES617;29;;2.87859536;A
2011;ES617;30;;7.1964884;A
2011;ES617;31;;1.43929768;A
2011;ES617;32;;;A
2011;ES617;33;;;A
2011;ES617;34;;2.87859536;A
2011;ES617;35;;2.87859536;A
2011;ES617;36;;4.31789304;A
2011;ES617;37;;1.43929768;A
2011;ES617;38;;;A
2011;ES617;39;;2.87859536;A
2011;ES617;40;;12.8844921;A
2011;ES617;41;;1.43929768;A
2011;ES617;42;;1.43929768;A
2011;ES617;43;;4.31789304;A
2011;ES617;44;;;A
2011;ES617;45;;;A
2011;ES617;46;;;A
2011;ES617;47;;;A
2011;ES617;48;;2.87859536;A
2011;ES617;49;;;A
2011;ES617;50;;;A
2011;ES617;63;;1.43929768;A
2011;ES618;00;;305.07308475;A
2011;ES618;0;;3.0661095;A
2011;ES618;1;;4.59916425;A
2011;ES618;2;;9.36848975;A
2011;ES618;3;;4.59916425;A
2011;ES618;4;;7.66527375;A
2011;ES618;5;;18.56681825;A
2011;ES618;6;;9.36848975;A
2011;ES618;7;;4.59916425;A
2011;ES618;8;;8.00559625;A
2011;ES618;9;;13.967654;A
2011;ES618;10;;12.43459925;A
2011;ES618;11;;7.835435;A
2011;ES618;12;;7.66527375;A
2011;ES618;13;;4.7693255;A
2011;ES618;14;;7.835435;A
2011;ES618;15;;15.3305475;A
2011;ES618;16;;9.1983285;A
2011;ES618;17;;4.7693255;A
2011;ES618;18;;6.132219;A
2011;ES618;19;;6.132219;A
2011;ES618;20;;4.59916425;A
2011;ES618;21;;11.07170575;A
2011;ES618;22;;12.6047605;A
2011;ES618;23;;4.7693255;A
2011;ES618;24;;6.132219;A
2011;ES618;25;;6.30238025;A
2011;ES618;26;;;A
2011;ES618;27;;4.59916425;A
2011;ES618;28;;3.0661095;A
2011;ES618;29;;3.0661095;A
2011;ES618;30;;9.36848975;A
2011;ES618;31;;9.36848975;A
2011;ES618;32;;7.835435;A
2011;ES618;33;;4.7693255;A
2011;ES618;34;;9.1983285;A
2011;ES618;35;;7.835435;A
2011;ES618;36;;3.0661095;A
2011;ES618;37;;4.7693255;A
2011;ES618;38;;7.835435;A
2011;ES618;39;;;A
2011;ES618;40;;1.53305475;A
2011;ES618;41;;;A
2011;ES618;42;;3.23627075;A
2011;ES618;43;;4.7693255;A
2011;ES618;44;;3.23627075;A
2011;ES618;45;;;A
2011;ES618;46;;1.53305475;A
2011;ES618;48;;;A
2011;ES618;49;;1.53305475;A
2011;ES618;50;;;A
2011;ES618;51;;1.53305475;A
2011;ES618;54;;;A
2011;ES618;56;;1.53305475;A
2010;ES61;00;;1530.47424568;A
2010;ES61;0;;10.04473711;A
2010;ES61;1;;13.88630653;A
2010;ES61;2;;27.60655572;A
2010;ES61;3;;34.59651418;A
2010;ES61;4;;53.33675883;A
2010;ES61;5;;46.19243801;A
2010;ES61;6;;63.72652161;A
2010;ES61;7;;41.67853491;A
2010;ES61;8;;36.63968848;A
2010;ES61;9;;33.65390666;A
2010;ES61;10;;42.63995326;A
2010;ES61;11;;27.6317822;A
2010;ES61;12;;61.64198787;A
2010;ES61;13;;50.20282643;A
2010;ES61;14;;32.18377357;A
2010;ES61;15;;62.48913516;A
2010;ES61;16;;30.50883062;A
2010;ES61;17;;35.74778144;A
2010;ES61;18;;49.85650162;A
2010;ES61;19;;54.9978163;A
2010;ES61;20;;66.81794042;A
2010;ES61;21;;48.42983724;A
2010;ES61;22;;45.44724269;A
2010;ES61;23;;18.69081182;A
2010;ES61;24;;23.69429443;A
2010;ES61;25;;37.33431976;A
2010;ES61;26;;21.68424593;A
2010;ES61;27;;32.01703428;A
2010;ES61;28;;30.13744965;A
2010;ES61;29;;25.51667281;A
2010;ES61;30;;34.06612636;A
2010;ES61;31;;26.30949584;A
2010;ES61;32;;33.17939384;A
2010;ES61;33;;19.47339862;A
2010;ES61;34;;29.18372601;A
2010;ES61;35;;30.06822148;A
2010;ES61;36;;16.21444799;A
2010;ES61;37;;15.09109774;A
2010;ES61;38;;48.72880177;A
2010;ES61;39;;16.61730133;A
2010;ES61;40;;8.53225932;A
2010;ES61;41;;8.78955074;A
2010;ES61;42;;14.56779924;A
2010;ES61;43;;16.30602906;A
2010;ES61;44;;7.00794966;A
2010;ES61;45;;9.31533566;A
2010;ES61;46;;6.43410189;A
2010;ES61;47;;5.16705447;A
2010;ES61;48;;10.8019262;A
2010;ES61;49;;7.9571626;A
2010;ES61;50;;;A
2010;ES61;51;;1.43380326;A
2010;ES61;52;;3.60821182;A
2010;ES61;54;;;A
2010;ES61;55;;2.58885124;A
2010;ES61;59;;;A
2010;ES61;61;;;A
2010;ES611;00;;67.26164627;A
2010;ES611;0;;;A
2010;ES611;1;;;A
2010;ES611;2;;;A
2010;ES611;3;;3.10298024;A
2010;ES611;4;;;A
2010;ES611;5;;1.55149012;A
2010;ES611;6;;1.55149012;A
2010;ES611;7;;1.55149012;A
2010;ES611;8;;;A
2010;ES611;9;;;A
2010;ES611;10;;1.55149012;A
2010;ES611;11;;1.55149012;A
2010;ES611;12;;;A
2010;ES611;13;;8.48756087;A
2010;ES611;14;;;A
2010;ES611;15;;8.48756087;A
2010;ES611;16;;1.55149012;A
2010;ES611;17;;8.48756087;A
