TEMPORAL;CNAE09;ESTRATO_ASALARIADOS;TERRITORIO;TAMANOEMPRESA;INDICATOR;OBS_VALUE;FREQ
2018;838684;38221;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;100.0;A
2018;838685;38221;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;100.0;A
2018;7627;38221;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;100.0;A
2018;7716;38221;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;82.66820700872175;A
2018;7859;38221;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;94.29192715442827;A
2018;7958;38221;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;100.0;A
2018;8165;38221;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;100.0;A
2020;6949;38221;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;85.99495042259403;A
2020;7058;38221;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;93.72126209173258;A
2020;7605;38221;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;100.0;A
2020;838683;38221;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;76.47058823529412;A
2020;838684;38221;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;100.0;A
2020;838685;38221;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;100.0;A
2020;7716;38221;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;80.45013238516104;A
2020;7859;38221;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;86.12956810631229;A
2020;7958;38221;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;100.0;A
2020;8165;38221;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;50.0;A
2020;8255;38221;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;50.0;A
2018;6949;38282;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_SERV_A;49.65481849477719;A
2018;7058;38282;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_SERV_A;30.89042805260613;A
2018;7605;38282;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_SERV_A;54.114885814625346;A
2018;838683;38282;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_SERV_A;31.22320211104371;A
2018;838684;38282;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_SERV_A;2.3535564841731462;A
2018;838685;38282;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_SERV_A;23.525116104863596;A
2018;7627;38282;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_SERV_A;81.4967794901848;A
2018;7663;38282;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_SERV_A;30.357471602208552;A
2018;7716;38282;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_SERV_A;80.19373032151262;A
2018;7859;38282;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_SERV_A;65.98974675315569;A
