TEMPORAL;CNAE09;ESTRATO_ASALARIADOS;TERRITORIO;EPD_TAMANOEMPRESA;INDICATOR;OBS_VALUE;FREQ
2020;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;18.4260949009061;A
2008;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;6.411541309685477;A
2009;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;12.721306844985659;A
2010;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;11.08523450525777;A
2011;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;8.327464255476377;A
2012;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;4.995107717869779;A
2013;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;11.422743026317244;A
2014;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;8.227531234585186;A
2015;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;15.627930714453456;A
2016;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;11.665705853778292;A
2017;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;4.876736658133664;A
2018;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;10.194043121625134;A
2019;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;14.139949762521429;A
2020;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;13.758202042015547;A
2008;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;2.2952116662652484;A
2009;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;4.309826299106285;A
2010;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;1.3497975178242954;A
2011;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;3.304238302078394;A
2012;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;0.12980325592976427;A
2013;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;0.389845537119778;A
2014;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;0.15580434397149787;A
2015;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;3.5622636481363052;A
2016;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;2.5081071366443335;A
2017;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;3.956473799308312;A
2018;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;0.6798826823326961;A
2019;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;6.968001840526752;A
2020;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;5.035331295709723;A
2008;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;10.49300910492812;A
2009;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;12.304241572523447;A
2010;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;11.452635693394612;A
2011;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;12.200463887109244;A
2012;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;13.295902016528476;A
2013;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;15.594349619899015;A
2014;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;17.610736414525213;A
2015;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;15.9703131635136;A
2016;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;19.72082348693684;A
2017;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;18.78000296028756;A
2018;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;16.365763867798037;A
2019;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;24.59842318552814;A
2020;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;24.288588440270388;A
2008;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;5.131057930116002;A
2009;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;5.735128353398785;A
2010;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;9.573693137159577;A
2011;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;9.76178893648243;A
2012;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;12.711862859920325;A
2013;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;13.03262842039126;A
2014;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;16.644814212892243;A
2015;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;18.961558784803017;A
2016;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;18.223702940200123;A
2017;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;20.269481858701567;A
2018;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;14.411965218298132;A
2019;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;24.359969128560845;A
2020;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;22.81917349782142;A
2008;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;15.403610526119882;A
2009;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;18.30003661064452;A
2010;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;13.127025071007248;A
2011;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;14.4117604668617;A
2012;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;13.853930363327033;A
2013;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;17.854467493776102;A
2014;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;18.48313829134704;A
2015;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;13.289683941617966;A
2016;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;21.00596333758724;A
2017;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;17.514495757048905;A
2018;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;18.025508745695685;A
2019;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;24.787394080788697;A
2020;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_2PCT_VENT_TOTA;25.38086233020965;A
2008;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;5.535195011060319;A
2009;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;8.189691948757213;A
2010;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;6.762204351854255;A
2011;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;7.914516275783577;A
2012;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;7.586734547918137;A
2013;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;8.420432417738247;A
2014;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;10.173313183161099;A
2015;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;12.143772023249523;A
2016;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;13.051342056312501;A
2017;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;11.537757557859353;A
2018;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;10.52690013437801;A
2019;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;16.437932116780864;A
2020;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;15.62657281803294;A
2008;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;6.27999080205636;A
2009;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;10.94874953372504;A
2010;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;10.237116437468854;A
2011;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;7.254046208189541;A
2012;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;3.5669543076334445;A
2013;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;10.081142914605156;A
2014;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;7.508863777743653;A
2015;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;13.054810627317401;A
2016;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;8.644671680873762;A
2017;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;4.773773136090337;A
2018;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;9.277683285086924;A
2019;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;10.640768500115339;A
2020;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;12.321348250752132;A
2008;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;2.2952116662652484;A
2009;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;4.309826299106285;A
2010;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;0.41253529174936804;A
2011;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;3.304238302078394;A
2012;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;0.12980325592976427;A
2013;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;0.389845537119778;A
2014;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;0.15580434397149787;A
2015;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;3.512857667291183;A
2016;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;2.5081071366443335;A
2017;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;2.69836590629796;A
2018;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;0.6798826823326961;A
2019;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;6.758486615066615;A
2020;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;3.7049902821999914;A
2008;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;8.17209488986497;A
2009;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;9.357031682881328;A
2010;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;8.552239912088236;A
2011;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;10.08738143495639;A
2012;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;11.618599206111313;A
2013;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;9.596211290289386;A
2014;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;13.01899055030436;A
2015;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;14.010790618398557;A
2016;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;17.49365691025336;A
2017;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;16.23787855463482;A
2018;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;13.736795117412024;A
2019;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;21.526778218008964;A
2020;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;20.544008336248652;A
2008;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;3.6229774532924606;A
2009;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;5.427131461727284;A
2010;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;5.099170623560531;A
2011;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;7.745447611759783;A
2012;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;10.337146292223434;A
2013;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;4.38808764392015;A
2014;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;11.645244411817574;A
2015;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;14.996367641123513;A
2016;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;15.633699406402823;A
2017;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;17.32786408420843;A
2018;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;11.116484098560589;A
2019;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;20.035200682089588;A
2020;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;18.256974067575708;A
2008;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;12.338283991723765;A
2009;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;12.943950565282034;A
2010;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;11.629386958273912;A
2011;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;12.210956883955927;A
2012;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;12.8429812410248;A
2013;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;14.191158369145151;A
2014;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;14.259730961350417;A
2015;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;13.12755771076239;A
2016;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;19.090258809762886;A
2017;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;15.311793236762867;A
2018;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;15.962739839582147;A
2019;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;22.708828739178646;A
2020;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_5PCT_VENT_TOTA;22.24405081227277;A
2008;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;4.44926070076409;A
2009;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;6.273048843147356;A
2010;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;4.571863889624899;A
2011;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;5.471060176239984;A
2012;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;5.768112091805445;A
2013;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;5.665712273458501;A
2014;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;7.718600399774256;A
2015;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;9.25947076965081;A
2016;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;10.35127635058444;A
2017;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;9.470895048595931;A
2018;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;9.342185239274228;A
2019;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;12.365023101495744;A
2020;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;12.271612181402073;A
2008;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;4.675609368827254;A
2009;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;6.327450023211066;A
2010;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;7.009995727629691;A
2011;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;7.021153858441824;A
2012;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;3.2306449368397603;A
2013;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;7.8890052610983865;A
2014;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;6.506272495700674;A
2015;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;8.761203976943865;A
2016;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;7.018788995039007;A
2017;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;3.88072154629369;A
2018;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;7.838543921862183;A
2019;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;7.69770690247506;A
2020;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;10.49677243139344;A
2008;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;2.0431397578364288;A
2009;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;3.841487394819667;A
2010;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;0.2599537457471729;A
2011;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;0.27183438628111445;A
2012;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;0.09399546119051896;A
2014;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;0.15580434397149787;A
2015;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;0.267027562903844;A
2017;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;2.5158959371485103;A
2018;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;0.6798826823326961;A
2019;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;1.1729392164085917;A
2020;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;0.03122866228896082;A
2008;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;6.562871893633723;A
2009;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;7.704198111234844;A
2010;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;5.756401311834628;A
2011;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;6.984845565217385;A
2012;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;8.624817441160356;A
2013;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;6.092986578338607;A
2014;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;9.634747855010858;A
2015;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;11.664851615388235;A
2016;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;14.357486438953568;A
2017;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;13.261810468874117;A
2018;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;12.302075739449926;A
2019;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;17.556771114234017;A
