D_TEMPORAL_0;D_SEXO_0;D_MCVL_TIPOHOGAR_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2010;3690;273747;3142;Población;559025.0;A
2010;3690;273747;3143;Población;2360050.0;A
2010;3691;273748;2352;Población;64950.0;A
2010;3691;273748;2402;Población;130750.0;A
2010;3691;273748;2482;Población;71675.0;A
2010;3691;273748;2713;Población;123175.0;A
2010;3691;273748;2797;Población;67600.0;A
2010;3691;273748;2911;Población;100425.0;A
2010;3691;273748;3023;Población;203125.0;A
2010;3691;273748;3142;Población;181650.0;A
2010;3691;273748;3143;Población;943350.0;A
2010;3691;273749;2352;Población;136025.0;A
2010;3691;273749;2402;Población;272075.0;A
2010;3691;273749;2482;Población;195400.0;A
2010;3691;273749;2713;Población;217250.0;A
2010;3691;273749;2797;Población;122575.0;A
2010;3691;273749;2911;Población;174325.0;A
2010;3691;273749;3023;Población;346975.0;A
2010;3691;273749;3142;Población;470400.0;A
2010;3691;273749;3143;Población;1935025.0;A
2010;3691;273750;2352;Población;182400.0;A
2010;3691;273750;2402;Población;290650.0;A
2010;3691;273750;2482;Población;231625.0;A
2010;3691;273750;2713;Población;203775.0;A
2010;3691;273750;2797;Población;127675.0;A
2010;3691;273750;2911;Población;142200.0;A
2010;3691;273750;3023;Población;335025.0;A
2010;3691;273750;3142;Población;517000.0;A
2010;3691;273750;3143;Población;2030350.0;A
2010;3691;273861;2352;Población;29075.0;A
2010;3691;273861;2402;Población;17775.0;A
2010;3691;273861;2482;Población;16225.0;A
2010;3691;273861;2713;Población;25975.0;A
2010;3691;273861;2797;Población;39175.0;A
2010;3691;273861;2911;Población;14150.0;A
2010;3691;273861;3023;Población;43475.0;A
2010;3691;273861;3142;Población;32625.0;A
2010;3691;273861;3143;Población;218475.0;A
2010;3691;273747;2352;Población;412450.0;A
2010;3691;273747;2402;Población;711250.0;A
2010;3691;273747;2482;Población;514925.0;A
2010;3691;273747;2713;Población;570175.0;A
2010;3691;273747;2797;Población;357025.0;A
2010;3691;273747;2911;Población;431100.0;A
2010;3691;273747;3023;Población;928600.0;A
2010;3691;273747;3142;Población;1201675.0;A
2010;3691;273747;3143;Población;5127200.0;A
2011;3689;273748;2352;Población;32075.0;A
2011;3689;273748;2402;Población;62100.0;A
2011;3689;273748;2482;Población;30475.0;A
2011;3689;273748;2713;Población;60000.0;A
2011;3689;273748;2797;Población;32425.0;A
2011;3689;273748;2911;Población;43275.0;A
2011;3689;273748;3023;Población;96525.0;A
2011;3689;273748;3142;Población;81075.0;A
2011;3689;273748;3143;Población;437950.0;A
2011;3689;273749;2352;Población;74050.0;A
2011;3689;273749;2402;Población;155000.0;A
2011;3689;273749;2482;Población;106875.0;A
2011;3689;273749;2713;Población;117550.0;A
2011;3689;273749;2797;Población;69725.0;A
2011;3689;273749;2911;Población;94825.0;A
2011;3689;273749;3023;Población;191100.0;A
2011;3689;273749;3142;Población;255050.0;A
2011;3689;273749;3143;Población;1064175.0;A
2011;3689;273750;2352;Población;100450.0;A
2011;3689;273750;2402;Población;163550.0;A
2011;3689;273750;2482;Población;125200.0;A
2011;3689;273750;2713;Población;110025.0;A
2011;3689;273750;2797;Población;68875.0;A
2011;3689;273750;2911;Población;91575.0;A
2011;3689;273750;3023;Población;180300.0;A
2011;3689;273750;3142;Población;282625.0;A
2011;3689;273750;3143;Población;1122600.0;A
2011;3689;273861;2352;Población;18350.0;A
2011;3689;273861;2402;Población;9375.0;A
2011;3689;273861;2482;Población;10425.0;A
2011;3689;273861;2713;Población;14650.0;A
2011;3689;273861;2797;Población;11125.0;A
2011;3689;273861;2911;Población;8950.0;A
2011;3689;273861;3023;Población;22300.0;A
2011;3689;273861;3142;Población;17700.0;A
2011;3689;273861;3143;Población;112875.0;A
2011;3689;273747;2352;Población;224925.0;A
2011;3689;273747;2402;Población;390025.0;A
2011;3689;273747;2482;Población;272975.0;A
2011;3689;273747;2713;Población;302225.0;A
2011;3689;273747;2797;Población;182150.0;A
2011;3689;273747;2911;Población;238625.0;A
2011;3689;273747;3023;Población;490225.0;A
2011;3689;273747;3142;Población;636450.0;A
2011;3689;273747;3143;Población;2737600.0;A
2011;3690;273748;2352;Población;35250.0;A
2011;3690;273748;2402;Población;69250.0;A
2011;3690;273748;2482;Población;41150.0;A
2011;3690;273748;2713;Población;66100.0;A
2011;3690;273748;2797;Población;37725.0;A
2011;3690;273748;2911;Población;45600.0;A
2011;3690;273748;3023;Población;111750.0;A
2011;3690;273748;3142;Población;101275.0;A
2011;3690;273748;3143;Población;508100.0;A
2011;3690;273749;2352;Población;61625.0;A
2011;3690;273749;2402;Población;119150.0;A
2011;3690;273749;2482;Población;92100.0;A
2011;3690;273749;2713;Población;100275.0;A
2011;3690;273749;2797;Población;54400.0;A
2011;3690;273749;2911;Población;74075.0;A
2011;3690;273749;3023;Población;159925.0;A
2011;3690;273749;3142;Población;218350.0;A
2011;3690;273749;3143;Población;879900.0;A
2011;3690;273750;2352;Población;77825.0;A
2011;3690;273750;2402;Población;119425.0;A
2011;3690;273750;2482;Población;100150.0;A
2011;3690;273750;2713;Población;90100.0;A
2011;3690;273750;2797;Población;53525.0;A
2011;3690;273750;2911;Población;67525.0;A
2011;3690;273750;3023;Población;143650.0;A
2011;3690;273750;3142;Población;227800.0;A
2011;3690;273750;3143;Población;880000.0;A
2011;3690;273861;2352;Población;8925.0;A
2011;3690;273861;2402;Población;6825.0;A
2011;3690;273861;2482;Población;6850.0;A
2011;3690;273861;2713;Población;10625.0;A
2011;3690;273861;2797;Población;28975.0;A
2011;3690;273861;2911;Población;4425.0;A
2011;3690;273861;3023;Población;18075.0;A
2011;3690;273861;3142;Población;13750.0;A
2011;3690;273861;3143;Población;98450.0;A
2011;3690;273747;2352;Población;183625.0;A
2011;3690;273747;2402;Población;314650.0;A
2011;3690;273747;2482;Población;240250.0;A
2011;3690;273747;2713;Población;267100.0;A
2011;3690;273747;2797;Población;174625.0;A
2011;3690;273747;2911;Población;191625.0;A
2011;3690;273747;3023;Población;433400.0;A
2011;3690;273747;3142;Población;561175.0;A
2011;3690;273747;3143;Población;2366450.0;A
2011;3691;273748;2352;Población;67325.0;A
2011;3691;273748;2402;Población;131350.0;A
2011;3691;273748;2482;Población;71625.0;A
2011;3691;273748;2713;Población;126100.0;A
2011;3691;273748;2797;Población;70150.0;A
2011;3691;273748;2911;Población;88875.0;A
2011;3691;273748;3023;Población;208275.0;A
2011;3691;273748;3142;Población;182350.0;A
2011;3691;273748;3143;Población;946050.0;A
2011;3691;273749;2352;Población;135675.0;A
2011;3691;273749;2402;Población;274150.0;A
2011;3691;273749;2482;Población;198975.0;A
2011;3691;273749;2713;Población;217825.0;A
2011;3691;273749;2797;Población;124125.0;A
2011;3691;273749;2911;Población;168900.0;A
2011;3691;273749;3023;Población;351025.0;A
2011;3691;273749;3142;Población;473400.0;A
2011;3691;273749;3143;Población;1944075.0;A
2011;3691;273750;2352;Población;178275.0;A
2011;3691;273750;2402;Población;282975.0;A
2011;3691;273750;2482;Población;225350.0;A
2011;3691;273750;2713;Población;200125.0;A
2011;3691;273750;2797;Población;122400.0;A
2011;3691;273750;2911;Población;159100.0;A
2011;3691;273750;3023;Población;323950.0;A
2011;3691;273750;3142;Población;510425.0;A
2011;3691;273750;3143;Población;2002600.0;A
2011;3691;273861;2352;Población;27275.0;A
2011;3691;273861;2402;Población;16200.0;A
2011;3691;273861;2482;Población;17275.0;A
2011;3691;273861;2713;Población;25275.0;A
2011;3691;273861;2797;Población;40100.0;A
2011;3691;273861;2911;Población;13375.0;A
2011;3691;273861;3023;Población;40375.0;A
2011;3691;273861;3142;Población;31450.0;A
2011;3691;273861;3143;Población;211325.0;A
2011;3691;273747;2352;Población;408550.0;A
2011;3691;273747;2402;Población;704675.0;A
2011;3691;273747;2482;Población;513225.0;A
2011;3691;273747;2713;Población;569325.0;A
2011;3691;273747;2797;Población;356775.0;A
2011;3691;273747;2911;Población;430250.0;A
2011;3691;273747;3023;Población;923625.0;A
2011;3691;273747;3142;Población;1197625.0;A
2011;3691;273747;3143;Población;5104050.0;A
2012;3689;273748;2352;Población;31625.0;A
2012;3689;273748;2402;Población;60400.0;A
2012;3689;273748;2482;Población;30975.0;A
2012;3689;273748;2713;Población;65725.0;A
2012;3689;273748;2797;Población;34375.0;A
2012;3689;273748;2911;Población;40550.0;A
2012;3689;273748;3023;Población;96575.0;A
2012;3689;273748;3142;Población;81350.0;A
2012;3689;273748;3143;Población;441575.0;A
2012;3689;273749;2352;Población;75050.0;A
2012;3689;273749;2402;Población;155700.0;A
2012;3689;273749;2482;Población;105750.0;A
2012;3689;273749;2713;Población;118200.0;A
2012;3689;273749;2797;Población;70450.0;A
2012;3689;273749;2911;Población;94350.0;A
2012;3689;273749;3023;Población;197550.0;A
2012;3689;273749;3142;Población;254725.0;A
2012;3689;273749;3143;Población;1071775.0;A
2012;3689;273750;2352;Población;101275.0;A
2012;3689;273750;2402;Población;157025.0;A
2012;3689;273750;2482;Población;123400.0;A
2012;3689;273750;2713;Población;101000.0;A
2012;3689;273750;2797;Población;65400.0;A
2012;3689;273750;2911;Población;89700.0;A
2012;3689;273750;3023;Población;171325.0;A
2012;3689;273750;3142;Población;271400.0;A
2012;3689;273750;3143;Población;1080525.0;A
2012;3689;273861;2352;Población;13350.0;A
2012;3689;273861;2402;Población;9750.0;A
2012;3689;273861;2482;Población;8475.0;A
2012;3689;273861;2713;Población;11450.0;A
2012;3689;273861;2797;Población;9150.0;A
2012;3689;273861;2911;Población;7300.0;A
2012;3689;273861;3023;Población;18475.0;A
2012;3689;273861;3142;Población;14875.0;A
2012;3689;273861;3143;Población;92825.0;A
2012;3689;273747;2352;Población;221300.0;A
2012;3689;273747;2402;Población;382875.0;A
2012;3689;273747;2482;Población;268600.0;A
2012;3689;273747;2713;Población;296375.0;A
2012;3689;273747;2797;Población;179375.0;A
2012;3689;273747;2911;Población;231900.0;A
2012;3689;273747;3023;Población;483925.0;A
2012;3689;273747;3142;Población;622350.0;A
2012;3689;273747;3143;Población;2686700.0;A
2012;3690;273748;2352;Población;35125.0;A
2012;3690;273748;2402;Población;68450.0;A
2012;3690;273748;2482;Población;42050.0;A
2012;3690;273748;2713;Población;70825.0;A
2012;3690;273748;2797;Población;39825.0;A
2012;3690;273748;2911;Población;43750.0;A
2012;3690;273748;3023;Población;115150.0;A
2012;3690;273748;3142;Población;102975.0;A
2012;3690;273748;3143;Población;518150.0;A
2012;3690;273749;2352;Población;62700.0;A
2012;3690;273749;2402;Población;121975.0;A
2012;3690;273749;2482;Población;91825.0;A
2012;3690;273749;2713;Población;102250.0;A
2012;3690;273749;2797;Población;55550.0;A
2012;3690;273749;2911;Población;74950.0;A
2012;3690;273749;3023;Población;167875.0;A
2012;3690;273749;3142;Población;220575.0;A
2012;3690;273749;3143;Población;897700.0;A
2012;3690;273750;2352;Población;78075.0;A
2012;3690;273750;2402;Población;113650.0;A
2012;3690;273750;2482;Población;97675.0;A
2012;3690;273750;2713;Población;82825.0;A
2012;3690;273750;2797;Población;50625.0;A
2012;3690;273750;2911;Población;66875.0;A
2012;3690;273750;3023;Población;136600.0;A
2012;3690;273750;3142;Población;220750.0;A
2012;3690;273750;3143;Población;847075.0;A
2012;3690;273861;2352;Población;6925.0;A
2012;3690;273861;2402;Población;6825.0;A
2012;3690;273861;2482;Población;5775.0;A
2012;3690;273861;2713;Población;8800.0;A
2012;3690;273861;2797;Población;22825.0;A
2012;3690;273861;2911;Población;3975.0;A
2012;3690;273861;3023;Población;14025.0;A
2012;3690;273861;3142;Población;10700.0;A
2012;3690;273861;3143;Población;79850.0;A
2012;3690;273747;2352;Población;182825.0;A
2012;3690;273747;2402;Población;310900.0;A
2012;3690;273747;2482;Población;237325.0;A
2012;3690;273747;2713;Población;264700.0;A
2012;3690;273747;2797;Población;168825.0;A
2012;3690;273747;2911;Población;189550.0;A
2012;3690;273747;3023;Población;433650.0;A
2012;3690;273747;3142;Población;555000.0;A
2012;3690;273747;3143;Población;2342775.0;A
2012;3691;273748;2352;Población;66750.0;A
2012;3691;273748;2402;Población;128850.0;A
2012;3691;273748;2482;Población;73025.0;A
2012;3691;273748;2713;Población;136550.0;A
2012;3691;273748;2797;Población;74200.0;A
2012;3691;273748;2911;Población;84300.0;A
2012;3691;273748;3023;Población;211725.0;A
2012;3691;273748;3142;Población;184325.0;A
2012;3691;273748;3143;Población;959725.0;A
2012;3691;273749;2352;Población;137750.0;A
2012;3691;273749;2402;Población;277675.0;A
2012;3691;273749;2482;Población;197575.0;A
2012;3691;273749;2713;Población;220450.0;A
2012;3691;273749;2797;Población;126000.0;A
2012;3691;273749;2911;Población;169300.0;A
2012;3691;273749;3023;Población;365425.0;A
2012;3691;273749;3142;Población;475300.0;A
2012;3691;273749;3143;Población;1969475.0;A
2012;3691;273750;2352;Población;179350.0;A
2012;3691;273750;2402;Población;270675.0;A
2012;3691;273750;2482;Población;221075.0;A
2012;3691;273750;2713;Población;183825.0;A
2012;3691;273750;2797;Población;116025.0;A
2012;3691;273750;2911;Población;156575.0;A
2012;3691;273750;3023;Población;307925.0;A
2012;3691;273750;3142;Población;492150.0;A
2012;3691;273750;3143;Población;1927600.0;A
2012;3691;273861;2352;Población;20275.0;A
2012;3691;273861;2402;Población;16575.0;A
2012;3691;273861;2482;Población;14250.0;A
2012;3691;273861;2713;Población;20250.0;A
2012;3691;273861;2797;Población;31975.0;A
2012;3691;273861;2911;Población;11275.0;A
2012;3691;273861;3023;Población;32500.0;A
2012;3691;273861;3142;Población;25575.0;A
2012;3691;273861;3143;Población;172675.0;A
2012;3691;273747;2352;Población;404125.0;A
2012;3691;273747;2402;Población;693775.0;A
2012;3691;273747;2482;Población;505925.0;A
2012;3691;273747;2713;Población;561075.0;A
2012;3691;273747;2797;Población;348200.0;A
2012;3691;273747;2911;Población;421450.0;A
2012;3691;273747;3023;Población;917575.0;A
2012;3691;273747;3142;Población;1177350.0;A
2012;3691;273747;3143;Población;5029475.0;A
2013;3689;273748;2352;Población;33850.0;A
2013;3689;273748;2402;Población;62325.0;A
2013;3689;273748;2482;Población;31400.0;A
2013;3689;273748;2713;Población;69300.0;A
2013;3689;273748;2797;Población;36400.0;A
2013;3689;273748;2911;Población;43275.0;A
2013;3689;273748;3023;Población;111275.0;A
2013;3689;273748;3142;Población;80150.0;A
2013;3689;273748;3143;Población;467975.0;A
2013;3689;273749;2352;Población;77025.0;A
2013;3689;273749;2402;Población;157925.0;A
2013;3689;273749;2482;Población;105700.0;A
2013;3689;273749;2713;Población;120050.0;A
2013;3689;273749;2797;Población;72075.0;A
2013;3689;273749;2911;Población;94925.0;A
2013;3689;273749;3023;Población;202350.0;A
2013;3689;273749;3142;Población;256575.0;A
2013;3689;273749;3143;Población;1086625.0;A
2013;3689;273750;2352;Población;97650.0;A
2013;3689;273750;2402;Población;148100.0;A
2013;3689;273750;2482;Población;120075.0;A
2013;3689;273750;2713;Población;95800.0;A
2013;3689;273750;2797;Población;61925.0;A
2013;3689;273750;2911;Población;85225.0;A
2013;3689;273750;3023;Población;148225.0;A
2013;3689;273750;3142;Población;264650.0;A
2013;3689;273750;3143;Población;1021650.0;A
2013;3689;273861;2352;Población;14500.0;A
2013;3689;273861;2402;Población;9950.0;A
2013;3689;273861;2482;Población;8425.0;A
2013;3689;273861;2713;Población;10725.0;A
2013;3689;273861;2797;Población;9125.0;A
2013;3689;273861;2911;Población;7350.0;A
2013;3689;273861;3023;Población;17375.0;A
2013;3689;273861;3142;Población;16275.0;A
2013;3689;273861;3143;Población;93725.0;A
2013;3689;273747;2352;Población;223025.0;A
2013;3689;273747;2402;Población;378300.0;A
2013;3689;273747;2482;Población;265600.0;A
2013;3689;273747;2713;Población;295875.0;A
2013;3689;273747;2797;Población;179525.0;A
2013;3689;273747;2911;Población;230775.0;A
2013;3689;273747;3023;Población;479225.0;A
2013;3689;273747;3142;Población;617650.0;A
2013;3689;273747;3143;Población;2669975.0;A
2013;3690;273748;2352;Población;37025.0;A
2013;3690;273748;2402;Población;69300.0;A
2013;3690;273748;2482;Población;42650.0;A
2013;3690;273748;2713;Población;72725.0;A
2013;3690;273748;2797;Población;41525.0;A
2013;3690;273748;2911;Población;46025.0;A
2013;3690;273748;3023;Población;122450.0;A
2013;3690;273748;3142;Población;104250.0;A
2013;3690;273748;3143;Población;535950.0;A
2013;3690;273749;2352;Población;63675.0;A
2013;3690;273749;2402;Población;120225.0;A
2013;3690;273749;2482;Población;91375.0;A
2013;3690;273749;2713;Población;103900.0;A
2013;3690;273749;2797;Población;55175.0;A
2013;3690;273749;2911;Población;75675.0;A
2013;3690;273749;3023;Población;168975.0;A
2013;3690;273749;3142;Población;220350.0;A
2013;3690;273749;3143;Población;899350.0;A
2013;3690;273750;2352;Población;73500.0;A
2013;3690;273750;2402;Población;102575.0;A
2013;3690;273750;2482;Población;93325.0;A
2013;3690;273750;2713;Población;76475.0;A
2013;3690;273750;2797;Población;46975.0;A
2013;3690;273750;2911;Población;60450.0;A
2013;3690;273750;3023;Población;120575.0;A
2013;3690;273750;3142;Población;208900.0;A
2013;3690;273750;3143;Población;782775.0;A
2013;3690;273861;2352;Población;6725.0;A
2013;3690;273861;2402;Población;5900.0;A
2013;3690;273861;2482;Población;5950.0;A
2013;3690;273861;2713;Población;7175.0;A
2013;3690;273861;2797;Población;22300.0;A
2013;3690;273861;2911;Población;4450.0;A
2013;3690;273861;3023;Población;14425.0;A
2013;3690;273861;3142;Población;11175.0;A
2013;3690;273861;3143;Población;78100.0;A
2013;3690;273747;2352;Población;180925.0;A
2013;3690;273747;2402;Población;298000.0;A
2013;3690;273747;2482;Población;233300.0;A
2013;3690;273747;2713;Población;260275.0;A
2013;3690;273747;2797;Población;165975.0;A
2013;3690;273747;2911;Población;186600.0;A
2013;3690;273747;3023;Población;426425.0;A
2013;3690;273747;3142;Población;544675.0;A
2013;3690;273747;3143;Población;2296175.0;A
2013;3691;273748;2352;Población;70875.0;A
2013;3691;273748;2402;Población;131625.0;A
2013;3691;273748;2482;Población;74050.0;A
2013;3691;273748;2713;Población;142025.0;A
2013;3691;273748;2797;Población;77925.0;A
2013;3691;273748;2911;Población;89300.0;A
2013;3691;273748;3023;Población;233725.0;A
2013;3691;273748;3142;Población;184400.0;A
2013;3691;273748;3143;Población;1003925.0;A
2013;3691;273749;2352;Población;140700.0;A
2013;3691;273749;2402;Población;278150.0;A
2013;3691;273749;2482;Población;197075.0;A
2013;3691;273749;2713;Población;223950.0;A
2013;3691;273749;2797;Población;127250.0;A
2013;3691;273749;2911;Población;170600.0;A
2013;3691;273749;3023;Población;371325.0;A
2013;3691;273749;3142;Población;476925.0;A
2013;3691;273749;3143;Población;1985975.0;A
2013;3691;273750;2352;Población;171150.0;A
2013;3691;273750;2402;Población;250675.0;A
2013;3691;273750;2482;Población;213400.0;A
2013;3691;273750;2713;Población;172275.0;A
2013;3691;273750;2797;Población;108900.0;A
2013;3691;273750;2911;Población;145675.0;A
2013;3691;273750;3023;Población;268800.0;A
2013;3691;273750;3142;Población;473550.0;A
2013;3691;273750;3143;Población;1804425.0;A
2013;3691;273861;2352;Población;21225.0;A
2013;3691;273861;2402;Población;15850.0;A
2013;3691;273861;2482;Población;14375.0;A
2013;3691;273861;2713;Población;17900.0;A
2013;3691;273861;2797;Población;31425.0;A
2013;3691;273861;2911;Población;11800.0;A
2013;3691;273861;3023;Población;31800.0;A
2013;3691;273861;3142;Población;27450.0;A
2013;3691;273861;3143;Población;171825.0;A
2013;3691;273747;2352;Población;403950.0;A
2013;3691;273747;2402;Población;676300.0;A
2013;3691;273747;2482;Población;498900.0;A
2013;3691;273747;2713;Población;556150.0;A
2013;3691;273747;2797;Población;345500.0;A
2013;3691;273747;2911;Población;417375.0;A
2013;3691;273747;3023;Población;905650.0;A
2013;3691;273747;3142;Población;1162325.0;A
2013;3691;273747;3143;Población;4966150.0;A
2014;3689;273748;2352;Población;34100.0;A
2014;3689;273748;2402;Población;62275.0;A
2014;3689;273748;2482;Población;32450.0;A
2014;3689;273748;2713;Población;69775.0;A
2014;3689;273748;2797;Población;37000.0;A
2014;3689;273748;2911;Población;43125.0;A
2014;3689;273748;3023;Población;93150.0;A
2014;3689;273748;3142;Población;79875.0;A
2014;3689;273748;3143;Población;451750.0;A
2014;3689;273749;2352;Población;78350.0;A
2014;3689;273749;2402;Población;160475.0;A
2014;3689;273749;2482;Población;105950.0;A
2014;3689;273749;2713;Población;120725.0;A
2014;3689;273749;2797;Población;72625.0;A
2014;3689;273749;2911;Población;94000.0;A
2014;3689;273749;3023;Población;194100.0;A
2014;3689;273749;3142;Población;258750.0;A
2014;3689;273749;3143;Población;1084975.0;A
2014;3689;273750;2352;Población;97800.0;A
2014;3689;273750;2402;Población;148375.0;A
2014;3689;273750;2482;Población;119975.0;A
2014;3689;273750;2713;Población;95475.0;A
2014;3689;273750;2797;Población;62100.0;A
2014;3689;273750;2911;Población;86600.0;A
2014;3689;273750;3023;Población;181100.0;A
2014;3689;273750;3142;Población;266025.0;A
2014;3689;273750;3143;Población;1057450.0;A
2014;3689;273861;2352;Población;14850.0;A
2014;3689;273861;2402;Población;9325.0;A
2014;3689;273861;2482;Población;8675.0;A
2014;3689;273861;2713;Población;11375.0;A
2014;3689;273861;2797;Población;9025.0;A
2014;3689;273861;2911;Población;6925.0;A
2014;3689;273861;3023;Población;17825.0;A
2014;3689;273861;3142;Población;16550.0;A
2014;3689;273861;3143;Población;94550.0;A
2014;3689;273747;2352;Población;225100.0;A
2014;3689;273747;2402;Población;380450.0;A
2014;3689;273747;2482;Población;267050.0;A
2014;3689;273747;2713;Población;297350.0;A
2014;3689;273747;2797;Población;180750.0;A
2014;3689;273747;2911;Población;230650.0;A
2014;3689;273747;3023;Población;486175.0;A
2014;3689;273747;3142;Población;621200.0;A
2014;3689;273747;3143;Población;2688725.0;A
2014;3690;273748;2352;Población;38125.0;A
2014;3690;273748;2402;Población;69000.0;A
2014;3690;273748;2482;Población;43550.0;A
2014;3690;273748;2713;Población;72125.0;A
2014;3690;273748;2797;Población;41550.0;A
2014;3690;273748;2911;Población;47225.0;A
2014;3690;273748;3023;Población;104325.0;A
2014;3690;273748;3142;Población;104950.0;A
2014;3690;273748;3143;Población;520850.0;A
2014;3690;273749;2352;Población;65875.0;A
2014;3690;273749;2402;Población;122025.0;A
2014;3690;273749;2482;Población;91800.0;A
2014;3690;273749;2713;Población;104950.0;A
2014;3690;273749;2797;Población;57225.0;A
2014;3690;273749;2911;Población;74250.0;A
2014;3690;273749;3023;Población;167150.0;A
2014;3690;273749;3142;Población;224325.0;A
2014;3690;273749;3143;Población;907600.0;A
2014;3690;273750;2352;Población;73225.0;A
2014;3690;273750;2402;Población;101350.0;A
2014;3690;273750;2482;Población;93475.0;A
2014;3690;273750;2713;Población;77525.0;A
2014;3690;273750;2797;Población;47475.0;A
2014;3690;273750;2911;Población;61825.0;A
2014;3690;273750;3023;Población;145575.0;A
2014;3690;273750;3142;Población;204025.0;A
2014;3690;273750;3143;Población;804475.0;A
2014;3690;273861;2352;Población;6550.0;A
2014;3690;273861;2402;Población;6100.0;A
2014;3690;273861;2482;Población;6175.0;A
2014;3690;273861;2713;Población;8325.0;A
2014;3690;273861;2797;Población;23100.0;A
2014;3690;273861;2911;Población;4175.0;A
2014;3690;273861;3023;Población;15550.0;A
2014;3690;273861;3142;Población;11175.0;A
2014;3690;273861;3143;Población;81150.0;A
2014;3690;273747;2352;Población;183775.0;A
2014;3690;273747;2402;Población;298475.0;A
2014;3690;273747;2482;Población;235000.0;A
2014;3690;273747;2713;Población;262925.0;A
2014;3690;273747;2797;Población;169350.0;A
2014;3690;273747;2911;Población;187475.0;A
2014;3690;273747;3023;Población;432600.0;A
2014;3690;273747;3142;Población;544475.0;A
2014;3690;273747;3143;Población;2314075.0;A
2014;3691;273748;2352;Población;72225.0;A
2014;3691;273748;2402;Población;131275.0;A
2014;3691;273748;2482;Población;76000.0;A
2014;3691;273748;2713;Población;141900.0;A
2014;3691;273748;2797;Población;78550.0;A
2014;3691;273748;2911;Población;90350.0;A
2014;3691;273748;3023;Población;197475.0;A
2014;3691;273748;3142;Población;184825.0;A
2014;3691;273748;3143;Población;972600.0;A
2014;3691;273749;2352;Población;144225.0;A
2014;3691;273749;2402;Población;282500.0;A
2014;3691;273749;2482;Población;197750.0;A
2014;3691;273749;2713;Población;225675.0;A
2014;3691;273749;2797;Población;129850.0;A
2014;3691;273749;2911;Población;168250.0;A
2014;3691;273749;3023;Población;361250.0;A
2014;3691;273749;3142;Población;483075.0;A
2014;3691;273749;3143;Población;1992575.0;A
2014;3691;273750;2352;Población;171025.0;A
2014;3691;273750;2402;Población;249725.0;A
2014;3691;273750;2482;Población;213450.0;A
2014;3691;273750;2713;Población;173000.0;A
2014;3691;273750;2797;Población;109575.0;A
2014;3691;273750;2911;Población;148425.0;A
2014;3691;273750;3023;Población;326675.0;A
2014;3691;273750;3142;Población;470050.0;A
2014;3691;273750;3143;Población;1861925.0;A
2014;3691;273861;2352;Población;21400.0;A
2014;3691;273861;2402;Población;15425.0;A
2014;3691;273861;2482;Población;14850.0;A
2014;3691;273861;2713;Población;19700.0;A
2014;3691;273861;2797;Población;32125.0;A
2014;3691;273861;2911;Población;11100.0;A
2014;3691;273861;3023;Población;33375.0;A
2014;3691;273861;3142;Población;27725.0;A
2014;3691;273861;3143;Población;175700.0;A
2014;3691;273747;2352;Población;408875.0;A
2014;3691;273747;2402;Población;678925.0;A
2014;3691;273747;2482;Población;502050.0;A
2014;3691;273747;2713;Población;560275.0;A
2014;3691;273747;2797;Población;350100.0;A
2014;3691;273747;2911;Población;418125.0;A
2014;3691;273747;3023;Población;918775.0;A
2014;3691;273747;3142;Población;1165675.0;A
2014;3691;273747;3143;Población;5002800.0;A
2015;3689;273748;2352;Población;36075.0;A
2015;3689;273748;2402;Población;64350.0;A
2015;3689;273748;2482;Población;33200.0;A
2015;3689;273748;2713;Población;68625.0;A
2015;3689;273748;2797;Población;36775.0;A
2015;3689;273748;2911;Población;44900.0;A
2015;3689;273748;3023;Población;89300.0;A
2015;3689;273748;3142;Población;82425.0;A
2015;3689;273748;3143;Población;455650.0;A
2015;3689;273749;2352;Población;78750.0;A
2015;3689;273749;2402;Población;162150.0;A
2015;3689;273749;2482;Población;106875.0;A
2015;3689;273749;2713;Población;122675.0;A
2015;3689;273749;2797;Población;75025.0;A
2015;3689;273749;2911;Población;96200.0;A
2015;3689;273749;3023;Población;195425.0;A
2015;3689;273749;3142;Población;262025.0;A
2015;3689;273749;3143;Población;1099125.0;A
2015;3689;273750;2352;Población;100950.0;A
2015;3689;273750;2402;Población;149600.0;A
2015;3689;273750;2482;Población;117700.0;A
2015;3689;273750;2713;Población;97725.0;A
2015;3689;273750;2797;Población;61975.0;A
2015;3689;273750;2911;Población;82775.0;A
2015;3689;273750;3023;Población;192600.0;A
2015;3689;273750;3142;Población;263525.0;A
2015;3689;273750;3143;Población;1066850.0;A
2015;3689;273861;2352;Población;15750.0;A
2015;3689;273861;2402;Población;10025.0;A
2015;3689;273861;2482;Población;9100.0;A
2015;3689;273861;2713;Población;12350.0;A
2015;3689;273861;2797;Población;9775.0;A
2015;3689;273861;2911;Población;7950.0;A
2015;3689;273861;3023;Población;19925.0;A
2015;3689;273861;3142;Población;18325.0;A
2015;3689;273861;3143;Población;103200.0;A
2015;3689;273747;2352;Población;231525.0;A
2015;3689;273747;2402;Población;386125.0;A
2015;3689;273747;2482;Población;266875.0;A
2015;3689;273747;2713;Población;301375.0;A
2015;3689;273747;2797;Población;183550.0;A
2015;3689;273747;2911;Población;231825.0;A
2015;3689;273747;3023;Población;497250.0;A
2015;3689;273747;3142;Población;626300.0;A
