D_TEMPORAL_0;D_SEXO_0;D_MCVL_DIASCOTIZANO_0;D_TERRITORIO_0;D_MCVL_COTIZANTE_0;INDICATOR;OBS_VALUE;FREQ
2014;3689;53687;3143;53591;Población;523725.0;A
2014;3689;53688;2352;53591;Población;114200.0;A
2014;3689;53688;2402;53591;Población;174675.0;A
2014;3689;53688;2482;53591;Población;138300.0;A
2014;3689;53688;2713;53591;Población;142150.0;A
2014;3689;53688;2797;53591;Población;84850.0;A
2014;3689;53688;2911;53591;Población;112725.0;A
2014;3689;53688;3023;53591;Población;234475.0;A
2014;3689;53688;3142;53591;Población;312900.0;A
2014;3689;53688;3143;53591;Población;1314275.0;A
2014;3689;53689;2352;53591;Población;180575.0;A
2014;3689;53689;2402;53591;Población;280275.0;A
2014;3689;53689;2482;53591;Población;200100.0;A
2014;3689;53689;2713;53591;Población;219350.0;A
2014;3689;53689;2797;53591;Población;138075.0;A
2014;3689;53689;2911;53591;Población;167125.0;A
2014;3689;53689;3023;53591;Población;373450.0;A
2014;3689;53689;3142;53591;Población;470000.0;A
2014;3689;53689;3143;53591;Población;2028950.0;A
2014;3690;53685;2352;53591;Población;4375.0;A
2014;3690;53685;2402;53591;Población;10950.0;A
2014;3690;53685;2482;53591;Población;6375.0;A
2014;3690;53685;2713;53591;Población;7200.0;A
2014;3690;53685;2797;53591;Población;6925.0;A
2014;3690;53685;2911;53591;Población;5175.0;A
2014;3690;53685;3023;53591;Población;11250.0;A
2014;3690;53685;3142;53591;Población;14975.0;A
2014;3690;53685;3143;53591;Población;67225.0;A
2014;3690;53686;2352;53591;Población;8625.0;A
2014;3690;53686;2402;53591;Población;14075.0;A
2014;3690;53686;2482;53591;Población;8300.0;A
2014;3690;53686;2713;53591;Población;11575.0;A
2014;3690;53686;2797;53591;Población;15250.0;A
2014;3690;53686;2911;53591;Población;7850.0;A
2014;3690;53686;3023;53591;Población;18125.0;A
2014;3690;53686;3142;53591;Población;21225.0;A
2014;3690;53686;3143;53591;Población;105025.0;A
2014;3690;53687;2352;53591;Población;43675.0;A
2014;3690;53687;2402;53591;Población;63025.0;A
2014;3690;53687;2482;53591;Población;34950.0;A
2014;3690;53687;2713;53591;Población;45575.0;A
2014;3690;53687;2797;53591;Población;36975.0;A
2014;3690;53687;2911;53591;Población;27800.0;A
2014;3690;53687;3023;53591;Población;92800.0;A
2014;3690;53687;3142;53591;Población;91625.0;A
2014;3690;53687;3143;53591;Población;436425.0;A
2014;3690;53688;2352;53591;Población;87250.0;A
2014;3690;53688;2402;53591;Población;130150.0;A
2014;3690;53688;2482;53591;Población;116350.0;A
2014;3690;53688;2713;53591;Población;124850.0;A
2014;3690;53688;2797;53591;Población;71150.0;A
2014;3690;53688;2911;53591;Población;91625.0;A
2014;3690;53688;3023;53591;Población;206525.0;A
2014;3690;53688;3142;53591;Población;265925.0;A
2014;3690;53688;3143;53591;Población;1093825.0;A
2014;3690;53689;2352;53591;Población;143925.0;A
2014;3690;53689;2402;53591;Población;218200.0;A
2014;3690;53689;2482;53591;Población;165975.0;A
2014;3690;53689;2713;53591;Población;189200.0;A
2014;3690;53689;2797;53591;Población;130300.0;A
2014;3690;53689;2911;53591;Población;132450.0;A
2014;3690;53689;3023;53591;Población;328700.0;A
2014;3690;53689;3142;53591;Población;393750.0;A
2014;3690;53689;3143;53591;Población;1702500.0;A
2014;3691;53685;2352;53591;Población;9125.0;A
2014;3691;53685;2402;53591;Población;23325.0;A
2014;3691;53685;2482;53591;Población;13175.0;A
2014;3691;53685;2713;53591;Población;15375.0;A
2014;3691;53685;2797;53591;Población;12025.0;A
2014;3691;53685;2911;53591;Población;10775.0;A
2014;3691;53685;3023;53591;Población;24450.0;A
2014;3691;53685;3142;53591;Población;33375.0;A
2014;3691;53685;3143;53591;Población;141625.0;A
2014;3691;53686;2352;53591;Población;19425.0;A
2014;3691;53686;2402;53591;Población;30075.0;A
2014;3691;53686;2482;53591;Población;18575.0;A
2014;3691;53686;2713;53591;Población;24650.0;A
2014;3691;53686;2797;53591;Población;24050.0;A
2014;3691;53686;2911;53591;Población;18025.0;A
2014;3691;53686;3023;53591;Población;40175.0;A
2014;3691;53686;3142;53591;Población;46600.0;A
2014;3691;53686;3143;53591;Población;221575.0;A
2014;3691;53687;2352;53591;Población;94500.0;A
2014;3691;53687;2402;53591;Población;140250.0;A
2014;3691;53687;2482;53591;Población;79675.0;A
2014;3691;53687;2713;53591;Población;101525.0;A
2014;3691;53687;2797;53591;Población;76300.0;A
2014;3691;53687;2911;53591;Población;66425.0;A
2014;3691;53687;3023;53591;Población;196525.0;A
2014;3691;53687;3142;53591;Población;204950.0;A
2014;3691;53687;3143;53591;Población;960150.0;A
2014;3691;53688;2352;53591;Población;201450.0;A
2014;3691;53688;2402;53591;Población;304825.0;A
2014;3691;53688;2482;53591;Población;254650.0;A
2014;3691;53688;2713;53591;Población;267000.0;A
2014;3691;53688;2797;53591;Población;156000.0;A
2014;3691;53688;2911;53591;Población;204350.0;A
2014;3691;53688;3023;53591;Población;441000.0;A
2014;3691;53688;3142;53591;Población;578825.0;A
2014;3691;53688;3143;53591;Población;2408100.0;A
2014;3691;53689;2352;53591;Población;324500.0;A
2014;3691;53689;2402;53591;Población;498475.0;A
2014;3691;53689;2482;53591;Población;366075.0;A
2014;3691;53689;2713;53591;Población;408550.0;A
2014;3691;53689;2797;53591;Población;268375.0;A
2014;3691;53689;2911;53591;Población;299575.0;A
2014;3691;53689;3023;53591;Población;702150.0;A
2014;3691;53689;3142;53591;Población;863750.0;A
2014;3691;53689;3143;53591;Población;3731450.0;A
2015;3689;53685;2352;53591;Población;5900.0;A
2015;3689;53685;2402;53591;Población;11050.0;A
2015;3689;53685;2482;53591;Población;6225.0;A
2015;3689;53685;2713;53591;Población;8650.0;A
2015;3689;53685;2797;53591;Población;5425.0;A
2015;3689;53685;2911;53591;Población;7275.0;A
2015;3689;53685;3023;53591;Población;12575.0;A
2015;3689;53685;3142;53591;Población;17275.0;A
2015;3689;53685;3143;53591;Población;74375.0;A
2015;3689;53686;2352;53591;Población;9325.0;A
2015;3689;53686;2402;53591;Población;15025.0;A
2015;3689;53686;2482;53591;Población;10300.0;A
2015;3689;53686;2713;53591;Población;12100.0;A
2015;3689;53686;2797;53591;Población;8000.0;A
2015;3689;53686;2911;53591;Población;11700.0;A
2015;3689;53686;3023;53591;Población;21225.0;A
2015;3689;53686;3142;53591;Población;22800.0;A
2015;3689;53686;3143;53591;Población;110475.0;A
2015;3689;53687;2352;53591;Población;54300.0;A
2015;3689;53687;2402;53591;Población;81700.0;A
2015;3689;53687;2482;53591;Población;46175.0;A
2015;3689;53687;2713;53591;Población;58100.0;A
2015;3689;53687;2797;53591;Población;40600.0;A
2015;3689;53687;2911;53591;Población;37400.0;A
2015;3689;53687;3023;53591;Población;109275.0;A
2015;3689;53687;3142;53591;Población;117025.0;A
2015;3689;53687;3143;53591;Población;544575.0;A
2015;3689;53688;2352;53591;Población;116550.0;A
2015;3689;53688;2402;53591;Población;175550.0;A
2015;3689;53688;2482;53591;Población;136800.0;A
2015;3689;53688;2713;53591;Población;143750.0;A
2015;3689;53688;2797;53591;Población;86350.0;A
2015;3689;53688;2911;53591;Población;110975.0;A
2015;3689;53688;3023;53591;Población;238875.0;A
2015;3689;53688;3142;53591;Población;314500.0;A
2015;3689;53688;3143;53591;Población;1323350.0;A
2015;3689;53689;2352;53591;Población;186075.0;A
2015;3689;53689;2402;53591;Población;283325.0;A
2015;3689;53689;2482;53591;Población;199500.0;A
2015;3689;53689;2713;53591;Población;222600.0;A
2015;3689;53689;2797;53591;Población;140375.0;A
2015;3689;53689;2911;53591;Población;167350.0;A
2015;3689;53689;3023;53591;Población;381950.0;A
2015;3689;53689;3142;53591;Población;471600.0;A
2015;3689;53689;3143;53591;Población;2052775.0;A
2015;3690;53685;2352;53591;Población;5575.0;A
2015;3690;53685;2402;53591;Población;10300.0;A
2015;3690;53685;2482;53591;Población;5750.0;A
2015;3690;53685;2713;53591;Población;6900.0;A
2015;3690;53685;2797;53591;Población;6250.0;A
2015;3690;53685;2911;53591;Población;6575.0;A
2015;3690;53685;3023;53591;Población;11400.0;A
2015;3690;53685;3142;53591;Población;14275.0;A
2015;3690;53685;3143;53591;Población;67025.0;A
2015;3690;53686;2352;53591;Población;9075.0;A
2015;3690;53686;2402;53591;Población;14825.0;A
2015;3690;53686;2482;53591;Población;9200.0;A
2015;3690;53686;2713;53591;Población;11325.0;A
2015;3690;53686;2797;53591;Población;13025.0;A
2015;3690;53686;2911;53591;Población;8175.0;A
2015;3690;53686;3023;53591;Población;17925.0;A
2015;3690;53686;3142;53591;Población;22250.0;A
2015;3690;53686;3143;53591;Población;105800.0;A
2015;3690;53687;2352;53591;Población;45350.0;A
2015;3690;53687;2402;53591;Población;67800.0;A
2015;3690;53687;2482;53591;Población;37900.0;A
2015;3690;53687;2713;53591;Población;47725.0;A
2015;3690;53687;2797;53591;Población;39950.0;A
2015;3690;53687;2911;53591;Población;28625.0;A
2015;3690;53687;3023;53591;Población;99775.0;A
2015;3690;53687;3142;53591;Población;99275.0;A
2015;3690;53687;3143;53591;Población;466400.0;A
2015;3690;53688;2352;53591;Población;88450.0;A
2015;3690;53688;2402;53591;Población;132800.0;A
2015;3690;53688;2482;53591;Población;115975.0;A
2015;3690;53688;2713;53591;Población;125425.0;A
2015;3690;53688;2797;53591;Población;71425.0;A
2015;3690;53688;2911;53591;Población;91050.0;A
2015;3690;53688;3023;53591;Población;209075.0;A
2015;3690;53688;3142;53591;Población;266550.0;A
2015;3690;53688;3143;53591;Población;1100750.0;A
2015;3690;53689;2352;53591;Población;148450.0;A
2015;3690;53689;2402;53591;Población;225725.0;A
2015;3690;53689;2482;53591;Población;168825.0;A
2015;3690;53689;2713;53591;Población;191375.0;A
2015;3690;53689;2797;53591;Población;130650.0;A
2015;3690;53689;2911;53591;Población;134425.0;A
2015;3690;53689;3023;53591;Población;338175.0;A
2015;3690;53689;3142;53591;Población;402350.0;A
2015;3690;53689;3143;53591;Población;1739975.0;A
2015;3691;53685;2352;53591;Población;11475.0;A
2015;3691;53685;2402;53591;Población;21350.0;A
2015;3691;53685;2482;53591;Población;11975.0;A
2015;3691;53685;2713;53591;Población;15550.0;A
2015;3691;53685;2797;53591;Población;11675.0;A
2015;3691;53685;2911;53591;Población;13850.0;A
2015;3691;53685;3023;53591;Población;23975.0;A
2015;3691;53685;3142;53591;Población;31550.0;A
2015;3691;53685;3143;53591;Población;141400.0;A
2015;3691;53686;2352;53591;Población;18400.0;A
2015;3691;53686;2402;53591;Población;29850.0;A
2015;3691;53686;2482;53591;Población;19500.0;A
2015;3691;53686;2713;53591;Población;23425.0;A
2015;3691;53686;2797;53591;Población;21025.0;A
2015;3691;53686;2911;53591;Población;19875.0;A
2015;3691;53686;3023;53591;Población;39150.0;A
2015;3691;53686;3142;53591;Población;45050.0;A
2015;3691;53686;3143;53591;Población;216275.0;A
2015;3691;53687;2352;53591;Población;99650.0;A
2015;3691;53687;2402;53591;Población;149500.0;A
2015;3691;53687;2482;53591;Población;84075.0;A
2015;3691;53687;2713;53591;Población;105825.0;A
2015;3691;53687;2797;53591;Población;80550.0;A
2015;3691;53687;2911;53591;Población;66025.0;A
2015;3691;53687;3023;53591;Población;209050.0;A
2015;3691;53687;3142;53591;Población;216300.0;A
2015;3691;53687;3143;53591;Población;1010975.0;A
2015;3691;53688;2352;53591;Población;205000.0;A
2015;3691;53688;2402;53591;Población;308350.0;A
2015;3691;53688;2482;53591;Población;252775.0;A
2015;3691;53688;2713;53591;Población;269175.0;A
2015;3691;53688;2797;53591;Población;157775.0;A
2015;3691;53688;2911;53591;Población;202025.0;A
2015;3691;53688;3023;53591;Población;447950.0;A
2015;3691;53688;3142;53591;Población;581050.0;A
2015;3691;53688;3143;53591;Población;2424100.0;A
2015;3691;53689;2352;53591;Población;334525.0;A
2015;3691;53689;2402;53591;Población;509050.0;A
2015;3691;53689;2482;53591;Población;368325.0;A
2015;3691;53689;2713;53591;Población;413975.0;A
2015;3691;53689;2797;53591;Población;271025.0;A
2015;3691;53689;2911;53591;Población;301775.0;A
2015;3691;53689;3023;53591;Población;720125.0;A
2015;3691;53689;3142;53591;Población;873950.0;A
2015;3691;53689;3143;53591;Población;3792750.0;A
2016;3689;53685;2352;53591;Población;5900.0;A
2016;3689;53685;2402;53591;Población;12450.0;A
2016;3689;53685;2482;53591;Población;7500.0;A
2016;3689;53685;2713;53591;Población;8125.0;A
2016;3689;53685;2797;53591;Población;5300.0;A
2016;3689;53685;2911;53591;Población;6850.0;A
2016;3689;53685;3023;53591;Población;12600.0;A
2016;3689;53685;3142;53591;Población;17700.0;A
2016;3689;53685;3143;53591;Población;76425.0;A
2016;3689;53686;2352;53591;Población;9300.0;A
2016;3689;53686;2402;53591;Población;14475.0;A
2016;3689;53686;2482;53591;Población;10325.0;A
2016;3689;53686;2713;53591;Población;11800.0;A
2016;3689;53686;2797;53591;Población;8725.0;A
2016;3689;53686;2911;53591;Población;10675.0;A
2016;3689;53686;3023;53591;Población;20375.0;A
2016;3689;53686;3142;53591;Población;23025.0;A
2016;3689;53686;3143;53591;Población;108700.0;A
2016;3689;53687;2352;53591;Población;53000.0;A
2016;3689;53687;2402;53591;Población;79325.0;A
2016;3689;53687;2482;53591;Población;44225.0;A
2016;3689;53687;2713;53591;Población;55450.0;A
2016;3689;53687;2797;53591;Población;39625.0;A
2016;3689;53687;2911;53591;Población;37275.0;A
2016;3689;53687;3023;53591;Población;102675.0;A
2016;3689;53687;3142;53591;Población;117600.0;A
2016;3689;53687;3143;53591;Población;529175.0;A
2016;3689;53688;2352;53591;Población;121200.0;A
2016;3689;53688;2402;53591;Población;179650.0;A
2016;3689;53688;2482;53591;Población;139100.0;A
2016;3689;53688;2713;53591;Población;147200.0;A
2016;3689;53688;2797;53591;Población;87900.0;A
2016;3689;53688;2911;53591;Población;114225.0;A
2016;3689;53688;3023;53591;Población;252075.0;A
2016;3689;53688;3142;53591;Población;317200.0;A
2016;3689;53688;3143;53591;Población;1358550.0;A
2016;3689;53689;2352;53591;Población;189400.0;A
2016;3689;53689;2402;53591;Población;285900.0;A
2016;3689;53689;2482;53591;Población;201150.0;A
2016;3689;53689;2713;53591;Población;222575.0;A
2016;3689;53689;2797;53591;Población;141550.0;A
2016;3689;53689;2911;53591;Población;169025.0;A
2016;3689;53689;3023;53591;Población;387725.0;A
2016;3689;53689;3142;53591;Población;475525.0;A
2016;3689;53689;3143;53591;Población;2072850.0;A
2016;3690;53685;2352;53591;Población;5125.0;A
2016;3690;53685;2402;53591;Población;10725.0;A
2016;3690;53685;2482;53591;Población;5625.0;A
2016;3690;53685;2713;53591;Población;6725.0;A
2016;3690;53685;2797;53591;Población;6750.0;A
2016;3690;53685;2911;53591;Población;5750.0;A
2016;3690;53685;3023;53591;Población;12575.0;A
2016;3690;53685;3142;53591;Población;15725.0;A
2016;3690;53685;3143;53591;Población;69000.0;A
2016;3690;53686;2352;53591;Población;8675.0;A
2016;3690;53686;2402;53591;Población;14250.0;A
2016;3690;53686;2482;53591;Población;8075.0;A
2016;3690;53686;2713;53591;Población;10300.0;A
2016;3690;53686;2797;53591;Población;13350.0;A
2016;3690;53686;2911;53591;Población;7150.0;A
2016;3690;53686;3023;53591;Población;17625.0;A
2016;3690;53686;3142;53591;Población;21075.0;A
2016;3690;53686;3143;53591;Población;100500.0;A
2016;3690;53687;2352;53591;Población;46475.0;A
2016;3690;53687;2402;53591;Población;65100.0;A
2016;3690;53687;2482;53591;Población;37525.0;A
2016;3690;53687;2713;53591;Población;48025.0;A
2016;3690;53687;2797;53591;Población;41450.0;A
2016;3690;53687;2911;53591;Población;28675.0;A
2016;3690;53687;3023;53591;Población;96500.0;A
2016;3690;53687;3142;53591;Población;98375.0;A
2016;3690;53687;3143;53591;Población;462125.0;A
2016;3690;53688;2352;53591;Población;92000.0;A
2016;3690;53688;2402;53591;Población;137550.0;A
2016;3690;53688;2482;53591;Población;117375.0;A
2016;3690;53688;2713;53591;Población;128350.0;A
2016;3690;53688;2797;53591;Población;72300.0;A
2016;3690;53688;2911;53591;Población;92725.0;A
2016;3690;53688;3023;53591;Población;215850.0;A
2016;3690;53688;3142;53591;Población;271050.0;A
2016;3690;53688;3143;53591;Población;1127200.0;A
2016;3690;53689;2352;53591;Población;152275.0;A
2016;3690;53689;2402;53591;Población;227625.0;A
2016;3690;53689;2482;53591;Población;168600.0;A
2016;3690;53689;2713;53591;Población;193400.0;A
2016;3690;53689;2797;53591;Población;133850.0;A
2016;3690;53689;2911;53591;Población;134300.0;A
2016;3690;53689;3023;53591;Población;342550.0;A
2016;3690;53689;3142;53591;Población;406225.0;A
2016;3690;53689;3143;53591;Población;1758825.0;A
2016;3691;53685;2352;53591;Población;11025.0;A
2016;3691;53685;2402;53591;Población;23175.0;A
2016;3691;53685;2482;53591;Población;13125.0;A
2016;3691;53685;2713;53591;Población;14850.0;A
2016;3691;53685;2797;53591;Población;12050.0;A
2016;3691;53685;2911;53591;Población;12600.0;A
2016;3691;53685;3023;53591;Población;25175.0;A
2016;3691;53685;3142;53591;Población;33425.0;A
2016;3691;53685;3143;53591;Población;145425.0;A
2016;3691;53686;2352;53591;Población;17975.0;A
2016;3691;53686;2402;53591;Población;28725.0;A
2016;3691;53686;2482;53591;Población;18400.0;A
2016;3691;53686;2713;53591;Población;22100.0;A
2016;3691;53686;2797;53591;Población;22075.0;A
2016;3691;53686;2911;53591;Población;17825.0;A
2016;3691;53686;3023;53591;Población;38000.0;A
2016;3691;53686;3142;53591;Población;44100.0;A
2016;3691;53686;3143;53591;Población;209200.0;A
2016;3691;53687;2352;53591;Población;99475.0;A
2016;3691;53687;2402;53591;Población;144425.0;A
2016;3691;53687;2482;53591;Población;81750.0;A
2016;3691;53687;2713;53591;Población;103475.0;A
2016;3691;53687;2797;53591;Población;81075.0;A
2016;3691;53687;2911;53591;Población;65950.0;A
2016;3691;53687;3023;53591;Población;199175.0;A
2016;3691;53687;3142;53591;Población;215975.0;A
2016;3691;53687;3143;53591;Población;991300.0;A
2016;3691;53688;2352;53591;Población;213200.0;A
2016;3691;53688;2402;53591;Población;317200.0;A
2016;3691;53688;2482;53591;Población;256475.0;A
2016;3691;53688;2713;53591;Población;275550.0;A
2016;3691;53688;2797;53591;Población;160200.0;A
2016;3691;53688;2911;53591;Población;206950.0;A
2016;3691;53688;3023;53591;Población;467925.0;A
2016;3691;53688;3142;53591;Población;588250.0;A
2016;3691;53688;3143;53591;Población;2485750.0;A
2016;3691;53689;2352;53591;Población;341675.0;A
2016;3691;53689;2402;53591;Población;513525.0;A
2016;3691;53689;2482;53591;Población;369750.0;A
2016;3691;53689;2713;53591;Población;415975.0;A
2016;3691;53689;2797;53591;Población;275400.0;A
2016;3691;53689;2911;53591;Población;303325.0;A
2016;3691;53689;3023;53591;Población;730275.0;A
2016;3691;53689;3142;53591;Población;881750.0;A
2016;3691;53689;3143;53591;Población;3831675.0;A
2017;3689;53685;2352;53591;Población;5525.0;A
2017;3689;53685;2402;53591;Población;11525.0;A
2017;3689;53685;2482;53591;Población;6125.0;A
2017;3689;53685;2713;53591;Población;8600.0;A
2017;3689;53685;2797;53591;Población;4900.0;A
2017;3689;53685;2911;53591;Población;6500.0;A
2017;3689;53685;3023;53591;Población;11675.0;A
2017;3689;53685;3142;53591;Población;17275.0;A
2017;3689;53685;3143;53591;Población;72125.0;A
2017;3689;53686;2352;53591;Población;9300.0;A
2017;3689;53686;2402;53591;Población;15375.0;A
2017;3689;53686;2482;53591;Población;8925.0;A
2017;3689;53686;2713;53591;Población;11350.0;A
2017;3689;53686;2797;53591;Población;8300.0;A
2017;3689;53686;2911;53591;Población;9325.0;A
2017;3689;53686;3023;53591;Población;19450.0;A
2017;3689;53686;3142;53591;Población;22950.0;A
2017;3689;53686;3143;53591;Población;104975.0;A
2017;3689;53687;2352;53591;Población;55775.0;A
2017;3689;53687;2402;53591;Población;81850.0;A
2017;3689;53687;2482;53591;Población;46200.0;A
2017;3689;53687;2713;53591;Población;57800.0;A
2017;3689;53687;2797;53591;Población;41775.0;A
2017;3689;53687;2911;53591;Población;38225.0;A
2017;3689;53687;3023;53591;Población;107900.0;A
2017;3689;53687;3142;53591;Población;119250.0;A
2017;3689;53687;3143;53591;Población;548775.0;A
2017;3689;53688;2352;53591;Población;123150.0;A
2017;3689;53688;2402;53591;Población;181100.0;A
2017;3689;53688;2482;53591;Población;140475.0;A
2017;3689;53688;2713;53591;Población;149975.0;A
2017;3689;53688;2797;53591;Población;89250.0;A
2017;3689;53688;2911;53591;Población;115350.0;A
2017;3689;53688;3023;53591;Población;260325.0;A
2017;3689;53688;3142;53591;Población;321625.0;A
2017;3689;53688;3143;53591;Población;1381250.0;A
2017;3689;53689;2352;53591;Población;193750.0;A
2017;3689;53689;2402;53591;Población;289850.0;A
2017;3689;53689;2482;53591;Población;201725.0;A
2017;3689;53689;2713;53591;Población;227725.0;A
2017;3689;53689;2797;53591;Población;144225.0;A
2017;3689;53689;2911;53591;Población;169400.0;A
2017;3689;53689;3023;53591;Población;399350.0;A
2017;3689;53689;3142;53591;Población;481100.0;A
2017;3689;53689;3143;53591;Población;2107125.0;A
2017;3690;53685;2352;53591;Población;4800.0;A
2017;3690;53685;2402;53591;Población;10700.0;A
2017;3690;53685;2482;53591;Población;6475.0;A
2017;3690;53685;2713;53591;Población;6300.0;A
2017;3690;53685;2797;53591;Población;5550.0;A
2017;3690;53685;2911;53591;Población;5000.0;A
2017;3690;53685;3023;53591;Población;11575.0;A
2017;3690;53685;3142;53591;Población;15175.0;A
2017;3690;53685;3143;53591;Población;65575.0;A
2017;3690;53686;2352;53591;Población;8700.0;A
2017;3690;53686;2402;53591;Población;14625.0;A
2017;3690;53686;2482;53591;Población;7675.0;A
2017;3690;53686;2713;53591;Población;11300.0;A
2017;3690;53686;2797;53591;Población;15200.0;A
2017;3690;53686;2911;53591;Población;7950.0;A
2017;3690;53686;3023;53591;Población;17300.0;A
2017;3690;53686;3142;53591;Población;20550.0;A
2017;3690;53686;3143;53591;Población;103300.0;A
2017;3690;53687;2352;53591;Población;49550.0;A
2017;3690;53687;2402;53591;Población;69750.0;A
2017;3690;53687;2482;53591;Población;39525.0;A
2017;3690;53687;2713;53591;Población;51550.0;A
2017;3690;53687;2797;53591;Población;42475.0;A
2017;3690;53687;2911;53591;Población;29500.0;A
2017;3690;53687;3023;53591;Población;102900.0;A
2017;3690;53687;3142;53591;Población;108475.0;A
2017;3690;53687;3143;53591;Población;493725.0;A
2017;3690;53688;2352;53591;Población;92650.0;A
2017;3690;53688;2402;53591;Población;139150.0;A
2017;3690;53688;2482;53591;Población;118700.0;A
2017;3690;53688;2713;53591;Población;128775.0;A
2017;3690;53688;2797;53591;Población;74950.0;A
2017;3690;53688;2911;53591;Población;93475.0;A
2017;3690;53688;3023;53591;Población;221275.0;A
2017;3690;53688;3142;53591;Población;272675.0;A
2017;3690;53688;3143;53591;Población;1141650.0;A
2017;3690;53689;2352;53591;Población;155700.0;A
2017;3690;53689;2402;53591;Población;234225.0;A
2017;3690;53689;2482;53591;Población;172375.0;A
2017;3690;53689;2713;53591;Población;197925.0;A
2017;3690;53689;2797;53591;Población;138175.0;A
2017;3690;53689;2911;53591;Población;135925.0;A
2017;3690;53689;3023;53591;Población;353050.0;A
2017;3690;53689;3142;53591;Población;416875.0;A
2017;3690;53689;3143;53591;Población;1804250.0;A
2017;3691;53685;2352;53591;Población;10325.0;A
2017;3691;53685;2402;53591;Población;22225.0;A
2017;3691;53685;2482;53591;Población;12600.0;A
2017;3691;53685;2713;53591;Población;14900.0;A
2017;3691;53685;2797;53591;Población;10450.0;A
2017;3691;53685;2911;53591;Población;11500.0;A
2017;3691;53685;3023;53591;Población;23250.0;A
2017;3691;53685;3142;53591;Población;32450.0;A
2017;3691;53685;3143;53591;Población;137700.0;A
2017;3691;53686;2352;53591;Población;18000.0;A
2017;3691;53686;2402;53591;Población;30000.0;A
2017;3691;53686;2482;53591;Población;16600.0;A
2017;3691;53686;2713;53591;Población;22650.0;A
2017;3691;53686;2797;53591;Población;23500.0;A
2017;3691;53686;2911;53591;Población;17275.0;A
2017;3691;53686;3023;53591;Población;36750.0;A
2017;3691;53686;3142;53591;Población;43500.0;A
2017;3691;53686;3143;53591;Población;208275.0;A
2017;3691;53687;2352;53591;Población;105325.0;A
2017;3691;53687;2402;53591;Población;151600.0;A
2017;3691;53687;2482;53591;Población;85725.0;A
2017;3691;53687;2713;53591;Población;109350.0;A
2017;3691;53687;2797;53591;Población;84250.0;A
2017;3691;53687;2911;53591;Población;67725.0;A
2017;3691;53687;3023;53591;Población;210800.0;A
2017;3691;53687;3142;53591;Población;227725.0;A
2017;3691;53687;3143;53591;Población;1042500.0;A
2017;3691;53688;2352;53591;Población;215800.0;A
2017;3691;53688;2402;53591;Población;320250.0;A
2017;3691;53688;2482;53591;Población;259175.0;A
2017;3691;53688;2713;53591;Población;278750.0;A
2017;3691;53688;2797;53591;Población;164200.0;A
2017;3691;53688;2911;53591;Población;208825.0;A
2017;3691;53688;3023;53591;Población;481600.0;A
2017;3691;53688;3142;53591;Población;594300.0;A
2017;3691;53688;3143;53591;Población;2522900.0;A
2017;3691;53689;2352;53591;Población;349450.0;A
2017;3691;53689;2402;53591;Población;524075.0;A
2017;3691;53689;2482;53591;Población;374100.0;A
2017;3691;53689;2713;53591;Población;425650.0;A
2017;3691;53689;2797;53591;Población;282400.0;A
2017;3691;53689;2911;53591;Población;305325.0;A
2017;3691;53689;3023;53591;Población;752400.0;A
2017;3691;53689;3142;53591;Población;897975.0;A
2017;3691;53689;3143;53591;Población;3911375.0;A
2018;3689;53685;2352;53591;Población;4925.0;A
2018;3689;53685;2402;53591;Población;11225.0;A
2018;3689;53685;2482;53591;Población;6200.0;A
2018;3689;53685;2713;53591;Población;8150.0;A
2018;3689;53685;2797;53591;Población;4750.0;A
2018;3689;53685;2911;53591;Población;5700.0;A
2018;3689;53685;3023;53591;Población;11925.0;A
2018;3689;53685;3142;53591;Población;15975.0;A
2018;3689;53685;3143;53591;Población;68850.0;A
2018;3689;53686;2352;53591;Población;8900.0;A
2018;3689;53686;2402;53591;Población;13600.0;A
2018;3689;53686;2482;53591;Población;8875.0;A
2018;3689;53686;2713;53591;Población;12300.0;A
2018;3689;53686;2797;53591;Población;8300.0;A
2018;3689;53686;2911;53591;Población;8525.0;A
2018;3689;53686;3023;53591;Población;19875.0;A
2018;3689;53686;3142;53591;Población;21775.0;A
2018;3689;53686;3143;53591;Población;102150.0;A
2018;3689;53687;2352;53591;Población;57125.0;A
2018;3689;53687;2402;53591;Población;85275.0;A
2018;3689;53687;2482;53591;Población;47300.0;A
2018;3689;53687;2713;53591;Población;59650.0;A
2018;3689;53687;2797;53591;Población;40775.0;A
2018;3689;53687;2911;53591;Población;39225.0;A
2018;3689;53687;3023;53591;Población;112175.0;A
2018;3689;53687;3142;53591;Población;121525.0;A
2018;3689;53687;3143;53591;Población;563050.0;A
2018;3689;53688;2352;53591;Población;126150.0;A
2018;3689;53688;2402;53591;Población;183650.0;A
2018;3689;53688;2482;53591;Población;141525.0;A
2018;3689;53688;2713;53591;Población;151950.0;A
2018;3689;53688;2797;53591;Población;91225.0;A
2018;3689;53688;2911;53591;Población;115875.0;A
2018;3689;53688;3023;53591;Población;264850.0;A
2018;3689;53688;3142;53591;Población;329275.0;A
2018;3689;53688;3143;53591;Población;1404500.0;A
2018;3689;53689;2352;53591;Población;197100.0;A
2018;3689;53689;2402;53591;Población;293750.0;A
2018;3689;53689;2482;53591;Población;203900.0;A
2018;3689;53689;2713;53591;Población;232050.0;A
2018;3689;53689;2797;53591;Población;145050.0;A
