D_TEMPORAL_0;D_SEXO_0;D_MCVL_INTERVINGRESOS_0;D_TERRITORIO_0;D_MCVL_PENSIONISTA_0;INDICATOR;OBS_VALUE;FREQ
2016;3690;55204;2352;55179;Población;11025.0;A
2016;3690;55204;2402;55179;Población;27525.0;A
2016;3690;55204;2482;55179;Población;20975.0;A
2016;3690;55204;2713;55179;Población;21475.0;A
2016;3690;55204;2797;55179;Población;12700.0;A
2016;3690;55204;2911;55179;Población;17325.0;A
2016;3690;55204;3023;55179;Población;32800.0;A
2016;3690;55204;3142;55179;Población;48450.0;A
2016;3690;55204;3143;55179;Población;192275.0;A
2016;3690;55205;2352;55179;Población;2550.0;A
2016;3690;55205;2402;55179;Población;5875.0;A
2016;3690;55205;2482;55179;Población;4750.0;A
2016;3690;55205;2713;55179;Población;5050.0;A
2016;3690;55205;2797;55179;Población;2125.0;A
2016;3690;55205;2911;55179;Población;3525.0;A
2016;3690;55205;3023;55179;Población;8000.0;A
2016;3690;55205;3142;55179;Población;11875.0;A
2016;3690;55205;3143;55179;Población;43750.0;A
2016;3690;55206;2352;55179;Población;1625.0;A
2016;3690;55206;2402;55179;Población;4025.0;A
2016;3690;55206;2482;55179;Población;3275.0;A
2016;3690;55206;2713;55179;Población;3875.0;A
2016;3690;55206;2797;55179;Población;1575.0;A
2016;3690;55206;2911;55179;Población;3250.0;A
2016;3690;55206;3023;55179;Población;5750.0;A
2016;3690;55206;3142;55179;Población;8875.0;A
2016;3690;55206;3143;55179;Población;32250.0;A
2016;3690;55208;2352;55179;Población;850.0;A
2016;3690;55208;2402;55179;Población;900.0;A
2016;3690;55208;2482;55179;Población;1100.0;A
2016;3690;55208;2713;55179;Población;1100.0;A
2016;3690;55208;2797;55179;Población;525.0;A
2016;3690;55208;2911;55179;Población;*;A
2016;3690;55208;3023;55179;Población;2325.0;A
2016;3690;55208;3142;55179;Población;1850.0;A
2016;3690;55208;3143;55179;Población;9100.0;A
2016;3690;55207;2352;55179;Población;46225.0;A
2016;3690;55207;2402;55179;Población;91725.0;A
2016;3690;55207;2482;55179;Población;76150.0;A
2016;3690;55207;2713;55179;Población;84325.0;A
2016;3690;55207;2797;55179;Población;43000.0;A
2016;3690;55207;2911;55179;Población;61425.0;A
2016;3690;55207;3023;55179;Población;118250.0;A
2016;3690;55207;3142;55179;Población;171325.0;A
2016;3690;55207;3143;55179;Población;692425.0;A
2016;3691;55203;2352;55179;Población;50000.0;A
2016;3691;55203;2402;55179;Población;86950.0;A
2016;3691;55203;2482;55179;Población;71950.0;A
2016;3691;55203;2713;55179;Población;80925.0;A
2016;3691;55203;2797;55179;Población;40850.0;A
2016;3691;55203;2911;55179;Población;57175.0;A
2016;3691;55203;3023;55179;Población;112400.0;A
2016;3691;55203;3142;55179;Población;156425.0;A
2016;3691;55203;3143;55179;Población;656675.0;A
2016;3691;55204;2352;55179;Población;31700.0;A
2016;3691;55204;2402;55179;Población;76275.0;A
2016;3691;55204;2482;55179;Población;52325.0;A
2016;3691;55204;2713;55179;Población;57425.0;A
2016;3691;55204;2797;55179;Población;33175.0;A
2016;3691;55204;2911;55179;Población;50475.0;A
2016;3691;55204;3023;55179;Población;86525.0;A
2016;3691;55204;3142;55179;Población;118050.0;A
2016;3691;55204;3143;55179;Población;505950.0;A
2016;3691;55205;2352;55179;Población;7675.0;A
2016;3691;55205;2402;55179;Población;25150.0;A
2016;3691;55205;2482;55179;Población;13950.0;A
2016;3691;55205;2713;55179;Población;16650.0;A
2016;3691;55205;2797;55179;Población;9575.0;A
2016;3691;55205;2911;55179;Población;13025.0;A
2016;3691;55205;3023;55179;Población;24025.0;A
2016;3691;55205;3142;55179;Población;37050.0;A
2016;3691;55205;3143;55179;Población;147100.0;A
2016;3691;55206;2352;55179;Población;6175.0;A
2016;3691;55206;2402;55179;Población;19250.0;A
2016;3691;55206;2482;55179;Población;11400.0;A
2016;3691;55206;2713;55179;Población;13300.0;A
2016;3691;55206;2797;55179;Población;7825.0;A
2016;3691;55206;2911;55179;Población;10700.0;A
2016;3691;55206;3023;55179;Población;20575.0;A
2016;3691;55206;3142;55179;Población;31550.0;A
2016;3691;55206;3143;55179;Población;120775.0;A
2016;3691;55208;2352;55179;Población;1675.0;A
2016;3691;55208;2402;55179;Población;2350.0;A
2016;3691;55208;2482;55179;Población;2000.0;A
2016;3691;55208;2713;55179;Población;1950.0;A
2016;3691;55208;2797;55179;Población;925.0;A
2016;3691;55208;2911;55179;Población;800.0;A
2016;3691;55208;3023;55179;Población;4125.0;A
2016;3691;55208;3142;55179;Población;3350.0;A
2016;3691;55208;3143;55179;Población;17175.0;A
2016;3691;55207;2352;55179;Población;97225.0;A
2016;3691;55207;2402;55179;Población;209975.0;A
2016;3691;55207;2482;55179;Población;151625.0;A
2016;3691;55207;2713;55179;Población;170250.0;A
2016;3691;55207;2797;55179;Población;92350.0;A
2016;3691;55207;2911;55179;Población;132175.0;A
2016;3691;55207;3023;55179;Población;247650.0;A
2016;3691;55207;3142;55179;Población;346425.0;A
2016;3691;55207;3143;55179;Población;1447675.0;A
2017;3689;55203;2352;55179;Población;19775.0;A
2017;3689;55203;2402;55179;Población;33225.0;A
2017;3689;55203;2482;55179;Población;24025.0;A
2017;3689;55203;2713;55179;Población;27875.0;A
2017;3689;55203;2797;55179;Población;13525.0;A
2017;3689;55203;2911;55179;Población;19075.0;A
2017;3689;55203;3023;55179;Población;41850.0;A
2017;3689;55203;3142;55179;Población;54925.0;A
2017;3689;55203;3143;55179;Población;234275.0;A
2017;3689;55204;2352;55179;Población;21350.0;A
2017;3689;55204;2402;55179;Población;49250.0;A
2017;3689;55204;2482;55179;Población;31850.0;A
2017;3689;55204;2713;55179;Población;36200.0;A
2017;3689;55204;2797;55179;Población;20925.0;A
2017;3689;55204;2911;55179;Población;33000.0;A
2017;3689;55204;3023;55179;Población;54725.0;A
2017;3689;55204;3142;55179;Población;72250.0;A
2017;3689;55204;3143;55179;Población;319550.0;A
2017;3689;55205;2352;55179;Población;5275.0;A
2017;3689;55205;2402;55179;Población;19900.0;A
2017;3689;55205;2482;55179;Población;9300.0;A
2017;3689;55205;2713;55179;Población;11850.0;A
2017;3689;55205;2797;55179;Población;7800.0;A
2017;3689;55205;2911;55179;Población;9900.0;A
2017;3689;55205;3023;55179;Población;16675.0;A
2017;3689;55205;3142;55179;Población;25075.0;A
2017;3689;55205;3143;55179;Población;105775.0;A
2017;3689;55206;2352;55179;Población;4700.0;A
2017;3689;55206;2402;55179;Población;16100.0;A
2017;3689;55206;2482;55179;Población;9250.0;A
2017;3689;55206;2713;55179;Población;10050.0;A
2017;3689;55206;2797;55179;Población;6375.0;A
2017;3689;55206;2911;55179;Población;8000.0;A
2017;3689;55206;3023;55179;Población;15400.0;A
2017;3689;55206;3142;55179;Población;24050.0;A
2017;3689;55206;3143;55179;Población;93925.0;A
2017;3689;55208;2352;55179;Población;800.0;A
2017;3689;55208;2402;55179;Población;1075.0;A
2017;3689;55208;2482;55179;Población;875.0;A
2017;3689;55208;2713;55179;Población;700.0;A
2017;3689;55208;2797;55179;Población;*;A
2017;3689;55208;2911;55179;Población;*;A
2017;3689;55208;3023;55179;Población;1725.0;A
2017;3689;55208;3142;55179;Población;1475.0;A
2017;3689;55208;3143;55179;Población;7375.0;A
2017;3689;55207;2352;55179;Población;51900.0;A
2017;3689;55207;2402;55179;Población;119550.0;A
2017;3689;55207;2482;55179;Población;75300.0;A
2017;3689;55207;2713;55179;Población;86675.0;A
2017;3689;55207;2797;55179;Población;49000.0;A
2017;3689;55207;2911;55179;Población;70325.0;A
2017;3689;55207;3023;55179;Población;130375.0;A
2017;3689;55207;3142;55179;Población;177775.0;A
2017;3689;55207;3143;55179;Población;760900.0;A
2017;3690;55203;2352;55179;Población;30300.0;A
2017;3690;55203;2402;55179;Población;53750.0;A
2017;3690;55203;2482;55179;Población;45775.0;A
2017;3690;55203;2713;55179;Población;51850.0;A
2017;3690;55203;2797;55179;Población;26000.0;A
2017;3690;55203;2911;55179;Población;35425.0;A
2017;3690;55203;3023;55179;Población;68950.0;A
2017;3690;55203;3142;55179;Población;101425.0;A
2017;3690;55203;3143;55179;Población;413475.0;A
2017;3690;55204;2352;55179;Población;11600.0;A
2017;3690;55204;2402;55179;Población;28550.0;A
2017;3690;55204;2482;55179;Población;21250.0;A
2017;3690;55204;2713;55179;Población;21800.0;A
2017;3690;55204;2797;55179;Población;13025.0;A
2017;3690;55204;2911;55179;Población;18575.0;A
2017;3690;55204;3023;55179;Población;33800.0;A
2017;3690;55204;3142;55179;Población;49075.0;A
2017;3690;55204;3143;55179;Población;197675.0;A
2017;3690;55205;2352;55179;Población;2675.0;A
2017;3690;55205;2402;55179;Población;6250.0;A
2017;3690;55205;2482;55179;Población;5400.0;A
2017;3690;55205;2713;55179;Población;5600.0;A
2017;3690;55205;2797;55179;Población;2250.0;A
2017;3690;55205;2911;55179;Población;4075.0;A
2017;3690;55205;3023;55179;Población;8450.0;A
2017;3690;55205;3142;55179;Población;12500.0;A
2017;3690;55205;3143;55179;Población;47200.0;A
2017;3690;55206;2352;55179;Población;1725.0;A
2017;3690;55206;2402;55179;Población;4425.0;A
2017;3690;55206;2482;55179;Población;3725.0;A
2017;3690;55206;2713;55179;Población;4200.0;A
2017;3690;55206;2797;55179;Población;1500.0;A
2017;3690;55206;2911;55179;Población;3725.0;A
2017;3690;55206;3023;55179;Población;6525.0;A
2017;3690;55206;3142;55179;Población;9675.0;A
2017;3690;55206;3143;55179;Población;35500.0;A
2017;3690;55208;2352;55179;Población;700.0;A
2017;3690;55208;2402;55179;Población;975.0;A
2017;3690;55208;2482;55179;Población;975.0;A
2017;3690;55208;2713;55179;Población;825.0;A
2017;3690;55208;2797;55179;Población;*;A
2017;3690;55208;2911;55179;Población;*;A
2017;3690;55208;3023;55179;Población;2100.0;A
2017;3690;55208;3142;55179;Población;1125.0;A
2017;3690;55208;3143;55179;Población;7500.0;A
2017;3690;55207;2352;55179;Población;47000.0;A
2017;3690;55207;2402;55179;Población;93950.0;A
2017;3690;55207;2482;55179;Población;77125.0;A
2017;3690;55207;2713;55179;Población;84275.0;A
2017;3690;55207;2797;55179;Población;43175.0;A
2017;3690;55207;2911;55179;Población;62200.0;A
2017;3690;55207;3023;55179;Población;119825.0;A
2017;3690;55207;3142;55179;Población;173800.0;A
2017;3690;55207;3143;55179;Población;701350.0;A
2017;3691;55203;2352;55179;Población;50075.0;A
2017;3691;55203;2402;55179;Población;86975.0;A
2017;3691;55203;2482;55179;Población;69800.0;A
2017;3691;55203;2713;55179;Población;79725.0;A
2017;3691;55203;2797;55179;Población;39525.0;A
2017;3691;55203;2911;55179;Población;54500.0;A
2017;3691;55203;3023;55179;Población;110800.0;A
2017;3691;55203;3142;55179;Población;156350.0;A
2017;3691;55203;3143;55179;Población;647750.0;A
2017;3691;55204;2352;55179;Población;32950.0;A
2017;3691;55204;2402;55179;Población;77800.0;A
2017;3691;55204;2482;55179;Población;53100.0;A
2017;3691;55204;2713;55179;Población;58000.0;A
2017;3691;55204;2797;55179;Población;33950.0;A
2017;3691;55204;2911;55179;Población;51575.0;A
2017;3691;55204;3023;55179;Población;88525.0;A
2017;3691;55204;3142;55179;Población;121325.0;A
2017;3691;55204;3143;55179;Población;517225.0;A
2017;3691;55205;2352;55179;Población;7950.0;A
2017;3691;55205;2402;55179;Población;26150.0;A
2017;3691;55205;2482;55179;Población;14700.0;A
2017;3691;55205;2713;55179;Población;17450.0;A
2017;3691;55205;2797;55179;Población;10050.0;A
2017;3691;55205;2911;55179;Población;13975.0;A
2017;3691;55205;3023;55179;Población;25125.0;A
2017;3691;55205;3142;55179;Población;37575.0;A
2017;3691;55205;3143;55179;Población;152975.0;A
2017;3691;55206;2352;55179;Población;6425.0;A
2017;3691;55206;2402;55179;Población;20525.0;A
2017;3691;55206;2482;55179;Población;12975.0;A
2017;3691;55206;2713;55179;Población;14250.0;A
2017;3691;55206;2797;55179;Población;7875.0;A
2017;3691;55206;2911;55179;Población;11725.0;A
2017;3691;55206;3023;55179;Población;21925.0;A
2017;3691;55206;3142;55179;Población;33725.0;A
2017;3691;55206;3143;55179;Población;129425.0;A
2017;3691;55208;2352;55179;Población;1500.0;A
2017;3691;55208;2402;55179;Población;2050.0;A
2017;3691;55208;2482;55179;Población;1850.0;A
2017;3691;55208;2713;55179;Población;1525.0;A
2017;3691;55208;2797;55179;Población;775.0;A
2017;3691;55208;2911;55179;Población;750.0;A
2017;3691;55208;3023;55179;Población;3825.0;A
2017;3691;55208;3142;55179;Población;2600.0;A
2017;3691;55208;3143;55179;Población;14875.0;A
2017;3691;55207;2352;55179;Población;98900.0;A
2017;3691;55207;2402;55179;Población;213500.0;A
2017;3691;55207;2482;55179;Población;152425.0;A
2017;3691;55207;2713;55179;Población;170950.0;A
2017;3691;55207;2797;55179;Población;92175.0;A
2017;3691;55207;2911;55179;Población;132525.0;A
2017;3691;55207;3023;55179;Población;250200.0;A
2017;3691;55207;3142;55179;Población;351575.0;A
2017;3691;55207;3143;55179;Población;1462250.0;A
2018;3689;55203;2352;55179;Población;18125.0;A
2018;3689;55203;2402;55179;Población;31650.0;A
2018;3689;55203;2482;55179;Población;23075.0;A
2018;3689;55203;2713;55179;Población;27100.0;A
2018;3689;55203;2797;55179;Población;13750.0;A
2018;3689;55203;2911;55179;Población;19350.0;A
2018;3689;55203;3023;55179;Población;40675.0;A
2018;3689;55203;3142;55179;Población;52925.0;A
2018;3689;55203;3143;55179;Población;226650.0;A
2018;3689;55204;2352;55179;Población;22825.0;A
2018;3689;55204;2402;55179;Población;50425.0;A
2018;3689;55204;2482;55179;Población;32650.0;A
2018;3689;55204;2713;55179;Población;37050.0;A
2018;3689;55204;2797;55179;Población;20575.0;A
2018;3689;55204;2911;55179;Población;34925.0;A
2018;3689;55204;3023;55179;Población;55975.0;A
2018;3689;55204;3142;55179;Población;73225.0;A
2018;3689;55204;3143;55179;Población;327650.0;A
2018;3689;55205;2352;55179;Población;5425.0;A
2018;3689;55205;2402;55179;Población;19600.0;A
2018;3689;55205;2482;55179;Población;9625.0;A
2018;3689;55205;2713;55179;Población;12700.0;A
2018;3689;55205;2797;55179;Población;8375.0;A
2018;3689;55205;2911;55179;Población;9950.0;A
2018;3689;55205;3023;55179;Población;18075.0;A
2018;3689;55205;3142;55179;Población;26350.0;A
2018;3689;55205;3143;55179;Población;110100.0;A
2018;3689;55206;2352;55179;Población;5500.0;A
2018;3689;55206;2402;55179;Población;17275.0;A
2018;3689;55206;2482;55179;Población;9600.0;A
2018;3689;55206;2713;55179;Población;10150.0;A
2018;3689;55206;2797;55179;Población;6575.0;A
2018;3689;55206;2911;55179;Población;6600.0;A
2018;3689;55206;3023;55179;Población;16625.0;A
2018;3689;55206;3142;55179;Población;26325.0;A
2018;3689;55206;3143;55179;Población;98650.0;A
2018;3689;55208;2352;55179;Población;750.0;A
2018;3689;55208;2402;55179;Población;1125.0;A
2018;3689;55208;2482;55179;Población;825.0;A
2018;3689;55208;2713;55179;Población;850.0;A
2018;3689;55208;2797;55179;Población;*;A
2018;3689;55208;2911;55179;Población;*;A
2018;3689;55208;3023;55179;Población;1700.0;A
2018;3689;55208;3142;55179;Población;1600.0;A
2018;3689;55208;3143;55179;Población;7475.0;A
2018;3689;55207;2352;55179;Población;52625.0;A
2018;3689;55207;2402;55179;Población;120075.0;A
2018;3689;55207;2482;55179;Población;75775.0;A
2018;3689;55207;2713;55179;Población;87850.0;A
2018;3689;55207;2797;55179;Población;49600.0;A
2018;3689;55207;2911;55179;Población;71125.0;A
2018;3689;55207;3023;55179;Población;133050.0;A
2018;3689;55207;3142;55179;Población;180425.0;A
2018;3689;55207;3143;55179;Población;770525.0;A
2018;3690;55203;2352;55179;Población;29650.0;A
2018;3690;55203;2402;55179;Población;52575.0;A
2018;3690;55203;2482;55179;Población;44400.0;A
2018;3690;55203;2713;55179;Población;50325.0;A
2018;3690;55203;2797;55179;Población;25600.0;A
2018;3690;55203;2911;55179;Población;35875.0;A
2018;3690;55203;3023;55179;Población;67650.0;A
2018;3690;55203;3142;55179;Población;97200.0;A
2018;3690;55203;3143;55179;Población;403275.0;A
2018;3690;55204;2352;55179;Población;12800.0;A
2018;3690;55204;2402;55179;Población;30200.0;A
2018;3690;55204;2482;55179;Población;23275.0;A
2018;3690;55204;2713;55179;Población;24025.0;A
2018;3690;55204;2797;55179;Población;13775.0;A
2018;3690;55204;2911;55179;Población;19550.0;A
2018;3690;55204;3023;55179;Población;36150.0;A
2018;3690;55204;3142;55179;Población;52800.0;A
2018;3690;55204;3143;55179;Población;212575.0;A
2018;3690;55205;2352;55179;Población;3050.0;A
2018;3690;55205;2402;55179;Población;7025.0;A
2018;3690;55205;2482;55179;Población;5425.0;A
2018;3690;55205;2713;55179;Población;5875.0;A
2018;3690;55205;2797;55179;Población;2450.0;A
2018;3690;55205;2911;55179;Población;4025.0;A
2018;3690;55205;3023;55179;Población;9725.0;A
2018;3690;55205;3142;55179;Población;14800.0;A
2018;3690;55205;3143;55179;Población;52375.0;A
2018;3690;55206;2352;55179;Población;2125.0;A
2018;3690;55206;2402;55179;Población;4775.0;A
2018;3690;55206;2482;55179;Población;3875.0;A
2018;3690;55206;2713;55179;Población;4675.0;A
2018;3690;55206;2797;55179;Población;1925.0;A
2018;3690;55206;2911;55179;Población;3475.0;A
2018;3690;55206;3023;55179;Población;7325.0;A
2018;3690;55206;3142;55179;Población;11075.0;A
2018;3690;55206;3143;55179;Población;39250.0;A
2018;3690;55208;2352;55179;Población;775.0;A
2018;3690;55208;2402;55179;Población;725.0;A
2018;3690;55208;2482;55179;Población;750.0;A
2018;3690;55208;2713;55179;Población;775.0;A
2018;3690;55208;2797;55179;Población;*;A
2018;3690;55208;2911;55179;Población;*;A
2018;3690;55208;3023;55179;Población;2150.0;A
2018;3690;55208;3142;55179;Población;1150.0;A
2018;3690;55208;3143;55179;Población;7200.0;A
2018;3690;55207;2352;55179;Población;48400.0;A
2018;3690;55207;2402;55179;Población;95300.0;A
2018;3690;55207;2482;55179;Población;77725.0;A
2018;3690;55207;2713;55179;Población;85675.0;A
2018;3690;55207;2797;55179;Población;44175.0;A
2018;3690;55207;2911;55179;Población;63375.0;A
2018;3690;55207;3023;55179;Población;123000.0;A
2018;3690;55207;3142;55179;Población;177025.0;A
2018;3690;55207;3143;55179;Población;714675.0;A
2018;3691;55203;2352;55179;Población;47775.0;A
2018;3691;55203;2402;55179;Población;84225.0;A
2018;3691;55203;2482;55179;Población;67475.0;A
2018;3691;55203;2713;55179;Población;77425.0;A
2018;3691;55203;2797;55179;Población;39350.0;A
2018;3691;55203;2911;55179;Población;55225.0;A
2018;3691;55203;3023;55179;Población;108325.0;A
2018;3691;55203;3142;55179;Población;150125.0;A
2018;3691;55203;3143;55179;Población;629925.0;A
2018;3691;55204;2352;55179;Población;35625.0;A
2018;3691;55204;2402;55179;Población;80625.0;A
2018;3691;55204;2482;55179;Población;55925.0;A
2018;3691;55204;2713;55179;Población;61075.0;A
2018;3691;55204;2797;55179;Población;34350.0;A
2018;3691;55204;2911;55179;Población;54475.0;A
2018;3691;55204;3023;55179;Población;92125.0;A
2018;3691;55204;3142;55179;Población;126025.0;A
2018;3691;55204;3143;55179;Población;540225.0;A
2018;3691;55205;2352;55179;Población;8475.0;A
2018;3691;55205;2402;55179;Población;26625.0;A
2018;3691;55205;2482;55179;Población;15050.0;A
2018;3691;55205;2713;55179;Población;18575.0;A
2018;3691;55205;2797;55179;Población;10825.0;A
2018;3691;55205;2911;55179;Población;13975.0;A
2018;3691;55205;3023;55179;Población;27800.0;A
2018;3691;55205;3142;55179;Población;41150.0;A
2018;3691;55205;3143;55179;Población;162475.0;A
2018;3691;55206;2352;55179;Población;7625.0;A
2018;3691;55206;2402;55179;Población;22050.0;A
2018;3691;55206;2482;55179;Población;13475.0;A
2018;3691;55206;2713;55179;Población;14825.0;A
2018;3691;55206;2797;55179;Población;8500.0;A
2018;3691;55206;2911;55179;Población;10075.0;A
2018;3691;55206;3023;55179;Población;23950.0;A
2018;3691;55206;3142;55179;Población;37400.0;A
2018;3691;55206;3143;55179;Población;137900.0;A
2018;3691;55208;2352;55179;Población;1525.0;A
2018;3691;55208;2402;55179;Población;1850.0;A
2018;3691;55208;2482;55179;Población;1575.0;A
2018;3691;55208;2713;55179;Población;1625.0;A
2018;3691;55208;2797;55179;Población;750.0;A
2018;3691;55208;2911;55179;Población;750.0;A
2018;3691;55208;3023;55179;Población;3850.0;A
2018;3691;55208;3142;55179;Población;2750.0;A
2018;3691;55208;3143;55179;Población;14675.0;A
2018;3691;55207;2352;55179;Población;101025.0;A
2018;3691;55207;2402;55179;Población;215375.0;A
2018;3691;55207;2482;55179;Población;153500.0;A
2018;3691;55207;2713;55179;Población;173525.0;A
2018;3691;55207;2797;55179;Población;93775.0;A
2018;3691;55207;2911;55179;Población;134500.0;A
2018;3691;55207;3023;55179;Población;256050.0;A
2018;3691;55207;3142;55179;Población;357450.0;A
2018;3691;55207;3143;55179;Población;1485200.0;A
2019;3689;55203;2352;55179;Población;17575.0;A
2019;3689;55203;2402;55179;Población;29800.0;A
2019;3689;55203;2482;55179;Población;21600.0;A
2019;3689;55203;2713;55179;Población;24925.0;A
2019;3689;55203;2797;55179;Población;12900.0;A
2019;3689;55203;2911;55179;Población;17675.0;A
2019;3689;55203;3023;55179;Población;37525.0;A
2019;3689;55203;3142;55179;Población;49725.0;A
2019;3689;55203;3143;55179;Población;211725.0;A
2019;3689;55204;2352;55179;Población;23650.0;A
2019;3689;55204;2402;55179;Población;51925.0;A
2019;3689;55204;2482;55179;Población;33150.0;A
2019;3689;55204;2713;55179;Población;38075.0;A
2019;3689;55204;2797;55179;Población;20825.0;A
2019;3689;55204;2911;55179;Población;34450.0;A
2019;3689;55204;3023;55179;Población;56650.0;A
2019;3689;55204;3142;55179;Población;75875.0;A
2019;3689;55204;3143;55179;Población;334600.0;A
2019;3689;55205;2352;55179;Población;5550.0;A
2019;3689;55205;2402;55179;Población;19475.0;A
2019;3689;55205;2482;55179;Población;9975.0;A
2019;3689;55205;2713;55179;Población;13000.0;A
2019;3689;55205;2797;55179;Población;8375.0;A
2019;3689;55205;2911;55179;Población;10950.0;A
2019;3689;55205;3023;55179;Población;19050.0;A
2019;3689;55205;3142;55179;Población;26950.0;A
2019;3689;55205;3143;55179;Población;113325.0;A
2019;3689;55206;2352;55179;Población;5700.0;A
2019;3689;55206;2402;55179;Población;19025.0;A
2019;3689;55206;2482;55179;Población;10575.0;A
2019;3689;55206;2713;55179;Población;11575.0;A
2019;3689;55206;2797;55179;Población;7250.0;A
2019;3689;55206;2911;55179;Población;7600.0;A
2019;3689;55206;3023;55179;Población;18075.0;A
2019;3689;55206;3142;55179;Población;28750.0;A
2019;3689;55206;3143;55179;Población;108550.0;A
2019;3689;55208;2352;55179;Población;750.0;A
2019;3689;55208;2402;55179;Población;1125.0;A
2019;3689;55208;2482;55179;Población;800.0;A
2019;3689;55208;2713;55179;Población;725.0;A
2019;3689;55208;2797;55179;Población;*;A
2019;3689;55208;2911;55179;Población;*;A
2019;3689;55208;3023;55179;Población;1850.0;A
2019;3689;55208;3142;55179;Población;1300.0;A
2019;3689;55208;3143;55179;Población;7075.0;A
2019;3689;55207;2352;55179;Población;53225.0;A
2019;3689;55207;2402;55179;Población;121350.0;A
2019;3689;55207;2482;55179;Población;76100.0;A
2019;3689;55207;2713;55179;Población;88300.0;A
2019;3689;55207;2797;55179;Población;49675.0;A
2019;3689;55207;2911;55179;Población;70875.0;A
2019;3689;55207;3023;55179;Población;133150.0;A
2019;3689;55207;3142;55179;Población;182600.0;A
2019;3689;55207;3143;55179;Población;775275.0;A
2019;3690;55203;2352;55179;Población;27300.0;A
2019;3690;55203;2402;55179;Población;48800.0;A
2019;3690;55203;2482;55179;Población;41775.0;A
2019;3690;55203;2713;55179;Población;47025.0;A
2019;3690;55203;2797;55179;Población;22950.0;A
2019;3690;55203;2911;55179;Población;31975.0;A
2019;3690;55203;3023;55179;Población;63850.0;A
2019;3690;55203;3142;55179;Población;90775.0;A
2019;3690;55203;3143;55179;Población;374450.0;A
2019;3690;55204;2352;55179;Población;14825.0;A
2019;3690;55204;2402;55179;Población;33475.0;A
2019;3690;55204;2482;55179;Población;26250.0;A
2019;3690;55204;2713;55179;Población;26875.0;A
2019;3690;55204;2797;55179;Población;15475.0;A
2019;3690;55204;2911;55179;Población;22825.0;A
2019;3690;55204;3023;55179;Población;40525.0;A
2019;3690;55204;3142;55179;Población;58875.0;A
2019;3690;55204;3143;55179;Población;239125.0;A
2019;3690;55205;2352;55179;Población;3425.0;A
2019;3690;55205;2402;55179;Población;8300.0;A
2019;3690;55205;2482;55179;Población;6275.0;A
2019;3690;55205;2713;55179;Población;7050.0;A
2019;3690;55205;2797;55179;Población;3400.0;A
2019;3690;55205;2911;55179;Población;5025.0;A
2019;3690;55205;3023;55179;Población;10950.0;A
2019;3690;55205;3142;55179;Población;17025.0;A
2019;3690;55205;3143;55179;Población;61450.0;A
2019;3690;55206;2352;55179;Población;2500.0;A
2019;3690;55206;2402;55179;Población;5575.0;A
2019;3690;55206;2482;55179;Población;4275.0;A
2019;3690;55206;2713;55179;Población;5200.0;A
2019;3690;55206;2797;55179;Población;1975.0;A
2019;3690;55206;2911;55179;Población;3475.0;A
2019;3690;55206;3023;55179;Población;7850.0;A
2019;3690;55206;3142;55179;Población;12275.0;A
2019;3690;55206;3143;55179;Población;43125.0;A
2019;3690;55208;2352;55179;Población;700.0;A
2019;3690;55208;2402;55179;Población;700.0;A
2019;3690;55208;2482;55179;Población;550.0;A
2019;3690;55208;2713;55179;Población;675.0;A
2019;3690;55208;2797;55179;Población;*;A
2019;3690;55208;2911;55179;Población;*;A
2019;3690;55208;3023;55179;Población;2075.0;A
2019;3690;55208;3142;55179;Población;925.0;A
2019;3690;55208;3143;55179;Población;6475.0;A
2019;3690;55207;2352;55179;Población;48750.0;A
2019;3690;55207;2402;55179;Población;96850.0;A
2019;3690;55207;2482;55179;Población;79125.0;A
2019;3690;55207;2713;55179;Población;86825.0;A
2019;3690;55207;2797;55179;Población;44275.0;A
2019;3690;55207;2911;55179;Población;63675.0;A
2019;3690;55207;3023;55179;Población;125250.0;A
2019;3690;55207;3142;55179;Población;179875.0;A
2019;3690;55207;3143;55179;Población;724625.0;A
2019;3691;55203;2352;55179;Población;44875.0;A
2019;3691;55203;2402;55179;Población;78600.0;A
2019;3691;55203;2482;55179;Población;63375.0;A
2019;3691;55203;2713;55179;Población;71950.0;A
2019;3691;55203;2797;55179;Población;35850.0;A
2019;3691;55203;2911;55179;Población;49650.0;A
2019;3691;55203;3023;55179;Población;101375.0;A
2019;3691;55203;3142;55179;Población;140500.0;A
2019;3691;55203;3143;55179;Población;586175.0;A
2019;3691;55204;2352;55179;Población;38475.0;A
2019;3691;55204;2402;55179;Población;85400.0;A
2019;3691;55204;2482;55179;Población;59400.0;A
2019;3691;55204;2713;55179;Población;64950.0;A
2019;3691;55204;2797;55179;Población;36300.0;A
2019;3691;55204;2911;55179;Población;57275.0;A
2019;3691;55204;3023;55179;Población;97175.0;A
2019;3691;55204;3142;55179;Población;134750.0;A
2019;3691;55204;3143;55179;Población;573725.0;A
2019;3691;55205;2352;55179;Población;8975.0;A
2019;3691;55205;2402;55179;Población;27775.0;A
2019;3691;55205;2482;55179;Población;16250.0;A
2019;3691;55205;2713;55179;Población;20050.0;A
2019;3691;55205;2797;55179;Población;11775.0;A
2019;3691;55205;2911;55179;Población;15975.0;A
2019;3691;55205;3023;55179;Población;30000.0;A
2019;3691;55205;3142;55179;Población;43975.0;A
2019;3691;55205;3143;55179;Población;174775.0;A
2019;3691;55206;2352;55179;Población;8200.0;A
